Date,ABM
2010-01-04,15.154374122619629
2010-01-05,15.043185234069824
2010-01-06,15.043185234069824
2010-01-07,15.236870765686035
2010-01-08,15.222527503967285
2010-01-11,15.186664581298828
2010-01-12,15.021668434143066
2010-01-13,15.036009788513184
2010-01-14,14.97144889831543
2010-01-15,14.698845863342285
2010-01-19,14.856678009033203
2010-01-20,14.490815162658691
2010-01-21,14.067569732666016
2010-01-22,13.995831489562988
2010-01-25,14.00300407409668
2010-01-26,13.924088478088379
2010-01-27,14.103431701660156
2010-01-28,13.995831489562988
2010-01-29,13.931272506713867
2010-02-01,14.060394287109375
2010-02-02,13.995831489562988
2010-02-03,14.024526596069336
2010-02-04,13.895400047302246
2010-02-05,14.09626293182373
2010-02-08,13.80931282043457
2010-02-09,13.888227462768555
2010-02-10,13.873880386352539
2010-02-11,14.067569732666016
2010-02-12,14.19669246673584
2010-02-16,14.261255264282227
2010-02-17,14.289945602416992
2010-02-18,14.612764358520508
2010-02-19,14.81362247467041
2010-02-22,14.88536262512207
2010-02-23,14.749064445495605
2010-02-24,14.88536262512207
2010-02-25,14.892544746398926
2010-02-26,14.691675186157227
2010-03-01,15.179488182067871
2010-03-02,14.132128715515137
2010-03-03,14.110605239868164
2010-03-04,14.168000221252441
2010-03-05,14.361690521240234
2010-03-08,14.297122955322266
2010-03-09,14.268431663513184
2010-03-10,14.297122955322266
2010-03-11,14.311477661132812
2010-03-12,14.332988739013672
2010-03-15,14.275593757629395
2010-03-16,14.139300346374512
2010-03-17,14.41190242767334
2010-03-18,14.4979829788208
2010-03-19,14.533852577209473
2010-03-22,14.820802688598633
2010-03-23,15.000142097473145
2010-03-24,14.935582160949707
2010-03-25,14.964268684387207
2010-03-26,15.007317543029785
2010-03-29,14.88536262512207
2010-03-30,15.036009788513184
2010-03-31,15.208179473876953
2010-04-01,15.050355911254883
2010-04-05,15.057531356811523
2010-04-06,15.061137199401855
2010-04-07,15.068361282348633
2010-04-08,14.931181907653809
2010-04-09,15.02504825592041
2010-04-12,15.097240447998047
2010-04-13,15.299406051635742
2010-04-14,15.443808555603027
2010-04-15,15.523235321044922
2010-04-16,15.422147750854492
2010-04-19,15.487131118774414
2010-04-20,15.58820915222168
2010-04-21,15.617091178894043
2010-04-22,15.710951805114746
2010-04-23,15.725393295288086
2010-04-26,15.812032699584961
2010-04-27,15.718178749084473
2010-04-28,15.804811477661133
2010-04-29,15.88422966003418
2010-04-30,15.516011238098145
2010-05-03,15.905896186828613
2010-05-04,15.689291000366211
2010-05-05,15.682074546813965
2010-05-06,15.29218578338623
2010-05-07,14.873416900634766
2010-05-10,15.573760032653809
2010-05-11,15.79759407043457
2010-05-12,16.29578971862793
2010-05-13,16.23080062866211
2010-05-14,15.942001342773438
2010-05-17,16.31022071838379
2010-05-18,16.064739227294922
2010-05-19,15.840916633605957
2010-05-20,14.938399314880371
2010-05-21,15.082801818847656
2010-05-24,14.86619758605957
2010-05-25,14.51962947845459
2010-05-26,15.046706199645996
2010-05-27,15.739825248718262
2010-05-28,15.501568794250488
2010-06-01,15.205546379089355
2010-06-02,15.747052192687988
2010-06-03,15.703728675842285
2010-06-04,14.815658569335938
2010-06-07,14.656819343566895
2010-06-08,14.58461856842041
2010-06-09,14.700140953063965
2010-06-10,15.010607719421387
2010-06-11,15.284972190856934
2010-06-14,15.451031684875488
2010-06-15,16.014196395874023
2010-06-16,16.09362030029297
2010-06-17,16.194690704345703
2010-06-18,16.396865844726562
2010-06-21,16.36798667907715
2010-06-22,15.94921875
2010-06-23,15.927550315856934
2010-06-24,15.848140716552734
2010-06-25,16.151376724243164
2010-06-28,16.028635025024414
2010-06-29,15.422070503234863
2010-06-30,15.218669891357422
2010-07-01,15.080650329589844
2010-07-02,15.044330596923828
2010-07-06,14.782820701599121
2010-07-07,15.102448463439941
2010-07-08,15.632739067077637
2010-07-09,15.669052124023438
2010-07-12,15.516507148742676
2010-07-13,15.930572509765625
2010-07-14,15.719900131225586
2010-07-15,15.407536506652832
2010-07-16,14.833662986755371
2010-07-19,15.015276908874512
2010-07-20,15.305837631225586
2010-07-21,15.044330596923828
2010-07-22,15.269515037536621
2010-07-23,15.465653419494629
2010-07-26,15.974152565002441
2010-07-27,16.09038734436035
2010-07-28,15.719900131225586
2010-07-29,15.974152565002441
2010-07-30,15.763490676879883
2010-08-02,15.95236587524414
2010-08-03,15.770751953125
2010-08-04,15.95236587524414
2010-08-05,15.792549133300781
2010-08-06,15.429328918457031
2010-08-09,15.73442554473877
2010-08-10,15.385747909545898
2010-08-11,14.64478588104248
2010-08-12,14.753747940063477
2010-08-13,14.637526512145996
2010-08-16,14.790079116821289
2010-08-17,15.073380470275879
2010-08-18,15.095172882080078
2010-08-19,14.179874420166016
2010-08-20,14.09996509552002
2010-08-23,13.860250473022461
2010-08-24,13.66411018371582
2010-08-25,14.078184127807617
2010-08-26,14.237994194030762
2010-08-27,14.702913284301758
2010-08-30,14.426863670349121
2010-08-31,14.245257377624512
2010-09-01,15.109703063964844
2010-09-02,15.320379257202148
2010-09-03,15.531034469604492
2010-09-07,15.41480827331543
2010-09-08,15.610943794250488
2010-09-09,15.654528617858887
2010-09-10,15.676323890686035
2010-09-13,15.945101737976074
2010-09-14,15.886982917785645
2010-09-15,15.908775329589844
2010-09-16,15.625472068786621
2010-09-17,15.669052124023438
2010-09-20,15.923304557800293
2010-09-21,15.86519718170166
2010-09-22,15.828866958618164
2010-09-23,15.589146614074707
2010-09-24,15.727170944213867
2010-09-27,15.618205070495605
2010-09-28,15.610943794250488
2010-09-29,15.683582305908203
2010-09-30,15.683582305908203
2010-10-01,15.69084358215332
2010-10-04,15.596414566040039
2010-10-05,16.038684844970703
2010-10-06,16.162960052490234
2010-10-07,16.10447883605957
2010-10-08,16.37495231628418
2010-10-11,16.37495231628418
2010-10-12,16.2214412689209
2010-10-13,16.51384925842285
2010-10-14,16.521162033081055
2010-10-15,16.14102554321289
2010-10-18,16.48460578918457
2010-10-19,16.25798797607422
2010-10-20,16.440750122070312
2010-10-21,16.32378387451172
2010-10-22,16.477304458618164
2010-10-25,16.645437240600586
2010-10-26,16.594261169433594
2010-10-27,16.52846908569336
2010-10-28,16.491924285888672
2010-10-29,16.48460578918457
2010-11-01,16.411514282226562
2010-11-02,16.923227310180664
2010-11-03,17.09136199951172
2010-11-04,17.44956398010254
2010-11-05,17.48611068725586
2010-11-08,17.471492767333984
2010-11-09,17.471492767333984
2010-11-10,17.727346420288086
2010-11-11,17.573833465576172
2010-11-12,17.35453224182129
2010-11-15,17.41301155090332
2010-11-16,17.127914428710938
2010-11-17,16.842809677124023
2010-11-18,17.23756217956543
2010-11-19,17.21563148498535
2010-11-22,17.266807556152344
2010-11-23,17.105979919433594
2010-11-24,17.30335807800293
2010-11-26,17.084047317504883
2010-11-29,17.157150268554688
2010-11-30,16.835498809814453
2010-12-01,17.047496795654297
2010-12-02,17.186391830444336
2010-12-03,16.316465377807617
2010-12-06,16.18488883972168
2010-12-07,15.958269119262695
2010-12-08,17.53728485107422
2010-12-09,18.107486724853516
2010-12-10,18.692304611206055
2010-12-13,18.743473052978516
2010-12-14,18.86043930053711
2010-12-15,18.88236427307129
2010-12-16,18.72885513305664
2010-12-17,19.416013717651367
2010-12-20,19.233266830444336
2010-12-21,19.39408302307129
2010-12-22,19.51835823059082
2010-12-23,19.423324584960938
2010-12-27,19.562225341796875
2010-12-28,19.584150314331055
2010-12-29,19.5402889251709
2010-12-30,19.445253372192383
2010-12-31,19.225954055786133
2011-01-03,19.59877586364746
2011-01-04,19.165199279785156
2011-01-05,19.473844528198242
2011-01-06,19.25338363647461
2011-01-07,18.95209312438965
2011-01-10,18.988840103149414
2011-01-11,19.135805130004883
2011-01-12,19.304828643798828
2011-01-13,19.28278350830078
2011-01-14,19.481191635131836
2011-01-18,19.451801300048828
2011-01-19,19.01088523864746
2011-01-20,18.82717514038086
2011-01-21,18.80512237548828
2011-01-24,18.819814682006836
2011-01-25,18.61404800415039
2011-01-26,19.187253952026367
2011-01-27,19.39301109313965
2011-01-28,18.65080451965332
2011-01-31,18.885961532592773
2011-02-01,19.473844528198242
2011-02-02,19.385662078857422
2011-02-03,19.209291458129883
2011-02-04,19.08436393737793
2011-02-07,19.576723098754883
2011-02-08,19.642866134643555
2011-02-09,19.42241096496582
2011-02-10,19.473844528198242
2011-02-11,19.650211334228516
2011-02-14,19.79718780517578
2011-02-15,19.429752349853516
2011-02-16,19.5546817779541
2011-02-17,19.620817184448242
2011-02-18,19.841278076171875
2011-02-22,19.664915084838867
2011-02-23,19.150503158569336
2011-02-24,19.106414794921875
2011-02-25,19.598777770996094
2011-02-28,19.569381713867188
2011-03-01,18.966793060302734
2011-03-02,19.143159866333008
2011-03-03,19.473844528198242
2011-03-04,19.503238677978516
2011-03-07,19.415056228637695
2011-03-08,18.76102638244629
2011-03-09,18.790424346923828
2011-03-10,18.246623992919922
2011-03-11,18.03352165222168
2011-03-14,18.2319278717041
2011-03-15,18.143749237060547
2011-03-16,17.81305694580078
2011-03-17,17.81305694580078
2011-03-18,18.084957122802734
2011-03-21,18.503829956054688
2011-03-22,18.49648094177246
2011-03-23,18.52587127685547
2011-03-24,18.533227920532227
2011-03-25,18.658145904541016
2011-03-28,18.52587127685547
2011-03-29,18.562618255615234
2011-03-30,18.680194854736328
2011-03-31,18.658145904541016
2011-04-01,18.643449783325195
2011-04-04,18.775726318359375
2011-04-05,18.92350196838379
2011-04-06,18.938291549682617
2011-04-07,18.812665939331055
2011-04-08,18.531883239746094
2011-04-11,18.324989318847656
2011-04-12,17.896421432495117
2011-04-13,17.80036735534668
2011-04-14,17.9998722076416
2011-04-15,18.214157104492188
2011-04-18,17.815141677856445
2011-04-19,17.844701766967773
2011-04-20,17.933374404907227
2011-04-21,17.822532653808594
2011-04-25,17.77080535888672
2011-04-26,17.75602912902832
2011-04-27,17.837310791015625
2011-04-28,17.962928771972656
2011-04-29,17.970314025878906
2011-05-02,17.66736602783203
2011-05-03,17.689533233642578
2011-05-04,17.837310791015625
2011-05-05,17.73386001586914
2011-05-06,17.741249084472656
2011-05-09,17.696924209594727
2011-05-10,17.859481811523438
2011-05-11,17.645187377929688
2011-05-12,18.10331916809082
2011-05-13,17.72647476196289
2011-05-16,17.50480079650879
2011-05-17,17.430908203125
2011-05-18,17.549135208129883
2011-05-19,17.475244522094727
2011-05-20,17.21662712097168
2011-05-23,16.965394973754883
2011-05-24,16.765888214111328
2011-05-25,16.662437438964844
2011-05-26,16.69938850402832
2011-05-27,16.618112564086914
2011-05-31,16.8323974609375
2011-06-01,16.58855438232422
2011-06-02,16.69938850402832
2011-06-03,16.366878509521484
2011-06-06,16.440767288208008
2011-06-07,16.558988571166992
2011-06-08,16.32254409790039
2011-06-09,16.49249267578125
2011-06-10,16.233877182006836
2011-06-13,16.115642547607422
2011-06-14,16.558988571166992
2011-06-15,16.381656646728516
2011-06-16,16.381656646728516
2011-06-17,16.714174270629883
2011-06-20,17.024507522583008
2011-06-21,16.94322967529297
2011-06-22,17.194456100463867
2011-06-23,17.039289474487305
2011-06-24,16.884111404418945
2011-06-27,17.002336502075195
2011-06-28,17.113182067871094
2011-06-29,17.3348445892334
2011-06-30,17.246185302734375
2011-07-01,17.430908203125
2011-07-05,17.460643768310547
2011-07-06,17.46807098388672
2011-07-07,17.58700942993164
2011-07-08,17.542402267456055
2011-07-11,17.356586456298828
2011-07-12,17.497814178466797
2011-07-13,17.631607055664062
2011-07-14,17.28224754333496
2011-07-15,17.371442794799805
2011-07-18,17.207916259765625
2011-07-19,17.62417221069336
2011-07-20,17.564706802368164
2011-07-21,17.839731216430664
2011-07-22,17.60931396484375
2011-07-25,17.237648010253906
2011-07-26,17.01464080810547
2011-07-27,16.724760055541992
2011-07-28,16.516616821289062
2011-07-29,16.724760055541992
2011-08-01,16.5240535736084
2011-08-02,16.018592834472656
2011-08-03,15.795600891113281
2011-08-04,15.223241806030273
2011-08-05,15.334745407104492
2011-08-08,12.852046012878418
2011-08-09,14.390728950500488
2011-08-10,13.706867218017578
2011-08-11,14.242053985595703
2011-08-12,14.279229164123535
2011-08-15,14.576553344726562
2011-08-16,14.398158073425293
2011-08-17,14.383288383483887
2011-08-18,13.870392799377441
2011-08-19,13.796059608459473
2011-08-22,13.870392799377441
2011-08-23,14.576553344726562
2011-08-24,14.866448402404785
2011-08-25,14.353553771972656
2011-08-26,14.68805980682373
2011-08-29,15.386774063110352
2011-08-30,15.029985427856445
2011-08-31,15.193513870239258
2011-09-01,14.925912857055664
2011-09-02,14.479917526245117
2011-09-06,14.457619667053223
2011-09-07,15.111745834350586
2011-09-08,14.747516632080078
2011-09-09,14.063661575317383
2011-09-12,14.100823402404785
2011-09-13,14.19002914428711
2011-09-14,14.234624862670898
2011-09-15,14.435318946838379
2011-09-16,14.383288383483887
2011-09-19,13.870392799377441
2011-09-20,13.684560775756836
2011-09-21,13.639973640441895
2011-09-22,13.439270973205566
2011-09-23,13.848095893859863
2011-09-26,14.256926536560059
2011-09-27,14.799544334411621
2011-09-28,14.137992858886719
2011-09-29,14.68805980682373
2011-09-30,14.167723655700684
2011-10-03,13.268303871154785
2011-10-04,14.167341232299805
2011-10-05,14.437054634094238
2011-10-06,14.774189949035645
2011-10-07,14.309690475463867
2011-10-10,15.013936042785645
2011-10-11,14.939018249511719
2011-10-12,15.051395416259766
2011-10-13,14.939018249511719
2011-10-14,15.366056442260742
2011-10-17,14.62435531616211
2011-10-18,14.998952865600586
2011-10-19,14.774189949035645
2011-10-20,14.511977195739746
2011-10-21,14.879080772399902
2011-10-24,15.3211088180542
2011-10-25,14.66930866241455
2011-10-26,15.178760528564453
2011-10-27,16.03285026550293
2011-10-28,15.665739059448242
2011-10-31,15.148798942565918
2011-11-01,14.272229194641113
2011-11-02,14.549431800842285
2011-11-03,15.193743705749512
2011-11-04,14.916537284851074
2011-11-07,14.95400333404541
2011-11-08,15.560851097106934
2011-11-09,14.654324531555176
2011-11-10,14.946510314941406
2011-11-11,15.373557090759277
2011-11-14,15.081364631652832
2011-11-15,15.598307609558105
2011-11-16,15.336095809936523
2011-11-17,15.231205940246582
2011-11-18,15.283648490905762
2011-11-21,15.103838920593262
2011-11-22,15.03641128540039
2011-11-23,14.849111557006836
2011-11-25,14.706766128540039
2011-11-28,15.883010864257812
2011-11-29,15.927956581115723
2011-11-30,16.28008270263672
2011-12-01,16.010377883911133
2011-12-02,16.5123348236084
2011-12-05,16.542301177978516
2011-12-06,16.017866134643555
2011-12-07,15.957930564880371
2011-12-08,15.448474884033203
2011-12-09,15.755642890930176
2011-12-12,15.32859992980957
2011-12-13,15.336095809936523
2011-12-14,15.313620567321777
2011-12-15,15.396029472351074
2011-12-16,15.336095809936523
2011-12-19,14.98397159576416
2011-12-20,15.59082317352295
2011-12-21,15.598307609558105
2011-12-22,15.72568416595459
2011-12-23,15.733161926269531
2011-12-27,15.72568416595459
2011-12-28,15.388538360595703
2011-12-29,15.59082317352295
2011-12-30,15.448474884033203
2012-01-03,15.75405502319336
2012-01-04,15.557877540588379
2012-01-05,15.256073951721191
2012-01-06,15.361701965332031
2012-01-09,15.331518173217773
2012-01-10,15.746501922607422
2012-01-11,15.723867416381836
2012-01-12,15.806859016418457
2012-01-13,15.618243217468262
2012-01-17,15.414521217346191
2012-01-18,15.648420333862305
2012-01-19,15.889851570129395
2012-01-20,15.97285270690918
2012-01-23,16.357648849487305
2012-01-24,16.327468872070312
2012-01-25,16.387834548950195
2012-01-26,16.418006896972656
2012-01-27,16.44818687438965
2012-01-30,16.244474411010742
2012-01-31,16.37273597717285
2012-02-01,16.900890350341797
2012-02-02,17.00652313232422
2012-02-03,17.48940658569336
2012-02-06,17.398866653442383
2012-02-07,17.18759536743164
2012-02-08,17.14988136291504
2012-02-09,17.119701385498047
2012-02-10,16.742454528808594
2012-02-13,17.104602813720703
2012-02-14,17.021615982055664
2012-02-15,16.953710556030273
2012-02-16,17.20269203186035
2012-02-17,17.134790420532227
2012-02-21,17.127246856689453
2012-02-22,17.097063064575195
2012-02-23,17.610122680664062
2012-02-24,17.791208267211914
2012-02-27,17.8138427734375
2012-02-28,17.504499435424805
2012-02-29,17.127246856689453
2012-03-01,17.353595733642578
2012-03-02,16.998981475830078
2012-03-05,16.908437728881836
2012-03-06,17.195148468017578
2012-03-07,16.923521041870117
2012-03-08,17.481868743896484
2012-03-09,17.504499435424805
2012-03-12,17.6553955078125
