Date,PEBO
2010-12-16,8.760330200195312
2010-12-17,8.50114917755127
2010-12-20,8.527068138122559
2010-12-21,8.37674331665039
2010-12-22,8.47584342956543
2010-12-23,7.943821907043457
2010-12-27,8.282857894897461
2010-12-28,8.314149856567383
2010-12-29,8.345447540283203
2010-12-30,8.28807258605957
2010-12-31,8.16289234161377
2011-01-03,8.267207145690918
2011-01-04,8.230694770812988
2011-01-05,8.0846529006958
2011-01-06,7.896877288818359
2011-01-07,7.703891277313232
2011-01-10,7.959468364715576
2011-01-11,8.157674789428711
2011-01-12,8.147241592407227
2011-01-13,7.6204352378845215
2011-01-14,7.902095794677734
2011-01-18,7.792563438415527
2011-01-19,7.218809604644775
2011-01-20,6.7911057472229
2011-01-21,6.624199867248535
2011-01-24,7.0206074714660645
2011-01-25,7.057116508483887
2011-01-26,7.083199501037598
2011-01-27,7.177084445953369
2011-01-28,7.015392303466797
2011-01-31,7.088413238525391
2011-02-01,7.177084445953369
2011-02-02,7.1301445960998535
2011-02-03,7.093629837036133
2011-02-04,6.911075115203857
2011-02-07,6.879777431488037
2011-02-08,6.848483085632324
2011-02-09,6.832836151123047
2011-02-10,6.75981330871582
2011-02-11,7.031036853790283
2011-02-14,6.921504497528076
2011-02-15,6.832836151123047
2011-02-16,6.9423699378967285
2011-02-17,7.010176658630371
2011-02-18,7.036254405975342
2011-02-22,6.858911514282227
2011-02-23,6.853696823120117
2011-02-24,6.869346618652344
2011-02-25,7.1301445960998535
2011-02-28,7.041471004486084
2011-03-01,6.931936740875244
2011-03-02,6.7754597663879395
2011-03-03,6.968450546264648
2011-03-04,6.838050842285156
2011-03-07,6.566822528839111
2011-03-08,6.676358222961426
2011-03-09,6.639845371246338
2011-03-10,6.342539310455322
2011-03-11,6.39991569519043
2011-03-14,6.3321075439453125
2011-03-15,6.154767990112305
2011-03-16,6.217358112335205
2011-03-17,6.2695183753967285
2011-03-18,6.3634033203125
2011-03-21,6.32167911529541
2011-03-22,6.311244487762451
2011-03-23,6.342539310455322
2011-03-24,6.285163879394531
2011-03-25,6.300812721252441
2011-03-28,6.154767990112305
2011-03-29,6.217358112335205
2011-03-30,6.311244487762451
2011-03-31,6.3217644691467285
2011-04-01,6.621546268463135
2011-04-04,6.895035266876221
2011-04-05,6.910811424255371
2011-04-06,7.173781394958496
2011-04-07,7.15800666809082
2011-04-08,6.947630882263184
2011-04-11,6.84769868850708
2011-04-12,6.700436592102051
2011-04-13,6.516357898712158
2011-04-14,6.490065097808838
2011-04-15,6.511101245880127
2011-04-18,6.447988033294678
2011-04-19,6.432210922241211
2011-04-20,6.4637651443481445
2011-04-21,6.432210922241211
2011-04-25,6.206058025360107
2011-04-26,6.589992523193359
2011-04-27,6.889776706695557
2011-04-28,7.136964797973633
2011-04-29,7.168520450592041
2011-05-02,7.016000270843506
2011-05-03,7.0054802894592285
2011-05-04,6.889776706695557
2011-05-05,6.742512226104736
2011-05-06,6.600510597229004
2011-05-09,6.695178508758545
2011-05-10,6.926591396331787
2011-05-11,6.842441558837891
2011-05-12,7.084373474121094
2011-05-13,6.9528889656066895
2011-05-16,7.026520729064941
2011-05-17,7.0948896408081055
2011-05-18,7.136964797973633
2011-05-19,6.779327869415283
2011-05-20,6.474287033081055
2011-05-23,6.342798233032227
2011-05-24,6.332282543182373
2011-05-25,6.332282543182373
2011-05-26,6.332282543182373
2011-05-27,6.332282543182373
2011-05-31,6.55317497253418
2011-06-01,6.195539474487305
2011-06-02,6.1587233543396
2011-06-03,6.053535461425781
2011-06-06,5.8116044998168945
2011-06-07,5.916791915893555
2011-06-08,5.7958269119262695
2011-06-09,5.685380458831787
2011-06-10,5.6538238525390625
2011-06-13,5.780047416687012
2011-06-14,5.806345462799072
2011-06-15,5.611747741699219
2011-06-16,5.8273820877075195
2011-06-17,5.72219705581665
2011-06-20,5.822122097015381
2011-06-21,5.88523530960083
2011-06-22,5.785306453704834
2011-06-23,5.916791915893555
2011-06-24,5.953606128692627
2011-06-27,6.006202220916748
2011-06-28,5.990421295166016
2011-06-29,5.916791915893555
2011-06-30,5.927310943603516
2011-07-01,6.058793067932129
2011-07-05,6.01146125793457
2011-07-06,6.01146125793457
2011-07-07,6.148208141326904
2011-07-08,6.106128692626953
2011-07-11,5.964127063751221
2011-07-12,5.979903697967529
2011-07-13,6.043018341064453
2011-07-14,5.948348522186279
2011-07-15,6.043018341064453
2011-07-18,5.948348522186279
2011-07-19,6.200798988342285
2011-07-20,6.1587233543396
2011-07-21,6.426951885223389
2011-07-22,6.290206432342529
2011-07-25,6.1587233543396
2011-07-26,6.206058025360107
2011-07-27,6.195539474487305
2011-07-28,6.374358654022217
2011-07-29,6.2744317054748535
2011-08-01,6.12190580368042
2011-08-02,6.1587233543396
2011-08-03,6.447988033294678
2011-08-04,6.145738124847412
2011-08-05,6.21997594833374
2011-08-08,5.726830959320068
2011-08-09,6.840383052825928
2011-08-10,6.204067707061768
2011-08-11,6.3260297775268555
2011-08-12,6.1033172607421875
2011-08-15,6.288909435272217
2011-08-16,5.965450286865234
2011-08-17,6.10861873626709
2011-08-18,5.525333881378174
2011-08-19,5.228384017944336
2011-08-22,5.132936954498291
2011-08-23,5.541240692138672
2011-08-24,5.631383419036865
2011-08-25,5.413976669311523
2011-08-26,5.541240692138672
2011-08-29,5.9760541915893555
2011-08-30,5.9071197509765625
2011-08-31,5.657898426055908
2011-09-01,5.307923793792725
2011-09-02,5.22308349609375
2011-09-06,5.265501499176025
2011-09-07,5.6419878005981445
2011-09-08,5.286712646484375
2011-09-09,5.07460880279541
2011-09-12,5.111725807189941
2011-09-13,5.079910755157471
2011-09-14,5.2495951652526855
2011-09-15,5.408675670623779
2011-09-16,5.392765522003174
2011-09-19,5.297319412231445
2011-09-20,5.254899024963379
2011-09-21,5.3185296058654785
2011-09-22,5.14884614944458
2011-09-23,5.254899024963379
2011-09-26,5.636687278747559
2011-09-27,5.832883834838867
2011-09-28,5.668504238128662
2011-09-29,5.880605697631836
2011-09-30,5.832883834838867
2011-10-03,5.302620887756348
2011-10-04,5.917725563049316
2011-10-05,6.034383773803711
2011-10-06,6.2570953369140625
2011-10-07,5.896517753601074
2011-10-10,6.341934680938721
2011-10-11,6.336631774902344
2011-10-12,6.495711803436279
2011-10-13,6.416172504425049
2011-10-14,6.379053115844727
2011-10-17,6.161648750305176
2011-10-18,6.463895320892334
2011-10-19,6.341934680938721
2011-10-20,6.331329345703125
2011-10-21,6.607067584991455
2011-10-24,6.813868522644043
2011-10-25,6.182857513427734
2011-10-26,6.447987079620361
2011-10-27,7.397159099578857
2011-10-28,7.253986835479736
2011-10-31,7.015368461608887
2011-11-01,6.432080268859863
2011-11-02,6.946435928344727
2011-11-03,7.384596347808838
2011-11-04,7.320470809936523
2011-11-07,7.181545257568359
2011-11-08,7.33650541305542
2011-11-09,6.599112510681152
2011-11-10,6.689953327178955
2011-11-11,7.106735706329346
2011-11-14,7.261693000793457
2011-11-15,7.224290370941162
2011-11-16,7.058646202087402
2011-11-17,6.978496074676514
2011-11-18,7.101391315460205
2011-11-21,6.909032821655273
2011-11-22,6.887655258178711
2011-11-23,6.3640031814575195
2011-11-25,5.968590259552002
2011-11-28,6.219729900360107
2011-11-29,6.128894329071045
2011-11-30,6.876969337463379
2011-12-01,6.876969337463379
2011-12-02,7.122766017913818
2011-12-05,7.33650541305542
2011-12-06,7.443371772766113
2011-12-07,7.443371772766113
2011-12-08,7.234981536865234
2011-12-09,7.571613311767578
2011-12-12,7.587642669677734
2011-12-13,7.432683944702148
2011-12-14,7.763976097106934
2011-12-15,7.881532192230225
2011-12-16,7.881532192230225
2011-12-19,7.817408561706543
2011-12-20,8.084580421447754
2011-12-21,7.865501403808594
2011-12-22,7.988399982452393
2011-12-23,7.967029571533203
2011-12-27,7.860159397125244
2011-12-28,7.753286838531494
2011-12-29,7.908248424530029
2011-12-30,7.91359281539917
2012-01-03,7.988399982452393
2012-01-04,8.00443172454834
2012-01-05,7.9723663330078125
2012-01-06,7.908248424530029
2012-01-09,7.886874675750732
2012-01-10,7.9723663330078125
2012-01-11,7.892219543457031
2012-01-12,8.025803565979004
2012-01-13,7.9189348220825195
2012-01-17,7.870842933654785
2012-01-18,8.052520751953125
2012-01-19,8.095268249511719
2012-01-20,8.127328872680664
2012-01-23,8.057863235473633
2012-01-24,8.068551063537598
2012-01-25,8.148700714111328
2012-01-26,8.105952262878418
2012-01-27,8.282289505004883
2012-01-30,8.33572006225586
2012-01-31,8.357093811035156
2012-02-01,8.699073791503906
2012-02-02,8.94116497039795
2012-02-03,9.081036567687988
2012-02-06,9.156352996826172
2012-02-07,9.134835243225098
2012-02-08,9.204771041870117
2012-02-09,9.059516906738281
2012-02-10,9.059516906738281
2012-02-13,9.161733627319336
2012-02-14,9.00033950805664
2012-02-15,8.903507232666016
2012-02-16,9.199392318725586
2012-02-17,9.177874565124512
2012-02-21,9.113311767578125
2012-02-22,8.79052734375
2012-02-23,9.021859169006348
2012-02-24,8.935783386230469
2012-02-27,8.930403709411621
2012-02-28,8.822808265686035
2012-02-29,8.699073791503906
2012-03-01,8.720593452453613
2012-03-02,8.483880996704102
2012-03-05,8.731351852416992
2012-03-06,8.548439025878906
2012-03-07,8.677556037902832
2012-03-08,8.822808265686035
2012-03-09,9.09179401397705
2012-03-12,9.140214920043945
2012-03-13,9.554454803466797
2012-03-14,9.457620620727539
2012-03-15,9.46838092803955
2012-03-16,9.37154483795166
2012-03-19,9.42534065246582
2012-03-20,9.301609992980957
2012-03-21,9.253189086914062
2012-03-22,9.172492980957031
2012-03-23,9.382305145263672
2012-03-26,9.522174835205078
2012-03-27,9.398444175720215
2012-03-28,9.344644546508789
2012-03-29,9.4307222366333
2012-03-30,9.436100959777832
2012-04-02,9.59211254119873
2012-04-03,9.506038665771484
2012-04-04,9.457620620727539
2012-04-05,9.479141235351562
2012-04-09,9.355401992797852
2012-04-10,8.962685585021973
2012-04-11,9.070280075073242
2012-04-12,9.247809410095215
2012-04-13,8.94116497039795
2012-04-16,9.043376922607422
2012-04-17,9.312368392944336
2012-04-18,9.290846824645996
2012-04-19,9.124074935913086
2012-04-20,9.436100959777832
2012-04-23,9.172492980957031
2012-04-24,9.683568954467773
2012-04-25,9.737367630004883
2012-04-26,9.651288986206055
2012-04-27,9.898758888244629
2012-04-30,9.893383026123047
2012-05-01,10.065531730651855
2012-05-02,10.275343894958496
2012-05-03,10.205002784729004
2012-05-04,10.058906555175781
2012-05-07,10.232054710388184
2012-05-08,10.513420104980469
2012-05-09,10.491778373718262
2012-05-10,10.475545883178711
2012-05-11,10.351095199584961
2012-05-14,10.57835578918457
2012-05-15,10.518834114074707
2012-05-16,10.340271949768066
2012-05-17,10.33486270904541
2012-05-18,10.156302452087402
2012-05-21,10.39979362487793
2012-05-22,10.31863021850586
2012-05-23,10.286168098449707
2012-05-24,10.459317207336426
2012-05-25,10.39979362487793
2012-05-29,10.307806968688965
2012-05-30,10.102195739746094
2012-05-31,10.156302452087402
2012-06-01,9.842473030090332
2012-06-04,9.70178508758545
2012-06-05,9.685551643371582
2012-06-06,9.820823669433594
2012-06-07,9.793770790100098
2012-06-08,9.988567352294922
2012-06-11,9.896577835083008
2012-06-12,10.226646423339844
2012-06-13,10.037262916564941
2012-06-14,10.367329597473145
2012-06-15,10.838081359863281
2012-06-18,10.875957489013672
2012-06-19,11.01123046875
2012-06-20,10.838081359863281
2012-06-21,10.84890079498291
2012-06-22,11.481977462768555
2012-06-25,11.292598724365234
2012-06-26,11.362937927246094
2012-06-27,11.525264739990234
2012-06-28,11.498210906982422
2012-06-29,11.893211364746094
2012-07-02,11.898624420166016
2012-07-03,11.95814037322998
2012-07-05,12.22868824005127
2012-07-06,11.904026985168457
2012-07-09,11.64971923828125
2012-07-10,11.655130386352539
2012-07-11,11.784989356994629
2012-07-12,11.795816421508789
2012-07-13,11.963549613952637
2012-07-16,11.839099884033203
2012-07-17,11.925673484802246
2012-07-18,11.979783058166504
2012-07-19,12.028484344482422
2012-07-20,11.876978874206543
2012-07-23,11.552321434020996
2012-07-24,11.433283805847168
2012-07-25,11.503623008728027
2012-07-26,11.557734489440918
2012-07-27,11.839099884033203
2012-07-30,11.720060348510742
2012-07-31,11.828278541564941
2012-08-01,11.530675888061523
2012-08-02,11.340314865112305
2012-08-03,11.916847229003906
2012-08-06,11.737360954284668
2012-08-07,11.818943977355957
2012-08-08,11.742798805236816
2012-08-09,11.6013822555542
2012-08-10,11.47085189819336
2012-08-13,11.487163543701172
2012-08-14,11.508919715881348
2012-08-15,11.726480484008789
2012-08-16,12.074576377868652
2012-08-17,11.949479103088379
2012-08-20,12.112650871276855
2012-08-21,11.98755168914795
2012-08-22,12.183354377746582
2012-08-23,11.884209632873535
2012-08-24,12.047380447387695
2012-08-27,12.221430778503418
2012-08-28,12.177919387817383
2012-08-29,12.177919387817383
2012-08-30,11.98755168914795
2012-08-31,12.020186424255371
2012-09-04,12.177919387817383
2012-09-05,12.096331596374512
2012-09-06,12.395480155944824
2012-09-07,12.20511245727539
2012-09-10,11.998433113098145
2012-09-11,12.215995788574219
2012-09-12,12.128965377807617
2012-09-13,12.237749099731445
2012-09-14,12.591283798217773
2012-09-17,12.536892890930176
2012-09-18,12.49338150024414
2012-09-19,12.634795188903809
2012-09-20,12.672868728637695
2012-09-21,12.819719314575195
2012-09-24,12.694623947143555
2012-09-25,12.547768592834473
2012-09-26,12.60216236114502
2012-09-27,12.56408977508545
2012-09-28,12.449872970581055
2012-10-01,12.487939834594727
2012-10-02,12.56408977508545
2012-10-03,12.623912811279297
2012-10-04,12.60216236114502
2012-10-05,12.60216236114502
2012-10-08,12.542329788208008
2012-10-09,12.384600639343262
2012-10-10,12.547768592834473
2012-10-11,12.60216236114502
2012-10-12,12.390039443969727
2012-10-15,12.455306053161621
2012-10-16,12.613039016723633
2012-10-17,12.58584213256836
2012-10-18,12.20511245727539
2012-10-19,11.87877368927002
2012-10-22,11.742798805236816
2012-10-23,11.63401985168457
2012-10-24,11.57962703704834
2012-10-25,11.650335311889648
2012-10-26,11.525235176086426
2012-10-31,11.585066795349121
2012-11-01,11.612417221069336
2012-11-02,11.546778678894043
2012-11-05,11.628828048706055
2012-11-06,11.667113304138184
2012-11-07,11.300638198852539
2012-11-08,10.999797821044922
2012-11-09,10.972448348999023
2012-11-12,10.600502014160156
2012-11-13,10.480164527893066
2012-11-14,9.785501480102539
2012-11-15,10.13010025024414
2012-11-16,9.97694206237793
2012-11-19,10.146507263183594
2012-11-20,10.425468444824219
2012-11-21,10.709898948669434
2012-11-23,10.556743621826172
2012-11-26,10.671610832214355
2012-11-27,10.8247652053833
2012-11-28,10.972448348999023
2012-11-29,11.136541366577148
2012-11-30,11.04902458190918
2012-12-03,11.1529541015625
2012-12-04,11.278759002685547
2012-12-05,11.344395637512207
2012-12-06,11.317049026489258
2012-12-07,11.185772895812988
2012-12-10,11.125605583190918
2012-12-11,11.327987670898438
2012-12-12,11.311577796936035
2012-12-13,11.355339050292969
2012-12-14,11.191241264343262
2012-12-17,11.311577796936035
2012-12-18,11.628828048706055
2012-12-19,11.760107040405273
2012-12-20,11.760107040405273
2012-12-21,11.688993453979492
2012-12-24,11.601475715637207
2012-12-26,11.327987670898438
2012-12-27,11.300638198852539
2012-12-28,11.125605583190918
2012-12-31,11.174834251403809
2013-01-02,12.10470199584961
2013-01-03,12.10470199584961
2013-01-04,12.328960418701172
2013-01-07,11.984365463256836
2013-01-08,11.940608024597168
2013-01-09,11.995301246643066
2013-01-10,12.02812671661377
2013-01-11,11.94607925415039
2013-01-14,11.880441665649414
2013-01-15,11.967954635620117
2013-01-16,11.8257417678833
2013-01-17,11.891379356384277
2013-01-18,11.951545715332031
2013-01-22,11.891379356384277
2013-01-23,11.349864959716797
2013-01-24,11.448323249816895
2013-01-25,11.284229278564453
2013-01-28,11.552248001098633
2013-01-29,11.935140609741211
2013-01-30,11.864028930664062
2013-01-31,11.93553352355957
2013-02-01,11.98503589630127
2013-02-04,11.710021018981934
2013-02-05,11.864026069641113
2013-02-06,11.765026092529297
2013-02-07,11.721019744873047
2013-02-08,11.781524658203125
2013-02-11,11.677020072937012
2013-02-12,11.787026405334473
2013-02-13,11.589016914367676
2013-02-14,11.55051040649414
2013-02-15,11.743024826049805
2013-02-19,12.018033981323242
2013-02-20,11.996038436889648
2013-02-21,12.01253604888916
2013-02-22,12.07853889465332
2013-02-25,11.781524658203125
2013-02-26,11.847529411315918
2013-02-27,11.869528770446777
2013-02-28,11.91903018951416
2013-03-01,11.94653034210205
2013-03-04,11.957527160644531
2013-03-05,12.089540481567383
2013-03-06,12.067537307739258
2013-03-07,12.320547103881836
2013-03-08,12.07853889465332
2013-03-11,12.023536682128906
2013-03-12,11.941031455993652
2013-03-13,12.210545539855957
2013-03-14,12.183042526245117
2013-03-15,12.353551864624023
2013-03-18,12.238045692443848
2013-03-19,12.172041893005371
2013-03-20,12.19404411315918
2013-03-21,12.1885404586792
2013-03-22,12.276545524597168
2013-03-25,12.320547103881836
2013-03-26,12.320547103881836
2013-03-27,12.166546821594238
2013-03-28,12.315051078796387
2013-04-01,12.089540481567383
2013-04-02,11.847529411315918
2013-04-03,11.55051040649414
2013-04-04,11.55051040649414
2013-04-05,11.495512008666992
2013-04-08,11.479010581970215
2013-04-09,11.490013122558594
2013-04-10,11.512012481689453
2013-04-11,11.506512641906738
2013-04-12,11.501012802124023
2013-04-15,10.747478485107422
2013-04-16,10.906983375549316
2013-04-17,10.79698371887207
2013-04-18,10.912485122680664
2013-04-19,11.137995719909668
2013-04-22,11.176494598388672
2013-04-23,11.303000450134277
2013-04-24,11.325002670288086
2013-04-25,11.1434965133667
2013-04-26,10.94548511505127
2013-04-29,11.077495574951172
2013-04-30,11.209500312805176
2013-05-01,10.94548511505127
2013-05-02,11.128278732299805
2013-05-03,11.305533409118652
2013-05-06,11.4384765625
2013-05-07,11.588038444519043
2013-05-08,11.26676082611084
2013-05-09,11.26676082611084
2013-05-10,11.27784252166748
2013-05-13,11.189216613769531
2013-05-14,11.388622283935547
2013-05-15,11.615734100341797
2013-05-16,11.283379554748535
2013-05-17,11.388622283935547
2013-05-20,11.349853515625
2013-05-21,11.48279094696045
2013-05-22,11.4163236618042
2013-05-23,11.17813491821289
2013-05-24,11.227986335754395
2013-05-28,11.432938575744629
2013-05-29,11.205828666687012
2013-05-30,11.216910362243652
2013-05-31,11.1005859375
2013-06-03,11.44402027130127
2013-06-04,11.32215404510498
2013-06-05,11.288920402526855
2013-06-06,11.4384765625
2013-06-07,11.383087158203125
2013-06-10,11.4606351852417
2013-06-11,11.3276948928833
2013-06-12,11.261221885681152
2013-06-13,11.338774681091309
2013-06-14,11.056273460388184
2013-06-17,11.294458389282227
2013-06-18,11.432938575744629
2013-06-19,11.432938575744629
2013-06-20,11.133819580078125
2013-06-21,11.111666679382324
2013-06-24,11.14490032196045
2013-06-25,11.582503318786621
2013-06-26,11.47171688079834
2013-06-27,11.720979690551758
2013-06-28,11.676661491394043
2013-07-01,11.920393943786621
2013-07-02,12.047792434692383
2013-07-03,12.402299880981445
2013-07-05,12.850975036621094
2013-07-08,12.834362983703613
2013-07-09,12.673721313476562
2013-07-10,12.712493896484375
2013-07-11,12.767890930175781
2013-07-12,12.884215354919434
2013-07-15,14.300589561462402
2013-07-16,14.172635078430176
2013-07-17,14.257941246032715
2013-07-18,14.312775611877441
2013-07-19,14.324962615966797
2013-07-22,14.172635078430176
2013-07-23,14.215286254882812
2013-07-24,14.209193229675293
2013-07-25,14.4407320022583
2013-07-26,14.294493675231934
2013-07-29,14.03249454498291
2013-07-30,13.898441314697266
2013-07-31,13.703463554382324
2013-08-01,14.22462272644043
2013-08-02,14.108126640319824
2013-08-05,14.175573348999023
2013-08-06,13.746383666992188
2013-08-07,13.378500938415527
2013-08-08,13.39689826965332
2013-08-09,13.317190170288086
2013-08-12,13.084200859069824
2013-08-13,13.304925918579102
2013-08-14,13.39689826965332
2013-08-15,13.249746322631836
2013-08-16,13.010622024536133
2013-08-19,12.851213455200195
2013-08-20,13.323321342468262
2013-08-21,13.433685302734375
2013-08-22,13.98550033569336
2013-08-23,13.93644905090332
2013-08-26,13.92419147491455
2013-08-27,13.57470703125
2013-08-28,13.69119930267334
2013-08-29,13.648279190063477
2013-08-30,12.851213455200195
2013-09-03,12.783766746520996
2013-09-04,12.379101753234863
2013-09-05,12.740849494934082
2013-09-06,12.888001441955566
2013-09-09,13.071937561035156
2013-09-10,12.845080375671387
2013-09-11,12.789898872375488
