Date,HRTG
2014-10-16,12.988311767578125
2014-10-17,12.96240234375
2014-10-20,12.93649673461914
2014-10-21,13.506464004516602
2014-10-22,13.264659881591797
2014-10-23,13.359655380249023
2014-10-24,13.661909103393555
2014-10-27,14.680937767028809
2014-10-28,15.112732887268066
2014-10-29,15.190452575683594
2014-10-30,15.34589958190918
2014-10-31,15.337261199951172
2014-11-03,15.224995613098145
2014-11-04,15.363174438476562
2014-11-05,16.045398712158203
2014-11-06,15.406343460083008
2014-11-07,15.389077186584473
2014-11-10,15.64815616607666
2014-11-11,15.75178337097168
2014-11-12,15.518617630004883
2014-11-13,14.810477256774902
2014-11-14,14.86229133605957
2014-11-17,14.473679542541504
2014-11-18,14.266416549682617
2014-11-19,14.620492935180664
2014-11-20,15.121368408203125
2014-11-21,14.775933265686035
2014-11-24,14.542766571044922
2014-11-25,14.637760162353516
2014-11-26,15.17318058013916
2014-11-28,14.983197212219238
2014-12-01,14.724115371704102
2014-12-02,14.585943222045898
2014-12-03,14.750024795532227
2014-12-04,14.922739028930664
2014-12-05,14.95728588104248
2014-12-08,15.872688293457031
2014-12-09,16.589462280273438
2014-12-10,15.924495697021484
2014-12-11,15.941770553588867
2014-12-12,16.036766052246094
2014-12-15,15.760420799255371
2014-12-16,16.045398712158203
2014-12-17,16.330381393432617
2014-12-18,16.442649841308594
2014-12-19,16.416748046875
2014-12-22,16.87444496154785
2014-12-23,17.047161102294922
2014-12-24,16.701725006103516
2014-12-26,16.960800170898438
2014-12-29,16.6844539642334
2014-12-30,16.7535400390625
2014-12-31,16.779449462890625
2015-01-02,16.917625427246094
2015-01-05,16.529010772705078
2015-01-06,16.408103942871094
2015-01-07,16.641277313232422
2015-01-08,16.71036148071289
2015-01-09,16.537641525268555
2015-01-12,16.34765625
2015-01-13,16.30447769165039
2015-01-14,16.183568954467773
2015-01-15,16.192211151123047
2015-01-16,16.36492919921875
2015-01-20,16.226757049560547
2015-01-21,16.252660751342773
2015-01-22,16.45992088317871
2015-01-23,16.382198333740234
2015-01-26,16.49446678161621
2015-01-27,16.442649841308594
2015-01-28,16.425378799438477
2015-01-29,16.503101348876953
2015-01-30,16.416748046875
2015-02-02,16.6844539642334
2015-02-03,16.978071212768555
2015-02-04,16.908979415893555
2015-02-05,17.14215660095215
2015-02-06,17.263059616088867
2015-02-09,17.254417419433594
2015-02-10,17.280332565307617
2015-02-11,17.245786666870117
2015-02-12,17.349414825439453
2015-02-13,17.21123504638672
2015-02-17,17.237146377563477
2015-02-18,17.14215660095215
2015-02-19,17.16806411743164
2015-02-20,17.064434051513672
2015-02-23,17.219877243041992
2015-02-24,17.263059616088867
2015-02-25,17.219877243041992
2015-02-26,17.254417419433594
2015-02-27,17.18533706665039
2015-03-02,17.271692276000977
2015-03-03,17.323509216308594
2015-03-04,17.271692276000977
2015-03-05,18.359806060791016
2015-03-06,19.568830490112305
2015-03-09,19.309749603271484
2015-03-10,19.197481155395508
2015-03-11,19.64655113220215
2015-03-12,19.206117630004883
2015-03-13,18.972951889038086
2015-03-16,19.14566993713379
2015-03-17,18.93840980529785
2015-03-18,18.80023956298828
2015-03-19,18.722517013549805
2015-03-20,18.696605682373047
2015-03-23,18.351177215576172
2015-03-24,18.782968521118164
2015-03-25,19.275203704833984
2015-03-26,18.662059783935547
2015-03-27,18.368446350097656
2015-03-30,18.877960205078125
2015-03-31,19.00749969482422
2015-04-01,19.11975860595703
2015-04-02,18.68797492980957
2015-04-06,18.584341049194336
2015-04-07,18.869325637817383
2015-04-08,18.705242156982422
2015-04-09,18.61025047302246
2015-04-10,18.489347457885742
2015-04-13,18.972951889038086
2015-04-14,18.96431541442871
2015-04-15,18.972951889038086
2015-04-16,18.592979431152344
2015-04-17,18.247539520263672
2015-04-20,18.221637725830078
2015-04-21,18.02301597595215
2015-04-22,18.08346176147461
2015-04-23,17.712121963500977
2015-04-24,18.143911361694336
2015-04-27,17.720762252807617
2015-04-28,18.048919677734375
2015-04-29,17.96256446838379
2015-04-30,17.314870834350586
2015-05-01,17.73802947998047
2015-05-04,17.677579879760742
2015-05-05,18.10073471069336
2015-05-06,18.402986526489258
2015-05-07,18.351177215576172
2015-05-08,17.893476486206055
2015-05-11,18.17845916748047
2015-05-12,17.88483428955078
2015-05-13,17.92801856994629
2015-05-14,18.351177215576172
2015-05-15,17.893476486206055
2015-05-18,17.95392608642578
2015-05-19,17.867565155029297
2015-05-20,17.92801856994629
2015-05-21,17.88483428955078
2015-05-22,17.755298614501953
2015-05-26,17.746658325195312
2015-05-27,18.135276794433594
2015-05-28,18.057552337646484
2015-05-29,18.135276794433594
2015-06-01,18.264812469482422
2015-06-02,18.42025375366211
2015-06-03,18.912504196166992
2015-06-04,18.981586456298828
2015-06-05,18.99886131286621
2015-06-08,19.128395080566406
2015-06-09,18.99886131286621
2015-06-10,19.059310913085938
2015-06-11,19.292476654052734
2015-06-12,19.24930191040039
2015-06-15,19.430652618408203
2015-06-16,19.41338539123535
2015-06-17,19.292476654052734
2015-06-18,19.40474510192871
2015-06-19,19.309749603271484
2015-06-22,19.14566993713379
2015-06-23,19.430652618408203
2015-06-24,19.422016143798828
2015-06-25,19.430652618408203
2015-06-26,19.275203704833984
2015-06-29,19.57745933532715
2015-06-30,19.85381507873535
2015-07-01,21.339174270629883
2015-07-02,21.25282096862793
2015-07-06,21.995494842529297
2015-07-07,21.51189613342285
2015-07-08,21.416894912719727
2015-07-09,21.48598289489746
2015-07-10,21.650068283081055
2015-07-13,21.75369644165039
2015-07-14,22.211397171020508
2015-07-15,22.47910499572754
2015-07-16,23.394506454467773
2015-07-17,23.411775588989258
2015-07-20,21.537803649902344
2015-07-21,21.762332916259766
2015-07-22,22.289113998413086
2015-07-23,21.796873092651367
2015-07-24,21.529165267944336
2015-07-27,21.390995025634766
2015-07-28,21.05419158935547
2015-07-29,20.993741989135742
2015-07-30,21.27008628845215
2015-07-31,21.347806930541992
2015-08-03,21.56370735168457
2015-08-04,21.002376556396484
2015-08-05,21.615528106689453
2015-08-06,18.17845916748047
2015-08-07,17.50486183166504
2015-08-10,16.24402618408203
2015-08-11,17.28896141052246
2015-08-12,16.822628021240234
2015-08-13,16.572189331054688
2015-08-14,16.520374298095703
2015-08-17,16.87444496154785
2015-08-18,16.520374298095703
2015-08-19,16.71036148071289
2015-08-20,16.45128631591797
2015-08-21,15.855409622192383
2015-08-24,15.0609130859375
2015-08-25,15.285452842712402
2015-08-26,15.881316184997559
2015-08-27,15.674062728881836
2015-08-28,15.224995613098145
2015-08-31,15.17318058013916
2015-09-01,15.34589958190918
2015-09-02,15.112732887268066
2015-09-03,14.78456974029541
2015-09-04,14.965922355651855
2015-09-08,15.026373863220215
2015-09-09,15.302717208862305
2015-09-10,15.475439071655273
2015-09-11,15.864048957824707
2015-09-14,16.183568954467773
2015-09-15,16.865812301635742
2015-09-16,16.503101348876953
2015-09-17,16.900348663330078
2015-09-18,17.038528442382812
2015-09-21,17.254417419433594
2015-09-22,16.649917602539062
2015-09-23,16.624004364013672
2015-09-24,16.71036148071289
2015-09-25,16.097217559814453
2015-09-28,15.760420799255371
2015-09-29,16.416748046875
2015-09-30,17.038528442382812
2015-10-01,16.934894561767578
2015-10-02,16.7535400390625
2015-10-05,17.677579879760742
2015-10-06,17.41850471496582
2015-10-07,17.850290298461914
2015-10-08,17.988468170166016
2015-10-09,18.10073471069336
2015-10-12,18.42025375366211
2015-10-13,17.96256446838379
2015-10-14,17.539403915405273
2015-10-15,17.96256446838379
2015-10-16,18.12664031982422
2015-10-19,18.212997436523438
2015-10-20,19.430652618408203
2015-10-21,19.491107940673828
2015-10-22,19.594736099243164
2015-10-23,19.465194702148438
2015-10-26,19.58609962463379
2015-10-27,19.24930191040039
2015-10-28,19.76744842529297
2015-10-29,19.76744842529297
2015-10-30,19.102489471435547
2015-11-02,19.663822174072266
2015-11-03,19.439289093017578
2015-11-04,18.480714797973633
2015-11-05,20.389232635498047
2015-11-06,21.149187088012695
2015-11-09,20.656944274902344
2015-11-10,20.4755859375
2015-11-11,20.311506271362305
2015-11-12,19.94880485534668
2015-11-13,19.819263458251953
2015-11-16,19.862445831298828
2015-11-17,19.698366165161133
2015-11-18,20.026525497436523
2015-11-19,19.059310913085938
2015-11-20,18.817508697509766
2015-11-23,20.026525497436523
2015-11-24,19.810626983642578
2015-11-25,19.871084213256836
2015-11-27,19.594736099243164
2015-11-30,19.396106719970703
2015-12-01,19.594736099243164
2015-12-02,19.70700454711914
2015-12-03,19.491107940673828
2015-12-04,19.879718780517578
2015-12-07,19.698366165161133
2015-12-08,19.52564811706543
2015-12-09,18.791601181030273
2015-12-10,18.627519607543945
2015-12-11,18.290719985961914
2015-12-14,18.592979431152344
2015-12-15,18.454801559448242
2015-12-16,18.662059783935547
2015-12-17,18.532522201538086
2015-12-18,18.558433532714844
2015-12-21,18.592979431152344
2015-12-22,18.808876037597656
2015-12-23,18.972951889038086
2015-12-24,19.24066925048828
2015-12-28,19.11112403869629
2015-12-29,19.396753311157227
2015-12-30,19.12843894958496
2015-12-31,18.886085510253906
2016-01-04,18.081134796142578
2016-01-05,18.150375366210938
2016-01-06,17.968612670898438
2016-01-07,17.319456100463867
2016-01-08,16.80013084411621
2016-01-11,17.016515731811523
2016-01-12,17.2329044342041
2016-01-13,16.704925537109375
2016-01-14,16.921308517456055
2016-01-15,16.25484275817871
2016-01-19,16.488542556762695
2016-01-20,16.41064453125
2016-01-21,16.341398239135742
2016-01-22,16.358707427978516
2016-01-25,16.20290756225586
2016-01-26,16.35005760192871
2016-01-27,16.28946876525879
2016-01-28,16.471227645874023
2016-01-29,17.15500259399414
2016-02-01,17.04248809814453
2016-02-02,16.843406677246094
2016-02-03,16.58375358581543
2016-02-04,16.306777954101562
2016-02-05,16.237533569335938
2016-02-08,16.54047203063965
2016-02-09,16.27215576171875
2016-02-10,16.860715866088867
2016-02-11,16.332744598388672
2016-02-12,16.696269989013672
2016-02-16,16.87803077697754
2016-02-17,17.12038803100586
2016-02-18,17.111726760864258
2016-02-19,17.033832550048828
2016-02-22,16.99055290222168
2016-02-23,16.739545822143555
2016-02-24,16.912660598754883
2016-02-25,17.016515731811523
2016-02-26,17.163667678833008
2016-02-29,16.895339965820312
2016-03-01,17.103076934814453
2016-03-02,17.137693405151367
2016-03-03,15.095019340515137
2016-03-04,14.151581764221191
2016-03-07,13.493769645690918
2016-03-08,13.433185577392578
2016-03-09,13.588980674743652
2016-03-10,13.554357528686523
2016-03-11,13.632506370544434
2016-03-14,13.406745910644531
2016-03-15,12.929176330566406
2016-03-16,13.137569427490234
2016-03-17,13.675923347473145
2016-03-18,13.884318351745605
2016-03-21,13.875635147094727
2016-03-22,13.884318351745605
2016-03-23,13.580409049987793
2016-03-24,13.415427207946777
2016-03-28,13.701972007751465
2016-03-29,13.55435848236084
2016-03-30,13.771437644958496
2016-03-31,13.86695384979248
2016-04-01,13.74538803100586
2016-04-04,13.38938045501709
2016-04-05,12.833659172058105
2016-04-06,12.547117233276367
2016-04-07,12.911808013916016
2016-04-08,12.30398941040039
2016-04-11,11.878518104553223
2016-04-12,11.974030494689941
2016-04-13,12.330039978027344
2016-04-14,12.234521865844727
2016-04-15,11.939298629760742
2016-04-18,11.72221851348877
2016-04-19,11.791685104370117
2016-04-20,11.800366401672363
2016-04-21,11.71353816986084
2016-04-22,11.895882606506348
2016-04-25,11.71353816986084
2016-04-26,11.704851150512695
2016-04-27,11.279379844665527
2016-04-28,11.235965728759766
2016-04-29,11.539874076843262
2016-05-02,11.531190872192383
2016-05-03,11.548556327819824
2016-05-04,11.288063049316406
2016-05-05,11.253332138061523
2016-05-06,11.348847389221191
2016-05-09,11.687487602233887
2016-05-10,11.765637397766113
2016-05-11,11.539874076843262
2016-05-12,12.30398941040039
2016-05-13,11.9913969039917
2016-05-16,11.887199401855469
2016-05-17,11.765637397766113
2016-05-18,11.956664085388184
2016-05-19,11.357527732849121
2016-05-20,11.835099220275879
2016-05-23,11.644071578979492
2016-05-24,12.060863494873047
2016-05-25,11.71353816986084
2016-05-26,11.626704216003418
2016-05-27,11.670121192932129
2016-05-31,11.426993370056152
2016-06-01,11.739585876464844
2016-06-02,11.739585876464844
2016-06-03,11.565921783447266
2016-06-06,11.496459007263184
2016-06-07,11.305431365966797
2016-06-08,11.235965728759766
2016-06-09,11.41831111907959
2016-06-10,11.157815933227539
2016-06-13,10.835033416748047
2016-06-14,10.896100044250488
2016-06-15,10.686727523803711
2016-06-16,11.16654109954834
2016-06-17,11.026957511901855
2016-06-20,11.000786781311035
2016-06-21,11.070576667785645
2016-06-22,10.800137519836426
2016-06-23,11.009510040283203
2016-06-24,10.520973205566406
2016-06-27,10.154571533203125
2016-06-28,10.172019958496094
2016-06-29,10.311601638793945
2016-06-30,10.442460060119629
2016-07-01,10.442460060119629
2016-07-05,10.093505859375
2016-07-06,10.137124061584473
2016-07-07,10.189468383789062
2016-07-08,10.512250900268555
2016-07-11,10.555870056152344
2016-07-12,10.65183162689209
2016-07-13,10.65183162689209
2016-07-14,10.930994033813477
2016-07-15,10.930994033813477
2016-07-18,10.756519317626953
2016-07-19,10.782687187194824
2016-07-20,10.756519317626953
2016-07-21,10.660555839538574
2016-07-22,11.149092674255371
2016-07-25,10.852481842041016
2016-07-26,10.817584991455078
2016-07-27,10.887373924255371
2016-07-28,10.808860778808594
2016-07-29,10.808860778808594
2016-08-01,10.773965835571289
2016-08-02,10.686727523803711
2016-08-03,10.808860778808594
2016-08-04,12.161059379577637
2016-08-05,11.951687812805176
2016-08-08,11.820830345153809
2016-08-09,11.93424129486084
2016-08-10,11.60273265838623
2016-08-11,11.541667938232422
2016-08-12,11.384638786315918
2016-08-15,11.288675308227539
2016-08-16,11.183987617492676
2016-08-17,11.096750259399414
2016-08-18,11.218880653381348
2016-08-19,11.192712783813477
2016-08-22,11.32357120513916
2016-08-23,11.358467102050781
2016-08-24,11.42825698852539
2016-08-25,11.550390243530273
2016-08-26,11.93424129486084
2016-08-29,12.065095901489258
2016-08-30,12.05637264251709
2016-08-31,11.969136238098145
2016-09-01,11.925515174865723
2016-09-02,12.161059379577637
2016-09-06,12.44022274017334
2016-09-07,12.824073791503906
2016-09-08,12.815350532531738
2016-09-09,12.230852127075195
2016-09-12,12.257022857666016
2016-09-13,11.766390800476074
2016-09-14,11.678778648376465
2016-09-15,11.792675018310547
2016-09-16,11.783913612365723
2016-09-19,11.889049530029297
2016-09-20,11.932854652404785
2016-09-21,12.090557098388672
2016-09-22,12.598712921142578
2016-09-23,12.686327934265137
2016-09-26,12.432247161865234
2016-09-27,12.4497709274292
2016-09-28,12.519859313964844
2016-09-29,12.537381172180176
2016-09-30,12.624994277954102
2016-10-03,12.414722442626953
2016-10-04,12.274543762207031
2016-10-05,12.116841316223145
2016-10-06,10.916547775268555
2016-10-07,11.564884185791016
2016-10-10,11.153101921081543
2016-10-11,10.688754081726074
2016-10-12,11.039206504821777
2016-10-13,10.80264949798584
2016-10-14,11.06549072265625
2016-10-17,10.951589584350586
2016-10-18,10.80264949798584
2016-10-19,10.83769702911377
2016-10-20,10.653706550598145
2016-10-21,10.496004104614258
2016-10-24,10.61866283416748
2016-10-25,10.364585876464844
2016-10-26,10.33830451965332
2016-10-27,10.189362525939941
2016-10-28,10.233169555664062
2016-10-31,10.329544067382812
2016-11-01,10.294493675231934
2016-11-02,10.382108688354492
2016-11-03,10.215645790100098
2016-11-04,10.022894859313965
2016-11-07,10.163078308105469
2016-11-08,10.136795043945312
2016-11-09,11.337088584899902
2016-11-10,11.643733978271484
2016-11-11,12.178171157836914
2016-11-14,12.441008567810059
2016-11-15,12.283307075500488
2016-11-16,12.642518043518066
2016-11-17,12.87031078338623
2016-11-18,13.133149147033691
2016-11-21,13.194479942321777
2016-11-22,13.492362976074219
2016-11-23,13.4135103225708
2016-11-25,13.544929504394531
2016-11-28,13.229524612426758
2016-11-29,13.063058853149414
2016-11-30,12.642518043518066
2016-12-01,12.94040298461914
2016-12-02,12.607471466064453
2016-12-05,12.844025611877441
2016-12-06,13.124388694763184
2016-12-07,13.439794540405273
2016-12-08,13.693870544433594
2016-12-09,13.90414047241211
2016-12-12,14.06184196472168
2016-12-13,13.850785255432129
2016-12-14,13.745255470275879
2016-12-15,13.771637916564941
2016-12-16,13.622137069702148
2016-12-19,13.921137809753418
2016-12-20,14.246522903442383
2016-12-21,14.132198333740234
2016-12-22,13.991491317749023
2016-12-23,13.982696533203125
2016-12-27,13.701284408569336
2016-12-28,13.877167701721191
2016-12-29,13.859580993652344
2016-12-30,13.78043270111084
2017-01-03,14.061845779418945
2017-01-04,14.140993118286133
2017-01-05,13.885960578918457
2017-01-06,13.868371963500977
2017-01-09,13.710078239440918
2017-01-10,13.824400901794434
2017-01-11,13.850785255432129
2017-01-12,13.666108131408691
2017-01-13,13.65731430053711
2017-01-17,13.358311653137207
2017-01-18,13.419873237609863
2017-01-19,13.208813667297363
2017-01-20,13.120868682861328
2017-01-23,12.918603897094727
2017-01-24,13.015342712402344
2017-01-25,13.182429313659668
2017-01-26,12.707547187805176
2017-01-27,12.593222618103027
2017-01-30,12.355781555175781
2017-01-31,12.47010612487793
2017-02-01,12.637192726135254
2017-02-02,12.522870063781738
2017-02-03,12.628396987915039
2017-02-06,12.53166389465332
2017-02-07,12.241456031799316
2017-02-08,12.004013061523438
2017-02-09,12.373368263244629
2017-02-10,12.57563304901123
2017-02-13,12.927397727966309
2017-02-14,13.182429313659668
2017-02-15,13.156046867370605
2017-02-16,12.997751235961914
2017-02-17,12.918603897094727
2017-02-21,12.769103050231934
2017-02-22,12.971370697021484
2017-02-23,12.944987297058105
2017-02-24,12.944987297058105
2017-02-27,12.962575912475586
2017-02-28,12.980164527893066
2017-03-01,13.516606330871582
2017-03-02,13.3934907913208
2017-03-03,13.340723991394043
2017-03-06,13.279166221618652
2017-03-07,13.182429313659668
2017-03-08,13.129667282104492
2017-03-09,12.645988464355469
2017-03-10,12.804282188415527
2017-03-13,12.380417823791504
2017-03-14,12.49521255493164
2017-03-15,12.486384391784668
2017-03-16,11.382564544677734
2017-03-17,10.896885871887207
2017-03-20,10.994017601013184
2017-03-21,10.923379898071289
2017-03-22,10.879222869873047
2017-03-23,10.967531204223633
2017-03-24,10.905714988708496
2017-03-27,10.914544105529785
2017-03-28,11.152973175048828
2017-03-29,11.135309219360352
2017-03-30,11.2412748336792
2017-03-31,11.276599884033203
2017-04-03,11.223615646362305
2017-04-04,11.214784622192383
2017-04-05,10.914544105529785
2017-04-06,10.94986629486084
2017-04-07,11.020513534545898
2017-04-10,10.684951782226562
2017-04-11,10.55249309539795
2017-04-12,10.225764274597168
2017-04-13,10.075644493103027
2017-04-17,10.234598159790039
2017-04-18,10.190442085266113
2017-04-19,10.208105087280273
2017-04-20,10.243426322937012
2017-04-21,10.243426322937012
2017-04-24,10.296407699584961
2017-04-25,10.375883102416992
2017-04-26,10.985191345214844
2017-04-27,10.879222869873047
2017-04-28,10.684951782226562
2017-05-01,10.817410469055176
2017-05-02,10.764427185058594
2017-05-03,10.773256301879883
2017-05-04,11.61215877532959
2017-05-05,10.649630546569824
2017-05-08,11.144140243530273
2017-05-09,11.426716804504395
2017-05-10,11.01168155670166
2017-05-11,11.250107765197754
2017-05-12,11.020513534545898
2017-05-15,11.152973175048828
2017-05-16,10.932207107543945
2017-05-17,10.799747467041016
2017-05-18,10.835070610046387
2017-05-19,10.790918350219727
2017-05-22,10.870391845703125
2017-05-23,10.905714988708496
2017-05-24,10.967531204223633
2017-05-25,11.047005653381348
2017-05-26,11.276599884033203
2017-05-30,11.099987983703613
2017-05-31,11.250107765197754
2017-06-01,11.479700088500977
2017-06-02,11.550345420837402
2017-06-05,11.258938789367676
2017-06-06,11.2412748336792
2017-06-07,11.064667701721191
2017-06-08,11.576837539672852
2017-06-09,12.044856071472168
2017-06-12,11.930057525634766
2017-06-13,11.699438095092773
2017-06-14,11.663959503173828
2017-06-15,11.761529922485352
2017-06-16,11.788140296936035
2017-06-19,11.566390037536621
2017-06-20,11.424473762512207
2017-06-21,11.211594581604004
2017-06-22,11.495431900024414
2017-06-23,11.459952354431152
2017-06-26,11.459952354431152
2017-06-27,11.353511810302734
2017-06-28,11.433341979980469
2017-06-29,11.557520866394043
2017-06-30,11.548652648925781
2017-07-03,11.752659797668457
2017-07-05,11.37125301361084
2017-07-06,11.184983253479004
2017-07-07,11.184983253479004
2017-07-10,10.989845275878906
2017-07-11,10.998713493347168
2017-07-12,10.856797218322754
2017-07-13,10.697137832641602
2017-07-14,10.812448501586914
2017-07-17,10.839055061340332
2017-07-18,10.776968002319336
2017-07-19,10.883406639099121
2017-07-20,10.980975151062012
2017-07-21,10.980975151062012
2017-07-24,10.847926139831543
2017-07-25,10.963234901428223
2017-07-26,10.839055061340332
2017-07-27,10.794706344604492
2017-07-28,10.865665435791016
2017-07-31,11.184983253479004
2017-08-01,11.078543663024902
2017-08-02,10.918885231018066
2017-08-03,10.794706344604492
2017-08-04,11.0253267288208
2017-08-07,11.122894287109375
2017-08-08,11.39786148071289
2017-08-09,11.805878639221191
2017-08-10,9.987543106079102
2017-08-11,10.227031707763672
2017-08-14,10.40442943572998
2017-08-15,10.342339515686035
2017-08-16,10.368948936462402
2017-08-17,10.253643035888672
2017-08-18,10.510869026184082
2017-08-21,10.351210594177246
2017-08-22,10.129464149475098
2017-08-23,10.005282402038574
2017-08-24,10.102852821350098
2017-08-25,10.164942741394043
2017-08-28,10.147199630737305
2017-08-29,10.191551208496094
2017-08-30,10.235899925231934
2017-08-31,10.093984603881836
2017-09-01,9.987543106079102
2017-09-05,8.293386459350586
2017-09-06,8.88766860961914
2017-09-07,8.408696174621582
2017-09-08,8.311126708984375
2017-09-11,10.102852821350098
2017-09-12,10.679397583007812
2017-09-13,11.522040367126465
2017-09-14,11.370553970336914
2017-09-15,11.468576431274414
2017-09-18,11.18342113494873
2017-09-19,10.54182243347168
2017-09-20,10.523998260498047
2017-09-21,10.470532417297363
2017-09-22,10.916086196899414
2017-09-25,11.468576431274414
2017-09-26,11.397286415100098
2017-09-27,11.575508117675781
2017-09-28,11.726995468139648
2017-09-29,11.771549224853516
2017-10-02,12.475526809692383
2017-10-03,12.368595123291016
2017-10-04,12.520085334777832
2017-10-05,12.751770973205566
2017-10-06,12.94781494140625
2017-10-09,12.965638160705566
2017-10-10,13.108216285705566
2017-10-11,13.108216285705566
2017-10-12,13.43792724609375
2017-10-13,13.500304222106934
2017-10-16,13.8121919631958
2017-10-17,13.901301383972168
2017-10-18,14.222103118896484
2017-10-19,14.124079704284668
2017-10-20,14.141901016235352
2017-10-23,14.132989883422852
2017-10-24,14.329034805297852
2017-10-25,14.525079727172852
2017-10-26,14.774590492248535
2017-10-27,14.658747673034668
2017-10-30,14.516169548034668
2017-10-31,14.293392181396484
2017-11-01,13.901301383972168
2017-11-02,14.658747673034668
2017-11-03,14.730033874511719
2017-11-06,15.041923522949219
2017-11-07,14.863699913024902
2017-11-08,14.881523132324219
2017-11-09,15.131033897399902
2017-11-10,15.282524108886719
2017-11-13,15.077568054199219
2017-11-14,14.917169570922852
2017-11-15,15.148857116699219
2017-11-16,14.87163257598877
2017-11-17,15.587045669555664
2017-11-20,16.007349014282227
2017-11-21,15.76589584350586
2017-11-22,15.631759643554688
2017-11-24,15.587045669555664
2017-11-27,15.68541431427002
2017-11-28,16.66016387939453
2017-11-29,16.08783531188965
2017-11-30,16.078895568847656
2017-12-01,16.096776962280273
2017-12-04,16.141490936279297
2017-12-05,15.819557189941406
2017-12-06,15.774840354919434
2017-12-07,15.551274299621582
2017-12-08,15.622815132141113
2017-12-11,15.560211181640625
2017-12-12,15.76589584350586
2017-12-13,15.381362915039062
2017-12-14,15.023658752441406
2017-12-15,15.658588409423828
2017-12-18,15.452905654907227
2017-12-19,15.184624671936035
2017-12-20,15.13991641998291
2017-12-21,15.077316284179688
2017-12-22,15.032598495483398
2017-12-26,15.452905654907227
2017-12-27,15.739068984985352
2017-12-28,15.953694343566895
2017-12-29,16.11466407775879
2018-01-02,15.819557189941406
2018-01-03,15.783785820007324
2018-01-04,15.86426830291748
2018-01-05,16.0699462890625
2018-01-08,15.604933738708496
2018-01-09,15.34559440612793
2018-01-10,15.908987998962402
2018-01-11,16.007349014282227
2018-01-12,16.213031768798828
2018-01-16,16.454484939575195
2018-01-17,16.830076217651367
2018-01-18,16.946332931518555
2018-01-19,16.9373836517334
2018-01-22,15.73012924194336
2018-01-23,15.73012924194336
2018-01-24,15.506562232971191
2018-01-25,15.667531967163086
2018-01-26,15.014716148376465
2018-01-29,15.22039794921875
2018-01-30,15.247224807739258
2018-01-31,15.229338645935059
2018-02-01,15.452905654907227
2018-02-02,15.613873481750488
2018-02-05,15.13991641998291
