Date,ACI
2020-06-26,10.359829902648926
2020-06-29,10.440296173095703
2020-06-30,10.574402809143066
2020-07-01,10.567699432373047
2020-07-02,10.60122299194336
2020-07-06,10.406767845153809
2020-07-07,10.178783416748047
2020-07-08,10.165373802185059
2020-07-09,9.890454292297363
2020-07-10,9.789871215820312
2020-07-13,9.387547492980957
2020-07-14,9.78316593170166
2020-07-15,9.80328369140625
2020-07-16,10.044677734375
2020-07-17,10.292777061462402
2020-07-20,10.453706741333008
2020-07-21,10.507349014282227
2020-07-22,10.72862720489502
2020-07-23,10.748744010925293
2020-07-24,10.802386283874512
2020-07-27,10.21901798248291
2020-07-28,10.125142097473145
2020-07-29,10.30618667602539
2020-07-30,10.02456283569336
2020-07-31,9.964213371276855
2020-08-03,9.944096565246582
2020-08-04,10.178783416748047
2020-08-05,10.373242378234863
2020-08-06,10.239133834838867
2020-08-07,10.292777061462402
2020-08-10,10.30618667602539
2020-08-11,10.004446029663086
2020-08-12,9.923978805541992
2020-08-13,9.991036415100098
2020-08-14,9.957507133483887
2020-08-17,10.011149406433105
2020-08-18,10.105026245117188
2020-08-19,10.185489654541016
2020-08-20,10.084909439086914
2020-08-21,9.991036415100098
2020-08-24,9.769756317138672
2020-08-25,9.78316593170166
2020-08-26,9.856925964355469
2020-08-27,9.830105781555176
2020-08-28,9.628945350646973
2020-08-31,9.246735572814941
2020-09-01,9.347314834594727
2020-09-02,9.387547492980957
2020-09-03,9.07909870147705
2020-09-04,9.058985710144043
2020-09-08,8.83770751953125
2020-09-09,9.307085037231445
2020-09-10,9.481422424316406
2020-09-11,9.488128662109375
2020-09-14,9.146153450012207
2020-09-15,8.891349792480469
2020-09-16,8.824295043945312
2020-09-17,8.924878120422363
2020-09-18,8.757242202758789
2020-09-21,9.159564971923828
2020-09-22,9.32049560546875
2020-09-23,9.132742881774902
2020-09-24,8.971816062927246
2020-09-25,9.08580493927002
2020-09-28,9.126038551330566
2020-09-29,9.2199125289917
2020-09-30,9.286968231201172
2020-10-01,9.233325004577637
2020-10-02,9.213208198547363
2020-10-05,9.32049560546875
2020-10-06,9.266851425170898
2020-10-07,9.32049560546875
2020-10-08,9.400959968566895
2020-10-09,9.561887741088867
2020-10-12,9.709407806396484
2020-10-13,9.856925964355469
2020-10-14,9.568594932556152
2020-10-15,9.582006454467773
2020-10-16,9.561887741088867
2020-10-19,9.642354011535645
2020-10-20,10.205605506896973
2020-10-21,10.044677734375
2020-10-22,9.856925964355469
2020-10-23,10.012206077575684
2020-10-26,9.991952896118164
2020-10-27,10.052715301513672
2020-10-28,10.201244354248047
2020-10-29,10.22824764251709
2020-10-30,9.917688369750977
2020-11-02,9.89743423461914
2020-11-03,10.275507926940918
2020-11-04,10.430787086486816
2020-11-05,10.478046417236328
2020-11-06,10.457793235778809
2020-11-09,9.991952896118164
2020-11-10,10.120227813720703
2020-11-11,10.113475799560547
2020-11-12,10.21474552154541
2020-11-13,10.22824764251709
2020-11-16,10.538809776306152
2020-11-17,10.61982536315918
2020-11-18,10.633330345153809
2020-11-19,10.633330345153809
2020-11-20,10.606322288513184
2020-11-23,10.748099327087402
2020-11-24,10.734597206115723
2020-11-25,10.667084693908691
2020-11-27,10.707592010498047
2020-11-30,10.822364807128906
2020-12-01,10.653580665588379
2020-12-02,10.478046417236328
2020-12-03,10.30926513671875
2020-12-04,10.093223571777344
2020-12-07,10.025708198547363
2020-12-08,10.113475799560547
2020-12-09,10.032458305358887
2020-12-10,10.187740325927734
2020-12-11,10.34302043914795
2020-12-14,10.194493293762207
2020-12-15,10.289011001586914
2020-12-16,10.40378189086914
2020-12-17,10.49155044555664
2020-12-18,10.545560836791992
2020-12-21,10.363275527954102
2020-12-22,10.673835754394531
2020-12-23,10.498300552368164
2020-12-24,10.633330345153809
2020-12-28,10.788609504699707
2020-12-29,11.234195709228516
2020-12-30,11.375975608825684
2020-12-31,11.868820190429688
2021-01-04,11.558259010314941
2021-01-05,11.51099681854248
2021-01-06,11.72028923034668
2021-01-07,11.375975608825684
2021-01-08,11.21394157409668
2021-01-11,11.30846118927002
2021-01-12,11.544757843017578
2021-01-13,11.558259010314941
2021-01-14,11.787802696228027
2021-01-15,11.673029899597168
2021-01-19,12.010599136352539
2021-01-20,11.70003604888916
2021-01-21,11.733792304992676
2021-01-22,11.814807891845703
2021-01-25,12.622834205627441
2021-01-26,13.24073314666748
2021-01-27,13.865425109863281
2021-01-28,11.937032699584961
2021-01-29,11.794441223144531
2021-02-01,11.597525596618652
2021-02-02,11.190117835998535
2021-02-03,11.237649917602539
2021-02-04,11.346293449401855
2021-02-05,11.495676040649414
2021-02-08,11.434560775756836
2021-02-09,11.373454093933105
2021-02-10,11.28518009185791
2021-02-11,11.28518009185791
2021-02-12,11.19690990447998
2021-02-16,11.183326721191406
2021-02-17,11.067895889282227
2021-02-18,11.135795593261719
2021-02-19,11.264810562133789
2021-02-22,11.19690990447998
2021-02-23,11.033943176269531
2021-02-24,11.190117835998535
2021-02-25,11.190117835998535
2021-02-26,10.97962474822998
2021-03-01,11.312339782714844
2021-03-02,11.305549621582031
2021-03-03,12.03209114074707
2021-03-04,12.174686431884766
2021-03-05,12.052464485168457
2021-03-08,11.624686241149902
2021-03-09,11.658635139465332
2021-03-10,12.1475248336792
2021-03-11,12.371599197387695
2021-03-12,12.473453521728516
2021-03-15,12.731474876403809
2021-03-16,12.901227951049805
2021-03-17,12.711104393005371
2021-03-18,12.235796928405762
2021-03-19,12.575302124023438
2021-03-22,13.030243873596191
2021-03-23,13.145672798156738
2021-03-24,12.738265037536621
2021-03-25,12.88764762878418
2021-03-26,13.254313468933105
2021-03-29,13.410487174987793
2021-03-30,13.410487174987793
2021-03-31,12.948759078979492
2021-04-01,12.49382209777832
2021-04-05,12.677154541015625
2021-04-06,12.670364379882812
2021-04-07,12.629621505737305
2021-04-08,12.75184440612793
2021-04-09,12.799375534057617
2021-04-12,13.118514060974121
2021-04-13,13.16604232788086
2021-04-14,13.383328437805176
2021-04-15,13.118514060974121
2021-04-16,13.58023738861084
2021-04-19,13.845053672790527
2021-04-20,13.79073715209961
2021-04-21,13.26110553741455
2021-04-22,13.077775001525879
2021-04-23,13.091421127319336
2021-04-26,12.436169624328613
2021-04-27,12.361084938049316
2021-04-28,12.770621299743652
2021-04-29,13.180152893066406
2021-04-30,12.675064086914062
2021-05-03,12.866178512573242
2021-05-04,12.545377731323242
2021-05-05,12.70236873626709
2021-05-06,13.166501998901367
2021-05-07,13.091421127319336
2021-05-10,13.200629234313965
2021-05-11,13.303017616271973
2021-05-12,12.71601390838623
2021-05-13,12.818398475646973
2021-05-14,13.098250389099121
2021-05-17,13.316664695739746
2021-05-18,13.227934837341309
2021-05-19,12.75697135925293
2021-05-20,12.784270286560059
2021-05-21,12.79792308807373
2021-05-24,12.982213973999023
2021-05-25,12.832053184509277
2021-05-26,12.832053184509277
2021-05-27,12.954912185668945
2021-05-28,13.098250389099121
2021-06-01,13.419048309326172
2021-06-02,13.569212913513184
2021-06-03,13.6852445602417
2021-06-04,13.767154693603516
2021-06-07,13.971919059753418
2021-06-08,14.36097526550293
2021-06-09,14.306370735168457
2021-06-10,14.22446346282959
2021-06-11,13.924139022827148
2021-06-14,13.869536399841309
2021-06-15,13.48730182647705
2021-06-16,13.357616424560547
2021-06-17,13.152851104736328
2021-06-18,13.323490142822266
2021-06-21,13.705723762512207
2021-06-22,13.746676445007324
2021-06-23,13.535083770751953
2021-06-24,13.460003852844238
2021-06-25,13.705723762512207
2021-06-28,13.828579902648926
2021-06-29,13.678421020507812
2021-06-30,13.419048309326172
2021-07-01,13.589686393737793
2021-07-02,13.623815536499023
2021-07-06,13.132375717163086
2021-07-07,13.214282989501953
2021-07-08,13.384922981262207
2021-07-09,13.794452667236328
2021-07-12,13.637467384338379
2021-07-13,13.42587661743164
2021-07-14,13.535083770751953
2021-07-15,13.521430015563965
2021-07-16,13.576037406921387
2021-07-19,14.033349990844727
2021-07-20,14.101603507995605
2021-07-21,14.2517671585083
2021-07-22,13.767154693603516
2021-07-23,13.883766174316406
2021-07-26,14.00037956237793
2021-07-27,13.931784629821777
2021-07-28,14.213027000427246
2021-07-29,14.823528289794922
2021-07-30,14.816666603088379
2021-08-02,15.139066696166992
2021-08-03,16.04452896118164
2021-08-04,15.619235038757324
2021-08-05,15.879898071289062
2021-08-06,16.847095489501953
2021-08-09,17.004867553710938
2021-08-10,19.927047729492188
2021-08-11,19.590925216674805
2021-08-12,20.31804084777832
2021-08-13,20.475811004638672
2021-08-16,20.125972747802734
2021-08-17,20.256303787231445
2021-08-18,20.043657302856445
2021-08-19,19.666378021240234
2021-08-20,19.79671287536621
2021-08-23,19.61836814880371
2021-08-24,19.446874618530273
2021-08-25,19.50861167907715
