Date,CMCSA
2010-01-04,6.087094306945801
2010-01-05,6.004593849182129
2010-01-06,5.961550235748291
2010-01-07,6.087094306945801
2010-01-08,6.069159507751465
2010-01-11,6.02970027923584
2010-01-12,5.922093391418457
2010-01-13,6.015354633331299
2010-01-14,5.979485511779785
2010-01-15,5.96513557434082
2010-01-19,6.02970027923584
2010-01-20,5.9256792068481445
2010-01-21,5.739157676696777
2010-01-22,5.6853532791137695
2010-01-25,5.742743015289307
2010-01-26,5.631550312042236
2010-01-27,5.6853532791137695
2010-01-28,5.602851390838623
2010-01-29,5.678178787231445
2010-02-01,5.7176361083984375
2010-02-02,5.843181133270264
2010-02-03,5.728397369384766
2010-02-04,5.566982746124268
2010-02-05,5.531113147735596
2010-02-08,5.455785751342773
2010-02-09,5.520352363586426
2010-02-10,5.49165678024292
2010-02-11,5.498831272125244
2010-02-12,5.502416610717773
2010-02-16,5.620788097381592
2010-02-17,5.61720085144043
2010-02-18,5.642309665679932
2010-02-19,5.739157676696777
2010-02-22,5.807311058044434
2010-02-23,5.789376258850098
2010-02-24,5.889810085296631
2010-02-25,5.789376258850098
2010-02-26,5.89698600769043
2010-03-01,6.036875247955322
2010-03-02,6.026115894317627
2010-03-03,6.083505153656006
2010-03-04,6.158834934234619
2010-03-05,6.25209379196167
2010-03-08,6.29872465133667
2010-03-09,6.280791282653809
2010-03-10,6.287966251373291
2010-03-11,6.30231237411499
2010-03-12,6.248508453369141
2010-03-15,6.287966251373291
2010-03-16,6.273615837097168
2010-03-17,6.305900573730469
2010-03-18,6.338179588317871
2010-03-19,6.287966251373291
2010-03-22,6.377638816833496
2010-03-23,6.488833904266357
2010-03-24,6.521115303039551
2010-03-25,6.6143798828125
2010-03-26,6.578510284423828
2010-03-29,6.63590145111084
2010-03-30,6.721987247467041
2010-03-31,6.754269599914551
2010-04-01,6.765032768249512
2010-04-05,6.784862041473389
2010-04-06,6.7632293701171875
2010-04-07,6.593788146972656
2010-04-08,6.644260883331299
2010-04-09,6.669496059417725
2010-04-12,6.716363430023193
2010-04-13,6.730783462524414
2010-04-14,6.82451868057251
2010-04-15,6.799281597137451
2010-04-16,6.6046037673950195
2010-04-19,6.698338985443115
2010-04-20,6.683917045593262
2010-04-21,6.6803107261657715
2010-04-22,6.777649879455566
2010-04-23,6.835330963134766
2010-04-26,6.8785929679870605
2010-04-27,6.655076503753662
2010-04-28,6.781256198883057
2010-04-29,7.210267543792725
2010-04-30,7.127348899841309
2010-05-03,7.350865840911865
2010-05-04,7.1634016036987305
2010-05-05,7.116534233093262
2010-05-06,6.673101902008057
2010-05-07,6.619025230407715
2010-05-10,6.500055313110352
2010-05-11,6.518080711364746
2010-05-12,6.554131031036377
2010-05-13,6.402717113494873
2010-05-14,6.345034122467041
2010-05-17,6.525289535522461
2010-05-18,6.377479076385498
2010-05-19,6.337825298309326
2010-05-20,6.0530195236206055
2010-05-21,6.139542579650879
2010-05-24,6.0458083152771
2010-05-25,6.370269775390625
2010-05-26,6.388295650482178
2010-05-27,6.608209133148193
2010-05-28,6.52168607711792
2010-06-01,6.496448993682861
2010-06-02,6.626234531402588
2010-06-03,6.633446216583252
2010-06-04,6.41353178024292
2010-06-07,6.258509159088135
2010-06-08,6.2837443351745605
2010-06-09,6.280139923095703
2010-06-10,6.514474868774414
2010-06-11,6.557740211486816
2010-06-14,6.543315410614014
2010-06-15,6.723573684692383
2010-06-16,6.629838943481445
2010-06-17,6.698338985443115
2010-06-18,6.673101902008057
2010-06-21,6.615420818328857
2010-06-22,6.575763702392578
2010-06-23,6.554131031036377
2010-06-24,6.424344539642334
2010-06-25,6.370269775390625
2010-06-28,6.528894424438477
2010-06-29,6.373874187469482
2010-06-30,6.262117862701416
2010-07-01,6.395506858825684
2010-07-02,6.328453063964844
2010-07-06,6.451685428619385
2010-07-07,6.466183185577393
2010-07-08,6.466183185577393
2010-07-09,6.549551486968994
2010-07-12,6.709028244018555
2010-07-13,6.893881320953369
2010-07-14,6.87938117980957
2010-07-15,6.998990535736084
2010-07-16,6.719903469085693
2010-07-19,6.890254020690918
2010-07-20,6.835890293121338
2010-07-21,6.651036739349365
2010-07-22,6.8213911056518555
2010-07-23,7.002618312835693
2010-07-26,7.056985855102539
2010-07-27,7.006240367889404
2010-07-28,7.089605808258057
2010-07-29,6.933752536773682
2010-07-30,7.056985855102539
2010-08-02,7.060608386993408
2010-08-03,6.9627461433410645
2010-08-04,6.96999454498291
2010-08-05,6.86488676071167
2010-08-06,6.75614595413208
2010-08-09,6.788768768310547
2010-08-10,6.745274543762207
2010-08-11,6.527802467346191
2010-08-12,6.585793972015381
2010-08-13,6.477060317993164
2010-08-16,6.433565616607666
2010-08-17,6.437187671661377
2010-08-18,6.564047336578369
2010-08-19,6.466183185577393
2010-08-20,6.4553117752075195
2010-08-23,6.324828624725342
2010-08-24,6.165349006652832
2010-08-25,6.281332015991211
2010-08-26,6.172596454620361
2010-08-27,6.2523369789123535
2010-08-30,6.161722183227539
2010-08-31,6.197969436645508
2010-09-01,6.502429008483887
2010-09-02,6.553173065185547
2010-09-03,6.600290775299072
2010-09-07,6.451685428619385
2010-09-08,6.495181083679199
2010-09-09,6.516926288604736
2010-09-10,6.66916036605835
2010-09-13,6.676408290863037
2010-09-14,6.448062419891357
2010-09-15,6.538675785064697
2010-09-16,6.368322849273682
2010-09-17,6.393693923950195
2010-09-20,6.560423851013184
2010-09-21,6.571292400360107
2010-09-22,6.506054878234863
2010-09-23,6.495181083679199
2010-09-24,6.730775356292725
2010-09-27,6.636538505554199
2010-09-28,6.647411823272705
2010-09-29,6.578545093536377
2010-09-30,6.553173065185547
2010-10-01,6.4589338302612305
2010-10-04,6.435249328613281
2010-10-05,6.584652423858643
2010-10-06,6.471690654754639
2010-10-07,6.51906156539917
2010-10-08,6.555500030517578
2010-10-11,6.566431999206543
2010-10-12,6.566431999206543
2010-10-13,6.610162258148193
2010-10-14,6.697615623474121
2010-10-15,6.905323505401611
2010-10-18,6.92718505859375
2010-10-19,6.963624954223633
2010-10-20,7.06201171875
2010-10-21,7.109383583068848
2010-10-22,7.091164588928223
2010-10-25,7.204126358032227
2010-10-26,7.15675687789917
2010-10-27,7.386324405670166
2010-10-28,7.601317882537842
2010-10-29,7.517509937286377
2010-11-01,7.4701385498046875
2010-11-02,7.535726070404053
2010-11-03,7.532084941864014
2010-11-04,7.674200057983398
2010-11-05,7.666910648345947
2010-11-08,7.619541645050049
2010-11-09,7.568525791168213
2010-11-10,7.553947448730469
2010-11-11,7.535726070404053
2010-11-12,7.444632053375244
2010-11-15,7.502931594848633
2010-11-16,7.382683753967285
2010-11-17,7.430056095123291
2010-11-18,7.495641231536865
2010-11-19,7.492002010345459
2010-11-22,7.4336981773376465
2010-11-23,7.342598915100098
2010-11-24,7.426409721374512
2010-11-26,7.368105888366699
2010-11-29,7.364460468292236
2010-11-30,7.302513122558594
2010-12-01,7.590388298034668
2010-12-02,7.550304889678955
2010-12-03,7.546659469604492
2010-12-06,7.5065789222717285
2010-12-07,7.575813293457031
2010-12-08,7.575813293457031
2010-12-09,7.597679138183594
2010-12-10,7.765296936035156
2010-12-13,7.768941879272461
2010-12-14,8.013090133666992
2010-12-15,7.8746161460876465
2010-12-16,7.889193534851074
2010-12-17,7.805384159088135
2010-12-20,7.991227149963379
2010-12-21,8.107833862304688
2010-12-22,8.089612007141113
2010-12-23,8.082321166992188
2010-12-27,8.053171157836914
2010-12-28,8.04588508605957
2010-12-29,7.998514175415039
2010-12-30,8.04588508605957
2010-12-31,8.005799293518066
2011-01-03,8.186959266662598
2011-01-04,8.212576866149902
2011-01-05,8.322371482849121
2011-01-06,8.329691886901855
2011-01-07,8.30773639678955
2011-01-10,8.315054893493652
2011-01-11,8.271134376525879
2011-01-12,8.245516777038574
2011-01-13,8.249177932739258
2011-01-14,8.315054893493652
2011-01-18,8.337013244628906
2011-01-19,8.45412826538086
2011-01-20,8.512681007385254
2011-01-21,8.61150074005127
2011-01-24,8.637114524841309
2011-01-25,8.541961669921875
2011-01-26,8.53464126586914
2011-01-27,8.530981063842773
2011-01-28,8.358969688415527
2011-01-31,8.326029777526855
2011-02-01,8.56391716003418
2011-02-02,8.44314956665039
2011-02-03,8.49438190460205
2011-02-04,8.516341209411621
2011-02-07,8.615159034729004
2011-02-08,8.659071922302246
2011-02-09,8.61150074005127
2011-02-10,8.702990531921387
2011-02-11,8.783507347106934
2011-02-14,8.735928535461426
2011-02-15,8.842061042785645
2011-02-16,9.197063446044922
2011-02-17,9.23000431060791
2011-02-18,9.394693374633789
2011-02-22,9.197063446044922
2011-02-23,9.105569839477539
2011-02-24,9.127530097961426
2011-02-25,9.244645118713379
2011-02-28,9.427633285522461
2011-03-01,9.251960754394531
2011-03-02,9.175108909606934
2011-03-03,9.431289672851562
2011-03-04,9.350774765014648
2011-03-07,9.303194999694824
2011-03-08,9.354430198669434
2011-03-09,9.262940406799316
2011-03-10,9.047012329101562
2011-03-11,9.131189346313477
2011-03-14,8.962836265563965
2011-03-15,8.842061042785645
2011-03-16,8.578558921813965
2011-03-17,8.812785148620605
2011-03-18,8.732271194458008
2011-03-21,8.845724105834961
2011-03-22,8.805463790893555
2011-03-23,8.820103645324707
2011-03-24,9.05067253112793
2011-03-25,9.156805992126465
2011-03-28,8.940879821777344
2011-03-29,8.9738187789917
2011-03-30,9.039692878723145
2011-03-31,9.047012329101562
2011-04-01,9.226344108581543
2011-04-04,9.28626823425293
2011-04-05,9.249503135681152
2011-04-06,9.128185272216797
2011-04-07,9.058335304260254
2011-04-08,9.073040962219238
2011-04-11,9.025251388549805
2011-04-12,8.937016487121582
2011-04-13,8.896580696105957
2011-04-14,8.914961814880371
2011-04-15,9.003191947937012
2011-04-18,8.808348655700684
2011-04-19,8.929669380187988
2011-04-20,9.142889976501465
2011-04-21,9.315675735473633
2011-04-25,9.297295570373535
2011-04-26,9.407584190368652
2011-04-27,9.499489784240723
2011-04-28,9.606099128723145
2011-04-29,9.63551139831543
2011-05-02,9.808297157287598
2011-05-03,9.782563209533691
2011-05-04,9.54360294342041
2011-05-05,9.396551132202148
2011-05-06,9.352438926696777
2011-05-09,9.293619155883789
2011-05-10,9.49213695526123
2011-05-11,9.37817096710205
2011-05-12,9.352438926696777
2011-05-13,9.238471031188965
2011-05-16,9.084071159362793
2011-05-17,9.19803524017334
2011-05-18,9.326704978942871
2011-05-19,9.330381393432617
2011-05-20,9.234797477722168
2011-05-23,9.025251388549805
2011-05-24,8.96642780303955
2011-05-25,8.984811782836914
2011-05-26,9.164949417114258
2011-05-27,9.150242805480957
2011-05-31,9.278910636901855
2011-06-01,8.984811782836914
2011-06-02,9.05466079711914
2011-06-03,8.907610893249512
2011-06-06,8.793647766113281
2011-06-07,8.830408096313477
2011-06-08,8.867173194885254
2011-06-09,8.937016487121582
2011-06-10,8.782613754272461
2011-06-13,8.716440200805664
2011-06-14,8.797323226928711
2011-06-15,8.624536514282227
2011-06-16,8.617181777954102
2011-06-17,8.69438362121582
2011-06-20,8.709091186523438
2011-06-21,8.841435432434082
2011-06-22,8.793647766113281
2011-06-23,8.716440200805664
2011-06-24,8.668651580810547
2011-06-27,8.922311782836914
2011-06-28,9.102452278137207
2011-06-29,9.168623924255371
2011-06-30,9.315675735473633
2011-07-01,9.501420021057129
2011-07-05,9.590043067932129
2011-07-06,9.41279411315918
2011-07-07,9.446030616760254
2011-07-08,9.420181274414062
2011-07-11,9.242928504943848
2011-07-12,9.091526985168457
2011-07-13,9.073063850402832
2011-07-14,9.021366119384766
2011-07-15,8.91058349609375
2011-07-18,8.84041976928711
2011-07-19,9.036131858825684
2011-07-20,8.895808219909668
2011-07-21,9.076754570007324
2011-07-22,9.1764554977417
2011-07-25,9.242928504943848
2011-07-26,9.320475578308105
2011-07-27,9.106298446655273
2011-07-28,8.9253511428833
2011-07-29,8.869961738586426
2011-08-01,8.807185173034668
2011-08-02,8.393599510192871
2011-08-03,8.408370971679688
2011-08-04,8.050172805786133
2011-08-05,8.079716682434082
2011-08-08,7.544267177581787
2011-08-09,7.647665023803711
2011-08-10,7.304240703582764
2011-08-11,7.603349685668945
2011-08-12,7.62181282043457
2011-08-15,7.854462146759033
2011-08-16,7.835995674133301
2011-08-17,7.876612186431885
2011-08-18,7.488877773284912
2011-08-19,7.370710372924805
2011-08-22,7.304240703582764
2011-08-23,7.407637596130371
2011-08-24,7.595966815948486
2011-08-25,7.470414161682129
2011-08-26,7.595966815948486
2011-08-29,7.843379974365234
2011-08-30,7.872921466827393
2011-08-31,7.943079948425293
2011-09-01,7.983705520629883
2011-09-02,7.754754066467285
2011-09-06,7.647665023803711
2011-09-07,7.898768901824951
2011-09-08,7.90985107421875
2011-09-09,7.721520900726318
2011-09-12,7.80645227432251
2011-09-13,8.064949035644531
2011-09-14,8.116644859313965
2011-09-15,8.349286079406738
2011-09-16,8.471146583557129
2011-09-19,8.441603660583496
2011-09-20,8.389906883239746
2011-09-21,8.072327613830566
2011-09-22,7.762138843536377
2011-09-23,7.902466297149658
2011-09-26,8.087098121643066
2011-09-27,8.245888710021973
2011-09-28,8.124027252197266
2011-09-29,8.009552955627441
2011-09-30,7.725212574005127
2011-10-03,7.5592546463012695
2011-10-04,7.859988689422607
2011-10-05,8.030774116516113
2011-10-06,8.201566696166992
2011-10-07,8.190423011779785
2011-10-10,8.557991981506348
2011-10-11,8.532003402709961
2011-10-12,8.762202262878418
2011-10-13,8.747343063354492
2011-10-14,8.888432502746582
2011-10-17,8.695368766784668
2011-10-18,8.829026222229004
2011-10-19,8.739920616149902
2011-10-20,8.751057624816895
2011-10-21,9.03322982788086
2011-10-24,9.159464836120605
2011-10-25,8.988676071166992
2011-10-26,9.207734107971191
2011-10-27,9.129764556884766
2011-10-28,8.855013847351074
2011-10-31,8.706503868103027
2011-11-01,8.532003402709961
2011-11-02,8.546854019165039
2011-11-03,8.65824031829834
2011-11-04,8.446606636047363
2011-11-07,8.409483909606934
2011-11-08,8.45032024383545
2011-11-09,8.02334976196289
2011-11-10,8.231266021728516
2011-11-11,8.361214637756348
2011-11-14,8.246116638183594
2011-11-15,8.279532432556152
2011-11-16,7.986220836639404
2011-11-17,7.889687538146973
2011-11-18,7.956520080566406
2011-11-21,7.989935874938965
2011-11-22,7.941669464111328
2011-11-23,7.8228583335876465
2011-11-25,7.796870708465576
2011-11-28,8.075329780578613
2011-11-29,8.075329780578613
2011-11-30,8.416906356811523
2011-12-01,8.379778861999512
2011-12-02,8.673088073730469
2011-12-05,8.595124244689941
2011-12-06,8.609973907470703
2011-12-07,8.58769416809082
2011-12-08,8.3426513671875
2011-12-09,8.420619010925293
2011-12-12,8.639673233032227
2011-12-13,8.609973907470703
2011-12-14,8.606257438659668
2011-12-15,8.647099494934082
2011-12-16,8.66195011138916
2011-12-19,8.491161346435547
2011-12-20,8.68794059753418
2011-12-21,8.758482933044434
2011-12-22,8.773336410522461
2011-12-23,8.851304054260254
2011-12-27,8.83645248413086
2011-12-28,8.71021842956543
2011-12-29,8.847590446472168
2011-12-30,8.844979286193848
2012-01-03,9.139688491821289
2012-01-04,9.22548770904541
2012-01-05,9.307558059692383
2012-01-06,9.210565567016602
2012-01-09,9.404550552368164
2012-01-10,9.475432395935059
2012-01-11,9.482891082763672
2012-01-12,9.512737274169922
2012-01-13,9.467967987060547
2012-01-17,9.52765941619873
2012-01-18,9.594805717468262
2012-01-19,9.650766372680664
2012-01-20,9.725372314453125
2012-01-23,9.673148155212402
2012-01-24,9.647034645080566
2012-01-25,9.74402904510498
2012-01-26,9.814906120300293
2012-01-27,9.822364807128906
2012-01-30,9.8335599899292
2012-01-31,9.915628433227539
2012-02-01,10.016351699829102
2012-02-02,9.9566650390625
2012-02-03,10.128267288208008
2012-02-06,10.10588264465332
2012-02-07,10.10588264465332
2012-02-08,10.165571212768555
2012-02-09,10.243908882141113
2012-02-10,10.139456748962402
2012-02-13,10.225259780883789
2012-02-14,10.165571212768555
2012-02-15,10.639342308044434
2012-02-16,10.687838554382324
2012-02-17,10.88182258605957
2012-02-21,10.844518661499023
2012-02-22,10.922860145568848
2012-02-23,11.120570182800293
2012-02-24,10.889283180236816
2012-02-27,10.889283180236816
2012-02-28,10.95643138885498
2012-02-29,10.971356391906738
2012-03-01,10.98627758026123
2012-03-02,10.90793228149414
2012-03-05,10.855713844299316
2012-03-06,10.788559913635254
2012-03-07,10.90793228149414
2012-03-08,11.04969596862793
2012-03-09,11.131766319274902
2012-03-12,11.045963287353516
2012-03-13,11.206376075744629
2012-03-14,11.113113403320312
2012-03-15,11.116843223571777
2012-03-16,11.004926681518555
2012-03-19,11.139226913452148
2012-03-20,11.10565185546875
2012-03-21,11.083269119262695
2012-03-22,11.15041732788086
2012-03-23,11.187719345092773
2012-03-26,11.322022438049316
2012-03-27,11.25487232208252
2012-03-28,11.161612510681152
2012-03-29,11.128035545349121
2012-03-30,11.195182800292969
2012-04-02,11.271327018737793
2012-04-03,11.125041007995605
2012-04-04,10.997511863708496
2012-04-05,11.087532043457031
2012-04-09,11.001263618469238
2012-04-10,10.746207237243652
2012-04-11,10.869983673095703
2012-04-12,11.132545471191406
2012-04-13,11.06502914428711
2012-04-16,11.166305541992188
2012-04-17,11.286333084106445
2012-04-18,11.20006275177002
2012-04-19,11.057526588439941
2012-04-20,11.046276092529297
2012-04-23,10.89249038696289
2012-04-24,11.008766174316406
2012-04-25,11.121294021606445
2012-04-26,11.3425931930542
2012-04-27,11.357595443725586
2012-04-30,11.38385009765625
2012-05-01,11.477625846862793
2012-05-02,11.410109519958496
2012-05-03,11.387602806091309
2012-05-04,11.046276092529297
2012-05-07,11.113791465759277
2012-05-08,11.027521133422852
2012-05-09,10.941254615783691
2012-05-10,11.113791465759277
2012-05-11,11.02001953125
2012-05-14,10.836226463317871
2012-05-15,10.821222305297852
2012-05-16,10.821222305297852
2012-05-17,10.633682250976562
2012-05-18,10.60742473602295
2012-05-21,10.768714904785156
2012-05-22,10.854981422424316
2012-05-23,10.798718452453613
2012-05-24,10.85123062133789
2012-05-25,10.821222305297852
2012-05-29,10.960007667541504
2012-05-30,10.858732223510742
2012-05-31,10.843725204467773
2012-06-01,10.738704681396484
2012-06-04,10.858732223510742
2012-06-05,10.888739585876465
2012-06-06,11.162549018859863
2012-06-07,11.25632095336914
2012-06-08,11.353846549987793
2012-06-11,11.230067253112793
2012-06-12,11.421361923217773
2012-06-13,11.245072364807129
2012-06-14,11.518881797790527
2012-06-15,11.661419868469238
2012-06-18,11.687671661376953
2012-06-19,11.743934631347656
2012-06-20,11.69892692565918
2012-06-21,11.507631301879883
2012-06-22,11.56389331817627
2012-06-25,11.376351356506348
2012-06-26,11.470121383666992
2012-06-27,11.642660140991211
2012-06-28,11.642660140991211
2012-06-29,12.05479621887207
2012-07-02,12.164141654968262
2012-07-03,12.07741641998291
2012-07-05,11.858720779418945
2012-07-06,11.824786186218262
2012-07-09,11.790849685668945
2012-07-10,11.821013450622559
2012-07-11,11.964300155639648
2012-07-12,11.7267484664917
2012-07-13,12.017088890075684
2012-07-16,12.002004623413086
2012-07-17,12.19053840637207
2012-07-18,12.213160514831543
2012-07-19,12.209390640258789
2012-07-20,12.133976936340332
2012-07-23,11.8285551071167
2012-07-24,11.839869499206543
2012-07-25,11.824786186218262
2012-07-26,11.919048309326172
2012-07-27,12.175454139709473
2012-07-30,12.145289421081543
