Date,AFL
2010-04-27,17.979352951049805
2010-04-28,17.025665283203125
2010-04-29,17.951904296875
2010-04-30,17.481922149658203
2010-05-03,17.643159866333008
2010-05-04,16.747793197631836
2010-05-05,16.514514923095703
2010-05-06,15.876442909240723
2010-05-07,15.186910629272461
2010-05-10,17.06682777404785
2010-05-11,16.788955688476562
2010-05-12,17.166311264038086
2010-05-13,16.610565185546875
2010-05-14,15.746076583862305
2010-05-17,15.866888046264648
2010-05-18,15.535531044006348
2010-05-19,15.30428695678711
2010-05-20,14.365453720092773
2010-05-21,14.976384162902832
2010-05-24,14.572548866271973
2010-05-25,14.665743827819824
2010-05-26,14.758931159973145
2010-05-27,15.818567276000977
2010-05-28,15.290471076965332
2010-06-01,14.886642456054688
2010-06-02,15.407830238342285
2010-06-03,15.345697402954102
2010-06-04,14.265355110168457
2010-06-07,13.971978187561035
2010-06-08,14.413773536682129
2010-06-09,14.227391242980957
2010-06-10,14.765832901000977
2010-06-11,14.769281387329102
2010-06-14,14.665743827819824
2010-06-15,15.318090438842773
2010-06-16,15.193828582763672
2010-06-17,15.100630760192871
2010-06-18,15.324991226196289
2010-06-21,15.34225082397461
2010-06-22,15.1075439453125
2010-06-23,14.983285903930664
2010-06-24,14.734770774841309
2010-06-25,15.045413970947266
2010-06-28,15.456149101257324
2010-06-29,14.620872497558594
2010-06-30,14.727869033813477
2010-07-01,14.948765754699707
2010-07-02,14.883186340332031
2010-07-06,15.035059928894043
2010-07-07,15.69430923461914
2010-07-08,16.28797721862793
2010-07-09,16.59516716003418
2010-07-12,16.536497116088867
2010-07-13,16.871295928955078
2010-07-14,16.709075927734375
2010-07-15,16.698715209960938
2010-07-16,15.966974258422852
2010-07-19,16.05327796936035
2010-07-20,16.52268409729004
2010-07-21,16.18098258972168
2010-07-22,17.206098556518555
2010-07-23,17.43390464782715
2010-07-26,17.616838455200195
2010-07-27,17.502931594848633
2010-07-28,17.092195510864258
2010-07-29,17.18883514404297
2010-07-30,16.97829246520996
2010-08-02,17.599578857421875
2010-08-03,17.192293167114258
2010-08-04,17.620288848876953
2010-08-05,17.69967269897461
2010-08-06,17.51673698425293
2010-08-09,17.768699645996094
2010-08-10,17.5650634765625
2010-08-11,17.06803321838379
2010-08-12,16.798810958862305
2010-08-13,16.48471450805664
2010-08-16,16.512495040893555
2010-08-17,16.75899887084961
2010-08-18,16.68609619140625
2010-08-19,16.165302276611328
2010-08-20,16.18960189819336
2010-08-23,16.050724029541016
2010-08-24,15.693121910095215
2010-08-25,15.950041770935059
2010-08-26,15.887545585632324
2010-08-27,16.602767944335938
2010-08-30,16.134052276611328
2010-08-31,16.404870986938477
2010-09-01,17.210350036621094
2010-09-02,17.36659049987793
2010-09-03,17.685998916625977
2010-09-07,17.331871032714844
2010-09-08,17.394357681274414
2010-09-09,17.567955017089844
2010-09-10,17.62698745727539
2010-09-13,18.119997024536133
2010-09-14,18.137361526489258
2010-09-15,18.015840530395508
2010-09-16,18.001953125
2010-09-17,17.977649688720703
2010-09-20,18.613012313842773
2010-09-21,18.456777572631836
2010-09-22,18.04708480834961
2010-09-23,17.519350051879883
2010-09-24,18.175546646118164
2010-09-27,18.02972984313965
2010-09-28,18.217205047607422
2010-09-29,17.90473747253418
2010-09-30,17.953346252441406
2010-10-01,18.074865341186523
2010-10-04,17.863082885742188
2010-10-05,18.310956954956055
2010-10-06,18.65814781188965
2010-10-07,18.606069564819336
2010-10-08,18.869935989379883
2010-10-11,18.873401641845703
2010-10-12,18.922016143798828
2010-10-13,19.033119201660156
2010-10-14,19.036588668823242
2010-10-15,18.92896270751953
2010-10-18,19.317819595336914
2010-10-19,18.991455078125
2010-10-20,19.10603141784668
2010-10-21,19.178943634033203
2010-10-22,19.255319595336914
2010-10-25,19.18240737915039
2010-10-26,19.161577224731445
2010-10-27,19.57821273803711
2010-10-28,19.51918601989746
2010-10-29,19.404617309570312
2010-11-01,19.41502571105957
2010-11-02,19.581687927246094
2010-11-03,19.682363510131836
2010-11-04,20.08510971069336
2010-11-05,20.05386734008789
2010-11-08,19.85249137878418
2010-11-09,19.61292839050293
2010-11-10,19.72056007385254
2010-11-11,19.33864402770996
2010-11-12,18.974098205566406
2010-11-15,19.01249885559082
2010-11-16,18.705280303955078
2010-11-17,18.712255477905273
2010-11-18,19.08580780029297
2010-11-19,19.078832626342773
2010-11-22,18.97758674621582
2010-11-23,18.47835922241211
2010-11-24,18.84491729736328
2010-11-26,17.996593475341797
2010-11-29,18.213035583496094
2010-11-30,17.979129791259766
2010-12-01,18.50279998779297
2010-12-02,18.94965934753418
2010-12-03,18.998525619506836
2010-12-06,18.935691833496094
2010-12-07,18.757644653320312
2010-12-08,19.173080444335938
2010-12-09,19.41746711730957
2010-12-10,19.592018127441406
2010-12-13,19.504737854003906
2010-12-14,19.33368492126465
2010-12-15,19.235931396484375
2010-12-16,19.194032669067383
2010-12-17,19.396507263183594
2010-12-20,19.633913040161133
2010-12-21,19.75958824157715
2010-12-22,19.979530334472656
2010-12-23,19.93763542175293
2010-12-27,19.888757705688477
2010-12-28,19.860830307006836
2010-12-29,19.794498443603516
2010-12-30,19.58153533935547
2010-12-31,19.700241088867188
2011-01-03,20.087751388549805
2011-01-04,19.721189498901367
2011-01-05,19.68278694152832
2011-01-06,19.57456398010254
2011-01-07,19.497758865356445
2011-01-10,19.24639320373535
2011-01-11,19.43840980529785
2011-01-12,19.95160484313965
2011-01-13,19.92716407775879
2011-01-14,20.133132934570312
2011-01-18,19.8782901763916
2011-01-19,19.832908630371094
2011-01-20,20.066802978515625
2011-01-21,20.286741256713867
2011-01-24,20.471769332885742
2011-01-25,20.391477584838867
2011-01-26,20.3740177154541
2011-01-27,20.415910720825195
2011-01-28,19.895742416381836
2011-01-31,20.101716995239258
2011-02-01,20.43337631225586
2011-02-02,19.93414306640625
2011-02-03,19.850353240966797
2011-02-04,20.063318252563477
2011-02-07,20.49271583557129
2011-02-08,20.213436126708984
2011-02-09,19.90621566772461
2011-02-10,19.787521362304688
2011-02-11,20.082332611083984
2011-02-14,20.01564598083496
2011-02-15,20.047231674194336
2011-02-16,20.303442001342773
2011-02-17,20.80532455444336
2011-02-18,20.735130310058594
2011-02-22,20.3420467376709
2011-02-23,20.205171585083008
2011-02-24,20.082332611083984
2011-02-25,20.2999267578125
2011-02-28,20.65791893005371
2011-03-01,20.198150634765625
2011-03-02,19.861225128173828
2011-03-03,20.289403915405273
2011-03-04,20.15252113342285
2011-03-07,19.920888900756836
2011-03-08,20.071800231933594
2011-03-09,19.938438415527344
2011-03-10,19.548858642578125
2011-03-11,19.4962158203125
2011-03-14,18.9171199798584
2011-03-15,17.860713958740234
2011-03-16,17.78349494934082
2011-03-17,17.706283569335938
2011-03-18,17.78349494934082
2011-03-21,18.436294555664062
2011-03-22,18.545095443725586
2011-03-23,18.411725997924805
2011-03-24,18.62581443786621
2011-03-25,18.478418350219727
2011-03-28,18.495962142944336
2011-03-29,18.302928924560547
2011-03-30,18.43278694152832
2011-03-31,18.524038314819336
2011-04-01,18.7767333984375
2011-04-04,19.075056076049805
2011-04-05,19.082069396972656
2011-04-06,19.21544075012207
2011-04-07,19.04346466064453
2011-04-08,18.8328914642334
2011-04-11,18.892549514770508
2011-04-12,18.64336585998535
2011-04-13,18.394176483154297
2011-04-14,18.25028419494629
2011-04-15,18.338022232055664
2011-04-18,18.10287094116211
2011-04-19,18.25730323791504
2011-04-20,18.67845916748047
2011-04-21,18.8328914642334
2011-04-25,18.67845916748047
2011-04-26,18.920631408691406
2011-04-27,19.053993225097656
2011-04-28,20.00511932373047
2011-04-29,19.720829010009766
2011-05-02,19.706796646118164
2011-05-03,19.668184280395508
2011-05-04,19.482173919677734
2011-05-05,19.36284637451172
2011-05-06,19.334774017333984
2011-05-09,19.19788932800293
2011-05-10,19.26106834411621
2011-05-11,18.99082374572754
2011-05-12,19.21895408630371
2011-05-13,18.959238052368164
2011-05-16,18.89217758178711
2011-05-17,19.005115509033203
2011-05-18,17.80516242980957
2011-05-19,17.77340316772461
2011-05-20,17.494592666625977
2011-05-23,17.229894638061523
2011-05-24,17.37459373474121
2011-05-25,17.3992977142334
2011-05-26,17.501646041870117
2011-05-27,16.940492630004883
2011-05-31,16.866376876831055
2011-06-01,16.460512161254883
2011-06-02,16.456985473632812
2011-06-03,16.400508880615234
2011-06-06,16.075820922851562
2011-06-07,16.051118850708008
2011-06-08,15.835826873779297
2011-06-09,15.93111801147461
2011-06-10,15.832304000854492
2011-06-13,15.980531692504883
2011-06-14,16.407573699951172
2011-06-15,15.860535621643066
2011-06-16,15.8181791305542
2011-06-17,15.888768196105957
2011-06-20,16.001705169677734
2011-06-21,16.291107177734375
2011-06-22,16.012292861938477
2011-06-23,15.899357795715332
2011-06-24,15.634661674499512
2011-06-27,15.86406421661377
2011-06-28,15.952296257019043
2011-06-29,16.276994705200195
2011-06-30,16.47463607788086
2011-07-01,16.739328384399414
2011-07-05,16.393455505371094
2011-07-06,16.386394500732422
2011-07-07,16.728736877441406
2011-07-08,16.414627075195312
2011-07-11,15.804073333740234
2011-07-12,15.902881622314453
2011-07-13,16.00523567199707
2011-07-14,15.969950675964355
2011-07-15,16.00523567199707
2011-07-18,15.64525318145752
2011-07-19,15.913482666015625
2011-07-20,16.00523567199707
2011-07-21,16.453454971313477
2011-07-22,16.308752059936523
2011-07-25,16.135812759399414
2011-07-26,15.994649887084961
2011-07-27,15.581727981567383
2011-07-28,16.227575302124023
2011-07-29,16.255813598632812
2011-08-01,16.128759384155273
2011-08-02,15.729949951171875
2011-08-03,15.832304000854492
2011-08-04,14.914692878723145
2011-08-05,14.724108695983887
2011-08-08,13.298287391662598
2011-08-09,13.979435920715332
2011-08-10,12.553613662719727
2011-08-11,13.386517524719238
2011-08-12,13.181821823120117
2011-08-15,13.537606239318848
2011-08-16,13.274327278137207
2011-08-17,13.33480453491211
2011-08-18,12.580548286437988
2011-08-19,12.313708305358887
2011-08-22,12.409768104553223
2011-08-23,12.644588470458984
2011-08-24,12.964792251586914
2011-08-25,12.54496955871582
2011-08-26,12.644588470458984
2011-08-29,13.267215728759766
2011-08-30,13.135565757751465
2011-08-31,13.420199394226074
2011-09-01,13.053733825683594
2011-09-02,12.448904037475586
2011-09-06,12.064661026000977
2011-09-07,12.761993408203125
2011-09-08,12.477365493774414
2011-09-09,12.0361967086792
2011-09-12,12.160717010498047
2011-09-13,12.192739486694336
2011-09-14,12.431114196777344
2011-09-15,12.890077590942383
2011-09-16,12.925657272338867
2011-09-19,12.609004974365234
2011-09-20,12.473808288574219
2011-09-21,11.808489799499512
2011-09-22,11.392226219177246
2011-09-23,11.192986488342285
2011-09-26,11.591463088989258
2011-09-27,12.263896942138672
2011-09-28,12.039752006530762
2011-09-29,12.765556335449219
2011-09-30,12.434673309326172
2011-10-03,11.943692207336426
2011-10-04,12.854503631591797
2011-10-05,13.313462257385254
2011-10-06,13.601646423339844
2011-10-07,13.032391548156738
2011-10-10,13.715497970581055
2011-10-11,13.86492919921875
2011-10-12,14.451972961425781
2011-10-13,14.331003189086914
2011-10-14,14.693910598754883
2011-10-17,14.106863021850586
2011-10-18,14.90382194519043
2011-10-19,14.601401329040527
2011-10-20,14.71881103515625
2011-10-21,15.19912052154541
2011-10-24,15.419709205627441
2011-10-25,14.850454330444336
2011-10-26,15.309408187866211
2011-10-27,16.640052795410156
2011-10-28,16.629379272460938
2011-10-31,16.042335510253906
2011-11-01,15.288066864013672
2011-11-02,15.832416534423828
2011-11-03,16.25579261779785
2011-11-04,16.11349105834961
2011-11-07,16.23445701599121
2011-11-08,16.519081115722656
2011-11-09,15.430377960205078
2011-11-10,15.551350593566895
2011-11-11,15.964051246643066
2011-11-14,15.881623268127441
2011-11-15,15.842194557189941
2011-11-16,15.519620895385742
2011-11-17,15.039331436157227
2011-11-18,15.046500205993652
2011-11-21,14.7203369140625
2011-11-22,14.698832511901855
2011-11-23,14.154032707214355
2011-11-25,13.996329307556152
2011-11-28,14.602060317993164
2011-11-29,14.65223503112793
2011-11-30,15.569784164428711
2011-12-01,15.42642879486084
2011-12-02,15.6665678024292
2011-12-05,15.924631118774414
2011-12-06,16.057252883911133
2011-12-07,16.06441307067871
2011-12-08,15.297393798828125
2011-12-09,15.691657066345215
2011-12-12,15.372661590576172
2011-12-13,15.139698028564453
2011-12-14,14.917465209960938
2011-12-15,14.76693058013916
2011-12-16,14.66298770904541
2011-12-19,14.214966773986816
2011-12-20,14.641485214233398
2011-12-21,14.953312873840332
2011-12-22,15.204204559326172
2011-12-23,15.440759658813477
2011-12-27,15.519620895385742
2011-12-28,15.197039604187012
2011-12-29,15.508864402770996
2011-12-30,15.505276679992676
2012-01-03,16.085922241210938
2012-01-04,15.97480297088623
2012-01-05,16.078752517700195
2012-01-06,15.856529235839844
2012-01-09,15.494526863098145
2012-01-10,15.723912239074707
2012-01-11,15.84577465057373
2012-01-12,15.795595169067383
2012-01-13,15.476605415344238
2012-01-17,15.684491157531738
2012-01-18,16.19344711303711
2012-01-19,16.892362594604492
2012-01-20,17.171937942504883
2012-01-23,17.222116470336914
2012-01-24,17.58769989013672
2012-01-25,17.619958877563477
2012-01-26,17.4837589263916
2012-01-27,17.576948165893555
2012-01-30,17.351152420043945
2012-01-31,17.286624908447266
2012-02-01,17.29737663269043
2012-02-02,17.376235961914062
2012-02-03,17.913864135742188
2012-02-06,17.777660369873047
2012-02-07,17.662967681884766
2012-02-08,17.69523048400879
2012-02-09,17.5733642578125
2012-02-10,17.322471618652344
2012-02-13,17.65087890625
2012-02-14,17.524568557739258
2012-02-15,17.34773063659668
2012-02-16,17.387434005737305
2012-02-17,17.326080322265625
2012-02-21,17.289989471435547
2012-02-22,16.9471492767334
2012-02-23,17.048202514648438
2012-02-24,16.92550277709961
2012-02-27,16.85332489013672
2012-02-28,16.921886444091797
2012-02-29,17.05181121826172
2012-03-01,17.109548568725586
2012-03-02,16.990461349487305
2012-03-05,16.972415924072266
2012-03-06,16.319217681884766
2012-03-07,16.348079681396484
2012-03-08,16.15320587158203
2012-03-09,16.297563552856445
2012-03-12,16.142377853393555
2012-03-13,16.62596321105957
2012-03-14,16.676485061645508
2012-03-15,17.142030715942383
2012-03-16,16.9146728515625
2012-03-19,17.167287826538086
2012-03-20,17.16367530822754
2012-03-21,16.849708557128906
2012-03-22,16.456348419189453
2012-03-23,16.499650955200195
2012-03-26,16.91106414794922
2012-03-27,16.8316650390625
2012-03-28,16.784753799438477
2012-03-29,16.528526306152344
2012-03-30,16.597095489501953
2012-04-02,16.748666763305664
2012-04-03,16.542966842651367
2012-04-04,16.254257202148438
2012-04-05,16.167638778686523
2012-04-09,15.741798400878906
2012-04-10,15.236560821533203
2012-04-11,15.53248119354248
2012-04-12,15.954720497131348
2012-04-13,15.474740982055664
2012-04-16,15.445868492126465
2012-04-17,15.770663261413574
2012-04-18,15.445868492126465
2012-04-19,15.261823654174805
2012-04-20,15.02001953125
2012-04-23,14.926197052001953
2012-04-24,15.157159805297852
2012-04-25,16.333654403686523
2012-04-26,16.247039794921875
2012-04-27,16.301162719726562
2012-04-30,16.254257202148438
2012-05-01,16.42386817932129
2012-05-02,16.243427276611328
2012-05-03,16.00524139404297
2012-05-04,15.691275596618652
2012-05-07,15.7850980758667
2012-05-08,15.730964660644531
2012-05-09,15.435039520263672
2012-05-10,15.55052661895752
2012-05-11,15.647967338562012
2012-05-14,15.538872718811035
2012-05-15,15.480682373046875
2012-05-16,15.131577491760254
2012-05-17,14.480640411376953
2012-05-18,14.207902908325195
2012-05-21,14.44791316986084
2012-05-22,14.586098670959473
2012-05-23,14.4879150390625
2012-05-24,14.429730415344238
2012-05-25,14.262449264526367
2012-05-29,14.637015342712402
2012-05-30,14.42245864868164
2012-05-31,14.575191497802734
2012-06-01,14.055167198181152
2012-06-04,13.982440948486328
2012-06-05,14.142438888549805
2012-06-06,14.738834381103516
2012-06-07,14.873385429382324
2012-06-08,14.778837203979492
2012-06-11,14.546096801757812
2012-06-12,14.778837203979492
2012-06-13,14.64792251586914
2012-06-14,15.138851165771484
2012-06-15,15.266127586364746
2012-06-18,15.044301986694336
2012-06-19,15.357040405273438
2012-06-20,15.415226936340332
2012-06-21,14.935205459594727
2012-06-22,14.949750900268555
2012-06-25,14.426087379455566
2012-06-26,14.626104354858398
2012-06-27,14.815202713012695
2012-06-28,14.909749031066895
2012-06-29,15.487954139709473
2012-07-02,15.575239181518555
2012-07-03,15.771611213684082
2012-07-05,15.618871688842773
2012-07-06,15.502507209777832
2012-07-09,15.47704792022705
2012-07-10,15.37886905670166
2012-07-11,15.622511863708496
2012-07-12,15.433402061462402
2012-07-13,15.855243682861328
2012-07-16,15.709782600402832
2012-07-17,15.858882904052734
2012-07-18,15.964338302612305
2012-07-19,16.015247344970703
2012-07-20,15.738880157470703
2012-07-23,15.422499656677246
2012-07-24,15.280677795410156
2012-07-25,15.015205383300781
2012-07-26,15.084301948547363
2012-07-27,15.815242767333984
2012-07-30,15.942529678344727
2012-07-31,15.92070198059082
2012-08-01,15.927984237670898
2012-08-02,15.687972068786621
2012-08-03,16.211626052856445
2012-08-06,16.342540740966797
2012-08-07,16.564367294311523
2012-08-08,16.64801025390625
2012-08-09,16.618915557861328
2012-08-10,16.67710304260254
2012-08-13,16.68809700012207
2012-08-14,16.567218780517578
2012-08-15,16.717391967773438
2012-08-16,16.812631607055664
2012-08-17,16.893217086791992
2012-08-20,16.885887145996094
2012-08-21,17.036062240600586
2012-08-22,16.882221221923828
2012-08-23,16.743040084838867
2012-08-24,16.91518783569336
2012-08-27,16.904199600219727
2012-08-28,16.91884994506836
2012-08-29,16.970134735107422
2012-08-30,16.856590270996094
2012-08-31,16.91518783569336
2012-09-04,17.03240394592285
2012-09-05,16.805301666259766
2012-09-06,17.3657283782959
2012-09-07,17.688053131103516
2012-09-10,17.581830978393555
2012-09-11,17.80893898010254
2012-09-12,17.779630661010742
2012-09-13,18.072664260864258
2012-09-14,18.189876556396484
2012-09-17,18.047019958496094
2012-09-18,17.834571838378906
2012-09-19,17.801605224609375
2012-09-20,17.819923400878906
2012-09-21,17.647764205932617
2012-09-24,17.695384979248047
2012-09-25,17.420665740966797
2012-09-26,17.08734893798828
2012-09-27,17.47927474975586
2012-09-28,17.53788185119629
2012-10-01,17.435317993164062
2012-10-02,17.420665740966797
2012-10-03,17.409683227539062
2012-10-04,17.739337921142578
2012-10-05,17.805269241333008
2012-10-08,17.827241897583008
2012-10-09,17.603809356689453
2012-10-10,17.43898582458496
2012-10-11,17.688053131103516
2012-10-12,17.63311195373535
2012-10-15,17.86754035949707
2012-10-16,18.09830093383789
2012-10-17,18.416967391967773
2012-10-18,18.35469627380371
2012-10-19,18.200857162475586
2012-10-22,18.384002685546875
2012-10-23,18.189876556396484
2012-10-24,18.10928726196289
2012-10-25,18.32539939880371
2012-10-26,18.160566329956055
2012-10-31,18.23383331298828
2012-11-01,18.658716201782227
2012-11-02,18.545169830322266
2012-11-05,18.75029945373535
2012-11-06,19.116580963134766
2012-11-07,18.490230560302734
2012-11-08,18.211851119995117
2012-11-09,18.3040714263916
2012-11-12,18.385225296020508
2012-11-13,18.4553165435791
2012-11-14,18.311450958251953
2012-11-15,18.495887756347656
2012-11-16,18.595497131347656
2012-11-19,18.975446701049805
2012-11-20,18.798381805419922
2012-11-21,18.897977828979492
2012-11-23,19.141435623168945
2012-11-26,19.12668228149414
2012-11-27,19.001262664794922
2012-11-28,19.178325653076172
2012-11-29,19.429168701171875
2012-11-30,19.54721450805664
2012-12-03,19.45867919921875
2012-12-04,19.39228057861328
2012-12-05,19.764854431152344
2012-12-06,19.84600257873535
2012-12-07,19.764854431152344
2012-12-10,19.76116371154785
2012-12-11,19.952987670898438
2012-12-12,19.989877700805664
2012-12-13,19.70583152770996
2012-12-14,19.63574981689453
2012-12-17,19.952987670898438
2012-12-18,20.152185440063477
2012-12-19,20.059967041015625
2012-12-20,20.178010940551758
2012-12-21,19.849702835083008
2012-12-24,19.838634490966797
2012-12-26,19.735349655151367
2012-12-27,19.554588317871094
2012-12-28,19.274234771728516
2012-12-31,19.59516716003418
2013-01-02,19.945608139038086
2013-01-03,19.44024085998535
2013-01-04,19.196779251098633
2013-01-07,19.12299156188965
2013-01-08,19.344331741333008
2013-01-09,19.36646270751953
2013-01-10,19.687387466430664
2013-01-11,19.525081634521484
2013-01-14,19.53246307373047
2013-01-15,19.56197166442871
2013-01-16,19.038158416748047
2013-01-17,18.975446701049805
2013-01-18,18.98650360107422
2013-01-22,19.418109893798828
2013-01-23,19.598859786987305
2013-01-24,19.775920867919922
2013-01-25,19.727970123291016
2013-01-28,19.54721450805664
2013-01-29,19.680011749267578
2013-01-30,19.351709365844727
2013-01-31,19.573034286499023
2013-02-01,19.573034286499023
2013-02-04,19.49557113647461
2013-02-05,19.731657028198242
2013-02-06,18.879531860351562
2013-02-07,18.510650634765625
2013-02-08,18.573368072509766
2013-02-11,18.5401554107666
2013-02-12,18.259811401367188
2013-02-13,18.074045181274414
2013-02-14,18.14092445373535
2013-02-15,18.33039665222168
2013-02-19,18.400983810424805
2013-02-20,18.508718490600586
2013-02-21,18.419557571411133
2013-02-22,18.601594924926758
2013-02-25,18.15949821472168
2013-02-26,18.133493423461914
2013-02-27,18.549591064453125
2013-02-28,18.5570125579834
2013-03-01,18.64617919921875
2013-03-04,18.653606414794922
2013-03-05,18.950815200805664
2013-03-06,18.9842529296875
2013-03-07,19.158857345581055
2013-03-08,18.62760353088379
2013-03-11,18.965679168701172
2013-03-12,18.854225158691406
2013-03-13,18.8133602142334
2013-03-14,18.820789337158203
2013-03-15,18.97681999206543
2013-03-18,18.657325744628906
2013-03-19,18.505008697509766
2013-03-20,18.843076705932617
2013-03-21,18.96939468383789
2013-03-22,19.262887954711914
2013-03-25,19.140283584594727
2013-03-26,19.500652313232422
2013-03-27,19.285175323486328
2013-03-28,19.326047897338867
2013-04-01,19.37433624267578
2013-04-02,19.652978897094727
2013-04-03,19.578672409057617
2013-04-04,19.132856369018555
2013-04-05,18.386117935180664
2013-04-08,18.42698860168457
2013-04-09,18.482717514038086
2013-04-10,18.653606414794922
2013-04-11,18.505008697509766
2013-04-12,18.61646270751953
2013-04-15,18.192934036254883
2013-04-16,18.653606414794922
2013-04-17,18.263519287109375
2013-04-18,18.166927337646484
2013-04-19,18.348970413208008
2013-04-22,18.4715633392334
2013-04-23,18.82450294494629
2013-04-24,19.1551513671875
2013-04-25,19.530370712280273
2013-04-26,19.76442527770996
2013-04-29,20.076499938964844
2013-04-30,20.225099563598633
2013-05-01,20.202817916870117
2013-05-02,20.41086196899414
2013-05-03,20.566904067993164
2013-05-06,20.65976905822754
2013-05-07,20.57432746887207
2013-05-08,20.771224975585938
2013-05-09,20.37742042541504
2013-05-10,20.043062210083008
2013-05-13,20.002201080322266
2013-05-14,20.269685745239258
2013-05-15,20.36256217956543
2013-05-16,20.18052101135254
2013-05-17,20.52231216430664
2013-05-20,20.78029441833496
2013-05-21,20.877506256103516
2013-05-22,20.68682098388672
2013-05-23,20.585872650146484
2013-05-24,20.544742584228516
2013-05-28,20.604568481445312
2013-05-29,20.82141876220703
2013-05-30,21.131738662719727
2013-05-31,20.82141876220703
2013-06-03,21.086877822875977
2013-06-04,20.866283416748047
2013-06-05,20.634475708007812
2013-06-06,21.150428771972656
2013-06-07,21.322412490844727
2013-06-10,21.236421585083008
2013-06-11,21.090614318847656
2013-06-12,20.96723175048828
2013-06-13,21.483186721801758
2013-06-14,21.501882553100586
2013-06-17,21.528051376342773
2013-06-18,21.599090576171875
2013-06-19,21.438316345214844
2013-06-20,21.292510986328125
2013-06-21,21.18408203125
2013-06-24,20.817684173583984
2013-06-25,21.24390411376953
2013-06-26,21.40841293334961
2013-06-27,21.75986099243164
2013-06-28,21.729942321777344
2013-07-01,21.561702728271484
2013-07-02,21.232685089111328
2013-07-03,21.16164779663086
2013-07-05,21.37102508544922
2013-07-08,21.692564010620117
2013-07-09,21.879501342773438
2013-07-10,21.872018814086914
2013-07-11,22.152429580688477
2013-07-12,22.11130714416504
2013-07-15,22.021570205688477
2013-07-16,22.12626075744629
2013-07-17,22.077648162841797
2013-07-18,22.18233871459961
2013-07-19,22.204774856567383
2013-07-22,22.50014305114746
2013-07-23,22.328155517578125
2013-07-24,22.76933479309082
2013-07-25,22.60482406616211
2013-07-26,22.84037208557129
2013-07-29,22.81046485900879
2013-07-30,22.750642776489258
2013-07-31,23.06096076965332
2013-08-01,23.756378173828125
2013-08-02,23.277807235717773
2013-08-05,23.214250564575195
2013-08-06,23.07217788696289
2013-08-07,22.91141700744629
2013-08-08,23.146953582763672
2013-08-09,23.00113868713379
2013-08-12,23.0048828125
2013-08-13,23.161911010742188
2013-08-14,23.06096076965332
2013-08-15,22.578657150268555
2013-08-16,22.634737014770508
2013-08-19,22.371501922607422
2013-08-20,22.495595932006836
2013-08-21,22.288772583007812
2013-08-22,22.540721893310547
2013-08-23,22.499357223510742
2013-08-26,22.326370239257812
2013-08-27,21.720930099487305
2013-08-28,21.724687576293945
2013-08-29,21.78109359741211
2013-08-30,21.732208251953125
2013-09-03,21.871347427368164
2013-09-04,22.168432235717773
2013-09-05,22.157142639160156
2013-09-06,21.95408821105957
2013-09-09,22.206029891967773
2013-09-10,22.533201217651367
2013-09-11,22.871652603149414
2013-09-12,22.890459060668945
2013-09-13,22.954378128051758
2013-09-16,23.266511917114258
2013-09-17,23.39813232421875
