Date,FPI
2015-04-01,7.517253398895264
2015-04-02,7.613382339477539
2015-04-06,7.562112808227539
2015-04-07,7.536478042602539
2015-04-08,7.459574222564697
2015-04-09,7.3826727867126465
2015-04-10,7.414715766906738
2015-04-13,7.408308029174805
2015-04-14,7.44035005569458
2015-04-15,7.44035005569458
2015-04-16,7.555703639984131
2015-04-17,7.690285682678223
2015-04-20,7.626196384429932
2015-04-21,7.754371166229248
2015-04-22,7.703102111816406
2015-04-23,7.747962951660156
2015-04-24,7.81845760345459
2015-04-27,7.780003070831299
2015-04-28,7.792819499969482
2015-04-29,7.690285682678223
2015-04-30,7.619788646697998
2015-05-01,7.587747097015381
2015-05-04,7.619788646697998
2015-05-05,7.594156742095947
2015-05-06,7.4916181564331055
2015-05-07,7.376265525817871
2015-05-08,7.273727893829346
2015-05-11,7.427531719207764
2015-05-12,7.1904168128967285
2015-05-13,7.100696086883545
2015-05-14,7.24168586730957
2015-05-15,7.203232288360596
2015-05-18,7.24168586730957
2015-05-19,7.0494279861450195
2015-05-20,6.959709644317627
2015-05-21,6.959709644317627
2015-05-22,7.043017864227295
2015-05-26,6.959709644317627
2015-05-27,7.0494279861450195
2015-05-28,7.036608695983887
2015-05-29,7.030203342437744
2015-06-01,7.036608695983887
2015-06-02,7.030203342437744
2015-06-03,7.184006690979004
2015-06-04,7.075060844421387
2015-06-05,7.055836200714111
2015-06-08,6.953299045562744
2015-06-09,7.100696086883545
2015-06-10,7.145556449890137
2015-06-11,7.228868007659912
2015-06-12,7.337813377380371
2015-06-15,7.587747097015381
2015-06-16,7.498025417327881
2015-06-17,7.4339423179626465
2015-06-18,7.4339423179626465
2015-06-19,7.690285682678223
2015-06-22,7.6249165534973145
2015-06-23,7.4018988609313965
2015-06-24,7.504435062408447
2015-06-25,7.5236616134643555
2015-06-26,7.683873176574707
2015-06-29,7.7732672691345215
2015-06-30,7.708491802215576
2015-07-01,7.7732672691345215
2015-07-02,7.7732672691345215
2015-07-06,7.7732672691345215
2015-07-07,7.80565881729126
2015-07-08,7.734404563903809
2015-07-09,7.7732672691345215
2015-07-10,7.7732672691345215
2015-07-13,7.935211181640625
2015-07-14,8.012943267822266
2015-07-15,7.255051136016846
2015-07-16,7.157885551452637
2015-07-17,7.125494956970215
2015-07-20,7.125494956970215
2015-07-21,7.125494956970215
2015-07-22,7.13845157623291
2015-07-23,7.144929885864258
2015-07-24,6.911731243133545
2015-07-27,6.80808687210083
2015-07-28,7.0866289138793945
2015-07-29,6.995940685272217
2015-07-30,7.060719013214111
2015-07-31,7.125494956970215
2015-08-03,7.034805774688721
2015-08-04,7.125494956970215
2015-08-05,7.060719013214111
2015-08-06,7.0088958740234375
2015-08-07,6.937641143798828
2015-08-10,6.976507186889648
2015-08-11,6.989464282989502
2015-08-12,7.01537561416626
2015-08-13,7.0024189949035645
2015-08-14,7.112541198730469
2015-08-17,7.041283130645752
2015-08-18,6.976507186889648
2015-08-19,6.995940685272217
2015-08-20,6.931164264678955
2015-08-21,6.749787330627441
2015-08-24,6.477725028991699
2015-08-25,6.380558013916016
2015-08-26,6.542500019073486
2015-08-27,6.691489219665527
2015-08-28,6.749787330627441
2015-08-31,6.846953392028809
2015-09-01,6.795132160186768
2015-09-02,6.723876953125
2015-09-03,6.833999156951904
2015-09-04,6.749787330627441
2015-09-08,6.801610469818115
2015-09-09,6.697965145111084
2015-09-10,6.581366062164307
2015-09-11,6.600800514221191
2015-09-14,6.574889659881592
2015-09-15,6.561934947967529
2015-09-16,6.523068904876709
2015-09-17,6.484200954437256
2015-09-18,6.574889659881592
2015-09-21,6.568412780761719
2015-09-22,6.542500019073486
2015-09-23,6.691489219665527
2015-09-24,6.581366062164307
2015-09-25,6.59432315826416
2015-09-28,6.510112285614014
2015-09-29,6.554728031158447
2015-09-30,6.889355182647705
2015-10-01,6.751571178436279
2015-10-02,6.8565473556518555
2015-10-05,6.797496318817139
2015-10-06,6.849989891052246
2015-10-07,6.817180633544922
2015-10-08,6.91560173034668
2015-10-09,6.91560173034668
2015-10-12,6.941845893859863
2015-10-13,6.889355182647705
2015-10-14,6.817180633544922
2015-10-15,7.053387641906738
2015-10-16,7.2502264976501465
2015-10-19,7.217418670654297
2015-10-20,7.1058783531188965
2015-10-21,7.040264129638672
2015-10-22,7.020581245422363
2015-10-23,6.987772464752197
2015-10-26,6.974654674530029
2015-10-27,6.849989891052246
2015-10-28,6.810618877410889
2015-10-29,6.725323677062988
2015-10-30,6.731884479522705
2015-11-02,6.7646918296813965
2015-11-03,6.692515850067139
2015-11-04,6.712200164794922
2015-11-05,6.633466720581055
2015-11-06,6.7384443283081055
2015-11-09,6.6137800216674805
2015-11-10,6.941845893859863
2015-11-11,7.2042975425720215
2015-11-12,7.164928913116455
2015-11-13,7.119001865386963
2015-11-16,7.038951873779297
2015-11-17,7.086193084716797
2015-11-18,7.164928913116455
2015-11-19,7.243666172027588
2015-11-20,7.3092780113220215
2015-11-23,7.361767768859863
2015-11-24,7.263350486755371
2015-11-25,7.315839767456055
2015-11-27,7.22398042678833
2015-11-30,7.473308086395264
2015-12-01,7.361767768859863
2015-12-02,7.361767768859863
2015-12-03,7.315839767456055
2015-12-04,7.4076972007751465
2015-12-07,7.447065353393555
2015-12-08,7.381451606750488
2015-12-09,7.328960418701172
2015-12-10,7.210858345031738
2015-12-11,7.027141094207764
2015-12-14,6.954968452453613
2015-12-15,7.14524507522583
2015-12-16,7.302715301513672
2015-12-17,7.263350486755371
2015-12-18,7.210858345031738
2015-12-21,7.191174030303955
2015-12-22,7.191174030303955
2015-12-23,7.171490669250488
2015-12-24,7.191174030303955
2015-12-28,7.328960418701172
2015-12-29,7.263350486755371
2015-12-30,7.149173259735107
2015-12-31,7.2819342613220215
2016-01-04,7.1558122634887695
2016-01-05,7.33504056930542
2016-01-06,7.295210838317871
2016-01-07,7.149173259735107
2016-01-08,7.069518089294434
2016-01-11,7.1690874099731445
2016-01-12,6.996500492095947
2016-01-13,7.076156139373779
2016-01-14,7.182364463806152
2016-01-15,6.976583003997803
2016-01-19,6.916842937469482
2016-01-20,6.870378017425537
2016-01-21,6.896928310394287
2016-01-22,6.7708048820495605
2016-01-25,6.6778717041015625
2016-01-26,6.850461483001709
2016-01-27,6.823908805847168
2016-01-28,6.877015113830566
2016-01-29,6.943396091461182
2016-02-01,6.976583003997803
2016-02-02,6.6778717041015625
2016-02-03,6.657959461212158
2016-02-04,7.062880039215088
2016-02-05,7.056243419647217
2016-02-08,6.996500492095947
2016-02-09,6.956669807434082
2016-02-10,6.877015113830566
2016-02-11,6.837185382843018
2016-02-12,6.803995132446289
2016-02-16,6.850461483001709
2016-02-17,6.936755657196045
2016-02-18,6.976583003997803
2016-02-19,6.976583003997803
2016-02-22,6.969947338104248
2016-02-23,7.003137111663818
2016-02-24,6.983223915100098
2016-02-25,7.089432716369629
2016-02-26,7.25538444519043
2016-02-29,7.275297164916992
2016-03-01,7.301849842071533
2016-03-02,7.33504056930542
2016-03-03,7.215554237365723
2016-03-04,7.129258632659912
2016-03-07,7.16245174407959
2016-03-08,7.208915710449219
2016-03-09,7.17572546005249
2016-03-10,7.135900020599365
2016-03-11,7.122618675231934
2016-03-14,7.122618675231934
2016-03-15,7.096069812774658
2016-03-16,7.1159844398498535
2016-03-17,7.1027069091796875
2016-03-18,7.122618675231934
2016-03-21,7.122618675231934
2016-03-22,7.142536163330078
2016-03-23,7.122618675231934
2016-03-24,7.129258632659912
2016-03-28,7.16245174407959
2016-03-29,7.129258632659912
2016-03-30,7.2152509689331055
2016-03-31,7.208532810211182
2016-04-01,7.221972465515137
2016-04-04,7.2891526222229
2016-04-05,7.282433986663818
2016-04-06,7.268998146057129
2016-04-07,7.2152509689331055
2016-04-08,7.221972465515137
2016-04-11,7.221972465515137
2016-04-12,7.262279033660889
2016-04-13,7.30258846282959
2016-04-14,7.235404968261719
2016-04-15,7.22868537902832
2016-04-18,7.161506652832031
2016-04-19,7.275714874267578
2016-04-20,7.2152509689331055
2016-04-21,7.188379287719727
2016-04-22,7.262279033660889
2016-04-25,7.309305667877197
2016-04-26,7.3630499839782715
2016-04-27,7.201815605163574
2016-04-28,7.188379287719727
2016-04-29,7.248839855194092
2016-05-02,7.329458236694336
2016-05-03,7.342894077301025
2016-05-04,7.450386047363281
2016-05-05,7.389920234680176
2016-05-06,7.52428674697876
2016-05-09,7.678802013397217
2016-05-10,7.5041303634643555
2016-05-11,7.537723064422607
2016-05-12,7.6049017906188965
2016-05-13,7.651928424835205
2016-05-16,7.645210266113281
2016-05-17,7.52428674697876
2016-05-18,7.537723064422607
2016-05-19,7.5041303634643555
2016-05-20,7.4638237953186035
2016-05-23,7.517567157745361
2016-05-24,7.517567157745361
2016-05-25,7.47053861618042
2016-05-26,7.4638237953186035
2016-05-27,7.45710563659668
2016-05-31,7.5041303634643555
2016-06-01,7.578028202056885
2016-06-02,7.578028202056885
2016-06-03,7.571310997009277
2016-06-06,7.443667888641357
2016-06-07,7.477257251739502
2016-06-08,7.490691184997559
2016-06-09,7.4638237953186035
2016-06-10,7.443667888641357
2016-06-13,7.22868537902832
2016-06-14,7.2152509689331055
2016-06-15,7.396639347076416
2016-06-16,7.430233955383301
2016-06-17,7.490691184997559
2016-06-20,7.436947822570801
2016-06-21,7.477257251739502
2016-06-22,7.52428674697876
2016-06-23,7.477257251739502
2016-06-24,7.342894077301025
2016-06-27,7.309305667877197
2016-06-28,7.551158428192139
2016-06-29,7.556591987609863
2016-06-30,7.6925048828125
2016-07-01,7.774048805236816
2016-07-05,7.774048805236816
2016-07-06,7.86238956451416
2016-07-07,7.814820766448975
2016-07-08,7.8488006591796875
2016-07-11,7.923548698425293
2016-07-12,7.882777214050293
2016-07-13,7.821617603302002
2016-07-14,7.794438362121582
2016-07-15,7.83521032333374
2016-07-18,7.971121788024902
2016-07-19,7.971121788024902
2016-07-20,8.01189136505127
2016-07-21,7.971121788024902
2016-07-22,7.923548698425293
2016-07-25,7.984709739685059
2016-07-26,7.85559606552124
2016-07-27,7.937140941619873
2016-07-28,7.964323997497559
2016-07-29,8.005095481872559
2016-08-01,8.005095481872559
2016-08-02,7.977912902832031
2016-08-03,8.113824844360352
2016-08-04,8.01189136505127
2016-08-05,7.971121788024902
2016-08-08,7.821617603302002
2016-08-09,7.909961223602295
2016-08-10,7.821617603302002
2016-08-11,7.6857099533081055
2016-08-12,7.576980113983154
2016-08-15,7.65852689743042
2016-08-16,7.733275413513184
2016-08-17,7.699298858642578
2016-08-18,7.6857099533081055
2016-08-19,7.57018518447876
2016-08-22,7.780844211578369
2016-08-23,7.916754722595215
2016-08-24,7.760459899902344
2016-08-25,7.712889194488525
2016-08-26,7.51582145690918
2016-08-29,7.86238956451416
2016-08-30,7.943933486938477
2016-08-31,7.916754722595215
2016-09-01,7.903164386749268
2016-09-02,7.916754722595215
2016-09-06,7.882777214050293
2016-09-07,7.8012309074401855
2016-09-08,7.733275413513184
2016-09-09,7.543003559112549
2016-09-12,7.080905437469482
2016-09-13,7.325544834136963
2016-09-14,7.373113632202148
2016-09-15,7.345933437347412
2016-09-16,7.379909038543701
2016-09-19,7.400299549102783
2016-09-20,7.407092094421387
2016-09-21,7.447865009307861
2016-09-22,7.610961437225342
2016-09-23,7.597367763519287
2016-09-26,7.726480960845947
2016-09-27,7.8012309074401855
2016-09-28,7.765499114990234
2016-09-29,7.710519313812256
2016-09-30,7.69677734375
2016-10-03,7.710519313812256
2016-10-04,7.50435733795166
2016-10-05,7.511228561401367
2016-10-06,7.469996452331543
2016-10-07,7.277574062347412
2016-10-10,7.263829231262207
2016-10-11,7.208855628967285
2016-10-12,7.215728282928467
2016-10-13,7.215728282928467
2016-10-14,7.1676201820373535
2016-10-17,7.208855628967285
2016-10-18,7.250087261199951
2016-10-19,7.291319370269775
2016-10-20,7.339425086975098
2016-10-21,7.3806586265563965
2016-10-24,7.415017604827881
2016-10-25,7.469996452331543
2016-10-26,7.387529373168945
2016-10-27,7.270703315734863
2016-10-28,7.284448623657227
2016-10-31,7.311936855316162
2016-11-01,7.098900318145752
2016-11-02,6.961458683013916
2016-11-03,6.927097797393799
2016-11-04,7.07828426361084
2016-11-07,7.126386642456055
2016-11-08,7.064541339874268
2016-11-09,7.016434669494629
2016-11-10,7.1676201820373535
2016-11-11,7.318808555603027
2016-11-14,7.490612506866455
2016-11-15,7.710519313812256
2016-11-16,7.758622646331787
2016-11-17,8.019765853881836
2016-11-18,8.143462181091309
2016-11-21,8.006022453308105
2016-11-22,8.04038143157959
2016-11-23,8.04038143157959
2016-11-25,8.129719734191895
2016-11-28,8.047250747680664
2016-11-29,8.136592864990234
2016-11-30,7.634925842285156
2016-12-01,7.6417975425720215
2016-12-02,7.600565433502197
2016-12-05,7.69677734375
2016-12-06,7.69677734375
2016-12-07,7.717391490936279
2016-12-08,7.744881629943848
2016-12-09,7.710519313812256
2016-12-12,7.68303108215332
2016-12-13,7.703649520874023
2016-12-14,7.353168964385986
2016-12-15,7.222599983215332
2016-12-16,7.373784065246582
2016-12-19,7.469996452331543
2016-12-20,7.579948902130127
2016-12-21,7.5249714851379395
2016-12-22,7.573078155517578
2016-12-23,7.710519313812256
2016-12-27,7.68303108215332
2016-12-28,7.834578990936279
2016-12-29,7.758110523223877
2016-12-30,7.758110523223877
2017-01-03,7.72335147857666
2017-01-04,7.841529846191406
2017-01-05,7.695544242858887
2017-01-06,7.632978916168213
2017-01-09,7.632978916168213
2017-01-10,7.584317684173584
2017-01-11,7.667737007141113
2017-01-12,7.619075298309326
2017-01-13,7.61212158203125
2017-01-17,7.507848739624023
2017-01-18,7.410525798797607
2017-01-19,7.424427509307861
2017-01-20,7.507848739624023
2017-01-23,7.556511402130127
2017-01-24,7.570414066314697
2017-01-25,7.61212158203125
2017-01-26,7.7720136642456055
2017-01-27,7.924951076507568
2017-01-30,7.890193462371826
2017-01-31,7.8971428871154785
2017-02-01,7.931903839111328
2017-02-02,7.890193462371826
2017-02-03,7.911044597625732
2017-02-06,7.751157283782959
2017-02-07,7.632978916168213
2017-02-08,7.667737007141113
2017-02-09,7.82067346572876
2017-02-10,7.911044597625732
2017-02-13,7.9388556480407715
2017-02-14,7.806771755218506
2017-02-15,7.65383243560791
2017-02-16,7.5634613037109375
2017-02-17,7.556511402130127
2017-02-21,7.598221302032471
2017-02-22,7.507848739624023
2017-02-23,7.945805549621582
2017-02-24,7.931903839111328
2017-02-27,7.890193462371826
2017-02-28,7.9388556480407715
2017-03-01,7.890193462371826
2017-03-02,7.813723564147949
2017-03-03,7.639927864074707
2017-03-06,7.556511402130127
2017-03-07,7.577365875244141
2017-03-08,7.507848739624023
2017-03-09,7.375764846801758
2017-03-10,7.375764846801758
2017-03-13,7.327103137969971
2017-03-14,7.278441905975342
2017-03-15,7.403573036193848
2017-03-16,7.403573036193848
2017-03-17,7.452234745025635
2017-03-20,7.542606830596924
2017-03-21,7.493943214416504
2017-03-22,7.452234745025635
2017-03-23,7.598221302032471
2017-03-24,7.549559593200684
2017-03-27,7.556511402130127
2017-03-28,7.577365875244141
2017-03-29,7.695541858673096
2017-03-30,7.688507556915283
2017-03-31,7.857330799102783
2017-04-03,7.702573776245117
2017-04-04,7.723680019378662
2017-04-05,7.632233619689941
2017-04-06,7.639268398284912
2017-04-07,7.730710506439209
2017-04-10,7.702573776245117
2017-04-11,7.779952049255371
2017-04-12,7.758851051330566
2017-04-13,7.786988258361816
2017-04-17,7.758851051330566
2017-04-18,7.808089256286621
2017-04-19,7.786988258361816
2017-04-20,7.794020652770996
2017-04-21,7.772919654846191
2017-04-24,7.751816749572754
2017-04-25,7.772919654846191
2017-04-26,7.779952049255371
2017-04-27,7.730710506439209
2017-04-28,7.667405128479004
2017-05-01,7.632233619689941
2017-05-02,7.597062587738037
2017-05-03,7.561891078948975
2017-05-04,7.512649059295654
2017-05-05,7.554854869842529
2017-05-08,7.597062587738037
2017-05-09,7.449341773986816
2017-05-10,7.39306640625
2017-05-11,7.203138828277588
2017-05-12,7.196107864379883
2017-05-15,7.055417537689209
2017-05-16,7.020248889923096
2017-05-17,6.767010688781738
2017-05-18,6.795148849487305
2017-05-19,6.84438943862915
2017-05-22,6.802183628082275
2017-05-23,6.830321788787842
2017-05-24,6.992110729217529
2017-05-25,7.027280807495117
2017-05-26,6.992110729217529
2017-05-30,6.928802013397217
2017-05-31,6.84438943862915
2017-06-01,6.98507833480835
2017-06-02,6.963972568511963
2017-06-05,6.935835838317871
2017-06-06,6.619290828704834
2017-06-07,6.6966681480407715
2017-06-08,6.767010688781738
2017-06-09,6.837355136871338
2017-06-12,6.802183628082275
2017-06-13,6.6966681480407715
2017-06-14,6.4715704917907715
2017-06-15,6.373091220855713
2017-06-16,6.401226043701172
2017-06-19,6.436397075653076
2017-06-20,6.3449530601501465
2017-06-21,6.239438533782959
2017-06-22,6.316816329956055
2017-06-23,6.4997100830078125
2017-06-26,6.4715704917907715
2017-06-27,6.337918281555176
2017-06-28,6.329354286193848
2017-06-29,6.336489200592041
2017-06-30,6.379304885864258
2017-07-03,6.47206974029541
2017-07-05,6.307948589324951
2017-07-06,6.2865400314331055
2017-07-07,6.24372673034668
2017-07-10,6.1581010818481445
2017-07-11,6.229456424713135
2017-07-12,6.265133380889893
2017-07-13,6.236591815948486
2017-07-14,6.379304885864258
2017-07-17,6.393576145172119
2017-07-18,6.165235996246338
2017-07-19,6.208048343658447
2017-07-20,6.579105377197266
2017-07-21,6.8003106117248535
2017-07-24,6.464934349060059
2017-07-25,6.636190891265869
2017-07-26,6.493476390838623
2017-07-27,6.436391353607178
2017-07-28,6.443526268005371
2017-07-31,6.3721699714660645
2017-08-01,6.329354286193848
2017-08-02,6.2865400314331055
2017-08-03,6.272273540496826
2017-08-04,6.336489200592041
2017-08-07,6.315084457397461
2017-08-08,6.265133380889893
2017-08-09,6.236591815948486
2017-08-10,6.265133380889893
2017-08-11,6.272273540496826
2017-08-14,6.3721699714660645
2017-08-15,6.165235996246338
2017-08-16,6.1581010818481445
2017-08-17,5.979707717895508
2017-08-18,5.872670650482178
2017-08-21,5.922621726989746
2017-08-22,5.986843585968018
2017-08-23,6.108151435852051
2017-08-24,6.129556655883789
2017-08-25,6.1581010818481445
2017-08-28,6.322220325469971
2017-08-29,6.329354286193848
2017-08-30,6.365033149719238
2017-08-31,6.322220325469971
2017-09-01,6.386438369750977
2017-09-05,6.350763320922852
2017-09-06,6.457798957824707
2017-09-07,6.500612258911133
2017-09-08,6.436391353607178
2017-09-11,6.379304885864258
2017-09-12,6.436391353607178
2017-09-13,6.457798957824707
2017-09-14,6.443526268005371
2017-09-15,6.464934349060059
2017-09-18,6.350763320922852
2017-09-19,6.179505825042725
2017-09-20,6.165235996246338
2017-09-21,6.072470188140869
2017-09-22,6.229456424713135
2017-09-25,6.350763320922852
2017-09-26,6.414983749389648
2017-09-27,6.464934349060059
2017-09-28,6.443526268005371
2017-09-29,6.5434160232543945
2017-10-02,6.644752502441406
2017-10-03,6.702659606933594
2017-10-04,6.673705101013184
2017-10-05,6.673705101013184
2017-10-06,6.5868449211120605
2017-10-09,6.521701335906982
2017-10-10,6.5434160232543945
2017-10-11,6.5868449211120605
2017-10-12,6.644752502441406
2017-10-13,6.5868449211120605
2017-10-16,6.499985218048096
2017-10-17,6.521701335906982
2017-10-18,6.5868449211120605
2017-10-19,6.565130233764648
2017-10-20,6.572369575500488
2017-10-23,6.594083786010742
2017-10-24,6.5868449211120605
2017-10-25,6.369694709777832
2017-10-26,6.181501388549805
2017-10-27,6.159785270690918
2017-10-30,6.015021324157715
2017-10-31,6.043972969055176
2017-11-01,6.09464168548584
2017-11-02,6.210453510284424
2017-11-03,6.188740253448486
2017-11-06,6.253885269165039
2017-11-07,6.2249321937561035
2017-11-08,6.2249321937561035
2017-11-09,6.478268146514893
2017-11-10,6.514461517333984
2017-11-13,6.5289387702941895
2017-11-14,6.471031665802002
2017-11-15,6.565130233764648
2017-11-16,6.608558654785156
2017-11-17,6.521701335906982
2017-11-20,6.594083786010742
2017-11-21,6.673705101013184
2017-11-22,6.651989936828613
2017-11-24,6.688180923461914
2017-11-27,6.601322650909424
2017-11-28,6.623035430908203
2017-11-29,6.565130233764648
2017-11-30,6.478268146514893
2017-12-01,6.514461517333984
2017-12-04,6.565130233764648
2017-12-05,6.463794231414795
2017-12-06,6.413125514984131
2017-12-07,6.398650169372559
2017-12-08,6.420362949371338
2017-12-11,6.507223606109619
2017-12-12,6.5868449211120605
