Date,D
2010-08-11,23.20436668395996
2010-08-12,23.252138137817383
2010-08-13,23.310543060302734
2010-08-16,23.37424659729004
2010-08-17,23.73524284362793
2010-08-18,23.41671371459961
2010-08-19,23.18313217163086
2010-08-20,23.321163177490234
2010-08-23,23.54412078857422
2010-08-24,23.57598304748535
2010-08-25,23.145782470703125
2010-08-26,22.93659210205078
2010-08-27,23.290607452392578
2010-08-30,22.899032592773438
2010-08-31,22.92049789428711
2010-09-01,23.526626586914062
2010-09-02,23.376436233520508
2010-09-03,23.59636116027832
2010-09-07,23.505178451538086
2010-09-08,23.456893920898438
2010-09-09,23.569534301757812
2010-09-10,23.22087860107422
2010-09-13,23.55881118774414
2010-09-14,23.617816925048828
2010-09-15,23.322799682617188
2010-09-16,23.381797790527344
2010-09-17,23.290607452392578
2010-09-20,23.757286071777344
2010-09-21,23.66072654724121
2010-09-22,23.714366912841797
2010-09-23,23.290607452392578
2010-09-24,23.72509765625
2010-09-27,23.74118423461914
2010-09-28,23.703645706176758
2010-09-29,23.574905395507812
2010-09-30,23.419347763061523
2010-10-01,23.617816925048828
2010-10-04,23.5427188873291
2010-10-05,23.912830352783203
2010-10-06,23.864564895629883
2010-10-07,23.87529182434082
2010-10-08,23.966487884521484
2010-10-11,23.971845626831055
2010-10-12,23.773380279541016
2010-10-13,23.896743774414062
2010-10-14,23.93965721130371
2010-10-15,23.89137840270996
2010-10-18,24.095212936401367
2010-10-19,23.869922637939453
2010-10-20,23.977203369140625
2010-10-21,23.9986629486084
2010-10-22,23.87529182434082
2010-10-25,23.84847068786621
2010-10-26,23.62318229675293
2010-10-27,23.505178451538086
2010-10-28,23.574905395507812
2010-10-29,23.31206512451172
2010-11-01,22.79175567626953
2010-11-02,22.96877098083496
2010-11-03,22.995595932006836
2010-11-04,23.349609375
2010-11-05,23.333524703979492
2010-11-08,23.113603591918945
2010-11-09,23.102869033813477
2010-11-10,23.05458641052246
2010-11-11,22.979503631591797
2010-11-12,22.99022674560547
2010-11-15,23.12969207763672
2010-11-16,22.952682495117188
2010-11-17,22.77030372619629
2010-11-18,22.958038330078125
2010-11-19,22.93659210205078
2010-11-22,23.0706844329834
2010-11-23,22.79175567626953
2010-11-24,22.790660858154297
2010-11-26,22.687650680541992
2010-11-29,22.56293487548828
2010-11-30,22.519554138183594
2010-12-01,22.801511764526367
2010-12-02,22.828630447387695
2010-12-03,23.002153396606445
2010-12-06,22.796092987060547
2010-12-07,22.720182418823242
2010-12-08,22.682226181030273
2010-12-09,22.649686813354492
2010-12-10,22.568342208862305
2010-12-13,22.801511764526367
2010-12-14,22.774402618408203
2010-12-15,22.622568130493164
2010-12-16,22.94249725341797
2010-12-17,23.08348274230957
2010-12-20,23.278696060180664
2010-12-21,23.294960021972656
2010-12-22,23.273277282714844
2010-12-23,23.294960021972656
2010-12-27,23.256999969482422
2010-12-28,23.273277282714844
2010-12-29,23.284120559692383
2010-12-30,23.26243019104004
2010-12-31,23.16482162475586
2011-01-03,23.18109893798828
2011-01-04,23.392568588256836
2011-01-05,23.33292007446289
2011-01-06,23.4196720123291
2011-01-07,23.441377639770508
2011-01-10,23.01299476623535
2011-01-11,22.953346252441406
2011-01-12,22.915388107299805
2011-01-13,23.105180740356445
2011-01-14,23.305803298950195
2011-01-18,23.305803298950195
2011-01-19,23.300384521484375
2011-01-20,23.517271041870117
2011-01-21,23.50644302368164
2011-01-24,23.63115882873535
2011-01-25,23.625736236572266
2011-01-26,23.61490249633789
2011-01-27,23.745031356811523
2011-01-28,23.528125762939453
2011-01-31,23.609468460083008
2011-02-01,23.739606857299805
2011-02-02,23.59320068359375
2011-02-03,23.69080352783203
2011-02-04,23.647432327270508
2011-02-07,23.544391632080078
2011-02-08,23.609468460083008
2011-02-09,23.609468460083008
2011-02-10,23.804676055908203
2011-02-11,23.923969268798828
2011-02-14,23.68538475036621
2011-02-15,23.71791648864746
2011-02-16,23.907697677612305
2011-02-17,23.956501007080078
2011-02-18,24.059528350830078
2011-02-22,24.016162872314453
2011-02-23,24.20594024658203
2011-02-24,24.260164260864258
2011-02-25,24.401147842407227
2011-02-28,24.742769241333008
2011-03-01,24.71021842956543
2011-03-02,24.55290412902832
2011-03-03,24.95855140686035
2011-03-04,24.964040756225586
2011-03-07,24.89824867248535
2011-03-08,25.292957305908203
2011-03-09,25.402589797973633
2011-03-10,25.02981185913086
2011-03-11,24.947587966918945
2011-03-14,24.755735397338867
2011-03-15,24.52001190185547
2011-03-16,23.96636390686035
2011-03-17,23.90605926513672
2011-03-18,23.999238967895508
2011-03-21,24.38845443725586
2011-03-22,24.355562210083008
2011-03-23,24.1636962890625
2011-03-24,24.344593048095703
2011-03-25,24.415857315063477
2011-03-28,24.245929718017578
2011-03-29,24.42134666442871
2011-03-30,24.761199951171875
2011-03-31,24.503564834594727
2011-04-01,24.503564834594727
2011-04-04,24.624164581298828
2011-04-05,24.54193878173828
2011-04-06,24.684465408325195
2011-04-07,24.640607833862305
2011-04-08,24.569351196289062
2011-04-11,24.108882904052734
2011-04-12,23.900564193725586
2011-04-13,23.8731689453125
2011-04-14,24.13628578186035
2011-04-15,24.37748908996582
2011-04-18,24.17466926574707
2011-04-19,24.28977394104004
2011-04-20,24.382978439331055
2011-04-21,24.530977249145508
2011-04-25,24.71735382080078
2011-04-26,25.079160690307617
2011-04-27,25.249088287353516
2011-04-28,25.3970947265625
2011-04-29,25.44642448425293
2011-05-02,25.51221466064453
2011-05-03,25.616363525390625
2011-05-04,25.77533721923828
2011-05-05,25.51221466064453
2011-05-06,25.72052001953125
2011-05-09,25.769855499267578
2011-05-10,26.115203857421875
2011-05-11,26.120689392089844
2011-05-12,26.394779205322266
2011-05-13,26.307069778442383
2011-05-16,26.241300582885742
2011-05-17,26.49345588684082
2011-05-18,26.29610252380371
2011-05-19,26.42219352722168
2011-05-20,26.466047286987305
2011-05-23,26.279672622680664
2011-05-24,26.263212203979492
2011-05-25,26.1319637298584
2011-05-26,26.220582962036133
2011-05-27,26.15964698791504
2011-05-31,26.431047439575195
2011-06-01,26.098716735839844
2011-06-02,26.18179702758789
2011-06-03,26.11532974243164
2011-06-06,25.97686195373535
2011-06-07,26.253808975219727
2011-06-08,26.414424896240234
2011-06-09,26.57505989074707
2011-06-10,26.325815200805664
2011-06-13,26.491981506347656
2011-06-14,26.414424896240234
2011-06-15,26.087642669677734
2011-06-16,26.176250457763672
2011-06-17,26.397808074951172
2011-06-20,26.674745559692383
2011-06-21,26.71352195739746
2011-06-22,26.453205108642578
2011-06-23,26.10979652404785
2011-06-24,26.170726776123047
2011-06-27,26.419963836669922
2011-06-28,26.475353240966797
2011-06-29,26.641517639160156
2011-06-30,26.73567008972168
2011-07-01,27.13447380065918
2011-07-05,26.923994064331055
2011-07-06,27.084623336791992
2011-07-07,27.11785316467285
2011-07-08,26.935070037841797
2011-07-11,26.64704704284668
2011-07-12,26.785526275634766
2011-07-13,26.741214752197266
2011-07-14,26.680286407470703
2011-07-15,26.840913772583008
2011-07-18,26.58613395690918
2011-07-19,26.968303680419922
2011-07-20,27.284019470214844
2011-07-21,27.693876266479492
2011-07-22,27.572025299072266
2011-07-25,27.455718994140625
2011-07-26,27.30616569519043
2011-07-27,27.167699813842773
2011-07-28,27.13447380065918
2011-07-29,26.835376739501953
2011-08-01,26.912919998168945
2011-08-02,26.641517639160156
2011-08-03,26.951692581176758
2011-08-04,26.458738327026367
2011-08-05,26.912919998168945
2011-08-08,25.44514274597168
2011-08-09,25.90485954284668
2011-08-10,25.677778244018555
2011-08-11,26.60274887084961
2011-08-12,26.425506591796875
2011-08-15,27.516645431518555
2011-08-16,27.52218246459961
2011-08-17,27.760347366333008
2011-08-18,27.184316635131836
2011-08-19,26.580585479736328
2011-08-22,26.7246036529541
2011-08-23,27.19540023803711
2011-08-24,27.739791870117188
2011-08-25,27.381710052490234
2011-08-26,27.113149642944336
2011-08-29,27.398494720458984
2011-08-30,27.27539825439453
2011-08-31,27.269800186157227
2011-09-01,27.18589210510254
2011-09-02,26.84459114074707
2011-09-06,26.794231414794922
2011-09-07,26.967683792114258
2011-09-08,26.939708709716797
2011-09-09,26.402585983276367
2011-09-12,26.55925178527832
2011-09-13,26.73268699645996
2011-09-14,27.157901763916016
2011-09-15,27.67264175415039
2011-09-16,27.8852481842041
2011-09-19,27.829296112060547
2011-09-20,28.31047248840332
2011-09-21,27.913230895996094
2011-09-22,27.588722229003906
2011-09-23,27.969186782836914
2011-09-26,28.41118049621582
2011-09-27,28.495107650756836
2011-09-28,28.209760665893555
2011-09-29,28.674148559570312
2011-09-30,28.40558624267578
2011-10-03,27.8852481842041
2011-10-04,27.515981674194336
2011-10-05,27.700605392456055
2011-10-06,27.974775314331055
2011-10-07,28.12582778930664
2011-10-10,28.646160125732422
2011-10-11,28.299283981323242
2011-10-12,28.06988525390625
2011-10-13,27.997146606445312
2011-10-14,28.248926162719727
2011-10-17,27.985971450805664
2011-10-18,28.237728118896484
2011-10-19,28.51188850402832
2011-10-20,28.556650161743164
2011-10-21,29.1329345703125
2011-10-24,28.7580623626709
2011-10-25,28.366424560546875
2011-10-26,28.618186950683594
2011-10-27,29.099361419677734
2011-10-28,28.74127960205078
2011-10-31,28.8643741607666
2011-11-01,28.198577880859375
2011-11-02,28.662952423095703
2011-11-03,28.925912857055664
2011-11-04,28.847579956054688
2011-11-07,29.345539093017578
2011-11-08,29.45185661315918
2011-11-09,28.690927505493164
2011-11-10,28.73009490966797
2011-11-11,29.127336502075195
2011-11-14,28.942697525024414
2011-11-15,28.847579956054688
2011-11-16,28.54545783996582
2011-11-17,28.444753646850586
2011-11-18,28.556650161743164
2011-11-21,28.344030380249023
2011-11-22,27.997146606445312
2011-11-23,27.588722229003906
2011-11-25,27.700605392456055
2011-11-28,28.036319732666016
2011-11-29,28.450347900390625
2011-11-30,29.163911819458008
2011-12-01,29.011367797851562
2011-12-02,28.565031051635742
2011-12-05,28.531143188476562
2011-12-06,28.44074821472168
2011-12-07,28.531143188476562
2011-12-08,28.327754974365234
2011-12-09,28.683671951293945
2011-12-12,28.423784255981445
2011-12-13,28.51983642578125
2011-12-14,28.35034942626953
2011-12-15,28.689315795898438
2011-12-16,28.615880966186523
2011-12-19,28.452037811279297
2011-12-20,29.44639015197754
2011-12-21,29.824928283691406
2011-12-22,29.785377502441406
2011-12-23,29.91531753540039
2011-12-27,30.18650245666504
2011-12-28,29.988767623901367
2011-12-29,30.24300193786621
2011-12-30,29.988767623901367
2012-01-03,29.661096572875977
2012-01-04,29.41814422607422
2012-01-05,29.356002807617188
2012-01-06,29.056560516357422
2012-01-09,29.017009735107422
2012-01-10,28.97747230529785
2012-01-11,28.9096622467041
2012-01-12,28.77407455444336
2012-01-13,28.587636947631836
2012-01-17,28.70062255859375
2012-01-18,28.491580963134766
2012-01-19,28.41814422607422
2012-01-20,28.57068634033203
2012-01-23,28.51983642578125
2012-01-24,28.423784255981445
2012-01-25,28.875768661499023
2012-01-26,28.72887420654297
2012-01-27,28.00006103515625
2012-01-30,27.875764846801758
2012-01-31,28.271244049072266
2012-02-01,28.485933303833008
2012-02-02,28.536787033081055
2012-02-03,28.463329315185547
2012-02-06,28.40118408203125
2012-02-07,28.485933303833008
2012-02-08,28.361648559570312
2012-02-09,28.1695556640625
2012-02-10,28.197811126708984
2012-02-13,28.209096908569336
2012-02-14,28.37859344482422
2012-02-15,28.29384422302246
2012-02-16,28.485933303833008
2012-02-17,28.57068634033203
2012-02-21,28.327754974365234
2012-02-22,28.514184951782227
2012-02-23,28.77971839904785
2012-02-24,28.994413375854492
2012-02-27,29.045257568359375
2012-02-28,28.954864501953125
2012-02-29,28.811004638671875
2012-03-01,28.776762008666992
2012-03-02,28.839550018310547
2012-03-05,29.010814666748047
2012-03-06,28.839550018310547
2012-03-07,28.82243537902832
2012-03-08,28.88522720336914
2012-03-09,28.9765625
2012-03-12,29.301944732666016
2012-03-13,29.319074630737305
2012-03-14,28.856679916381836
2012-03-15,28.816715240478516
2012-03-16,28.72538185119629
2012-03-19,28.691112518310547
2012-03-20,28.90805435180664
2012-03-21,28.80529022216797
2012-03-22,28.782470703125
2012-03-23,28.702552795410156
2012-03-26,28.94801139831543
2012-03-27,29.119274139404297
2012-03-28,28.936603546142578
2012-03-29,28.987972259521484
2012-03-30,29.233448028564453
2012-04-02,29.398983001708984
2012-04-03,29.421838760375977
2012-04-04,29.45037269592285
2012-04-05,29.330480575561523
2012-04-09,29.05647850036621
2012-04-10,28.656877517700195
2012-04-11,28.639755249023438
2012-04-12,28.713958740234375
2012-04-13,28.702552795410156
2012-04-16,28.96514320373535
2012-04-17,29.107851028442383
2012-04-18,28.896636962890625
2012-04-19,28.850971221923828
2012-04-20,29.12498664855957
2012-04-23,29.02791976928711
2012-04-24,29.005096435546875
2012-04-25,29.25057029724121
2012-04-26,29.62162208557129
2012-04-27,29.724376678466797
2012-04-30,29.792877197265625
2012-05-01,29.935592651367188
2012-05-02,29.74721908569336
2012-05-03,29.63874626159668
2012-05-04,29.678712844848633
2012-05-07,29.610204696655273
2012-05-08,29.661577224731445
2012-05-09,29.496036529541016
2012-05-10,29.74721908569336
2012-05-11,29.81000518798828
2012-05-14,29.838542938232422
2012-05-15,29.85567283630371
2012-05-16,29.97555160522461
2012-05-17,29.62162208557129
2012-05-18,29.84996223449707
2012-05-21,29.815719604492188
2012-05-22,29.952713012695312
2012-05-23,29.804304122924805
2012-05-24,29.969839096069336
2012-05-25,29.99837303161621
2012-05-29,29.969839096069336
2012-05-30,29.90525245666504
2012-05-31,30.020591735839844
2012-06-01,29.772640228271484
2012-06-04,29.714975357055664
2012-06-05,29.68035888671875
2012-06-06,30.130157470703125
2012-06-07,30.41271209716797
2012-06-08,30.695270538330078
2012-06-11,30.453073501586914
2012-06-12,30.46461296081543
2012-06-13,30.591474533081055
2012-06-14,30.97784423828125
2012-06-15,31.012428283691406
2012-06-18,31.306529998779297
2012-06-19,31.358430862426758
2012-06-20,31.237333297729492
2012-06-21,30.954782485961914
2012-06-22,30.914400100708008
2012-06-25,30.758708953857422
2012-06-26,30.7760066986084
2012-06-27,31.093158721923828
2012-06-28,31.00665283203125
2012-06-29,31.139293670654297
2012-07-02,31.36420249938965
2012-07-03,31.27193260192871
2012-07-05,31.012428283691406
2012-07-06,31.041269302368164
2012-07-09,31.00665283203125
2012-07-10,30.966304779052734
2012-07-11,31.162363052368164
2012-07-12,30.966304779052734
2012-07-13,31.248859405517578
2012-07-16,31.248859405517578
2012-07-17,31.27193260192871
2012-07-18,31.352657318115234
2012-07-19,31.248859405517578
2012-07-20,31.116214752197266
2012-07-23,30.850969314575195
2012-07-24,30.568408966064453
2012-07-25,30.729875564575195
2012-07-26,31.21426773071289
2012-07-27,31.698646545410156
2012-07-30,31.669822692871094
2012-07-31,31.318056106567383
2012-08-01,31.145063400268555
2012-08-02,31.02973747253418
2012-08-03,31.37572479248047
2012-08-06,31.329599380493164
2012-08-07,31.127761840820312
2012-08-08,30.948999404907227
2012-08-09,30.925935745239258
2012-08-10,30.97784423828125
2012-08-13,30.8221492767334
2012-08-14,30.850969314575195
2012-08-15,31.02973747253418
2012-08-16,31.1104736328125
2012-08-17,31.093158721923828
2012-08-20,31.20848846435547
2012-08-21,31.023963928222656
2012-08-22,30.914400100708008
2012-08-23,30.643373489379883
2012-08-24,30.8452091217041
2012-08-27,31.168123245239258
2012-08-28,31.1104736328125
2012-08-29,30.847246170043945
2012-08-30,30.58517837524414
2012-08-31,30.561878204345703
2012-09-04,30.579360961914062
2012-09-05,30.57353401184082
2012-09-06,31.313127517700195
2012-09-07,30.957876205444336
2012-09-10,31.027767181396484
2012-09-11,30.82977867126465
2012-09-12,30.72495460510254
2012-09-13,31.20829963684082
2012-09-14,30.759891510009766
2012-09-17,30.63760757446289
2012-09-18,30.427949905395508
2012-09-19,30.49199676513672
2012-09-20,30.7016544342041
2012-09-21,30.690000534057617
2012-09-24,30.92877197265625
2012-09-25,30.66089630126953
2012-09-26,30.800655364990234
2012-09-27,30.75406265258789
2012-09-28,30.82977867126465
2012-10-01,30.75406265258789
2012-10-02,30.99864959716797
2012-10-03,31.05689239501953
2012-10-04,31.08600616455078
2012-10-05,31.016128540039062
2012-10-08,30.882184982299805
2012-10-09,30.759891510009766
2012-10-10,30.992828369140625
2012-10-11,30.882184982299805
2012-10-12,30.67836570739746
2012-10-15,30.72495460510254
2012-10-16,30.666709899902344
2012-10-17,31.06852912902832
2012-10-18,31.202478408813477
2012-10-19,31.16170883178711
2012-10-22,30.841426849365234
2012-10-23,30.684185028076172
2012-10-24,30.544418334960938
2012-10-25,30.25322914123535
2012-10-26,30.3231201171875
2012-10-31,30.73658561706543
2012-11-01,30.294008255004883
2012-11-02,30.10765266418457
2012-11-05,29.65924072265625
2012-11-06,29.68253517150879
2012-11-07,29.036128997802734
2012-11-08,28.78571128845215
2012-11-09,28.727479934692383
2012-11-12,28.64594268798828
2012-11-13,29.239952087402344
2012-11-14,29.05360221862793
2012-11-15,28.931289672851562
2012-11-16,29.204994201660156
2012-11-19,29.280712127685547
2012-11-20,29.315656661987305
2012-11-21,29.2108211517334
2012-11-23,29.187528610229492
2012-11-26,29.496187210083008
2012-11-27,29.432117462158203
2012-11-28,29.677520751953125
2012-11-29,29.818750381469727
2012-11-30,30.07769203186035
2012-12-03,29.865840911865234
2012-12-04,29.659866333007812
2012-12-05,30.44255828857422
2012-12-06,30.330745697021484
2012-12-07,30.41901206970215
2012-12-10,30.360172271728516
2012-12-11,30.36605453491211
2012-12-12,30.3425235748291
2012-12-13,30.213050842285156
2012-12-14,30.12477684020996
2012-12-17,30.577911376953125
2012-12-18,30.736799240112305
2012-12-19,30.48375701904297
2012-12-20,30.719152450561523
2012-12-21,30.566143035888672
2012-12-24,30.566143035888672
2012-12-26,30.430789947509766
2012-12-27,30.37782859802246
2012-12-28,30.06003761291504
2012-12-31,30.48375701904297
2013-01-02,31.142852783203125
2013-01-03,31.178173065185547
2013-01-04,31.507722854614258
2013-01-07,30.989856719970703
2013-01-08,30.81918716430664
2013-01-09,30.719152450561523
2013-01-10,30.730911254882812
2013-01-11,30.854503631591797
2013-01-14,30.830965042114258
2013-01-15,30.9133358001709
2013-01-16,30.83684730529785
2013-01-17,30.842735290527344
2013-01-18,31.142852783203125
2013-01-22,31.360610961914062
2013-01-23,31.40178871154785
2013-01-24,31.65485191345215
2013-01-25,31.707813262939453
2013-01-28,31.63130760192871
2013-01-29,31.99029541015625
2013-01-30,32.08445358276367
2013-01-31,31.843164443969727
2013-02-01,31.87847900390625
2013-02-04,31.819629669189453
2013-02-05,31.960861206054688
2013-02-06,31.984403610229492
2013-02-07,31.960861206054688
2013-02-08,31.960861206054688
2013-02-11,31.972633361816406
2013-02-12,32.14917755126953
2013-02-13,32.18448257446289
2013-02-14,32.055023193359375
2013-02-15,32.3198356628418
2013-02-19,32.7141227722168
2013-02-20,32.89066696166992
2013-02-21,32.778865814208984
2013-02-22,33.17904281616211
2013-02-25,32.784751892089844
2013-02-26,32.863826751708984
2013-02-27,33.178897857666016
2013-02-28,33.29185485839844
2013-03-01,33.54154586791992
2013-03-04,33.535587310791016
2013-03-05,33.59504318237305
2013-03-06,33.56532287597656
2013-03-07,33.21456527709961
2013-03-08,33.21456527709961
2013-03-11,33.47020721435547
2013-03-12,33.303741455078125
2013-03-13,33.493980407714844
2013-03-14,33.499916076660156
2013-03-15,33.76150894165039
2013-03-18,33.547481536865234
2013-03-19,33.731788635253906
2013-03-20,34.0052490234375
2013-03-21,33.83879089355469
2013-03-22,33.74960708618164
2013-03-25,33.8031120300293
2013-03-26,34.237098693847656
2013-03-27,34.20143127441406
2013-03-28,34.587860107421875
2013-04-01,34.593807220458984
2013-04-02,34.84944534301758
2013-04-03,34.926727294921875
2013-04-04,35.366641998291016
2013-04-05,35.44988250732422
2013-04-08,35.71146011352539
2013-04-09,35.58066177368164
2013-04-10,35.770904541015625
2013-04-11,35.66389465332031
2013-04-12,35.741180419921875
2013-04-15,35.2358512878418
2013-04-16,35.562835693359375
2013-04-17,35.27153778076172
2013-04-18,35.55094909667969
2013-04-19,36.305965423583984
2013-04-22,36.24055099487305
2013-04-23,36.2702751159668
2013-04-24,36.3356819152832
2013-04-25,36.1157112121582
2013-04-26,36.2702751159668
2013-04-29,36.38917922973633
2013-04-30,36.66859817504883
2013-05-01,36.347564697265625
2013-05-02,36.32973098754883
2013-05-03,36.210838317871094
2013-05-06,35.94925308227539
2013-05-07,36.22273635864258
2013-05-08,35.96709442138672
2013-05-09,35.34286880493164
2013-05-10,35.52122497558594
2013-05-13,35.48555374145508
2013-05-14,35.943321228027344
2013-05-15,36.062217712402344
2013-05-16,35.8957405090332
2013-05-17,36.36540222167969
2013-05-20,36.1157112121582
2013-05-21,36.080039978027344
2013-05-22,35.22991180419922
2013-05-23,35.04561996459961
2013-05-24,34.254947662353516
2013-05-28,34.32033920288086
2013-05-29,33.92796325683594
2013-05-30,33.93986129760742
2013-05-31,33.618831634521484
2013-06-03,33.02432632446289
2013-06-04,33.089717864990234
2013-06-05,32.767208099365234
2013-06-06,33.211639404296875
2013-06-07,33.415836334228516
2013-06-10,33.50590896606445
2013-06-11,33.22966766357422
2013-06-12,33.223636627197266
2013-06-13,33.87226867675781
2013-06-14,33.65606689453125
2013-06-17,34.070465087890625
2013-06-18,34.232627868652344
2013-06-19,33.475887298583984
2013-06-20,32.575035095214844
2013-06-21,33.0374641418457
2013-06-24,33.151588439941406
2013-06-25,33.553958892822266
2013-06-26,33.806217193603516
2013-06-27,33.9202995300293
2013-06-28,34.124507904052734
2013-07-01,33.77617263793945
2013-07-02,33.86025619506836
2013-07-03,33.83622741699219
2013-07-05,33.78217697143555
2013-07-08,34.16053771972656
2013-07-09,34.43681335449219
2013-07-10,34.466835021972656
2013-07-11,35.169517517089844
2013-07-12,35.31364059448242
2013-07-15,35.86616516113281
2013-07-16,35.6980094909668
2013-07-17,35.72203063964844
2013-07-18,36.13042449951172
2013-07-19,35.84214782714844
2013-07-22,35.908206939697266
2013-07-23,35.95024490356445
2013-07-24,35.343666076660156
2013-07-25,35.64996337890625
2013-07-26,35.74604797363281
2013-07-29,35.64996337890625
2013-07-30,35.67398452758789
2013-07-31,35.61994552612305
2013-08-01,35.6980094909668
2013-08-02,35.69200897216797
2013-08-05,35.79410171508789
2013-08-06,35.62594223022461
2013-08-07,35.95624923706055
2013-08-08,36.208499908447266
2013-08-09,36.23251724243164
2013-08-12,36.07637405395508
2013-08-13,36.184452056884766
2013-08-14,35.349693298339844
2013-08-15,34.77912521362305
2013-08-16,34.49685287475586
2013-08-19,34.46082305908203
2013-08-20,34.761112213134766
2013-08-21,34.406768798828125
2013-08-22,34.689048767089844
2013-08-23,35.349693298339844
2013-08-26,35.037376403808594
2013-08-27,35.13947677612305
2013-08-28,35.27760314941406
2013-08-29,35.15149688720703
2013-08-30,35.04338073730469
2013-09-03,34.7010612487793
2013-09-04,34.94547653198242
2013-09-05,34.87874984741211
2013-09-06,34.89088439941406
2013-09-09,35.18804931640625
2013-09-10,35.42459487915039
2013-09-11,35.54589080810547
2013-09-12,36.255470275878906
2013-09-13,37.165191650390625
2013-09-16,37.062095642089844
2013-09-17,37.45024108886719
