Date,MBC
2023-09-29,12.149999618530273
2023-10-02,12.020000457763672
2023-10-03,11.4399995803833
2023-10-04,11.649999618530273
2023-10-05,11.430000305175781
2023-10-06,11.65999984741211
2023-10-09,11.520000457763672
2023-10-10,11.479999542236328
2023-10-11,11.8100004196167
2023-10-12,11.479999542236328
2023-10-13,11.260000228881836
2023-10-16,11.489999771118164
2023-10-17,11.359999656677246
2023-10-18,11.180000305175781
2023-10-19,10.550000190734863
2023-10-20,10.699999809265137
2023-10-23,10.819999694824219
2023-10-24,11.010000228881836
2023-10-25,10.979999542236328
2023-10-26,10.9399995803833
2023-10-27,10.979999542236328
2023-10-30,11.069999694824219
2023-10-31,11.109999656677246
2023-11-01,11.369999885559082
2023-11-02,11.539999961853027
2023-11-03,11.779999732971191
2023-11-06,11.670000076293945
2023-11-07,11.59000015258789
2023-11-08,11.710000038146973
2023-11-09,11.789999961853027
2023-11-10,12.3100004196167
2023-11-13,12.0600004196167
2023-11-14,12.739999771118164
2023-11-15,12.850000381469727
2023-11-16,12.739999771118164
2023-11-17,13.119999885559082
2023-11-20,13.100000381469727
2023-11-21,12.90999984741211
2023-11-22,13.449999809265137
2023-11-24,13.65999984741211
2023-11-27,13.699999809265137
2023-11-28,13.319999694824219
2023-11-29,13.40999984741211
2023-11-30,13.420000076293945
2023-12-01,14.069999694824219
2023-12-04,14.289999961853027
2023-12-05,14.229999542236328
2023-12-06,14.399999618530273
2023-12-07,14.399999618530273
2023-12-08,14.449999809265137
2023-12-11,14.6899995803833
2023-12-12,14.949999809265137
2023-12-13,14.949999809265137
2023-12-14,15.6899995803833
2023-12-15,14.670000076293945
2023-12-18,14.770000457763672
2023-12-19,15.130000114440918
2023-12-20,14.84000015258789
2023-12-21,14.859999656677246
2023-12-22,14.989999771118164
2023-12-26,15.119999885559082
2023-12-27,15.119999885559082
2023-12-28,15.079999923706055
2023-12-29,14.850000381469727
2024-01-02,14.859999656677246
2024-01-03,14.770000457763672
2024-01-04,14.289999961853027
2024-01-05,14.229999542236328
2024-01-08,14.699999809265137
2024-01-09,14.6899995803833
2024-01-10,14.869999885559082
2024-01-11,14.770000457763672
2024-01-12,14.529999732971191
2024-01-16,14.170000076293945
2024-01-17,14.0600004196167
2024-01-18,14.1899995803833
2024-01-19,14.390000343322754
2024-01-22,14.760000228881836
2024-01-23,14.319999694824219
2024-01-24,14.170000076293945
2024-01-25,14.399999618530273
2024-01-26,14.329999923706055
2024-01-29,14.649999618530273
2024-01-30,14.59000015258789
2024-01-31,14.069999694824219
2024-02-01,14.279999732971191
2024-02-02,14.09000015258789
2024-02-05,13.59000015258789
2024-02-06,13.84000015258789
2024-02-07,14.199999809265137
2024-02-08,14.720000267028809
2024-02-09,14.569999694824219
2024-02-12,14.989999771118164
2024-02-13,14.579999923706055
2024-02-14,15.100000381469727
2024-02-15,15.3100004196167
2024-02-16,15.279999732971191
2024-02-20,15.199999809265137
2024-02-21,15.34000015258789
2024-02-22,15.380000114440918
2024-02-23,15.390000343322754
2024-02-26,15.449999809265137
2024-02-27,16.56999969482422
2024-02-28,16.690000534057617
2024-02-29,17.309999465942383
2024-03-01,17.700000762939453
2024-03-04,17.329999923706055
2024-03-05,17.139999389648438
2024-03-06,17.299999237060547
2024-03-07,17.84000015258789
2024-03-08,18.020000457763672
2024-03-11,17.760000228881836
2024-03-12,17.8799991607666
2024-03-13,18.0
2024-03-14,17.850000381469727
2024-03-15,18.030000686645508
2024-03-18,17.93000030517578
2024-03-19,18.030000686645508
2024-03-20,18.309999465942383
2024-03-21,18.579999923706055
2024-03-22,18.610000610351562
2024-03-25,18.559999465942383
2024-03-26,18.860000610351562
2024-03-27,18.84000015258789
2024-03-28,18.739999771118164
2024-04-01,18.3799991607666
2024-04-02,18.059999465942383
2024-04-03,18.450000762939453
2024-04-04,18.420000076293945
2024-04-05,18.670000076293945
2024-04-08,18.68000030517578
2024-04-09,18.25
2024-04-10,17.510000228881836
2024-04-11,17.860000610351562
2024-04-12,17.549999237060547
2024-04-15,17.219999313354492
2024-04-16,16.969999313354492
2024-04-17,16.479999542236328
2024-04-18,16.530000686645508
2024-04-19,16.6299991607666
2024-04-22,16.809999465942383
2024-04-23,17.3700008392334
2024-04-24,16.8799991607666
2024-04-25,16.760000228881836
2024-04-26,17.040000915527344
2024-04-29,17.149999618530273
2024-04-30,16.670000076293945
2024-05-01,16.729999542236328
2024-05-02,16.989999771118164
2024-05-03,17.280000686645508
2024-05-06,17.75
2024-05-07,17.479999542236328
2024-05-08,16.399999618530273
2024-05-09,16.719999313354492
2024-05-10,16.850000381469727
2024-05-13,17.09000015258789
2024-05-14,16.940000534057617
2024-05-15,16.950000762939453
2024-05-16,16.399999618530273
2024-05-17,16.309999465942383
2024-05-20,16.260000228881836
2024-05-21,16.389999389648438
2024-05-22,16.329999923706055
2024-05-23,16.149999618530273
2024-05-24,16.25
2024-05-28,15.800000190734863
2024-05-29,15.8100004196167
2024-05-30,16.1200008392334
2024-05-31,16.709999084472656
2024-06-03,16.149999618530273
2024-06-04,16.100000381469727
2024-06-05,16.18000030517578
2024-06-06,15.949999809265137
2024-06-07,15.84000015258789
2024-06-10,16.040000915527344
2024-06-11,15.600000381469727
2024-06-12,16.059999465942383
2024-06-13,15.8100004196167
2024-06-14,15.609999656677246
2024-06-17,15.430000305175781
2024-06-18,15.1899995803833
2024-06-20,15.079999923706055
2024-06-21,14.90999984741211
2024-06-24,14.989999771118164
2024-06-25,14.460000038146973
2024-06-26,14.449999809265137
2024-06-27,14.6899995803833
2024-06-28,14.680000305175781
2024-07-01,14.430000305175781
2024-07-02,14.609999656677246
2024-07-03,14.640000343322754
2024-07-05,14.449999809265137
2024-07-08,14.270000457763672
2024-07-09,14.020000457763672
2024-07-10,14.359999656677246
2024-07-11,14.949999809265137
2024-07-12,15.260000228881836
2024-07-15,15.960000038146973
2024-07-16,17.610000610351562
2024-07-17,17.209999084472656
2024-07-18,16.75
2024-07-19,16.600000381469727
2024-07-22,16.969999313354492
2024-07-23,17.280000686645508
2024-07-24,16.68000030517578
2024-07-25,17.209999084472656
2024-07-26,18.020000457763672
2024-07-29,17.959999084472656
2024-07-30,18.3799991607666
2024-07-31,18.049999237060547
2024-08-01,17.100000381469727
2024-08-02,16.399999618530273
2024-08-05,15.800000190734863
2024-08-06,16.219999313354492
2024-08-07,15.100000381469727
2024-08-08,15.449999809265137
2024-08-09,15.15999984741211
2024-08-12,14.609999656677246
2024-08-13,14.859999656677246
2024-08-14,15.1899995803833
2024-08-15,15.699999809265137
2024-08-16,15.789999961853027
2024-08-19,15.729999542236328
2024-08-20,15.350000381469727
2024-08-21,15.84000015258789
2024-08-22,15.850000381469727
2024-08-23,16.59000015258789
2024-08-26,16.559999465942383
2024-08-27,15.600000381469727
2024-08-28,15.600000381469727
2024-08-29,15.770000457763672
2024-08-30,16.040000915527344
2024-09-03,15.529999732971191
2024-09-04,15.890000343322754
2024-09-05,15.930000305175781
2024-09-06,15.8100004196167
2024-09-09,15.520000457763672
2024-09-10,15.710000038146973
2024-09-11,15.90999984741211
2024-09-12,15.949999809265137
2024-09-13,16.59000015258789
2024-09-16,16.899999618530273
2024-09-17,17.34000015258789
2024-09-18,17.790000915527344
2024-09-19,18.829999923706055
2024-09-20,18.8700008392334
2024-09-23,18.350000381469727
2024-09-24,18.040000915527344
2024-09-25,17.520000457763672
2024-09-26,17.739999771118164
2024-09-27,18.34000015258789
2024-09-30,18.540000915527344
2024-10-01,18.34000015258789
2024-10-02,18.079999923706055
2024-10-03,17.68000030517578
2024-10-04,17.75
2024-10-07,17.639999389648438
2024-10-08,17.459999084472656
2024-10-09,17.5
2024-10-10,17.209999084472656
2024-10-11,17.780000686645508
2024-10-14,18.079999923706055
2024-10-15,18.260000228881836
2024-10-16,18.739999771118164
2024-10-17,19.059999465942383
2024-10-18,19.200000762939453
2024-10-21,18.969999313354492
2024-10-22,18.5
2024-10-23,18.290000915527344
2024-10-24,18.0
2024-10-25,17.969999313354492
2024-10-28,18.510000228881836
2024-10-29,18.049999237060547
2024-10-30,18.18000030517578
2024-10-31,17.959999084472656
2024-11-01,17.6299991607666
2024-11-04,17.639999389648438
2024-11-05,18.3700008392334
2024-11-06,17.670000076293945
2024-11-07,17.31999969482422
2024-11-08,17.040000915527344
2024-11-11,17.43000030517578
2024-11-12,16.770000457763672
2024-11-13,16.81999969482422
2024-11-14,17.010000228881836
2024-11-15,16.899999618530273
2024-11-18,16.790000915527344
2024-11-19,16.600000381469727
2024-11-20,16.420000076293945
2024-11-21,16.709999084472656
2024-11-22,17.190000534057617
2024-11-25,17.889999389648438
2024-11-26,17.260000228881836
2024-11-27,17.18000030517578
2024-11-29,17.299999237060547
2024-12-02,17.31999969482422
2024-12-03,17.239999771118164
2024-12-04,17.139999389648438
2024-12-05,16.68000030517578
2024-12-06,16.579999923706055
2024-12-09,16.790000915527344
2024-12-10,16.40999984741211
2024-12-11,16.520000457763672
2024-12-12,16.389999389648438
2024-12-13,16.229999542236328
2024-12-16,16.25
2024-12-17,16.139999389648438
2024-12-18,14.9399995803833
2024-12-19,14.609999656677246
2024-12-20,14.460000038146973
2024-12-23,14.180000305175781
2024-12-24,14.260000228881836
2024-12-26,14.460000038146973
2024-12-27,14.4399995803833
2024-12-30,14.420000076293945
2024-12-31,14.609999656677246
2025-01-02,14.59000015258789
2025-01-03,14.729999542236328
2025-01-06,14.819999694824219
2025-01-07,14.960000038146973
2025-01-08,15.220000267028809
2025-01-10,15.100000381469727
2025-01-13,15.579999923706055
2025-01-14,15.960000038146973
2025-01-15,16.6299991607666
2025-01-16,16.84000015258789
2025-01-17,17.06999969482422
2025-01-21,17.079999923706055
2025-01-22,17.18000030517578
2025-01-23,17.40999984741211
2025-01-24,17.3799991607666
2025-01-27,17.93000030517578
2025-01-28,17.469999313354492
2025-01-29,17.399999618530273
2025-01-30,17.81999969482422
2025-01-31,17.31999969482422
2025-02-03,17.079999923706055
2025-02-04,17.040000915527344
2025-02-05,17.139999389648438
2025-02-06,17.209999084472656
2025-02-07,16.68000030517578
2025-02-10,16.790000915527344
2025-02-11,16.739999771118164
2025-02-12,16.600000381469727
2025-02-13,16.6299991607666
2025-02-14,16.8799991607666
2025-02-18,16.229999542236328
2025-02-19,15.270000457763672
2025-02-20,14.760000228881836
2025-02-21,14.300000190734863
2025-02-24,14.699999809265137
2025-02-25,14.359999656677246
2025-02-26,14.489999771118164
2025-02-27,13.859999656677246
2025-02-28,13.989999771118164
2025-03-03,13.1899995803833
2025-03-04,13.109999656677246
2025-03-05,13.369999885559082
2025-03-06,13.789999961853027
2025-03-07,13.779999732971191
2025-03-10,13.729999542236328
2025-03-11,13.4399995803833
2025-03-12,13.449999809265137
2025-03-13,13.0
2025-03-14,13.390000343322754
2025-03-17,13.390000343322754
2025-03-18,13.779999732971191
2025-03-19,14.050000190734863
2025-03-20,13.800000190734863
2025-03-21,13.350000381469727
2025-03-24,13.720000267028809
2025-03-25,13.489999771118164
2025-03-26,13.529999732971191
2025-03-27,13.510000228881836
2025-03-28,13.100000381469727
2025-03-31,13.0600004196167
2025-04-01,13.0
2025-04-02,13.479999542236328
2025-04-03,12.300000190734863
2025-04-04,12.510000228881836
2025-04-07,11.819999694824219
2025-04-08,11.130000114440918
2025-04-09,12.210000038146973
2025-04-10,11.760000228881836
2025-04-11,12.229999542236328
2025-04-14,11.829999923706055
2025-04-15,11.569999694824219
2025-04-16,11.390000343322754
2025-04-17,11.630000114440918
2025-04-21,11.050000190734863
2025-04-22,11.390000343322754
2025-04-23,11.460000038146973
2025-04-24,11.850000381469727
2025-04-25,11.84000015258789
2025-04-28,11.869999885559082
2025-04-29,12.079999923706055
2025-04-30,12.149999618530273
2025-05-01,12.109999656677246
2025-05-02,12.489999771118164
2025-05-05,12.239999771118164
2025-05-06,11.979999542236328
2025-05-07,10.09000015258789
2025-05-08,10.350000381469727
2025-05-09,9.869999885559082
2025-05-12,11.050000190734863
2025-05-13,11.15999984741211
2025-05-14,10.869999885559082
2025-05-15,11.100000381469727
2025-05-16,11.170000076293945
2025-05-19,11.0
2025-05-20,10.90999984741211
2025-05-21,10.100000381469727
2025-05-22,9.949999809265137
2025-05-23,9.800000190734863
2025-05-27,10.140000343322754
2025-05-28,10.119999885559082
2025-05-29,10.270000457763672
2025-05-30,10.199999809265137
2025-06-02,9.819999694824219
2025-06-03,10.199999809265137
2025-06-04,10.25
2025-06-05,10.329999923706055
2025-06-06,10.399999618530273
2025-06-09,10.600000381469727
2025-06-10,10.930000305175781
2025-06-11,10.529999732971191
2025-06-12,10.520000457763672
2025-06-13,10.069999694824219
2025-06-16,10.210000038146973
2025-06-17,9.899999618530273
2025-06-18,9.979999542236328
2025-06-20,10.1899995803833
2025-06-23,10.59000015258789
2025-06-24,10.90999984741211
2025-06-25,10.75
2025-06-26,10.850000381469727
2025-06-27,10.770000457763672
2025-06-30,10.930000305175781
2025-07-01,11.6899995803833
2025-07-02,11.819999694824219
2025-07-03,11.600000381469727
2025-07-07,11.350000381469727
2025-07-08,11.399999618530273
2025-07-09,11.630000114440918
2025-07-10,12.0600004196167
2025-07-11,11.789999961853027
2025-07-14,11.609999656677246
2025-07-15,11.149999618530273
2025-07-16,11.25
2025-07-17,11.430000305175781
2025-07-18,11.289999961853027
2025-07-21,11.079999923706055
2025-07-22,11.699999809265137
2025-07-23,11.8100004196167
2025-07-24,11.640000343322754
2025-07-25,11.869999885559082
2025-07-28,11.680000305175781
2025-07-29,11.539999961853027
2025-07-30,11.260000228881836
2025-07-31,11.029999732971191
2025-08-01,11.050000190734863
2025-08-04,11.25
2025-08-05,11.329999923706055
2025-08-06,12.380000114440918
2025-08-07,11.979999542236328
2025-08-08,11.90999984741211
2025-08-11,11.75
2025-08-12,12.470000267028809
2025-08-13,13.279999732971191
2025-08-14,12.710000038146973
2025-08-15,12.520000457763672
2025-08-18,12.460000038146973
2025-08-19,12.729999542236328
2025-08-20,12.300000190734863
2025-08-21,12.270000457763672
2025-08-22,13.220000267028809
2025-08-25,13.199999809265137
2025-08-26,13.279999732971191
2025-08-27,13.079999923706055
2025-08-28,12.800000190734863
2025-08-29,12.710000038146973
2025-09-02,12.670000076293945
2025-09-03,12.489999771118164
2025-09-04,13.0600004196167
2025-09-05,13.510000228881836
2025-09-08,13.40999984741211
2025-09-09,12.800000190734863
2025-09-10,12.819999694824219
2025-09-11,13.489999771118164
2025-09-12,13.460000038146973
2025-09-15,13.729999542236328
2025-09-16,13.65999984741211
2025-09-17,13.270000457763672
2025-09-18,13.430000305175781
2025-09-19,13.100000381469727
