Date,BAC
2010-01-04,12.232428550720215
2010-01-05,12.630034446716309
2010-01-06,12.778167724609375
2010-01-07,13.199169158935547
2010-01-08,13.08222770690918
2010-01-11,13.199169158935547
2010-01-12,12.754776954650879
2010-01-13,12.957489013671875
2010-01-14,13.113414764404297
2010-01-15,12.6768217086792
2010-01-19,12.72359561920166
2010-01-20,12.856132507324219
2010-01-21,12.060911178588867
2010-01-22,11.616520881652832
2010-01-25,11.678889274597168
2010-01-26,11.515165328979492
2010-01-27,11.842609405517578
2010-01-28,11.982940673828125
2010-01-29,11.834817886352539
2010-02-01,12.021927833557129
2010-02-02,12.162260055541992
2010-02-03,12.107685089111328
2010-02-04,11.4995698928833
2010-02-05,11.69448184967041
2010-02-08,11.289073944091797
2010-02-09,11.281275749206543
2010-02-10,11.43720531463623
2010-02-11,11.406018257141113
2010-02-12,11.265682220458984
2010-02-16,11.819220542907715
2010-02-17,12.209039688110352
2010-02-18,12.380555152893066
2010-02-19,12.380555152893066
2010-02-22,12.637836456298828
2010-02-23,12.42733383178711
2010-02-24,12.731390953063965
2010-02-25,12.902911186218262
2010-02-26,12.988669395446777
2010-03-01,13.027647972106934
2010-03-02,12.832745552062988
2010-03-03,12.77033805847168
2010-03-04,12.793740272521973
2010-03-05,13.0277681350708
2010-03-08,13.058972358703613
2010-03-09,13.105779647827148
2010-03-10,13.347610473632812
2010-03-11,13.355414390563965
2010-03-12,13.14478588104248
2010-03-15,13.14478588104248
2010-03-16,13.285210609436035
2010-03-17,13.472433090209961
2010-03-18,13.324207305908203
2010-03-19,13.12138843536377
2010-03-22,13.230599403381348
2010-03-23,13.363210678100586
2010-03-24,13.706462860107422
2010-03-25,13.839078903198242
2010-03-26,13.963895797729492
2010-03-29,14.07311725616455
2010-03-30,13.854681015014648
2010-03-31,13.924898147583008
2010-04-01,14.07311725616455
2010-04-05,14.143320083618164
2010-04-06,14.42415714263916
2010-04-07,14.525577545166016
2010-04-08,14.548978805541992
2010-04-09,14.502168655395508
2010-04-12,14.556778907775879
2010-04-13,14.564579010009766
2010-04-14,15.134050369262695
2010-04-15,15.196463584899902
2010-04-16,14.361753463745117
2010-04-19,14.346152305603027
2010-04-20,14.51777458190918
2010-04-21,14.260335922241211
2010-04-22,14.463167190551758
2010-04-23,14.377358436584473
2010-04-26,14.080916404724121
2010-04-27,13.628450393676758
2010-04-28,13.870290756225586
2010-04-29,14.275940895080566
2010-04-30,13.909286499023438
2010-05-03,14.088712692260742
2010-05-04,13.698659896850586
2010-05-05,13.675256729125977
2010-05-06,12.700125694274902
2010-05-07,12.622115135192871
2010-05-10,13.495833396911621
2010-05-11,13.386617660522461
2010-05-12,13.316408157348633
2010-05-13,13.160387992858887
2010-05-14,12.746933937072754
2010-05-17,12.75473403930664
2010-05-18,12.442689895629883
2010-05-19,12.723527908325195
2010-05-20,11.935622215270996
2010-05-21,12.473894119262695
2010-05-24,12.01363468170166
2010-05-25,12.083842277526855
2010-05-26,12.068243026733398
2010-05-27,12.622115135192871
2010-05-28,12.278868675231934
2010-06-01,12.044838905334473
2010-06-02,12.40392017364502
2010-06-03,12.341471672058105
2010-06-04,11.982389450073242
2010-06-07,11.576470375061035
2010-06-08,11.966775894165039
2010-06-09,11.7169828414917
2010-06-10,12.068257331848145
2010-06-11,12.177538871765137
2010-06-14,12.029228210449219
2010-06-15,12.333662033081055
2010-06-16,12.388310432434082
2010-06-17,12.349271774291992
2010-06-18,12.349271774291992
2010-06-21,12.325854301452637
2010-06-22,12.1619291305542
2010-06-23,12.044839859008789
2010-06-24,11.724785804748535
2010-06-25,12.037027359008789
2010-06-28,11.896519660949707
2010-06-29,11.373512268066406
2010-06-30,11.217391014099121
2010-07-01,10.94417667388916
2010-07-02,10.803666114807129
2010-07-06,10.975398063659668
2010-07-07,11.482795715332031
2010-07-08,11.599885940551758
2010-07-09,11.79504108428955
2010-07-12,11.873104095458984
2010-07-13,12.232182502746582
2010-07-14,12.232182502746582
2010-07-15,12.013616561889648
2010-07-16,10.91295051574707
2010-07-19,10.624126434326172
2010-07-20,10.749021530151367
2010-07-21,10.428972244262695
2010-07-22,10.66315746307373
2010-07-23,10.725603103637695
2010-07-26,11.045659065246582
2010-07-27,11.076876640319824
2010-07-28,10.920756340026855
2010-07-29,10.951980590820312
2010-07-30,10.959787368774414
2010-08-02,11.2720308303833
2010-08-03,11.193968772888184
2010-08-04,11.076876640319824
2010-08-05,10.94417667388916
2010-08-06,10.897337913513184
2010-08-09,10.85831069946289
2010-08-10,10.639732360839844
2010-08-11,10.29626750946045
2010-08-12,10.194787979125977
2010-08-13,10.32749080657959
2010-08-16,10.29626750946045
2010-08-17,10.311878204345703
2010-08-18,10.397745132446289
2010-08-19,10.16356372833252
2010-08-20,10.046472549438477
2010-08-23,10.046472549438477
2010-08-24,9.866930961608887
2010-08-25,9.882543563842773
2010-08-26,9.734228134155273
2010-08-27,9.866930961608887
2010-08-30,9.617136001586914
2010-08-31,9.726418495178223
2010-09-01,10.320161819458008
2010-09-02,10.374846458435059
2010-09-03,10.546719551086426
2010-09-07,10.320161819458008
2010-09-08,10.445158004760742
2010-09-09,10.546719551086426
2010-09-10,10.585782051086426
2010-09-13,10.898275375366211
2010-09-14,10.687341690063477
2010-09-15,10.710782051086426
2010-09-16,10.585782051086426
2010-09-17,10.46859359741211
2010-09-20,10.734216690063477
2010-09-21,10.663908958435059
2010-09-22,10.484222412109375
2010-09-23,10.288908958435059
2010-09-24,10.624846458435059
2010-09-27,10.343599319458008
2010-09-28,10.367037773132324
2010-09-29,10.242035865783691
2010-09-30,10.234225273132324
2010-10-01,10.390474319458008
2010-10-04,10.27328872680664
2010-10-05,10.593596458435059
2010-10-06,10.460786819458008
2010-10-07,10.398284912109375
2010-10-08,10.296725273132324
2010-10-11,10.27328872680664
2010-10-12,10.562349319458008
2010-10-13,10.382664680480957
2010-10-14,9.843607902526855
2010-10-15,9.359234809875488
2010-10-18,9.640484809875488
2010-10-19,9.21861743927002
2010-10-20,9.179550170898438
2010-10-21,8.874865531921387
2010-10-22,8.937370300292969
2010-10-25,8.718623161315918
2010-10-26,8.827995300292969
2010-10-27,9.015493392944336
2010-10-28,9.00767707824707
2010-10-29,8.945180892944336
2010-11-01,8.984245300292969
2010-11-02,8.906118392944336
2010-11-03,8.999870300292969
2010-11-04,9.476424217224121
2010-11-05,9.656106948852539
2010-11-08,9.843607902526855
2010-11-09,9.585797309875488
2010-11-10,9.820167541503906
2010-11-11,9.663921356201172
2010-11-12,9.468612670898438
2010-11-15,9.452988624572754
2010-11-16,9.32798957824707
2010-11-17,9.07799243927002
2010-11-18,9.14048957824707
2010-11-19,9.10923957824707
2010-11-22,8.827995300292969
2010-11-23,8.663936614990234
2010-11-24,8.812371253967285
2010-11-26,8.687374114990234
2010-11-29,8.835809707641602
2010-11-30,8.554563522338867
2010-12-01,8.82824993133545
2010-12-02,9.133210182189941
2010-12-03,9.273958206176758
2010-12-06,9.101929664611816
2010-12-07,9.04719066619873
2010-12-08,9.38343334197998
2010-12-09,9.891700744628906
2010-12-10,10.008995056152344
2010-12-13,9.80568790435791
2010-12-14,9.696212768554688
2010-12-15,9.610197067260742
2010-12-16,9.790051460266113
2010-12-17,9.829142570495605
2010-12-20,9.868242263793945
2010-12-21,10.149744033813477
2010-12-22,10.462531089782715
2010-12-23,10.212303161621094
2010-12-27,10.37651252746582
2010-12-28,10.431252479553223
2010-12-29,10.40778923034668
2010-12-30,10.384329795837402
2010-12-31,10.431252479553223
2011-01-03,11.095909118652344
2011-01-04,11.135004997253418
2011-01-05,11.33831787109375
2011-01-06,11.291398048400879
2011-01-07,11.142827987670898
2011-01-10,11.26012134552002
2011-01-11,11.486883163452148
2011-01-12,11.721467971801758
2011-01-13,11.549440383911133
2011-01-14,11.92477798461914
2011-01-18,11.729293823242188
2011-01-19,11.236661911010742
2011-01-20,11.369593620300293
2011-01-21,11.142827987670898
2011-01-24,10.884781837463379
2011-01-25,10.658013343811035
2011-01-26,10.595458984375
2011-01-27,10.689291954040527
2011-01-28,10.63455867767334
2011-01-31,10.736210823059082
2011-02-01,11.189749717712402
2011-02-02,11.135004997253418
2011-02-03,11.283577919006348
2011-02-04,11.174103736877441
2011-02-07,11.471247673034668
2011-02-08,11.424330711364746
2011-02-09,11.44778823852539
2011-02-10,11.330496788024902
2011-02-11,11.549440383911133
2011-02-14,11.643277168273926
2011-02-15,11.549440383911133
2011-02-16,11.604182243347168
2011-02-17,11.580720901489258
2011-02-18,11.53380012512207
2011-02-22,11.088091850280762
2011-02-23,11.080272674560547
2011-02-24,10.923882484436035
2011-02-25,11.103727340698242
2011-02-28,11.174103736877441
2011-03-01,10.892601013183594
2011-03-02,10.822175979614258
2011-03-03,11.166481971740723
2011-03-04,11.049104690551758
2011-03-07,10.978679656982422
2011-03-08,11.495136260986328
2011-03-09,11.416884422302246
2011-03-10,11.158655166625977
2011-03-11,11.252557754516602
2011-03-14,11.13517951965332
2011-03-15,10.923903465270996
2011-03-16,10.712620735168457
2011-03-17,10.93955135345459
2011-03-18,10.986503601074219
2011-03-21,10.994328498840332
2011-03-22,10.861296653747559
2011-03-23,10.68132495880127
2011-03-24,10.548296928405762
2011-03-25,10.43874454498291
2011-03-28,10.462218284606934
2011-03-29,10.446566581726074
2011-03-30,10.524820327758789
2011-03-31,10.430916786193848
2011-04-01,10.462218284606934
2011-04-04,10.51699447631836
2011-04-05,10.540472030639648
2011-04-06,10.736101150512695
2011-04-07,10.6500244140625
2011-04-08,10.548296928405762
2011-04-11,10.55611801147461
2011-04-12,10.540472030639648
2011-04-13,10.383966445922852
2011-04-14,10.274412155151367
2011-04-15,10.031834602355957
2011-04-18,9.718829154968262
2011-04-19,9.656230926513672
2011-04-20,9.601451873779297
2011-04-21,9.632756233215332
2011-04-25,9.734480857849121
2011-04-26,9.570149421691895
2011-04-27,9.64840030670166
2011-04-28,9.718829154968262
2011-04-29,9.609277725219727
2011-05-02,9.656230926513672
2011-05-03,9.859683990478516
2011-05-04,9.773608207702637
2011-05-05,9.624930381774902
2011-05-06,9.632756233215332
2011-05-09,9.531025886535645
2011-05-10,9.609277725219727
2011-05-11,9.585803985595703
2011-05-12,9.546673774719238
2011-05-13,9.335399627685547
2011-05-16,9.280622482299805
2011-05-17,9.31192398071289
2011-05-18,9.225848197937012
2011-05-19,9.14759349822998
2011-05-20,9.061518669128418
2011-05-23,8.93631649017334
2011-05-24,8.96761703491211
2011-05-25,8.905016899108887
2011-05-26,8.96761703491211
2011-05-27,9.14759349822998
2011-05-31,9.194544792175293
2011-06-01,8.80295467376709
2011-06-02,8.842113494873047
2011-06-03,8.834278106689453
2011-06-06,8.481847763061523
2011-06-07,8.340876579284668
2011-06-08,8.254728317260742
2011-06-09,8.340876579284668
2011-06-10,8.458353042602539
2011-06-13,8.591493606567383
2011-06-14,8.458353042602539
2011-06-15,8.223400115966797
2011-06-16,8.30172061920166
2011-06-17,8.364373207092285
2011-06-20,8.30172061920166
2011-06-21,8.481847763061523
2011-06-22,8.450522422790527
2011-06-23,8.387871742248535
2011-06-24,8.239063262939453
2011-06-27,8.497518539428711
2011-06-28,8.474015235900879
2011-06-29,8.724635124206543
2011-06-30,8.583664894104004
2011-07-01,8.68547534942627
2011-07-05,8.61499309539795
2011-07-06,8.411362648010254
2011-07-07,8.552335739135742
2011-07-08,8.380036354064941
2011-07-11,8.105921745300293
2011-07-12,7.996280670166016
2011-07-13,7.988444805145264
2011-07-14,7.886633396148682
2011-07-15,7.831810474395752
2011-07-18,7.61251974105835
2011-07-19,7.495042324066162
2011-07-20,7.714334011077881
2011-07-21,8.011940956115723
2011-07-22,7.9336256980896
2011-07-25,7.8396430015563965
2011-07-26,7.831810474395752
2011-07-27,7.58119010925293
2011-07-28,7.667343616485596
2011-07-29,7.604687213897705
2011-08-01,7.683008670806885
2011-08-02,7.4323883056640625
2011-08-03,7.471547603607178
2011-08-04,6.915490627288818
2011-08-05,6.398588180541992
2011-08-08,5.098508834838867
2011-08-09,5.952177047729492
2011-08-10,5.302134990692139
2011-08-11,5.6780619621276855
2011-08-12,5.631072998046875
2011-08-15,6.077484130859375
2011-08-16,5.7955403327941895
2011-08-17,5.842530250549316
2011-08-18,5.490098476409912
2011-08-19,5.458770275115967
2011-08-22,5.028021335601807
2011-08-23,4.934040546417236
2011-08-24,5.474433898925781
2011-08-25,5.991333961486816
2011-08-26,6.077484130859375
2011-08-29,6.570886611938477
2011-08-30,6.359429359436035
2011-08-31,6.4064788818359375
2011-09-01,6.202601909637451
2011-09-02,5.68506383895874
2011-09-06,5.481184005737305
2011-09-07,5.86541748046875
2011-09-08,5.645856857299805
2011-09-09,5.473343849182129
2011-09-12,5.52823543548584
2011-09-13,5.489026069641113
2011-09-14,5.52823543548584
2011-09-15,5.7477946281433105
2011-09-16,5.669382095336914
2011-09-19,5.481184005737305
2011-09-20,5.410611629486084
2011-09-21,5.00285530090332
2011-09-22,4.751929759979248
2011-09-23,4.947967052459717
2011-09-26,5.175367832183838
2011-09-27,5.081270217895508
2011-09-28,4.830343246459961
2011-09-29,4.979331970214844
2011-09-30,4.798978328704834
2011-10-03,4.336331844329834
2011-10-04,4.5166850090026855
2011-10-05,4.524527549743652
2011-10-06,4.924440383911133
2011-10-07,4.626465320587158
