Date,AEE
2010-01-04,15.615407943725586
2010-01-05,15.553532600402832
2010-01-06,15.446651458740234
2010-01-07,15.300397872924805
2010-01-08,15.193514823913574
2010-01-11,15.317272186279297
2010-01-12,15.300397872924805
2010-01-13,15.401646614074707
2010-01-14,15.457900047302246
2010-01-15,15.379149436950684
2010-01-19,15.576027870178223
2010-01-20,15.283523559570312
2010-01-21,14.917887687683105
2010-01-22,14.501627922058105
2010-01-25,14.574745178222656
2010-01-26,14.614129066467285
2010-01-27,14.61975383758545
2010-01-28,14.473502159118652
2010-01-29,14.372251510620117
2010-02-01,14.33849048614502
2010-02-02,14.49599838256836
2010-02-03,14.406001091003418
2010-02-04,14.05161190032959
2010-02-05,13.984111785888672
2010-02-08,13.73660945892334
2010-02-09,13.854738235473633
2010-02-10,13.730981826782227
2010-02-11,13.854738235473633
2010-02-12,13.815362930297852
2010-02-16,14.11348819732666
2010-02-17,14.28787612915039
2010-02-18,14.42287540435791
2010-02-19,14.428500175476074
2010-02-22,14.293498992919922
2010-02-23,14.225990295410156
2010-02-24,14.14161491394043
2010-02-25,14.102241516113281
2010-02-26,13.899736404418945
2010-03-01,14.085360527038574
2010-03-02,14.248496055603027
2010-03-03,14.304743766784668
2010-03-04,14.394745826721191
2010-03-05,14.591629028320312
2010-03-08,14.560222625732422
2010-03-09,14.60019302368164
2010-03-10,14.60019302368164
2010-03-11,14.708683013916016
2010-03-12,14.565935134887695
2010-03-15,14.554510116577148
2010-03-16,14.560222625732422
2010-03-17,14.657286643981934
2010-03-18,14.845719337463379
2010-03-19,14.868551254272461
2010-03-22,14.742936134338379
2010-03-23,14.777199745178223
2010-03-24,14.560222625732422
2010-03-25,14.440312385559082
2010-03-26,14.63444995880127
2010-03-29,14.80575180053711
2010-03-30,14.897101402282715
2010-03-31,14.891401290893555
2010-04-01,15.102664947509766
2010-04-05,15.119796752929688
2010-04-06,15.216862678527832
2010-04-07,15.108373641967773
2010-04-08,14.999890327453613
2010-04-09,15.136926651000977
2010-04-12,15.262540817260742
2010-04-13,15.182604789733887
2010-04-14,15.216862678527832
2010-04-15,15.216862678527832
2010-04-16,15.045563697814941
2010-04-19,15.01701545715332
2010-04-20,15.245413780212402
2010-04-21,15.365315437316895
2010-04-22,15.21115493774414
2010-04-23,15.313928604125977
2010-04-26,15.233994483947754
2010-04-27,14.9370756149292
2010-04-28,15.114087104797363
2010-04-29,15.051276206970215
2010-04-30,14.82287311553955
2010-05-03,14.714391708374023
2010-05-04,14.640162467956543
2010-05-05,14.554510116577148
2010-05-06,14.080595970153809
2010-05-07,13.817935943603516
2010-05-10,14.388923645019531
2010-05-11,14.41176986694336
2010-05-12,14.560222625732422
2010-05-13,14.428898811340332
2010-05-14,14.326114654541016
2010-05-17,14.3660888671875
2010-05-18,14.291862487792969
2010-05-19,14.103431701660156
2010-05-20,13.783679008483887
2010-05-21,13.783679008483887
2010-05-24,13.68090534210205
2010-05-25,13.555279731750488
2010-05-26,13.652351379394531
2010-05-27,13.937844276428223
2010-05-28,14.080595970153809
2010-06-01,13.686607360839844
2010-06-02,14.02349853515625
2010-06-03,14.194791793823242
2010-06-04,13.755130767822266
2010-06-07,13.862479209899902
2010-06-08,13.920506477355957
2010-06-09,13.810257911682129
2010-06-10,14.071366310119629
2010-06-11,13.995940208435059
2010-06-14,14.019153594970703
2010-06-15,14.431134223937988
2010-06-16,14.634222030639648
2010-06-17,14.831518173217773
2010-06-18,14.81990909576416
2010-06-21,14.692252159118652
2010-06-22,14.297677993774414
2010-06-23,14.111993789672852
2010-06-24,14.053963661193848
2010-06-25,14.077174186706543
2010-06-28,14.18742561340332
2010-06-29,13.885684967041016
2010-06-30,13.792848587036133
2010-07-01,13.688401222229004
2010-07-02,13.74062442779541
2010-07-06,13.90310001373291
2010-07-07,14.326688766479492
2010-07-08,14.39051628112793
2010-07-09,14.448540687561035
2010-07-12,14.465951919555664
2010-07-13,14.547189712524414
2010-07-14,14.529777526855469
2010-07-15,14.55299186706543
2010-07-16,14.27446174621582
2010-07-19,14.587804794311523
2010-07-20,14.518179893493652
2010-07-21,14.320887565612793
2010-07-22,14.547189712524414
2010-07-23,14.674840927124023
2010-07-26,14.883742332458496
2010-07-27,15.15646743774414
2010-07-28,15.202885627746582
2010-07-29,14.970776557922363
2010-07-30,14.72126579284668
2010-08-02,15.034603118896484
2010-08-03,15.150665283203125
2010-08-04,15.17967414855957
2010-08-05,15.690302848815918
2010-08-06,15.7831449508667
2010-08-09,15.846977233886719
2010-08-10,16.026857376098633
2010-08-11,15.67869758605957
2010-08-12,15.50462532043457
2010-08-13,16.003644943237305
2010-08-16,16.299579620361328
2010-08-17,16.22994613647461
2010-08-18,16.009450912475586
2010-08-19,15.730923652648926
2010-08-20,15.748332977294922
2010-08-23,16.05006217956543
2010-08-24,16.27057456970215
2010-08-25,16.212539672851562
2010-08-26,16.102283477783203
2010-08-27,16.404027938842773
2010-08-30,16.021055221557617
2010-08-31,16.2879695892334
2010-09-01,16.7637939453125
2010-09-02,16.5142765045166
2010-09-03,16.624534606933594
2010-09-07,16.533363342285156
2010-09-08,16.298093795776367
2010-09-09,16.31574058532715
2010-09-10,16.345149993896484
2010-09-13,16.515714645385742
2010-09-14,16.556886672973633
2010-09-15,16.351028442382812
2010-09-16,16.20986557006836
2010-09-17,16.12752914428711
2010-09-20,16.239282608032227
2010-09-21,16.1981143951416
2010-09-22,16.35691261291504
2010-09-23,16.12164306640625
2010-09-24,16.44513702392578
2010-09-27,16.615707397460938
2010-09-28,16.68628692626953
2010-09-29,16.727460861206055
2010-09-30,16.703927993774414
2010-10-01,16.93331527709961
2010-10-04,16.856855392456055
2010-10-05,17.08035659790039
2010-10-06,17.015657424926758
2010-10-07,17.150941848754883
2010-10-08,17.16270637512207
2010-10-11,17.16270637512207
2010-10-12,17.00389862060547
2010-10-13,16.998010635375977
2010-10-14,16.921554565429688
2010-10-15,16.98625373840332
2010-10-18,17.197994232177734
2010-10-19,17.02153968811035
2010-10-20,17.16270637512207
2010-10-21,17.02153968811035
2010-10-22,16.95684242248535
2010-10-25,16.91567611694336
2010-10-26,16.868621826171875
2010-10-27,16.809797286987305
2010-10-28,16.821563720703125
2010-10-29,17.045068740844727
2010-11-01,16.968605041503906
2010-11-02,17.2332763671875
2010-11-03,17.08035659790039
2010-11-04,17.48030662536621
2010-11-05,17.54500961303711
2010-11-08,17.374439239501953
2010-11-09,17.374439239501953
2010-11-10,17.280332565307617
2010-11-11,17.221521377563477
2010-11-12,17.22740364074707
2010-11-15,17.403846740722656
2010-11-16,17.2332763671875
2010-11-17,17.19210433959961
2010-11-18,17.30974006652832
2010-11-19,17.16270637512207
2010-11-22,17.25092315673828
2010-11-23,17.08035659790039
2010-11-24,17.08035659790039
2010-11-26,17.00389862060547
2010-11-29,16.909786224365234
2010-11-30,16.892139434814453
2010-12-01,17.16858673095703
2010-12-02,17.186227798461914
2010-12-03,17.19210433959961
2010-12-06,17.087810516357422
2010-12-07,16.93284034729004
2010-12-08,16.885154724121094
2010-12-09,16.87323760986328
2010-12-10,16.99243927001953
2010-12-13,17.016281127929688
2010-12-14,17.183170318603516
2010-12-15,16.909000396728516
2010-12-16,16.89708137512207
2010-12-17,16.926881790161133
2010-12-20,16.831520080566406
2010-12-21,16.765954971313477
2010-12-22,16.86728286743164
2010-12-23,16.8613224029541
2010-12-27,16.926881790161133
2010-12-28,16.96860694885254
2010-12-29,16.795759201049805
2010-12-30,16.730199813842773
2010-12-31,16.801713943481445
2011-01-03,16.83747673034668
2011-01-04,16.962642669677734
2011-01-05,16.926881790161133
2011-01-06,16.8613224029541
2011-01-07,16.8613224029541
2011-01-10,16.676559448242188
2011-01-11,16.87919807434082
2011-01-12,16.938804626464844
2011-01-13,16.771921157836914
2011-01-14,16.801713943481445
2011-01-18,16.920923233032227
2011-01-19,16.98052215576172
2011-01-20,17.171247482299805
2011-01-21,17.063961029052734
2011-01-24,17.29641342163086
2011-01-25,17.29641342163086
2011-01-26,17.18912696838379
2011-01-27,17.350053787231445
2011-01-28,16.926881790161133
2011-01-31,16.909000396728516
2011-02-01,17.0997257232666
2011-02-02,16.96860694885254
2011-02-03,16.962642669677734
2011-02-04,16.8255558013916
2011-02-07,17.063961029052734
2011-02-08,17.087810516357422
2011-02-09,17.05204963684082
2011-02-10,17.093767166137695
2011-02-11,17.12952995300293
2011-02-14,17.063961029052734
2011-02-15,17.153371810913086
2011-02-16,17.21892547607422
2011-02-17,17.141448974609375
2011-02-18,17.21892547607422
2011-02-22,16.491785049438477
2011-02-23,16.181861877441406
2011-02-24,16.1758975982666
2011-02-25,16.402389526367188
2011-02-28,16.664636611938477
2011-03-01,16.39642906188965
2011-03-02,16.461990356445312
2011-03-03,16.724241256713867
2011-03-04,16.622909545898438
2011-03-07,16.571544647216797
2011-03-08,16.922069549560547
2011-03-09,17.175905227661133
2011-03-10,16.728675842285156
2011-03-11,16.75889015197754
2011-03-14,16.492977142333984
2011-03-15,16.263317108154297
2011-03-16,16.190793991088867
2011-03-17,16.293537139892578
2011-03-18,16.372100830078125
2011-03-21,16.62593650817871
2011-03-22,16.444623947143555
2011-03-23,16.535282135009766
2011-03-24,16.656152725219727
2011-03-25,16.662200927734375
2011-03-28,16.62593650817871
2011-03-29,16.82537841796875
2011-03-30,17.073156356811523
2011-03-31,16.964378356933594
2011-04-01,17.02481460571289
2011-04-04,17.151721954345703
2011-04-05,17.163818359375
2011-04-06,17.387434005737305
2011-04-07,17.38138198852539
2011-04-08,17.206119537353516
2011-04-11,16.99459457397461
2011-04-12,17.048986434936523
2011-04-13,16.988554000854492
2011-04-14,17.073156356811523
2011-04-15,17.42369270324707
2011-04-18,17.163818359375
2011-04-19,17.091285705566406
2011-04-20,17.333036422729492
2011-04-21,17.37533950805664
2011-04-25,17.320947647094727
2011-04-26,17.45995330810547
2011-04-27,17.47808074951172
2011-04-28,17.68355941772461
2011-04-29,17.713787078857422
2011-05-02,17.8527889251709
2011-05-03,17.864871978759766
2011-05-04,17.653348922729492
2011-05-05,17.45389747619629
2011-05-06,17.58081817626953
2011-05-09,17.65939712524414
2011-05-10,18.009920120239258
2011-05-11,17.8527889251709
2011-05-12,18.01596450805664
2011-05-13,17.94344139099121
2011-05-16,18.076406478881836
2011-05-17,18.022005081176758
2011-05-18,17.8769588470459
2011-05-19,17.955520629882812
2011-05-20,18.14287757873535
2011-05-23,17.804433822631836
2011-05-24,17.81048011779785
2011-05-25,17.846742630004883
2011-05-26,17.901132583618164
2011-05-27,17.94344139099121
2011-05-31,17.955520629882812
2011-06-01,17.665428161621094
2011-06-02,17.701692581176758
2011-06-03,17.568735122680664
2011-06-06,17.547298431396484
2011-06-07,17.608549118041992
2011-06-08,17.565677642822266
2011-06-09,17.461559295654297
2011-06-10,17.369686126708984
2011-06-13,17.430927276611328
2011-06-14,17.4248104095459
2011-06-15,17.185935974121094
2011-06-16,17.216571807861328
2011-06-17,17.388065338134766
2011-06-20,17.633047103881836
2011-06-21,17.682043075561523
2011-06-22,17.449296951293945
2011-06-23,17.155324935913086
2011-06-24,17.308435440063477
2011-06-27,17.467674255371094
2011-06-28,17.4982967376709
2011-06-29,17.57179832458496
2011-06-30,17.66366958618164
2011-07-01,17.89028549194336
2011-07-05,17.786163330078125
2011-07-06,17.767778396606445
2011-07-07,17.853534698486328
2011-07-08,17.786163330078125
2011-07-11,17.48605728149414
2011-07-12,17.682043075561523
2011-07-13,17.694293975830078
2011-07-14,17.64529800415039
2011-07-15,17.64529800415039
2011-07-18,17.369686126708984
2011-07-19,17.57179832458496
2011-07-20,17.626924514770508
2011-07-21,18.04339599609375
2011-07-22,17.976028442382812
2011-07-25,18.325138092041016
2011-07-26,18.233274459838867
2011-07-27,18.233274459838867
2011-07-28,17.976028442382812
2011-07-29,17.651426315307617
2011-08-01,17.74329376220703
2011-08-02,17.351306915283203
2011-08-03,17.48605728149414
2011-08-04,16.530597686767578
2011-08-05,16.916461944580078
2011-08-08,15.90588092803955
2011-08-09,16.646963119506836
2011-08-10,16.193742752075195
2011-08-11,17.008329391479492
2011-08-12,16.781715393066406
2011-08-15,17.363561630249023
2011-08-16,17.48605728149414
2011-08-17,17.724912643432617
2011-08-18,17.45542335510254
2011-08-19,17.39417839050293
2011-08-22,17.26555824279785
2011-08-23,17.68816566467285
2011-08-24,18.061777114868164
2011-08-25,17.91478729248047
2011-08-26,17.884159088134766
2011-08-29,18.337387084960938
2011-08-30,18.257766723632812
2011-08-31,18.53338050842285
2011-09-01,18.27614402770996
2011-09-02,18.098520278930664
2011-09-06,17.983715057373047
2011-09-07,18.2381591796875
2011-09-08,18.318822860717773
2011-09-09,17.952688217163086
2011-09-12,18.12024688720703
2011-09-13,18.281587600708008
2011-09-14,18.331233978271484
2011-09-15,18.616689682006836
2011-09-16,18.877323150634766
2011-09-19,18.889738082885742
2011-09-20,19.187597274780273
2011-09-21,18.883525848388672
2011-09-22,18.455341339111328
2011-09-23,18.759422302246094
2011-09-26,18.852493286132812
2011-09-27,18.840089797973633
2011-09-28,18.666330337524414
2011-09-29,18.784242630004883
2011-09-30,18.47396469116211
2011-10-03,18.002330780029297
2011-10-04,17.77272605895996
2011-10-05,17.890636444091797
2011-10-06,18.163681030273438
2011-10-07,18.15127182006836
2011-10-10,18.629093170166016
2011-10-11,18.4615535736084
2011-10-12,18.47396469116211
2011-10-13,18.573253631591797
2011-10-14,19.051071166992188
2011-10-17,18.90213966369629
2011-10-18,19.09451675415039
2011-10-19,19.00764274597168
2011-10-20,19.15036392211914
2011-10-21,19.708871841430664
2011-10-24,19.80194854736328
2011-10-25,19.541316986083984
2011-10-26,19.466854095458984
2011-10-27,20.025346755981445
2011-10-28,19.988117218017578
2011-10-31,19.78333282470703
2011-11-01,19.16277503967285
2011-11-02,19.659223556518555
2011-11-03,19.82677459716797
2011-11-04,20.037765502929688
2011-11-07,20.385269165039062
2011-11-08,20.689348220825195
2011-11-09,20.403892517089844
2011-11-10,20.25495147705078
2011-11-11,20.472150802612305
2011-11-14,20.13705062866211
2011-11-15,20.25495147705078
2011-11-16,19.98191261291504
2011-11-17,19.84539222717285
2011-11-18,20.037765502929688
2011-11-21,19.820566177368164
2011-11-22,19.72748374938965
2011-11-23,19.473058700561523
2011-11-25,19.55372428894043
2011-11-28,19.75230598449707
2011-11-29,20.168073654174805
2011-11-30,20.981008529663086
2011-12-01,20.91274070739746
2011-12-02,20.149463653564453
2011-12-05,19.986099243164062
2011-12-06,20.300254821777344
2011-12-07,20.18087387084961
2011-12-08,19.954696655273438
2011-12-09,20.312820434570312
2011-12-12,20.03636932373047
2011-12-13,20.21857452392578
2011-12-14,19.898147583007812
2011-12-15,20.099199295043945
2011-12-16,19.923276901245117
2011-12-19,19.785051345825195
2011-12-20,20.162025451660156
2011-12-21,20.482458114624023
2011-12-22,20.557861328125
2011-12-23,20.62696647644043
2011-12-27,20.878278732299805
2011-12-28,20.771474838256836
2011-12-29,21.10447120666504
2011-12-30,20.815460205078125
2012-01-03,20.582984924316406
2012-01-04,20.576705932617188
2012-01-05,20.564132690429688
2012-01-06,20.162025451660156
2012-01-09,20.155744552612305
2012-01-10,20.287687301635742
2012-01-11,20.325380325317383
2012-01-12,20.319093704223633
2012-01-13,20.312820434570312
2012-01-17,20.344236373901367
2012-01-18,20.174596786499023
2012-01-19,19.829025268554688
2012-01-20,19.87929344177246
2012-01-23,19.998666763305664
2012-01-24,19.640539169311523
2012-01-25,20.055217742919922
2012-01-26,20.055217742919922
2012-01-27,19.860448837280273
2012-01-30,19.77248191833496
2012-01-31,19.87929344177246
2012-02-01,19.9169979095459
2012-02-02,19.841590881347656
2012-02-03,19.960969924926758
2012-02-06,19.816463470458984
2012-02-07,19.948406219482422
2012-02-08,19.88558006286621
2012-02-09,19.816463470458984
2012-02-10,19.671951293945312
2012-02-13,19.602840423583984
2012-02-14,19.5965633392334
2012-02-15,19.533733367919922
2012-02-16,19.866731643676758
2012-02-17,20.042652130126953
2012-02-21,19.93584442138672
2012-02-22,20.004955291748047
2012-02-23,20.18087387084961
2012-02-24,20.256269454956055
2012-02-27,20.086627960205078
2012-02-28,20.06149673461914
2012-02-29,20.149463653564453
2012-03-01,20.19344139099121
2012-03-02,20.086627960205078
2012-03-05,20.256269454956055
2012-03-06,20.11176109313965
2012-03-07,20.030086517333984
2012-03-08,20.048934936523438
2012-03-09,20.055217742919922
2012-03-12,20.481521606445312
2012-03-13,20.48788070678711
2012-03-14,20.12520408630371
2012-03-15,20.13157081604004
2012-03-16,20.017045974731445
2012-03-19,19.877059936523438
2012-03-20,20.112485885620117
2012-03-21,20.182476043701172
2012-03-22,20.214284896850586
2012-03-23,20.214284896850586
2012-03-26,20.47515296936035
2012-03-27,20.65968132019043
2012-03-28,20.35426902770996
2012-03-29,20.44969940185547
2012-03-30,20.729663848876953
2012-04-02,20.678754806518555
2012-04-03,20.62150001525879
2012-04-04,20.564231872558594
2012-04-05,20.417890548706055
2012-04-09,20.30972671508789
2012-04-10,19.972501754760742
2012-04-11,20.02340316772461
2012-04-12,20.08066749572754
2012-04-13,20.02340316772461
2012-04-16,20.13157081604004
2012-04-17,20.271549224853516
2012-04-18,20.0361270904541
2012-04-19,19.908878326416016
2012-04-20,20.15702247619629
2012-04-23,19.99795150756836
2012-04-24,20.316085815429688
2012-04-25,20.545146942138672
2012-04-26,20.7042179107666
2012-04-27,20.844194412231445
2012-04-30,20.863279342651367
2012-05-01,20.996896743774414
2012-05-02,20.799652099609375
2012-05-03,20.634227752685547
2012-05-04,20.596054077148438
2012-05-07,20.481521606445312
2012-05-08,20.615135192871094
2012-05-09,20.69784927368164
2012-05-10,20.895097732543945
2012-05-11,20.678754806518555
2012-05-14,20.742387771606445
2012-05-15,20.5006103515625
2012-05-16,20.589689254760742
2012-05-17,20.405168533325195
2012-05-18,20.316085815429688
2012-05-21,20.47515296936035
2012-05-22,20.602415084838867
2012-05-23,20.33517837524414
2012-05-24,20.38608169555664
2012-05-25,20.3988037109375
2012-05-29,20.646949768066406
2012-05-30,20.39244270324707
2012-05-31,20.557872772216797
2012-06-01,20.38608169555664
2012-06-04,20.424257278442383
2012-06-05,20.551504135131836
2012-06-06,20.876008987426758
2012-06-07,21.06688690185547
2012-06-08,21.155960083007812
2012-06-11,21.323408126831055
2012-06-12,21.201040267944336
2012-06-13,21.188169479370117
2012-06-14,21.40069007873535
2012-06-15,21.64542579650879
2012-06-18,21.832178115844727
2012-06-19,21.671180725097656
2012-06-20,21.600337982177734
2012-06-21,21.284761428833008
2012-06-22,21.265443801879883
2012-06-25,21.117321014404297
2012-06-26,21.310527801513672
2012-06-27,21.471525192260742
2012-06-28,21.613222122192383
2012-06-29,21.600337982177734
2012-07-02,21.632535934448242
2012-07-03,21.626094818115234
2012-07-05,21.362051010131836
2012-07-06,21.523052215576172
2012-07-09,21.336294174194336
2012-07-10,21.387813568115234
2012-07-11,21.407129287719727
2012-07-12,21.40069007873535
2012-07-13,21.68406105041504
2012-07-16,21.658306121826172
2012-07-17,21.767778396606445
2012-07-18,21.729143142700195
2012-07-19,21.729143142700195
2012-07-20,21.78710174560547
2012-07-23,21.57457733154297
2012-07-24,21.4650936126709
2012-07-25,21.484418869018555
2012-07-26,21.79353904724121
2012-07-27,22.167072296142578
2012-07-30,22.334522247314453
2012-07-31,22.031827926635742
2012-08-01,21.85150718688965
2012-08-02,21.68406105041504
2012-08-03,22.115549087524414
2012-08-06,22.282995223999023
2012-08-07,22.167072296142578
2012-08-08,22.186389923095703
2012-08-09,22.173511505126953
2012-08-10,22.347389221191406
2012-08-13,22.353830337524414
2012-08-14,22.31519317626953
2012-08-15,22.115549087524414
2012-08-16,21.780658721923828
2012-08-17,21.626094818115234
2012-08-20,21.69049835205078
2012-08-21,21.57457733154297
2012-08-22,21.561697006225586
2012-08-23,21.355613708496094
2012-08-24,21.381376266479492
2012-08-27,21.368486404418945
2012-08-28,21.32984733581543
2012-08-29,21.2525691986084
2012-08-30,21.2525691986084
2012-08-31,21.07224464416504
2012-09-04,21.07224464416504
2012-09-05,21.27188491821289
2012-09-06,21.368486404418945
2012-09-07,21.32984733581543
2012-09-10,21.219026565551758
2012-09-11,21.186426162719727
2012-09-12,21.062570571899414
2012-09-13,21.40807342529297
2012-09-14,21.297250747680664
2012-09-17,21.245105743408203
2012-09-18,21.186426162719727
2012-09-19,21.238590240478516
2012-09-20,21.39504051208496
2012-09-21,21.27769660949707
2012-09-24,21.368967056274414
2012-09-25,21.362442016601562
2012-09-26,21.43415069580078
2012-09-27,21.25814437866211
2012-09-28,21.297250747680664
2012-10-01,21.186426162719727
2012-10-02,21.414592742919922
2012-10-03,21.46022605895996
2012-10-04,21.486303329467773
2012-10-05,21.43415069580078
2012-10-08,21.381996154785156
2012-10-09,21.38852310180664
2012-10-10,21.323331832885742
2012-10-11,21.381996154785156
2012-10-12,21.25162124633789
2012-10-15,21.290733337402344
2012-10-16,21.303770065307617
2012-10-17,21.531932830810547
2012-10-18,21.597126007080078
2012-10-19,21.486303329467773
2012-10-22,21.38852310180664
2012-10-23,21.17339515686035
2012-10-24,21.07561492919922
2012-10-25,21.245105743408203
2012-10-26,21.07561492919922
2012-10-31,21.43415069580078
2012-11-01,21.414592742919922
2012-11-02,21.303770065307617
2012-11-05,21.023462295532227
2012-11-06,20.925674438476562
2012-11-07,20.46283531188965
2012-11-08,20.53453826904297
2012-11-09,19.791397094726562
2012-11-12,19.465442657470703
2012-11-13,19.3546142578125
2012-11-14,19.16557502746582
2012-11-15,18.91785430908203
2012-11-16,19.139493942260742
2012-11-19,18.956966400146484
2012-11-20,18.833110809326172
2012-11-21,18.7222900390625
2012-11-23,18.611465454101562
2012-11-26,18.807024002075195
2012-11-27,18.741846084594727
2012-11-28,19.100383758544922
2012-11-29,19.302461624145508
2012-11-30,19.537151336669922
2012-12-03,19.282917022705078
2012-12-04,19.19816780090332
2012-12-05,19.530628204345703
2012-12-06,19.426328659057617
2012-12-07,19.38721466064453
2012-12-10,19.671344757080078
2012-12-11,19.66474151611328
2012-12-12,19.677953720092773
2012-12-13,19.644912719726562
2012-12-14,19.440078735351562
2012-12-17,19.810115814208984
2012-12-18,20.001739501953125
2012-12-19,19.856369018554688
2012-12-20,20.596437454223633
