Date,CCOI
2010-09-15,4.813884735107422
2010-09-16,4.76465368270874
2010-09-17,4.802944660186768
2010-09-20,5.0819315910339355
2010-09-21,5.087402820587158
2010-09-22,5.016287326812744
2010-09-23,4.961583137512207
2010-09-24,5.038167476654053
2010-09-27,5.060048580169678
2010-09-28,5.1585164070129395
2010-09-29,5.054580211639404
2010-09-30,5.180397987365723
2010-10-01,5.202280044555664
2010-10-04,5.103812217712402
2010-10-05,5.300743103027344
2010-10-06,5.229629993438721
2010-10-07,5.311684608459473
2010-10-08,5.377326011657715
2010-10-11,5.415619850158691
2010-10-12,5.366387367248535
2010-10-13,5.634432792663574
2010-10-14,5.612550258636475
2010-10-15,5.519557952880859
2010-10-18,5.760250568389893
2010-10-19,5.689136505126953
2010-10-20,5.95718240737915
2010-10-21,6.0611186027526855
2010-10-22,6.099412441253662
2010-10-25,6.181467056274414
2010-10-26,6.247109413146973
2010-10-27,6.175995826721191
2010-10-28,5.918891906738281
2010-10-29,5.935298442840576
2010-11-01,5.749309539794922
2010-11-02,5.880598545074463
2010-11-03,5.9243597984313965
2010-11-04,6.345575332641602
2010-11-05,6.367455005645752
2010-11-08,6.460453033447266
2010-11-09,6.3565168380737305
2010-11-10,6.575331211090088
2010-11-11,6.422159671783447
2010-11-12,6.2908711433410645
2010-11-15,6.329164505004883
2010-11-16,6.301812648773193
2010-11-17,6.383868217468262
2010-11-18,6.460453033447266
2010-11-19,6.564387321472168
2010-11-22,6.537036418914795
2010-11-23,6.4713945388793945
2010-11-24,6.575331211090088
2010-11-26,6.5807976722717285
2010-11-29,6.662853717803955
2010-11-30,6.630031585693359
2010-12-01,6.70661735534668
2010-12-02,6.788671970367432
2010-12-03,6.83243465423584
2010-12-06,6.755849361419678
2010-12-07,6.558917999267578
2010-12-08,6.695674419403076
2010-12-09,6.613622665405273
2010-12-10,6.5807976722717285
2010-12-13,6.547976970672607
2010-12-14,6.695674419403076
2010-12-15,6.826965808868408
2010-12-16,6.8761982917785645
2010-12-17,6.843376159667969
2010-12-20,6.9090189933776855
2010-12-21,7.111417293548584
2010-12-22,7.379467964172363
2010-12-23,7.466991424560547
2010-12-27,7.559986114501953
2010-12-28,7.576396465301514
2010-12-29,7.773327350616455
2010-12-30,7.817094326019287
2010-12-31,7.7350358963012695
2011-01-03,7.713155269622803
2011-01-04,7.609218597412109
2011-01-05,7.9647932052612305
2011-01-06,7.609218597412109
2011-01-07,7.5162248611450195
2011-01-10,7.729564666748047
2011-01-11,7.8608551025390625
2011-01-12,8.085137367248535
2011-01-13,8.085137367248535
2011-01-14,8.298480033874512
2011-01-18,8.298480033874512
2011-01-19,8.15078067779541
2011-01-20,7.937440872192383
2011-01-21,7.674863815307617
2011-01-24,7.625629425048828
2011-01-25,7.5818681716918945
2011-01-26,7.68580436706543
2011-01-27,7.5545172691345215
2011-01-28,7.264591693878174
2011-01-31,7.461519241333008
2011-02-01,7.609218597412109
2011-02-02,7.456050395965576
2011-02-03,7.3138203620910645
2011-02-04,7.270059585571289
2011-02-07,7.281001567840576
2011-02-08,7.625629425048828
2011-02-09,7.494339942932129
2011-02-10,7.5818681716918945
2011-02-11,7.707683563232422
2011-02-14,7.740509033203125
2011-02-15,7.855385780334473
2011-02-16,7.910089492797852
2011-02-17,7.9647932052612305
2011-02-18,7.970258712768555
2011-02-22,7.68580436706543
2011-02-23,7.5818681716918945
2011-02-24,8.024962425231934
2011-02-25,8.057785034179688
2011-02-28,8.06325912475586
2011-03-01,7.795210361480713
2011-03-02,7.89914608001709
2011-03-03,8.271130561828613
2011-03-04,8.484471321105957
2011-03-07,8.101550102233887
2011-03-08,8.200017929077148
2011-03-09,8.156251907348633
2011-03-10,7.970258712768555
2011-03-11,7.904617786407471
2011-03-14,7.871792316436768
2011-03-15,7.7459797859191895
2011-03-16,7.603751182556152
2011-03-17,7.450579643249512
2011-03-18,7.565456390380859
2011-03-21,7.756918907165527
2011-03-22,7.7459797859191895
2011-03-23,7.5818681716918945
2011-03-24,7.652980804443359
2011-03-25,7.696746349334717
2011-03-28,7.603751182556152
2011-03-29,7.751446723937988
2011-03-30,7.806152820587158
2011-03-31,7.795210361480713
2011-04-01,8.01949691772461
2011-04-04,8.0687255859375
2011-04-05,8.024962425231934
2011-04-06,8.008554458618164
2011-04-07,7.948378086090088
2011-04-08,7.942913055419922
2011-04-11,8.052314758300781
2011-04-12,7.729564666748047
2011-04-13,7.363056659698486
2011-04-14,7.144244194030762
2011-04-15,7.105949401855469
2011-04-18,7.177064418792725
2011-04-19,7.330233097076416
2011-04-20,7.5162248611450195
2011-04-21,7.559986114501953
2011-04-25,7.609218597412109
2011-04-26,7.570925712585449
2011-04-27,7.817094326019287
2011-04-28,7.81162166595459
2011-04-29,7.937440872192383
2011-05-02,7.893678188323975
2011-05-03,7.844444751739502
2011-05-04,7.680335521697998
2011-05-05,7.89914608001709
2011-05-06,8.024962425231934
2011-05-09,8.074197769165039
2011-05-10,8.221896171569824
2011-05-11,8.101550102233887
2011-05-12,8.101550102233887
2011-05-13,7.893678188323975
2011-05-16,7.674863815307617
2011-05-17,7.680335521697998
2011-05-18,7.849916458129883
2011-05-19,7.8608551025390625
2011-05-20,7.795210361480713
2011-05-23,7.592810153961182
2011-05-24,7.81162166595459
2011-05-25,7.926499366760254
2011-05-26,8.260189056396484
2011-05-27,8.314891815185547
2011-05-31,8.506349563598633
2011-06-01,8.435237884521484
2011-06-02,8.342243194580078
2011-06-03,8.309423446655273
2011-06-06,8.200017929077148
2011-06-07,8.178133010864258
2011-06-08,8.117959976196289
2011-06-09,8.156251907348633
2011-06-10,8.13984489440918
2011-06-13,8.145313262939453
2011-06-14,8.35865306854248
2011-06-15,8.309423446655273
2011-06-16,8.500882148742676
2011-06-17,8.396944999694824
2011-06-20,8.462591171264648
2011-06-21,8.533703804016113
2011-06-22,8.571998596191406
2011-06-23,8.615757942199707
2011-06-24,8.872865676879883
2011-06-27,9.184674263000488
2011-06-28,9.20108413696289
2011-06-29,9.261258125305176
2011-06-30,9.30501937866211
2011-07-01,9.326902389526367
2011-07-05,9.441780090332031
2011-07-06,9.693413734436035
2011-07-07,9.74811840057373
2011-07-08,9.655118942260742
2011-07-11,9.294079780578613
2011-07-12,9.277667045593262
2011-07-13,9.447248458862305
2011-07-14,9.162793159484863
2011-07-15,9.179203987121582
2011-07-18,8.97680377960205
2011-07-19,8.949446678161621
2011-07-20,8.872865676879883
2011-07-21,8.834575653076172
2011-07-22,8.801751136779785
2011-07-25,8.725165367126465
2011-07-26,8.686872482299805
2011-07-27,8.35318374633789
2011-07-28,8.375064849853516
2011-07-29,8.243778228759766
2011-08-01,8.287540435791016
2011-08-02,8.320362091064453
2011-08-03,8.325834274291992
2011-08-04,7.789741039276123
2011-08-05,8.096076965332031
2011-08-08,7.259119033813477
2011-08-09,7.390408039093018
2011-08-10,7.384937286376953
2011-08-11,7.789741039276123
2011-08-12,7.931969165802002
2011-08-15,8.123429298400879
2011-08-16,7.702215671539307
2011-08-17,7.773327350616455
2011-08-18,7.171594142913818
2011-08-19,7.144244194030762
2011-08-22,7.023896217346191
2011-08-23,7.237237453460693
2011-08-24,7.406819820404053
2011-08-25,7.111417293548584
2011-08-26,7.527164459228516
2011-08-29,7.822560787200928
2011-08-30,8.057785034179688
2011-08-31,7.756918907165527
2011-09-01,7.532634258270264
2011-09-02,7.204416751861572
2011-09-06,7.12783145904541
2011-09-07,7.291940212249756
2011-09-08,7.0785980224609375
2011-09-09,6.936369895935059
2011-09-12,6.859780788421631
2011-09-13,7.231767654418945
2011-09-14,7.264591693878174
2011-09-15,7.259119033813477
2011-09-16,7.576396465301514
2011-09-19,7.844444751739502
2011-09-20,7.849916458129883
2011-09-21,7.680335521697998
2011-09-22,7.652980804443359
2011-09-23,7.838974952697754
2011-09-26,7.981200218200684
2011-09-27,7.8608551025390625
2011-09-28,7.762391567230225
2011-09-29,7.6365742683410645
2011-09-30,7.357583999633789
2011-10-03,7.018424987792969
2011-10-04,7.456050395965576
2011-10-05,7.576396465301514
2011-10-06,7.767858982086182
2011-10-07,7.631100177764893
2011-10-10,7.88820743560791
2011-10-11,8.030434608459473
2011-10-12,8.265660285949707
2011-10-13,8.336772918701172
2011-10-14,8.342243194580078
2011-10-17,8.13984489440918
2011-10-18,8.309423446655273
2011-10-19,8.123429298400879
2011-10-20,8.282071113586426
2011-10-21,8.35865306854248
2011-10-24,8.566526412963867
2011-10-25,8.331303596496582
2011-10-26,8.35865306854248
2011-10-27,8.714225769042969
2011-10-28,8.664994239807129
2011-10-31,8.77987003326416
2011-11-01,8.386005401611328
2011-11-02,8.599349021911621
2011-11-03,8.829100608825684
2011-11-04,9.047913551330566
2011-11-07,9.080737113952637
2011-11-08,9.009622573852539
2011-11-09,8.664994239807129
2011-11-10,8.462591171264648
2011-11-11,8.9603910446167
2011-11-14,8.845513343811035
2011-11-15,8.883805274963379
2011-11-16,8.883805274963379
2011-11-17,8.856454849243164
2011-11-18,8.70328426361084
2011-11-21,8.40241527557373
2011-11-22,8.205485343933105
2011-11-23,7.970258712768555
2011-11-25,7.910089492797852
2011-11-28,8.41335678100586
2011-11-29,8.64858341217041
2011-11-30,9.30501937866211
2011-12-01,9.009622573852539
2011-12-02,9.157322883605957
2011-12-05,9.190141677856445
2011-12-06,9.157322883605957
2011-12-07,9.12997055053711
2011-12-08,8.943978309631348
2011-12-09,9.3706636428833
2011-12-12,9.75905990600586
2011-12-13,9.584004402160645
2011-12-14,9.354253768920898
2011-12-15,8.949446678161621
2011-12-16,9.157322883605957
2011-12-19,8.9603910446167
2011-12-20,9.184674263000488
2011-12-21,9.266729354858398
2011-12-22,9.277667045593262
2011-12-23,9.294079780578613
2011-12-27,9.190141677856445
2011-12-28,8.938508033752441
2011-12-29,9.108086585998535
2011-12-30,9.239374160766602
2012-01-03,9.244847297668457
2012-01-04,9.12997055053711
2012-01-05,9.20655632019043
2012-01-06,9.22296142578125
2012-01-09,9.217495918273926
2012-01-10,9.452720642089844
2012-01-11,9.7207670211792
2012-01-12,9.89034652709961
2012-01-13,9.808290481567383
2012-01-17,10.25139045715332
2012-01-18,10.503020286560059
2012-01-19,10.289679527282715
2012-01-20,8.369593620300293
2012-01-23,8.440710067749023
2012-01-24,8.287540435791016
2012-01-25,8.101550102233887
2012-01-26,8.15078067779541
2012-01-27,8.681403160095215
2012-01-30,8.369593620300293
2012-01-31,8.336772918701172
2012-02-01,8.670461654663086
2012-02-02,8.883805274963379
2012-02-03,8.889275550842285
2012-02-06,9.179203987121582
2012-02-07,9.326902389526367
2012-02-08,9.392547607421875
2012-02-09,9.41442584991455
2012-02-10,9.63870906829834
2012-02-13,9.852056503295898
2012-02-14,9.89034652709961
2012-02-15,9.879404067993164
2012-02-16,10.005223274230957
2012-02-17,10.043514251708984
2012-02-21,9.8684663772583
2012-02-22,9.655118942260742
2012-02-23,9.7207670211792
2012-02-24,9.5457124710083
2012-02-27,10.098219871520996
2012-02-28,10.174805641174316
2012-02-29,10.076334953308105
2012-03-01,10.355323791503906
2012-03-02,10.158390045166016
2012-03-05,10.01616382598877
2012-03-06,9.846580505371094
2012-03-07,9.846580505371094
2012-03-08,10.141980171203613
2012-03-09,10.120097160339355
2012-03-12,10.120097160339355
2012-03-13,10.22403621673584
2012-03-14,10.185744285583496
2012-03-15,10.322503089904785
2012-03-16,10.311561584472656
2012-03-19,10.853121757507324
2012-03-20,10.59602165222168
2012-03-21,10.563196182250977
2012-03-22,10.53037166595459
2012-03-23,10.585076332092285
2012-03-26,10.929707527160645
2012-03-27,10.782011032104492
2012-03-28,10.70542049407959
2012-03-29,10.437376022338867
2012-03-30,10.437376022338867
2012-04-02,10.470199584960938
2012-04-03,10.743714332580566
2012-04-04,10.70542049407959
2012-04-05,10.617899894714355
2012-04-09,10.360795974731445
2012-04-10,9.830170631408691
2012-04-11,10.10368824005127
2012-04-12,10.10368824005127
2012-04-13,10.136509895324707
2012-04-16,10.2185640335083
2012-04-17,10.344381332397461
2012-04-18,10.295151710510254
2012-04-19,10.005223274230957
2012-04-20,10.043514251708984
2012-04-23,9.879404067993164
2012-04-24,9.983342170715332
2012-04-25,10.081807136535645
2012-04-26,10.147448539733887
2012-04-27,10.382674217224121
2012-04-30,10.245911598205566
2012-05-01,10.076334953308105
2012-05-02,10.295151710510254
2012-05-03,10.568668365478516
2012-05-04,10.256855010986328
2012-05-07,10.125570297241211
2012-05-08,9.89034652709961
2012-05-09,9.75905990600586
2012-05-10,9.797348976135254
2012-05-11,9.655118942260742
2012-05-14,9.321432113647461
2012-05-15,9.272197723388672
2012-05-16,9.310489654541016
2012-05-17,9.212024688720703
2012-05-18,9.228434562683105
2012-05-21,9.343311309814453
2012-05-22,9.63323974609375
2012-05-23,9.63870906829834
2012-05-24,9.523835182189941
2012-05-25,9.742646217346191
2012-05-29,9.906756401062012
2012-05-30,9.852056503295898
2012-05-31,9.70435619354248
2012-06-01,9.480072021484375
2012-06-04,9.660593032836914
2012-06-05,9.89034652709961
2012-06-06,10.147448539733887
2012-06-07,10.120097160339355
2012-06-08,10.27873706817627
2012-06-11,10.13104248046875
2012-06-12,10.322503089904785
2012-06-13,10.240447044372559
2012-06-14,10.229507446289062
2012-06-15,10.371733665466309
2012-06-18,10.426435470581055
2012-06-19,10.382674217224121
2012-06-20,10.229507446289062
2012-06-21,10.25139045715332
2012-06-22,10.366267204284668
2012-06-25,10.136509895324707
2012-06-26,10.180272102355957
2012-06-27,10.39361572265625
2012-06-28,10.185744285583496
2012-06-29,10.524903297424316
2012-07-02,10.623369216918945
2012-07-03,10.721833229064941
2012-07-05,10.749186515808105
2012-07-06,10.749186515808105
2012-07-09,10.885943412780762
2012-07-10,10.940646171569824
2012-07-11,10.929707527160645
2012-07-12,10.809358596801758
2012-07-13,10.864060401916504
2012-07-16,10.552254676818848
2012-07-17,10.284205436706543
2012-07-18,10.39361572265625
2012-07-19,10.475669860839844
2012-07-20,10.169332504272461
2012-07-23,9.808290481567383
2012-07-24,9.693413734436035
2012-07-25,9.808290481567383
2012-07-26,9.939577102661133
2012-07-27,10.043514251708984
2012-07-30,10.076334953308105
2012-07-31,10.10368824005127
2012-08-01,10.01616382598877
2012-08-02,9.966927528381348
2012-08-03,10.234978675842285
2012-08-06,10.546786308288574
2012-08-07,10.448319435119629
2012-08-08,10.317032814025879
2012-08-09,9.923166275024414
2012-08-10,10.503020286560059
2012-08-13,10.601486206054688
2012-08-14,10.519430160522461
2012-08-15,10.557724952697754
2012-08-16,10.683542251586914
2012-08-17,10.918766021728516
2012-08-20,10.81430435180664
2012-08-21,11.056212425231934
2012-08-22,11.09469985961914
2012-08-23,11.089201927185059
2012-08-24,11.364090919494629
2012-08-27,11.177167892456055
2012-08-28,11.100194931030273
2012-08-29,11.023226737976074
2012-08-30,10.7703218460083
2012-08-31,10.77581787109375
2012-09-04,10.819804191589355
2012-09-05,10.968247413635254
2012-09-06,11.001236915588379
2012-09-07,11.441060066223145
2012-09-10,11.27612590789795
2012-09-11,11.177167892456055
2012-09-12,11.397077560424805
2012-09-13,11.490547180175781
2012-09-14,11.48504638671875
2012-09-17,11.63348388671875
2012-09-18,12.007342338562012
2012-09-19,12.161283493041992
2012-09-20,11.985352516174316
2012-09-21,12.012838363647461
2012-09-24,12.056822776794434
2012-09-25,12.11180305480957
2012-09-26,12.403190612792969
2012-09-27,12.43618106842041
2012-09-28,12.639596939086914
2012-10-01,12.309725761413574
2012-10-02,12.15578556060791
2012-10-03,12.045831680297852
2012-10-04,12.117302894592285
2012-10-05,11.913881301879883
2012-10-08,11.814916610717773
2012-10-09,11.67747688293457
2012-10-10,11.638986587524414
2012-10-11,11.611495971679688
2012-10-12,11.600499153137207
2012-10-15,11.831412315368652
2012-10-16,12.199769020080566
2012-10-17,12.370207786560059
2012-10-18,12.309725761413574
2012-10-19,12.084317207336426
2012-10-22,12.040331840515137
2012-10-23,11.963360786437988
2012-10-24,11.792925834655762
2012-10-25,11.704963684082031
2012-10-26,11.930368423461914
2012-10-31,11.93587589263916
2012-11-01,12.023841857910156
2012-11-02,11.507035255432129
2012-11-05,11.765439987182617
2012-11-06,11.88089370727539
2012-11-07,11.7709379196167
2012-11-08,11.303618431091309
2012-11-09,11.446563720703125
2012-11-12,11.545525550842285
2012-11-13,11.50153923034668
2012-11-14,11.177167892456055
2012-11-15,11.314608573913574
2012-11-16,11.529030799865723
2012-11-19,11.722467422485352
2012-11-20,11.799842834472656
2012-11-21,11.8330078125
2012-11-23,11.982231140136719
2012-11-26,11.766681671142578
2012-11-27,11.8827486038208
2012-11-28,11.611930847167969
2012-11-29,12.125924110412598
2012-11-30,11.683783531188965
2012-12-03,11.5732421875
2012-12-04,12.015392303466797
2012-12-05,12.043027877807617
2012-12-06,12.219887733459473
2012-12-07,12.109349250793457
2012-12-10,12.24752140045166
2012-12-11,12.446486473083496
2012-12-12,12.446486473083496
2012-12-13,12.230938911437988
2012-12-14,12.330424308776855
2012-12-17,12.335951805114746
2012-12-18,12.485177040100098
2012-12-19,12.650979995727539
2012-12-20,12.849946022033691
2012-12-21,12.744935989379883
2012-12-24,12.872052192687988
2012-12-26,12.711773872375488
2012-12-27,12.590185165405273
2012-12-28,12.4630708694458
2012-12-31,12.51280689239502
2013-01-02,13.115238189697266
2013-01-03,12.98259162902832
2013-01-04,13.164978981018066
2013-01-07,13.043388366699219
2013-01-08,13.04891586303711
2013-01-09,13.192618370056152
2013-01-10,13.03233528137207
2013-01-11,12.977066040039062
2013-01-14,13.065494537353516
2013-01-15,12.954957962036133
2013-01-16,12.999178886413574
2013-01-17,13.435797691345215
2013-01-18,13.325262069702148
2013-01-22,13.325262069702148
2013-01-23,13.264461517333984
2013-01-24,13.23682689666748
2013-01-25,13.358419418334961
2013-01-28,13.419212341308594
2013-01-29,13.363948822021484
2013-01-30,13.408159255981445
2013-01-31,13.690032005310059
2013-02-01,13.833730697631836
2013-02-04,13.551857948303223
2013-02-05,13.789514541625977
2013-02-06,13.480008125305176
2013-02-07,13.546335220336914
2013-02-08,13.73977279663086
2013-02-11,13.73977279663086
2013-02-12,13.833730697631836
2013-02-13,13.73977279663086
2013-02-14,13.723193168640137
2013-02-15,13.828204154968262
2013-02-19,13.988478660583496
2013-02-20,14.021645545959473
2013-02-21,14.005060195922852
2013-02-22,14.248247146606445
2013-02-25,13.811624526977539
2013-02-26,13.911105155944824
2013-02-27,13.95531940460205
2013-02-28,13.960874557495117
2013-03-01,14.144131660461426
2013-03-04,14.077489852905273
2013-03-05,13.96642780303955
2013-03-06,14.038619995117188
2013-03-07,14.238532066345215
2013-03-08,14.599498748779297
2013-03-11,14.510643005371094
2013-03-12,14.149681091308594
2013-03-13,14.249640464782715
2013-03-14,14.288515090942383
2013-03-15,14.177450180053711
2013-03-18,14.166341781616211
2013-03-19,14.199667930603027
2013-03-20,14.416238784790039
2013-03-21,14.493987083435059
2013-03-22,14.621708869934082
2013-03-25,14.52730655670166
2013-03-26,14.66613483428955
2013-03-27,14.605049133300781
2013-03-28,14.6605863571167
2013-04-01,14.532858848571777
2013-04-02,14.421792984008789
2013-04-03,14.060830116271973
2013-04-04,14.482881546020508
2013-04-05,14.710566520690918
2013-04-08,14.84939193725586
2013-04-09,14.904922485351562
2013-04-10,15.121506690979004
2013-04-11,15.293655395507812
2013-04-12,15.771236419677734
2013-04-15,15.43803882598877
2013-04-16,15.837874412536621
2013-04-17,15.537995338439941
2013-04-18,15.471358299255371
2013-04-19,15.549100875854492
2013-04-22,15.532438278198242
2013-04-23,15.687931060791016
2013-04-24,15.599076271057129
2013-04-25,15.537995338439941
2013-04-26,15.460247993469238
2013-04-29,15.3602876663208
2013-04-30,15.904511451721191
2013-05-01,15.582416534423828
2013-05-02,15.749024391174316
2013-05-03,16.021129608154297
2013-05-06,15.932271957397461
2013-05-07,16.448732376098633
2013-05-08,16.215492248535156
2013-05-09,16.148853302001953
2013-05-10,16.18217658996582
2013-05-13,16.098878860473633
2013-05-14,16.15995979309082
2013-05-15,16.11553382873535
2013-05-16,16.10442543029785
2013-05-17,16.132192611694336
2013-05-20,16.026683807373047
2013-05-21,16.087766647338867
2013-05-22,15.848977088928223
2013-05-23,15.782341003417969
2013-05-24,15.654614448547363
2013-05-28,15.915617942810059
2013-05-29,15.413542747497559
2013-05-30,15.430281639099121
2013-05-31,15.335447311401367
2013-06-03,15.502805709838867
2013-06-04,15.134620666503906
2013-06-05,14.688333511352539
2013-06-06,14.721803665161133
2013-06-07,15.11788558959961
2013-06-10,15.497220993041992
2013-06-11,15.541850090026855
2013-06-12,15.419123649597168
2013-06-13,15.597638130187988
2013-06-14,15.407966613769531
2013-06-17,15.43586254119873
2013-06-18,15.8263578414917
2013-06-19,15.497220993041992
2013-06-20,15.335447311401367
2013-06-21,15.458178520202637
2013-06-24,15.480489730834961
2013-06-25,15.703633308410645
2013-06-26,15.681320190429688
2013-06-27,15.898880958557129
2013-06-28,15.703633308410645
2013-07-01,15.915617942810059
2013-07-02,15.81519889831543
2013-07-03,15.904458999633789
2013-07-05,16.110870361328125
2013-07-08,16.138757705688477
2013-07-09,16.289379119873047
2013-07-10,16.3563232421875
2013-07-11,16.490209579467773
2013-07-12,16.635255813598633
2013-07-15,16.573883056640625
2013-07-16,16.518096923828125
2013-07-17,16.490209579467773
2013-07-18,16.562728881835938
2013-07-19,16.585044860839844
2013-07-22,16.490209579467773
2013-07-23,16.23917579650879
2013-07-24,16.010452270507812
2013-07-25,16.18338966369629
2013-07-26,16.105287551879883
2013-07-29,16.0048770904541
2013-07-30,15.982561111450195
2013-07-31,15.965827941894531
2013-08-01,16.27822494506836
2013-08-02,16.233592987060547
2013-08-05,16.30611801147461
2013-08-06,16.317270278930664
2013-08-07,16.09412956237793
2013-08-08,18.080093383789062
2013-08-09,17.929475784301758
2013-08-12,18.024309158325195
2013-08-13,18.068939208984375
2013-08-14,17.95178985595703
2013-08-15,17.77885627746582
2013-08-16,17.817901611328125
2013-08-19,17.723066329956055
2013-08-20,18.007572174072266
2013-08-21,17.935054779052734
2013-08-22,18.18609046936035
2013-08-23,18.208398818969727
2013-08-26,17.968524932861328
2013-08-27,17.43856430053711
2013-08-28,17.4329833984375
2013-08-29,17.656126022338867
2013-08-30,17.31025505065918
2013-09-03,17.4111270904541
2013-09-04,17.517597198486328
2013-09-05,17.332670211791992
2013-09-06,17.209381103515625
2013-09-09,17.214988708496094
2013-09-10,17.422327041625977
