Date,TT
2010-05-04,17.793664932250977
2010-05-05,18.153322219848633
2010-05-06,17.594392776489258
2010-05-07,17.127803802490234
2010-05-10,18.27969741821289
2010-05-11,18.522716522216797
2010-05-12,19.25176239013672
2010-05-13,19.446176528930664
2010-05-14,18.833776473999023
2010-05-17,18.82891845703125
2010-05-18,18.4741153717041
2010-05-19,18.007522583007812
2010-05-20,17.25416374206543
2010-05-21,17.438859939575195
2010-05-24,17.35137367248535
2010-05-25,17.33193588256836
2010-05-26,17.56037139892578
2010-05-27,18.313720703125
2010-05-28,18.133888244628906
2010-06-01,18.216510772705078
2010-06-02,18.717130661010742
2010-06-03,19.03791046142578
2010-06-04,18.09500503540039
2010-06-07,17.642990112304688
2010-06-08,17.72562026977539
2010-06-09,17.599246978759766
2010-06-10,18.164142608642578
2010-06-11,18.363800048828125
2010-06-14,18.54397964477539
2010-06-15,19.303667068481445
2010-06-16,19.26470947265625
2010-06-17,19.11373519897461
2010-06-18,19.19652557373047
2010-06-21,19.474102020263672
2010-06-22,19.006616592407227
2010-06-23,18.79233741760254
2010-06-24,18.62677001953125
2010-06-25,18.505022048950195
2010-06-28,18.022920608520508
2010-06-29,17.180450439453125
2010-06-30,16.79574203491211
2010-07-01,16.40129852294922
2010-07-02,16.22598648071289
2010-07-06,16.30389976501465
2010-07-07,16.58634376525879
2010-07-08,16.678869247436523
2010-07-09,16.57660675048828
2010-07-12,16.50843048095703
2010-07-13,17.083059310913086
2010-07-14,17.029489517211914
2010-07-15,17.010009765625
2010-07-16,16.7373104095459
2010-07-19,17.034358978271484
2010-07-20,17.39472198486328
2010-07-21,17.56028938293457
2010-07-22,17.920658111572266
2010-07-23,18.159273147583008
2010-07-26,18.558589935302734
2010-07-27,18.524507522583008
2010-07-28,18.3784122467041
2010-07-29,18.237186431884766
2010-07-30,18.2420597076416
2010-08-02,18.505022048950195
2010-08-03,18.261531829833984
2010-08-04,18.49528694152832
2010-08-05,18.578073501586914
2010-08-06,18.305362701416016
2010-08-09,18.300500869750977
2010-08-10,17.988828659057617
2010-08-11,17.234025955200195
2010-08-12,17.17072296142578
2010-08-13,17.185325622558594
2010-08-16,17.092803955078125
2010-08-17,17.570039749145508
2010-08-18,17.59438705444336
2010-08-19,17.311941146850586
2010-08-20,17.151233673095703
2010-08-23,16.90288543701172
2010-08-24,16.352603912353516
2010-08-25,16.28928565979004
2010-08-26,16.230857849121094
2010-08-27,16.484085083007812
2010-08-30,16.138324737548828
2010-08-31,15.841279029846191
2010-09-01,16.406160354614258
2010-09-02,16.708087921142578
2010-09-03,16.88340187072754
2010-09-07,16.620433807373047
2010-09-08,16.747047424316406
2010-09-09,16.659391403198242
2010-09-10,16.878978729248047
2010-09-13,17.015625
2010-09-14,16.869220733642578
2010-09-15,16.51788330078125
2010-09-16,16.83505630493164
2010-09-17,17.025373458862305
2010-09-20,17.415748596191406
2010-09-21,17.54262351989746
2010-09-22,17.391345977783203
2010-09-23,17.015625
2010-09-24,17.220563888549805
2010-09-27,17.02049446105957
2010-09-28,17.352317810058594
2010-09-29,17.430389404296875
2010-09-30,17.425514221191406
2010-10-01,17.523103713989258
2010-10-04,17.596294403076172
2010-10-05,18.133066177368164
2010-10-06,18.62592124938965
2010-10-07,18.728389739990234
2010-10-08,18.86014747619629
2010-10-11,18.835750579833984
2010-10-12,18.835750579833984
2010-10-13,19.065086364746094
2010-10-14,18.9333438873291
2010-10-15,18.904069900512695
2010-10-18,18.95286750793457
2010-10-19,18.538084030151367
2010-10-20,18.752790451049805
2010-10-21,19.01141929626465
2010-10-22,19.20172691345215
2010-10-25,19.45547866821289
2010-10-26,19.36275863647461
2010-10-27,19.20172691345215
2010-10-28,19.074857711791992
2010-10-29,19.18221664428711
2010-11-01,19.352991104125977
2010-11-02,19.279800415039062
2010-11-03,19.333486557006836
2010-11-04,19.81169319152832
2010-11-05,20.021528244018555
2010-11-08,20.03616714477539
2010-11-09,19.845853805541992
2010-11-10,20.0751953125
2010-11-11,20.943803787231445
2010-11-12,20.499738693237305
2010-11-15,20.587570190429688
2010-11-16,20.211828231811523
2010-11-17,19.95320701599121
2010-11-18,20.109365463256836
2010-11-19,19.962968826293945
2010-11-22,20.080081939697266
2010-11-23,19.596988677978516
2010-11-24,20.07032012939453
2010-11-26,19.92392349243164
2010-11-29,20.045923233032227
2010-11-30,20.006885528564453
2010-12-01,20.543657302856445
2010-12-02,20.831560134887695
2010-12-03,20.938907623291016
2010-12-06,20.992586135864258
2010-12-07,21.31464958190918
2010-12-08,21.300010681152344
2010-12-09,21.51471710205078
2010-12-10,21.705339431762695
2010-12-13,21.891063690185547
2010-12-14,22.379804611206055
2010-12-15,22.48733139038086
2010-12-16,22.712156295776367
2010-12-17,22.971193313598633
2010-12-20,23.024959564208984
2010-12-21,23.03961753845215
2010-12-22,23.015178680419922
2010-12-23,22.912538528442383
2010-12-27,23.044509887695312
2010-12-28,23.0933780670166
2010-12-29,23.13248062133789
2010-12-30,23.14715003967285
2010-12-31,23.015178680419922
2011-01-03,23.29376983642578
2011-01-04,22.9663028717041
2011-01-05,23.10315704345703
2011-01-06,22.941862106323242
2011-01-07,22.77570152282715
2011-01-10,22.751258850097656
2011-01-11,22.868558883666992
2011-01-12,23.06405258178711
2011-01-13,22.922313690185547
2011-01-14,22.883220672607422
2011-01-18,22.868558883666992
2011-01-19,22.58019256591797
2011-01-20,22.316267013549805
2011-01-21,22.296720504760742
2011-01-24,22.550870895385742
2011-01-25,22.599750518798828
2011-01-26,22.868558883666992
2011-01-27,22.971193313598633
2011-01-28,22.541095733642578
2011-01-31,23.068941116333008
2011-02-01,23.298656463623047
2011-02-02,23.347522735595703
2011-02-03,23.054277420043945
2011-02-04,23.411067962646484
2011-02-07,23.74341583251953
2011-02-08,23.963359832763672
2011-02-09,22.60462760925293
2011-02-10,22.785463333129883
2011-02-11,23.210676193237305
2011-02-14,23.020061492919922
2011-02-15,23.14715003967285
2011-02-16,23.10315704345703
2011-02-17,22.868558883666992
2011-02-18,23.020061492919922
2011-02-22,22.536205291748047
2011-02-23,21.915498733520508
2011-02-24,21.86662483215332
2011-02-25,22.081674575805664
2011-02-28,22.140310287475586
2011-03-01,21.739543914794922
2011-03-02,21.754199981689453
2011-03-03,22.154983520507812
2011-03-04,21.930158615112305
2011-03-07,22.057231903076172
2011-03-08,22.482439041137695
2011-03-09,22.580341339111328
2011-03-10,22.399221420288086
2011-03-11,22.776138305664062
2011-03-14,22.44327735900879
2011-03-15,22.560758590698242
2011-03-16,22.26217269897461
2011-03-17,22.634193420410156
2011-03-18,22.815298080444336
2011-03-21,23.583803176879883
2011-03-22,23.236263275146484
2011-03-23,23.236263275146484
2011-03-24,23.495691299438477
2011-03-25,23.583803176879883
2011-03-28,23.45163345336914
2011-03-29,23.574007034301758
2011-03-30,23.887296676635742
2011-03-31,23.647436141967773
2011-04-01,23.652332305908203
2011-04-04,23.471221923828125
2011-04-05,23.44674301147461
2011-04-06,23.407590866088867
2011-04-07,23.701274871826172
2011-04-08,23.485904693603516
2011-04-11,23.559322357177734
2011-04-12,23.04046058654785
2011-04-13,23.16773223876953
2011-04-14,22.869140625
2011-04-15,22.898517608642578
2011-04-18,22.609710693359375
2011-04-19,22.947458267211914
2011-04-20,23.901979446411133
2011-04-21,24.572580337524414
2011-04-25,24.562789916992188
2011-04-26,24.807533264160156
2011-04-27,24.861370086669922
2011-04-28,24.817325592041016
2011-04-29,24.71942710876465
2011-05-02,24.6949520111084
2011-05-03,24.734113693237305
2011-05-04,24.42573356628418
2011-05-05,24.107566833496094
2011-05-06,24.513845443725586
2011-05-09,24.900535583496094
2011-05-10,25.492826461791992
2011-05-11,24.650896072387695
2011-05-12,24.861370086669922
2011-05-13,24.533416748046875
2011-05-16,24.34251594543457
2011-05-17,23.715959548950195
2011-05-18,24.087980270385742
2011-05-19,24.504047393798828
2011-05-20,24.073293685913086
2011-05-23,23.574007034301758
2011-05-24,23.637651443481445
2011-05-25,23.970504760742188
2011-05-26,24.014556884765625
2011-05-27,24.244609832763672
2011-05-31,24.42573356628418
2011-06-01,23.236263275146484
2011-06-02,23.363529205322266
2011-06-03,22.937664031982422
2011-06-06,22.609710693359375
2011-06-07,22.433488845825195
2011-06-08,21.939098358154297
2011-06-09,21.99294662475586
2011-06-10,21.581777572631836
2011-06-13,20.95522689819336
2011-06-14,21.508346557617188
2011-06-15,21.105867385864258
2011-06-16,21.415090560913086
2011-06-17,21.424909591674805
2011-06-20,21.464176177978516
2011-06-21,21.930463790893555
2011-06-22,21.783214569091797
2011-06-23,21.861751556396484
2011-06-24,21.169681549072266
2011-06-27,21.366004943847656
2011-06-28,21.40035629272461
2011-06-29,21.557437896728516
2011-06-30,22.28877830505371
2011-07-01,23.098655700683594
2011-07-05,22.499826431274414
2011-07-06,22.593093872070312
2011-07-07,22.956308364868164
2011-07-08,22.588180541992188
2011-07-11,22.107173919677734
2011-07-12,22.190608978271484
2011-07-13,22.534191131591797
2011-07-14,22.20042610168457
2011-07-15,21.96483612060547
2011-07-18,21.370912551879883
2011-07-19,21.842111587524414
2011-07-20,21.974639892578125
2011-07-21,20.138919830322266
2011-07-22,19.819881439208984
2011-07-25,19.515560150146484
2011-07-26,19.43703269958496
2011-07-27,18.465173721313477
2011-07-28,18.34737205505371
2011-07-29,18.367013931274414
2011-08-01,18.293392181396484
2011-08-02,17.28717613220215
2011-08-03,17.095745086669922
2011-08-04,16.089542388916016
2011-08-05,15.63797378540039
2011-08-08,14.484514236450195
2011-08-09,14.764287948608398
2011-08-10,13.846431732177734
2011-08-11,14.283271789550781
2011-08-12,14.916452407836914
2011-08-15,15.412199020385742
2011-08-16,15.166769981384277
2011-08-17,14.734835624694824
2011-08-18,13.645187377929688
2011-08-19,13.527384757995605
2011-08-22,13.43412971496582
2011-08-23,14.288182258605957
2011-08-24,14.774103164672852
2011-08-25,14.577771186828613
2011-08-26,15.49072551727295
2011-08-29,15.98155689239502
2011-08-30,16.15825843811035
2011-08-31,16.447851181030273
2011-09-01,15.966833114624023
2011-09-02,15.893209457397461
2011-09-06,16.1238956451416
2011-09-07,16.91414451599121
2011-09-08,16.369314193725586
2011-09-09,15.896417617797852
2011-09-12,16.098384857177734
2011-09-13,16.364389419555664
2011-09-14,16.576208114624023
2011-09-15,17.187044143676758
2011-09-16,17.5860538482666
2011-09-19,16.5712890625
2011-09-20,16.354537963867188
2011-09-21,15.659957885742188
2011-09-22,14.891488075256348
2011-09-23,15.270801544189453
2011-09-26,16.063894271850586
2011-09-27,16.113162994384766
2011-09-28,15.517111778259277
2011-09-29,15.743699073791504
2011-09-30,13.837322235107422
2011-10-03,13.04422378540039
2011-10-04,13.586090087890625
2011-10-05,13.714166641235352
2011-10-06,13.832387924194336
2011-10-07,13.664913177490234
2011-10-10,13.990026473999023
2011-10-11,14.187068939208984
2011-10-12,14.748637199401855
2011-10-13,14.423518180847168
2011-10-14,15.039277076721191
2011-10-17,14.295440673828125
2011-10-18,14.925980567932129
2011-10-19,14.64519214630127
2011-10-20,13.487566947937012
2011-10-21,13.763427734375
2011-10-24,14.53189468383789
2011-10-25,14.5910062789917
2011-10-26,14.955535888671875
2011-10-27,15.517111778259277
2011-10-28,15.930893898010254
2011-10-31,15.334839820861816
2011-11-01,15.127945899963379
2011-11-02,15.935821533203125
2011-11-03,16.23138427734375
2011-11-04,15.99001407623291
2011-11-07,15.891485214233398
2011-11-08,15.891485214233398
2011-11-09,14.827454566955566
2011-11-10,14.768349647521973
2011-11-11,15.472768783569336
2011-11-14,15.364399909973145
2011-11-15,15.655037879943848
2011-11-16,15.517111778259277
2011-11-17,14.847159385681152
2011-11-18,15.369327545166016
2011-11-21,15.300357818603516
2011-11-22,15.15750503540039
2011-11-23,14.448155403137207
2011-11-25,14.369333267211914
2011-11-28,15.182137489318848
2011-11-29,15.231393814086914
2011-11-30,16.315126419067383
2011-12-01,16.467830657958984
2011-12-02,16.36931800842285
2011-12-05,16.837297439575195
2011-12-06,16.5860595703125
2011-12-07,16.541728973388672
2011-12-08,15.906271934509277
2011-12-09,16.344690322875977
2011-12-12,15.87501335144043
2011-12-13,15.2866792678833
2011-12-14,15.014768600463867
2011-12-15,15.311407089233398
2011-12-16,15.153197288513184
2011-12-19,14.742846488952637
2011-12-20,15.5437650680542
2011-12-21,15.2866792678833
2011-12-22,15.395447731018066
2011-12-23,15.4448881149292
2011-12-27,15.425110816955566
2011-12-28,14.970267295837402
2011-12-29,15.148247718811035
2011-12-30,15.064207077026367
2012-01-03,15.87006664276123
2012-01-04,15.751413345336914
2012-01-05,15.929387092590332
2012-01-06,15.83051586151123
2012-01-09,16.043106079101562
2012-01-10,16.379295349121094
2012-01-11,16.473230361938477
2012-01-12,17.32852554321289
2012-01-13,16.779752731323242
2012-01-17,16.715473175048828
2012-01-18,17.12583351135254
2012-01-19,16.957733154296875
2012-01-20,16.814359664916992
2012-01-23,17.135717391967773
2012-01-24,17.368083953857422
2012-01-25,17.649885177612305
2012-01-26,17.303815841674805
2012-01-27,17.382909774780273
2012-01-30,17.74382209777832
2012-01-31,17.27415657043457
2012-02-01,17.392797470092773
2012-02-02,17.926746368408203
2012-02-03,18.549684524536133
2012-02-06,18.465635299682617
2012-02-07,18.56946563720703
2012-02-08,18.782054901123047
2012-02-09,18.752389907836914
2012-02-10,18.777103424072266
2012-02-13,19.246774673461914
2012-02-14,19.231948852539062
2012-02-15,19.40498924255371
2012-02-16,20.210845947265625
2012-02-17,20.230623245239258
2012-02-21,20.265233993530273
2012-02-22,20.186126708984375
2012-02-23,20.111976623535156
2012-02-24,20.01310157775879
2012-02-27,19.938932418823242
2012-02-28,19.82027816772461
2012-02-29,19.716463088989258
2012-03-01,19.840055465698242
2012-03-02,19.627458572387695
2012-03-05,19.142955780029297
2012-03-06,18.618896484375
2012-03-07,18.964981079101562
2012-03-08,19.48626708984375
2012-03-09,19.481298446655273
2012-03-12,19.863576889038086
2012-03-13,20.1564884185791
2012-03-14,20.032379150390625
2012-03-15,20.275646209716797
2012-03-16,20.394794464111328
2012-03-19,20.29549789428711
2012-03-20,20.1267032623291
2012-03-21,20.196210861206055
2012-03-22,20.086999893188477
2012-03-23,20.072097778320312
2012-03-26,20.667856216430664
2012-03-27,20.598346710205078
2012-03-28,20.25579071044922
2012-03-29,20.43947410583496
2012-03-30,20.528841018676758
2012-04-02,20.68770980834961
2012-04-03,20.52387809753418
2012-04-04,20.45934295654297
2012-04-05,20.325294494628906
2012-04-09,19.83875846862793
2012-04-10,19.18342399597168
2012-04-11,19.36711883544922
2012-04-12,19.97280502319336
2012-04-13,19.69974708557129
2012-04-16,19.62527847290039
2012-04-17,19.888404846191406
2012-04-18,20.101884841918945
2012-04-19,19.923152923583984
2012-04-20,20.161460876464844
2012-04-23,19.97776985168457
2012-04-24,20.583459854125977
2012-04-25,20.836652755737305
2012-04-26,20.61821174621582
2012-04-27,21.154396057128906
2012-04-30,21.109708786010742
2012-05-01,21.44730567932129
2012-05-02,21.074951171875
2012-05-03,20.86148452758789
2012-05-04,20.836652755737305
2012-05-07,21.18417739868164
2012-05-08,20.985591888427734
2012-05-09,22.112573623657227
2012-05-10,21.65581703186035
2012-05-11,21.457237243652344
2012-05-14,21.491985321044922
2012-05-15,21.243745803833008
2012-05-16,20.921056747436523
2012-05-17,20.191247940063477
2012-05-18,19.933080673217773
2012-05-21,20.608280181884766
2012-05-22,20.74728775024414
2012-05-23,21.159358978271484
2012-05-24,21.174251556396484
2012-05-25,20.930986404418945
2012-05-29,21.31325912475586
2012-05-30,20.72743034362793
2012-05-31,20.508983612060547
2012-06-01,19.80896759033203
2012-06-04,19.416763305664062
2012-06-05,19.65010643005371
2012-06-06,20.091957092285156
2012-06-07,20.176349639892578
2012-06-08,20.250818252563477
2012-06-11,19.565702438354492
2012-06-12,20.1118106842041
2012-06-13,19.689817428588867
2012-06-14,19.545255661010742
2012-06-15,19.48543930053711
2012-06-18,20.098562240600586
2012-06-19,20.16836166381836
2012-06-20,19.854310989379883
2012-06-21,19.460514068603516
2012-06-22,20.033763885498047
2012-06-25,19.455533981323242
2012-06-26,19.639968872070312
2012-06-27,20.01880645751953
2012-06-28,20.502334594726562
2012-06-29,21.025739669799805
2012-07-02,21.140390396118164
2012-07-03,21.43946647644043
2012-07-05,21.38961410522461
2012-07-06,21.21017074584961
2012-07-09,21.195215225219727
2012-07-10,20.238136291503906
2012-07-11,20.04871940612793
2012-07-12,19.759601593017578
2012-07-13,20.417591094970703
2012-07-16,19.754623413085938
2012-07-17,20.268049240112305
2012-07-18,20.63193130493164
2012-07-19,20.671815872192383
2012-07-20,20.063674926757812
2012-07-23,20.1135196685791
2012-07-24,19.894193649291992
2012-07-25,19.70975112915039
2012-07-26,19.93905258178711
2012-07-27,21.14536476135254
2012-07-30,21.060625076293945
2012-07-31,21.140390396118164
2012-08-01,20.87619400024414
2012-08-02,20.916065216064453
2012-08-03,21.23509979248047
2012-08-06,21.299894332885742
2012-08-07,21.768461227416992
2012-08-08,22.037643432617188
2012-08-09,22.29684829711914
2012-08-10,22.4713134765625
2012-08-13,22.446388244628906
2012-08-14,22.28687858581543
2012-08-15,22.585962295532227
2012-08-16,23.079456329345703
2012-08-17,23.129304885864258
2012-08-20,23.263885498046875
2012-08-21,23.298789978027344
2012-08-22,22.984745025634766
2012-08-23,23.129304885864258
2012-08-24,23.388511657714844
2012-08-27,23.06948471069336
2012-08-28,23.05951499938965
2012-08-29,23.089427947998047
2012-08-30,22.969789505004883
2012-08-31,23.308753967285156
2012-09-04,22.855138778686523
2012-09-05,22.705596923828125
2012-09-06,23.05951499938965
2012-09-07,22.994714736938477
2012-09-10,22.875080108642578
2012-09-11,23.000131607055664
2012-09-12,22.98512840270996
2012-09-13,22.960113525390625
2012-09-14,23.100183486938477
2012-09-17,22.875080108642578
2012-09-18,22.76003074645996
2012-09-19,22.95011329650879
2012-09-20,23.21022605895996
2012-09-21,23.46534538269043
2012-09-24,23.185218811035156
2012-09-25,22.5649471282959
2012-09-26,22.349843978881836
2012-09-27,22.58495330810547
2012-09-28,22.419876098632812
2012-10-01,22.254804611206055
2012-10-02,22.374858856201172
2012-10-03,22.454896926879883
2012-10-04,22.830060958862305
2012-10-05,22.554935455322266
2012-10-08,22.624971389770508
2012-10-09,22.15976333618164
2012-10-10,22.32984733581543
2012-10-11,22.199779510498047
2012-10-12,22.164762496948242
2012-10-15,22.254804611206055
2012-10-16,22.7900390625
2012-10-17,22.860071182250977
2012-10-18,22.840065002441406
2012-10-19,23.185218811035156
2012-10-22,23.285261154174805
2012-10-23,22.815053939819336
2012-10-24,23.070165634155273
2012-10-25,23.205224990844727
2012-10-26,23.200223922729492
2012-10-31,23.525375366210938
2012-11-01,23.605396270751953
2012-11-02,23.520360946655273
2012-11-05,23.80048942565918
2012-11-06,23.980567932128906
2012-11-07,23.430320739746094
2012-11-08,23.285261154174805
2012-11-09,22.940105438232422
2012-11-12,22.97512435913086
2012-11-13,23.055150985717773
2012-11-14,22.654979705810547
2012-11-15,22.669986724853516
2012-11-16,22.654979705810547
2012-11-19,23.230234146118164
2012-11-20,23.635414123535156
2012-11-21,23.81549072265625
2012-11-23,24.125629425048828
2012-11-26,23.965557098388672
2012-11-27,23.890522003173828
2012-11-28,24.11562728881836
2012-11-29,24.345731735229492
2012-11-30,24.40074920654297
2012-12-03,23.990571975708008
2012-12-04,23.935543060302734
2012-12-05,24.230680465698242
2012-12-06,24.11063003540039
2012-12-07,24.355737686157227
2012-12-10,23.90553092956543
2012-12-11,23.830495834350586
2012-12-12,23.935897827148438
2012-12-13,23.870655059814453
2012-12-14,23.89073371887207
2012-12-17,23.765254974365234
2012-12-18,24.206933975219727
2012-12-19,24.33240509033203
2012-12-20,24.52815055847168
2012-12-21,23.644794464111328
2012-12-24,23.58957862854004
2012-12-26,23.484188079833984
2012-12-27,23.629743576049805
2012-12-28,23.52935218811035
2012-12-31,24.0714168548584
2013-01-02,24.82929039001465
2013-01-03,24.57332992553711
2013-01-04,24.979867935180664
2013-01-07,24.588382720947266
2013-01-08,24.708831787109375
2013-01-09,24.69879722595215
2013-01-10,24.90458106994629
2013-01-11,24.894540786743164
2013-01-14,24.969831466674805
2013-01-15,24.98990249633789
2013-01-16,24.82929039001465
2013-01-17,25.57210922241211
2013-01-18,25.411502838134766
2013-01-22,25.44162368774414
2013-01-23,25.51690101623535
2013-01-24,25.642385482788086
2013-01-25,25.833106994628906
2013-01-28,25.67249870300293
2013-01-29,25.833106994628906
2013-01-30,25.908390045166016
2013-01-31,25.792959213256836
2013-02-01,26.279802322387695
2013-02-04,25.998737335205078
2013-02-05,26.67630958557129
2013-02-06,26.485576629638672
2013-02-07,26.10413932800293
2013-02-08,26.816852569580078
2013-02-11,26.575927734375
2013-02-12,26.626121520996094
2013-02-13,26.69638442993164
2013-02-14,26.6160831451416
2013-02-15,26.6160831451416
2013-02-19,26.9222412109375
2013-02-20,26.540796279907227
2013-02-21,26.22459602355957
2013-02-22,26.40528678894043
2013-02-25,25.562082290649414
2013-02-26,25.74778175354004
2013-02-27,26.279802322387695
2013-02-28,26.425352096557617
2013-03-01,26.06398582458496
2013-03-04,26.14429473876953
2013-03-05,26.72148323059082
2013-03-06,26.821866989135742
2013-03-07,26.96240234375
2013-03-08,27.365497589111328
2013-03-11,27.627511978149414
2013-03-12,27.72827911376953
2013-03-13,27.78875160217285
2013-03-14,28.111236572265625
2013-03-15,27.90968132019043
2013-03-18,27.733322143554688
2013-03-19,27.773630142211914
2013-03-20,28.453861236572266
2013-03-21,28.015499114990234
2013-03-22,27.97014808654785
2013-03-25,27.75347137451172
2013-03-26,27.90464210510254
2013-03-27,27.390689849853516
2013-03-28,27.718204498291016
2013-04-01,27.410846710205078
2013-04-02,27.335262298583984
2013-04-03,27.168989181518555
2013-04-04,27.456195831298828
2013-04-05,27.21433448791504
2013-04-08,27.662778854370117
2013-04-09,28.020536422729492
2013-04-10,28.292625427246094
2013-04-11,28.559680938720703
2013-04-12,28.297664642333984
2013-04-15,27.08836555480957
2013-04-16,27.693021774291992
2013-04-17,27.15386390686035
2013-04-18,26.977510452270508
2013-04-19,27.158906936645508
2013-04-22,27.209299087524414
2013-04-23,26.932159423828125
2013-04-24,27.299985885620117
2013-04-25,27.60735511779785
2013-04-26,27.199222564697266
2013-04-29,27.33022689819336
2013-04-30,27.108522415161133
2013-05-01,26.31743812561035
2013-05-02,26.43836212158203
2013-05-03,27.264719009399414
2013-05-06,27.486433029174805
2013-05-07,27.8895263671875
2013-05-08,27.975196838378906
2013-05-09,28.151538848876953
2013-05-10,28.41356086730957
2013-05-13,28.23216438293457
2013-05-14,28.83681869506836
2013-05-15,28.6705322265625
2013-05-16,28.645336151123047
2013-05-17,29.244945526123047
2013-05-20,29.21974754333496
2013-05-21,29.29533576965332
2013-05-22,28.80154037475586
2013-05-23,28.80658531188965
2013-05-24,28.796510696411133
2013-05-28,29.07866668701172
2013-05-29,28.83681869506836
2013-05-30,29.134109497070312
2013-05-31,28.98797607421875
2013-06-03,29.486799240112305
2013-06-04,28.75115394592285
2013-06-05,28.131389617919922
2013-06-06,28.53952407836914
2013-06-07,29.244945526123047
2013-06-10,29.063556671142578
2013-06-11,28.544565200805664
2013-06-12,28.271461486816406
2013-06-13,28.448471069335938
2013-06-14,28.53951072692871
2013-06-17,28.625490188598633
2013-06-18,29.136301040649414
2013-06-19,28.61031150817871
2013-06-20,27.851682662963867
2013-06-21,27.836511611938477
2013-06-24,27.03742218017578
2013-06-25,27.366161346435547
2013-06-26,27.629167556762695
2013-06-27,28.06409454345703
2013-06-28,28.079282760620117
2013-07-01,28.438358306884766
2013-07-02,28.16524887084961
2013-07-03,28.30685806274414
2013-07-05,29.207109451293945
2013-07-08,28.94411277770996
2013-07-09,29.34870719909668
2013-07-10,29.32846450805664
2013-07-11,29.849397659301758
2013-07-12,29.88480567932129
2013-07-15,30.006168365478516
2013-07-16,29.419506072998047
2013-07-17,29.7178955078125
2013-07-18,30.30457878112793
2013-07-19,31.836992263793945
2013-07-22,31.199748992919922
2013-07-23,30.860897064208984
2013-07-24,30.623212814331055
2013-07-25,30.931703567504883
2013-07-26,30.9266414642334
2013-07-29,30.845727920532227
2013-07-30,30.901355743408203
2013-07-31,30.87607192993164
2013-08-01,31.412172317504883
2013-08-02,31.61446189880371
2013-08-05,31.46274757385254
2013-08-06,30.790102005004883
2013-08-07,31.007566452026367
2013-08-08,31.144121170043945
2013-08-09,30.85584259033203
2013-08-12,31.03790283203125
2013-08-13,31.36664581298828
2013-08-14,31.341358184814453
2013-08-15,30.466428756713867
2013-08-16,30.815391540527344
2013-08-19,30.466428756713867
2013-08-20,30.425960540771484
2013-08-21,30.466428756713867
2013-08-22,31.012622833251953
2013-08-23,31.093555450439453
2013-08-26,30.997461318969727
2013-08-27,29.991008758544922
2013-08-28,29.950532913208008
2013-08-29,30.13768768310547
2013-08-30,29.910106658935547
2013-09-03,30.61308479309082
2013-09-04,31.134008407592773
2013-09-05,31.174476623535156
2013-09-06,31.24022674560547
2013-09-09,31.538604736328125
2013-09-10,32.7776985168457
2013-09-11,32.40729522705078
2013-09-12,32.07749938964844
2013-09-13,32.25000762939453
2013-09-16,32.742183685302734
2013-09-17,32.84366226196289
