Date,UNTY
2010-04-29,4.1616716384887695
2010-04-30,4.169265270233154
2010-05-03,4.169265270233154
2010-05-04,4.138887405395508
2010-05-05,4.184452533721924
2010-05-06,4.1768598556518555
2010-05-07,3.994595527648926
2010-05-10,3.9490296840667725
2010-05-11,4.002190589904785
2010-05-12,4.0401611328125
2010-05-13,4.032567501068115
2010-05-14,4.032567501068115
2010-05-17,3.9870002269744873
2010-05-18,3.9642202854156494
2010-05-19,4.024975776672363
2010-05-20,4.024975776672363
2010-05-21,3.9870002269744873
2010-05-24,3.9870002269744873
2010-05-25,3.9490296840667725
2010-05-26,3.9870002269744873
2010-05-27,4.07053804397583
2010-05-28,4.1616716384887695
2010-06-01,4.1616716384887695
2010-06-02,4.222424507141113
2010-06-03,4.222424507141113
2010-06-04,4.222424507141113
2010-06-07,4.1768598556518555
2010-06-08,4.15407657623291
2010-06-09,3.873088836669922
2010-06-10,3.926248550415039
2010-06-11,4.123701572418213
2010-06-14,3.835115671157837
2010-06-15,3.835115671157837
2010-06-16,3.8275229930877686
2010-06-17,4.123701572418213
2010-06-18,4.100916862487793
2010-06-21,4.100916862487793
2010-06-22,4.100916862487793
2010-06-23,3.873088836669922
2010-06-24,4.009785175323486
2010-06-25,4.0401611328125
2010-06-28,4.024975776672363
2010-06-29,4.062943458557129
2010-06-30,4.062943458557129
2010-07-01,4.062943458557129
2010-07-02,3.835115671157837
2010-07-06,3.835115671157837
2010-07-07,3.797144651412964
2010-07-08,3.6680421829223633
2010-07-09,3.797144651412964
2010-07-12,3.797144651412964
2010-07-13,3.979407548904419
2010-07-14,3.9718129634857178
2010-07-15,3.9870002269744873
2010-07-16,3.9642202854156494
2010-07-19,3.941436290740967
2010-07-20,3.979407548904419
2010-07-21,3.9870002269744873
2010-07-22,3.8427093029022217
2010-07-23,3.9110605716705322
2010-07-26,3.873088836669922
2010-07-27,3.9490296840667725
2010-07-28,3.728795289993286
2010-07-29,3.8654935359954834
2010-07-30,3.9870002269744873
2010-08-02,4.0781331062316895
2010-08-03,4.290775775909424
2010-08-04,4.184452533721924
2010-08-05,4.321152687072754
2010-08-06,4.321152687072754
2010-08-09,4.290775775909424
2010-08-10,4.275584697723389
2010-08-11,4.275584697723389
2010-08-12,4.3287458419799805
2010-08-13,4.3287458419799805
2010-08-16,4.230019569396973
2010-08-17,4.230019569396973
2010-08-18,4.252800464630127
2010-08-19,4.252800464630127
2010-08-20,4.1768598556518555
2010-08-23,4.169265270233154
2010-08-24,4.169265270233154
2010-08-25,4.15407657623291
2010-08-26,4.093321323394775
2010-08-27,4.024975776672363
2010-08-30,4.1768598556518555
2010-08-31,4.138887405395508
2010-09-01,4.1768598556518555
2010-09-02,4.1085100173950195
2010-09-03,4.15407657623291
2010-09-07,4.093321323394775
2010-09-08,3.9110605716705322
2010-09-09,3.873088836669922
2010-09-10,4.131295680999756
2010-09-13,4.062943458557129
2010-09-14,3.918653726577759
2010-09-15,3.9718129634857178
2010-09-16,3.918653726577759
2010-09-17,3.9870002269744873
2010-09-20,3.9110605716705322
2010-09-21,4.085728645324707
2010-09-22,4.024975776672363
2010-09-23,4.024975776672363
2010-09-24,4.062943458557129
2010-09-27,4.062943458557129
2010-09-28,3.9490296840667725
2010-09-29,3.9490296840667725
2010-09-30,3.9870002269744873
2010-10-01,3.9870002269744873
2010-10-04,4.1616716384887695
2010-10-05,4.100916862487793
2010-10-06,3.9490296840667725
2010-10-07,4.237614631652832
2010-10-08,4.1920485496521
2010-10-11,4.1768598556518555
2010-10-12,4.1768598556518555
2010-10-13,4.518601894378662
2010-10-14,4.404687881469727
2010-10-15,4.267990589141846
2010-10-18,4.321152687072754
2010-10-19,4.366716384887695
2010-10-20,4.3287458419799805
2010-10-21,4.336339950561523
2010-10-22,4.442659378051758
2010-10-25,4.366716384887695
2010-10-26,4.442659378051758
2010-10-27,4.366716384887695
2010-10-28,4.404687881469727
2010-10-29,4.366716384887695
2010-11-01,4.366716384887695
2010-11-02,4.366716384887695
2010-11-03,4.366716384887695
2010-11-04,4.442659378051758
2010-11-05,4.480630874633789
2010-11-08,4.480630874633789
2010-11-09,4.480630874633789
2010-11-10,4.480630874633789
2010-11-11,4.389500617980957
2010-11-12,4.366716384887695
2010-11-15,4.404687881469727
2010-11-16,4.366716384887695
2010-11-17,4.3287458419799805
2010-11-18,4.343934059143066
2010-11-19,4.252800464630127
2010-11-22,4.298368453979492
2010-11-23,4.222424507141113
2010-11-24,4.184452533721924
2010-11-26,4.184452533721924
2010-11-29,4.100916862487793
2010-11-30,4.3287458419799805
2010-12-01,4.3287458419799805
2010-12-02,4.3287458419799805
2010-12-03,4.404687881469727
2010-12-06,4.404687881469727
2010-12-07,4.442659378051758
2010-12-08,4.442659378051758
2010-12-09,4.480630874633789
2010-12-10,4.518601894378662
2010-12-13,4.541385173797607
2010-12-14,4.541385173797607
2010-12-15,4.548981666564941
2010-12-16,4.556572437286377
2010-12-17,4.556572437286377
2010-12-20,4.556572437286377
2010-12-21,4.632517337799072
2010-12-22,4.632517337799072
2010-12-23,4.632517337799072
2010-12-27,4.632517337799072
2010-12-28,4.594544887542725
2010-12-29,4.594544887542725
2010-12-30,4.594544887542725
2010-12-31,4.594544887542725
2011-01-03,4.632517337799072
2011-01-04,4.738838195800781
2011-01-05,4.746431827545166
2011-01-06,4.746431827545166
2011-01-07,4.632517337799072
2011-01-10,4.776809215545654
2011-01-11,4.624923229217529
2011-01-12,4.867939472198486
2011-01-13,4.928694725036621
2011-01-14,4.905911445617676
2011-01-18,4.905911445617676
2011-01-19,4.860345363616943
2011-01-20,4.875534534454346
2011-01-21,4.936290264129639
2011-01-24,4.928694725036621
2011-01-25,4.898317337036133
2011-01-26,5.012233734130859
2011-01-27,4.997044086456299
2011-01-28,4.997044086456299
2011-01-31,4.974259853363037
2011-02-01,5.4678874015808105
2011-02-02,4.974259853363037
2011-02-03,5.0729851722717285
2011-02-04,5.0729851722717285
2011-02-07,4.974259853363037
2011-02-08,4.974259853363037
2011-02-09,4.974259853363037
2011-02-10,4.98185396194458
2011-02-11,4.98185396194458
2011-02-14,4.966664791107178
2011-02-15,4.989447593688965
2011-02-16,4.928694725036621
2011-02-17,4.928694725036621
2011-02-18,5.118552207946777
2011-02-22,5.118552207946777
2011-02-23,4.928694725036621
2011-02-24,5.06539249420166
2011-02-25,5.06539249420166
2011-02-28,5.19449520111084
2011-03-01,5.088174819946289
2011-03-02,5.088174819946289
2011-03-03,4.974259853363037
2011-03-04,4.974259853363037
2011-03-07,5.429916858673096
2011-03-08,5.278032302856445
2011-03-09,5.429916858673096
2011-03-10,5.391944885253906
2011-03-11,5.391944885253906
2011-03-14,5.316003322601318
2011-03-15,5.270437717437744
2011-03-16,5.278032302856445
2011-03-17,5.278032302856445
2011-03-18,5.278032302856445
2011-03-21,5.278032302856445
2011-03-22,5.278032302856445
2011-03-23,5.240059852600098
2011-03-24,5.278032302856445
2011-03-25,5.278032302856445
2011-03-28,5.278032302856445
2011-03-29,5.278032302856445
2011-03-30,5.262844085693359
2011-03-31,5.278032302856445
2011-04-01,5.278032302856445
2011-04-04,5.278032302856445
2011-04-05,5.012233734130859
2011-04-06,5.012233734130859
2011-04-07,5.095770359039307
2011-04-08,5.202089309692383
2011-04-11,5.293220043182373
2011-04-12,5.278032302856445
2011-04-13,5.240059852600098
2011-04-14,5.240059852600098
2011-04-15,5.270437717437744
2011-04-18,5.270437717437744
2011-04-19,5.202089309692383
2011-04-20,5.202089309692383
2011-04-21,5.224872589111328
2011-04-25,5.2324652671813965
2011-04-26,5.2324652671813965
2011-04-27,5.2324652671813965
2011-04-28,5.2324652671813965
2011-04-29,5.2324652671813965
2011-05-02,5.2324652671813965
2011-05-03,5.133740425109863
2011-05-04,5.179305553436279
2011-05-05,5.202089309692383
2011-05-06,5.202089309692383
2011-05-09,5.202089309692383
2011-05-10,5.202089309692383
2011-05-11,5.126145839691162
2011-05-12,5.126145839691162
2011-05-13,5.0729851722717285
2011-05-16,5.012233734130859
2011-05-17,5.0350141525268555
2011-05-18,5.118552207946777
2011-05-19,5.095770359039307
2011-05-20,5.088174819946289
2011-05-23,4.92110013961792
2011-05-24,5.012233734130859
2011-05-25,5.0729851722717285
2011-05-26,5.057796478271484
2011-05-27,5.080580234527588
2011-05-31,4.936290264129639
2011-06-01,5.080580234527588
2011-06-02,5.11095666885376
2011-06-03,5.133740425109863
2011-06-06,5.133740425109863
2011-06-07,5.240059852600098
2011-06-08,5.316003322601318
2011-06-09,5.240059852600098
2011-06-10,5.2324652671813965
2011-06-13,5.202089309692383
2011-06-14,5.164117813110352
2011-06-15,5.103362083435059
2011-06-16,5.202089309692383
2011-06-17,5.209682464599609
2011-06-20,5.179305553436279
2011-06-21,5.133740425109863
2011-06-22,5.088174819946289
2011-06-23,5.19449520111084
2011-06-24,5.19449520111084
2011-06-27,5.126145839691162
2011-06-28,5.148928165435791
2011-06-29,5.126145839691162
2011-06-30,5.156522750854492
2011-07-01,5.088174819946289
2011-07-05,5.088174819946289
2011-07-06,5.126145839691162
2011-07-07,5.156522750854492
2011-07-08,5.126145839691162
2011-07-11,5.133740425109863
2011-07-12,5.095770359039307
2011-07-13,5.11095666885376
2011-07-14,5.0274200439453125
2011-07-15,5.088174819946289
2011-07-18,5.156522750854492
2011-07-19,5.156522750854492
2011-07-20,5.11095666885376
2011-07-21,5.11095666885376
2011-07-22,5.0274200439453125
2011-07-25,5.126145839691162
2011-07-26,5.088174819946289
2011-07-27,5.088174819946289
2011-07-28,5.019824028015137
2011-07-29,5.0274200439453125
2011-08-01,5.11095666885376
2011-08-02,5.088174819946289
2011-08-03,5.11095666885376
2011-08-04,5.118552207946777
2011-08-05,5.126145839691162
2011-08-08,5.012233734130859
2011-08-09,4.997044086456299
2011-08-10,5.080580234527588
2011-08-11,5.012233734130859
2011-08-12,5.118552207946777
2011-08-15,5.11095666885376
2011-08-16,5.012233734130859
2011-08-17,5.0502028465271
2011-08-18,4.997044086456299
2011-08-19,4.974259853363037
2011-08-22,4.974259853363037
2011-08-23,4.92110013961792
2011-08-24,5.088174819946289
2011-08-25,4.959071636199951
2011-08-26,4.974259853363037
2011-08-29,4.860345363616943
2011-08-30,4.928694725036621
2011-08-31,5.0350141525268555
2011-09-01,4.936290264129639
2011-09-02,4.898317337036133
2011-09-06,5.004636764526367
2011-09-07,4.936290264129639
2011-09-08,4.875534534454346
2011-09-09,4.92110013961792
2011-09-12,4.829967498779297
2011-09-13,5.012233734130859
2011-09-14,5.012233734130859
2011-09-15,5.012233734130859
2011-09-16,4.898317337036133
2011-09-19,5.012233734130859
2011-09-20,4.936290264129639
2011-09-21,4.936290264129639
2011-09-22,5.012233734130859
2011-09-23,5.0502028465271
2011-09-26,4.997044086456299
2011-09-27,4.974259853363037
2011-09-28,4.974259853363037
2011-09-29,4.951476573944092
2011-09-30,5.0502028465271
2011-10-03,5.0502028465271
2011-10-04,5.133740425109863
2011-10-05,5.133740425109863
2011-10-06,4.98185396194458
2011-10-07,4.936290264129639
2011-10-10,4.936290264129639
2011-10-11,4.936290264129639
2011-10-12,4.936290264129639
2011-10-13,5.012233734130859
2011-10-14,5.012233734130859
2011-10-17,5.012233734130859
2011-10-18,4.943882465362549
2011-10-19,5.012233734130859
2011-10-20,5.012233734130859
2011-10-21,5.012233734130859
2011-10-24,5.012233734130859
2011-10-25,5.012233734130859
2011-10-26,5.012233734130859
2011-10-27,4.936290264129639
2011-10-28,4.860345363616943
2011-10-31,4.860345363616943
2011-11-01,4.860345363616943
2011-11-02,4.754024982452393
2011-11-03,4.746431827545166
2011-11-04,4.860345363616943
2011-11-07,4.860345363616943
2011-11-08,4.860345363616943
2011-11-09,4.860345363616943
2011-11-10,4.860345363616943
2011-11-11,4.860345363616943
2011-11-14,4.860345363616943
2011-11-15,4.92110013961792
2011-11-16,4.860345363616943
2011-11-17,4.860345363616943
2011-11-18,4.8527512550354
2011-11-21,4.8527512550354
2011-11-22,4.8527512550354
2011-11-23,4.82237434387207
2011-11-25,4.936290264129639
2011-11-28,4.784402370452881
2011-11-29,4.769213676452637
2011-11-30,4.769213676452637
2011-12-01,4.860345363616943
2011-12-02,4.860345363616943
2011-12-05,4.83756160736084
2011-12-06,4.82237434387207
2011-12-07,4.860345363616943
2011-12-08,4.860345363616943
2011-12-09,4.860345363616943
2011-12-12,4.860345363616943
2011-12-13,4.860345363616943
2011-12-14,4.807185649871826
2011-12-15,4.807185649871826
2011-12-16,4.82237434387207
2011-12-19,4.784402370452881
2011-12-20,4.784402370452881
2011-12-21,4.784402370452881
2011-12-22,4.784402370452881
2011-12-23,4.860345363616943
2011-12-27,4.860345363616943
2011-12-28,4.860345363616943
2011-12-29,4.860345363616943
2011-12-30,4.860345363616943
2012-01-03,4.860345363616943
2012-01-04,4.8527512550354
2012-01-05,4.82237434387207
2012-01-06,4.82237434387207
2012-01-09,4.82237434387207
2012-01-10,4.82237434387207
2012-01-11,4.82237434387207
2012-01-12,4.82237434387207
2012-01-13,4.82237434387207
2012-01-17,4.82237434387207
2012-01-18,4.82237434387207
2012-01-19,4.82237434387207
2012-01-20,4.784402370452881
2012-01-23,4.784402370452881
2012-01-24,4.784402370452881
2012-01-25,4.784402370452881
2012-01-26,4.82237434387207
2012-01-27,4.82237434387207
2012-01-30,4.82237434387207
2012-01-31,4.708460330963135
2012-02-01,4.670487880706787
2012-02-02,4.670487880706787
2012-02-03,4.670487880706787
2012-02-06,4.5717620849609375
2012-02-07,4.556572437286377
2012-02-08,4.556572437286377
2012-02-09,4.556572437286377
2012-02-10,4.556572437286377
2012-02-13,4.556572437286377
2012-02-14,4.556572437286377
2012-02-15,4.556572437286377
2012-02-16,4.693270683288574
2012-02-17,4.624923229217529
2012-02-21,4.685675621032715
2012-02-22,4.67808198928833
2012-02-23,4.708460330963135
2012-02-24,4.708460330963135
2012-02-27,4.632517337799072
2012-02-28,4.556572437286377
2012-02-29,4.746431827545166
2012-03-01,4.746431827545166
2012-03-02,4.807185649871826
2012-03-05,4.807185649871826
2012-03-06,4.807185649871826
2012-03-07,4.776809215545654
2012-03-08,4.541385173797607
2012-03-09,4.556572437286377
2012-03-12,4.594544887542725
2012-03-13,4.632517337799072
2012-03-14,4.67808198928833
2012-03-15,4.708460330963135
2012-03-16,4.723647117614746
2012-03-19,4.708460330963135
2012-03-20,4.708460330963135
2012-03-21,4.784402370452881
2012-03-22,4.769213676452637
2012-03-23,4.769213676452637
2012-03-26,4.746431827545166
2012-03-27,4.746431827545166
2012-03-28,4.738838195800781
2012-03-29,4.731242656707764
2012-03-30,4.738838195800781
2012-04-02,4.723647117614746
2012-04-03,4.746431827545166
2012-04-04,4.693270683288574
2012-04-05,4.662892818450928
2012-04-09,4.662892818450928
2012-04-10,4.647704124450684
2012-04-11,4.647704124450684
2012-04-12,4.670487880706787
2012-04-13,4.594544887542725
2012-04-16,4.632517337799072
2012-04-17,4.632517337799072
2012-04-18,4.670487880706787
2012-04-19,4.670487880706787
2012-04-20,4.670487880706787
2012-04-23,4.670487880706787
2012-04-24,4.708460330963135
2012-04-25,4.746431827545166
2012-04-26,4.624923229217529
2012-04-27,4.708460330963135
2012-04-30,4.700867176055908
2012-05-01,4.700867176055908
2012-05-02,4.632517337799072
2012-05-03,4.746431827545166
2012-05-04,4.738838195800781
2012-05-07,4.738838195800781
2012-05-08,4.632517337799072
2012-05-09,4.594544887542725
2012-05-10,4.716053485870361
2012-05-11,4.746431827545166
2012-05-14,4.738838195800781
2012-05-15,4.624923229217529
2012-05-16,4.5717620849609375
2012-05-17,4.670487880706787
2012-05-18,4.708460330963135
2012-05-21,4.708460330963135
2012-05-22,4.670487880706787
2012-05-23,4.685675621032715
2012-05-24,4.700867176055908
2012-05-25,4.556572437286377
2012-05-29,4.693270683288574
2012-05-30,4.655300140380859
2012-05-31,4.655300140380859
2012-06-01,4.624923229217529
2012-06-04,4.5641679763793945
2012-06-05,4.5641679763793945
2012-06-06,4.5717620849609375
2012-06-07,4.617327690124512
2012-06-08,4.556572437286377
2012-06-11,4.548981666564941
2012-06-12,4.609733581542969
2012-06-13,4.556572437286377
2012-06-14,4.609733581542969
2012-06-15,4.495819091796875
2012-06-18,4.518601894378662
2012-06-19,4.548981666564941
2012-06-20,4.548981666564941
2012-06-21,4.548981666564941
2012-06-22,4.579357147216797
2012-06-25,4.548981666564941
2012-06-26,4.556572437286377
2012-06-27,4.5641679763793945
2012-06-28,4.556572437286377
2012-06-29,4.556572437286377
2012-07-02,4.556572437286377
2012-07-03,4.617327690124512
2012-07-05,4.617327690124512
2012-07-06,4.556572437286377
2012-07-09,4.579357147216797
2012-07-10,4.579357147216797
2012-07-11,4.556572437286377
2012-07-12,4.5717620849609375
2012-07-13,4.48822546005249
2012-07-16,4.5641679763793945
2012-07-17,4.556572437286377
2012-07-18,4.556572437286377
2012-07-19,4.579357147216797
2012-07-20,4.579357147216797
2012-07-23,4.48822546005249
2012-07-24,4.5717620849609375
2012-07-25,4.5717620849609375
2012-07-26,4.541385173797607
2012-07-27,4.480630874633789
2012-07-30,4.4654436111450195
2012-07-31,4.533792018890381
2012-08-01,4.548981666564941
2012-08-02,4.548981666564941
2012-08-03,4.548981666564941
2012-08-06,4.548981666564941
2012-08-07,4.511008262634277
2012-08-08,4.518601894378662
2012-08-09,4.518601894378662
2012-08-10,4.556572437286377
2012-08-13,4.548981666564941
2012-08-14,4.548981666564941
2012-08-15,4.548981666564941
2012-08-16,4.548981666564941
2012-08-17,4.548981666564941
2012-08-20,4.548981666564941
2012-08-21,4.548981666564941
2012-08-22,4.556572437286377
2012-08-23,4.548981666564941
2012-08-24,4.548981666564941
2012-08-27,4.518601894378662
2012-08-28,4.518601894378662
2012-08-29,4.518601894378662
2012-08-30,4.632517337799072
2012-08-31,4.662892818450928
2012-09-04,4.662892818450928
2012-09-05,4.662892818450928
2012-09-06,4.670487880706787
2012-09-07,4.670487880706787
2012-09-10,4.609733581542969
2012-09-11,4.655300140380859
2012-09-12,4.624923229217529
2012-09-13,4.670487880706787
2012-09-14,4.670487880706787
2012-09-17,4.609733581542969
2012-09-18,4.670487880706787
2012-09-19,4.662892818450928
2012-09-20,4.662892818450928
2012-09-21,4.632517337799072
2012-09-24,4.662892818450928
2012-09-25,4.624923229217529
2012-09-26,4.511008262634277
2012-09-27,4.5717620849609375
2012-09-28,4.655300140380859
2012-10-01,4.655300140380859
2012-10-02,4.594544887542725
2012-10-03,4.624923229217529
2012-10-04,4.632517337799072
2012-10-05,4.624923229217529
2012-10-08,4.586951732635498
2012-10-09,4.617327690124512
2012-10-10,4.602139472961426
2012-10-11,4.594544887542725
2012-10-12,4.602139472961426
2012-10-15,4.594544887542725
2012-10-16,4.5717620849609375
2012-10-17,4.5717620849609375
2012-10-18,4.594544887542725
2012-10-19,4.594544887542725
2012-10-22,4.594544887542725
2012-10-23,4.586951732635498
2012-10-24,4.594544887542725
2012-10-25,4.586951732635498
2012-10-26,4.586951732635498
2012-10-31,4.632517337799072
2012-11-01,4.632517337799072
2012-11-02,4.655300140380859
2012-11-05,4.670487880706787
2012-11-06,4.746431827545166
2012-11-07,4.716053485870361
2012-11-08,4.708460330963135
2012-11-09,4.738838195800781
2012-11-12,4.640111923217773
2012-11-13,4.624923229217529
2012-11-14,4.632517337799072
2012-11-15,4.602139472961426
2012-11-16,4.518601894378662
2012-11-19,4.594544887542725
2012-11-20,4.670487880706787
2012-11-21,4.556572437286377
2012-11-23,4.594544887542725
2012-11-26,4.586951732635498
2012-11-27,4.586951732635498
2012-11-28,4.708460330963135
2012-11-29,4.700867176055908
2012-11-30,4.670487880706787
2012-12-03,4.624923229217529
2012-12-04,4.670487880706787
2012-12-05,4.655300140380859
2012-12-06,4.655300140380859
2012-12-07,4.366716384887695
2012-12-10,4.586951732635498
2012-12-11,4.617327690124512
2012-12-12,4.594544887542725
2012-12-13,4.594544887542725
2012-12-14,4.586951732635498
2012-12-17,4.556572437286377
2012-12-18,4.556572437286377
2012-12-19,4.5717620849609375
2012-12-20,4.738838195800781
2012-12-21,4.731242656707764
2012-12-24,4.738838195800781
2012-12-26,4.700867176055908
2012-12-27,4.708460330963135
2012-12-28,4.731242656707764
2012-12-31,4.738838195800781
2013-01-02,4.731242656707764
2013-01-03,4.640111923217773
2013-01-04,4.5717620849609375
2013-01-07,4.640111923217773
2013-01-08,4.556572437286377
2013-01-09,4.662892818450928
2013-01-10,4.594544887542725
2013-01-11,4.548981666564941
2013-01-14,4.556572437286377
2013-01-15,4.548981666564941
2013-01-16,4.548981666564941
2013-01-17,4.662892818450928
2013-01-18,4.594544887542725
2013-01-22,4.602139472961426
2013-01-23,4.670487880706787
2013-01-24,4.5641679763793945
2013-01-25,4.662892818450928
2013-01-28,4.693270683288574
2013-01-29,4.647704124450684
2013-01-30,4.640111923217773
2013-01-31,4.670487880706787
2013-02-01,4.647704124450684
2013-02-04,4.594544887542725
2013-02-05,4.579357147216797
2013-02-06,4.609733581542969
2013-02-07,4.586951732635498
2013-02-08,4.602139472961426
2013-02-11,4.609733581542969
2013-02-12,4.602139472961426
2013-02-13,4.609733581542969
2013-02-14,4.586951732635498
2013-02-15,4.556572437286377
2013-02-19,4.579357147216797
2013-02-20,4.594544887542725
2013-02-21,4.548981666564941
2013-02-22,4.586951732635498
2013-02-25,4.5717620849609375
2013-02-26,4.5717620849609375
2013-02-27,4.586951732635498
2013-02-28,4.5717620849609375
2013-03-01,4.586951732635498
2013-03-04,4.5717620849609375
2013-03-05,4.716053485870361
2013-03-06,4.700867176055908
2013-03-07,4.617327690124512
2013-03-08,4.700867176055908
2013-03-11,4.867939472198486
2013-03-12,4.98185396194458
2013-03-13,4.716053485870361
2013-03-14,4.898317337036133
2013-03-15,4.898317337036133
2013-03-18,4.898317337036133
2013-03-19,5.06539249420166
2013-03-20,4.943882465362549
2013-03-21,4.928694725036621
2013-03-22,4.928694725036621
2013-03-25,4.928694725036621
2013-03-26,4.936290264129639
2013-03-27,4.936290264129639
2013-03-28,4.943882465362549
2013-04-01,4.959071636199951
2013-04-02,4.959071636199951
2013-04-03,4.959071636199951
2013-04-04,4.959071636199951
2013-04-05,4.959071636199951
2013-04-08,4.959071636199951
2013-04-09,4.951476573944092
2013-04-10,4.959071636199951
2013-04-11,4.959071636199951
2013-04-12,4.943882465362549
2013-04-15,4.951476573944092
2013-04-16,4.959071636199951
2013-04-17,4.959071636199951
2013-04-18,5.118552207946777
2013-04-19,5.224872589111328
2013-04-22,5.28562593460083
2013-04-23,5.316003322601318
2013-04-24,5.384350299835205
2013-04-25,5.422322750091553
2013-04-26,5.422322750091553
2013-04-29,5.422322750091553
2013-04-30,5.414728164672852
2013-05-01,5.391944885253906
2013-05-02,5.399538993835449
2013-05-03,5.399538993835449
2013-05-06,5.384350299835205
2013-05-07,5.316003322601318
2013-05-08,5.316003322601318
2013-05-09,5.376757621765137
2013-05-10,5.376757621765137
2013-05-13,5.346382141113281
2013-05-14,5.353975772857666
2013-05-15,5.338785648345947
2013-05-16,5.338785648345947
2013-05-17,5.353975772857666
2013-05-20,5.338785648345947
2013-05-21,5.338785648345947
2013-05-22,5.338785648345947
2013-05-23,5.308408260345459
2013-05-24,5.316003322601318
2013-05-28,5.316003322601318
2013-05-29,5.316003322601318
2013-05-30,5.308408260345459
2013-05-31,5.316003322601318
2013-06-03,5.316003322601318
2013-06-04,5.316003322601318
2013-06-05,5.316003322601318
2013-06-06,5.361569404602051
2013-06-07,5.353975772857666
2013-06-10,5.353975772857666
2013-06-11,5.498266696929932
2013-06-12,5.376757621765137
2013-06-13,5.346337795257568
2013-06-14,5.346337795257568
2013-06-17,5.41478157043457
2013-06-18,5.247472286224365
2013-06-19,5.399569988250732
2013-06-20,5.399569988250732
2013-06-21,5.3311262130737305
2013-06-24,5.41478157043457
2013-06-25,5.270286560058594
2013-06-26,5.41478157043457
2013-06-27,5.391966819763184
2013-06-28,5.399569988250732
2013-07-01,5.3767571449279785
2013-07-02,5.422388076782227
2013-07-03,5.422388076782227
2013-07-05,5.452808856964111
2013-07-08,5.437597274780273
2013-07-09,5.3767571449279785
2013-07-10,5.460411071777344
2013-07-11,5.513647079467773
2013-07-12,5.437597274780273
2013-07-15,5.475623607635498
2013-07-16,5.468016147613525
2013-07-17,5.468016147613525
2013-07-18,5.468016147613525
2013-07-19,5.468016147613525
2013-07-22,5.635326862335205
2013-07-23,5.635326862335205
2013-07-24,5.749403953552246
2013-07-25,5.680958271026611
2013-07-26,5.513647079467773
2013-07-29,5.513647079467773
2013-07-30,5.969950199127197
2013-07-31,6.076419830322266
2013-08-01,6.046001434326172
2013-08-02,6.023184776306152
2013-08-05,5.931924819946289
2013-08-06,5.939528465270996
2013-08-07,5.939528465270996
2013-08-08,6.030789852142334
2013-08-09,5.977553844451904
2013-08-12,5.977553844451904
2013-08-13,6.030789852142334
2013-08-14,5.612513542175293
2013-08-15,5.589699745178223
2013-08-16,5.718985080718994
2013-08-19,5.7874298095703125
2013-08-20,5.7874298095703125
2013-08-21,5.825453758239746
2013-08-22,5.931924819946289
2013-08-23,6.00037145614624
2013-08-26,5.985159397125244
2013-08-27,5.757009983062744
2013-08-28,5.703772068023682
2013-08-29,5.916714191436768
2013-08-30,5.893900394439697
2013-09-03,5.833059310913086
2013-09-04,5.635326862335205
