Date,APTV
2012-02-24,24.045047760009766
2012-02-27,23.96844482421875
2012-02-28,24.420387268066406
2012-02-29,24.512310028076172
2012-03-01,24.512310028076172
2012-03-02,24.765092849731445
2012-03-05,24.236549377441406
2012-03-06,22.9649715423584
2012-03-07,22.987951278686523
2012-03-08,24.282512664794922
2012-03-09,24.382091522216797
2012-03-12,24.45102882385254
2012-03-13,24.474016189575195
2012-03-14,24.343782424926758
2012-03-15,24.297822952270508
2012-03-16,24.512310028076172
2012-03-19,24.167606353759766
2012-03-20,23.85354232788086
2012-03-21,23.94546127319336
2012-03-22,23.723318099975586
2012-03-23,23.723318099975586
2012-03-26,24.481674194335938
2012-03-27,24.443368911743164
2012-03-28,24.175264358520508
2012-03-29,24.33612632751465
2012-03-30,24.205904006958008
2012-04-02,24.167606353759766
2012-04-03,23.953123092651367
2012-04-04,24.228885650634766
2012-04-05,24.328472137451172
2012-04-09,23.953123092651367
2012-04-10,23.62373924255371
2012-04-11,24.121646881103516
2012-04-12,24.33612632751465
2012-04-13,24.39740562438965
2012-04-16,24.50465202331543
2012-04-17,24.596574783325195
2012-04-18,24.66551399230957
2012-04-19,24.405071258544922
2012-04-20,24.4127254486084
2012-04-23,24.129302978515625
2012-04-24,23.14881134033203
2012-04-25,23.631397247314453
2012-04-26,23.455211639404297
2012-04-27,23.830564498901367
2012-04-30,23.50883674621582
2012-05-01,23.639057159423828
2012-05-02,23.547142028808594
2012-05-03,23.324996948242188
2012-05-04,22.49770736694336
2012-05-07,22.712190628051758
2012-05-08,21.831279754638672
2012-05-09,21.85425567626953
2012-05-10,22.053421020507812
2012-05-11,21.99980354309082
2012-05-14,21.455928802490234
2012-05-15,21.149526596069336
2012-05-16,21.432952880859375
2012-05-17,21.057607650756836
2012-05-18,20.881423950195312
2012-05-21,21.44827651977539
2012-05-22,21.59381675720215
2012-05-23,21.471250534057617
2012-05-24,21.218473434448242
2012-05-25,21.79297637939453
2012-05-29,22.85772705078125
2012-05-30,22.099384307861328
2012-05-31,22.23726463317871
2012-06-01,21.632112503051758
2012-06-04,21.24144744873047
2012-06-05,21.655094146728516
2012-06-06,22.21428108215332
2012-06-07,21.85425567626953
2012-06-08,22.02277946472168
2012-06-11,21.831279754638672
2012-06-12,22.114700317382812
2012-06-13,21.907878875732422
2012-06-14,21.78531265258789
2012-06-15,21.86191177368164
2012-06-18,22.14533805847168
2012-06-19,22.29088020324707
2012-06-20,21.892555236816406
2012-06-21,21.11888885498047
2012-06-22,20.69757843017578
2012-06-25,19.72475242614746
2012-06-26,19.847307205200195
2012-06-27,19.71708869934082
2012-06-28,19.479625701904297
2012-06-29,19.533246994018555
2012-07-02,19.372390747070312
2012-07-03,20.153715133666992
2012-07-05,20.536720275878906
2012-07-06,20.222654342651367
2012-07-09,20.421817779541016
2012-07-10,20.322237014770508
2012-07-11,20.01583480834961
2012-07-12,20.115415573120117
2012-07-13,20.58267593383789
2012-07-16,20.398839950561523
2012-07-17,20.682262420654297
2012-07-18,20.843124389648438
2012-07-19,20.83547019958496
2012-07-20,20.666946411132812
2012-07-23,20.598003387451172
2012-07-24,20.30691909790039
2012-07-25,20.46011734008789
2012-07-26,20.643964767456055
2012-07-27,21.27974510192871
2012-07-30,21.44061279296875
2012-07-31,21.747011184692383
2012-08-01,21.432952880859375
2012-08-02,21.057607650756836
2012-08-03,21.701051712036133
2012-08-06,22.229602813720703
2012-08-07,22.244918823242188
2012-08-08,21.976821899414062
2012-08-09,22.168317794799805
2012-08-10,21.86191177368164
2012-08-13,21.99213409423828
2012-08-14,21.93086051940918
2012-08-15,21.815954208374023
2012-08-16,22.49770736694336
2012-08-17,22.597288131713867
2012-08-20,22.513023376464844
2012-08-21,22.44408416748047
2012-08-22,22.39812469482422
2012-08-23,22.31386375427246
2012-08-24,22.35216522216797
2012-08-27,22.643247604370117
2012-08-28,23.386276245117188
2012-08-29,23.133495330810547
2012-08-30,22.819425582885742
2012-08-31,23.202434539794922
2012-09-04,22.980295181274414
2012-09-05,22.980295181274414
2012-09-06,23.639057159423828
2012-09-07,23.8612003326416
2012-09-10,23.646718978881836
2012-09-11,23.82290267944336
2012-09-12,23.73097801208496
2012-09-13,23.562454223632812
2012-09-14,24.374431610107422
2012-09-17,24.221221923828125
2012-09-18,24.313152313232422
2012-09-19,24.527631759643555
2012-09-20,24.527631759643555
2012-09-21,24.343782424926758
2012-09-24,24.25187110900879
2012-09-25,24.029726028442383
2012-09-26,24.00674819946289
2012-09-27,23.94546127319336
2012-09-28,23.746301651000977
2012-10-01,23.976102828979492
2012-10-02,24.15994644165039
2012-10-03,24.175264358520508
2012-10-04,24.66551399230957
2012-10-05,24.89531135559082
2012-10-08,24.719133377075195
2012-10-09,24.420387268066406
2012-10-10,24.121646881103516
2012-10-11,24.535295486450195
2012-10-12,24.573593139648438
2012-10-15,24.880001068115234
2012-10-16,25.0944766998291
2012-10-17,24.89531135559082
2012-10-18,24.864673614501953
2012-10-19,24.45102882385254
2012-10-22,24.772756576538086
2012-10-23,24.045047760009766
2012-10-24,24.00674819946289
2012-10-25,24.075687408447266
2012-10-26,23.363296508789062
2012-10-31,24.08333969116211
2012-11-01,24.941274642944336
2012-11-02,25.17107391357422
2012-11-05,24.66551399230957
2012-11-06,25.17107391357422
2012-11-07,24.573593139648438
2012-11-08,24.274850845336914
2012-11-09,24.70380973815918
2012-11-12,24.864673614501953
2012-11-13,24.657854080200195
2012-11-14,24.458690643310547
2012-11-15,24.26719093322754
2012-11-16,24.619552612304688
2012-11-19,25.56174659729004
2012-11-20,25.584718704223633
2012-11-21,25.737924575805664
2012-11-23,26.082632064819336
2012-11-26,25.554080963134766
2012-11-27,25.607698440551758
2012-11-28,25.737924575805664
2012-11-29,26.02134895324707
2012-11-30,26.036672592163086
2012-12-03,25.66132354736328
2012-12-04,25.967729568481445
2012-12-05,25.944747924804688
2012-12-06,25.990705490112305
2012-12-07,26.02134895324707
2012-12-10,26.082632064819336
2012-12-11,26.220508575439453
2012-12-12,26.343074798583984
2012-12-13,26.29711151123047
2012-12-14,26.243494033813477
2012-12-17,26.3277530670166
2012-12-18,26.389034271240234
2012-12-19,27.308246612548828
2012-12-20,27.60698699951172
2012-12-21,27.683591842651367
2012-12-24,27.79082679748535
2012-12-26,28.510883331298828
2012-12-27,29.207948684692383
2012-12-28,28.893882751464844
2012-12-31,29.29986572265625
2013-01-02,29.7824649810791
2013-01-03,29.376474380493164
2013-01-04,29.49903106689453
2013-01-07,29.25391387939453
2013-01-08,29.246252059936523
2013-01-09,29.468393325805664
2013-01-10,29.728837966918945
2013-01-11,29.177309036254883
2013-01-14,28.81728172302246
2013-01-15,29.33051300048828
2013-01-16,29.353487014770508
2013-01-17,29.874378204345703
2013-01-18,29.73649787902832
2013-01-22,29.759469985961914
2013-01-23,29.606277465820312
2013-01-24,29.774795532226562
2013-01-25,30.08119773864746
2013-01-28,30.487180709838867
2013-01-29,30.326326370239258
2013-01-30,29.7824649810791
2013-01-31,29.613933563232422
2013-02-01,30.042903900146484
2013-02-04,29.728837966918945
2013-02-05,30.134824752807617
2013-02-06,29.56797218322754
2013-02-07,29.345834732055664
2013-02-08,29.506690979003906
2013-02-11,30.019914627075195
2013-02-12,30.49484634399414
2013-02-13,30.60208511352539
2013-02-14,30.617408752441406
2013-02-15,30.625072479248047
2013-02-19,30.45654296875
2013-02-20,29.713510513305664
2013-02-21,29.0394287109375
2013-02-22,29.39179229736328
2013-02-25,29.207948684692383
2013-02-26,30.433563232421875
2013-02-27,32.019195556640625
2013-02-28,32.057498931884766
2013-03-01,32.32561111450195
2013-03-04,32.37922668457031
2013-03-05,32.55541229248047
2013-03-06,32.44817352294922
2013-03-07,32.739253997802734
2013-03-08,32.93840789794922
2013-03-11,33.09162139892578
2013-03-12,32.96139144897461
2013-03-13,33.22287368774414
2013-03-14,33.261329650878906
2013-03-15,33.284385681152344
2013-03-18,32.907554626464844
2013-03-19,33.15365219116211
2013-03-20,33.330535888671875
2013-03-21,33.361305236816406
2013-03-22,33.23055648803711
2013-03-25,33.007537841796875
2013-03-26,34.18417739868164
2013-03-27,34.238014221191406
2013-03-28,34.145729064941406
2013-04-01,33.83810806274414
2013-04-02,33.92270278930664
2013-04-03,33.34592056274414
2013-04-04,33.269020080566406
2013-04-05,32.86912155151367
2013-04-08,32.67685317993164
2013-04-09,32.68454360961914
2013-04-10,33.56125259399414
2013-04-11,34.030364990234375
2013-04-12,34.52256393432617
2013-04-15,32.546104431152344
2013-04-16,33.49204635620117
2013-04-17,32.200035095214844
2013-04-18,31.484825134277344
2013-04-19,32.17695999145508
2013-04-22,32.46151351928711
2013-04-23,33.007537841796875
2013-04-24,33.67660903930664
2013-04-25,34.36106872558594
2013-04-26,34.376441955566406
2013-04-29,34.86094284057617
2013-04-30,35.53770065307617
2013-05-01,34.9686164855957
2013-05-02,34.99168395996094
2013-05-03,35.1762580871582
2013-05-06,35.58384704589844
2013-05-07,35.61461639404297
2013-05-08,35.45311737060547
2013-05-09,34.7917366027832
2013-05-10,34.9147834777832
2013-05-13,35.169525146484375
2013-05-14,35.76390838623047
2013-05-15,35.91828918457031
2013-05-16,36.281105041503906
2013-05-17,37.45444869995117
2013-05-20,37.66288375854492
2013-05-21,37.863582611083984
2013-05-22,37.64744186401367
2013-05-23,37.3232307434082
2013-05-24,37.091644287109375
2013-05-28,38.45797348022461
2013-05-29,38.249549865722656
2013-05-30,38.041133880615234
2013-05-31,37.67831802368164
2013-06-03,37.74779510498047
2013-06-04,37.63971710205078
2013-06-05,37.14568328857422
2013-06-06,38.12604904174805
2013-06-07,38.90570831298828
2013-06-10,39.10639190673828
2013-06-11,38.51972961425781
2013-06-12,38.596923828125
2013-06-13,39.415184020996094
2013-06-14,39.53868103027344
2013-06-17,39.53096389770508
2013-06-18,40.08677291870117
2013-06-19,40.21027374267578
2013-06-20,38.78990936279297
2013-06-21,38.35762405395508
2013-06-24,37.18428421020508
2013-06-25,37.832698822021484
2013-06-26,39.060089111328125
2013-06-27,39.36886215209961
2013-06-28,39.12955856323242
2013-07-01,40.109928131103516
2013-07-02,40.08677291870117
2013-07-03,39.847469329833984
2013-07-05,40.46501541137695
2013-07-08,41.39906311035156
2013-07-09,41.51485824584961
2013-07-10,41.51485824584961
2013-07-11,42.27907943725586
2013-07-12,42.402587890625
2013-07-15,42.45662307739258
2013-07-16,41.68468475341797
2013-07-17,42.02433776855469
2013-07-18,42.52610778808594
2013-07-19,42.41802215576172
2013-07-22,42.533809661865234
2013-07-23,42.17099380493164
2013-07-24,42.834869384765625
2013-07-25,42.865753173828125
2013-07-26,43.012413024902344
2013-07-29,42.61100387573242
2013-07-30,42.70363235473633
2013-07-31,41.46853256225586
2013-08-01,42.788551330566406
2013-08-02,43.112770080566406
2013-08-05,43.15907669067383
2013-08-06,42.94294357299805
2013-08-07,42.38713073730469
2013-08-08,42.88118362426758
2013-08-09,42.88888931274414
2013-08-12,42.98154067993164
2013-08-13,43.846107482910156
2013-08-14,43.009918212890625
2013-08-15,41.964664459228516
2013-08-16,42.553096771240234
2013-08-19,42.35953140258789
2013-08-20,42.37501907348633
2013-08-21,42.14274215698242
2013-08-22,42.36728286743164
2013-08-23,43.017642974853516
2013-08-26,43.0796012878418
2013-08-27,41.755615234375
2013-08-28,42.82407760620117
2013-08-29,42.97895050048828
2013-08-30,42.599552154541016
2013-09-03,43.34284210205078
2013-09-04,43.884822845458984
2013-09-05,44.49647521972656
2013-09-06,43.74544906616211
2013-09-09,43.77642059326172
2013-09-10,44.44227600097656
2013-09-11,44.63585662841797
2013-09-12,43.79191207885742
2013-09-13,44.05515670776367
2013-09-16,44.148075103759766
2013-09-17,44.19452667236328
2013-09-18,44.411319732666016
2013-09-19,44.99200439453125
2013-09-20,44.90684127807617
2013-09-23,44.37260055541992
2013-09-24,44.891361236572266
2013-09-25,44.65134048461914
2013-09-26,45.19330978393555
2013-09-27,45.24750518798828
2013-09-30,45.232025146484375
2013-10-01,45.549476623535156
2013-10-02,45.069427490234375
2013-10-03,44.55067825317383
2013-10-04,44.91457748413086
2013-10-07,44.728755950927734
2013-10-08,43.26541519165039
2013-10-09,43.28864288330078
2013-10-10,44.690040588378906
2013-10-11,44.37260055541992
2013-10-14,44.42679977416992
2013-10-15,44.05515670776367
2013-10-16,45.7275505065918
2013-10-17,46.486324310302734
2013-10-18,46.45534133911133
2013-10-21,46.06048583984375
2013-10-22,45.998531341552734
2013-10-23,44.829410552978516
2013-10-24,45.09265899658203
2013-10-25,44.930057525634766
2013-10-28,44.148075103759766
2013-10-29,43.81513214111328
2013-10-30,43.799644470214844
2013-10-31,44.28742980957031
2013-11-01,44.5274543762207
2013-11-04,44.90684127807617
2013-11-05,42.59181594848633
2013-11-06,43.24992752075195
2013-11-07,41.8253059387207
2013-11-08,42.90925216674805
2013-11-11,42.42921829223633
2013-11-12,42.715702056884766
2013-11-13,43.39137649536133
2013-11-14,44.23015213012695
2013-11-15,45.10777282714844
2013-11-18,44.789344787597656
2013-11-19,43.6399040222168
2013-11-20,44.19132614135742
2013-11-21,44.93690490722656
2013-11-22,44.95243835449219
2013-11-25,44.781578063964844
2013-11-26,44.81264877319336
2013-11-27,45.068931579589844
2013-11-29,45.4727897644043
2013-12-02,44.882545471191406
2013-12-03,44.43986129760742
2013-12-04,44.634010314941406
2013-12-05,44.641788482666016
2013-12-06,45.38736343383789
2013-12-09,45.232032775878906
2013-12-10,45.91548538208008
2013-12-11,44.77381134033203
2013-12-12,44.944671630859375
2013-12-13,45.511634826660156
2013-12-16,46.31157684326172
2013-12-17,46.451385498046875
2013-12-18,46.69990158081055
2013-12-19,45.79899215698242
2013-12-20,45.31746292114258
2013-12-23,46.16401672363281
2013-12-24,46.59117126464844
2013-12-26,46.63778305053711
2013-12-27,46.4669075012207
2013-12-30,46.474674224853516
2013-12-31,46.69990158081055
2014-01-02,46.14847946166992
2014-01-03,46.0319938659668
2014-01-06,46.039756774902344
2014-01-07,46.863006591796875
2014-01-08,47.18919372558594
2014-01-09,47.08046340942383
2014-01-10,47.74061584472656
2014-01-13,46.7542724609375
2014-01-14,48.13670349121094
2014-01-15,48.470664978027344
2014-01-16,48.323097229003906
2014-01-17,48.69589614868164
2014-01-21,48.92888641357422
2014-01-22,49.1230583190918
2014-01-23,48.38522720336914
2014-01-24,46.536808013916016
2014-01-27,46.28050231933594
2014-01-28,46.630008697509766
2014-01-29,46.4669075012207
2014-01-30,47.36005401611328
2014-01-31,47.290157318115234
2014-02-03,45.923255920410156
2014-02-04,46.60670852661133
2014-02-05,47.35228729248047
2014-02-06,47.80274963378906
2014-02-07,48.470664978027344
2014-02-10,48.60269546508789
2014-02-11,48.905582427978516
2014-02-12,49.77543258666992
2014-02-13,50.03274154663086
2014-02-14,49.993743896484375
2014-02-18,50.66427230834961
2014-02-19,50.79682922363281
2014-02-20,51.233455657958984
2014-02-21,51.3893928527832
2014-02-24,51.85721206665039
2014-02-25,51.80263137817383
2014-02-26,52.098907470703125
2014-02-27,51.9351806640625
2014-02-28,51.903987884521484
2014-03-03,51.67008590698242
2014-03-04,52.098907470703125
2014-03-05,51.31142044067383
2014-03-06,52.20806884765625
2014-03-07,51.950767517089844
2014-03-10,52.130096435546875
2014-03-11,52.83961486816406
2014-03-12,52.37180709838867
2014-03-13,51.27244186401367
2014-03-14,50.6564826965332
2014-03-17,51.86500549316406
2014-03-18,52.63689422607422
2014-03-19,52.35620880126953
2014-03-20,52.63689422607422
2014-03-21,51.95856475830078
2014-03-24,51.65448760986328
2014-03-25,51.01513671875
2014-03-26,50.97616195678711
2014-03-27,51.2022705078125
2014-03-28,52.03654098510742
2014-03-31,52.90978240966797
2014-04-01,54.188480377197266
2014-04-02,54.66408157348633
2014-04-03,54.36781311035156
2014-04-04,52.87080001831055
2014-04-07,51.397193908691406
2014-04-08,51.54533004760742
2014-04-09,53.245052337646484
2014-04-10,51.950767517089844
2014-04-11,50.60190200805664
2014-04-14,51.16327667236328
2014-04-15,51.19447708129883
2014-04-16,51.38159942626953
2014-04-17,52.39518737792969
2014-04-21,52.89418411254883
2014-04-22,53.66608428955078
2014-04-23,53.603702545166016
2014-04-24,53.28404235839844
2014-04-25,51.83381652832031
2014-04-28,51.319217681884766
2014-04-29,51.638893127441406
2014-04-30,52.1144905090332
2014-05-01,52.317222595214844
2014-05-02,52.925384521484375
2014-05-05,52.96437072753906
2014-05-06,52.449771881103516
2014-05-07,52.64468002319336
2014-05-08,51.96636962890625
2014-05-09,52.1144905090332
2014-05-12,52.740596771240234
2014-05-13,52.79536437988281
2014-05-14,52.41189193725586
2014-05-15,51.621456146240234
2014-05-16,51.668426513671875
2014-05-19,52.216243743896484
2014-05-20,52.34145736694336
2014-05-21,52.85015869140625
2014-05-22,53.11626434326172
2014-05-23,54.783226013183594
2014-05-27,55.096275329589844
2014-05-28,54.337127685546875
2014-05-29,54.16496658325195
2014-05-30,54.04755783081055
2014-06-02,53.875389099121094
2014-06-03,54.540618896484375
2014-06-04,54.79888153076172
2014-06-05,55.18236541748047
2014-06-06,55.36236572265625
2014-06-09,54.97106170654297
2014-06-10,54.74409484863281
2014-06-11,54.18844223022461
2014-06-12,52.70928955078125
2014-06-13,53.21017074584961
2014-06-16,52.991031646728516
2014-06-17,52.91277313232422
2014-06-18,53.17886734008789
2014-06-19,52.73277282714844
2014-06-20,52.73277282714844
2014-06-23,52.31015396118164
2014-06-24,52.86582565307617
2014-06-25,53.21799850463867
2014-06-26,53.34320831298828
2014-06-27,53.60929489135742
2014-06-30,53.797119140625
2014-07-01,54.642356872558594
2014-07-02,54.68148422241211
2014-07-03,54.95539855957031
2014-07-07,54.47018814086914
2014-07-08,54.305824279785156
2014-07-09,54.58757781982422
2014-07-10,54.36844253540039
2014-07-11,54.438873291015625
2014-07-14,54.58757781982422
2014-07-15,54.431053161621094
2014-07-16,54.055381774902344
2014-07-17,53.319732666015625
2014-07-18,53.69538879394531
2014-07-21,53.46842956542969
2014-07-22,53.96147537231445
2014-07-23,53.804954528808594
2014-07-24,53.703216552734375
2014-07-25,53.83625793457031
2014-07-28,53.96931457519531
2014-07-29,53.17886734008789
2014-07-30,52.88928985595703
2014-07-31,52.27885818481445
2014-08-01,52.34145736694336
2014-08-04,53.077117919921875
2014-08-05,53.56234359741211
2014-08-06,53.22582244873047
2014-08-07,52.6779899597168
2014-08-08,53.5858154296875
2014-08-11,53.428733825683594
2014-08-12,53.26377487182617
2014-08-13,53.56226348876953
2014-08-14,54.20635986328125
2014-08-15,53.923580169677734
2014-08-18,54.45771026611328
2014-08-19,54.81904220581055
2014-08-20,55.447425842285156
2014-08-21,55.49455261230469
2014-08-22,55.47884750366211
2014-08-25,55.565250396728516
2014-08-26,54.99183654785156
2014-08-27,54.591251373291016
2014-08-28,54.45771026611328
2014-08-29,54.65408706665039
2014-09-02,55.22748565673828
2014-09-03,54.99183654785156
2014-09-04,55.180362701416016
2014-09-05,55.36101531982422
2014-09-08,56.091529846191406
2014-09-09,55.95800018310547
2014-09-10,55.65950393676758
2014-09-11,55.35316848754883
2014-09-12,55.117530822753906
2014-09-15,54.26134490966797
2014-09-16,52.816043853759766
2014-09-17,52.28978729248047
2014-09-18,51.75564193725586
2014-09-19,51.40217971801758
2014-09-22,51.06441116333008
2014-09-23,50.51457595825195
2014-09-24,50.7109489440918
2014-09-25,50.46745300292969
2014-09-26,50.373191833496094
2014-09-29,49.32850646972656
2014-09-30,48.18168640136719
2014-10-01,48.056007385253906
2014-10-02,49.10856246948242
2014-10-03,49.681968688964844
2014-10-06,49.85477066040039
2014-10-07,49.257789611816406
2014-10-08,49.56414031982422
2014-10-09,48.51158142089844
2014-10-10,47.404052734375
2014-10-13,45.79381561279297
2014-10-14,48.2838020324707
2014-10-15,48.37019729614258
2014-10-16,48.96717834472656
2014-10-17,49.556270599365234
2014-10-20,49.88619613647461
2014-10-21,51.01729202270508
2014-10-22,50.600982666015625
2014-10-23,51.60640335083008
2014-10-24,52.454715728759766
2014-10-27,52.533267974853516
2014-10-28,54.08854293823242
2014-10-29,53.193084716796875
2014-10-30,53.20880126953125
2014-10-31,54.18278884887695
2014-11-03,54.26919937133789
2014-11-04,53.75863265991211
2014-11-05,54.93685531616211
2014-11-06,55.321746826171875
2014-11-07,54.85666275024414
2014-11-10,55.07738494873047
2014-11-11,55.369049072265625
2014-11-12,55.534584045410156
2014-11-13,55.73953628540039
2014-11-14,55.715885162353516
2014-11-17,55.84989929199219
2014-11-18,56.551475524902344
2014-11-19,56.04697036743164
2014-11-20,56.07850646972656
2014-11-21,56.65394973754883
2014-11-24,57.39494323730469
2014-11-25,56.661842346191406
2014-11-26,56.583011627197266
2014-11-28,57.50529479980469
2014-12-01,57.46588134765625
2014-12-02,57.71025085449219
2014-12-03,58.443363189697266
2014-12-04,57.85213851928711
2014-12-05,57.85213851928711
2014-12-08,57.339759826660156
2014-12-09,57.4185791015625
2014-12-10,55.889312744140625
2014-12-11,56.094268798828125
2014-12-12,54.99855041503906
2014-12-15,55.2586784362793
2014-12-16,54.769954681396484
2014-12-17,55.9681510925293
2014-12-18,57.17421340942383
2014-12-19,57.94673156738281
2014-12-22,58.104393005371094
2014-12-23,58.23051071166992
2014-12-24,57.89944839477539
2014-12-26,58.03345489501953
2014-12-29,58.167457580566406
2014-12-30,57.796958923339844
2014-12-31,57.32398986816406
2015-01-02,57.22150802612305
2015-01-05,54.722652435302734
2015-01-06,54.37580871582031
2015-01-07,54.809364318847656
2015-01-08,56.1573371887207
2015-01-09,55.305973052978516
2015-01-12,54.30485916137695
2015-01-13,53.3273811340332
2015-01-14,52.92536544799805
2015-01-15,52.92536544799805
2015-01-16,52.491817474365234
2015-01-20,53.185489654541016
2015-01-21,54.09990692138672
2015-01-22,54.58864974975586
2015-01-23,54.91972351074219
2015-01-26,54.84089660644531
2015-01-27,55.022193908691406
2015-01-28,53.73729705810547
2015-01-29,54.52558135986328
2015-01-30,54.17873764038086
2015-02-02,55.81837463378906
2015-02-03,57.339759826660156
2015-02-04,57.34764099121094
2015-02-05,59.81496810913086
2015-02-06,60.82395935058594
2015-02-09,60.8633918762207
2015-02-10,61.95120620727539
2015-02-11,61.41518020629883
2015-02-12,61.53342819213867
2015-02-13,62.23725891113281
2015-02-17,62.07908248901367
2015-02-18,62.03165054321289
2015-02-19,62.798728942871094
2015-02-20,62.688026428222656
2015-02-23,62.63266372680664
2015-02-24,62.34797668457031
2015-02-25,63.14669418334961
2015-02-26,62.52194595336914
2015-02-27,62.34797668457031
2015-03-02,63.37602996826172
2015-03-03,63.2811164855957
2015-03-04,63.88215637207031
2015-03-05,63.36812973022461
2015-03-06,62.545650482177734
2015-03-09,62.458675384521484
2015-03-10,61.39897918701172
2015-03-11,60.797977447509766
2015-03-12,61.63623809814453
2015-03-13,60.73469543457031
2015-03-16,61.90510940551758
2015-03-17,61.849754333496094
2015-03-18,62.608924865722656
2015-03-19,62.616859436035156
2015-03-20,63.233673095703125
2015-03-23,63.13877868652344
2015-03-24,62.64847946166992
2015-03-25,61.25663375854492
2015-03-26,60.805885314941406
2015-03-27,61.28034973144531
2015-03-30,62.640560150146484
2015-03-31,63.0596923828125
2015-04-01,62.35586166381836
2015-04-02,64.19847106933594
2015-04-06,66.27042388916016
2015-04-07,65.5428695678711
2015-04-08,65.80382537841797
2015-04-09,66.61046600341797
2015-04-10,66.99006652832031
2015-04-13,66.40486145019531
2015-04-14,66.52348327636719
2015-04-15,66.23086547851562
2015-04-16,66.44441986083984
2015-04-17,65.85128784179688
2015-04-20,65.89874267578125
2015-04-21,65.66148376464844
2015-04-22,65.5428695678711
2015-04-23,65.78800964355469
2015-04-24,66.04105377197266
2015-04-27,65.41632843017578
2015-04-28,65.38468933105469
2015-04-29,64.79158020019531
2015-04-30,65.63776397705078
2015-05-01,66.69745635986328
2015-05-04,68.04183959960938
2015-05-05,66.53138732910156
2015-05-06,66.8239974975586
2015-05-07,66.30995178222656
2015-05-08,67.48037719726562
2015-05-11,67.29002380371094
2015-05-12,67.90865325927734
2015-05-13,67.70243835449219
2015-05-14,68.64628601074219
2015-05-15,69.20149230957031
2015-05-18,69.16182708740234
2015-05-19,69.15389251708984
2015-05-20,68.88422393798828
2015-05-21,69.23321533203125
2015-05-22,69.01905822753906
2015-05-26,68.35281372070312
2015-05-27,69.1380386352539
2015-05-28,69.47909545898438
2015-05-29,68.9873275756836
2015-06-01,68.86835479736328
2015-06-02,69.39977264404297
2015-06-03,70.07394409179688
2015-06-04,69.03491973876953
2015-06-05,69.25699615478516
2015-06-08,68.87628936767578
2015-06-09,68.66215515136719
2015-06-10,70.03428649902344
2015-06-11,69.6059799194336
2015-06-12,69.45527648925781
2015-06-15,69.24906921386719
2015-06-16,69.53459930419922
2015-06-17,70.46257019042969
2015-06-18,70.62911987304688
2015-06-19,70.71637725830078
2015-06-22,70.45463562011719
2015-06-23,70.22463989257812
2015-06-24,69.73287200927734
2015-06-25,70.38325500488281
2015-06-26,70.2801513671875
2015-06-29,67.04413604736328
2015-06-30,67.48829650878906
2015-07-01,68.2100601196289
2015-07-02,68.20213317871094
2015-07-06,67.26622009277344
2015-07-07,66.65550231933594
2015-07-08,62.04734802246094
2015-07-09,61.817352294921875
2015-07-10,62.81670379638672
2015-07-13,63.44327163696289
2015-07-14,63.625701904296875
2015-07-15,64.02227783203125
2015-07-16,60.91316604614258
2015-07-17,61.817352294921875
2015-07-20,61.920448303222656
2015-07-21,62.16631317138672
2015-07-22,61.46836853027344
2015-07-23,61.7221794128418
2015-07-24,61.357330322265625
2015-07-27,59.77897644042969
2015-07-28,61.34939193725586
2015-07-29,62.18218231201172
2015-07-30,61.46836853027344
2015-07-31,61.928375244140625
2015-08-03,61.19870376586914
2015-08-04,61.7221794128418
