Date,KODK
2014-01-08,37.20000076293945
2014-01-09,37.20000076293945
2014-01-10,36.880001068115234
2014-01-13,34.5
2014-01-14,34.25
2014-01-15,32.9900016784668
2014-01-16,32.29999923706055
2014-01-17,32.36000061035156
2014-01-21,32.439998626708984
2014-01-22,32.38999938964844
2014-01-23,31.959999084472656
2014-01-24,30.299999237060547
2014-01-27,29.950000762939453
2014-01-28,29.889999389648438
2014-01-29,29.670000076293945
2014-01-30,29.170000076293945
2014-01-31,28.170000076293945
2014-02-03,28.0
2014-02-04,28.479999542236328
2014-02-05,28.459999084472656
2014-02-06,28.510000228881836
2014-02-07,28.950000762939453
2014-02-10,28.920000076293945
2014-02-11,29.200000762939453
2014-02-12,28.809999465942383
2014-02-13,29.790000915527344
2014-02-14,30.149999618530273
2014-02-18,29.760000228881836
2014-02-19,29.739999771118164
2014-02-20,30.0
2014-02-21,30.110000610351562
2014-02-24,30.329999923706055
2014-02-25,30.3700008392334
2014-02-26,30.489999771118164
2014-02-27,30.18000030517578
2014-02-28,29.969999313354492
2014-03-03,29.920000076293945
2014-03-04,28.530000686645508
2014-03-05,28.18000030517578
2014-03-06,27.610000610351562
2014-03-07,27.989999771118164
2014-03-10,27.739999771118164
2014-03-11,27.229999542236328
2014-03-12,27.200000762939453
2014-03-13,26.690000534057617
2014-03-14,26.030000686645508
2014-03-17,26.15999984741211
2014-03-18,27.139999389648438
2014-03-19,27.600000381469727
2014-03-20,27.469999313354492
2014-03-21,28.729999542236328
2014-03-24,27.59000015258789
2014-03-25,27.459999084472656
2014-03-26,27.440000534057617
2014-03-27,28.309999465942383
2014-03-28,31.469999313354492
2014-03-31,33.400001525878906
2014-04-01,33.0
2014-04-02,33.0
2014-04-03,33.310001373291016
2014-04-04,33.4900016784668
2014-04-07,34.209999084472656
2014-04-08,30.420000076293945
2014-04-09,30.649999618530273
2014-04-10,32.150001525878906
2014-04-11,30.450000762939453
2014-04-14,29.8799991607666
2014-04-15,29.280000686645508
2014-04-16,30.1200008392334
2014-04-17,30.639999389648438
2014-04-21,29.40999984741211
2014-04-22,29.649999618530273
2014-04-23,29.420000076293945
2014-04-24,29.969999313354492
2014-04-25,29.950000762939453
2014-04-28,30.040000915527344
2014-04-29,30.079999923706055
2014-04-30,29.8700008392334
2014-05-01,30.059999465942383
2014-05-02,30.3700008392334
2014-05-05,29.920000076293945
2014-05-06,29.90999984741211
2014-05-07,28.260000228881836
2014-05-08,26.56999969482422
2014-05-09,25.43000030517578
2014-05-12,25.1299991607666
2014-05-13,25.290000915527344
2014-05-14,26.06999969482422
2014-05-15,25.739999771118164
2014-05-16,26.809999465942383
2014-05-19,26.799999237060547
2014-05-20,26.649999618530273
2014-05-21,26.860000610351562
2014-05-22,26.799999237060547
2014-05-23,27.09000015258789
2014-05-27,27.059999465942383
2014-05-28,27.059999465942383
2014-05-29,27.68000030517578
2014-05-30,28.68000030517578
2014-06-02,29.0
2014-06-03,29.100000381469727
2014-06-04,29.75
2014-06-05,29.700000762939453
2014-06-06,29.6200008392334
2014-06-09,29.389999389648438
2014-06-10,28.600000381469727
2014-06-11,28.700000762939453
2014-06-12,28.979999542236328
2014-06-13,28.59000015258789
2014-06-16,27.040000915527344
2014-06-17,26.670000076293945
2014-06-18,26.889999389648438
2014-06-19,26.469999313354492
2014-06-20,27.40999984741211
2014-06-23,27.329999923706055
2014-06-24,26.770000457763672
2014-06-25,25.579999923706055
2014-06-26,25.18000030517578
2014-06-27,25.5
2014-06-30,24.469999313354492
2014-07-01,24.020000457763672
2014-07-02,24.799999237060547
2014-07-03,24.84000015258789
2014-07-07,24.450000762939453
2014-07-08,24.31999969482422
2014-07-09,24.0
2014-07-10,24.010000228881836
2014-07-11,24.0
2014-07-14,23.979999542236328
2014-07-15,24.079999923706055
2014-07-16,24.06999969482422
2014-07-17,24.049999237060547
2014-07-18,24.969999313354492
2014-07-21,25.600000381469727
2014-07-22,26.190000534057617
2014-07-23,26.31999969482422
2014-07-24,25.56999969482422
2014-07-25,26.020000457763672
2014-07-28,25.450000762939453
2014-07-29,25.440000534057617
2014-07-30,24.700000762939453
2014-07-31,23.639999389648438
2014-08-01,23.649999618530273
2014-08-04,23.040000915527344
2014-08-05,22.989999771118164
2014-08-06,22.15999984741211
2014-08-07,22.030000686645508
2014-08-08,22.280000686645508
2014-08-11,22.219999313354492
2014-08-12,21.600000381469727
2014-08-13,20.90999984741211
2014-08-14,21.170000076293945
2014-08-15,20.84000015258789
2014-08-18,20.989999771118164
2014-08-19,22.020000457763672
2014-08-20,22.209999084472656
2014-08-21,22.049999237060547
2014-08-22,22.5
2014-08-25,22.979999542236328
2014-08-26,23.1299991607666
2014-08-27,23.030000686645508
2014-08-28,23.1200008392334
2014-08-29,23.1299991607666
2014-09-02,23.649999618530273
2014-09-03,23.780000686645508
2014-09-04,23.770000457763672
2014-09-05,24.229999542236328
2014-09-08,24.059999465942383
2014-09-09,24.1200008392334
2014-09-10,24.760000228881836
2014-09-11,24.610000610351562
2014-09-12,25.049999237060547
2014-09-15,24.889999389648438
2014-09-16,25.010000228881836
2014-09-17,25.1200008392334
2014-09-18,25.290000915527344
2014-09-19,24.799999237060547
2014-09-22,24.579999923706055
2014-09-23,24.25
2014-09-24,23.93000030517578
2014-09-25,22.959999084472656
2014-09-26,22.889999389648438
2014-09-29,22.530000686645508
2014-09-30,21.969999313354492
2014-10-01,21.670000076293945
2014-10-02,21.579999923706055
2014-10-03,21.600000381469727
2014-10-06,21.739999771118164
2014-10-07,20.700000762939453
2014-10-08,20.15999984741211
2014-10-09,19.6299991607666
2014-10-10,18.459999084472656
2014-10-13,18.350000381469727
2014-10-14,18.1200008392334
2014-10-15,18.020000457763672
2014-10-16,17.799999237060547
2014-10-17,18.100000381469727
2014-10-20,18.600000381469727
2014-10-21,19.1200008392334
2014-10-22,19.059999465942383
2014-10-23,20.110000610351562
2014-10-24,20.229999542236328
2014-10-27,20.059999465942383
2014-10-28,21.3799991607666
2014-10-29,20.90999984741211
2014-10-30,21.239999771118164
2014-10-31,21.56999969482422
2014-11-03,21.670000076293945
2014-11-04,20.8700008392334
2014-11-05,23.479999542236328
2014-11-06,22.899999618530273
2014-11-07,22.979999542236328
2014-11-10,22.889999389648438
2014-11-11,22.850000381469727
2014-11-12,22.649999618530273
2014-11-13,22.350000381469727
2014-11-14,22.5
2014-11-17,22.030000686645508
2014-11-18,21.739999771118164
2014-11-19,20.8700008392334
2014-11-20,20.260000228881836
2014-11-21,20.260000228881836
2014-11-24,20.5
2014-11-25,20.6299991607666
2014-11-26,20.5
2014-11-28,20.329999923706055
2014-12-01,20.350000381469727
2014-12-02,20.489999771118164
2014-12-03,21.200000762939453
2014-12-04,21.299999237060547
2014-12-05,22.3700008392334
2014-12-08,21.450000762939453
2014-12-09,21.520000457763672
2014-12-10,21.510000228881836
2014-12-11,21.469999313354492
2014-12-12,20.940000534057617
2014-12-15,20.25
2014-12-16,19.65999984741211
2014-12-17,19.969999313354492
2014-12-18,19.989999771118164
2014-12-19,20.1200008392334
2014-12-22,20.700000762939453
2014-12-23,20.81999969482422
2014-12-24,21.0
2014-12-26,20.979999542236328
2014-12-29,21.18000030517578
2014-12-30,22.020000457763672
2014-12-31,21.709999084472656
2015-01-02,22.06999969482422
2015-01-05,21.360000610351562
2015-01-06,19.81999969482422
2015-01-07,20.030000686645508
2015-01-08,20.350000381469727
2015-01-09,20.1299991607666
2015-01-12,19.389999389648438
2015-01-13,19.3700008392334
2015-01-14,18.65999984741211
2015-01-15,18.280000686645508
2015-01-16,18.600000381469727
2015-01-20,18.18000030517578
2015-01-21,18.15999984741211
2015-01-22,18.360000610351562
2015-01-23,17.989999771118164
2015-01-26,18.290000915527344
2015-01-27,18.299999237060547
2015-01-28,17.93000030517578
2015-01-29,18.40999984741211
2015-01-30,18.010000228881836
2015-02-02,18.549999237060547
2015-02-03,19.68000030517578
2015-02-04,18.969999313354492
2015-02-05,19.399999618530273
2015-02-06,19.649999618530273
2015-02-09,19.139999389648438
2015-02-10,18.75
2015-02-11,18.139999389648438
2015-02-12,18.329999923706055
2015-02-13,18.18000030517578
2015-02-17,18.450000762939453
2015-02-18,18.600000381469727
2015-02-19,18.670000076293945
2015-02-20,19.040000915527344
2015-02-23,18.93000030517578
2015-02-24,19.5
2015-02-25,19.209999084472656
2015-02-26,19.15999984741211
2015-02-27,18.860000610351562
2015-03-02,18.889999389648438
2015-03-03,18.979999542236328
2015-03-04,18.469999313354492
2015-03-05,18.440000534057617
2015-03-06,18.350000381469727
2015-03-09,18.450000762939453
2015-03-10,18.190000534057617
2015-03-11,18.200000762939453
2015-03-12,18.459999084472656
2015-03-13,18.360000610351562
2015-03-16,18.360000610351562
2015-03-17,19.530000686645508
2015-03-18,19.610000610351562
2015-03-19,19.209999084472656
2015-03-20,19.309999465942383
2015-03-23,19.8700008392334
2015-03-24,20.190000534057617
2015-03-25,19.540000915527344
2015-03-26,19.0
2015-03-27,19.1200008392334
2015-03-30,19.010000228881836
2015-03-31,18.989999771118164
2015-04-01,19.049999237060547
2015-04-02,19.360000610351562
2015-04-06,19.719999313354492
2015-04-07,19.84000015258789
2015-04-08,19.920000076293945
2015-04-09,19.950000762939453
2015-04-10,20.610000610351562
2015-04-13,20.559999465942383
2015-04-14,20.209999084472656
2015-04-15,20.56999969482422
2015-04-16,20.149999618530273
2015-04-17,19.739999771118164
2015-04-20,20.549999237060547
2015-04-21,20.520000457763672
2015-04-22,20.059999465942383
2015-04-23,20.15999984741211
2015-04-24,20.010000228881836
2015-04-27,19.989999771118164
2015-04-28,20.440000534057617
2015-04-29,20.100000381469727
2015-04-30,19.3700008392334
2015-05-01,19.600000381469727
2015-05-04,19.31999969482422
2015-05-05,19.329999923706055
2015-05-06,19.329999923706055
2015-05-07,18.940000534057617
2015-05-08,17.940000534057617
2015-05-11,17.989999771118164
2015-05-12,17.950000762939453
2015-05-13,18.1299991607666
2015-05-14,18.280000686645508
2015-05-15,19.06999969482422
2015-05-18,18.75
2015-05-19,18.8700008392334
2015-05-20,18.969999313354492
2015-05-21,19.25
2015-05-22,19.389999389648438
2015-05-26,19.010000228881836
2015-05-27,19.0
2015-05-28,19.030000686645508
2015-05-29,19.059999465942383
2015-06-01,18.93000030517578
2015-06-02,19.860000610351562
2015-06-03,19.770000457763672
2015-06-04,19.34000015258789
2015-06-05,19.309999465942383
2015-06-08,18.559999465942383
2015-06-09,18.5
2015-06-10,19.020000457763672
2015-06-11,18.959999084472656
2015-06-12,18.8700008392334
2015-06-15,17.549999237060547
2015-06-16,17.639999389648438
2015-06-17,17.110000610351562
2015-06-18,17.68000030517578
2015-06-19,17.6299991607666
2015-06-22,17.729999542236328
2015-06-23,17.610000610351562
2015-06-24,17.530000686645508
2015-06-25,17.15999984741211
2015-06-26,17.040000915527344
2015-06-29,16.59000015258789
2015-06-30,16.799999237060547
2015-07-01,16.219999313354492
2015-07-02,15.90999984741211
2015-07-06,15.75
2015-07-07,16.25
2015-07-08,15.979999542236328
2015-07-09,15.949999809265137
2015-07-10,16.25
2015-07-13,16.40999984741211
2015-07-14,16.639999389648438
2015-07-15,15.520000457763672
2015-07-16,15.770000457763672
2015-07-17,15.920000076293945
2015-07-20,14.489999771118164
2015-07-21,15.069999694824219
2015-07-22,14.720000267028809
2015-07-23,14.65999984741211
2015-07-24,14.369999885559082
2015-07-27,13.979999542236328
2015-07-28,14.029999732971191
2015-07-29,14.0
2015-07-30,14.359999656677246
2015-07-31,13.630000114440918
2015-08-03,13.710000038146973
2015-08-04,13.800000190734863
2015-08-05,14.989999771118164
2015-08-06,15.220000267028809
2015-08-07,14.829999923706055
2015-08-10,15.220000267028809
2015-08-11,14.890000343322754
2015-08-12,15.0600004196167
2015-08-13,14.710000038146973
2015-08-14,15.109999656677246
2015-08-17,15.270000457763672
2015-08-18,15.100000381469727
2015-08-19,14.699999809265137
2015-08-20,14.470000267028809
2015-08-21,14.34000015258789
2015-08-24,13.6899995803833
2015-08-25,13.380000114440918
2015-08-26,13.489999771118164
2015-08-27,13.649999618530273
2015-08-28,14.050000190734863
2015-08-31,14.079999923706055
2015-09-01,13.59000015258789
2015-09-02,13.619999885559082
2015-09-03,13.760000228881836
2015-09-04,13.9399995803833
2015-09-08,14.979999542236328
2015-09-09,15.109999656677246
2015-09-10,15.25
2015-09-11,15.479999542236328
2015-09-14,14.989999771118164
2015-09-15,15.40999984741211
2015-09-16,15.449999809265137
2015-09-17,15.680000305175781
2015-09-18,15.579999923706055
2015-09-21,15.489999771118164
2015-09-22,15.449999809265137
2015-09-23,15.40999984741211
2015-09-24,15.460000038146973
2015-09-25,15.279999732971191
2015-09-28,15.520000457763672
2015-09-29,15.3100004196167
2015-09-30,15.619999885559082
2015-10-01,15.460000038146973
2015-10-02,15.300000190734863
2015-10-05,15.859999656677246
2015-10-06,15.930000305175781
2015-10-07,16.40999984741211
2015-10-08,16.450000762939453
2015-10-09,16.329999923706055
2015-10-12,16.200000762939453
2015-10-13,16.260000228881836
2015-10-14,15.930000305175781
2015-10-15,16.420000076293945
2015-10-16,16.5
2015-10-19,16.75
2015-10-20,17.0
2015-10-21,16.389999389648438
2015-10-22,16.8700008392334
2015-10-23,15.0
2015-10-26,12.0
2015-10-27,10.850000381469727
2015-10-28,11.399999618530273
2015-10-29,12.260000228881836
2015-10-30,12.520000457763672
2015-11-02,12.529999732971191
2015-11-03,12.770000457763672
2015-11-04,13.800000190734863
2015-11-05,13.989999771118164
2015-11-06,14.180000305175781
2015-11-09,13.739999771118164
2015-11-10,13.399999618530273
2015-11-11,13.739999771118164
2015-11-12,13.40999984741211
2015-11-13,13.100000381469727
2015-11-16,12.970000267028809
2015-11-17,12.59000015258789
2015-11-18,12.8100004196167
2015-11-19,12.640000343322754
2015-11-20,12.779999732971191
2015-11-23,12.949999809265137
2015-11-24,12.90999984741211
2015-11-25,13.039999961853027
2015-11-27,13.069999694824219
2015-11-30,13.039999961853027
2015-12-01,13.380000114440918
2015-12-02,13.40999984741211
2015-12-03,13.350000381469727
2015-12-04,13.65999984741211
2015-12-07,12.359999656677246
2015-12-08,12.789999961853027
2015-12-09,13.229999542236328
2015-12-10,13.350000381469727
2015-12-11,12.899999618530273
2015-12-14,12.609999656677246
2015-12-15,12.630000114440918
2015-12-16,12.920000076293945
2015-12-17,12.420000076293945
2015-12-18,12.479999542236328
2015-12-21,12.520000457763672
2015-12-22,12.979999542236328
2015-12-23,13.300000190734863
2015-12-24,13.479999542236328
2015-12-28,12.930000305175781
2015-12-29,13.050000190734863
2015-12-30,12.729999542236328
2015-12-31,12.539999961853027
2016-01-04,12.260000228881836
2016-01-05,11.789999961853027
2016-01-06,11.359999656677246
2016-01-07,10.989999771118164
2016-01-08,10.470000267028809
2016-01-11,9.760000228881836
2016-01-12,9.3100004196167
2016-01-13,8.960000038146973
2016-01-14,9.15999984741211
2016-01-15,8.699999809265137
2016-01-19,8.069999694824219
2016-01-20,8.420000076293945
2016-01-21,8.479999542236328
2016-01-22,9.15999984741211
2016-01-25,8.489999771118164
2016-01-26,9.050000190734863
2016-01-27,8.630000114440918
2016-01-28,8.579999923706055
2016-01-29,9.119999885559082
2016-02-01,8.979999542236328
2016-02-02,8.84000015258789
2016-02-03,8.859999656677246
2016-02-04,9.600000381469727
2016-02-05,8.880000114440918
2016-02-08,8.420000076293945
2016-02-09,8.369999885559082
2016-02-10,8.380000114440918
2016-02-11,8.569999694824219
2016-02-12,8.149999618530273
2016-02-16,8.539999961853027
2016-02-17,8.720000267028809
2016-02-18,8.949999809265137
2016-02-19,8.739999771118164
2016-02-22,8.869999885559082
2016-02-23,8.380000114440918
2016-02-24,8.5600004196167
2016-02-25,8.5
2016-02-26,8.850000381469727
2016-02-29,9.449999809265137
2016-03-01,9.579999923706055
2016-03-02,10.020000457763672
2016-03-03,10.59000015258789
2016-03-04,10.4399995803833
2016-03-07,10.899999618530273
2016-03-08,10.520000457763672
2016-03-09,10.020000457763672
2016-03-10,9.880000114440918
2016-03-11,10.1899995803833
2016-03-14,11.25
2016-03-15,11.020000457763672
2016-03-16,11.829999923706055
2016-03-17,12.010000228881836
2016-03-18,12.40999984741211
2016-03-21,11.960000038146973
2016-03-22,12.100000381469727
2016-03-23,11.449999809265137
2016-03-24,11.470000267028809
2016-03-28,11.0
2016-03-29,11.15999984741211
2016-03-30,10.899999618530273
2016-03-31,10.850000381469727
2016-04-01,10.84000015258789
2016-04-04,11.0
2016-04-05,10.859999656677246
2016-04-06,11.1899995803833
2016-04-07,10.369999885559082
2016-04-08,10.479999542236328
2016-04-11,10.75
2016-04-12,11.109999656677246
2016-04-13,11.350000381469727
2016-04-14,11.180000305175781
2016-04-15,11.369999885559082
2016-04-18,11.510000228881836
2016-04-19,11.569999694824219
2016-04-20,11.670000076293945
2016-04-21,11.899999618530273
2016-04-22,12.0600004196167
2016-04-25,11.630000114440918
2016-04-26,12.100000381469727
2016-04-27,12.329999923706055
2016-04-28,12.319999694824219
2016-04-29,11.819999694824219
2016-05-02,12.109999656677246
2016-05-03,11.75
2016-05-04,11.510000228881836
2016-05-05,12.010000228881836
2016-05-06,11.989999771118164
2016-05-09,11.720000267028809
2016-05-10,12.119999885559082
2016-05-11,11.800000190734863
2016-05-12,11.789999961853027
2016-05-13,11.65999984741211
2016-05-16,11.699999809265137
2016-05-17,11.880000114440918
2016-05-18,12.039999961853027
2016-05-19,11.479999542236328
2016-05-20,11.75
2016-05-23,12.0600004196167
2016-05-24,12.239999771118164
2016-05-25,12.550000190734863
2016-05-26,12.479999542236328
2016-05-27,12.739999771118164
2016-05-31,13.109999656677246
2016-06-01,13.449999809265137
2016-06-02,13.899999618530273
2016-06-03,13.850000381469727
2016-06-06,14.180000305175781
2016-06-07,14.59000015258789
2016-06-08,14.829999923706055
2016-06-09,15.300000190734863
2016-06-10,15.34000015258789
2016-06-13,14.979999542236328
2016-06-14,14.680000305175781
2016-06-15,14.979999542236328
2016-06-16,15.619999885559082
2016-06-17,15.960000038146973
2016-06-20,15.949999809265137
2016-06-21,16.280000686645508
2016-06-22,16.0
2016-06-23,16.739999771118164
2016-06-24,16.18000030517578
2016-06-27,15.289999961853027
2016-06-28,15.479999542236328
2016-06-29,16.0
2016-06-30,16.079999923706055
2016-07-01,16.239999771118164
2016-07-05,15.8100004196167
2016-07-06,15.880000114440918
2016-07-07,15.90999984741211
2016-07-08,16.559999465942383
2016-07-11,16.309999465942383
2016-07-12,16.93000030517578
2016-07-13,16.920000076293945
2016-07-14,16.940000534057617
2016-07-15,17.110000610351562
2016-07-18,17.219999313354492
2016-07-19,16.809999465942383
2016-07-20,16.8700008392334
2016-07-21,16.690000534057617
2016-07-22,16.969999313354492
2016-07-25,16.829999923706055
2016-07-26,16.860000610351562
2016-07-27,16.959999084472656
2016-07-28,16.889999389648438
2016-07-29,16.940000534057617
2016-08-01,16.969999313354492
2016-08-02,16.610000610351562
2016-08-03,16.709999084472656
2016-08-04,16.600000381469727
2016-08-05,16.75
2016-08-08,16.780000686645508
2016-08-09,16.799999237060547
2016-08-10,16.18000030517578
2016-08-11,16.329999923706055
2016-08-12,15.850000381469727
2016-08-15,15.989999771118164
2016-08-16,15.930000305175781
2016-08-17,15.5600004196167
2016-08-18,15.979999542236328
2016-08-19,15.65999984741211
2016-08-22,16.049999237060547
2016-08-23,16.100000381469727
2016-08-24,15.84000015258789
2016-08-25,15.649999618530273
2016-08-26,15.569999694824219
2016-08-29,15.6899995803833
2016-08-30,15.65999984741211
2016-08-31,15.489999771118164
2016-09-01,15.40999984741211
2016-09-02,15.579999923706055
2016-09-06,15.399999618530273
2016-09-07,15.40999984741211
2016-09-08,15.1899995803833
2016-09-09,14.489999771118164
2016-09-12,14.729999542236328
2016-09-13,14.3100004196167
2016-09-14,14.380000114440918
2016-09-15,14.369999885559082
2016-09-16,14.4399995803833
2016-09-19,14.680000305175781
2016-09-20,14.329999923706055
2016-09-21,14.510000228881836
2016-09-22,14.729999542236328
2016-09-23,14.720000267028809
2016-09-26,14.630000114440918
2016-09-27,14.449999809265137
2016-09-28,14.670000076293945
2016-09-29,14.510000228881836
2016-09-30,15.0
2016-10-03,14.4399995803833
2016-10-04,14.289999961853027
2016-10-05,14.720000267028809
2016-10-06,14.770000457763672
2016-10-07,14.319999694824219
2016-10-10,14.5
2016-10-11,14.300000190734863
2016-10-12,14.279999732971191
2016-10-13,13.989999771118164
2016-10-14,13.960000038146973
2016-10-17,13.920000076293945
2016-10-18,14.109999656677246
2016-10-19,14.520000457763672
2016-10-20,14.550000190734863
2016-10-21,14.890000343322754
2016-10-24,15.369999885559082
2016-10-25,15.09000015258789
2016-10-26,15.109999656677246
2016-10-27,14.949999809265137
2016-10-28,15.0
2016-10-31,14.899999618530273
2016-11-01,14.5
2016-11-02,14.199999809265137
2016-11-03,14.399999618530273
2016-11-04,14.5
2016-11-07,14.800000190734863
2016-11-08,14.5
2016-11-09,14.550000190734863
2016-11-10,14.699999809265137
2016-11-11,15.100000381469727
2016-11-14,15.5
2016-11-15,15.199999809265137
2016-11-16,16.299999237060547
2016-11-17,16.649999618530273
2016-11-18,15.0
2016-11-21,14.899999618530273
2016-11-22,15.149999618530273
2016-11-23,15.149999618530273
2016-11-25,15.100000381469727
2016-11-28,14.949999809265137
2016-11-29,14.949999809265137
2016-11-30,15.149999618530273
2016-12-01,15.0
2016-12-02,15.199999809265137
2016-12-05,15.5
2016-12-06,15.850000381469727
2016-12-07,16.399999618530273
2016-12-08,16.450000762939453
2016-12-09,16.450000762939453
2016-12-12,16.399999618530273
2016-12-13,16.5
2016-12-14,16.149999618530273
2016-12-15,16.350000381469727
2016-12-16,16.649999618530273
2016-12-19,16.899999618530273
2016-12-20,17.0
2016-12-21,16.75
2016-12-22,15.899999618530273
2016-12-23,16.0
2016-12-27,16.100000381469727
2016-12-28,15.800000190734863
2016-12-29,15.699999809265137
2016-12-30,15.5
2017-01-03,15.899999618530273
2017-01-04,16.200000762939453
2017-01-05,16.299999237060547
2017-01-06,15.699999809265137
2017-01-09,15.300000190734863
2017-01-10,15.300000190734863
2017-01-11,15.399999618530273
2017-01-12,15.050000190734863
2017-01-13,15.149999618530273
2017-01-17,14.800000190734863
2017-01-18,14.850000381469727
2017-01-19,14.850000381469727
2017-01-20,14.699999809265137
2017-01-23,14.75
2017-01-24,14.699999809265137
2017-01-25,14.699999809265137
2017-01-26,14.649999618530273
2017-01-27,14.649999618530273
2017-01-30,13.899999618530273
2017-01-31,13.399999618530273
2017-02-01,13.300000190734863
2017-02-02,13.199999809265137
2017-02-03,13.050000190734863
2017-02-06,13.199999809265137
2017-02-07,13.399999618530273
2017-02-08,13.25
2017-02-09,13.5
2017-02-10,14.0
2017-02-13,14.050000190734863
2017-02-14,14.75
2017-02-15,14.800000190734863
2017-02-16,14.449999809265137
2017-02-17,14.5
2017-02-21,14.850000381469727
2017-02-22,14.949999809265137
2017-02-23,15.0
2017-02-24,14.800000190734863
2017-02-27,14.5
2017-02-28,14.350000381469727
2017-03-01,14.399999618530273
2017-03-02,14.25
2017-03-03,14.699999809265137
2017-03-06,14.300000190734863
2017-03-07,14.100000381469727
2017-03-08,12.850000381469727
2017-03-09,12.25
2017-03-10,11.649999618530273
2017-03-13,11.649999618530273
2017-03-14,11.800000190734863
2017-03-15,11.75
2017-03-16,11.649999618530273
2017-03-17,11.5
2017-03-20,11.449999809265137
2017-03-21,11.100000381469727
2017-03-22,11.199999809265137
2017-03-23,11.199999809265137
2017-03-24,11.149999618530273
2017-03-27,11.550000190734863
2017-03-28,11.300000190734863
2017-03-29,11.300000190734863
2017-03-30,11.399999618530273
2017-03-31,11.5
2017-04-03,11.350000381469727
2017-04-04,11.449999809265137
2017-04-05,11.399999618530273
2017-04-06,11.600000381469727
2017-04-07,11.0
2017-04-10,10.600000381469727
2017-04-11,10.600000381469727
2017-04-12,10.449999809265137
2017-04-13,9.75
2017-04-17,9.850000381469727
2017-04-18,10.199999809265137
2017-04-19,10.5
2017-04-20,10.649999618530273
2017-04-21,10.5
2017-04-24,10.699999809265137
2017-04-25,10.600000381469727
2017-04-26,10.800000190734863
2017-04-27,10.550000190734863
2017-04-28,11.0
2017-05-01,11.0
2017-05-02,10.550000190734863
2017-05-03,10.300000190734863
2017-05-04,9.949999809265137
2017-05-05,10.050000190734863
2017-05-08,10.550000190734863
2017-05-09,10.75
2017-05-10,9.850000381469727
2017-05-11,9.949999809265137
2017-05-12,9.850000381469727
2017-05-15,9.800000190734863
2017-05-16,9.75
2017-05-17,9.399999618530273
2017-05-18,9.199999809265137
2017-05-19,9.899999618530273
2017-05-22,9.5
2017-05-23,9.550000190734863
2017-05-24,9.850000381469727
2017-05-25,9.550000190734863
2017-05-26,9.699999809265137
2017-05-30,9.399999618530273
2017-05-31,9.25
2017-06-01,10.0
2017-06-02,9.949999809265137
2017-06-05,9.949999809265137
2017-06-06,9.949999809265137
2017-06-07,9.75
2017-06-08,10.100000381469727
2017-06-09,10.050000190734863
2017-06-12,9.850000381469727
2017-06-13,9.449999809265137
2017-06-14,9.649999618530273
2017-06-15,9.350000381469727
2017-06-16,9.300000190734863
2017-06-19,9.350000381469727
2017-06-20,8.949999809265137
2017-06-21,8.850000381469727
2017-06-22,9.0
2017-06-23,9.050000190734863
2017-06-26,9.300000190734863
2017-06-27,9.050000190734863
2017-06-28,9.350000381469727
2017-06-29,9.199999809265137
2017-06-30,9.100000381469727
2017-07-03,9.399999618530273
2017-07-05,9.100000381469727
2017-07-06,8.800000190734863
2017-07-07,8.850000381469727
2017-07-10,9.100000381469727
2017-07-11,9.199999809265137
2017-07-12,9.149999618530273
2017-07-13,9.149999618530273
2017-07-14,9.25
2017-07-17,9.350000381469727
