Date,LAND
2013-01-29,8.69244384765625
2013-01-30,8.634493827819824
2013-01-31,8.478031158447266
2013-02-01,8.69244384765625
2013-02-04,8.69244384765625
2013-02-05,8.69244384765625
2013-02-06,8.675064086914062
2013-02-07,8.547569274902344
2013-02-08,8.721421241760254
2013-02-11,8.727214813232422
2013-02-12,8.733014106750488
2013-02-13,8.750443458557129
2013-02-14,8.756251335144043
2013-02-15,8.593559265136719
2013-02-19,8.773682594299316
2013-02-20,8.663289070129395
2013-02-21,8.657476425170898
2013-02-22,8.773682594299316
2013-02-25,8.657476425170898
2013-02-26,8.634233474731445
2013-02-27,8.616806030273438
2013-02-28,8.756251335144043
2013-03-01,8.86083698272705
2013-03-04,8.663289070129395
2013-03-05,8.889893531799316
2013-03-06,8.831787109375
2013-03-07,8.930564880371094
2013-03-08,8.947996139526367
2013-03-11,8.930564880371094
2013-03-12,8.91894245147705
2013-03-13,8.895637512207031
2013-03-14,8.994671821594238
2013-03-15,8.883987426757812
2013-03-18,8.883987426757812
2013-03-19,8.918941497802734
2013-03-20,8.936424255371094
2013-03-21,8.884573936462402
2013-03-22,8.901466369628906
2013-03-25,8.977198600769043
2013-03-26,8.883987426757812
2013-03-27,8.738348007202148
2013-03-28,9.041281700134277
2013-04-01,9.198568344116211
2013-04-02,9.233522415161133
2013-04-03,9.17526912689209
2013-04-04,9.233522415161133
2013-04-05,9.42576789855957
2013-04-08,9.373334884643555
2013-04-09,9.32090950012207
2013-04-10,9.68791675567627
2013-04-11,9.746172904968262
2013-04-12,9.90346622467041
2013-04-15,10.177262306213379
2013-04-16,10.270472526550293
2013-04-17,10.299602508544922
2013-04-18,10.252676010131836
2013-04-19,9.906623840332031
2013-04-22,10.088448524475098
2013-04-23,10.047391891479492
2013-04-24,9.906623840332031
2013-04-25,9.965277671813965
2013-04-26,9.94767951965332
2013-04-29,9.501908302307129
2013-04-30,9.677868843078613
2013-05-01,9.296622276306152
2013-05-02,9.384605407714844
2013-05-03,9.378738403320312
2013-05-06,9.237969398498535
2013-05-07,9.355276107788086
2013-05-08,9.378738403320312
2013-05-09,9.384605407714844
2013-05-10,9.531233787536621
2013-05-13,9.584026336669922
2013-05-14,9.625080108642578
2013-05-15,9.795181274414062
2013-05-16,9.789268493652344
2013-05-17,9.919246673583984
2013-05-20,9.925149917602539
2013-05-21,10.025585174560547
2013-05-22,10.149650573730469
2013-05-23,10.031495094299316
2013-05-24,10.031495094299316
2013-05-28,9.665207862854004
2013-05-29,9.381634712219238
2013-05-30,9.452524185180664
2013-05-31,9.033071517944336
2013-06-03,9.304823875427246
2013-06-04,9.293013572692871
2013-06-05,9.393447875976562
2013-06-06,9.428898811340332
2013-06-07,9.747918128967285
2013-06-10,9.617944717407227
2013-06-11,9.452524185180664
2013-06-12,9.64748764038086
2013-06-13,9.706560134887695
2013-06-14,9.866073608398438
2013-06-17,9.973187446594238
2013-06-18,10.169551849365234
2013-06-19,10.032689094543457
2013-06-20,9.705406188964844
2013-06-21,9.812517166137695
2013-06-24,9.842272758483887
2013-06-25,10.092192649841309
2013-06-26,9.973187446594238
2013-06-27,9.854170799255371
2013-06-28,10.074344635009766
2013-07-01,9.991037368774414
2013-07-02,9.848225593566895
2013-07-03,9.764912605285645
2013-07-05,9.58044147491455
2013-07-08,9.723259925842285
2013-07-09,9.729202270507812
2013-07-10,9.58044147491455
2013-07-11,9.550690650939941
2013-07-12,9.80656909942627
2013-07-15,9.776817321777344
2013-07-16,9.747061729431152
2013-07-17,9.741071701049805
2013-07-18,9.711100578308105
2013-07-19,9.591206550598145
2013-07-22,9.573219299316406
2013-07-23,9.699105262756348
2013-07-24,9.818995475769043
2013-07-25,9.513275146484375
2013-07-26,9.651151657104492
2013-07-29,9.531254768371582
2013-07-30,9.56722640991211
2013-07-31,9.501286506652832
2013-08-01,9.417366981506348
2013-08-02,9.417366981506348
2013-08-05,9.369412422180176
2013-08-06,9.417366981506348
2013-08-07,9.651151657104492
2013-08-08,9.950876235961914
2013-08-09,9.699105262756348
2013-08-12,9.920904159545898
2013-08-13,10.040793418884277
2013-08-14,10.202644348144531
2013-08-15,10.070765495300293
2013-08-16,9.890931129455566
2013-08-19,10.108314514160156
2013-08-20,9.987539291381836
2013-08-21,9.987539291381836
2013-08-22,10.108314514160156
2013-08-23,10.03585433959961
2013-08-26,10.029816627502441
2013-08-27,10.078125953674316
2013-08-28,9.818467140197754
2013-08-29,9.981507301330566
2013-08-30,9.96943187713623
2013-09-03,10.072078704833984
2013-09-04,9.903009414672852
2013-09-05,10.078125953674316
2013-09-06,9.957355499267578
2013-09-09,9.782238960266113
2013-09-10,9.96338939666748
2013-09-11,10.03585433959961
2013-09-12,9.927155494689941
2013-09-13,9.78827953338623
2013-09-16,9.83086109161377
2013-09-17,9.733528137207031
2013-09-18,9.733528137207031
2013-09-19,9.70311450958252
2013-09-20,9.660520553588867
2013-09-23,9.727446556091309
2013-09-24,9.684858322143555
2013-09-25,9.70311450958252
2013-09-26,9.684858322143555
2013-09-27,9.332013130187988
2013-09-30,9.283348083496094
2013-10-01,9.727446556091309
2013-10-02,9.849111557006836
2013-10-03,9.86736011505127
2013-10-04,9.770028114318848
2013-10-07,9.800447463989258
2013-10-08,9.824782371520996
2013-10-09,9.751775741577148
2013-10-10,9.922110557556152
2013-10-11,9.861285209655762
2013-10-14,9.916028022766113
2013-10-15,9.891695022583008
2013-10-16,9.861285209655762
2013-10-17,9.970776557922363
2013-10-18,9.995290756225586
2013-10-21,9.983034133911133
2013-10-22,9.983034133911133
2013-10-23,9.989167213439941
2013-10-24,10.203653335571289
2013-10-25,10.148502349853516
2013-10-28,10.160757064819336
2013-10-29,10.326225280761719
2013-10-30,10.295581817626953
2013-10-31,9.927886009216309
2013-11-01,9.91562557220459
2013-11-04,9.97077751159668
2013-11-05,9.95239543914795
2013-11-06,9.805316925048828
2013-11-07,9.805316925048828
2013-11-08,9.87272834777832
2013-11-11,9.848214149475098
2013-11-12,9.823515892028809
2013-11-13,9.916130065917969
2013-11-14,9.940834999084473
2013-11-15,10.002577781677246
2013-11-18,9.940834999084473
2013-11-19,9.959352493286133
2013-11-20,9.97170352935791
2013-11-21,9.940834999084473
2013-11-22,9.984053611755371
2013-11-25,10.045793533325195
2013-11-26,10.13223648071289
2013-11-27,10.119887351989746
2013-11-29,10.119887351989746
2013-12-02,10.064321517944336
2013-12-03,10.08283805847168
2013-12-04,10.064321517944336
2013-12-05,9.93465805053711
2013-12-06,9.99639892578125
2013-12-09,10.156937599182129
2013-12-10,10.070490837097168
2013-12-11,10.076666831970215
2013-12-12,10.286203384399414
2013-12-13,10.159211158752441
2013-12-16,10.21635627746582
2013-12-17,10.267151832580566
2013-12-18,10.336997032165527
2013-12-19,10.394149780273438
2013-12-20,10.79416275024414
2013-12-23,10.76876449584961
2013-12-24,10.616374969482422
2013-12-26,10.559232711791992
2013-12-27,10.34969425201416
2013-12-30,10.229057312011719
2013-12-31,10.286203384399414
2014-01-02,10.21635627746582
2014-01-03,10.197306632995605
2014-01-06,10.178264617919922
2014-01-07,10.17191219329834
2014-01-08,9.536957740783691
2014-01-09,9.34647274017334
2014-01-10,9.308382034301758
2014-01-13,9.206787109375
2014-01-14,9.238534927368164
2014-01-15,9.270280838012695
2014-01-16,9.327423095703125
2014-01-17,9.448307991027832
2014-01-21,9.454676628112793
2014-01-22,9.251077651977539
2014-01-23,9.193814277648926
2014-01-24,9.066561698913574
2014-01-27,8.971123695373535
2014-01-28,8.888415336608887
2014-01-29,8.513030052185059
2014-01-30,8.532112121582031
2014-01-31,8.570284843444824
2014-02-03,8.792973518371582
2014-02-04,8.722983360290527
2014-02-05,8.5003023147583
2014-02-06,8.614829063415527
2014-02-07,8.716628074645996
2014-02-10,8.742074012756348
2014-02-11,8.742074012756348
2014-02-12,8.684812545776367
2014-02-13,8.665729522705078
2014-02-14,8.672106742858887
2014-02-18,8.659351348876953
2014-02-19,8.608336448669434
2014-02-20,8.264006614685059
2014-02-21,8.059955596923828
2014-02-24,7.619970321655273
