Date,ENSG
2010-11-02,4.5864763259887695
2010-11-03,4.64769172668457
2010-11-04,4.807795524597168
2010-11-05,4.9890875816345215
2010-11-08,5.07855749130249
2010-11-09,5.05736780166626
2010-11-10,5.062075614929199
2010-11-11,5.043239116668701
2010-11-12,5.031469345092773
2010-11-15,5.132708549499512
2010-11-16,5.127999305725098
2010-11-17,5.050305366516113
2010-11-18,5.040884971618652
2010-11-19,4.982026100158691
2010-11-22,4.9631876945495605
2010-11-23,4.923163414001465
2010-11-24,4.9890875816345215
2010-11-26,4.927874565124512
2010-11-29,5.135063171386719
2010-11-30,5.064430236816406
2010-12-01,5.168026447296143
2010-12-02,4.949061393737793
2010-12-03,5.050305366516113
2010-12-06,5.130354404449463
2010-12-07,5.172735691070557
2010-12-08,5.179797649383545
2010-12-09,5.198633670806885
2010-12-10,5.182153701782227
2010-12-13,5.2104082107543945
2010-12-14,5.25043249130249
2010-12-15,5.339902400970459
2010-12-16,5.424663066864014
2010-12-17,5.5329670906066895
2010-12-20,5.544737339019775
2010-12-21,5.59182596206665
2010-12-22,5.617727756500244
2010-12-23,5.59182596206665
2010-12-27,5.570637226104736
2010-12-28,5.580054759979248
2010-12-29,5.6638336181640625
2010-12-30,5.791269302368164
2010-12-31,5.869144916534424
2011-01-03,5.515157699584961
2011-01-04,5.7440714836120605
2011-01-05,5.798348426818848
2011-01-06,6.041419982910156
2011-01-07,5.998942852020264
2011-01-10,5.909265995025635
2011-01-11,5.774749755859375
2011-01-12,5.8361077308654785
2011-01-13,5.880946636199951
2011-01-14,5.864428520202637
2011-01-18,5.840829372406006
2011-01-19,5.720470905303955
2011-01-20,5.588313579559326
2011-01-21,5.597753047943115
2011-01-24,5.668553829193115
2011-01-25,5.6638336181640625
2011-01-26,5.781829357147217
2011-01-27,5.932865142822266
2011-01-28,5.923425674438477
2011-01-31,5.701591491699219
2011-02-01,5.7889084815979
2011-02-02,5.7487874031066895
2011-02-03,5.833748817443848
2011-02-04,5.845546245574951
2011-02-07,5.937583923339844
2011-02-08,5.949383735656738
2011-02-09,5.850266456604004
2011-02-10,5.9706244468688965
2011-02-11,6.072099685668945
2011-02-14,6.256176471710205
2011-02-15,6.10513973236084
2011-02-16,6.282135486602783
2011-02-17,7.174187183380127
2011-02-18,7.20722770690918
2011-02-22,7.103389263153076
2011-02-23,7.09395170211792
2011-02-24,6.973593711853027
2011-02-25,7.237906455993652
2011-02-28,7.176549434661865
2011-03-01,7.204870223999023
2011-03-02,7.322864055633545
2011-03-03,7.457381725311279
2011-03-04,7.452660083770752
2011-03-07,7.379502773284912
2011-03-08,7.615496635437012
2011-03-09,7.563575744628906
2011-03-10,7.266225814819336
2011-03-11,7.244986534118652
2011-03-14,7.436141014099121
2011-03-15,7.346465110778809
2011-03-16,7.124630928039551
2011-03-17,7.084511756896973
2011-03-18,7.162386417388916
2011-03-21,7.181267261505127
2011-03-22,7.247345924377441
2011-03-23,7.2261061668396
2011-03-24,7.216665744781494
2011-03-25,7.280383110046387
2011-03-28,7.339383125305176
2011-03-29,7.36893367767334
2011-03-30,7.565157413482666
2011-03-31,7.548609733581543
2011-04-01,7.704638957977295
2011-04-04,7.777924537658691
2011-04-05,7.907948970794678
2011-04-06,8.045068740844727
2011-04-07,8.059252738952637
2011-04-08,7.9623260498046875
2011-04-11,7.520238399505615
2011-04-12,7.423309803009033
2011-04-13,7.413852214813232
2011-04-14,7.498961925506592
2011-04-15,7.517874717712402
2011-04-18,7.378392219543457
2011-04-19,7.470593452453613
2011-04-20,7.543877124786377
2011-04-21,7.565157413482666
2011-04-25,7.607710838317871
2011-04-26,7.602984428405762
2011-04-27,7.513144493103027
2011-04-28,7.496596336364746
2011-04-29,6.539132118225098
2011-05-02,6.695162296295166
2011-05-03,6.61951208114624
2011-05-04,6.506032943725586
2011-05-05,6.612418174743652
2011-05-06,6.576956272125244
2011-05-09,6.494213581085205
2011-05-10,6.638424873352051
2011-05-11,6.539132118225098
2011-05-12,6.61951208114624
2011-05-13,6.683343410491943
2011-05-16,6.595871448516846
2011-05-17,6.858285427093506
2011-05-18,6.907932758331299
2011-05-19,6.912661552429199
2011-05-20,6.915023326873779
2011-05-23,6.855921268463135
2011-05-24,6.915023326873779
2011-05-25,6.915023326873779
2011-05-26,6.9268479347229
2011-05-27,6.912661552429199
2011-05-31,7.0686936378479
2011-06-01,6.915023326873779
2011-06-02,6.9173903465271
2011-06-03,6.8464674949646
2011-06-06,6.898475646972656
2011-06-07,6.903203964233398
2011-06-08,6.893747329711914
2011-06-09,7.056872367858887
2011-06-10,7.092334270477295
2011-06-13,7.314560890197754
2011-06-14,7.439855575561523
2011-06-15,7.442221164703369
2011-06-16,7.517874717712402
2011-06-17,7.6006178855896
2011-06-20,7.607710838317871
2011-06-21,7.633713722229004
2011-06-22,7.61244010925293
2011-06-23,7.643174648284912
2011-06-24,7.695181846618652
2011-06-27,7.640810012817383
2011-06-28,7.589890956878662
2011-06-29,7.3317646980285645
2011-06-30,7.196781158447266
2011-07-01,7.071269512176514
2011-07-05,7.2891387939453125
2011-07-06,7.575685501098633
2011-07-07,7.703564167022705
2011-07-08,7.466749668121338
2011-07-11,7.450172424316406
2011-07-12,7.523585796356201
2011-07-13,7.435963153839111
2011-07-14,7.298612117767334
2011-07-15,6.943389415740967
2011-07-18,6.988383769989014
2011-07-19,7.080742835998535
2011-07-20,6.82024621963501
2011-07-21,6.867608070373535
2011-07-22,6.8060383796691895
2011-07-25,6.701840400695801
2011-07-26,6.77288293838501
2011-07-27,6.545541763305664
2011-07-28,6.495810031890869
2011-07-29,6.725521087646484
2011-08-01,5.231223106384277
2011-08-02,5.070189476013184
2011-08-03,5.2454328536987305
2011-08-04,5.131762981414795
2011-08-05,5.010986804962158
2011-08-08,4.793118000030518
2011-08-09,5.148338794708252
2011-08-10,4.883106231689453
2011-08-11,5.117551803588867
2011-08-12,5.08913516998291
2011-08-15,5.373312473297119
2011-08-16,5.4561991691589355
2011-08-17,5.340157985687256
2011-08-18,5.119921684265137
2011-08-19,5.214648246765137
2011-08-22,5.198069095611572
2011-08-23,5.453830242156982
2011-08-24,5.444356441497803
2011-08-25,5.2501702308654785
2011-08-26,5.375681400299072
2011-08-29,5.536713123321533
2011-08-30,5.501192569732666
2011-08-31,5.522505283355713
2011-09-01,5.264377117156982
2011-09-02,5.127025604248047
2011-09-06,5.100977420806885
2011-09-07,5.363840103149414
2011-09-08,5.091503620147705
2011-09-09,4.816798210144043
2011-09-12,4.840479850769043
2011-09-13,4.954152584075928
2011-09-14,4.916262149810791
2011-09-15,5.025193691253662
2011-09-16,4.968360900878906
2011-09-19,4.999144077301025
2011-09-20,4.963624000549316
2011-09-21,4.883106231689453
2011-09-22,4.868898391723633
2011-09-23,5.164916515350342
2011-09-26,5.340157985687256
2011-09-27,5.572234153747559
2011-09-28,5.41438627243042
2011-09-29,5.487968921661377
2011-09-30,5.485596179962158
2011-10-03,4.968132495880127
2011-10-04,5.243479251861572
2011-10-05,5.305193901062012
2011-10-06,5.139037132263184
2011-10-07,5.12716817855835
2011-10-10,5.366911888122559
2011-10-11,5.295703411102295
2011-10-12,5.355041027069092
2011-10-13,5.454739093780518
2011-10-14,5.628016948699951
2011-10-17,5.359791278839111
2011-10-18,5.461859226226807
2011-10-19,5.383528232574463
2011-10-20,5.241107940673828
2011-10-21,5.338427543640137
2011-10-24,5.4927167892456055
2011-10-25,5.324185371398926
2011-10-26,5.347923278808594
2011-10-27,5.5805439949035645
2011-10-28,5.393021106719971
2011-10-31,5.402517318725586
2011-11-01,5.167522430419922
2011-11-02,5.495090961456299
2011-11-03,5.8179121017456055
2011-11-04,5.594787120819092
2011-11-07,5.49034309387207
2011-11-08,5.76806640625
2011-11-09,5.445242881774902
2011-11-10,5.533070087432861
2011-11-11,5.689732551574707
2011-11-14,5.632765769958496
2011-11-15,5.703976631164551
2011-11-16,5.466607093811035
2011-11-17,5.336056709289551
2011-11-18,5.483222484588623
2011-11-21,5.369286060333252
2011-11-22,5.390649318695068
2011-11-23,5.388276100158691
2011-11-25,5.305193901062012
2011-11-28,5.295703411102295
2011-11-29,5.243479251861572
2011-11-30,5.628016948699951
2011-12-01,5.637510776519775
2011-12-02,5.718217849731445
2011-12-05,5.924729824066162
2011-12-06,5.872507095336914
2011-12-07,5.865386009216309
2011-12-08,5.661250114440918
2011-12-09,5.872507095336914
2011-12-12,5.96033239364624
2011-12-13,5.770439147949219
2011-12-14,5.732460975646973
2011-12-15,5.931849479675293
2011-12-16,5.827408313751221
2011-12-19,5.858264923095703
2011-12-20,6.071897983551025
2011-12-21,6.088513374328613
2011-12-22,6.1383585929870605
2011-12-23,6.128866195678711
2011-12-27,5.950841903686523
2011-12-28,5.767624855041504
2011-12-29,5.777143955230713
2011-12-30,5.82949161529541
2012-01-03,5.891353607177734
2012-01-04,5.834249019622803
2012-01-05,5.848525524139404
2012-01-06,5.886596202850342
2012-01-09,5.817593574523926
2012-01-10,5.843766212463379
2012-01-11,5.85328483581543
2012-01-12,5.836628437042236
2012-01-13,5.791419982910156
2012-01-17,5.879457950592041
2012-01-18,5.993666172027588
2012-01-19,5.948460102081299
2012-01-20,6.00080680847168
2012-01-23,5.969873905181885
2012-01-24,6.122154235839844
2012-01-25,6.191156387329102
2012-01-26,6.103119850158691
2012-01-27,6.245881080627441
2012-01-30,6.200675010681152
2012-01-31,6.300609111785889
2012-02-01,6.538546085357666
2012-02-02,6.4219584465026855
2012-02-03,6.659894943237305
2012-02-06,6.538546085357666
2012-02-07,6.460026264190674
2012-02-08,6.436233043670654
2012-02-09,6.424335479736328
2012-02-10,6.300609111785889
2012-02-13,6.2839508056640625
2012-02-14,6.236364841461182
2012-02-15,6.16498327255249
2012-02-16,6.4481306076049805
2012-02-17,6.640859603881836
2012-02-21,6.712239742279053
2012-02-22,6.659894943237305
2012-02-23,6.826451301574707
2012-02-24,6.966835975646973
2012-02-27,6.897832870483398
2012-02-28,6.795519828796387
2012-02-29,6.521890640258789
2012-03-01,6.52902889251709
2012-03-02,6.350574493408203
2012-03-05,6.533789157867432
2012-03-06,6.583754539489746
2012-03-07,6.540925979614258
2012-03-08,6.481440544128418
2012-03-09,6.507614612579346
2012-03-12,6.436233043670654
2012-03-13,6.540925979614258
2012-03-14,6.479062080383301
2012-03-15,6.443371295928955
2012-03-16,6.410059928894043
2012-03-19,6.5171308517456055
2012-03-20,6.460026264190674
2012-03-21,6.533789157867432
2012-03-22,6.355334758758545
2012-03-23,6.460026264190674
2012-03-26,6.538546085357666
2012-03-27,6.3719892501831055
2012-03-28,6.445916175842285
2012-03-29,6.4602251052856445
2012-03-30,6.476918697357178
2012-04-02,6.557998180389404
2012-04-03,6.445916175842285
2012-04-04,6.336219787597656
2012-04-05,6.417299270629883
2012-04-09,6.30283260345459
2012-04-10,6.126364231109619
2012-04-11,6.221752166748047
2012-04-12,6.245598793029785
2012-04-13,6.207443714141846
2012-04-16,6.2718305587768555
2012-04-17,6.350528240203857
2012-04-18,6.331448554992676
2012-04-19,6.2718305587768555
2012-04-20,6.23844575881958
2012-04-23,6.0858235359191895
2012-04-24,6.326680660247803
2012-04-25,6.331448554992676
2012-04-26,6.350528240203857
2012-04-27,6.412529945373535
2012-04-30,6.369605541229248
2012-05-01,6.398221969604492
2012-05-02,6.55322790145874
2012-05-03,6.348143100738525
2012-05-04,6.083439350128174
2012-05-07,6.123978614807129
2012-05-08,6.202672481536865
2012-05-09,6.0238189697265625
2012-05-10,5.995203018188477
2012-05-11,5.799654960632324
2012-05-14,5.692343711853027
2012-05-15,5.732883453369141
2012-05-16,5.709034442901611
2012-05-17,5.718575477600098
2012-05-18,5.704265594482422
2012-05-21,5.813962936401367
2012-05-22,5.928428649902344
2012-05-23,5.937969207763672
2012-05-24,5.911739349365234
2012-05-25,5.930814266204834
2012-05-29,6.026204586029053
2012-05-30,6.009510517120361
2012-05-31,6.057204246520996
2012-06-01,5.97135591506958
2012-06-04,6.057204246520996
2012-06-05,6.197903156280518
2012-06-06,6.472146511077881
2012-06-07,6.445916175842285
2012-06-08,6.500764846801758
2012-06-11,6.419683933258057
2012-06-12,6.503149032592773
2012-06-13,6.605693340301514
2012-06-14,6.655771732330322
2012-06-15,6.634309768676758
2012-06-18,6.6414642333984375
2012-06-19,6.6605424880981445
2012-06-20,6.646233558654785
2012-06-21,6.438760757446289
2012-06-22,6.703467845916748
2012-06-25,6.684391021728516
2012-06-26,6.670079708099365
2012-06-27,6.698760032653809
2012-06-28,6.727438449859619
2012-06-29,6.7561187744140625
2012-07-02,6.930572032928467
2012-07-03,6.8660478591918945
2012-07-05,6.787182807922363
2012-07-06,6.6533522605896
2012-07-09,6.636622428894043
2012-07-10,6.576876163482666
2012-07-11,6.5099592208862305
2012-07-12,6.500401973724365
2012-07-13,6.610333442687988
2012-07-16,6.658132076263428
2012-07-17,6.820639610290527
2012-07-18,6.870826721191406
2012-07-19,6.789572715759277
2012-07-20,6.746554851531982
2012-07-23,6.67963981628418
2012-07-24,6.710705757141113
2012-07-25,6.806300640106201
2012-07-26,6.887555122375488
2012-07-27,6.851710796356201
2012-07-30,6.801521301269531
2012-07-31,6.703538417816162
2012-08-01,6.5864362716674805
2012-08-02,6.868438243865967
2012-08-03,7.069183826446533
2012-08-06,7.100253105163574
2012-08-07,7.0644073486328125
2012-08-08,7.021387100219727
2012-08-09,6.9401326179504395
2012-08-10,6.887555122375488
2012-08-13,6.84214973449707
2012-08-14,6.856488227844238
2012-08-15,6.889946937561035
2012-08-16,6.930572032928467
2012-08-17,6.913846015930176
2012-08-20,6.964032173156738
2012-08-21,7.119372367858887
2012-08-22,6.971201419830322
2012-08-23,6.823030471801758
2012-08-24,6.97836971282959
2012-08-27,7.023778438568115
2012-08-28,6.980761528015137
2012-08-29,7.0644073486328125
2012-08-30,7.066795349121094
2012-08-31,7.035728454589844
2012-09-04,7.114590644836426
2012-09-05,7.157609939575195
2012-09-06,7.19823694229126
2012-09-07,7.09547233581543
2012-09-10,7.157609939575195
2012-09-11,7.138492107391357
2012-09-12,7.181507587432861
2012-09-13,7.262763500213623
2012-09-14,7.16956090927124
2012-09-17,7.160000801086426
2012-09-18,7.157609939575195
2012-09-19,7.16956090927124
2012-09-20,7.16956090927124
2012-09-21,7.171949863433838
2012-09-24,7.183900356292725
2012-09-25,7.16956090927124
2012-09-26,7.171953201293945
2012-09-27,7.255767822265625
2012-09-28,7.329998970031738
2012-10-01,7.425785541534424
2012-10-02,7.404234409332275
2012-10-03,7.35394811630249
2012-10-04,7.339578151702881
2012-10-05,7.382683753967285
2012-10-08,7.3443684577941895
2012-10-09,7.30126428604126
2012-10-10,7.332394599914551
2012-10-11,7.329998970031738
2012-10-12,7.341974258422852
2012-10-15,7.3443684577941895
2012-10-16,7.205478668212891
2012-10-17,7.2485809326171875
2012-10-18,7.0546183586120605
2012-10-19,7.030670642852783
2012-10-22,7.148005485534668
2012-10-23,7.1743483543396
2012-10-24,7.157585144042969
2012-10-25,7.100114345550537
2012-10-26,7.06419563293457
2012-10-31,6.982776641845703
2012-11-01,7.1360344886779785
2012-11-02,6.934884071350098
2012-11-05,6.977988243103027
2012-11-06,6.961224555969238
2012-11-07,6.839096546173096
2012-11-08,6.602026462554932
2012-11-09,6.523005485534668
2012-11-12,6.5972394943237305
2012-11-13,6.539767265319824
2012-11-14,6.508636951446533
2012-11-15,6.458348751068115
2012-11-16,6.276357650756836
2012-11-19,6.4775071144104
2012-11-20,6.417641639709473
2012-11-21,6.42961311340332
2012-11-23,6.369748115539551
2012-11-26,6.226070404052734
2012-11-27,6.1254963874816895
2012-11-28,6.101548671722412
2012-11-29,6.20691442489624
2012-11-30,6.175783634185791
2012-12-03,6.259594917297363
2012-12-04,6.149442672729492
2012-12-05,6.403273582458496
2012-12-06,6.3721442222595215
2012-12-07,6.350590229034424
2012-12-10,6.338618278503418
2012-12-11,6.384117603302002
2012-12-12,6.398484706878662
2012-12-13,6.435690879821777
2012-12-14,6.435690879821777
2012-12-17,6.47890043258667
2012-12-18,6.594121932983398
2012-12-19,6.634931564331055
2012-12-20,6.690144062042236
2012-12-21,6.716546535491943
2012-12-24,6.726147651672363
2012-12-26,6.73815393447876
2012-12-27,6.726147651672363
2012-12-28,6.625331878662109
2012-12-31,6.517307281494141
2013-01-02,6.762158393859863
2013-01-03,6.675741672515869
2013-01-04,6.658936023712158
2013-01-07,6.728552341461182
2013-01-08,6.745354175567627
2013-01-09,6.819768905639648
2013-01-10,6.800566673278809
2013-01-11,6.795763969421387
2013-01-14,6.718948841094971
2013-01-15,6.716546535491943
2013-01-16,6.69974422454834
2013-01-17,6.802963733673096
2013-01-18,6.877381801605225
2013-01-22,6.920589923858643
2013-01-23,6.877381801605225
2013-01-24,6.822170734405518
2013-01-25,6.862978458404541
2013-01-28,6.980599403381348
2013-01-29,6.901383876800537
2013-01-30,6.822170734405518
2013-01-31,6.855775356292725
2013-02-01,6.930192470550537
2013-02-04,6.891785144805908
2013-02-05,6.973398208618164
2013-02-06,6.992603302001953
2013-02-07,7.021407127380371
2013-02-08,7.079022407531738
2013-02-11,7.12943172454834
2013-02-12,7.047815322875977
2013-02-13,7.057416915893555
2013-02-14,7.268660068511963
2013-02-15,7.424692153930664
2013-02-19,7.6695404052734375
2013-02-20,7.657534599304199
2013-02-21,7.827972412109375
2013-02-22,7.863979816436768
2013-02-25,7.650336265563965
2013-02-26,7.698342800140381
2013-02-27,7.688742637634277
2013-02-28,7.518309593200684
2013-03-01,7.631132125854492
2013-03-04,7.527910232543945
2013-03-05,7.743950366973877
2013-03-06,7.693543434143066
2013-03-07,7.698342800140381
2013-03-08,7.698342800140381
2013-03-11,7.6551361083984375
2013-03-12,7.772762775421143
2013-03-13,7.794362545013428
2013-03-14,7.885581016540527
2013-03-15,7.847175121307373
2013-03-18,7.722349643707275
2013-03-19,7.871178150177002
2013-03-20,7.7535576820373535
2013-03-21,7.65273380279541
2013-03-22,7.6695404052734375
2013-03-25,7.763159275054932
2013-03-26,7.973627090454102
2013-03-27,8.036160469055176
2013-03-28,8.033756256103516
2013-04-01,8.060214042663574
2013-04-02,7.985648155212402
2013-04-03,7.887031078338623
2013-04-04,8.019325256347656
2013-04-05,8.000082015991211
2013-04-08,8.00489330291748
2013-04-09,7.985648155212402
2013-04-10,8.190101623535156
2013-04-11,8.252639770507812
2013-04-12,8.567732810974121
2013-04-15,8.146805763244629
2013-04-16,8.377717018127441
2013-04-17,8.214158058166504
2013-04-18,8.226178169250488
2013-04-19,8.404175758361816
2013-04-22,8.334420204162598
2013-04-23,8.252639770507812
2013-04-24,8.274283409118652
2013-04-25,8.30795955657959
2013-04-26,8.271885871887207
2013-04-29,8.327204704284668
2013-04-30,8.387336730957031
2013-05-01,8.00489330291748
2013-05-02,7.942355632781982
2013-05-03,8.089078903198242
2013-05-06,7.997675895690918
2013-05-07,8.074645042419434
2013-05-08,8.279098510742188
2013-05-09,8.24782943725586
2013-05-10,8.404175758361816
2013-05-13,8.146805763244629
2013-05-14,8.392149925231934
2013-05-15,8.550897598266602
2013-05-16,8.630273818969727
2013-05-17,8.825101852416992
2013-05-20,8.740918159484863
2013-05-21,8.774590492248535
2013-05-22,8.579765319824219
2013-05-23,8.712057113647461
2013-05-24,8.81067180633545
2013-05-28,9.0103178024292
2013-05-29,8.832319259643555
2013-05-30,8.760163307189941
2013-05-31,8.67597770690918
2013-06-03,8.656731605529785
2013-06-04,8.673572540283203
2013-06-05,8.502793312072754
2013-06-06,8.613436698913574
2013-06-07,8.639894485473633
2013-06-10,8.692813873291016
2013-06-11,8.613436698913574
2013-06-12,8.591791152954102
2013-06-13,8.62546443939209
2013-06-14,8.538875579833984
2013-06-17,8.673572540283203
2013-06-18,8.815483093261719
2013-06-19,8.656731605529785
2013-06-20,8.56292724609375
2013-06-21,8.555709838867188
2013-06-24,8.440252304077148
2013-06-25,8.473930358886719
2013-06-26,8.47031307220459
2013-06-27,8.663092613220215
2013-06-28,8.4871826171875
2013-07-01,8.617310523986816
2013-07-02,8.648636817932129
2013-07-03,8.583569526672363
2013-07-05,8.651041984558105
2013-07-08,8.634178161621094
2013-07-09,8.870333671569824
2013-07-10,8.819729804992676
2013-07-11,9.123357772827148
2013-07-12,9.219749450683594
2013-07-15,9.304093360900879
2013-07-16,9.352290153503418
2013-07-17,9.301680564880371
2013-07-18,9.41976261138916
2013-07-19,9.340237617492676
2013-07-22,9.414939880371094
2013-07-23,9.361924171447754
2013-07-24,9.318550109863281
2013-07-25,9.337830543518066
2013-07-26,9.205292701721191
2013-07-29,9.229389190673828
2013-07-30,9.27517318725586
2013-07-31,9.214932441711426
2013-08-01,9.357105255126953
2013-08-02,9.371564865112305
2013-08-05,9.542655944824219
2013-08-06,9.407711029052734
2013-08-07,9.292043685913086
2013-08-08,9.04142951965332
2013-08-09,9.092035293579102
2013-08-12,9.15709400177002
2013-08-13,9.226977348327637
2013-08-14,9.226977348327637
2013-08-15,9.173962593078613
2013-08-16,9.166733741760254
2013-08-19,9.159504890441895
2013-08-20,9.320960998535156
2013-08-21,9.217337608337402
2013-08-22,9.27517318725586
2013-08-23,9.333006858825684
2013-08-26,9.337830543518066
2013-08-27,9.337830543518066
2013-08-28,9.340237617492676
2013-08-29,9.47277545928955
2013-08-30,9.313730239868164
2013-09-03,9.482415199279785
2013-09-04,9.414939880371094
2013-09-05,9.378795623779297
