Date,HASI
2014-02-25,7.92343282699585
2014-02-26,7.869495391845703
2014-02-27,7.783196926116943
2014-02-28,7.729259014129639
2014-03-03,7.578233242034912
2014-03-04,7.988158226013184
2014-03-05,7.907253265380859
2014-03-06,7.864101886749268
2014-03-07,7.8910698890686035
2014-03-10,7.928824424743652
2014-03-11,7.847921848297119
2014-03-12,7.901858806610107
2014-03-13,7.756226539611816
2014-03-14,7.864101886749268
2014-03-17,7.874889850616455
2014-03-18,7.9342217445373535
2014-03-19,7.993551731109619
2014-03-20,8.074459075927734
2014-03-21,8.031309127807617
2014-03-24,7.912648677825928
2014-03-25,8.027640342712402
2014-03-26,7.857885837554932
2014-03-27,7.890742778778076
2014-03-28,7.688135147094727
2014-03-31,7.857885837554932
2014-04-01,7.9400248527526855
2014-04-02,8.038589477539062
2014-04-03,7.9728803634643555
2014-04-04,7.759320259094238
2014-04-07,7.677182674407959
2014-04-08,7.814080238342285
2014-04-09,7.7757463455200195
2014-04-10,7.742894649505615
2014-04-11,7.52933406829834
2014-04-14,7.616946697235107
2014-04-15,7.4088664054870605
2014-04-16,7.36505651473999
2014-04-17,7.304824352264404
2014-04-21,7.414339065551758
2014-04-22,7.6498026847839355
2014-04-23,7.217207908630371
2014-04-24,7.20078182220459
2014-04-25,7.20078182220459
2014-04-28,7.189828872680664
2014-04-29,7.2555389404296875
2014-04-30,7.239109992980957
2014-05-01,7.310298919677734
2014-05-02,7.20078182220459
2014-05-05,7.288393020629883
2014-05-06,7.507428169250488
2014-05-07,7.266493797302246
2014-05-08,7.261016845703125
2014-05-09,7.315774440765381
2014-05-12,7.392435073852539
2014-05-13,7.430769920349121
2014-05-14,7.3541035652160645
2014-05-15,7.392435073852539
2014-05-16,7.376009941101074
2014-05-19,7.2829203605651855
2014-05-20,7.2555389404296875
2014-05-21,7.271967887878418
2014-05-22,7.343153953552246
2014-05-23,7.441719055175781
2014-05-27,7.622424125671387
2014-05-28,7.742894649505615
2014-05-29,7.671704292297363
2014-05-30,7.71551513671875
2014-06-02,7.6826581954956055
2014-06-03,7.605996608734131
2014-06-04,7.759320259094238
2014-06-05,7.934548854827881
2014-06-06,8.00025749206543
2014-06-09,8.109777450561523
2014-06-10,7.945499420166016
2014-06-11,7.9509782791137695
2014-06-12,8.076924324035645
2014-06-13,8.022163391113281
2014-06-16,7.983833312988281
2014-06-17,8.022163391113281
2014-06-18,7.9728803634643555
2014-06-19,7.901697635650635
2014-06-20,7.945499420166016
2014-06-23,7.885264873504639
2014-06-24,7.83598518371582
2014-06-25,7.8248610496521
2014-06-26,7.813737869262695
2014-06-27,7.958333969116211
2014-06-30,7.975015640258789
2014-07-01,8.0862455368042
2014-07-02,8.175225257873535
2014-07-03,8.114052772521973
2014-07-07,8.080683708190918
2014-07-08,7.9805779457092285
2014-07-09,8.080683708190918
2014-07-10,8.041755676269531
2014-07-11,8.097368240356445
2014-07-14,8.186351776123047
2014-07-15,8.164103507995605
2014-07-16,8.225282669067383
2014-07-17,8.025073051452637
2014-07-18,8.036192893981934
2014-07-21,8.00838565826416
2014-07-22,8.063998222351074
2014-07-23,8.036192893981934
2014-07-24,7.958333969116211
2014-07-25,7.941648960113525
2014-07-28,7.897157192230225
2014-07-29,7.813737869262695
2014-07-30,7.785930633544922
2014-07-31,7.624650478363037
2014-08-01,7.6024065017700195
2014-08-04,7.6024065017700195
2014-08-05,7.5467915534973145
2014-08-06,7.530107021331787
2014-08-07,7.441124439239502
2014-08-08,7.430002212524414
2014-08-11,7.6190900802612305
2014-08-12,7.902719497680664
2014-08-13,7.858227729797363
2014-08-14,7.886035442352295
2014-08-15,8.030630111694336
2014-08-18,8.069559097290039
2014-08-19,8.063998222351074
2014-08-20,8.019508361816406
2014-08-21,8.041755676269531
2014-08-22,8.136297225952148
2014-08-25,8.097368240356445
2014-08-26,8.080683708190918
2014-08-27,7.997262477874756
2014-08-28,7.986140727996826
2014-08-29,8.05843734741211
2014-09-02,8.063998222351074
2014-09-03,7.880473613739014
2014-09-04,7.891597747802734
2014-09-05,7.958333969116211
2014-09-08,7.958333969116211
2014-09-09,7.880473613739014
2014-09-10,7.847108364105225
2014-09-11,7.908281326293945
2014-09-12,7.835984230041504
2014-09-15,7.780365943908691
2014-09-16,7.902719497680664
2014-09-17,7.852667808532715
2014-09-18,7.813737869262695
2014-09-19,7.852667808532715
2014-09-22,7.8248610496521
2014-09-23,7.741437911987305
2014-09-24,7.707535743713379
2014-09-25,7.713188648223877
2014-09-26,7.803597927093506
2014-09-29,7.860105991363525
2014-09-30,7.809247016906738
2014-10-01,7.797945022583008
2014-10-02,7.74708890914917
2014-10-03,7.780996799468994
2014-10-06,7.797945022583008
2014-10-07,7.724488735198975
2014-10-08,7.882707118988037
2014-10-09,7.741437911987305
2014-10-10,7.651029109954834
2014-10-13,7.492808818817139
2014-10-14,7.470209121704102
2014-10-15,7.4589056968688965
2014-10-16,7.724488735198975
2014-10-17,7.735786437988281
2014-10-20,7.843150615692139
2014-10-21,8.02962589263916
2014-10-22,7.990069389343262
2014-10-23,8.035274505615234
2014-10-24,8.052227020263672
2014-10-27,8.074828147888184
2014-10-28,7.910961151123047
2014-10-29,7.724488735198975
2014-10-30,7.820549964904785
2014-10-31,7.899658679962158
2014-11-03,7.888359069824219
2014-11-04,7.978769779205322
2014-11-05,7.797945022583008
2014-11-06,7.882707118988037
2014-11-07,7.701886177062988
2014-11-10,7.775345325469971
2014-11-11,7.73013973236084
2014-11-12,7.899658679962158
2014-11-13,7.752743721008301
2014-11-14,7.684934616088867
2014-11-17,7.769692897796631
2014-11-18,7.927914142608643
2014-11-19,7.764042377471924
2014-11-20,7.701886177062988
2014-11-21,7.639727592468262
2014-11-24,7.713188648223877
2014-11-25,7.826201438903809
2014-11-26,8.136985778808594
2014-11-28,7.961818695068359
2014-12-01,7.701886177062988
2014-12-02,7.741437911987305
2014-12-03,7.707535743713379
2014-12-04,7.690581321716309
2014-12-05,7.701886177062988
2014-12-08,7.634078025817871
2014-12-09,7.877055644989014
2014-12-10,7.735786437988281
2014-12-11,7.899658679962158
2014-12-12,7.894007682800293
2014-12-15,7.741437911987305
2014-12-16,7.758391857147217
2014-12-17,8.063660621643066
2014-12-18,8.173095703125
2014-12-19,8.259490966796875
2014-12-22,8.13277530670166
2014-12-23,8.21341323852539
2014-12-24,8.127019882202148
2014-12-26,8.265252113342285
2014-12-29,8.31132984161377
2014-12-30,8.167335510253906
2014-12-31,8.196130752563477
2015-01-02,8.299809455871582
2015-01-05,8.265252113342285
2015-01-06,8.121257781982422
2015-01-07,8.236454010009766
2015-01-08,8.276766777038574
2015-01-09,8.167335510253906
2015-01-12,8.167335510253906
2015-01-13,8.144294738769531
2015-01-14,8.127019882202148
2015-01-15,8.046380043029785
2015-01-16,8.161576271057129
2015-01-20,8.092455863952637
2015-01-21,8.034858703613281
2015-01-22,8.219171524047852
2015-01-23,8.150054931640625
2015-01-26,8.063660621643066
2015-01-27,7.983021259307861
2015-01-28,7.885103702545166
2015-01-29,8.023340225219727
2015-01-30,7.890865802764893
2015-02-02,8.023340225219727
2015-02-03,8.08669662475586
2015-02-04,8.115496635437012
2015-02-05,8.21341323852539
2015-02-06,8.155814170837402
2015-02-09,8.236454010009766
2015-02-10,8.317086219787598
2015-02-11,8.391965866088867
2015-02-12,8.484121322631836
2015-02-13,8.800907135009766
2015-02-17,8.921860694885254
2015-02-18,9.025538444519043
2015-02-19,9.146490097045898
2015-02-20,9.353841781616211
2015-02-23,9.42872142791748
2015-02-24,9.497838020324707
2015-02-25,9.445999145507812
2015-02-26,9.509359359741211
2015-02-27,9.578475952148438
2015-03-02,9.670632362365723
2015-03-03,9.457518577575684
2015-03-04,10.102612495422363
2015-03-05,10.235089302062988
2015-03-06,10.131414413452148
2015-03-09,10.2408447265625
2015-03-10,10.281167030334473
2015-03-11,10.396360397338867
2015-03-12,10.465479850769043
2015-03-13,10.315725326538086
2015-03-16,10.379084587097168
2015-03-17,10.52883529663086
2015-03-18,10.384843826293945
2015-03-19,10.597953796386719
2015-03-20,10.903219223022461
2015-03-23,10.932016372680664
2015-03-24,10.949296951293945
2015-03-25,10.868659973144531
2015-03-26,10.967949867248535
2015-03-27,10.821941375732422
2015-03-30,10.670095443725586
2015-03-31,10.675934791564941
2015-04-01,10.576651573181152
2015-04-02,10.763535499572754
2015-04-06,10.810260772705078
2015-04-07,10.856982231140137
2015-04-08,10.880338668823242
2015-04-09,10.792737007141113
2015-04-10,10.892024993896484
2015-04-13,10.798576354980469
2015-04-14,10.991305351257324
2015-04-15,11.02050495147705
2015-04-16,11.07307243347168
2015-04-17,10.962102890014648
2015-04-20,11.07307243347168
2015-04-21,11.096428871154785
2015-04-22,11.096428871154785
2015-04-23,11.108109474182129
2015-04-24,11.096428871154785
2015-04-27,11.125633239746094
2015-04-28,11.289155960083008
2015-04-29,11.166511535644531
2015-04-30,11.096428871154785
2015-05-01,11.189875602722168
2015-05-04,11.26579761505127
2015-05-05,11.108109474182129
2015-05-06,10.962102890014648
2015-05-07,11.10227108001709
2015-05-08,10.997147560119629
2015-05-11,11.108109474182129
2015-05-12,11.312519073486328
2015-05-13,11.300838470458984
2015-05-14,11.464362144470215
2015-05-15,11.867339134216309
2015-05-18,12.013347625732422
2015-05-19,11.99582576751709
2015-05-20,11.674612045288086
2015-05-21,11.645411491394043
2015-05-22,11.686290740966797
2015-05-26,11.62204647064209
2015-05-27,11.849818229675293
2015-05-28,11.884859085083008
2015-05-29,11.960783004760742
2015-06-01,11.855658531188965
2015-06-02,11.808938980102539
2015-06-03,11.7096529006958
2015-06-04,11.563650131225586
2015-06-05,11.715493202209473
2015-06-08,11.423480987548828
2015-06-09,11.499407768249512
2015-06-10,11.598689079284668
2015-06-11,11.598689079284668
2015-06-12,11.639571189880371
2015-06-15,11.610368728637695
2015-06-16,11.680450439453125
2015-06-17,11.651250839233398
2015-06-18,12.071744918823242
2015-06-19,12.445521354675293
2015-06-22,11.949102401733398
2015-06-23,11.814779281616211
2015-06-24,11.686290740966797
2015-06-25,11.569489479064941
2015-06-26,11.705597877502441
2015-06-29,11.462967872619629
2015-06-30,11.86538314819336
2015-07-01,11.776612281799316
2015-07-02,11.84170913696289
2015-07-06,11.989657402038574
2015-07-07,12.143523216247559
2015-07-08,12.00741195678711
2015-07-09,12.267802238464355
2015-07-10,12.392074584960938
2015-07-13,12.397994041442871
2015-07-14,12.427581787109375
2015-07-15,12.445337295532227
2015-07-16,12.457169532775879
2015-07-17,12.616955757141113
2015-07-20,12.409829139709473
2015-07-21,12.321060180664062
2015-07-22,12.409829139709473
2015-07-23,12.090264320373535
2015-07-24,11.912724494934082
2015-07-27,11.616829872131348
2015-07-28,11.741104125976562
2015-07-29,11.717438697814941
2015-07-30,11.723355293273926
2015-07-31,11.877216339111328
2015-08-03,11.616829872131348
2015-08-04,11.504392623901367
2015-08-05,11.676008224487305
2015-08-06,11.46888542175293
2015-08-07,10.9185209274292
2015-08-10,11.267674446105957
2015-08-11,11.32093620300293
2015-08-12,11.504392623901367
2015-08-13,11.504392623901367
2015-08-14,11.55765151977539
2015-08-17,11.55173110961914
2015-08-18,11.539900779724121
2015-08-19,11.374199867248535
2015-08-20,11.226245880126953
2015-08-21,10.88892936706543
2015-08-24,10.717312812805176
2015-08-25,10.758737564086914
2015-08-26,11.042795181274414
2015-08-27,11.131562232971191
2015-08-28,11.238083839416504
2015-08-31,11.249922752380371
2015-09-01,11.07238483428955
2015-09-02,11.202579498291016
2015-09-03,11.090137481689453
2015-09-04,10.900769233703613
2015-09-08,11.131562232971191
2015-09-09,11.17890739440918
2015-09-10,11.172990798950195
2015-09-11,11.12564468383789
2015-09-14,11.18482494354248
2015-09-15,11.18482494354248
2015-09-16,11.291348457336426
2015-09-17,11.391947746276855
2015-09-18,11.244003295898438
2015-09-21,11.167070388793945
2015-09-22,11.030960083007812
2015-09-23,11.025039672851562
2015-09-24,10.865259170532227
2015-09-25,10.646292686462402
2015-09-28,10.18393611907959
2015-09-29,10.063841819763184
2015-09-30,10.340055465698242
2015-10-01,10.087860107421875
2015-10-02,10.310033798217773
2015-10-05,10.520197868347168
2015-10-06,10.760382652282715
2015-10-07,11.204732894897461
2015-10-08,11.456928253173828
2015-10-09,11.216742515563965
2015-10-12,11.438913345336914
2015-10-13,11.300806045532227
2015-10-14,10.856462478637695
2015-10-15,10.886483192443848
2015-10-16,10.508190155029297
2015-10-19,10.502185821533203
2015-10-20,10.430129051208496
2015-10-21,10.213959693908691
2015-10-22,10.316036224365234
2015-10-23,10.352067947387695
2015-10-26,10.38809585571289
2015-10-27,10.364076614379883
2015-10-28,10.724357604980469
2015-10-29,10.622278213500977
2015-10-30,10.814428329467773
2015-11-02,10.892488479614258
2015-11-03,10.84444808959961
2015-11-04,10.658306121826172
2015-11-05,10.346062660217285
2015-11-06,10.622278213500977
2015-11-09,10.502185821533203
2015-11-10,10.37008285522461
2015-11-11,10.231973648071289
2015-11-12,9.973772048950195
2015-11-13,9.919727325439453
2015-11-16,10.051836967468262
2015-11-17,9.943748474121094
2015-11-18,10.099868774414062
2015-11-19,9.901713371276855
2015-11-20,9.937740325927734
2015-11-23,10.033817291259766
2015-11-24,10.051836967468262
2015-11-25,10.111878395080566
2015-11-27,10.454147338867188
2015-11-30,10.484170913696289
2015-12-01,10.484170913696289
2015-12-02,10.316036224365234
2015-12-03,10.111878395080566
2015-12-04,10.17192554473877
2015-12-07,9.913724899291992
2015-12-08,9.973772048950195
2015-12-09,10.039823532104492
2015-12-10,10.111878395080566
2015-12-11,9.847671508789062
2015-12-14,9.823655128479004
2015-12-15,10.225968360900879
2015-12-16,10.940526008605957
2015-12-17,10.898493766784668
2015-12-18,11.504964828491211
2015-12-21,11.396879196166992
2015-12-22,11.456928253173828
2015-12-23,11.450922012329102
2015-12-24,11.655082702636719
2015-12-28,11.831949234008789
2015-12-29,11.661184310913086
2015-12-30,11.67337703704834
2015-12-31,11.539202690124512
2016-01-04,11.484310150146484
2016-01-05,11.67337703704834
2016-01-06,11.594093322753906
2016-01-07,11.3196382522583
2016-01-08,11.22205638885498
2016-01-11,11.161066055297852
2016-01-12,10.923205375671387
2016-01-13,10.557270050048828
2016-01-14,10.691452026367188
2016-01-15,10.45358943939209
2016-01-19,10.307215690612793
2016-01-20,10.22792911529541
2016-01-21,10.124247550964355
2016-01-22,10.636555671691895
2016-01-25,10.325510025024414
2016-01-26,10.48408317565918
2016-01-27,10.270624160766602
2016-01-28,10.48408317565918
2016-01-29,10.947606086730957
2016-02-01,10.831722259521484
2016-02-02,10.728045463562012
2016-02-03,10.593865394592285
2016-02-04,10.520678520202637
2016-02-05,10.362107276916504
2016-02-08,10.740241050720215
2016-02-09,10.593865394592285
2016-02-10,10.630460739135742
2016-02-11,10.563368797302246
2016-02-12,10.587769508361816
2016-02-16,10.868316650390625
2016-02-17,10.984196662902832
2016-02-18,10.959803581237793
2016-02-19,10.728045463562012
2016-02-22,10.868316650390625
2016-02-23,10.380402565002441
2016-02-24,10.538976669311523
2016-02-25,10.892716407775879
2016-02-26,10.667049407958984
2016-02-29,10.740241050720215
2016-03-01,10.715846061706543
2016-03-02,10.9902982711792
2016-03-03,11.051287651062012
2016-03-04,11.15496826171875
2016-03-07,11.15496826171875
2016-03-08,10.923205375671387
2016-03-09,11.014693260192871
2016-03-10,11.03298568725586
2016-03-11,11.240352630615234
2016-03-14,11.331840515136719
2016-03-15,11.258652687072754
2016-03-16,11.502607345581055
2016-03-17,11.67337703704834
2016-03-18,11.594093322753906
2016-03-21,11.417223930358887
2016-03-22,11.44771957397461
2016-03-23,11.15496826171875
2016-03-24,11.380627632141113
2016-03-28,11.23806095123291
2016-03-29,11.640970230102539
2016-03-30,11.653365135192871
2016-03-31,11.913710594177246
2016-04-01,11.851726531982422
2016-04-04,11.597583770751953
2016-04-05,11.529396057128906
2016-04-06,11.572787284851074
2016-04-07,11.405424118041992
2016-04-08,11.653365135192871
2016-04-11,11.771139144897461
2016-04-12,11.560389518737793
2016-04-13,11.771139144897461
2016-04-14,11.96949577331543
2016-04-15,11.919905662536621
2016-04-18,12.050080299377441
2016-04-19,12.043878555297852
2016-04-20,12.09347152709961
2016-04-21,12.192644119262695
2016-04-22,12.267029762268066
2016-04-25,12.353808403015137
2016-04-26,12.483980178833008
2016-04-27,12.273225784301758
2016-04-28,11.888916969299316
2016-04-29,12.025279998779297
2016-05-02,12.397197723388672
2016-05-03,12.180248260498047
2016-05-04,12.211241722106934
2016-05-05,12.502575874328613
2016-05-06,12.372405052185059
2016-05-09,12.64514446258545
2016-05-10,12.688532829284668
2016-05-11,12.601755142211914
2016-05-12,12.607953071594238
2016-05-13,12.589359283447266
2016-05-16,12.756717681884766
2016-05-17,12.508769989013672
2016-05-18,12.397197723388672
2016-05-19,12.267029762268066
2016-05-20,12.279426574707031
2016-05-23,12.3228178024292
2016-05-24,12.744318008422852
2016-05-25,12.607953071594238
2016-05-26,12.545966148376465
2016-05-27,12.614152908325195
2016-05-31,12.601755142211914
2016-06-01,12.583157539367676
2016-06-02,12.564562797546387
2016-06-03,12.762917518615723
2016-06-06,13.09144115447998
2016-06-07,13.116239547729492
2016-06-08,13.2216157913208
2016-06-09,13.165828704833984
2016-06-10,13.14723014831543
2016-06-13,13.029457092285156
2016-06-14,13.048052787780762
2016-06-15,13.110037803649902
2016-06-16,12.756717681884766
2016-06-17,13.023261070251465
2016-06-20,12.837303161621094
2016-06-21,12.750520706176758
2016-06-22,12.688532829284668
2016-06-23,12.868294715881348
2016-06-24,12.713329315185547
2016-06-27,12.465388298034668
2016-06-28,12.719528198242188
2016-06-29,13.060450553894043
2016-06-30,13.388978958129883
2016-07-01,13.470691680908203
2016-07-05,13.307257652282715
2016-07-06,13.212968826293945
2016-07-07,12.986679077148438
2016-07-08,13.615269660949707
2016-07-11,14.017561912536621
2016-07-12,14.099279403686523
2016-07-13,14.155855178833008
2016-07-14,14.111854553222656
2016-07-15,14.143285751342773
2016-07-18,14.237571716308594
2016-07-19,14.243852615356445
2016-07-20,14.369574546813965
2016-07-21,14.061568260192871
2016-07-22,14.231287002563477
2016-07-25,14.237571716308594
2016-07-26,14.042710304260254
2016-07-27,14.11814022064209
2016-07-28,14.180999755859375
2016-07-29,14.13699722290039
2016-08-01,14.338150978088379
2016-08-02,13.95470905303955
2016-08-03,14.080426216125488
2016-08-04,14.269003868103027
2016-08-05,14.451292037963867
2016-08-08,14.331865310668945
2016-08-09,14.721588134765625
2016-08-10,14.790732383728027
2016-08-11,14.834736824035645
2016-08-12,14.746731758117676
2016-08-15,14.68387222290039
2016-08-16,14.495292663574219
2016-08-17,14.37586498260498
2016-08-18,14.382150650024414
2016-08-19,14.388436317443848
2016-08-22,14.67129898071289
2016-08-23,14.859874725341797
2016-08-24,14.734161376953125
2016-08-25,14.765588760375977
2016-08-26,14.67129898071289
2016-08-29,14.841019630432129
2016-08-30,14.991883277893066
2016-08-31,15.073596954345703
2016-09-01,15.155315399169922
2016-09-02,15.532466888427734
2016-09-06,15.5198974609375
2016-09-07,15.645615577697754
2016-09-08,15.557612419128418
2016-09-09,14.401005744934082
2016-09-12,14.740447998046875
2016-09-13,14.520442008972168
2016-09-14,14.13071346282959
2016-09-15,14.105567932128906
2016-09-16,14.545581817626953
2016-09-19,14.570730209350586
2016-09-20,14.489013671875
2016-09-21,14.75930404663086
2016-09-22,14.947887420654297
2016-09-23,14.809588432312012
2016-09-26,14.570730209350586
2016-09-27,14.696450233459473
2016-09-28,14.790732383728027
2016-09-29,14.872448921203613
2016-09-30,14.690157890319824
2016-10-03,14.301734924316406
2016-10-04,13.957881927490234
2016-10-05,13.773215293884277
2016-10-06,13.747747421264648
2016-10-07,13.614025115966797
2016-10-10,13.983346939086914
2016-10-11,14.104336738586426
2016-10-12,14.129807472229004
2016-10-13,14.136175155639648
2016-10-14,14.027923583984375
2016-10-17,13.900572776794434
2016-10-18,13.754115104675293
2016-10-19,13.626761436462402
2016-10-20,13.754115104675293
2016-10-21,13.760480880737305
2016-10-24,14.034290313720703
2016-10-25,14.148904800415039
2016-10-26,14.301734924316406
2016-10-27,14.04702377319336
2016-10-28,14.308101654052734
2016-10-31,14.556437492370605
2016-11-01,14.085229873657227
2016-11-02,13.588556289672852
2016-11-03,13.091876983642578
2016-11-04,12.709819793701172
2016-11-07,12.888115882873535
2016-11-08,13.149184226989746
2016-11-09,12.614303588867188
2016-11-10,12.63340950012207
2016-11-11,12.900846481323242
2016-11-14,12.410538673400879
2016-11-15,12.556998252868652
2016-11-16,12.964523315429688
2016-11-17,12.989995956420898
2016-11-18,12.91358757019043
2016-11-21,13.200127601623535
2016-11-22,13.282906532287598
2016-11-23,13.200127601623535
2016-11-25,13.270176887512207
2016-11-28,13.142816543579102
2016-11-29,12.989995956420898
2016-11-30,12.658878326416016
2016-12-01,12.257719993591309
2016-12-02,12.20677661895752
2016-12-05,12.518792152404785
2016-12-06,12.410538673400879
2016-12-07,12.436014175415039
2016-12-08,12.480585098266602
2016-12-09,12.48695182800293
2016-12-12,12.442380905151367
2016-12-13,12.448748588562012
2016-12-14,12.117631912231445
2016-12-15,12.015748023986816
2016-12-16,12.442380905151367
2016-12-19,12.601572036743164
2016-12-20,12.607935905456543
2016-12-21,12.397806167602539
