Date,SOUN
2023-02-22,3.9800000190734863
2023-02-23,3.9200000762939453
2023-02-24,3.565000057220459
2023-02-27,3.130000114440918
2023-02-28,2.990000009536743
2023-03-01,2.819999933242798
2023-03-02,2.5299999713897705
2023-03-03,3.1500000953674316
2023-03-06,3.259999990463257
2023-03-07,3.3299999237060547
2023-03-08,2.5950000286102295
2023-03-09,2.2100000381469727
2023-03-10,1.9900000095367432
2023-03-13,2.0799999237060547
2023-03-14,1.909999966621399
2023-03-15,1.850000023841858
2023-03-16,1.8300000429153442
2023-03-17,1.7599999904632568
2023-03-20,1.590000033378601
2023-03-21,1.9800000190734863
2023-03-22,1.9199999570846558
2023-03-23,1.9600000381469727
2023-03-24,2.0999999046325684
2023-03-27,2.140000104904175
2023-03-28,2.0
2023-03-29,2.0899999141693115
2023-03-30,1.9700000286102295
2023-03-31,2.759999990463257
2023-04-03,3.2100000381469727
2023-04-04,2.809999942779541
2023-04-05,2.4600000381469727
2023-04-06,2.8299999237060547
2023-04-10,3.069999933242798
2023-04-11,2.869999885559082
2023-04-12,2.819999933242798
2023-04-13,2.680000066757202
2023-04-14,2.640000104904175
2023-04-17,2.930000066757202
2023-04-18,3.069999933242798
2023-04-19,2.759999990463257
2023-04-20,2.5799999237060547
2023-04-21,2.430000066757202
2023-04-24,2.450000047683716
2023-04-25,2.259999990463257
2023-04-26,2.3499999046325684
2023-04-27,2.5399999618530273
2023-04-28,2.6600000858306885
2023-05-01,2.569999933242798
2023-05-02,2.380000114440918
2023-05-03,2.3299999237060547
2023-05-04,2.450000047683716
2023-05-05,2.6600000858306885
2023-05-08,2.7200000286102295
2023-05-09,2.7200000286102295
2023-05-10,2.549999952316284
2023-05-11,2.569999933242798
2023-05-12,2.4800000190734863
2023-05-15,2.5999999046325684
2023-05-16,2.4200000762939453
2023-05-17,2.6600000858306885
2023-05-18,2.8299999237060547
2023-05-19,2.7300000190734863
2023-05-22,3.1500000953674316
2023-05-23,2.930000066757202
2023-05-24,2.9800000190734863
2023-05-25,2.9800000190734863
2023-05-26,2.859999895095825
2023-05-30,3.119999885559082
2023-05-31,3.049999952316284
2023-06-01,2.940000057220459
2023-06-02,2.9000000953674316
2023-06-05,2.690000057220459
2023-06-06,2.619999885559082
2023-06-07,2.609999895095825
2023-06-08,2.799999952316284
2023-06-09,3.0
2023-06-12,3.190000057220459
2023-06-13,3.1500000953674316
2023-06-14,3.0199999809265137
2023-06-15,3.369999885559082
2023-06-16,3.3399999141693115
2023-06-20,3.990000009536743
2023-06-21,3.7699999809265137
2023-06-22,4.079999923706055
2023-06-23,3.6600000858306885
2023-06-26,4.050000190734863
2023-06-27,4.199999809265137
2023-06-28,4.710000038146973
2023-06-29,4.5
2023-06-30,4.550000190734863
2023-07-03,4.53000020980835
2023-07-05,4.190000057220459
2023-07-06,3.5199999809265137
2023-07-07,3.630000114440918
2023-07-10,3.7699999809265137
2023-07-11,3.5299999713897705
2023-07-12,3.5999999046325684
2023-07-13,3.740000009536743
2023-07-14,3.4700000286102295
2023-07-17,3.5799999237060547
2023-07-18,3.690000057220459
2023-07-19,3.5999999046325684
2023-07-20,3.1700000762939453
2023-07-21,3.1700000762939453
2023-07-24,2.9200000762939453
2023-07-25,2.3299999237060547
2023-07-26,2.450000047683716
2023-07-27,2.2300000190734863
2023-07-28,2.4100000858306885
2023-07-31,2.3299999237060547
2023-08-01,2.390000104904175
2023-08-02,2.2699999809265137
2023-08-03,2.2100000381469727
2023-08-04,2.0999999046325684
2023-08-07,2.0299999713897705
2023-08-08,1.9900000095367432
2023-08-09,2.059999942779541
2023-08-10,1.8899999856948853
2023-08-11,1.940000057220459
2023-08-14,2.4000000953674316
2023-08-15,2.319999933242798
2023-08-16,2.390000104904175
2023-08-17,2.190000057220459
2023-08-18,2.1600000858306885
2023-08-21,2.359999895095825
2023-08-22,2.359999895095825
2023-08-23,2.440000057220459
2023-08-24,2.2699999809265137
2023-08-25,2.319999933242798
2023-08-28,2.4200000762939453
2023-08-29,2.4800000190734863
2023-08-30,2.640000104904175
2023-08-31,2.5199999809265137
2023-09-01,2.5199999809265137
2023-09-05,2.4600000381469727
2023-09-06,2.4100000858306885
2023-09-07,2.3399999141693115
2023-09-08,2.299999952316284
2023-09-11,2.25
2023-09-12,2.259999990463257
2023-09-13,2.259999990463257
2023-09-14,2.1500000953674316
2023-09-15,2.130000114440918
2023-09-18,2.25
2023-09-19,2.130000114440918
2023-09-20,2.0399999618530273
2023-09-21,1.909999966621399
2023-09-22,1.8200000524520874
2023-09-25,1.75
2023-09-26,1.600000023841858
2023-09-27,1.7999999523162842
2023-09-28,1.8899999856948853
2023-09-29,2.009999990463257
2023-10-02,1.9600000381469727
2023-10-03,1.899999976158142
2023-10-04,1.9700000286102295
2023-10-05,2.0199999809265137
2023-10-06,2.009999990463257
2023-10-09,1.940000057220459
2023-10-10,1.9900000095367432
2023-10-11,1.899999976158142
2023-10-12,1.7899999618530273
2023-10-13,1.7799999713897705
2023-10-16,1.8899999856948853
2023-10-17,1.899999976158142
2023-10-18,1.7799999713897705
2023-10-19,1.7699999809265137
2023-10-20,1.7100000381469727
2023-10-23,1.6399999856948853
2023-10-24,1.690000057220459
2023-10-25,1.600000023841858
2023-10-26,1.559999942779541
2023-10-27,1.5700000524520874
2023-10-30,1.5700000524520874
2023-10-31,1.590000033378601
2023-11-01,1.5399999618530273
2023-11-02,1.7200000286102295
2023-11-03,1.840000033378601
2023-11-06,1.7799999713897705
2023-11-07,1.8200000524520874
2023-11-08,1.7699999809265137
2023-11-09,1.7300000190734863
2023-11-10,1.7899999618530273
2023-11-13,1.9900000095367432
2023-11-14,2.130000114440918
2023-11-15,2.2300000190734863
2023-11-16,2.109999895095825
2023-11-17,2.2300000190734863
2023-11-20,2.2200000286102295
2023-11-21,2.119999885559082
2023-11-22,2.1700000762939453
2023-11-24,2.1600000858306885
2023-11-27,2.2300000190734863
2023-11-28,2.2799999713897705
2023-11-29,2.299999952316284
2023-11-30,2.140000104904175
2023-12-01,2.299999952316284
2023-12-04,2.2799999713897705
2023-12-05,2.0999999046325684
2023-12-06,2.0899999141693115
2023-12-07,2.109999895095825
2023-12-08,2.0999999046325684
2023-12-11,2.0399999618530273
2023-12-12,1.9700000286102295
2023-12-13,2.190000057220459
2023-12-14,2.259999990463257
2023-12-15,2.2100000381469727
2023-12-18,2.1700000762939453
2023-12-19,2.240000009536743
2023-12-20,2.0899999141693115
2023-12-21,2.130000114440918
2023-12-22,2.069999933242798
2023-12-26,2.130000114440918
2023-12-27,2.130000114440918
2023-12-28,2.2300000190734863
2023-12-29,2.119999885559082
2024-01-02,2.0799999237060547
2024-01-03,1.9800000190734863
2024-01-04,2.059999942779541
2024-01-05,1.9900000095367432
2024-01-08,2.0999999046325684
2024-01-09,1.8700000047683716
2024-01-10,1.875
2024-01-11,1.7699999809265137
2024-01-12,1.8200000524520874
2024-01-16,1.8200000524520874
2024-01-17,1.7899999618530273
2024-01-18,1.809999942779541
2024-01-19,1.850000023841858
2024-01-22,1.9800000190734863
2024-01-23,1.9199999570846558
2024-01-24,1.899999976158142
2024-01-25,1.8600000143051147
2024-01-26,1.840000033378601
2024-01-29,1.8799999952316284
2024-01-30,1.7899999618530273
2024-01-31,1.659999966621399
2024-02-01,1.7100000381469727
2024-02-02,1.7000000476837158
2024-02-05,1.6299999952316284
2024-02-06,1.7200000286102295
2024-02-07,1.7100000381469727
2024-02-08,1.9500000476837158
2024-02-09,2.259999990463257
2024-02-12,2.3499999046325684
2024-02-13,2.2750000953674316
2024-02-14,2.255000114440918
2024-02-15,3.759999990463257
2024-02-16,3.819999933242798
2024-02-20,3.990000009536743
2024-02-21,3.7699999809265137
2024-02-22,3.9700000286102295
2024-02-23,3.9200000762939453
2024-02-26,5.75
2024-02-27,6.860000133514404
2024-02-28,6.340000152587891
2024-02-29,7.420000076293945
2024-03-01,6.034999847412109
2024-03-04,5.625
2024-03-05,4.960000038146973
2024-03-06,5.039999961853027
2024-03-07,5.630000114440918
2024-03-08,5.860000133514404
2024-03-11,5.980000019073486
2024-03-12,6.929999828338623
2024-03-13,8.649999618530273
2024-03-14,8.369999885559082
2024-03-15,8.90999984741211
2024-03-18,8.239999771118164
2024-03-19,8.329999923706055
2024-03-20,7.929999828338623
2024-03-21,6.679999828338623
2024-03-22,6.139999866485596
2024-03-25,5.860000133514404
2024-03-26,5.809999942779541
2024-03-27,5.929999828338623
2024-03-28,5.889999866485596
2024-04-01,5.559999942779541
2024-04-02,5.380000114440918
2024-04-03,5.050000190734863
2024-04-04,5.269999980926514
2024-04-05,5.179999828338623
2024-04-08,5.0
2024-04-09,4.849999904632568
2024-04-10,4.510000228881836
2024-04-11,4.769999980926514
2024-04-12,4.380000114440918
2024-04-15,3.9700000286102295
2024-04-16,4.059999942779541
2024-04-17,3.9600000381469727
2024-04-18,3.8299999237060547
2024-04-19,3.549999952316284
2024-04-22,3.7799999713897705
2024-04-23,4.170000076293945
2024-04-24,4.010000228881836
2024-04-25,4.159999847412109
2024-04-26,4.400000095367432
2024-04-29,4.619999885559082
2024-04-30,4.239999771118164
2024-05-01,4.409999847412109
2024-05-02,4.489999771118164
2024-05-03,4.5
2024-05-06,5.210000038146973
2024-05-07,4.940000057220459
2024-05-08,4.809999942779541
2024-05-09,4.75
2024-05-10,5.090000152587891
2024-05-13,5.519999980926514
2024-05-14,5.300000190734863
2024-05-15,5.320000171661377
2024-05-16,5.110000133514404
2024-05-17,5.050000190734863
2024-05-20,5.480000019073486
2024-05-21,5.119999885559082
2024-05-22,5.070000171661377
2024-05-23,4.989999771118164
2024-05-24,5.059999942779541
2024-05-28,4.909999847412109
2024-05-29,4.699999809265137
2024-05-30,4.880000114440918
2024-05-31,5.050000190734863
2024-06-03,4.78000020980835
2024-06-04,4.929999828338623
2024-06-05,4.980000019073486
2024-06-06,4.840000152587891
2024-06-07,4.650000095367432
2024-06-10,4.769999980926514
2024-06-11,4.650000095367432
2024-06-12,4.650000095367432
2024-06-13,4.619999885559082
2024-06-14,4.429999828338623
2024-06-17,4.289999961853027
2024-06-18,4.090000152587891
2024-06-20,4.050000190734863
2024-06-21,4.0
2024-06-24,3.9800000190734863
2024-06-25,3.9200000762939453
2024-06-26,3.9800000190734863
2024-06-27,3.990000009536743
2024-06-28,3.950000047683716
2024-07-01,3.890000104904175
2024-07-02,3.940000057220459
2024-07-03,3.930000066757202
2024-07-05,4.190000057220459
2024-07-08,4.199999809265137
2024-07-09,4.139999866485596
2024-07-10,5.070000171661377
2024-07-11,5.369999885559082
2024-07-12,6.199999809265137
2024-07-15,5.630000114440918
2024-07-16,5.829999923706055
2024-07-17,5.489999771118164
2024-07-18,5.0
2024-07-19,4.929999828338623
2024-07-22,4.980000019073486
2024-07-23,4.940000057220459
2024-07-24,4.550000190734863
2024-07-25,4.829999923706055
2024-07-26,5.119999885559082
2024-07-29,4.78000020980835
2024-07-30,4.949999809265137
2024-07-31,5.090000152587891
2024-08-01,4.659999847412109
2024-08-02,4.619999885559082
2024-08-05,4.21999979019165
2024-08-06,4.460000038146973
2024-08-07,4.300000190734863
2024-08-08,5.210000038146973
2024-08-09,4.869999885559082
2024-08-12,5.159999847412109
2024-08-13,4.989999771118164
2024-08-14,4.980000019073486
2024-08-15,4.949999809265137
2024-08-16,4.96999979019165
2024-08-19,4.949999809265137
2024-08-20,5.139999866485596
2024-08-21,5.360000133514404
2024-08-22,4.929999828338623
2024-08-23,5.03000020980835
2024-08-26,5.0
2024-08-27,4.949999809265137
2024-08-28,4.849999904632568
2024-08-29,4.840000152587891
2024-08-30,4.889999866485596
2024-09-03,4.559999942779541
2024-09-04,4.489999771118164
2024-09-05,4.480000019073486
2024-09-06,4.349999904632568
2024-09-09,4.619999885559082
2024-09-10,4.599999904632568
2024-09-11,4.840000152587891
2024-09-12,4.869999885559082
2024-09-13,4.849999904632568
2024-09-16,4.760000228881836
2024-09-17,4.800000190734863
2024-09-18,4.849999904632568
2024-09-19,5.010000228881836
2024-09-20,4.96999979019165
2024-09-23,4.880000114440918
2024-09-24,4.900000095367432
2024-09-25,4.889999866485596
2024-09-26,4.909999847412109
2024-09-27,4.78000020980835
2024-09-30,4.659999847412109
2024-10-01,4.559999942779541
2024-10-02,4.730000019073486
2024-10-03,4.690000057220459
2024-10-04,4.690000057220459
2024-10-07,4.739999771118164
2024-10-08,4.679999828338623
2024-10-09,4.630000114440918
2024-10-10,4.840000152587891
2024-10-11,4.909999847412109
2024-10-14,5.190000057220459
2024-10-15,5.309999942779541
2024-10-16,5.25
2024-10-17,5.230000019073486
2024-10-18,5.5
2024-10-21,5.389999866485596
2024-10-22,5.269999980926514
2024-10-23,4.980000019073486
2024-10-24,5.28000020980835
2024-10-25,5.179999828338623
2024-10-28,6.119999885559082
2024-10-29,6.010000228881836
2024-10-30,5.449999809265137
2024-10-31,5.03000020980835
2024-11-01,5.139999866485596
2024-11-04,5.090000152587891
2024-11-05,5.369999885559082
2024-11-06,5.690000057220459
2024-11-07,6.949999809265137
2024-11-08,7.199999809265137
2024-11-11,7.769999980926514
2024-11-12,7.559999942779541
2024-11-13,6.269999980926514
2024-11-14,6.630000114440918
2024-11-15,6.360000133514404
2024-11-18,6.190000057220459
2024-11-19,6.510000228881836
2024-11-20,6.440000057220459
2024-11-21,6.980000019073486
2024-11-22,8.25
2024-11-25,8.029999732971191
2024-11-26,7.610000133514404
2024-11-27,7.880000114440918
2024-11-29,9.3100004196167
2024-12-02,8.949999809265137
2024-12-03,8.880000114440918
2024-12-04,10.149999618530273
2024-12-05,13.329999923706055
2024-12-06,15.010000228881836
2024-12-09,15.0600004196167
2024-12-10,14.225000381469727
2024-12-11,13.550000190734863
2024-12-12,13.670000076293945
2024-12-13,16.90999984741211
2024-12-16,19.690000534057617
2024-12-17,19.389999389648438
2024-12-18,20.844999313354492
2024-12-19,18.854999542236328
2024-12-20,21.7549991607666
2024-12-23,20.43000030517578
2024-12-24,20.239999771118164
2024-12-26,24.229999542236328
2024-12-27,23.950000762939453
2024-12-30,22.68000030517578
2024-12-31,19.84000015258789
2025-01-02,20.15999984741211
2025-01-03,20.6200008392334
2025-01-06,19.889999389648438
2025-01-07,17.975000381469727
2025-01-08,15.020000457763672
2025-01-10,14.09000015258789
2025-01-13,12.819999694824219
2025-01-14,12.789999961853027
2025-01-15,13.890000343322754
2025-01-16,13.970000267028809
2025-01-17,13.640000343322754
2025-01-21,16.520000457763672
2025-01-22,16.3799991607666
2025-01-23,16.399999618530273
2025-01-24,15.84000015258789
2025-01-27,14.069999694824219
2025-01-28,14.229999542236328
2025-01-29,13.989999771118164
2025-01-30,14.0
2025-01-31,14.149999618530273
2025-02-03,14.239999771118164
2025-02-04,15.710000038146973
2025-02-05,15.8100004196167
2025-02-06,15.779999732971191
2025-02-07,15.600000381469727
2025-02-10,15.329999923706055
2025-02-11,13.805000305175781
2025-02-12,13.970000267028809
2025-02-13,15.25
2025-02-14,10.96500015258789
2025-02-18,11.4399995803833
2025-02-19,11.069999694824219
2025-02-20,10.90999984741211
2025-02-21,10.3100004196167
2025-02-24,9.430000305175781
2025-02-25,8.899999618530273
2025-02-26,9.569999694824219
2025-02-27,9.210000038146973
2025-02-28,10.819999694824219
2025-03-03,10.319999694824219
2025-03-04,9.71500015258789
2025-03-05,10.149999618530273
2025-03-06,9.550000190734863
2025-03-07,9.739999771118164
2025-03-10,8.569999694824219
2025-03-11,8.539999961853027
2025-03-12,9.130000114440918
2025-03-13,8.90999984741211
2025-03-14,10.34000015258789
2025-03-17,10.079999923706055
2025-03-18,9.569999694824219
2025-03-19,9.850000381469727
2025-03-20,9.59000015258789
2025-03-21,9.859999656677246
2025-03-24,10.3100004196167
2025-03-25,10.199999809265137
2025-03-26,9.380000114440918
2025-03-27,8.880000114440918
2025-03-28,8.5
2025-03-31,8.119999885559082
2025-04-01,8.199999809265137
2025-04-02,8.65999984741211
2025-04-03,8.300000190734863
2025-04-04,7.320000171661377
2025-04-07,7.599999904632568
2025-04-08,7.179999828338623
2025-04-09,8.829999923706055
2025-04-10,8.199999809265137
2025-04-11,8.279999732971191
2025-04-14,8.149999618530273
2025-04-15,8.229999542236328
2025-04-16,7.760000228881836
2025-04-17,7.820000171661377
2025-04-21,7.5
2025-04-22,8.140000343322754
2025-04-23,8.75
2025-04-24,9.380000114440918
2025-04-25,9.520000457763672
2025-04-28,9.739999771118164
2025-04-29,9.470000267028809
2025-04-30,9.289999961853027
2025-05-01,9.149999618530273
2025-05-02,9.390000343322754
2025-05-05,9.1899995803833
2025-05-06,9.140000343322754
2025-05-07,9.170000076293945
2025-05-08,9.739999771118164
2025-05-09,8.979999542236328
2025-05-12,11.010000228881836
2025-05-13,11.260000228881836
2025-05-14,11.760000228881836
2025-05-15,11.010000228881836
2025-05-16,11.1899995803833
2025-05-19,10.270000457763672
2025-05-20,9.970000267028809
2025-05-21,9.470000267028809
2025-05-22,9.550000190734863
2025-05-23,9.579999923706055
2025-05-27,11.119999885559082
2025-05-28,10.970000267028809
2025-05-29,10.529999732971191
2025-05-30,10.109999656677246
2025-06-02,9.970000267028809
2025-06-03,9.930000305175781
2025-06-04,10.15999984741211
2025-06-05,9.470000267028809
2025-06-06,10.109999656677246
2025-06-09,10.020000457763672
2025-06-10,9.789999961853027
2025-06-11,9.739999771118164
2025-06-12,9.470000267028809
2025-06-13,9.100000381469727
2025-06-16,9.720000267028809
2025-06-17,9.34000015258789
2025-06-18,9.420000076293945
2025-06-20,9.569999694824219
2025-06-23,9.489999771118164
2025-06-24,9.819999694824219
2025-06-25,9.569999694824219
2025-06-26,9.920000076293945
2025-06-27,9.829999923706055
2025-06-30,10.729999542236328
2025-07-01,10.479999542236328
2025-07-02,11.25
2025-07-03,11.09000015258789
2025-07-07,11.380000114440918
2025-07-08,12.710000038146973
2025-07-09,12.899999618530273
2025-07-10,12.289999961853027
2025-07-11,11.569999694824219
2025-07-14,11.449999809265137
2025-07-15,11.300000190734863
2025-07-16,11.779999732971191
2025-07-17,12.640000343322754
2025-07-18,12.8100004196167
2025-07-21,11.699999809265137
2025-07-22,11.34000015258789
2025-07-23,12.199999809265137
2025-07-24,11.960000038146973
2025-07-25,11.710000038146973
2025-07-28,11.239999771118164
2025-07-29,10.6899995803833
2025-07-30,10.390000343322754
2025-07-31,10.329999923706055
2025-08-01,10.109999656677246
2025-08-04,10.640000343322754
2025-08-05,11.170000076293945
2025-08-06,10.800000190734863
2025-08-07,10.720000267028809
2025-08-08,13.550000190734863
2025-08-11,15.899999618530273
2025-08-12,15.979999542236328
2025-08-13,16.5
2025-08-14,16.540000915527344
2025-08-15,15.59000015258789
2025-08-18,14.819999694824219
2025-08-19,13.300000190734863
2025-08-20,12.4399995803833
2025-08-21,12.229999542236328
2025-08-22,12.5600004196167
2025-08-25,12.109999656677246
2025-08-26,12.020000457763672
2025-08-27,11.90999984741211
2025-08-28,12.529999732971191
2025-08-29,13.020000457763672
2025-09-02,13.420000076293945
2025-09-03,12.739999771118164
2025-09-04,13.289999961853027
2025-09-05,14.260000228881836
2025-09-08,15.289999961853027
2025-09-09,14.850000381469727
2025-09-10,14.050000190734863
2025-09-11,14.579999923706055
2025-09-12,14.119999885559082
2025-09-15,14.1899995803833
2025-09-16,14.6899995803833
2025-09-17,15.119999885559082
2025-09-18,15.630000114440918
2025-09-19,16.25
