Date,ROP
2010-01-04,47.895450592041016
2010-01-05,47.28470230102539
2010-01-06,47.73674392700195
2010-01-07,47.55410385131836
2010-01-08,47.892032623291016
2010-01-11,48.09294891357422
2010-01-12,48.056400299072266
2010-01-13,47.88288497924805
2010-01-14,47.94679641723633
2010-01-15,47.22532653808594
2010-01-19,49.170589447021484
2010-01-20,48.67742919921875
2010-01-21,47.727622985839844
2010-01-22,46.6773796081543
2010-01-25,46.81434631347656
2010-01-26,46.576904296875
2010-01-27,46.275516510009766
2010-01-28,45.98326110839844
2010-01-29,45.73667907714844
2010-02-01,46.11114501953125
2010-02-02,46.933082580566406
2010-02-03,48.95139694213867
2010-02-04,48.47650146484375
2010-02-05,47.96508026123047
2010-02-08,47.30752182006836
2010-02-09,47.709354400634766
2010-02-10,47.26184844970703
2010-02-11,48.36690902709961
2010-02-12,48.31211853027344
2010-02-16,49.170589447021484
2010-02-17,49.23452377319336
2010-02-18,50.0838737487793
2010-02-19,50.704891204833984
2010-02-22,50.412635803222656
2010-02-23,49.755096435546875
2010-02-24,50.2847785949707
2010-02-25,50.06559371948242
2010-02-26,50.631832122802734
2010-03-01,50.86928176879883
2010-03-02,50.860137939453125
2010-03-03,50.924072265625
2010-03-04,50.86928176879883
2010-03-05,51.508567810058594
2010-03-08,51.84647750854492
2010-03-09,51.76427459716797
2010-03-10,52.001739501953125
2010-03-11,52.659297943115234
2010-03-12,53.01547622680664
2010-03-15,52.28486633300781
2010-03-16,52.88762283325195
2010-03-17,53.28032684326172
2010-03-18,52.78715515136719
2010-03-19,52.29398727416992
2010-03-22,52.504051208496094
2010-03-23,52.89674377441406
2010-03-24,52.33052062988281
2010-03-25,51.919551849365234
2010-03-26,51.93779754638672
2010-03-29,52.0200080871582
2010-03-30,52.741477966308594
2010-03-31,52.82368087768555
2010-04-01,53.51778030395508
2010-04-05,53.855682373046875
2010-04-06,54.312320709228516
2010-04-07,54.44495391845703
2010-04-08,54.929752349853516
2010-04-09,55.23163604736328
2010-04-12,55.67985153198242
2010-04-13,55.77132797241211
2010-04-14,56.17380905151367
2010-04-15,56.42079544067383
2010-04-16,55.61581802368164
2010-04-19,55.47861099243164
2010-04-20,56.06403350830078
2010-04-21,56.24697494506836
2010-04-22,57.13427734375
2010-04-23,58.46064376831055
2010-04-26,55.826194763183594
2010-04-27,55.81706237792969
2010-04-28,55.39628601074219
2010-04-29,57.088539123535156
2010-04-30,55.81706237792969
2010-05-03,57.033660888671875
2010-05-04,55.368831634521484
2010-05-05,54.8657341003418
2010-05-06,53.03627014160156
2010-05-07,52.57889938354492
2010-05-10,55.8719367980957
2010-05-11,55.47861099243164
2010-05-12,56.65861129760742
2010-05-13,56.32929611206055
2010-05-14,55.1584358215332
2010-05-17,55.57007598876953
2010-05-18,55.0303840637207
2010-05-19,54.07905960083008
2010-05-20,52.00260925292969
2010-05-21,53.09114456176758
2010-05-24,52.40509796142578
2010-05-25,51.90200424194336
2010-05-26,52.048343658447266
2010-05-27,53.850379943847656
2010-05-28,53.07285690307617
2010-06-01,51.79220962524414
2010-06-02,53.438743591308594
2010-06-03,54.14309310913086
2010-06-04,51.70075225830078
2010-06-07,50.74028015136719
2010-06-08,51.179351806640625
2010-06-09,51.31657791137695
2010-06-10,53.14602279663086
2010-06-11,53.31069564819336
2010-06-14,53.84123611450195
2010-06-15,55.2865104675293
2010-06-16,55.04868698120117
2010-06-17,55.26823043823242
2010-06-18,55.451148986816406
2010-06-21,55.1584358215332
2010-06-22,54.01502990722656
2010-06-23,54.161399841308594
2010-06-24,52.999691009521484
2010-06-25,53.027130126953125
2010-06-28,52.917362213134766
2010-06-29,51.07872009277344
2010-06-30,51.188514709472656
2010-07-01,50.37438201904297
2010-07-02,50.10911560058594
2010-07-06,50.11825942993164
2010-07-07,51.41486358642578
2010-07-08,52.01047134399414
2010-07-09,52.13874435424805
2010-07-12,51.84553146362305
2010-07-13,53.03675842285156
2010-07-14,53.4216194152832
2010-07-15,53.59569549560547
2010-07-16,52.1662483215332
2010-07-19,52.42280197143555
2010-07-20,53.284156799316406
2010-07-21,53.43994140625
2010-07-22,55.08933639526367
2010-07-23,56.8211669921875
2010-07-26,58.177330017089844
2010-07-27,57.57255172729492
2010-07-28,56.92195510864258
2010-07-29,56.88530731201172
2010-07-30,57.270164489746094
2010-08-02,57.74665832519531
2010-08-03,58.186485290527344
2010-08-04,58.25979232788086
2010-08-05,58.12234878540039
2010-08-06,57.847442626953125
2010-08-09,58.3972282409668
2010-08-10,57.60004425048828
2010-08-11,55.437503814697266
2010-08-12,55.11680603027344
2010-08-13,54.44789505004883
2010-08-16,54.79608154296875
2010-08-17,55.86819839477539
2010-08-18,55.73991394042969
2010-08-19,54.5670166015625
2010-08-20,54.48454284667969
2010-08-23,54.31960678100586
2010-08-24,53.5682258605957
2010-08-25,52.99093246459961
2010-08-26,53.0275993347168
2010-08-27,54.29212188720703
2010-08-30,53.165042877197266
2010-08-31,53.220027923583984
2010-09-01,54.9793586730957
2010-09-02,55.75822448730469
2010-09-03,56.77536392211914
2010-09-07,55.895687103271484
2010-09-08,57.05942153930664
2010-09-09,57.196876525878906
2010-09-10,57.07772445678711
2010-09-13,58.653804779052734
2010-09-14,58.378902435302734
2010-09-15,58.53468322753906
2010-09-16,58.61716079711914
2010-09-17,58.699623107910156
2010-09-20,59.50600051879883
2010-09-21,59.83586883544922
2010-09-22,58.6446418762207
2010-09-23,58.24144744873047
2010-09-24,59.87250900268555
2010-09-27,59.16694259643555
2010-09-28,60.10158920288086
2010-09-29,59.80837631225586
2010-09-30,59.725914001464844
2010-10-01,60.4864387512207
2010-10-04,59.54266357421875
2010-10-05,61.18284225463867
2010-10-06,61.435203552246094
2010-10-07,61.0406379699707
2010-10-08,60.857093811035156
2010-10-11,60.96723556518555
2010-10-12,60.746986389160156
2010-10-13,61.7839241027832
2010-10-14,61.29756546020508
2010-10-15,61.52696990966797
2010-10-18,62.46297073364258
2010-10-19,60.7286262512207
2010-10-20,61.91236114501953
2010-10-21,63.48151779174805
2010-10-22,63.77518081665039
2010-10-25,64.5826644897461
2010-10-26,64.62853240966797
2010-10-27,63.64668273925781
2010-10-28,63.848594665527344
2010-10-29,63.710933685302734
2010-11-01,64.01375579833984
2010-11-02,64.62853240966797
2010-11-03,64.47256469726562
2010-11-04,66.2069091796875
2010-11-05,65.79393768310547
2010-11-08,65.50949096679688
2010-11-09,65.50030517578125
2010-11-10,66.2069091796875
2010-11-11,65.57372283935547
2010-11-12,65.03231048583984
2010-11-15,65.53699493408203
2010-11-16,64.0412826538086
2010-11-17,64.31654357910156
2010-11-18,65.35346984863281
2010-11-19,66.10595703125
2010-11-22,66.2069091796875
2010-11-23,65.56454467773438
2010-11-24,67.40897369384766
2010-11-26,66.77581787109375
2010-11-29,66.27110290527344
2010-11-30,66.44548034667969
2010-12-01,67.67508697509766
2010-12-02,68.64777374267578
2010-12-03,69.0882339477539
2010-12-06,69.67554473876953
2010-12-07,70.2811508178711
2010-12-08,70.17105865478516
2010-12-09,70.5197525024414
2010-12-10,71.30887603759766
2010-12-13,70.960205078125
2010-12-14,70.99693298339844
2010-12-15,70.83172607421875
2010-12-16,71.9696044921875
2010-12-17,71.66678619384766
2010-12-20,70.77664947509766
2010-12-21,71.44652557373047
2010-12-22,71.55667114257812
2010-12-23,70.46465301513672
2010-12-27,71.29051208496094
2010-12-28,70.99693298339844
2010-12-29,70.960205078125
2010-12-30,70.5197525024414
2010-12-31,70.13430786132812
2011-01-03,70.7124252319336
2011-01-04,69.6847152709961
2011-01-05,70.0706558227539
2011-01-06,69.50092315673828
2011-01-07,68.80249786376953
2011-01-10,68.98628234863281
2011-01-11,69.45494079589844
2011-01-12,69.28956604003906
2011-01-13,69.15170288085938
2011-01-14,69.26200103759766
2011-01-18,69.53762817382812
2011-01-19,68.04891967773438
2011-01-20,67.5986557006836
2011-01-21,67.9294662475586
2011-01-24,68.70140838623047
2011-01-25,68.85765838623047
2011-01-26,69.83174896240234
2011-01-27,70.44741821289062
2011-01-28,69.55604553222656
2011-01-31,71.3939437866211
2011-02-01,72.51510620117188
2011-02-02,72.68050384521484
2011-02-03,72.69891357421875
2011-02-04,73.49835968017578
2011-02-07,74.16002655029297
2011-02-08,75.45574951171875
2011-02-09,75.50170135498047
2011-02-10,76.3563232421875
2011-02-11,76.95368194580078
2011-02-14,77.90937042236328
2011-02-15,77.62449645996094
2011-02-16,78.12993621826172
2011-02-17,77.73477172851562
2011-02-18,78.37803649902344
2011-02-22,76.7238998413086
2011-02-23,76.2184829711914
2011-02-24,75.5660400390625
2011-02-25,76.46658325195312
2011-02-28,77.31206512451172
2011-03-01,76.48499298095703
2011-03-02,77.84506225585938
2011-03-03,80.3997802734375
2011-03-04,78.98455047607422
2011-03-07,77.99205780029297
2011-03-08,78.90184020996094
2011-03-09,79.33377838134766
2011-03-10,77.52344512939453
2011-03-11,77.62449645996094
2011-03-14,76.84339141845703
2011-03-15,76.23686981201172
2011-03-16,75.24439239501953
2011-03-17,75.81411743164062
2011-03-18,77.33043670654297
2011-03-21,78.84672546386719
2011-03-22,78.41481018066406
2011-03-23,77.87260437011719
2011-03-24,78.17586517333984
2011-03-25,78.90184020996094
2011-03-28,78.26775360107422
2011-03-29,78.81914520263672
2011-03-30,78.78239440917969
2011-03-31,79.45320129394531
2011-04-01,81.17164611816406
2011-04-04,81.2819595336914
2011-04-05,80.50081634521484
2011-04-06,80.04080963134766
2011-04-07,79.35069274902344
2011-04-08,78.61460876464844
2011-04-11,78.39376068115234
2011-04-12,77.84172058105469
2011-04-13,77.99811553955078
2011-04-14,77.77729034423828
2011-04-15,78.0717544555664
2011-04-18,76.68236541748047
2011-04-19,77.1056137084961
2011-04-20,78.9458236694336
2011-04-21,79.47029876708984
2011-04-25,79.2586898803711
2011-04-26,80.2340316772461
2011-04-27,79.4979019165039
2011-04-28,79.58992004394531
2011-04-29,79.58073425292969
2011-05-02,79.29547882080078
2011-05-03,78.68820190429688
2011-05-04,77.12400817871094
2011-05-05,77.27124786376953
2011-05-06,77.05960845947266
2011-05-09,77.16083526611328
2011-05-10,78.08091735839844
2011-05-11,76.86637115478516
2011-05-12,77.28962707519531
2011-05-13,76.06588745117188
2011-05-16,76.35113525390625
2011-05-17,75.58741760253906
2011-05-18,76.36031341552734
2011-05-19,76.71914672851562
2011-05-20,76.71914672851562
2011-05-23,75.51383972167969
2011-05-24,74.47406768798828
2011-05-25,75.53221130371094
2011-05-26,75.78984069824219
2011-05-27,76.36031341552734
2011-05-31,76.80197143554688
2011-06-01,73.76561737060547
2011-06-02,74.74089050292969
2011-06-03,73.31473541259766
2011-06-06,72.59703826904297
2011-06-07,73.5079574584961
2011-06-08,73.23193359375
2011-06-09,73.11234283447266
2011-06-10,72.32099914550781
2011-06-13,72.04497528076172
2011-06-14,73.48036193847656
2011-06-15,72.2105941772461
2011-06-16,72.57865905761719
2011-06-17,73.62757110595703
2011-06-20,73.99563598632812
2011-06-21,75.6334228515625
2011-06-22,75.37578582763672
2011-06-23,75.01696014404297
2011-06-24,74.56607818603516
2011-06-27,74.41886901855469
2011-06-28,75.73464965820312
2011-06-29,76.1211166381836
2011-06-30,76.64559173583984
2011-07-01,77.05960845947266
2011-07-05,76.90316009521484
2011-07-06,77.483642578125
2011-07-07,78.12853240966797
2011-07-08,77.08749389648438
2011-07-11,75.6686019897461
2011-07-12,75.13423919677734
2011-07-13,75.64093780517578
2011-07-14,74.68278503417969
2011-07-15,75.70542907714844
2011-07-18,74.64593505859375
2011-07-19,75.64093780517578
2011-07-20,76.19376373291016
2011-07-21,77.31780242919922
2011-07-22,77.81529235839844
2011-07-25,80.27525329589844
2011-07-26,79.41844177246094
2011-07-27,76.68206024169922
2011-07-28,75.84366607666016
2011-07-29,75.20791625976562
2011-08-01,73.96414184570312
2011-08-02,71.63318634033203
2011-08-03,72.9046401977539
2011-08-04,68.74945831298828
2011-08-05,67.46884155273438
2011-08-08,62.41070556640625
2011-08-09,65.59847259521484
2011-08-10,62.29095458984375
2011-08-11,65.94861602783203
2011-08-12,66.91600036621094
2011-08-15,67.76359558105469
2011-08-16,65.46955108642578
2011-08-17,65.0733642578125
2011-08-18,62.21723175048828
2011-08-19,60.77996063232422
2011-08-22,60.72468948364258
2011-08-23,63.24912643432617
2011-08-24,65.10099792480469
2011-08-25,65.09176635742188
2011-08-26,66.5750961303711
2011-08-29,68.97057342529297
2011-08-30,69.58785247802734
2011-08-31,70.89612579345703
2011-09-01,69.58785247802734
2011-09-02,67.68070220947266
2011-09-06,66.64881134033203
2011-09-07,68.97057342529297
2011-09-08,67.6346435546875
2011-09-09,65.32212829589844
2011-09-12,65.42343139648438
2011-09-13,67.15554809570312
2011-09-14,67.1924057006836
2011-09-15,70.09455108642578
2011-09-16,69.99323272705078
2011-09-19,68.7218246459961
2011-09-20,67.59778594970703
2011-09-21,65.34976959228516
2011-09-22,62.25408172607422
2011-09-23,64.44685363769531
2011-09-26,64.89833068847656
2011-09-27,66.14209747314453
2011-09-28,65.74591064453125
2011-09-29,66.44612884521484
2011-09-30,63.48865509033203
2011-10-03,61.176116943359375
2011-10-04,64.50210571289062
2011-10-05,66.45841979980469
2011-10-06,67.8241195678711
2011-10-07,67.47345733642578
2011-10-10,69.95574951171875
2011-10-11,70.26950073242188
2011-10-12,71.50598907470703
2011-10-13,69.6973648071289
2011-10-14,71.9397201538086
2011-10-17,69.30978393554688
2011-10-18,71.25686645507812
2011-10-19,70.65704345703125
2011-10-20,70.42635345458984
2011-10-21,71.69054412841797
2011-10-24,72.76099395751953
2011-10-25,72.43804931640625
2011-10-26,73.3976821899414
2011-10-27,76.06452178955078
2011-10-28,76.48899841308594
2011-10-31,74.8372573852539
2011-11-01,72.82556915283203
2011-11-02,74.75418090820312
2011-11-03,77.73475646972656
2011-11-04,76.86734008789062
2011-11-07,77.67013549804688
2011-11-08,78.2607421875
2011-11-09,75.28939056396484
2011-11-10,76.17523193359375
2011-11-11,78.81441497802734
2011-11-14,78.92508697509766
2011-11-15,80.00476837158203
2011-11-16,78.3437728881836
2011-11-17,76.34136962890625
2011-11-18,76.84888458251953
2011-11-21,75.16943359375
2011-11-22,75.2616958618164
2011-11-23,73.36078643798828
2011-11-25,73.29621124267578
2011-11-28,76.22136688232422
2011-11-29,76.43362426757812
2011-11-30,78.61138916015625
2011-12-01,78.13153076171875
2011-12-02,78.00233459472656
2011-12-05,78.59292602539062
2011-12-06,78.13153076171875
2011-12-07,77.71631622314453
2011-12-08,76.7381591796875
2011-12-09,78.03925323486328
2011-12-12,76.54436492919922
2011-12-13,76.32290649414062
2011-12-14,75.13250732421875
2011-12-15,75.65851593017578
2011-12-16,76.66432189941406
2011-12-19,76.56283569335938
2011-12-20,80.23545837402344
2011-12-21,79.45113372802734
2011-12-22,80.73377990722656
2011-12-23,81.38894653320312
2011-12-27,81.59193420410156
2011-12-28,79.8017807006836
2011-12-29,80.27239227294922
2011-12-30,80.16167449951172
2012-01-03,81.3981704711914
2012-01-04,81.35008239746094
2012-01-05,82.69024658203125
2012-01-06,83.03219604492188
2012-01-09,83.54977416992188
2012-01-10,84.70503997802734
2012-01-11,85.08396911621094
2012-01-12,85.6015396118164
2012-01-13,85.78638458251953
2012-01-17,85.89729309082031
2012-01-18,86.52577209472656
2012-01-19,87.59784698486328
2012-01-20,86.95092010498047
2012-01-23,87.015625
2012-01-24,87.80120086669922
2012-01-25,88.07845306396484
2012-01-26,87.10801696777344
2012-01-27,87.21893310546875
2012-01-30,87.19119262695312
2012-01-31,86.31317901611328
2012-02-01,89.16902160644531
2012-02-02,86.35013580322266
2012-02-03,86.74757385253906
2012-02-06,87.1634750366211
2012-02-07,87.4314956665039
2012-02-08,87.27438354492188
2012-02-09,87.26515197753906
2012-02-10,86.14683532714844
2012-02-13,87.14501190185547
2012-02-14,87.07105255126953
2012-02-15,86.27619934082031
2012-02-16,87.35755920410156
2012-02-17,87.48693084716797
2012-02-21,88.0692138671875
2012-02-22,87.80120086669922
2012-02-23,87.18196868896484
2012-02-24,87.41304779052734
2012-02-27,87.33906555175781
2012-02-28,86.12834167480469
2012-02-29,84.58491516113281
2012-03-01,86.32243347167969
2012-03-02,86.44257354736328
2012-03-05,86.46106719970703
2012-03-06,84.70503997802734
2012-03-07,85.9527587890625
2012-03-08,87.09878540039062
