Date,G
2011-01-19,11.92216682434082
2011-01-20,11.74718952178955
2011-01-21,11.580168724060059
2011-01-24,11.75514030456543
2011-01-25,12.057374000549316
2011-01-26,12.407323837280273
2011-01-27,12.10509204864502
2011-01-28,11.930119514465332
2011-01-31,12.033512115478516
2011-02-01,12.17667293548584
2011-02-02,12.152810096740723
2011-02-03,12.200533866882324
2011-02-04,12.16076946258545
2011-02-07,12.31983470916748
2011-02-08,12.22439193725586
2011-02-09,11.540399551391602
2011-02-10,11.46086597442627
2011-02-11,11.56425952911377
2011-02-14,11.556304931640625
2011-02-15,11.524496078491211
2011-02-16,11.56425952911377
2011-02-17,11.69946575164795
2011-02-18,11.604028701782227
2011-02-22,11.134777069091797
2011-02-23,10.951848983764648
2011-02-24,10.935944557189941
2011-02-25,11.134777069091797
2011-02-28,11.095008850097656
2011-03-01,10.745060920715332
2011-03-02,10.975706100463867
2011-03-03,11.03138256072998
2011-03-04,10.951848983764648
2011-03-07,10.935944557189941
2011-03-08,11.134777069091797
2011-03-09,11.047287940979004
2011-03-10,10.760969161987305
2011-03-11,10.904129028320312
2011-03-14,10.840499877929688
2011-03-15,10.673480033874512
2011-03-16,10.41101360321045
2011-03-17,10.434876441955566
2011-03-18,10.49055004119873
2011-03-21,10.554176330566406
2011-03-22,10.983661651611328
2011-03-23,11.222265243530273
2011-03-24,11.158638000488281
2011-03-25,11.293845176696777
2011-03-28,11.28589153289795
2011-03-29,11.365424156188965
2011-03-30,11.444960594177246
2011-03-31,11.51654052734375
2011-04-01,11.476774215698242
2011-04-04,11.540399551391602
2011-04-05,11.739238739013672
2011-04-06,12.37551212310791
2011-04-07,12.447088241577148
2011-04-08,12.486855506896973
2011-04-11,12.566390991210938
2011-04-12,12.455042839050293
2011-04-13,12.478901863098145
2011-04-14,12.407323837280273
2011-04-15,12.152810096740723
2011-04-18,12.144861221313477
2011-04-19,12.001699447631836
2011-04-20,12.152810096740723
2011-04-21,12.303929328918457
2011-04-25,12.311881065368652
2011-04-26,12.470952033996582
2011-04-27,12.773179054260254
2011-04-28,12.717506408691406
2011-04-29,12.797037124633789
2011-05-02,12.852712631225586
2011-05-03,12.669783592224121
2011-05-04,12.860663414001465
2011-05-05,12.637971878051758
2011-05-06,13.091314315795898
2011-05-09,13.20266342163086
2011-05-10,13.552617073059082
2011-05-11,13.727591514587402
2011-05-12,13.783263206481934
2011-05-13,13.512845993041992
2011-05-16,13.425358772277832
2011-05-17,13.425358772277832
2011-05-18,13.4730806350708
2011-05-19,13.3219633102417
2011-05-20,13.226520538330078
2011-05-23,12.89247989654541
2011-05-24,12.820900917053223
2011-05-25,12.924297332763672
2011-05-26,12.685691833496094
2011-05-27,12.669783592224121
2011-05-31,12.741365432739258
2011-06-01,12.693646430969238
2011-06-02,12.37551212310791
2011-06-03,12.35164737701416
2011-06-06,12.049416542053223
2011-06-07,12.065323829650879
2011-06-08,12.136905670166016
2011-06-09,12.033512115478516
2011-06-10,12.121000289916992
2011-06-13,12.383462905883789
2011-06-14,12.590252876281738
2011-06-15,12.200533866882324
2011-06-16,12.31983470916748
2011-06-17,12.327790260314941
2011-06-20,12.486855506896973
2011-06-21,12.76522445678711
2011-06-22,12.964061737060547
2011-06-23,12.89247989654541
2011-06-24,12.995878219604492
2011-06-27,13.1390380859375
2011-06-28,13.584429740905762
2011-06-29,13.584429740905762
2011-06-30,13.711682319641113
2011-07-01,13.83098316192627
2011-07-05,13.958240509033203
2011-07-06,14.180931091308594
2011-07-07,14.149116516113281
2011-07-08,14.053678512573242
2011-07-11,13.846888542175293
2011-07-12,13.894608497619629
2011-07-13,13.894608497619629
2011-07-14,13.998004913330078
2011-07-15,14.037768363952637
2011-07-18,13.823033332824707
2011-07-19,14.07753849029541
2011-07-20,13.96618938446045
2011-07-21,13.854840278625488
2011-07-22,13.926426887512207
2011-07-25,13.640100479125977
2011-07-26,13.520803451538086
2011-07-27,13.34582805633545
2011-07-28,13.353775978088379
2011-07-29,13.123130798339844
2011-08-01,13.146988868713379
2011-08-02,12.812946319580078
2011-08-03,13.290148735046387
2011-08-04,12.78908920288086
2011-08-05,13.011781692504883
2011-08-08,12.550484657287598
2011-08-09,12.820900917053223
2011-08-10,12.136905670166016
2011-08-11,12.383462905883789
2011-08-12,12.637971878051758
2011-08-15,12.75727367401123
2011-08-16,12.78908920288086
2011-08-17,12.558436393737793
2011-08-18,12.057374000549316
2011-08-19,11.985793113708496
2011-08-22,12.232346534729004
2011-08-23,12.566390991210938
2011-08-24,12.924297332763672
2011-08-25,12.486855506896973
2011-08-26,12.630019187927246
2011-08-29,12.733415603637695
2011-08-30,13.298105239868164
2011-08-31,13.178805351257324
2011-09-01,13.075409889221191
2011-09-02,12.645922660827637
2011-09-06,12.31983470916748
2011-09-07,12.558436393737793
2011-09-08,12.462997436523438
2011-09-09,12.415275573730469
2011-09-12,12.598206520080566
2011-09-13,12.614112854003906
2011-09-14,12.725457191467285
2011-09-15,12.956107139587402
2011-09-16,12.948151588439941
2011-09-19,12.709552764892578
2011-09-20,12.54253101348877
2011-09-21,12.415275573730469
2011-09-22,11.842628479003906
2011-09-23,11.779001235961914
2011-09-26,11.938071250915527
2011-09-27,12.192582130432129
2011-09-28,11.75514030456543
2011-09-29,11.56425952911377
2011-09-30,11.444960594177246
2011-10-03,10.824594497680664
2011-10-04,11.46086597442627
2011-10-05,11.69151496887207
2011-10-06,11.930119514465332
2011-10-07,11.763092041015625
2011-10-10,12.0812349319458
2011-10-11,12.16076946258545
2011-10-12,12.24825382232666
2011-10-13,12.343697547912598
2011-10-14,12.391414642333984
2011-10-17,12.264159202575684
2011-10-18,12.447088241577148
2011-10-19,12.37551212310791
2011-10-20,12.359599113464355
2011-10-21,12.574344635009766
2011-10-24,12.78908920288086
2011-10-25,12.630019187927246
2011-10-26,12.502763748168945
2011-10-27,13.154946327209473
2011-10-28,13.051548957824707
2011-10-31,12.844758987426758
2011-11-01,12.4948091506958
2011-11-02,12.725457191467285
2011-11-03,12.972013473510742
2011-11-04,13.552617073059082
2011-11-07,13.401501655578613
2011-11-08,13.457174301147461
2011-11-09,12.709552764892578
2011-11-10,12.741365432739258
2011-11-11,12.956107139587402
2011-11-14,12.733415603637695
2011-11-15,12.844758987426758
2011-11-16,12.606157302856445
2011-11-17,12.272111892700195
2011-11-18,12.200533866882324
2011-11-21,12.121000289916992
2011-11-22,12.200533866882324
2011-11-23,11.842628479003906
2011-11-25,11.611981391906738
2011-11-28,12.136905670166016
2011-11-29,12.033512115478516
2011-11-30,12.383462905883789
2011-12-01,12.168720245361328
2011-12-02,12.152810096740723
2011-12-05,12.16076946258545
2011-12-06,12.208486557006836
2011-12-07,12.168720245361328
2011-12-08,11.906258583068848
2011-12-09,11.914209365844727
2011-12-12,11.715374946594238
2011-12-13,11.651748657226562
2011-12-14,11.333614349365234
2011-12-15,11.437005996704102
2011-12-16,11.659703254699707
2011-12-19,11.524496078491211
2011-12-20,12.0812349319458
2011-12-21,11.739238739013672
2011-12-22,11.92216682434082
2011-12-23,11.8505859375
2011-12-27,11.75514030456543
2011-12-28,11.532447814941406
2011-12-29,11.69946575164795
2011-12-30,11.890353202819824
2012-01-03,11.675607681274414
2012-01-04,11.492676734924316
2012-01-05,11.627888679504395
2012-01-06,11.548352241516113
2012-01-09,11.532447814941406
2012-01-10,11.51654052734375
2012-01-11,11.56425952911377
2012-01-12,11.596075057983398
2012-01-13,11.532447814941406
2012-01-17,11.858534812927246
2012-01-18,12.057374000549316
2012-01-19,12.07327938079834
2012-01-20,12.0812349319458
2012-01-23,11.906258583068848
2012-01-24,12.033512115478516
2012-01-25,12.152810096740723
2012-01-26,12.208486557006836
2012-01-27,11.96988296508789
2012-01-30,11.69946575164795
2012-01-31,11.635843276977539
2012-02-01,12.049416542053223
2012-02-02,12.07327938079834
2012-02-03,12.447088241577148
2012-02-06,12.407323837280273
2012-02-07,12.590252876281738
2012-02-08,12.518671035766602
2012-02-09,12.478901863098145
2012-02-10,12.216439247131348
2012-02-13,12.423232078552246
2012-02-14,12.462997436523438
2012-02-15,12.54253101348877
2012-02-16,12.614112854003906
2012-02-17,12.518671035766602
2012-02-21,12.526622772216797
2012-02-22,12.470952033996582
2012-02-23,12.860663414001465
2012-02-24,12.812946319580078
2012-02-27,12.701597213745117
2012-02-28,12.693646430969238
2012-02-29,12.741365432739258
2012-03-01,12.820900917053223
2012-03-02,12.510717391967773
2012-03-05,12.447088241577148
2012-03-06,12.128951072692871
2012-03-07,12.192582130432129
2012-03-08,12.22439193725586
2012-03-09,12.455042839050293
2012-03-12,12.526622772216797
2012-03-13,12.701597213745117
2012-03-14,12.630019187927246
2012-03-15,12.797037124633789
2012-03-16,12.67773723602295
2012-03-19,12.518671035766602
2012-03-20,12.272111892700195
2012-03-21,12.391414642333984
2012-03-22,12.343697547912598
2012-03-23,12.550484657287598
2012-03-26,12.797037124633789
2012-03-27,13.178805351257324
2012-03-28,13.003826141357422
2012-03-29,12.964061737060547
2012-03-30,12.964061737060547
2012-04-02,13.075409889221191
2012-04-03,12.979969024658203
2012-04-04,12.709552764892578
2012-04-05,12.828853607177734
2012-04-09,12.54253101348877
2012-04-10,12.31983470916748
2012-04-11,12.510717391967773
2012-04-12,12.67773723602295
2012-04-13,12.66183090209961
2012-04-16,12.701597213745117
2012-04-17,12.781136512756348
2012-04-18,12.852712631225586
2012-04-19,12.860663414001465
2012-04-20,12.964061737060547
2012-04-23,12.900434494018555
2012-04-24,12.87657356262207
2012-04-25,13.003826141357422
2012-04-26,13.059501647949219
2012-04-27,13.210614204406738
2012-04-30,13.266292572021484
2012-05-01,13.337872505187988
2012-05-02,13.131082534790039
2012-05-03,13.115177154541016
2012-05-04,13.1390380859375
2012-05-07,12.948151588439941
2012-05-08,12.797037124633789
2012-05-09,12.75727367401123
2012-05-10,12.956107139587402
2012-05-11,13.09926700592041
2012-05-14,12.995878219604492
2012-05-15,13.091314315795898
2012-05-16,13.08336067199707
2012-05-17,13.019737243652344
2012-05-18,13.011781692504883
2012-05-21,12.93224811553955
2012-05-22,13.20266342163086
2012-05-23,13.051548957824707
2012-05-24,12.948151588439941
2012-05-25,12.924297332763672
2012-05-29,12.956107139587402
2012-05-30,12.669783592224121
2012-05-31,12.399369239807129
2012-06-01,12.168720245361328
2012-06-04,11.938071250915527
2012-06-05,11.938071250915527
2012-06-06,12.152810096740723
2012-06-07,11.96988296508789
2012-06-08,12.089183807373047
2012-06-11,12.121000289916992
2012-06-12,12.10509204864502
2012-06-13,11.985793113708496
2012-06-14,12.065323829650879
2012-06-15,12.295973777770996
2012-06-18,12.439138412475586
2012-06-19,12.54253101348877
2012-06-20,12.725457191467285
2012-06-21,12.518671035766602
2012-06-22,12.510717391967773
2012-06-25,12.343697547912598
2012-06-26,12.590252876281738
2012-06-27,12.67773723602295
2012-06-28,12.590252876281738
2012-06-29,13.226520538330078
2012-07-02,13.314010620117188
2012-07-03,13.329914093017578
2012-07-05,13.34582805633545
2012-07-06,13.146988868713379
2012-07-09,13.131082534790039
2012-07-10,13.091314315795898
2012-07-11,13.091314315795898
2012-07-12,13.019737243652344
2012-07-13,13.632144927978516
2012-07-16,13.703733444213867
2012-07-17,13.854840278625488
2012-07-18,14.085493087768555
2012-07-19,13.91847038269043
2012-07-20,13.854840278625488
2012-07-23,13.679866790771484
2012-07-24,13.528754234313965
2012-07-25,13.488986015319824
2012-07-26,13.552617073059082
2012-07-27,13.998004913330078
2012-07-30,13.886655807495117
2012-07-31,13.854840278625488
2012-08-01,13.640100479125977
2012-08-02,14.729722023010254
2012-08-03,14.841066360473633
2012-08-06,14.729722023010254
2012-08-07,14.841066360473633
2012-08-08,14.538836479187012
2012-08-09,14.491114616394043
2012-08-10,14.514975547790527
2012-08-13,14.491114616394043
2012-08-14,14.37977123260498
2012-08-15,14.70586109161377
2012-08-16,14.483162879943848
2012-08-17,14.37977123260498
2012-08-20,14.220699310302734
2012-08-21,14.403630256652832
2012-08-22,14.395676612854004
2012-08-23,14.228655815124512
2012-08-24,14.165027618408203
2012-08-27,14.220699310302734
2012-08-28,14.196839332580566
2012-08-29,14.268424034118652
2012-08-30,14.483162879943848
2012-08-31,14.514975547790527
2012-09-04,14.713810920715332
2012-09-05,14.761529922485352
2012-09-06,15.050973892211914
2012-09-07,14.960527420043945
2012-09-10,15.123333930969238
2012-09-11,15.114286422729492
2012-09-12,15.340415000915527
2012-09-13,15.467050552368164
2012-09-14,15.421818733215332
2012-09-17,15.34946060180664
2012-09-18,15.358505249023438
2012-09-19,15.467050552368164
2012-09-20,15.521320343017578
2012-09-21,15.611766815185547
2012-09-24,15.476091384887695
2012-09-25,15.231876373291016
2012-09-26,15.186651229858398
2012-09-27,15.213784217834473
2012-09-28,15.087153434753418
2012-10-01,15.141424179077148
2012-10-02,15.385644912719727
2012-10-03,15.448957443237305
2012-10-04,15.783629417419434
2012-10-05,15.756484985351562
2012-10-08,15.883119583129883
2012-10-09,15.792668342590332
2012-10-10,15.855986595153809
2012-10-11,15.548453330993652
2012-10-12,15.566537857055664
2012-10-15,15.729351997375488
2012-10-16,15.883119583129883
2012-10-17,15.991658210754395
2012-10-18,16.00070571899414
2012-10-19,15.901205062866211
2012-10-22,15.964520454406738
2012-10-23,15.837902069091797
2012-10-24,15.702218055725098
2012-10-25,15.828849792480469
2012-10-26,15.919300079345703
2012-10-31,15.928345680236816
2012-11-01,14.933387756347656
2012-11-02,14.924345016479492
2012-11-05,14.9514799118042
2012-11-06,14.933387756347656
2012-11-07,14.544452667236328
2012-11-08,14.499224662780762
2012-11-09,14.381637573242188
2012-11-12,14.37259578704834
2012-11-13,14.36355209350586
2012-11-14,14.119333267211914
2012-11-15,13.947478294372559
2012-11-16,14.037928581237793
2012-11-19,14.001747131347656
2012-11-20,13.847981452941895
2012-11-21,13.95651912689209
2012-11-23,13.920342445373535
2012-11-26,14.101244926452637
2012-11-27,14.110286712646484
2012-11-28,14.200736999511719
2012-11-29,14.408775329589844
2012-11-30,14.517313003540039
2012-12-03,14.209783554077148
2012-12-04,14.300235748291016
2012-12-05,14.245965003967285
2012-12-06,14.354501724243164
2012-12-07,14.30927848815918
2012-12-10,14.390685081481934
2012-12-11,14.454002380371094
2012-12-12,14.019837379455566
2012-12-13,14.218829154968262
2012-12-14,14.028882026672363
2012-12-17,14.155516624450684
2012-12-18,14.517313003540039
2012-12-19,14.616809844970703
2012-12-20,14.36355209350586
2012-12-21,14.028882026672363
2012-12-24,14.010791778564453
2012-12-26,14.037928581237793
2012-12-27,13.965567588806152
2012-12-28,13.820844650268555
2012-12-31,14.019837379455566
2013-01-02,14.019837379455566
2013-01-03,13.983654022216797
2013-01-04,14.571587562561035
2013-01-07,14.589673042297363
2013-01-08,14.671082496643066
2013-01-09,14.68012523651123
2013-01-10,14.698220252990723
2013-01-11,14.98766040802002
2013-01-14,14.915300369262695
2013-01-15,15.005745887756348
2013-01-16,14.879115104675293
2013-01-17,14.9514799118042
2013-01-18,15.032885551452637
2013-01-22,15.060013771057129
2013-01-23,14.978616714477539
2013-01-24,15.186651229858398
2013-01-25,15.259007453918457
2013-01-28,15.313282012939453
2013-01-29,15.096197128295898
2013-01-30,15.141424179077148
2013-01-31,15.150464057922363
2013-02-01,15.186651229858398
2013-02-04,15.132377624511719
2013-02-05,15.141424179077148
2013-02-06,15.168559074401855
2013-02-07,15.204737663269043
2013-02-08,15.177603721618652
2013-02-11,15.096197128295898
2013-02-12,14.870073318481445
2013-02-13,15.259007453918457
2013-02-14,15.539408683776855
2013-02-15,15.575586318969727
2013-02-19,15.783629417419434
2013-02-20,15.810760498046875
2013-02-21,15.656991958618164
2013-02-22,15.584632873535156
2013-02-25,15.675081253051758
2013-02-26,15.584632873535156
2013-02-27,16.018796920776367
2013-02-28,15.928345680236816
2013-03-01,16.018796920776367
2013-03-04,16.281105041503906
2013-03-05,16.326326370239258
2013-03-06,16.308238983154297
2013-03-07,16.19969367980957
2013-03-08,16.29014778137207
2013-03-11,16.253971099853516
2013-03-12,16.127334594726562
2013-03-13,16.19969367980957
2013-03-14,16.226831436157227
2013-03-15,16.10019874572754
2013-03-18,15.919300079345703
2013-03-19,15.855986595153809
2013-03-20,15.991658210754395
2013-03-21,16.082107543945312
2013-03-22,16.073062896728516
2013-03-25,16.136375427246094
2013-03-26,16.19969367980957
2013-03-27,16.244916915893555
2013-03-28,16.452957153320312
2013-04-01,16.480087280273438
2013-04-02,16.52532386779785
2013-04-03,16.52532386779785
2013-04-04,16.42582130432129
2013-04-05,16.190650939941406
2013-04-08,16.5795841217041
2013-04-09,16.615768432617188
2013-04-10,16.832853317260742
2013-04-11,16.850942611694336
2013-04-12,16.489139556884766
2013-04-15,16.154468536376953
2013-04-16,16.3986873626709
2013-04-17,16.281105041503906
2013-04-18,16.29014778137207
2013-04-19,16.145423889160156
2013-04-22,16.462005615234375
2013-04-23,16.6790828704834
2013-04-24,16.778579711914062
2013-04-25,16.896162033081055
2013-04-26,16.850942611694336
2013-04-29,16.823802947998047
2013-04-30,16.823802947998047
2013-05-01,16.62481689453125
2013-05-02,17.2308349609375
2013-05-03,17.43886375427246
2013-05-06,17.456958770751953
2013-05-07,17.53836441040039
2013-05-08,17.674041748046875
2013-05-09,17.456958770751953
2013-05-10,17.511232376098633
2013-05-13,17.53836441040039
2013-05-14,17.61072540283203
2013-05-15,17.565500259399414
2013-05-16,17.50218391418457
2013-05-17,17.655954360961914
2013-05-20,17.64690399169922
2013-05-21,17.58359146118164
2013-05-22,17.47504425048828
2013-05-23,17.465999603271484
2013-05-24,17.48409652709961
2013-05-28,17.791627883911133
2013-05-29,17.637861251831055
2013-05-30,17.66499900817871
2013-05-31,17.50218391418457
2013-06-03,17.61072540283203
2013-06-04,17.592636108398438
2013-06-05,17.47504425048828
2013-06-06,17.547407150268555
2013-06-07,17.809715270996094
2013-06-10,17.465999603271484
2013-06-11,17.30318832397461
2013-06-12,17.095157623291016
2013-06-13,17.12229347229004
2013-06-14,17.031837463378906
2013-06-17,18.17151641845703
2013-06-18,17.764493942260742
2013-06-19,17.565500259399414
2013-06-20,17.167518615722656
2013-06-21,17.411731719970703
2013-06-24,17.52027702331543
2013-06-25,17.53836441040039
2013-06-26,17.68308448791504
2013-06-27,18.017757415771484
2013-06-28,17.402690887451172
2013-07-01,18.026798248291016
2013-07-02,17.800674438476562
2013-07-03,17.891124725341797
2013-07-05,17.882078170776367
2013-07-08,18.25292205810547
2013-07-09,18.38859748840332
2013-07-10,18.38859748840332
2013-07-11,18.786584854125977
2013-07-12,19.166473388671875
2013-07-15,18.9041690826416
2013-07-16,18.73231315612793
2013-07-17,18.75040054321289
2013-07-18,18.768491744995117
2013-07-19,18.94034767150879
2013-07-22,19.057933807373047
2013-07-23,18.84085464477539
2013-07-24,18.967477798461914
2013-07-25,19.030807495117188
2013-07-26,18.687082290649414
2013-07-29,18.641860961914062
2013-07-30,18.678037643432617
2013-07-31,18.4428653717041
2013-08-01,19.030807495117188
2013-08-02,19.094114303588867
2013-08-05,19.085073471069336
2013-08-06,19.057933807373047
2013-08-07,17.655954360961914
2013-08-08,17.61072540283203
2013-08-09,17.58359146118164
2013-08-12,17.53836441040039
2013-08-13,17.601673126220703
2013-08-14,17.655954360961914
2013-08-15,17.285099029541016
2013-08-16,17.511232376098633
2013-08-19,17.66499900817871
2013-08-20,17.809715270996094
2013-08-21,17.73735809326172
2013-08-22,17.891124725341797
2013-08-23,17.845897674560547
2013-08-26,17.66499900817871
2013-08-27,17.27605628967285
2013-08-28,17.330331802368164
2013-08-29,17.547407150268555
2013-08-30,17.411731719970703
2013-09-03,17.73735809326172
2013-09-04,17.719266891479492
2013-09-05,17.66499900817871
2013-09-06,17.728315353393555
2013-09-09,17.637861251831055
2013-09-10,17.61072540283203
2013-09-11,17.755447387695312
2013-09-12,17.692134857177734
2013-09-13,17.52027702331543
2013-09-16,17.701173782348633
