Date,RUSHA
2010-11-01,6.308312892913818
2010-11-02,6.544773578643799
2010-11-03,6.512711048126221
2010-11-04,6.821313381195068
2010-11-05,6.877424716949463
2010-11-08,6.881430625915527
2010-11-09,6.797266483306885
2010-11-10,6.873415470123291
2010-11-11,6.8894476890563965
2010-11-12,6.825321197509766
2010-11-15,6.841352939605713
2010-11-16,6.769212245941162
2010-11-17,6.833336353302002
2010-11-18,6.9856343269348145
2010-11-19,7.133923530578613
2010-11-22,7.165985107421875
2010-11-23,6.993650913238525
2010-11-24,7.246142387390137
2010-11-26,7.234118461608887
2010-11-29,7.194040298461914
2010-11-30,7.041744232177734
2010-12-01,7.306260585784912
2010-12-02,7.534706115722656
2010-12-03,7.835293292999268
2010-12-06,8.151910781860352
2010-12-07,8.29218578338623
2010-12-08,8.236074447631836
2010-12-09,8.039693832397461
2010-12-10,8.015645027160645
2010-12-13,7.951518535614014
2010-12-14,7.88338565826416
2010-12-15,7.807239055633545
2010-12-16,7.89941930770874
2010-12-17,7.77517557144165
2010-12-20,7.799220085144043
2010-12-21,7.911440372467041
2010-12-22,7.991598606109619
2010-12-23,8.091792106628418
2010-12-27,8.179965019226074
2010-12-28,8.099807739257812
2010-12-29,8.195996284484863
2010-12-30,8.236074447631836
2010-12-31,8.191988945007324
2011-01-03,8.18397331237793
2011-01-04,7.91945743560791
2011-01-05,8.111834526062012
2011-01-06,8.007628440856934
2011-01-07,8.011634826660156
2011-01-10,8.023658752441406
2011-01-11,7.887394428253174
2011-01-12,7.859342098236084
2011-01-13,7.73910665512085
2011-01-14,7.723072528839111
2011-01-18,7.7070417404174805
2011-01-19,7.482605457305908
2011-01-20,7.67097282409668
2011-01-21,7.650930881500244
2011-01-24,7.847312927246094
2011-01-25,8.023658752441406
2011-01-26,8.0196533203125
2011-01-27,7.983583927154541
2011-01-28,7.562760829925537
2011-01-31,7.646926403045654
2011-02-01,7.955527305603027
2011-02-02,7.819260597229004
2011-02-03,7.614863395690918
2011-02-04,7.903425216674805
2011-02-07,7.951518535614014
2011-02-08,8.023658752441406
2011-02-09,8.115839958190918
2011-02-10,8.163933753967285
2011-02-11,8.155919075012207
2011-02-14,8.312224388122559
2011-02-15,8.256113052368164
2011-02-16,8.268136024475098
2011-02-17,8.095803260803223
2011-02-18,8.075760841369629
2011-02-22,7.783191680908203
2011-02-23,7.454549789428711
2011-02-24,7.474588394165039
2011-02-25,7.614863395690918
2011-02-28,7.522683143615723
2011-03-01,7.350345134735107
2011-03-02,7.598831653594971
2011-03-03,7.831284999847412
2011-03-04,7.723072528839111
2011-03-07,7.346336841583252
2011-03-08,7.54672908782959
2011-03-09,7.534706115722656
2011-03-10,7.490620136260986
2011-03-11,7.542720317840576
2011-03-14,7.4264936447143555
2011-03-15,7.510660171508789
2011-03-16,7.25816535949707
2011-03-17,7.4064555168151855
2011-03-18,7.502640724182129
2011-03-21,7.731089115142822
2011-03-22,7.791207790374756
2011-03-23,7.851325988769531
2011-03-24,7.823267936706543
2011-03-25,7.8553314208984375
2011-03-28,7.807239055633545
2011-03-29,7.807239055633545
2011-03-30,7.843308448791504
2011-03-31,7.935488224029541
2011-04-01,8.083776473999023
2011-04-04,8.111834526062012
2011-04-05,8.16794204711914
2011-04-06,8.360316276550293
2011-04-07,8.436467170715332
2011-04-08,8.364326477050781
2011-04-11,8.384364128112793
2011-04-12,8.30420970916748
2011-04-13,8.33626937866211
2011-04-14,8.32024097442627
2011-04-15,8.420433044433594
2011-04-18,8.34829044342041
2011-04-19,8.216032981872559
2011-04-20,8.328253746032715
2011-04-21,8.416428565979004
2011-04-25,8.33626937866211
2011-04-26,8.412420272827148
2011-04-27,8.352301597595215
2011-04-28,8.440474510192871
2011-04-29,8.436467170715332
2011-05-02,8.135878562927246
2011-05-03,7.963543891906738
2011-05-04,7.879378795623779
2011-05-05,7.9996137619018555
2011-05-06,8.119848251342773
2011-05-09,8.360316276550293
2011-05-10,8.660904884338379
2011-05-11,8.37234115600586
2011-05-12,8.472536087036133
2011-05-13,8.276154518127441
2011-05-16,7.9996137619018555
2011-05-17,7.939496994018555
2011-05-18,8.063737869262695
2011-05-19,8.023658752441406
2011-05-20,7.955527305603027
2011-05-23,7.8553314208984375
2011-05-24,7.7070417404174805
2011-05-25,7.7671589851379395
2011-05-26,7.783191680908203
2011-05-27,7.831284999847412
2011-05-31,8.003618240356445
2011-06-01,7.6108551025390625
2011-06-02,7.494627952575684
2011-06-03,7.370384693145752
2011-06-06,7.43450927734375
2011-06-07,7.350345134735107
2011-06-08,7.01369047164917
2011-06-09,7.174003601074219
2011-06-10,7.113884449005127
2011-06-13,7.113884449005127
2011-06-14,7.250150680541992
2011-06-15,7.117893218994141
2011-06-16,7.113884449005127
2011-06-17,7.073805809020996
2011-06-20,7.0978546142578125
2011-06-21,7.362368583679199
2011-06-22,7.278204441070557
2011-06-23,7.362368583679199
2011-06-24,7.354354381561279
2011-06-27,7.450542449951172
2011-06-28,7.594820976257324
2011-06-29,7.54672908782959
2011-06-30,7.626886367797852
2011-07-01,7.783191680908203
2011-07-05,7.650930881500244
2011-07-06,7.554746150970459
2011-07-07,7.727082252502441
2011-07-08,7.65894889831543
2011-07-11,7.731089115142822
2011-07-12,7.646926403045654
2011-07-13,8.063737869262695
2011-07-14,7.963543891906738
2011-07-15,8.087783813476562
2011-07-18,8.015645027160645
2011-07-19,8.151910781860352
2011-07-20,8.099807739257812
2011-07-21,8.220043182373047
2011-07-22,8.20801830291748
2011-07-25,8.20801830291748
2011-07-26,8.135878562927246
2011-07-27,8.0797700881958
2011-07-28,8.159929275512695
2011-07-29,8.011634826660156
2011-08-01,7.8553314208984375
2011-08-02,7.482605457305908
2011-08-03,7.422487258911133
2011-08-04,7.041744232177734
2011-08-05,6.781235694885254
2011-08-08,5.999708652496338
2011-08-09,6.496679306030273
2011-08-10,6.011733531951904
2011-08-11,6.404500484466553
2011-08-12,6.348391056060791
2011-08-15,6.58485221862793
2011-08-16,6.444579124450684
2011-08-17,6.472633361816406
2011-08-18,6.208117485046387
2011-08-19,6.288273334503174
2011-08-22,6.4285454750061035
2011-08-23,6.761197566986084
2011-08-24,6.9134931564331055
2011-08-25,6.697070598602295
2011-08-26,6.877424716949463
2011-08-29,7.4305009841918945
2011-08-30,7.4064555168151855
2011-08-31,7.374391555786133
2011-09-01,7.117893218994141
2011-09-02,6.781235694885254
2011-09-06,6.7411580085754395
2011-09-07,7.101861953735352
2011-09-08,6.981626033782959
2011-09-09,6.693063735961914
2011-09-12,6.821313381195068
2011-09-13,7.065791130065918
2011-09-14,7.178009510040283
2011-09-15,7.089837551116943
2011-09-16,6.981626033782959
2011-09-19,6.885440349578857
2011-09-20,6.7131028175354
2011-09-21,6.288273334503174
2011-09-22,6.003718852996826
2011-09-23,5.971654891967773
2011-09-26,6.1720452308654785
2011-09-27,6.352397441864014
2011-09-28,6.035780429840088
2011-09-29,6.051811695098877
2011-09-30,5.675077438354492
2011-10-03,5.210168838500977
2011-10-04,5.875466823577881
2011-10-05,6.003718852996826
2011-10-06,6.272243022918701
2011-10-07,6.156015396118164
2011-10-10,6.300297260284424
2011-10-11,6.472633361816406
2011-10-12,6.681038856506348
2011-10-13,6.6048903465271
2011-10-14,7.001666069030762
2011-10-17,6.81329870223999
2011-10-18,7.053767681121826
2011-10-19,6.797266483306885
2011-10-20,6.861393451690674
2011-10-21,7.00968074798584
2011-10-24,7.306260585784912
2011-10-25,7.4264936447143555
2011-10-26,7.6108551025390625
2011-10-27,7.947512149810791
2011-10-28,7.759143352508545
2011-10-31,7.735097408294678
2011-11-01,7.558751583099365
2011-11-02,7.614863395690918
2011-11-03,7.91945743560791
2011-11-04,7.871365070343018
2011-11-07,7.867354869842529
2011-11-08,7.895410537719727
2011-11-09,7.54672908782959
2011-11-10,7.542720317840576
2011-11-11,7.763152122497559
2011-11-14,7.650930881500244
2011-11-15,7.851325988769531
2011-11-16,7.494627952575684
2011-11-17,7.22610330581665
2011-11-18,7.238128662109375
2011-11-21,7.298244476318359
2011-11-22,7.466571807861328
2011-11-23,7.522683143615723
2011-11-25,7.506650924682617
2011-11-28,7.743113040924072
2011-11-29,7.67097282409668
2011-11-30,7.678989410400391
2011-12-01,7.558751583099365
2011-12-02,7.8152546882629395
2011-12-05,7.95953369140625
2011-12-06,7.859342098236084
2011-12-07,7.875369548797607
2011-12-08,7.562760829925537
2011-12-09,7.951518535614014
2011-12-12,7.77517557144165
2011-12-13,7.687002658843994
2011-12-14,7.410463809967041
2011-12-15,7.526691913604736
2011-12-16,7.691009998321533
2011-12-19,7.458555698394775
2011-12-20,7.807239055633545
2011-12-21,8.071755409240723
2011-12-22,8.155919075012207
2011-12-23,8.384364128112793
2011-12-27,8.516620635986328
2011-12-28,8.464520454406738
2011-12-29,8.456506729125977
2011-12-30,8.384364128112793
2012-01-03,8.420433044433594
2012-01-04,8.392379760742188
2012-01-05,8.404400825500488
2012-01-06,8.472536087036133
2012-01-09,8.516620635986328
2012-01-10,8.572734832763672
2012-01-11,8.640864372253418
2012-01-12,8.805184364318848
2012-01-13,8.809194564819336
2012-01-17,8.524636268615723
2012-01-18,8.676936149597168
2012-01-19,8.829233169555664
2012-01-20,8.612810134887695
2012-01-23,8.5807466506958
2012-01-24,8.713006019592285
2012-01-25,8.817208290100098
2012-01-26,8.881335258483887
2012-01-27,8.941452026367188
2012-01-30,9.109781265258789
2012-01-31,9.221999168395996
2012-02-01,9.213982582092285
2012-02-02,9.2019624710083
2012-02-03,9.358263969421387
2012-02-06,9.374298095703125
2012-02-07,9.213982582092285
2012-02-08,9.366281509399414
2012-02-09,9.478500366210938
2012-02-10,9.506555557250977
2012-02-13,9.378303527832031
2012-02-14,9.234021186828613
2012-02-15,9.735002517700195
2012-02-16,9.787104606628418
2012-02-17,9.767061233520508
2012-02-21,9.686905860900879
2012-02-22,9.606748580932617
2012-02-23,9.630797386169434
2012-02-24,9.626788139343262
2012-02-27,9.618773460388184
2012-02-28,9.5706787109375
2012-02-29,9.546631813049316
2012-03-01,9.414375305175781
2012-03-02,9.073710441589355
2012-03-05,9.029624938964844
2012-03-06,8.684950828552246
2012-03-07,8.74106216430664
2012-03-08,8.997563362121582
2012-03-09,9.173904418945312
2012-03-12,9.133828163146973
2012-03-13,9.462469100952148
2012-03-14,9.426399230957031
2012-03-15,9.410368919372559
2012-03-16,9.330212593078613
2012-03-19,9.530601501464844
2012-03-20,9.306163787841797
2012-03-21,9.326203346252441
2012-03-22,9.041646957397461
2012-03-23,9.025615692138672
2012-03-26,9.177911758422852
2012-03-27,9.069700241088867
2012-03-28,8.909388542175293
2012-03-29,8.809194564819336
2012-03-30,8.504598617553711
2012-04-02,8.66891860961914
2012-04-03,8.584755897521973
2012-04-04,8.360316276550293
2012-04-05,8.380354881286621
2012-04-09,7.979574680328369
2012-04-10,7.654940128326416
2012-04-11,7.843308448791504
2012-04-12,7.95953369140625
2012-04-13,7.9274725914001465
2012-04-16,7.859342098236084
2012-04-17,7.963543891906738
2012-04-18,7.9996137619018555
2012-04-19,7.835293292999268
2012-04-20,7.743113040924072
2012-04-23,7.494627952575684
2012-04-24,7.703032493591309
2012-04-25,7.474588394165039
2012-04-26,7.362368583679199
2012-04-27,7.370384693145752
2012-04-30,7.246142387390137
2012-05-01,7.354354381561279
2012-05-02,7.3784003257751465
2012-05-03,7.174003601074219
2012-05-04,6.8894476890563965
2012-05-07,6.857382774353027
2012-05-08,6.881430625915527
2012-05-09,6.765203475952148
2012-05-10,6.693063735961914
2012-05-11,6.548781394958496
2012-05-14,6.352397441864014
2012-05-15,6.340375900268555
2012-05-16,6.400492191314697
2012-05-17,6.392476558685303
2012-05-18,6.528742790222168
2012-05-21,6.669016361236572
2012-05-22,6.661001205444336
2012-05-23,6.781235694885254
2012-05-24,6.564813613891602
2012-05-25,6.516719341278076
2012-05-29,6.665008544921875
2012-05-30,6.596877098083496
2012-05-31,6.640959739685059
2012-06-01,6.444579124450684
2012-06-04,6.276248931884766
2012-06-05,6.360413074493408
2012-06-06,6.528742790222168
2012-06-07,6.400492191314697
2012-06-08,6.620922088623047
2012-06-11,6.412516117095947
2012-06-12,6.460608959197998
2012-06-13,6.412516117095947
2012-06-14,6.420530796051025
2012-06-15,6.745163917541504
2012-06-18,6.673023700714111
2012-06-19,6.757187366485596
2012-06-20,6.58485221862793
2012-06-21,6.408508777618408
2012-06-22,6.252201080322266
2012-06-25,6.148000240325928
2012-06-26,6.107921600341797
2012-06-27,6.1640305519104
2012-06-28,6.280258655548096
2012-06-29,6.552790641784668
2012-07-02,6.705086708068848
2012-07-03,6.845359802246094
2012-07-05,7.033728122711182
2012-07-06,6.7411580085754395
2012-07-09,6.697070598602295
2012-07-10,6.484655380249023
2012-07-11,6.003718852996826
2012-07-12,5.82737398147583
2012-07-13,5.951616287231445
2012-07-16,5.939592361450195
2012-07-17,5.939592361450195
2012-07-18,6.003718852996826
2012-07-19,5.975662708282471
2012-07-20,5.915546417236328
2012-07-23,5.743207931518555
2012-07-24,5.663053512573242
2012-07-25,5.719160556793213
2012-07-26,5.723170757293701
2012-07-27,6.228155136108398
2012-07-30,6.264226913452148
2012-07-31,6.472633361816406
2012-08-01,6.011733531951904
2012-08-02,6.059826374053955
2012-08-03,6.256209850311279
2012-08-06,6.492672443389893
2012-08-07,6.580844879150391
2012-08-08,6.6048903465271
2012-08-09,6.689056396484375
2012-08-10,6.624929904937744
2012-08-13,6.709094524383545
2012-08-14,6.793257713317871
2012-08-15,7.0978546142578125
2012-08-16,7.218087196350098
2012-08-17,7.322291374206543
2012-08-20,7.214080810546875
2012-08-21,7.25816535949707
2012-08-22,7.186026096343994
2012-08-23,7.117893218994141
2012-08-24,7.073805809020996
2012-08-27,7.081820487976074
2012-08-28,7.161977291107178
2012-08-29,7.0978546142578125
2012-08-30,6.885440349578857
2012-08-31,6.829327583312988
2012-09-04,6.929524898529053
2012-09-05,6.909484386444092
2012-09-06,7.1379313468933105
2012-09-07,7.286219596862793
2012-09-10,7.2100725173950195
2012-09-11,7.330307960510254
2012-09-12,7.129917621612549
2012-09-13,7.218087196350098
2012-09-14,7.318284511566162
2012-09-17,7.310268402099609
2012-09-18,7.22610330581665
2012-09-19,7.254158020019531
2012-09-20,7.334314346313477
2012-09-21,7.454549789428711
2012-09-24,7.654940128326416
2012-09-25,7.630893230438232
2012-09-26,7.763152122497559
2012-09-27,7.807239055633545
2012-09-28,7.719066619873047
2012-10-01,7.871365070343018
2012-10-02,7.755133628845215
2012-10-03,7.803229808807373
2012-10-04,7.8152546882629395
2012-10-05,7.8553314208984375
2012-10-08,8.119848251342773
2012-10-09,7.827276706695557
2012-10-10,7.8152546882629395
2012-10-11,7.590817928314209
2012-10-12,7.506650924682617
2012-10-15,7.446534633636475
2012-10-16,7.4305009841918945
2012-10-17,7.474588394165039
2012-10-18,7.506650924682617
2012-10-19,7.22610330581665
2012-10-22,7.182018280029297
2012-10-23,7.053767681121826
2012-10-24,7.077814102172852
2012-10-25,7.246142387390137
2012-10-26,7.4264936447143555
2012-10-31,7.614863395690918
2012-11-01,8.015645027160645
2012-11-02,7.879378795623779
2012-11-05,7.971560001373291
2012-11-06,8.127864837646484
2012-11-07,7.859342098236084
2012-11-08,7.807239055633545
2012-11-09,7.807239055633545
2012-11-12,7.863348007202148
2012-11-13,7.735097408294678
2012-11-14,7.578793048858643
2012-11-15,7.618870735168457
2012-11-16,7.410463809967041
2012-11-19,7.574782848358154
2012-11-20,7.558751583099365
2012-11-21,7.530697822570801
2012-11-23,7.550738334655762
2012-11-26,7.578793048858643
2012-11-27,7.626886367797852
2012-11-28,7.6389079093933105
2012-11-29,7.8152546882629395
2012-11-30,7.674980163574219
2012-12-03,7.582799911499023
2012-12-04,7.751130104064941
2012-12-05,7.943505764007568
2012-12-06,7.943505764007568
2012-12-07,7.995606422424316
2012-12-10,8.015645027160645
2012-12-11,7.895410537719727
2012-12-12,7.831284999847412
2012-12-13,7.6829962730407715
2012-12-14,7.646926403045654
2012-12-17,7.835293292999268
2012-12-18,8.087783813476562
2012-12-19,8.111834526062012
2012-12-20,8.228057861328125
2012-12-21,8.051713943481445
2012-12-24,8.03568172454834
2012-12-26,8.03568172454834
2012-12-27,8.075760841369629
2012-12-28,7.987590789794922
2012-12-31,8.28416919708252
2013-01-02,8.484559059143066
2013-01-03,8.440474510192871
2013-01-04,8.564715385437012
2013-01-07,8.516620635986328
2013-01-08,8.552692413330078
2013-01-09,8.588760375976562
2013-01-10,8.664911270141602
2013-01-11,8.7009859085083
2013-01-14,8.745068550109863
2013-01-15,8.99355411529541
2013-01-16,8.913396835327148
2013-01-17,9.149856567382812
2013-01-18,9.221999168395996
2013-01-22,9.37028694152832
2013-01-23,9.394336700439453
2013-01-24,9.534605979919434
2013-01-25,9.642821311950684
2013-01-28,9.718969345092773
2013-01-29,9.855237007141113
2013-01-30,9.562662124633789
2013-01-31,9.482511520385742
2013-02-01,9.562662124633789
2013-02-04,9.354256629943848
2013-02-05,9.5706787109375
2013-02-06,9.658853530883789
2013-02-07,9.590717315673828
2013-02-08,9.598733901977539
2013-02-11,9.506555557250977
2013-02-12,9.454452514648438
2013-02-13,9.714961051940918
2013-02-14,9.747023582458496
2013-02-15,9.819165229797363
2013-02-19,10.087691307067871
2013-02-20,9.735002517700195
2013-02-21,9.498539924621582
2013-02-22,9.578696250915527
2013-02-25,9.334219932556152
2013-02-26,9.294140815734863
2013-02-27,9.626788139343262
2013-02-28,9.819165229797363
2013-03-01,9.90733528137207
2013-03-04,9.987494468688965
2013-03-05,10.07967472076416
2013-03-06,10.163837432861328
2013-03-07,10.2039155960083
2013-03-08,10.348199844360352
2013-03-11,10.36823844909668
2013-03-12,10.356212615966797
2013-03-13,10.408312797546387
2013-03-14,10.448393821716309
2013-03-15,10.300103187561035
2013-03-18,10.14780330657959
2013-03-19,10.143800735473633
2013-03-20,10.183876037597656
2013-03-21,9.987494468688965
2013-03-22,9.98348331451416
2013-03-25,9.975469589233398
2013-03-26,9.81114673614502
2013-03-27,9.771074295043945
2013-03-28,9.666866302490234
2013-04-01,9.546631813049316
2013-04-02,9.34624195098877
2013-04-03,9.153867721557617
2013-04-04,9.282118797302246
2013-04-05,9.274097442626953
2013-04-08,9.40635871887207
2013-04-09,9.378303527832031
2013-04-10,9.598733901977539
2013-04-11,9.562662124633789
2013-04-12,9.614764213562012
2013-04-15,9.153867721557617
2013-04-16,9.34624195098877
2013-04-17,8.97351360321045
2013-04-18,8.873318672180176
2013-04-19,8.985535621643066
2013-04-22,8.841254234313965
2013-04-23,8.813199043273926
2013-04-24,9.00557804107666
2013-04-25,9.278107643127441
2013-04-26,9.057679176330566
2013-04-29,9.169898986816406
2013-04-30,9.173904418945312
2013-05-01,8.977522850036621
2013-05-02,9.226006507873535
2013-05-03,9.68289852142334
2013-05-06,9.94340705871582
2013-05-07,10.155824661254883
2013-05-08,10.384268760681152
2013-05-09,10.39228343963623
2013-05-10,10.444385528564453
2013-05-13,10.468432426452637
2013-05-14,10.789056777954102
2013-05-15,10.853181838989258
2013-05-16,10.692869186401367
2013-05-17,10.857190132141113
2013-05-20,10.857190132141113
2013-05-21,11.101668357849121
2013-05-22,10.72092342376709
2013-05-23,10.897272109985352
2013-05-24,10.688861846923828
2013-05-28,10.977426528930664
2013-05-29,10.660808563232422
2013-05-30,10.38025951385498
2013-05-31,10.300103187561035
2013-06-03,10.316133499145508
2013-06-04,10.14780330657959
2013-06-05,10.163837432861328
2013-06-06,10.400298118591309
2013-06-07,10.428351402282715
2013-06-10,10.576642990112305
2013-06-11,10.300103187561035
2013-06-12,10.21593952178955
2013-06-13,10.43636703491211
2013-06-14,10.175860404968262
2013-06-17,10.336175918579102
2013-06-18,10.336175918579102
2013-06-19,10.003524780273438
2013-06-20,9.819165229797363
2013-06-21,9.646829605102539
2013-06-24,9.7029390335083
2013-06-25,9.803130149841309
2013-06-26,9.714961051940918
2013-06-27,9.94340705871582
2013-06-28,9.919358253479004
2013-07-01,10.175860404968262
2013-07-02,10.29208755493164
2013-07-03,10.28407096862793
2013-07-05,10.55660343170166
2013-07-08,10.408312797546387
2013-07-09,10.560611724853516
2013-07-10,10.52855110168457
2013-07-11,10.564619064331055
2013-07-12,10.476445198059082
2013-07-15,10.468432426452637
2013-07-16,10.376254081726074
2013-07-17,10.264033317565918
2013-07-18,10.33216381072998
2013-07-19,10.288081169128418
2013-07-22,10.264033317565918
2013-07-23,10.28407096862793
2013-07-24,9.875272750854492
2013-07-25,9.871264457702637
2013-07-26,9.93138313293457
2013-07-29,9.959437370300293
2013-07-30,9.99550724029541
2013-07-31,9.987494468688965
2013-08-01,10.155824661254883
2013-08-02,10.139789581298828
2013-08-05,10.055624961853027
2013-08-06,10.0596342086792
2013-08-07,10.023561477661133
2013-08-08,10.316133499145508
2013-08-09,10.14780330657959
2013-08-12,10.20792293548584
2013-08-13,10.304108619689941
2013-08-14,10.231969833374023
2013-08-15,10.195900917053223
2013-08-16,10.07165813446045
2013-08-19,10.0596342086792
2013-08-20,10.103719711303711
2013-08-21,10.099709510803223
2013-08-22,10.29208755493164
2013-08-23,10.256016731262207
2013-08-26,10.276055335998535
2013-08-27,9.979475975036621
2013-08-28,10.091693878173828
2013-08-29,10.139789581298828
2013-08-30,10.031580924987793
2013-09-03,10.131776809692383
2013-09-04,10.175860404968262
2013-09-05,10.400298118591309
2013-09-06,10.761002540588379
2013-09-09,10.80509090423584
2013-09-10,11.105676651000977
