Date,RVMD
2020-12-21,41.849998474121094
2020-12-22,43.18000030517578
2020-12-23,43.95000076293945
2020-12-24,42.61000061035156
2020-12-28,41.040000915527344
2020-12-29,40.400001525878906
2020-12-30,40.90999984741211
2020-12-31,39.59000015258789
2021-01-04,37.93000030517578
2021-01-05,38.630001068115234
2021-01-06,39.72999954223633
2021-01-07,41.41999816894531
2021-01-08,40.31999969482422
2021-01-11,38.56999969482422
2021-01-12,37.209999084472656
2021-01-13,38.27000045776367
2021-01-14,40.02000045776367
2021-01-15,40.77000045776367
2021-01-19,42.970001220703125
2021-01-20,43.77000045776367
2021-01-21,43.25
2021-01-22,43.16999816894531
2021-01-25,43.099998474121094
2021-01-26,39.099998474121094
2021-01-27,38.72999954223633
2021-01-28,40.79999923706055
2021-01-29,42.13999938964844
2021-02-01,44.79999923706055
2021-02-02,46.130001068115234
2021-02-03,46.709999084472656
2021-02-04,49.22999954223633
2021-02-05,53.22999954223633
2021-02-08,54.43000030517578
2021-02-09,54.290000915527344
2021-02-10,52.58000183105469
2021-02-11,50.209999084472656
2021-02-12,49.779998779296875
2021-02-16,47.790000915527344
2021-02-17,46.90999984741211
2021-02-18,44.540000915527344
2021-02-19,44.7400016784668
2021-02-22,44.400001525878906
2021-02-23,44.20000076293945
2021-02-24,47.380001068115234
2021-02-25,45.16999816894531
2021-02-26,45.68000030517578
2021-03-01,45.9900016784668
2021-03-02,44.459999084472656
2021-03-03,41.7400016784668
2021-03-04,42.45000076293945
2021-03-05,45.5
2021-03-08,43.560001373291016
2021-03-09,46.13999938964844
2021-03-10,46.95000076293945
2021-03-11,47.189998626708984
2021-03-12,47.56999969482422
2021-03-15,47.63999938964844
2021-03-16,47.29999923706055
2021-03-17,49.540000915527344
2021-03-18,46.470001220703125
2021-03-19,48.380001068115234
2021-03-22,49.459999084472656
2021-03-23,48.81999969482422
2021-03-24,44.59000015258789
2021-03-25,45.470001220703125
2021-03-26,43.029998779296875
2021-03-29,41.279998779296875
2021-03-30,43.93000030517578
2021-03-31,45.880001068115234
2021-04-01,46.84000015258789
2021-04-05,47.02000045776367
2021-04-06,47.439998626708984
2021-04-07,45.290000915527344
2021-04-08,45.02000045776367
2021-04-09,42.66999816894531
2021-04-12,39.25
2021-04-13,37.59000015258789
2021-04-14,39.790000915527344
2021-04-15,39.09000015258789
2021-04-16,40.31999969482422
2021-04-19,39.349998474121094
2021-04-20,38.31999969482422
2021-04-21,40.47999954223633
2021-04-22,40.43000030517578
2021-04-23,41.20000076293945
2021-04-26,42.88999938964844
2021-04-27,42.689998626708984
2021-04-28,33.79999923706055
2021-04-29,34.95000076293945
2021-04-30,33.189998626708984
2021-05-03,33.150001525878906
2021-05-04,31.489999771118164
2021-05-05,30.200000762939453
2021-05-06,29.0
2021-05-07,29.559999465942383
2021-05-10,29.799999237060547
2021-05-11,31.649999618530273
2021-05-12,31.649999618530273
2021-05-13,30.739999771118164
2021-05-14,31.989999771118164
2021-05-17,31.479999542236328
2021-05-18,33.0099983215332
2021-05-19,31.84000015258789
2021-05-20,31.600000381469727
2021-05-21,31.389999389648438
2021-05-24,30.81999969482422
2021-05-25,30.479999542236328
2021-05-26,30.969999313354492
2021-05-27,30.170000076293945
2021-05-28,29.90999984741211
2021-06-01,30.219999313354492
2021-06-02,30.639999389648438
2021-06-03,30.15999984741211
2021-06-04,30.489999771118164
2021-06-07,31.920000076293945
2021-06-08,32.290000915527344
2021-06-09,32.72999954223633
2021-06-10,33.619998931884766
2021-06-11,34.27000045776367
2021-06-14,34.56999969482422
2021-06-15,34.0099983215332
2021-06-16,34.75
2021-06-17,34.040000915527344
2021-06-18,33.959999084472656
2021-06-21,34.58000183105469
2021-06-22,32.93000030517578
2021-06-23,32.849998474121094
2021-06-24,32.70000076293945
2021-06-25,33.34000015258789
2021-06-28,32.599998474121094
2021-06-29,31.940000534057617
2021-06-30,31.739999771118164
2021-07-01,33.40999984741211
2021-07-02,32.72999954223633
2021-07-06,31.440000534057617
2021-07-07,31.0
2021-07-08,31.739999771118164
2021-07-09,32.77000045776367
2021-07-12,32.380001068115234
2021-07-13,31.709999084472656
2021-07-14,29.940000534057617
2021-07-15,29.290000915527344
2021-07-16,29.809999465942383
2021-07-19,29.34000015258789
2021-07-20,30.260000228881836
2021-07-21,30.229999542236328
2021-07-22,28.670000076293945
2021-07-23,28.940000534057617
2021-07-26,27.979999542236328
2021-07-27,28.020000457763672
2021-07-28,29.600000381469727
2021-07-29,29.100000381469727
2021-07-30,28.639999389648438
2021-08-02,29.34000015258789
2021-08-03,29.510000228881836
2021-08-04,27.56999969482422
2021-08-05,28.239999771118164
2021-08-06,27.979999542236328
2021-08-09,27.309999465942383
2021-08-10,27.1200008392334
2021-08-11,26.899999618530273
2021-08-12,23.950000762939453
2021-08-13,25.559999465942383
2021-08-16,25.610000610351562
2021-08-17,26.479999542236328
2021-08-18,26.610000610351562
2021-08-19,24.59000015258789
2021-08-20,25.440000534057617
2021-08-23,25.989999771118164
2021-08-24,25.940000534057617
2021-08-25,26.860000610351562
2021-08-26,27.420000076293945
2021-08-27,28.510000228881836
2021-08-30,28.350000381469727
2021-08-31,29.09000015258789
2021-09-01,29.479999542236328
2021-09-02,29.81999969482422
2021-09-03,29.100000381469727
2021-09-07,30.780000686645508
2021-09-08,30.280000686645508
2021-09-09,30.549999237060547
2021-09-10,29.75
2021-09-13,29.579999923706055
2021-09-14,29.549999237060547
2021-09-15,30.6200008392334
2021-09-16,29.950000762939453
2021-09-17,31.229999542236328
2021-09-20,30.6200008392334
2021-09-21,32.04999923706055
2021-09-22,31.780000686645508
2021-09-23,31.920000076293945
2021-09-24,30.709999084472656
2021-09-27,29.780000686645508
2021-09-28,28.65999984741211
2021-09-29,27.68000030517578
2021-09-30,27.510000228881836
2021-10-01,29.1200008392334
2021-10-04,28.600000381469727
2021-10-05,28.030000686645508
2021-10-06,27.670000076293945
2021-10-07,27.850000381469727
2021-10-08,27.780000686645508
2021-10-11,27.739999771118164
2021-10-12,27.469999313354492
2021-10-13,27.81999969482422
2021-10-14,28.780000686645508
2021-10-15,26.950000762939453
2021-10-18,28.0
2021-10-19,27.479999542236328
2021-10-20,26.93000030517578
2021-10-21,27.329999923706055
2021-10-22,27.299999237060547
2021-10-25,26.75
2021-10-26,27.1299991607666
2021-10-27,27.59000015258789
2021-10-28,29.75
2021-10-29,29.43000030517578
2021-11-01,31.1200008392334
2021-11-02,31.829999923706055
2021-11-03,33.08000183105469
2021-11-04,33.459999084472656
2021-11-05,33.70000076293945
2021-11-08,32.72999954223633
2021-11-09,32.599998474121094
2021-11-10,31.700000762939453
2021-11-11,32.040000915527344
2021-11-12,32.83000183105469
2021-11-15,31.780000686645508
2021-11-16,31.760000228881836
2021-11-17,30.989999771118164
2021-11-18,30.100000381469727
2021-11-19,29.75
2021-11-22,28.450000762939453
2021-11-23,28.700000762939453
2021-11-24,28.8700008392334
2021-11-26,27.020000457763672
2021-11-29,26.700000762939453
2021-11-30,27.65999984741211
2021-12-01,26.700000762939453
2021-12-02,27.649999618530273
2021-12-03,26.100000381469727
2021-12-06,25.700000762939453
2021-12-07,27.350000381469727
2021-12-08,26.84000015258789
2021-12-09,25.530000686645508
2021-12-10,24.6299991607666
2021-12-13,25.079999923706055
2021-12-14,24.350000381469727
2021-12-15,25.729999542236328
2021-12-16,24.530000686645508
2021-12-17,25.8700008392334
2021-12-20,25.84000015258789
2021-12-21,25.8799991607666
2021-12-22,26.940000534057617
2021-12-23,27.549999237060547
2021-12-27,26.6299991607666
2021-12-28,25.989999771118164
2021-12-29,25.719999313354492
2021-12-30,25.59000015258789
2021-12-31,25.170000076293945
2022-01-03,26.15999984741211
2022-01-04,24.8799991607666
2022-01-05,24.0
2022-01-06,23.84000015258789
2022-01-07,22.940000534057617
2022-01-10,23.209999084472656
2022-01-11,24.56999969482422
2022-01-12,24.8799991607666
2022-01-13,25.100000381469727
2022-01-14,26.209999084472656
2022-01-18,23.170000076293945
2022-01-19,23.899999618530273
2022-01-20,23.260000228881836
2022-01-21,22.709999084472656
2022-01-24,22.309999465942383
2022-01-25,22.25
2022-01-26,21.65999984741211
2022-01-27,19.979999542236328
2022-01-28,19.8700008392334
2022-01-31,21.520000457763672
2022-02-01,22.350000381469727
2022-02-02,21.770000457763672
2022-02-03,21.079999923706055
2022-02-04,21.329999923706055
2022-02-07,22.56999969482422
2022-02-08,21.3799991607666
2022-02-09,22.549999237060547
2022-02-10,21.139999389648438
2022-02-11,21.469999313354492
2022-02-14,21.100000381469727
2022-02-15,22.170000076293945
2022-02-16,20.8799991607666
2022-02-17,20.020000457763672
2022-02-18,19.8799991607666
2022-02-22,19.799999237060547
2022-02-23,18.729999542236328
2022-02-24,19.760000228881836
2022-02-25,19.81999969482422
2022-02-28,18.920000076293945
2022-03-01,18.559999465942383
2022-03-02,18.860000610351562
2022-03-03,18.18000030517578
2022-03-04,17.309999465942383
2022-03-07,18.350000381469727
2022-03-08,19.270000457763672
2022-03-09,20.469999313354492
2022-03-10,20.600000381469727
2022-03-11,20.15999984741211
2022-03-14,18.309999465942383
2022-03-15,18.299999237060547
2022-03-16,18.920000076293945
2022-03-17,19.170000076293945
2022-03-18,20.479999542236328
2022-03-21,20.760000228881836
2022-03-22,23.420000076293945
2022-03-23,24.0
2022-03-24,24.690000534057617
2022-03-25,24.329999923706055
2022-03-28,24.670000076293945
2022-03-29,26.399999618530273
2022-03-30,25.59000015258789
2022-03-31,25.510000228881836
2022-04-01,25.649999618530273
2022-04-04,27.170000076293945
2022-04-05,26.329999923706055
2022-04-06,26.0
2022-04-07,25.559999465942383
2022-04-08,24.479999542236328
2022-04-11,23.549999237060547
2022-04-12,23.5
2022-04-13,24.6299991607666
2022-04-14,24.09000015258789
2022-04-18,23.75
2022-04-19,23.93000030517578
2022-04-20,23.600000381469727
2022-04-21,21.780000686645508
2022-04-22,21.389999389648438
2022-04-25,22.260000228881836
2022-04-26,20.860000610351562
2022-04-27,20.549999237060547
2022-04-28,21.290000915527344
2022-04-29,19.969999313354492
2022-05-02,21.139999389648438
2022-05-03,21.920000076293945
2022-05-04,22.049999237060547
2022-05-05,20.299999237060547
2022-05-06,17.0
2022-05-09,14.989999771118164
2022-05-10,15.920000076293945
2022-05-11,14.699999809265137
2022-05-12,14.539999961853027
2022-05-13,15.670000076293945
2022-05-16,15.550000190734863
2022-05-17,16.530000686645508
2022-05-18,15.470000267028809
2022-05-19,15.15999984741211
2022-05-20,15.729999542236328
2022-05-23,16.6299991607666
2022-05-24,15.649999618530273
2022-05-25,15.600000381469727
2022-05-26,15.890000343322754
2022-05-27,16.899999618530273
2022-05-31,16.979999542236328
2022-06-01,16.520000457763672
2022-06-02,17.299999237060547
2022-06-03,19.1299991607666
2022-06-06,19.020000457763672
2022-06-07,19.719999313354492
2022-06-08,19.6200008392334
2022-06-09,18.920000076293945
2022-06-10,17.90999984741211
2022-06-13,16.399999618530273
2022-06-14,16.809999465942383
2022-06-15,17.1200008392334
2022-06-16,16.799999237060547
2022-06-17,18.010000228881836
2022-06-21,18.190000534057617
2022-06-22,18.149999618530273
2022-06-23,19.170000076293945
2022-06-24,18.8700008392334
2022-06-27,18.5
2022-06-28,17.5
2022-06-29,19.079999923706055
2022-06-30,19.489999771118164
2022-07-01,20.889999389648438
2022-07-05,23.229999542236328
2022-07-06,23.329999923706055
2022-07-07,23.209999084472656
2022-07-08,23.40999984741211
2022-07-11,21.959999084472656
2022-07-12,22.479999542236328
2022-07-13,23.139999389648438
2022-07-14,23.360000610351562
2022-07-15,23.299999237060547
2022-07-18,22.81999969482422
2022-07-19,24.579999923706055
2022-07-20,23.5
2022-07-21,23.600000381469727
2022-07-22,22.350000381469727
2022-07-25,22.520000457763672
2022-07-26,24.309999465942383
2022-07-27,24.200000762939453
2022-07-28,23.260000228881836
2022-07-29,22.59000015258789
2022-08-01,19.81999969482422
2022-08-02,20.3700008392334
2022-08-03,20.600000381469727
2022-08-04,21.799999237060547
2022-08-05,24.979999542236328
2022-08-08,24.399999618530273
2022-08-09,23.760000228881836
2022-08-10,24.510000228881836
2022-08-11,23.5
2022-08-12,25.43000030517578
2022-08-15,25.84000015258789
2022-08-16,26.0
2022-08-17,24.200000762939453
2022-08-18,23.049999237060547
2022-08-19,22.579999923706055
2022-08-22,22.3799991607666
2022-08-23,23.0
2022-08-24,23.239999771118164
2022-08-25,22.799999237060547
2022-08-26,21.260000228881836
2022-08-29,20.90999984741211
2022-08-30,19.989999771118164
2022-08-31,20.829999923706055
2022-09-01,21.610000610351562
2022-09-02,21.34000015258789
2022-09-06,20.010000228881836
2022-09-07,21.030000686645508
2022-09-08,21.690000534057617
2022-09-09,21.6200008392334
2022-09-12,21.940000534057617
2022-09-13,19.940000534057617
2022-09-14,19.84000015258789
2022-09-15,20.68000030517578
2022-09-16,20.219999313354492
2022-09-19,19.229999542236328
2022-09-20,19.520000457763672
2022-09-21,17.459999084472656
2022-09-22,18.40999984741211
2022-09-23,18.43000030517578
2022-09-26,18.350000381469727
2022-09-27,18.860000610351562
2022-09-28,19.799999237060547
2022-09-29,19.549999237060547
2022-09-30,19.719999313354492
2022-10-03,19.530000686645508
2022-10-04,20.0
2022-10-05,19.469999313354492
2022-10-06,19.489999771118164
2022-10-07,18.399999618530273
2022-10-10,18.200000762939453
2022-10-11,18.489999771118164
2022-10-12,18.700000762939453
2022-10-13,19.079999923706055
2022-10-14,18.40999984741211
2022-10-17,18.850000381469727
2022-10-18,19.790000915527344
2022-10-19,18.31999969482422
2022-10-20,17.68000030517578
2022-10-21,18.59000015258789
2022-10-24,18.559999465942383
2022-10-25,19.079999923706055
2022-10-26,19.799999237060547
2022-10-27,19.93000030517578
2022-10-28,20.860000610351562
2022-10-31,20.260000228881836
2022-11-01,20.790000915527344
2022-11-02,20.459999084472656
2022-11-03,20.600000381469727
2022-11-04,20.5
2022-11-07,19.770000457763672
2022-11-08,19.649999618530273
2022-11-09,18.969999313354492
2022-11-10,21.5
2022-11-11,22.170000076293945
2022-11-14,21.219999313354492
2022-11-15,21.610000610351562
2022-11-16,20.450000762939453
2022-11-17,20.489999771118164
2022-11-18,20.40999984741211
2022-11-21,20.3799991607666
2022-11-22,20.8799991607666
2022-11-23,21.860000610351562
2022-11-25,21.8700008392334
2022-11-28,21.520000457763672
2022-11-29,22.639999389648438
2022-11-30,23.59000015258789
2022-12-01,23.65999984741211
2022-12-02,25.530000686645508
2022-12-05,24.31999969482422
2022-12-06,24.5
2022-12-07,24.149999618530273
2022-12-08,24.75
2022-12-09,23.780000686645508
2022-12-12,23.799999237060547
2022-12-13,23.299999237060547
2022-12-14,24.270000457763672
2022-12-15,24.010000228881836
2022-12-16,24.299999237060547
2022-12-19,22.010000228881836
2022-12-20,22.170000076293945
2022-12-21,24.0
2022-12-22,23.979999542236328
2022-12-23,22.040000915527344
2022-12-27,22.0
2022-12-28,22.31999969482422
2022-12-29,24.0
2022-12-30,23.81999969482422
2023-01-03,22.950000762939453
2023-01-04,23.31999969482422
2023-01-05,22.3799991607666
2023-01-06,22.399999618530273
2023-01-09,22.139999389648438
2023-01-10,23.219999313354492
2023-01-11,26.899999618530273
2023-01-12,29.889999389648438
2023-01-13,30.09000015258789
2023-01-17,27.3799991607666
2023-01-18,27.479999542236328
2023-01-19,27.610000610351562
2023-01-20,27.520000457763672
2023-01-23,27.479999542236328
2023-01-24,27.969999313354492
2023-01-25,28.059999465942383
2023-01-26,27.860000610351562
2023-01-27,27.739999771118164
2023-01-30,26.81999969482422
2023-01-31,26.739999771118164
2023-02-01,27.079999923706055
2023-02-02,27.520000457763672
2023-02-03,25.899999618530273
2023-02-06,26.149999618530273
2023-02-07,26.0
2023-02-08,25.020000457763672
2023-02-09,25.25
2023-02-10,24.579999923706055
2023-02-13,25.540000915527344
2023-02-14,25.489999771118164
2023-02-15,25.540000915527344
2023-02-16,25.479999542236328
2023-02-17,25.59000015258789
2023-02-21,25.030000686645508
2023-02-22,25.06999969482422
2023-02-23,24.360000610351562
2023-02-24,24.329999923706055
2023-02-27,24.3700008392334
2023-02-28,26.760000228881836
2023-03-01,26.5
2023-03-02,23.395000457763672
2023-03-03,25.450000762939453
2023-03-06,24.940000534057617
2023-03-07,24.59000015258789
2023-03-08,22.940000534057617
2023-03-09,21.700000762939453
2023-03-10,20.760000228881836
2023-03-13,22.579999923706055
2023-03-14,23.440000534057617
2023-03-15,22.979999542236328
2023-03-16,22.239999771118164
2023-03-17,21.670000076293945
2023-03-20,21.770000457763672
2023-03-21,21.3700008392334
2023-03-22,20.899999618530273
2023-03-23,21.110000610351562
2023-03-24,20.920000076293945
2023-03-27,21.030000686645508
2023-03-28,20.770000457763672
2023-03-29,21.520000457763672
2023-03-30,21.459999084472656
2023-03-31,21.65999984741211
2023-04-03,21.270000457763672
2023-04-04,20.280000686645508
2023-04-05,20.420000076293945
2023-04-06,20.479999542236328
2023-04-10,20.540000915527344
2023-04-11,20.8799991607666
2023-04-12,20.559999465942383
2023-04-13,22.170000076293945
2023-04-14,22.139999389648438
2023-04-17,24.56999969482422
2023-04-18,24.270000457763672
2023-04-19,25.18000030517578
2023-04-20,24.43000030517578
2023-04-21,24.290000915527344
2023-04-24,23.030000686645508
2023-04-25,23.059999465942383
2023-04-26,22.690000534057617
2023-04-27,22.920000076293945
2023-04-28,23.489999771118164
2023-05-01,23.850000381469727
2023-05-02,23.350000381469727
2023-05-03,23.829999923706055
2023-05-04,24.229999542236328
2023-05-05,24.34000015258789
2023-05-08,24.440000534057617
2023-05-09,25.190000534057617
2023-05-10,25.1299991607666
2023-05-11,25.6200008392334
2023-05-12,25.8700008392334
2023-05-15,26.540000915527344
2023-05-16,25.6299991607666
2023-05-17,25.93000030517578
2023-05-18,25.3799991607666
2023-05-19,25.850000381469727
2023-05-22,26.690000534057617
2023-05-23,26.469999313354492
2023-05-24,26.290000915527344
2023-05-25,25.309999465942383
2023-05-26,25.610000610351562
2023-05-30,25.020000457763672
2023-05-31,24.93000030517578
2023-06-01,25.200000762939453
2023-06-02,25.56999969482422
2023-06-05,25.81999969482422
2023-06-06,27.0
2023-06-07,26.90999984741211
2023-06-08,24.84000015258789
2023-06-09,25.540000915527344
2023-06-12,25.309999465942383
2023-06-13,25.579999923706055
2023-06-14,25.25
2023-06-15,25.139999389648438
2023-06-16,24.6200008392334
2023-06-20,25.68000030517578
2023-06-21,25.780000686645508
2023-06-22,24.969999313354492
2023-06-23,25.520000457763672
2023-06-26,24.8700008392334
2023-06-27,25.670000076293945
2023-06-28,26.760000228881836
2023-06-29,26.219999313354492
2023-06-30,26.75
2023-07-03,26.829999923706055
2023-07-05,26.8799991607666
2023-07-06,26.200000762939453
2023-07-07,26.389999389648438
2023-07-10,27.209999084472656
2023-07-11,27.030000686645508
2023-07-12,26.940000534057617
2023-07-13,26.530000686645508
2023-07-14,26.65999984741211
2023-07-17,26.610000610351562
2023-07-18,26.829999923706055
2023-07-19,27.020000457763672
2023-07-20,26.81999969482422
2023-07-21,26.770000457763672
2023-07-24,25.940000534057617
2023-07-25,25.75
2023-07-26,25.309999465942383
2023-07-27,25.170000076293945
2023-07-28,25.709999084472656
2023-07-31,26.25
2023-08-01,31.5
2023-08-02,32.779998779296875
2023-08-03,31.889999389648438
2023-08-04,31.209999084472656
2023-08-07,29.639999389648438
2023-08-08,30.170000076293945
2023-08-09,29.6200008392334
2023-08-10,29.809999465942383
2023-08-11,29.989999771118164
2023-08-14,30.0
2023-08-15,30.700000762939453
2023-08-16,29.899999618530273
2023-08-17,29.290000915527344
2023-08-18,29.6200008392334
2023-08-21,29.8700008392334
2023-08-22,30.5
2023-08-23,31.229999542236328
2023-08-24,31.81999969482422
2023-08-25,33.13999938964844
2023-08-28,32.2599983215332
2023-08-29,32.72999954223633
2023-08-30,33.29999923706055
2023-08-31,33.970001220703125
2023-09-01,35.04999923706055
2023-09-05,33.689998626708984
2023-09-06,33.47999954223633
2023-09-07,32.09000015258789
2023-09-08,32.119998931884766
2023-09-11,32.869998931884766
2023-09-12,32.88999938964844
2023-09-13,32.849998474121094
2023-09-14,32.54999923706055
2023-09-15,31.760000228881836
2023-09-18,30.93000030517578
2023-09-19,31.0
2023-09-20,29.729999542236328
2023-09-21,30.479999542236328
2023-09-22,30.0
2023-09-25,29.5
2023-09-26,28.940000534057617
2023-09-27,28.899999618530273
2023-09-28,28.239999771118164
2023-09-29,27.68000030517578
2023-10-02,26.170000076293945
2023-10-03,24.530000686645508
2023-10-04,24.34000015258789
2023-10-05,25.260000228881836
2023-10-06,25.040000915527344
2023-10-09,25.469999313354492
2023-10-10,25.559999465942383
2023-10-11,25.510000228881836
2023-10-12,24.200000762939453
2023-10-13,29.90999984741211
2023-10-16,34.119998931884766
2023-10-17,32.11000061035156
2023-10-18,30.5
2023-10-19,29.0
2023-10-20,27.969999313354492
2023-10-23,18.354999542236328
2023-10-24,21.020000457763672
2023-10-25,20.010000228881836
2023-10-26,19.90999984741211
2023-10-27,18.610000610351562
2023-10-30,18.350000381469727
2023-10-31,19.799999237060547
2023-11-01,20.350000381469727
2023-11-02,21.149999618530273
2023-11-03,22.15999984741211
2023-11-06,21.540000915527344
2023-11-07,21.489999771118164
2023-11-08,21.18000030517578
2023-11-09,20.020000457763672
2023-11-10,19.709999084472656
2023-11-13,19.649999618530273
2023-11-14,20.8700008392334
2023-11-15,21.34000015258789
2023-11-16,21.25
