Date,GT
2011-01-27,10.96423625946045
2011-01-28,10.385295867919922
2011-01-31,10.581244468688965
2011-02-01,10.77719497680664
2011-02-02,10.768285751342773
2011-02-03,10.910798072814941
2011-02-04,11.365041732788086
2011-02-07,11.534269332885742
2011-02-08,11.525364875793457
2011-02-09,11.142374038696289
2011-02-10,12.736687660217285
2011-02-11,12.736687660217285
2011-02-14,12.638710975646973
2011-02-15,12.816844940185547
2011-02-16,13.342345237731934
2011-02-17,13.271089553833008
2011-02-18,13.26218032836914
2011-02-22,12.389320373535156
2011-02-23,12.175557136535645
2011-02-24,12.13992977142334
2011-02-25,12.380412101745605
2011-02-28,12.629803657531738
2011-03-01,12.246810913085938
2011-03-02,12.460575103759766
2011-03-03,12.451665878295898
2011-03-04,12.184464454650879
2011-03-07,11.881636619567871
2011-03-08,12.576361656188965
2011-03-09,12.816844940185547
2011-03-10,12.514015197753906
2011-03-11,13.342345237731934
2011-03-14,13.422504425048828
2011-03-15,13.315625190734863
2011-03-16,12.897005081176758
2011-03-17,12.950447082519531
2011-03-18,13.199836730957031
2011-03-21,13.707520484924316
2011-03-22,13.386878967285156
2011-03-23,13.235462188720703
2011-03-24,13.440321922302246
2011-03-25,13.760960578918457
2011-03-28,12.977168083190918
2011-03-29,13.128581047058105
2011-03-30,13.315625190734863
2011-03-31,13.342345237731934
2011-04-01,13.556106567382812
2011-04-04,13.377971649169922
2011-04-05,13.645176887512207
2011-04-06,13.53829288482666
2011-04-07,13.422504425048828
2011-04-08,13.360158920288086
2011-04-11,13.012794494628906
2011-04-12,13.377971649169922
2011-04-13,13.369065284729004
2011-04-14,13.217650413513184
2011-04-15,13.493756294250488
2011-04-18,13.5828275680542
2011-04-19,13.698614120483398
2011-04-20,13.86784553527832
2011-04-21,14.215206146240234
2011-04-25,14.455690383911133
2011-04-26,14.304276466369629
2011-04-27,14.393342971801758
2011-04-28,14.428971290588379
2011-04-29,16.16579246520996
2011-05-02,15.809516906738281
2011-05-03,15.729358673095703
2011-05-04,15.667014122009277
2011-05-05,15.551224708557129
2011-05-06,15.640287399291992
2011-05-09,16.237043380737305
2011-05-10,16.67347526550293
2011-05-11,15.88077163696289
2011-05-12,16.02328109741211
2011-05-13,15.8273344039917
2011-05-16,15.640287399291992
2011-05-17,15.132601737976074
2011-05-18,15.533411026000977
2011-05-19,15.782801628112793
2011-05-20,15.649194717407227
2011-05-23,15.390902519226074
2011-05-24,14.909936904907227
2011-05-25,15.239485740661621
2011-05-26,15.5779447555542
2011-05-27,15.595759391784668
2011-05-31,15.791706085205078
2011-06-01,15.03463077545166
2011-06-02,14.90102767944336
2011-06-03,14.705081939697266
2011-06-06,14.304276466369629
2011-06-07,14.259743690490723
2011-06-08,14.241928100585938
2011-06-09,14.304276466369629
2011-06-10,13.351250648498535
2011-06-13,13.164209365844727
2011-06-14,13.377971649169922
2011-06-15,13.315625190734863
2011-06-16,13.13748836517334
2011-06-17,13.182024002075195
2011-06-20,13.28890323638916
2011-06-21,13.88565731048584
2011-06-22,13.778777122497559
2011-06-23,14.045980453491211
2011-06-24,14.143956184387207
2011-06-27,14.286460876464844
2011-06-28,14.48240852355957
2011-06-29,14.78524112701416
2011-06-30,14.93665599822998
2011-07-01,15.399807929992676
2011-07-05,15.453250885009766
2011-07-06,15.898592948913574
2011-07-07,15.524503707885742
2011-07-08,15.346369743347168
2011-07-11,14.945566177368164
2011-07-12,15.275107383728027
2011-07-13,15.42652702331543
2011-07-14,15.586848258972168
2011-07-15,15.88968276977539
2011-07-18,15.399807929992676
2011-07-19,15.586848258972168
2011-07-20,15.444343566894531
2011-07-21,15.88968276977539
2011-07-22,15.934219360351562
2011-07-25,15.72044849395752
2011-07-26,15.72044849395752
2011-07-27,15.292924880981445
2011-07-28,14.188488960266113
2011-07-29,14.402250289916992
2011-08-01,14.250836372375488
2011-08-02,13.449227333068848
2011-08-03,13.80549430847168
2011-08-04,12.522920608520508
2011-08-05,12.068676948547363
2011-08-08,10.278414726257324
2011-08-09,11.053302764892578
2011-08-10,10.563433647155762
2011-08-11,11.195810317993164
2011-08-12,12.006328582763672
2011-08-15,12.46947956085205
2011-08-16,12.228999137878418
2011-08-17,11.881636619567871
2011-08-18,10.465457916259766
2011-08-19,9.690567970275879
2011-08-22,9.6014986038208
2011-08-23,10.412018775939941
2011-08-24,10.73266315460205
2011-08-25,10.14481258392334
2011-08-26,10.518899917602539
2011-08-29,11.142374038696289
2011-08-30,11.071117401123047
2011-08-31,11.097837448120117
2011-09-01,10.75047492980957
2011-09-02,10.242788314819336
2011-09-06,9.850889205932617
2011-09-07,10.349668502807617
2011-09-08,10.011214256286621
2011-09-09,9.6014986038208
2011-09-12,9.200695037841797
2011-09-13,9.5925931930542
2011-09-14,9.779635429382324
2011-09-15,9.850889205932617
2011-09-16,9.877609252929688
2011-09-19,9.761822700500488
2011-09-20,9.521339416503906
2011-09-21,8.915678977966309
2011-09-22,8.363459587097168
2011-09-23,8.782074928283691
2011-09-26,9.049280166625977
2011-09-27,9.387740135192871
2011-09-28,8.862237930297852
2011-09-29,9.307577133178711
2011-09-30,8.986929893493652
2011-10-03,8.345643997192383
2011-10-04,8.799891471862793
2011-10-05,9.129438400268555
2011-10-06,9.556965827941895
2011-10-07,9.17397403717041
2011-10-10,9.735099792480469
2011-10-11,10.189348220825195
2011-10-12,10.554526329040527
2011-10-13,10.527804374694824
2011-10-14,10.928609848022461
2011-10-17,10.53670883178711
2011-10-18,11.017678260803223
2011-10-19,10.61687183380127
2011-10-20,10.803915023803711
2011-10-21,11.552084922790527
2011-10-24,12.14883804321289
2011-10-25,11.881636619567871
2011-10-26,11.988515853881836
2011-10-27,12.603081703186035
2011-10-28,13.217650413513184
2011-10-31,12.790125846862793
2011-11-01,12.104302406311035
2011-11-02,12.326972007751465
2011-11-03,12.80793571472168
2011-11-04,12.736687660217285
2011-11-07,12.647614479064941
2011-11-08,12.718868255615234
2011-11-09,11.91726016998291
2011-11-10,12.033050537109375
2011-11-11,12.407134056091309
2011-11-14,12.22008991241455
2011-11-15,12.389320373535156
2011-11-16,12.113212585449219
2011-11-17,11.569897651672363
2011-11-18,11.365041732788086
2011-11-21,10.812822341918945
2011-11-22,10.99986457824707
2011-11-23,10.697030067443848
2011-11-25,10.625778198242188
2011-11-28,11.48973560333252
2011-11-29,11.409575462341309
2011-11-30,12.460575103759766
2011-12-01,12.398224830627441
2011-12-02,12.576361656188965
2011-12-05,12.69215202331543
2011-12-06,12.709965705871582
2011-12-07,12.727776527404785
2011-12-08,12.407134056091309
2011-12-09,12.95935344696045
2011-12-12,12.727776527404785
2011-12-13,11.952888488769531
2011-12-14,11.810381889343262
2011-12-15,12.050863265991211
2011-12-16,12.095398902893066
2011-12-19,11.676777839660645
2011-12-20,12.166650772094727
2011-12-21,12.326972007751465
2011-12-22,12.53182601928711
2011-12-23,12.745591163635254
2011-12-27,12.611990928649902
2011-12-28,12.41603946685791
2011-12-29,12.594176292419434
2011-12-30,12.620896339416504
2012-01-03,12.977168083190918
2012-01-04,13.119673728942871
2012-01-05,13.279997825622559
2012-01-06,13.493756294250488
2012-01-09,13.609546661376953
2012-01-10,12.478387832641602
2012-01-11,12.273533821105957
2012-01-12,12.326972007751465
2012-01-13,12.02414321899414
2012-01-17,11.899446487426758
2012-01-18,12.01523494720459
2012-01-19,12.255719184875488
2012-01-20,12.157743453979492
2012-01-23,12.059767723083496
2012-01-24,12.193370819091797
2012-01-25,12.095398902893066
2012-01-26,11.979609489440918
2012-01-27,12.02414321899414
2012-01-30,11.854913711547852
2012-01-31,11.578804016113281
2012-02-01,11.828192710876465
2012-02-02,11.828192710876465
2012-02-03,12.344788551330566
2012-02-06,12.451665878295898
2012-02-07,12.478387832641602
2012-02-08,12.424947738647461
2012-02-09,12.611990928649902
2012-02-10,12.36259937286377
2012-02-13,12.442761421203613
2012-02-14,11.801472663879395
2012-02-15,11.66787338256836
2012-02-16,11.748032569885254
2012-02-17,11.952888488769531
2012-02-21,12.006328582763672
2012-02-22,11.71240520477295
2012-02-23,11.783658027648926
2012-02-24,11.676777839660645
2012-02-27,11.525364875793457
2012-02-28,11.534269332885742
2012-02-29,11.454111099243164
2012-03-01,11.454111099243164
2012-03-02,11.685687065124512
2012-03-05,11.329415321350098
2012-03-06,10.910798072814941
2012-03-07,10.875171661376953
2012-03-08,11.017678260803223
2012-03-09,11.02658748626709
2012-03-12,10.821725845336914
2012-03-13,10.990954399108887
2012-03-14,10.97314453125
2012-03-15,10.99986457824707
2012-03-16,10.830633163452148
2012-03-19,10.821725845336914
2012-03-20,10.759382247924805
2012-03-21,10.759382247924805
2012-03-22,10.483270645141602
2012-03-23,10.607963562011719
2012-03-26,10.697030067443848
2012-03-27,10.563433647155762
2012-03-28,10.207161903381348
2012-03-29,10.135908126831055
2012-03-30,9.993399620056152
2012-04-02,10.14481258392334
2012-04-03,9.975584983825684
2012-04-04,9.859796524047852
2012-04-05,9.815262794494629
2012-04-09,9.512433052062988
2012-04-10,9.254136085510254
2012-04-11,9.476804733276367
2012-04-12,9.761822700500488
2012-04-13,9.432271003723145
2012-04-16,9.271949768066406
2012-04-17,9.414457321166992
2012-04-18,9.574779510498047
2012-04-19,9.948863983154297
2012-04-20,10.011214256286621
2012-04-23,10.037931442260742
2012-04-24,9.966679573059082
2012-04-25,10.331855773925781
2012-04-26,10.625778198242188
2012-04-27,10.082465171813965
2012-04-30,9.779635429382324
2012-05-01,10.046839714050293
2012-05-02,9.922143936157227
2012-05-03,9.708379745483398
2012-05-04,9.654940605163574
2012-05-07,9.690567970275879
2012-05-08,9.654940605163574
2012-05-09,9.271949768066406
2012-05-10,9.17397403717041
2012-05-11,9.396645545959473
2012-05-14,9.441179275512695
2012-05-15,9.07599925994873
2012-05-16,9.521339416503906
2012-05-17,9.10272216796875
2012-05-18,8.942397117614746
2012-05-21,9.271949768066406
2012-05-22,9.45008373260498
2012-05-23,9.369921684265137
2012-05-24,9.280854225158691
2012-05-25,9.432271003723145
2012-05-29,9.761822700500488
2012-05-30,9.218506813049316
2012-05-31,9.307577133178711
2012-06-01,8.790984153747559
2012-06-04,8.407992362976074
2012-06-05,8.49705982208252
2012-06-06,8.871146202087402
2012-06-07,9.15616226196289
2012-06-08,9.343202590942383
2012-06-11,9.049280166625977
2012-06-12,9.334294319152832
2012-06-13,9.280854225158691
2012-06-14,9.458991050720215
2012-06-15,9.815262794494629
2012-06-18,9.7261962890625
2012-06-19,10.269510269165039
2012-06-20,10.376385688781738
2012-06-21,9.984492301940918
2012-06-22,10.207161903381348
2012-06-25,9.779635429382324
2012-06-26,9.877609252929688
2012-06-27,10.180441856384277
2012-06-28,10.331855773925781
2012-06-29,10.518899917602539
2012-07-02,10.17153549194336
2012-07-03,10.189348220825195
2012-07-05,10.349668502807617
2012-07-06,9.877609252929688
2012-07-09,9.788541793823242
2012-07-10,9.646034240722656
2012-07-11,9.414457321166992
2012-07-12,9.120532989501953
2012-07-13,9.120532989501953
2012-07-16,9.004744529724121
2012-07-17,9.049280166625977
2012-07-18,9.049280166625977
2012-07-19,8.986929893493652
2012-07-20,8.737544059753418
2012-07-23,8.942397117614746
2012-07-24,8.728633880615234
2012-07-25,8.675192832946777
2012-07-26,8.808796882629395
2012-07-27,9.414457321166992
2012-07-30,9.236321449279785
2012-07-31,10.198253631591797
2012-08-01,10.251694679260254
2012-08-02,9.82417106628418
2012-08-03,9.939956665039062
2012-08-06,10.029023170471191
2012-08-07,10.260601997375488
2012-08-08,10.358575820922852
2012-08-09,10.412018775939941
2012-08-10,10.456551551818848
2012-08-13,10.527804374694824
2012-08-14,10.376385688781738
2012-08-15,10.367483139038086
2012-08-16,10.483270645141602
2012-08-17,10.7237548828125
2012-08-20,10.803915023803711
2012-08-21,10.67922306060791
2012-08-22,10.563433647155762
2012-08-23,10.563433647155762
2012-08-24,10.581244468688965
2012-08-27,10.412018775939941
2012-08-28,10.314043998718262
2012-08-29,10.572339057922363
2012-08-30,10.49217700958252
2012-08-31,10.866262435913086
2012-09-04,10.795010566711426
2012-09-05,11.16909122467041
2012-09-06,11.56098747253418
2012-09-07,11.721311569213867
2012-09-10,11.685687065124512
2012-09-11,11.632245063781738
2012-09-12,11.596617698669434
2012-09-13,11.828192710876465
2012-09-14,12.033050537109375
2012-09-17,11.721311569213867
2012-09-18,11.534269332885742
2012-09-19,12.006328582763672
2012-09-20,11.91726016998291
2012-09-21,11.338321685791016
2012-09-24,11.382853507995605
2012-09-25,10.83953857421875
2012-09-26,10.67922306060791
2012-09-27,11.097837448120117
2012-09-28,10.857354164123535
2012-10-01,10.955329895019531
2012-10-02,11.035490036010742
2012-10-03,11.062210083007812
2012-10-04,11.338321685791016
2012-10-05,11.34722900390625
2012-10-08,11.186907768249512
2012-10-09,11.24034595489502
2012-10-10,10.982051849365234
2012-10-11,11.080023765563965
2012-10-12,10.937516212463379
2012-10-15,11.044395446777344
2012-10-16,11.195810317993164
2012-10-17,11.39176082611084
2012-10-18,11.338321685791016
2012-10-19,11.035490036010742
2012-10-22,11.16909122467041
2012-10-23,10.955329895019531
2012-10-24,10.919702529907227
2012-10-25,10.955329895019531
2012-10-26,9.815262794494629
2012-10-31,10.162627220153809
2012-11-01,10.367483139038086
2012-11-02,10.331855773925781
2012-11-05,10.385295867919922
2012-11-06,10.75047492980957
2012-11-07,10.483270645141602
2012-11-08,10.376385688781738
2012-11-09,10.269510269165039
2012-11-12,10.340763092041016
2012-11-13,10.055747985839844
2012-11-14,9.788541793823242
2012-11-15,9.966679573059082
2012-11-16,9.939956665039062
2012-11-19,10.055747985839844
2012-11-20,10.162627220153809
2012-11-21,10.340763092041016
2012-11-23,10.53670883178711
2012-11-26,10.53670883178711
2012-11-27,10.39420223236084
2012-11-28,10.5990571975708
2012-11-29,10.990954399108887
2012-11-30,11.222535133361816
2012-12-03,11.204720497131348
2012-12-04,11.365041732788086
2012-12-05,11.40066909790039
2012-12-06,11.34722900390625
2012-12-07,11.382853507995605
2012-12-10,11.658964157104492
2012-12-11,11.730218887329102
2012-12-12,11.703498840332031
2012-12-13,11.454111099243164
2012-12-14,11.534269332885742
2012-12-17,11.650057792663574
2012-12-18,12.077581405639648
2012-12-19,11.8460054397583
2012-12-20,11.703498840332031
2012-12-21,11.650057792663574
2012-12-24,11.605524063110352
2012-12-26,11.730218887329102
2012-12-27,11.952888488769531
2012-12-28,11.8371000289917
2012-12-31,12.300251960754395
2013-01-02,12.478387832641602
2013-01-03,12.53182601928711
2013-01-04,12.781219482421875
2013-01-07,12.558549880981445
2013-01-08,12.522920608520508
2013-01-09,12.790125846862793
2013-01-10,12.5852689743042
2013-01-11,12.273533821105957
2013-01-14,12.41603946685791
2013-01-15,12.478387832641602
2013-01-16,12.3358793258667
2013-01-17,12.36259937286377
2013-01-18,12.300251960754395
2013-01-22,12.353690147399902
2013-01-23,12.211185455322266
2013-01-24,12.300251960754395
2013-01-25,12.353690147399902
2013-01-28,12.36259937286377
2013-01-29,12.398224830627441
2013-01-30,12.30915641784668
2013-01-31,12.246810913085938
2013-02-01,12.273533821105957
2013-02-04,11.961796760559082
2013-02-05,12.131022453308105
2013-02-06,12.104302406311035
2013-02-07,12.050863265991211
2013-02-08,12.104302406311035
2013-02-11,12.389320373535156
2013-02-12,12.344788551330566
2013-02-13,12.54073429107666
2013-02-14,12.620896339416504
2013-02-15,12.558549880981445
2013-02-19,12.549644470214844
2013-02-20,12.344788551330566
2013-02-21,12.050863265991211
2013-02-22,11.979609489440918
2013-02-25,11.578804016113281
2013-02-26,11.48973560333252
2013-02-27,11.48973560333252
2013-02-28,11.569897651672363
2013-03-01,11.54317855834961
2013-03-04,11.28487777709961
2013-03-05,11.40066909790039
2013-03-06,11.48973560333252
2013-03-07,11.525364875793457
2013-03-08,11.650057792663574
2013-03-11,11.56098747253418
2013-03-12,11.56098747253418
2013-03-13,11.952888488769531
2013-03-14,12.068676948547363
2013-03-15,12.228999137878418
2013-03-18,11.943982124328613
2013-03-19,11.819290161132812
2013-03-20,11.952888488769531
2013-03-21,11.569897651672363
2013-03-22,11.40066909790039
2013-03-25,11.275973320007324
2013-03-26,11.41848373413086
2013-03-27,11.373950958251953
2013-03-28,11.231439590454102
2013-04-01,11.062210083007812
2013-04-02,10.884077072143555
2013-04-03,10.74156665802002
2013-04-04,10.919702529907227
2013-04-05,10.830633163452148
2013-04-08,11.071117401123047
2013-04-09,11.177998542785645
2013-04-10,11.311599731445312
2013-04-11,11.427388191223145
2013-04-12,11.142374038696289
2013-04-15,10.643593788146973
2013-04-16,11.062210083007812
2013-04-17,10.705942153930664
2013-04-18,10.670313835144043
2013-04-19,10.812822341918945
2013-04-22,10.714847564697266
2013-04-23,10.875171661376953
2013-04-24,11.142374038696289
2013-04-25,11.525364875793457
2013-04-26,11.142374038696289
2013-04-29,11.195810317993164
2013-04-30,11.133464813232422
2013-05-01,10.866262435913086
2013-05-02,10.892984390258789
2013-05-03,11.017678260803223
2013-05-06,11.44520092010498
2013-05-07,11.641151428222656
2013-05-08,11.623337745666504
2013-05-09,11.48083209991455
2013-05-10,11.44520092010498
2013-05-13,11.28487777709961
2013-05-14,11.578804016113281
2013-05-15,11.979609489440918
2013-05-16,12.273533821105957
2013-05-17,13.128581047058105
2013-05-20,13.110769271850586
2013-05-21,13.182024002075195
2013-05-22,12.91482162475586
2013-05-23,12.986074447631836
2013-05-24,12.95935344696045
2013-05-28,13.28890323638916
2013-05-29,13.61845588684082
2013-05-30,14.090516090393066
2013-05-31,13.484851837158203
2013-06-03,13.636268615722656
2013-06-04,13.449227333068848
2013-06-05,13.012794494628906
2013-06-06,13.048420906066895
2013-06-07,13.199836730957031
2013-06-10,13.13748836517334
2013-06-11,13.003888130187988
2013-06-12,13.297813415527344
2013-06-13,13.796591758728027
2013-06-14,13.636268615722656
2013-06-17,13.449227333068848
2013-06-18,13.333438873291016
2013-06-19,13.61845588684082
2013-06-20,13.217650413513184
2013-06-21,13.306717872619629
2013-06-24,12.69215202331543
2013-06-25,13.101861000061035
2013-06-26,13.279997825622559
2013-06-27,13.342345237731934
2013-06-28,13.627361297607422
2013-07-01,13.796591758728027
2013-07-02,13.752056121826172
2013-07-03,13.698614120483398
2013-07-05,14.126140594482422
2013-07-08,14.43787670135498
2013-07-09,14.60710620880127
2013-07-10,14.616013526916504
2013-07-11,14.856496810913086
2013-07-12,14.78524112701416
2013-07-15,14.874310493469238
2013-07-16,14.705081939697266
2013-07-17,15.186043739318848
2013-07-18,15.408713340759277
2013-07-19,15.346369743347168
2013-07-22,15.551224708557129
2013-07-23,15.284016609191895
2013-07-24,15.105888366699219
2013-07-25,14.918841361999512
2013-07-26,14.945566177368164
2013-07-29,15.177135467529297
2013-07-30,16.530967712402344
2013-07-31,16.47753143310547
2013-08-01,16.646757125854492
2013-08-02,16.94068145751953
2013-08-05,16.744731903076172
2013-08-06,16.958494186401367
2013-08-07,16.744731903076172
2013-08-08,16.78035545349121
2013-08-09,16.96739959716797
2013-08-12,17.261320114135742
2013-08-13,17.10990333557129
2013-08-14,17.145540237426758
2013-08-15,16.78035545349121
2013-08-16,16.67347526550293
2013-08-19,16.39736557006836
2013-08-20,16.771451950073242
2013-08-21,16.548776626586914
2013-08-22,16.78035545349121
2013-08-23,16.78035545349121
2013-08-26,16.602222442626953
2013-08-27,16.931774139404297
2013-08-28,17.671037673950195
2013-08-29,18.089651107788086
2013-08-30,17.920425415039062
2013-09-03,18.062936782836914
2013-09-04,18.49045753479004
2013-09-05,18.499364852905273
2013-09-06,18.517179489135742
2013-09-09,18.91798210144043
2013-09-10,19.568180084228516
2013-09-11,19.6839656829834
2013-09-12,19.390043258666992
2013-09-13,19.43457794189453
2013-09-16,19.43457794189453
