Date,FULT
2010-04-26,6.838164806365967
2010-04-27,6.608002662658691
2010-04-28,6.6322340965271
2010-04-29,6.6927995681762695
2010-04-30,6.35967493057251
2010-05-03,6.383902072906494
2010-05-04,6.250650882720947
2010-05-05,6.311218738555908
2010-05-06,5.978091716766357
2010-05-07,5.978091716766357
2010-05-10,6.226425647735596
2010-05-11,6.26882266998291
2010-05-12,6.480812072753906
2010-05-13,6.414188385009766
2010-05-14,6.244594097137451
2010-05-17,6.262763023376465
2010-05-18,6.153743267059326
2010-05-19,6.093173503875732
2010-05-20,5.881185054779053
2010-05-21,5.984151363372803
2010-05-24,5.796387672424316
2010-05-25,5.8085036277771
2010-05-26,5.82667350769043
2010-05-27,6.123458385467529
2010-05-28,6.026548862457275
2010-06-01,5.959924221038818
2010-06-02,6.129514694213867
2010-06-03,6.135570526123047
2010-06-04,5.796387672424316
2010-06-07,5.7782182693481445
2010-06-08,5.8690690994262695
2010-06-09,5.8085036277771
2010-06-10,6.05077600479126
2010-06-11,6.0568342208862305
2010-06-14,6.032606601715088
2010-06-15,6.16585636138916
2010-06-16,6.159798622131348
2010-06-17,6.16585636138916
2010-06-18,6.202197074890137
2010-06-21,6.190083026885986
2010-06-22,6.087116241455078
2010-06-23,6.0386643409729
2010-06-24,5.983986854553223
2010-06-25,6.099414825439453
2010-06-28,6.111562728881836
2010-06-29,5.923235893249512
2010-06-30,5.862485408782959
2010-07-01,5.7288336753845215
2010-07-02,5.6498541831970215
2010-07-06,5.680232524871826
2010-07-07,6.026510238647461
2010-07-08,6.129787921905518
2010-07-09,6.226987361907959
2010-07-12,6.148014545440674
2010-07-13,6.409245014190674
2010-07-14,6.220916271209717
2010-07-15,6.1662397384643555
2010-07-16,5.886782646179199
2010-07-19,5.862485408782959
2010-07-20,5.9779133796691895
2010-07-21,5.333950519561768
2010-07-22,5.552655220031738
2010-07-23,5.570878982543945
2010-07-26,5.692380905151367
2010-07-27,5.704533100128174
2010-07-28,5.6498541831970215
2010-07-29,5.570878982543945
2010-07-30,5.53442907333374
2010-08-02,5.6620049476623535
2010-08-03,5.576953887939453
2010-08-04,5.53442907333374
2010-08-05,5.497978687286377
2010-08-06,5.43722677230835
2010-08-09,5.461526393890381
2010-08-10,5.364325046539307
2010-08-11,5.121320724487305
2010-08-12,5.121320724487305
2010-08-13,5.103094577789307
2010-08-16,5.151695251464844
2010-08-17,5.212446212768555
2010-08-18,5.218523025512695
2010-08-19,5.182071685791016
2010-08-20,5.145620346069336
2010-08-23,5.175994873046875
2010-08-24,5.048418998718262
2010-08-25,5.151695251464844
2010-08-26,5.090943336486816
2010-08-27,5.194221496582031
2010-08-30,4.981593132019043
2010-08-31,5.0362677574157715
2010-09-01,5.261048793792725
2010-09-02,5.2549729347229
2010-09-03,5.297499656677246
2010-09-07,5.127394199371338
2010-09-08,5.291421890258789
2010-09-09,5.297499656677246
2010-09-10,5.321800231933594
2010-09-13,5.412924766540527
2010-09-14,5.327873229980469
2010-09-15,5.340023040771484
2010-09-16,5.242822647094727
2010-09-17,5.236749172210693
2010-09-20,5.352175235748291
2010-09-21,5.327873229980469
2010-09-22,5.127394199371338
2010-09-23,5.109168529510498
2010-09-24,5.242822647094727
2010-09-27,5.261048793792725
2010-09-28,5.370400905609131
2010-09-29,5.382550239562988
2010-09-30,5.52275276184082
2010-10-01,5.565421104431152
2010-10-04,5.565421104431152
2010-10-05,5.662953853607178
2010-10-06,5.748296737670898
2010-10-07,5.742199420928955
2010-10-08,5.754388809204102
2010-10-11,5.711722373962402
2010-10-12,5.760486602783203
2010-10-13,5.8641157150268555
2010-10-14,5.8641157150268555
2010-10-15,5.809253692626953
2010-10-18,5.882403373718262
2010-10-19,5.790965557098389
2010-10-20,5.681240558624268
2010-10-21,5.638572692871094
2010-10-22,5.693432807922363
2010-10-25,5.675146579742432
2010-10-26,5.6690497398376465
2010-10-27,5.6873369216918945
2010-10-28,5.614189147949219
2010-10-29,5.693432807922363
2010-11-01,5.443507194519043
2010-11-02,5.4496026039123535
2010-11-03,5.4983720779418945
2010-11-04,5.6873369216918945
2010-11-05,5.736102104187012
2010-11-08,5.620284557342529
2010-11-09,5.51665735244751
2010-11-10,5.63247537612915
2010-11-11,5.553231239318848
2010-11-12,5.52275276184082
2010-11-15,5.480082035064697
2010-11-16,5.4496026039123535
2010-11-17,5.4008378982543945
2010-11-18,5.394742012023926
2010-11-19,5.4069342613220215
2010-11-22,5.345974445343018
2010-11-23,5.321593284606934
2010-11-24,5.345974445343018
2010-11-26,5.205772876739502
2010-11-29,5.33988094329834
2010-11-30,5.272826671600342
2010-12-01,5.437411785125732
2010-12-02,5.589806079864502
2010-12-03,5.534942626953125
2010-12-06,5.5776143074035645
2010-12-07,5.5715203285217285
2010-12-08,5.754388809204102
2010-12-09,5.809253692626953
2010-12-10,5.845827579498291
2010-12-13,5.76658296585083
2010-12-14,5.797061920166016
2010-12-15,5.790965557098389
2010-12-16,5.973839282989502
2010-12-17,5.97993278503418
2010-12-20,5.949455261230469
2010-12-21,6.065274715423584
2010-12-22,6.37615966796875
2010-12-23,6.3212971687316895
2010-12-27,6.37006139755249
2010-12-28,6.394446849822998
2010-12-29,6.437114238739014
2010-12-30,6.3759846687316895
2010-12-31,6.320964813232422
2011-01-03,6.400437355041504
2011-01-04,6.320964813232422
2011-01-05,6.3515305519104
2011-01-06,6.29651403427124
2011-01-07,6.107008934020996
2011-01-10,6.204816818237305
2011-01-11,6.217044353485107
2011-01-12,6.320964813232422
2011-01-13,6.210931301116943
2011-01-14,6.510473728179932
2011-01-18,6.5593767166137695
2011-01-19,6.437114715576172
2011-01-20,6.431004047393799
2011-01-21,6.424891471862793
2011-01-24,6.412664413452148
2011-01-25,6.412664413452148
2011-01-26,6.314854145050049
2011-01-27,6.46156644821167
2011-01-28,6.3515305519104
2011-01-31,6.308740615844727
2011-02-01,6.492135524749756
2011-02-02,6.400437355041504
2011-02-03,6.424891471862793
2011-02-04,6.492135524749756
2011-02-07,6.516584873199463
2011-02-08,6.541038513183594
2011-02-09,6.498246669769287
2011-02-10,6.492135524749756
2011-02-11,6.779454708099365
2011-02-14,6.712206840515137
2011-02-15,6.644960403442383
2011-02-16,6.6694135665893555
2011-02-17,6.6694135665893555
2011-02-18,6.748885631561279
2011-02-22,6.58383321762085
2011-02-23,6.388209342956543
2011-02-24,6.29651403427124
2011-02-25,6.486023426055908
2011-02-28,6.657191276550293
2011-03-01,6.455453395843506
2011-03-02,6.467681884765625
2011-03-03,6.754997253417969
2011-03-04,6.687753677368164
2011-03-07,6.724429607391357
2011-03-08,6.987297534942627
2011-03-09,6.8955979347229
2011-03-10,6.724429607391357
2011-03-11,6.736660480499268
2011-03-14,6.63273286819458
2011-03-15,6.5960564613342285
2011-03-16,6.547152996063232
2011-03-17,6.547152996063232
2011-03-18,6.6082844734191895
2011-03-21,6.754997253417969
2011-03-22,6.62051248550415
2011-03-23,6.589942455291748
2011-03-24,6.632896900177002
2011-03-25,6.712661266326904
2011-03-28,6.669708728790283
2011-03-29,6.65130090713501
2011-03-30,6.774021148681641
2011-03-31,6.816972255706787
2011-04-01,6.976504325866699
2011-04-04,6.964234828948975
2011-04-05,6.9028754234313965
2011-04-06,7.062411308288574
2011-04-07,7.031726837158203
2011-04-08,6.859922409057617
2011-04-11,6.829244136810303
2011-04-12,6.829244136810303
2011-04-13,6.731068134307861
2011-04-14,6.749474048614502
2011-04-15,6.774021148681641
2011-04-18,6.645170211791992
2011-04-19,6.559262752532959
2011-04-20,6.675845146179199
2011-04-21,6.669708728790283
2011-04-25,6.669708728790283
2011-04-26,6.9090094566345215
2011-04-27,6.970369815826416
2011-04-28,7.056271076202393
2011-04-29,7.166721820831299
2011-05-02,7.240350246429443
2011-05-03,7.234210014343262
2011-05-04,7.191259860992432
2011-05-05,7.0439982414245605
2011-05-06,7.0439982414245605
2011-05-09,7.050134658813477
2011-05-10,7.086950778961182
2011-05-11,7.074676990509033
2011-05-12,7.068542957305908
2011-05-13,6.933553218841553
2011-05-16,6.8967390060424805
2011-05-17,6.951961040496826
2011-05-18,6.890604496002197
2011-05-19,6.945825099945068
2011-05-20,6.829244136810303
2011-05-23,6.749474048614502
2011-05-24,6.761750221252441
2011-05-25,6.731068134307861
2011-05-26,6.774021148681641
2011-05-27,6.7924275398254395
2011-05-31,6.8353776931762695
2011-06-01,6.577673435211182
2011-06-02,6.65130090713501
2011-06-03,6.51017951965332
2011-06-06,6.51017951965332
2011-06-07,6.479496002197266
2011-06-08,6.44268274307251
2011-06-09,6.461089611053467
2011-06-10,6.4058661460876465
2011-06-13,6.4242753982543945
2011-06-14,6.516314506530762
2011-06-15,6.436548709869385
2011-06-16,6.485631942749023
2011-06-17,6.546993255615234
2011-06-20,6.5040388107299805
2011-06-21,6.571537494659424
2011-06-22,6.614487171173096
2011-06-23,6.5408549308776855
2011-06-24,6.5224480628967285
2011-06-27,6.5408549308776855
2011-06-28,6.553127288818359
2011-06-29,6.645170211791992
2011-06-30,6.602014541625977
2011-07-01,6.799274444580078
2011-07-05,6.780780792236328
2011-07-06,6.848591327667236
2011-07-07,6.848591327667236
2011-07-08,6.645167350769043
2011-07-11,6.521881103515625
2011-07-12,6.58352518081665
2011-07-13,6.58352518081665
2011-07-14,6.472565174102783
2011-07-15,6.435579299926758
2011-07-18,6.410924911499023
2011-07-19,6.361607074737549
2011-07-20,6.6698222160339355
2011-07-21,6.6883158683776855
2011-07-22,6.65749454498291
2011-07-25,6.639003753662109
2011-07-26,6.521881103515625
2011-07-27,6.269140243530273
2011-07-28,6.219825744628906
2011-07-29,6.2568135261535645
2011-08-01,6.238320350646973
2011-08-02,6.189006805419922
2011-08-03,6.25064754486084
2011-08-04,5.936266899108887
2011-08-05,5.794486045837402
2011-08-08,5.239694118499756
2011-08-09,5.44928503036499
2011-08-10,4.937641620635986
2011-08-11,5.270517349243164
2011-08-12,5.079423427581787
2011-08-15,5.221202850341797
2011-08-16,5.2458624839782715
2011-08-17,5.227365493774414
2011-08-18,4.98079252243042
2011-08-19,4.795861721038818
2011-08-22,4.863670349121094
2011-08-23,5.1164093017578125
2011-08-24,5.258190155029297
2011-08-25,5.1533942222595215
2011-08-26,5.307503700256348
2011-08-29,5.751335144042969
2011-08-30,5.554077625274658
2011-08-31,5.652706623077393
2011-09-01,5.406132698059082
2011-09-02,5.134902477264404
2011-09-06,5.110243797302246
2011-09-07,5.418459415435791
2011-09-08,5.2458624839782715
2011-09-09,5.042435169219971
2011-09-12,5.1842145919799805
2011-09-13,5.258190155029297
2011-09-14,5.393805980682373
2011-09-15,5.492434024810791
2011-09-16,5.393805980682373
2011-09-19,5.1472296714782715
2011-09-20,5.073257923126221
2011-09-21,4.740384101867676
2011-09-22,4.802026748657227
2011-09-23,4.795861721038818
2011-09-26,4.9869561195373535
2011-09-27,5.097914695739746
2011-09-28,4.82668399810791
2011-09-29,5.025210380554199
2011-09-30,4.746031761169434
2011-10-03,4.615747928619385
2011-10-04,4.919741630554199
2011-10-05,4.96317195892334
2011-10-06,5.105863094329834
2011-10-07,4.913539409637451
2011-10-10,5.21753454208374
2011-10-11,5.2237372398376465
2011-10-12,5.360225200653076
2011-10-13,5.248551845550537
2011-10-14,5.347818374633789
2011-10-17,5.093453884124756
2011-10-18,5.478099346160889
2011-10-19,5.65801477432251
2011-10-20,5.862743377685547
2011-10-21,6.055070877075195
2011-10-24,6.26600456237793
2011-10-25,5.92478609085083
2011-10-26,5.974417686462402
2011-10-27,6.10469913482666
2011-10-28,6.0488667488098145
2011-10-31,5.856541156768799
2011-11-01,5.540139198303223
2011-11-02,5.757280349731445
2011-11-03,5.887561321258545
2011-11-04,5.82552433013916
2011-11-07,5.9061737060546875
2011-11-08,6.098496437072754
2011-11-09,5.633197784423828
2011-11-10,5.7138495445251465
2011-11-11,5.80690860748291
2011-11-14,5.72005558013916
2011-11-15,5.80070686340332
2011-11-16,5.726259231567383
2011-11-17,5.72005558013916
2011-11-18,5.751075744628906
2011-11-21,5.540139198303223
2011-11-22,5.490506649017334
2011-11-23,5.291981220245361
2011-11-25,5.323000907897949
2011-11-28,5.546343803405762
2011-11-29,5.434672832489014
2011-11-30,5.80690860748291
2011-12-01,5.744871616363525
2011-12-02,5.7945027351379395
2011-12-05,5.94339656829834
2011-12-06,5.8689494132995605
2011-12-07,5.9309916496276855
2011-12-08,5.65801477432251
2011-12-09,5.912376403808594
2011-12-12,5.80690860748291
2011-12-13,5.701442241668701
2011-12-14,5.676627159118652
2011-12-15,5.7820940017700195
2011-12-16,5.875155448913574
2011-12-19,5.689034938812256
2011-12-20,5.94339656829834
2011-12-21,5.92478609085083
2011-12-22,6.179150581359863
2011-12-23,6.172945022583008
2011-12-27,6.197760581970215
2011-12-28,6.072930335998535
2011-12-29,6.191516399383545
2011-12-30,6.122864246368408
2012-01-03,6.22896671295166
2012-01-04,6.2352094650268555
2012-01-05,6.403727054595947
2012-01-06,6.328829765319824
2012-01-09,6.38500452041626
2012-01-10,6.534800052642822
2012-01-11,6.566008567810059
2012-01-12,6.634662628173828
2012-01-13,6.609695911407471
2012-01-17,6.578490734100342
2012-01-18,6.097900390625
2012-01-19,5.916894912719727
2012-01-20,5.923135757446289
2012-01-23,5.923135757446289
2012-01-24,5.848238468170166
2012-01-25,5.979308128356934
2012-01-26,5.854479789733887
2012-01-27,5.9106550216674805
2012-01-30,5.835756778717041
2012-01-31,5.798306941986084
2012-02-01,5.823274612426758
2012-02-02,5.916894912719727
2012-02-03,6.097900390625
2012-02-06,5.9855499267578125
2012-02-07,5.991792678833008
2012-02-08,6.0916571617126465
2012-02-09,6.041723251342773
2012-02-10,5.935619831085205
2012-02-13,6.035481929779053
2012-02-14,5.9668288230896
2012-02-15,5.9668288230896
2012-02-16,6.0916571617126465
2012-02-17,6.15407133102417
2012-02-21,6.060450077056885
2012-02-22,5.941859722137451
2012-02-23,6.047964572906494
2012-02-24,5.9855499267578125
2012-02-27,6.1665544509887695
2012-02-28,6.147827625274658
2012-02-29,6.116621971130371
2012-03-01,6.15407133102417
2012-03-02,6.041723251342773
2012-03-05,6.047964572906494
2012-03-06,5.891928195953369
2012-03-07,5.991792678833008
2012-03-08,6.079172611236572
2012-03-09,6.172794818878174
2012-03-12,6.191516399383545
2012-03-13,6.459900379180908
2012-03-14,6.391244888305664
2012-03-15,6.590970993041992
2012-03-16,6.634662628173828
2012-03-19,6.659626007080078
2012-03-20,6.590970993041992
2012-03-21,6.603453159332275
2012-03-22,6.497349262237549
2012-03-23,6.522315502166748
2012-03-26,6.609695911407471
2012-03-27,6.54728364944458
2012-03-28,6.640903472900391
2012-03-29,6.603206157684326
2012-03-30,6.596922397613525
2012-04-02,6.578075885772705
2012-04-03,6.653468608856201
2012-04-04,6.52781343460083
2012-04-05,6.414722442626953
2012-04-09,6.345612049102783
2012-04-10,6.295350551605225
2012-04-11,6.464986801147461
2012-04-12,6.546658515930176
2012-04-13,6.402156829833984
2012-04-16,6.458703517913818
2012-04-17,6.546658515930176
2012-04-18,6.402156829833984
2012-04-19,6.395875930786133
2012-04-20,6.44613790512085
2012-04-23,6.408440589904785
2012-04-24,6.464986801147461
2012-04-25,6.540378570556641
2012-04-26,6.596922397613525
2012-04-27,6.634619235992432
2012-04-30,6.590641021728516
2012-05-01,6.571794509887695
2012-05-02,6.552944660186768
2012-05-03,6.52781343460083
2012-05-04,6.4398512840271
2012-05-07,6.4775495529174805
2012-05-08,6.540378570556641
2012-05-09,6.4775495529174805
2012-05-10,6.546658515930176
2012-05-11,6.515246868133545
2012-05-14,6.414722442626953
2012-05-15,6.414722442626953
2012-05-16,6.395875930786133
2012-05-17,6.3581767082214355
2012-05-18,6.351894855499268
2012-05-21,6.395875930786133
2012-05-22,6.4272894859313965
2012-05-23,6.395875930786133
2012-05-24,6.458703517913818
2012-05-25,6.433570861816406
2012-05-29,6.508963584899902
2012-05-30,6.377023696899414
2012-05-31,6.364460468292236
2012-06-01,6.094301223754883
2012-06-04,5.930946350097656
2012-06-05,5.880683898925781
2012-06-06,5.956079483032227
2012-06-07,5.993773937225342
2012-06-08,6.106866359710693
2012-06-11,5.968646049499512
2012-06-12,6.037754535675049
2012-06-13,6.0126237869262695
2012-06-14,6.056604862213135
2012-06-15,6.025190830230713
2012-06-18,6.056604862213135
2012-06-19,6.213673114776611
2012-06-20,6.232520580291748
2012-06-21,6.100585460662842
2012-06-22,6.251371383666992
2012-06-25,6.100585460662842
2012-06-26,6.088016986846924
2012-06-27,6.194826602935791
2012-06-28,6.245444297790527
2012-06-29,6.321380138397217
2012-07-02,6.359344482421875
2012-07-03,6.416295528411865
2012-07-05,6.390984535217285
2012-07-06,6.397312641143799
2012-07-09,6.277083873748779
2012-07-10,6.213808536529541
2012-07-11,6.245444297790527
2012-07-12,6.15053129196167
2012-07-13,6.327706813812256
2012-07-16,6.327706813812256
2012-07-17,6.353018283843994
2012-07-18,6.074601173400879
2012-07-19,5.935389518737793
2012-07-20,5.903750419616699
2012-07-23,5.802506923675537
2012-07-24,5.751887798309326
2012-07-25,5.827816963195801
2012-07-26,5.821491241455078
2012-07-27,5.903750419616699
2012-07-30,5.872111797332764
2012-07-31,5.815161228179932
2012-08-01,5.834146499633789
2012-08-02,5.846798896789551
2012-08-03,5.986012935638428
2012-08-06,5.922732353210449
2012-08-07,6.0619425773620605
2012-08-08,6.144205093383789
2012-08-09,6.080926418304443
2012-08-10,6.055615425109863
2012-08-13,6.036632061004639
2012-08-14,6.074601173400879
2012-08-15,6.188497543334961
2012-08-16,6.194825649261475
2012-08-17,6.207479953765869
2012-08-20,6.207479953765869
2012-08-21,6.201153755187988
2012-08-22,6.118892669677734
2012-08-23,6.030303478240967
2012-08-24,6.0429606437683105
2012-08-27,6.049290180206299
2012-08-28,6.080926418304443
2012-08-29,6.15053129196167
2012-08-30,6.144205093383789
2012-08-31,6.144205093383789
2012-09-04,6.232791423797607
2012-09-05,6.239120960235596
2012-09-06,6.321380138397217
2012-09-07,6.36567497253418
2012-09-10,6.372002124786377
2012-09-11,6.390984535217285
2012-09-12,6.4416069984436035
2012-09-13,6.4605889320373535
2012-09-14,6.73900842666626
2012-09-17,6.473245620727539
2012-09-18,6.4416069984436035
2012-09-19,6.447936534881592
2012-09-20,6.372002124786377
2012-09-21,6.283411026000977
2012-09-24,6.308723449707031
2012-09-25,6.258103847503662
2012-09-26,6.188497543334961
2012-09-27,6.2841949462890625
2012-09-28,6.2841949462890625
2012-10-01,6.309715747833252
2012-10-02,6.379895210266113
2012-10-03,6.3862738609313965
2012-10-04,6.462830543518066
2012-10-05,6.507490634918213
2012-10-08,6.533014297485352
2012-10-09,6.3033366203308105
2012-10-10,6.520252227783203
2012-10-11,6.6733717918396
2012-10-12,6.635088920593262
2012-10-15,6.5138726234436035
2012-10-16,6.4755940437316895
2012-10-17,6.347994804382324
2012-10-18,6.277817726135254
2012-10-19,6.245917320251465
2012-10-22,6.245917320251465
2012-10-23,6.233157634735107
2012-10-24,6.233157634735107
2012-10-25,6.271437168121338
2012-10-26,6.20763635635376
2012-10-31,6.20763635635376
2012-11-01,6.341612815856934
2012-11-02,6.188498497009277
2012-11-05,6.194877624511719
2012-11-06,6.265059471130371
2012-11-07,6.048141002655029
2012-11-08,6.003480434417725
2012-11-09,5.990719795227051
2012-11-12,5.990719795227051
2012-11-13,5.9524407386779785
2012-11-14,5.907783508300781
2012-11-15,5.9524407386779785
2012-11-16,5.984342098236084
2012-11-19,6.041760444641113
2012-11-20,6.060899257659912
2012-11-21,6.067281246185303
2012-11-23,6.239535331726074
2012-11-26,6.194877624511719
2012-11-27,6.131080150604248
2012-11-28,6.1565985679626465
2012-11-29,6.194877624511719
2012-11-30,6.20763635635376
2012-12-03,6.20763635635376
2012-12-04,6.162976264953613
2012-12-05,6.18211555480957
2012-12-06,6.175739288330078
2012-12-07,6.1374616622924805
2012-12-10,6.18211555480957
2012-12-11,6.21401834487915
2012-12-12,6.226775646209717
2012-12-13,6.131080150604248
2012-12-14,6.105559349060059
2012-12-17,6.239535331726074
2012-12-18,6.355322360992432
2012-12-19,6.30386209487915
2012-12-20,6.374619007110596
2012-12-21,6.355322360992432
2012-12-24,6.290996551513672
2012-12-26,6.233103275299072
2012-12-27,6.220239639282227
2012-12-28,6.168777942657471
2012-12-31,6.181644439697266
2013-01-02,6.5289998054504395
2013-01-03,6.651218891143799
2013-01-04,6.734840393066406
2013-01-07,6.734840393066406
2013-01-08,6.683379650115967
2013-01-09,6.625485420227051
2013-01-10,6.638354301452637
2013-01-11,6.586892604827881
2013-01-14,6.619056224822998
2013-01-15,6.638354301452637
2013-01-16,6.593327522277832
2013-01-17,6.767002105712891
2013-01-18,6.799165725708008
2013-01-22,6.934248447418213
2013-01-23,6.882791042327881
2013-01-24,6.882791042327881
2013-01-25,6.947111129760742
2013-01-28,6.914951324462891
2013-01-29,6.921383380889893
2013-01-30,6.979274749755859
2013-01-31,7.005004405975342
2013-02-01,7.101494312286377
2013-02-04,6.959978103637695
2013-02-05,7.069331169128418
2013-02-06,7.0436015129089355
2013-02-07,7.050034999847412
2013-02-08,7.120790004730225
2013-02-11,7.15938663482666
2013-02-12,7.152951717376709
2013-02-13,7.2237114906311035
2013-02-14,7.17868185043335
2013-02-15,7.14008903503418
2013-02-19,7.210847854614258
2013-02-20,7.120790004730225
2013-02-21,7.088627338409424
2013-02-22,7.217281818389893
2013-02-25,7.069331169128418
2013-02-26,7.146519660949707
2013-02-27,7.262302875518799
2013-02-28,7.300901889801025
2013-03-01,7.249442100524902
2013-03-04,7.352359771728516
2013-03-05,7.371659755706787
2013-03-06,7.390960216522217
2013-03-07,7.397388458251953
2013-03-08,7.403825283050537
2013-03-11,7.435983657836914
2013-03-12,7.397388458251953
2013-03-13,7.442416191101074
2013-03-14,7.500308513641357
2013-03-15,7.551769733428955
2013-03-18,7.455282688140869
2013-03-19,7.48101282119751
2013-03-20,7.571067810058594
2013-03-21,7.538902759552002
2013-03-22,7.558202743530273
2013-03-25,7.603229999542236
2013-03-26,7.616095066070557
2013-03-27,7.622570514678955
2013-03-28,7.577237129211426
2013-04-01,7.486568450927734
2013-04-02,7.434757232666016
2013-04-03,7.331136703491211
2013-04-04,7.39590311050415
2013-04-05,7.376473426818848
2013-04-08,7.454192161560059
2013-04-09,7.44771146774292
2013-04-10,7.55133056640625
2013-04-11,7.434757232666016
2013-04-12,7.376473426818848
2013-04-15,7.117422103881836
2013-04-16,7.227515697479248
2013-04-17,6.813035488128662
2013-04-18,6.780655384063721
2013-04-19,6.871322154998779
2013-04-22,6.942562580108643
2013-04-23,7.097995281219482
2013-04-24,7.195136547088623
2013-04-25,7.175709247589111
2013-04-26,7.136849880218506
2013-04-29,7.175709247589111
2013-04-30,7.162755012512207
2013-05-01,7.007325172424316
2013-05-02,7.136849880218506
2013-05-03,7.221042156219482
2013-05-06,7.305235862731934
2013-05-07,7.428279876708984
2013-05-08,7.44771146774292
2013-05-09,7.382948398590088
2013-05-10,7.39590311050415
2013-05-13,7.4023756980896
2013-05-14,7.473616123199463
2013-05-15,7.512475490570068
2013-05-16,7.493044853210449
2013-05-17,7.603141784667969
2013-05-20,7.641998291015625
2013-05-21,7.661428451538086
2013-05-22,7.480090618133545
2013-05-23,7.493044853210449
2013-05-24,7.493044853210449
2013-05-28,7.609618186950684
2013-05-29,7.538379669189453
2013-05-30,7.577237129211426
2013-05-31,7.441238880157471
2013-06-03,7.518948078155518
2013-06-04,7.350567817687988
2013-06-05,7.214566707611084
2013-06-06,7.259901523590088
2013-06-07,7.324662208557129
2013-06-10,7.4088544845581055
2013-06-11,7.266378402709961
2013-06-12,7.162755012512207
2013-06-13,7.331136703491211
2013-06-14,7.214566707611084
2013-06-17,7.259901523590088
2013-06-18,7.36352014541626
2013-06-19,7.337616920471191
2013-06-20,7.246949195861816
2013-06-21,7.208090782165527
2013-06-24,7.15627908706665
2013-06-25,7.344087600708008
2013-06-26,7.382948398590088
2013-06-27,7.526434421539307
2013-06-28,7.487299919128418
2013-07-01,7.624262809753418
2013-07-02,7.650352954864502
2013-07-03,7.656871795654297
2013-07-05,7.872098445892334
2013-07-08,7.92427921295166
2013-07-09,7.98949670791626
2013-07-10,7.859053611755371
2013-07-11,7.728616714477539
2013-07-12,7.832969665527344
2013-07-15,7.852536201477051
2013-07-16,7.7742743492126465
2013-07-17,7.846013069152832
2013-07-18,8.022107124328613
2013-07-19,8.11341667175293
2013-07-22,8.146026611328125
2013-07-23,8.243858337402344
2013-07-24,8.348211288452148
2013-07-25,8.204727172851562
2013-07-26,8.204727172851562
2013-07-29,8.1199369430542
2013-07-30,8.139507293701172
2013-07-31,8.211249351501465
2013-08-01,8.348211288452148
2013-08-02,8.367778778076172
2013-08-05,8.374298095703125
2013-08-06,8.28951358795166
2013-08-07,8.198203086853027
2013-08-08,8.269947052001953
2013-08-09,8.237336158752441
2013-08-12,8.256903648376465
2013-08-13,8.22429084777832
2013-08-14,8.191681861877441
2013-08-15,8.126462936401367
2013-08-16,8.146026611328125
2013-08-19,8.126462936401367
2013-08-20,8.237336158752441
2013-08-21,8.132981300354004
2013-08-22,8.250381469726562
2013-08-23,8.185159683227539
2013-08-26,8.146026611328125
2013-08-27,7.8851447105407715
2013-08-28,7.937319755554199
2013-08-29,8.035152435302734
2013-08-30,7.8851447105407715
2013-09-03,7.715572357177734
2013-09-04,7.741656303405762
2013-09-05,7.819924831390381
