Date,BX
2010-05-27,5.166084289550781
2010-05-28,4.992630958557129
2010-06-01,4.7957377433776855
2010-06-02,4.936376094818115
2010-06-03,4.9176249504089355
2010-06-04,4.744172096252441
2010-06-07,4.622286319732666
2010-06-08,4.669165134429932
2010-06-09,4.66447639465332
2010-06-10,4.875432014465332
2010-06-11,4.950439929962158
2010-06-14,4.87074613571167
2010-06-15,4.98794412612915
2010-06-16,4.9691925048828125
2010-06-17,4.912937164306641
2010-06-18,4.889497756958008
2010-06-21,4.861370086669922
2010-06-22,4.730108261108398
2010-06-23,4.767612457275391
2010-06-24,4.636348724365234
2010-06-25,4.805113315582275
2010-06-28,4.711356163024902
2010-06-29,4.462896347045898
2010-06-30,4.481648921966553
2010-07-01,4.439455509185791
2010-07-02,4.378511905670166
2010-07-06,4.312882900238037
2010-07-07,4.481648921966553
2010-07-08,4.767612457275391
2010-07-09,4.9223127365112305
2010-07-12,4.833242416381836
2010-07-13,4.941062927246094
2010-07-14,4.819178581237793
2010-07-15,4.950439929962158
2010-07-16,4.776986598968506
2010-07-19,4.734795570373535
2010-07-20,4.833242416381836
2010-07-21,4.833242416381836
2010-07-22,5.034821510314941
2010-07-23,5.273906707763672
2010-07-26,5.484861850738525
2010-07-27,5.362977027893066
2010-07-28,5.264530181884766
2010-07-29,5.2973456382751465
2010-07-30,5.227025032043457
2010-08-02,5.484861850738525
2010-08-03,5.391105651855469
2010-08-04,5.419230937957764
2010-08-05,5.3957929611206055
2010-08-06,5.311408996582031
2010-08-09,5.325471878051758
2010-08-10,5.152020454406738
2010-08-11,5.000629425048828
2010-08-12,5.208792209625244
2010-08-13,5.029015064239502
2010-08-16,4.910739898681641
2010-08-17,5.029015064239502
2010-08-18,4.9958977699279785
2010-08-19,4.853970527648926
2010-08-20,4.816120624542236
2010-08-23,5.000629425048828
2010-08-24,4.934396743774414
2010-08-25,4.906010627746582
2010-08-26,4.863431453704834
2010-08-27,4.868162631988525
2010-08-30,4.740427494049072
2010-08-31,4.773543834686279
2010-09-01,4.93912935256958
2010-09-02,4.839776515960693
2010-09-03,4.896549224853516
2010-09-07,4.8208513259887695
2010-09-08,4.754619598388672
2010-09-09,4.730963706970215
2010-09-10,4.868162631988525
2010-09-13,5.014822006225586
2010-09-14,4.9958977699279785
2010-09-15,5.095249176025391
2010-09-16,5.095249176025391
2010-09-17,5.133096218109131
2010-09-20,5.218254566192627
2010-09-21,5.35072135925293
2010-09-22,5.289218902587891
2010-09-23,5.095249176025391
2010-09-24,5.440610408782959
2010-09-27,5.521036148071289
2010-09-28,5.672426700592041
2010-09-29,5.8522047996521
2010-09-30,6.003597259521484
2010-10-01,5.885319709777832
2010-10-04,5.866394996643066
2010-10-05,5.994132041931152
2010-10-06,5.989399433135986
2010-10-07,6.1124067306518555
2010-10-08,6.207024097442627
2010-10-11,6.396261692047119
2010-10-12,6.306375503540039
2010-10-13,6.448303699493408
2010-10-14,6.386800765991211
2010-10-15,6.330030918121338
2010-10-18,6.3678789138793945
2010-10-19,6.334761142730713
2010-10-20,6.330030918121338
2010-10-21,6.505078315734863
2010-10-22,6.410457611083984
2010-10-25,6.410457611083984
2010-10-26,6.334761142730713
2010-10-27,6.372609615325928
2010-10-28,6.273260593414307
2010-10-29,6.377341270446777
2010-11-01,6.363146781921387
2010-11-02,6.618618965148926
2010-11-03,6.708508491516113
2010-11-04,6.694313049316406
2010-11-05,6.694313049316406
2010-11-08,6.661197185516357
2010-11-09,6.576039791107178
2010-11-10,6.528388500213623
2010-11-11,6.695170879364014
2010-11-12,6.514092445373535
2010-11-15,6.5093278884887695
2010-11-16,6.275828838348389
2010-11-17,6.199587345123291
2010-11-18,6.218647003173828
2010-11-19,6.313950538635254
2010-11-22,6.313950538635254
2010-11-23,6.161464214324951
2010-11-24,6.20435094833374
2010-11-26,6.18052339553833
2010-11-29,6.209117412567139
2010-11-30,6.099514961242676
2010-12-01,6.266300201416016
2010-12-02,6.7047038078308105
2010-12-03,6.5998687744140625
2010-12-06,6.652286052703857
2010-12-07,6.661815166473389
2010-12-08,6.61892557144165
2010-12-09,6.585568904876709
2010-12-10,6.6665802001953125
2010-12-13,6.561746597290039
2010-12-14,6.590337753295898
2010-12-15,6.576042175292969
2010-12-16,6.390195369720459
2010-12-17,6.4140214920043945
2010-12-20,6.461674690246582
2010-12-21,6.709466457366943
2010-12-22,6.814300060272217
2010-12-23,6.9334330558776855
2010-12-27,6.809538841247559
2010-12-28,6.733293056488037
2010-12-29,6.842893600463867
2010-12-30,6.800007343292236
2010-12-31,6.742822170257568
2011-01-03,7.047797203063965
2011-01-04,7.13357400894165
2011-01-05,7.128809452056885
2011-01-06,7.138337135314941
2011-01-07,7.104983806610107
2011-01-10,7.033501625061035
2011-01-11,7.124041557312012
2011-01-12,7.281297206878662
2011-01-13,7.481436252593994
2011-01-14,7.605331897735596
2011-01-18,7.295594215393066
2011-01-19,7.205055236816406
2011-01-20,7.305122375488281
2011-01-21,7.605331897735596
2011-01-24,7.595801830291748
2011-01-25,7.5100274085998535
2011-01-26,7.533854961395264
2011-01-27,7.681580066680908
2011-01-28,7.424252986907959
2011-01-31,7.495733261108398
2011-02-01,7.776879787445068
2011-02-02,7.943667411804199
2011-02-03,8.272468566894531
2011-02-04,8.196222305297852
2011-02-07,8.181928634643555
2011-02-08,8.243876457214355
2011-02-09,7.98178768157959
2011-02-10,8.129508972167969
2011-02-11,8.17716121673584
2011-02-14,8.334415435791016
2011-02-15,8.429722785949707
2011-02-16,8.434488296508789
2011-02-17,8.401128768920898
2011-02-18,8.410660743713379
2011-02-22,8.162871360778809
2011-02-23,8.086624145507812
2011-02-24,8.243876457214355
2011-02-25,8.463079452514648
2011-02-28,8.482138633728027
2011-03-01,8.343947410583496
2011-03-02,8.367773056030273
2011-03-03,8.734698295593262
2011-03-04,8.663214683532715
2011-03-07,8.38206958770752
2011-03-08,8.410660743713379
2011-03-09,8.544087409973145
2011-03-10,8.367773056030273
2011-03-11,8.396895408630371
2011-03-14,8.2415771484375
2011-03-15,8.047430992126465
2011-03-16,7.819303512573242
2011-03-17,7.935794830322266
2011-03-18,8.071697235107422
2011-03-21,8.469700813293457
2011-03-22,8.513383865356445
2011-03-23,8.833728790283203
2011-03-24,9.008459091186523
2011-03-25,9.095827102661133
2011-03-28,9.188048362731934
2011-03-29,8.930801391601562
2011-03-30,8.785192489624023
2011-03-31,8.678410530090332
2011-04-01,8.824020385742188
2011-04-04,9.115240097045898
2011-04-05,9.192899703979492
2011-04-06,9.222023963928223
2011-04-07,9.081267356872559
2011-04-08,8.974485397338867
2011-04-11,8.736653327941895
2011-04-12,8.785192489624023
2011-04-13,8.872559547424316
2011-04-14,8.911386489868164
2011-04-15,9.018166542053223
2011-04-18,8.765774726867676
2011-04-19,8.833728790283203
2011-04-20,9.222023963928223
2011-04-21,9.372489929199219
2011-04-25,9.251148223876953
2011-04-26,9.445293426513672
2011-04-27,9.459853172302246
2011-04-28,9.294828414916992
2011-04-29,9.192899703979492
2011-05-02,9.052145004272461
2011-05-03,9.052145004272461
2011-05-04,8.857996940612793
2011-05-05,8.615309715270996
2011-05-06,8.64443302154541
2011-05-09,8.7706298828125
2011-05-10,8.891972541809082
2011-05-11,8.634725570678711
2011-05-12,8.619998931884766
2011-05-13,8.541459083557129
2011-05-16,8.256738662719727
2011-05-17,8.281285285949707
2011-05-18,8.413825988769531
2011-05-19,8.458005905151367
2011-05-20,8.320558547973633
2011-05-23,8.124204635620117
2011-05-24,8.148747444152832
2011-05-25,8.281285285949707
2011-05-26,8.305831909179688
2011-05-27,8.369647026062012
2011-05-31,8.462915420532227
2011-06-01,8.296014785766602
2011-06-02,8.217473030090332
2011-06-03,8.084929466247559
2011-06-06,7.9327545166015625
2011-06-07,7.942574501037598
2011-06-08,7.942574501037598
2011-06-09,8.202744483947754
2011-06-10,8.148747444152832
2011-06-13,8.148747444152832
2011-06-14,8.35491943359375
2011-06-15,8.143837928771973
2011-06-16,8.227289199829102
2011-06-17,8.163471221923828
2011-06-20,8.075115203857422
2011-06-21,8.129110336303711
2011-06-22,8.05548095703125
2011-06-23,7.981844425201416
2011-06-24,7.864031791687012
2011-06-27,7.976935863494873
2011-06-28,8.045661926269531
2011-06-29,8.040749549865723
2011-06-30,8.129110336303711
2011-07-01,8.52673053741455
2011-07-05,8.310739517211914
2011-07-06,8.320558547973633
2011-07-07,8.443279266357422
2011-07-08,8.350010871887207
2011-07-11,8.114386558532715
2011-07-12,7.972025394439697
2011-07-13,7.967118740081787
2011-07-14,7.8934855461120605
2011-07-15,7.805125713348389
2011-07-18,7.55477237701416
2011-07-19,7.751125812530518
2011-07-20,7.981844425201416
2011-07-21,8.345102310180664
2011-07-22,8.654362678527832
2011-07-25,8.516915321350098
2011-07-26,8.69363021850586
2011-07-27,8.531638145446777
2011-07-28,8.404006958007812
2011-07-29,8.153655052185059
2011-08-01,8.153655052185059
2011-08-02,7.854214668273926
2011-08-03,7.549864768981934
2011-08-04,6.734988212585449
2011-08-05,6.676084518432617
2011-08-08,5.91029691696167
2011-08-09,6.3815484046936035
2011-08-10,6.047743320465088
2011-08-11,6.354588508605957
2011-08-12,6.458518028259277
2011-08-15,6.8049468994140625
2011-08-16,6.7950520515441895
2011-08-17,6.800002574920654
2011-08-18,6.032898902893066
2011-08-19,5.7606987953186035
2011-08-22,5.706259250640869
2011-08-23,5.889374732971191
2011-08-24,6.176420211791992
2011-08-25,5.834934711456299
2011-08-26,6.097233295440674
2011-08-29,6.468411922454834
2011-08-30,6.621834754943848
2011-08-31,6.785154819488525
2011-09-01,6.666375160217285
2011-09-02,6.443670272827148
2011-09-06,6.1863179206848145
2011-09-07,6.483261585235596
2011-09-08,6.245707035064697
2011-09-09,6.042795658111572
2011-09-12,6.092286109924316
2011-09-13,6.310044765472412
2011-09-14,6.537700176239014
2011-09-15,6.849488735198975
2011-09-16,6.903932571411133
2011-09-19,6.592139720916748
2011-09-20,6.5080060958862305
2011-09-21,6.2754011154174805
2011-09-22,6.097233295440674
2011-09-23,5.973509788513184
2011-09-26,6.290248394012451
2011-09-27,6.314992904663086
2011-09-28,6.057642459869385
2011-09-29,6.146724700927734
2011-09-30,5.928966999053955
2011-10-03,5.597380638122559
2011-10-04,5.894322395324707
2011-10-05,6.151674747467041
2011-10-06,6.597090244293213
2011-10-07,6.310044765472412
2011-10-10,6.74061393737793
2011-10-11,6.750507831573486
2011-10-12,7.091994762420654
2011-10-13,6.705970287322998
2011-10-14,6.755456924438477
2011-10-17,6.443670272827148
2011-10-18,6.834641933441162
2011-10-19,6.552548408508301
2011-10-20,6.656476020812988
2011-10-21,6.943521499633789
2011-10-24,7.0573530197143555
2011-10-25,6.928678035736084
2011-10-26,6.993013858795166
2011-10-27,7.473073959350586
2011-10-28,7.453276634216309
2011-10-31,7.280059337615967
2011-11-01,6.829696178436279
2011-11-02,6.9831156730651855
2011-11-03,7.027657985687256
2011-11-04,7.012810230255127
2011-11-07,7.087044715881348
2011-11-08,7.245417594909668
2011-11-09,6.626783847808838
2011-11-10,6.776371002197266
2011-11-11,7.1752753257751465
2011-11-14,7.195218563079834
2011-11-15,7.005741119384766
2011-11-16,6.9708380699157715
2011-11-17,6.6367573738098145
2011-11-18,6.646729946136475
2011-11-21,6.482181072235107
2011-11-22,6.447275161743164
2011-11-23,6.287715911865234
2011-11-25,6.202949047088623
2011-11-28,6.472209453582764
2011-11-29,6.342565059661865
2011-11-30,6.8461809158325195
2011-12-01,7.090506553649902
2011-12-02,7.3647565841674805
2011-12-05,7.384698390960693
2011-12-06,7.38968563079834
2011-12-07,7.404646396636963
2011-12-08,6.920974254608154
2011-12-09,7.100479602813721
2011-12-12,6.985799789428711
2011-12-13,6.821249961853027
2011-12-14,6.9708380699157715
2011-12-15,7.180261135101318
2011-12-16,6.985799789428711
2011-12-19,6.791333198547363
2011-12-20,6.980813026428223
2011-12-21,7.085521221160889
2011-12-22,7.210180759429932
2011-12-23,7.2450852394104
2011-12-27,7.145357608795166
2011-12-28,6.925961971282959
2011-12-29,6.995768070220947
2011-12-30,6.985799789428711
2012-01-03,7.2999348640441895
2012-01-04,7.210180759429932
2012-01-05,7.275001525878906
2012-01-06,7.429577827453613
2012-01-09,7.5093584060668945
2012-01-10,7.698838710784912
2012-01-11,7.773629665374756
2012-01-12,7.634014129638672
2012-01-13,7.634014129638672
2012-01-17,7.663933277130127
2012-01-18,7.703823089599609
2012-01-19,7.823495388031006
2012-01-20,7.938178062438965
2012-01-23,7.893299102783203
2012-01-24,8.022945404052734
2012-01-25,7.858397483825684
2012-01-26,7.7786173820495605
2012-01-27,7.763657093048096
2012-01-30,7.908261775970459
2012-01-31,7.883329391479492
2012-02-01,8.297195434570312
2012-02-02,8.31713581085205
2012-02-03,8.381956100463867
2012-02-06,8.376969337463379
2012-02-07,8.322121620178223
2012-02-08,8.16256332397461
2012-02-09,8.272257804870605
2012-02-10,7.998013019561768
2012-02-13,8.027929306030273
2012-02-14,7.758672714233398
2012-02-15,7.753685474395752
2012-02-16,7.9581217765808105
2012-02-17,7.963110446929932
2012-02-21,7.7885918617248535
2012-02-22,7.798564910888672
2012-02-23,7.783599853515625
2012-02-24,7.968095302581787
2012-02-27,7.8783416748046875
2012-02-28,7.833465099334717
2012-02-29,7.7885918617248535
2012-03-01,7.84343957901001
2012-03-02,7.624044895172119
2012-03-05,7.544261455535889
2012-03-06,7.240096569061279
2012-03-07,7.429577827453613
2012-03-08,7.529304504394531
2012-03-09,7.539274215698242
2012-03-12,7.569192409515381
2012-03-13,7.766517639160156
2012-03-14,7.7361578941345215
2012-03-15,7.761460781097412
2012-03-16,7.741218566894531
2012-03-19,7.771574974060059
2012-03-20,7.7816972732543945
2012-03-21,7.85759162902832
2012-03-22,7.862651824951172
2012-03-23,7.766517639160156
2012-03-26,7.923365592956543
2012-03-27,7.893006801605225
2012-03-28,7.968904972076416
2012-03-29,7.913246154785156
2012-03-30,8.065032958984375
2012-04-02,8.024559020996094
2012-04-03,7.918307304382324
2012-04-04,7.761460781097412
2012-04-05,7.842413902282715
2012-04-09,7.619790077209473
2012-04-10,7.371869087219238
2012-04-11,7.402226448059082
2012-04-12,7.4831767082214355
2012-04-13,7.351628303527832
2012-04-16,7.381984710693359
2012-04-17,7.346569538116455
2012-04-18,7.508480072021484
2012-04-19,7.1543049812316895
2012-04-20,7.058172225952148
2012-04-23,6.795070648193359
2012-04-24,6.764711856842041
2012-04-25,6.678699016571045
2012-04-26,6.653400897979736
2012-04-27,6.7495341300964355
2012-04-30,6.860846042633057
2012-05-01,6.891203880310059
2012-05-02,6.703995704650879
2012-05-03,6.557266712188721
2012-05-04,6.542088985443115
2012-05-07,6.547148704528809
2012-05-08,6.526911735534668
2012-05-09,6.380181312561035
2012-05-10,6.425719738006592
2012-05-11,6.441017150878906
2012-05-14,6.216628551483154
2012-05-15,6.216628551483154
2012-05-16,6.231926918029785
2012-05-17,5.8851423263549805
2012-05-18,5.8851423263549805
2012-05-21,5.966738700866699
2012-05-22,6.114629745483398
2012-05-23,6.145228385925293
2012-05-24,6.124833106994629
2012-05-25,6.252325057983398
2012-05-29,6.410419464111328
2012-05-30,6.293123245239258
2012-05-31,6.14013147354126
2012-06-01,6.058535575866699
2012-06-04,6.022834777832031
2012-06-05,6.160531997680664
2012-06-06,6.374719619750977
2012-06-07,6.26252555847168
2012-06-08,6.231926918029785
2012-06-11,6.119732856750488
2012-06-12,6.318624973297119
2012-06-13,6.282924652099609
2012-06-14,6.267627239227295
2012-06-15,6.3951191902160645
2012-06-18,6.272726535797119
2012-06-19,6.344125747680664
2012-06-20,6.272726535797119
2012-06-21,6.170729637145996
2012-06-22,6.119732856750488
2012-06-25,6.129932403564453
2012-06-26,6.313523769378662
2012-06-27,6.374719619750977
2012-06-28,6.410419464111328
2012-06-29,6.665407180786133
2012-07-02,6.798002243041992
2012-07-03,6.828600883483887
2012-07-05,6.741903305053711
2012-07-06,6.680708408355713
2012-07-09,6.619510650634766
2012-07-10,6.5430097579956055
2012-07-11,6.5022149085998535
2012-07-12,6.435918807983398
2012-07-13,6.558313369750977
2012-07-16,6.537915229797363
2012-07-17,6.5430097579956055
2012-07-18,6.578712463378906
2012-07-19,6.624611854553223
2012-07-20,6.706206321716309
2012-07-23,6.940795421600342
2012-07-24,7.093789577484131
2012-07-25,7.042791366577148
2012-07-26,7.114190578460693
2012-07-27,7.1090874671936035
2012-07-30,7.119289398193359
2012-07-31,7.0631890296936035
2012-08-01,7.012190341949463
2012-08-02,6.986692428588867
2012-08-03,7.088690280914307
2012-08-06,7.017294883728027
2012-08-07,6.986692428588867
2012-08-08,7.001992225646973
2012-08-09,7.1039910316467285
2012-08-10,7.007093906402588
2012-08-13,6.883800029754639
2012-08-14,6.971131801605225
2012-08-15,6.98654317855835
2012-08-16,7.048191070556641
2012-08-17,7.012228965759277
2012-08-20,7.017366886138916
2012-08-21,7.017366886138916
2012-08-22,6.98654317855835
2012-08-23,6.95058536529541
2012-08-24,6.95058536529541
2012-08-27,7.048191070556641
2012-08-28,7.125247955322266
2012-08-29,7.130383014678955
2012-08-30,7.0584635734558105
2012-08-31,6.930034637451172
2012-09-04,6.796468257904053
2012-09-05,6.770782470703125
2012-09-06,7.037914752960205
2012-09-07,7.289638042449951
2012-09-10,7.114973545074463
2012-09-11,7.18689489364624
2012-09-12,7.294774532318115
2012-09-13,7.438615322113037
2012-09-14,7.818765163421631
2012-09-17,7.680060386657715
2012-09-18,7.823899269104004
2012-09-19,7.7571210861206055
2012-09-20,7.716019153594971
2012-09-21,7.854724407196045
2012-09-24,7.644102573394775
2012-09-25,7.567041873931885
2012-09-26,7.438615322113037
2012-09-27,7.428339958190918
2012-09-28,7.335869312286377
2012-10-01,7.351284027099609
2012-10-02,7.207443714141846
2012-10-03,7.217714309692383
2012-10-04,7.2536749839782715
2012-10-05,7.238265514373779
2012-10-08,7.423202991485596
2012-10-09,7.294774532318115
2012-10-10,7.341007709503174
2012-10-11,7.443750858306885
2012-10-12,7.674924850463867
2012-10-15,7.7725300788879395
2012-10-16,7.890684127807617
2012-10-17,7.726296424865723
2012-10-18,8.070487976074219
2012-10-19,8.04993724822998
2012-10-22,8.121855735778809
2012-10-23,7.839314937591553
2012-10-24,7.690337657928467
2012-10-25,7.880411624908447
2012-10-26,7.885547161102295
2012-10-31,7.890684127807617
2012-11-01,8.008838653564453
2012-11-02,7.880411624908447
2012-11-05,7.8033528327941895
2012-11-06,7.787942886352539
2012-11-07,7.608141899108887
2012-11-08,7.505396842956543
2012-11-09,7.4694390296936035
2012-11-12,7.448887348175049
2012-11-13,7.428199291229248
2012-11-14,7.231630802154541
2012-11-15,6.993678569793701
2012-11-16,7.0505805015563965
2012-11-19,7.423025608062744
2012-11-20,7.604075908660889
2012-11-21,7.655801773071289
2012-11-23,7.733395099639893
2012-11-26,7.5471720695495605
2012-11-27,7.5213093757629395
2012-11-28,7.5626912117004395
2012-11-29,7.5626912117004395
2012-11-30,7.5988993644714355
2012-12-03,7.573037624359131
2012-12-04,7.5988993644714355
2012-12-05,7.640283107757568
2012-12-06,7.723052024841309
2012-12-07,7.795467853546143
2012-12-10,7.702357769012451
2012-12-11,7.764430999755859
2012-12-12,7.769600868225098
2012-12-13,7.629938125610352
2012-12-14,7.5988993644714355
2012-12-17,7.785123825073242
2012-12-18,7.857541561126709
2012-12-19,7.9040985107421875
2012-12-20,7.924787998199463
2012-12-21,7.924787998199463
2012-12-24,7.883407115936279
2012-12-26,7.909271240234375
2012-12-27,7.9299635887146
2012-12-28,7.888578414916992
2012-12-31,8.064458847045898
2013-01-02,8.374829292297363
2013-01-03,8.359305381774902
2013-01-04,8.51449203491211
2013-01-07,8.669679641723633
2013-01-08,8.628296852111816
2013-01-09,8.638641357421875
2013-01-10,8.731751441955566
2013-01-11,8.72140884399414
2013-01-14,8.742093086242676
2013-01-15,8.726577758789062
2013-01-16,8.75761604309082
2013-01-17,8.871419906616211
2013-01-18,9.171443939208984
2013-01-22,9.300766944885254
2013-01-23,9.326629638671875
2013-01-24,9.424914360046387
2013-01-25,9.424914360046387
2013-01-28,9.331799507141113
2013-01-29,9.430084228515625
2013-01-30,9.021434783935547
2013-01-31,9.569751739501953
2013-02-01,9.880125045776367
2013-02-04,9.745626449584961
2013-02-05,9.797358512878418
2013-02-06,9.642168045043945
2013-02-07,9.520455360412598
2013-02-08,9.536331176757812
2013-02-11,9.583959579467773
2013-02-12,9.84327220916748
2013-02-13,9.658049583435059
2013-02-14,9.832690238952637
2013-02-15,10.219009399414062
2013-02-19,10.134336471557617
2013-02-20,9.912067413330078
2013-02-21,9.837980270385742
2013-02-22,10.070828437805176
2013-02-25,9.822107315063477
2013-02-26,9.753307342529297
2013-02-27,9.949112892150879
2013-02-28,10.002033233642578
2013-03-01,9.93852710723877
2013-03-04,9.896193504333496
2013-03-05,10.060248374938965
2013-03-06,10.01791000366211
2013-03-07,10.081414222717285
2013-03-08,10.388355255126953
2013-03-11,10.578869819641113
2013-03-12,10.584161758422852
2013-03-13,10.81701946258545
2013-03-14,10.917562484741211
2013-03-15,11.055158615112305
2013-03-18,10.79055118560791
2013-03-19,10.626496315002441
2013-03-20,10.742923736572266
2013-03-21,10.531241416931152
2013-03-22,10.430691719055176
2013-03-25,10.388355255126953
2013-03-26,10.584161758422852
2013-03-27,10.61062240600586
2013-03-28,10.467738151550293
2013-04-01,10.256052017211914
2013-04-02,10.293099403381348
2013-04-03,10.107878684997559
2013-04-04,10.2772216796875
2013-04-05,10.319558143615723
2013-04-08,10.72705078125
2013-04-09,10.79055118560791
2013-04-10,11.065741539001465
2013-04-11,11.166291236877441
2013-04-12,11.229798316955566
2013-04-15,10.843472480773926
2013-04-16,11.071036338806152
2013-04-17,10.811721801757812
2013-04-18,10.573576927185059
2013-04-19,10.605331420898438
2013-04-22,10.66883659362793
2013-04-23,10.72705078125
2013-04-24,10.891105651855469
2013-04-25,11.062955856323242
2013-04-26,10.880362510681152
2013-04-29,10.987770080566406
2013-04-30,11.036105155944824
2013-05-01,10.928699493408203
2013-05-02,11.15962028503418
2013-05-03,11.680547714233398
2013-05-06,12.077959060668945
2013-05-07,11.927582740783691
2013-05-08,12.056471824645996
2013-05-09,11.814807891845703
2013-05-10,11.78795337677002
2013-05-13,11.922209739685059
2013-05-14,12.09943675994873
2013-05-15,12.158510208129883
2013-05-16,12.319618225097656
2013-05-17,12.593507766723633
2013-05-20,12.577400207519531
2013-05-21,12.529065132141113
2013-05-22,12.018880844116211
2013-05-23,11.949065208435059
2013-05-24,12.1638822555542
2013-05-28,12.405549049377441
2013-05-29,11.970545768737793
2013-05-30,12.115548133850098
2013-05-31,11.75573444366455
2013-06-03,11.73425006866455
2013-06-04,11.304620742797852
2013-06-05,11.224061965942383
2013-06-06,11.277772903442383
2013-06-07,11.637587547302246
2013-06-10,11.798694610595703
2013-06-11,11.277772903442383
2013-06-12,11.138140678405762
2013-06-13,11.352954864501953
2013-06-14,11.186473846435547
2013-06-17,11.540915489196777
2013-06-18,11.594618797302246
2013-06-19,11.412031173706055
2013-06-20,10.934073448181152
2013-06-21,11.00387954711914
2013-06-24,10.62795639038086
2013-06-25,10.917953491210938
2013-06-26,11.00387954711914
2013-06-27,11.18110179901123
2013-06-28,11.309990882873535
2013-07-01,11.2724027633667
2013-07-02,11.132771492004395
2013-07-03,11.014626502990723
2013-07-05,11.143509864807129
2013-07-08,11.01999282836914
2013-07-09,11.240178108215332
2013-07-10,11.369062423706055
2013-07-11,11.7020263671875
2013-07-12,11.804068565368652
2013-07-15,11.91684341430664
2013-07-16,11.744993209838867
2013-07-17,11.79332447052002
2013-07-18,12.550543785095215
2013-07-19,12.776103019714355
2013-07-22,12.937209129333496
2013-07-23,12.883509635925293
2013-07-24,12.754621505737305
2013-07-25,12.770892143249512
2013-07-26,12.667852401733398
2013-07-29,12.494322776794434
2013-07-30,12.40213394165039
2013-07-31,12.228598594665527
2013-08-01,12.570244789123535
2013-08-02,12.494322776794434
2013-08-05,12.396711349487305
2013-08-06,12.559393882751465
2013-08-07,12.34248161315918
2013-08-08,12.461785316467285
2013-08-09,12.483476638793945
2013-08-12,12.440092086791992
2013-08-13,12.434670448303223
2013-08-14,12.20149040222168
2013-08-15,11.751391410827637
2013-08-16,11.789348602294922
2013-08-19,11.642931938171387
2013-08-20,11.805620193481445
2013-08-21,11.718852043151855
2013-08-22,11.75681209564209
2013-08-23,11.957457542419434
2013-08-26,11.794768333435059
2013-08-27,11.604970932006836
2013-08-28,11.7405424118042
2013-08-29,11.957457542419434
2013-08-30,11.843575477600098
2013-09-03,12.00626277923584
2013-09-04,12.027953147888184
2013-09-05,11.924921035766602
2013-09-06,12.082184791564941
2013-09-09,12.158103942871094
