Date,NRG
2010-04-27,17.705204010009766
2010-04-28,17.690187454223633
2010-04-29,17.862886428833008
2010-04-30,18.148208618164062
2010-05-03,18.89906120300293
2010-05-04,18.223295211791992
2010-05-05,17.787797927856445
2010-05-06,17.089502334594727
2010-05-07,16.99939727783203
2010-05-10,16.571409225463867
2010-05-11,16.496320724487305
2010-05-12,17.55502700805664
2010-05-13,17.585063934326172
2010-05-14,17.05194854736328
2010-05-17,17.044443130493164
2010-05-18,16.969364166259766
2010-05-19,16.88677215576172
2010-05-20,16.15093231201172
2010-05-21,16.36867904663086
2010-05-24,16.218505859375
2010-05-25,16.28608512878418
2010-05-26,16.601442337036133
2010-05-27,17.28472137451172
2010-05-28,17.53250503540039
2010-06-01,16.65399742126465
2010-06-02,17.127038955688477
2010-06-03,17.585063934326172
2010-06-04,16.901796340942383
2010-06-07,16.9092960357666
2010-06-08,16.916805267333984
2010-06-09,16.99188995361328
2010-06-10,17.585063934326172
2010-06-11,17.22465705871582
2010-06-14,17.20963478088379
2010-06-15,17.697694778442383
2010-06-16,17.52499771118164
2010-06-17,17.47994613647461
2010-06-18,17.750259399414062
2010-06-21,17.720224380493164
2010-06-22,16.819190979003906
2010-06-23,16.676530838012695
2010-06-24,16.353662490844727
2010-06-25,16.40622329711914
2010-06-28,16.511343002319336
2010-06-29,15.963215827941895
2010-06-30,15.92567253112793
2010-07-01,15.910658836364746
2010-07-02,15.767991065979004
2010-07-06,16.04581069946289
2010-07-07,16.601442337036133
2010-07-08,16.76663589477539
2010-07-09,16.99188995361328
2010-07-12,17.26970672607422
2010-07-13,17.19462776184082
2010-07-14,17.127038955688477
2010-07-15,17.172096252441406
2010-07-16,16.706554412841797
2010-07-19,16.86424446105957
2010-07-20,16.924314498901367
2010-07-21,16.54888153076172
2010-07-22,16.819190979003906
2010-07-23,17.187114715576172
2010-07-26,17.464923858642578
2010-07-27,17.60008430480957
2010-07-28,17.39735221862793
2010-07-29,16.83421516418457
2010-07-30,17.029434204101562
2010-08-02,17.26970672607422
2010-08-03,17.449914932250977
2010-08-04,17.412376403808594
2010-08-05,17.442399978637695
2010-08-06,17.262203216552734
2010-08-09,17.292236328125
2010-08-10,17.3372859954834
2010-08-11,16.94683837890625
2010-08-12,16.82670021057129
2010-08-13,16.488811492919922
2010-08-16,16.458776473999023
2010-08-17,16.481304168701172
2010-08-18,16.361169815063477
2010-08-19,15.985746383666992
2010-08-20,15.565265655517578
2010-08-23,15.625336647033691
2010-08-24,15.25741195678711
2010-08-25,15.370035171508789
2010-08-26,15.212359428405762
2010-08-27,15.490166664123535
2010-08-30,15.25741195678711
2010-08-31,15.25741195678711
2010-09-01,15.798026084899902
2010-09-02,16.210996627807617
2010-09-03,16.256044387817383
2010-09-07,15.970725059509277
2010-09-08,16.04581069946289
2010-09-09,16.361169815063477
2010-09-10,16.39871597290039
2010-09-13,16.42875099182129
2010-09-14,16.256044387817383
2010-09-15,16.263559341430664
2010-09-16,16.195985794067383
2010-09-17,16.173460006713867
2010-09-20,15.963215827941895
2010-09-21,15.850592613220215
2010-09-22,15.775497436523438
2010-09-23,15.467652320861816
2010-09-24,15.580282211303711
2010-09-27,15.542739868164062
2010-09-28,15.685403823852539
2010-09-29,15.625336647033691
2010-09-30,15.632840156555176
2010-10-01,15.835573196411133
2010-10-04,15.61782169342041
2010-10-05,15.963215827941895
2010-10-06,16.105876922607422
2010-10-07,16.135910034179688
2010-10-08,16.000755310058594
2010-10-11,15.8731107711792
2010-10-12,15.75297737121582
2010-10-13,15.933187484741211
2010-10-14,15.692902565002441
2010-10-15,15.662874221801758
2010-10-18,15.662874221801758
2010-10-19,15.362525939941406
2010-10-20,15.43010425567627
2010-10-21,15.272430419921875
2010-10-22,15.197338104248047
2010-10-25,15.152291297912598
2010-10-26,15.122252464294434
2010-10-27,14.949564933776855
2010-10-28,14.859455108642578
2010-10-29,14.949564933776855
2010-11-01,14.821907997131348
2010-11-02,14.934539794921875
2010-11-03,15.04716968536377
2010-11-04,14.964576721191406
2010-11-05,15.092222213745117
2010-11-08,15.144787788391113
2010-11-09,15.174813270568848
2010-11-10,15.069697380065918
2010-11-11,15.137271881103516
2010-11-12,14.724308967590332
2010-11-15,14.859455108642578
2010-11-16,14.596663475036621
2010-11-17,14.619185447692871
2010-11-18,14.65672492980957
2010-11-19,14.529077529907227
2010-11-22,14.701777458190918
2010-11-23,14.566618919372559
2010-11-24,14.836933135986328
2010-11-26,14.731813430786133
2010-11-29,14.679253578186035
2010-11-30,14.551604270935059
2010-12-01,14.386415481567383
2010-12-02,14.408941268920898
2010-12-03,14.378908157348633
2010-12-06,14.333860397338867
2010-12-07,14.153653144836426
2010-12-08,13.973443984985352
2010-12-09,14.078561782836914
2010-12-10,14.041017532348633
2010-12-13,14.071056365966797
2010-12-14,14.02600383758545
2010-12-15,13.898364067077637
2010-12-16,13.748189926147461
2010-12-17,14.018499374389648
2010-12-20,14.041017532348633
2010-12-21,14.0335111618042
2010-12-22,14.341361999511719
2010-12-23,14.408941268920898
2010-12-27,14.393925666809082
2010-12-28,14.438976287841797
2010-12-29,14.686758041381836
2010-12-30,14.679253578186035
2010-12-31,14.671744346618652
2011-01-03,14.88949203491211
2011-01-04,14.89699935913086
2011-01-05,14.746830940246582
2011-01-06,14.65672492980957
2011-01-07,14.739317893981934
2011-01-10,14.844443321228027
2011-01-11,15.152291297912598
2011-01-12,15.107242584228516
2011-01-13,15.189828872680664
2011-01-14,15.197338104248047
2011-01-18,15.167308807373047
2011-01-19,15.054679870605469
2011-01-20,15.362525939941406
2011-01-21,15.475159645080566
2011-01-24,15.550239562988281
2011-01-25,15.655364990234375
2011-01-26,15.820549964904785
2011-01-27,16.16594696044922
2011-01-28,15.760478019714355
2011-01-31,15.580282211303711
2011-02-01,15.685403823852539
2011-02-02,15.587789535522461
2011-02-03,15.978225708007812
2011-02-04,15.565265655517578
2011-02-07,15.895639419555664
2011-02-08,15.572770118713379
2011-02-09,15.527717590332031
2011-02-10,15.662874221801758
2011-02-11,15.692902565002441
2011-02-14,15.490166664123535
2011-02-15,15.677888870239258
2011-02-16,15.587789535522461
2011-02-17,15.647854804992676
2011-02-18,15.685403823852539
2011-02-22,14.994606018066406
2011-02-23,14.866961479187012
2011-02-24,14.491537094116211
2011-02-25,14.679253578186035
2011-02-28,15.009629249572754
2011-03-01,14.65672492980957
2011-03-02,14.536589622497559
2011-03-03,14.589149475097656
2011-03-04,14.551604270935059
2011-03-07,14.431469917297363
2011-03-08,14.679253578186035
2011-03-09,14.851954460144043
2011-03-10,14.484034538269043
2011-03-11,14.859455108642578
2011-03-14,15.144787788391113
2011-03-15,15.11474895477295
2011-03-16,15.174813270568848
2011-03-17,15.39256763458252
2011-03-18,15.557756423950195
2011-03-21,15.662874221801758
2011-03-22,15.843079566955566
2011-03-23,15.828064918518066
2011-03-24,15.8731107711792
2011-03-25,16.015777587890625
2011-03-28,15.978225708007812
2011-03-29,16.218505859375
2011-03-30,16.39871597290039
2011-03-31,16.173460006713867
2011-04-01,16.256044387817383
2011-04-04,16.053321838378906
2011-04-05,15.858100891113281
2011-04-06,16.00826644897461
2011-04-07,16.36867904663086
2011-04-08,16.158447265625
2011-04-11,16.120899200439453
2011-04-12,16.023284912109375
2011-04-13,16.000755310058594
2011-04-14,16.023284912109375
2011-04-15,16.263559341430664
2011-04-18,16.135910034179688
2011-04-19,16.42875099182129
2011-04-20,16.86424446105957
2011-04-21,17.16458511352539
2011-04-25,16.954349517822266
2011-04-26,17.51749038696289
2011-04-27,17.945476531982422
2011-04-28,17.967998504638672
2011-04-29,18.170734405517578
2011-05-02,18.11067008972168
2011-05-03,17.892919540405273
2011-05-04,17.877904891967773
2011-05-05,17.81032371520996
2011-05-06,18.088144302368164
2011-05-09,18.298383712768555
2011-05-10,18.733882904052734
2011-05-11,18.673812866210938
2011-05-12,18.598724365234375
2011-05-13,18.4110164642334
2011-05-16,18.538658142089844
2011-05-17,18.501110076904297
2011-05-18,18.606229782104492
2011-05-19,18.71135902404785
2011-05-20,18.974149703979492
2011-05-23,18.546167373657227
2011-05-24,18.46356964111328
2011-05-25,18.546167373657227
2011-05-26,18.553672790527344
2011-05-27,18.46356964111328
2011-05-31,18.591215133666992
2011-06-01,18.25333023071289
2011-06-02,18.04308319091797
2011-06-03,17.937969207763672
2011-06-06,17.870391845703125
2011-06-07,17.945476531982422
2011-06-08,18.125682830810547
2011-06-09,18.09564781188965
2011-06-10,17.862886428833008
2011-06-13,17.742748260498047
2011-06-14,17.82533836364746
2011-06-15,17.31475830078125
2011-06-16,17.247180938720703
2011-06-17,17.50247573852539
2011-06-20,17.637624740600586
2011-06-21,17.81032371520996
2011-06-22,17.570049285888672
2011-06-23,17.442399978637695
2011-06-24,17.119539260864258
2011-06-27,17.31475830078125
2011-06-28,17.952980041503906
2011-06-29,18.238317489624023
2011-06-30,18.45606231689453
2011-07-01,18.62124252319336
2011-07-05,18.185749053955078
2011-07-06,18.028072357177734
2011-07-07,18.193262100219727
2011-07-08,18.170734405517578
2011-07-11,17.56254005432129
2011-07-12,17.802818298339844
2011-07-13,18.013057708740234
2011-07-14,18.088144302368164
2011-07-15,18.245826721191406
2011-07-18,18.163227081298828
2011-07-19,18.61373519897461
2011-07-20,18.448551177978516
2011-07-21,18.733882904052734
2011-07-22,18.583707809448242
2011-07-25,19.079280853271484
2011-07-26,18.89906120300293
2011-07-27,18.861520767211914
2011-07-28,18.658794403076172
2011-07-29,18.4110164642334
2011-08-01,18.35094451904297
2011-08-02,17.787797927856445
2011-08-03,17.765274047851562
2011-08-04,16.638986587524414
2011-08-05,16.638986587524414
2011-08-08,15.279932022094727
2011-08-09,16.128398895263672
2011-08-10,15.78300666809082
2011-08-11,16.85673713684082
2011-08-12,16.72157859802246
2011-08-15,17.172096252441406
2011-08-16,16.84922981262207
2011-08-17,16.714075088500977
2011-08-18,16.361169815063477
2011-08-19,16.053321838378906
2011-08-22,15.910658836364746
2011-08-23,16.308609008789062
2011-08-24,16.751611709594727
2011-08-25,16.210996627807617
2011-08-26,16.45127296447754
2011-08-29,16.99939727783203
2011-08-30,16.976871490478516
2011-08-31,17.60008430480957
2011-09-01,17.682674407958984
2011-09-02,17.389842987060547
2011-09-06,17.119539260864258
2011-09-07,17.682674407958984
2011-09-08,17.6751708984375
2011-09-09,17.05194854736328
2011-09-12,17.22465705871582
2011-09-13,17.404863357543945
2011-09-14,17.412376403808594
2011-09-15,17.862886428833008
2011-09-16,17.60008430480957
2011-09-19,17.247180938720703
2011-09-20,17.26970672607422
2011-09-21,16.796667098999023
2011-09-22,16.293601989746094
2011-09-23,16.338642120361328
2011-09-26,16.458776473999023
2011-09-27,16.293601989746094
2011-09-28,15.940695762634277
2011-09-29,16.248546600341797
2011-09-30,15.92567253112793
2011-10-03,14.964576721191406
2011-10-04,14.694270133972168
2011-10-05,15.400076866149902
2011-10-06,15.640348434448242
2011-10-07,15.317472457885742
2011-10-10,15.685403823852539
2011-10-11,15.602803230285645
2011-10-12,15.760478019714355
2011-10-13,15.700413703918457
2011-10-14,15.8731107711792
2011-10-17,15.40757942199707
2011-10-18,15.790514945983887
2011-10-19,15.685403823852539
2011-10-20,15.707923889160156
2011-10-21,16.090856552124023
2011-10-24,16.128398895263672
2011-10-25,15.707923889160156
2011-10-26,15.625336647033691
2011-10-27,16.458776473999023
2011-10-28,16.301105499267578
2011-10-31,16.083351135253906
2011-11-01,15.400076866149902
2011-11-02,15.767991065979004
2011-11-03,16.28608512878418
2011-11-04,16.158447265625
2011-11-07,16.488811492919922
2011-11-08,16.94683837890625
2011-11-09,16.233522415161133
2011-11-10,16.248546600341797
2011-11-11,16.45127296447754
2011-11-14,16.210996627807617
2011-11-15,16.038305282592773
2011-11-16,15.670384407043457
2011-11-17,15.572770118713379
2011-11-18,15.40757942199707
2011-11-21,15.137271881103516
2011-11-22,14.912016868591309
2011-11-23,14.093583106994629
2011-11-25,14.048534393310547
2011-11-28,14.273792266845703
2011-11-29,14.273792266845703
2011-11-30,14.776863098144531
2011-12-01,14.769352912902832
2011-12-02,14.544098854064941
2011-12-05,14.551604270935059
2011-12-06,14.544098854064941
2011-12-07,14.66423511505127
2011-12-08,13.973443984985352
2011-12-09,14.213720321655273
2011-12-12,13.733173370361328
2011-12-13,13.80825138092041
2011-12-14,13.515424728393555
2011-12-15,13.673104286193848
2011-12-16,13.748189926147461
2011-12-19,13.19255542755127
2011-12-20,13.980951309204102
2011-12-21,13.995973587036133
2011-12-22,14.010988235473633
2011-12-23,13.943414688110352
2011-12-27,13.950922966003418
2011-12-28,13.643067359924316
2011-12-29,13.703136444091797
2011-12-30,13.605525970458984
2012-01-03,13.492894172668457
2012-01-04,13.500406265258789
2012-01-05,13.552968978881836
2012-01-06,13.282654762268066
2012-01-09,13.17003059387207
2012-01-10,13.237602233886719
2012-01-11,13.20756721496582
2012-01-12,13.237602233886719
2012-01-13,13.282654762268066
2012-01-17,12.944770812988281
2012-01-18,12.944770812988281
2012-01-19,12.329071044921875
2012-01-20,12.126337051391602
2012-01-23,12.486745834350586
2012-01-24,12.389138221740723
2012-01-25,13.012351989746094
2012-01-26,12.82463550567627
2012-01-27,12.5242919921875
2012-01-30,12.614395141601562
2012-01-31,12.674461364746094
2012-02-01,12.621904373168945
2012-02-02,12.659445762634277
2012-02-03,12.959792137145996
2012-02-06,12.72702693939209
2012-02-07,12.854668617248535
2012-02-08,12.854668617248535
2012-02-09,12.82463550567627
2012-02-10,13.004837036132812
2012-02-13,12.82463550567627
2012-02-14,12.802108764648438
2012-02-15,12.712002754211426
2012-02-16,13.019855499267578
2012-02-17,13.139998435974121
2012-02-21,13.342732429504395
2012-02-22,13.177536010742188
2012-02-23,13.32020092010498
2012-02-24,13.402796745300293
2012-02-27,13.215081214904785
2012-02-28,13.177536010742188
2012-02-29,12.83965015411377
2012-03-01,12.914739608764648
2012-03-02,12.982312202453613
2012-03-05,12.9072265625
2012-03-06,12.554326057434082
2012-03-07,12.47923755645752
2012-03-08,12.531798362731934
2012-03-09,12.561834335327148
2012-03-12,12.374115943908691
2012-03-13,12.554326057434082
2012-03-14,12.464224815368652
2012-03-15,12.32155990600586
2012-03-16,12.591872215270996
2012-03-19,12.32155990600586
2012-03-20,12.374115943908691
2012-03-21,12.704500198364258
2012-03-22,12.501768112182617
2012-03-23,12.546817779541016
2012-03-26,12.44920539855957
2012-03-27,12.389138221740723
2012-03-28,12.096303939819336
2012-03-29,11.818487167358398
2012-03-30,11.765926361083984
2012-04-02,11.713369369506836
2012-04-03,11.638280868530273
2012-04-04,11.675825119018555
2012-04-05,11.398008346557617
2012-04-09,11.157732963562012
2012-04-10,10.977524757385254
2012-04-11,11.000053405761719
2012-04-12,11.067628860473633
2012-04-13,10.947493553161621
2012-04-16,10.767284393310547
2012-04-17,11.285377502441406
2012-04-18,11.24032974243164
2012-04-19,11.307900428771973
2012-04-20,11.555685043334961
2012-04-23,11.525651931762695
2012-04-24,11.93862247467041
2012-04-25,12.284017562866211
2012-04-26,12.531798362731934
2012-04-27,12.486745834350586
2012-04-30,12.764564514160156
2012-05-01,12.742045402526855
2012-05-02,12.471733093261719
2012-05-03,12.171384811401367
2012-05-04,11.61575698852539
2012-05-07,11.630773544311523
2012-05-08,11.382987976074219
2012-05-09,11.578211784362793
2012-05-10,12.111318588256836
2012-05-11,12.231457710266113
2012-05-14,12.066266059875488
2012-05-15,11.803467750549316
2012-05-16,11.841011047363281
2012-05-17,11.728382110595703
2012-05-18,11.593228340148926
2012-05-21,11.833504676818848
2012-05-22,11.893571853637695
2012-05-23,11.765926361083984
2012-05-24,11.780943870544434
2012-05-25,11.743403434753418
2012-05-29,11.803467750549316
2012-05-30,11.503125190734863
2012-05-31,11.503125190734863
2012-06-01,11.142714500427246
2012-06-04,11.367971420288086
2012-06-05,11.630773544311523
2012-06-06,12.066266059875488
2012-06-07,11.878557205200195
2012-06-08,11.961149215698242
2012-06-11,11.443058013916016
2012-06-12,11.488114356994629
2012-06-13,11.285377502441406
2012-06-14,11.330429077148438
2012-06-15,11.277868270874023
2012-06-18,11.4205322265625
2012-06-19,11.893571853637695
2012-06-20,11.871047973632812
2012-06-21,11.458075523376465
2012-06-22,11.72087287902832
2012-06-25,11.638280868530273
2012-06-26,11.72087287902832
2012-06-27,12.426677703857422
2012-06-28,12.636919021606445
2012-06-29,13.03487491607666
2012-07-02,12.959792137145996
2012-07-03,13.26763916015625
2012-07-05,12.997329711914062
2012-07-06,12.869688987731934
2012-07-09,12.72702693939209
2012-07-10,12.636919021606445
2012-07-11,12.83965015411377
2012-07-12,12.937264442443848
2012-07-13,13.215081214904785
2012-07-16,13.109964370727539
2012-07-17,13.132482528686523
2012-07-18,13.462864875793457
2012-07-19,13.5905122756958
2012-07-20,13.552968978881836
2012-07-23,14.65672492980957
2012-07-24,14.078561782836914
2012-07-25,14.281298637390137
2012-07-26,14.71679401397705
2012-07-27,14.851954460144043
2012-07-30,15.002805709838867
2012-07-31,14.95000171661377
2012-08-01,14.897204399108887
2012-08-02,14.399374008178711
2012-08-03,14.640742301940918
2012-08-06,14.776530265808105
2012-08-07,14.738810539245605
2012-08-08,15.266807556152344
2012-08-09,15.749550819396973
2012-08-10,15.73447036743164
2012-08-13,15.591145515441895
2012-08-14,15.77217960357666
2012-08-15,15.742012023925781
2012-08-16,15.832518577575684
2012-08-17,16.247386932373047
2012-08-20,16.79047203063965
2012-08-21,16.481220245361328
2012-08-22,16.202125549316406
2012-08-23,15.998468399047852
2012-08-24,15.975837707519531
2012-08-27,15.990928649902344
2012-08-28,15.960750579833984
2012-08-29,15.990928649902344
2012-08-30,15.998468399047852
2012-08-31,16.096519470214844
2012-09-04,16.239839553833008
2012-09-05,16.11161231994629
2012-09-06,16.843271255493164
2012-09-07,16.428407669067383
2012-09-10,16.564184188842773
2012-09-11,16.82817840576172
2012-09-12,16.850818634033203
2012-09-13,16.443498611450195
2012-09-14,16.669790267944336
2012-09-17,16.420866012573242
2012-09-18,16.179494857788086
2012-09-19,16.179494857788086
2012-09-20,16.202125549316406
2012-09-21,16.511390686035156
2012-09-24,16.609451293945312
2012-09-25,16.38315200805664
2012-09-26,16.141786575317383
2012-09-27,16.27755355834961
2012-09-28,16.134244918823242
2012-10-01,16.315269470214844
2012-10-02,16.488759994506836
2012-10-03,16.73012351989746
2012-10-04,17.062009811401367
2012-10-05,17.16761589050293
2012-10-08,17.310922622680664
2012-10-09,17.41653060913086
2012-10-10,17.363723754882812
2012-10-11,17.83894157409668
2012-10-12,17.363723754882812
2012-10-15,17.552295684814453
2012-10-16,17.522127151489258
2012-10-17,17.680526733398438
2012-10-18,17.552295684814453
2012-10-19,17.559844970703125
2012-10-22,17.363723754882812
2012-10-23,16.896066665649414
2012-10-24,16.986587524414062
2012-10-25,16.782922744750977
2012-10-26,16.549102783203125
2012-10-31,16.329452514648438
2012-11-01,16.321880340576172
2012-11-02,16.06436538696289
2012-11-05,15.905309677124023
2012-11-06,16.12495994567871
2012-11-07,15.746264457702637
2012-11-08,15.617505073547363
2012-11-09,15.54934024810791
2012-11-12,15.306963920593262
2012-11-13,14.897977828979492
2012-11-14,14.70862865447998
2012-11-15,14.837387084960938
2012-11-16,14.981287002563477
2012-11-19,14.958564758300781
2012-11-20,15.004013061523438
2012-11-21,15.132767677307129
2012-11-23,15.110045433044434
2012-11-26,15.306963920593262
2012-11-27,15.65536880493164
2012-11-28,15.753829956054688
2012-11-29,15.920459747314453
2012-11-30,15.981051445007324
2012-12-03,16.0037784576416
2012-12-04,16.071945190429688
2012-12-05,16.458206176757812
2012-12-06,16.602113723754883
2012-12-07,16.571819305419922
2012-12-10,16.799039840698242
2012-12-11,16.9959659576416
2012-12-12,17.101999282836914
2012-12-13,17.22318458557129
2012-12-14,17.420106887817383
2012-12-17,17.760923385620117
2012-12-18,17.503414154052734
2012-12-19,17.253482818603516
2012-12-20,17.56400489807129
2012-12-21,17.321643829345703
2012-12-24,17.23832893371582
2012-12-26,17.11715316772461
2012-12-27,17.367082595825195
2012-12-28,17.109567642211914
2012-12-31,17.41252899169922
2013-01-02,17.34436798095703
2013-01-03,17.38980484008789
2013-01-04,17.556438446044922
2013-01-07,17.177738189697266
2013-01-08,17.3292179107666
2013-01-09,17.268625259399414
2013-01-10,17.526134490966797
2013-01-11,17.844240188598633
2013-01-14,17.571584701538086
2013-01-15,17.73820686340332
2013-01-16,17.617023468017578
2013-01-17,17.935131072998047
2013-01-18,18.09418487548828
2013-01-22,18.116914749145508
2013-01-23,18.086610794067383
2013-01-24,17.927562713623047
2013-01-25,17.866966247558594
2013-01-28,17.859397888183594
2013-01-29,18.086610794067383
2013-01-30,18.13983154296875
2013-01-31,18.24626922607422
2013-02-01,18.284276962280273
2013-02-04,17.980180740356445
2013-02-05,18.03339195251465
2013-02-06,18.451534271240234
2013-02-07,18.3679141998291
2013-02-08,18.34510040283203
2013-02-11,18.337501525878906
2013-02-12,18.42873764038086
2013-02-13,18.337501525878906
2013-02-14,18.16263771057129
2013-02-15,18.200654983520508
2013-02-19,18.649200439453125
2013-02-20,18.2614688873291
2013-02-21,18.208250045776367
2013-02-22,18.26906967163086
2013-02-25,17.980180740356445
2013-02-26,18.117021560668945
2013-02-27,18.24626922607422
2013-02-28,18.24626922607422
2013-03-01,18.24626922607422
2013-03-04,18.34510040283203
2013-03-05,18.611186981201172
2013-03-06,18.694826126098633
2013-03-07,18.7784481048584
2013-03-08,18.915300369262695
2013-03-11,19.166183471679688
2013-03-12,19.25741958618164
2013-03-13,19.287830352783203
2013-03-14,19.667957305908203
2013-03-15,19.835214614868164
2013-03-18,19.85041618347168
2013-03-19,19.743982315063477
2013-03-20,19.7515926361084
2013-03-21,19.561519622802734
2013-03-22,19.59953498840332
2013-03-25,19.531108856201172
2013-03-26,19.614736557006836
2013-03-27,19.949249267578125
2013-03-28,20.139318466186523
2013-04-01,20.146921157836914
2013-04-02,20.238155364990234
2013-04-03,20.03287696838379
2013-04-04,20.063289642333984
2013-04-05,20.03287696838379
2013-04-08,20.344579696655273
2013-04-09,20.47382926940918
2013-04-10,20.67909812927246
2013-04-11,20.732322692871094
2013-04-12,20.63349151611328
2013-04-15,20.05568504333496
2013-04-16,20.352188110351562
2013-04-17,20.07088851928711
2013-04-18,20.253353118896484
2013-04-19,20.724720001220703
2013-04-22,20.83875274658203
2013-04-23,20.891965866088867
2013-04-24,21.19608497619629
2013-04-25,21.2721004486084
2013-04-26,21.22649574279785
2013-04-29,21.333383560180664
2013-04-30,21.27994155883789
2013-05-01,21.073789596557617
2013-05-02,20.730186462402344
2013-05-03,21.081411361694336
2013-05-06,21.104326248168945
2013-05-07,20.913433074951172
2013-05-08,20.78363609313965
2013-05-09,20.51639175415039
2013-05-10,20.75309944152832
2013-05-13,20.76836395263672
2013-05-14,21.127225875854492
2013-05-15,21.38683319091797
2013-05-16,21.165409088134766
2013-05-17,21.38683319091797
2013-05-20,21.447919845581055
2013-05-21,21.516639709472656
2013-05-22,21.203582763671875
2013-05-23,21.234130859375
2013-05-24,20.745458602905273
2013-05-28,19.981910705566406
2013-05-29,19.791032791137695
2013-05-30,19.607778549194336
2013-05-31,19.485612869262695
2013-06-03,19.493255615234375
2013-06-04,19.233642578125
2013-06-05,19.271818161010742
2013-06-06,19.584875106811523
2013-06-07,20.69200897216797
2013-06-10,20.943979263305664
2013-06-11,20.70728302001953
2013-06-12,20.188074111938477
2013-06-13,20.378955841064453
2013-06-14,20.61565399169922
2013-06-17,20.417133331298828
2013-06-18,20.45531463623047
2013-06-19,20.119354248046875
2013-06-20,19.424528121948242
2013-06-21,19.409255981445312
2013-06-24,19.806310653686523
2013-06-25,20.27206039428711
2013-06-26,20.264427185058594
2013-06-27,20.3865966796875
2013-06-28,20.3865966796875
2013-07-01,20.050630569458008
2013-07-02,19.92083168029785
2013-07-03,20.050630569458008
2013-07-05,19.95901107788086
2013-07-08,20.79126739501953
2013-07-09,21.111955642700195
2013-07-10,21.26466941833496
2013-07-11,21.89076805114746
2013-07-12,21.867868423461914
2013-07-15,22.20383071899414
2013-07-16,21.982397079467773
2013-07-17,21.692251205444336
2013-07-18,21.69988441467285
2013-07-19,21.730424880981445
2013-07-22,21.363922119140625
2013-07-23,21.333383560180664
2013-07-24,20.943979263305664
2013-07-25,21.020339965820312
2013-07-26,21.127225875854492
2013-07-29,20.806543350219727
2013-07-30,20.706838607788086
2013-07-31,20.568796157836914
2013-08-01,20.768190383911133
2013-08-02,20.737510681152344
2013-08-05,20.637819290161133
2013-08-06,20.17000389099121
2013-08-07,20.239013671875
2013-08-08,20.63015365600586
2013-08-09,20.208341598510742
2013-08-12,19.916919708251953
2013-08-13,19.57179832458496
2013-08-14,20.338722229003906
2013-08-15,20.24669075012207
2013-08-16,20.054956436157227
2013-08-19,19.978269577026367
2013-08-20,20.315711975097656
2013-08-21,20.26970100402832
2013-08-22,20.223684310913086
2013-08-23,20.185333251953125
2013-08-26,19.88623809814453
2013-08-27,19.863224029541016
2013-08-28,19.92458724975586
2013-08-29,19.93992805480957
2013-08-30,20.131649017333984
2013-09-03,20.016616821289062
2013-09-04,19.932252883911133
2013-09-05,19.73285484313965
2013-09-06,19.98593521118164
2013-09-09,20.208341598510742
2013-09-10,20.545795440673828
2013-09-11,20.131649017333984
2013-09-12,20.216012954711914
2013-09-13,20.814208984375
2013-09-16,21.136316299438477
2013-09-17,21.41240882873535
