Date,CNM
2021-07-22,20.0
2021-07-23,23.700000762939453
2021-07-26,22.75
2021-07-27,23.299999237060547
2021-07-28,25.15999984741211
2021-07-29,26.940000534057617
2021-07-30,26.5
2021-08-02,26.489999771118164
2021-08-03,26.559999465942383
2021-08-04,25.329999923706055
2021-08-05,25.209999084472656
2021-08-06,24.3700008392334
2021-08-09,25.440000534057617
2021-08-10,26.1200008392334
2021-08-11,26.219999313354492
2021-08-12,27.399999618530273
2021-08-13,27.760000228881836
2021-08-16,27.530000686645508
2021-08-17,26.149999618530273
2021-08-18,27.25
2021-08-19,26.8700008392334
2021-08-20,26.920000076293945
2021-08-23,29.1200008392334
2021-08-24,28.25
2021-08-25,27.899999618530273
2021-08-26,28.15999984741211
2021-08-27,27.549999237060547
2021-08-30,26.81999969482422
2021-08-31,27.43000030517578
2021-09-01,27.93000030517578
2021-09-02,30.100000381469727
2021-09-03,27.780000686645508
2021-09-07,27.020000457763672
2021-09-08,26.010000228881836
2021-09-09,27.200000762939453
2021-09-10,27.399999618530273
2021-09-13,26.790000915527344
2021-09-14,27.040000915527344
2021-09-15,27.780000686645508
2021-09-16,27.389999389648438
2021-09-17,25.790000915527344
2021-09-20,25.18000030517578
2021-09-21,26.760000228881836
2021-09-22,25.889999389648438
2021-09-23,27.020000457763672
2021-09-24,27.030000686645508
2021-09-27,26.799999237060547
2021-09-28,25.770000457763672
2021-09-29,25.889999389648438
2021-09-30,26.209999084472656
2021-10-01,27.84000015258789
2021-10-04,26.899999618530273
2021-10-05,27.1200008392334
2021-10-06,26.559999465942383
2021-10-07,26.309999465942383
2021-10-08,25.09000015258789
2021-10-11,25.239999771118164
2021-10-12,25.440000534057617
2021-10-13,25.360000610351562
2021-10-14,25.420000076293945
2021-10-15,25.309999465942383
2021-10-18,24.56999969482422
2021-10-19,24.299999237060547
2021-10-20,24.520000457763672
2021-10-21,25.100000381469727
2021-10-22,24.540000915527344
2021-10-25,25.40999984741211
2021-10-26,25.559999465942383
2021-10-27,25.65999984741211
2021-10-28,26.690000534057617
2021-10-29,27.360000610351562
2021-11-01,27.760000228881836
2021-11-02,28.530000686645508
2021-11-03,27.31999969482422
2021-11-04,27.43000030517578
2021-11-05,27.110000610351562
2021-11-08,28.510000228881836
2021-11-09,28.920000076293945
2021-11-10,29.920000076293945
2021-11-11,29.209999084472656
2021-11-12,29.719999313354492
2021-11-15,30.889999389648438
2021-11-16,29.8700008392334
2021-11-17,29.059999465942383
2021-11-18,29.059999465942383
2021-11-19,29.6299991607666
2021-11-22,28.969999313354492
2021-11-23,28.18000030517578
2021-11-24,28.940000534057617
2021-11-26,29.0
2021-11-29,28.09000015258789
2021-11-30,26.6299991607666
2021-12-01,25.989999771118164
2021-12-02,26.530000686645508
2021-12-03,26.540000915527344
2021-12-06,26.09000015258789
2021-12-07,28.520000457763672
2021-12-08,28.049999237060547
2021-12-09,27.6200008392334
2021-12-10,26.3799991607666
2021-12-13,26.389999389648438
2021-12-14,26.65999984741211
2021-12-15,26.84000015258789
2021-12-16,26.889999389648438
2021-12-17,26.280000686645508
2021-12-20,25.889999389648438
2021-12-21,27.040000915527344
2021-12-22,28.399999618530273
2021-12-23,29.510000228881836
2021-12-27,29.950000762939453
2021-12-28,29.860000610351562
2021-12-29,31.5
2021-12-30,30.75
2021-12-31,30.34000015258789
2022-01-03,30.780000686645508
2022-01-04,27.31999969482422
2022-01-05,26.770000457763672
2022-01-06,25.350000381469727
2022-01-07,25.450000762939453
2022-01-10,24.75
2022-01-11,24.889999389648438
2022-01-12,25.5
2022-01-13,24.360000610351562
2022-01-14,24.450000762939453
2022-01-18,24.540000915527344
2022-01-19,24.989999771118164
2022-01-20,24.709999084472656
2022-01-21,23.889999389648438
2022-01-24,24.06999969482422
2022-01-25,24.100000381469727
2022-01-26,23.700000762939453
2022-01-27,22.899999618530273
2022-01-28,23.450000762939453
2022-01-31,24.049999237060547
2022-02-01,24.459999084472656
2022-02-02,24.479999542236328
2022-02-03,23.639999389648438
2022-02-04,23.270000457763672
2022-02-07,23.270000457763672
2022-02-08,23.729999542236328
2022-02-09,24.049999237060547
2022-02-10,23.280000686645508
2022-02-11,22.3799991607666
2022-02-14,22.040000915527344
2022-02-15,23.059999465942383
2022-02-16,23.610000610351562
2022-02-17,21.989999771118164
2022-02-18,21.469999313354492
2022-02-22,21.530000686645508
2022-02-23,20.770000457763672
2022-02-24,21.59000015258789
2022-02-25,22.270000457763672
2022-02-28,22.479999542236328
2022-03-01,21.280000686645508
2022-03-02,22.200000762939453
2022-03-03,22.010000228881836
2022-03-04,21.450000762939453
2022-03-07,20.40999984741211
2022-03-08,21.0
2022-03-09,21.75
2022-03-10,21.450000762939453
2022-03-11,20.809999465942383
2022-03-14,21.780000686645508
2022-03-15,22.309999465942383
2022-03-16,23.5
2022-03-17,24.219999313354492
2022-03-18,24.940000534057617
2022-03-21,24.010000228881836
2022-03-22,24.270000457763672
2022-03-23,23.489999771118164
2022-03-24,23.459999084472656
2022-03-25,23.829999923706055
2022-03-28,24.040000915527344
2022-03-29,24.219999313354492
2022-03-30,24.559999465942383
2022-03-31,24.190000534057617
2022-04-01,24.959999084472656
2022-04-04,24.790000915527344
2022-04-05,24.15999984741211
2022-04-06,23.399999618530273
2022-04-07,23.260000228881836
2022-04-08,23.170000076293945
2022-04-11,22.84000015258789
2022-04-12,23.030000686645508
2022-04-13,23.5
2022-04-14,23.6200008392334
2022-04-18,23.09000015258789
2022-04-19,24.34000015258789
2022-04-20,24.709999084472656
2022-04-21,24.940000534057617
2022-04-22,24.40999984741211
2022-04-25,24.610000610351562
2022-04-26,24.3799991607666
2022-04-27,23.790000915527344
2022-04-28,24.459999084472656
2022-04-29,23.760000228881836
2022-05-02,23.829999923706055
2022-05-03,23.950000762939453
2022-05-04,24.25
2022-05-05,23.719999313354492
2022-05-06,23.479999542236328
2022-05-09,22.610000610351562
2022-05-10,21.93000030517578
2022-05-11,21.040000915527344
2022-05-12,21.299999237060547
2022-05-13,22.700000762939453
2022-05-16,21.700000762939453
2022-05-17,22.100000381469727
2022-05-18,21.219999313354492
2022-05-19,21.75
2022-05-20,23.399999618530273
2022-05-23,23.260000228881836
2022-05-24,22.920000076293945
2022-05-25,23.530000686645508
2022-05-26,24.5
2022-05-27,25.260000228881836
2022-05-31,23.600000381469727
2022-06-01,23.90999984741211
2022-06-02,24.139999389648438
2022-06-03,24.440000534057617
2022-06-06,24.68000030517578
2022-06-07,24.469999313354492
2022-06-08,24.079999923706055
2022-06-09,23.6200008392334
2022-06-10,22.399999618530273
2022-06-13,21.6299991607666
2022-06-14,22.290000915527344
2022-06-15,22.440000534057617
2022-06-16,20.770000457763672
2022-06-17,20.709999084472656
2022-06-21,21.81999969482422
2022-06-22,21.15999984741211
2022-06-23,21.09000015258789
2022-06-24,22.219999313354492
2022-06-27,22.1200008392334
2022-06-28,22.219999313354492
2022-06-29,21.950000762939453
2022-06-30,22.299999237060547
2022-07-01,22.100000381469727
2022-07-05,22.15999984741211
2022-07-06,22.059999465942383
2022-07-07,22.540000915527344
2022-07-08,22.829999923706055
2022-07-11,22.6299991607666
2022-07-12,21.65999984741211
2022-07-13,21.489999771118164
2022-07-14,21.190000534057617
2022-07-15,21.5
2022-07-18,21.389999389648438
2022-07-19,22.25
2022-07-20,22.5
2022-07-21,22.540000915527344
2022-07-22,22.59000015258789
2022-07-25,22.43000030517578
2022-07-26,22.25
2022-07-27,22.59000015258789
2022-07-28,23.450000762939453
2022-07-29,24.139999389648438
2022-08-01,24.06999969482422
2022-08-02,23.989999771118164
2022-08-03,23.770000457763672
2022-08-04,23.8700008392334
2022-08-05,23.649999618530273
2022-08-08,23.780000686645508
2022-08-09,23.290000915527344
2022-08-10,23.75
2022-08-11,24.31999969482422
2022-08-12,24.610000610351562
2022-08-15,24.709999084472656
2022-08-16,24.559999465942383
2022-08-17,24.219999313354492
2022-08-18,24.760000228881836
2022-08-19,24.559999465942383
2022-08-22,24.450000762939453
2022-08-23,24.219999313354492
2022-08-24,24.639999389648438
2022-08-25,25.079999923706055
2022-08-26,24.65999984741211
2022-08-29,24.170000076293945
2022-08-30,23.90999984741211
2022-08-31,23.56999969482422
2022-09-01,23.290000915527344
2022-09-02,23.239999771118164
2022-09-06,23.420000076293945
2022-09-07,24.139999389648438
2022-09-08,24.540000915527344
2022-09-09,24.270000457763672
2022-09-12,24.5
2022-09-13,25.110000610351562
2022-09-14,24.739999771118164
2022-09-15,25.010000228881836
2022-09-16,23.280000686645508
2022-09-19,23.829999923706055
2022-09-20,23.360000610351562
2022-09-21,22.770000457763672
2022-09-22,22.260000228881836
2022-09-23,22.139999389648438
2022-09-26,22.15999984741211
2022-09-27,22.040000915527344
2022-09-28,23.09000015258789
2022-09-29,22.709999084472656
2022-09-30,22.739999771118164
2022-10-03,23.079999923706055
2022-10-04,23.700000762939453
2022-10-05,23.90999984741211
2022-10-06,23.649999618530273
2022-10-07,22.959999084472656
2022-10-10,22.690000534057617
2022-10-11,22.829999923706055
2022-10-12,22.719999313354492
2022-10-13,22.850000381469727
2022-10-14,22.65999984741211
2022-10-17,23.350000381469727
2022-10-18,23.100000381469727
2022-10-19,22.139999389648438
2022-10-20,21.079999923706055
2022-10-21,21.579999923706055
2022-10-24,22.540000915527344
2022-10-25,23.040000915527344
2022-10-26,22.950000762939453
2022-10-27,22.979999542236328
2022-10-28,23.559999465942383
2022-10-31,23.579999923706055
2022-11-01,23.0
2022-11-02,22.020000457763672
2022-11-03,21.059999465942383
2022-11-04,19.989999771118164
2022-11-07,20.200000762939453
2022-11-08,20.899999618530273
2022-11-09,20.450000762939453
2022-11-10,21.239999771118164
2022-11-11,21.469999313354492
2022-11-14,20.969999313354492
2022-11-15,21.520000457763672
2022-11-16,21.190000534057617
2022-11-17,20.520000457763672
2022-11-18,21.280000686645508
2022-11-21,20.920000076293945
2022-11-22,21.719999313354492
2022-11-23,21.34000015258789
2022-11-25,21.209999084472656
2022-11-28,20.6200008392334
2022-11-29,20.5
2022-11-30,20.799999237060547
2022-12-01,20.700000762939453
2022-12-02,20.610000610351562
2022-12-05,20.110000610351562
2022-12-06,20.809999465942383
2022-12-07,20.68000030517578
2022-12-08,20.739999771118164
2022-12-09,20.68000030517578
2022-12-12,20.59000015258789
2022-12-13,20.920000076293945
2022-12-14,19.8700008392334
2022-12-15,19.600000381469727
2022-12-16,19.8799991607666
2022-12-19,19.139999389648438
2022-12-20,19.1299991607666
2022-12-21,19.469999313354492
2022-12-22,19.280000686645508
2022-12-23,19.15999984741211
2022-12-27,19.200000762939453
2022-12-28,18.899999618530273
2022-12-29,19.649999618530273
2022-12-30,19.309999465942383
2023-01-03,19.540000915527344
2023-01-04,20.260000228881836
2023-01-05,20.06999969482422
2023-01-06,20.760000228881836
2023-01-09,20.549999237060547
2023-01-10,21.18000030517578
2023-01-11,21.579999923706055
2023-01-12,21.459999084472656
2023-01-13,21.3700008392334
2023-01-17,21.170000076293945
2023-01-18,20.979999542236328
2023-01-19,20.399999618530273
2023-01-20,20.8700008392334
2023-01-23,21.079999923706055
2023-01-24,21.18000030517578
2023-01-25,21.270000457763672
2023-01-26,21.190000534057617
2023-01-27,21.670000076293945
2023-01-30,21.43000030517578
2023-01-31,22.06999969482422
2023-02-01,22.31999969482422
2023-02-02,22.979999542236328
2023-02-03,23.0
2023-02-06,22.739999771118164
2023-02-07,22.65999984741211
2023-02-08,22.559999465942383
2023-02-09,22.100000381469727
2023-02-10,22.15999984741211
2023-02-13,22.469999313354492
2023-02-14,22.920000076293945
2023-02-15,23.329999923706055
2023-02-16,23.190000534057617
2023-02-17,22.90999984741211
2023-02-21,22.1299991607666
2023-02-22,22.59000015258789
2023-02-23,22.639999389648438
2023-02-24,23.09000015258789
2023-02-27,23.510000228881836
2023-02-28,23.309999465942383
2023-03-01,23.579999923706055
2023-03-02,23.729999542236328
2023-03-03,24.280000686645508
2023-03-06,23.8700008392334
2023-03-07,23.719999313354492
2023-03-08,23.5
2023-03-09,22.889999389648438
2023-03-10,22.110000610351562
2023-03-13,21.450000762939453
2023-03-14,21.770000457763672
2023-03-15,21.34000015258789
2023-03-16,21.670000076293945
2023-03-17,20.84000015258789
2023-03-20,21.1299991607666
2023-03-21,21.59000015258789
2023-03-22,21.229999542236328
2023-03-23,21.100000381469727
2023-03-24,21.040000915527344
2023-03-27,21.31999969482422
2023-03-28,22.059999465942383
2023-03-29,22.5
2023-03-30,22.889999389648438
2023-03-31,23.100000381469727
2023-04-03,23.09000015258789
2023-04-04,22.270000457763672
2023-04-05,22.139999389648438
2023-04-06,22.0
2023-04-10,22.229999542236328
2023-04-11,22.450000762939453
2023-04-12,24.639999389648438
2023-04-13,25.09000015258789
2023-04-14,24.700000762939453
2023-04-17,24.520000457763672
2023-04-18,25.020000457763672
2023-04-19,25.200000762939453
2023-04-20,25.440000534057617
2023-04-21,25.75
2023-04-24,25.670000076293945
2023-04-25,25.290000915527344
2023-04-26,25.25
2023-04-27,26.059999465942383
2023-04-28,26.059999465942383
2023-05-01,26.239999771118164
2023-05-02,26.479999542236328
2023-05-03,26.8700008392334
2023-05-04,26.469999313354492
2023-05-05,26.84000015258789
2023-05-08,26.90999984741211
2023-05-09,26.75
2023-05-10,27.100000381469727
2023-05-11,26.8799991607666
2023-05-12,26.850000381469727
2023-05-15,27.170000076293945
2023-05-16,27.09000015258789
2023-05-17,27.200000762939453
2023-05-18,27.420000076293945
2023-05-19,27.31999969482422
2023-05-22,27.290000915527344
2023-05-23,26.90999984741211
2023-05-24,26.690000534057617
2023-05-25,26.760000228881836
2023-05-26,27.09000015258789
2023-05-30,27.200000762939453
2023-05-31,26.739999771118164
2023-06-01,26.5
2023-06-02,27.299999237060547
2023-06-05,27.190000534057617
2023-06-06,28.110000610351562
2023-06-07,28.760000228881836
2023-06-08,27.610000610351562
2023-06-09,27.989999771118164
2023-06-12,28.229999542236328
2023-06-13,28.889999389648438
2023-06-14,28.780000686645508
2023-06-15,28.790000915527344
2023-06-16,28.56999969482422
2023-06-20,28.84000015258789
2023-06-21,29.0
2023-06-22,28.899999618530273
2023-06-23,29.139999389648438
2023-06-26,29.25
2023-06-27,30.299999237060547
2023-06-28,30.559999465942383
2023-06-29,30.959999084472656
2023-06-30,31.34000015258789
2023-07-03,30.860000610351562
2023-07-05,30.850000381469727
2023-07-06,30.389999389648438
2023-07-07,30.479999542236328
2023-07-10,30.709999084472656
2023-07-11,31.329999923706055
2023-07-12,31.790000915527344
2023-07-13,31.600000381469727
2023-07-14,31.350000381469727
2023-07-17,31.329999923706055
2023-07-18,31.579999923706055
2023-07-19,31.559999465942383
2023-07-20,30.93000030517578
2023-07-21,30.790000915527344
2023-07-24,30.979999542236328
2023-07-25,31.290000915527344
2023-07-26,31.56999969482422
2023-07-27,31.6299991607666
2023-07-28,32.33000183105469
2023-07-31,31.610000610351562
2023-08-01,31.829999923706055
2023-08-02,31.719999313354492
2023-08-03,31.940000534057617
2023-08-04,32.2599983215332
2023-08-07,32.58000183105469
2023-08-08,32.5099983215332
2023-08-09,32.0
2023-08-10,31.739999771118164
2023-08-11,31.93000030517578
2023-08-14,32.040000915527344
2023-08-15,32.02000045776367
2023-08-16,32.02000045776367
2023-08-17,30.950000762939453
2023-08-18,31.43000030517578
2023-08-21,31.389999389648438
2023-08-22,31.170000076293945
2023-08-23,31.350000381469727
2023-08-24,31.149999618530273
2023-08-25,31.389999389648438
2023-08-28,31.43000030517578
2023-08-29,32.560001373291016
2023-08-30,33.02000045776367
2023-08-31,32.84000015258789
2023-09-01,32.959999084472656
2023-09-05,31.59000015258789
2023-09-06,29.5
2023-09-07,29.799999237060547
2023-09-08,29.610000610351562
2023-09-11,30.229999542236328
2023-09-12,30.239999771118164
2023-09-13,29.3700008392334
2023-09-14,29.440000534057617
2023-09-15,28.219999313354492
2023-09-18,28.5
2023-09-19,28.489999771118164
2023-09-20,28.200000762939453
2023-09-21,27.959999084472656
2023-09-22,28.43000030517578
2023-09-25,28.68000030517578
2023-09-26,28.270000457763672
2023-09-27,28.760000228881836
2023-09-28,29.010000228881836
2023-09-29,28.850000381469727
2023-10-02,28.530000686645508
2023-10-03,28.399999618530273
2023-10-04,30.139999389648438
2023-10-05,29.81999969482422
2023-10-06,30.360000610351562
2023-10-09,30.510000228881836
2023-10-10,30.510000228881836
2023-10-11,31.18000030517578
2023-10-12,31.860000610351562
2023-10-13,31.459999084472656
2023-10-16,32.2599983215332
2023-10-17,32.0
2023-10-18,30.420000076293945
2023-10-19,30.149999618530273
2023-10-20,29.950000762939453
2023-10-23,29.520000457763672
2023-10-24,29.709999084472656
2023-10-25,29.299999237060547
2023-10-26,29.469999313354492
2023-10-27,29.43000030517578
2023-10-30,29.829999923706055
2023-10-31,30.079999923706055
2023-11-01,31.15999984741211
2023-11-02,31.190000534057617
2023-11-03,31.889999389648438
2023-11-06,31.239999771118164
2023-11-07,30.959999084472656
2023-11-08,31.079999923706055
2023-11-09,31.729999542236328
2023-11-10,31.450000762939453
2023-11-13,31.940000534057617
2023-11-14,33.33000183105469
2023-11-15,33.95000076293945
2023-11-16,33.650001525878906
2023-11-17,33.880001068115234
2023-11-20,34.060001373291016
2023-11-21,34.18000030517578
2023-11-22,34.5
2023-11-24,34.95000076293945
2023-11-27,35.02000045776367
2023-11-28,34.09000015258789
2023-11-29,34.4900016784668
2023-11-30,35.029998779296875
2023-12-01,36.0
2023-12-04,36.09000015258789
2023-12-05,36.459999084472656
2023-12-06,37.20000076293945
2023-12-07,36.400001525878906
2023-12-08,38.029998779296875
2023-12-11,38.060001373291016
2023-12-12,38.5
2023-12-13,38.900001525878906
2023-12-14,38.7599983215332
2023-12-15,39.2400016784668
2023-12-18,39.34000015258789
2023-12-19,39.86000061035156
2023-12-20,39.5099983215332
2023-12-21,40.0099983215332
2023-12-22,39.68000030517578
2023-12-26,40.040000915527344
2023-12-27,40.40999984741211
2023-12-28,40.599998474121094
2023-12-29,40.40999984741211
2024-01-02,39.61000061035156
2024-01-03,39.119998931884766
2024-01-04,39.099998474121094
2024-01-05,39.41999816894531
2024-01-08,40.150001525878906
2024-01-09,40.439998626708984
2024-01-10,40.88999938964844
2024-01-11,40.91999816894531
2024-01-12,41.0
2024-01-16,41.220001220703125
2024-01-17,40.43000030517578
2024-01-18,40.88999938964844
2024-01-19,41.040000915527344
2024-01-22,41.79999923706055
2024-01-23,41.75
2024-01-24,40.38999938964844
2024-01-25,40.29999923706055
2024-01-26,40.54999923706055
2024-01-29,42.0
2024-01-30,42.22999954223633
2024-01-31,41.310001373291016
2024-02-01,42.060001373291016
2024-02-02,42.150001525878906
2024-02-05,41.34000015258789
2024-02-06,41.470001220703125
2024-02-07,42.209999084472656
2024-02-08,42.97999954223633
2024-02-09,44.0
2024-02-12,44.15999984741211
2024-02-13,43.54999923706055
2024-02-14,43.619998931884766
2024-02-15,44.59000015258789
2024-02-16,44.56999969482422
2024-02-20,44.75
2024-02-21,44.63999938964844
2024-02-22,46.2599983215332
2024-02-23,46.56999969482422
2024-02-26,47.529998779296875
2024-02-27,47.31999969482422
2024-02-28,47.779998779296875
2024-02-29,47.72999954223633
2024-03-01,48.970001220703125
2024-03-04,49.209999084472656
2024-03-05,48.52000045776367
2024-03-06,49.369998931884766
2024-03-07,50.119998931884766
2024-03-08,49.70000076293945
2024-03-11,48.290000915527344
2024-03-12,49.349998474121094
2024-03-13,49.61000061035156
2024-03-14,50.279998779296875
2024-03-15,50.91999816894531
2024-03-18,50.689998626708984
