Date,ALGT
2010-04-29,42.248294830322266
2010-04-30,41.65702438354492
2010-05-03,42.15110778808594
2010-05-04,40.7741584777832
2010-05-05,41.3249397277832
2010-05-06,40.612144470214844
2010-05-07,39.99658203125
2010-05-10,41.85142517089844
2010-05-11,41.45454788208008
2010-05-12,43.172550201416016
2010-05-13,42.44095230102539
2010-05-14,42.005287170410156
2010-05-17,43.13966751098633
2010-05-18,42.046390533447266
2010-05-19,41.66824722290039
2010-05-20,41.5120735168457
2010-05-21,42.6546745300293
2010-05-24,41.47918701171875
2010-05-25,43.70686721801758
2010-05-26,45.21938705444336
2010-05-27,45.72904968261719
2010-05-28,45.44955062866211
2010-06-01,43.4273796081543
2010-06-02,44.742610931396484
2010-06-03,44.471343994140625
2010-06-04,41.1010627746582
2010-06-07,39.76115798950195
2010-06-08,39.177528381347656
2010-06-09,39.23508071899414
2010-06-10,40.57495880126953
2010-06-11,41.364112854003906
2010-06-14,41.027076721191406
2010-06-15,39.98310852050781
2010-06-16,39.1693115234375
2010-06-17,38.002037048339844
2010-06-18,37.64034652709961
2010-06-21,36.79365539550781
2010-06-22,36.251121520996094
2010-06-23,35.97987365722656
2010-06-24,35.50308609008789
2010-06-25,35.40444564819336
2010-06-28,35.34690856933594
2010-06-29,34.70573806762695
2010-06-30,35.09208297729492
2010-07-01,35.58530044555664
2010-07-02,35.519535064697266
2010-07-06,34.98522186279297
2010-07-07,36.97450637817383
2010-07-08,36.029178619384766
2010-07-09,36.97450637817383
2010-07-12,36.201820373535156
2010-07-13,36.90876007080078
2010-07-14,37.90340042114258
2010-07-15,37.79652404785156
2010-07-16,37.46772384643555
2010-07-19,37.22112274169922
2010-07-20,37.936283111572266
2010-07-21,35.82367706298828
2010-07-22,35.57707214355469
2010-07-23,36.029178619384766
2010-07-26,36.8265495300293
2010-07-27,36.34978103637695
2010-07-28,36.07029724121094
2010-07-29,35.8565673828125
2010-07-30,36.489524841308594
2010-08-02,37.19647216796875
2010-08-03,36.11960983276367
2010-08-04,35.11674118041992
2010-08-05,33.56312561035156
2010-08-06,33.431602478027344
2010-08-09,35.09208297729492
2010-08-10,35.7579231262207
2010-08-11,34.48379135131836
2010-08-12,34.55777359008789
2010-08-13,34.8947868347168
2010-08-16,34.31938552856445
2010-08-17,34.853694915771484
2010-08-18,34.829017639160156
2010-08-19,33.2672004699707
2010-08-20,33.62888717651367
2010-08-23,31.919078826904297
2010-08-24,31.2614688873291
2010-08-25,31.17103385925293
2010-08-26,31.664255142211914
2010-08-27,32.19034957885742
2010-08-30,31.499855041503906
2010-08-31,30.93266487121582
2010-09-01,31.705364227294922
2010-09-02,31.302570343017578
2010-09-03,31.894418716430664
2010-09-07,30.834014892578125
2010-09-08,31.582046508789062
2010-09-09,32.09171676635742
2010-09-10,32.07527160644531
2010-09-13,33.70286178588867
2010-09-14,34.47556686401367
2010-09-15,33.73575210571289
2010-09-16,33.96590805053711
2010-09-17,34.17142868041992
2010-09-20,34.68107986450195
2010-09-21,35.22361373901367
2010-09-22,34.50845718383789
2010-09-23,33.941253662109375
2010-09-24,34.459129333496094
2010-09-27,35.34690856933594
2010-09-28,35.34690856933594
2010-09-29,35.14141082763672
2010-09-30,34.78794479370117
2010-10-01,35.535972595214844
2010-10-04,34.18785858154297
2010-10-05,34.60708999633789
2010-10-06,34.48379135131836
2010-10-07,34.27827835083008
2010-10-08,32.70000076293945
2010-10-11,32.09171676635742
2010-10-12,32.387638092041016
2010-10-13,33.29186248779297
2010-10-14,33.54668426513672
2010-10-15,33.89193344116211
2010-10-18,33.87549591064453
2010-10-19,33.76041030883789
2010-10-20,34.10566711425781
2010-10-21,33.98235321044922
2010-10-22,34.261844635009766
2010-10-25,34.95233917236328
2010-10-26,35.70037841796875
2010-10-27,35.63462448120117
2010-10-28,38.396610260009766
2010-10-29,38.72541809082031
2010-11-01,38.95558166503906
2010-11-02,39.177528381347656
2010-11-03,40.08174514770508
2010-11-04,40.3037109375
2010-11-05,40.43522644042969
2010-11-08,40.07353210449219
2010-11-09,40.0899658203125
2010-11-10,39.44879150390625
2010-11-11,39.1446533203125
2010-11-12,38.99667739868164
2010-11-15,38.28152084350586
2010-11-16,37.78010177612305
2010-11-17,38.93092346191406
2010-11-18,39.75293731689453
2010-11-19,39.87625503540039
2010-11-22,40.73114776611328
2010-11-23,40.476318359375
2010-11-24,41.30656433105469
2010-11-26,41.11751174926758
2010-11-29,41.1503791809082
2010-11-30,41.04352569580078
2010-12-01,41.323001861572266
2010-12-02,41.16682052612305
2010-12-03,41.35588455200195
2010-12-06,41.964176177978516
2010-12-07,42.85196304321289
2010-12-08,43.04103088378906
2010-12-09,42.80263900756836
2010-12-10,43.22187423706055
2010-12-13,41.65180587768555
2010-12-14,41.42987060546875
2010-12-15,39.75293731689453
2010-12-16,39.81049346923828
2010-12-17,39.90913009643555
2010-12-20,40.02421188354492
2010-12-21,40.4270133972168
2010-12-22,40.84622573852539
2010-12-23,40.55852508544922
2010-12-27,40.64894104003906
2010-12-28,40.54207992553711
2010-12-29,40.5009880065918
2010-12-30,41.06819152832031
2010-12-31,40.476318359375
2011-01-03,41.79156494140625
2011-01-04,42.12858200073242
2011-01-05,42.53960418701172
2011-01-06,41.569602966308594
2011-01-07,41.569602966308594
2011-01-10,40.6653938293457
2011-01-11,38.61033248901367
2011-01-12,39.391258239746094
2011-01-13,39.4816780090332
2011-01-14,39.82692337036133
2011-01-18,38.856937408447266
2011-01-19,39.07888412475586
2011-01-20,38.74185562133789
2011-01-21,39.38303756713867
2011-01-24,38.98846435546875
2011-01-25,37.96095275878906
2011-01-26,39.57209396362305
2011-01-27,40.9859733581543
2011-01-28,38.83228302001953
2011-01-31,38.256874084472656
2011-02-01,35.24005126953125
2011-02-02,34.71395492553711
2011-02-03,34.06455993652344
2011-02-04,33.949485778808594
2011-02-07,32.889060974121094
2011-02-08,33.76041030883789
2011-02-09,33.9248161315918
2011-02-10,33.96590805053711
2011-02-11,34.39336013793945
2011-02-14,34.672847747802734
2011-02-15,34.968788146972656
2011-02-16,35.86478042602539
2011-02-17,36.333343505859375
2011-02-18,36.168941497802734
2011-02-22,34.253623962402344
2011-02-23,32.85619354248047
2011-02-24,33.54668426513672
2011-02-25,33.785072326660156
2011-02-28,33.9248161315918
2011-03-01,33.71107864379883
2011-03-02,33.62888717651367
2011-03-03,35.01811218261719
2011-03-04,34.61531066894531
2011-03-07,34.71395492553711
2011-03-08,35.5688591003418
2011-03-09,35.19072341918945
2011-03-10,34.853694915771484
2011-03-11,35.5935173034668
2011-03-14,35.50308609008789
2011-03-15,35.38801193237305
2011-03-16,35.429115295410156
2011-03-17,34.4098014831543
2011-03-18,35.05098342895508
2011-03-21,36.160709381103516
2011-03-22,35.21539306640625
2011-03-23,34.55777359008789
2011-03-24,34.60708999633789
2011-03-25,34.70573806762695
2011-03-28,35.55241775512695
2011-03-29,35.52774429321289
2011-03-30,36.22648239135742
2011-03-31,36.012752532958984
2011-04-01,35.8318977355957
2011-04-04,35.100311279296875
2011-04-05,35.363346099853516
2011-04-06,35.511314392089844
2011-04-07,35.12496566772461
2011-04-08,34.41802978515625
2011-04-11,35.04276657104492
2011-04-12,35.297584533691406
2011-04-13,34.771488189697266
2011-04-14,33.28364181518555
2011-04-15,33.571346282958984
2011-04-18,33.374061584472656
2011-04-19,33.5384635925293
2011-04-20,33.76041030883789
2011-04-21,33.817955017089844
2011-04-25,33.99057388305664
2011-04-26,34.73040008544922
2011-04-27,35.48666000366211
2011-04-28,35.42089080810547
2011-04-29,36.884090423583984
2011-05-02,36.64570617675781
2011-05-03,36.97450637817383
2011-05-04,36.9662971496582
2011-05-05,38.37194061279297
2011-05-06,38.150001525878906
2011-05-09,36.85121154785156
2011-05-10,37.533485412597656
2011-05-11,37.6732292175293
2011-05-12,37.75543975830078
2011-05-13,37.188236236572266
2011-05-16,37.45950698852539
2011-05-17,38.18288803100586
2011-05-18,38.46237564086914
2011-05-19,38.62677764892578
2011-05-20,37.993812561035156
2011-05-23,38.55280303955078
2011-05-24,38.503475189208984
2011-05-25,37.418399810791016
2011-05-26,37.86229705810547
2011-05-27,37.91983413696289
2011-05-31,37.49238967895508
2011-06-01,35.76613998413086
2011-06-02,35.33869552612305
2011-06-03,35.33047103881836
2011-06-06,34.78794479370117
2011-06-07,34.993438720703125
2011-06-08,35.05919647216797
2011-06-09,34.944122314453125
2011-06-10,35.01811218261719
2011-06-13,35.256492614746094
2011-06-14,36.029178619384766
2011-06-15,35.8565673828125
2011-06-16,35.80724334716797
2011-06-17,36.11138916015625
2011-06-20,36.990962982177734
2011-06-21,36.94163513183594
2011-06-22,36.54705810546875
2011-06-23,37.09782409667969
2011-06-24,38.36372375488281
2011-06-27,39.736507415771484
2011-06-28,40.69826889038086
2011-06-29,40.681819915771484
2011-06-30,40.69005584716797
2011-07-01,40.92021942138672
2011-07-05,40.69005584716797
2011-07-06,40.33658218383789
2011-07-07,40.03242492675781
2011-07-08,39.87625503540039
2011-07-11,39.52278518676758
2011-07-12,39.07888412475586
2011-07-13,38.63499069213867
2011-07-14,37.86229705810547
2011-07-15,37.895172119140625
2011-07-18,36.31689453125
2011-07-19,37.77187728881836
2011-07-20,36.98273468017578
2011-07-21,37.188236236572266
2011-07-22,36.563507080078125
2011-07-25,35.47021484375
2011-07-26,35.68394088745117
2011-07-27,35.35512924194336
2011-07-28,34.903011322021484
2011-07-29,35.371578216552734
2011-08-01,34.63175964355469
2011-08-02,33.40694046020508
2011-08-03,34.18785858154297
2011-08-04,33.95769500732422
2011-08-05,35.34690856933594
2011-08-08,34.11388397216797
2011-08-09,37.27865982055664
2011-08-10,35.7579231262207
2011-08-11,36.292232513427734
2011-08-12,36.68681716918945
2011-08-15,37.089603424072266
2011-08-16,36.51417922973633
2011-08-17,36.892311096191406
2011-08-18,35.91411209106445
2011-08-19,35.971649169921875
2011-08-22,35.70037841796875
2011-08-23,37.360862731933594
2011-08-24,37.015621185302734
2011-08-25,36.5799446105957
2011-08-26,37.048484802246094
2011-08-29,39.062442779541016
2011-08-30,38.48702621459961
2011-08-31,38.593894958496094
2011-09-01,37.615692138671875
2011-09-02,37.25400924682617
2011-09-06,37.1389274597168
2011-09-07,38.62677764892578
2011-09-08,37.42662811279297
2011-09-09,37.08137893676758
2011-09-12,37.28688430786133
2011-09-13,39.013118743896484
2011-09-14,38.52812957763672
2011-09-15,38.33907699584961
2011-09-16,38.61033248901367
2011-09-19,38.684322357177734
2011-09-20,37.68967056274414
2011-09-21,37.023834228515625
2011-09-22,37.1389274597168
2011-09-23,38.856937408447266
2011-09-26,39.350154876708984
2011-09-27,39.15287780761719
2011-09-28,38.191104888916016
2011-09-29,39.20218276977539
2011-09-30,38.74185562133789
2011-10-03,37.360862731933594
2011-10-04,39.07067108154297
2011-10-05,39.111759185791016
2011-10-06,40.02421188354492
2011-10-07,38.86516189575195
2011-10-10,40.221492767333984
2011-10-11,40.64894104003906
2011-10-12,40.77224349975586
2011-10-13,40.84622573852539
2011-10-14,41.40520095825195
2011-10-17,40.85445022583008
2011-10-18,41.47918701171875
2011-10-19,40.788692474365234
2011-10-20,41.42987060546875
2011-10-21,41.265472412109375
2011-10-24,42.95060729980469
2011-10-25,42.63002395629883
2011-10-26,43.25475311279297
2011-10-27,43.13145446777344
2011-10-28,43.31229019165039
2011-10-31,42.712223052978516
2011-11-01,42.325870513916016
2011-11-02,43.172550201416016
2011-11-03,44.232967376708984
2011-11-04,43.772621154785156
2011-11-07,42.94239044189453
2011-11-08,43.04924392700195
2011-11-09,41.47918701171875
2011-11-10,41.57783126831055
2011-11-11,43.1807746887207
2011-11-14,42.63002395629883
2011-11-15,42.23545455932617
2011-11-16,41.30656433105469
2011-11-17,40.821571350097656
2011-11-18,41.594276428222656
2011-11-21,41.08462142944336
2011-11-22,40.377685546875
2011-11-23,39.22686004638672
2011-11-25,39.391258239746094
2011-11-28,40.12284851074219
2011-11-29,40.94487762451172
2011-11-30,42.81086349487305
2011-12-01,42.62179946899414
2011-12-02,42.43273162841797
2011-12-05,42.671112060546875
2011-12-06,43.008148193359375
2011-12-07,43.501365661621094
2011-12-08,42.1943473815918
2011-12-09,42.57247543334961
2011-12-12,42.53137969970703
2011-12-13,41.63538360595703
2011-12-14,42.350528717041016
2011-12-15,43.88771438598633
2011-12-16,44.997440338134766
2011-12-19,44.4384765625
2011-12-20,44.997440338134766
2011-12-21,45.26048278808594
2011-12-22,45.16183853149414
2011-12-23,44.93166732788086
2011-12-27,44.668636322021484
2011-12-28,44.1014404296875
2011-12-29,44.569984436035156
2011-12-30,43.84660720825195
2012-01-03,43.772621154785156
2012-01-04,44.35626220703125
2012-01-05,44.47956848144531
2012-01-06,44.742610931396484
2012-01-09,44.397361755371094
2012-01-10,43.789066314697266
2012-01-11,43.9781379699707
2012-01-12,43.616432189941406
2012-01-13,43.56711959838867
2012-01-17,43.22187423706055
2012-01-18,43.33695983886719
2012-01-19,44.216514587402344
2012-01-20,44.34803771972656
2012-01-23,43.452049255371094
2012-01-24,44.33160400390625
2012-01-25,44.915245056152344
2012-01-26,45.15362548828125
2012-01-27,45.18650817871094
2012-01-30,45.16183853149414
2012-01-31,45.18650817871094
2012-02-01,46.255126953125
2012-02-02,45.613948822021484
2012-02-03,46.64970397949219
2012-02-06,45.33447265625
2012-02-07,44.61930465698242
2012-02-08,44.26584243774414
2012-02-09,44.430240631103516
2012-02-10,44.16719055175781
2012-02-13,44.25761032104492
2012-02-14,43.912376403808594
2012-02-15,44.45491409301758
2012-02-16,45.457767486572266
2012-02-17,45.63862228393555
2012-02-21,41.91486358642578
2012-02-22,40.94487762451172
2012-02-23,41.05173873901367
2012-02-24,39.78582763671875
2012-02-27,39.97488784790039
2012-02-28,41.018856048583984
2012-02-29,41.08462142944336
2012-03-01,41.08462142944336
2012-03-02,40.36946487426758
2012-03-05,39.8680305480957
2012-03-06,39.89268493652344
2012-03-07,39.498111724853516
2012-03-08,40.2543830871582
2012-03-09,40.88734436035156
2012-03-12,40.80513381958008
2012-03-13,41.421661376953125
2012-03-14,41.43809127807617
2012-03-15,42.38341522216797
2012-03-16,41.67647933959961
2012-03-19,42.087486267089844
2012-03-20,42.20256423950195
2012-03-21,42.342308044433594
2012-03-22,42.6546745300293
2012-03-23,42.57247543334961
2012-03-26,44.759063720703125
2012-03-27,44.28228759765625
2012-03-28,45.35090637207031
2012-03-29,45.507102966308594
2012-03-30,44.80015563964844
2012-04-02,45.268707275390625
2012-04-03,46.87164306640625
2012-04-04,49.59254837036133
2012-04-05,48.852718353271484
2012-04-09,47.784088134765625
2012-04-10,46.84698486328125
2012-04-11,46.814109802246094
2012-04-12,48.48280715942383
2012-04-13,48.24442672729492
2012-04-16,48.359519958496094
2012-04-17,48.79518127441406
2012-04-18,49.38703918457031
2012-04-19,49.148643493652344
2012-04-20,48.622554779052734
2012-04-23,47.603248596191406
2012-04-24,48.97602844238281
2012-04-25,49.1075553894043
2012-04-26,48.36772537231445
2012-04-27,49.34592819213867
2012-04-30,48.30195617675781
2012-05-01,49.34592819213867
2012-05-02,50.89132308959961
2012-05-03,52.206565856933594
2012-05-04,51.540733337402344
2012-05-07,52.15724182128906
2012-05-08,52.59290313720703
2012-05-09,52.04216003417969
2012-05-10,52.19834518432617
2012-05-11,52.6093635559082
2012-05-14,52.50249099731445
2012-05-15,52.80664825439453
2012-05-16,52.76554489135742
2012-05-17,51.014625549316406
2012-05-18,51.22014236450195
2012-05-21,51.507843017578125
2012-05-22,51.25301742553711
2012-05-23,51.77912139892578
2012-05-24,52.81486511230469
2012-05-25,52.642242431640625
2012-05-29,52.527156829833984
2012-05-30,52.527156829833984
2012-05-31,53.30807876586914
2012-06-01,52.6093635559082
2012-06-04,51.17905044555664
2012-06-05,51.3105583190918
2012-06-06,52.165470123291016
2012-06-07,52.05861282348633
2012-06-08,54.00679016113281
2012-06-11,53.464256286621094
2012-06-12,54.0396728515625
2012-06-13,55.20695114135742
2012-06-14,54.66441345214844
2012-06-15,53.67799377441406
2012-06-18,55.07541275024414
2012-06-19,56.472843170166016
2012-06-20,57.911373138427734
2012-06-21,57.27022171020508
2012-06-22,57.63191604614258
2012-06-25,56.719451904296875
2012-06-26,57.89495849609375
2012-06-27,56.957855224609375
2012-06-28,56.67014694213867
2012-06-29,57.2784423828125
2012-07-02,59.08687973022461
2012-07-03,57.500389099121094
2012-07-05,56.52216720581055
2012-07-06,57.53325653076172
2012-07-09,58.08403015136719
2012-07-10,57.90317916870117
2012-07-11,59.21840286254883
2012-07-12,58.552589416503906
2012-07-13,59.999324798583984
2012-07-16,60.55007553100586
2012-07-17,60.829566955566406
2012-07-18,60.69804382324219
2012-07-19,59.037574768066406
2012-07-20,57.434627532958984
2012-07-23,57.3524055480957
2012-07-24,56.22624969482422
2012-07-25,56.078277587890625
2012-07-26,56.88386154174805
2012-07-27,57.48394775390625
2012-07-30,57.03182601928711
2012-07-31,58.41282272338867
2012-08-01,54.66441345214844
2012-08-02,56.653690338134766
2012-08-03,56.555057525634766
2012-08-06,56.777008056640625
2012-08-07,56.686580657958984
2012-08-08,57.607242584228516
2012-08-09,55.05898666381836
2012-08-10,54.902801513671875
2012-08-13,55.81523132324219
2012-08-14,55.272705078125
2012-08-15,55.716590881347656
2012-08-16,55.75769805908203
2012-08-17,56.66191101074219
2012-08-20,57.549713134765625
2012-08-21,56.497520446777344
2012-08-22,55.790584564208984
2012-08-23,54.99323272705078
2012-08-24,54.820587158203125
2012-08-27,55.083648681640625
2012-08-28,54.39313507080078
2012-08-29,54.294498443603516
2012-08-30,54.52467346191406
2012-08-31,54.450679779052734
2012-09-04,54.10543441772461
2012-09-05,55.050758361816406
2012-09-06,55.28091812133789
2012-09-07,54.46712875366211
2012-09-10,53.91636276245117
2012-09-11,53.47248458862305
2012-09-12,54.3766975402832
2012-09-13,54.36024475097656
2012-09-14,53.01215362548828
2012-09-17,51.77912139892578
2012-09-18,51.90242385864258
2012-09-19,53.60399627685547
2012-09-20,52.93817138671875
2012-09-21,52.5600471496582
2012-09-24,52.41206359863281
2012-09-25,52.823089599609375
2012-09-26,53.332725524902344
2012-09-27,52.45317459106445
2012-09-28,52.08326721191406
2012-10-01,53.456031799316406
2012-10-02,53.13544464111328
2012-10-03,54.26983642578125
2012-10-04,54.92745590209961
2012-10-05,55.387786865234375
2012-10-08,55.41246795654297
2012-10-09,55.083648681640625
2012-10-10,55.99609375
2012-10-11,56.26734161376953
2012-10-12,56.4564208984375
2012-10-15,57.38528823852539
2012-10-16,57.311317443847656
2012-10-17,56.645469665527344
2012-10-18,57.122257232666016
2012-10-19,56.5304069519043
2012-10-22,56.719451904296875
2012-10-23,57.2784423828125
2012-10-24,56.42353439331055
2012-10-25,58.0511360168457
2012-10-26,59.02112579345703
2012-10-31,59.793819427490234
2012-11-01,60.99397659301758
2012-11-02,59.9828987121582
2012-11-05,60.82135009765625
2012-11-06,61.52828598022461
2012-11-07,61.52007293701172
2012-11-08,61.783111572265625
2012-11-09,60.77202606201172
2012-11-12,60.27058792114258
2012-11-13,59.58831024169922
2012-11-14,57.87852478027344
2012-11-15,58.289520263671875
2012-11-16,58.47859573364258
2012-11-19,59.75271987915039
2012-11-20,60.68160629272461
2012-11-21,61.16660690307617
2012-11-23,61.446067810058594
2012-11-26,60.665184020996094
2012-11-27,60.60762023925781
2012-11-28,61.942630767822266
2012-11-29,62.46650314331055
2012-11-30,62.542545318603516
2012-12-03,62.136959075927734
2012-12-04,62.84672164916992
2012-12-05,62.34820556640625
2012-12-06,63.33677673339844
2012-12-07,61.89192199707031
2012-12-10,61.511714935302734
2012-12-11,61.61309051513672
2012-12-12,62.15386962890625
2012-12-13,62.49184799194336
2012-12-14,62.542545318603516
2012-12-17,62.9903450012207
2012-12-18,63.78461456298828
2012-12-19,64.57884979248047
2012-12-20,64.47744750976562
2012-12-21,64.13103485107422
2012-12-24,65.33084869384766
2012-12-26,62.06092834472656
2012-12-27,61.07232666015625
2012-12-28,61.148399353027344
2012-12-31,62.02712631225586
2013-01-02,63.77617263793945
2013-01-03,63.733917236328125
2013-01-04,65.25480651855469
2013-01-07,65.82935333251953
2013-01-08,64.71404266357422
2013-01-09,64.9421615600586
2013-01-10,64.02963256835938
2013-01-11,61.942630767822266
2013-01-14,63.07485580444336
2013-01-15,63.319881439208984
2013-01-16,62.964988708496094
2013-01-17,62.66083526611328
2013-01-18,62.51718521118164
2013-01-22,63.252296447753906
2013-01-23,63.04104232788086
2013-01-24,62.3312873840332
2013-01-25,62.534088134765625
2013-01-28,63.573360443115234
2013-01-29,64.62955474853516
2013-01-30,62.31441116333008
2013-01-31,62.92276382446289
2013-02-01,63.252296447753906
2013-02-04,62.84672164916992
2013-02-05,63.22694396972656
2013-02-06,64.6971206665039
2013-02-07,65.91386413574219
2013-02-08,66.00682067871094
2013-02-11,66.19268035888672
2013-02-12,65.9307632446289
2013-02-13,67.38404083251953
2013-02-14,66.8010482788086
2013-02-15,67.96705627441406
2013-02-19,67.88256072998047
2013-02-20,66.77568817138672
2013-02-21,67.24042510986328
2013-02-22,67.88256072998047
2013-02-25,66.90242767333984
2013-02-26,67.84033203125
2013-02-27,68.1952133178711
2013-02-28,67.84033203125
2013-03-01,68.65992736816406
2013-03-04,70.26530456542969
2013-03-05,71.66791534423828
2013-03-06,70.9074478149414
2013-03-07,71.33837127685547
2013-03-08,72.02278137207031
2013-03-11,72.09881591796875
2013-03-12,71.6172103881836
2013-03-13,72.41143035888672
2013-03-14,73.28173828125
2013-03-15,72.78321838378906
2013-03-18,73.4000473022461
2013-03-19,74.27877807617188
2013-03-20,74.38861083984375
2013-03-21,73.27328491210938
2013-03-22,73.05360412597656
2013-03-25,72.52130889892578
2013-03-26,73.045166015625
2013-03-27,74.60832214355469
2013-03-28,75.01387023925781
2013-04-01,73.29865264892578
2013-04-02,72.93531799316406
2013-04-03,70.53568267822266
2013-04-04,71.8115463256836
2013-04-05,72.33538818359375
2013-04-08,73.14655303955078
2013-04-09,72.88462829589844
2013-04-10,74.20272064208984
2013-04-11,74.64208984375
2013-04-12,74.77729034423828
2013-04-15,72.66490936279297
2013-04-16,75.30958557128906
2013-04-17,75.31803894042969
2013-04-18,75.05612182617188
2013-04-19,76.4925308227539
2013-04-22,77.7430419921875
2013-04-23,78.31758117675781
2013-04-24,77.92890930175781
2013-04-25,76.43335723876953
2013-04-26,75.86727142333984
2013-04-29,76.02781677246094
2013-04-30,75.96019744873047
2013-05-01,74.16893005371094
2013-05-02,75.35185241699219
2013-05-03,76.33195495605469
2013-05-06,77.083984375
2013-05-07,77.24451446533203
2013-05-08,77.81063079833984
2013-05-09,77.25296783447266
2013-05-10,78.08944702148438
2013-05-13,77.61630249023438
2013-05-14,77.61630249023438
2013-05-15,79.5258560180664
2013-05-16,80.02433776855469
2013-05-17,80.4637222290039
2013-05-20,78.93437194824219
2013-05-21,78.36827087402344
2013-05-22,78.02185821533203
2013-05-23,78.2584457397461
2013-05-24,78.85836029052734
2013-05-28,79.29772186279297
2013-05-29,77.63317108154297
2013-05-30,78.4020767211914
2013-05-31,78.1655044555664
2013-06-03,80.60740661621094
2013-06-04,81.43543243408203
2013-06-05,81.012939453125
2013-06-06,81.06363677978516
2013-06-07,84.47723388671875
2013-06-10,85.17850494384766
2013-06-11,85.51648712158203
2013-06-12,85.14469146728516
2013-06-13,85.9474105834961
2013-06-14,85.29681396484375
2013-06-17,86.35298156738281
2013-06-18,89.06524658203125
2013-06-19,88.65120697021484
2013-06-20,86.1839828491211
2013-06-21,86.20088958740234
2013-06-24,87.39224243164062
2013-06-25,90.05381774902344
2013-06-26,88.64278411865234
2013-06-27,89.05679321289062
2013-06-28,89.55530548095703
2013-07-01,90.78892517089844
2013-07-02,90.66218566894531
2013-07-03,90.8058090209961
2013-07-05,90.34954833984375
2013-07-08,89.63980102539062
2013-07-09,83.20979309082031
2013-07-10,83.1422119140625
2013-07-11,84.89122772216797
2013-07-12,83.75055694580078
2013-07-15,86.80923461914062
2013-07-16,87.10498046875
2013-07-17,89.38630676269531
2013-07-18,89.58909606933594
2013-07-19,88.9976577758789
2013-07-22,90.32421112060547
2013-07-23,79.84693145751953
2013-07-24,78.48658752441406
2013-07-25,79.23013305664062
2013-07-26,80.57359313964844
2013-07-29,81.8156509399414
2013-07-30,83.04081726074219
2013-07-31,82.2803726196289
2013-08-01,82.80423736572266
2013-08-02,82.65214538574219
2013-08-05,83.13373565673828
2013-08-06,82.80423736572266
2013-08-07,82.72819519042969
2013-08-08,82.61837005615234
2013-08-09,82.69438171386719
2013-08-12,82.48316192626953
2013-08-13,80.79327392578125
2013-08-14,79.77933502197266
2013-08-15,80.31165313720703
2013-08-16,79.89762115478516
2013-08-19,79.263916015625
2013-08-20,80.33699798583984
2013-08-21,79.80467987060547
2013-08-22,81.30021667480469
2013-08-23,80.6496353149414
2013-08-26,81.12281036376953
2013-08-27,79.87230682373047
2013-08-28,78.79073333740234
2013-08-29,80.44685363769531
2013-08-30,79.85539245605469
2013-09-03,79.12029266357422
2013-09-04,79.93142700195312
2013-09-05,80.01590728759766
2013-09-06,78.76541137695312
2013-09-09,80.84396362304688
2013-09-10,83.51398468017578
2013-09-11,83.04081726074219
2013-09-12,81.56217193603516
2013-09-13,83.1422119140625
2013-09-16,83.17599487304688
2013-09-17,84.30821228027344
