Date,ACLS
2010-05-05,9.4399995803833
2010-05-06,8.720000267028809
2010-05-07,8.039999961853027
2010-05-10,8.960000038146973
2010-05-11,8.84000015258789
2010-05-12,9.199999809265137
2010-05-13,9.5600004196167
2010-05-14,8.84000015258789
2010-05-17,8.800000190734863
2010-05-18,8.760000228881836
2010-05-19,8.399999618530273
2010-05-20,7.71999979019165
2010-05-21,7.760000228881836
2010-05-24,7.239999771118164
2010-05-25,7.039999961853027
2010-05-26,7.079999923706055
2010-05-27,7.960000038146973
2010-05-28,7.920000076293945
2010-06-01,7.559999942779541
2010-06-02,7.71999979019165
2010-06-03,7.559999942779541
2010-06-04,7.360000133514404
2010-06-07,6.599999904632568
2010-06-08,6.400000095367432
2010-06-09,6.28000020980835
2010-06-10,6.480000019073486
2010-06-11,6.880000114440918
2010-06-14,6.639999866485596
2010-06-15,7.360000133514404
2010-06-16,7.559999942779541
2010-06-17,7.559999942779541
2010-06-18,7.920000076293945
2010-06-21,8.279999732971191
2010-06-22,7.760000228881836
2010-06-23,7.239999771118164
2010-06-24,6.880000114440918
2010-06-25,7.079999923706055
2010-06-28,6.880000114440918
2010-06-29,6.440000057220459
2010-06-30,6.199999809265137
2010-07-01,6.360000133514404
2010-07-02,6.320000171661377
2010-07-06,5.679999828338623
2010-07-07,6.28000020980835
2010-07-08,6.320000171661377
2010-07-09,6.960000038146973
2010-07-12,6.71999979019165
2010-07-13,7.199999809265137
2010-07-14,6.840000152587891
2010-07-15,6.400000095367432
2010-07-16,6.71999979019165
2010-07-19,7.320000171661377
2010-07-20,7.039999961853027
2010-07-21,6.760000228881836
2010-07-22,6.71999979019165
2010-07-23,6.920000076293945
2010-07-26,7.199999809265137
2010-07-27,7.320000171661377
2010-07-28,6.800000190734863
2010-07-29,6.519999980926514
2010-07-30,6.679999828338623
2010-08-02,6.679999828338623
2010-08-03,7.119999885559082
2010-08-04,7.440000057220459
2010-08-05,6.960000038146973
2010-08-06,6.840000152587891
2010-08-09,6.960000038146973
2010-08-10,6.639999866485596
2010-08-11,6.039999961853027
2010-08-12,6.039999961853027
2010-08-13,6.239999771118164
2010-08-16,6.360000133514404
2010-08-17,6.400000095367432
2010-08-18,6.360000133514404
2010-08-19,6.0
2010-08-20,6.0
2010-08-23,5.840000152587891
2010-08-24,5.559999942779541
2010-08-25,5.880000114440918
2010-08-26,5.559999942779541
2010-08-27,5.840000152587891
2010-08-30,5.71999979019165
2010-08-31,5.400000095367432
2010-09-01,5.920000076293945
2010-09-02,6.0
2010-09-03,6.119999885559082
2010-09-07,5.800000190734863
2010-09-08,5.880000114440918
2010-09-09,5.960000038146973
2010-09-10,5.840000152587891
2010-09-13,6.0
2010-09-14,6.360000133514404
2010-09-15,6.559999942779541
2010-09-16,6.400000095367432
2010-09-17,6.599999904632568
2010-09-20,6.679999828338623
2010-09-21,6.480000019073486
2010-09-22,6.440000057220459
2010-09-23,6.559999942779541
2010-09-24,6.840000152587891
2010-09-27,7.079999923706055
2010-09-28,7.639999866485596
2010-09-29,7.760000228881836
2010-09-30,7.71999979019165
2010-10-01,7.760000228881836
2010-10-04,7.360000133514404
2010-10-05,7.559999942779541
2010-10-06,7.360000133514404
2010-10-07,7.440000057220459
2010-10-08,7.480000019073486
2010-10-11,7.360000133514404
2010-10-12,7.760000228881836
2010-10-13,7.920000076293945
2010-10-14,7.800000190734863
2010-10-15,8.0
2010-10-18,8.279999732971191
2010-10-19,8.4399995803833
2010-10-20,8.800000190734863
2010-10-21,8.4399995803833
2010-10-22,8.4399995803833
2010-10-25,8.520000457763672
2010-10-26,8.520000457763672
2010-10-27,8.399999618530273
2010-10-28,8.039999961853027
2010-10-29,8.5600004196167
2010-11-01,8.239999771118164
2010-11-02,8.520000457763672
2010-11-03,8.520000457763672
2010-11-04,10.239999771118164
2010-11-05,10.119999885559082
2010-11-08,10.319999694824219
2010-11-09,10.960000038146973
2010-11-10,11.119999885559082
2010-11-11,10.920000076293945
2010-11-12,10.760000228881836
2010-11-15,10.5600004196167
2010-11-16,10.15999984741211
2010-11-17,9.960000038146973
2010-11-18,10.520000457763672
2010-11-19,10.640000343322754
2010-11-22,10.479999542236328
2010-11-23,10.239999771118164
2010-11-24,10.399999618530273
2010-11-26,10.359999656677246
2010-11-29,10.15999984741211
2010-11-30,9.920000076293945
2010-12-01,10.239999771118164
2010-12-02,9.84000015258789
2010-12-03,10.399999618530273
2010-12-06,11.039999961853027
2010-12-07,11.4399995803833
2010-12-08,11.279999732971191
2010-12-09,12.720000267028809
2010-12-10,12.960000038146973
2010-12-13,12.600000381469727
2010-12-14,12.0
2010-12-15,12.079999923706055
2010-12-16,13.760000228881836
2010-12-17,13.079999923706055
2010-12-20,13.319999694824219
2010-12-21,14.720000267028809
2010-12-22,14.399999618530273
2010-12-23,14.079999923706055
2010-12-27,14.199999809265137
2010-12-28,13.800000190734863
2010-12-29,13.920000076293945
2010-12-30,13.880000114440918
2010-12-31,13.84000015258789
2011-01-03,14.479999542236328
2011-01-04,13.84000015258789
2011-01-05,13.279999732971191
2011-01-06,13.079999923706055
2011-01-07,12.960000038146973
2011-01-10,12.800000190734863
2011-01-11,13.359999656677246
2011-01-12,14.319999694824219
2011-01-13,14.399999618530273
2011-01-14,14.680000305175781
2011-01-18,14.319999694824219
2011-01-19,13.279999732971191
2011-01-20,12.84000015258789
2011-01-21,12.84000015258789
2011-01-24,12.960000038146973
2011-01-25,12.520000457763672
2011-01-26,13.680000305175781
2011-01-27,13.84000015258789
2011-01-28,13.960000038146973
2011-01-31,13.880000114440918
2011-02-01,14.239999771118164
2011-02-02,10.960000038146973
2011-02-03,10.4399995803833
2011-02-04,11.119999885559082
2011-02-07,11.0
2011-02-08,11.239999771118164
2011-02-09,11.079999923706055
2011-02-10,11.279999732971191
2011-02-11,11.399999618530273
2011-02-14,11.399999618530273
2011-02-15,10.880000114440918
2011-02-16,11.039999961853027
2011-02-17,11.359999656677246
2011-02-18,11.5600004196167
2011-02-22,11.119999885559082
2011-02-23,10.239999771118164
2011-02-24,10.800000190734863
2011-02-25,11.15999984741211
2011-02-28,11.0
2011-03-01,10.5600004196167
2011-03-02,11.199999809265137
2011-03-03,11.5600004196167
2011-03-04,11.640000343322754
2011-03-07,10.920000076293945
2011-03-08,10.84000015258789
2011-03-09,10.600000381469727
2011-03-10,10.119999885559082
2011-03-11,10.039999961853027
2011-03-14,10.0
2011-03-15,9.800000190734863
2011-03-16,9.199999809265137
2011-03-17,8.84000015258789
2011-03-18,9.199999809265137
2011-03-21,10.15999984741211
2011-03-22,10.0
2011-03-23,10.319999694824219
2011-03-24,10.319999694824219
2011-03-25,10.239999771118164
2011-03-28,10.239999771118164
2011-03-29,10.359999656677246
2011-03-30,10.520000457763672
2011-03-31,10.600000381469727
2011-04-01,10.359999656677246
2011-04-04,10.239999771118164
2011-04-05,10.119999885559082
2011-04-06,10.239999771118164
2011-04-07,9.920000076293945
2011-04-08,9.319999694824219
2011-04-11,9.0
2011-04-12,8.84000015258789
2011-04-13,8.960000038146973
2011-04-14,8.960000038146973
2011-04-15,8.880000114440918
2011-04-18,9.0
2011-04-19,8.760000228881836
2011-04-20,9.239999771118164
2011-04-21,9.880000114440918
2011-04-25,9.680000305175781
2011-04-26,10.359999656677246
2011-04-27,9.960000038146973
2011-04-28,7.159999847412109
2011-04-29,7.480000019073486
2011-05-02,7.28000020980835
2011-05-03,7.039999961853027
2011-05-04,7.960000038146973
2011-05-05,7.760000228881836
2011-05-06,7.840000152587891
2011-05-09,7.840000152587891
2011-05-10,7.760000228881836
2011-05-11,7.559999942779541
2011-05-12,7.840000152587891
2011-05-13,7.559999942779541
2011-05-16,7.480000019073486
2011-05-17,7.239999771118164
2011-05-18,7.440000057220459
2011-05-19,7.239999771118164
2011-05-20,7.079999923706055
2011-05-23,6.840000152587891
2011-05-24,6.559999942779541
2011-05-25,6.639999866485596
2011-05-26,6.920000076293945
2011-05-27,7.159999847412109
2011-05-31,7.199999809265137
2011-06-01,7.320000171661377
2011-06-02,7.480000019073486
2011-06-03,7.239999771118164
2011-06-06,7.039999961853027
2011-06-07,6.840000152587891
2011-06-08,6.559999942779541
2011-06-09,6.840000152587891
2011-06-10,6.440000057220459
2011-06-13,6.400000095367432
2011-06-14,6.559999942779541
2011-06-15,6.559999942779541
2011-06-16,6.28000020980835
2011-06-17,6.039999961853027
2011-06-20,6.360000133514404
2011-06-21,6.71999979019165
2011-06-22,6.559999942779541
2011-06-23,6.440000057220459
2011-06-24,7.0
2011-06-27,6.800000190734863
2011-06-28,6.840000152587891
2011-06-29,6.760000228881836
2011-06-30,6.559999942779541
2011-07-01,6.679999828338623
2011-07-05,7.119999885559082
2011-07-06,7.119999885559082
2011-07-07,7.480000019073486
2011-07-08,7.199999809265137
2011-07-11,6.880000114440918
2011-07-12,6.679999828338623
2011-07-13,6.599999904632568
2011-07-14,6.519999980926514
2011-07-15,6.400000095367432
2011-07-18,6.400000095367432
2011-07-19,6.519999980926514
2011-07-20,6.800000190734863
2011-07-21,6.920000076293945
2011-07-22,6.920000076293945
2011-07-25,7.199999809265137
2011-07-26,7.28000020980835
2011-07-27,6.800000190734863
2011-07-28,6.880000114440918
2011-07-29,6.639999866485596
2011-08-01,6.679999828338623
2011-08-02,6.400000095367432
2011-08-03,6.159999847412109
2011-08-04,5.639999866485596
2011-08-05,5.920000076293945
2011-08-08,5.119999885559082
2011-08-09,5.559999942779541
2011-08-10,5.159999847412109
2011-08-11,5.480000019073486
2011-08-12,5.360000133514404
2011-08-15,5.960000038146973
2011-08-16,5.800000190734863
2011-08-17,5.599999904632568
2011-08-18,5.28000020980835
2011-08-19,5.199999809265137
2011-08-22,5.119999885559082
2011-08-23,5.440000057220459
2011-08-24,5.519999980926514
2011-08-25,5.199999809265137
2011-08-26,5.599999904632568
2011-08-29,5.960000038146973
2011-08-30,5.800000190734863
2011-08-31,5.440000057220459
2011-09-01,5.28000020980835
2011-09-02,5.239999771118164
2011-09-06,5.159999847412109
2011-09-07,5.28000020980835
2011-09-08,5.28000020980835
2011-09-09,5.119999885559082
2011-09-12,5.320000171661377
2011-09-13,5.599999904632568
2011-09-14,5.599999904632568
2011-09-15,5.71999979019165
2011-09-16,5.559999942779541
2011-09-19,5.440000057220459
2011-09-20,5.119999885559082
2011-09-21,5.039999961853027
2011-09-22,4.679999828338623
2011-09-23,4.920000076293945
2011-09-26,4.760000228881836
2011-09-27,4.840000152587891
2011-09-28,4.639999866485596
2011-09-29,4.800000190734863
2011-09-30,4.800000190734863
2011-10-03,4.320000171661377
2011-10-04,4.559999942779541
2011-10-05,4.71999979019165
2011-10-06,4.840000152587891
2011-10-07,4.679999828338623
2011-10-10,4.840000152587891
2011-10-11,5.0
2011-10-12,5.199999809265137
2011-10-13,5.199999809265137
2011-10-14,5.360000133514404
2011-10-17,4.800000190734863
2011-10-18,5.039999961853027
2011-10-19,4.920000076293945
2011-10-20,4.920000076293945
2011-10-21,4.960000038146973
2011-10-24,5.199999809265137
2011-10-25,4.880000114440918
2011-10-26,5.519999980926514
2011-10-27,5.920000076293945
2011-10-28,5.960000038146973
2011-10-31,5.599999904632568
2011-11-01,5.239999771118164
2011-11-02,5.519999980926514
2011-11-03,5.679999828338623
2011-11-04,5.840000152587891
2011-11-07,5.71999979019165
2011-11-08,5.760000228881836
2011-11-09,5.320000171661377
2011-11-10,5.400000095367432
2011-11-11,5.599999904632568
2011-11-14,5.239999771118164
2011-11-15,5.159999847412109
2011-11-16,5.039999961853027
2011-11-17,4.880000114440918
2011-11-18,4.960000038146973
2011-11-21,4.71999979019165
2011-11-22,4.519999980926514
2011-11-23,4.400000095367432
2011-11-25,4.519999980926514
2011-11-28,4.639999866485596
2011-11-29,4.760000228881836
2011-11-30,5.079999923706055
2011-12-01,5.119999885559082
2011-12-02,5.320000171661377
2011-12-05,5.320000171661377
2011-12-06,5.519999980926514
2011-12-07,5.480000019073486
2011-12-08,5.079999923706055
2011-12-09,5.400000095367432
2011-12-12,5.119999885559082
2011-12-13,4.880000114440918
2011-12-14,5.039999961853027
2011-12-15,5.159999847412109
2011-12-16,5.159999847412109
2011-12-19,4.800000190734863
2011-12-20,5.0
2011-12-21,5.079999923706055
2011-12-22,5.440000057220459
2011-12-23,5.519999980926514
2011-12-27,5.440000057220459
2011-12-28,5.159999847412109
2011-12-29,5.320000171661377
2011-12-30,5.320000171661377
2012-01-03,5.559999942779541
2012-01-04,5.440000057220459
2012-01-05,6.159999847412109
2012-01-06,6.800000190734863
2012-01-09,6.599999904632568
2012-01-10,6.440000057220459
2012-01-11,6.440000057220459
2012-01-12,6.400000095367432
2012-01-13,6.239999771118164
2012-01-17,6.360000133514404
2012-01-18,6.960000038146973
2012-01-19,7.320000171661377
2012-01-20,7.119999885559082
2012-01-23,7.119999885559082
2012-01-24,7.0
2012-01-25,7.519999980926514
2012-01-26,7.480000019073486
2012-01-27,7.440000057220459
2012-01-30,6.880000114440918
2012-01-31,7.199999809265137
2012-02-01,7.079999923706055
2012-02-02,7.440000057220459
2012-02-03,7.199999809265137
2012-02-06,7.28000020980835
2012-02-07,7.119999885559082
2012-02-08,6.679999828338623
2012-02-09,6.800000190734863
2012-02-10,6.800000190734863
2012-02-13,6.800000190734863
2012-02-14,6.639999866485596
2012-02-15,6.480000019073486
2012-02-16,6.679999828338623
2012-02-17,7.159999847412109
2012-02-21,6.800000190734863
2012-02-22,6.920000076293945
2012-02-23,7.079999923706055
2012-02-24,6.800000190734863
2012-02-27,6.840000152587891
2012-02-28,6.880000114440918
2012-02-29,6.639999866485596
2012-03-01,6.71999979019165
2012-03-02,6.599999904632568
2012-03-05,6.28000020980835
2012-03-06,6.239999771118164
2012-03-07,6.199999809265137
2012-03-08,6.559999942779541
2012-03-09,6.519999980926514
2012-03-12,6.519999980926514
2012-03-13,6.320000171661377
2012-03-14,6.440000057220459
2012-03-15,6.599999904632568
2012-03-16,6.639999866485596
2012-03-19,7.079999923706055
2012-03-20,7.039999961853027
2012-03-21,6.920000076293945
2012-03-22,7.159999847412109
2012-03-23,7.119999885559082
2012-03-26,7.28000020980835
2012-03-27,7.119999885559082
2012-03-28,6.760000228881836
2012-03-29,6.800000190734863
2012-03-30,6.880000114440918
2012-04-02,7.039999961853027
2012-04-03,6.71999979019165
2012-04-04,6.480000019073486
2012-04-05,6.28000020980835
2012-04-09,6.159999847412109
2012-04-10,6.079999923706055
2012-04-11,6.079999923706055
2012-04-12,6.320000171661377
2012-04-13,6.039999961853027
2012-04-16,6.079999923706055
2012-04-17,6.119999885559082
2012-04-18,5.760000228881836
2012-04-19,5.639999866485596
2012-04-20,5.599999904632568
2012-04-23,5.639999866485596
2012-04-24,5.920000076293945
2012-04-25,6.039999961853027
2012-04-26,5.71999979019165
2012-04-27,5.599999904632568
2012-04-30,5.440000057220459
2012-05-01,5.559999942779541
2012-05-02,5.360000133514404
2012-05-03,4.840000152587891
2012-05-04,5.0
2012-05-07,4.920000076293945
2012-05-08,4.880000114440918
2012-05-09,4.840000152587891
2012-05-10,4.880000114440918
2012-05-11,4.71999979019165
2012-05-14,4.639999866485596
2012-05-15,4.599999904632568
2012-05-16,4.28000020980835
2012-05-17,4.320000171661377
2012-05-18,4.199999809265137
2012-05-21,4.159999847412109
2012-05-22,4.0
2012-05-23,4.119999885559082
2012-05-24,4.039999961853027
2012-05-25,4.480000019073486
2012-05-29,4.639999866485596
2012-05-30,4.519999980926514
2012-05-31,4.440000057220459
2012-06-01,4.360000133514404
2012-06-04,4.480000019073486
2012-06-05,4.480000019073486
2012-06-06,4.840000152587891
2012-06-07,4.840000152587891
2012-06-08,4.760000228881836
2012-06-11,4.519999980926514
2012-06-12,4.639999866485596
2012-06-13,4.559999942779541
2012-06-14,4.599999904632568
2012-06-15,4.800000190734863
2012-06-18,4.880000114440918
2012-06-19,5.0
2012-06-20,5.0
2012-06-21,4.71999979019165
2012-06-22,4.920000076293945
2012-06-25,4.800000190734863
2012-06-26,4.760000228881836
2012-06-27,4.760000228881836
2012-06-28,4.480000019073486
2012-06-29,4.800000190734863
2012-07-02,4.800000190734863
2012-07-03,4.800000190734863
2012-07-05,4.679999828338623
2012-07-06,4.519999980926514
2012-07-09,4.320000171661377
2012-07-10,4.119999885559082
2012-07-11,4.079999923706055
2012-07-12,3.880000114440918
2012-07-13,3.880000114440918
2012-07-16,3.7200000286102295
2012-07-17,3.559999942779541
2012-07-18,3.5999999046325684
2012-07-19,3.640000104904175
2012-07-20,3.680000066757202
2012-07-23,3.559999942779541
2012-07-24,3.5199999809265137
2012-07-25,3.5199999809265137
2012-07-26,3.559999942779541
2012-07-27,3.559999942779541
2012-07-30,3.440000057220459
2012-07-31,3.4000000953674316
2012-08-01,3.1600000858306885
2012-08-02,3.119999885559082
2012-08-03,3.559999942779541
2012-08-06,3.640000104904175
2012-08-07,3.759999990463257
2012-08-08,3.9600000381469727
2012-08-09,4.159999847412109
2012-08-10,4.119999885559082
2012-08-13,4.119999885559082
2012-08-14,4.039999961853027
2012-08-15,4.119999885559082
2012-08-16,4.199999809265137
2012-08-17,4.159999847412109
2012-08-20,4.079999923706055
2012-08-21,4.0
2012-08-22,3.9600000381469727
2012-08-23,3.880000114440918
2012-08-24,3.9600000381469727
2012-08-27,4.0
2012-08-28,4.039999961853027
2012-08-29,4.28000020980835
2012-08-30,4.159999847412109
2012-08-31,4.199999809265137
2012-09-04,4.119999885559082
2012-09-05,4.0
2012-09-06,3.9600000381469727
2012-09-07,4.0
2012-09-10,3.9600000381469727
2012-09-11,4.079999923706055
2012-09-12,4.079999923706055
2012-09-13,4.199999809265137
2012-09-14,4.28000020980835
2012-09-17,4.239999771118164
2012-09-18,4.28000020980835
2012-09-19,4.360000133514404
2012-09-20,4.320000171661377
2012-09-21,4.559999942779541
2012-09-24,4.440000057220459
2012-09-25,4.599999904632568
2012-09-26,4.360000133514404
2012-09-27,4.28000020980835
2012-09-28,4.199999809265137
2012-10-01,4.199999809265137
2012-10-02,4.199999809265137
2012-10-03,4.199999809265137
2012-10-04,4.199999809265137
2012-10-05,4.199999809265137
2012-10-08,4.079999923706055
2012-10-09,3.880000114440918
2012-10-10,3.8399999141693115
2012-10-11,3.9200000762939453
2012-10-12,3.799999952316284
2012-10-15,3.9200000762939453
2012-10-16,3.9200000762939453
2012-10-17,3.9600000381469727
2012-10-18,3.799999952316284
2012-10-19,3.7200000286102295
2012-10-22,3.799999952316284
2012-10-23,3.680000066757202
2012-10-24,3.640000104904175
2012-10-25,3.640000104904175
2012-10-26,3.5999999046325684
2012-10-31,3.680000066757202
2012-11-01,3.799999952316284
2012-11-02,3.8399999141693115
2012-11-05,3.9200000762939453
2012-11-06,3.9200000762939453
2012-11-07,3.640000104904175
2012-11-08,3.5999999046325684
2012-11-09,3.559999942779541
2012-11-12,3.4800000190734863
2012-11-13,3.359999895095825
2012-11-14,3.4000000953674316
2012-11-15,3.4000000953674316
2012-11-16,3.4000000953674316
2012-11-19,3.680000066757202
2012-11-20,3.640000104904175
2012-11-21,3.680000066757202
2012-11-23,3.8399999141693115
2012-11-26,3.880000114440918
2012-11-27,3.880000114440918
2012-11-28,3.9200000762939453
2012-11-29,4.0
2012-11-30,3.9600000381469727
2012-12-03,4.0
2012-12-04,4.320000171661377
2012-12-05,4.840000152587891
2012-12-06,4.920000076293945
2012-12-07,4.840000152587891
2012-12-10,4.71999979019165
2012-12-11,4.800000190734863
2012-12-12,4.840000152587891
2012-12-13,4.71999979019165
2012-12-14,4.760000228881836
2012-12-17,4.760000228881836
2012-12-18,5.320000171661377
2012-12-19,5.28000020980835
2012-12-20,5.239999771118164
2012-12-21,5.400000095367432
2012-12-24,5.480000019073486
2012-12-26,5.599999904632568
2012-12-27,5.559999942779541
2012-12-28,5.440000057220459
2012-12-31,5.519999980926514
2013-01-02,5.480000019073486
2013-01-03,5.559999942779541
2013-01-04,5.559999942779541
2013-01-07,5.639999866485596
2013-01-08,5.480000019073486
2013-01-09,5.519999980926514
2013-01-10,5.440000057220459
2013-01-11,5.440000057220459
2013-01-14,5.239999771118164
2013-01-15,5.079999923706055
2013-01-16,5.0
2013-01-17,5.159999847412109
2013-01-18,5.079999923706055
2013-01-22,5.079999923706055
2013-01-23,5.039999961853027
2013-01-24,5.440000057220459
2013-01-25,5.519999980926514
2013-01-28,5.440000057220459
2013-01-29,5.599999904632568
2013-01-30,5.400000095367432
2013-01-31,5.400000095367432
2013-02-01,5.519999980926514
2013-02-04,5.400000095367432
2013-02-05,5.360000133514404
2013-02-06,5.440000057220459
2013-02-07,5.239999771118164
2013-02-08,5.28000020980835
2013-02-11,5.159999847412109
2013-02-12,5.199999809265137
2013-02-13,5.079999923706055
2013-02-14,5.159999847412109
2013-02-15,5.119999885559082
2013-02-19,5.079999923706055
2013-02-20,4.880000114440918
2013-02-21,4.840000152587891
2013-02-22,5.039999961853027
2013-02-25,4.71999979019165
2013-02-26,4.920000076293945
2013-02-27,4.880000114440918
2013-02-28,4.559999942779541
2013-03-01,4.599999904632568
2013-03-04,4.440000057220459
2013-03-05,4.400000095367432
2013-03-06,4.360000133514404
2013-03-07,4.400000095367432
2013-03-08,4.400000095367432
2013-03-11,4.400000095367432
2013-03-12,4.559999942779541
2013-03-13,4.599999904632568
2013-03-14,4.840000152587891
2013-03-15,4.920000076293945
2013-03-18,5.119999885559082
2013-03-19,4.960000038146973
2013-03-20,4.800000190734863
2013-03-21,4.800000190734863
2013-03-22,4.800000190734863
2013-03-25,4.920000076293945
2013-03-26,4.679999828338623
2013-03-27,4.800000190734863
2013-03-28,5.0
2013-04-01,5.0
2013-04-02,4.840000152587891
2013-04-03,4.800000190734863
2013-04-04,4.639999866485596
2013-04-05,4.639999866485596
2013-04-08,4.599999904632568
2013-04-09,4.519999980926514
2013-04-10,4.679999828338623
2013-04-11,4.880000114440918
2013-04-12,5.079999923706055
2013-04-15,4.840000152587891
2013-04-16,4.960000038146973
2013-04-17,4.760000228881836
2013-04-18,4.760000228881836
2013-04-19,4.679999828338623
2013-04-22,4.71999979019165
2013-04-23,5.0
2013-04-24,4.920000076293945
2013-04-25,5.039999961853027
2013-04-26,5.039999961853027
2013-04-29,5.239999771118164
2013-04-30,5.199999809265137
2013-05-01,4.880000114440918
2013-05-02,5.320000171661377
2013-05-03,5.480000019073486
2013-05-06,5.480000019073486
2013-05-07,5.28000020980835
2013-05-08,5.199999809265137
2013-05-09,5.28000020980835
2013-05-10,5.400000095367432
2013-05-13,5.400000095367432
2013-05-14,5.559999942779541
2013-05-15,5.71999979019165
2013-05-16,5.559999942779541
2013-05-17,5.960000038146973
2013-05-20,6.119999885559082
2013-05-21,6.0
2013-05-22,5.800000190734863
2013-05-23,6.0
2013-05-24,6.360000133514404
2013-05-28,6.400000095367432
2013-05-29,6.480000019073486
2013-05-30,6.400000095367432
2013-05-31,6.400000095367432
2013-06-03,6.559999942779541
2013-06-04,6.360000133514404
2013-06-05,6.440000057220459
2013-06-06,6.679999828338623
2013-06-07,7.159999847412109
2013-06-10,7.199999809265137
2013-06-11,6.800000190734863
2013-06-12,7.0
2013-06-13,7.159999847412109
2013-06-14,6.840000152587891
2013-06-17,6.920000076293945
2013-06-18,7.159999847412109
2013-06-19,7.039999961853027
2013-06-20,6.800000190734863
2013-06-21,6.800000190734863
2013-06-24,6.800000190734863
2013-06-25,7.079999923706055
2013-06-26,7.119999885559082
2013-06-27,7.159999847412109
2013-06-28,7.28000020980835
2013-07-01,7.199999809265137
2013-07-02,7.159999847412109
2013-07-03,7.159999847412109
2013-07-05,7.400000095367432
2013-07-08,7.360000133514404
2013-07-09,7.559999942779541
2013-07-10,7.840000152587891
2013-07-11,7.800000190734863
2013-07-12,7.679999828338623
2013-07-15,7.960000038146973
2013-07-16,8.0
2013-07-17,8.239999771118164
2013-07-18,8.239999771118164
2013-07-19,8.119999885559082
2013-07-22,7.960000038146973
2013-07-23,7.71999979019165
2013-07-24,7.760000228881836
2013-07-25,8.039999961853027
2013-07-26,8.199999809265137
2013-07-29,8.199999809265137
2013-07-30,8.760000228881836
2013-07-31,8.720000267028809
2013-08-01,8.84000015258789
2013-08-02,8.520000457763672
2013-08-05,8.039999961853027
2013-08-06,7.71999979019165
2013-08-07,7.599999904632568
2013-08-08,7.559999942779541
2013-08-09,7.400000095367432
2013-08-12,7.840000152587891
2013-08-13,8.15999984741211
2013-08-14,7.920000076293945
2013-08-15,7.71999979019165
2013-08-16,7.71999979019165
2013-08-19,7.480000019073486
2013-08-20,7.559999942779541
2013-08-21,7.519999980926514
2013-08-22,7.880000114440918
2013-08-23,7.800000190734863
2013-08-26,7.880000114440918
2013-08-27,7.480000019073486
2013-08-28,7.559999942779541
2013-08-29,7.960000038146973
2013-08-30,7.920000076293945
2013-09-03,7.800000190734863
2013-09-04,8.079999923706055
2013-09-05,8.239999771118164
2013-09-06,8.199999809265137
2013-09-09,8.84000015258789
2013-09-10,8.960000038146973
2013-09-11,9.039999961853027
2013-09-12,8.960000038146973
2013-09-13,9.079999923706055
2013-09-16,8.920000076293945
2013-09-17,9.039999961853027
2013-09-18,8.920000076293945
2013-09-19,8.920000076293945
2013-09-20,8.760000228881836
2013-09-23,8.520000457763672
2013-09-24,8.479999542236328
2013-09-25,8.84000015258789
2013-09-26,8.84000015258789
2013-09-27,8.600000381469727
