Date,GAP
2010-05-20,13.712241172790527
2010-05-21,13.970840454101562
2010-05-24,13.66808795928955
2010-05-25,13.83208179473877
2010-05-26,13.384252548217773
2010-05-27,13.869929313659668
2010-05-28,13.75008773803711
2010-06-01,13.491480827331543
2010-06-02,13.83208179473877
2010-06-03,13.75008773803711
2010-06-04,13.22026538848877
2010-06-07,13.068888664245605
2010-06-08,13.32749080657959
2010-06-09,13.3716459274292
2010-06-10,13.914080619812012
2010-06-11,13.869929313659668
2010-06-14,13.895153045654297
2010-06-15,13.989768981933594
2010-06-16,13.66808795928955
2010-06-17,13.384252548217773
2010-06-18,13.396870613098145
2010-06-21,13.207651138305664
2010-06-22,12.892279624938965
2010-06-23,12.911205291748047
2010-06-24,12.677831649780273
2010-06-25,12.74090576171875
2010-06-28,12.721980094909668
2010-06-29,12.330925941467285
2010-06-30,12.274160385131836
2010-07-01,12.551681518554688
2010-07-02,12.348828315734863
2010-07-06,12.279101371765137
2010-07-07,12.500969886779785
2010-07-08,11.550085067749023
2010-07-09,11.746602058410645
2010-07-12,11.924101829528809
2010-07-13,11.974811553955078
2010-07-14,11.803656578063965
2010-07-15,11.91142463684082
2010-07-16,11.493032455444336
2010-07-19,11.594461441040039
2010-07-20,11.71490478515625
2010-07-21,11.480352401733398
2010-07-22,11.619815826416016
2010-07-23,11.670530319213867
2010-07-26,12.069899559020996
2010-07-27,11.594461441040039
2010-07-28,11.378927230834961
2010-07-29,11.416960716247559
2010-07-30,11.480352401733398
2010-08-02,11.695887565612793
2010-08-03,11.214103698730469
2010-08-04,11.493032455444336
2010-08-05,11.702228546142578
2010-08-06,11.588119506835938
2010-08-09,11.76561450958252
2010-08-10,11.56910228729248
2010-08-11,11.32821273803711
2010-08-12,11.378927230834961
2010-08-13,11.201425552368164
2010-08-16,11.176070213317871
2010-08-17,11.182409286499023
2010-08-18,11.397940635681152
2010-08-19,11.226781845092773
2010-08-20,10.979552268981934
2010-08-23,10.865450859069824
2010-08-24,10.687950134277344
2010-08-25,10.751341819763184
2010-08-26,10.71964168548584
2010-08-27,10.795717239379883
2010-08-30,10.71330738067627
2010-08-31,10.70697021484375
2010-09-01,10.909820556640625
2010-09-02,11.049285888671875
2010-09-03,11.188749313354492
2010-09-07,10.92249870300293
2010-09-08,10.928839683532715
2010-09-09,10.992234230041504
2010-09-10,11.011247634887695
2010-09-13,11.290175437927246
2010-09-14,11.727582931518555
2010-09-15,11.790974617004395
2010-09-16,11.778294563293457
2010-09-17,11.987492561340332
2010-09-20,12.14597225189209
2010-09-21,11.91142463684082
2010-09-22,11.8099946975708
2010-09-23,11.733922958374023
2010-09-24,11.936776161193848
2010-09-27,11.79731273651123
2010-09-28,11.987492561340332
2010-09-29,11.89874267578125
2010-09-30,11.816329002380371
2010-10-01,11.733922958374023
2010-10-04,11.664188385009766
2010-10-05,11.841691017150879
2010-10-06,11.83535099029541
2010-10-07,11.486693382263184
2010-10-08,11.607807159423828
2010-10-11,11.646051406860352
2010-10-12,11.926521301269531
2010-10-13,12.105008125305176
2010-10-14,12.14963150024414
2010-10-15,12.442851066589355
2010-10-18,12.627708435058594
2010-10-19,12.461974143981934
2010-10-20,12.315360069274902
2010-10-21,12.143258094787598
2010-10-22,12.207000732421875
2010-10-25,12.340864181518555
2010-10-26,12.544844627380371
2010-10-27,12.328117370605469
2010-10-28,12.207000732421875
2010-10-29,12.117755889892578
2010-11-01,12.19425106048584
2010-11-02,12.28349494934082
2010-11-03,12.277117729187012
2010-11-04,13.022924423217773
2010-11-05,13.265155792236328
2010-11-08,13.201408386230469
2010-11-09,12.869942665100098
2010-11-10,12.825318336486816
2010-11-11,13.086668968200684
2010-11-12,13.06117057800293
2010-11-15,12.952805519104004
2010-11-16,12.9273099899292
2010-11-17,13.1886568069458
2010-11-18,13.328902244567871
2010-11-19,13.195035934448242
2010-11-22,13.12491512298584
2010-11-23,13.12491512298584
2010-11-24,13.25877857208252
2010-11-26,13.322524070739746
2010-11-29,13.207783699035645
2010-11-30,13.61574649810791
2010-12-01,13.743231773376465
2010-12-02,13.81335163116455
2010-12-03,13.666740417480469
2010-12-06,13.647615432739258
2010-12-07,13.532878875732422
2010-12-08,13.5966157913208
2010-12-09,13.5966157913208
2010-12-10,13.692235946655273
2010-12-13,13.50101089477539
2010-12-14,13.328902244567871
2010-12-15,13.34801959991455
2010-12-16,13.545631408691406
2010-12-17,13.507383346557617
2010-12-20,13.488252639770508
2010-12-21,13.488252639770508
2010-12-22,13.513757705688477
2010-12-23,13.67949104309082
2010-12-27,13.7113618850708
2010-12-28,13.8006010055542
2010-12-29,13.979083061218262
2010-12-30,14.316929817199707
2010-12-31,14.11295223236084
2011-01-03,14.2282075881958
2011-01-04,14.06171989440918
2011-01-05,14.234614372253418
2011-01-06,13.254900932312012
2011-01-07,13.133244514465332
2011-01-10,13.146044731140137
2011-01-11,13.011574745178223
2011-01-12,13.050002098083496
2011-01-13,12.992364883422852
2011-01-14,13.069207191467285
2011-01-18,12.992364883422852
2011-01-19,12.89631462097168
2011-01-20,12.947538375854492
2011-01-21,12.87070083618164
2011-01-24,12.941141128540039
2011-01-25,12.9091215133667
2011-01-26,12.819475173950195
2011-01-27,12.396854400634766
2011-01-28,12.294403076171875
2011-01-31,12.339225769042969
2011-02-01,12.499307632446289
2011-02-02,12.185548782348633
2011-02-03,12.697815895080566
2011-02-04,12.87070083618164
2011-02-07,13.024381637573242
2011-02-08,13.408581733703613
2011-02-09,13.568671226501465
2011-02-10,13.587876319885254
2011-02-11,13.70313835144043
2011-02-14,13.747958183288574
2011-02-15,14.586798667907715
2011-02-16,14.63161849975586
2011-02-17,14.746880531311035
2011-02-18,14.759687423706055
2011-02-22,14.535572052001953
2011-02-23,14.298646926879883
2011-02-24,14.401103973388672
2011-02-25,14.567582130432129
2011-02-28,14.426714897155762
2011-03-01,14.215405464172363
2011-03-02,14.221802711486816
2011-03-03,13.946466445922852
2011-03-04,13.824798583984375
2011-03-07,13.613490104675293
2011-03-08,13.63909912109375
2011-03-09,13.741555213928223
2011-03-10,13.722342491149902
2011-03-11,14.06812572479248
2011-03-14,13.952864646911621
2011-03-15,13.908041000366211
2011-03-16,13.786383628845215
2011-03-17,13.88243293762207
2011-03-18,14.0040922164917
2011-03-21,14.029706954956055
2011-03-22,13.991291046142578
2011-03-23,14.100147247314453
2011-03-24,14.433117866516113
2011-03-25,14.445929527282715
2011-03-28,14.196196556091309
2011-03-29,14.26663589477539
2011-03-30,14.497152328491211
2011-03-31,14.50995922088623
2011-04-01,14.49074649810791
2011-04-04,14.499114036560059
2011-04-05,14.86594009399414
2011-04-06,14.840191841125488
2011-04-07,14.62138843536377
2011-04-08,14.318915367126465
2011-04-11,14.267439842224121
2011-04-12,14.267439842224121
2011-04-13,14.499114036560059
2011-04-14,14.306049346923828
2011-04-15,14.460495948791504
2011-04-18,14.022886276245117
2011-04-19,13.977836608886719
2011-04-20,14.08724594116211
2011-04-21,14.151595115661621
2011-04-25,14.33823299407959
2011-04-26,14.666434288024902
2011-04-27,14.827325820922852
2011-04-28,14.968900680541992
2011-04-29,14.956028938293457
2011-05-02,14.775837898254395
2011-05-03,14.7565336227417
2011-05-04,14.885235786437988
2011-05-05,14.7565336227417
2011-05-06,14.544167518615723
2011-05-09,14.524849891662598
2011-05-10,14.78870677947998
2011-05-11,14.71791934967041
2011-05-12,14.86594009399414
2011-05-13,14.833757400512695
2011-05-16,14.769400596618652
2011-05-17,14.795145988464355
2011-05-18,14.853060722351074
2011-05-19,14.988204956054688
2011-05-20,12.368972778320312
2011-05-23,12.407584190368652
2011-05-24,12.053635597229004
2011-05-25,12.079378128051758
2011-05-26,12.24670124053955
2011-05-27,12.356101989746094
2011-05-31,12.484813690185547
2011-06-01,12.16303825378418
2011-06-02,11.6610746383667
2011-06-03,11.53236198425293
2011-06-06,11.474441528320312
2011-06-07,11.525925636291504
2011-06-08,11.255634307861328
2011-06-09,11.461570739746094
2011-06-10,11.403653144836426
2011-06-13,11.262069702148438
2011-06-14,11.500185012817383
2011-06-15,11.403653144836426
2011-06-16,11.390782356262207
2011-06-17,11.474441528320312
2011-06-20,11.667506217956543
2011-06-21,11.680377006530762
2011-06-22,11.416524887084961
2011-06-23,11.570975303649902
2011-06-24,11.365039825439453
2011-06-27,11.416524887084961
2011-06-28,11.538797378540039
2011-06-29,11.558098793029785
2011-06-30,11.648202896118164
2011-07-01,11.8379487991333
2011-07-05,11.76671028137207
2011-07-06,11.870325088500977
2011-07-07,12.485535621643066
2011-07-08,12.291254997253418
2011-07-11,12.071075439453125
2011-07-12,12.142311096191406
2011-07-13,12.122881889343262
2011-07-14,12.181164741516113
2011-07-15,12.245924949645996
2011-07-18,12.200597763061523
2011-07-19,12.479056358337402
2011-07-20,12.453156471252441
2011-07-21,12.602097511291504
2011-07-22,12.731616973876953
2011-07-25,12.634476661682129
2011-07-26,12.679817199707031
2011-07-27,12.278304100036621
2011-07-28,12.640955924987793
2011-07-29,12.492010116577148
2011-08-01,12.517913818359375
2011-08-02,12.1617431640625
2011-08-03,12.440199851989746
2011-08-04,10.996076583862305
2011-08-05,10.847132682800293
2011-08-08,10.108879089355469
2011-08-09,10.5686674118042
2011-08-10,10.057071685791016
2011-08-11,10.555717468261719
2011-08-12,10.678756713867188
2011-08-15,10.63990306854248
2011-08-16,10.646377563476562
2011-08-17,10.633426666259766
2011-08-18,10.050594329833984
2011-08-19,10.160687446594238
2011-08-22,10.41972541809082
2011-08-23,10.659329414367676
2011-08-24,10.607522964477539
2011-08-25,10.374390602111816
2011-08-26,10.542766571044922
2011-08-29,10.840653419494629
2011-08-30,10.827703475952148
2011-08-31,10.698184967041016
2011-09-01,10.380868911743164
2011-09-02,10.102404594421387
2011-09-06,10.160687446594238
2011-09-07,10.542766571044922
2011-09-08,10.367918968200684
2011-09-09,10.36143684387207
2011-09-12,10.490958213806152
2011-09-13,10.601048469543457
2011-09-14,10.821227073669434
2011-09-15,11.125594139099121
2011-09-16,11.034934043884277
2011-09-19,11.028456687927246
2011-09-20,10.827703475952148
2011-09-21,10.484484672546387
2011-09-22,10.36143684387207
2011-09-23,10.562193870544434
2011-09-26,11.14502239227295
2011-09-27,11.157976150512695
2011-09-28,10.885984420776367
2011-09-29,10.860087394714355
2011-09-30,10.51685905456543
2011-10-03,10.316106796264648
2011-10-04,10.83417797088623
2011-10-05,10.957219123840332
2011-10-06,11.17740249633789
2011-10-07,11.277132987976074
2011-10-10,11.694326400756836
2011-10-11,11.459653854370117
2011-10-12,11.635661125183105
2011-10-13,11.681286811828613
2011-10-14,11.590025901794434
2011-10-17,11.244545936584473
2011-10-18,11.622621536254883
2011-10-19,11.746477127075195
2011-10-20,11.902917861938477
2011-10-21,12.19625473022461
2011-10-24,12.378776550292969
2011-10-25,12.157142639160156
2011-10-26,12.150626182556152
2011-10-27,12.665593147277832
2011-10-28,12.600409507751465
2011-10-31,12.320108413696289
2011-11-01,12.104994773864746
2011-11-02,12.352702140808105
2011-11-03,12.84811019897461
2011-11-04,12.809001922607422
2011-11-07,12.971963882446289
2011-11-08,13.030630111694336
2011-11-09,12.685144424438477
2011-11-10,12.828557014465332
2011-11-11,13.252263069152832
2011-11-14,13.147968292236328
2011-11-15,13.13493537902832
2011-11-16,12.698184967041016
2011-11-17,12.548259735107422
2011-11-18,12.228846549987793
2011-11-21,12.05284595489502
2011-11-22,11.818178176879883
2011-11-23,11.60306167602539
2011-11-25,11.485733032226562
2011-11-28,11.726917266845703
2011-11-29,11.713884353637695
2011-11-30,12.18321704864502
2011-12-01,12.261439323425293
2011-12-02,12.189738273620605
2011-12-05,12.411369323730469
2011-12-06,12.294034004211426
2011-12-07,12.417885780334473
2011-12-08,12.118032455444336
2011-12-09,12.287516593933105
2011-12-12,12.248405456542969
2011-12-13,11.981143951416016
2011-12-14,11.93551254272461
2011-12-15,11.968103408813477
2011-12-16,11.928990364074707
2011-12-19,11.576990127563477
2011-12-20,11.987661361694336
2011-12-21,12.065887451171875
2011-12-22,12.091958045959473
2011-12-23,12.13106918334961
2011-12-27,12.424407958984375
2011-12-28,12.320108413696289
2011-12-29,12.267962455749512
2011-12-30,12.164999008178711
2012-01-03,12.164999008178711
2012-01-04,12.381415367126465
2012-01-05,11.9813814163208
2012-01-06,11.804315567016602
2012-01-09,11.843659400939941
2012-01-10,11.896123886108398
2012-01-11,11.76496696472168
2012-01-12,11.896123886108398
2012-01-13,11.974820137023926
2012-01-17,11.974820137023926
2012-01-18,12.224024772644043
2012-01-19,12.702753067016602
2012-01-20,12.217462539672852
2012-01-23,12.250252723693848
2012-01-24,12.217462539672852
2012-01-25,12.460108757019043
2012-01-26,12.31583309173584
2012-01-27,12.414202690124512
2012-01-30,12.34862232208252
2012-01-31,12.446992874145508
2012-02-01,12.755212783813477
2012-02-02,14.112711906433105
2012-02-03,14.237313270568848
2012-02-06,14.211081504821777
2012-02-07,14.217639923095703
2012-02-08,13.955318450927734
2012-02-09,14.040573120117188
2012-02-10,14.158612251281738
2012-02-13,14.24387264251709
2012-02-14,14.65046501159668
2012-02-15,14.689811706542969
2012-02-16,14.72260570526123
2012-02-17,14.89966106414795
2012-02-21,14.971811294555664
2012-02-22,15.070175170898438
2012-02-23,15.424308776855469
2012-02-24,14.801294326782227
2012-02-27,15.12919807434082
2012-02-28,15.548895835876465
2012-02-29,15.319376945495605
2012-03-01,16.427669525146484
2012-03-02,16.007959365844727
2012-03-05,16.139114379882812
2012-03-06,15.916149139404297
2012-03-07,16.08009910583496
2012-03-08,16.322742462158203
2012-03-09,16.394882202148438
2012-03-12,16.453901290893555
2012-03-13,16.68998908996582
2012-03-14,16.683425903320312
2012-03-15,16.814584732055664
2012-03-16,16.650638580322266
2012-03-19,17.10313606262207
2012-03-20,17.13592529296875
2012-03-21,17.090024948120117
2012-03-22,17.208065032958984
2012-03-23,17.352336883544922
2012-03-26,17.621213912963867
2012-03-27,17.496610641479492
2012-03-28,17.2211856842041
2012-03-29,17.11625862121582
2012-03-30,17.142484664916992
2012-04-02,17.339221954345703
2012-04-03,17.16460609436035
2012-04-04,17.559959411621094
2012-04-05,17.428186416625977
2012-04-09,17.210735321044922
2012-04-10,16.62430191040039
2012-04-11,16.78903579711914
2012-04-12,17.10531234741211
2012-04-13,17.50065803527832
2012-04-16,17.41499900817871
2012-04-17,17.80375862121582
2012-04-18,18.199098587036133
2012-04-19,18.120037078857422
2012-04-20,18.35065460205078
2012-04-23,18.245229721069336
2012-04-24,17.915771484375
2012-04-25,18.37700843811035
2012-04-26,18.713048934936523
2012-04-27,18.79871368408203
2012-04-30,18.778942108154297
2012-05-01,18.79871368408203
2012-05-02,19.200641632080078
2012-05-03,18.890958786010742
2012-05-04,18.58127212524414
2012-05-07,18.8250675201416
2012-05-08,18.482437133789062
2012-05-09,18.390182495117188
2012-05-10,18.528554916381836
2012-05-11,18.449487686157227
2012-05-14,18.034374237060547
2012-05-15,18.073909759521484
2012-05-16,17.856470108032227
2012-05-17,17.33592414855957
2012-05-18,16.940580368041992
2012-05-21,17.467714309692383
2012-05-22,17.454532623291016
2012-05-23,17.632436752319336
2012-05-24,17.783985137939453
2012-05-25,17.8960018157959
2012-05-29,18.251813888549805
2012-05-30,17.57313346862793
2012-05-31,17.461124420166016
2012-06-01,16.64406967163086
2012-06-04,16.78903579711914
2012-06-05,16.821975708007812
2012-06-06,16.92740821838379
2012-06-07,16.933998107910156
2012-06-08,17.289806365966797
2012-06-11,16.84174346923828
2012-06-12,17.16460609436035
2012-06-13,16.88127899169922
2012-06-14,17.40841293334961
2012-06-15,17.612668991088867
2012-06-18,17.79716682434082
2012-06-19,18.008018493652344
2012-06-20,18.185922622680664
2012-06-21,17.98824691772461
2012-06-22,18.02778434753418
2012-06-25,17.447940826416016
2012-06-26,17.50065803527832
2012-06-27,17.40841293334961
2012-06-28,17.368873596191406
2012-06-29,18.113679885864258
2012-07-02,18.219606399536133
2012-07-03,18.332157135009766
2012-07-05,18.517528533935547
2012-07-06,18.457948684692383
2012-07-09,18.663185119628906
2012-07-10,18.338781356811523
2012-07-11,17.98126983642578
2012-07-12,17.99451446533203
2012-07-13,18.471189498901367
2012-07-16,18.517528533935547
2012-07-17,18.848556518554688
2012-07-18,19.27889060974121
2012-07-19,19.517229080200195
2012-07-20,19.33185386657715
2012-07-23,19.311988830566406
2012-07-24,19.146472930908203
2012-07-25,19.39143180847168
2012-07-26,19.62977409362793
2012-07-27,19.801908493041992
2012-07-30,19.742321014404297
2012-07-31,19.523839950561523
2012-08-01,19.47749900817871
2012-08-02,21.96018409729004
2012-08-03,22.152177810668945
2012-08-06,22.344179153442383
2012-08-07,22.469970703125
2012-08-08,22.93340492248535
2012-08-09,22.787748336791992
2012-08-10,22.648723602294922
2012-08-13,22.92677879333496
2012-08-14,22.91353988647461
2012-08-15,22.91353988647461
2012-08-16,22.734785079956055
2012-08-17,23.82717514038086
2012-08-20,23.39684295654297
2012-08-21,23.38359832763672
2012-08-22,23.370349884033203
2012-08-23,23.15187644958496
2012-08-24,23.251184463500977
2012-08-27,23.2313289642334
2012-08-28,23.244564056396484
2012-08-29,23.28428840637207
2012-08-30,23.906614303588867
2012-08-31,23.714614868164062
2012-09-04,23.70799446105957
2012-09-05,23.469663619995117
2012-09-06,23.893373489379883
2012-09-07,23.787445068359375
2012-09-10,23.48952865600586
2012-09-11,23.257810592651367
2012-09-12,23.529245376586914
2012-09-13,23.602069854736328
2012-09-14,23.304153442382812
2012-09-17,23.866893768310547
2012-09-18,23.840412139892578
2012-09-19,23.787445068359375
2012-09-20,23.926481246948242
2012-09-21,23.959575653076172
2012-09-24,23.76096534729004
2012-09-25,23.476287841796875
2012-09-26,23.35049057006836
2012-09-27,23.42331886291504
2012-09-28,23.688127517700195
2012-10-01,23.899993896484375
2012-10-02,23.926481246948242
2012-10-03,24.330322265625
2012-10-04,24.562042236328125
2012-10-05,24.645076751708984
2012-10-08,24.758010864257812
2012-10-09,24.379369735717773
2012-10-10,24.326221466064453
2012-10-11,24.140220642089844
2012-10-12,23.980792999267578
2012-10-15,24.100360870361328
2012-10-16,24.55208396911621
2012-10-17,24.43914794921875
2012-10-18,24.69821548461914
2012-10-19,24.160158157348633
2012-10-22,24.020654678344727
2012-10-23,23.562297821044922
2012-10-24,23.5888614654541
2012-10-25,23.362998962402344
2012-10-26,23.52243995666504
2012-10-31,23.72836685180664
2012-11-01,23.681865692138672
2012-11-02,23.323143005371094
2012-11-05,23.49586296081543
2012-11-06,23.87450408935547
2012-11-07,23.42279052734375
2012-11-08,22.632291793823242
2012-11-09,22.333356857299805
2012-11-12,22.253643035888672
2012-11-13,22.379858016967773
2012-11-14,22.34000015258789
2012-11-15,22.09421157836914
2012-11-16,22.313432693481445
2012-11-19,22.871435165405273
2012-11-20,23.183645248413086
2012-11-21,23.349720001220703
2012-11-23,23.58222007751465
2012-11-26,23.661928176879883
2012-11-27,23.349720001220703
2012-11-28,23.794795989990234
2012-11-29,22.824932098388672
2012-11-30,22.891359329223633
2012-12-03,22.92456817626953
2012-12-04,20.553071975708008
2012-12-05,21.130996704101562
2012-12-06,21.230640411376953
2012-12-07,21.130996704101562
2012-12-10,20.519853591918945
2012-12-11,21.13764190673828
2012-12-12,20.878564834594727
2012-12-13,20.905136108398438
2012-12-14,20.891860961914062
2012-12-17,21.197425842285156
2012-12-18,21.270498275756836
2012-12-19,21.36349868774414
2012-12-20,21.091142654418945
2012-12-21,20.838706970214844
2012-12-24,20.838706970214844
2012-12-26,20.194351196289062
2012-12-27,20.386991500854492
2012-12-28,20.29694938659668
2012-12-31,20.70382308959961
2013-01-02,20.923933029174805
2013-01-03,21.4041805267334
2013-01-04,21.410844802856445
2013-01-07,20.8105411529541
2013-01-08,21.350811004638672
2013-01-09,21.21741485595703
2013-01-10,20.91058921813965
2013-01-11,21.15070915222168
2013-01-14,20.937274932861328
2013-01-15,21.650962829589844
2013-01-16,21.751014709472656
2013-01-17,21.904428482055664
2013-01-18,21.984468460083008
2013-01-22,21.911100387573242
2013-01-23,21.771028518676758
2013-01-24,22.131206512451172
2013-01-25,22.3713321685791
2013-01-28,22.03783416748047
2013-01-29,21.844404220581055
2013-01-30,21.904428482055664
2013-01-31,21.797712326049805
2013-02-01,21.991138458251953
2013-02-04,21.737680435180664
2013-02-05,22.20458221435547
2013-02-06,22.157894134521484
2013-02-07,21.497562408447266
2013-02-08,21.497562408447266
2013-02-11,21.731008529663086
2013-02-12,21.417518615722656
2013-02-13,21.237428665161133
2013-02-14,20.91726303100586
2013-02-15,21.931108474731445
2013-02-19,21.771028518676758
2013-02-20,21.537582397460938
2013-02-21,21.37750244140625
2013-02-22,21.31746482849121
2013-02-25,20.823881149291992
2013-02-26,21.204071044921875
2013-02-27,21.684322357177734
2013-02-28,21.957786560058594
2013-03-01,22.591442108154297
2013-03-04,22.444704055786133
2013-03-05,22.931617736816406
2013-03-06,22.984973907470703
2013-03-07,23.925453186035156
2013-03-08,24.165576934814453
2013-03-11,24.265623092651367
2013-03-12,24.36567497253418
2013-03-13,24.445714950561523
2013-03-14,24.39235496520996
2013-03-15,24.27229118347168
2013-03-18,24.31232452392578
2013-03-19,23.91211700439453
2013-03-20,23.98548698425293
2013-03-21,23.625308990478516
2013-03-22,23.785381317138672
2013-03-25,24.00548553466797
2013-03-26,23.36517333984375
2013-03-27,23.52525520324707
2013-03-28,23.61195945739746
2013-04-01,23.478557586669922
2013-04-02,23.838741302490234
2013-04-03,24.038841247558594
2013-04-04,24.445714950561523
2013-04-05,24.445714950561523
2013-04-08,24.68012046813965
2013-04-09,24.606454849243164
2013-04-10,24.907840728759766
2013-04-11,25.383363723754883
2013-04-12,25.570894241333008
2013-04-15,24.733705520629883
2013-04-16,25.30299186706543
2013-04-17,24.847564697265625
2013-04-18,24.91453742980957
2013-04-19,24.78058433532715
2013-04-22,24.55287742614746
2013-04-23,24.626543045043945
2013-04-24,24.69352149963379
2013-04-25,25.068584442138672
2013-04-26,25.1087703704834
2013-04-29,25.12215232849121
2013-04-30,25.443639755249023
2013-05-01,25.162351608276367
2013-05-02,25.430252075195312
2013-05-03,25.992826461791992
2013-05-06,25.751718521118164
2013-05-07,26.146865844726562
2013-05-08,25.959346771240234
2013-05-09,25.992826461791992
2013-05-10,27.452882766723633
2013-05-13,26.984045028686523
2013-05-14,27.379209518432617
2013-05-15,27.472963333129883
2013-05-16,27.18497657775879
2013-05-17,27.43277359008789
2013-05-20,27.4997615814209
2013-05-21,27.908313751220703
2013-05-22,27.48636245727539
2013-05-23,27.70069122314453
2013-05-24,27.218461990356445
2013-05-28,27.138099670410156
2013-05-29,26.367889404296875
2013-05-30,26.78312873840332
2013-05-31,27.158187866210938
2013-06-03,27.158187866210938
2013-06-04,27.412683486938477
2013-06-05,26.95726776123047
2013-06-06,27.44618034362793
2013-06-07,28.189599990844727
2013-06-10,27.841320037841797
2013-06-11,27.48636245727539
2013-06-12,27.211772918701172
2013-06-13,27.720766067504883
2013-06-14,27.781049728393555
2013-06-17,27.981969833374023
2013-06-18,28.357027053833008
2013-06-19,27.95517349243164
2013-06-20,27.285444259643555
2013-06-21,27.673891067504883
2013-06-24,27.03763198852539
2013-06-25,27.4997615814209
2013-06-26,27.874807357788086
2013-06-27,28.0958309173584
2013-06-28,27.94849395751953
2013-07-01,28.665119171142578
2013-07-02,28.711997985839844
2013-07-03,28.725400924682617
2013-07-05,28.999984741210938
2013-07-08,29.33603286743164
2013-07-09,29.530925750732422
2013-07-10,29.638456344604492
2013-07-11,30.082033157348633
2013-07-12,30.310537338256836
2013-07-15,30.155960083007812
2013-07-16,30.021541595458984
2013-07-17,30.048419952392578
2013-07-18,30.303804397583008
2013-07-19,30.26349449157715
2013-07-22,30.290376663208008
2013-07-23,30.155960083007812
2013-07-24,30.115629196166992
2013-07-25,30.666748046875
2013-07-26,30.565927505493164
2013-07-29,30.81458282470703
2013-07-30,30.98932647705078
2013-07-31,30.84819221496582
2013-08-01,31.130460739135742
2013-08-02,31.237993240356445
2013-08-05,31.10357666015625
2013-08-06,30.592802047729492
2013-08-07,30.17612648010254
2013-08-08,30.592802047729492
2013-08-09,29.638456344604492
2013-08-12,29.880403518676758
2013-08-13,30.034976959228516
2013-08-14,29.725818634033203
2013-08-15,29.241926193237305
2013-08-16,28.979806900024414
2013-08-19,28.62363052368164
2013-08-20,29.10751724243164
2013-08-21,28.684114456176758
2013-08-22,28.233823776245117
2013-08-23,28.20694351196289
2013-08-26,27.84402084350586
2013-08-27,27.2122745513916
2013-08-28,27.2122745513916
2013-08-29,27.360126495361328
2013-08-30,27.178661346435547
2013-09-03,27.366844177246094
2013-09-04,27.42734146118164
2013-09-05,27.319808959960938
2013-09-06,27.14505958557129
2013-09-09,27.649118423461914
2013-09-10,27.78353500366211
2013-09-11,27.877626419067383
2013-09-12,27.70960807800293
2013-09-13,27.985151290893555
2013-09-16,28.09941291809082
