Date,PH
2010-05-26,46.4660530090332
2010-05-27,48.362632751464844
2010-05-28,47.38352584838867
2010-06-01,45.87241744995117
2010-06-02,47.553123474121094
2010-06-03,47.78439712524414
2010-06-04,45.11686706542969
2010-06-07,44.00666427612305
2010-06-08,44.80847930908203
2010-06-09,45.03976058959961
2010-06-10,46.9132080078125
2010-06-11,47.07510757446289
2010-06-14,46.94404602050781
2010-06-15,48.933143615722656
2010-06-16,47.599369049072266
2010-06-17,47.414329528808594
2010-06-18,46.920921325683594
2010-06-21,47.0519905090332
2010-06-22,45.12456512451172
2010-06-23,45.20937728881836
2010-06-24,43.66745376586914
2010-06-25,44.877864837646484
2010-06-28,44.7082405090332
2010-06-29,43.29737854003906
2010-06-30,42.757694244384766
2010-07-01,42.580387115478516
2010-07-02,42.41849136352539
2010-07-06,42.248863220214844
2010-07-07,43.84477233886719
2010-07-08,44.15316390991211
2010-07-09,44.19169616699219
2010-07-12,43.51326370239258
2010-07-13,44.92411804199219
2010-07-14,44.25339889526367
2010-07-15,44.777652740478516
2010-07-16,43.374481201171875
2010-07-19,43.85247039794922
2010-07-20,44.69283676147461
2010-07-21,44.939537048339844
2010-07-22,46.720462799072266
2010-07-23,47.94629669189453
2010-07-26,48.077354431152344
2010-07-27,47.098262786865234
2010-07-28,47.6533317565918
2010-07-29,47.46059036254883
2010-07-30,47.892330169677734
2010-08-02,49.226104736328125
2010-08-03,49.480525970458984
2010-08-04,49.680965423583984
2010-08-05,50.41337203979492
2010-08-06,50.482784271240234
2010-08-09,50.351715087890625
2010-08-10,50.14353942871094
2010-08-11,48.06966018676758
2010-08-12,48.43971252441406
2010-08-13,48.9716911315918
2010-08-16,48.879180908203125
2010-08-17,50.50591278076172
2010-08-18,50.783470153808594
2010-08-19,49.38999557495117
2010-08-20,48.94873809814453
2010-08-23,47.981056213378906
2010-08-24,46.68052291870117
2010-08-25,46.185096740722656
2010-08-26,46.33216857910156
2010-08-27,46.98244094848633
2010-08-30,45.95283126831055
2010-08-31,45.79801559448242
2010-09-01,48.15138626098633
2010-09-02,49.31260681152344
2010-09-03,50.29575729370117
2010-09-07,49.660953521728516
2010-09-08,50.34992599487305
2010-09-09,50.288002014160156
2010-09-10,50.35768508911133
2010-09-13,52.447845458984375
2010-09-14,51.85177230834961
2010-09-15,52.029823303222656
2010-09-16,52.03756332397461
2010-09-17,53.05168914794922
2010-09-20,54.0658073425293
2010-09-21,53.771629333496094
2010-09-22,53.70970153808594
2010-09-23,52.4555778503418
2010-09-24,54.09675598144531
2010-09-27,53.74066925048828
2010-09-28,54.27481460571289
2010-09-29,54.53801345825195
2010-09-30,54.236106872558594
2010-10-01,54.507076263427734
2010-10-04,52.8581428527832
2010-10-05,54.97926712036133
2010-10-06,54.33673858642578
2010-10-07,54.739315032958984
2010-10-08,55.10314178466797
2010-10-11,54.91735076904297
2010-10-12,54.59996795654297
2010-10-13,55.575355529785156
2010-10-14,55.09540939331055
2010-10-15,54.987022399902344
2010-10-18,56.06309509277344
2010-10-19,58.12229919433594
2010-10-20,58.43968963623047
2010-10-21,58.7957878112793
2010-10-22,59.07447814941406
2010-10-25,59.75571060180664
2010-10-26,59.22154998779297
2010-10-27,58.81901931762695
2010-10-28,58.733856201171875
2010-10-29,59.260257720947266
2010-11-01,59.84088134765625
2010-11-02,60.77758026123047
2010-11-03,60.27437210083008
2010-11-04,62.22521209716797
2010-11-05,63.23161315917969
2010-11-08,62.78874969482422
2010-11-09,62.01963806152344
2010-11-10,62.509090423583984
2010-11-11,63.169456481933594
2010-11-12,61.67780685424805
2010-11-15,62.462467193603516
2010-11-16,60.95528030395508
2010-11-17,60.636756896972656
2010-11-18,62.01963806152344
2010-11-19,63.068458557128906
2010-11-22,63.21605682373047
2010-11-23,62.09729766845703
2010-11-24,63.93077850341797
2010-11-26,63.28596496582031
2010-11-29,62.54017639160156
2010-11-30,62.33039855957031
2010-12-01,64.63001251220703
2010-12-02,65.25150299072266
2010-12-03,65.43022155761719
2010-12-06,65.8031234741211
2010-12-07,66.02840423583984
2010-12-08,66.10613250732422
2010-12-09,66.0672607421875
2010-12-10,66.92185974121094
2010-12-13,67.1160659790039
2010-12-14,66.89075469970703
2010-12-15,66.2847900390625
2010-12-16,66.3081283569336
2010-12-17,65.89635467529297
2010-12-20,66.01290893554688
2010-12-21,66.80531311035156
2010-12-22,66.50230407714844
2010-12-23,66.26924896240234
2010-12-27,66.66548919677734
2010-12-28,66.71207427978516
2010-12-29,66.92963409423828
2010-12-30,66.79754638671875
2010-12-31,67.04615020751953
2011-01-03,68.00173950195312
2011-01-04,67.95511627197266
2011-01-05,68.05609893798828
2011-01-06,66.7431869506836
2011-01-07,66.85193634033203
2011-01-10,67.78419494628906
2011-01-11,68.20375061035156
2011-01-12,68.87962341308594
2011-01-13,69.32247924804688
2011-01-14,69.64874267578125
2011-01-18,71.40457916259766
2011-01-19,70.75973510742188
2011-01-20,66.43241119384766
2011-01-21,66.8130874633789
2011-01-24,67.64437866210938
2011-01-25,67.19375610351562
2011-01-26,68.5145034790039
2011-01-27,68.87188720703125
2011-01-28,67.73759460449219
2011-01-31,69.46231842041016
2011-02-01,70.2702865600586
2011-02-02,69.86629486083984
2011-02-03,69.99059295654297
2011-02-04,70.7053451538086
2011-02-07,71.24920654296875
2011-02-08,72.03658294677734
2011-02-09,71.23357391357422
2011-02-10,71.58439636230469
2011-02-11,72.9409408569336
2011-02-14,72.03658294677734
2011-02-15,71.25696563720703
2011-02-16,71.10884857177734
2011-02-17,71.45183563232422
2011-02-18,71.63114929199219
2011-02-22,69.4638442993164
2011-02-23,68.00599670410156
2011-02-24,68.32559204101562
2011-02-25,69.03504943847656
2011-02-28,69.52622985839844
2011-03-01,67.65515899658203
2011-03-02,67.5381851196289
2011-03-03,69.814697265625
2011-03-04,68.08393859863281
2011-03-07,66.43115234375
2011-03-08,67.03923797607422
2011-03-09,66.50127410888672
2011-03-10,65.6593246459961
2011-03-11,66.57147979736328
2011-03-14,67.05482482910156
2011-03-15,66.82093048095703
2011-03-16,66.98466491699219
2011-03-17,68.66084289550781
2011-03-18,69.15982818603516
2011-03-21,70.3448257446289
2011-03-22,70.53970336914062
2011-03-23,71.84169006347656
2011-03-24,72.45757293701172
2011-03-25,72.47314453125
2011-03-28,72.79279327392578
2011-03-29,73.53341674804688
2011-03-30,73.79070281982422
2011-03-31,73.8141098022461
2011-04-01,74.77305603027344
2011-04-04,74.99907684326172
2011-04-05,74.99907684326172
2011-04-06,74.82760620117188
2011-04-07,75.56827545166016
2011-04-08,74.30525970458984
2011-04-11,74.25066375732422
2011-04-12,72.79279327392578
2011-04-13,72.95652770996094
2011-04-14,73.21380615234375
2011-04-15,72.96429443359375
2011-04-18,71.74032592773438
2011-04-19,73.18262481689453
2011-04-20,74.76524353027344
2011-04-21,75.27979278564453
2011-04-25,74.31303405761719
2011-04-26,76.78446960449219
2011-04-27,72.87854766845703
2011-04-28,73.36972045898438
2011-04-29,73.53341674804688
2011-05-02,72.75386047363281
2011-05-03,71.97423553466797
2011-05-04,70.14990234375
2011-05-05,69.47943878173828
2011-05-06,69.59686279296875
2011-05-09,69.71428680419922
2011-05-10,70.66939544677734
2011-05-11,68.65741729736328
2011-05-12,69.3072280883789
2011-05-13,68.5008544921875
2011-05-16,68.65741729736328
2011-05-17,66.73939514160156
2011-05-18,68.1485824584961
2011-05-19,68.73571014404297
2011-05-20,67.67101287841797
2011-05-23,66.48104858398438
2011-05-24,67.16998291015625
2011-05-25,68.68093872070312
2011-05-26,68.9001235961914
2011-05-27,69.97265625
2011-05-31,69.5577163696289
2011-06-01,67.036865234375
2011-06-02,68.03111267089844
2011-06-03,67.55357360839844
2011-06-06,68.23464965820312
2011-06-07,67.99198150634766
2011-06-08,67.7806167602539
2011-06-09,68.73571014404297
2011-06-10,67.19347381591797
2011-06-13,67.74143981933594
2011-06-14,69.4950942993164
2011-06-15,67.66319274902344
2011-06-16,67.44397735595703
2011-06-17,66.79419708251953
2011-06-20,66.7707290649414
2011-06-21,67.42832946777344
2011-06-22,67.74931335449219
2011-06-23,67.37351989746094
2011-06-24,66.57498168945312
2011-06-27,67.11518859863281
2011-06-28,68.0232925415039
2011-06-29,68.04679107666016
2011-06-30,70.25446319580078
2011-07-01,71.69493865966797
2011-07-05,70.97473907470703
2011-07-06,70.65373229980469
2011-07-07,70.55198669433594
2011-07-08,69.88653564453125
2011-07-11,68.10159301757812
2011-07-12,67.475341796875
2011-07-13,67.76495361328125
2011-07-14,66.551513671875
2011-07-15,68.46954345703125
2011-07-18,67.24825286865234
2011-07-19,68.51651000976562
2011-07-20,68.29732513427734
2011-07-21,69.2759017944336
2011-07-22,68.46171569824219
2011-07-25,68.76704406738281
2011-07-26,66.31666564941406
2011-07-27,62.5745849609375
2011-07-28,61.502017974853516
2011-07-29,61.86212921142578
2011-08-01,60.64088439941406
2011-08-02,55.489601135253906
2011-08-03,56.51516342163086
2011-08-04,53.11752700805664
2011-08-05,52.92181396484375
2011-08-08,48.67083740234375
2011-08-09,52.37379455566406
2011-08-10,49.33627700805664
2011-08-11,52.22505187988281
2011-08-12,54.471885681152344
2011-08-15,55.654014587402344
2011-08-16,54.777198791503906
2011-08-17,54.096099853515625
2011-08-18,51.38738250732422
2011-08-19,50.12697219848633
2011-08-22,49.790348052978516
2011-08-23,51.410865783691406
2011-08-24,53.11752700805664
2011-08-25,51.78722381591797
2011-08-26,53.290687561035156
2011-08-29,55.72303009033203
2011-08-30,56.21107864379883
2011-08-31,57.801109313964844
2011-09-01,56.90375518798828
2011-09-02,54.63675308227539
2011-09-06,53.58194351196289
2011-09-07,55.33732986450195
2011-09-08,54.85715103149414
2011-09-09,52.25164794921875
2011-09-12,52.01551055908203
2011-09-13,53.2828483581543
2011-09-14,54.58951187133789
2011-09-15,55.56559753417969
2011-09-16,55.1562614440918
2011-09-19,54.67611312866211
2011-09-20,53.03881072998047
2011-09-21,50.858367919921875
2011-09-22,48.73305130004883
2011-09-23,49.0557746887207
2011-09-26,49.98462677001953
2011-09-27,51.37790298461914
2011-09-28,50.60649108886719
2011-09-29,51.45662307739258
2011-09-30,49.693359375
2011-10-03,47.867164611816406
2011-10-04,49.58317947387695
2011-10-05,51.15748977661133
2011-10-06,52.117828369140625
2011-10-07,51.96040725708008
2011-10-10,55.25859832763672
2011-10-11,56.195335388183594
2011-10-12,57.34454345703125
2011-10-13,56.89588165283203
2011-10-14,57.942806243896484
2011-10-17,57.2343635559082
2011-10-18,60.72936248779297
2011-10-19,60.03667068481445
2011-10-20,60.65850067138672
2011-10-21,61.28036880493164
2011-10-24,62.870418548583984
2011-10-25,61.04421615600586
2011-10-26,61.736907958984375
2011-10-27,66.23160552978516
2011-10-28,66.0348129272461
2011-10-31,64.19284057617188
2011-11-01,61.792015075683594
2011-11-02,63.68906021118164
2011-11-03,66.45986938476562
2011-11-04,66.55432891845703
2011-11-07,65.30274200439453
2011-11-08,66.21202087402344
2011-11-09,63.41302490234375
2011-11-10,65.1366958618164
2011-11-11,66.59154510498047
2011-11-14,66.57573699951172
2011-11-15,67.46924591064453
2011-11-16,65.76924896240234
2011-11-17,63.93484878540039
2011-11-18,64.11671447753906
2011-11-21,62.39302444458008
2011-11-22,61.697227478027344
2011-11-23,59.989322662353516
2011-11-25,59.28562927246094
2011-11-28,62.74883270263672
2011-11-29,61.879085540771484
2011-11-30,65.45299530029297
2011-12-01,65.64271545410156
2011-12-02,64.92323303222656
2011-12-05,65.4925308227539
2011-12-06,66.31481170654297
2011-12-07,64.75716400146484
2011-12-08,62.87533187866211
2011-12-09,64.06134796142578
2011-12-12,63.00185775756836
2011-12-13,61.93442916870117
2011-12-14,60.052574157714844
2011-12-15,59.83912658691406
2011-12-16,59.31725311279297
2011-12-19,58.407981872558594
2011-12-20,60.447940826416016
2011-12-21,60.10792541503906
2011-12-22,60.21073913574219
2011-12-23,61.214881896972656
2011-12-27,61.618133544921875
2011-12-28,60.11583709716797
2011-12-29,60.716793060302734
2011-12-30,60.28982925415039
2012-01-03,62.32979965209961
2012-01-04,62.06884765625
2012-01-05,62.416748046875
2012-01-06,61.38884353637695
2012-01-09,62.32184982299805
2012-01-10,64.21949768066406
2012-01-11,64.6148681640625
2012-01-12,65.69019317626953
2012-01-13,65.18413543701172
2012-01-17,65.99855041503906
2012-01-18,67.2557373046875
2012-01-19,67.18457794189453
2012-01-20,64.45671081542969
2012-01-23,64.59903717041016
2012-01-24,64.25904846191406
2012-01-25,65.12882232666016
2012-01-26,64.44091033935547
2012-01-27,64.44091033935547
2012-01-30,64.40927124023438
2012-01-31,63.79252624511719
2012-02-01,65.31855773925781
2012-02-02,65.2395248413086
2012-02-03,67.77764129638672
2012-02-06,68.53665924072266
2012-02-07,69.38269805908203
2012-02-08,70.01807403564453
2012-02-09,70.03395080566406
2012-02-10,69.50183868408203
2012-02-13,71.67796325683594
2012-02-14,70.6693115234375
2012-02-15,69.57328796386719
2012-02-16,70.89171600341797
2012-02-17,70.34365844726562
2012-02-21,71.47940826416016
2012-02-22,71.47940826416016
2012-02-23,71.81298065185547
2012-02-24,71.18553161621094
2012-02-27,71.67001342773438
2012-02-28,71.67001342773438
2012-02-29,71.3284912109375
2012-03-01,70.95524597167969
2012-03-02,70.3198471069336
2012-03-05,70.0101089477539
2012-03-06,67.93721771240234
2012-03-07,68.45345306396484
2012-03-08,69.77185821533203
2012-03-09,70.06570434570312
2012-03-12,70.78844451904297
2012-03-13,71.24112701416016
2012-03-14,70.87582397460938
2012-03-15,72.07508850097656
2012-03-16,71.59857177734375
2012-03-19,71.14580535888672
2012-03-20,69.81158447265625
2012-03-21,69.36678314208984
2012-03-22,67.42096710205078
2012-03-23,68.00869750976562
2012-03-26,69.07293701171875
2012-03-27,68.29460144042969
2012-03-28,67.05562591552734
2012-03-29,67.1827163696289
2012-03-30,67.15096282958984
2012-04-02,68.32637023925781
2012-04-03,67.73868560791016
2012-04-04,66.29318237304688
2012-04-05,65.99934387207031
2012-04-09,65.60223388671875
2012-04-10,64.6809310913086
2012-04-11,65.1336441040039
2012-04-12,66.4679183959961
2012-04-13,65.1495132446289
2012-04-16,65.0938949584961
2012-04-17,66.12640380859375
2012-04-18,65.68161010742188
2012-04-19,64.79210662841797
2012-04-20,65.75313568115234
2012-04-23,64.2838134765625
2012-04-24,69.85920715332031
2012-04-25,69.16028594970703
2012-04-26,69.35089874267578
2012-04-27,70.6772689819336
2012-04-30,69.64479064941406
2012-05-01,69.5573959350586
2012-05-02,70.02600860595703
2012-05-03,68.90615844726562
2012-05-04,67.61955261230469
2012-05-07,67.27803039550781
2012-05-08,68.14791870117188
2012-05-09,68.26765441894531
2012-05-10,68.80235290527344
2012-05-11,69.31309509277344
2012-05-14,67.9244613647461
2012-05-15,67.22212982177734
2012-05-16,66.38419342041016
2012-05-17,64.80397033691406
2012-05-18,64.33312225341797
2012-05-21,66.0489730834961
2012-05-22,66.72732543945312
2012-05-23,67.67705535888672
2012-05-24,67.40569305419922
2012-05-25,67.32588195800781
2012-05-29,69.01781463623047
2012-05-30,67.42962646484375
2012-05-31,65.23490905761719
2012-06-01,62.1463737487793
2012-06-04,62.114444732666016
2012-06-05,62.537437438964844
2012-06-06,64.04576873779297
2012-06-07,64.47674560546875
2012-06-08,64.8598403930664
2012-06-11,64.0857162475586
2012-06-12,65.27481842041016
2012-06-13,62.99232864379883
2012-06-14,62.61725616455078
2012-06-15,62.83270263671875
2012-06-18,63.135990142822266
2012-06-19,64.97157287597656
2012-06-20,63.534996032714844
2012-06-21,61.523860931396484
2012-06-22,61.19664764404297
2012-06-25,59.369041442871094
2012-06-26,58.84233474731445
2012-06-27,59.76009750366211
2012-06-28,58.339542388916016
2012-06-29,61.356266021728516
2012-07-02,60.40656280517578
2012-07-03,61.59567642211914
2012-07-05,61.85105514526367
2012-07-06,60.44647216796875
2012-07-09,59.53665542602539
2012-07-10,57.948463439941406
2012-07-11,57.333953857421875
2012-07-12,57.66114807128906
2012-07-13,58.97800827026367
2012-07-16,58.24375534057617
2012-07-17,58.96205520629883
2012-07-18,61.04502487182617
2012-07-19,62.114444732666016
2012-07-20,61.42012023925781
2012-07-23,61.26051712036133
2012-07-24,60.66194534301758
2012-07-25,61.14081573486328
2012-07-26,62.60127258300781
2012-07-27,64.9636001586914
2012-07-30,64.43688201904297
2012-07-31,64.10165405273438
2012-08-01,65.09127807617188
2012-08-02,62.92849349975586
2012-08-03,63.822322845458984
2012-08-06,64.29320526123047
2012-08-07,65.68183898925781
2012-08-08,65.30674743652344
2012-08-09,65.53821563720703
2012-08-10,66.61559295654297
2012-08-13,66.19261932373047
2012-08-14,65.68183898925781
2012-08-15,65.3307113647461
2012-08-16,66.35223388671875
2012-08-17,66.90292358398438
2012-08-20,66.09687042236328
2012-08-21,65.65791320800781
2012-08-22,65.58609771728516
2012-08-23,65.25090789794922
2012-08-24,65.43537139892578
2012-08-27,65.2909927368164
2012-08-28,64.78567504882812
2012-08-29,64.30439758300781
2012-08-30,63.59857940673828
2012-08-31,64.15203094482422
2012-09-04,64.17607116699219
2012-09-05,63.71084976196289
2012-09-06,66.00485229492188
2012-09-07,67.12782287597656
2012-09-10,67.14383697509766
2012-09-11,67.70530700683594
2012-09-12,67.51280212402344
2012-09-13,68.6758804321289
2012-09-14,69.28546142578125
2012-09-17,68.11441802978516
2012-09-18,68.32292938232422
2012-09-19,68.92450714111328
2012-09-20,68.61971282958984
2012-09-21,68.57960510253906
2012-09-24,68.65178680419922
2012-09-25,66.71875
2012-09-26,65.98081970214844
2012-09-27,67.11978149414062
2012-09-28,67.03955841064453
2012-10-01,66.91924285888672
2012-10-02,67.05561828613281
2012-10-03,66.991455078125
2012-10-04,66.79092407226562
2012-10-05,67.70530700683594
2012-10-08,66.7748794555664
2012-10-09,65.35516357421875
2012-10-10,63.558467864990234
2012-10-11,63.51033020019531
2012-10-12,63.68680953979492
2012-10-15,64.70545959472656
2012-10-16,65.74820709228516
2012-10-17,67.46469116210938
2012-10-18,68.23468780517578
2012-10-19,62.96489715576172
2012-10-22,62.644065856933594
2012-10-23,61.55320739746094
2012-10-24,61.071956634521484
2012-10-25,62.22697067260742
2012-10-26,62.22697067260742
2012-10-31,63.09321594238281
2012-11-01,64.86588287353516
2012-11-02,63.71084976196289
2012-11-05,64.1359634399414
2012-11-06,64.50492858886719
2012-11-07,62.4410285949707
2012-11-08,63.30368423461914
2012-11-09,63.76323699951172
2012-11-12,63.80353546142578
2012-11-13,63.06990432739258
2012-11-14,62.50553512573242
2012-11-15,63.360111236572266
2012-11-16,64.50494384765625
2012-11-19,65.34339904785156
2012-11-20,64.26304626464844
2012-11-21,64.57749938964844
2012-11-23,65.64974975585938
2012-11-26,65.63365173339844
2012-11-27,65.35953521728516
2012-11-28,66.62527465820312
2012-11-29,67.22992706298828
2012-11-30,66.23023986816406
2012-12-03,64.73875427246094
2012-12-04,65.44820404052734
2012-12-05,66.83490753173828
2012-12-06,66.37533569335938
2012-12-07,67.56851959228516
2012-12-10,67.665283203125
2012-12-11,67.23798370361328
2012-12-12,67.01226043701172
2012-12-13,67.10900115966797
2012-12-14,67.31053924560547
2012-12-17,67.39116668701172
2012-12-18,69.85818481445312
2012-12-19,69.50344848632812
2012-12-20,69.77755737304688
2012-12-21,68.64888000488281
2012-12-24,68.4231185913086
2012-12-26,68.26187896728516
2012-12-27,68.11672973632812
2012-12-28,67.60884857177734
2012-12-31,68.5762939453125
2013-01-02,70.67244720458984
2013-01-03,71.22067260742188
2013-01-04,71.60765075683594
2013-01-07,71.14812469482422
2013-01-08,71.20452117919922
2013-01-09,72.696044921875
2013-01-10,72.23650360107422
2013-01-11,71.78501892089844
2013-01-14,72.01074981689453
2013-01-15,72.26876831054688
2013-01-16,72.42999267578125
2013-01-17,73.65542602539062
2013-01-18,75.54195404052734
2013-01-22,75.203369140625
2013-01-23,75.0179443359375
2013-01-24,75.7596435546875
2013-01-25,76.08213806152344
2013-01-28,75.63874053955078
2013-01-29,75.90477752685547
2013-01-30,75.203369140625
2013-01-31,74.95342254638672
2013-02-01,75.66289520263672
2013-02-04,74.58255767822266
2013-02-05,75.74349975585938
2013-02-06,75.68679809570312
2013-02-07,75.97026062011719
2013-02-08,76.39143371582031
2013-02-11,76.44815063476562
2013-02-12,77.08798217773438
2013-02-13,78.0193862915039
2013-02-14,78.00320434570312
2013-02-15,77.78453063964844
2013-02-19,78.9345932006836
2013-02-20,76.95840454101562
2013-02-21,75.53291320800781
2013-02-22,76.56962585449219
2013-02-25,73.62152099609375
2013-02-26,74.22897338867188
2013-02-27,75.77591705322266
2013-02-28,76.52106475830078
2013-03-01,76.49674224853516
2013-03-04,75.84883117675781
2013-03-05,78.11661529541016
2013-03-06,78.09226989746094
2013-03-07,78.75641632080078
2013-03-08,79.33146667480469
2013-03-11,79.31523132324219
2013-03-12,78.60252380371094
2013-03-13,78.5539321899414
2013-03-14,78.7645263671875
2013-03-15,78.33525848388672
2013-03-18,77.8169174194336
2013-03-19,77.08798217773438
2013-03-20,76.91790008544922
2013-03-21,74.52864837646484
2013-03-22,74.57721710205078
2013-03-25,73.68634033203125
2013-03-26,73.11941528320312
2013-03-27,73.01411437988281
2013-03-28,74.17227172851562
2013-04-01,72.60914611816406
2013-04-02,71.91261291503906
2013-04-03,70.89208984375
2013-04-04,72.4228515625
2013-04-05,72.3904800415039
2013-04-08,72.81163024902344
2013-04-09,73.33805847167969
2013-04-10,73.22470092773438
2013-04-11,72.8602066040039
2013-04-12,72.11509704589844
2013-04-15,69.62055206298828
2013-04-16,71.28897857666016
2013-04-17,71.07029724121094
2013-04-18,69.59624481201172
2013-04-19,69.28848266601562
2013-04-22,70.16316223144531
2013-04-23,71.01361083984375
2013-04-24,72.3823471069336
2013-04-25,73.33805847167969
2013-04-26,71.87213897705078
2013-04-29,71.94502258300781
2013-04-30,71.73441314697266
2013-05-01,70.62484741210938
2013-05-02,71.66963195800781
2013-05-03,74.01030731201172
2013-05-06,74.4152603149414
2013-05-07,75.43574523925781
2013-05-08,75.87521362304688
2013-05-09,75.6473388671875
2013-05-10,76.54258728027344
2013-05-13,76.49374389648438
2013-05-14,78.68302154541016
2013-05-15,79.61894226074219
2013-05-16,79.42362976074219
2013-05-17,81.39313507080078
2013-05-20,81.85702514648438
2013-05-21,82.16629028320312
2013-05-22,81.0757064819336
2013-05-23,80.83157348632812
2013-05-24,79.99330139160156
2013-05-28,80.00143432617188
2013-05-29,79.7003402709961
2013-05-30,81.27103424072266
2013-05-31,81.18968963623047
2013-06-03,80.39208984375
2013-06-04,80.11540985107422
2013-06-05,78.57722473144531
2013-06-06,78.98413848876953
2013-06-07,80.03397369384766
2013-06-10,80.25373840332031
2013-06-11,79.90377807617188
2013-06-12,78.84575653076172
2013-06-13,79.7735595703125
2013-06-14,79.2771224975586
2013-06-17,79.5700912475586
2013-06-18,80.32695007324219
2013-06-19,79.61894226074219
2013-06-20,77.89356994628906
2013-06-21,77.19365692138672
2013-06-24,75.59854125976562
2013-06-25,76.75418090820312
2013-06-26,77.74708557128906
2013-06-27,78.43072509765625
2013-06-28,77.64128875732422
2013-07-01,78.92717742919922
2013-07-02,77.75521850585938
2013-07-03,77.57615661621094
2013-07-05,79.44803619384766
2013-07-08,78.45512390136719
2013-07-09,79.76543426513672
2013-07-10,79.8630599975586
2013-07-11,81.3280258178711
2013-07-12,80.70136260986328
2013-07-15,81.16524505615234
2013-07-16,81.29548645019531
2013-07-17,81.19779968261719
2013-07-18,82.23953247070312
2013-07-19,83.91607666015625
2013-07-22,83.71260070800781
2013-07-23,83.59867095947266
2013-07-24,82.45111846923828
2013-07-25,82.53251647949219
2013-07-26,83.11034393310547
2013-07-29,82.47554779052734
2013-07-30,83.4277572631836
2013-07-31,84.05442810058594
2013-08-01,86.9110107421875
2013-08-02,85.6495590209961
2013-08-05,85.39726257324219
2013-08-06,82.60578155517578
2013-08-07,82.98013305664062
2013-08-08,84.58341979980469
2013-08-09,84.75433349609375
2013-08-12,86.25995635986328
2013-08-13,86.97613525390625
2013-08-14,86.41458892822266
2013-08-15,84.45320129394531
2013-08-16,84.15208435058594
2013-08-19,83.3870620727539
2013-08-20,83.3301010131836
2013-08-21,82.83363342285156
2013-08-22,84.39624786376953
2013-08-23,84.26547241210938
2013-08-26,83.7831802368164
2013-08-27,82.16474914550781
2013-08-28,82.25464630126953
2013-08-29,82.39363861083984
2013-08-30,81.6988296508789
2013-09-03,82.54891967773438
2013-09-04,83.45625305175781
2013-09-05,84.2491226196289
2013-09-06,84.3717269897461
2013-09-09,85.6305160522461
2013-09-10,86.48877716064453
2013-09-11,85.8266830444336
2013-09-12,85.44251251220703
2013-09-13,85.30357360839844
2013-09-16,85.81034851074219
2013-09-17,86.00652313232422
2013-09-18,87.94374084472656
