Date,GATX
2010-01-04,19.4393253326416
2010-01-05,19.48625946044922
2010-01-06,19.566736221313477
2010-01-07,19.647197723388672
2010-01-08,19.653902053833008
2010-01-11,19.687427520751953
2010-01-12,19.184520721435547
2010-01-13,19.59355354309082
2010-01-14,19.519798278808594
2010-01-15,19.218046188354492
2010-01-19,19.24486541748047
2010-01-20,19.110759735107422
2010-01-21,18.77547836303711
2010-01-22,18.024463653564453
2010-01-25,17.850114822387695
2010-01-26,17.44777488708496
2010-01-27,17.68247413635254
2010-01-28,17.407548904418945
2010-01-29,17.581892013549805
2010-02-01,17.716005325317383
2010-02-02,18.239036560058594
2010-02-03,17.997638702392578
2010-02-04,17.400846481323242
2010-02-05,17.722707748413086
2010-02-08,17.454492568969727
2010-02-09,17.68247413635254
2010-02-10,17.555072784423828
2010-02-11,17.695894241333008
2010-02-12,17.70930290222168
2010-02-16,17.856822967529297
2010-02-17,18.13845443725586
2010-02-18,18.292682647705078
2010-02-19,18.433507919311523
2010-02-22,18.594425201416016
2010-02-23,18.46703338623047
2010-02-24,18.40605354309082
2010-02-25,18.1825008392334
2010-02-26,18.053775787353516
2010-03-01,18.223142623901367
2010-03-02,18.16217613220215
2010-03-03,18.1825008392334
2010-03-04,18.304431915283203
2010-03-05,19.083492279052734
2010-03-08,19.578025817871094
2010-03-09,19.645769119262695
2010-03-10,19.686416625976562
2010-03-11,19.727060317993164
2010-03-12,19.686416625976562
2010-03-15,19.815128326416016
2010-03-16,19.964168548583984
2010-03-17,19.957387924194336
2010-03-18,20.140300750732422
2010-03-19,19.75416374206543
2010-03-22,19.80158233642578
2010-03-23,20.106428146362305
2010-03-24,19.63899040222168
2010-03-25,19.63222312927246
2010-03-26,19.808359146118164
2010-03-29,19.645769119262695
2010-03-30,19.815128326416016
2010-03-31,19.408668518066406
2010-04-01,19.605127334594727
2010-04-05,19.937068939208984
2010-04-06,20.065786361694336
2010-04-07,19.937068939208984
2010-04-08,20.19449806213379
2010-04-09,20.28934097290039
2010-04-12,20.526437759399414
2010-04-13,20.47225570678711
2010-04-14,21.86100196838379
2010-04-15,22.958463668823242
2010-04-16,22.436826705932617
2010-04-19,22.091337203979492
2010-04-20,22.856840133666992
2010-04-21,22.99909782409668
2010-04-22,23.92719841003418
2010-04-23,23.642669677734375
2010-04-26,23.730741500854492
2010-04-27,22.701026916503906
2010-04-28,22.795867919921875
2010-04-29,23.100719451904297
2010-04-30,22.111650466918945
2010-05-03,22.64682960510254
2010-05-04,21.759382247924805
2010-05-05,21.319046020507812
2010-05-06,21.01420783996582
2010-05-07,20.53321647644043
2010-05-10,21.427438735961914
2010-05-11,21.407115936279297
2010-05-12,21.901647567749023
2010-05-13,21.380022048950195
2010-05-14,21.434215545654297
2010-05-17,21.366470336914062
2010-05-18,20.6009578704834
2010-05-19,20.350311279296875
2010-05-20,19.408668518066406
2010-05-21,19.496734619140625
2010-05-24,19.24608612060547
2010-05-25,19.029294967651367
2010-05-26,19.090269088745117
2010-05-27,19.672866821289062
2010-05-28,19.584802627563477
2010-06-01,18.765100479125977
2010-06-02,19.320600509643555
2010-06-03,19.415443420410156
2010-06-04,18.297657012939453
2010-06-07,17.90474510192871
2010-06-08,17.958953857421875
2010-06-09,18.033464431762695
2010-06-10,19.063169479370117
2010-06-11,19.357397079467773
2010-06-14,19.528467178344727
2010-06-15,19.99375343322754
2010-06-16,19.918481826782227
2010-06-17,19.781633377075195
2010-06-18,19.91164207458496
2010-06-21,19.692684173583984
2010-06-22,19.35055923461914
2010-06-23,18.960533142089844
2010-06-24,18.48155975341797
2010-06-25,18.488405227661133
2010-06-28,18.385766983032227
2010-06-29,18.166805267333984
2010-06-30,18.255762100219727
2010-07-01,18.543140411376953
2010-07-02,18.11206817626953
2010-07-06,17.85889434814453
2010-07-07,18.419981002807617
2010-07-08,18.98790168762207
2010-07-09,18.857900619506836
2010-07-12,18.905790328979492
2010-07-13,19.47371482849121
2010-07-14,19.542146682739258
2010-07-15,19.77479362487793
2010-07-16,18.905790328979492
2010-07-19,19.0015926361084
2010-07-20,19.377918243408203
2010-07-21,19.2547607421875
2010-07-22,19.117921829223633
2010-07-23,19.20686912536621
2010-07-26,19.59688949584961
2010-07-27,19.576364517211914
2010-07-28,19.07001304626465
2010-07-29,19.48056411743164
2010-07-30,19.33687400817871
2010-08-02,19.65846824645996
2010-08-03,19.446346282958984
2010-08-04,19.897953033447266
2010-08-05,20.110069274902344
2010-08-06,20.075862884521484
2010-08-09,20.40430450439453
2010-08-10,19.918481826782227
2010-08-11,18.871585845947266
2010-08-12,18.679988861083984
2010-08-13,18.440505981445312
2010-08-16,18.597881317138672
2010-08-17,18.79631233215332
2010-08-18,18.933170318603516
2010-08-19,18.474729537963867
2010-08-20,18.440505981445312
2010-08-23,18.02996063232422
2010-08-24,17.749414443969727
2010-08-25,18.166805267333984
2010-08-26,18.214704513549805
2010-08-27,18.74156951904297
2010-08-30,18.317346572875977
2010-08-31,18.679988861083984
2010-09-01,19.59688949584961
2010-09-02,19.713211059570312
2010-09-03,19.939006805419922
2010-09-07,19.494247436523438
2010-09-08,19.808998107910156
2010-09-09,19.7611083984375
2010-09-10,20.233240127563477
2010-09-13,20.613174438476562
2010-09-14,20.557905197143555
2010-09-15,20.557905197143555
2010-09-16,20.20560646057129
2010-09-17,20.240140914916992
2010-09-20,20.378307342529297
2010-09-21,20.323041915893555
2010-09-22,19.680612564086914
2010-09-23,19.45955467224121
2010-09-24,20.067447662353516
2010-09-27,19.984548568725586
2010-09-28,20.074357986450195
2010-09-29,20.18488311767578
2010-09-30,20.25395965576172
2010-10-01,20.35758399963379
2010-10-04,19.91547203063965
2010-10-05,20.640796661376953
2010-10-06,20.433565139770508
2010-10-07,20.59935760498047
2010-10-08,20.924028396606445
2010-10-11,21.013830184936523
2010-10-12,20.993101119995117
2010-10-13,21.53192138671875
2010-10-14,21.4559383392334
2010-10-15,21.110544204711914
2010-10-18,21.207244873046875
2010-10-19,21.020740509033203
2010-10-20,21.435211181640625
2010-10-21,21.670082092285156
2010-10-22,21.76679039001465
2010-10-25,21.9947509765625
2010-10-26,21.82205581665039
2010-10-27,21.68389129638672
2010-10-28,21.932580947875977
2010-10-29,21.87040901184082
2010-11-01,21.974029541015625
2010-11-02,22.4161376953125
2010-11-03,22.436859130859375
2010-11-04,22.975671768188477
2010-11-05,23.093107223510742
2010-11-08,22.692453384399414
2010-11-09,22.347055435180664
2010-11-10,22.533567428588867
2010-11-11,22.44377326965332
2010-11-12,22.201990127563477
2010-11-15,22.37468719482422
2010-11-16,22.056917190551758
2010-11-17,22.146730422973633
2010-11-18,22.423032760620117
2010-11-19,22.561199188232422
2010-11-22,22.66482162475586
2010-11-23,22.51974868774414
2010-11-24,23.141464233398438
2010-11-26,23.06547737121582
2010-11-29,23.0723876953125
2010-11-30,22.913501739501953
2010-12-01,23.74244499206543
2010-12-02,24.025667190551758
2010-12-03,24.16382598876953
2010-12-06,24.1983699798584
2010-12-07,24.377979278564453
2010-12-08,24.778635025024414
2010-12-09,25.061847686767578
2010-12-10,25.400341033935547
2010-12-13,25.107986450195312
2010-12-14,24.808671951293945
2010-12-15,24.439748764038086
2010-12-16,24.384056091308594
2010-12-17,24.098657608032227
2010-12-20,23.778453826904297
2010-12-21,24.22395133972168
2010-12-22,24.210025787353516
2010-12-23,24.641603469848633
2010-12-27,24.815629959106445
2010-12-28,24.892189025878906
2010-12-29,25.045339584350586
2010-12-30,25.052289962768555
2010-12-31,24.55807113647461
2011-01-03,25.010534286499023
2011-01-04,24.3492431640625
2011-01-05,24.52327537536621
2011-01-06,23.625320434570312
2011-01-07,23.179811477661133
2011-01-10,23.646198272705078
2011-01-11,23.45128631591797
2011-01-12,23.806291580200195
2011-01-13,23.771499633789062
2011-01-14,23.87590980529785
2011-01-18,23.778453826904297
2011-01-19,23.21462059020996
2011-01-20,22.414112091064453
2011-01-21,22.337541580200195
2011-01-24,22.629901885986328
2011-01-25,22.46980094909668
2011-01-26,23.395606994628906
2011-01-27,23.85502052307129
2011-01-28,23.158937454223633
2011-01-31,23.145009994506836
2011-02-01,23.89679718017578
2011-02-02,23.479137420654297
2011-02-03,23.36776351928711
2011-02-04,23.55570411682129
2011-02-07,23.882875442504883
2011-02-08,24.119539260864258
2011-02-09,24.356212615966797
2011-02-10,24.585927963256836
2011-02-11,25.066225051879883
2011-02-14,24.98269271850586
2011-02-15,25.045339584350586
2011-02-16,25.13582992553711
2011-02-17,25.518680572509766
2011-02-18,25.845848083496094
2011-02-22,25.12887191772461
2011-02-23,24.17452621459961
2011-02-24,23.725414276123047
2011-02-25,24.286794662475586
2011-02-28,24.342939376831055
2011-03-01,23.739450454711914
2011-03-02,23.774538040161133
2011-03-03,24.53240394592285
2011-03-04,24.53240394592285
2011-03-07,24.048202514648438
2011-03-08,25.13589859008789
2011-03-09,25.325355529785156
2011-03-10,25.262197494506836
2011-03-11,25.163951873779297
2011-03-14,24.827123641967773
2011-03-15,24.911333084106445
2011-03-16,24.546432495117188
2011-03-17,25.051687240600586
2011-03-18,25.262197494506836
2011-03-21,25.837614059448242
2011-03-22,25.61306381225586
2011-03-23,25.655170440673828
2011-03-24,25.96392059326172
2011-03-25,26.230588912963867
2011-03-28,26.553380966186523
2011-03-29,26.995460510253906
2011-03-30,26.925296783447266
2011-03-31,27.12879753112793
2011-04-01,27.58492088317871
2011-04-04,27.970869064331055
2011-04-05,27.900697708129883
2011-04-06,28.005956649780273
2011-04-07,28.062091827392578
2011-04-08,27.739294052124023
2011-04-11,27.563865661621094
2011-04-12,27.276155471801758
2011-04-13,27.44456672668457
2011-04-14,27.591928482055664
2011-04-15,27.33230209350586
2011-04-18,27.05159568786621
2011-04-19,27.31824493408203
2011-04-20,28.069110870361328
2011-04-21,28.686626434326172
2011-04-25,28.54628562927246
2011-04-26,29.100650787353516
2011-04-27,29.240997314453125
2011-04-28,29.598886489868164
2011-04-29,29.66204261779785
2011-05-02,29.87254524230957
2011-05-03,29.409404754638672
2011-05-04,28.995386123657227
2011-05-05,28.890119552612305
2011-05-06,28.995386123657227
2011-05-09,29.156789779663086
2011-05-10,29.591859817504883
2011-05-11,28.672595977783203
2011-05-12,28.50418472290039
2011-05-13,27.739294052124023
2011-05-16,27.4586181640625
2011-05-17,26.988454818725586
2011-05-18,27.39545249938965
2011-05-19,27.549833297729492
2011-05-20,27.339311599731445
2011-05-23,26.89020538330078
2011-05-24,26.820030212402344
2011-05-25,27.184932708740234
2011-05-26,27.32527732849121
2011-05-27,27.451595306396484
2011-05-31,27.872623443603516
2011-06-01,26.67266845703125
2011-06-02,26.616525650024414
2011-06-03,26.125329971313477
2011-06-06,25.75341033935547
2011-06-07,25.74639320373535
2011-06-08,25.718318939208984
2011-06-09,25.788501739501953
2011-06-10,25.08676528930664
2011-06-13,25.17873764038086
2011-06-14,25.63858985900879
2011-06-15,25.28486442565918
2011-06-16,25.405122756958008
2011-06-17,25.751785278320312
2011-06-20,26.147968292236328
2011-06-21,26.586597442626953
2011-06-22,26.317766189575195
2011-06-23,26.01354217529297
2011-06-24,25.645658493041992
2011-06-27,25.553686141967773
2011-06-28,26.027700424194336
2011-06-29,26.133813858032227
2011-06-30,26.261150360107422
2011-07-01,27.2728328704834
2011-07-05,26.968629837036133
2011-07-06,27.23040008544922
2011-07-07,27.485076904296875
2011-07-08,27.223308563232422
2011-07-11,26.678569793701172
2011-07-12,26.438032150268555
2011-07-13,26.67148780822754
2011-07-14,25.94987678527832
2011-07-15,25.96402931213379
2011-07-18,25.546619415283203
2011-07-19,26.346065521240234
2011-07-20,26.777610778808594
2011-07-21,26.848358154296875
2011-07-22,26.982776641845703
2011-07-25,26.940326690673828
2011-07-26,27.06767463684082
2011-07-27,26.01354217529297
2011-07-28,27.449705123901367
2011-07-29,27.89541244506836
2011-08-01,27.85296058654785
2011-08-02,26.17625617980957
2011-08-03,26.09845733642578
2011-08-04,24.237810134887695
2011-08-05,23.721355438232422
2011-08-08,21.627256393432617
2011-08-09,23.37470054626465
2011-08-10,22.53281021118164
2011-08-11,23.940664291381836
2011-08-12,24.018491744995117
2011-08-15,24.35807991027832
2011-08-16,23.601085662841797
2011-08-17,23.487892150878906
2011-08-18,22.122482299804688
2011-08-19,21.712148666381836
2011-08-22,21.96684455871582
2011-08-23,22.879472732543945
2011-08-24,23.303943634033203
2011-08-25,22.76628303527832
2011-08-26,23.685977935791016
2011-08-29,25.093852996826172
2011-08-30,25.327299118041992
2011-08-31,25.652738571166992
2011-09-01,24.96649932861328
2011-09-02,24.124610900878906
2011-09-06,23.968975067138672
2011-09-07,25.185813903808594
2011-09-08,24.980642318725586
2011-09-09,24.259029388427734
2011-09-12,24.060935974121094
2011-09-13,24.660327911376953
2011-09-14,25.566537857055664
2011-09-15,25.652162551879883
2011-09-16,25.5522518157959
2011-09-19,25.0955867767334
2011-09-20,24.453388214111328
2011-09-21,22.184303283691406
2011-09-22,21.86320686340332
2011-09-23,22.348413467407227
2011-09-26,22.748008728027344
2011-09-27,23.789791107177734
2011-09-28,22.398365020751953
