Date,NVT
2018-07-27,22.992267608642578
2018-07-30,22.992267608642578
2018-07-31,23.402238845825195
2018-08-01,23.25704002380371
2018-08-02,23.41607093811035
2018-08-03,24.120956420898438
2018-08-06,24.533578872680664
2018-08-07,24.920408248901367
2018-08-08,24.516382217407227
2018-08-09,24.464801788330078
2018-08-10,24.026397705078125
2018-08-13,23.37308692932129
2018-08-14,23.424665451049805
2018-08-15,23.106609344482422
2018-08-16,23.39027976989746
2018-08-17,23.467647552490234
2018-08-20,23.54500961303711
2018-08-21,23.983421325683594
2018-08-22,24.17253875732422
2018-08-23,24.06938362121582
2018-08-24,24.05219078063965
2018-08-27,24.129554748535156
2018-08-28,24.034996032714844
2018-08-29,24.696897506713867
2018-08-30,24.138147354125977
2018-08-31,24.146745681762695
2018-09-04,24.275691986083984
2018-09-05,24.447620391845703
2018-09-06,24.585147857666016
2018-09-07,24.017805099487305
2018-09-10,24.344465255737305
2018-09-11,24.163942337036133
2018-09-12,24.146745681762695
2018-09-13,24.129554748535156
2018-09-14,24.42182731628418
2018-09-17,24.542173385620117
2018-09-18,24.628137588500977
2018-09-19,25.126718521118164
2018-09-20,25.0837345123291
2018-09-21,25.2900447845459
2018-09-24,25.24706268310547
2018-09-25,24.559368133544922
2018-09-26,23.699745178222656
2018-09-27,23.209758758544922
2018-09-28,23.347301483154297
2018-10-01,23.68254852294922
2018-10-02,23.209758758544922
2018-10-03,23.424665451049805
2018-10-04,23.295719146728516
2018-10-05,22.926088333129883
2018-10-08,23.45905876159668
2018-10-09,22.891698837280273
2018-10-10,22.161022186279297
2018-10-11,21.224035263061523
2018-10-12,20.742650985717773
2018-10-15,20.682477951049805
2018-10-16,21.79998779296875
2018-10-17,21.937524795532227
2018-10-18,21.422517776489258
2018-10-19,21.11957359313965
2018-10-22,20.27132797241211
2018-10-23,19.717369079589844
2018-10-24,18.42768669128418
2018-10-25,20.444433212280273
2018-10-26,20.704105377197266
2018-10-29,20.461750030517578
2018-10-30,20.782005310058594
2018-10-31,21.13688087463379
2018-11-01,21.561004638671875
2018-11-02,22.00244140625
2018-11-05,21.98512840270996
2018-11-06,22.521772384643555
2018-11-07,23.2055606842041
2018-11-08,22.954551696777344
2018-11-09,22.236141204833984
2018-11-12,21.21478271484375
2018-11-13,21.18881607055664
2018-11-14,21.30998992919922
2018-11-15,21.39654541015625
2018-11-16,21.28402328491211
2018-11-19,21.26671600341797
2018-11-20,20.972421646118164
2018-11-21,21.29268455505371
2018-11-23,21.81201934814453
2018-11-26,22.262107849121094
2018-11-27,21.604280471801758
2018-11-28,21.647558212280273
2018-11-29,21.69083595275879
2018-11-30,21.656219482421875
2018-12-03,21.89857292175293
2018-12-04,20.859901428222656
2018-12-06,20.487716674804688
2018-12-07,19.994348526000977
2018-12-10,19.53560447692871
2018-12-11,19.52694320678711
2018-12-12,19.769304275512695
2018-12-13,19.50963592529297
2018-12-14,19.52694320678711
2018-12-17,18.687358856201172
2018-12-18,18.13340187072754
2018-12-19,18.116090774536133
2018-12-20,18.046852111816406
2018-12-21,17.631380081176758
2018-12-24,17.579448699951172
2018-12-26,18.47096824645996
2018-12-27,18.60945701599121
2018-12-28,19.02492332458496
2018-12-31,19.44039535522461
2019-01-02,19.48366928100586
2019-01-03,18.739288330078125
2019-01-04,19.345184326171875
2019-01-07,19.111488342285156
2019-01-08,19.708717346191406
2019-01-09,20.037630081176758
2019-01-10,20.219392776489258
2019-01-11,20.12417984008789
2019-01-14,20.236703872680664
2019-01-15,20.17611312866211
2019-01-16,20.435779571533203
2019-01-17,20.859901428222656
2019-01-18,21.344615936279297
2019-01-22,21.110919952392578
2019-01-23,21.145536422729492
2019-01-24,21.158611297607422
2019-01-25,21.716569900512695
2019-01-28,21.49861717224121
2019-01-29,21.629383087158203
2019-01-30,21.786312103271484
2019-01-31,21.812463760375977
2019-02-01,21.742721557617188
2019-02-04,22.1524715423584
2019-02-05,21.882213592529297
2019-02-06,21.79503059387207
2019-02-07,21.882213592529297
2019-02-08,22.143749237060547
2019-02-11,22.38785743713379
2019-02-12,22.684268951416016
2019-02-13,22.93709373474121
2019-02-14,22.98940086364746
2019-02-15,23.495044708251953
2019-02-19,23.53863525390625
2019-02-20,23.913509368896484
2019-02-21,23.643253326416016
2019-02-22,23.9047908782959
2019-02-25,23.93094253540039
2019-02-26,23.800174713134766
2019-02-27,23.922222137451172
2019-02-28,23.95709991455078
2019-03-01,24.209918975830078
2019-03-04,23.983253479003906
2019-03-05,23.686838150024414
2019-03-06,23.5909423828125
2019-03-07,23.50376319885254
2019-03-08,23.294527053833008
2019-03-11,23.512479782104492
2019-03-12,23.53863525390625
2019-03-13,23.94837760925293
2019-03-14,23.67812156677246
2019-03-15,23.547351837158203
2019-03-18,23.765304565429688
2019-03-19,23.739147186279297
2019-03-20,23.486324310302734
2019-03-21,23.486324310302734
2019-03-22,22.466318130493164
2019-03-25,22.84990882873535
2019-03-26,22.771451950073242
2019-03-27,23.172481536865234
2019-03-28,23.442729949951172
2019-03-29,23.521198272705078
2019-04-01,23.974533081054688
2019-04-02,24.122739791870117
2019-04-03,24.10530662536621
2019-04-04,24.375558853149414
2019-04-05,24.35812759399414
2019-04-08,24.279659271240234
2019-04-09,23.617097854614258
2019-04-10,23.721712112426758
2019-04-11,24.236074447631836
2019-04-12,24.41043472290039
2019-04-15,24.47146224975586
2019-04-16,24.47146224975586
2019-04-17,24.589895248413086
2019-04-18,24.6863956451416
2019-04-22,24.572349548339844
2019-04-23,24.739032745361328
2019-04-24,24.91448402404785
2019-04-25,24.221437454223633
2019-04-26,24.098621368408203
2019-04-29,24.51970863342285
2019-04-30,24.51970863342285
2019-05-01,24.423213958740234
2019-05-02,23.975801467895508
2019-05-03,23.9582576751709
2019-05-06,23.852983474731445
2019-05-07,23.23889923095703
2019-05-08,23.019577026367188
2019-05-09,23.037128448486328
2019-05-10,22.82657814025879
2019-05-13,22.01949119567871
2019-05-14,22.256351470947266
2019-05-15,22.054582595825195
2019-05-16,22.186168670654297
2019-05-17,22.028261184692383
2019-05-20,21.335214614868164
2019-05-21,21.484352111816406
2019-05-22,21.20362663269043
2019-05-23,21.010623931884766
2019-05-24,21.06326675415039
2019-05-28,20.74744987487793
2019-05-29,20.668489456176758
2019-05-30,20.475494384765625
2019-05-31,20.229854583740234
2019-06-03,20.493038177490234
2019-06-04,21.09835433959961
2019-06-05,20.8878116607666
2019-06-06,20.931676864624023
2019-06-07,21.01939582824707
2019-06-10,21.458032608032227
2019-06-11,20.800081253051758
2019-06-12,20.940446853637695
2019-06-13,21.133440017700195
2019-06-14,20.966764450073242
2019-06-17,21.036943435668945
2019-06-18,21.168535232543945
2019-06-19,21.02817153930664
2019-06-20,21.37908172607422
2019-06-21,21.308902740478516
2019-06-24,21.317670822143555
2019-06-25,21.458032608032227
2019-06-26,21.738759994506836
2019-06-27,21.659805297851562
2019-06-28,21.747533798217773
2019-07-01,21.949304580688477
2019-07-02,22.028261184692383
2019-07-03,22.3265380859375
2019-07-05,22.238811492919922
2019-07-08,22.177398681640625
2019-07-09,21.6685791015625
2019-07-10,21.317670822143555
2019-07-11,21.23872184753418
2019-07-12,21.68612289428711
2019-07-15,21.791399002075195
2019-07-16,21.800168991088867
2019-07-17,21.528215408325195
2019-07-18,21.391265869140625
2019-07-19,21.373586654663086
2019-07-22,21.444278717041016
2019-07-23,22.009756088256836
2019-07-24,22.28367042541504
2019-07-25,21.886064529418945
2019-07-26,22.027433395385742
2019-07-29,21.947914123535156
2019-07-30,22.151138305664062
2019-07-31,21.903738021850586
2019-08-01,19.95987892150879
2019-08-02,19.058637619018555
2019-08-05,18.36945343017578
2019-08-06,18.590343475341797
2019-08-07,18.510822296142578
2019-08-08,18.92609977722168
2019-08-09,18.767057418823242
2019-08-12,18.66102409362793
2019-08-13,19.067474365234375
2019-08-14,18.41363525390625
2019-08-15,18.192739486694336
2019-08-16,18.52849769592285
2019-08-19,18.652193069458008
2019-08-20,18.219240188598633
2019-08-21,18.325273513793945
2019-08-22,18.228076934814453
2019-08-23,17.795127868652344
2019-08-26,17.71561050415039
2019-08-27,17.326833724975586
2019-08-28,17.49471092224121
2019-08-29,17.680265426635742
2019-08-30,17.90115737915039
2019-09-03,17.59190559387207
2019-09-04,17.998350143432617
2019-09-05,18.422466278076172
2019-09-06,18.820072174072266
2019-09-09,19.208839416503906
2019-09-10,19.730152130126953
2019-09-11,20.28679847717285
2019-09-12,19.747819900512695
2019-09-13,19.703645706176758
2019-09-16,19.62411880493164
2019-09-17,19.535764694213867
2019-09-18,19.526927947998047
2019-09-19,19.288362503051758
2019-09-20,19.332544326782227
2019-09-23,19.25302505493164
2019-09-24,19.076305389404297
2019-09-25,19.341381072998047
2019-09-26,19.22651481628418
2019-09-27,19.35021209716797
2019-09-30,19.473913192749023
2019-10-01,17.76862335205078
2019-10-02,17.618417739868164
2019-10-03,17.5477352142334
2019-10-04,17.318002700805664
2019-10-07,17.335670471191406
2019-10-08,16.84086799621582
2019-10-09,16.920392990112305
2019-10-10,16.96457290649414
2019-10-11,17.830472946166992
2019-10-14,17.980676651000977
2019-10-15,18.289926528930664
2019-10-16,18.448970794677734
2019-10-17,18.73855972290039
2019-10-18,18.818754196166992
2019-10-21,19.201900482177734
2019-10-22,19.451387405395508
2019-10-23,19.415748596191406
2019-10-24,19.504854202270508
2019-10-25,19.42466163635254
2019-10-28,19.522676467895508
2019-10-29,19.495939254760742
2019-10-30,20.734485626220703
2019-10-31,20.547372817993164
2019-11-01,20.76122283935547
2019-11-04,21.563159942626953
2019-11-05,21.35821533203125
2019-11-06,21.09090805053711
2019-11-07,21.144365310668945
2019-11-08,21.322572708129883
2019-11-11,21.28693199157715
2019-11-12,21.34039878845215
2019-11-13,21.117633819580078
2019-11-14,21.02853012084961
2019-11-15,21.35821533203125
2019-11-18,21.393857955932617
2019-11-19,21.58988380432129
2019-11-20,21.580974578857422
2019-11-21,21.732454299926758
2019-11-22,21.98194694519043
2019-11-25,22.213613510131836
2019-11-26,22.338361740112305
2019-11-27,22.24034309387207
2019-11-29,22.017581939697266
2019-12-02,21.919572830200195
2019-12-03,21.563159942626953
2019-12-04,21.705720901489258
2019-12-05,21.57206916809082
2019-12-06,21.937387466430664
2019-12-09,21.910661697387695
2019-12-10,21.643346786499023
2019-12-11,21.652257919311523
2019-12-12,22.1601505279541
2019-12-13,21.919572830200195
2019-12-16,22.365087509155273
2019-12-17,22.293811798095703
2019-12-18,22.37400245666504
2019-12-19,22.320539474487305
2019-12-20,22.819522857666016
2019-12-23,23.104652404785156
2019-12-24,22.810609817504883
2019-12-26,22.810609817504883
2019-12-27,22.90862274169922
2019-12-30,22.819522857666016
2019-12-31,22.792783737182617
2020-01-02,23.09574317932129
2020-01-03,22.80170249938965
2020-01-06,22.63239860534668
2020-01-07,22.69477653503418
2020-01-08,22.73932647705078
2020-01-09,23.015552520751953
2020-01-10,22.855165481567383
2020-01-13,22.78388214111328
2020-01-14,22.668041229248047
2020-01-15,22.552213668823242
2020-01-16,22.90862274169922
2020-01-17,22.78388214111328
2020-01-21,22.67695426940918
2020-01-22,23.175933837890625
2020-01-23,23.20733070373535
2020-01-24,22.992036819458008
2020-01-27,22.4807071685791
2020-01-28,22.64217185974121
2020-01-29,23.045860290527344
2020-01-30,23.072772979736328
2020-01-31,22.33717155456543
2020-02-03,22.27437973022461
2020-02-04,22.624229431152344
2020-02-05,24.014699935913086
2020-02-06,24.041614532470703
2020-02-07,23.92499351501465
2020-02-10,23.916025161743164
2020-02-11,24.158231735229492
2020-02-12,24.642650604248047
2020-02-13,24.57088851928711
2020-02-14,24.840011596679688
2020-02-18,24.99250602722168
2020-02-19,25.387226104736328
2020-02-20,25.611492156982422
2020-02-21,25.46796417236328
2020-02-24,24.723388671875
2020-02-25,23.655874252319336
2020-02-26,23.1804256439209
2020-02-27,21.996280670166016
2020-02-28,21.538776397705078
2020-03-02,22.525554656982422
2020-03-03,21.77201271057129
2020-03-04,22.435850143432617
2020-03-05,20.794204711914062
2020-03-06,20.148303985595703
2020-03-09,17.780029296875
2020-03-10,18.300336837768555
2020-03-11,17.143104553222656
2020-03-12,15.061891555786133
2020-03-13,17.08030891418457
2020-03-16,14.7210054397583
2020-03-17,14.119964599609375
2020-03-18,11.222410202026367
2020-03-19,13.088325500488281
2020-03-20,12.801263809204102
2020-03-23,12.370667457580566
2020-03-24,13.599658012390137
2020-03-25,14.532617568969727
2020-03-26,15.761609077453613
2020-03-27,14.586441040039062
2020-03-30,14.990124702453613
2020-03-31,15.13365650177002
2020-04-01,13.985400199890137
2020-04-02,14.164815902709961
2020-04-03,13.483038902282715
2020-04-06,15.088805198669434
2020-04-07,15.008066177368164
2020-04-08,15.985882759094238
2020-04-09,16.147356033325195
2020-04-13,15.887200355529785
2020-04-14,16.389564514160156
2020-04-15,15.250280380249023
2020-04-16,15.008066177368164
2020-04-17,15.788521766662598
2020-04-20,15.483514785766602
2020-04-21,14.810710906982422
2020-04-22,15.51939868927002
2020-04-23,15.623617172241211
2020-04-24,15.913616180419922
2020-04-27,17.028291702270508
2020-04-28,17.300167083740234
2020-04-29,17.236730575561523
2020-04-30,16.901418685913086
2020-05-01,15.75049114227295
2020-05-04,15.69611930847168
2020-05-05,15.81393051147461
2020-05-06,15.369868278503418
2020-05-07,16.29423713684082
2020-05-08,17.182353973388672
2020-05-11,16.348609924316406
2020-05-12,15.460493087768555
2020-05-13,14.88956356048584
2020-05-14,15.088937759399414
2020-05-15,15.451436042785645
2020-05-18,16.602359771728516
2020-05-19,16.683917999267578
2020-05-20,16.59329605102539
2020-05-21,16.59329605102539
2020-05-22,16.402986526489258
2020-05-26,16.946731567382812
2020-05-27,17.372665405273438
2020-05-28,17.09173011779785
2020-05-29,16.611421585083008
2020-06-01,17.001102447509766
2020-06-02,17.109846115112305
2020-06-03,17.75328254699707
2020-06-04,18.641407012939453
2020-06-05,19.203275680541992
2020-06-08,19.203275680541992
2020-06-09,19.067338943481445
2020-06-10,18.297033309936523
2020-06-11,16.865171432495117
2020-06-12,17.09173011779785
2020-06-15,17.25485610961914
2020-06-16,17.635473251342773
2020-06-17,17.61734962463379
2020-06-18,17.309232711791992
2020-06-19,16.955791473388672
2020-06-22,17.263914108276367
2020-06-23,17.218605041503906
2020-06-24,16.366737365722656
2020-06-25,16.629549026489258
2020-06-26,16.303298950195312
2020-06-29,16.72923469543457
2020-06-30,16.973918914794922
2020-07-01,16.611421585083008
2020-07-02,16.992042541503906
2020-07-06,17.100799560546875
2020-07-07,16.756418228149414
2020-07-08,16.747360229492188
2020-07-09,16.15830421447754
2020-07-10,16.620481491088867
2020-07-13,16.602359771728516
2020-07-14,16.874231338500977
2020-07-15,17.49953842163086
2020-07-16,17.399850845336914
2020-07-17,17.979848861694336
2020-07-20,17.427043914794922
2020-07-21,17.4542293548584
2020-07-22,17.29110336303711
2020-07-23,17.432870864868164
2020-07-24,17.08531379699707
2020-07-27,17.396284103393555
2020-07-28,17.21335792541504
2020-07-29,17.588361740112305
2020-07-30,16.874948501586914
2020-07-31,16.609703063964844
2020-08-03,16.865802764892578
2020-08-04,16.655437469482422
2020-08-05,16.774333953857422
2020-08-06,16.737747192382812
2020-08-07,17.21335792541504
2020-08-10,17.551773071289062
2020-08-11,17.679821014404297
2020-08-12,17.661527633666992
2020-08-13,17.972503662109375
2020-08-14,17.8170166015625
2020-08-17,17.762134552001953
2020-08-18,17.54262924194336
2020-08-19,17.597505569458008
2020-08-20,17.515186309814453
2020-08-21,17.54262924194336
2020-08-24,17.871891021728516
2020-08-25,17.844459533691406
2020-08-26,17.835311889648438
2020-08-27,17.899333953857422
2020-08-28,17.890188217163086
2020-08-31,17.487749099731445
2020-09-01,17.661527633666992
2020-09-02,17.688968658447266
2020-09-03,17.350557327270508
2020-09-04,17.359699249267578
2020-09-08,16.9481143951416
2020-09-09,16.975553512573242
2020-09-10,16.545677185058594
2020-09-11,16.774333953857422
2020-09-14,16.993846893310547
2020-09-15,17.03043556213379
2020-09-16,17.09445571899414
2020-09-17,17.350557327270508
2020-09-18,16.58226203918457
2020-09-21,15.823118209838867
2020-09-22,15.859703063964844
2020-09-23,15.649341583251953
2020-09-24,15.695072174072266
2020-09-25,15.841416358947754
2020-09-28,16.243854522705078
2020-09-29,16.170682907104492
2020-09-30,16.17983055114746
2020-10-01,16.307876586914062
2020-10-02,16.7011661529541
2020-10-05,17.121896743774414
2020-10-06,16.975553512573242
2020-10-07,17.20421028137207
2020-10-08,17.917625427246094
2020-10-09,17.862749099731445
2020-10-12,17.670673370361328
2020-10-13,17.03957748413086
2020-10-14,17.231653213500977
2020-10-15,17.588361740112305
2020-10-16,17.771289825439453
2020-10-19,17.432870864868164
2020-10-20,17.835311889648438
2020-10-21,17.506044387817383
2020-10-22,18.175268173217773
2020-10-23,18.369110107421875
2020-10-26,17.649118423461914
2020-10-27,17.335277557373047
2020-10-28,16.24605369567871
2020-10-29,16.56912612915039
2020-10-30,16.661428451538086
2020-11-02,17.26142692565918
2020-11-03,17.74142074584961
2020-11-04,16.966047286987305
2020-11-05,17.6860408782959
2020-11-06,17.169126510620117
2020-11-09,18.784494400024414
2020-11-10,19.17218780517578
2020-11-11,18.65526580810547
2020-11-12,18.322961807250977
2020-11-13,18.747575759887695
2020-11-16,19.846025466918945
2020-11-17,19.80910301208496
2020-11-18,19.901409149169922
2020-11-19,19.956798553466797
2020-11-20,20.021411895751953
2020-11-23,21.129091262817383
2020-11-24,22.042936325073242
2020-11-25,21.849090576171875
2020-11-27,21.618324279785156
2020-11-30,21.230632781982422
2020-12-01,21.239866256713867
2020-12-02,21.359861373901367
2020-12-03,21.221405029296875
2020-12-04,21.87678337097168
2020-12-07,21.775243759155273
2020-12-08,22.209083557128906
2020-12-09,22.246013641357422
2020-12-10,22.153709411621094
2020-12-11,21.91370964050293
2020-12-14,21.562938690185547
2020-12-15,21.775243759155273
2020-12-16,21.470632553100586
2020-12-17,21.332170486450195
2020-12-18,21.073713302612305
2020-12-21,20.990633010864258
2020-12-22,20.889097213745117
2020-12-23,21.322940826416016
2020-12-24,21.359861373901367
2020-12-28,21.341402053833008
2020-12-29,21.09217071533203
2020-12-30,21.4798641204834
2020-12-31,21.498327255249023
2021-01-04,20.8060245513916
2021-01-05,21.498327255249023
2021-01-06,22.65216636657715
2021-01-07,22.421396255493164
2021-01-08,22.476781845092773
2021-01-11,22.393707275390625
2021-01-12,22.57831573486328
2021-01-13,22.476781845092773
2021-01-14,22.72600746154785
2021-01-15,22.393707275390625
2021-01-19,22.301395416259766
2021-01-20,22.550622940063477
2021-01-21,21.96954345703125
2021-01-22,21.96954345703125
2021-01-25,21.67203140258789
2021-01-26,21.541866302490234
2021-01-27,20.59354019165039
2021-01-28,21.244352340698242
2021-01-29,20.807376861572266
2021-02-01,20.816679000854492
2021-02-02,21.16997528076172
2021-02-03,21.68132209777832
2021-02-04,21.895164489746094
2021-02-05,22.17408561706543
2021-02-08,22.42511558532715
2021-02-09,21.774301528930664
2021-02-10,21.337329864501953
2021-02-11,21.34662437438965
2021-02-12,21.755704879760742
2021-02-16,22.676137924194336
2021-02-17,22.824899673461914
2021-02-18,22.322843551635742
2021-02-19,23.410627365112305
2021-02-22,24.47981834411621
2021-02-23,24.87959861755371
2021-02-24,25.316577911376953
2021-02-25,24.47981834411621
2021-02-26,24.41473960876465
2021-03-01,25.61408805847168
2021-03-02,25.242197036743164
2021-03-03,25.158525466918945
2021-03-04,25.09343910217285
2021-03-05,25.77215003967285
2021-03-08,26.832042694091797
2021-03-09,26.850631713867188
2021-03-10,27.092363357543945
2021-03-11,26.497337341308594
2021-03-12,27.361984252929688
2021-03-15,27.826847076416016
2021-03-16,27.352685928344727
2021-03-17,27.371280670166016
2021-03-18,26.97149658203125
2021-03-19,26.720470428466797
2021-03-22,26.71117401123047
2021-03-23,25.195711135864258
2021-03-24,25.307275772094727
2021-03-25,25.6326847076416
2021-03-26,26.088254928588867
2021-03-29,25.5211181640625
2021-03-30,25.902307510375977
2021-03-31,25.948793411254883
2021-04-01,26.63679313659668
2021-04-05,26.76696014404297
2021-04-06,26.794851303100586
2021-04-07,26.460145950317383
2021-04-08,26.227712631225586
2021-04-09,26.488033294677734
2021-04-12,26.5438175201416
2021-04-13,26.162630081176758
2021-04-14,26.432252883911133
2021-04-15,27.129549026489258
2021-04-16,27.48284912109375
2021-04-19,27.501440048217773
2021-04-20,27.10166358947754
2021-04-21,27.603715896606445
2021-04-22,27.52421760559082
2021-04-23,28.076011657714844
2021-04-26,28.09471893310547
2021-04-27,28.32853126525879
2021-04-28,28.375288009643555
2021-04-29,28.618452072143555
2021-04-30,28.478168487548828
2021-05-03,28.65586280822754
2021-05-04,28.9925479888916
2021-05-05,29.18895149230957
2021-05-06,29.600460052490234
2021-05-07,29.703332901000977
2021-05-10,29.890384674072266
2021-05-11,29.478878021240234
2021-05-12,28.59039878845215
2021-05-13,29.23571014404297
2021-05-14,29.572399139404297
2021-05-17,29.890384674072266
2021-05-18,29.48822784423828
2021-05-19,29.357295989990234
2021-05-20,29.553701400756836
2021-05-21,29.609813690185547
2021-05-24,29.806211471557617
2021-05-25,29.291828155517578
2021-05-26,29.731393814086914
2021-05-27,30.41412353515625
2021-05-28,30.432828903198242
2021-06-01,30.750810623168945
2021-06-02,30.88174057006836
2021-06-03,30.53569984436035
2021-06-04,30.395410537719727
2021-06-07,30.049375534057617
2021-06-08,30.34865379333496
2021-06-09,30.36736297607422
2021-06-10,29.824918746948242
2021-06-11,29.75945281982422
2021-06-14,29.609813690185547
2021-06-15,29.79686164855957
2021-06-16,29.609813690185547
2021-06-17,28.60909652709961
2021-06-18,27.93572425842285
2021-06-21,28.66521644592285
2021-06-22,28.702625274658203
2021-06-23,28.814851760864258
2021-06-24,29.217010498046875
2021-06-25,29.553701400756836
2021-06-28,28.824207305908203
2021-06-29,28.69327163696289
2021-06-30,29.217010498046875
2021-07-01,29.768802642822266
2021-07-02,29.37600326538086
2021-07-06,28.496871948242188
2021-07-07,28.75874137878418
2021-07-08,28.431406021118164
2021-07-09,29.001901626586914
2021-07-12,29.245067596435547
2021-07-13,28.72132682800293
2021-07-14,28.7493896484375
2021-07-15,28.32853126525879
2021-07-16,27.692567825317383
2021-07-19,27.103357315063477
2021-07-20,28.356586456298828
2021-07-21,28.627803802490234
2021-07-22,28.53844451904297
2021-07-23,29.290945053100586
2021-07-26,29.281539916992188
2021-07-27,29.30975341796875
2021-07-28,29.33797836303711
2021-07-29,29.704816818237305
2021-07-30,29.733041763305664
2021-08-02,29.742441177368164
2021-08-03,31.698938369750977
2021-08-04,31.28505516052246
2021-08-05,31.04990005493164
2021-08-06,31.31328010559082
2021-08-09,30.965251922607422
2021-08-10,31.28505516052246
2021-08-11,31.764772415161133
2021-08-12,31.774185180664062
2021-08-13,31.444969177246094
2021-08-16,31.548431396484375
2021-08-17,31.078126907348633
2021-08-18,31.031099319458008
2021-08-19,30.513748168945312
2021-08-20,30.824155807495117
2021-08-23,31.04990005493164
2021-08-24,31.539020538330078
2021-08-25,31.915273666381836
2021-08-26,31.727155685424805
2021-08-27,32.45143127441406
2021-08-30,32.460838317871094
2021-08-31,32.31974792480469
2021-09-01,32.01874923706055
2021-09-02,32.21627426147461
2021-09-03,31.83062744140625
2021-09-07,31.38853645324707
2021-09-08,30.824155807495117
2021-09-09,31.2474422454834
2021-09-10,31.068721771240234
2021-09-13,31.416746139526367
2021-09-14,30.67365837097168
2021-09-15,31.0875301361084
2021-09-16,31.20040512084961
2021-09-17,30.701871871948242
2021-09-20,30.19394302368164
2021-09-21,29.526100158691406
2021-09-22,30.400876998901367
2021-09-23,30.89940643310547
2021-09-24,30.758316040039062
2021-09-27,31.407339096069336
2021-09-28,30.795936584472656
2021-09-29,31.040498733520508
2021-09-30,30.410287857055664
2021-10-01,31.2474422454834
2021-10-04,30.984060287475586
2021-10-05,30.692472457885742
2021-10-06,30.09988021850586
2021-10-07,30.447908401489258
2021-10-08,30.222158432006836
2021-10-11,29.441442489624023
2021-10-12,29.5543212890625
2021-10-13,29.47907066345215
2021-10-14,29.770666122436523
2021-10-15,30.118688583374023
2021-10-18,30.532562255859375
2021-10-19,30.504344940185547
2021-10-20,30.852373123168945
2021-10-21,30.98949432373047
2021-10-22,31.42450523376465
2021-10-25,31.4339599609375
2021-10-26,31.462331771850586
2021-10-27,30.5450382232666
2021-10-28,32.578216552734375
2021-10-29,33.52387619018555
2021-11-01,34.00617218017578
2021-11-02,35.008583068847656
2021-11-03,35.54761505126953
2021-11-04,34.75325012207031
2021-11-05,35.150428771972656
2021-11-08,35.23554229736328
2021-11-09,34.68706130981445
2021-11-10,34.252044677734375
2021-11-11,34.79107666015625
2021-11-12,35.036956787109375
2021-11-15,35.35847473144531
2021-11-16,35.717838287353516
2021-11-17,35.70836639404297
2021-11-18,35.72728729248047
2021-11-19,35.02750015258789
2021-11-22,35.122066497802734
2021-11-23,34.76271057128906
2021-11-24,35.122066497802734
2021-11-26,34.289878845214844
2021-11-29,33.90214920043945
2021-11-30,32.93757247924805
2021-12-01,33.09833908081055
2021-12-02,34.29932403564453
2021-12-03,33.72248077392578
2021-12-06,34.28041458129883
2021-12-07,35.5854377746582
2021-12-08,35.103145599365234
2021-12-09,35.4246826171875
2021-12-10,35.69892120361328
2021-12-13,35.263912200927734
2021-12-14,34.75325012207031
2021-12-15,35.36793518066406
2021-12-16,34.724876403808594
2021-12-17,33.7130126953125
2021-12-20,32.9281120300293
2021-12-21,34.36552810668945
2021-12-22,34.79107666015625
2021-12-23,35.38684844970703
2021-12-27,35.99207305908203
2021-12-28,36.06772994995117
2021-12-29,36.22849655151367
2021-12-30,35.59489059448242
2021-12-31,35.93532943725586
2022-01-03,35.83130645751953
