Date,TYRA
2021-12-22,14.229999542236328
2021-12-23,14.829999923706055
2021-12-27,14.510000228881836
2021-12-28,13.6899995803833
2021-12-29,13.779999732971191
2021-12-30,13.930000305175781
2021-12-31,14.069999694824219
2022-01-03,14.09000015258789
2022-01-04,12.6899995803833
2022-01-05,12.010000228881836
2022-01-06,12.180000305175781
2022-01-07,12.050000190734863
2022-01-10,12.180000305175781
2022-01-11,12.069999694824219
2022-01-12,11.899999618530273
2022-01-13,12.220000267028809
2022-01-14,12.460000038146973
2022-01-18,11.5
2022-01-19,11.869999885559082
2022-01-20,11.8100004196167
2022-01-21,11.550000190734863
2022-01-24,11.5600004196167
2022-01-25,11.859999656677246
2022-01-26,11.449999809265137
2022-01-27,11.350000381469727
2022-01-28,12.199999809265137
2022-01-31,13.109999656677246
2022-02-01,13.539999961853027
2022-02-02,12.579999923706055
2022-02-03,12.229999542236328
2022-02-04,13.369999885559082
2022-02-07,13.279999732971191
2022-02-08,12.430000305175781
2022-02-09,12.770000457763672
2022-02-10,12.3100004196167
2022-02-11,12.260000228881836
2022-02-14,12.140000343322754
2022-02-15,12.569999694824219
2022-02-16,12.6899995803833
2022-02-17,12.050000190734863
2022-02-18,11.270000457763672
2022-02-22,11.649999618530273
2022-02-23,11.109999656677246
2022-02-24,12.069999694824219
2022-02-25,11.989999771118164
2022-02-28,11.850000381469727
2022-03-01,11.109999656677246
2022-03-02,11.949999809265137
2022-03-03,10.729999542236328
2022-03-04,10.569999694824219
2022-03-07,10.960000038146973
2022-03-08,11.319999694824219
2022-03-09,12.09000015258789
2022-03-10,11.180000305175781
2022-03-11,10.989999771118164
2022-03-14,10.5600004196167
2022-03-15,10.029999732971191
2022-03-16,11.029999732971191
2022-03-17,12.0600004196167
2022-03-18,12.720000267028809
2022-03-21,11.739999771118164
2022-03-22,11.880000114440918
2022-03-23,11.8100004196167
2022-03-24,12.09000015258789
2022-03-25,11.5600004196167
2022-03-28,11.050000190734863
2022-03-29,11.229999542236328
2022-03-30,10.3100004196167
2022-03-31,10.699999809265137
2022-04-01,11.1899995803833
2022-04-04,11.09000015258789
2022-04-05,10.65999984741211
2022-04-06,10.520000457763672
2022-04-07,9.930000305175781
2022-04-08,9.539999961853027
2022-04-11,9.569999694824219
2022-04-12,9.420000076293945
2022-04-13,9.619999885559082
2022-04-14,9.880000114440918
2022-04-18,9.079999923706055
2022-04-19,9.25
2022-04-20,8.739999771118164
2022-04-21,8.010000228881836
2022-04-22,8.449999809265137
2022-04-25,8.300000190734863
2022-04-26,8.220000267028809
2022-04-27,7.730000019073486
2022-04-28,7.099999904632568
2022-04-29,7.46999979019165
2022-05-02,8.399999618530273
2022-05-03,8.520000457763672
2022-05-04,8.9399995803833
2022-05-05,8.529999732971191
2022-05-06,8.949999809265137
2022-05-09,8.1899995803833
2022-05-10,8.40999984741211
2022-05-11,7.610000133514404
2022-05-12,7.730000019073486
2022-05-13,7.739999771118164
2022-05-16,7.679999828338623
2022-05-17,8.319999694824219
2022-05-18,8.180000305175781
2022-05-19,9.0
2022-05-20,9.460000038146973
2022-05-23,8.449999809265137
2022-05-24,7.96999979019165
2022-05-25,8.390000343322754
2022-05-26,7.670000076293945
2022-05-27,7.920000076293945
2022-05-31,6.829999923706055
2022-06-01,6.309999942779541
2022-06-02,6.829999923706055
2022-06-03,7.349999904632568
2022-06-06,6.809999942779541
2022-06-07,7.230000019073486
2022-06-08,6.889999866485596
2022-06-09,6.269999980926514
2022-06-10,5.900000095367432
2022-06-13,5.380000114440918
2022-06-14,5.599999904632568
2022-06-15,5.880000114440918
2022-06-16,5.71999979019165
2022-06-17,5.260000228881836
2022-06-21,6.099999904632568
2022-06-22,6.269999980926514
2022-06-23,6.980000019073486
2022-06-24,7.150000095367432
2022-06-27,6.559999942779541
2022-06-28,7.269999980926514
2022-06-29,8.130000114440918
2022-06-30,7.150000095367432
2022-07-01,8.380000114440918
2022-07-05,8.760000228881836
2022-07-06,9.130000114440918
2022-07-07,10.25
2022-07-08,10.510000228881836
2022-07-11,9.460000038146973
2022-07-12,9.800000190734863
2022-07-13,10.550000190734863
2022-07-14,9.630000114440918
2022-07-15,9.649999618530273
2022-07-18,9.210000038146973
2022-07-19,9.350000381469727
2022-07-20,9.210000038146973
2022-07-21,9.140000343322754
2022-07-22,9.119999885559082
2022-07-25,9.279999732971191
2022-07-26,9.850000381469727
2022-07-27,10.279999732971191
2022-07-28,10.59000015258789
2022-07-29,10.649999618530273
2022-08-01,9.890000343322754
2022-08-02,9.489999771118164
2022-08-03,9.329999923706055
2022-08-04,9.020000457763672
2022-08-05,10.369999885559082
2022-08-08,11.029999732971191
2022-08-09,10.699999809265137
2022-08-10,10.960000038146973
2022-08-11,11.069999694824219
2022-08-12,12.420000076293945
2022-08-15,11.949999809265137
2022-08-16,12.140000343322754
2022-08-17,11.380000114440918
2022-08-18,10.789999961853027
2022-08-19,10.40999984741211
2022-08-22,9.3100004196167
2022-08-23,9.15999984741211
2022-08-24,10.329999923706055
2022-08-25,10.079999923706055
2022-08-26,7.769999980926514
2022-08-29,7.360000133514404
2022-08-30,7.264999866485596
2022-08-31,6.610000133514404
2022-09-01,6.820000171661377
2022-09-02,7.090000152587891
2022-09-06,7.139999866485596
2022-09-07,7.53000020980835
2022-09-08,7.519999980926514
2022-09-09,8.140000343322754
2022-09-12,8.899999618530273
2022-09-13,8.350000381469727
2022-09-14,9.0
2022-09-15,9.010000228881836
2022-09-16,7.739999771118164
2022-09-19,7.619999885559082
2022-09-20,7.360000133514404
2022-09-21,7.269999980926514
2022-09-22,7.0
2022-09-23,7.320000171661377
2022-09-26,7.46999979019165
2022-09-27,7.159999847412109
2022-09-28,7.75
2022-09-29,8.779999732971191
2022-09-30,8.789999961853027
2022-10-03,7.860000133514404
2022-10-04,7.75
2022-10-05,7.449999809265137
2022-10-06,7.079999923706055
2022-10-07,6.25
2022-10-10,5.679999828338623
2022-10-11,6.059999942779541
2022-10-12,6.039999961853027
2022-10-13,6.369999885559082
2022-10-14,6.730000019073486
2022-10-17,6.460000038146973
2022-10-18,6.440000057220459
2022-10-19,6.550000190734863
2022-10-20,6.570000171661377
2022-10-21,6.900000095367432
2022-10-24,6.980000019073486
2022-10-25,6.980000019073486
2022-10-26,7.010000228881836
2022-10-27,7.0
2022-10-28,7.050000190734863
2022-10-31,6.920000076293945
2022-11-01,7.059999942779541
2022-11-02,7.0
2022-11-03,6.510000228881836
2022-11-04,6.5
2022-11-07,7.539999961853027
2022-11-08,7.900000095367432
2022-11-09,7.480000019073486
2022-11-10,7.710000038146973
2022-11-11,8.069999694824219
2022-11-14,7.28000020980835
2022-11-15,7.489999771118164
2022-11-16,7.570000171661377
2022-11-17,7.329999923706055
2022-11-18,7.130000114440918
2022-11-21,6.949999809265137
2022-11-22,6.78000020980835
2022-11-23,7.039999961853027
2022-11-25,6.75
2022-11-28,6.460000038146973
2022-11-29,6.769999980926514
2022-11-30,7.010000228881836
2022-12-01,6.949999809265137
2022-12-02,6.78000020980835
2022-12-05,6.889999866485596
2022-12-06,6.760000228881836
2022-12-07,6.980000019073486
2022-12-08,6.929999828338623
2022-12-09,6.599999904632568
2022-12-12,6.550000190734863
2022-12-13,6.690000057220459
2022-12-14,6.75
2022-12-15,6.320000171661377
2022-12-16,7.010000228881836
2022-12-19,7.019999980926514
2022-12-20,7.130000114440918
2022-12-21,8.5
2022-12-22,8.779999732971191
2022-12-23,8.8100004196167
2022-12-27,8.569999694824219
2022-12-28,7.590000152587891
2022-12-29,7.869999885559082
2022-12-30,7.599999904632568
2023-01-03,7.070000171661377
2023-01-04,6.909999847412109
2023-01-05,7.019999980926514
2023-01-06,6.849999904632568
2023-01-09,7.010000228881836
2023-01-10,7.369999885559082
2023-01-11,7.119999885559082
2023-01-12,7.940000057220459
2023-01-13,8.390000343322754
2023-01-17,8.319999694824219
2023-01-18,8.109999656677246
2023-01-19,7.730000019073486
2023-01-20,7.940000057220459
2023-01-23,7.869999885559082
2023-01-24,7.769999980926514
2023-01-25,8.300000190734863
2023-01-26,8.5
2023-01-27,8.579999923706055
2023-01-30,8.670000076293945
2023-01-31,10.619999885559082
2023-02-01,13.199999809265137
2023-02-02,13.300000190734863
2023-02-03,13.180000305175781
2023-02-06,13.4399995803833
2023-02-07,13.529999732971191
2023-02-08,13.069999694824219
2023-02-09,14.039999961853027
2023-02-10,13.600000381469727
2023-02-13,13.609999656677246
2023-02-14,12.520000457763672
2023-02-15,12.479999542236328
2023-02-16,13.449999809265137
2023-02-17,13.100000381469727
2023-02-21,12.260000228881836
2023-02-22,11.279999732971191
2023-02-23,10.260000228881836
2023-02-24,10.520000457763672
2023-02-27,11.9399995803833
2023-02-28,13.210000038146973
2023-03-01,12.770000457763672
2023-03-02,12.220000267028809
2023-03-03,12.130000114440918
2023-03-06,13.600000381469727
2023-03-07,15.0
2023-03-08,15.180000305175781
2023-03-09,15.09000015258789
2023-03-10,12.079999923706055
2023-03-13,13.020000457763672
2023-03-14,13.710000038146973
2023-03-15,14.210000038146973
2023-03-16,14.770000457763672
2023-03-17,15.289999961853027
2023-03-20,15.850000381469727
2023-03-21,15.970000267028809
2023-03-22,15.170000076293945
2023-03-23,15.449999809265137
2023-03-24,15.949999809265137
2023-03-27,15.970000267028809
2023-03-28,15.949999809265137
2023-03-29,16.219999313354492
2023-03-30,15.699999809265137
2023-03-31,16.06999969482422
2023-04-03,16.0
2023-04-04,15.670000076293945
2023-04-05,15.569999694824219
2023-04-06,15.569999694824219
2023-04-10,14.649999618530273
2023-04-11,14.479999542236328
2023-04-12,13.880000114440918
2023-04-13,15.489999771118164
2023-04-14,14.739999771118164
2023-04-17,14.880000114440918
2023-04-18,14.859999656677246
2023-04-19,15.170000076293945
2023-04-20,15.279999732971191
2023-04-21,14.399999618530273
2023-04-24,12.609999656677246
2023-04-25,12.529999732971191
2023-04-26,11.989999771118164
2023-04-27,13.75
2023-04-28,14.170000076293945
2023-05-01,14.180000305175781
2023-05-02,12.069999694824219
2023-05-03,12.850000381469727
2023-05-04,12.779999732971191
2023-05-05,12.420000076293945
2023-05-08,13.5
2023-05-09,13.75
2023-05-10,12.8100004196167
2023-05-11,12.279999732971191
2023-05-12,12.399999618530273
2023-05-15,13.180000305175781
2023-05-16,12.75
2023-05-17,12.649999618530273
2023-05-18,13.270000457763672
2023-05-19,14.449999809265137
2023-05-22,14.489999771118164
2023-05-23,13.795000076293945
2023-05-24,12.59000015258789
2023-05-25,13.0
2023-05-26,13.949999809265137
2023-05-30,14.020000457763672
2023-05-31,14.470000267028809
2023-06-01,13.760000228881836
2023-06-02,14.529999732971191
2023-06-05,13.680000305175781
2023-06-06,15.109999656677246
2023-06-07,14.260000228881836
2023-06-08,14.515000343322754
2023-06-09,14.8100004196167
2023-06-12,15.470000267028809
2023-06-13,16.030000686645508
2023-06-14,15.390000343322754
2023-06-15,16.0
2023-06-16,17.0
2023-06-20,16.739999771118164
2023-06-21,17.420000076293945
2023-06-22,16.280000686645508
2023-06-23,17.510000228881836
2023-06-26,16.260000228881836
2023-06-27,16.969999313354492
2023-06-28,16.690000534057617
2023-06-29,16.530000686645508
2023-06-30,17.030000686645508
2023-07-03,15.359999656677246
2023-07-05,15.460000038146973
2023-07-06,14.779999732971191
2023-07-07,14.829999923706055
2023-07-10,15.9399995803833
2023-07-11,16.030000686645508
2023-07-12,15.949999809265137
2023-07-13,15.4399995803833
2023-07-14,14.619999885559082
2023-07-17,15.979999542236328
2023-07-18,14.800000190734863
2023-07-19,14.779999732971191
2023-07-20,15.229999542236328
2023-07-21,16.079999923706055
2023-07-24,15.680000305175781
2023-07-25,15.279999732971191
2023-07-26,14.319999694824219
2023-07-27,13.149999618530273
2023-07-28,14.350000381469727
2023-07-31,14.819999694824219
2023-08-01,14.399999618530273
2023-08-02,14.600000381469727
2023-08-03,14.800000190734863
2023-08-04,14.3100004196167
2023-08-07,14.0
2023-08-08,14.760000228881836
2023-08-09,15.25
2023-08-10,15.109999656677246
2023-08-11,15.390000343322754
2023-08-14,15.5
2023-08-15,15.5
2023-08-16,14.890000343322754
2023-08-17,14.210000038146973
2023-08-18,14.569999694824219
2023-08-21,15.09000015258789
2023-08-22,15.25
2023-08-23,15.329999923706055
2023-08-24,14.949999809265137
2023-08-25,14.140000343322754
2023-08-28,14.90999984741211
2023-08-29,15.359999656677246
2023-08-30,15.479999542236328
2023-08-31,15.229999542236328
2023-09-01,15.0
2023-09-05,14.720000267028809
2023-09-06,14.649999618530273
2023-09-07,15.170000076293945
2023-09-08,14.729999542236328
2023-09-11,14.979999542236328
2023-09-12,14.640000343322754
2023-09-13,14.770000457763672
2023-09-14,14.869999885559082
2023-09-15,14.710000038146973
2023-09-18,14.680000305175781
2023-09-19,14.6899995803833
2023-09-20,13.890000343322754
2023-09-21,13.84000015258789
2023-09-22,14.239999771118164
2023-09-25,13.84000015258789
2023-09-26,13.460000038146973
2023-09-27,14.010000228881836
2023-09-28,13.649999618530273
2023-09-29,13.770000457763672
2023-10-02,13.09000015258789
2023-10-03,13.859999656677246
2023-10-04,13.890000343322754
2023-10-05,14.510000228881836
2023-10-06,14.359999656677246
2023-10-09,14.789999961853027
2023-10-10,14.75
2023-10-11,14.949999809265137
2023-10-12,14.100000381469727
2023-10-13,14.140000343322754
2023-10-16,14.739999771118164
2023-10-17,14.710000038146973
2023-10-18,14.5
2023-10-19,14.289999961853027
2023-10-20,14.050000190734863
2023-10-23,12.829999923706055
2023-10-24,12.380000114440918
2023-10-25,11.399999618530273
2023-10-26,11.010000228881836
2023-10-27,11.029999732971191
2023-10-30,11.430000305175781
2023-10-31,11.600000381469727
2023-11-01,11.869999885559082
2023-11-02,12.75
2023-11-03,13.579999923706055
2023-11-06,12.800000190734863
2023-11-07,12.15999984741211
2023-11-08,12.0
2023-11-09,11.640000343322754
2023-11-10,11.760000228881836
2023-11-13,11.6899995803833
2023-11-14,12.329999923706055
2023-11-15,12.369999885559082
2023-11-16,11.75
2023-11-17,11.40999984741211
2023-11-20,11.270000457763672
2023-11-21,11.0600004196167
2023-11-22,11.40999984741211
2023-11-24,11.180000305175781
2023-11-27,11.210000038146973
2023-11-28,11.289999961853027
2023-11-29,11.050000190734863
2023-11-30,11.710000038146973
2023-12-01,11.609999656677246
2023-12-04,12.670000076293945
2023-12-05,12.8100004196167
2023-12-06,13.279999732971191
2023-12-07,13.119999885559082
2023-12-08,13.949999809265137
2023-12-11,13.199999809265137
2023-12-12,13.050000190734863
2023-12-13,14.569999694824219
2023-12-14,14.779999732971191
2023-12-15,13.5
2023-12-18,12.989999771118164
2023-12-19,14.210000038146973
2023-12-20,13.720000267028809
2023-12-21,13.680000305175781
2023-12-22,13.449999809265137
2023-12-26,14.569999694824219
2023-12-27,14.0
2023-12-28,13.899999618530273
2023-12-29,13.850000381469727
2024-01-02,14.039999961853027
2024-01-03,12.649999618530273
2024-01-04,12.149999618530273
2024-01-05,11.609999656677246
2024-01-08,11.989999771118164
2024-01-09,11.729999542236328
2024-01-10,12.880000114440918
2024-01-11,13.09000015258789
2024-01-12,12.8100004196167
2024-01-16,12.670000076293945
2024-01-17,12.5600004196167
2024-01-18,12.75
2024-01-19,13.130000114440918
2024-01-22,13.229999542236328
2024-01-23,13.364999771118164
2024-01-24,12.680000305175781
2024-01-25,13.350000381469727
2024-01-26,12.949999809265137
2024-01-29,13.850000381469727
2024-01-30,13.510000228881836
2024-01-31,13.399999618530273
2024-02-01,13.010000228881836
2024-02-02,16.81999969482422
2024-02-05,17.25
2024-02-06,18.0
2024-02-07,18.0
2024-02-08,18.260000228881836
2024-02-09,18.420000076293945
2024-02-12,19.3799991607666
2024-02-13,19.0
2024-02-14,19.270000457763672
2024-02-15,19.0
2024-02-16,19.399999618530273
2024-02-20,18.829999923706055
2024-02-21,19.229999542236328
2024-02-22,18.8700008392334
2024-02-23,19.270000457763672
2024-02-26,19.3700008392334
2024-02-27,19.670000076293945
2024-02-28,19.899999618530273
2024-02-29,19.989999771118164
2024-03-01,19.93000030517578
2024-03-04,20.0
2024-03-05,19.40999984741211
2024-03-06,19.719999313354492
2024-03-07,19.5
2024-03-08,19.670000076293945
2024-03-11,19.5
2024-03-12,18.90999984741211
2024-03-13,18.739999771118164
2024-03-14,17.75
2024-03-15,17.5
2024-03-18,16.229999542236328
2024-03-19,16.100000381469727
2024-03-20,17.3700008392334
2024-03-21,16.729999542236328
2024-03-22,16.719999313354492
2024-03-25,16.469999313354492
2024-03-26,16.149999618530273
2024-03-27,16.299999237060547
2024-03-28,16.399999618530273
2024-04-01,16.8799991607666
2024-04-02,16.780000686645508
2024-04-03,17.600000381469727
2024-04-04,18.0
2024-04-05,18.0
2024-04-08,17.100000381469727
2024-04-09,17.049999237060547
2024-04-10,15.34000015258789
2024-04-11,15.069999694824219
2024-04-12,14.890000343322754
2024-04-15,14.75
2024-04-16,14.664999961853027
2024-04-17,14.449999809265137
2024-04-18,14.65999984741211
2024-04-19,14.979999542236328
2024-04-22,15.5
2024-04-23,16.3799991607666
2024-04-24,16.0
2024-04-25,15.109999656677246
2024-04-26,15.670000076293945
2024-04-29,16.450000762939453
2024-04-30,17.100000381469727
2024-05-01,18.290000915527344
2024-05-02,18.530000686645508
2024-05-03,17.850000381469727
2024-05-06,18.350000381469727
2024-05-07,17.940000534057617
2024-05-08,18.030000686645508
2024-05-09,17.760000228881836
2024-05-10,17.350000381469727
2024-05-13,18.5
2024-05-14,18.579999923706055
2024-05-15,18.440000534057617
2024-05-16,19.100000381469727
2024-05-17,18.260000228881836
2024-05-20,18.719999313354492
2024-05-21,18.450000762939453
2024-05-22,17.690000534057617
2024-05-23,17.0
2024-05-24,17.31999969482422
2024-05-28,16.43000030517578
2024-05-29,15.9399995803833
2024-05-30,15.75
2024-05-31,16.219999313354492
2024-06-03,16.139999389648438
2024-06-04,17.75
2024-06-05,19.030000686645508
2024-06-06,19.799999237060547
2024-06-07,19.780000686645508
2024-06-10,20.0
2024-06-11,20.219999313354492
2024-06-12,19.1299991607666
2024-06-13,19.850000381469727
2024-06-14,19.440000534057617
2024-06-17,17.75
2024-06-18,17.200000762939453
2024-06-20,16.989999771118164
2024-06-21,17.06999969482422
2024-06-24,17.1299991607666
2024-06-25,16.979999542236328
2024-06-26,15.800000190734863
2024-06-27,15.449999809265137
2024-06-28,15.989999771118164
2024-07-01,17.280000686645508
2024-07-02,16.700000762939453
2024-07-03,16.969999313354492
2024-07-05,17.100000381469727
2024-07-08,17.780000686645508
2024-07-09,18.200000762939453
2024-07-10,18.110000610351562
2024-07-11,18.989999771118164
2024-07-12,19.809999465942383
2024-07-15,20.06999969482422
2024-07-16,21.549999237060547
2024-07-17,20.100000381469727
2024-07-18,19.389999389648438
2024-07-19,19.729999542236328
2024-07-22,20.780000686645508
2024-07-23,21.809999465942383
2024-07-24,20.979999542236328
2024-07-25,20.350000381469727
2024-07-26,20.09000015258789
2024-07-29,20.350000381469727
2024-07-30,21.56999969482422
2024-07-31,22.15999984741211
2024-08-01,21.510000228881836
2024-08-02,20.1200008392334
2024-08-05,19.81999969482422
2024-08-06,20.200000762939453
2024-08-07,19.5
2024-08-08,20.34000015258789
2024-08-09,20.079999923706055
2024-08-12,20.219999313354492
2024-08-13,21.489999771118164
2024-08-14,21.56999969482422
2024-08-15,22.0
2024-08-16,21.739999771118164
2024-08-19,22.0
2024-08-20,21.959999084472656
2024-08-21,22.68000030517578
2024-08-22,21.770000457763672
2024-08-23,22.059999465942383
2024-08-26,22.299999237060547
2024-08-27,21.65999984741211
2024-08-28,21.329999923706055
2024-08-29,22.1299991607666
2024-08-30,22.760000228881836
2024-09-03,21.440000534057617
2024-09-04,21.299999237060547
2024-09-05,21.100000381469727
2024-09-06,20.59000015258789
2024-09-09,21.510000228881836
2024-09-10,21.450000762939453
2024-09-11,20.329999923706055
2024-09-12,20.549999237060547
2024-09-13,21.239999771118164
2024-09-16,20.149999618530273
2024-09-17,22.360000610351562
2024-09-18,23.200000762939453
2024-09-19,23.989999771118164
2024-09-20,24.360000610351562
2024-09-23,23.639999389648438
2024-09-24,23.670000076293945
2024-09-25,23.280000686645508
2024-09-26,23.399999618530273
2024-09-27,23.34000015258789
2024-09-30,23.510000228881836
2024-10-01,22.84000015258789
2024-10-02,22.3799991607666
2024-10-03,21.579999923706055
2024-10-04,22.040000915527344
2024-10-07,20.84000015258789
2024-10-08,21.639999389648438
2024-10-09,21.290000915527344
2024-10-10,20.979999542236328
2024-10-11,21.940000534057617
2024-10-14,22.020000457763672
2024-10-15,24.459999084472656
2024-10-16,25.899999618530273
2024-10-17,25.979999542236328
2024-10-18,27.329999923706055
2024-10-21,28.3700008392334
2024-10-22,28.15999984741211
2024-10-23,28.239999771118164
2024-10-24,28.610000610351562
2024-10-25,21.93000030517578
2024-10-28,19.889999389648438
2024-10-29,16.90999984741211
2024-10-30,15.970000267028809
2024-10-31,16.68000030517578
2024-11-01,16.389999389648438
2024-11-04,16.420000076293945
2024-11-05,16.760000228881836
2024-11-06,17.1200008392334
2024-11-07,17.149999618530273
2024-11-08,16.110000610351562
2024-11-11,16.229999542236328
2024-11-12,15.9399995803833
2024-11-13,15.739999771118164
2024-11-14,16.34000015258789
2024-11-15,15.390000343322754
2024-11-18,15.470000267028809
2024-11-19,16.209999084472656
2024-11-20,15.869999885559082
2024-11-21,15.359999656677246
2024-11-22,15.829999923706055
2024-11-25,16.18000030517578
2024-11-26,15.720000267028809
2024-11-27,16.0
2024-11-29,15.680000305175781
2024-12-02,15.859999656677246
2024-12-03,15.260000228881836
2024-12-04,15.369999885559082
2024-12-05,15.170000076293945
2024-12-06,15.729999542236328
2024-12-09,16.0
2024-12-10,16.229999542236328
2024-12-11,15.630000114440918
2024-12-12,15.170000076293945
2024-12-13,14.9399995803833
2024-12-16,15.0600004196167
2024-12-17,15.220000267028809
2024-12-18,14.520000457763672
2024-12-19,14.5
2024-12-20,14.0
2024-12-23,14.25
2024-12-24,14.09000015258789
2024-12-26,14.699999809265137
2024-12-27,14.069999694824219
2024-12-30,13.899999618530273
2024-12-31,13.899999618530273
2025-01-02,14.430000305175781
2025-01-03,15.630000114440918
2025-01-06,16.059999465942383
2025-01-07,15.949999809265137
2025-01-08,15.970000267028809
2025-01-10,15.199999809265137
2025-01-13,15.100000381469727
2025-01-14,15.9399995803833
2025-01-15,16.729999542236328
2025-01-16,16.149999618530273
2025-01-17,16.190000534057617
2025-01-21,15.90999984741211
2025-01-22,15.800000190734863
2025-01-23,16.239999771118164
2025-01-24,15.880000114440918
2025-01-27,15.5
2025-01-28,15.390000343322754
2025-01-29,14.649999618530273
2025-01-30,14.710000038146973
2025-01-31,14.460000038146973
2025-02-03,13.850000381469727
2025-02-04,13.649999618530273
2025-02-05,13.670000076293945
2025-02-06,13.170000076293945
2025-02-07,12.670000076293945
2025-02-10,12.390000343322754
2025-02-11,12.130000114440918
2025-02-12,12.039999961853027
2025-02-13,12.25
2025-02-14,13.1899995803833
2025-02-18,12.59000015258789
2025-02-19,12.789999961853027
2025-02-20,12.779999732971191
2025-02-21,13.170000076293945
2025-02-24,12.819999694824219
2025-02-25,12.029999732971191
2025-02-26,12.199999809265137
2025-02-27,11.720000267028809
2025-02-28,11.710000038146973
2025-03-03,11.210000038146973
2025-03-04,10.949999809265137
2025-03-05,11.100000381469727
2025-03-06,11.0600004196167
2025-03-07,10.9399995803833
2025-03-10,10.15999984741211
2025-03-11,10.880000114440918
2025-03-12,10.819999694824219
2025-03-13,10.739999771118164
2025-03-14,11.5
2025-03-17,10.739999771118164
2025-03-18,10.880000114440918
2025-03-19,11.15999984741211
2025-03-20,10.9399995803833
2025-03-21,10.6899995803833
2025-03-24,10.649999618530273
2025-03-25,10.3100004196167
2025-03-26,10.239999771118164
2025-03-27,9.65999984741211
2025-03-28,9.770000457763672
2025-03-31,9.300000190734863
2025-04-01,8.720000267028809
2025-04-02,8.649999618530273
2025-04-03,8.300000190734863
2025-04-04,7.739999771118164
2025-04-07,7.380000114440918
2025-04-08,7.059999942779541
2025-04-09,7.920000076293945
2025-04-10,7.550000190734863
2025-04-11,7.960000038146973
2025-04-14,8.430000305175781
2025-04-15,8.65999984741211
2025-04-16,8.609999656677246
2025-04-17,8.920000076293945
2025-04-21,9.0600004196167
2025-04-22,9.470000267028809
2025-04-23,10.020000457763672
2025-04-24,10.09000015258789
2025-04-25,10.039999961853027
2025-04-28,10.34000015258789
2025-04-29,10.279999732971191
2025-04-30,10.300000190734863
2025-05-01,10.479999542236328
2025-05-02,10.859999656677246
2025-05-05,10.5
2025-05-06,10.0
2025-05-07,9.130000114440918
2025-05-08,10.069999694824219
2025-05-09,10.09000015258789
2025-05-12,10.260000228881836
2025-05-13,9.979999542236328
2025-05-14,9.670000076293945
2025-05-15,9.859999656677246
2025-05-16,9.989999771118164
2025-05-19,9.680000305175781
2025-05-20,9.979999542236328
2025-05-21,9.760000228881836
2025-05-22,9.59000015258789
2025-05-23,9.289999961853027
2025-05-27,8.819999694824219
2025-05-28,8.989999771118164
2025-05-29,9.25
2025-05-30,9.100000381469727
2025-06-02,9.600000381469727
2025-06-03,9.649999618530273
2025-06-04,10.260000228881836
2025-06-05,10.170000076293945
2025-06-06,10.550000190734863
2025-06-09,10.260000228881836
2025-06-10,10.710000038146973
2025-06-11,10.180000305175781
2025-06-12,10.329999923706055
2025-06-13,10.430000305175781
2025-06-16,10.220000267028809
2025-06-17,9.59000015258789
2025-06-18,9.5
2025-06-20,9.229999542236328
2025-06-23,9.710000038146973
2025-06-24,9.739999771118164
2025-06-25,9.630000114440918
2025-06-26,9.829999923706055
2025-06-27,9.100000381469727
2025-06-30,9.569999694824219
2025-07-01,9.720000267028809
2025-07-02,10.050000190734863
