Date,VPG
2011-01-31,18.549999237060547
2011-02-01,18.75
2011-02-02,18.690000534057617
2011-02-03,18.81999969482422
2011-02-04,18.920000076293945
2011-02-07,19.15999984741211
2011-02-08,19.719999313354492
2011-02-09,19.5
2011-02-10,20.170000076293945
2011-02-11,19.899999618530273
2011-02-14,19.760000228881836
2011-02-15,17.329999923706055
2011-02-16,16.90999984741211
2011-02-17,16.950000762939453
2011-02-18,16.799999237060547
2011-02-22,16.979999542236328
2011-02-23,16.139999389648438
2011-02-24,16.149999618530273
2011-02-25,16.459999084472656
2011-02-28,16.549999237060547
2011-03-01,16.670000076293945
2011-03-02,16.950000762939453
2011-03-03,17.290000915527344
2011-03-04,17.479999542236328
2011-03-07,16.979999542236328
2011-03-08,17.06999969482422
2011-03-09,16.950000762939453
2011-03-10,16.959999084472656
2011-03-11,16.90999984741211
2011-03-14,16.729999542236328
2011-03-15,16.479999542236328
2011-03-16,16.510000228881836
2011-03-17,16.5
2011-03-18,16.260000228881836
2011-03-21,16.31999969482422
2011-03-22,16.309999465942383
2011-03-23,16.309999465942383
2011-03-24,16.239999771118164
2011-03-25,16.610000610351562
2011-03-28,16.399999618530273
2011-03-29,16.219999313354492
2011-03-30,16.040000915527344
2011-03-31,15.670000076293945
2011-04-01,15.979999542236328
2011-04-04,16.139999389648438
2011-04-05,15.949999809265137
2011-04-06,15.920000076293945
2011-04-07,15.989999771118164
2011-04-08,15.869999885559082
2011-04-11,15.600000381469727
2011-04-12,15.260000228881836
2011-04-13,14.800000190734863
2011-04-14,15.0
2011-04-15,15.079999923706055
2011-04-18,15.15999984741211
2011-04-19,15.399999618530273
2011-04-20,16.020000457763672
2011-04-21,16.100000381469727
2011-04-25,16.040000915527344
2011-04-26,16.5
2011-04-27,16.5
2011-04-28,16.510000228881836
2011-04-29,16.5
2011-05-02,16.459999084472656
2011-05-03,18.510000228881836
2011-05-04,18.190000534057617
2011-05-05,18.09000015258789
2011-05-06,18.010000228881836
2011-05-09,17.899999618530273
2011-05-10,18.059999465942383
2011-05-11,18.100000381469727
2011-05-12,18.209999084472656
2011-05-13,18.219999313354492
2011-05-16,18.200000762939453
2011-05-17,18.209999084472656
2011-05-18,18.219999313354492
2011-05-19,18.190000534057617
2011-05-20,18.06999969482422
2011-05-23,17.799999237060547
2011-05-24,17.8700008392334
2011-05-25,18.010000228881836
2011-05-26,18.229999542236328
2011-05-27,18.1200008392334
2011-05-31,18.229999542236328
2011-06-01,17.989999771118164
2011-06-02,18.15999984741211
2011-06-03,18.09000015258789
2011-06-06,17.84000015258789
2011-06-07,18.049999237060547
2011-06-08,17.8799991607666
2011-06-09,18.110000610351562
2011-06-10,17.950000762939453
2011-06-13,17.639999389648438
2011-06-14,17.6299991607666
2011-06-15,17.670000076293945
2011-06-16,17.760000228881836
2011-06-17,17.75
2011-06-20,18.010000228881836
2011-06-21,18.270000457763672
2011-06-22,18.90999984741211
2011-06-23,18.1200008392334
2011-06-24,17.299999237060547
2011-06-27,16.780000686645508
2011-06-28,16.889999389648438
2011-06-29,16.899999618530273
2011-06-30,16.8799991607666
2011-07-01,17.049999237060547
2011-07-05,16.860000610351562
2011-07-06,16.889999389648438
2011-07-07,17.209999084472656
2011-07-08,17.139999389648438
2011-07-11,17.010000228881836
2011-07-12,17.010000228881836
2011-07-13,17.510000228881836
2011-07-14,17.139999389648438
2011-07-15,17.530000686645508
2011-07-18,17.899999618530273
2011-07-19,18.010000228881836
2011-07-20,17.790000915527344
2011-07-21,17.809999465942383
2011-07-22,17.6200008392334
2011-07-25,17.469999313354492
2011-07-26,17.260000228881836
2011-07-27,17.170000076293945
2011-07-28,16.969999313354492
2011-07-29,17.049999237060547
2011-08-01,17.0
2011-08-02,16.770000457763672
2011-08-03,16.479999542236328
2011-08-04,15.300000190734863
2011-08-05,15.359999656677246
2011-08-08,13.819999694824219
2011-08-09,15.449999809265137
2011-08-10,14.239999771118164
2011-08-11,14.720000267028809
2011-08-12,14.489999771118164
2011-08-15,14.850000381469727
2011-08-16,14.609999656677246
2011-08-17,14.579999923706055
2011-08-18,14.170000076293945
2011-08-19,14.229999542236328
2011-08-22,14.100000381469727
2011-08-23,14.880000114440918
2011-08-24,14.899999618530273
2011-08-25,14.479999542236328
2011-08-26,14.649999618530273
2011-08-29,15.010000228881836
2011-08-30,14.920000076293945
2011-08-31,15.0
2011-09-01,14.770000457763672
2011-09-02,14.34000015258789
2011-09-06,14.15999984741211
2011-09-07,14.239999771118164
2011-09-08,13.470000267028809
2011-09-09,13.199999809265137
2011-09-12,14.15999984741211
2011-09-13,14.140000343322754
2011-09-14,14.079999923706055
2011-09-15,14.25
2011-09-16,14.369999885559082
2011-09-19,14.100000381469727
2011-09-20,13.630000114440918
2011-09-21,13.4399995803833
2011-09-22,13.239999771118164
2011-09-23,13.40999984741211
2011-09-26,13.6899995803833
2011-09-27,13.520000457763672
2011-09-28,13.25
2011-09-29,13.460000038146973
2011-09-30,13.180000305175781
2011-10-03,13.079999923706055
2011-10-04,13.6899995803833
2011-10-05,13.640000343322754
2011-10-06,14.0
2011-10-07,13.529999732971191
2011-10-10,13.800000190734863
2011-10-11,13.890000343322754
2011-10-12,14.220000267028809
2011-10-13,13.670000076293945
2011-10-14,13.989999771118164
2011-10-17,13.720000267028809
2011-10-18,14.100000381469727
2011-10-19,13.90999984741211
2011-10-20,13.84000015258789
2011-10-21,13.859999656677246
2011-10-24,14.149999618530273
2011-10-25,13.84000015258789
2011-10-26,14.100000381469727
2011-10-27,15.460000038146973
2011-10-28,15.40999984741211
2011-10-31,14.59000015258789
2011-11-01,15.079999923706055
2011-11-02,16.049999237060547
2011-11-03,15.869999885559082
2011-11-04,15.390000343322754
2011-11-07,15.40999984741211
2011-11-08,15.710000038146973
2011-11-09,14.729999542236328
2011-11-10,14.960000038146973
2011-11-11,15.329999923706055
2011-11-14,15.029999732971191
2011-11-15,15.15999984741211
2011-11-16,14.84000015258789
2011-11-17,14.579999923706055
2011-11-18,14.529999732971191
2011-11-21,14.15999984741211
2011-11-22,14.180000305175781
2011-11-23,13.460000038146973
2011-11-25,13.0600004196167
2011-11-28,13.770000457763672
2011-11-29,13.619999885559082
2011-11-30,14.25
2011-12-01,14.100000381469727
2011-12-02,14.520000457763672
2011-12-05,15.079999923706055
2011-12-06,15.25
2011-12-07,15.479999542236328
2011-12-08,14.699999809265137
2011-12-09,15.550000190734863
2011-12-12,15.180000305175781
2011-12-13,15.15999984741211
2011-12-14,16.25
2011-12-15,16.100000381469727
2011-12-16,15.079999923706055
2011-12-19,14.510000228881836
2011-12-20,15.430000305175781
2011-12-21,15.979999542236328
2011-12-22,16.309999465942383
2011-12-23,16.270000457763672
2011-12-27,16.43000030517578
2011-12-28,16.010000228881836
2011-12-29,16.09000015258789
2011-12-30,15.979999542236328
2012-01-03,16.8799991607666
2012-01-04,16.540000915527344
2012-01-05,16.68000030517578
2012-01-06,17.079999923706055
2012-01-09,16.81999969482422
2012-01-10,17.06999969482422
2012-01-11,17.350000381469727
2012-01-12,17.1299991607666
2012-01-13,16.610000610351562
2012-01-17,16.920000076293945
2012-01-18,17.450000762939453
2012-01-19,15.800000190734863
2012-01-20,15.920000076293945
2012-01-23,15.789999961853027
2012-01-24,15.760000228881836
2012-01-25,15.6899995803833
2012-01-26,15.770000457763672
2012-01-27,15.800000190734863
2012-01-30,15.760000228881836
2012-01-31,15.760000228881836
2012-02-01,16.030000686645508
2012-02-02,16.31999969482422
2012-02-03,16.31999969482422
2012-02-06,16.200000762939453
2012-02-07,15.90999984741211
2012-02-08,15.65999984741211
2012-02-09,15.75
2012-02-10,15.630000114440918
2012-02-13,15.8100004196167
2012-02-14,15.600000381469727
2012-02-15,15.279999732971191
2012-02-16,15.329999923706055
2012-02-17,15.479999542236328
2012-02-21,15.40999984741211
2012-02-22,15.069999694824219
2012-02-23,15.789999961853027
2012-02-24,15.40999984741211
2012-02-27,15.369999885559082
2012-02-28,15.119999885559082
2012-02-29,14.6899995803833
2012-03-01,14.619999885559082
2012-03-02,14.5
2012-03-05,14.520000457763672
2012-03-06,14.350000381469727
2012-03-07,14.460000038146973
2012-03-08,14.529999732971191
2012-03-09,15.199999809265137
2012-03-12,15.260000228881836
2012-03-13,15.890000343322754
2012-03-14,14.970000267028809
2012-03-15,15.0
2012-03-16,14.84000015258789
2012-03-19,15.119999885559082
2012-03-20,15.09000015258789
2012-03-21,14.970000267028809
2012-03-22,14.970000267028809
2012-03-23,14.949999809265137
2012-03-26,14.949999809265137
2012-03-27,14.800000190734863
2012-03-28,14.789999961853027
2012-03-29,14.930000305175781
2012-03-30,14.829999923706055
2012-04-02,15.010000228881836
2012-04-03,14.600000381469727
2012-04-04,14.479999542236328
2012-04-05,14.520000457763672
2012-04-09,14.15999984741211
2012-04-10,13.979999542236328
2012-04-11,14.149999618530273
2012-04-12,14.180000305175781
2012-04-13,14.069999694824219
2012-04-16,14.350000381469727
2012-04-17,14.779999732971191
2012-04-18,14.229999542236328
2012-04-19,14.289999961853027
2012-04-20,14.210000038146973
2012-04-23,13.970000267028809
2012-04-24,14.140000343322754
2012-04-25,14.75
2012-04-26,14.600000381469727
2012-04-27,14.75
2012-04-30,14.479999542236328
2012-05-01,13.949999809265137
2012-05-02,14.119999885559082
2012-05-03,13.9399995803833
2012-05-04,13.550000190734863
2012-05-07,13.819999694824219
2012-05-08,14.25
2012-05-09,14.4399995803833
2012-05-10,14.529999732971191
2012-05-11,13.970000267028809
2012-05-14,14.100000381469727
2012-05-15,13.9399995803833
2012-05-16,14.180000305175781
2012-05-17,14.170000076293945
2012-05-18,14.069999694824219
2012-05-21,14.130000114440918
2012-05-22,13.899999618530273
2012-05-23,13.989999771118164
2012-05-24,14.09000015258789
2012-05-25,14.020000457763672
2012-05-29,14.050000190734863
2012-05-30,13.869999885559082
2012-05-31,13.90999984741211
2012-06-01,13.8100004196167
2012-06-04,13.829999923706055
2012-06-05,14.029999732971191
2012-06-06,14.529999732971191
2012-06-07,14.40999984741211
2012-06-08,14.420000076293945
2012-06-11,14.010000228881836
2012-06-12,14.0600004196167
2012-06-13,14.210000038146973
2012-06-14,14.4399995803833
2012-06-15,14.819999694824219
2012-06-18,14.8100004196167
2012-06-19,14.859999656677246
2012-06-20,14.850000381469727
2012-06-21,14.420000076293945
2012-06-22,14.449999809265137
2012-06-25,14.15999984741211
2012-06-26,14.100000381469727
2012-06-27,14.010000228881836
2012-06-28,13.890000343322754
2012-06-29,13.949999809265137
2012-07-02,13.920000076293945
2012-07-03,14.09000015258789
2012-07-05,13.979999542236328
2012-07-06,13.84000015258789
2012-07-09,13.850000381469727
2012-07-10,13.84000015258789
2012-07-11,13.869999885559082
2012-07-12,13.739999771118164
2012-07-13,13.680000305175781
2012-07-16,13.430000305175781
2012-07-17,13.289999961853027
2012-07-18,13.289999961853027
2012-07-19,13.15999984741211
2012-07-20,13.489999771118164
2012-07-23,13.359999656677246
2012-07-24,13.239999771118164
2012-07-25,13.460000038146973
2012-07-26,13.479999542236328
2012-07-27,13.649999618530273
2012-07-30,13.600000381469727
2012-07-31,13.600000381469727
2012-08-01,13.359999656677246
2012-08-02,13.1899995803833
2012-08-03,13.59000015258789
2012-08-06,13.5600004196167
2012-08-07,13.489999771118164
2012-08-08,13.380000114440918
2012-08-09,13.260000228881836
2012-08-10,13.300000190734863
2012-08-13,13.270000457763672
2012-08-14,13.180000305175781
2012-08-15,13.319999694824219
2012-08-16,13.460000038146973
2012-08-17,13.479999542236328
2012-08-20,13.5600004196167
2012-08-21,13.600000381469727
2012-08-22,13.470000267028809
2012-08-23,13.329999923706055
2012-08-24,13.3100004196167
2012-08-27,13.359999656677246
2012-08-28,13.420000076293945
2012-08-29,13.600000381469727
2012-08-30,13.470000267028809
2012-08-31,13.539999961853027
2012-09-04,13.529999732971191
2012-09-05,13.460000038146973
2012-09-06,13.75
2012-09-07,13.680000305175781
2012-09-10,13.670000076293945
2012-09-11,13.65999984741211
2012-09-12,13.819999694824219
2012-09-13,13.970000267028809
2012-09-14,13.920000076293945
2012-09-17,13.880000114440918
2012-09-18,13.819999694824219
2012-09-19,13.819999694824219
2012-09-20,13.680000305175781
2012-09-21,14.050000190734863
2012-09-24,13.989999771118164
2012-09-25,14.109999656677246
2012-09-26,14.100000381469727
2012-09-27,14.130000114440918
2012-09-28,13.979999542236328
2012-10-01,13.890000343322754
2012-10-02,13.920000076293945
2012-10-03,13.770000457763672
2012-10-04,13.729999542236328
2012-10-05,13.829999923706055
2012-10-08,13.529999732971191
2012-10-09,13.369999885559082
2012-10-10,13.399999618530273
2012-10-11,13.369999885559082
2012-10-12,13.25
2012-10-15,13.319999694824219
2012-10-16,13.399999618530273
2012-10-17,13.399999618530273
2012-10-18,13.199999809265137
2012-10-19,13.140000343322754
2012-10-22,13.09000015258789
2012-10-23,13.039999961853027
2012-10-24,12.859999656677246
2012-10-25,13.25
2012-10-26,13.130000114440918
2012-10-31,13.050000190734863
2012-11-01,13.079999923706055
2012-11-02,13.010000228881836
2012-11-05,13.069999694824219
2012-11-06,12.819999694824219
2012-11-07,12.069999694824219
2012-11-08,12.350000381469727
2012-11-09,12.25
2012-11-12,12.069999694824219
2012-11-13,12.079999923706055
2012-11-14,11.989999771118164
2012-11-15,11.850000381469727
2012-11-16,11.829999923706055
2012-11-19,12.130000114440918
2012-11-20,11.970000267028809
2012-11-21,12.09000015258789
2012-11-23,12.149999618530273
2012-11-26,12.25
2012-11-27,12.210000038146973
2012-11-28,12.260000228881836
2012-11-29,12.279999732971191
2012-11-30,12.199999809265137
2012-12-03,12.25
2012-12-04,12.25
2012-12-05,12.279999732971191
2012-12-06,12.300000190734863
2012-12-07,12.270000457763672
2012-12-10,12.300000190734863
2012-12-11,12.40999984741211
2012-12-12,12.699999809265137
2012-12-13,12.779999732971191
2012-12-14,12.890000343322754
2012-12-17,13.109999656677246
2012-12-18,13.34000015258789
2012-12-19,13.15999984741211
2012-12-20,13.0600004196167
2012-12-21,13.029999732971191
2012-12-24,12.979999542236328
2012-12-26,12.979999542236328
2012-12-27,12.989999771118164
2012-12-28,12.899999618530273
2012-12-31,13.220000267028809
2013-01-02,13.880000114440918
2013-01-03,13.710000038146973
2013-01-04,13.899999618530273
2013-01-07,13.760000228881836
2013-01-08,13.800000190734863
2013-01-09,14.0
2013-01-10,14.029999732971191
2013-01-11,13.90999984741211
2013-01-14,13.449999809265137
2013-01-15,13.5600004196167
2013-01-16,13.460000038146973
2013-01-17,13.380000114440918
2013-01-18,13.1899995803833
2013-01-22,13.170000076293945
2013-01-23,12.880000114440918
2013-01-24,12.979999542236328
2013-01-25,13.0600004196167
2013-01-28,13.40999984741211
2013-01-29,13.4399995803833
2013-01-30,13.109999656677246
2013-01-31,13.1899995803833
2013-02-01,13.449999809265137
2013-02-04,13.359999656677246
2013-02-05,13.380000114440918
2013-02-06,13.449999809265137
2013-02-07,13.300000190734863
2013-02-08,13.329999923706055
2013-02-11,13.84000015258789
2013-02-12,13.779999732971191
2013-02-13,13.779999732971191
2013-02-14,13.880000114440918
2013-02-15,13.850000381469727
2013-02-19,14.0
2013-02-20,13.949999809265137
2013-02-21,13.970000267028809
2013-02-22,14.1899995803833
2013-02-25,13.84000015258789
2013-02-26,14.0600004196167
2013-02-27,14.119999885559082
2013-02-28,14.050000190734863
2013-03-01,13.880000114440918
2013-03-04,13.649999618530273
2013-03-05,13.6899995803833
2013-03-06,14.020000457763672
2013-03-07,14.180000305175781
2013-03-08,14.239999771118164
2013-03-11,14.210000038146973
2013-03-12,13.979999542236328
2013-03-13,14.170000076293945
2013-03-14,14.25
2013-03-15,14.0
2013-03-18,13.930000305175781
2013-03-19,13.9399995803833
2013-03-20,13.989999771118164
2013-03-21,13.8100004196167
2013-03-22,14.140000343322754
2013-03-25,14.25
2013-03-26,14.449999809265137
2013-03-27,14.460000038146973
2013-03-28,14.6899995803833
2013-04-01,14.619999885559082
2013-04-02,14.380000114440918
2013-04-03,14.720000267028809
2013-04-04,14.90999984741211
2013-04-05,14.520000457763672
2013-04-08,14.420000076293945
2013-04-09,14.520000457763672
2013-04-10,14.430000305175781
2013-04-11,14.40999984741211
2013-04-12,14.260000228881836
2013-04-15,13.170000076293945
2013-04-16,14.0600004196167
2013-04-17,13.199999809265137
2013-04-18,13.020000457763672
2013-04-19,13.100000381469727
2013-04-22,13.40999984741211
2013-04-23,13.800000190734863
2013-04-24,14.039999961853027
2013-04-25,14.239999771118164
2013-04-26,13.989999771118164
2013-04-29,13.90999984741211
2013-04-30,14.329999923706055
2013-05-01,13.680000305175781
2013-05-02,13.670000076293945
2013-05-03,14.119999885559082
2013-05-06,14.399999618530273
2013-05-07,14.460000038146973
2013-05-08,14.319999694824219
2013-05-09,13.680000305175781
2013-05-10,13.640000343322754
2013-05-13,13.699999809265137
2013-05-14,13.819999694824219
2013-05-15,14.0
2013-05-16,14.050000190734863
2013-05-17,14.300000190734863
2013-05-20,14.15999984741211
2013-05-21,14.270000457763672
2013-05-22,13.880000114440918
2013-05-23,13.880000114440918
2013-05-24,13.859999656677246
2013-05-28,14.289999961853027
2013-05-29,14.460000038146973
2013-05-30,14.819999694824219
2013-05-31,14.460000038146973
2013-06-03,15.119999885559082
2013-06-04,15.369999885559082
2013-06-05,15.220000267028809
2013-06-06,15.279999732971191
2013-06-07,15.229999542236328
2013-06-10,15.3100004196167
2013-06-11,15.050000190734863
2013-06-12,15.050000190734863
2013-06-13,16.780000686645508
2013-06-14,15.859999656677246
2013-06-17,15.399999618530273
2013-06-18,15.770000457763672
2013-06-19,15.59000015258789
2013-06-20,15.050000190734863
2013-06-21,15.520000457763672
2013-06-24,15.239999771118164
2013-06-25,15.460000038146973
2013-06-26,15.229999542236328
2013-06-27,15.300000190734863
2013-06-28,15.140000343322754
2013-07-01,15.609999656677246
2013-07-02,15.420000076293945
2013-07-03,15.390000343322754
2013-07-05,15.989999771118164
2013-07-08,16.43000030517578
2013-07-09,16.399999618530273
2013-07-10,16.110000610351562
2013-07-11,16.3799991607666
2013-07-12,15.859999656677246
2013-07-15,16.309999465942383
2013-07-16,16.229999542236328
2013-07-17,16.219999313354492
2013-07-18,16.31999969482422
2013-07-19,16.399999618530273
2013-07-22,16.530000686645508
2013-07-23,16.639999389648438
2013-07-24,16.5
2013-07-25,16.770000457763672
2013-07-26,16.219999313354492
2013-07-29,16.0
2013-07-30,16.1299991607666
2013-07-31,16.219999313354492
2013-08-01,16.25
2013-08-02,16.139999389648438
2013-08-05,16.3799991607666
2013-08-06,15.59000015258789
2013-08-07,15.25
2013-08-08,15.59000015258789
2013-08-09,15.640000343322754
2013-08-12,15.670000076293945
2013-08-13,15.699999809265137
2013-08-14,15.079999923706055
2013-08-15,14.510000228881836
2013-08-16,14.619999885559082
2013-08-19,14.149999618530273
2013-08-20,14.3100004196167
2013-08-21,14.289999961853027
2013-08-22,14.84000015258789
2013-08-23,14.8100004196167
2013-08-26,14.760000228881836
2013-08-27,14.199999809265137
2013-08-28,14.170000076293945
2013-08-29,14.460000038146973
2013-08-30,14.130000114440918
2013-09-03,14.630000114440918
2013-09-04,15.270000457763672
2013-09-05,15.25
2013-09-06,15.109999656677246
2013-09-09,15.479999542236328
2013-09-10,15.640000343322754
2013-09-11,15.569999694824219
2013-09-12,15.5600004196167
2013-09-13,15.6899995803833
2013-09-16,15.59000015258789
2013-09-17,15.75
2013-09-18,15.680000305175781
2013-09-19,14.680000305175781
2013-09-20,14.699999809265137
2013-09-23,14.84000015258789
2013-09-24,14.8100004196167
2013-09-25,14.640000343322754
2013-09-26,14.619999885559082
2013-09-27,14.550000190734863
2013-09-30,14.550000190734863
2013-10-01,14.670000076293945
2013-10-02,14.829999923706055
2013-10-03,14.760000228881836
2013-10-04,14.59000015258789
2013-10-07,14.670000076293945
2013-10-08,14.65999984741211
2013-10-09,14.300000190734863
2013-10-10,14.470000267028809
2013-10-11,14.649999618530273
2013-10-14,14.520000457763672
2013-10-15,14.510000228881836
2013-10-16,14.520000457763672
2013-10-17,14.800000190734863
2013-10-18,14.890000343322754
2013-10-21,14.789999961853027
2013-10-22,15.329999923706055
2013-10-23,16.0
2013-10-24,16.25
2013-10-25,16.1200008392334
2013-10-28,16.329999923706055
2013-10-29,16.510000228881836
2013-10-30,16.440000534057617
2013-10-31,16.399999618530273
2013-11-01,16.5
2013-11-04,16.520000457763672
2013-11-05,16.610000610351562
2013-11-06,16.049999237060547
2013-11-07,15.829999923706055
2013-11-08,16.329999923706055
2013-11-11,16.229999542236328
2013-11-12,16.239999771118164
2013-11-13,16.059999465942383
2013-11-14,15.989999771118164
2013-11-15,16.100000381469727
2013-11-18,16.139999389648438
2013-11-19,16.09000015258789
2013-11-20,15.630000114440918
2013-11-21,16.360000610351562
2013-11-22,16.510000228881836
2013-11-25,16.68000030517578
2013-11-26,16.700000762939453
2013-11-27,16.899999618530273
2013-11-29,17.0
2013-12-02,15.9399995803833
2013-12-03,15.760000228881836
2013-12-04,15.680000305175781
2013-12-05,15.930000305175781
2013-12-06,14.90999984741211
2013-12-09,14.359999656677246
2013-12-10,14.020000457763672
2013-12-11,13.739999771118164
2013-12-12,13.850000381469727
2013-12-13,14.8100004196167
2013-12-16,14.6899995803833
2013-12-17,14.539999961853027
2013-12-18,14.029999732971191
2013-12-19,13.979999542236328
2013-12-20,14.350000381469727
2013-12-23,13.9399995803833
2013-12-24,13.960000038146973
2013-12-26,13.9399995803833
2013-12-27,13.729999542236328
2013-12-30,14.319999694824219
2013-12-31,14.890000343322754
2014-01-02,15.289999961853027
2014-01-03,15.550000190734863
2014-01-06,15.670000076293945
2014-01-07,15.800000190734863
2014-01-08,15.800000190734863
2014-01-09,15.1899995803833
2014-01-10,15.149999618530273
2014-01-13,15.319999694824219
2014-01-14,15.270000457763672
2014-01-15,15.220000267028809
2014-01-16,15.319999694824219
2014-01-17,15.329999923706055
2014-01-21,15.550000190734863
2014-01-22,15.680000305175781
2014-01-23,15.670000076293945
2014-01-24,15.6899995803833
2014-01-27,15.40999984741211
2014-01-28,15.0600004196167
2014-01-29,14.619999885559082
2014-01-30,14.510000228881836
2014-01-31,14.239999771118164
2014-02-03,14.3100004196167
2014-02-04,13.90999984741211
2014-02-05,13.920000076293945
2014-02-06,13.899999618530273
2014-02-07,13.989999771118164
2014-02-10,14.3100004196167
2014-02-11,14.65999984741211
2014-02-12,15.680000305175781
2014-02-13,16.229999542236328
2014-02-14,16.209999084472656
2014-02-18,16.889999389648438
2014-02-19,16.520000457763672
2014-02-20,16.700000762939453
2014-02-21,16.65999984741211
2014-02-24,16.989999771118164
2014-02-25,16.979999542236328
2014-02-26,16.75
2014-02-27,17.34000015258789
2014-02-28,17.1299991607666
2014-03-03,16.959999084472656
2014-03-04,17.440000534057617
2014-03-05,17.18000030517578
2014-03-06,17.110000610351562
2014-03-07,17.299999237060547
2014-03-10,17.229999542236328
2014-03-11,16.899999618530273
2014-03-12,16.93000030517578
2014-03-13,16.530000686645508
2014-03-14,16.5
2014-03-17,16.610000610351562
2014-03-18,16.6299991607666
2014-03-19,16.6200008392334
2014-03-20,16.530000686645508
2014-03-21,16.639999389648438
2014-03-24,16.729999542236328
2014-03-25,16.8700008392334
2014-03-26,16.709999084472656
2014-03-27,16.920000076293945
2014-03-28,17.110000610351562
