Date,RS
2010-09-16,30.50283432006836
2010-09-17,30.26283073425293
2010-09-20,29.910335540771484
2010-09-21,30.135330200195312
2010-09-22,30.69784164428711
2010-09-23,30.12783432006836
2010-09-24,31.36533546447754
2010-09-27,30.757835388183594
2010-09-28,30.862825393676758
2010-09-29,30.88532829284668
2010-09-30,31.14784812927246
2010-10-01,31.64284324645996
2010-10-04,31.065326690673828
2010-10-05,31.710351943969727
2010-10-06,32.040340423583984
2010-10-07,31.837846755981445
2010-10-08,32.91786575317383
2010-10-11,32.67786407470703
2010-10-12,32.43035125732422
2010-10-13,32.52035903930664
2010-10-14,32.34035110473633
2010-10-15,32.2203369140625
2010-10-18,32.50535583496094
2010-10-19,31.417850494384766
2010-10-20,31.845355987548828
2010-10-21,31.020336151123047
2010-10-22,30.772838592529297
2010-10-25,31.230327606201172
2010-10-26,30.667837142944336
2010-10-27,30.765344619750977
2010-10-28,30.72784423828125
2010-10-29,31.38783836364746
2010-11-01,31.762853622436523
2010-11-02,32.8653564453125
2010-11-03,33.39036560058594
2010-11-04,34.49287796020508
2010-11-05,34.54536819458008
2010-11-08,34.912872314453125
2010-11-09,34.64285659790039
2010-11-10,35.28038024902344
2010-11-11,35.12288284301758
2010-11-12,34.252864837646484
2010-11-15,34.357879638671875
2010-11-16,33.24785232543945
2010-11-17,33.022850036621094
2010-11-18,33.26286315917969
2010-11-19,33.982879638671875
2010-11-22,34.02787780761719
2010-11-23,33.337860107421875
2010-11-24,33.367855072021484
2010-11-26,33.187870025634766
2010-11-29,32.88036346435547
2010-11-30,33.337860107421875
2010-12-01,35.029178619384766
2010-12-02,36.23942947387695
2010-12-03,37.224143981933594
2010-12-06,37.389530181884766
2010-12-07,37.381996154785156
2010-12-08,36.855812072753906
2010-12-09,37.148983001708984
2010-12-10,37.224143981933594
2010-12-13,37.359466552734375
2010-12-14,37.17151641845703
2010-12-15,36.64533996582031
2010-12-16,37.366973876953125
2010-12-17,37.442142486572266
2010-12-20,37.494754791259766
2010-12-21,38.344181060791016
2010-12-22,38.885414123535156
2010-12-23,38.494529724121094
2010-12-27,38.37425231933594
2010-12-28,38.37425231933594
2010-12-29,38.56217575073242
2010-12-30,38.494529724121094
2010-12-31,38.41183090209961
2011-01-03,39.01319885253906
2011-01-04,38.77265167236328
2011-01-05,39.554412841796875
2011-01-06,39.81751251220703
2011-01-07,39.50931167602539
2011-01-10,39.73481750488281
2011-01-11,39.982879638671875
2011-01-12,40.366249084472656
2011-01-13,39.930267333984375
2011-01-14,40.1031494140625
2011-01-18,40.809757232666016
2011-01-19,39.32139205932617
2011-01-20,39.208641052246094
2011-01-21,38.50956344604492
2011-01-24,38.9455451965332
2011-01-25,39.10340881347656
2011-01-26,40.43391418457031
2011-01-27,40.1407470703125
2011-01-28,39.23119354248047
2011-01-31,39.30636215209961
2011-02-01,40.39633560180664
2011-02-02,41.087890625
2011-02-03,41.56896209716797
2011-02-04,41.373531341552734
2011-02-07,41.42613983154297
2011-02-08,42.09516906738281
2011-02-09,41.85462188720703
2011-02-10,41.6591796875
2011-02-11,41.24573516845703
2011-02-14,41.97488784790039
2011-02-15,41.47124099731445
2011-02-16,42.546173095703125
2011-02-17,43.80150604248047
2011-02-18,43.88420486450195
2011-02-22,41.89219665527344
2011-02-23,40.91499328613281
2011-02-24,41.027748107910156
2011-02-25,41.42613983154297
2011-02-28,41.591522216796875
2011-03-01,40.298606872558594
2011-03-02,40.58488464355469
2011-03-03,42.5135498046875
2011-03-04,42.08412551879883
2011-03-07,40.84103012084961
2011-03-08,40.81090545654297
2011-03-09,40.260929107666016
2011-03-10,38.95003890991211
2011-03-11,39.99724578857422
2011-03-14,39.78629684448242
2011-03-15,39.83149719238281
2011-03-16,39.100711822509766
2011-03-17,39.72602844238281
2011-03-18,39.43220138549805
2011-03-21,40.57735061645508
2011-03-22,40.803367614746094
2011-03-23,41.29306411743164
2011-03-24,42.23480224609375
2011-03-25,42.65668869018555
2011-03-28,42.70188903808594
2011-03-29,43.03339385986328
2011-03-30,44.065513610839844
2011-03-31,43.53062438964844
2011-04-01,44.00525665283203
2011-04-04,44.78124237060547
2011-04-05,45.240806579589844
2011-04-06,44.412078857421875
2011-04-07,43.86211013793945
2011-04-08,43.251888275146484
2011-04-11,42.551231384277344
2011-04-12,41.71495056152344
2011-04-13,41.368408203125
2011-04-14,41.225257873535156
2011-04-15,41.63208770751953
2011-04-18,40.57735061645508
2011-04-19,41.50400924682617
2011-04-20,42.52108383178711
2011-04-21,42.64916229248047
2011-04-25,42.34779357910156
2011-04-26,42.41561508178711
2011-04-27,42.694366455078125
2011-04-28,42.79985046386719
2011-04-29,42.64916229248047
2011-05-02,41.534156799316406
2011-05-03,41.609493255615234
2011-05-04,40.45682144165039
2011-05-05,39.643165588378906
2011-05-06,39.447288513183594
2011-05-09,40.84103012084961
2011-05-10,41.28554153442383
2011-05-11,39.59794998168945
2011-05-12,39.22125244140625
2011-05-13,38.520599365234375
2011-05-16,38.663761138916016
2011-05-17,38.68635177612305
2011-05-18,39.356876373291016
2011-05-19,39.14591979980469
2011-05-20,38.663761138916016
2011-05-23,37.96309280395508
2011-05-24,38.189109802246094
2011-05-25,38.36237716674805
2011-05-26,38.01582336425781
2011-05-27,38.4075927734375
2011-05-31,38.806880950927734
2011-06-01,37.19088363647461
2011-06-02,37.14556884765625
2011-06-03,35.89958953857422
2011-06-06,35.19729232788086
2011-06-07,35.65037155151367
2011-06-08,35.318138122558594
2011-06-09,35.567325592041016
2011-06-10,36.20920181274414
2011-06-13,35.303016662597656
2011-06-14,36.307373046875
2011-06-15,35.62773895263672
2011-06-16,35.612632751464844
2011-06-17,35.55978012084961
2011-06-20,35.95243835449219
2011-06-21,36.82842254638672
2011-06-22,36.594303131103516
2011-06-23,36.68494415283203
2011-06-24,36.299800872802734
2011-06-27,36.00529098510742
2011-06-28,36.8435173034668
2011-06-29,37.40986633300781
2011-06-30,37.49294662475586
2011-07-01,37.79500198364258
2011-07-05,37.00210189819336
2011-07-06,36.8963737487793
2011-07-07,37.48539352416992
2011-07-08,37.432533264160156
2011-07-11,36.73780822753906
2011-07-12,36.48105239868164
2011-07-13,36.75289535522461
2011-07-14,36.48860168457031
2011-07-15,37.1304817199707
2011-07-18,36.715152740478516
2011-07-19,37.50803756713867
2011-07-20,37.34191131591797
2011-07-21,37.99134826660156
2011-07-22,38.081966400146484
2011-07-25,37.99134826660156
2011-07-26,37.12290573120117
2011-07-27,35.635276794433594
2011-07-28,35.62773895263672
2011-07-29,35.499351501464844
2011-08-01,35.129337310791016
2011-08-02,34.57807922363281
2011-08-03,34.47236633300781
2011-08-04,32.44102096557617
2011-08-05,32.04833984375
2011-08-08,28.159347534179688
2011-08-09,29.971696853637695
2011-08-10,29.125946044921875
2011-08-11,30.447450637817383
2011-08-12,30.779714584350586
2011-08-15,31.28564453125
2011-08-16,30.877878189086914
2011-08-17,30.552196502685547
2011-08-18,28.363418579101562
2011-08-19,28.242231369018555
2011-08-22,27.92413902282715
2011-08-23,28.787532806396484
2011-08-24,29.09804916381836
2011-08-25,28.416427612304688
2011-08-26,29.46160125732422
2011-08-29,30.953615188598633
2011-08-30,31.021772384643555
2011-08-31,31.38530731201172
2011-09-01,30.733980178833008
2011-09-02,29.378278732299805
2011-09-06,29.2192325592041
2011-09-07,30.506765365600586
2011-09-08,30.090198516845703
2011-09-09,29.158639907836914
2011-09-12,29.158639907836914
2011-09-13,30.128084182739258
2011-09-14,30.590070724487305
2011-09-15,31.036914825439453
2011-09-16,30.733980178833008
2011-09-19,29.961450576782227
2011-09-20,28.863283157348633
2011-09-21,27.568174362182617
2011-09-22,25.508127212524414
2011-09-23,25.886823654174805
2011-09-26,26.818384170532227
2011-09-27,28.33312225341797
2011-09-28,26.538158416748047
2011-09-29,26.73507308959961
2011-09-30,25.758073806762695
2011-10-03,24.266050338745117
2011-10-04,25.182464599609375
2011-10-05,27.204633712768555
2011-10-06,28.234663009643555
2011-10-07,27.340970993041992
2011-10-10,28.764812469482422
2011-10-11,28.77996826171875
2011-10-12,29.719106674194336
2011-10-13,29.628210067749023
2011-10-14,30.143234252929688
2011-10-17,28.787532806396484
2011-10-18,29.953887939453125
2011-10-19,29.31769561767578
2011-10-20,29.847854614257812
2011-10-21,30.68096160888672
2011-10-24,32.104820251464844
2011-10-25,30.726402282714844
2011-10-26,31.302000045776367
2011-10-27,34.755592346191406
2011-10-28,34.831356048583984
2011-10-31,33.46806335449219
2011-11-01,31.930620193481445
2011-11-02,33.134822845458984
2011-11-03,33.892208099365234
2011-11-04,34.475372314453125
2011-11-07,34.263301849365234
2011-11-08,34.42236328125
2011-11-09,32.36988830566406
2011-11-10,32.92277526855469
2011-11-11,34.2784538269043
2011-11-14,34.49809646606445
2011-11-15,35.05097961425781
2011-11-16,33.80131912231445
2011-11-17,32.76371383666992
2011-11-18,33.37718963623047
2011-11-21,33.16511917114258
2011-11-22,33.2408561706543
2011-11-23,31.945768356323242
2011-11-25,31.98374366760254
2011-11-28,33.45722961425781
2011-11-29,33.63951110839844
2011-11-30,37.30043411254883
2011-12-01,36.844722747802734
2011-12-02,37.11054611206055
2011-12-05,37.64222717285156
2011-12-06,37.870094299316406
2011-12-07,38.059974670410156
2011-12-08,36.51052474975586
2011-12-09,37.42196273803711
2011-12-12,36.00163650512695
2011-12-13,35.029441833496094
2011-12-14,34.702842712402344
2011-12-15,35.17374038696289
2011-12-16,36.07758712768555
2011-12-19,35.0598258972168
2011-12-20,36.897884368896484
2011-12-21,36.745994567871094
2011-12-22,37.54348373413086
2011-12-23,37.8472900390625
2011-12-27,37.31563186645508
2011-12-28,36.29786682128906
2011-12-29,36.829532623291016
2011-12-30,36.98143005371094
2012-01-03,38.287818908691406
2012-01-04,39.092918395996094
2012-01-05,39.64738082885742
2012-01-06,40.1486701965332
2012-01-09,39.89042282104492
2012-01-10,40.77907943725586
2012-01-11,40.91579055786133
2012-01-12,41.44745635986328
2012-01-13,40.76387023925781
2012-01-17,41.280357360839844
2012-01-18,42.38927459716797
2012-01-19,42.57156753540039
2012-01-20,41.70570373535156
2012-01-23,41.234798431396484
2012-01-24,41.341129302978516
2012-01-25,42.45003890991211
2012-01-26,41.99431610107422
2012-01-27,41.720882415771484
2012-01-30,41.11326599121094
2012-01-31,40.40690231323242
2012-02-01,41.417076110839844
2012-02-02,41.52341079711914
2012-02-03,42.5259895324707
2012-02-06,41.59935760498047
2012-02-07,41.52341079711914
2012-02-08,41.38669204711914
2012-02-09,41.47783660888672
2012-02-10,40.748687744140625
2012-02-13,41.143638610839844
2012-02-14,40.771480560302734
2012-02-15,39.86006164550781
2012-02-16,42.42724609375
2012-02-17,42.42724609375
2012-02-21,43.285518646240234
2012-02-22,41.022125244140625
2012-02-23,41.6753044128418
2012-02-24,41.55379867553711
2012-02-27,41.379085540771484
2012-02-28,41.43227005004883
2012-02-29,40.914363861083984
2012-03-01,41.58458709716797
2012-03-02,41.69123077392578
2012-03-05,41.01337432861328
2012-03-06,40.2822265625
2012-03-07,40.472625732421875
2012-03-08,40.82297134399414
2012-03-09,40.97529602050781
2012-03-12,40.82297134399414
2012-03-13,42.16342544555664
2012-03-14,42.40715026855469
2012-03-15,42.58993148803711
2012-03-16,43.73237609863281
2012-03-19,44.136024475097656
2012-03-20,43.58003616333008
2012-03-21,42.9022102355957
2012-03-22,41.91210174560547
2012-03-23,42.56709289550781
2012-03-26,42.978370666503906
2012-03-27,43.03167724609375
2012-03-28,42.658477783203125
2012-03-29,42.970741271972656
2012-03-30,43.01645278930664
2012-04-02,43.36679458618164
2012-04-03,42.57472229003906
2012-04-04,41.82069396972656
2012-04-05,40.71634292602539
2012-04-09,40.37361526489258
2012-04-10,39.22356414794922
2012-04-11,39.292110443115234
2012-04-12,40.4193229675293
2012-04-13,39.657684326171875
2012-04-16,41.45511245727539
2012-04-17,42.77272033691406
2012-04-18,42.452850341796875
2012-04-19,41.61505126953125
2012-04-20,41.4474983215332
2012-04-23,40.96006393432617
2012-04-24,41.18092346191406
2012-04-25,42.148197174072266
2012-04-26,42.40715026855469
2012-04-27,42.9022102355957
2012-04-30,42.56709289550781
2012-05-01,42.78795623779297
2012-05-02,42.57472229003906
2012-05-03,41.973026275634766
2012-05-04,40.6325569152832
2012-05-07,40.57923889160156
2012-05-08,40.17558288574219
2012-05-09,40.12989807128906
2012-05-10,40.03849792480469
2012-05-11,40.03849792480469
2012-05-14,39.817626953125
2012-05-15,39.19309616088867
2012-05-16,37.98212432861328
2012-05-17,36.801612854003906
2012-05-18,36.10090637207031
2012-05-21,37.45659255981445
2012-05-22,36.923458099365234
2012-05-23,37.509910583496094
2012-05-24,36.60358428955078
2012-05-25,36.55788040161133
2012-05-29,37.73078155517578
2012-05-30,36.76057434082031
2012-05-31,36.065391540527344
2012-06-01,35.20216369628906
2012-06-04,35.13341522216797
2012-06-05,35.33202362060547
2012-06-06,36.416812896728516
2012-06-07,37.12727737426758
2012-06-08,37.18074035644531
2012-06-11,35.859134674072266
2012-06-12,35.973731994628906
2012-06-13,35.6070442199707
2012-06-14,35.84386444091797
2012-06-15,36.34042739868164
2012-06-18,35.935523986816406
2012-06-19,37.555076599121094
2012-06-20,37.539798736572266
2012-06-21,35.94317626953125
2012-06-22,36.1188850402832
2012-06-25,35.42369842529297
2012-06-26,35.95845031738281
2012-06-27,36.80640411376953
2012-06-28,37.06614303588867
2012-06-29,38.578765869140625
2012-07-02,38.311363220214844
2012-07-03,39.197547912597656
2012-07-05,39.694087982177734
2012-07-06,39.0218505859375
2012-07-09,38.76972961425781
2012-07-10,38.517642974853516
2012-07-11,38.1280403137207
2012-07-12,36.71475601196289
2012-07-13,37.975242614746094
2012-07-16,37.715518951416016
2012-07-17,37.463401794433594
2012-07-18,38.0363655090332
2012-07-19,37.77663040161133
2012-07-20,36.9057502746582
2012-07-23,36.363346099853516
2012-07-24,34.9271354675293
2012-07-25,34.361820220947266
2012-07-26,36.745304107666016
2012-07-27,37.92940902709961
2012-07-30,38.364845275878906
2012-07-31,39.32741165161133
2012-08-01,39.04475784301758
2012-08-02,38.219703674316406
2012-08-03,39.35033416748047
2012-08-06,40.129539489746094
2012-08-07,40.41984558105469
2012-08-08,40.32817077636719
2012-08-09,40.5344352722168
2012-08-10,40.84763717651367
2012-08-13,40.33580780029297
2012-08-14,39.992027282714844
2012-08-15,40.04576110839844
2012-08-16,40.5677375793457
2012-08-17,40.64451217651367
2012-08-20,40.99758529663086
2012-08-21,41.03596115112305
2012-08-22,41.02061462402344
2012-08-23,40.406532287597656
2012-08-24,40.20693588256836
2012-08-27,40.18393325805664
2012-08-28,40.15324783325195
2012-08-29,39.89223861694336
2012-08-30,39.09393310546875
2012-08-31,39.47773742675781
2012-09-04,39.66963195800781
2012-09-05,39.470062255859375
2012-09-06,40.18393325805664
2012-09-07,41.82660675048828
2012-09-10,42.02618408203125
2012-09-11,42.786102294921875
2012-09-12,42.94729995727539
2012-09-13,43.85307312011719
2012-09-14,44.25989532470703
2012-09-17,42.21040344238281
2012-09-18,41.872657775878906
2012-09-19,41.857303619384766
2012-09-20,41.77286148071289
2012-09-21,41.373722076416016
2012-09-24,41.00526428222656
2012-09-25,39.57752990722656
2012-09-26,39.93063735961914
2012-09-27,40.72893524169922
2012-09-28,40.18393325805664
2012-10-01,39.56216812133789
2012-10-02,39.600563049316406
2012-10-03,39.22443771362305
2012-10-04,40.02273178100586
2012-10-05,39.761749267578125
2012-10-08,39.608238220214844
2012-10-09,39.086273193359375
2012-10-10,38.47218322753906
2012-10-11,38.86365509033203
2012-10-12,38.64106750488281
2012-10-15,39.42401885986328
2012-10-16,40.66752243041992
2012-10-17,40.913143157958984
2012-10-18,40.64451217651367
2012-10-19,40.46027374267578
2012-10-22,40.75962829589844
2012-10-23,40.337459564208984
2012-10-24,39.99971008300781
2012-10-25,42.041526794433594
2012-10-26,42.16434097290039
2012-10-31,41.71145248413086
2012-11-01,44.705108642578125
2012-11-02,42.770755767822266
2012-11-05,43.1622200012207
2012-11-06,43.899131774902344
2012-11-07,42.57117462158203
2012-11-08,42.041526794433594
2012-11-09,42.60955810546875
2012-11-12,42.61722946166992
2012-11-13,42.509761810302734
2012-11-14,41.83427810668945
2012-11-15,41.227867126464844
2012-11-16,41.4735107421875
2012-11-19,42.8398323059082
2012-11-20,43.00102996826172
2012-11-21,43.131534576416016
2012-11-23,43.69955062866211
2012-11-26,43.39249801635742
2012-11-27,43.13807678222656
2012-11-28,43.485023498535156
2012-11-29,43.623817443847656
2012-11-30,43.485023498535156
2012-12-03,43.43105697631836
2012-12-04,43.30768966674805
2012-12-05,43.508148193359375
2012-12-06,43.801143646240234
2012-12-07,43.97075653076172
2012-12-10,44.09412384033203
2012-12-11,44.91910934448242
2012-12-12,44.69551467895508
2012-12-13,44.672386169433594
2012-12-14,45.68240737915039
2012-12-17,46.21441650390625
2012-12-18,47.016273498535156
2012-12-19,46.85436248779297
2012-12-20,47.80269241333008
2012-12-21,47.59451675415039
2012-12-24,47.448028564453125
2012-12-26,47.448028564453125
2012-12-27,47.21672439575195
2012-12-28,46.53824996948242
2012-12-31,47.87979507446289
2013-01-02,49.78418731689453
2013-01-03,48.85896682739258
2013-01-04,49.791900634765625
2013-01-07,49.80731964111328
2013-01-08,49.09027099609375
2013-01-09,50.37015151977539
2013-01-10,49.88441848754883
2013-01-11,49.46807861328125
2013-01-14,49.02088928222656
2013-01-15,49.19050979614258
2013-01-16,48.165069580078125
2013-01-17,48.928367614746094
2013-01-18,48.751033782958984
2013-01-22,49.4912109375
2013-01-23,49.00547790527344
2013-01-24,48.966915130615234
2013-01-25,49.50663757324219
2013-01-28,49.34470748901367
2013-01-29,49.86899948120117
2013-01-30,49.45265579223633
2013-01-31,49.899845123291016
2013-02-01,50.61689758300781
2013-02-04,49.58372497558594
2013-02-05,49.876712799072266
2013-02-06,54.163543701171875
2013-02-07,54.01704406738281
2013-02-08,55.08103561401367
2013-02-11,54.74178695678711
2013-02-12,54.564453125
2013-02-13,54.749507904052734
2013-02-14,55.51283264160156
2013-02-15,55.55134963989258
2013-02-19,55.3277587890625
2013-02-20,52.52900695800781
2013-02-21,52.38248825073242
2013-02-22,52.58295822143555
2013-02-25,50.19282913208008
2013-02-26,50.67857360839844
2013-02-27,51.565208435058594
2013-02-28,51.341636657714844
2013-03-01,50.78652572631836
2013-03-04,50.58605194091797
2013-03-05,50.91756057739258
2013-03-06,51.62239074707031
2013-03-07,51.59916687011719
2013-03-08,52.09486770629883
2013-03-11,52.195560455322266
2013-03-12,52.07936477661133
2013-03-13,52.30398941040039
2013-03-14,53.39606475830078
2013-03-15,53.628421783447266
2013-03-18,53.442543029785156
2013-03-19,53.535484313964844
2013-03-20,54.201595306396484
2013-03-21,53.558738708496094
2013-03-22,53.744598388671875
2013-03-25,54.15511703491211
2013-03-26,54.92190933227539
2013-03-27,55.06132125854492
2013-03-28,55.12328338623047
2013-04-01,53.59745407104492
2013-04-02,52.41240692138672
2013-04-03,51.37456130981445
2013-04-04,51.47523498535156
2013-04-05,52.44340133666992
2013-04-08,52.7841911315918
2013-04-09,53.81430435180664
2013-04-10,53.876277923583984
2013-04-11,52.884883880615234
2013-04-12,52.040653228759766
2013-04-15,50.073333740234375
2013-04-16,51.7463264465332
2013-04-17,50.70070266723633
2013-04-18,50.58452606201172
2013-04-19,50.87885665893555
2013-04-22,50.68522644042969
2013-04-23,51.126712799072266
2013-04-24,51.92445755004883
2013-04-25,49.94941711425781
2013-04-26,49.60862731933594
2013-04-29,49.686073303222656
2013-04-30,50.398643493652344
2013-05-01,49.03546142578125
2013-05-02,49.763526916503906
2013-05-03,51.42878341674805
2013-05-06,51.126712799072266
2013-05-07,51.73857116699219
2013-05-08,52.87713623046875
2013-05-09,52.40467834472656
2013-05-10,53.19469451904297
2013-05-13,52.59831237792969
2013-05-14,52.737709045410156
2013-05-15,52.381431579589844
2013-05-16,52.11808395385742
2013-05-17,52.99332046508789
2013-05-20,53.31087875366211
2013-05-21,53.51225280761719
2013-05-22,52.4898681640625
2013-05-23,52.01741409301758
2013-05-24,51.73857116699219
2013-05-28,52.2652702331543
2013-05-29,51.84514617919922
2013-05-30,52.18744659423828
2013-05-31,51.168304443359375
2013-06-03,51.308319091796875
2013-06-04,50.83375930786133
2013-06-05,49.62010192871094
2013-06-06,50.39809799194336
2013-06-07,50.70149230957031
2013-06-10,50.95045852661133
2013-06-11,50.28138732910156
2013-06-12,49.744571685791016
2013-06-13,50.86488342285156
2013-06-14,50.561458587646484
2013-06-17,50.958248138427734
2013-06-18,51.63507843017578
2013-06-19,51.487281799316406
2013-06-20,50.561458587646484
2013-06-21,50.25025939941406
2013-06-24,48.42978286743164
2013-06-25,49.58898162841797
2013-06-26,50.07911682128906
2013-06-27,51.082733154296875
2013-06-28,51.004920959472656
2013-07-01,51.588409423828125
2013-07-02,51.68177795410156
2013-07-03,51.347225189208984
2013-07-05,51.448368072509766
2013-07-08,51.44058609008789
2013-07-09,52.23413848876953
2013-07-10,51.52616500854492
2013-07-11,52.35862731933594
2013-07-12,52.039642333984375
2013-07-15,53.144378662109375
2013-07-16,52.78650665283203
2013-07-17,53.463375091552734
2013-07-18,53.727874755859375
2013-07-19,53.64228820800781
2013-07-22,53.99238967895508
2013-07-23,54.13243865966797
2013-07-24,53.5178337097168
2013-07-25,54.521427154541016
2013-07-26,54.30359649658203
2013-07-29,53.9534797668457
2013-07-30,54.35026168823242
2013-07-31,54.614776611328125
2013-08-01,55.03488540649414
2013-08-02,55.26051330566406
2013-08-05,55.066001892089844
2013-08-06,54.288028717041016
2013-08-07,53.159942626953125
2013-08-08,53.797889709472656
2013-08-09,54.57587814331055
2013-08-12,55.51724624633789
2013-08-13,55.244964599609375
2013-08-14,55.23714065551758
2013-08-15,54.23667907714844
2013-08-16,54.63529968261719
2013-08-19,53.689537048339844
2013-08-20,54.23667907714844
2013-08-21,53.33780288696289
2013-08-22,54.35391616821289
2013-08-23,54.38516616821289
2013-08-26,54.63529968261719
2013-08-27,53.072059631347656
2013-08-28,53.5566520690918
2013-08-29,53.072059631347656
2013-08-30,52.12630081176758
2013-09-03,51.74329376220703
2013-09-04,52.657798767089844
2013-09-05,53.71298599243164
2013-09-06,54.017818450927734
2013-09-09,55.088623046875
2013-09-10,56.17509460449219
2013-09-11,56.3470344543457
2013-09-12,55.54977035522461
2013-09-13,55.72172927856445
2013-09-16,55.80773162841797
2013-09-17,57.44911575317383
