Date,POWI
2010-04-19,18.988750457763672
2010-04-20,19.25162124633789
2010-04-21,18.87921142578125
2010-04-22,19.137714385986328
2010-04-23,19.199054718017578
2010-04-26,18.92302131652832
2010-04-27,18.817874908447266
2010-04-28,19.04570198059082
2010-04-29,17.253732681274414
2010-04-30,16.859413146972656
2010-05-03,16.679779052734375
2010-05-04,16.451940536499023
2010-05-05,16.08390998840332
2010-05-06,15.212034225463867
2010-05-07,15.282135009765625
2010-05-10,15.838562965393066
2010-05-11,15.73340892791748
2010-05-12,16.342405319213867
2010-05-13,15.803512573242188
2010-05-14,15.347853660583496
2010-05-17,14.66873836517334
2010-05-18,14.226225852966309
2010-05-19,14.7037935256958
2010-05-20,14.164885520935059
2010-05-21,14.515396118164062
2010-05-24,14.037829399108887
2010-05-25,14.226225852966309
2010-05-26,14.103357315063477
2010-05-27,14.98974895477295
2010-05-28,14.910761833190918
2010-06-01,14.533388137817383
2010-06-02,14.55533218383789
2010-06-03,15.024860382080078
2010-06-04,14.063861846923828
2010-06-07,13.883953094482422
2010-06-08,13.712813377380371
2010-06-09,13.563619613647461
2010-06-10,14.164793014526367
2010-06-11,14.401750564575195
2010-06-14,14.726470947265625
2010-06-15,14.69575309753418
2010-06-16,15.345194816589355
2010-06-17,15.441729545593262
2010-06-18,15.529494285583496
2010-06-21,15.608475685119629
2010-06-22,14.80983829498291
2010-06-23,14.33592414855957
2010-06-24,13.945391654968262
2010-06-25,14.278881072998047
2010-06-28,14.458788871765137
2010-06-29,14.02875804901123
2010-06-30,14.129683494567871
2010-07-01,14.156014442443848
2010-07-02,14.050698280334473
2010-07-06,14.318378448486328
2010-07-07,14.99853229522705
2010-07-08,14.980979919433594
2010-07-09,15.024860382080078
2010-07-12,14.7879056930542
2010-07-13,15.332023620605469
2010-07-14,15.441729545593262
2010-07-15,15.200385093688965
2010-07-16,14.564111709594727
2010-07-19,14.90199089050293
2010-07-20,15.353965759277344
2010-07-21,14.923931121826172
2010-07-22,15.590916633605957
2010-07-23,15.819103240966797
2010-07-26,16.911746978759766
2010-07-27,16.490488052368164
2010-07-28,16.082401275634766
2010-07-29,15.893707275390625
2010-07-30,15.511934280395508
2010-08-02,15.450507164001465
2010-08-03,16.306180953979492
2010-08-04,15.617258071899414
2010-08-05,15.18282699584961
2010-08-06,14.967814445495605
2010-08-09,15.112616539001465
2010-08-10,14.471959114074707
2010-08-11,14.04631233215332
2010-08-12,13.83568286895752
2010-08-13,13.576790809631348
2010-08-16,13.664546012878418
2010-08-17,13.80496883392334
2010-08-18,13.708431243896484
2010-08-19,13.32227611541748
2010-08-20,13.12919807434082
2010-08-23,12.975618362426758
2010-08-24,12.567523002624512
2010-08-25,12.874690055847168
2010-08-26,12.391998291015625
2010-08-27,12.906320571899414
2010-08-30,12.462335586547852
2010-08-31,12.040327072143555
2010-09-01,12.444747924804688
2010-09-02,12.976652145385742
2010-09-03,13.460201263427734
2010-09-07,12.704105377197266
2010-09-08,12.378809928894043
2010-09-09,12.37441635131836
2010-09-10,11.785367965698242
2010-09-13,12.57223129272461
2010-09-14,12.906320571899414
2010-09-15,13.073362350463867
2010-09-16,13.266777992248535
2010-09-17,13.187652587890625
2010-09-20,13.609657287597656
2010-09-21,13.561302185058594
2010-09-22,13.49536418914795
2010-09-23,13.750327110290527
2010-09-24,14.339375495910645
2010-09-27,14.277832984924316
2010-09-28,14.691044807434082
2010-09-29,14.40091609954834
2010-09-30,13.974516868591309
2010-10-01,14.058043479919434
2010-10-04,13.78110122680664
2010-10-05,13.99210262298584
2010-10-06,13.715161323547363
2010-10-07,13.662413597106934
2010-10-08,13.864620208740234
2010-10-11,14.110790252685547
2010-10-12,14.106392860412598
2010-10-13,14.436084747314453
2010-10-14,14.629504203796387
2010-10-15,14.422893524169922
2010-10-18,13.970117568969727
2010-10-19,14.022870063781738
2010-10-20,13.851431846618652
2010-10-21,14.000892639160156
2010-10-22,14.427294731140137
2010-10-25,14.954803466796875
2010-10-26,14.585550308227539
2010-10-27,14.897655487060547
2010-10-28,14.528397560119629
2010-10-29,15.038318634033203
2010-11-01,15.148221015930176
2010-11-02,15.605398178100586
2010-11-03,15.776825904846191
2010-11-04,16.6252384185791
2010-11-05,16.761505126953125
2010-11-08,16.660398483276367
2010-11-09,16.458189010620117
2010-11-10,16.98569679260254
2010-11-11,16.730735778808594
2010-11-12,16.752721786499023
2010-11-15,16.849428176879883
2010-11-16,16.932945251464844
2010-11-17,17.020862579345703
2010-11-18,17.253841400146484
2010-11-19,17.012067794799805
2010-11-22,17.23626136779785
2010-11-23,17.280227661132812
2010-11-24,17.825313568115234
2010-11-26,17.728479385375977
2010-11-29,17.719675064086914
2010-11-30,17.732891082763672
2010-12-01,17.961750030517578
2010-12-02,18.485504150390625
2010-12-03,18.428287506103516
2010-12-06,17.99256706237793
2010-12-07,18.040971755981445
2010-12-08,18.027774810791016
2010-12-09,18.04537582397461
2010-12-10,18.058578491210938
2010-12-13,17.886926651000977
2010-12-14,17.873729705810547
2010-12-15,17.504009246826172
2010-12-16,17.574432373046875
2010-12-17,17.829708099365234
2010-12-20,17.89133071899414
2010-12-21,17.983760833740234
2010-12-22,17.939743041992188
2010-12-23,18.058578491210938
2010-12-27,17.957353591918945
2010-12-28,17.904541015625
2010-12-29,17.904541015625
2010-12-30,17.939743041992188
2010-12-31,17.67566680908203
2011-01-03,17.785703659057617
2011-01-04,17.51722526550293
2011-01-05,17.688873291015625
2011-01-06,17.702072143554688
2011-01-07,17.62725830078125
2011-01-10,17.587636947631836
2011-01-11,17.460002899169922
2011-01-12,17.490816116333008
2011-01-13,17.61844825744629
2011-01-14,18.115798950195312
2011-01-18,17.93094253540039
2011-01-19,17.31035614013672
2011-01-20,16.760190963745117
2011-01-21,16.073591232299805
2011-01-24,16.35967445373535
2011-01-25,16.20122528076172
2011-01-26,16.39048194885254
2011-01-27,16.526926040649414
2011-01-28,16.126405715942383
2011-01-31,16.254043579101562
2011-02-01,16.425697326660156
2011-02-02,16.636959075927734
2011-02-03,16.42129135131836
2011-02-04,19.17211151123047
2011-02-07,18.652759552001953
2011-02-08,18.327054977416992
2011-02-09,18.217031478881836
2011-02-10,18.357877731323242
2011-02-11,18.362268447875977
2011-02-14,18.525127410888672
2011-02-15,18.256637573242188
2011-02-16,18.16861915588379
2011-02-17,18.62635040283203
2011-02-18,18.648359298706055
2011-02-22,17.829708099365234
2011-02-23,17.398391723632812
2011-02-24,17.508556365966797
2011-02-25,17.85669708251953
2011-02-28,17.55702781677246
2011-03-01,17.323469161987305
2011-03-02,17.605504989624023
2011-03-03,17.85669708251953
2011-03-04,17.451263427734375
2011-03-07,17.261777877807617
2011-03-08,17.42923355102539
2011-03-09,17.200071334838867
2011-03-10,16.600730895996094
2011-03-11,16.8475284576416
2011-03-14,16.7593936920166
2011-03-15,16.52141571044922
2011-03-16,16.182086944580078
2011-03-17,16.30106544494629
2011-03-18,16.406831741333008
2011-03-21,16.591920852661133
2011-03-22,16.525821685791016
2011-03-23,16.829893112182617
2011-03-24,17.094310760498047
2011-03-25,16.979732513427734
2011-03-28,16.953290939331055
2011-03-29,16.895998001098633
2011-03-30,16.9400634765625
2011-03-31,16.8915958404541
2011-04-01,16.552265167236328
2011-04-04,16.1512451171875
2011-04-05,16.349550247192383
2011-04-06,16.77701187133789
2011-04-07,16.78141212463379
2011-04-08,16.829893112182617
2011-04-11,16.6756534576416
2011-04-12,16.24378204345703
2011-04-13,16.199708938598633
2011-04-14,16.336328506469727
2011-04-15,16.42886734008789
2011-04-18,16.138017654418945
2011-04-19,16.20412254333496
2011-04-20,16.732942581176758
2011-04-21,16.91362762451172
2011-04-25,17.098718643188477
2011-04-26,17.47330665588379
2011-04-27,17.561433792114258
2011-04-28,17.583477020263672
2011-04-29,17.77737808227539
2011-05-02,17.984493255615234
2011-05-03,16.825490951538086
2011-05-04,16.318696975708008
2011-05-05,16.283443450927734
2011-05-06,16.543445587158203
2011-05-09,16.6756534576416
2011-05-10,16.922441482543945
2011-05-11,16.56107521057129
2011-05-12,16.922441482543945
2011-05-13,17.07668113708496
2011-05-16,16.534637451171875
2011-05-17,16.45090103149414
2011-05-18,16.63599395751953
2011-05-19,16.477346420288086
2011-05-20,16.265819549560547
2011-05-23,15.820719718933105
2011-05-24,15.366804122924805
2011-05-25,15.432916641235352
2011-05-26,15.666818618774414
2011-05-27,16.015459060668945
2011-05-31,16.249353408813477
2011-06-01,16.21846580505371
2011-06-02,16.412641525268555
2011-06-03,16.205224990844727
2011-06-06,15.97132396697998
2011-06-07,16.011035919189453
2011-06-08,15.843342781066895
2011-06-09,15.980152130126953
2011-06-10,15.905131340026855
2011-06-13,15.737425804138184
2011-06-14,15.966900825500488
2011-06-15,15.538827896118164
2011-06-16,15.424086570739746
2011-06-17,15.556485176086426
2011-06-20,15.256382942199707
2011-06-21,15.830101013183594
2011-06-22,15.834508895874023
2011-06-23,16.191980361938477
2011-06-24,16.200815200805664
2011-06-27,16.386157989501953
2011-06-28,16.774520874023438
2011-06-29,16.80982780456543
2011-06-30,16.959875106811523
2011-07-01,17.427677154541016
2011-07-05,17.101093292236328
2011-07-06,16.986351013183594
2011-07-07,17.511526107788086
2011-07-08,17.22907257080078
2011-07-11,17.074621200561523
2011-07-12,16.302310943603516
2011-07-13,16.337614059448242
2011-07-14,16.06841278076172
2011-07-15,16.099306106567383
2011-07-18,16.019872665405273
2011-07-19,16.49207878112793
2011-07-20,16.20963478088379
2011-07-21,16.412641525268555
2011-07-22,16.97753143310547
2011-07-25,16.721559524536133
2011-07-26,16.800996780395508
2011-07-27,15.781549453735352
2011-07-28,15.733020782470703
2011-07-29,15.662400245666504
2011-08-01,15.596196174621582
2011-08-02,14.682669639587402
2011-08-03,14.576751708984375
2011-08-04,13.55731201171875
2011-08-05,13.58378791809082
2011-08-08,12.86444091796875
2011-08-09,13.89271068572998
2011-08-10,13.535244941711426
2011-08-11,14.576751708984375
2011-08-12,14.161917686462402
2011-08-15,14.395813941955566
2011-08-16,13.905952453613281
2011-08-17,13.888297080993652
2011-08-18,13.02331256866455
2011-08-19,13.005663871765137
2011-08-22,13.21749496459961
2011-08-23,14.144262313842773
2011-08-24,14.007451057434082
2011-08-25,13.570548057556152
2011-08-26,13.83534049987793
2011-08-29,14.502798080444336
2011-08-30,14.401132583618164
2011-08-31,14.206640243530273
2011-09-01,13.614326477050781
2011-09-02,13.18998908996582
2011-09-06,13.216506958007812
2011-09-07,13.883962631225586
2011-09-08,14.144759178161621
2011-09-09,14.025413513183594
2011-09-12,14.529313087463379
2011-09-13,14.838729858398438
2011-09-14,15.378002166748047
2011-09-15,15.435464859008789
2011-09-16,15.749306678771973
2011-09-19,14.81663703918457
2011-09-20,14.343667030334473
2011-09-21,14.060772895812988
2011-09-22,13.65853214263916
2011-09-23,13.976787567138672
2011-09-26,14.140336990356445
2011-09-27,14.493951797485352
2011-09-28,13.932585716247559
2011-09-29,13.932585716247559
2011-09-30,13.53034496307373
2011-10-03,12.960135459899902
2011-10-04,14.24200439453125
2011-10-05,14.352507591247559
2011-10-06,14.166858673095703
2011-10-07,14.047508239746094
2011-10-10,14.529313087463379
2011-10-11,14.480693817138672
2011-10-12,14.750330924987793
2011-10-13,15.165831565856934
2011-10-14,15.391263008117676
2011-10-17,14.750330924987793
2011-10-18,15.12605094909668
2011-10-19,14.53373908996582
2011-10-20,14.480693817138672
2011-10-21,14.75475788116455
2011-10-24,15.38684368133545
2011-10-25,15.059749603271484
2011-10-26,15.347061157226562
2011-10-27,16.222267150878906
2011-10-28,16.02777862548828
2011-10-31,15.749306678771973
2011-11-01,15.285175323486328
2011-11-02,15.559239387512207
2011-11-03,16.209009170532227
2011-11-04,16.195749282836914
2011-11-07,15.943796157836914
2011-11-08,16.125024795532227
2011-11-09,15.47082805633545
2011-11-10,15.656477928161621
2011-11-11,16.15154457092285
2011-11-14,16.023353576660156
2011-11-15,16.17806053161621
2011-11-16,15.930532455444336
2011-11-17,15.607858657836914
2011-11-18,15.444306373596191
2011-11-21,14.958076477050781
2011-11-22,14.675188064575195
2011-11-23,14.379034996032715
2011-11-25,14.228738784790039
2011-11-28,14.883955955505371
2011-11-29,14.644890785217285
2011-11-30,15.561302185058594
2011-12-01,15.809224128723145
2011-12-02,15.756094932556152
2011-12-05,15.844640731811523
2011-12-06,16.030582427978516
2011-12-07,16.150110244750977
2011-12-08,15.742823600769043
2011-12-09,15.627706527709961
2011-12-12,15.388644218444824
2011-12-13,14.985774040222168
2011-12-14,14.534213066101074
2011-12-15,14.503223419189453
2011-12-16,14.494367599487305
2011-12-19,14.153477668762207
2011-12-20,14.97249698638916
2011-12-21,14.751138687133789
2011-12-22,15.01234245300293
2011-12-23,14.950362205505371
2011-12-27,14.99020004272461
2011-12-28,14.631609916687012
2011-12-29,14.737860679626465
2011-12-30,14.680306434631348
2012-01-03,14.782135009765625
2012-01-04,14.569625854492188
2012-01-05,14.764421463012695
2012-01-06,14.839685440063477
2012-01-09,14.959216117858887
2012-01-10,14.97249698638916
2012-01-11,15.140727996826172
2012-01-12,15.123018264770508
2012-01-13,14.675880432128906
2012-01-17,14.489943504333496
2012-01-18,15.769378662109375
2012-01-19,15.782662391662598
2012-01-20,16.389175415039062
2012-01-23,16.49985122680664
2012-01-24,16.539688110351562
2012-01-25,16.24750328063965
2012-01-26,16.09255599975586
2012-01-27,16.105846405029297
2012-01-30,15.95089340209961
2012-01-31,15.928756713867188
2012-02-01,16.28291893005371
2012-02-02,16.406885147094727
2012-02-03,17.473817825317383
2012-02-06,17.09308624267578
2012-02-07,16.752193450927734
2012-02-08,17.079797744750977
2012-02-09,17.035537719726562
2012-02-10,16.712358474731445
2012-02-13,16.752193450927734
2012-02-14,16.681365966796875
2012-02-15,16.946990966796875
2012-02-16,17.31886863708496
2012-02-17,17.252460479736328
2012-02-21,16.849599838256836
2012-02-22,16.800899505615234
2012-02-23,17.155065536499023
2012-02-24,17.159482955932617
2012-02-27,17.199390411376953
2012-02-28,16.858055114746094
2012-02-29,16.534461975097656
2012-03-01,16.33942413330078
2012-03-02,16.037981033325195
2012-03-05,15.86953067779541
2012-03-06,15.993654251098633
2012-03-07,16.419208526611328
2012-03-08,16.583219528198242
2012-03-09,16.853626251220703
2012-03-12,16.702913284301758
2012-03-13,17.06197166442871
2012-03-14,16.84918785095215
2012-03-15,16.880216598510742
2012-03-16,16.69404411315918
2012-03-19,16.773832321166992
2012-03-20,16.63198471069336
2012-03-21,16.56549072265625
2012-03-22,16.534461975097656
2012-03-23,16.556625366210938
2012-03-26,16.80486488342285
2012-03-27,16.698471069335938
2012-03-28,16.645275115966797
2012-03-29,16.405914306640625
2012-03-30,16.454673767089844
2012-04-02,16.999910354614258
2012-04-03,16.59651756286621
2012-04-04,16.35270881652832
2012-04-05,16.17983055114746
2012-04-09,15.909431457519531
2012-04-10,15.794180870056152
2012-04-11,16.091176986694336
2012-04-12,16.680744171142578
2012-04-13,16.095613479614258
2012-04-16,16.06458282470703
2012-04-17,16.538898468017578
2012-04-18,16.450233459472656
2012-04-19,16.17983055114746
2012-04-20,16.13550567626953
2012-04-23,15.820773124694824
2012-04-24,15.92272663116455
2012-04-25,16.5300235748291
2012-04-26,16.733945846557617
2012-04-27,16.822601318359375
2012-04-30,16.791568756103516
2012-05-01,16.676311492919922
2012-05-02,16.906831741333008
2012-05-03,16.49456214904785
2012-05-04,18.533660888671875
2012-05-07,18.839529037475586
2012-05-08,19.007980346679688
2012-05-09,18.8749942779541
2012-05-10,18.901594161987305
2012-05-11,18.897157669067383
2012-05-14,18.644495010375977
2012-05-15,18.808502197265625
2012-05-16,18.65335464477539
2012-05-17,18.546974182128906
2012-05-18,18.33420181274414
2012-05-21,18.5513973236084
2012-05-22,18.307588577270508
2012-05-23,18.64005470275879
2012-05-24,18.400678634643555
2012-05-25,18.498197555541992
2012-05-29,18.152036666870117
2012-05-30,18.032197952270508
2012-05-31,18.112079620361328
2012-06-01,17.46855926513672
2012-06-04,17.619447708129883
2012-06-05,17.69489860534668
2012-06-06,18.054384231567383
2012-06-07,17.810293197631836
2012-06-08,18.378379821777344
2012-06-11,17.85023307800293
2012-06-12,18.187536239624023
2012-06-13,17.1534481048584
2012-06-14,17.10906410217285
2012-06-15,17.31321907043457
2012-06-18,17.721527099609375
2012-06-19,18.14314842224121
2012-06-20,17.99669647216797
2012-06-21,17.215578079223633
2012-06-22,17.268840789794922
2012-06-25,16.69188117980957
2012-06-26,16.536544799804688
2012-06-27,16.567607879638672
2012-06-28,15.968459129333496
2012-06-29,16.554292678833008
2012-07-02,16.847209930419922
2012-07-03,17.135698318481445
2012-07-05,17.24664878845215
2012-07-06,16.563175201416016
2012-07-09,16.288005828857422
2012-07-10,16.097164154052734
2012-07-11,15.99064826965332
2012-07-12,15.44919490814209
2012-07-13,15.493577003479004
2012-07-16,15.409248352050781
2012-07-17,15.489144325256348
2012-07-18,15.32936954498291
2012-07-19,15.498018264770508
2012-07-20,15.240609169006348
2012-07-23,15.409248352050781
2012-07-24,15.209540367126465
2012-07-25,15.267232894897461
2012-07-26,15.418134689331055
2012-07-27,15.533515930175781
2012-07-30,15.577903747558594
2012-07-31,15.640036582946777
2012-08-01,15.537958145141602
2012-08-02,15.657798767089844
2012-08-03,16.199241638183594
2012-08-06,16.554292678833008
2012-08-07,15.373748779296875
2012-08-08,14.79679012298584
2012-08-09,14.818977355957031
2012-08-10,14.889993667602539
2012-08-13,14.952123641967773
2012-08-14,14.925496101379395
2012-08-15,15.205101013183594
2012-08-16,15.524646759033203
2012-08-17,15.910761833190918
2012-08-20,15.87525749206543
2012-08-21,15.79981517791748
2012-08-22,15.644478797912598
2012-08-23,15.6311616897583
2012-08-24,15.648911476135254
2012-08-27,15.453635215759277
2012-08-28,15.409248352050781
2012-08-29,15.31147289276123
2012-08-30,15.187026023864746
2012-08-31,15.395915985107422
2012-09-04,15.355921745300293
2012-09-05,15.244800567626953
2012-09-06,16.040382385253906
2012-09-07,16.107046127319336
2012-09-10,15.818158149719238
2012-09-11,15.66703987121582
2012-09-12,15.627038955688477
2012-09-13,15.520368576049805
2012-09-14,15.649263381958008
2012-09-17,15.680379867553711
2012-09-18,15.507037162780762
2012-09-19,15.333700180053711
2012-09-20,14.884796142578125
2012-09-21,14.929240226745605
2012-09-24,14.644790649414062
2012-09-25,14.13810920715332
2012-09-26,13.791440963745117
2012-09-27,13.77810287475586
2012-09-28,13.53365421295166
2012-10-01,13.782549858093262
2012-10-02,13.715880393981934
2012-10-03,13.5425443649292
2012-10-04,13.511429786682129
2012-10-05,13.818102836608887
2012-10-08,13.222536087036133
2012-10-09,12.862528800964355
2012-10-10,12.6314115524292
2012-10-11,12.67141342163086
2012-10-12,12.515851020812988
2012-10-15,12.449185371398926
2012-10-16,12.826973915100098
2012-10-17,12.755859375
2012-10-18,12.666970252990723
2012-10-19,12.244731903076172
2012-10-22,12.17362117767334
2012-10-23,13.009197235107422
2012-10-24,12.662519454956055
2012-10-25,12.702524185180664
2012-10-26,13.378095626831055
2012-10-31,13.151422500610352
2012-11-01,13.293645858764648
2012-11-02,12.884748458862305
2012-11-05,13.244756698608398
2012-11-06,13.529210090637207
2012-11-07,13.169197082519531
2012-11-08,13.378095626831055
2012-11-09,13.551434516906738
2012-11-12,13.715880393981934
2012-11-13,13.382534980773926
2012-11-14,13.275871276855469
2012-11-15,13.062530517578125
2012-11-16,12.915860176086426
2012-11-19,13.386983871459961
2012-11-20,13.386983871459961
2012-11-21,13.382534980773926
2012-11-23,13.698103904724121
2012-11-26,13.706993103027344
2012-11-27,13.591435432434082
2012-11-28,13.671566009521484
2012-11-29,13.925320625305176
2012-11-30,13.849638938903809
2012-12-03,13.894159317016602
2012-12-04,14.486250877380371
2012-12-05,14.486250877380371
2012-12-06,14.561934471130371
2012-12-07,14.437280654907227
2012-12-10,14.708847045898438
2012-12-11,15.30093765258789
2012-12-12,15.278674125671387
2012-12-13,14.815688133239746
2012-12-14,14.655420303344727
2012-12-17,14.775622367858887
2012-12-18,15.140669822692871
2012-12-19,15.096148490905762
2012-12-20,15.016016006469727
2012-12-21,14.748909950256348
2012-12-24,14.780074119567871
2012-12-26,14.780074119567871
2012-12-27,14.753363609313965
2012-12-28,14.650967597961426
2012-12-31,14.962594985961914
2013-01-02,15.665982246398926
2013-01-03,15.581399917602539
2013-01-04,15.714953422546387
2013-01-07,15.438943862915039
2013-01-08,15.16738510131836
2013-01-09,15.479005813598633
2013-01-10,15.523528099060059
2013-01-11,15.425590515136719
2013-01-14,15.354358673095703
2013-01-15,15.381067276000977
2013-01-16,15.74166488647461
2013-01-17,16.088909149169922
2013-01-18,16.066646575927734
2013-01-22,16.30259895324707
2013-01-23,16.34266471862793
2013-01-24,16.632030487060547
2013-01-25,16.69436264038086
2013-01-28,16.801198959350586
2013-01-29,16.729976654052734
2013-01-30,16.587514877319336
2013-01-31,16.64984130859375
2013-02-01,16.948110580444336
2013-02-04,16.997087478637695
2013-02-05,19.450037002563477
2013-02-06,19.87742042541504
2013-02-07,19.63701820373535
2013-02-08,19.708242416381836
2013-02-11,19.222999572753906
2013-02-12,19.294221878051758
2013-02-13,19.57914161682129
2013-02-14,19.485654830932617
2013-02-15,19.44113540649414
2013-02-19,19.534622192382812
2013-02-20,18.995954513549805
2013-02-21,18.88465690612793
2013-02-22,18.955890655517578
2013-02-25,18.394956588745117
2013-02-26,18.46186637878418
2013-02-27,18.626903533935547
2013-02-28,18.649202346801758
2013-03-01,18.261144638061523
2013-03-04,18.100566864013672
2013-03-05,18.675962448120117
2013-03-06,18.586761474609375
2013-03-07,18.64027976989746
2013-03-08,18.814241409301758
2013-03-11,18.823163986206055
2013-03-12,18.858842849731445
2013-03-13,18.881153106689453
2013-03-14,19.122013092041016
2013-03-15,18.86330795288086
2013-03-18,18.979278564453125
2013-03-19,19.139856338500977
2013-03-20,19.53684425354004
2013-03-21,19.162160873413086
2013-03-22,19.35395622253418
2013-03-25,18.974815368652344
2013-03-26,19.12647819519043
2013-03-27,19.059574127197266
2013-03-28,19.36286735534668
2013-04-01,18.78302001953125
2013-04-02,18.555538177490234
2013-04-03,18.43064308166504
2013-04-04,18.631364822387695
2013-04-05,18.56892204284668
2013-04-08,18.64027976989746
2013-04-09,18.707185745239258
2013-04-10,18.948057174682617
2013-04-11,18.854381561279297
2013-04-12,18.609058380126953
2013-04-15,18.323591232299805
2013-04-16,18.94359588623047
2013-04-17,18.00689697265625
2013-04-18,17.074649810791016
2013-04-19,17.190635681152344
2013-04-22,17.342294692993164
2013-04-23,17.984596252441406
2013-04-24,18.033660888671875
2013-04-25,17.94445037841797
2013-04-26,17.59207534790039
2013-04-29,18.25668716430664
2013-04-30,18.470787048339844
2013-05-01,17.931074142456055
2013-05-02,18.733951568603516
2013-05-03,19.211219787597656
2013-05-06,19.0684871673584
2013-05-07,19.028345108032227
2013-05-08,19.25136375427246
2013-05-09,19.139856338500977
2013-05-10,19.41194725036621
2013-05-13,19.29597282409668
2013-05-14,19.48331069946289
2013-05-15,19.733089447021484
2013-05-16,19.692955017089844
2013-05-17,19.88922119140625
2013-05-20,19.98288345336914
2013-05-21,20.152379989624023
2013-05-22,19.487768173217773
2013-05-23,19.64388656616211
2013-05-24,19.599275588989258
2013-05-28,19.25136375427246
2013-05-29,18.969837188720703
2013-05-30,18.9564266204834
2013-05-31,19.07708740234375
2013-06-03,18.95196533203125
2013-06-04,18.867050170898438
2013-06-05,18.750865936279297
2013-06-06,18.598928451538086
2013-06-07,18.715120315551758
2013-06-10,18.750865936279297
2013-06-11,18.004587173461914
2013-06-12,17.807954788208008
2013-06-13,17.968839645385742
2013-06-14,17.866052627563477
2013-06-17,17.87052345275879
2013-06-18,18.3531494140625
2013-06-19,18.03139305114746
2013-06-20,17.718585968017578
2013-06-21,17.812427520751953
2013-06-24,17.365554809570312
2013-06-25,17.807954788208008
2013-06-26,17.825834274291992
2013-06-27,18.312931060791016
2013-06-28,18.125242233276367
2013-07-01,18.393369674682617
2013-07-02,18.446990966796875
2013-07-03,18.509552001953125
2013-07-05,19.010051727294922
2013-07-08,18.558706283569336
2013-07-09,18.911745071411133
2013-07-10,19.184337615966797
2013-07-11,19.68036651611328
2013-07-12,19.876989364624023
2013-07-15,22.053274154663086
2013-07-16,23.157047271728516
2013-07-17,23.411779403686523
2013-07-18,23.246423721313477
2013-07-19,23.626272201538086
2013-07-22,23.384958267211914
2013-07-23,23.411779403686523
2013-07-24,22.942556381225586
2013-07-25,23.08108139038086
2013-07-26,22.964889526367188
2013-07-29,22.87999153137207
2013-07-30,23.268768310546875
2013-07-31,24.6451473236084
2013-08-01,24.55130386352539
2013-08-02,24.01058006286621
2013-08-05,24.14911460876465
2013-08-06,23.805025100708008
2013-08-07,23.44304847717285
2013-08-08,23.59499168395996
2013-08-09,23.572647094726562
2013-08-12,23.755868911743164
2013-08-13,23.724586486816406
2013-08-14,23.492202758789062
2013-08-15,23.00511360168457
2013-08-16,23.21514892578125
2013-08-19,22.66996192932129
2013-08-20,23.12130355834961
2013-08-21,22.964889526367188
2013-08-22,23.143644332885742
2013-08-23,23.7782039642334
2013-08-26,23.907794952392578
2013-08-27,22.777217864990234
2013-08-28,23.032333374023438
2013-08-29,23.83349609375
2013-08-30,23.327722549438477
2013-09-03,23.757410049438477
2013-09-04,24.415340423583984
2013-09-05,24.563045501708984
2013-09-06,24.366117477416992
2013-09-09,24.48695182800293
2013-09-10,25.033000946044922
2013-09-11,24.912158966064453
2013-09-12,24.733116149902344
2013-09-13,24.75103187561035
2013-09-16,24.688365936279297
