Date,SMMT
2015-08-12,12.600000381469727
2015-08-13,12.739999771118164
2015-08-14,12.520000457763672
2015-08-17,12.510000228881836
2015-08-18,12.59000015258789
2015-08-19,12.510000228881836
2015-08-20,12.5
2015-08-21,12.25
2015-08-24,11.850000381469727
2015-08-25,11.8100004196167
2015-08-26,12.0600004196167
2015-08-27,12.170000076293945
2015-08-28,11.949999809265137
2015-08-31,11.899999618530273
2015-09-01,12.039999961853027
2015-09-02,11.800000190734863
2015-09-03,11.760000228881836
2015-09-04,11.550000190734863
2015-09-08,11.399999618530273
2015-09-09,11.90999984741211
2015-09-10,11.710000038146973
2015-09-11,11.979999542236328
2015-09-14,11.479999542236328
2015-09-15,11.800000190734863
2015-09-16,11.600000381469727
2015-09-17,11.9399995803833
2015-09-18,11.279999732971191
2015-09-21,11.449999809265137
2015-09-22,11.329999923706055
2015-09-23,11.5
2015-09-24,11.510000228881836
2015-09-25,11.399999618530273
2015-09-28,10.449999809265137
2015-09-29,10.399999618530273
2015-09-30,10.40999984741211
2015-10-01,10.609999656677246
2015-10-02,10.286999702453613
2015-10-05,10.369999885559082
2015-10-06,10.229999542236328
2015-10-07,10.289999961853027
2015-10-08,10.229999542236328
2015-10-09,10.350000381469727
2015-10-12,10.489999771118164
2015-10-13,10.3100004196167
2015-10-14,10.300000190734863
2015-10-15,10.449999809265137
2015-10-16,10.532999992370605
2015-10-19,10.130000114440918
2015-10-20,10.239999771118164
2015-10-21,10.130000114440918
2015-10-22,10.244000434875488
2015-10-23,10.244000434875488
2015-10-26,10.170000076293945
2015-10-27,10.130000114440918
2015-10-28,10.130000114440918
2015-10-29,10.100000381469727
2015-10-30,10.100000381469727
2015-11-02,9.869999885559082
2015-11-03,9.789999961853027
2015-11-04,9.5
2015-11-05,9.220000267028809
2015-11-06,9.270000457763672
2015-11-09,9.125
2015-11-10,9.125
2015-11-11,9.109999656677246
2015-11-12,9.109999656677246
2015-11-13,9.100000381469727
2015-11-16,9.100000381469727
2015-11-17,10.170000076293945
2015-11-18,9.550000190734863
2015-11-19,9.550000190734863
2015-11-20,9.550000190734863
2015-11-23,10.880000114440918
2015-11-24,11.100000381469727
2015-11-25,10.649999618530273
2015-11-27,10.640000343322754
2015-11-30,10.460000038146973
2015-12-01,10.1899995803833
2015-12-02,10.449999809265137
2015-12-03,10.5600004196167
2015-12-04,10.800000190734863
2015-12-07,10.600000381469727
2015-12-08,10.800000190734863
2015-12-09,10.800000190734863
2015-12-10,10.930000305175781
2015-12-11,10.760000228881836
2015-12-14,10.779999732971191
2015-12-15,10.760000228881836
2015-12-16,10.75
2015-12-17,10.960000038146973
2015-12-18,10.949999809265137
2015-12-21,11.199999809265137
2015-12-22,10.800000190734863
2015-12-23,10.800000190734863
2015-12-24,10.649999618530273
2015-12-28,11.800000190734863
2015-12-29,11.010000228881836
2015-12-30,11.350000381469727
2015-12-31,11.5
2016-01-04,11.0
2016-01-05,11.109999656677246
2016-01-06,11.100000381469727
2016-01-07,10.079999923706055
2016-01-08,10.140000343322754
2016-01-11,10.010000228881836
2016-01-12,10.0600004196167
2016-01-13,9.220000267028809
2016-01-14,9.460000038146973
2016-01-15,9.0
2016-01-19,9.199999809265137
2016-01-20,8.6899995803833
2016-01-21,8.979999542236328
2016-01-22,8.699999809265137
2016-01-25,9.569999694824219
2016-01-26,9.710000038146973
2016-01-27,8.25
2016-01-28,9.0
2016-01-29,9.0
2016-02-01,9.234000205993652
2016-02-02,8.199999809265137
2016-02-03,8.039999961853027
2016-02-04,8.039999961853027
2016-02-05,7.820000171661377
2016-02-08,7.769999980926514
2016-02-09,7.440000057220459
2016-02-10,8.0
2016-02-11,7.349999904632568
2016-02-12,7.349999904632568
2016-02-16,7.519999980926514
2016-02-17,7.519999980926514
2016-02-18,7.5
2016-02-19,7.5
2016-02-22,7.289999961853027
2016-02-23,7.25
2016-02-24,7.599999904632568
2016-02-25,7.599999904632568
2016-02-26,7.21999979019165
2016-02-29,6.75
2016-03-01,6.599999904632568
2016-03-02,6.449999809265137
2016-03-03,6.349999904632568
2016-03-04,6.599999904632568
2016-03-07,6.75
2016-03-08,6.75
2016-03-09,6.75
2016-03-10,6.895999908447266
2016-03-11,6.839000225067139
2016-03-14,6.839000225067139
2016-03-15,6.710000038146973
2016-03-16,6.800000190734863
2016-03-17,7.599999904632568
2016-03-18,7.599999904632568
2016-03-21,7.599999904632568
2016-03-22,7.199999809265137
2016-03-23,6.860000133514404
2016-03-24,6.699999809265137
2016-03-28,6.909999847412109
2016-03-29,6.989999771118164
2016-03-30,7.070000171661377
2016-03-31,6.820000171661377
2016-04-01,6.958000183105469
2016-04-04,6.949999809265137
2016-04-05,7.0
2016-04-06,6.989999771118164
2016-04-07,6.999000072479248
2016-04-08,6.989999771118164
2016-04-11,6.8979997634887695
2016-04-12,7.099999904632568
2016-04-13,7.0
2016-04-14,7.0
2016-04-15,6.989999771118164
2016-04-18,7.119999885559082
2016-04-19,7.199999809265137
2016-04-20,6.860000133514404
2016-04-21,6.96999979019165
2016-04-22,7.0
2016-04-25,7.199999809265137
2016-04-26,10.970000267028809
2016-04-27,10.520000457763672
2016-04-28,10.199999809265137
2016-04-29,9.979999542236328
2016-05-02,9.835000038146973
2016-05-03,9.180000305175781
2016-05-04,8.989999771118164
2016-05-05,8.39799976348877
2016-05-06,8.569999694824219
2016-05-09,8.949999809265137
2016-05-10,8.529999732971191
2016-05-11,8.510000228881836
2016-05-12,8.208000183105469
2016-05-13,8.300000190734863
2016-05-16,8.28600025177002
2016-05-17,8.34000015258789
2016-05-18,8.430000305175781
2016-05-19,8.609999656677246
2016-05-20,8.27299976348877
2016-05-23,8.300000190734863
2016-05-24,8.220000267028809
2016-05-25,8.21500015258789
2016-05-26,8.220000267028809
2016-05-27,8.380000114440918
2016-05-31,8.600000381469727
2016-06-01,8.510000228881836
2016-06-02,8.548999786376953
2016-06-03,8.605999946594238
2016-06-06,8.0
2016-06-07,8.199999809265137
2016-06-08,8.529999732971191
2016-06-09,7.900000095367432
2016-06-10,9.399999618530273
2016-06-13,8.479999542236328
2016-06-14,8.350000381469727
2016-06-15,8.15999984741211
2016-06-16,8.012999534606934
2016-06-17,8.09000015258789
2016-06-20,7.769999980926514
2016-06-21,7.948999881744385
2016-06-22,8.0
2016-06-23,8.149999618530273
2016-06-24,8.0
2016-06-27,7.710000038146973
2016-06-28,7.909999847412109
2016-06-29,8.09000015258789
2016-06-30,8.09000015258789
2016-07-01,7.769999980926514
2016-07-05,7.861000061035156
2016-07-06,7.599999904632568
2016-07-07,7.619999885559082
2016-07-08,7.260000228881836
2016-07-11,7.210000038146973
2016-07-12,7.489999771118164
2016-07-13,7.550000190734863
2016-07-14,7.210000038146973
2016-07-15,7.550000190734863
2016-07-18,7.300000190734863
2016-07-19,7.199999809265137
2016-07-20,7.116000175476074
2016-07-21,7.150000095367432
2016-07-22,7.150000095367432
2016-07-25,7.150000095367432
2016-07-26,7.150000095367432
2016-07-27,7.150000095367432
2016-07-28,7.005000114440918
2016-07-29,7.0
2016-08-01,6.650000095367432
2016-08-02,6.998000144958496
2016-08-03,6.998000144958496
2016-08-04,7.048999786376953
2016-08-05,7.048999786376953
2016-08-08,6.829999923706055
2016-08-09,6.699999809265137
2016-08-10,6.670000076293945
2016-08-11,7.079999923706055
2016-08-12,6.660999774932861
2016-08-15,6.75
2016-08-16,6.78000020980835
2016-08-17,6.78000020980835
2016-08-18,6.9730000495910645
2016-08-19,6.820000171661377
2016-08-22,7.25
2016-08-23,7.150000095367432
2016-08-24,6.755000114440918
2016-08-25,7.245999813079834
2016-08-26,7.245999813079834
2016-08-29,7.0
2016-08-30,6.630000114440918
2016-08-31,6.639999866485596
2016-09-01,6.64900016784668
2016-09-02,6.650000095367432
2016-09-06,6.599999904632568
2016-09-07,6.670000076293945
2016-09-08,6.210000038146973
2016-09-09,6.179999828338623
2016-09-12,6.198999881744385
2016-09-13,6.260000228881836
2016-09-14,6.25
2016-09-15,5.5
2016-09-16,5.949999809265137
2016-09-19,6.880000114440918
2016-09-20,7.150000095367432
2016-09-21,7.800000190734863
2016-09-22,8.600000381469727
2016-09-23,8.729999542236328
2016-09-26,10.020000457763672
2016-09-27,9.3100004196167
2016-09-28,9.399999618530273
2016-09-29,9.3100004196167
2016-09-30,9.064000129699707
2016-10-03,8.649999618530273
2016-10-04,14.350000381469727
2016-10-05,14.350000381469727
2016-10-06,13.369999885559082
2016-10-07,11.920000076293945
2016-10-10,11.880000114440918
2016-10-11,10.9399995803833
2016-10-12,10.470000267028809
2016-10-13,10.430000305175781
2016-10-14,10.710000038146973
2016-10-17,10.3100004196167
2016-10-18,10.699999809265137
2016-10-19,11.199999809265137
2016-10-20,11.850000381469727
2016-10-21,12.069999694824219
2016-10-24,11.949999809265137
2016-10-25,11.010000228881836
2016-10-26,12.569999694824219
2016-10-27,12.170000076293945
2016-10-28,12.449999809265137
2016-10-31,11.770000457763672
2016-11-01,12.079999923706055
2016-11-02,11.609999656677246
2016-11-03,11.130000114440918
2016-11-04,12.0
2016-11-07,11.800000190734863
2016-11-08,11.800000190734863
2016-11-09,11.239999771118164
2016-11-10,11.300000190734863
2016-11-11,11.010000228881836
2016-11-14,11.800000190734863
2016-11-15,11.604999542236328
2016-11-16,11.050000190734863
2016-11-17,10.5
2016-11-18,10.501999855041504
2016-11-21,9.829999923706055
2016-11-22,11.100000381469727
2016-11-23,10.59000015258789
2016-11-25,10.831999778747559
2016-11-28,11.27299976348877
2016-11-29,11.15999984741211
2016-11-30,10.489999771118164
2016-12-01,10.140999794006348
2016-12-02,10.149999618530273
2016-12-05,10.010000228881836
2016-12-06,10.270000457763672
2016-12-07,10.1899995803833
2016-12-08,9.979999542236328
2016-12-09,9.420000076293945
2016-12-12,9.460000038146973
2016-12-13,9.40999984741211
2016-12-14,9.270000457763672
2016-12-15,8.5
2016-12-16,8.850000381469727
2016-12-19,8.859999656677246
2016-12-20,8.689000129699707
2016-12-21,8.84000015258789
2016-12-22,8.59000015258789
2016-12-23,8.4399995803833
2016-12-27,8.300000190734863
2016-12-28,8.5
2016-12-29,8.119999885559082
2016-12-30,8.5600004196167
2017-01-03,8.470000267028809
2017-01-04,9.029999732971191
2017-01-05,9.010000228881836
2017-01-06,9.010000228881836
2017-01-09,8.9399995803833
2017-01-10,10.40999984741211
2017-01-11,10.199999809265137
2017-01-12,9.6899995803833
2017-01-13,9.710000038146973
2017-01-17,10.274999618530273
2017-01-18,10.451000213623047
2017-01-19,10.989999771118164
2017-01-20,11.180000305175781
2017-01-23,11.75
2017-01-24,11.854999542236328
2017-01-25,11.5
2017-01-26,11.5
2017-01-27,11.220000267028809
2017-01-30,10.300000190734863
2017-01-31,10.470000267028809
2017-02-01,11.930000305175781
2017-02-02,11.239999771118164
2017-02-03,11.0
2017-02-06,10.760000228881836
2017-02-07,11.260000228881836
2017-02-08,11.0
2017-02-09,11.270000457763672
2017-02-10,11.0600004196167
2017-02-13,11.390000343322754
2017-02-14,11.494999885559082
2017-02-15,11.449999809265137
2017-02-16,11.6899995803833
2017-02-17,11.640000343322754
2017-02-21,11.899999618530273
2017-02-22,11.9399995803833
2017-02-23,12.100000381469727
2017-02-24,12.170000076293945
2017-02-27,12.229999542236328
2017-02-28,12.210000038146973
2017-03-01,12.729999542236328
2017-03-02,12.852999687194824
2017-03-03,12.630000114440918
2017-03-06,12.720000267028809
2017-03-07,12.630000114440918
2017-03-08,12.579999923706055
2017-03-09,12.260000228881836
2017-03-10,12.399999618530273
2017-03-13,12.390000343322754
2017-03-14,12.399999618530273
2017-03-15,12.288000106811523
2017-03-16,12.109999656677246
2017-03-17,13.210000038146973
2017-03-20,12.635000228881836
2017-03-21,12.289999961853027
2017-03-22,12.949999809265137
2017-03-23,12.640000343322754
2017-03-24,12.529999732971191
2017-03-27,12.619999885559082
2017-03-28,13.039999961853027
2017-03-29,13.279999732971191
2017-03-30,12.75
2017-03-31,13.274999618530273
2017-04-03,13.199999809265137
2017-04-04,13.0
2017-04-05,11.930000305175781
2017-04-06,11.729999542236328
2017-04-07,12.0
2017-04-10,11.520000457763672
2017-04-11,11.199999809265137
2017-04-12,11.630000114440918
2017-04-13,11.319999694824219
2017-04-17,11.229999542236328
2017-04-18,11.550000190734863
2017-04-19,10.779999732971191
2017-04-20,10.359999656677246
2017-04-21,10.680000305175781
2017-04-24,10.630000114440918
2017-04-25,10.699999809265137
2017-04-26,10.869999885559082
2017-04-27,11.399999618530273
2017-04-28,11.0
2017-05-01,10.869999885559082
2017-05-02,11.300000190734863
2017-05-03,11.220000267028809
2017-05-04,10.880000114440918
2017-05-05,10.9399995803833
2017-05-08,10.960000038146973
2017-05-09,10.989999771118164
2017-05-10,10.899999618530273
2017-05-11,10.609999656677246
2017-05-12,10.850000381469727
2017-05-15,11.140000343322754
2017-05-16,11.4350004196167
2017-05-17,11.600000381469727
2017-05-18,11.140000343322754
2017-05-19,11.92300033569336
2017-05-22,11.600000381469727
2017-05-23,11.40999984741211
2017-05-24,11.899999618530273
2017-05-25,11.800000190734863
2017-05-26,11.399999618530273
2017-05-30,11.199999809265137
2017-05-31,11.119999885559082
2017-06-01,10.526000022888184
2017-06-02,10.680000305175781
2017-06-05,11.390000343322754
2017-06-06,11.5600004196167
2017-06-07,11.59000015258789
2017-06-08,11.220000267028809
2017-06-09,11.09000015258789
2017-06-12,10.890000343322754
2017-06-13,10.630000114440918
2017-06-14,10.673999786376953
2017-06-15,11.149999618530273
2017-06-16,10.996999740600586
2017-06-19,10.942999839782715
2017-06-20,10.699999809265137
2017-06-21,11.083999633789062
2017-06-22,11.489999771118164
2017-06-23,11.350000381469727
2017-06-26,11.640000343322754
2017-06-27,11.529999732971191
2017-06-28,11.34000015258789
2017-06-29,11.579999923706055
2017-06-30,11.390000343322754
2017-07-03,11.4399995803833
2017-07-05,11.510000228881836
2017-07-06,11.649999618530273
2017-07-07,11.880000114440918
2017-07-10,11.729999542236328
2017-07-11,11.444999694824219
2017-07-12,11.489999771118164
2017-07-13,11.920000076293945
2017-07-14,12.319000244140625
2017-07-17,11.800000190734863
2017-07-18,12.329999923706055
2017-07-19,12.789999961853027
2017-07-20,13.420000076293945
2017-07-21,12.6899995803833
2017-07-24,12.600000381469727
2017-07-25,13.0
2017-07-26,13.699999809265137
2017-07-27,13.5
2017-07-28,13.767000198364258
2017-07-31,13.979999542236328
2017-08-01,13.920000076293945
2017-08-02,14.34000015258789
2017-08-03,14.25
2017-08-04,14.25
2017-08-07,14.470000267028809
2017-08-08,14.258000373840332
2017-08-09,14.079999923706055
2017-08-10,12.649999618530273
2017-08-11,12.989999771118164
2017-08-14,12.039999961853027
2017-08-15,12.5
2017-08-16,12.531000137329102
2017-08-17,12.699999809265137
2017-08-18,12.210000038146973
2017-08-21,12.329999923706055
2017-08-22,12.699999809265137
2017-08-23,12.380000114440918
2017-08-24,12.5
2017-08-25,12.619999885559082
2017-08-28,12.710000038146973
2017-08-29,12.210000038146973
2017-08-30,12.869999885559082
2017-08-31,12.869999885559082
2017-09-01,13.418000221252441
2017-09-05,13.260000228881836
2017-09-06,13.920000076293945
2017-09-07,14.59000015258789
2017-09-08,14.390000343322754
2017-09-11,16.0
2017-09-12,15.729999542236328
2017-09-13,15.25
2017-09-14,12.050000190734863
2017-09-15,12.350000381469727
2017-09-18,12.25
2017-09-19,12.239999771118164
2017-09-20,12.6899995803833
2017-09-21,12.630000114440918
2017-09-22,12.675000190734863
2017-09-25,12.8100004196167
2017-09-26,12.6899995803833
2017-09-27,12.720000267028809
2017-09-28,12.829999923706055
2017-09-29,12.550000190734863
2017-10-02,12.5
2017-10-03,12.34000015258789
2017-10-04,12.489999771118164
2017-10-05,12.789999961853027
2017-10-06,12.760000228881836
2017-10-09,12.5
2017-10-10,12.710000038146973
2017-10-11,12.710000038146973
2017-10-12,12.390000343322754
2017-10-13,12.390000343322754
2017-10-16,12.130000114440918
2017-10-17,12.026000022888184
2017-10-18,11.90999984741211
2017-10-19,11.949999809265137
2017-10-20,11.640000343322754
2017-10-23,10.899999618530273
2017-10-24,9.729999542236328
2017-10-25,10.039999961853027
2017-10-26,9.8100004196167
2017-10-27,10.119999885559082
2017-10-30,10.350000381469727
2017-10-31,10.279999732971191
2017-11-01,9.880000114440918
2017-11-02,9.369999885559082
2017-11-03,9.050000190734863
2017-11-06,9.399999618530273
2017-11-07,9.869999885559082
2017-11-08,10.229999542236328
2017-11-09,10.5
2017-11-10,10.979999542236328
2017-11-13,11.239999771118164
2017-11-14,10.569999694824219
2017-11-15,10.899999618530273
2017-11-16,10.710000038146973
2017-11-17,10.692999839782715
2017-11-20,11.789999961853027
2017-11-21,11.300000190734863
2017-11-22,11.609999656677246
2017-11-24,11.649999618530273
2017-11-27,11.710000038146973
2017-11-28,11.869999885559082
2017-11-29,11.960000038146973
2017-11-30,11.770000457763672
2017-12-01,11.680000305175781
2017-12-04,12.020000457763672
2017-12-05,11.8100004196167
2017-12-06,11.449999809265137
2017-12-07,11.460000038146973
2017-12-08,11.75
2017-12-11,11.470000267028809
2017-12-12,10.65999984741211
2017-12-13,10.449999809265137
2017-12-14,10.289999961853027
2017-12-15,10.260000228881836
2017-12-18,10.359999656677246
2017-12-19,10.25
2017-12-20,9.890000343322754
2017-12-21,10.579999923706055
2017-12-22,10.800000190734863
2017-12-26,11.0
2017-12-27,11.199999809265137
2017-12-28,11.0
2017-12-29,11.079999923706055
2018-01-02,11.199999809265137
2018-01-03,11.140000343322754
2018-01-04,11.260000228881836
2018-01-05,11.079999923706055
2018-01-08,11.1899995803833
2018-01-09,11.699999809265137
2018-01-10,12.32699966430664
2018-01-11,12.430000305175781
2018-01-12,12.680000305175781
2018-01-16,12.100000381469727
2018-01-17,12.0
2018-01-18,11.91100025177002
2018-01-19,12.170000076293945
2018-01-22,12.590999603271484
2018-01-23,12.399999618530273
2018-01-24,12.210000038146973
2018-01-25,13.779999732971191
2018-01-26,14.770000457763672
2018-01-29,14.069999694824219
2018-01-30,14.550000190734863
2018-01-31,13.729999542236328
2018-02-01,13.640000343322754
2018-02-02,12.40999984741211
2018-02-05,11.760000228881836
2018-02-06,11.960000038146973
2018-02-07,11.729999542236328
2018-02-08,11.3100004196167
2018-02-09,10.600000381469727
2018-02-12,10.800000190734863
2018-02-13,11.520000457763672
2018-02-14,12.050000190734863
2018-02-15,12.180000305175781
2018-02-16,11.680000305175781
2018-02-20,11.420000076293945
2018-02-21,11.369999885559082
2018-02-22,11.680000305175781
2018-02-23,12.199999809265137
2018-02-26,12.25
2018-02-27,12.569999694824219
2018-02-28,11.710000038146973
2018-03-01,11.359999656677246
2018-03-02,12.279999732971191
2018-03-05,12.720000267028809
2018-03-06,12.65999984741211
2018-03-07,13.399999618530273
2018-03-08,13.329999923706055
2018-03-09,13.199999809265137
2018-03-12,13.739999771118164
2018-03-13,13.899999618530273
2018-03-14,13.800000190734863
2018-03-15,13.630000114440918
2018-03-16,13.430000305175781
2018-03-19,13.100000381469727
2018-03-20,13.140000343322754
2018-03-21,13.470000267028809
2018-03-22,13.4399995803833
2018-03-23,12.800000190734863
2018-03-26,13.529999732971191
2018-03-27,13.1899995803833
2018-03-28,12.90999984741211
2018-03-29,12.899999618530273
2018-04-02,12.619999885559082
2018-04-03,12.789999961853027
2018-04-04,12.529999732971191
2018-04-05,12.0
2018-04-06,12.289999961853027
2018-04-09,12.979999542236328
2018-04-10,13.380000114440918
2018-04-11,13.369999885559082
2018-04-12,13.739999771118164
2018-04-13,13.630000114440918
2018-04-16,13.520000457763672
2018-04-17,13.899999618530273
2018-04-18,13.84000015258789
2018-04-19,13.75
2018-04-20,13.880000114440918
2018-04-23,13.229999542236328
2018-04-24,13.529999732971191
2018-04-25,13.720000267028809
2018-04-26,13.960000038146973
2018-04-27,13.970000267028809
2018-04-30,13.029999732971191
2018-05-01,13.420000076293945
2018-05-02,13.760000228881836
2018-05-03,13.75
2018-05-04,13.739999771118164
2018-05-07,13.770000457763672
2018-05-08,13.760000228881836
2018-05-09,13.84000015258789
2018-05-10,13.6899995803833
2018-05-11,14.0
2018-05-14,13.979999542236328
2018-05-15,13.699999809265137
2018-05-16,13.949999809265137
2018-05-17,14.069999694824219
2018-05-18,14.09000015258789
2018-05-21,13.869999885559082
2018-05-22,13.649999618530273
2018-05-23,13.489999771118164
2018-05-24,13.220000267028809
2018-05-25,13.170000076293945
2018-05-29,13.420000076293945
2018-05-30,13.210000038146973
2018-05-31,13.350000381469727
2018-06-01,13.4399995803833
2018-06-04,13.600000381469727
2018-06-05,13.260000228881836
2018-06-06,13.40999984741211
2018-06-07,12.850000381469727
2018-06-08,13.0
2018-06-11,12.90999984741211
2018-06-12,12.829999923706055
2018-06-13,12.640000343322754
2018-06-14,12.609999656677246
2018-06-15,12.5600004196167
2018-06-18,12.0
2018-06-19,11.890000343322754
2018-06-20,13.25
2018-06-21,13.350000381469727
2018-06-22,12.350000381469727
2018-06-25,12.890000343322754
2018-06-26,12.649999618530273
2018-06-27,2.549999952316284
2018-06-28,2.380000114440918
2018-06-29,2.450000047683716
2018-07-02,2.4800000190734863
2018-07-03,2.5999999046325684
2018-07-05,2.4700000286102295
2018-07-06,2.5199999809265137
2018-07-09,2.490000009536743
2018-07-10,2.7100000381469727
2018-07-11,2.5299999713897705
2018-07-12,2.4600000381469727
2018-07-13,2.4100000858306885
2018-07-16,2.2899999618530273
2018-07-17,2.200000047683716
2018-07-18,2.1700000762939453
2018-07-19,2.2699999809265137
2018-07-20,2.4600000381469727
2018-07-23,2.5899999141693115
2018-07-24,2.559999942779541
2018-07-25,2.509999990463257
2018-07-26,2.4800000190734863
2018-07-27,2.369999885559082
2018-07-30,2.2799999713897705
2018-07-31,2.299999952316284
2018-08-01,2.3299999237060547
2018-08-02,2.380000114440918
2018-08-03,2.440000057220459
2018-08-06,2.4700000286102295
2018-08-07,2.3499999046325684
2018-08-08,2.359999895095825
2018-08-09,2.3499999046325684
2018-08-10,2.3299999237060547
2018-08-13,2.3499999046325684
2018-08-14,2.25
2018-08-15,2.0450000762939453
2018-08-16,2.1559998989105225
2018-08-17,2.0799999237060547
2018-08-20,2.0399999618530273
2018-08-21,2.049999952316284
2018-08-22,2.0199999809265137
2018-08-23,2.130000114440918
2018-08-24,2.049999952316284
2018-08-27,2.049999952316284
2018-08-28,2.109999895095825
2018-08-29,2.2200000286102295
2018-08-30,2.450000047683716
2018-08-31,2.3499999046325684
2018-09-04,2.3299999237060547
2018-09-05,2.259999990463257
2018-09-06,2.1600000858306885
2018-09-07,2.200000047683716
2018-09-10,2.1500000953674316
2018-09-11,2.190000057220459
2018-09-12,2.200000047683716
2018-09-13,2.119999885559082
2018-09-14,2.2799999713897705
2018-09-17,2.309999942779541
2018-09-18,2.319999933242798
2018-09-19,2.3399999141693115
2018-09-20,2.319999933242798
2018-09-21,2.2799999713897705
2018-09-24,2.2100000381469727
2018-09-25,2.240000009536743
2018-09-26,2.2300000190734863
2018-09-27,2.2300000190734863
2018-09-28,2.2200000286102295
2018-10-01,2.119999885559082
2018-10-02,2.1500000953674316
2018-10-03,2.1500000953674316
2018-10-04,2.180000066757202
2018-10-05,2.069999933242798
2018-10-08,2.0399999618530273
2018-10-09,2.0399999618530273
2018-10-10,1.975000023841858
2018-10-11,1.850000023841858
2018-10-12,1.8600000143051147
2018-10-15,1.8600000143051147
2018-10-16,1.8600000143051147
2018-10-17,1.9500000476837158
2018-10-18,1.850000023841858
2018-10-19,1.8799999952316284
2018-10-22,2.009999990463257
2018-10-23,1.909999966621399
2018-10-24,1.8700000047683716
2018-10-25,1.8300000429153442
2018-10-26,1.8600000143051147
2018-10-29,1.7200000286102295
2018-10-30,1.7799999713897705
2018-10-31,1.7000000476837158
2018-11-01,1.6799999475479126
2018-11-02,1.649999976158142
2018-11-05,1.649999976158142
2018-11-06,1.6200000047683716
2018-11-07,1.5499999523162842
2018-11-08,1.5199999809265137
2018-11-09,1.5
2018-11-12,1.409999966621399
2018-11-13,1.4299999475479126
2018-11-14,1.3899999856948853
2018-11-15,1.399999976158142
2018-11-16,1.350000023841858
2018-11-19,1.2699999809265137
2018-11-20,1.3300000429153442
2018-11-21,1.340000033378601
2018-11-23,1.340000033378601
2018-11-26,1.2400000095367432
2018-11-27,1.2300000190734863
2018-11-28,1.2699999809265137
2018-11-29,1.2599999904632568
2018-11-30,1.2999999523162842
2018-12-03,1.3200000524520874
2018-12-04,1.3200000524520874
2018-12-06,1.2699999809265137
2018-12-07,1.2200000286102295
2018-12-10,1.3899999856948853
2018-12-11,1.2699999809265137
