Date,GBCI
2010-11-12,8.16637134552002
2010-11-15,8.301054000854492
2010-11-16,8.233712196350098
2010-11-17,8.05617618560791
2010-11-18,8.203103065490723
2010-11-19,8.154128074645996
2010-11-22,8.11127758026123
2010-11-23,8.141883850097656
2010-11-24,8.350021362304688
2010-11-26,8.258195877075195
2010-11-29,8.264320373535156
2010-11-30,8.160245895385742
2010-12-01,8.264320373535156
2010-12-02,8.239829063415527
2010-12-03,8.32553482055664
2010-12-06,8.307171821594238
2010-12-07,8.362262725830078
2010-12-08,8.601017951965332
2010-12-09,8.674474716186523
2010-12-10,8.784661293029785
2010-12-13,8.754056930541992
2010-12-14,8.870369911193848
2010-12-15,8.858129501342773
2010-12-16,8.852001190185547
2010-12-17,8.870369911193848
2010-12-20,9.005048751831055
2010-12-21,9.219307899475098
2010-12-22,9.5437593460083
2010-12-23,9.57436752319336
2010-12-27,9.568245887756348
2010-12-28,9.647829055786133
2010-12-29,9.470297813415527
2010-12-30,9.445809364318848
2010-12-31,9.249916076660156
2011-01-03,9.500908851623535
2011-01-04,9.396839141845703
2011-01-05,9.5437593460083
2011-01-06,9.494787216186523
2011-01-07,9.118202209472656
2011-01-10,9.254020690917969
2011-01-11,9.099682807922363
2011-01-12,9.161416053771973
2011-01-13,9.01325511932373
2011-01-14,9.618255615234375
2011-01-18,9.568866729736328
2011-01-19,9.34661865234375
2011-01-20,9.371315002441406
2011-01-21,9.266366004943848
2011-01-24,9.3034086227417
2011-01-25,9.28488826751709
2011-01-26,9.28488826751709
2011-01-27,9.315755844116211
2011-01-28,8.92065143585205
2011-01-31,8.710756301879883
2011-02-01,8.803359031677246
2011-02-02,8.698408126831055
2011-02-03,8.735445022583008
2011-02-04,8.710756301879883
2011-02-07,8.723100662231445
2011-02-08,8.741620063781738
2011-02-09,8.753971099853516
2011-02-10,8.766313552856445
2011-02-11,8.92065143585205
2011-02-14,8.883611679077148
2011-02-15,8.797183990478516
2011-02-16,8.895956993103027
2011-02-17,8.93917179107666
2011-02-18,9.081162452697754
2011-02-22,9.112028121948242
2011-02-23,9.167590141296387
2011-02-24,9.2601957321167
2011-02-25,9.531826972961426
2011-02-28,9.649120330810547
2011-03-01,9.58121395111084
2011-03-02,9.667642593383789
2011-03-03,9.784937858581543
2011-03-04,9.692337989807129
2011-03-07,9.568866729736328
2011-03-08,9.840498924255371
2011-03-09,9.741720199584961
2011-03-10,9.568866729736328
2011-03-11,9.500957489013672
2011-03-14,9.50713062286377
2011-03-15,9.698508262634277
2011-03-16,9.649120330810547
2011-03-17,9.550344467163086
2011-03-18,9.593558311462402
2011-03-21,9.692337989807129
2011-03-22,9.494787216186523
2011-03-23,9.358969688415527
2011-03-24,9.321928977966309
2011-03-25,9.3034086227417
2011-03-28,9.161416053771973
2011-03-29,9.19845962524414
2011-03-30,9.278711318969727
2011-03-31,9.291062355041504
2011-04-01,9.291062355041504
2011-04-04,9.272539138793945
2011-04-05,9.241671562194824
2011-04-06,9.439220428466797
2011-04-07,9.358969688415527
2011-04-08,9.234431266784668
2011-04-11,9.20329761505127
2011-04-12,9.15347957611084
2011-04-13,8.960450172424316
2011-04-14,8.923087120056152
2011-04-15,9.072531700134277
2011-04-18,8.947993278503418
2011-04-19,8.860819816589355
2011-04-20,9.13479995727539
2011-04-21,9.159708976745605
2011-04-25,9.072531700134277
2011-04-26,9.365195274353027
2011-04-27,9.346514701843262
2011-04-28,9.458595275878906
2011-04-29,9.358967781066895
2011-05-02,9.271793365478516
2011-05-03,9.265565872192383
2011-05-04,9.172161102294922
2011-05-05,9.18461799621582
2011-05-06,9.097439765930176
2011-05-09,9.103666305541992
2011-05-10,9.296697616577148
2011-05-11,9.190842628479004
2011-05-12,9.296697616577148
2011-05-13,9.053850173950195
2011-05-16,8.966675758361816
2011-05-17,9.010266304016113
2011-05-18,9.066306114196777
2011-05-19,9.028942108154297
2011-05-20,8.910634994506836
2011-05-23,8.73005199432373
2011-05-24,8.754961967468262
2011-05-25,8.767416000366211
2011-05-26,8.854595184326172
2011-05-27,8.867049217224121
2011-05-31,8.854595184326172
2011-06-01,8.462300300598145
2011-06-02,8.568159103393555
2011-06-03,8.468526840209961
2011-06-06,8.487211227416992
2011-06-07,8.561930656433105
2011-06-08,8.418713569641113
2011-06-09,8.350218772888184
2011-06-10,8.275494575500488
2011-06-13,8.306629180908203
2011-06-14,8.343989372253418
2011-06-15,8.306629180908203
2011-06-16,8.256814956665039
2011-06-17,8.362667083740234
2011-06-20,8.343989372253418
2011-06-21,8.43116283416748
2011-06-22,8.207000732421875
2011-06-23,8.107373237609863
2011-06-24,8.076237678527832
2011-06-27,8.144732475280762
2011-06-28,8.219451904296875
2011-06-29,8.362667083740234
2011-06-30,8.393803596496582
2011-07-01,8.53079605102539
2011-07-05,8.343989372253418
2011-07-06,8.362667083740234
2011-07-07,8.561930656433105
2011-07-08,8.448776245117188
2011-07-11,8.241329193115234
2011-07-12,8.272759437561035
2011-07-13,8.41734504699707
2011-07-14,8.203612327575684
2011-07-15,8.103032112121582
2011-07-18,7.952164173126221
2011-07-19,8.0904541015625
2011-07-20,8.197325706481934
2011-07-21,8.323046684265137
2011-07-22,8.247613906860352
2011-07-25,8.197325706481934
2011-07-26,8.103032112121582
2011-07-27,8.008735656738281
2011-07-28,7.9458723068237305
2011-07-29,8.260188102722168
2011-08-01,8.1658935546875
2011-08-02,8.027592658996582
2011-08-03,8.140751838684082
2011-08-04,7.920726776123047
2011-08-05,7.80128812789917
2011-08-08,6.977785587310791
2011-08-09,7.185232639312744
2011-08-10,6.826915264129639
2011-08-11,7.336103439331055
2011-08-12,7.178946018218994
2011-08-15,7.34867525100708
2011-08-16,7.185232639312744
2011-08-17,7.197802543640137
2011-08-18,6.720047473907471
2011-08-19,6.462308406829834
2011-08-22,6.481167316436768
2011-08-23,6.921210765838623
2011-08-24,7.12865686416626
2011-08-25,6.908636093139648
2011-08-26,7.015500068664551
2011-08-29,7.361249923706055
2011-08-30,7.210377216339111
2011-08-31,7.235522270202637
2011-09-01,6.914920330047607
2011-09-02,6.5943193435668945
2011-09-06,6.550317287445068
2011-09-07,6.940065860748291
2011-09-08,6.65089750289917
2011-09-09,6.430878162384033
2011-09-12,6.430878162384033
2011-09-13,6.386871814727783
2011-09-14,6.493740558624268
2011-09-15,6.65089750289917
2011-09-16,6.688618183135986
2011-09-19,6.38058614730835
2011-09-20,6.286291599273682
2011-09-21,5.921687602996826
2011-09-22,5.821106910705566
2011-09-23,5.802249431610107
2011-09-26,6.034841060638428
2011-09-27,6.179426670074463
2011-09-28,5.852538108825684
2011-09-29,6.122848987579346
2011-09-30,5.890256881713867
2011-10-03,5.714240074157715
2011-10-04,6.31143856048584
2011-10-05,6.399448394775391
2011-10-06,6.698723316192627
2011-10-07,6.488591194152832
2011-10-10,6.9470601081848145
2011-10-11,6.921591281890869
2011-10-12,7.112618446350098
2011-10-13,7.004368305206299
2011-10-14,7.0935139656066895
2011-10-17,6.730563163757324
2011-10-18,7.080780029296875
2011-10-19,7.036206245422363
2011-10-20,7.150825023651123
2011-10-21,7.430998802185059
2011-10-24,7.494673252105713
2011-10-25,7.233601093292236
2011-10-26,7.488306999206543
2011-10-27,7.965881824493408
2011-10-28,7.5965576171875
2011-10-31,7.227234840393066
2011-11-01,7.080780029296875
2011-11-02,7.48193883895874
2011-11-03,7.774847984313965
2011-11-04,7.774847984313965
2011-11-07,7.781216144561768
2011-11-08,7.9021992683410645
2011-11-09,7.4182634353637695
2011-11-10,7.513778209686279
2011-11-11,7.653865337371826
2011-11-14,7.462836265563965
2011-11-15,7.647496700286865
2011-11-16,7.5901875495910645
2011-11-17,7.520141124725342
2011-11-18,7.450098991394043
2011-11-21,7.201767921447754
2011-11-22,7.1635565757751465
2011-11-23,6.864279747009277
2011-11-25,6.813342571258545
2011-11-28,7.0680437088012695
2011-11-29,7.106248378753662
2011-11-30,7.647496700286865
2011-12-01,7.494673252105713
2011-12-02,7.564716815948486
2011-12-05,7.730274200439453
2011-12-06,7.692070484161377
2011-12-07,7.832158088684082
2011-12-08,7.430998802185059
2011-12-09,7.615660190582275
2011-12-12,7.469201564788818
2011-12-13,7.3291168212890625
2011-12-14,7.195396423339844
2011-12-15,7.450098991394043
2011-12-16,7.501044750213623
2011-12-19,7.227234840393066
2011-12-20,7.583822727203369
2011-12-21,7.672966003417969
2011-12-22,7.755747318267822
2011-12-23,7.685703754425049
2011-12-27,7.81942081451416
2011-12-28,7.63476037979126
2011-12-29,7.832158088684082
2011-12-30,7.660233020782471
2012-01-03,7.914937496185303
2012-01-04,7.97861385345459
2012-01-05,8.195106506347656
2012-01-06,8.162947654724121
2012-01-09,8.407386779785156
2012-01-10,8.368791580200195
2012-01-11,8.426684379577637
2012-01-12,8.497443199157715
2012-01-13,8.381656646728516
2012-01-17,8.343063354492188
2012-01-18,8.60036563873291
2012-01-19,8.407386779785156
2012-01-20,8.420251846313477
2012-01-23,8.330199241638184
2012-01-24,8.426684379577637
2012-01-25,8.413819313049316
2012-01-26,8.272302627563477
2012-01-27,8.645391464233398
2012-01-30,8.909132957458496
2012-01-31,8.98631763458252
2012-02-01,9.10210132598877
2012-02-02,9.250051498413086
2012-02-03,9.520221710205078
2012-02-06,9.462328910827637
2012-02-07,9.443034172058105
2012-02-08,9.443034172058105
2012-02-09,9.391571998596191
2012-02-10,9.224325180053711
2012-02-13,9.365839958190918
2012-02-14,9.262919425964355
2012-02-15,9.192161560058594
2012-02-16,9.398004531860352
2012-02-17,9.365839958190918
2012-02-21,9.237191200256348
2012-02-22,8.941289901733398
2012-02-23,9.095671653747559
2012-02-24,8.98631763458252
2012-02-27,8.967023849487305
2012-02-28,8.947721481323242
2012-02-29,8.87696361541748
2012-03-01,8.844801902770996
2012-03-02,8.844801902770996
2012-03-05,8.941289901733398
2012-03-06,8.703287124633789
2012-03-07,8.786909103393555
2012-03-08,8.98631763458252
2012-03-09,9.13426685333252
2012-03-12,9.153566360473633
2012-03-13,9.578116416931152
2012-03-14,9.571682929992676
2012-03-15,9.854718208312988
2012-03-16,9.970504760742188
2012-03-19,9.854718208312988
2012-03-20,9.738929748535156
2012-03-21,9.661742210388184
2012-03-22,9.507359504699707
2012-03-23,9.539520263671875
2012-03-26,9.75822639465332
2012-03-27,9.681038856506348
2012-03-28,9.75822639465332
2012-03-29,9.726064682006836
2012-03-30,9.61027717590332
2012-04-02,9.77109432220459
2012-04-03,9.719634056091309
2012-04-04,9.552385330200195
2012-04-05,9.461535453796387
2012-04-09,9.273340225219727
2012-04-10,9.05919075012207
2012-04-11,9.3252592086792
2012-04-12,9.40312671661377
2012-04-13,9.085149765014648
2012-04-16,9.292810440063477
2012-04-17,9.54589557647705
2012-04-18,9.40312671661377
2012-04-19,9.383662223815918
2012-04-20,9.688661575317383
2012-04-23,9.5653657913208
2012-04-24,9.837919235229492
2012-04-25,9.915787696838379
2012-04-26,9.896323204040527
2012-04-27,9.954729080200195
2012-04-30,9.669194221496582
2012-05-01,9.701642990112305
2012-05-02,9.701642990112305
2012-05-03,9.578344345092773
2012-05-04,9.40312671661377
2012-05-07,9.539405822753906
2012-05-08,9.636746406555176
2012-05-09,9.442070007324219
2012-05-10,9.643238067626953
2012-05-11,9.500472068786621
2012-05-14,9.344725608825684
2012-05-15,9.351215362548828
2012-05-16,9.247383117675781
2012-05-17,9.234407424926758
2012-05-18,9.130578994750977
2012-05-21,9.240896224975586
2012-05-22,9.1630220413208
2012-05-23,9.286322593688965
2012-05-24,9.40312671661377
2012-05-25,9.338234901428223
2012-05-29,9.44855785369873
2012-05-30,9.234407424926758
2012-05-31,9.312277793884277
2012-06-01,8.955360412597656
2012-06-04,8.864510536193848
2012-06-05,8.92291259765625
2012-06-06,9.130578994750977
2012-06-07,9.221426010131836
2012-06-08,9.45504379272461
2012-06-11,9.260367393493652
2012-06-12,9.409616470336914
2012-06-13,9.331743240356445
2012-06-14,9.558876991271973
2012-06-15,9.67568588256836
2012-06-18,9.54589557647705
2012-06-19,9.727599143981934
2012-06-20,9.73409366607666
2012-06-21,9.435575485229492
2012-06-22,9.688661575317383
2012-06-25,9.493980407714844
2012-06-26,9.584833145141602
2012-06-27,9.753556251525879
2012-06-28,9.798982620239258
2012-06-29,10.032600402832031
2012-07-02,10.103984832763672
2012-07-03,10.240257263183594
2012-07-05,10.123452186584473
2012-07-06,10.064558029174805
2012-07-09,10.077648162841797
2012-07-10,10.110365867614746
2012-07-11,10.116910934448242
2012-07-12,10.064558029174805
2012-07-13,10.215067863464355
2012-07-16,10.241243362426758
2012-07-17,10.463735580444336
2012-07-18,10.470281600952148
2012-07-19,10.326311111450195
2012-07-20,10.280508995056152
2012-07-23,10.169260025024414
2012-07-24,10.19543743133545
2012-07-25,10.221609115600586
2012-07-26,10.175802230834961
2012-07-27,10.064558029174805
2012-07-30,9.966397285461426
2012-07-31,9.927131652832031
2012-08-01,9.85515308380127
2012-08-02,9.7700777053833
2012-08-03,9.9533109664917
2012-08-06,9.887870788574219
2012-08-07,9.9533109664917
2012-08-08,9.972942352294922
2012-08-09,9.946767807006836
2012-08-10,9.92059326171875
2012-08-13,9.940221786499023
2012-08-14,9.933677673339844
2012-08-15,9.979485511779785
2012-08-16,9.927131652832031
2012-08-17,10.077648162841797
2012-08-20,10.175802230834961
2012-08-21,10.215067863464355
2012-08-22,10.129996299743652
2012-08-23,9.881327629089355
2012-08-24,9.946767807006836
2012-08-27,9.992574691772461
2012-08-28,10.123449325561523
2012-08-29,10.188891410827637
2012-08-30,10.123449325561523
2012-08-31,10.084189414978027
2012-09-04,10.188891410827637
2012-09-05,10.149629592895508
2012-09-06,10.378665924072266
2012-09-07,10.345943450927734
2012-09-10,10.18234634399414
2012-09-11,10.293596267700195
2012-09-12,10.31977367401123
2012-09-13,10.372121810913086
2012-09-14,10.535717964172363
2012-09-17,10.535717964172363
2012-09-18,10.55534839630127
2012-09-19,10.581527709960938
2012-09-20,10.529178619384766
2012-09-21,10.44410228729248
2012-09-24,10.44410228729248
2012-09-25,10.254328727722168
2012-09-26,10.208521842956543
2012-09-27,10.234698295593262
2012-09-28,10.201981544494629
2012-10-01,10.123449325561523
2012-10-02,10.084189414978027
2012-10-03,10.077648162841797
2012-10-04,10.249235153198242
2012-10-05,10.21623706817627
2012-10-08,10.196438789367676
2012-10-09,10.03804874420166
2012-10-10,10.077649116516113
2012-10-11,10.05784797668457
2012-10-12,9.767463684082031
2012-10-15,9.754263877868652
2012-10-16,9.529875755310059
2012-10-17,9.859854698181152
2012-10-18,9.846658706665039
2012-10-19,9.800457000732422
2012-10-22,9.846658706665039
2012-10-23,9.8136568069458
2012-10-24,9.787257194519043
2012-10-25,9.833459854125977
2012-10-26,9.60906982421875
2012-10-31,9.582673072814941
2012-11-01,9.582673072814941
2012-11-02,9.457279205322266
2012-11-05,9.417682647705078
2012-11-06,9.582673072814941
2012-11-07,9.226293563842773
2012-11-08,9.114096641540527
2012-11-09,9.166893005371094
2012-11-12,9.09429931640625
2012-11-13,8.929311752319336
2012-11-14,8.90950870513916
2012-11-15,8.863309860229492
2012-11-16,8.962307929992676
2012-11-19,9.107499122619629
2012-11-20,9.27908706665039
2012-11-21,9.292291641235352
2012-11-23,9.543076515197754
2012-11-26,9.470475196838379
2012-11-27,9.404483795166016
2012-11-28,9.496878623962402
2012-11-29,9.582673072814941
2012-11-30,9.589272499084473
2012-12-03,9.589272499084473
2012-12-04,9.602473258972168
2012-12-05,9.622270584106445
2012-12-06,9.595873832702637
2012-12-07,9.549224853515625
2012-12-10,9.59587287902832
2012-12-11,9.729146957397461
2012-12-12,9.702493667602539
2012-12-13,9.59587287902832
2012-12-14,9.562549591064453
2012-12-17,9.895743370056152
2012-12-18,9.889079093933105
2012-12-19,9.929060935974121
2012-12-20,9.99570083618164
2012-12-21,9.935726165771484
2012-12-24,9.949049949645996
2012-12-26,9.795783996582031
2012-12-27,9.71581745147705
2012-12-28,9.669173240661621
2012-12-31,9.802450180053711
2013-01-02,10.122309684753418
2013-01-03,10.128974914550781
2013-01-04,10.188949584960938
2013-01-07,10.175621032714844
2013-01-08,10.135641098022461
2013-01-09,10.182286262512207
2013-01-10,10.202277183532715
2013-01-11,10.135641098022461
2013-01-14,10.188949584960938
2013-01-15,10.168961524963379
2013-01-16,10.175621032714844
2013-01-17,10.308897018432617
2013-01-18,10.315559387207031
2013-01-22,10.315559387207031
2013-01-23,10.202277183532715
2013-01-24,10.222269058227539
2013-01-25,10.275579452514648
2013-01-28,10.475492477416992
2013-01-29,10.475492477416992
2013-01-30,10.44217586517334
2013-01-31,10.382198333740234
2013-02-01,10.462163925170898
2013-02-04,10.4555025100708
2013-02-05,10.562124252319336
2013-02-06,10.655415534973145
2013-02-07,10.675407409667969
2013-02-08,10.702062606811523
2013-02-11,10.9019775390625
2013-02-12,11.028587341308594
2013-02-13,11.048582077026367
2013-02-14,11.101890563964844
2013-02-15,11.168526649475098
2013-02-19,11.34178638458252
2013-02-20,11.328458786010742
2013-02-21,11.27514934539795
2013-02-22,11.375105857849121
2013-02-25,11.101890563964844
2013-02-26,11.221839904785156
2013-02-27,11.528371810913086
2013-02-28,11.62166690826416
2013-03-01,11.641656875610352
2013-03-04,11.62833309173584
2013-03-05,11.681634902954102
2013-03-06,11.781597137451172
2013-03-07,11.961525917053223
2013-03-08,11.981513977050781
2013-03-11,12.068140983581543
2013-03-12,11.981513977050781
2013-03-13,12.108124732971191
2013-03-14,12.308036804199219
2013-03-15,12.467968940734863
2013-03-18,12.33469295501709
2013-03-19,12.308036804199219
2013-03-20,12.394669532775879
2013-03-21,12.281383514404297
2013-03-22,12.407990455627441
2013-03-25,12.481297492980957
2013-03-26,12.621231079101562
2013-03-27,12.561258316040039
2013-03-28,12.647891998291016
2013-04-01,12.401333808898926
2013-04-02,12.308036804199219
2013-04-03,12.108124732971191
2013-04-04,12.094795227050781
2013-04-05,12.081364631652832
2013-04-08,12.182096481323242
2013-04-09,12.141805648803711
2013-04-10,12.376852035522461
2013-04-11,12.2962646484375
2013-04-12,12.229109764099121
2013-04-15,11.893326759338379
2013-04-16,12.000779151916504
2013-04-17,11.826172828674316
2013-04-18,11.712007522583008
2013-04-19,12.12165641784668
2013-04-22,12.007493019104004
2013-04-23,12.282831192016602
2013-04-24,12.276121139526367
2013-04-25,12.25597095489502
2013-04-26,12.195531845092773
2013-04-29,12.316411018371582
2013-04-30,12.39028549194336
2013-05-01,11.960484504699707
2013-05-02,12.108227729797363
2013-05-03,12.316411018371582
2013-05-06,12.477582931518555
2013-05-07,12.732778549194336
2013-05-08,12.618612289428711
2013-05-09,12.531314849853516
2013-05-10,12.645471572875977
2013-05-13,12.779787063598633
2013-05-14,12.981253623962402
2013-05-15,13.034979820251465
2013-05-16,13.09542179107666
2013-05-17,13.283458709716797
2013-05-20,13.330464363098145
2013-05-21,13.337186813354492
2013-05-22,13.128999710083008
2013-05-23,13.149147033691406
2013-05-24,13.249879837036133
2013-05-28,13.411051750183105
2013-05-29,13.317032814025879
2013-05-30,13.323755264282227
2013-05-31,13.055129051208496
2013-06-03,13.068554878234863
2013-06-04,12.947677612304688
2013-06-05,12.71263599395752
2013-06-06,12.75292682647705
2013-06-07,13.008121490478516
2013-06-10,13.216300010681152
2013-06-11,13.115569114685059
2013-06-12,13.605807304382324
2013-06-13,13.881142616271973
2013-06-14,13.646101951599121
2013-06-17,13.867713928222656
2013-06-18,14.042320251464844
2013-06-19,13.941587448120117
2013-06-20,14.062468528747559
2013-06-21,14.384815216064453
2013-06-24,14.485550880432129
2013-06-25,14.875054359436035
2013-06-26,14.9086332321167
2013-06-27,15.063092231750488
2013-06-28,14.901920318603516
2013-07-01,15.479458808898926
2013-07-02,15.573479652404785
2013-07-03,15.667496681213379
2013-07-05,15.95813274383545
2013-07-08,15.822952270507812
2013-07-09,15.71480941772461
2013-07-10,15.593149185180664
2013-07-11,15.268707275390625
2013-07-12,15.505277633666992
2013-07-15,15.816193580627441
2013-07-16,15.687772750854492
2013-07-17,15.721569061279297
2013-07-18,15.985173225402832
2013-07-19,15.944619178771973
2013-07-22,15.937854766845703
2013-07-23,16.039243698120117
2013-07-24,16.214977264404297
2013-07-25,16.08655548095703
2013-07-26,16.032487869262695
2013-07-29,16.309606552124023
2013-07-30,16.43802833557129
2013-07-31,16.451547622680664
2013-08-01,16.77597999572754
2013-08-02,16.78949546813965
2013-08-05,16.931440353393555
2013-08-06,16.748947143554688
2013-08-07,16.525890350341797
2013-08-08,16.53265380859375
2013-08-09,16.404237747192383
2013-08-12,16.390710830688477
2013-08-13,16.5596923828125
2013-08-14,16.59348487854004
2013-08-15,16.363683700561523
2013-08-16,16.370437622070312
2013-08-19,16.275814056396484
2013-08-20,16.44478988647461
2013-08-21,16.32988166809082
2013-08-22,16.573209762573242
2013-08-23,16.57996940612793
2013-08-26,16.498859405517578
2013-08-27,15.829719543457031
2013-08-28,16.052759170532227
2013-08-29,16.221736907958984
2013-08-30,15.971657752990723
2013-09-03,16.073043823242188
2013-09-04,16.08655548095703
2013-09-05,16.235254287719727
2013-09-06,16.194698333740234
2013-09-09,16.296085357666016
2013-09-10,16.377195358276367
2013-09-11,16.269054412841797
2013-09-12,16.147397994995117
2013-09-13,16.275814056396484
2013-09-16,16.35015869140625
