Date,CABO
2015-11-12,420.28936767578125
2015-11-13,416.7174072265625
2015-11-16,418.9122009277344
2015-11-17,417.4637756347656
2015-11-18,413.4831237792969
2015-11-19,403.8779296875
2015-11-20,391.5273132324219
2015-11-23,400.705810546875
2015-11-24,399.64849853515625
2015-11-25,392.00714111328125
2015-11-27,396.7074890136719
2015-11-30,396.5209045410156
2015-12-01,400.8214111328125
2015-12-02,405.9571533203125
2015-12-03,384.7120361328125
2015-12-04,392.3446044921875
2015-12-07,394.0506286621094
2015-12-08,387.44879150390625
2015-12-09,383.8057556152344
2015-12-10,388.4884338378906
2015-12-11,391.3318176269531
2015-12-14,389.3680419921875
2015-12-15,382.3573913574219
2015-12-16,386.8623962402344
2015-12-17,398.9465637207031
2015-12-18,387.9019775390625
2015-12-21,388.2307434082031
2015-12-22,382.961669921875
2015-12-23,381.7088317871094
2015-12-24,386.54254150390625
2015-12-28,399.50628662109375
2015-12-29,391.1806335449219
2015-12-30,389.34136962890625
2015-12-31,385.32525634765625
2016-01-04,383.5569152832031
2016-01-05,381.8421325683594
2016-01-06,385.6273193359375
2016-01-07,376.9018249511719
2016-01-08,376.2088317871094
2016-01-11,379.7629699707031
2016-01-12,377.6303405761719
2016-01-13,372.85009765625
2016-01-14,373.63201904296875
2016-01-15,374.3961486816406
2016-01-19,373.9251708984375
2016-01-20,364.3378601074219
2016-01-21,363.3160400390625
2016-01-22,374.9203186035156
2016-01-25,377.6303405761719
2016-01-26,373.6942138671875
2016-01-27,372.2370300292969
2016-01-28,373.78302001953125
2016-01-29,382.064208984375
2016-02-01,380.9713439941406
2016-02-02,373.2498779296875
2016-02-03,377.26611328125
2016-02-04,380.33172607421875
2016-02-05,367.198974609375
2016-02-08,369.5535583496094
2016-02-09,366.3192138671875
2016-02-10,362.7828063964844
2016-02-11,353.6238708496094
2016-02-12,360.5711975097656
2016-02-16,360.829833984375
2016-02-17,362.0338134765625
2016-02-18,366.64447021484375
2016-02-19,372.093505859375
2016-02-22,368.6332092285156
2016-02-23,364.30804443359375
2016-02-24,370.8538513183594
2016-02-25,377.5335998535156
2016-02-26,376.8289489746094
2016-02-29,382.2066955566406
2016-03-01,381.6983337402344
2016-03-02,374.03765869140625
2016-03-03,401.2292175292969
2016-03-04,394.3443908691406
2016-03-07,387.9410400390625
2016-03-08,397.54595947265625
2016-03-09,394.38897705078125
2016-03-10,394.2998352050781
2016-03-11,389.6444091796875
2016-03-14,389.6623840332031
2016-03-15,391.2586669921875
2016-03-16,391.4459228515625
2016-03-17,391.11602783203125
2016-03-18,387.96783447265625
2016-03-21,390.3043518066406
2016-03-22,387.9410400390625
2016-03-23,388.2889404296875
2016-03-24,389.8673400878906
2016-03-28,388.1015625
2016-03-29,388.8597106933594
2016-03-30,391.9631652832031
2016-03-31,389.8406982421875
2016-04-01,393.7467346191406
2016-04-04,387.79840087890625
2016-04-05,389.3233947753906
2016-04-06,390.98211669921875
2016-04-07,391.0714111328125
2016-04-08,393.3187561035156
2016-04-11,399.0442199707031
2016-04-12,396.6541442871094
2016-04-13,402.0585632324219
2016-04-14,402.03173828125
2016-04-15,404.51104736328125
2016-04-18,403.11090087890625
2016-04-19,404.6626892089844
2016-04-20,403.5479736328125
2016-04-21,400.2303466796875
2016-04-22,408.47076416015625
2016-04-25,409.23773193359375
2016-04-26,410.95001220703125
2016-04-27,412.41259765625
2016-04-28,410.807373046875
2016-04-29,409.30908203125
2016-05-02,414.6420593261719
2016-05-03,411.5297546386719
2016-05-04,411.654541015625
2016-05-05,427.0205993652344
2016-05-06,432.9690856933594
2016-05-09,435.8050231933594
2016-05-10,442.1191101074219
2016-05-11,435.18072509765625
2016-05-12,444.4825134277344
2016-05-13,445.92242431640625
2016-05-16,435.47467041015625
2016-05-17,434.7322082519531
2016-05-18,434.58013916015625
2016-05-19,433.9808044433594
2016-05-20,439.4552307128906
2016-05-23,435.01849365234375
2016-05-24,433.005859375
2016-05-25,433.0415954589844
2016-05-26,430.25970458984375
2016-05-27,435.6357421875
2016-05-31,438.3013610839844
2016-06-01,447.5594482421875
2016-06-02,457.8463439941406
2016-06-03,454.5278015136719
2016-06-06,455.5116882324219
2016-06-07,455.28802490234375
2016-06-08,451.16436767578125
2016-06-09,447.86370849609375
2016-06-10,443.98150634765625
2016-06-13,438.7305908203125
2016-06-14,443.1495361328125
2016-06-15,442.6218566894531
2016-06-16,448.03363037109375
2016-06-17,440.6002502441406
2016-06-20,449.4737548828125
2016-06-21,445.1264343261719
2016-06-22,449.52734375
2016-06-23,455.31494140625
2016-06-24,438.8111572265625
2016-06-27,430.7427062988281
2016-06-28,437.6573181152344
2016-06-29,445.94940185546875
2016-06-30,457.4617004394531
2016-07-01,457.9357604980469
2016-07-05,457.6854248046875
2016-07-06,465.208251953125
2016-07-07,485.3614196777344
2016-07-08,468.0348815917969
2016-07-11,472.21221923828125
2016-07-12,477.15887451171875
2016-07-13,475.9333801269531
2016-07-14,477.50775146484375
2016-07-15,465.7358703613281
2016-07-18,466.8182678222656
2016-07-19,469.75225830078125
2016-07-20,467.73968505859375
2016-07-21,466.2905578613281
2016-07-22,477.78515625
2016-07-25,473.160400390625
2016-07-26,470.65576171875
2016-07-27,472.9725341796875
2016-07-28,470.56622314453125
2016-07-29,468.6163024902344
2016-08-01,465.13665771484375
2016-08-02,458.123779296875
2016-08-03,469.1171875
2016-08-04,466.7467956542969
2016-08-05,460.18994140625
2016-08-08,465.9148254394531
2016-08-09,466.5500183105469
2016-08-10,467.9901123046875
2016-08-11,477.12310791015625
2016-08-12,478.3251037597656
2016-08-15,479.6707458496094
2016-08-16,482.4245300292969
2016-08-17,486.49713134765625
2016-08-18,491.2155456542969
2016-08-19,490.42626953125
2016-08-22,489.03564453125
2016-08-23,486.1920166015625
2016-08-24,482.9268493652344
2016-08-25,480.3523254394531
2016-08-26,478.7198486328125
2016-08-29,478.4326477050781
2016-08-30,480.7471008300781
2016-08-31,485.4026794433594
2016-09-01,491.4307861328125
2016-09-02,501.18145751953125
2016-09-06,501.39678955078125
2016-09-07,501.9080810546875
2016-09-08,492.4713439941406
2016-09-09,486.1920166015625
2016-09-12,488.72161865234375
2016-09-13,485.76153564453125
2016-09-14,486.05755615234375
2016-09-15,495.3239440917969
2016-09-16,497.49481201171875
2016-09-19,505.37969970703125
2016-09-20,511.3717346191406
2016-09-21,518.7903442382812
2016-09-22,517.6152954101562
2016-09-23,519.1402587890625
2016-09-26,519.5975341796875
2016-09-27,519.2658081054688
2016-09-28,521.5891723632812
2016-09-29,522.1992797851562
2016-09-30,523.8675537109375
2016-10-03,519.1580200195312
2016-10-04,517.35498046875
2016-10-05,518.2700805664062
2016-10-06,532.1470947265625
2016-10-07,535.18798828125
2016-10-10,537.304931640625
2016-10-11,524.5850830078125
2016-10-12,522.2258911132812
2016-10-13,520.9879760742188
2016-10-14,511.10272216796875
2016-10-17,517.1039428710938
2016-10-18,519.96533203125
2016-10-19,522.997314453125
2016-10-20,519.5169677734375
2016-10-21,526.5584106445312
2016-10-24,527.5004272460938
2016-10-25,528.2181396484375
2016-10-26,518.3775634765625
2016-10-27,514.88818359375
2016-10-28,518.0009155273438
2016-10-31,517.35498046875
2016-11-01,518.9876098632812
2016-11-02,516.4580688476562
2016-11-03,516.7269897460938
2016-11-04,515.8480834960938
2016-11-07,519.660400390625
2016-11-08,526.432861328125
2016-11-09,521.12255859375
2016-11-10,519.2427978515625
2016-11-11,517.2464599609375
2016-11-14,517.1295166015625
2016-11-15,514.7730712890625
2016-11-16,529.01904296875
2016-11-17,530.8806762695312
2016-11-18,525.8890991210938
2016-11-21,528.1646118164062
2016-11-22,529.0819091796875
2016-11-23,528.398193359375
2016-11-25,527.3101806640625
2016-11-28,529.0009155273438
2016-11-29,538.6151123046875
2016-11-30,531.5730590820312
2016-12-01,550.441650390625
2016-12-02,549.7761840820312
2016-12-05,548.7777099609375
2016-12-06,551.1609497070312
2016-12-07,556.970947265625
2016-12-08,551.8895874023438
2016-12-09,549.6680297851562
2016-12-12,544.8836059570312
2016-12-13,553.3466186523438
2016-12-14,557.2047119140625
2016-12-15,554.5513916015625
2016-12-16,560.7752075195312
2016-12-19,554.6326904296875
2016-12-20,556.6921997070312
2016-12-21,561.0808715820312
2016-12-22,555.5768432617188
2016-12-23,555.26220703125
2016-12-27,551.7815551757812
2016-12-28,549.7581176757812
2016-12-29,560.3973388671875
2016-12-30,559.1563720703125
2017-01-03,557.2947387695312
2017-01-04,545.3692016601562
2017-01-05,527.4179077148438
2017-01-06,512.632568359375
2017-01-09,518.8291625976562
2017-01-10,520.0792846679688
2017-01-11,527.3822021484375
2017-01-12,516.2571411132812
2017-01-13,520.73583984375
2017-01-17,520.2500610351562
2017-01-18,536.9962158203125
2017-01-19,543.2198486328125
2017-01-20,549.2186279296875
2017-01-23,551.6917114257812
2017-01-24,554.62353515625
2017-01-25,554.19189453125
2017-01-26,573.7890625
2017-01-27,575.290771484375
2017-01-30,570.0475463867188
2017-01-31,568.7343139648438
2017-02-01,571.2257690429688
2017-02-02,574.05859375
2017-02-03,580.084228515625
2017-02-06,577.8988037109375
2017-02-07,575.551513671875
2017-02-08,570.3262939453125
2017-02-09,569.2109375
2017-02-10,574.6070556640625
2017-02-13,571.8552856445312
2017-02-14,572.2600708007812
2017-02-15,576.2620849609375
2017-02-16,576.7578125
2017-02-17,573.0527954101562
2017-02-21,576.3612060546875
2017-02-22,579.0386352539062
2017-02-23,575.8473510742188
2017-02-24,574.5671997070312
2017-02-27,581.4905395507812
2017-02-28,563.7948608398438
2017-03-01,572.00732421875
2017-03-02,562.06396484375
2017-03-03,559.125
2017-03-06,566.1115112304688
2017-03-07,569.8706665039062
2017-03-08,571.8178100585938
2017-03-09,569.9789428710938
2017-03-10,575.4237670898438
2017-03-13,572.8365478515625
2017-03-14,572.845458984375
2017-03-15,580.4990844726562
2017-03-16,579.173828125
2017-03-17,581.5357055664062
2017-03-20,581.8511352539062
2017-03-21,575.8833618164062
2017-03-22,575.8473510742188
2017-03-23,577.3980102539062
2017-03-24,574.6304321289062
2017-03-27,573.0527954101562
2017-03-28,565.1290283203125
2017-03-29,563.5064086914062
2017-03-30,564.7324829101562
2017-03-31,562.9384155273438
2017-04-03,570.6729736328125
2017-04-04,573.8370971679688
2017-04-05,570.573974609375
2017-04-06,574.675537109375
2017-04-07,574.134521484375
2017-04-10,568.3472290039062
2017-04-11,569.1946411132812
2017-04-12,576.938232421875
2017-04-13,573.828125
2017-04-17,576.7760009765625
2017-04-18,573.215087890625
2017-04-19,589.3602905273438
2017-04-20,597.761962890625
2017-04-21,599.02392578125
2017-04-24,609.3998413085938
2017-04-25,609.2648315429688
2017-04-26,611.31103515625
2017-04-27,614.20458984375
2017-04-28,614.6734619140625
2017-05-01,615.0159301757812
2017-05-02,611.716796875
2017-05-03,606.28076171875
2017-05-04,599.0691528320312
2017-05-05,609.390869140625
2017-05-08,602.521728515625
2017-05-09,596.6892700195312
2017-05-10,600.664794921875
2017-05-11,605.78515625
2017-05-12,603.86962890625
2017-05-15,597.9610595703125
2017-05-16,608.721435546875
2017-05-17,605.1796875
2017-05-18,616.1118774414062
2017-05-19,621.8218994140625
2017-05-22,621.8943481445312
2017-05-23,626.565185546875
2017-05-24,628.670166015625
2017-05-25,634.2446899414062
2017-05-26,644.8696899414062
2017-05-30,646.4328002929688
2017-05-31,649.2425537109375
2017-06-01,659.9397583007812
2017-06-02,660.4456176757812
2017-06-05,655.4584350585938
2017-06-06,653.9226684570312
2017-06-07,660.8523559570312
2017-06-08,653.3172607421875
2017-06-09,654.365234375
2017-06-12,646.2250366210938
2017-06-13,644.9873657226562
2017-06-14,648.6372680664062
2017-06-15,646.2250366210938
2017-06-16,652.79345703125
2017-06-19,655.6212768554688
2017-06-20,654.1937866210938
2017-06-21,660.4456176757812
2017-06-22,646.8753051757812
2017-06-23,643.8939208984375
2017-06-26,646.3785400390625
2017-06-27,642.9092407226562
2017-06-28,641.0481567382812
2017-06-29,642.2135009765625
2017-06-30,642.285888671875
2017-07-03,649.6129760742188
2017-07-05,662.6864624023438
2017-07-06,654.7446899414062
2017-07-07,654.8532104492188
2017-07-10,654.546142578125
2017-07-11,650.96826171875
2017-07-12,662.7045288085938
2017-07-13,666.4539184570312
2017-07-14,667.2308959960938
2017-07-17,664.692138671875
2017-07-18,658.8013916015625
2017-07-19,665.017578125
2017-07-20,666.9959716796875
2017-07-21,668.4957885742188
2017-07-24,673.7994384765625
2017-07-25,677.5216674804688
2017-07-26,673.7177124023438
2017-07-27,679.5814819335938
2017-07-28,685.0383911132812
2017-07-31,686.556640625
2017-08-01,687.432861328125
2017-08-02,684.812744140625
2017-08-03,688.6976318359375
2017-08-04,687.8753662109375
2017-08-07,687.2884521484375
2017-08-08,676.88916015625
2017-08-09,675.0639038085938
2017-08-10,658.07861328125
2017-08-11,666.2025756835938
2017-08-14,666.863525390625
2017-08-15,669.462890625
2017-08-16,670.1420288085938
2017-08-17,663.077880859375
2017-08-18,670.187255859375
2017-08-21,672.4514770507812
2017-08-22,677.3964233398438
2017-08-23,676.0106811523438
2017-08-24,667.1895751953125
2017-08-25,671.111083984375
2017-08-28,676.5177001953125
2017-08-29,669.6710815429688
2017-08-30,680.2765502929688
2017-08-31,687.1594848632812
2017-09-01,685.8099365234375
2017-09-05,678.4918823242188
2017-09-06,683.2377319335938
2017-09-07,669.3903198242188
2017-09-08,673.891357421875
2017-09-11,678.9268798828125
2017-09-12,672.4332885742188
2017-09-13,664.2100830078125
2017-09-14,662.1448974609375
2017-09-15,667.23486328125
2017-09-18,669.3812255859375
2017-09-19,660.3245849609375
2017-09-20,654.3203125
2017-09-21,645.76171875
2017-09-22,653.8762817382812
2017-09-25,654.5104370117188
2017-09-26,652.3279418945312
2017-09-27,645.2818603515625
2017-09-28,644.439453125
2017-09-29,653.9939575195312
2017-10-02,652.7896118164062
2017-10-03,662.887451171875
2017-10-04,674.815185546875
2017-10-05,671.20166015625
2017-10-06,673.837158203125
2017-10-09,670.4407958984375
2017-10-10,678.437744140625
2017-10-11,686.7698974609375
2017-10-12,680.3488159179688
2017-10-13,686.8153686523438
2017-10-16,687.114013671875
2017-10-17,665.9398803710938
2017-10-18,662.3170166015625
2017-10-19,663.4310913085938
2017-10-20,674.2537231445312
2017-10-23,673.420654296875
2017-10-24,667.098876953125
2017-10-25,662.5796508789062
2017-10-26,633.4990844726562
2017-10-27,640.0921020507812
2017-10-30,652.2189331054688
2017-10-31,642.8452758789062
2017-11-01,647.9625854492188
2017-11-02,625.438720703125
2017-11-03,628.39111328125
2017-11-06,635.2017211914062
2017-11-07,626.5164794921875
2017-11-08,618.7188720703125
2017-11-09,627.6212768554688
2017-11-10,619.452392578125
2017-11-13,607.1171264648438
2017-11-14,606.791259765625
2017-11-15,604.2825317382812
2017-11-16,607.1805419921875
2017-11-17,604.2372436523438
2017-11-20,610.06689453125
2017-11-21,612.1644287109375
2017-11-22,606.3712158203125
2017-11-24,603.9739379882812
2017-11-27,602.5755004882812
2017-11-28,620.5274658203125
2017-11-29,625.4036865234375
2017-11-30,623.651123046875
2017-12-01,630.9244995117188
2017-12-04,636.9448852539062
2017-12-05,624.0053100585938
2017-12-06,615.9963989257812
2017-12-07,612.0281982421875
2017-12-08,614.5979614257812
2017-12-11,624.7952880859375
2017-12-12,631.2423095703125
2017-12-13,629.7260131835938
2017-12-14,619.0567016601562
2017-12-15,621.4627685546875
2017-12-18,619.3831176757812
2017-12-19,618.5751953125
2017-12-20,631.2514038085938
2017-12-21,646.1070556640625
2017-12-22,631.6691284179688
2017-12-26,643.6915893554688
2017-12-27,644.1727905273438
2017-12-28,640.93115234375
2017-12-29,638.670166015625
2018-01-02,643.1103515625
2018-01-03,642.1387939453125
2018-01-04,640.2228393554688
2018-01-05,645.34423828125
2018-01-08,654.90576171875
2018-01-09,643.782470703125
2018-01-10,641.3124389648438
2018-01-11,652.4269409179688
2018-01-12,648.4769287109375
2018-01-16,652.7174682617188
2018-01-17,654.2702026367188
2018-01-18,651.0648803710938
2018-01-19,660.363037109375
2018-01-22,663.75927734375
2018-01-23,652.0455322265625
2018-01-24,654.4246826171875
2018-01-25,650.2474975585938
2018-01-26,650.3020629882812
2018-01-29,641.6394653320312
2018-01-30,644.7359619140625
2018-01-31,641.1036376953125
2018-02-01,641.0946044921875
2018-02-02,637.716796875
2018-02-05,630.4705200195312
2018-02-06,632.9041137695312
2018-02-07,635.446533203125
2018-02-08,615.2155151367188
2018-02-09,605.7808837890625
2018-02-12,615.3788452148438
2018-02-13,616.7500610351562
2018-02-14,627.1652221679688
2018-02-15,635.1651611328125
2018-02-16,627.5637817382812
2018-02-20,621.9837036132812
2018-02-21,622.4752197265625
2018-02-22,620.7730102539062
2018-02-23,636.2664794921875
2018-02-26,637.5775146484375
2018-02-27,628.3013916015625
2018-02-28,619.8900146484375
2018-03-01,608.3106689453125
2018-03-02,620.7640380859375
2018-03-05,634.6644287109375
2018-03-06,630.4586791992188
2018-03-07,638.3784790039062
2018-03-08,643.3034057617188
2018-03-09,653.5989379882812
2018-03-12,661.5369262695312
2018-03-13,650.0942993164062
2018-03-14,643.0574340820312
2018-03-15,639.6072998046875
2018-03-16,642.6569213867188
2018-03-19,636.4577026367188
2018-03-20,632.37939453125
2018-03-21,631.259765625
2018-03-22,624.4779052734375
2018-03-23,616.4672241210938
2018-03-26,631.8516235351562
2018-03-27,623.421875
2018-03-28,624.7236938476562
2018-03-29,625.4884033203125
2018-04-02,612.2615356445312
2018-04-03,610.7139282226562
2018-04-04,617.9783325195312
2018-04-05,628.8930053710938
2018-04-06,621.4647827148438
2018-04-09,617.7415161132812
2018-04-10,625.7523803710938
2018-04-11,629.9306640625
2018-04-12,630.8502197265625
2018-04-13,621.8562622070312
2018-04-16,626.1892700195312
2018-04-17,633.6995849609375
2018-04-18,632.297607421875
2018-04-19,632.5068969726562
2018-04-20,626.7083129882812
2018-04-23,630.4041748046875
2018-04-24,627.3453369140625
2018-04-25,634.4459228515625
2018-04-26,627.7916259765625
2018-04-27,594.3190307617188
2018-04-30,578.1610107421875
2018-05-01,576.121826171875
2018-05-02,564.5245971679688
2018-05-03,568.8029174804688
2018-05-04,578.79833984375
2018-05-07,573.3909912109375
2018-05-08,563.486572265625
2018-05-09,582.2211303710938
2018-05-10,608.3106689453125
2018-05-11,621.2555541992188
2018-05-14,623.9227294921875
2018-05-15,616.7220458984375
2018-05-16,627.2452392578125
2018-05-17,600.8189697265625
2018-05-18,599.7447509765625
2018-05-21,603.32275390625
2018-05-22,605.020263671875
2018-05-23,603.1400756835938
2018-05-24,602.8387451171875
2018-05-25,600.5296020507812
2018-05-29,596.312744140625
2018-05-30,600.4839477539062
2018-05-31,592.5886840820312
2018-06-01,594.6423950195312
2018-06-04,596.8331298828125
2018-06-05,594.6148681640625
2018-06-06,604.6917724609375
2018-06-07,618.839111328125
2018-06-08,622.143310546875
2018-06-11,631.3895263671875
2018-06-12,630.4767456054688
2018-06-13,629.992919921875
2018-06-14,635.1406860351562
2018-06-15,640.954833984375
2018-06-18,649.1329956054688
2018-06-19,646.7509765625
2018-06-20,654.9564208984375
2018-06-21,654.2625122070312
2018-06-22,668.0816650390625
2018-06-25,660.5971069335938
2018-06-26,667.9813842773438
2018-06-27,662.8790893554688
2018-06-28,674.0599975585938
2018-06-29,669.3045043945312
2018-07-02,665.4894409179688
2018-07-03,665.2156982421875
2018-07-05,678.240478515625
2018-07-06,694.5238037109375
2018-07-09,702.154296875
2018-07-10,699.0054931640625
2018-07-11,694.770263671875
2018-07-12,694.9161376953125
2018-07-13,694.003662109375
2018-07-16,683.908447265625
2018-07-17,684.3922119140625
2018-07-18,681.7271728515625
2018-07-19,680.6956787109375
2018-07-20,680.6682739257812
2018-07-23,670.25390625
2018-07-24,657.4663696289062
2018-07-25,650.7120971679688
2018-07-26,665.9822998046875
2018-07-27,657.1742553710938
2018-07-30,658.6163940429688
2018-07-31,660.6975708007812
2018-08-01,656.9736328125
2018-08-02,650.7030029296875
2018-08-03,661.5556640625
2018-08-06,672.9649047851562
2018-08-07,680.942138671875
2018-08-08,684.5200805664062
2018-08-09,694.9070434570312
2018-08-10,707.137939453125
2018-08-13,709.1368408203125
2018-08-14,711.5189819335938
2018-08-15,707.9227905273438
2018-08-16,727.1361083984375
2018-08-17,719.2774658203125
2018-08-20,724.2369384765625
2018-08-21,741.85205078125
2018-08-22,735.57470703125
2018-08-23,734.0922241210938
2018-08-24,738.264892578125
2018-08-27,759.4852905273438
2018-08-28,763.2095336914062
2018-08-29,764.9937744140625
2018-08-30,768.2882690429688
2018-08-31,766.5862426757812
2018-09-04,762.7428588867188
2018-09-05,766.7875366210938
2018-09-06,771.6832275390625
2018-09-07,778.7200317382812
2018-09-10,775.9930419921875
2018-09-11,781.6939086914062
2018-09-12,786.0403442382812
2018-09-13,787.6144409179688
2018-09-14,791.6133422851562
2018-09-17,804.103759765625
2018-09-18,818.4888305664062
2018-09-19,813.1995239257812
2018-09-20,810.747314453125
2018-09-21,805.311767578125
2018-09-24,787.998779296875
2018-09-25,794.3858642578125
2018-09-26,802.7953491210938
2018-09-27,803.1519775390625
2018-09-28,808.5601806640625
2018-10-01,797.0853271484375
2018-10-02,803.21630859375
2018-10-03,801.7520751953125
2018-10-04,800.4070434570312
2018-10-05,791.8329467773438
2018-10-08,797.6068115234375
2018-10-09,809.4021606445312
2018-10-10,782.6365356445312
2018-10-11,766.137939453125
2018-10-12,764.6829833984375
2018-10-15,781.6297607421875
2018-10-16,798.293212890625
2018-10-17,799.601806640625
2018-10-18,800.6815795898438
2018-10-19,814.7643432617188
2018-10-22,817.3265380859375
2018-10-23,813.7852783203125
2018-10-24,789.114990234375
2018-10-25,799.4096069335938
2018-10-26,778.1251220703125
2018-10-29,780.550048828125
2018-10-30,803.335205078125
2018-10-31,819.659912109375
2018-11-01,822.5880737304688
2018-11-02,823.0000610351562
2018-11-05,825.4796752929688
2018-11-06,822.3502807617188
2018-11-07,840.6242065429688
2018-11-08,798.2384033203125
2018-11-09,790.4053344726562
2018-11-12,800.7638549804688
2018-11-13,798.1741943359375
2018-11-14,796.0330200195312
2018-11-15,797.9179077148438
2018-11-16,817.6193237304688
2018-11-19,804.3028564453125
2018-11-20,771.6351318359375
2018-11-21,780.4762573242188
2018-11-23,784.5114135742188
2018-11-26,797.9379272460938
2018-11-27,809.0167846679688
2018-11-28,811.9423217773438
2018-11-29,812.5018310546875
2018-11-30,824.7545776367188
2018-12-03,790.802734375
2018-12-04,794.0587158203125
2018-12-06,805.238525390625
2018-12-07,798.167236328125
2018-12-10,789.59228515625
2018-12-11,798.4241333007812
2018-12-12,821.0035400390625
2018-12-13,791.18798828125
2018-12-14,784.5206298828125
2018-12-17,789.188720703125
2018-12-18,787.1436767578125
2018-12-19,769.7275390625
2018-12-20,757.8049926757812
2018-12-21,728.67724609375
2018-12-24,709.9404296875
2018-12-26,734.6017456054688
2018-12-27,740.95751953125
2018-12-28,748.7623291015625
2018-12-31,752.1279296875
2019-01-02,736.6655883789062
2019-01-03,744.662841796875
2019-01-04,765.3161010742188
2019-01-07,773.9830322265625
2019-01-08,785.8320922851562
2019-01-09,769.8560180664062
2019-01-10,775.6154174804688
2019-01-11,783.713623046875
2019-01-14,780.6961669921875
2019-01-15,775.0743408203125
2019-01-16,776.8353271484375
2019-01-17,771.0573120117188
2019-01-18,780.081787109375
2019-01-22,777.47705078125
2019-01-23,781.62255859375
2019-01-24,787.0244140625
2019-01-25,793.0775146484375
2019-01-28,795.87451171875
2019-01-29,798.6350708007812
2019-01-30,785.7220458984375
2019-01-31,811.0436401367188
2019-02-01,819.0684204101562
2019-02-04,821.3704833984375
2019-02-05,826.854736328125
2019-02-06,829.8446044921875
2019-02-07,835.78759765625
2019-02-08,839.1624145507812
2019-02-11,827.0289916992188
2019-02-12,831.376220703125
2019-02-13,826.2493896484375
2019-02-14,839.1716918945312
2019-02-15,857.4899291992188
2019-02-19,856.66259765625
2019-02-20,867.7105712890625
2019-02-21,883.2713012695312
2019-02-22,883.3817138671875
2019-02-25,884.5762939453125
2019-02-26,882.287841796875
2019-02-27,886.5986328125
2019-02-28,872.2418823242188
2019-03-01,871.6535034179688
2019-03-04,874.1260986328125
2019-03-05,869.4843139648438
2019-03-06,852.5634155273438
2019-03-07,853.5927124023438
2019-03-08,845.77099609375
2019-03-11,850.8446044921875
2019-03-12,858.8869018554688
2019-03-13,863.75830078125
2019-03-14,867.4899291992188
2019-03-15,870.5047607421875
2019-03-18,863.9972534179688
