Date,TSCO
2010-10-26,3.2974305152893066
2010-10-27,3.2279765605926514
2010-10-28,3.221362352371216
2010-10-29,3.272625207901001
2010-11-01,3.230456829071045
2010-11-02,3.2850286960601807
2010-11-03,3.280067205429077
2010-11-04,3.3958237171173096
2010-11-05,3.4470889568328857
2010-11-08,3.45949125289917
2010-11-09,3.4198012351989746
2010-11-10,3.446305751800537
2010-11-11,3.4570748805999756
2010-11-12,3.369279623031616
2010-11-15,3.3568570613861084
2010-11-16,3.351059675216675
2010-11-17,3.372593402862549
2010-11-18,3.3875017166137695
2010-11-19,3.4363675117492676
2010-11-22,3.4752941131591797
2010-11-23,3.4653563499450684
2010-11-24,3.510908603668213
2010-11-26,3.502626657485962
2010-11-29,3.4786081314086914
2010-11-30,3.5175347328186035
2010-12-01,3.626863479614258
2010-12-02,3.7635226249694824
2010-12-03,3.8082470893859863
2010-12-06,3.8115615844726562
2010-12-07,3.8405494689941406
2010-12-08,3.8248131275177
2010-12-09,3.8769924640655518
2010-12-10,3.9482204914093018
2010-12-13,3.940765380859375
2010-12-14,3.954848289489746
2010-12-15,3.9366250038146973
2010-12-16,4.021106243133545
2010-12-17,4.014481067657471
2010-12-20,4.008682727813721
2010-12-21,3.9888033866882324
2010-12-22,3.9912877082824707
2010-12-23,4.008682727813721
2010-12-27,4.011995315551758
2010-12-28,3.997915267944336
2010-12-29,4.007023811340332
2010-12-30,4.052578926086426
2010-12-31,4.016134738922119
2011-01-03,4.074940204620361
2011-01-04,3.920888662338257
2011-01-05,3.958986520767212
2011-01-06,3.891899824142456
2011-01-07,3.9001824855804443
2011-01-10,3.9598145484924316
2011-01-11,3.887758731842041
2011-01-12,3.8910703659057617
2011-01-13,3.8388915061950684
2011-01-14,3.8637382984161377
2011-01-18,3.868708848953247
2011-01-19,3.8902428150177
2011-01-20,3.8976995944976807
2011-01-21,3.8388915061950684
2011-01-24,3.9440791606903076
2011-01-25,4.005369186401367
2011-01-26,4.021106243133545
2011-01-27,4.390501499176025
2011-01-28,4.1983489990234375
2011-01-31,4.249698638916016
2011-02-01,4.280344486236572
2011-02-02,4.212428092956543
2011-02-03,4.307676315307617
2011-02-04,4.342460632324219
2011-02-07,4.343290328979492
2011-02-08,4.418659210205078
2011-02-09,4.382216930389404
2011-02-10,4.402923107147217
2011-02-11,4.44681978225708
2011-02-14,4.413691520690918
2011-02-15,4.375592231750488
2011-02-16,4.387186527252197
2011-02-17,4.388845443725586
2011-02-18,4.407920837402344
2011-02-22,4.27025032043457
2011-02-23,4.170729637145996
2011-02-24,4.198096752166748
2011-02-25,4.301765441894531
2011-02-28,4.3183512687683105
2011-03-01,4.197268486022949
2011-03-02,4.301765441894531
2011-03-03,4.402945518493652
2011-03-04,4.474268436431885
2011-03-07,4.446071147918701
2011-03-08,4.497488975524902
2011-03-09,4.559688568115234
2011-03-10,4.505782127380371
2011-03-11,4.534809112548828
2011-03-14,4.465974807739258
2011-03-15,4.42533540725708
2011-03-16,4.422018051147461
2011-03-17,4.430314064025879
2011-03-18,4.477583885192871
2011-03-21,4.558030605316162
2011-03-22,4.543932914733887
2011-03-23,4.548078536987305
2011-03-24,4.63681697845459
2011-03-25,4.7048234939575195
2011-03-28,4.713944911956787
2011-03-29,4.821760654449463
2011-03-30,4.917963027954102
2011-03-31,4.964405059814453
2011-04-01,5.0639262199401855
2011-04-04,5.076365947723389
2011-04-05,5.126954078674316
2011-04-06,5.10041618347168
2011-04-07,5.157641410827637
2011-04-08,5.211546421051025
2011-04-11,5.224817752838135
2011-04-12,5.18998384475708
2011-04-13,5.223989009857178
2011-04-14,5.298626899719238
2011-04-15,5.288676738739014
2011-04-18,5.102902412414551
2011-04-19,5.1153435707092285
2011-04-20,5.2223286628723145
2011-04-21,5.052314281463623
2011-04-25,5.029094219207764
2011-04-26,5.066413402557373
2011-04-27,5.107880592346191
2011-04-28,5.092121601104736
2011-04-29,5.131101608276367
2011-05-02,4.941181182861328
2011-05-03,4.935377597808838
2011-05-04,4.863226413726807
2011-05-05,4.902202129364014
2011-05-06,4.959428787231445
2011-05-09,5.02079963684082
2011-05-10,5.1103692054748535
2011-05-11,5.078024864196777
2011-05-12,5.227598667144775
2011-05-13,5.142838954925537
2011-05-16,5.019858360290527
2011-05-17,4.884409427642822
2011-05-18,5.004899024963379
2011-05-19,5.022349834442139
2011-05-20,4.900197505950928
2011-05-23,5.029829025268555
2011-05-24,4.985786437988281
2011-05-25,5.024840831756592
2011-05-26,5.140344142913818
2011-05-27,5.186879634857178
2011-05-31,5.2483720779418945
2011-06-01,5.112923622131348
2011-06-02,5.165274620056152
2011-06-03,4.966674327850342
2011-06-06,4.897705078125
2011-06-07,5.014039993286133
2011-06-08,4.965013027191162
2011-06-09,5.032320976257324
2011-06-10,4.883578300476074
2011-06-13,4.944237232208252
2011-06-14,5.091317176818848
2011-06-15,5.035643577575684
2011-06-16,5.052264213562012
2011-06-17,5.063897609710693
2011-06-20,5.273301601409912
2011-06-21,5.3921284675598145
2011-06-22,5.4037628173828125
2011-06-23,5.5009846687316895
2011-06-24,5.393790245056152
2011-06-27,5.487689018249512
2011-06-28,5.546687126159668
2011-06-29,5.554998397827148
2011-06-30,5.557489395141602
2011-07-01,5.6364312171936035
2011-07-05,5.943888187408447
2011-07-06,5.956353664398193
2011-07-07,6.004549026489258
2011-07-08,5.958845138549805
2011-07-11,5.795146465301514
2011-07-12,5.7959771156311035
2011-07-13,5.841681957244873
2011-07-14,5.739470958709717
2011-07-15,5.747781753540039
2011-07-18,5.688784599304199
2011-07-19,5.808441162109375
2011-07-20,5.872426509857178
2011-07-21,5.574941158294678
2011-07-22,5.650558948516846
2011-07-25,5.569125652313232
2011-07-26,5.593221664428711
2011-07-27,5.509293556213379
2011-07-28,5.454451560974121
2011-07-29,5.477717876434326
2011-08-01,5.475225925445557
2011-08-02,5.1935272216796875
2011-08-03,5.291581630706787
2011-08-04,5.049770355224609
2011-08-05,4.893549919128418
2011-08-08,4.458125114440918
2011-08-09,4.790508270263672
2011-08-10,4.683316230773926
2011-08-11,4.823215961456299
2011-08-12,4.894830703735352
2011-08-15,4.968111515045166
2011-08-16,4.897328853607178
2011-08-17,4.845698833465576
2011-08-18,4.598377704620361
2011-08-19,4.450148582458496
2011-08-22,4.52676248550415
2011-08-23,4.8007307052612305
2011-08-24,4.906489372253418
2011-08-25,4.790739059448242
2011-08-26,4.941464900970459
2011-08-29,5.0763678550720215
2011-08-30,5.064711093902588
2011-08-31,5.110508918762207
2011-09-01,5.094688415527344
2011-09-02,4.966446399688721
2011-09-06,4.984766960144043
2011-09-07,5.210437774658203
2011-09-08,5.2878828048706055
2011-09-09,5.388643741607666
2011-09-12,5.514387607574463
2011-09-13,5.632635116577148
2011-09-14,5.604323863983154
2011-09-15,5.660950183868408
2011-09-16,5.732564449310303
2011-09-19,5.791689872741699
2011-09-20,5.612651348114014
2011-09-21,5.5052289962768555
2011-09-22,5.382814884185791
2011-09-23,5.5410356521606445
2011-09-26,5.641795635223389
2011-09-27,5.615149974822998
2011-09-28,5.526045322418213
2011-09-29,5.590167045593262
2011-09-30,5.207108020782471
2011-10-03,5.0155792236328125
2011-10-04,5.255406856536865
2011-10-05,5.25124454498291
2011-10-06,5.396971702575684
2011-10-07,5.475247859954834
2011-10-10,5.554358959197998
2011-10-11,5.502730369567871
2011-10-12,5.494401931762695
2011-10-13,5.591000080108643
2011-10-14,5.61431360244751
2011-10-17,5.666779041290283
2011-10-18,5.658451080322266
2011-10-19,5.519383430480957
2011-10-20,5.965729713439941
2011-10-21,6.117290019989014
2011-10-24,6.141438961029053
2011-10-25,6.011532306671143
2011-10-26,6.029853343963623
2011-10-27,6.13311243057251
2011-10-28,5.928259372711182
2011-10-31,5.907438278198242
2011-11-01,5.9116034507751465
2011-11-02,6.0473408699035645
2011-11-03,6.0598320960998535
2011-11-04,6.0598320960998535
2011-11-07,6.088143348693848
2011-11-08,6.128948211669922
2011-11-09,5.958791732788086
2011-11-10,6.021349906921387
2011-11-11,6.21402645111084
2011-11-14,6.205686569213867
2011-11-15,6.289094924926758
2011-11-16,6.2223663330078125
2011-11-17,6.055549621582031
2011-11-18,6.0280232429504395
2011-11-21,5.987153053283691
2011-11-22,5.9763078689575195
2011-11-23,5.859537601470947
2011-11-25,5.645171642303467
2011-11-28,5.742761135101318
2011-11-29,5.838682174682617
2011-11-30,6.024686336517334
2011-12-01,6.024686336517334
2011-12-02,6.0221848487854
2011-12-05,6.170652866363525
2011-12-06,6.118938446044922
2011-12-07,6.200680732727051
2011-12-08,6.083906650543213
2011-12-09,6.278251647949219
2011-12-12,6.188169479370117
2011-12-13,6.068894863128662
2011-12-14,5.892897605895996
2011-12-15,5.9637956619262695
2011-12-16,6.0738983154296875
2011-12-19,5.968803405761719
2011-12-20,6.068057537078857
2011-12-21,6.041367530822754
2011-12-22,5.906243324279785
2011-12-23,5.9187541007995605
2011-12-27,6.009671211242676
2011-12-28,5.980479717254639
2011-12-29,5.9512858390808105
2011-12-30,5.851192474365234
2012-01-03,5.793641567230225
2012-01-04,5.786134719848633
2012-01-05,5.790304660797119
2012-01-06,5.814493179321289
2012-01-09,5.888726711273193
2012-01-10,6.063055992126465
2012-01-11,6.083071231842041
2012-01-12,6.689462661743164
2012-01-13,6.719487190246582
2012-01-17,6.712817192077637
2012-01-18,6.780378818511963
2012-01-19,6.708645820617676
2012-01-20,6.671943187713623
2012-01-23,6.713650226593018
2012-01-24,6.731166839599609
2012-01-25,6.739508628845215
2012-01-26,6.659433364868164
2012-01-27,6.707812309265137
2012-01-30,6.747015953063965
2012-01-31,6.737004280090332
2012-02-01,6.822082996368408
2012-02-02,6.661936283111572
2012-02-03,6.77370548248291
2012-02-06,6.843769073486328
2012-02-07,7.096501350402832
2012-02-08,6.960542678833008
2012-02-09,6.948864459991455
2012-02-10,6.929682731628418
2012-02-13,7.060635566711426
2012-02-14,7.050624847412109
2012-02-15,6.9780592918396
2012-02-16,6.955536842346191
2012-02-17,6.90299129486084
2012-02-21,6.953869819641113
2012-02-22,6.9788947105407715
2012-02-23,7.089152812957764
2012-02-24,7.044045448303223
2012-02-27,7.302154064178467
2012-02-28,7.230315685272217
2012-02-29,7.1392717361450195
2012-03-01,7.308836936950684
2012-03-02,7.234494686126709
2012-03-05,7.243680953979492
2012-03-06,7.155975818634033
2012-03-07,7.308836936950684
2012-03-08,7.306328296661377
2012-03-09,7.297976970672607
2012-03-12,7.296305179595947
2012-03-13,7.374824523925781
2012-03-14,7.319694995880127
2012-03-15,7.290456295013428
2012-03-16,7.1676716804504395
2012-03-19,7.21027135848999
2012-03-20,7.2562103271484375
2012-03-21,7.3347272872924805
2012-03-22,7.329715728759766
2012-03-23,7.186882972717285
2012-03-26,7.594505786895752
2012-03-27,7.603693962097168
2012-03-28,7.626245498657227
2012-03-29,7.612883567810059
2012-03-30,7.5644330978393555
2012-04-02,7.6730217933654785
2012-04-03,7.759060859680176
2012-04-04,7.737340927124023
2012-04-05,7.797482490539551
2012-04-09,7.769920349121094
2012-04-10,7.587823390960693
2012-04-11,7.709775924682617
2012-04-12,8.181716918945312
2012-04-13,8.217635154724121
2012-04-16,8.18673324584961
2012-04-17,8.280285835266113
2012-04-18,8.324555397033691
2012-04-19,8.259400367736816
2012-04-20,8.30784797668457
2012-04-23,8.303674697875977
2012-04-24,8.096519470214844
2012-04-25,8.143293380737305
2012-04-26,8.145801544189453
2012-04-27,8.30951976776123
2012-04-30,8.220142364501953
2012-05-01,8.217635154724121
2012-05-02,8.333745002746582
2012-05-03,8.267753601074219
2012-05-04,8.058930397033691
2012-05-07,8.018003463745117
2012-05-08,8.00379753112793
2012-05-09,8.077305793762207
2012-05-10,8.154151916503906
2012-05-11,8.239355087280273
2012-05-14,8.19842529296875
2012-05-15,8.117402076721191
2012-05-16,8.202600479125977
2012-05-17,7.969914436340332
2012-05-18,7.688683986663818
2012-05-21,7.857754230499268
2012-05-22,8.10049057006836
2012-05-23,8.200926780700684
2012-05-24,8.311409950256348
2012-05-25,8.338196754455566
2012-05-29,7.7397379875183105
2012-05-30,7.492822170257568
2012-05-31,7.645995616912842
2012-06-01,7.498684883117676
2012-06-04,7.14714241027832
2012-06-05,7.332956790924072
2012-06-06,7.438418388366699
2012-06-07,7.320403099060059
2012-06-08,7.340490818023682
2012-06-11,7.173928260803223
2012-06-12,7.3589043617248535
2012-06-13,7.0366597175598145
2012-06-14,7.263486385345459
2012-06-15,7.358067512512207
2012-06-18,7.526304721832275
2012-06-19,7.611678600311279
2012-06-20,7.576527118682861
2012-06-21,7.373972415924072
2012-06-22,7.253441333770752
2012-06-25,7.246747016906738
2012-06-26,7.259304046630859
2012-06-27,6.953797340393066
2012-06-28,6.848334789276123
2012-06-29,6.952120780944824
2012-07-02,7.02243185043335
2012-07-03,6.968026161193848
2012-07-05,7.037497520446777
2012-07-06,7.025777816772461
2012-07-09,7.0667924880981445
2012-07-10,6.9973225593566895
2012-07-11,6.694325923919678
2012-07-12,6.93538236618042
2012-07-13,6.78053617477417
2012-07-16,6.7453837394714355
2012-07-17,6.576309680938721
2012-07-18,6.656661033630371
2012-07-19,6.804811477661133
2012-07-20,6.526925563812256
2012-07-23,6.75459098815918
2012-07-24,6.588027477264404
2012-07-25,6.616484642028809
2012-07-26,7.750619888305664
2012-07-27,7.695376873016357
2012-07-30,7.692867279052734
2012-07-31,7.6058197021484375
2012-08-01,7.373972415924072
2012-08-02,7.476084232330322
2012-08-03,7.5706682205200195
2012-08-06,7.543878555297852
2012-08-07,7.6233954429626465
2012-08-08,7.7397379875183105
2012-08-09,7.667759418487549
2012-08-10,7.569826602935791
2012-08-13,7.610004901885986
2012-08-14,7.560619354248047
2012-08-15,7.541372776031494
2012-08-16,7.741021633148193
2012-08-17,7.864334583282471
2012-08-20,7.880270481109619
2012-08-21,7.89117431640625
2012-08-22,8.07404613494873
2012-08-23,8.052236557006836
2012-08-24,8.065656661987305
2012-08-27,8.117670059204102
2012-08-28,8.111797332763672
2012-08-29,8.05643367767334
2012-08-30,8.009454727172852
2012-08-31,8.009454727172852
2012-09-04,8.336612701416016
2012-09-05,8.240981101989746
2012-09-06,8.462442398071289
2012-09-07,8.439790725708008
2012-09-10,8.417981147766113
2012-09-11,8.327385902404785
2012-09-12,8.262791633605957
2012-09-13,8.199042320251465
2012-09-14,8.136962890625
2012-09-17,8.209944725036621
2012-09-18,8.127737045288086
2012-09-19,8.133610725402832
2012-09-20,8.132768630981445
2012-09-21,8.167166709899902
2012-09-24,8.158770561218262
2012-09-25,8.131933212280273
2012-09-26,8.155418395996094
2012-09-27,8.381070137023926
2012-09-28,8.295507431030273
2012-10-01,8.220009803771973
2012-10-02,8.228399276733398
2012-10-03,8.168841361999512
2012-10-04,8.338289260864258
2012-10-05,8.594143867492676
2012-10-08,8.514449119567871
2012-10-09,8.282084465026855
2012-10-10,8.237625122070312
2012-10-11,8.173033714294434
2012-10-12,8.152059555053711
2012-10-15,8.128575325012207
2012-10-16,8.037139892578125
2012-10-17,8.071531295776367
2012-10-18,8.053075790405273
2012-10-19,7.882787227630615
2012-10-22,7.927247524261475
2012-10-23,7.983448028564453
2012-10-24,7.982612133026123
2012-10-25,7.791351318359375
2012-10-26,7.724242687225342
2012-10-31,8.069012641906738
2012-11-01,8.133610725402832
2012-11-02,7.933119297027588
2012-11-05,7.941506862640381
2012-11-06,7.881107330322266
2012-11-07,7.679782867431641
2012-11-08,7.717530727386475
2012-11-09,7.734309196472168
2012-11-12,7.661327362060547
2012-11-13,7.581637382507324
2012-11-14,7.335011959075928
2012-11-15,7.288765907287598
2012-11-16,7.329124927520752
2012-11-19,7.509893894195557
2012-11-20,7.571270942687988
2012-11-21,7.552773475646973
2012-11-23,7.628444671630859
2012-11-26,7.5477294921875
2012-11-27,7.519984722137451
2012-11-28,7.626762390136719
2012-11-29,7.599856853485107
2012-11-30,7.535117149353027
2012-12-03,7.463649749755859
2012-12-04,7.011306285858154
2012-12-05,7.0886616706848145
2012-12-06,7.113043785095215
2012-12-07,7.220665454864502
2012-12-10,7.130702018737793
2012-12-11,7.253454208374023
2012-12-12,7.162649631500244
2012-12-13,7.17441987991333
2012-12-14,7.152560710906982
2012-12-17,7.331647872924805
2012-12-18,7.30474328994751
2012-12-19,7.468698501586914
2012-12-20,7.488034248352051
2012-12-21,7.401432514190674
2012-12-24,7.40311336517334
2012-12-26,7.321556568145752
2012-12-27,7.371166229248047
2012-12-28,7.3543477058410645
2012-12-31,7.429179668426514
2013-01-02,7.721773147583008
2013-01-03,7.715046405792236
2013-01-04,7.704954624176025
2013-01-07,7.596495151519775
2013-01-08,7.723454475402832
2013-01-09,7.852935791015625
2013-01-10,7.822665214538574
2013-01-11,7.692343235015869
2013-01-14,7.707479476928711
2013-01-15,7.7806267738342285
2013-01-16,7.815096378326416
2013-01-17,7.902538776397705
2013-01-18,7.906744003295898
2013-01-22,7.907585620880127
2013-01-23,7.759603500366211
2013-01-24,7.867231369018555
2013-01-25,8.059768676757812
2013-01-28,7.965595245361328
2013-01-29,7.902538776397705
2013-01-30,7.940376281738281
2013-01-31,8.716421127319336
2013-02-01,8.740802764892578
2013-02-04,8.589459419250488
2013-02-05,8.705492973327637
2013-02-06,8.659247398376465
2013-02-07,8.66429328918457
2013-02-08,8.747533798217773
2013-02-11,8.67690658569336
2013-02-12,8.656723976135254
2013-02-13,8.668498992919922
2013-02-14,8.723148345947266
2013-02-15,8.72482967376709
2013-02-19,8.697083473205566
2013-02-20,8.53901481628418
2013-02-21,8.499420166015625
2013-02-22,8.529746055603027
2013-02-25,8.53311824798584
2013-02-26,8.636739730834961
2013-02-27,8.699082374572754
2013-02-28,8.760576248168945
2013-03-01,8.684760093688965
2013-03-04,8.734464645385742
2013-03-05,8.785848617553711
2013-03-06,8.780795097351074
2013-03-07,8.746258735656738
2013-03-08,8.820391654968262
2013-03-11,8.765632629394531
2013-03-12,8.670438766479492
2013-03-13,8.659488677978516
2013-03-14,8.634211540222168
2013-03-15,8.509530067443848
2013-03-18,8.52890396118164
2013-03-19,8.474146842956543
2013-03-20,8.621575355529785
2013-03-21,8.582820892333984
2013-03-22,8.602202415466309
2013-03-25,8.548282623291016
2013-03-26,8.585350036621094
2013-03-27,8.689815521240234
2013-03-28,8.772374153137207
2013-04-01,8.65864372253418
2013-04-02,8.644319534301758
2013-04-03,8.565973281860352
2013-04-04,8.72603702545166
2013-04-05,8.932435035705566
2013-04-08,9.153159141540527
2013-04-09,9.134627342224121
2013-04-10,9.153999328613281
2013-04-11,9.159055709838867
2013-04-12,9.04448127746582
2013-04-15,8.829659461975098
2013-04-16,8.907166481018066
2013-04-17,8.897893905639648
2013-04-18,8.94760513305664
2013-04-19,9.1034517288208
2013-04-22,9.232345581054688
2013-04-23,9.37471866607666
2013-04-24,9.439591407775879
2013-04-25,9.337648391723633
2013-04-26,9.140520095825195
2013-04-29,9.068071365356445
2013-04-30,9.028472900390625
2013-05-01,8.873464584350586
2013-05-02,9.132938385009766
2013-05-03,9.32922649383545
2013-05-06,9.425268173217773
2013-05-07,9.533944129943848
2013-05-08,9.37555980682373
2013-05-09,9.394094467163086
2013-05-10,9.583646774291992
2013-05-13,9.605549812316895
2013-05-14,9.658625602722168
2013-05-15,9.68305778503418
2013-05-16,9.535294532775879
2013-05-17,9.507428169250488
2013-05-20,9.47618579864502
2013-05-21,9.656033515930176
2013-05-22,9.391755104064941
2013-05-23,9.389217376708984
2013-05-24,9.389217376708984
2013-05-28,9.452546119689941
2013-05-29,9.42552661895752
2013-05-30,9.560620307922363
2013-05-31,9.45507526397705
2013-06-03,9.304781913757324
2013-06-04,9.171375274658203
2013-06-05,9.287055015563965
2013-06-06,9.467744827270508
2013-06-07,9.58510971069336
2013-06-10,9.605378150939941
2013-06-11,9.656033515930176
2013-06-12,9.51502799987793
2013-06-13,9.667855262756348
2013-06-14,9.683053970336914
2013-06-17,9.754823684692383
2013-06-18,9.930447578430176
2013-06-19,9.795352935791016
2013-06-20,9.502361297607422
2013-06-21,9.305627822875977
2013-06-24,9.388372421264648
2013-06-25,9.45423412322998
2013-06-26,9.531070709228516
2013-06-27,9.835882186889648
2013-06-28,9.925382614135742
2013-07-01,9.826593399047852
2013-07-02,9.786067008972168
2013-07-03,9.81899642944336
2013-07-05,10.031770706176758
2013-07-08,10.059637069702148
2013-07-09,10.14576244354248
2013-07-10,10.315472602844238
2013-07-11,10.377113342285156
2013-07-12,10.386397361755371
2013-07-15,10.349249839782715
2013-07-16,10.189664840698242
2013-07-17,10.056255340576172
2013-07-18,10.195576667785645
2013-07-19,10.34249496459961
2013-07-22,10.307032585144043
2013-07-23,10.307876586914062
2013-07-24,10.239486694335938
2013-07-25,9.991241455078125
2013-07-26,10.063011169433594
2013-07-29,10.07905387878418
2013-07-30,10.144068717956543
2013-07-31,10.229354858398438
2013-08-01,10.383023262023926
2013-08-02,10.411733627319336
2013-08-05,10.355154991149902
2013-08-06,10.311254501342773
2013-08-07,10.1162109375
2013-08-08,10.259746551513672
2013-08-09,10.332364082336426
2013-08-12,10.1516695022583
2013-08-13,10.295210838317871
2013-08-14,10.160114288330078
2013-08-15,9.883415222167969
2013-08-16,9.88002872467041
2013-08-19,9.96210765838623
2013-08-20,10.184653282165527
2013-08-21,10.001029968261719
2013-08-22,10.263347625732422
2013-08-23,10.238809585571289
2013-08-26,10.285348892211914
2013-08-27,10.183807373046875
