Date,CL
2010-11-08,27.439523696899414
2010-11-09,27.251930236816406
2010-11-10,27.23423194885254
2010-11-11,27.16697120666504
2010-11-12,27.106801986694336
2010-11-15,27.74040985107422
2010-11-16,27.188215255737305
2010-11-17,27.386430740356445
2010-11-18,27.683767318725586
2010-11-19,27.797027587890625
2010-11-22,27.747480392456055
2010-11-23,27.524477005004883
2010-11-24,27.59881591796875
2010-11-26,27.393508911132812
2010-11-29,27.32271385192871
2010-11-30,27.096176147460938
2010-12-01,27.33686637878418
2010-12-02,27.524477005004883
2010-12-03,27.591733932495117
2010-12-06,27.51739501953125
2010-12-07,27.669607162475586
2010-12-08,27.839521408081055
2010-12-09,27.67668914794922
2010-12-10,27.683767318725586
2010-12-13,28.0872859954834
2010-12-14,28.593460083007812
2010-12-15,28.667789459228516
2010-12-16,28.735055923461914
2010-12-17,28.671337127685547
2010-12-20,28.47311782836914
2010-12-21,28.28196907043457
2010-12-22,28.643016815185547
2010-12-23,28.504961013793945
2010-12-27,28.462491989135742
2010-12-28,28.593460083007812
2010-12-29,28.480194091796875
2010-12-30,28.42354965209961
2010-12-31,28.448339462280273
2011-01-03,28.243026733398438
2011-01-04,28.20409393310547
2011-01-05,28.027111053466797
2011-01-06,27.860755920410156
2011-01-07,27.726240158081055
2011-01-10,27.570491790771484
2011-01-11,27.683767318725586
2011-01-12,27.754547119140625
2011-01-13,27.719158172607422
2011-01-14,27.719158172607422
2011-01-18,27.751008987426758
2011-01-19,27.963394165039062
2011-01-20,27.9598331451416
2011-01-21,28.15228843688965
2011-01-24,28.45163917541504
2011-01-25,28.551410675048828
2011-01-26,28.508655548095703
2011-01-27,27.578556060791016
2011-01-28,27.435998916625977
2011-01-31,27.35761070251465
2011-02-01,27.336238861083984
2011-02-02,27.101032257080078
2011-02-03,27.058277130126953
2011-02-04,27.168733596801758
2011-02-07,27.182998657226562
2011-02-08,27.995506286621094
2011-02-09,27.90996742248535
2011-02-10,27.699716567993164
2011-02-11,28.1237850189209
2011-02-14,28.155853271484375
2011-02-15,27.881460189819336
2011-02-16,27.988378524780273
2011-02-17,27.938474655151367
2011-02-18,27.945608139038086
2011-02-22,28.009748458862305
2011-02-23,27.927783966064453
2011-02-24,27.674772262573242
2011-02-25,27.83869743347168
2011-02-28,27.981243133544922
2011-03-01,27.667634963989258
2011-03-02,27.546476364135742
2011-03-03,27.82088279724121
2011-03-04,27.617748260498047
2011-03-07,27.63199806213379
2011-03-08,27.86363983154297
2011-03-09,28.15228843688965
2011-03-10,28.14516258239746
2011-03-11,28.2164306640625
2011-03-14,27.892148971557617
2011-03-15,27.535783767700195
2011-03-16,27.31840705871582
2011-03-17,27.332670211791992
2011-03-18,27.42176055908203
2011-03-21,27.942054748535156
2011-03-22,27.949161529541016
2011-03-23,27.89926528930664
2011-03-24,28.615556716918945
2011-03-25,28.56210708618164
2011-03-28,28.683277130126953
2011-03-29,28.6583194732666
2011-03-30,28.939842224121094
2011-03-31,28.77948760986328
2011-04-01,28.693958282470703
2011-04-04,28.87213897705078
2011-04-05,28.807981491088867
2011-04-06,29.053882598876953
2011-04-07,29.06456756591797
2011-04-08,28.96478271484375
2011-04-11,29.082378387451172
2011-04-12,29.41379737854004
2011-04-13,29.082378387451172
2011-04-14,29.16435432434082
2011-04-15,29.15365982055664
2011-04-18,28.98973846435547
2011-04-19,29.01467514038086
2011-04-20,28.961212158203125
2011-04-21,28.946866989135742
2011-04-25,28.677675247192383
2011-04-26,28.910978317260742
2011-04-27,29.094018936157227
2011-04-28,29.779565811157227
2011-04-29,30.274877548217773
2011-05-02,30.34665298461914
2011-05-03,30.400495529174805
2011-05-04,30.741470336914062
2011-05-05,30.472272872924805
2011-05-06,30.465103149414062
2011-05-09,30.500999450683594
2011-05-10,30.673269271850586
2011-05-11,30.533296585083008
2011-05-12,31.30138397216797
2011-05-13,31.064502716064453
2011-05-16,30.84913444519043
2011-05-17,30.964000701904297
2011-05-18,30.942461013793945
2011-05-19,31.190113067626953
2011-05-20,31.064502716064453
2011-05-23,30.892213821411133
2011-05-24,30.723522186279297
2011-05-25,30.536880493164062
2011-05-26,30.623016357421875
2011-05-27,30.766590118408203
2011-05-31,31.416231155395508
2011-06-01,31.19371223449707
2011-06-02,30.680444717407227
2011-06-03,30.188724517822266
2011-06-06,30.303586959838867
2011-06-07,30.109769821166992
2011-06-08,30.224618911743164
2011-06-09,30.544057846069336
2011-06-10,30.400495529174805
2011-06-13,30.630207061767578
2011-06-14,31.082433700561523
2011-06-15,30.780956268310547
2011-06-16,31.071666717529297
2011-06-17,31.5418643951416
2011-06-20,31.983327865600586
2011-06-21,31.915132522583008
2011-06-22,31.416231155395508
2011-06-23,30.942461013793945
2011-06-24,30.673269271850586
2011-06-27,30.65532684326172
2011-06-28,30.802474975585938
2011-06-29,31.132688522338867
2011-06-30,31.373170852661133
2011-07-01,31.75361442565918
2011-07-05,31.577749252319336
2011-07-06,31.735671997070312
2011-07-07,31.864887237548828
2011-07-08,31.735671997070312
2011-07-11,31.692602157592773
2011-07-12,31.56698226928711
2011-07-13,31.549028396606445
2011-07-14,31.254718780517578
2011-07-15,31.947450637817383
2011-07-18,31.581336975097656
2011-07-19,31.771560668945312
2011-07-20,31.785917282104492
2011-07-21,31.943849563598633
2011-07-22,31.654823303222656
2011-07-25,31.35135269165039
2011-07-26,31.391088485717773
2011-07-27,30.88532066345215
2011-07-28,30.66493797302246
2011-07-29,30.484296798706055
2011-08-01,30.354249954223633
2011-08-02,30.628808975219727
2011-08-03,30.462617874145508
2011-08-04,29.833999633789062
2011-08-05,30.401212692260742
2011-08-08,29.913480758666992
2011-08-09,30.0941219329834
2011-08-10,28.96695327758789
2011-08-11,30.408437728881836
2011-08-12,30.831127166748047
2011-08-15,31.163496017456055
2011-08-16,31.149045944213867
2011-08-17,31.18155288696289
2011-08-18,30.722732543945312
2011-08-19,30.704679489135742
2011-08-22,30.780542373657227
2011-08-23,31.4344539642334
2011-08-24,31.539236068725586
2011-08-25,31.376644134521484
2011-08-26,31.73429298400879
2011-08-29,32.43156433105469
2011-08-30,32.745880126953125
2011-08-31,32.503807067871094
2011-09-01,32.47853469848633
2011-09-02,31.979965209960938
2011-09-06,32.14977264404297
2011-09-07,33.16857147216797
2011-09-08,32.68084716796875
2011-09-09,32.13893127441406
2011-09-12,31.69095230102539
2011-09-13,32.3195686340332
2011-09-14,33.01683044433594
2011-09-15,33.34196472167969
2011-09-16,33.82968521118164
2011-09-19,33.714088439941406
2011-09-20,33.9453125
2011-09-21,32.511051177978516
2011-09-22,31.578962326049805
2011-09-23,32.12447738647461
2011-09-26,32.8361930847168
2011-09-27,32.901222229003906
2011-09-28,32.05583572387695
2011-09-29,32.34847640991211
2011-09-30,32.03776931762695
2011-10-03,31.90049934387207
2011-10-04,31.943849563598633
2011-10-05,32.33402633666992
2011-10-06,32.58330154418945
2011-10-07,32.66276931762695
2011-10-10,33.143272399902344
2011-10-11,32.641109466552734
2011-10-12,32.95541000366211
2011-10-13,32.915679931640625
2011-10-14,33.360042572021484
2011-10-17,32.8542594909668
2011-10-18,33.360042572021484
2011-10-19,33.3022346496582
2011-10-20,33.099918365478516
2011-10-21,34.14701461791992
2011-10-24,33.17264175415039
2011-10-25,32.71454620361328
2011-10-26,32.918128967285156
2011-10-27,33.20536804199219
2011-10-28,33.16536331176758
2011-10-31,32.85633087158203
2011-11-01,32.027374267578125
2011-11-02,31.97284698486328
2011-11-03,32.1837158203125
2011-11-04,32.016456604003906
2011-11-07,32.15826416015625
2011-11-08,32.51819610595703
2011-11-09,31.7946834564209
2011-11-10,32.04554748535156
2011-11-11,32.42002868652344
2011-11-14,32.23097610473633
2011-11-15,32.2818717956543
2011-11-16,32.22734069824219
2011-11-17,32.009185791015625
2011-11-18,32.2164306640625
2011-11-21,31.79106330871582
2011-11-22,32.06736373901367
2011-11-23,31.442028045654297
2011-11-25,31.53291130065918
2011-11-28,32.096458435058594
2011-11-29,32.61272048950195
2011-11-30,33.26716232299805
2011-12-01,32.76179504394531
2011-12-02,32.790870666503906
2011-12-05,32.87450408935547
2011-12-06,32.918128967285156
2011-12-07,33.158103942871094
2011-12-08,32.92177200317383
2011-12-09,32.88904571533203
2011-12-12,32.79816818237305
2011-12-13,32.60908508300781
2011-12-14,32.4672966003418
2011-12-15,32.93267822265625
2011-12-16,32.68180465698242
2011-12-19,32.6890754699707
2011-12-20,33.28535079956055
2011-12-21,33.801631927490234
2011-12-22,33.598026275634766
2011-12-23,33.84524917602539
2011-12-27,33.9361457824707
2011-12-28,33.714359283447266
2011-12-29,33.89252853393555
2011-12-30,33.590755462646484
2012-01-03,33.11446762084961
2012-01-04,32.93994903564453
2012-01-05,32.772701263427734
2012-01-06,32.64908218383789
2012-01-09,32.641815185546875
2012-01-10,32.52183532714844
2012-01-11,32.18007278442383
2012-01-12,32.19462585449219
2012-01-13,32.1837158203125
2012-01-17,32.6236457824707
2012-01-18,32.834503173828125
2012-01-19,32.71089172363281
2012-01-20,32.56818771362305
2012-01-23,32.33763885498047
2012-01-24,32.29373550415039
2012-01-25,32.729190826416016
2012-01-26,33.42812728881836
2012-01-27,33.08049774169922
2012-01-30,32.754817962646484
2012-01-31,33.19758987426758
2012-02-01,33.34763717651367
2012-02-02,33.25979995727539
2012-02-03,33.497657775878906
2012-02-06,33.387882232666016
2012-02-07,33.497657775878906
2012-02-08,33.472023010253906
2012-02-09,33.578163146972656
2012-02-10,33.36225128173828
2012-02-13,33.53424835205078
2012-02-14,33.629390716552734
2012-02-15,33.724544525146484
2012-02-16,34.149017333984375
2012-02-17,34.12339401245117
2012-02-21,34.167327880859375
2012-02-22,34.08313751220703
2012-02-23,34.152671813964844
2012-02-24,34.141693115234375
2012-02-27,33.80870819091797
2012-02-28,34.02095031738281
2012-02-29,34.09779739379883
2012-03-01,33.97703170776367
2012-03-02,34.10511016845703
2012-03-05,34.15999984741211
2012-03-06,34.15633773803711
2012-03-07,33.96971893310547
2012-03-08,34.37590026855469
2012-03-09,34.390541076660156
2012-03-12,34.57350540161133
2012-03-13,34.84794616699219
2012-03-14,34.81867599487305
2012-03-15,34.91748046875
2012-03-16,34.68694305419922
2012-03-19,34.899192810058594
2012-03-20,35.00165939331055
2012-03-21,35.191932678222656
2012-03-22,35.232181549072266
2012-03-23,35.10776901245117
2012-03-26,35.4261360168457
2012-03-27,35.389549255371094
2012-03-28,35.148006439208984
2012-03-29,35.38222122192383
2012-03-30,35.781089782714844
2012-04-02,36.022613525390625
2012-04-03,35.94575881958008
2012-04-04,35.80669021606445
2012-04-05,35.92013168334961
2012-04-09,35.51029968261719
2012-04-10,35.191932678222656
2012-04-11,35.32733154296875
2012-04-12,35.656673431396484
2012-04-13,35.572513580322266
2012-04-16,35.7408447265625
2012-04-17,36.077491760253906
2012-04-18,36.0445671081543
2012-04-19,35.92745590209961
2012-04-20,36.4135627746582
2012-04-23,35.98637771606445
2012-04-24,36.24784851074219
2012-04-25,36.67133712768555
2012-04-26,36.630828857421875
2012-04-27,36.22945022583008
2012-04-30,36.4356575012207
2012-05-01,36.49458312988281
2012-05-02,36.95490264892578
2012-05-03,36.82233428955078
2012-05-04,36.50563430786133
2012-05-07,36.678714752197266
2012-05-08,36.524044036865234
2012-05-09,36.487213134765625
2012-05-10,36.69713592529297
2012-05-11,36.57191467285156
2012-05-14,36.4614372253418
2012-05-15,37.20901107788086
2012-05-16,37.31212615966797
2012-05-17,36.75603485107422
2012-05-18,36.38041687011719
2012-05-21,36.44301986694336
2012-05-22,36.527732849121094
2012-05-23,36.23312759399414
2012-05-24,36.50563430786133
2012-05-25,36.384117126464844
2012-05-29,36.590328216552734
2012-05-30,36.39514923095703
2012-05-31,36.19997024536133
2012-06-01,35.529747009277344
2012-06-04,35.783836364746094
2012-06-05,35.81331253051758
2012-06-06,36.21100997924805
2012-06-07,36.36568832397461
2012-06-08,36.88863754272461
2012-06-11,36.82233428955078
2012-06-12,36.84443283081055
2012-06-13,36.90335464477539
2012-06-14,37.31212615966797
2012-06-15,37.38945770263672
2012-06-18,37.441009521484375
2012-06-19,37.30476379394531
2012-06-20,37.094852447509766
2012-06-21,36.623477935791016
2012-06-22,36.789188385009766
2012-06-25,36.575599670410156
2012-06-26,36.86284637451172
2012-06-27,37.37841796875
2012-06-28,37.55885696411133
2012-06-29,38.33587646484375
2012-07-02,38.19594192504883
2012-07-03,38.52368927001953
2012-07-05,38.53843688964844
2012-07-06,38.40584945678711
2012-07-09,38.39480209350586
2012-07-10,38.26223373413086
2012-07-11,38.23646926879883
2012-07-12,38.155433654785156
2012-07-13,38.83672332763672
2012-07-16,38.43532180786133
2012-07-17,38.726234436035156
2012-07-18,38.770442962646484
2012-07-19,38.895626068115234
2012-07-20,38.48816680908203
2012-07-23,38.076988220214844
2012-07-24,37.82137680053711
2012-07-25,37.876953125
2012-07-26,39.40684127807617
2012-07-27,39.69947052001953
2012-07-30,39.81061553955078
2012-07-31,39.76987075805664
2012-08-01,39.48833084106445
2012-08-02,39.0327033996582
2012-08-03,39.436485290527344
2012-08-06,39.39572525024414
2012-08-07,38.85118865966797
2012-08-08,38.995662689208984
2012-08-09,38.87711715698242
2012-08-10,39.0327033996582
2012-08-13,39.09938049316406
2012-08-14,39.051231384277344
2012-08-15,39.08086013793945
2012-08-16,39.20309829711914
2012-08-17,39.33275604248047
2012-08-20,39.247554779052734
2012-08-21,39.15494918823242
2012-08-22,39.0327033996582
2012-08-23,38.78822326660156
2012-08-24,39.18086624145508
2012-08-27,39.191993713378906
2012-08-28,39.39572525024414
2012-08-29,39.42536926269531
2012-08-30,39.19569396972656
2012-08-31,39.380916595458984
2012-09-04,39.718017578125
2012-09-05,39.45130920410156
2012-09-06,39.81801986694336
2012-09-07,39.3772087097168
2012-09-10,38.41408157348633
2012-09-11,38.08809280395508
2012-09-12,38.014015197753906
2012-09-13,38.7252311706543
2012-09-14,38.4326057434082
2012-09-17,38.95119857788086
2012-09-18,39.269779205322266
2012-09-19,39.225337982177734
2012-09-20,39.55872344970703
2012-09-21,39.46240997314453
2012-09-24,39.614295959472656
2012-09-25,39.506858825683594
2012-09-26,39.54389572143555
2012-09-27,39.76616287231445
2012-09-28,39.718017578125
2012-10-01,40.003238677978516
2012-10-02,39.97732162475586
2012-10-03,40.01806640625
2012-10-04,40.177345275878906
2012-10-05,40.17365646362305
2012-10-08,40.188453674316406
2012-10-09,39.79579544067383
2012-10-10,39.89210891723633
2012-10-11,40.01806640625
2012-10-12,39.966209411621094
2012-10-15,40.177345275878906
2012-10-16,40.22549819946289
2012-10-17,40.958953857421875
2012-10-18,40.977481842041016
2012-10-19,40.135581970214844
2012-10-22,40.116947174072266
2012-10-23,39.6848258972168
2012-10-24,39.69599533081055
2012-10-25,38.96586608886719
2012-10-26,38.69393539428711
2012-10-31,39.0999641418457
2012-11-01,39.438968658447266
2012-11-02,39.0999641418457
2012-11-05,39.200557708740234
2012-11-06,39.35327911376953
2012-11-07,39.103694915771484
2012-11-08,38.768428802490234
2012-11-09,38.69393539428711
2012-11-12,38.857818603515625
2012-11-13,38.846641540527344
2012-11-14,38.567256927490234
2012-11-15,38.65666198730469
2012-11-16,39.17074966430664
2012-11-19,39.82638168334961
2012-11-20,39.82638168334961
2012-11-21,39.785400390625
2012-11-23,40.232421875
2012-11-26,40.18027877807617
2012-11-27,40.09833526611328
2012-11-28,40.14303970336914
2012-11-29,40.236167907714844
2012-11-30,40.4186897277832
2012-12-03,40.265953063964844
2012-12-04,40.075984954833984
2012-12-05,39.93814468383789
2012-12-06,39.72954559326172
2012-12-07,40.37028121948242
2012-12-10,39.78168869018555
2012-12-11,40.1877326965332
2012-12-12,39.856197357177734
2012-12-13,39.546993255615234
2012-12-14,39.42779541015625
2012-12-17,39.56562042236328
2012-12-18,39.956764221191406
2012-12-19,39.49856185913086
2012-12-20,39.409156799316406
2012-12-21,39.15211868286133
2012-12-24,39.13349914550781
2012-12-26,39.00684356689453
2012-12-27,39.21546173095703
2012-12-28,38.75724411010742
2012-12-31,38.94350814819336
2013-01-02,39.60287857055664
2013-01-03,39.73325729370117
2013-01-04,40.1952018737793
2013-01-07,39.51718521118164
2013-01-08,39.606597900390625
2013-01-09,39.535823822021484
2013-01-10,40.00519561767578
2013-01-11,39.89344024658203
2013-01-14,40.20634841918945
2013-01-15,40.135581970214844
2013-01-16,40.16910934448242
2013-01-17,40.58260726928711
2013-01-18,40.60868453979492
2013-01-22,40.634910583496094
2013-01-23,40.76602554321289
2013-01-24,41.125709533691406
2013-01-25,41.26806640625
2013-01-28,41.26806640625
2013-01-29,41.55281448364258
2013-01-30,41.53032684326172
2013-01-31,40.22653579711914
2013-02-01,41.151939392089844
2013-02-04,40.7360725402832
2013-02-05,41.00956344604492
2013-02-06,41.14068603515625
2013-02-07,41.28306579589844
2013-02-08,40.646141052246094
2013-02-11,40.571224212646484
2013-02-12,40.48130416870117
2013-02-13,40.425106048583984
2013-02-14,40.586204528808594
2013-02-15,41.21937561035156
2013-02-19,41.92748260498047
2013-02-20,42.002403259277344
2013-02-21,42.36955261230469
2013-02-22,42.699256896972656
2013-02-25,42.7142448425293
2013-02-26,42.67677307128906
2013-02-27,42.88283920288086
2013-02-28,42.8715934753418
2013-03-01,42.751708984375
2013-03-04,43.025203704833984
2013-03-05,43.35115051269531
2013-03-06,43.21627426147461
2013-03-07,43.23875427246094
2013-03-08,43.36239242553711
2013-03-11,43.32492446899414
2013-03-12,43.107635498046875
2013-03-13,43.04768371582031
2013-03-14,42.650535583496094
2013-03-15,41.99115753173828
2013-03-18,42.05860137939453
2013-03-19,42.16349411010742
2013-03-20,42.93527603149414
2013-03-21,42.601844787597656
2013-03-22,42.86410140991211
2013-03-25,42.86035919189453
2013-03-26,43.9543342590332
2013-03-27,43.729549407958984
2013-03-28,44.220340728759766
2013-04-01,44.1004524230957
2013-04-02,44.54628372192383
2013-04-03,43.95059585571289
2013-04-04,43.864410400390625
2013-04-05,43.729549407958984
2013-04-08,44.10420608520508
2013-04-09,43.928104400634766
2013-04-10,44.31025314331055
2013-04-11,44.523807525634766
2013-04-12,44.34772872924805
2013-04-15,43.78574752807617
2013-04-16,44.7073974609375
2013-04-17,44.15291213989258
2013-04-18,44.42264938354492
2013-04-19,45.11223602294922
2013-04-22,45.37223434448242
2013-04-23,45.7565803527832
2013-04-24,44.42642593383789
2013-04-25,44.99917984008789
2013-04-26,44.83715057373047
2013-04-29,44.980342864990234
2013-04-30,44.99541091918945
2013-05-01,44.8936767578125
2013-05-02,45.49280548095703
2013-05-03,45.65106964111328
2013-05-06,45.293087005615234
2013-05-07,45.34209060668945
2013-05-08,45.413665771484375
2013-05-09,45.289329528808594
2013-05-10,45.48904037475586
2013-05-13,45.560630798339844
2013-05-14,46.48005676269531
2013-05-15,46.932247161865234
2013-05-16,47.01137161254883
2013-05-17,46.755130767822266
2013-05-20,46.385860443115234
2013-05-21,46.40846633911133
2013-05-22,46.28036880493164
2013-05-23,45.948753356933594
2013-05-24,46.09947967529297
2013-05-28,46.4461555480957
2013-05-29,44.90122604370117
2013-05-30,44.938880920410156
2013-05-31,43.58989715576172
2013-06-03,44.16265106201172
2013-06-04,44.36613845825195
2013-06-05,43.63511276245117
2013-06-06,43.740623474121094
2013-06-07,44.53947448730469
2013-06-10,44.328453063964844
2013-06-11,44.17771911621094
2013-06-12,43.83106994628906
2013-06-13,44.05714797973633
2013-06-14,44.328453063964844
2013-06-17,44.94643783569336
2013-06-18,44.99163055419922
2013-06-19,43.71047592163086
2013-06-20,42.105247497558594
2013-06-21,42.813655853271484
2013-06-24,42.31626892089844
2013-06-25,42.36900329589844
2013-06-26,42.95685958862305
2013-06-27,43.25076675415039
2013-06-28,43.1754035949707
2013-07-01,43.67279815673828
2013-07-02,43.49946594238281
2013-07-03,43.5748176574707
2013-07-05,43.6049690246582
2013-07-08,44.1475715637207
2013-07-09,44.449031829833984
2013-07-10,44.17771911621094
2013-07-11,44.42642593383789
2013-07-12,44.56961441040039
2013-07-15,44.328453063964844
2013-07-16,44.07221221923828
2013-07-17,43.981781005859375
2013-07-18,44.31336212158203
2013-07-19,44.63174057006836
2013-07-22,44.457401275634766
2013-07-23,44.27547836303711
2013-07-24,44.320953369140625
2013-07-25,45.19267272949219
2013-07-26,45.67023849487305
2013-07-29,45.54136657714844
2013-07-30,45.66263961791992
2013-07-31,45.38216781616211
2013-08-01,45.90521240234375
2013-08-02,45.88246154785156
2013-08-05,46.223575592041016
2013-08-06,46.231143951416016
2013-08-07,46.19325256347656
2013-08-08,46.170509338378906
2013-08-09,45.99618148803711
2013-08-12,46.208396911621094
2013-08-13,46.29936599731445
2013-08-14,45.98858642578125
2013-08-15,45.336692810058594
2013-08-16,45.078975677490234
2013-08-19,44.83640670776367
2013-08-20,44.790924072265625
2013-08-21,44.35128402709961
2013-08-22,44.30579376220703
2013-08-23,44.745445251464844
2013-08-26,44.13145446777344
2013-08-27,43.69181442260742
2013-08-28,43.411338806152344
2013-08-29,43.39619827270508
2013-08-30,43.790348052978516
2013-09-03,43.547786712646484
2013-09-04,43.81308364868164
2013-09-05,43.60843276977539
2013-09-06,43.96469497680664
2013-09-09,44.39676284790039
2013-09-10,44.41191864013672
2013-09-11,44.91220474243164
2013-09-12,44.9349365234375
2013-09-13,45.048648834228516
2013-09-16,45.49587631225586
2013-09-17,45.329105377197266
