Date,HDSN
2010-08-24,1.850000023841858
2010-08-25,1.7799999713897705
2010-08-26,1.7999999523162842
2010-08-27,1.7999999523162842
2010-08-30,1.7899999618530273
2010-08-31,1.9500000476837158
2010-09-01,1.7799999713897705
2010-09-02,1.7799999713897705
2010-09-03,1.8200000524520874
2010-09-07,1.7799999713897705
2010-09-08,1.7799999713897705
2010-09-09,1.7300000190734863
2010-09-10,1.7100000381469727
2010-09-13,1.659999966621399
2010-09-14,1.649999976158142
2010-09-15,1.649999976158142
2010-09-16,1.7100000381469727
2010-09-17,1.75
2010-09-20,1.6699999570846558
2010-09-21,1.649999976158142
2010-09-22,1.649999976158142
2010-09-23,1.649999976158142
2010-09-24,1.7100000381469727
2010-09-27,1.7400000095367432
2010-09-28,1.7000000476837158
2010-09-29,1.659999966621399
2010-09-30,1.6799999475479126
2010-10-01,1.6299999952316284
2010-10-04,1.6200000047683716
2010-10-05,1.600000023841858
2010-10-06,1.6200000047683716
2010-10-07,1.600000023841858
2010-10-08,1.6200000047683716
2010-10-11,1.559999942779541
2010-10-12,1.5800000429153442
2010-10-13,1.559999942779541
2010-10-14,1.5499999523162842
2010-10-15,1.5499999523162842
2010-10-18,1.6399999856948853
2010-10-19,1.659999966621399
2010-10-20,1.7200000286102295
2010-10-21,1.7200000286102295
2010-10-22,1.7999999523162842
2010-10-25,1.7599999904632568
2010-10-26,1.8799999952316284
2010-10-27,1.75
2010-10-28,1.7599999904632568
2010-10-29,1.7799999713897705
2010-11-01,1.7799999713897705
2010-11-02,1.7799999713897705
2010-11-03,1.7699999809265137
2010-11-04,1.649999976158142
2010-11-05,1.6799999475479126
2010-11-08,1.649999976158142
2010-11-09,1.7200000286102295
2010-11-10,1.6799999475479126
2010-11-11,1.6699999570846558
2010-11-12,1.649999976158142
2010-11-15,1.6399999856948853
2010-11-16,1.6200000047683716
2010-11-17,1.5499999523162842
2010-11-18,1.6100000143051147
2010-11-19,1.5499999523162842
2010-11-22,1.559999942779541
2010-11-23,1.5099999904632568
2010-11-24,1.5399999618530273
2010-11-26,1.5199999809265137
2010-11-29,1.5099999904632568
2010-11-30,1.5299999713897705
2010-12-01,1.5399999618530273
2010-12-02,1.4900000095367432
2010-12-03,1.5
2010-12-06,1.5
2010-12-07,1.559999942779541
2010-12-08,1.559999942779541
2010-12-09,1.590000033378601
2010-12-10,1.5399999618530273
2010-12-13,1.600000023841858
2010-12-14,1.5199999809265137
2010-12-15,1.5700000524520874
2010-12-16,1.5499999523162842
2010-12-17,1.6200000047683716
2010-12-20,1.6200000047683716
2010-12-21,1.649999976158142
2010-12-22,1.559999942779541
2010-12-23,1.659999966621399
2010-12-27,1.600000023841858
2010-12-28,1.6200000047683716
2010-12-29,1.6299999952316284
2010-12-30,1.600000023841858
2010-12-31,1.6399999856948853
2011-01-03,1.6299999952316284
2011-01-04,1.6699999570846558
2011-01-05,1.6399999856948853
2011-01-06,1.649999976158142
2011-01-07,1.659999966621399
2011-01-10,1.649999976158142
2011-01-11,1.7000000476837158
2011-01-12,1.690000057220459
2011-01-13,1.659999966621399
2011-01-14,1.7000000476837158
2011-01-18,1.7200000286102295
2011-01-19,1.7300000190734863
2011-01-20,1.7999999523162842
2011-01-21,1.9199999570846558
2011-01-24,1.9299999475479126
2011-01-25,1.9299999475479126
2011-01-26,2.069999933242798
2011-01-27,1.9600000381469727
2011-01-28,2.140000104904175
2011-01-31,2.0
2011-02-01,2.049999952316284
2011-02-02,2.059999942779541
2011-02-03,2.1700000762939453
2011-02-04,2.240000009536743
2011-02-07,2.25
2011-02-08,2.0899999141693115
2011-02-09,2.0
2011-02-10,2.049999952316284
2011-02-11,1.9500000476837158
2011-02-14,1.9900000095367432
2011-02-15,2.049999952316284
2011-02-16,1.9900000095367432
2011-02-17,2.009999990463257
2011-02-18,1.9700000286102295
2011-02-22,1.9500000476837158
2011-02-23,1.8899999856948853
2011-02-24,1.8700000047683716
2011-02-25,1.8799999952316284
2011-02-28,1.899999976158142
2011-03-01,1.909999966621399
2011-03-02,1.9299999475479126
2011-03-03,2.0
2011-03-04,1.9800000190734863
2011-03-07,1.9199999570846558
2011-03-08,2.0999999046325684
2011-03-09,2.049999952316284
2011-03-10,1.9500000476837158
2011-03-11,1.909999966621399
2011-03-14,1.899999976158142
2011-03-15,1.909999966621399
2011-03-16,1.9500000476837158
2011-03-17,1.899999976158142
2011-03-18,1.9199999570846558
2011-03-21,1.940000057220459
2011-03-22,1.9199999570846558
2011-03-23,1.9500000476837158
2011-03-24,1.9500000476837158
2011-03-25,1.940000057220459
2011-03-28,1.9700000286102295
2011-03-29,1.9299999475479126
2011-03-30,1.9500000476837158
2011-03-31,1.9500000476837158
2011-04-01,2.0
2011-04-04,1.940000057220459
2011-04-05,2.0
2011-04-06,1.940000057220459
2011-04-07,1.9600000381469727
2011-04-08,1.9600000381469727
2011-04-11,1.9199999570846558
2011-04-12,1.940000057220459
2011-04-13,1.8899999856948853
2011-04-14,1.9299999475479126
2011-04-15,1.9500000476837158
2011-04-18,1.9500000476837158
2011-04-19,1.899999976158142
2011-04-20,1.9500000476837158
2011-04-21,1.909999966621399
2011-04-25,1.840000033378601
2011-04-26,1.7799999713897705
2011-04-27,1.840000033378601
2011-04-28,1.850000023841858
2011-04-29,1.8200000524520874
2011-05-02,1.899999976158142
2011-05-03,1.8899999856948853
2011-05-04,1.9900000095367432
2011-05-05,1.8899999856948853
2011-05-06,1.9600000381469727
2011-05-09,1.899999976158142
2011-05-10,1.899999976158142
2011-05-11,1.9600000381469727
2011-05-12,1.8799999952316284
2011-05-13,1.8600000143051147
2011-05-16,1.8600000143051147
2011-05-17,1.850000023841858
2011-05-18,1.850000023841858
2011-05-19,1.8899999856948853
2011-05-20,1.8300000429153442
2011-05-23,1.8200000524520874
2011-05-24,1.8700000047683716
2011-05-25,1.8799999952316284
2011-05-26,1.840000033378601
2011-05-27,1.8300000429153442
2011-05-31,1.8300000429153442
2011-06-01,1.7799999713897705
2011-06-02,1.7699999809265137
2011-06-03,1.7799999713897705
2011-06-06,1.6799999475479126
2011-06-07,1.6399999856948853
2011-06-08,1.659999966621399
2011-06-09,1.6200000047683716
2011-06-10,1.649999976158142
2011-06-13,1.6200000047683716
2011-06-14,1.6200000047683716
2011-06-15,1.600000023841858
2011-06-16,1.6100000143051147
2011-06-17,1.649999976158142
2011-06-20,1.600000023841858
2011-06-21,1.600000023841858
2011-06-22,1.6200000047683716
2011-06-23,1.6299999952316284
2011-06-24,1.6100000143051147
2011-06-27,1.590000033378601
2011-06-28,1.6299999952316284
2011-06-29,1.659999966621399
2011-06-30,1.6399999856948853
2011-07-01,1.600000023841858
2011-07-05,1.600000023841858
2011-07-06,1.600000023841858
2011-07-07,1.690000057220459
2011-07-08,1.6699999570846558
2011-07-11,1.6399999856948853
2011-07-12,1.659999966621399
2011-07-13,1.690000057220459
2011-07-14,1.8200000524520874
2011-07-15,1.7400000095367432
2011-07-18,1.7300000190734863
2011-07-19,1.75
2011-07-20,1.7699999809265137
2011-07-21,1.7899999618530273
2011-07-22,1.809999942779541
2011-07-25,1.809999942779541
2011-07-26,1.7799999713897705
2011-07-27,1.7699999809265137
2011-07-28,1.8200000524520874
2011-07-29,1.7999999523162842
2011-08-01,1.7899999618530273
2011-08-02,1.6799999475479126
2011-08-03,1.7799999713897705
2011-08-04,1.5199999809265137
2011-08-05,1.4500000476837158
2011-08-08,1.309999942779541
2011-08-09,1.5499999523162842
2011-08-10,1.309999942779541
2011-08-11,1.3600000143051147
2011-08-12,1.4199999570846558
2011-08-15,1.409999966621399
2011-08-16,1.4299999475479126
2011-08-17,1.340000033378601
2011-08-18,1.340000033378601
2011-08-19,1.3300000429153442
2011-08-22,1.2400000095367432
2011-08-23,1.2999999523162842
2011-08-24,1.3200000524520874
2011-08-25,1.309999942779541
2011-08-26,1.4900000095367432
2011-08-29,1.4700000286102295
2011-08-30,1.4500000476837158
2011-08-31,1.4199999570846558
2011-09-01,1.3700000047683716
2011-09-02,1.409999966621399
2011-09-06,1.309999942779541
2011-09-07,1.2999999523162842
2011-09-08,1.3300000429153442
2011-09-09,1.2999999523162842
2011-09-12,1.2899999618530273
2011-09-13,1.350000023841858
2011-09-14,1.309999942779541
2011-09-15,1.2999999523162842
2011-09-16,1.2999999523162842
2011-09-19,1.2999999523162842
2011-09-20,1.2999999523162842
2011-09-21,1.2799999713897705
2011-09-22,1.190000057220459
2011-09-23,1.2000000476837158
2011-09-26,1.2400000095367432
2011-09-27,1.2000000476837158
2011-09-28,1.190000057220459
2011-09-29,1.190000057220459
2011-09-30,1.1699999570846558
2011-10-03,1.059999942779541
2011-10-04,1.0199999809265137
2011-10-05,1.0499999523162842
2011-10-06,1.059999942779541
2011-10-07,1.1399999856948853
2011-10-10,1.149999976158142
2011-10-11,1.100000023841858
2011-10-12,1.1699999570846558
2011-10-13,1.1699999570846558
2011-10-14,1.1799999475479126
2011-10-17,1.1799999475479126
2011-10-18,1.309999942779541
2011-10-19,1.340000033378601
2011-10-20,1.149999976158142
2011-10-21,1.2000000476837158
2011-10-24,1.149999976158142
2011-10-25,1.190000057220459
2011-10-26,1.2799999713897705
2011-10-27,1.350000023841858
2011-10-28,1.3200000524520874
2011-10-31,1.3200000524520874
2011-11-01,1.350000023841858
2011-11-02,1.4199999570846558
2011-11-03,1.3200000524520874
2011-11-04,1.3600000143051147
2011-11-07,1.3300000429153442
2011-11-08,1.399999976158142
2011-11-09,1.440000057220459
2011-11-10,1.4199999570846558
2011-11-11,1.5399999618530273
2011-11-14,1.4600000381469727
2011-11-15,1.4600000381469727
2011-11-16,1.4700000286102295
2011-11-17,1.4700000286102295
2011-11-18,1.440000057220459
2011-11-21,1.4600000381469727
2011-11-22,1.399999976158142
2011-11-23,1.4500000476837158
2011-11-25,1.399999976158142
2011-11-28,1.4199999570846558
2011-11-29,1.399999976158142
2011-11-30,1.399999976158142
2011-12-01,1.399999976158142
2011-12-02,1.399999976158142
2011-12-05,1.4700000286102295
2011-12-06,1.4199999570846558
2011-12-07,1.440000057220459
2011-12-08,1.3700000047683716
2011-12-09,1.4299999475479126
2011-12-12,1.4299999475479126
2011-12-13,1.340000033378601
2011-12-14,1.3600000143051147
2011-12-15,1.4299999475479126
2011-12-16,1.350000023841858
2011-12-19,1.3700000047683716
2011-12-20,1.399999976158142
2011-12-21,1.3799999952316284
2011-12-22,1.3899999856948853
2011-12-23,1.4299999475479126
2011-12-27,1.4800000190734863
2011-12-28,1.3799999952316284
2011-12-29,1.350000023841858
2011-12-30,1.4500000476837158
2012-01-03,1.4500000476837158
2012-01-04,1.440000057220459
2012-01-05,1.4700000286102295
2012-01-06,1.600000023841858
2012-01-09,1.649999976158142
2012-01-10,1.7000000476837158
2012-01-11,1.7699999809265137
2012-01-12,1.7599999904632568
2012-01-13,1.7200000286102295
2012-01-17,1.8300000429153442
2012-01-18,1.7899999618530273
2012-01-19,1.75
2012-01-20,1.850000023841858
2012-01-23,1.7899999618530273
2012-01-24,2.1700000762939453
2012-01-25,2.2799999713897705
2012-01-26,2.5899999141693115
2012-01-27,2.7699999809265137
2012-01-30,2.4600000381469727
2012-01-31,2.5399999618530273
2012-02-01,2.7899999618530273
2012-02-02,3.069999933242798
2012-02-03,3.0999999046325684
2012-02-06,3.1500000953674316
2012-02-07,3.2699999809265137
2012-02-08,3.0399999618530273
2012-02-09,3.049999952316284
2012-02-10,2.9700000286102295
2012-02-13,2.890000104904175
2012-02-14,2.9000000953674316
2012-02-15,2.880000114440918
2012-02-16,2.880000114440918
2012-02-17,2.8299999237060547
2012-02-21,2.9700000286102295
2012-02-22,2.930000066757202
2012-02-23,2.9800000190734863
2012-02-24,3.0
2012-02-27,2.990000009536743
2012-02-28,2.930000066757202
2012-02-29,3.0
2012-03-01,3.0
2012-03-02,2.9600000381469727
2012-03-05,2.9200000762939453
2012-03-06,3.0899999141693115
2012-03-07,3.109999895095825
2012-03-08,3.1600000858306885
2012-03-09,3.2300000190734863
2012-03-12,3.380000114440918
2012-03-13,3.549999952316284
2012-03-14,3.619999885559082
2012-03-15,3.759999990463257
2012-03-16,3.7200000286102295
2012-03-19,3.75
2012-03-20,3.759999990463257
2012-03-21,3.7699999809265137
2012-03-22,3.759999990463257
2012-03-23,3.759999990463257
2012-03-26,3.359999895095825
2012-03-27,3.240000009536743
2012-03-28,3.3399999141693115
2012-03-29,3.3499999046325684
2012-03-30,3.2899999618530273
2012-04-02,3.359999895095825
2012-04-03,3.3399999141693115
2012-04-04,3.1500000953674316
2012-04-05,3.1500000953674316
2012-04-09,2.990000009536743
2012-04-10,2.9000000953674316
2012-04-11,2.9000000953674316
2012-04-12,2.990000009536743
2012-04-13,2.940000057220459
2012-04-16,2.9000000953674316
2012-04-17,2.990000009536743
2012-04-18,2.950000047683716
2012-04-19,3.0199999809265137
2012-04-20,3.059999942779541
2012-04-23,3.0299999713897705
2012-04-24,3.009999990463257
2012-04-25,3.049999952316284
2012-04-26,3.119999885559082
2012-04-27,3.240000009536743
2012-04-30,3.1600000858306885
2012-05-01,3.3299999237060547
2012-05-02,4.090000152587891
2012-05-03,3.8399999141693115
2012-05-04,3.7799999713897705
2012-05-07,3.9700000286102295
2012-05-08,3.950000047683716
2012-05-09,3.9700000286102295
2012-05-10,4.179999828338623
2012-05-11,4.039999961853027
2012-05-14,3.8499999046325684
2012-05-15,3.9600000381469727
2012-05-16,3.880000114440918
2012-05-17,3.7100000381469727
2012-05-18,3.619999885559082
2012-05-21,3.690000057220459
2012-05-22,3.5799999237060547
2012-05-23,3.5
2012-05-24,3.690000057220459
2012-05-25,3.8499999046325684
2012-05-29,3.9600000381469727
2012-05-30,3.799999952316284
2012-05-31,3.75
2012-06-01,3.559999942779541
2012-06-04,3.450000047683716
2012-06-05,3.390000104904175
2012-06-06,3.4200000762939453
2012-06-07,3.640000104904175
2012-06-08,3.6700000762939453
2012-06-11,3.490000009536743
2012-06-12,3.5199999809265137
2012-06-13,3.450000047683716
2012-06-14,3.2899999618530273
2012-06-15,3.509999990463257
2012-06-18,3.4200000762939453
2012-06-19,3.549999952316284
2012-06-20,3.690000057220459
2012-06-21,3.619999885559082
2012-06-22,3.680000066757202
2012-06-25,3.640000104904175
2012-06-26,3.7300000190734863
2012-06-27,3.930000066757202
2012-06-28,4.010000228881836
2012-06-29,4.119999885559082
2012-07-02,4.179999828338623
2012-07-03,4.070000171661377
2012-07-05,3.9100000858306885
2012-07-06,3.9000000953674316
2012-07-09,4.199999809265137
2012-07-10,4.079999923706055
2012-07-11,4.0
2012-07-12,4.130000114440918
2012-07-13,4.0
2012-07-16,3.8399999141693115
2012-07-17,3.7899999618530273
2012-07-18,3.7899999618530273
2012-07-19,3.630000114440918
2012-07-20,3.5999999046325684
2012-07-23,3.4200000762939453
2012-07-24,3.5
2012-07-25,3.809999942779541
2012-07-26,3.9000000953674316
2012-07-27,4.119999885559082
2012-07-30,3.9800000190734863
2012-07-31,3.9600000381469727
2012-08-01,4.099999904632568
2012-08-02,3.440000057220459
2012-08-03,3.2699999809265137
2012-08-06,3.2699999809265137
2012-08-07,3.390000104904175
2012-08-08,3.5299999713897705
2012-08-09,3.5399999618530273
2012-08-10,3.450000047683716
2012-08-13,3.3499999046325684
2012-08-14,3.3299999237060547
2012-08-15,3.3399999141693115
2012-08-16,3.3299999237060547
2012-08-17,3.319999933242798
2012-08-20,3.700000047683716
2012-08-21,3.700000047683716
2012-08-22,3.640000104904175
2012-08-23,3.700000047683716
2012-08-24,3.7200000286102295
2012-08-27,3.7100000381469727
2012-08-28,3.7200000286102295
2012-08-29,3.5
2012-08-30,3.559999942779541
2012-08-31,3.609999895095825
2012-09-04,3.6700000762939453
2012-09-05,3.549999952316284
2012-09-06,3.5799999237060547
2012-09-07,3.5199999809265137
2012-09-10,3.450000047683716
2012-09-11,3.5
2012-09-12,3.390000104904175
2012-09-13,3.3399999141693115
2012-09-14,3.4100000858306885
2012-09-17,3.7200000286102295
2012-09-18,3.6600000858306885
2012-09-19,3.640000104904175
2012-09-20,3.609999895095825
2012-09-21,3.619999885559082
2012-09-24,3.5999999046325684
2012-09-25,3.5299999713897705
2012-09-26,3.5199999809265137
2012-09-27,3.609999895095825
2012-09-28,3.630000114440918
2012-10-01,3.6700000762939453
2012-10-02,3.6500000953674316
2012-10-03,3.6700000762939453
2012-10-04,3.9000000953674316
2012-10-05,3.9000000953674316
2012-10-08,3.859999895095825
2012-10-09,3.809999942779541
2012-10-10,3.799999952316284
2012-10-11,3.8299999237060547
2012-10-12,3.809999942779541
2012-10-15,3.819999933242798
2012-10-16,3.799999952316284
2012-10-17,3.880000114440918
2012-10-18,3.950000047683716
2012-10-19,3.9000000953674316
2012-10-22,3.890000104904175
2012-10-23,3.8499999046325684
2012-10-24,3.8299999237060547
2012-10-25,3.9100000858306885
2012-10-26,3.9700000286102295
2012-10-31,4.0
2012-11-01,3.880000114440918
2012-11-02,3.700000047683716
2012-11-05,3.5399999618530273
2012-11-06,3.3499999046325684
2012-11-07,3.4000000953674316
2012-11-08,3.380000114440918
2012-11-09,3.5
2012-11-12,3.740000009536743
2012-11-13,3.680000066757202
2012-11-14,3.3499999046325684
2012-11-15,3.259999990463257
2012-11-16,3.2899999618530273
2012-11-19,3.4800000190734863
2012-11-20,3.359999895095825
2012-11-21,3.4000000953674316
2012-11-23,3.0999999046325684
2012-11-26,3.2100000381469727
2012-11-27,3.180000066757202
2012-11-28,3.180000066757202
2012-11-29,3.259999990463257
2012-11-30,3.240000009536743
2012-12-03,3.319999933242798
2012-12-04,3.3299999237060547
2012-12-05,3.380000114440918
2012-12-06,3.2799999713897705
2012-12-07,3.2300000190734863
2012-12-10,3.2100000381469727
2012-12-11,3.309999942779541
2012-12-12,3.4600000381469727
2012-12-13,3.430000066757202
2012-12-14,3.450000047683716
2012-12-17,3.299999952316284
2012-12-18,3.359999895095825
2012-12-19,3.259999990463257
2012-12-20,3.440000057220459
2012-12-21,3.4100000858306885
2012-12-24,3.4200000762939453
2012-12-26,3.319999933242798
2012-12-27,3.430000066757202
2012-12-28,3.5899999141693115
2012-12-31,3.640000104904175
2013-01-02,3.75
2013-01-03,3.690000057220459
2013-01-04,3.7100000381469727
2013-01-07,3.7100000381469727
2013-01-08,3.890000104904175
2013-01-09,4.070000171661377
2013-01-10,4.150000095367432
2013-01-11,3.9600000381469727
2013-01-14,3.8299999237060547
2013-01-15,3.690000057220459
2013-01-16,3.759999990463257
2013-01-17,3.7699999809265137
2013-01-18,3.680000066757202
2013-01-22,3.759999990463257
2013-01-23,3.809999942779541
2013-01-24,3.890000104904175
2013-01-25,3.7799999713897705
2013-01-28,3.799999952316284
2013-01-29,3.880000114440918
2013-01-30,3.8299999237060547
2013-01-31,3.799999952316284
2013-02-01,3.809999942779541
2013-02-04,3.6500000953674316
2013-02-05,3.7699999809265137
2013-02-06,3.8499999046325684
2013-02-07,3.8399999141693115
2013-02-08,3.8499999046325684
2013-02-11,3.9800000190734863
2013-02-12,4.179999828338623
2013-02-13,4.110000133514404
2013-02-14,4.179999828338623
2013-02-15,4.25
2013-02-19,4.28000020980835
2013-02-20,4.050000190734863
2013-02-21,4.159999847412109
2013-02-22,4.190000057220459
2013-02-25,4.110000133514404
2013-02-26,4.130000114440918
2013-02-27,4.110000133514404
2013-02-28,4.349999904632568
2013-03-01,4.599999904632568
2013-03-04,4.449999809265137
2013-03-05,4.25
2013-03-06,4.25
2013-03-07,4.239999771118164
2013-03-08,4.269999980926514
2013-03-11,4.239999771118164
2013-03-12,4.179999828338623
2013-03-13,4.429999828338623
2013-03-14,4.369999885559082
2013-03-15,4.329999923706055
2013-03-18,4.309999942779541
2013-03-19,4.610000133514404
2013-03-20,4.630000114440918
2013-03-21,4.670000076293945
2013-03-22,4.559999942779541
2013-03-25,4.659999847412109
2013-03-26,4.889999866485596
2013-03-27,4.960000038146973
2013-03-28,4.050000190734863
2013-04-01,3.609999895095825
2013-04-02,3.450000047683716
2013-04-03,3.359999895095825
2013-04-04,3.4600000381469727
2013-04-05,3.5299999713897705
2013-04-08,3.740000009536743
2013-04-09,3.809999942779541
2013-04-10,3.7699999809265137
2013-04-11,3.7699999809265137
2013-04-12,3.8299999237060547
2013-04-15,3.75
2013-04-16,3.799999952316284
2013-04-17,3.759999990463257
2013-04-18,3.75
2013-04-19,3.7100000381469727
2013-04-22,3.700000047683716
2013-04-23,3.809999942779541
2013-04-24,3.859999895095825
2013-04-25,3.9000000953674316
2013-04-26,3.9100000858306885
2013-04-29,3.9600000381469727
2013-04-30,4.039999961853027
2013-05-01,4.050000190734863
2013-05-02,4.269999980926514
2013-05-03,4.070000171661377
2013-05-06,3.930000066757202
2013-05-07,3.799999952316284
2013-05-08,3.75
2013-05-09,3.6500000953674316
2013-05-10,3.7200000286102295
2013-05-13,3.5999999046325684
2013-05-14,3.700000047683716
2013-05-15,3.759999990463257
2013-05-16,3.8299999237060547
2013-05-17,3.940000057220459
2013-05-20,3.940000057220459
2013-05-21,3.9600000381469727
2013-05-22,3.880000114440918
2013-05-23,3.819999933242798
2013-05-24,3.799999952316284
2013-05-28,3.6500000953674316
2013-05-29,3.5799999237060547
2013-05-30,3.6700000762939453
2013-05-31,3.640000104904175
2013-06-03,3.509999990463257
2013-06-04,3.4700000286102295
2013-06-05,3.3499999046325684
2013-06-06,3.4700000286102295
2013-06-07,3.490000009536743
2013-06-10,3.4000000953674316
2013-06-11,3.319999933242798
2013-06-12,3.3299999237060547
2013-06-13,3.3399999141693115
2013-06-14,3.4700000286102295
2013-06-17,3.509999990463257
2013-06-18,3.5199999809265137
2013-06-19,3.5
2013-06-20,3.440000057220459
2013-06-21,3.299999952316284
2013-06-24,3.140000104904175
2013-06-25,3.25
2013-06-26,3.180000066757202
2013-06-27,3.190000057220459
2013-06-28,3.190000057220459
2013-07-01,3.1500000953674316
2013-07-02,2.450000047683716
2013-07-03,2.5799999237060547
2013-07-05,2.4800000190734863
2013-07-08,2.3399999141693115
2013-07-09,2.3499999046325684
2013-07-10,2.2899999618530273
2013-07-11,2.299999952316284
2013-07-12,2.2699999809265137
2013-07-15,2.299999952316284
2013-07-16,2.2699999809265137
2013-07-17,2.309999942779541
2013-07-18,2.359999895095825
2013-07-19,2.380000114440918
2013-07-22,2.319999933242798
2013-07-23,2.380000114440918
2013-07-24,2.3299999237060547
2013-07-25,2.4100000858306885
2013-07-26,2.3399999141693115
2013-07-29,2.75
2013-07-30,2.799999952316284
2013-07-31,2.3499999046325684
2013-08-01,2.25
2013-08-02,2.1600000858306885
2013-08-05,2.130000114440918
2013-08-06,2.049999952316284
2013-08-07,2.0999999046325684
2013-08-08,2.130000114440918
2013-08-09,2.1500000953674316
2013-08-12,2.0799999237060547
2013-08-13,2.049999952316284
2013-08-14,2.049999952316284
2013-08-15,2.0199999809265137
2013-08-16,2.0199999809265137
