Date,BDC
2010-07-14,23.711050033569336
2010-07-15,23.095802307128906
2010-07-16,21.80848503112793
2010-07-19,21.78955841064453
2010-07-20,22.262832641601562
2010-07-21,21.95047378540039
2010-07-22,23.247251510620117
2010-07-23,23.408159255981445
2010-07-26,24.468292236328125
2010-07-27,24.430429458618164
2010-07-28,23.976089477539062
2010-07-29,22.508934020996094
2010-07-30,22.613048553466797
2010-08-02,23.50281524658203
2010-08-03,23.37030029296875
2010-08-04,23.50281524658203
2010-08-05,23.531208038330078
2010-08-06,23.39868927001953
2010-08-09,23.767845153808594
2010-08-10,23.266176223754883
2010-08-11,22.07352066040039
2010-08-12,21.893674850463867
2010-08-13,21.893674850463867
2010-08-16,21.997791290283203
2010-08-17,22.508934020996094
2010-08-18,22.679317474365234
2010-08-19,21.742229461669922
2010-08-20,21.704376220703125
2010-08-23,21.41093635559082
2010-08-24,21.05124282836914
2010-08-25,20.928205490112305
2010-08-26,20.738889694213867
2010-08-27,21.62864875793457
2010-08-30,20.663164138793945
2010-08-31,20.72942352294922
2010-09-01,22.33855628967285
2010-09-02,22.698244094848633
2010-09-03,23.209379196166992
2010-09-07,22.376422882080078
2010-09-08,22.84969139099121
2010-09-09,22.991682052612305
2010-09-10,22.982208251953125
2010-09-13,23.84535026550293
2010-09-14,23.83586311340332
2010-09-15,23.968652725219727
2010-09-16,23.522857666015625
2010-09-17,23.722042083740234
2010-09-20,24.613632202148438
2010-09-21,24.46186637878418
2010-09-22,23.75998306274414
2010-09-23,23.200359344482422
2010-09-24,24.822307586669922
2010-09-27,24.964582443237305
2010-09-28,24.784366607666016
2010-09-29,25.00252342224121
2010-09-30,25.02149200439453
2010-10-01,25.135313034057617
2010-10-04,24.680028915405273
2010-10-05,25.77080535888672
2010-10-06,25.600074768066406
2010-10-07,25.35346794128418
2010-10-08,25.505224227905273
2010-10-11,25.49574089050293
2010-10-12,25.59058952331543
2010-10-13,26.188140869140625
2010-10-14,26.67188835144043
2010-10-15,27.18408203125
2010-10-18,27.506561279296875
2010-10-19,26.216602325439453
2010-10-20,26.529617309570312
2010-10-21,26.97541046142578
2010-10-22,27.19356346130371
2010-10-25,28.12309455871582
2010-10-26,27.933395385742188
2010-10-27,27.48759651184082
2010-10-28,26.35887908935547
2010-10-29,26.463207244873047
2010-11-01,27.440170288085938
2010-11-02,27.83854103088379
2010-11-03,27.87647819519043
2010-11-04,29.024171829223633
2010-11-05,29.119029998779297
2010-11-08,28.749099731445312
2010-11-09,27.990306854248047
2010-11-10,29.33717918395996
2010-11-11,29.5648136138916
2010-11-12,29.204387664794922
2010-11-15,29.024171829223633
2010-11-16,30.22876739501953
2010-11-17,29.93473243713379
2010-11-18,31.357484817504883
2010-11-19,31.338525772094727
2010-11-22,31.48079490661621
2010-11-23,31.129854202270508
2010-11-24,32.40081787109375
2010-11-26,32.03091812133789
2010-11-29,31.64203643798828
2010-11-30,31.5661678314209
2010-12-01,33.60544204711914
2010-12-02,34.478065490722656
2010-12-03,34.829010009765625
2010-12-06,34.3547477722168
2010-12-07,34.449607849121094
2010-12-08,34.57290267944336
2010-12-09,35.009212493896484
2010-12-10,35.40760040283203
2010-12-13,34.914371490478516
2010-12-14,35.0853271484375
2010-12-15,34.980838775634766
2010-12-16,35.66469192504883
2010-12-17,35.75019073486328
2010-12-20,36.063621520996094
2010-12-21,36.747474670410156
2010-12-22,36.11110305786133
2010-12-23,35.98762893676758
2010-12-27,36.282081604003906
2010-12-28,35.91165542602539
2010-12-29,35.797672271728516
2010-12-30,35.930641174316406
2010-12-31,34.97135543823242
2011-01-03,35.9781379699707
2011-01-04,34.619930267333984
2011-01-05,34.6959114074707
2011-01-06,34.66743087768555
2011-01-07,33.97405242919922
2011-01-10,34.36348342895508
2011-01-11,34.657928466796875
2011-01-12,35.24679946899414
2011-01-13,35.52223205566406
2011-01-14,35.69319534301758
2011-01-18,35.617210388183594
2011-01-19,34.10704040527344
2011-01-20,33.44218826293945
2011-01-21,32.995792388916016
2011-01-24,33.299720764160156
2011-01-25,33.51816940307617
2011-01-26,34.05006790161133
2011-01-27,33.79361343383789
2011-01-28,32.06498718261719
2011-01-31,33.014774322509766
2011-02-01,34.2020149230957
2011-02-02,35.94014358520508
2011-02-03,36.453025817871094
2011-02-04,37.003883361816406
2011-02-07,37.34584045410156
2011-02-08,37.36482620239258
2011-02-09,37.060890197753906
2011-02-10,37.17486572265625
2011-02-11,37.76375961303711
2011-02-14,38.295623779296875
2011-02-15,37.687767028808594
2011-02-16,37.91572570800781
2011-02-17,37.725746154785156
2011-02-18,37.687767028808594
2011-02-22,35.27528381347656
2011-02-23,33.299720764160156
2011-02-24,33.47068405151367
2011-02-25,34.287513732910156
2011-02-28,34.79087829589844
2011-03-01,34.03105545043945
2011-03-02,33.993064880371094
2011-03-03,35.17081069946289
2011-03-04,34.591434478759766
2011-03-07,34.08805847167969
2011-03-08,35.05683135986328
2011-03-09,34.999847412109375
2011-03-10,33.76512145996094
2011-03-11,33.67953109741211
2011-03-14,33.14687728881836
2011-03-15,32.81398010253906
2011-03-16,32.45256423950195
2011-03-17,32.68082809448242
2011-03-18,33.13737106323242
2011-03-21,34.27873992919922
2011-03-22,33.22298049926758
2011-03-23,33.6319580078125
2011-03-24,34.383365631103516
2011-03-25,34.725765228271484
2011-03-28,34.411895751953125
2011-03-29,34.65917205810547
2011-03-30,34.64966583251953
2011-03-31,35.714927673339844
2011-04-01,35.85761260986328
2011-04-04,36.20000076293945
2011-04-05,36.4663200378418
2011-04-06,36.723148345947266
2011-04-07,36.26658630371094
2011-04-08,35.9051628112793
2011-04-11,35.667388916015625
2011-04-12,34.887454986572266
2011-04-13,34.84941482543945
2011-04-14,34.94451904296875
2011-04-15,35.572265625
2011-04-18,34.7733039855957
2011-04-19,34.725765228271484
2011-04-20,35.791019439697266
2011-04-21,35.89564895629883
2011-04-25,35.73395538330078
2011-04-26,36.998958587646484
2011-04-27,37.33185577392578
2011-04-28,36.89434814453125
2011-04-29,36.171478271484375
2011-05-02,37.30333709716797
2011-05-03,36.52339553833008
2011-05-04,36.06684875488281
2011-05-05,35.667388916015625
2011-05-06,35.6768913269043
2011-05-09,36.1619758605957
2011-05-10,37.151153564453125
2011-05-11,35.97173309326172
2011-05-12,36.5899658203125
2011-05-13,35.76248550415039
2011-05-16,34.95402526855469
2011-05-17,34.13606643676758
2011-05-18,35.382049560546875
2011-05-19,35.14426040649414
2011-05-20,34.887454986572266
2011-05-23,33.6319580078125
2011-05-24,33.051753997802734
2011-05-25,33.81267547607422
2011-05-26,33.91729736328125
2011-05-27,33.936317443847656
2011-05-31,34.23158645629883
2011-06-01,32.49810028076172
2011-06-02,32.84101104736328
2011-06-03,31.84090232849121
2011-06-06,31.488494873046875
2011-06-07,31.602792739868164
2011-06-08,30.736038208007812
2011-06-09,31.164655685424805
2011-06-10,30.145519256591797
2011-06-13,29.79310417175293
2011-06-14,30.612218856811523
2011-06-15,30.33601188659668
2011-06-16,30.72651481628418
2011-06-17,30.936050415039062
2011-06-20,31.097970962524414
2011-06-21,31.79328155517578
2011-06-22,31.5646915435791
2011-06-23,31.402769088745117
2011-06-24,30.8789119720459
2011-06-27,31.38372230529785
2011-06-28,32.040916442871094
2011-06-29,32.52667999267578
2011-06-30,33.20292282104492
2011-07-01,34.774505615234375
2011-07-05,34.945953369140625
2011-07-06,34.86973190307617
2011-07-07,35.67932891845703
2011-07-08,34.91737365722656
2011-07-11,34.30778503417969
2011-07-12,33.97440719604492
2011-07-13,34.9268798828125
2011-07-14,34.28873062133789
2011-07-15,34.84116744995117
2011-07-18,34.07918167114258
2011-07-19,34.76495361328125
2011-07-20,34.526851654052734
2011-07-21,34.76495361328125
2011-07-22,34.68876647949219
2011-07-25,34.345882415771484
2011-07-26,33.70772171020508
2011-07-27,32.46951675415039
2011-07-28,35.55549240112305
2011-07-29,35.09831237792969
2011-08-01,34.87926483154297
2011-08-02,33.49818420410156
2011-08-03,33.50770950317383
2011-08-04,30.79319190979004
2011-08-05,29.79310417175293
2011-08-08,26.316608428955078
2011-08-09,29.107328414916992
2011-08-10,27.202402114868164
2011-08-11,29.431163787841797
2011-08-12,29.497831344604492
2011-08-15,30.240764617919922
2011-08-16,29.802631378173828
2011-08-17,28.59299659729004
2011-08-18,26.688072204589844
2011-08-19,25.81180191040039
2011-08-22,25.326040267944336
2011-08-23,26.38327980041504
2011-08-24,26.564245223999023
2011-08-25,26.26898193359375
2011-08-26,27.39289093017578
2011-08-29,28.402496337890625
2011-08-30,28.869211196899414
2011-08-31,29.10772132873535
2011-09-01,28.55437469482422
2011-09-02,27.21871566772461
2011-09-06,26.741708755493164
2011-09-07,28.37310791015625
2011-09-08,27.65758514404297
2011-09-09,27.361833572387695
2011-09-12,27.399986267089844
2011-09-13,28.239545822143555
2011-09-14,29.021862030029297
2011-09-15,29.565654754638672
2011-09-16,29.632444381713867
2011-09-19,28.745187759399414
2011-09-20,28.478059768676758
2011-09-21,26.541357040405273
2011-09-22,25.215248107910156
2011-09-23,25.797203063964844
2011-09-26,26.550899505615234
2011-09-27,27.314132690429688
2011-09-28,25.530075073242188
2011-09-29,26.159748077392578
2011-09-30,24.604658126831055
2011-10-03,22.830142974853516
2011-10-04,24.127643585205078
2011-10-05,24.347074508666992
2011-10-06,25.062593460083008
2011-10-07,24.90995216369629
2011-10-10,26.732166290283203
2011-10-11,26.913433074951172
2011-10-12,27.581266403198242
2011-10-13,27.314132690429688
2011-10-14,28.449430465698242
2011-10-17,26.7989444732666
2011-10-18,28.277711868286133
2011-10-19,26.82756805419922
2011-10-20,27.180566787719727
2011-10-21,28.16322898864746
2011-10-24,29.39392852783203
2011-10-25,28.201379776000977
2011-10-26,28.974159240722656
2011-10-27,32.799842834472656
2011-10-28,31.922147750854492
2011-10-31,30.79636573791504
2011-11-01,29.85187339782715
2011-11-02,30.79636573791504
2011-11-03,32.027069091796875
2011-11-04,31.903064727783203
2011-11-07,31.798112869262695
2011-11-08,32.141571044921875
2011-11-09,30.014055252075195
2011-11-10,30.605560302734375
2011-11-11,31.817195892333984
2011-11-14,31.492813110351562
2011-11-15,31.798112869262695
2011-11-16,31.35924530029297
2011-11-17,30.6818904876709
2011-11-18,30.6818904876709
2011-11-21,29.937728881835938
2011-11-22,29.71830177307129
2011-11-23,28.869213104248047
2011-11-25,28.16322898864746
2011-11-28,30.27164649963379
2011-11-29,29.746925354003906
2011-11-30,31.521438598632812
2011-12-01,31.426042556762695
2011-12-02,31.26384735107422
2011-12-05,32.03779602050781
2011-12-06,32.2957878112793
2011-12-07,32.69708251953125
2011-12-08,31.78936004638672
2011-12-09,32.783103942871094
2011-12-12,32.14289474487305
2011-12-13,31.25429344177246
2011-12-14,30.595003128051758
2011-12-15,30.719209671020508
2011-12-16,30.766990661621094
2011-12-19,29.973928451538086
2011-12-20,30.98674964904785
2011-12-21,31.158754348754883
2011-12-22,31.942264556884766
2011-12-23,32.17155838012695
2011-12-27,32.73530960083008
2011-12-28,31.617382049560547
2011-12-29,32.13335037231445
2011-12-30,31.798934936523438
2012-01-03,33.70036315917969
2012-01-04,33.78635025024414
2012-01-05,34.04434585571289
2012-01-06,33.92966842651367
2012-01-09,35.24827194213867
2012-01-10,35.955326080322266
2012-01-11,36.06999588012695
2012-01-12,36.18463897705078
2012-01-13,35.80246353149414
2012-01-17,35.63045883178711
2012-01-18,36.528629302978516
2012-01-19,36.83440399169922
2012-01-20,37.15925216674805
2012-01-23,36.767486572265625
2012-01-24,37.74209976196289
2012-01-25,37.86631393432617
2012-01-26,37.598793029785156
2012-01-27,38.52561950683594
2012-01-30,37.58924865722656
2012-01-31,37.46501922607422
2012-02-01,37.99055099487305
2012-02-02,37.52235794067383
2012-02-03,38.535186767578125
2012-02-06,38.55427932739258
2012-02-07,38.43007278442383
2012-02-08,39.07026290893555
2012-02-09,37.45545959472656
2012-02-10,37.541465759277344
2012-02-13,37.770782470703125
2012-02-14,37.971431732177734
2012-02-15,37.03506088256836
2012-02-16,37.980995178222656
2012-02-17,37.67523956298828
2012-02-21,37.58924865722656
2012-02-22,37.484134674072266
2012-02-23,37.83766174316406
2012-02-24,38.42049026489258
2012-02-27,38.057430267333984
2012-02-28,38.18165588378906
2012-02-29,37.71344757080078
2012-03-01,37.99055099487305
2012-03-02,36.939491271972656
2012-03-05,36.757938385009766
2012-03-06,35.46803665161133
2012-03-07,35.80246353149414
2012-03-08,36.39486312866211
2012-03-09,36.882171630859375
2012-03-12,36.9968376159668
2012-03-13,37.99183654785156
2012-03-14,37.666534423828125
2012-03-15,38.19274139404297
2012-03-16,37.82918930053711
2012-03-19,38.269290924072266
2012-03-20,37.580421447753906
2012-03-21,37.322120666503906
2012-03-22,36.786346435546875
2012-03-23,37.16904067993164
2012-03-26,38.04922866821289
2012-03-27,38.03010559082031
2012-03-28,37.01595687866211
2012-03-29,36.85332107543945
2012-03-30,36.26971435546875
2012-04-02,36.68110275268555
2012-04-03,35.867881774902344
2012-04-04,34.777198791503906
2012-04-05,34.719810485839844
2012-04-09,33.6578254699707
2012-04-10,32.414093017578125
2012-04-11,33.69609451293945
2012-04-12,33.763065338134766
2012-04-13,32.95942306518555
2012-04-16,33.533451080322266
2012-04-17,34.193607330322266
2012-04-18,33.791770935058594
2012-04-19,33.5047492980957
2012-04-20,33.6578254699707
2012-04-23,32.91157913208008
2012-04-24,33.016822814941406
2012-04-25,33.42823028564453
2012-04-26,33.418643951416016
2012-04-27,33.370811462402344
2012-04-30,33.27513885498047
2012-05-01,33.5812873840332
2012-05-02,34.05009078979492
2012-05-03,33.27513885498047
2012-05-04,32.50018310546875
2012-05-07,32.681968688964844
2012-05-08,32.42364501953125
2012-05-09,31.993127822875977
2012-05-10,32.3375358581543
2012-05-11,32.854183197021484
2012-05-14,32.2322998046875
2012-05-15,32.16532897949219
2012-05-16,31.58172035217285
2012-05-17,30.94072151184082
2012-05-18,30.471914291381836
2012-05-21,31.17032814025879
2012-05-22,31.208589553833008
2012-05-23,31.419078826904297
2012-05-24,31.208589553833008
2012-05-25,30.433645248413086
2012-05-29,31.22773551940918
2012-05-30,30.39537811279297
2012-05-31,29.897878646850586
2012-06-01,28.931562423706055
2012-06-04,28.97941780090332
2012-06-05,29.41950798034668
2012-06-06,30.18490219116211
2012-06-07,30.012683868408203
2012-06-08,30.529319763183594
2012-06-11,29.79263687133789
2012-06-12,30.71257209777832
2012-06-13,29.754301071166992
2012-06-14,30.83714485168457
2012-06-15,31.431270599365234
2012-06-18,31.028812408447266
2012-06-19,31.69959259033203
2012-06-20,31.258790969848633
2012-06-21,30.520919799804688
2012-06-22,30.98089027404785
2012-06-25,30.54008674621582
2012-06-26,30.84672737121582
2012-06-27,30.83714485168457
2012-06-28,30.808408737182617
2012-06-29,31.958330154418945
2012-07-02,33.11783981323242
2012-07-03,33.38615036010742
2012-07-05,33.34780502319336
2012-07-06,32.56203079223633
2012-07-09,32.16914367675781
2012-07-10,31.335439682006836
2012-07-11,30.559247970581055
2012-07-12,30.195110321044922
2012-07-13,31.124622344970703
2012-07-16,30.61675453186035
2012-07-17,31.335439682006836
2012-07-18,32.15956115722656
2012-07-19,31.958330154418945
2012-07-20,31.2204532623291
2012-07-23,30.83714485168457
2012-07-24,30.02261734008789
2012-07-25,29.92679786682129
2012-07-26,31.383365631103516
2012-07-27,32.399131774902344
2012-07-30,32.303287506103516
2012-07-31,30.78923988342285
2012-08-01,30.12803077697754
2012-08-02,30.53050422668457
2012-08-03,32.763282775878906
2012-08-06,32.61954116821289
2012-08-07,33.44365310668945
2012-08-08,33.108245849609375
2012-08-09,33.7598876953125
2012-08-10,33.48197555541992
2012-08-13,33.36697769165039
2012-08-14,33.18490982055664
2012-08-15,33.15616226196289
2012-08-16,33.59696578979492
2012-08-17,34.40191650390625
2012-08-20,34.01860427856445
2012-08-21,34.20066452026367
2012-08-22,34.219844818115234
2012-08-23,34.14319610595703
2012-08-24,33.999427795410156
2012-08-27,33.87486267089844
2012-08-28,33.93235778808594
2012-08-29,33.72154235839844
2012-08-30,33.05076217651367
2012-08-31,32.705772399902344
2012-09-04,34.0281867980957
2012-09-05,33.92277908325195
2012-09-06,36.05013656616211
2012-09-07,36.41429138183594
2012-09-10,37.0467414855957
2012-09-11,36.797584533691406
2012-09-12,37.07549285888672
2012-09-13,37.44010925292969
2012-09-14,37.87187957763672
2012-09-17,37.82390594482422
2012-09-18,38.04459762573242
2012-09-19,38.03500747680664
2012-09-20,37.708778381347656
2012-09-21,37.296173095703125
2012-09-24,37.12346267700195
2012-09-25,35.511470794677734
2012-09-26,35.405941009521484
2012-09-27,35.904884338378906
2012-09-28,35.386749267578125
2012-10-01,35.62663269042969
2012-10-02,35.79934310913086
2012-10-03,35.92407989501953
2012-10-04,36.5093879699707
2012-10-05,35.96245193481445
2012-10-08,36.13517761230469
2012-10-09,35.578651428222656
2012-10-10,35.943267822265625
2012-10-11,36.20233154296875
2012-10-12,35.75136184692383
2012-10-15,35.991233825683594
2012-10-16,36.46140670776367
2012-10-17,37.12346267700195
2012-10-18,36.58613967895508
2012-10-19,35.23322296142578
2012-10-22,34.99337387084961
2012-10-23,34.542381286621094
2012-10-24,34.12020492553711
2012-10-25,34.49441146850586
2012-10-26,34.62873077392578
2012-10-31,34.35047912597656
2012-11-01,35.578651428222656
2012-11-02,34.72468566894531
2012-11-05,34.964576721191406
2012-11-06,35.760963439941406
2012-11-07,34.081825256347656
2012-11-08,35.329193115234375
2012-11-09,35.060523986816406
2012-11-12,34.926185607910156
2012-11-13,34.91660690307617
2012-11-14,34.456016540527344
2012-11-15,33.6788215637207
2012-11-16,32.66175079345703
2012-11-19,33.27583312988281
2012-11-20,33.15110778808594
2012-11-21,33.58287811279297
2012-11-23,34.23533248901367
2012-11-26,34.129798889160156
2012-11-27,34.40806198120117
2012-11-28,34.79186248779297
2012-11-29,36.78764343261719
2012-11-30,36.15435028076172
2012-12-03,36.259918212890625
2012-12-04,36.31748580932617
2012-12-05,37.142662048339844
2012-12-06,37.42128372192383
2012-12-07,37.824798583984375
2012-12-10,38.14183044433594
2012-12-11,40.6109733581543
2012-12-12,40.053733825683594
2012-12-13,39.87120056152344
2012-12-14,40.38039779663086
2012-12-17,40.7742919921875
2012-12-18,41.73503494262695
2012-12-19,42.28268051147461
2012-12-20,42.66698455810547
2012-12-21,42.263465881347656
2012-12-24,42.090538024902344
2012-12-26,42.061710357666016
2012-12-27,42.311500549316406
2012-12-28,41.87916946411133
2012-12-31,43.224205017089844
2013-01-02,44.33868408203125
2013-01-03,43.88713836669922
2013-01-04,44.578880310058594
2013-01-07,44.4827880859375
2013-01-08,44.42515182495117
2013-01-09,44.828670501708984
2013-01-10,45.07847213745117
2013-01-11,45.09767150878906
2013-01-14,44.43476104736328
2013-01-15,44.42515182495117
2013-01-16,44.56925964355469
2013-01-17,45.299434661865234
2013-01-18,45.222591400146484
2013-01-22,45.61650085449219
2013-01-23,46.173709869384766
2013-01-24,46.65409469604492
2013-01-25,46.96153259277344
2013-01-28,46.35627746582031
2013-01-29,46.32744216918945
2013-01-30,46.01039505004883
2013-01-31,46.260196685791016
2013-02-01,47.21133804321289
2013-02-04,46.39468765258789
2013-02-05,46.74056625366211
2013-02-06,46.932716369628906
2013-02-07,47.10564422607422
2013-02-08,47.50916290283203
2013-02-11,47.52838897705078
2013-02-12,47.93189239501953
2013-02-13,48.11444091796875
2013-02-14,48.17209243774414
2013-02-15,48.10483932495117
2013-02-19,48.931068420410156
2013-02-20,47.77817916870117
2013-02-21,47.13446807861328
2013-02-22,48.277774810791016
2013-02-25,46.90389633178711
2013-02-26,47.13446807861328
2013-02-27,48.21050262451172
2013-02-28,48.38344955444336
2013-03-01,48.479530334472656
2013-03-04,48.04717254638672
2013-03-05,48.863807678222656
2013-03-06,48.834999084472656
2013-03-07,49.22891616821289
2013-03-08,50.18967056274414
2013-03-11,50.093589782714844
2013-03-12,49.766937255859375
2013-03-13,50.3433952331543
2013-03-14,50.80499267578125
2013-03-15,50.62226486206055
2013-03-18,50.333778381347656
2013-03-19,49.98756408691406
2013-03-20,51.1319580078125
2013-03-21,49.72792434692383
2013-03-22,49.80483627319336
2013-03-25,49.54520034790039
2013-03-26,49.82408905029297
2013-03-27,49.39133071899414
2013-03-28,49.67021560668945
2013-04-01,48.12192916870117
2013-04-02,47.467994689941406
2013-04-03,46.69866943359375
2013-04-04,46.746734619140625
2013-04-05,46.40053939819336
2013-04-08,47.025638580322266
2013-04-09,46.91984558105469
2013-04-10,48.02577590942383
2013-04-11,47.56414794921875
2013-04-12,47.21796417236328
2013-04-15,44.275264739990234
2013-04-16,45.42926025390625
2013-04-17,44.15984344482422
2013-04-18,43.813655853271484
2013-04-19,44.24640655517578
2013-04-22,44.45796203613281
2013-04-23,45.72737503051758
2013-04-24,46.39094543457031
2013-04-25,47.12178421020508
2013-04-26,46.83328628540039
2013-04-29,47.285274505615234
2013-04-30,47.525699615478516
2013-05-01,45.285011291503906
2013-05-02,47.506473541259766
2013-05-03,49.23747253417969
2013-05-06,49.525970458984375
2013-05-07,50.42031478881836
2013-05-08,50.8626823425293
2013-05-09,50.3433837890625
2013-05-10,51.05503463745117
2013-05-13,50.8338508605957
2013-05-14,51.81474304199219
2013-05-15,52.45906448364258
2013-05-16,52.324424743652344
2013-05-17,52.94951248168945
2013-05-20,52.63216781616211
2013-05-21,52.68986129760742
2013-05-22,51.77627944946289
2013-05-23,51.58393096923828
2013-05-24,51.39162063598633
2013-05-28,52.19940185546875
2013-05-29,51.5262336730957
2013-05-30,51.9205207824707
2013-05-31,51.40122604370117
2013-06-03,51.03578567504883
2013-06-04,50.2568473815918
2013-06-05,49.42979431152344
2013-06-06,49.59326934814453
2013-06-07,50.14143753051758
2013-06-10,50.06450653076172
2013-06-11,49.06437301635742
2013-06-12,48.226898193359375
2013-06-13,49.3531494140625
2013-06-14,48.55418395996094
2013-06-17,49.382015228271484
2013-06-18,50.421653747558594
2013-06-19,49.77669143676758
2013-06-20,48.2750244140625
2013-06-21,48.1498908996582
2013-06-24,47.235389709472656
2013-06-25,48.130638122558594
2013-06-26,48.11138916015625
2013-06-27,48.929603576660156
2013-06-28,48.06325149536133
2013-07-01,49.57454299926758
2013-07-02,49.382015228271484
2013-07-03,49.651554107666016
2013-07-05,51.20137405395508
2013-07-08,51.71155548095703
2013-07-09,52.414249420166016
2013-07-10,52.43350601196289
2013-07-11,53.50200653076172
2013-07-12,53.74266815185547
2013-07-15,54.12770080566406
2013-07-16,53.96406936645508
2013-07-17,53.73303985595703
2013-07-18,54.5512580871582
2013-07-19,55.23471450805664
2013-07-22,55.25395965576172
2013-07-23,55.119205474853516
2013-07-24,54.50312805175781
2013-07-25,55.610137939453125
2013-07-26,55.04219055175781
2013-07-29,54.49350357055664
2013-07-30,55.46573257446289
2013-07-31,56.41873550415039
2013-08-01,57.256195068359375
2013-08-02,56.283958435058594
2013-08-05,56.486114501953125
2013-08-06,55.31172561645508
2013-08-07,53.983314514160156
2013-08-08,56.11069107055664
2013-08-09,56.197322845458984
2013-08-12,56.77487564086914
2013-08-13,56.842262268066406
2013-08-14,56.447608947753906
2013-08-15,55.33097839355469
2013-08-16,55.099945068359375
2013-08-19,53.877418518066406
2013-08-20,54.878543853759766
2013-08-21,54.12770080566406
2013-08-22,56.56311798095703
2013-08-23,56.60161209106445
2013-08-26,55.84116744995117
2013-08-27,54.22395324707031
2013-08-28,55.051822662353516
2013-08-29,55.13845443725586
2013-08-30,54.59938049316406
2013-09-03,55.2154655456543
2013-09-04,56.36096954345703
2013-09-05,57.169551849365234
2013-09-06,57.843379974365234
2013-09-09,59.19105529785156
2013-09-10,60.79861068725586
2013-09-11,60.91413879394531
2013-09-12,61.0778923034668
2013-09-13,61.14533233642578
2013-09-16,61.453609466552734
