Date,LXP
2010-09-14,2.921051502227783
2010-09-15,2.9543404579162598
2010-09-16,2.916890859603882
2010-09-17,2.8919246196746826
2010-09-20,2.9917898178100586
2010-09-21,2.9668235778808594
2010-09-22,2.9376964569091797
2010-09-23,2.825348138809204
2010-09-24,2.9668235778808594
2010-09-27,3.0791711807250977
2010-09-28,3.104480028152466
2010-09-29,3.0580825805664062
2010-09-30,3.0201189517974854
2010-10-01,3.0580825805664062
2010-10-04,3.0538623332977295
2010-10-05,3.1340062618255615
2010-10-06,3.0918262004852295
2010-10-07,3.155097007751465
2010-10-08,3.1972761154174805
2010-10-11,3.167750120162964
2010-10-12,3.1972761154174805
2010-10-13,3.2310216426849365
2010-10-14,3.2183680534362793
2010-10-15,3.2014949321746826
2010-10-18,3.311164140701294
2010-10-19,3.1846227645874023
2010-10-20,3.2689833641052246
2010-10-21,3.281637191772461
2010-10-22,3.2647647857666016
2010-10-25,3.323817253112793
2010-10-26,3.285855293273926
2010-10-27,3.2436749935150146
2010-10-28,3.2310216426849365
2010-10-29,3.281637191772461
2010-11-01,3.2521111965179443
2010-11-02,3.3364713191986084
2010-11-03,3.2900736331939697
2010-11-04,3.5178475379943848
2010-11-05,3.6696979999542236
2010-11-08,3.7371857166290283
2010-11-09,3.538938045501709
2010-11-10,3.5853354930877686
2010-11-11,3.5473759174346924
2010-11-12,3.4798848628997803
2010-11-15,3.412395715713501
2010-11-16,3.2099316120147705
2010-11-17,3.1171343326568604
2010-11-18,3.193058490753174
2010-11-19,3.1593141555786133
2010-11-22,3.2014949321746826
2010-11-23,3.235239028930664
2010-11-24,3.3280365467071533
2010-11-26,3.332254409790039
2010-11-29,3.3659982681274414
2010-11-30,3.311164140701294
2010-12-01,3.3195996284484863
2010-12-02,3.412395715713501
2010-12-03,3.4798848628997803
2010-12-06,3.4630143642425537
2010-12-07,3.5094103813171387
2010-12-08,3.467231035232544
2010-12-09,3.42505145072937
2010-12-10,3.467231035232544
2010-12-13,3.4756665229797363
2010-12-14,3.395524501800537
2010-12-15,3.416616201400757
2010-12-16,3.3617796897888184
2010-12-17,3.294290542602539
2010-12-20,3.3195996284484863
2010-12-21,3.3617796897888184
2010-12-22,3.3533432483673096
2010-12-23,3.3364713191986084
2010-12-27,3.412395715713501
2010-12-28,3.4377048015594482
2010-12-29,3.4227311611175537
2010-12-30,3.4227311611175537
2010-12-31,3.4013383388519287
2011-01-03,3.4612369537353516
2011-01-04,3.452679395675659
2011-01-05,3.4441237449645996
2011-01-06,3.4056174755096436
2011-01-07,3.4227311611175537
2011-01-10,3.414173126220703
2011-01-11,3.37994647026062
2011-01-12,3.37994647026062
2011-01-13,3.3885042667388916
2011-01-14,3.4441237449645996
2011-01-18,3.482628583908081
2011-01-19,3.4441237449645996
2011-01-20,3.4227311611175537
2011-01-21,3.478350877761841
2011-01-24,3.512577533721924
2011-01-25,3.61098051071167
2011-01-26,3.6152586936950684
2011-01-27,3.670879364013672
2011-01-28,3.563918352127075
2011-01-31,3.623816728591919
2011-02-01,3.683713912963867
2011-02-02,3.7264974117279053
2011-02-03,3.777839422225952
2011-02-04,3.735055446624756
2011-02-07,3.8377366065979004
2011-02-08,3.9104702472686768
2011-02-09,3.948974609375
2011-02-10,3.889077663421631
2011-02-11,3.9233052730560303
2011-02-14,3.974647045135498
2011-02-15,4.000315189361572
2011-02-16,4.094441890716553
2011-02-17,4.025986671447754
2011-02-18,4.068770885467529
2011-02-22,3.948974609375
2011-02-23,3.9104702472686768
2011-02-24,3.9104702472686768
2011-02-25,3.948974609375
2011-02-28,4.051658630371094
2011-03-01,3.906191825866699
2011-03-02,3.863405466079712
2011-03-03,4.030265808105469
2011-03-04,4.043099403381348
2011-03-07,3.936141014099121
2011-03-08,4.030265808105469
2011-03-09,3.974647045135498
2011-03-10,3.867684841156006
2011-03-11,3.9532554149627686
2011-03-14,3.9404191970825195
2011-03-15,3.850571870803833
2011-03-16,3.735055446624756
2011-03-17,3.859130382537842
2011-03-18,3.9660894870758057
2011-03-21,4.025986671447754
2011-03-22,4.000315189361572
2011-03-23,3.9233052730560303
2011-03-24,3.948974609375
2011-03-25,3.9703657627105713
2011-03-28,3.906191825866699
2011-03-29,3.925689935684204
2011-03-30,4.0340142250061035
2011-03-31,4.051346778869629
2011-04-01,4.081677436828613
2011-04-04,4.0903449058532715
2011-04-05,4.0210137367248535
2011-04-06,4.0903449058532715
2011-04-07,3.999347686767578
2011-04-08,3.990685224533081
2011-04-11,4.055679798126221
2011-04-12,4.060013294219971
2011-04-13,3.9863531589508057
2011-04-14,4.055679798126221
2011-04-15,4.081677436828613
2011-04-18,4.025349140167236
2011-04-19,4.064345359802246
2011-04-20,4.138007164001465
2011-04-21,4.172670364379883
2011-04-25,4.151005744934082
2011-04-26,4.233332633972168
2011-04-27,4.228998184204102
2011-04-28,4.306992530822754
2011-04-29,4.3243255615234375
2011-05-02,4.354656219482422
2011-05-03,4.241997718811035
2011-05-04,4.190002918243408
2011-05-05,4.116342067718506
2011-05-06,4.099010944366455
2011-05-09,4.112009048461914
2011-05-10,4.211667060852051
2011-05-11,4.138007164001465
2011-05-12,4.177003383636475
2011-05-13,4.116342067718506
2011-05-16,4.094675540924072
2011-05-17,4.051346778869629
2011-05-18,4.081677436828613
2011-05-19,4.0730109214782715
2011-05-20,3.999347686767578
2011-05-23,3.925689935684204
2011-05-24,3.943021059036255
2011-05-25,3.9733526706695557
2011-05-26,4.068678855895996
2011-05-27,4.0860090255737305
2011-05-31,4.0903449058532715
2011-06-01,3.925689935684204
2011-06-02,3.8910253047943115
2011-06-03,3.8996922969818115
2011-06-06,3.813032388687134
2011-06-07,3.83469820022583
2011-06-08,3.791367530822754
2011-06-09,3.7827019691467285
2011-06-10,3.808699369430542
2011-06-13,3.743704319000244
2011-06-14,3.860694169998169
2011-06-15,3.7783679962158203
2011-06-16,3.8910253047943115
2011-06-17,3.830364465713501
2011-06-20,3.8996922969818115
2011-06-21,3.921355962753296
2011-06-22,3.925689935684204
2011-06-23,3.8823599815368652
2011-06-24,3.8953588008880615
2011-06-27,3.938690423965454
2011-06-28,3.997934341430664
2011-06-29,3.97160267829895
2011-06-30,4.006710529327393
2011-07-01,4.081315517425537
2011-07-05,4.116424083709717
2011-07-06,4.164696216583252
2011-07-07,4.239301681518555
2011-07-08,4.11203670501709
2011-07-11,4.006710529327393
2011-07-12,3.993544816970825
2011-07-13,3.945272922515869
2011-07-14,3.949660301208496
2011-07-15,3.945272922515869
2011-07-18,3.879443883895874
2011-07-19,3.9540491104125977
2011-07-20,4.006710529327393
2011-07-21,4.028653621673584
2011-07-22,4.0198774337768555
2011-07-25,3.9584383964538574
2011-07-26,3.910163640975952
2011-07-27,3.7477877140045166
2011-07-28,3.7477877140045166
2011-07-29,3.6863505840301514
2011-08-01,3.6644067764282227
2011-08-02,3.589801788330078
2011-08-03,3.52836275100708
2011-08-04,3.282607316970825
2011-08-05,3.0982892513275146
2011-08-08,2.7120988368988037
2011-08-09,3.080734968185425
2011-08-10,3.0675690174102783
2011-08-11,3.256274700164795
2011-08-12,3.2036139965057373
2011-08-15,3.3791534900665283
2011-08-16,3.278217315673828
2011-08-17,3.3264918327331543
2011-08-18,3.1026782989501953
2011-08-19,3.0324602127075195
2011-08-22,3.071958065032959
2011-08-23,3.1421737670898438
2011-08-24,3.124619722366333
2011-08-25,3.0500152111053467
2011-08-26,3.0675690174102783
2011-08-29,3.212390661239624
2011-08-30,3.229944944381714
2011-08-31,3.2387208938598633
2011-09-01,3.124619722366333
2011-09-02,3.001742362976074
2011-09-06,2.975409746170044
2011-09-07,3.124619722366333
2011-09-08,3.1070656776428223
2011-09-09,2.9578566551208496
2011-09-12,2.962244749069214
2011-09-13,2.9797990322113037
2011-09-14,3.001742362976074
2011-09-15,3.02807354927063
2011-09-16,3.115842342376709
2011-09-19,3.0061299800872803
2011-09-20,3.0587916374206543
2011-09-21,2.9534683227539062
2011-09-22,2.8174240589141846
2011-09-23,2.8525314331054688
2011-09-26,2.9710214138031006
2011-09-27,2.988577127456665
2011-09-28,2.923849582672119
2011-09-29,2.977416515350342
2011-09-30,2.9193854331970215
2011-10-03,2.6604795455932617
2011-10-04,2.897067070007324
2011-10-05,2.812251567840576
2011-10-06,2.897067070007324
2011-10-07,2.678334951400757
2011-10-10,2.8836753368377686
2011-10-11,2.9149229526519775
2011-10-12,3.0533032417297363
2011-10-13,2.928314685821533
2011-10-14,3.0845489501953125
2011-10-17,2.937242269515991
2011-10-18,3.111332654953003
2011-10-19,2.990807294845581
2011-10-20,3.0309829711914062
2011-10-21,3.173828125
2011-10-24,3.388094186782837
2011-10-25,3.3256003856658936
2011-10-26,3.370238780975342
2011-10-27,3.597898483276367
2011-10-28,3.5398669242858887
2011-10-31,3.508620500564575
2011-11-01,3.303281307220459
2011-11-02,3.446125030517578
2011-11-03,3.557722330093384
2011-11-04,3.5487945079803467
2011-11-07,3.517547845840454
2011-11-08,3.6157538890838623
2011-11-09,3.3836309909820557
2011-11-10,3.3300650119781494
2011-11-11,3.4729080200195312
2011-11-14,3.3389928340911865
2011-11-15,3.428269863128662
2011-11-16,3.361311197280884
2011-11-17,3.3479201793670654
2011-11-18,3.3256003856658936
2011-11-21,3.160435914993286
2011-11-22,3.093477487564087
2011-11-23,2.995272397994995
2011-11-25,2.9595606327056885
2011-11-28,3.2229301929473877
2011-11-29,3.2184672355651855
2011-11-30,3.3836309909820557
2011-12-01,3.3791663646698
2011-12-02,3.3434560298919678
2011-12-05,3.51308274269104
2011-12-06,3.446125030517578
2011-12-07,3.437197208404541
2011-12-08,3.2184672355651855
2011-12-09,3.289888381958008
2011-12-12,3.276496410369873
2011-12-13,3.2273952960968018
2011-12-14,3.2140023708343506
2011-12-15,3.263105869293213
2011-12-16,3.3256003856658936
2011-12-19,3.236321449279785
2011-12-20,3.3836309909820557
2011-12-21,3.3479201793670654
2011-12-22,3.361311197280884
2011-12-23,3.388094186782837
2011-12-27,3.3791663646698
2011-12-28,3.3678195476531982
2011-12-29,3.440441370010376
2011-12-30,3.399592161178589
2012-01-03,3.4676730632781982
2012-01-04,3.4222848415374756
2012-01-05,3.431364059448242
2012-01-06,3.4222848415374756
2012-01-09,3.3859763145446777
2012-01-10,3.431364059448242
2012-01-11,3.444979190826416
2012-01-12,3.481290817260742
2012-01-13,3.449519395828247
2012-01-17,3.5039849281311035
2012-01-18,3.6492276191711426
2012-01-19,3.7309281826019287
2012-01-20,3.7354657649993896
2012-01-23,3.7173099517822266
2012-01-24,3.7400052547454834
2012-01-25,3.8852462768554688
2012-01-26,3.9170188903808594
2012-01-27,3.889786720275879
2012-01-30,3.8625545501708984
2012-01-31,3.903404474258423
2012-02-01,4.012334823608398
2012-02-02,4.062260627746582
2012-02-03,4.057724475860596
2012-02-06,4.039567947387695
2012-02-07,3.9351751804351807
2012-02-08,3.9079415798187256
2012-02-09,3.921557903289795
2012-02-10,3.8716299533843994
2012-02-13,3.903404474258423
2012-02-14,3.8580145835876465
2012-02-15,3.8353219032287598
2012-02-16,3.930635452270508
2012-02-17,3.853476047515869
2012-02-21,3.7763144969940186
2012-02-22,3.7445435523986816
2012-02-23,3.853476047515869
2012-02-24,3.9851014614105225
2012-02-27,4.075879096984863
2012-02-28,3.9941794872283936
2012-02-29,3.9260966777801514
2012-03-01,3.9760239124298096
2012-03-02,3.980564594268799
2012-03-05,4.0531840324401855
2012-03-06,3.939713954925537
2012-03-07,3.9896397590637207
2012-03-08,3.998718738555908
2012-03-09,4.030489921569824
2012-03-12,4.04864501953125
2012-03-13,4.202966690063477
2012-03-14,4.098573207855225
2012-03-15,4.134884834289551
2012-03-16,4.134884834289551
2012-03-19,4.184811115264893
2012-03-20,4.180272102355957
2012-03-21,4.175734043121338
2012-03-22,4.066802024841309
2012-03-23,3.998718738555908
2012-03-26,4.139421463012695
2012-03-27,4.157578945159912
2012-03-28,4.187489032745361
2012-03-29,4.155276775360107
2012-03-30,4.136871814727783
2012-04-02,4.159879684448242
2012-04-03,4.1644816398620605
2012-04-04,4.100058078765869
2012-04-05,4.090855121612549
2012-04-09,3.9896187782287598
2012-04-10,3.8331618309020996
2012-04-11,3.8791799545288086
2012-04-12,3.975813865661621
2012-04-13,3.9436020851135254
2012-04-16,4.035634517669678
2012-04-17,4.12306547164917
2012-04-18,4.035634517669678
2012-04-19,4.003423690795898
2012-04-20,4.067846298217773
2012-04-23,3.9988210201263428
2012-04-24,4.118464469909668
2012-04-25,4.141472816467285
2012-04-26,4.136871814727783
2012-04-27,4.132269859313965
2012-04-30,4.095456123352051
2012-05-01,4.136871814727783
2012-05-02,4.1460747718811035
2012-05-03,4.15067720413208
2012-05-04,4.049439907073975
2012-05-07,4.118464469909668
2012-05-08,4.095456123352051
2012-05-09,4.1092610359191895
2012-05-10,4.210497856140137
2012-05-11,4.178286075592041
2012-05-14,4.113862037658691
2012-05-15,4.063243865966797
2012-05-16,3.9712111949920654
2012-05-17,3.8791799545288086
2012-05-18,3.8193585872650146
2012-05-21,3.906789541244507
2012-05-22,3.846967935562134
2012-05-23,3.8883819580078125
2012-05-24,3.874577522277832
2012-05-25,3.860772132873535
2012-05-29,3.8193585872650146
2012-05-30,3.814756393432617
2012-05-31,3.823960781097412
2012-06-01,3.708918333053589
2012-06-04,3.6767077445983887
2012-06-05,3.7549350261688232
2012-06-06,3.8883819580078125
2012-06-07,3.8193585872650146
2012-06-08,3.828561305999756
2012-06-11,3.7227230072021484
2012-06-12,3.7503342628479004
2012-06-13,3.727325916290283
2012-06-14,3.7963507175445557
2012-06-15,3.8009514808654785
2012-06-18,3.8101553916931152
2012-06-19,3.791748285293579
2012-06-20,3.773341417312622
2012-06-21,3.727325916290283
2012-06-22,3.7779440879821777
2012-06-25,3.6767077445983887
2012-06-26,3.695114850997925
2012-06-27,3.748870611190796
2012-06-28,3.8283329010009766
2012-06-29,3.959216356277466
2012-07-02,4.05270528793335
2012-07-03,4.066729545593262
2012-07-05,4.05270528793335
2012-07-06,4.071402549743652
2012-07-09,4.0620527267456055
2012-07-10,4.024659156799316
2012-07-11,4.076077461242676
2012-07-12,4.19293737411499
2012-07-13,4.178914546966553
2012-07-16,4.169565200805664
2012-07-17,4.2630534172058105
2012-07-18,4.28175163269043
2012-07-19,4.178914546966553
2012-07-20,4.155542850494385
2012-07-23,4.113472938537598
2012-07-24,4.118147850036621
2012-07-25,4.1415181159973145
2012-07-26,4.1508684158325195
2012-07-27,4.202286720275879
2012-07-30,4.19293737411499
2012-07-31,4.178914546966553
2012-08-01,4.1508684158325195
2012-08-02,4.146193981170654
2012-08-03,4.202286720275879
2012-08-06,4.253705024719238
2012-08-07,4.197612285614014
2012-08-08,4.216311454772949
2012-08-09,4.136845111846924
2012-08-10,4.174239635467529
2012-08-13,4.197612285614014
2012-08-14,4.178914546966553
2012-08-15,4.216311454772949
2012-08-16,4.2630534172058105
2012-08-17,4.305123805999756
2012-08-20,4.319145679473877
2012-08-21,4.347192764282227
2012-08-22,4.3331708908081055
2012-08-23,4.28175163269043
2012-08-24,4.3331708908081055
2012-08-27,4.347192764282227
2012-08-28,4.347192764282227
2012-08-29,4.398611545562744
2012-08-30,4.375239372253418
2012-08-31,4.384588718414307
2012-09-04,4.43600606918335
2012-09-05,4.43600606918335
2012-09-06,4.594936847686768
2012-09-07,4.622982501983643
2012-09-10,4.534169673919678
2012-09-11,4.632331848144531
2012-09-12,4.62765645980835
2012-09-13,4.683750629425049
2012-09-14,4.758539199829102
2012-09-17,4.7538652420043945
2012-09-18,4.791260242462158
2012-09-19,4.7538652420043945
2012-09-20,4.665053367614746
2012-09-21,4.669724941253662
2012-09-24,4.655702590942383
2012-09-25,4.543519020080566
2012-09-26,4.50553560256958
2012-09-27,4.595740795135498
2012-09-28,4.586246490478516
2012-10-01,4.5720038414001465
2012-10-02,4.652714729309082
2012-10-03,4.647965908050537
2012-10-04,4.666957855224609
2012-10-05,4.67170524597168
2012-10-08,4.652714729309082
2012-10-09,4.6574625968933105
2012-10-10,4.534023284912109
2012-10-11,4.553012371063232
2012-10-12,4.50553560256958
2012-10-15,4.576751708984375
2012-10-16,4.5720038414001465
2012-10-17,4.562509059906006
2012-10-18,4.562509059906006
2012-10-19,4.5150322914123535
2012-10-22,4.5150322914123535
2012-10-23,4.491293430328369
2012-10-24,4.477049827575684
2012-10-25,4.4248270988464355
2012-10-26,4.462806224822998
2012-10-31,4.50553560256958
2012-11-01,4.562509059906006
2012-11-02,4.496042728424072
2012-11-05,4.496042728424072
2012-11-06,4.54826545715332
2012-11-07,4.448563575744629
2012-11-08,4.372602462768555
2012-11-09,4.396340847015381
2012-11-12,4.453312397003174
2012-11-13,4.477049827575684
2012-11-14,4.301385879516602
2012-11-15,4.301385879516602
2012-11-16,4.325125217437744
2012-11-19,4.415331840515137
2012-11-20,4.439068794250488
2012-11-21,4.458060264587402
2012-11-23,4.481797695159912
2012-11-26,4.486545085906982
2012-11-27,4.415331840515137
2012-11-28,4.462806224822998
2012-11-29,4.477049827575684
2012-11-30,4.553012371063232
2012-12-03,4.5814995765686035
2012-12-04,4.557762145996094
2012-12-05,4.524526119232178
2012-12-06,4.54826545715332
2012-12-07,4.5814995765686035
2012-12-10,4.619480609893799
2012-12-11,4.600488662719727
2012-12-12,4.652714729309082
2012-12-13,4.619480609893799
2012-12-14,4.6574625968933105
2012-12-17,4.7144341468811035
2012-12-18,4.747666358947754
2012-12-19,4.799891471862793
2012-12-20,4.842621326446533
2012-12-21,4.8283772468566895
2012-12-24,4.861611843109131
2012-12-26,4.861611843109131
2012-12-27,4.986886501312256
2012-12-28,4.967612266540527
2012-12-31,5.035068035125732
2013-01-02,5.145889759063721
2013-01-03,5.12179708480835
2013-01-04,5.184433460235596
2013-01-07,5.198888778686523
2013-01-08,5.184433460235596
2013-01-09,5.179615497589111
2013-01-10,5.126617431640625
2013-01-11,5.097704887390137
2013-01-14,5.05916166305542
2013-01-15,5.092887878417969
2013-01-16,5.092887878417969
2013-01-17,5.116978645324707
2013-01-18,5.160342216491699
2013-01-22,5.169978618621826
2013-01-23,5.203708171844482
2013-01-24,5.222980499267578
2013-01-25,5.295251369476318
2013-01-28,5.2663445472717285
2013-01-29,5.304891109466553
2013-01-30,5.314526081085205
2013-01-31,5.300072193145752
2013-02-01,5.328983306884766
2013-02-04,5.2663445472717285
2013-02-05,5.285615921020508
2013-02-06,5.213342189788818
2013-02-07,5.150705337524414
2013-02-08,5.174797058105469
2013-02-11,5.213342189788818
2013-02-12,5.324162006378174
2013-02-13,5.328983306884766
2013-02-14,5.300072193145752
2013-02-15,5.377164840698242
2013-02-19,5.410890579223633
2013-02-20,5.328983306884766
2013-02-21,5.300072193145752
2013-02-22,5.381980895996094
2013-02-25,5.348256587982178
2013-02-26,5.372345447540283
2013-02-27,5.507256507873535
2013-02-28,5.52170991897583
2013-03-01,5.52170991897583
2013-03-04,5.5698933601379395
2013-03-05,5.627712249755859
2013-03-06,5.656622886657715
2013-03-07,5.714440822601318
2013-03-08,5.8011698722839355
2013-03-11,5.805987358093262
2013-03-12,5.661440849304199
2013-03-13,5.699988842010498
2013-03-14,5.743350982666016
2013-03-15,5.72407865524292
2013-03-18,5.671077251434326
2013-03-19,5.598803997039795
2013-03-20,5.6469855308532715
2013-03-21,5.699988842010498
2013-03-22,5.709621429443359
2013-03-25,5.671077251434326
2013-03-26,5.754044532775879
2013-03-27,5.72964334487915
2013-03-28,5.75892448425293
2013-04-01,5.72964334487915
2013-04-02,5.685718536376953
2013-04-03,5.617392063140869
2013-04-04,5.754044532775879
2013-04-05,5.768686771392822
2013-04-08,5.817490577697754
2013-04-09,5.802847862243652
2013-04-10,5.841893672943115
2013-04-11,5.934620380401611
2013-04-12,5.934620380401611
2013-04-15,5.84677267074585
2013-04-16,5.890695571899414
2013-04-17,5.837014198303223
2013-04-18,5.793089389801025
2013-04-19,5.963903427124023
2013-04-22,5.944383144378662
2013-04-23,6.0224690437316895
2013-04-24,6.056631565093994
2013-04-25,6.037110328674316
2013-04-26,6.071274280548096
2013-04-29,6.120078086853027
2013-04-30,6.251849174499512
2013-05-01,6.124957084655762
2013-05-02,6.217683792114258
2013-05-03,6.349457740783691
2013-05-06,6.354340553283691
2013-05-07,6.393383026123047
2013-05-08,6.422665596008301
2013-05-09,6.344577789306641
2013-05-10,6.393383026123047
2013-05-13,6.451948642730713
2013-05-14,6.476350784301758
2013-05-15,6.490993022918701
2013-05-16,6.530035495758057
2013-05-17,6.627642631530762
2013-05-20,6.656927585601807
2013-05-21,6.647165298461914
2013-05-22,6.461709022521973
2013-05-23,6.261608600616455
2013-05-24,6.16400146484375
2013-05-28,6.203045845031738
2013-05-29,6.10055685043335
2013-05-30,6.124957084655762
2013-05-31,6.144478797912598
2013-06-03,6.120078086853027
2013-06-04,6.027349948883057
2013-06-05,5.98830509185791
2013-06-06,6.085916519165039
2013-06-07,5.968785762786865
2013-06-10,5.9297380447387695
2013-06-11,5.827249050140381
2013-06-12,5.700360298156738
2013-06-13,5.705237865447998
2013-06-14,5.822370529174805
2013-06-17,5.86629581451416
2013-06-18,5.934620380401611
2013-06-19,5.817490577697754
2013-06-20,5.568585395812988
2013-06-21,5.612512111663818
2013-06-24,5.539306163787842
2013-06-25,5.612512111663818
2013-06-26,5.701520919799805
2013-06-27,5.795473575592041
2013-06-28,5.775695323944092
2013-07-01,5.78558349609375
2013-07-02,5.825143337249756
2013-07-03,5.7806396484375
2013-07-05,5.7806396484375
2013-07-08,5.815253734588623
2013-07-09,5.909207820892334
2013-07-10,5.963602066040039
2013-07-11,6.067445278167725
2013-07-12,6.092170238494873
2013-07-15,6.126785755157471
2013-07-16,6.146564483642578
2013-07-17,6.205905437469482
2013-07-18,6.319640159606934
2013-07-19,6.339418888092041
2013-07-22,6.383923530578613
2013-07-23,6.374032497406006
2013-07-24,6.30974817276001
2013-07-25,6.369087219238281
2013-07-26,6.334473609924316
2013-07-29,6.30974817276001
2013-07-30,6.349305629730225
2013-07-31,6.200960636138916
2013-08-01,6.146564483642578
2013-08-02,6.235573768615723
2013-08-05,6.255352973937988
2013-08-06,6.186125755310059
2013-08-07,6.082281112670898
2013-08-08,6.171288013458252
2013-08-09,6.240517616271973
2013-08-12,6.22074031829834
2013-08-13,6.097115516662598
2013-08-14,6.1119489669799805
2013-08-15,5.9932732582092285
