Date,OLP
2010-11-01,5.363914489746094
2010-11-02,5.531002521514893
2010-11-03,5.6298933029174805
2010-11-04,5.766291618347168
2010-11-05,5.7594733238220215
2010-11-08,5.783342361450195
2010-11-09,5.674224376678467
2010-11-10,5.732192039489746
2010-11-11,5.599203586578369
2010-11-12,5.466216087341309
2010-11-15,5.62648344039917
2010-11-16,5.340044021606445
2010-11-17,5.288894176483154
2010-11-18,5.367323398590088
2010-11-19,5.336633205413818
2010-11-22,5.374142169952393
2010-11-23,5.149083137512207
2010-11-24,5.336633205413818
2010-11-26,5.319586277008057
2010-11-29,5.309353351593018
2010-11-30,5.220692157745361
2010-12-01,5.268434047698975
2010-12-02,5.299125671386719
2010-12-03,5.391193866729736
2010-12-06,5.490081787109375
2010-12-07,5.47985315322876
2010-12-08,5.4832634925842285
2010-12-09,5.745833873748779
2010-12-10,5.796982288360596
2010-12-13,5.814033031463623
2010-12-14,5.875410556793213
2010-12-15,5.9504313468933105
2010-12-16,6.001584053039551
2010-12-17,6.069781303405762
2010-12-20,6.066372394561768
2010-12-21,6.1045918464660645
2010-12-22,6.090691566467285
2010-12-23,6.108064651489258
2010-12-27,6.048998832702637
2010-12-28,5.979508876800537
2010-12-29,5.878751754760742
2010-12-30,5.816212177276611
2010-12-31,5.802314758300781
2011-01-03,5.986459732055664
2011-01-04,5.920444965362549
2011-01-05,5.875278472900391
2011-01-06,5.767570972442627
2011-01-07,5.850958347320557
2011-01-10,5.753671646118164
2011-01-11,5.760621547698975
2011-01-12,5.826634407043457
2011-01-13,5.73629903793335
2011-01-14,5.753671646118164
2011-01-18,5.812735557556152
2011-01-19,5.6112189292907715
2011-01-20,5.607742786407471
2011-01-21,5.632065773010254
2011-01-24,5.750198841094971
2011-01-25,5.840534210205078
2011-01-26,5.840534210205078
2011-01-27,5.826634407043457
2011-01-28,5.604272365570068
2011-01-31,5.621643543243408
2011-02-01,5.708505630493164
2011-02-02,5.6980814933776855
2011-02-03,5.715453624725342
2011-02-04,5.652914047241211
2011-02-07,5.711980819702148
2011-02-08,5.274198532104492
2011-02-09,5.298521518707275
2011-02-10,5.361062049865723
2011-02-11,5.385382175445557
2011-02-14,5.385382175445557
2011-02-15,5.388857364654541
2011-02-16,5.3784332275390625
2011-02-17,5.381906509399414
2011-02-18,5.37148380279541
2011-02-22,5.33326530456543
2011-02-23,5.301994800567627
2011-02-24,5.26724910736084
2011-02-25,5.288098335266113
2011-02-28,5.169965744018555
2011-03-01,5.194286823272705
2011-03-02,5.249879360198975
2011-03-03,5.263774394989014
2011-03-04,5.242930889129639
2011-03-07,5.1977620124816895
2011-03-08,5.281149387359619
2011-03-09,5.295046806335449
2011-03-10,5.22208309173584
2011-03-11,5.232506275177002
2011-03-14,5.249879360198975
2011-03-15,5.180388450622559
2011-03-16,5.156068325042725
2011-03-17,5.159542560577393
2011-03-18,5.202185153961182
2011-03-21,5.319446086883545
2011-03-22,5.266143321990967
2011-03-23,5.330106735229492
2011-03-24,5.2625908851623535
2011-03-25,5.305232524871826
2011-03-28,5.283910274505615
2011-03-29,5.365639686584473
2011-03-30,5.3691935539245605
2011-03-31,5.358534336090088
2011-04-01,5.347873210906982
2011-04-04,5.347873210906982
2011-04-05,5.3265509605407715
2011-04-06,5.436708927154541
2011-04-07,5.294573783874512
2011-04-08,5.269697666168213
2011-04-11,5.347873210906982
2011-04-12,5.322998046875
2011-04-13,5.291018486022949
2011-04-14,5.344318866729736
2011-04-15,5.426046848297119
2011-04-18,5.340765476226807
2011-04-19,5.397621154785156
2011-04-20,5.397621154785156
2011-04-21,5.458028316497803
2011-04-25,5.4544758796691895
2011-04-26,5.4402618408203125
2011-04-27,5.475794792175293
2011-04-28,5.472243785858154
2011-04-29,5.511329650878906
2011-05-02,5.4900078773498535
2011-05-03,5.4473676681518555
2011-05-04,5.390512943267822
2011-05-05,5.404727935791016
2011-05-06,5.415387153625488
2011-05-09,5.4829020500183105
2011-05-10,5.54331111907959
2011-05-11,5.472243785858154
2011-05-12,5.529098033905029
2011-05-13,5.472243785858154
2011-05-16,5.433154582977295
2011-05-17,5.4402618408203125
2011-05-18,5.504222393035889
2011-05-19,5.48645544052124
2011-05-20,5.433154582977295
2011-05-23,5.461581707000732
2011-05-24,5.465134143829346
2011-05-25,5.639251708984375
2011-05-26,5.628592491149902
2011-05-27,5.671234607696533
2011-05-31,5.674785614013672
2011-06-01,5.52199125289917
2011-06-02,5.553972244262695
2011-06-03,5.607272624969482
2011-06-06,5.4402618408203125
2011-06-07,5.468689441680908
2011-06-08,5.54331111907959
2011-06-09,5.52199125289917
2011-06-10,5.426046848297119
2011-06-13,5.4402618408203125
2011-06-14,5.5681843757629395
2011-06-15,5.507776737213135
2011-06-16,5.593057632446289
2011-06-17,5.571738243103027
2011-06-20,5.536203384399414
2011-06-21,5.600164413452148
2011-06-22,5.614379405975342
2011-06-23,5.681892395019531
2011-06-24,5.696406364440918
2011-06-27,5.700035095214844
2011-06-28,5.678265571594238
2011-06-29,5.591185092926025
2011-06-30,5.602069854736328
2011-07-01,5.583929061889648
2011-07-05,5.576672554016113
2011-07-06,5.60932731628418
2011-07-07,5.758087158203125
2011-07-08,5.725431442260742
2011-07-11,5.707292556762695
2011-07-12,5.678265571594238
2011-07-13,5.689149856567383
2011-07-14,5.681891918182373
2011-07-15,5.732686519622803
2011-07-18,5.707292556762695
2011-07-19,5.721803665161133
2011-07-20,5.776230812072754
2011-07-21,5.834280967712402
2011-07-22,5.790744781494141
2011-07-25,5.660124778747559
2011-07-26,5.656496524810791
2011-07-27,5.620213508605957
2011-07-28,5.63835334777832
2011-07-29,5.60932731628418
2011-08-01,5.616584777832031
2011-08-02,5.442427158355713
2011-08-03,5.431541442871094
2011-08-04,5.163048267364502
2011-08-05,5.097740173339844
2011-08-08,4.821990966796875
2011-08-09,5.747202396392822
2011-08-10,5.21747350692749
2011-08-11,5.558531761169434
2011-08-12,5.427913665771484
2011-08-15,5.678265571594238
2011-08-16,5.525876998901367
2011-08-17,5.598443508148193
2011-08-18,5.384373664855957
2011-08-19,5.290038585662842
2011-08-22,5.293666362762451
2011-08-23,5.551277160644531
2011-08-24,5.533132076263428
2011-08-25,5.395256996154785
2011-08-26,5.547645568847656
2011-08-29,5.649237155914307
2011-08-30,5.63835334777832
2011-08-31,5.660124778747559
2011-09-01,5.496850490570068
2011-09-02,5.358976364135742
2011-09-06,5.44968318939209
2011-09-07,5.6673808097839355
2011-09-08,5.5113630294799805
2011-09-09,5.417027950286865
2011-09-12,5.493222236633301
2011-09-13,5.489593029022217
2011-09-14,5.576672554016113
2011-09-15,5.7109198570251465
2011-09-16,5.765344142913818
2011-09-19,5.605698108673096
2011-09-20,5.544015884399414
2011-09-21,5.417027950286865
2011-09-22,5.417027950286865
2011-09-23,5.502368927001953
2011-09-26,5.602540016174316
2011-09-27,5.7027201652526855
2011-09-28,5.457841873168945
2011-09-29,5.580280780792236
2011-09-30,5.43928861618042
2011-10-03,5.220383167266846
2011-10-04,5.765797138214111
2011-10-05,5.673038959503174
2011-10-06,5.7212724685668945
2011-10-07,5.450419902801514
2011-10-10,5.643357753753662
2011-10-11,5.650777816772461
2011-10-12,5.758375644683838
2011-10-13,5.769507884979248
2011-10-14,5.806608200073242
2011-10-17,5.602540016174316
2011-10-18,5.8548431396484375
2011-10-19,5.7620849609375
2011-10-20,5.739823818206787
2011-10-21,5.806608200073242
2011-10-24,5.910498142242432
2011-10-25,5.832581996917725
2011-10-26,5.917919158935547
2011-10-27,6.159084320068359
2011-10-28,6.1108527183532715
2011-10-31,6.032935619354248
2011-11-01,5.765797138214111
2011-11-02,5.999544143676758
2011-11-03,6.077462196350098
2011-11-04,5.8808159828186035
2011-11-07,5.9327592849731445
2011-11-08,6.066329002380371
2011-11-09,5.799188137054443
2011-11-10,5.903078079223633
2011-11-11,6.066329002380371
2011-11-14,6.0440673828125
2011-11-15,6.2332916259765625
2011-11-16,6.140536785125732
2011-11-17,6.162796497344971
2011-11-18,6.159084320068359
2011-11-21,5.980993270874023
2011-11-22,5.9513115882873535
2011-11-23,5.776926517486572
2011-11-25,5.750955104827881
2011-11-28,5.780638217926025
2011-11-29,5.654486656188965
2011-11-30,6.036646842956543
2011-12-01,5.9067864418029785
2011-12-02,5.98470401763916
2011-12-05,6.073750019073486
2011-12-06,6.151667594909668
2011-12-07,6.162796497344971
2011-12-08,6.066329002380371
2011-12-09,6.1553778648376465
2011-12-12,6.05148983001709
2011-12-13,6.0848798751831055
2011-12-14,6.296367168426514
2011-12-15,6.285238265991211
2011-12-16,6.296367168426514
2011-12-19,6.296367168426514
2011-12-20,6.426229953765869
2011-12-21,6.4447808265686035
2011-12-22,6.53176736831665
2011-12-23,6.543116092681885
2011-12-27,6.482602119445801
2011-12-28,6.24810791015625
2011-12-29,6.335097312927246
2011-12-30,6.240543842315674
2012-01-03,6.278363227844238
2012-01-04,6.195158958435059
2012-01-05,6.331315517425537
2012-01-06,6.354007244110107
2012-01-09,6.37291955947876
2012-01-10,6.418303966522217
2012-01-11,6.39939546585083
2012-01-12,6.323750972747803
2012-01-13,6.342660903930664
2012-01-17,6.346445560455322
2012-01-18,6.452342987060547
2012-01-19,6.490163326263428
2012-01-20,6.512858867645264
2012-01-23,6.490163326263428
2012-01-24,6.524203777313232
2012-01-25,6.580935955047607
2012-01-26,6.645234107971191
2012-01-27,6.63388729095459
2012-01-30,6.588501453399658
2012-01-31,6.562027454376221
2012-02-01,6.879725456237793
2012-02-02,7.049923896789551
2012-02-03,7.144475936889648
2012-02-06,6.959151268005371
2012-02-07,6.9175496101379395
2012-02-08,6.966716289520264
2012-02-09,6.898636341094971
2012-02-10,6.717094421386719
2012-02-13,6.822996139526367
2012-02-14,6.864597320556641
2012-02-15,6.804083824157715
2012-02-16,6.932677745819092
2012-02-17,7.000755786895752
2012-02-21,6.872162818908691
2012-02-22,6.770040988922119
2012-02-23,6.830557823181152
2012-02-24,6.7927350997924805
2012-02-27,6.762477874755859
2012-02-28,6.70952844619751
2012-02-29,6.611194610595703
2012-03-01,6.580935955047607
2012-03-02,6.429649829864502
2012-03-05,6.618758201599121
2012-03-06,6.527987003326416
2012-03-07,6.5544610023498535
2012-03-08,6.5052924156188965
2012-03-09,6.569591999053955
2012-03-12,6.5544610023498535
2012-03-13,6.822996139526367
2012-03-14,6.637668609619141
2012-03-15,6.807865142822266
2012-03-16,7.066002368927002
2012-03-19,7.03518009185791
2012-03-20,6.992798805236816
2012-03-21,7.012063026428223
2012-03-22,6.9388580322265625
2012-03-23,7.123793125152588
2012-03-26,7.200850963592529
2012-03-27,7.116087913513184
2012-03-28,7.123793125152588
2012-03-29,7.1083831787109375
2012-03-30,7.050589084625244
2012-04-02,7.308728218078613
2012-04-03,7.281757831573486
2012-04-04,7.162321090698242
2012-04-05,7.200850963592529
2012-04-09,7.050589084625244
2012-04-10,6.819423675537109
2012-04-11,6.896474838256836
2012-04-12,7.062149524688721
2012-04-13,7.039032459259033
2012-04-16,7.21626091003418
2012-04-17,7.327990531921387
2012-04-18,7.162321090698242
2012-04-19,7.185439109802246
2012-04-20,7.335696220397949
2012-04-23,7.127648830413818
2012-04-24,7.304875373840332
2012-04-25,7.308728218078613
2012-04-26,7.250932693481445
2012-04-27,7.366517066955566
2012-04-30,7.285613536834717
2012-05-01,7.227820873260498
2012-05-02,7.358814716339111
2012-05-03,7.393488883972168
2012-05-04,7.266346454620361
2012-05-07,7.320283889770508
2012-05-08,7.5283379554748535
2012-05-09,7.485956192016602
2012-05-10,7.551453113555908
2012-05-11,7.6092424392700195
2012-05-14,7.447426795959473
2012-05-15,7.670888900756836
2012-05-16,7.393488883972168
2012-05-17,7.227820873260498
2012-05-18,7.042884349822998
2012-05-21,7.231670379638672
2012-05-22,7.123793125152588
2012-05-23,7.200850963592529
2012-05-24,7.250932693481445
2012-05-25,7.150766849517822
2012-05-29,7.127648830413818
2012-05-30,6.954269886016846
2012-05-31,6.830981731414795
2012-06-01,6.561286449432373
2012-06-04,6.638343334197998
2012-06-05,6.881069183349609
2012-06-06,7.112234592437744
2012-06-07,6.996652603149414
2012-06-08,7.019768714904785
2012-06-11,6.715397834777832
2012-06-12,6.838689804077148
2012-06-13,6.7847490310668945
2012-06-14,6.869510650634766
2012-06-15,6.919595718383789
2012-06-18,6.973536491394043
2012-06-19,7.247082233428955
2012-06-20,7.18158483505249
2012-06-21,7.0737080574035645
2012-06-22,7.262027263641357
2012-06-25,7.183560848236084
2012-06-26,7.222794055938721
2012-06-27,7.418957233428955
2012-06-28,7.262027263641357
2012-06-29,7.387573719024658
2012-07-02,7.42288064956665
2012-07-03,7.454268455505371
2012-07-05,7.352259159088135
2012-07-06,7.356184005737305
2012-07-09,7.415036201477051
2012-07-10,7.458193302154541
2012-07-11,7.5955047607421875
2012-07-12,7.689663887023926
2012-07-13,7.956446647644043
2012-07-16,7.9446797370910645
2012-07-17,7.8779826164245605
2012-07-18,7.881905555725098
2012-07-19,7.68181848526001
2012-07-20,7.68181848526001
2012-07-23,7.48957633972168
2012-07-24,7.324798107147217
2012-07-25,7.218869686126709
2012-07-26,7.2855682373046875
2012-07-27,7.469961166381836
2012-07-30,7.6072773933410645
2012-07-31,7.4111104011535645
2012-08-01,7.238487243652344
2012-08-02,7.203177452087402
2012-08-03,7.3287224769592285
2012-08-06,7.42680549621582
2012-08-07,7.391495227813721
2012-08-08,7.226715087890625
2012-08-09,7.30125617980957
2012-08-10,7.254177093505859
2012-08-13,7.281642436981201
2012-08-14,7.246335029602051
2012-08-15,7.277719020843506
2012-08-16,7.403263092041016
2012-08-17,7.438574314117432
2012-08-20,7.466039180755615
2012-08-21,7.367956161499023
2012-08-22,7.297334671020508
2012-08-23,7.281642436981201
2012-08-24,7.281642436981201
2012-08-27,7.324798107147217
2012-08-28,7.418957233428955
2012-08-29,7.509193420410156
2012-08-30,7.336569309234619
2012-08-31,7.4974236488342285
2012-09-04,7.517043590545654
2012-09-05,7.4974236488342285
2012-09-06,7.713204383850098
2012-09-07,7.666127681732178
2012-09-10,7.666127681732178
2012-09-11,7.630817413330078
2012-09-12,7.642586708068848
2012-09-13,7.654354095458984
2012-09-14,7.670050144195557
2012-09-17,7.7288994789123535
2012-09-18,7.740667819976807
2012-09-19,7.689663887023926
2012-09-20,7.689663887023926
2012-09-21,7.689666748046875
2012-09-24,7.689666748046875
2012-09-25,7.565959453582764
2012-09-26,7.585913181304932
2012-09-27,7.557981491088867
2012-09-28,7.442254543304443
2012-10-01,7.490142822265625
2012-10-02,7.422303676605225
2012-10-03,7.502114295959473
2012-10-04,7.522063255310059
2012-10-05,7.538026332855225
2012-10-08,7.486152172088623
2012-10-09,7.4781670570373535
2012-10-10,7.5140838623046875
2012-10-11,7.510093688964844
2012-10-12,7.486152172088623
2012-10-15,7.569952011108398
2012-10-16,7.673703193664551
2012-10-17,7.689666748046875
2012-10-18,7.546008110046387
2012-10-19,7.4661993980407715
2012-10-22,7.470190525054932
2012-10-23,7.526055335998535
2012-10-24,7.573940753936768
2012-10-25,7.546008110046387
2012-10-26,7.510093688964844
2012-10-31,7.538026332855225
2012-11-01,7.565959453582764
2012-11-02,7.4262919425964355
2012-11-05,7.4262919425964355
2012-11-06,7.490142822265625
2012-11-07,7.318553447723389
2012-11-08,7.28263521194458
2012-11-09,7.270666599273682
2012-11-12,7.330523490905762
2012-11-13,7.342494964599609
2012-11-14,7.302587509155273
2012-11-15,7.103063583374023
2012-11-16,7.338503360748291
2012-11-19,7.490142822265625
2012-11-20,7.494129180908203
2012-11-21,7.462207794189453
2012-11-23,7.4661993980407715
2012-11-26,7.753513813018799
2012-11-27,7.729569911956787
2012-11-28,7.717597961425781
2012-11-29,7.841301441192627
2012-11-30,7.785435676574707
2012-12-03,7.833324909210205
2012-12-04,7.769474983215332
2012-12-05,7.773466110229492
2012-12-06,7.7654876708984375
2012-12-07,7.773466110229492
2012-12-10,7.8293328285217285
2012-12-11,7.857265472412109
2012-12-12,7.837310314178467
2012-12-13,7.793417930603027
2012-12-14,7.8971710205078125
2012-12-17,8.080733299255371
2012-12-18,8.11664867401123
2012-12-19,8.040827751159668
2012-12-20,8.188475608825684
2012-12-21,8.236361503601074
2012-12-24,8.155174255371094
2012-12-26,8.203885078430176
2012-12-27,8.199830055236816
2012-12-28,8.228242874145508
2012-12-31,8.236361503601074
2013-01-02,8.488040924072266
2013-01-03,8.569226264953613
2013-01-04,8.601699829101562
2013-01-07,8.6869478225708
2013-01-08,8.548932075500488
2013-01-09,8.678827285766602
2013-01-10,8.719420433044434
2013-01-11,8.760016441345215
2013-01-14,8.808723449707031
2013-01-15,8.764071464538574
2013-01-16,8.841200828552246
2013-01-17,8.873675346374512
2013-01-18,8.995454788208008
2013-01-22,9.084758758544922
2013-01-23,9.145652770996094
2013-01-24,9.092881202697754
2013-01-25,8.979215621948242
2013-01-28,9.153769493103027
2013-01-29,9.153769493103027
2013-01-30,9.01169204711914
2013-01-31,8.962981224060059
2013-02-01,8.979215621948242
2013-02-04,9.060402870178223
2013-02-05,8.94674301147461
2013-02-06,8.926445960998535
2013-02-07,8.910209655761719
2013-02-08,8.926445960998535
2013-02-11,8.885855674743652
2013-02-12,8.926445960998535
2013-02-13,8.979215621948242
2013-02-14,8.914268493652344
2013-02-15,8.93456745147705
2013-02-19,8.869617462158203
2013-02-20,8.877732276916504
2013-02-21,8.84526252746582
2013-02-22,9.023868560791016
2013-02-25,8.751893043518066
2013-02-26,8.95080280303955
2013-02-27,8.93456745147705
2013-02-28,8.816843032836914
2013-03-01,8.910209655761719
2013-03-04,8.889911651611328
2013-03-05,8.9832763671875
2013-03-06,8.999515533447266
2013-03-07,8.962981224060059
2013-03-08,8.95080280303955
2013-03-11,8.853379249572754
2013-03-12,8.80060863494873
2013-03-13,8.881794929504395
2013-03-14,9.031991958618164
2013-03-15,9.153769493103027
2013-03-18,9.072579383850098
2013-03-19,9.129409790039062
2013-03-20,9.214661598205566
2013-03-21,9.169306755065918
2013-03-22,9.136323928833008
2013-03-25,9.11158561706543
2013-03-26,9.070357322692871
2013-03-27,8.979653358459473
2013-03-28,8.954915046691895
2013-04-01,8.847721099853516
2013-04-02,8.913687705993652
2013-04-03,8.872459411621094
2013-04-04,9.066235542297363
2013-04-05,9.004389762878418
2013-04-08,9.062108993530273
2013-04-09,8.992023468017578
2013-04-10,9.206409454345703
2013-04-11,9.21053409576416
2013-04-12,9.231146812438965
2013-04-15,9.045621871948242
2013-04-16,9.19404411315918
2013-04-17,8.946670532226562
2013-04-18,8.90131664276123
2013-04-19,9.041496276855469
2013-04-22,9.144570350646973
2013-04-23,9.288873672485352
2013-04-24,9.305362701416016
2013-04-25,9.317728042602539
2013-04-26,9.330099105834961
2013-04-29,9.3795747756958
2013-04-30,9.45790958404541
2013-05-01,9.16106128692627
2013-05-02,9.387818336486816
2013-05-03,9.449664115905762
2013-05-06,9.495015144348145
2013-05-07,9.614578247070312
2013-05-08,9.882566452026367
2013-05-09,9.717650413513184
2013-05-10,9.659932136535645
2013-05-13,9.874321937561035
2013-05-14,10.183538436889648
2013-05-15,10.748373031616211
2013-05-16,11.0081148147583
2013-05-17,10.91740894317627
2013-05-20,11.086450576782227
2013-05-21,11.354436874389648
2013-05-22,10.946273803710938
2013-05-23,11.403912544250488
2013-05-24,11.131805419921875
2013-05-28,11.148296356201172
2013-05-29,11.016362190246582
2013-05-30,11.028733253479004
2013-05-31,10.905040740966797
2013-06-03,10.492755889892578
2013-06-04,10.072218894958496
2013-06-05,9.71352767944336
2013-06-06,9.742387771606445
2013-06-07,9.626948356628418
2013-06-10,9.709402084350586
2013-06-11,9.581597328186035
2013-06-12,9.383697509765625
2013-06-13,9.684667587280273
2013-06-14,9.593961715698242
2013-06-17,9.622822761535645
2013-06-18,9.746511459350586
2013-06-19,9.556856155395508
2013-06-20,9.070357322692871
2013-06-21,9.179288864135742
2013-06-24,9.124818801879883
2013-06-25,9.342679023742676
2013-06-26,9.166718482971191
2013-06-27,9.527017593383789
2013-06-28,9.200231552124023
2013-07-01,9.309159278869629
2013-07-02,9.535396575927734
2013-07-03,9.267266273498535
2013-07-05,9.15833854675293
2013-07-08,9.338485717773438
2013-07-09,9.464173316955566
2013-07-10,9.581480979919434
2013-07-11,9.996245384216309
2013-07-12,9.925026893615723
2013-07-15,9.86637020111084
2013-07-16,9.9669189453125
2013-07-17,10.059088706970215
2013-07-18,10.180583000183105
2013-07-19,10.096794128417969
2013-07-22,10.176395416259766
2013-07-23,10.147064208984375
2013-07-24,9.929220199584961
2013-07-25,10.168017387390137
2013-07-26,10.04233169555664
2013-07-29,9.88313102722168
2013-07-30,9.853799819946289
2013-07-31,9.732304573059082
2013-08-01,9.719736099243164
2013-08-02,9.573103904724121
2013-08-05,9.602428436279297
2013-08-06,9.711355209350586
2013-08-07,9.581480979919434
2013-08-08,9.757442474365234
2013-08-09,9.568909645080566
2013-08-12,9.552153587341309
2013-08-13,9.535396575927734
2013-08-14,9.573103904724121
2013-08-15,9.313348770141602
2013-08-16,9.074549674987793
2013-08-19,8.772900581359863
2013-08-20,8.806416511535645
2013-08-21,8.617884635925293
2013-08-22,8.856691360473633
2013-08-23,9.01589298248291
2013-08-26,9.061978340148926
2013-08-27,9.041029930114746
2013-08-28,9.011702537536621
2013-08-29,9.212800025939941
2013-08-30,8.953051567077637
2013-09-03,8.89439582824707
2013-09-04,8.844120025634766
