Date,TECH
2010-01-04,14.690354347229004
2010-01-05,14.5641508102417
2010-01-06,14.525652885437012
2010-01-07,14.559873580932617
2010-01-08,14.532068252563477
2010-01-11,14.43795394897461
2010-01-12,14.416568756103516
2010-01-13,14.58768081665039
2010-01-14,14.59837818145752
2010-01-15,14.343841552734375
2010-01-19,14.43795394897461
2010-01-20,14.29464340209961
2010-01-21,14.037970542907715
2010-01-22,13.99519157409668
2010-01-25,13.890380859375
2010-01-26,13.971659660339355
2010-01-27,14.037970542907715
2010-01-28,14.085025787353516
2010-01-29,14.0358304977417
2010-02-01,14.155613899230957
2010-02-02,14.050800323486328
2010-02-03,13.687176704406738
2010-02-04,13.439061164855957
2010-02-05,13.150300025939941
2010-02-08,13.088272094726562
2010-02-09,13.090409278869629
2010-02-10,12.993749618530273
2010-02-11,12.998047828674316
2010-02-12,13.273001670837402
2010-02-16,13.210700988769531
2010-02-17,13.330998420715332
2010-02-18,13.421217918395996
2010-02-19,13.545804023742676
2010-02-22,13.502842903137207
2010-02-23,13.550102233886719
2010-02-24,13.685429573059082
2010-02-25,13.642467498779297
2010-02-26,13.730542182922363
2010-03-01,13.908829689025879
2010-03-02,14.084975242614746
2010-03-03,14.067789077758789
2010-03-04,14.059195518493652
2010-03-05,14.110750198364258
2010-03-08,13.986159324645996
2010-03-09,13.968978881835938
2010-03-10,13.98830795288086
2010-03-11,14.087130546569824
2010-03-12,14.04415512084961
2010-03-15,14.127933502197266
2010-03-16,14.149413108825684
2010-03-17,14.155858993530273
2010-03-18,14.1708984375
2010-03-19,14.084975242614746
2010-03-22,14.222450256347656
2010-03-23,14.377111434936523
2010-03-24,14.198819160461426
2010-03-25,14.16875171661377
2010-03-26,14.046304702758789
2010-03-29,14.031271934509277
2010-03-30,13.9389009475708
2010-03-31,13.657506942749023
2010-04-01,13.672540664672852
2010-04-05,13.597360610961914
2010-04-06,13.575876235961914
2010-04-07,13.554397583007812
2010-04-08,13.49425220489502
2010-04-09,13.451292991638184
2010-04-12,13.328847885131836
2010-04-13,13.470620155334473
2010-04-14,13.535066604614258
2010-04-15,13.672540664672852
2010-04-16,13.689725875854492
2010-04-19,13.762763023376465
2010-04-20,13.962536811828613
2010-04-21,14.042014122009277
2010-04-22,14.01623821258545
2010-04-23,14.061344146728516
2010-04-26,14.095712661743164
2010-04-27,13.855130195617676
2010-04-28,13.92171859741211
2010-04-29,14.16659927368164
2010-04-30,14.23104476928711
2010-05-03,14.263264656066895
2010-05-04,13.889493942260742
2010-05-05,13.535066604614258
2010-05-06,13.324549674987793
2010-05-07,13.273001670837402
2010-05-10,13.61024284362793
2010-05-11,13.655355453491211
2010-05-12,13.698493003845215
2010-05-13,13.58849048614502
2010-05-14,13.364173889160156
2010-05-17,13.459078788757324
2010-05-18,13.226134300231934
2010-05-19,13.275744438171387
2010-05-20,13.066524505615234
2010-05-21,13.016911506652832
2010-05-24,12.973771095275879
2010-05-25,12.90475845336914
2010-05-26,13.042794227600098
2010-05-27,13.113973617553711
2010-05-28,13.060050010681152
2010-06-01,12.952207565307617
2010-06-02,13.144165992736816
2010-06-03,13.2390775680542
2010-06-04,12.90907096862793
2010-06-07,12.714944839477539
2010-06-08,12.510040283203125
2010-06-09,12.315918922424316
2010-06-10,12.656713485717773
2010-06-11,12.812006950378418
2010-06-14,12.846513748168945
2010-06-15,13.01476001739502
2010-06-16,13.023385047912598
2010-06-17,13.012601852416992
2010-06-18,12.991029739379883
2010-06-21,12.857298851013184
2010-06-22,12.704161643981934
2010-06-23,12.613574981689453
2010-06-24,12.507882118225098
2010-06-25,12.794754981994629
2010-06-28,12.872397422790527
2010-06-29,12.54886245727539
2010-06-30,12.391410827636719
2010-07-01,12.164934158325195
2010-07-02,12.199448585510254
2010-07-06,12.33101749420166
2010-07-07,12.423762321472168
2010-07-08,12.54455280303955
2010-07-09,12.453963279724121
2010-07-12,12.387096405029297
2010-07-13,12.639455795288086
2010-07-14,12.609256744384766
2010-07-15,12.484158515930176
2010-07-16,12.199448585510254
2010-07-19,12.244739532470703
2010-07-20,12.367685317993164
2010-07-21,12.108857154846191
2010-07-22,12.311606407165527
2010-07-23,12.341802597045898
2010-07-26,12.708473205566406
2010-07-27,12.760242462158203
2010-07-28,12.643768310546875
2010-07-29,12.503573417663574
2010-07-30,12.596318244934082
2010-08-02,12.712789535522461
2010-08-03,13.137701034545898
2010-08-04,13.2326078414917
2010-08-05,13.176523208618164
2010-08-06,13.456916809082031
2010-08-09,13.502219200134277
2010-08-10,13.267114639282227
2010-08-11,12.962991714477539
2010-08-12,13.073471069335938
2010-08-13,12.939160346984863
2010-08-16,12.930497169494629
2010-08-17,13.216445922851562
2010-08-18,13.242443084716797
2010-08-19,12.930497169494629
2010-08-20,13.02364730834961
2010-08-23,12.95216178894043
2010-08-24,12.65104866027832
2010-08-25,12.692208290100098
2010-08-26,12.618556022644043
2010-08-27,12.902338027954102
2010-08-30,12.737696647644043
2010-08-31,12.505910873413086
2010-09-01,12.768024444580078
2010-09-02,12.83517837524414
2010-09-03,12.997651100158691
2010-09-07,12.856842994689941
2010-09-08,12.885004997253418
2010-09-09,13.030149459838867
2010-09-10,12.958658218383789
2010-09-13,13.056140899658203
2010-09-14,13.157957077026367
2010-09-15,13.300928115844727
2010-09-16,13.20561408996582
2010-09-17,13.190450668334961
2010-09-20,13.316091537475586
2010-09-21,13.179617881774902
2010-09-22,13.190450668334961
2010-09-23,13.034479141235352
2010-09-24,13.2857666015625
2010-09-27,13.183950424194336
2010-09-28,13.147124290466309
2010-09-29,13.246772766113281
2010-09-30,13.372415542602539
2010-10-01,13.387579917907715
2010-10-04,13.30526065826416
2010-10-05,13.597707748413086
2010-10-06,13.515387535095215
2010-10-07,13.456897735595703
2010-10-08,13.4005765914917
2010-10-11,13.376749992370605
2010-10-12,13.480731010437012
2010-10-13,13.398414611816406
2010-10-14,13.4005765914917
2010-10-15,13.469898223876953
2010-10-18,13.664859771728516
2010-10-19,13.34208869934082
2010-10-20,13.612873077392578
2010-10-21,13.848993301391602
2010-10-22,13.926980018615723
2010-10-25,13.898819923400879
2010-10-26,13.12329387664795
2010-10-27,13.203442573547363
2010-10-28,13.313926696777344
2010-10-29,13.196944236755371
2010-11-01,13.246772766113281
2010-11-02,13.281436920166016
2010-11-03,13.253271102905273
2010-11-04,13.164058685302734
2010-11-05,13.100961685180664
2010-11-08,13.120543479919434
2010-11-09,13.103135108947754
2010-11-10,13.20322322845459
2010-11-11,13.233685493469238
2010-11-12,13.17493724822998
2010-11-15,13.214104652404785
2010-11-16,13.011746406555176
2010-11-17,13.081376075744629
2010-11-18,13.168411254882812
2010-11-19,13.090083122253418
2010-11-22,13.020452499389648
2010-11-23,12.92906379699707
2010-11-24,13.196701049804688
2010-11-26,13.196701049804688
2010-11-29,13.133600234985352
2010-11-30,13.070501327514648
2010-12-01,13.270681381225586
2010-12-02,13.453450202941895
2010-12-03,13.610115051269531
2010-12-06,13.431692123413086
2010-12-07,13.383822441101074
2010-12-08,13.386002540588379
2010-12-09,13.353362083435059
2010-12-10,13.823352813720703
2010-12-13,13.775482177734375
2010-12-14,14.034407615661621
2010-12-15,14.215007781982422
2010-12-16,14.347736358642578
2010-12-17,14.369495391845703
2010-12-20,14.515284538269043
2010-12-21,14.587084770202637
2010-12-22,14.624083518981934
2010-12-23,14.611019134521484
2010-12-27,14.650182723999023
2010-12-28,14.726340293884277
2010-12-29,14.800322532653809
2010-12-30,14.554452896118164
2010-12-31,14.288986206054688
2011-01-03,14.4674072265625
2011-01-04,14.44782829284668
2011-01-05,14.643661499023438
2011-01-06,14.436952590942383
2011-01-07,14.3999605178833
2011-01-10,14.552271842956543
2011-01-11,14.463058471679688
2011-01-12,14.347736358642578
2011-01-13,14.343387603759766
2011-01-14,14.526159286499023
2011-01-18,14.6850004196167
2011-01-19,14.611019134521484
2011-01-20,14.578378677368164
2011-01-21,14.632774353027344
2011-01-24,14.819904327392578
2011-01-25,14.667593002319336
2011-01-26,14.824254989624023
2011-01-27,15.078834533691406
2011-01-28,14.926522254943848
2011-01-31,15.002679824829102
2011-02-01,15.017909049987793
2011-02-02,14.998327255249023
2011-02-03,14.8721284866333
2011-02-04,14.952630043029785
2011-02-07,15.037494659423828
2011-02-08,14.939576148986816
2011-02-09,14.812875747680664
2011-02-10,14.887147903442383
2011-02-11,14.937392234802246
2011-02-14,15.00074291229248
2011-02-15,14.965789794921875
2011-02-16,14.998557090759277
2011-02-17,15.066275596618652
2011-02-18,15.603659629821777
2011-02-22,15.479134559631348
2011-02-23,15.350257873535156
2011-02-24,15.278173446655273
2011-02-25,15.634232521057129
2011-02-28,15.66045093536377
2011-03-01,15.48351001739502
2011-03-02,15.653899192810059
2011-03-03,15.92477035522461
2011-03-04,15.968461036682129
2011-03-07,15.780596733093262
2011-03-08,16.0034122467041
2011-03-09,15.89200210571289
2011-03-10,15.618950843811035
2011-03-11,15.74783706665039
2011-03-14,15.514092445373535
2011-03-15,15.334961891174316
2011-03-16,15.241034507751465
2011-03-17,15.317488670349121
2011-03-18,15.433266639709473
2011-03-21,15.58399486541748
2011-03-22,15.540303230285645
2011-03-23,15.41578483581543
2011-03-24,15.573076248168945
2011-03-25,15.621137619018555
2011-03-28,15.533748626708984
2011-03-29,15.719429969787598
2011-03-30,15.634232521057129
2011-03-31,15.638604164123535
2011-04-01,15.870156288146973
2011-04-04,16.06458282470703
2011-04-05,16.101713180541992
2011-04-06,16.182540893554688
2011-04-07,16.26335906982422
2011-04-08,16.110448837280273
2011-04-11,16.114822387695312
2011-04-12,16.12574005126953
2011-04-13,16.09953498840332
2011-04-14,16.09516716003418
2011-04-15,16.248071670532227
2011-04-18,16.02962875366211
2011-04-19,16.082056045532227
2011-04-20,16.379138946533203
2011-04-21,16.470890045166016
2011-04-25,16.47307014465332
2011-04-26,16.75705337524414
2011-04-27,16.77671241760254
2011-04-28,16.80729866027832
2011-04-29,16.975496292114258
2011-05-02,16.966758728027344
2011-05-03,17.453899383544922
2011-05-04,17.161178588867188
2011-05-05,16.931812286376953
2011-05-06,17.078168869018555
2011-05-09,17.202686309814453
2011-05-10,17.410205841064453
2011-05-11,17.351030349731445
2011-05-12,17.574596405029297
2011-05-13,17.4803524017334
2011-05-16,17.497892379760742
2011-05-17,17.69953727722168
2011-05-18,17.765295028686523
2011-05-19,17.828857421875
2011-05-20,17.771879196166992
2011-05-23,17.682004928588867
2011-05-24,17.618440628051758
2011-05-25,17.723648071289062
2011-05-26,17.811330795288086
2011-05-27,17.850778579711914
2011-05-31,17.86392593383789
2011-06-01,17.70392608642578
2011-06-02,17.655696868896484
2011-06-03,17.34444808959961
2011-06-06,17.30499839782715
2011-06-07,17.440895080566406
2011-06-08,17.340065002441406
2011-06-09,17.36199188232422
2011-06-10,17.039775848388672
2011-06-13,17.013473510742188
2011-06-14,17.241436004638672
2011-06-15,16.960866928100586
2011-06-16,17.020061492919922
2011-06-17,16.956483840942383
2011-06-20,17.16253089904785
2011-06-21,17.50445556640625
2011-06-22,17.329111099243164
2011-06-23,17.285274505615234
2011-06-24,17.484737396240234
2011-06-27,17.914352416992188
2011-06-28,18.227787017822266
2011-06-29,18.148876190185547
2011-06-30,18.273818969726562
2011-07-01,18.425052642822266
2011-07-05,18.648624420166016
2011-07-06,18.659584045410156
2011-07-07,18.543418884277344
2011-07-08,18.457929611206055
2011-07-11,17.96695327758789
2011-07-12,17.980100631713867
2011-07-13,17.92310905456543
2011-07-14,17.93625831604004
2011-07-15,18.01078987121582
2011-07-18,17.68638801574707
2011-07-19,17.888050079345703
2011-07-20,17.771879196166992
2011-07-21,17.754335403442383
2011-07-22,17.692964553833008
2011-07-25,17.535152435302734
2011-07-26,17.294034957885742
2011-07-27,16.897306442260742
2011-07-28,16.691267013549805
2011-07-29,16.612363815307617
2011-08-01,15.952598571777344
2011-08-02,16.67154312133789
2011-08-03,16.623319625854492
2011-08-04,15.849581718444824
2011-08-05,15.790401458740234
2011-08-08,15.312570571899414
2011-08-09,15.985481262207031
2011-08-10,15.162664413452148
2011-08-11,15.706073760986328
2011-08-12,15.950274467468262
2011-08-15,16.225284576416016
2011-08-16,16.031679153442383
2011-08-17,16.005281448364258
2011-08-18,14.966862678527832
2011-08-19,15.125265121459961
2011-08-22,15.096664428710938
2011-08-23,15.721463203430176
2011-08-24,15.862276077270508
2011-08-25,15.332069396972656
2011-08-26,15.565266609191895
2011-08-29,15.802875518798828
2011-08-30,15.785271644592285
2011-08-31,15.943682670593262
2011-09-01,15.961283683776855
2011-09-02,15.560867309570312
2011-09-06,15.446471214294434
2011-09-07,15.906278610229492
2011-09-08,15.818277359008789
2011-09-09,15.3518648147583
2011-09-12,15.20666217803955
2011-09-13,15.541074752807617
2011-09-14,16.06247329711914
2011-09-15,16.051483154296875
2011-09-16,15.932677268981934
2011-09-19,15.657670021057129
2011-09-20,15.657670021057129
2011-09-21,15.200069427490234
2011-09-22,14.839256286621094
2011-09-23,15.109865188598633
2011-09-26,15.140666961669922
2011-09-27,15.512466430664062
2011-09-28,15.015259742736816
2011-09-29,15.171469688415527
2011-09-30,14.962461471557617
2011-10-03,14.364052772521973
2011-10-04,14.850255966186523
2011-10-05,15.314469337463379
2011-10-06,15.49707317352295
2011-10-07,15.118661880493164
2011-10-10,15.197867393493652
2011-10-11,15.274869918823242
2011-10-12,15.340866088867188
2011-10-13,15.395869255065918
2011-10-14,15.543274879455566
2011-10-17,15.046064376831055
2011-10-18,15.274869918823242
2011-10-19,15.426665306091309
2011-10-20,15.593865394592285
2011-10-21,15.965676307678223
2011-10-24,16.1812801361084
2011-10-25,15.35846996307373
2011-10-26,15.094460487365723
2011-10-27,15.477264404296875
2011-10-28,15.527868270874023
2011-10-31,15.13626480102539
2011-11-01,14.656656265258789
2011-11-02,14.854653358459473
2011-11-03,15.373823165893555
2011-11-04,15.320799827575684
2011-11-07,15.367191314697266
