Date,IBCP
2010-01-04,5.057775974273682
2010-01-05,5.12706184387207
2010-01-06,5.057775974273682
2010-01-07,5.265629768371582
2010-01-08,5.33491325378418
2010-01-11,5.404200077056885
2010-01-12,5.196342945098877
2010-01-13,5.612054347991943
2010-01-14,6.0277605056762695
2010-01-15,6.582036972045898
2010-01-19,6.44346809387207
2010-01-20,8.314154624938965
2010-01-21,7.482736587524414
2010-01-22,7.06702995300293
2010-01-25,7.136312484741211
2010-01-26,7.136312484741211
2010-01-27,6.304898738861084
2010-01-28,5.542767524719238
2010-01-29,5.12706184387207
2010-02-01,5.265629768371582
2010-02-02,4.988490104675293
2010-02-03,4.988490104675293
2010-02-04,5.057775974273682
2010-02-05,4.780638217926025
2010-02-08,4.780638217926025
2010-02-09,4.988490104675293
2010-02-10,5.12706184387207
2010-02-11,4.9192070960998535
2010-02-12,4.849922180175781
2010-02-16,5.057775974273682
2010-02-17,5.404200077056885
2010-02-18,5.542767524719238
2010-02-19,5.542767524719238
2010-02-22,5.750622749328613
2010-02-23,5.958475589752197
2010-02-24,5.750622749328613
2010-02-25,5.12706184387207
2010-02-26,5.196342945098877
2010-03-01,5.33491325378418
2010-03-02,5.196342945098877
2010-03-03,4.988490104675293
2010-03-04,5.196342945098877
2010-03-05,5.265629768371582
2010-03-08,5.404200077056885
2010-03-09,5.12706184387207
2010-03-10,5.057775974273682
2010-03-11,5.33491325378418
2010-03-12,5.33491325378418
2010-03-15,4.988490104675293
2010-03-16,5.33491325378418
2010-03-17,5.542767524719238
2010-03-18,5.750622749328613
2010-03-19,5.12706184387207
2010-03-22,5.33491325378418
2010-03-23,5.404200077056885
2010-03-24,5.196342945098877
2010-03-25,5.196342945098877
2010-03-26,5.057775974273682
2010-03-29,5.12706184387207
2010-03-30,4.849922180175781
2010-03-31,4.849922180175781
2010-04-01,4.988490104675293
2010-04-05,4.849922180175781
2010-04-06,4.711353778839111
2010-04-07,4.642067909240723
2010-04-08,4.434214115142822
2010-04-09,4.849922180175781
2010-04-12,5.196342945098877
2010-04-13,5.12706184387207
2010-04-14,4.988490104675293
2010-04-15,4.9192070960998535
2010-04-16,5.057775974273682
2010-04-19,5.057775974273682
2010-04-20,5.33491325378418
2010-04-21,6.374183177947998
2010-04-22,10.115551948547363
2010-04-23,9.284135818481445
2010-04-26,11.224108695983887
2010-04-27,10.392685890197754
2010-04-28,8.868428230285645
2010-04-29,7.9677300453186035
2010-04-30,7.9677300453186035
2010-05-03,7.3441667556762695
2010-05-04,7.2748847007751465
2010-05-05,6.997745990753174
2010-05-06,6.651322841644287
2010-05-07,6.651322841644287
2010-05-10,6.997745990753174
2010-05-11,6.097045421600342
2010-05-12,6.44346809387207
2010-05-13,6.859174728393555
2010-05-14,6.374183177947998
2010-05-17,5.958475589752197
2010-05-18,5.750622749328613
2010-05-19,5.33491325378418
2010-05-20,6.304898738861084
2010-05-21,6.097045421600342
2010-05-24,5.889192581176758
2010-05-25,5.542767524719238
2010-05-26,5.958475589752197
2010-05-27,6.097045421600342
2010-05-28,5.889192581176758
2010-06-01,5.889192581176758
2010-06-02,5.889192581176758
2010-06-03,5.681336879730225
2010-06-04,5.750622749328613
2010-06-07,6.097045421600342
2010-06-08,5.750622749328613
2010-06-09,5.612054347991943
2010-06-10,5.542767524719238
2010-06-11,5.889192581176758
2010-06-14,5.681336879730225
2010-06-15,5.404200077056885
2010-06-16,5.473484039306641
2010-06-17,5.265629768371582
2010-06-18,4.572783470153809
2010-06-21,3.6720833778381348
2010-06-22,3.464229106903076
2010-06-23,3.187091588973999
2010-06-24,2.771383762359619
2010-06-25,2.9099526405334473
2010-06-28,2.7021000385284424
2010-06-29,2.4249610900878906
2010-06-30,2.632814884185791
2010-07-01,2.563530921936035
2010-07-02,2.4249610900878906
2010-07-06,2.3556768894195557
2010-07-07,2.4249610900878906
2010-07-08,2.3556768894195557
2010-07-09,1.8706841468811035
2010-07-12,1.9399683475494385
2010-07-13,1.9399683475494385
2010-07-14,1.9399683475494385
2010-07-15,1.9399683475494385
2010-07-16,1.9399683475494385
2010-07-19,2.147822380065918
2010-07-20,2.217107057571411
2010-07-21,2.078538656234741
2010-07-22,2.217107057571411
2010-07-23,2.217107057571411
2010-07-26,2.4249610900878906
2010-07-27,2.563530921936035
2010-07-28,2.4942450523376465
2010-07-29,2.3556768894195557
2010-07-30,2.4249610900878906
2010-08-02,2.4942450523376465
2010-08-03,2.4249610900878906
2010-08-04,2.4249610900878906
2010-08-05,2.2863917350769043
2010-08-06,1.9399683475494385
2010-08-09,2.078538656234741
2010-08-10,2.009253740310669
2010-08-11,2.009253740310669
2010-08-12,1.9399683475494385
2010-08-13,2.009253740310669
2010-08-16,2.078538656234741
2010-08-17,2.078538656234741
2010-08-18,1.8706841468811035
2010-08-19,1.8706841468811035
2010-08-20,1.5242613554000854
2010-08-23,1.4549763202667236
2010-08-24,1.4549763202667236
2010-08-25,1.4549763202667236
2010-08-26,1.2471225261688232
2010-08-27,1.2471225261688232
2010-08-30,1.3856918811798096
2010-08-31,1.3164074420928955
2010-09-01,1.3718352317810059
2010-09-02,1.6836155652999878
2010-09-03,1.635116457939148
2010-09-07,1.3856918811798096
2010-09-08,1.3995493650436401
2010-09-09,1.3371927738189697
2010-09-10,1.2956218719482422
2010-09-13,1.3787635564804077
2010-09-14,1.323336124420166
2010-09-15,1.2886936664581299
2010-09-16,1.2817654609680176
2010-09-17,1.1986238956451416
2010-09-20,1.1016252040863037
2010-09-21,1.1085535287857056
2010-09-22,1.0531259775161743
2010-09-23,1.0946968793869019
2010-09-24,1.1224108934402466
2010-09-27,1.087768316268921
2010-09-28,1.046197533607483
2010-09-29,0.9976984262466431
2010-09-30,0.9630557298660278
2010-10-01,0.9561272859573364
2010-10-04,0.9561272859573364
2010-10-05,0.9353420734405518
2010-10-06,1.0392693281173706
2010-10-07,1.0115549564361572
2010-10-08,0.9699841737747192
2010-10-11,0.9561272859573364
2010-10-12,0.9699841737747192
2010-10-13,1.0254119634628296
2010-10-14,0.990769624710083
2010-10-15,0.9491990804672241
2010-10-18,0.9561272859573364
2010-10-19,0.9353420734405518
2010-10-20,1.0600547790527344
2010-10-21,1.0184834003448486
2010-10-22,1.0254119634628296
2010-10-25,1.0531259775161743
2010-10-26,1.2471225261688232
2010-10-27,1.323336124420166
2010-10-28,1.2263377904891968
2010-10-29,1.2055518627166748
2010-11-01,1.2471225261688232
2010-11-02,1.2471225261688232
2010-11-03,1.1431958675384521
2010-11-04,1.1293390989303589
2010-11-05,1.046197533607483
2010-11-08,0.9838415384292603
2010-11-09,1.0669827461242676
2010-11-10,1.0600547790527344
2010-11-11,1.0115549564361572
2010-11-12,0.9353420734405518
2010-11-15,0.900700032711029
2010-11-16,0.900700032711029
2010-11-17,0.859129011631012
2010-11-18,0.8937711715698242
2010-11-19,0.8868429064750671
2010-11-22,0.8729860782623291
2010-11-23,0.8729860782623291
2010-11-24,0.859129011631012
2010-11-26,0.866057276725769
2010-11-29,0.8522005677223206
2010-11-30,0.8314153552055359
2010-12-01,0.817558228969574
2010-12-02,0.810629665851593
2010-12-03,0.7898445129394531
2010-12-06,0.7621306777000427
2010-12-07,0.7621306777000427
2010-12-08,0.7690590620040894
2010-12-09,0.7690590620040894
2010-12-10,0.782916247844696
2010-12-13,0.7759875655174255
2010-12-14,0.7552019953727722
2010-12-15,0.7067028284072876
2010-12-16,0.6997746825218201
2010-12-17,0.9630557298660278
2010-12-20,0.914556622505188
2010-12-21,1.0600547790527344
2010-12-22,1.0669827461242676
2010-12-23,1.0946968793869019
2010-12-27,1.0254119634628296
2010-12-28,0.9769127368927002
2010-12-29,0.9353420734405518
2010-12-30,0.9284139275550842
2010-12-31,0.900700032711029
2011-01-03,0.9422707557678223
2011-01-04,1.087768316268921
2011-01-05,1.1224108934402466
2011-01-06,1.496546983718872
2011-01-07,1.7113301753997803
2011-01-10,1.7044011354446411
2011-01-11,1.732114553451538
2011-01-12,1.8083285093307495
2011-01-13,2.1963212490081787
2011-01-14,2.632814884185791
2011-01-18,2.8753113746643066
2011-01-19,2.4665322303771973
2011-01-20,2.1963212490081787
2011-01-21,2.341820001602173
2011-01-24,2.1062519550323486
2011-01-25,2.2101783752441406
2011-01-26,2.1963212490081787
2011-01-27,2.3071773052215576
2011-01-28,2.1547513008117676
2011-01-31,2.1270370483398438
2011-02-01,2.0716097354888916
2011-02-02,2.5427451133728027
2011-02-03,2.7990987300872803
2011-02-04,2.632814884185791
2011-02-07,2.8060271739959717
2011-02-08,2.951524019241333
2011-02-09,2.8753113746643066
2011-02-10,2.8753113746643066
2011-02-11,2.9099526405334473
2011-02-14,3.138592004776001
2011-02-15,2.9723093509674072
2011-02-16,2.9238104820251465
2011-02-17,3.1108784675598145
2011-02-18,3.048522710800171
2011-02-22,2.6743855476379395
2011-02-23,2.7367420196533203
2011-02-24,2.66745662689209
2011-02-25,2.771383762359619
2011-02-28,2.6882429122924805
2011-03-01,2.6397438049316406
2011-03-02,2.397247791290283
2011-03-03,2.4942450523376465
2011-03-04,2.348747968673706
2011-03-07,2.251749038696289
2011-03-08,2.251749038696289
2011-03-09,2.1963212490081787
2011-03-10,2.0646815299987793
2011-03-11,2.1062519550323486
2011-03-14,1.9538254737854004
2011-03-15,1.829113245010376
2011-03-16,1.7390426397323608
2011-03-17,1.6628307104110718
2011-03-18,2.1963212490081787
2011-03-21,2.147822380065918
2011-03-22,2.0438954830169678
2011-03-23,2.113180160522461
2011-03-24,2.182465076446533
2011-03-25,2.175536632537842
2011-03-28,2.2378928661346436
2011-03-29,2.293320417404175
2011-03-30,2.2378928661346436
2011-03-31,2.217107057571411
2011-04-01,2.2586781978607178
2011-04-04,2.31410551071167
2011-04-05,2.341820001602173
2011-04-06,2.528887987136841
2011-04-07,2.4734604358673096
2011-04-08,2.397247791290283
2011-04-11,2.3764617443084717
2011-04-12,2.251749038696289
2011-04-13,2.26560640335083
2011-04-14,2.341820001602173
2011-04-15,2.293320417404175
2011-04-18,2.244821786880493
2011-04-19,2.175536632537842
2011-04-20,2.1547513008117676
2011-04-21,2.1408939361572266
2011-04-25,2.092395067214966
2011-04-26,2.0300395488739014
2011-04-27,2.1201095581054688
2011-04-28,2.1408939361572266
2011-04-29,2.078538656234741
2011-05-02,2.113180160522461
2011-05-03,1.8568278551101685
2011-05-04,1.9053267240524292
2011-05-05,1.842970848083496
2011-05-06,1.9122545719146729
2011-05-09,1.7736858129501343
2011-05-10,1.9053267240524292
2011-05-11,1.9053267240524292
2011-05-12,2.0300395488739014
2011-05-13,2.0716097354888916
2011-05-16,1.8706841468811035
2011-05-17,1.8637558221817017
2011-05-18,1.8083285093307495
2011-05-19,1.7806142568588257
2011-05-20,1.7390426397323608
2011-05-23,1.718258023262024
2011-05-24,1.7390426397323608
2011-05-25,1.6836155652999878
2011-05-26,1.6836155652999878
2011-05-27,1.718258023262024
2011-05-31,1.7736858129501343
2011-06-01,1.7113301753997803
2011-06-02,1.6628307104110718
2011-06-03,1.6143311262130737
2011-06-06,1.503475308418274
2011-06-07,1.427262783050537
2011-06-08,1.3926202058792114
2011-06-09,1.3371927738189697
2011-06-10,1.3164074420928955
2011-06-13,1.3371927738189697
2011-06-14,1.3371927738189697
2011-06-15,1.3649065494537354
2011-06-16,1.3718352317810059
2011-06-17,1.3302640914916992
2011-06-20,1.3856918811798096
2011-06-21,1.4064773321151733
2011-06-22,1.3995493650436401
2011-06-23,1.309478998184204
2011-06-24,1.2956218719482422
2011-06-27,1.2956218719482422
2011-06-28,1.3302640914916992
2011-06-29,1.3856918811798096
2011-06-30,1.4064773321151733
2011-07-01,1.4341912269592285
2011-07-05,1.4064773321151733
2011-07-06,1.829113245010376
2011-07-07,1.6836155652999878
2011-07-08,1.7251862287521362
2011-07-11,1.5796890258789062
2011-07-12,1.676687479019165
2011-07-13,1.6836155652999878
2011-07-14,1.5727605819702148
2011-07-15,1.5727605819702148
2011-07-18,1.5104039907455444
2011-07-19,1.4896188974380493
2011-07-20,1.5727605819702148
2011-07-21,1.5727605819702148
2011-07-22,1.5796890258789062
2011-07-25,1.5935457944869995
2011-07-26,1.6004741191864014
2011-07-27,1.4896188974380493
2011-07-28,1.4203342199325562
2011-07-29,1.5104039907455444
2011-08-01,1.5381181240081787
2011-08-02,1.4619052410125732
2011-08-03,1.4411195516586304
2011-08-04,1.4203342199325562
2011-08-05,1.4549763202667236
2011-08-08,1.2471225261688232
2011-08-09,1.4064773321151733
2011-08-10,1.4134056568145752
2011-08-11,1.3787635564804077
2011-08-12,1.3441214561462402
2011-08-15,1.3718352317810059
2011-08-16,1.3787635564804077
2011-08-17,1.3302640914916992
2011-08-18,1.3164074420928955
2011-08-19,1.2471225261688232
2011-08-22,1.2679083347320557
2011-08-23,1.3649065494537354
2011-08-24,1.3718352317810059
2011-08-25,1.3856918811798096
2011-08-26,1.3787635564804077
2011-08-29,1.4064773321151733
2011-08-30,1.3926202058792114
2011-08-31,1.3718352317810059
2011-09-01,1.3995493650436401
2011-09-02,1.3579782247543335
2011-09-06,1.2956218719482422
2011-09-07,1.323336124420166
2011-09-08,1.323336124420166
2011-09-09,1.3441214561462402
2011-09-12,1.3510500192642212
2011-09-13,1.3510500192642212
2011-09-14,1.3164074420928955
2011-09-15,1.3302640914916992
2011-09-16,1.2956218719482422
2011-09-19,1.3579782247543335
2011-09-20,1.3164074420928955
2011-09-21,1.323336124420166
2011-09-22,1.2471225261688232
2011-09-23,1.3579782247543335
2011-09-26,1.323336124420166
2011-09-27,1.3025504350662231
2011-09-28,1.3025504350662231
2011-09-29,1.3579782247543335
2011-09-30,1.3302640914916992
2011-10-03,1.2540510892868042
2011-10-04,1.2471225261688232
2011-10-05,1.2124805450439453
2011-10-06,1.2332661151885986
2011-10-07,1.2332661151885986
2011-10-10,1.2679083347320557
2011-10-11,1.2540510892868042
2011-10-12,1.2679083347320557
2011-10-13,1.274836540222168
2011-10-14,1.3025504350662231
2011-10-17,1.3302640914916992
2011-10-18,1.2540510892868042
2011-10-19,1.3441214561462402
2011-10-20,1.2817654609680176
2011-10-21,1.2956218719482422
2011-10-24,1.2817654609680176
2011-10-25,1.2471225261688232
2011-10-26,1.240194320678711
2011-10-27,1.3025504350662231
2011-10-28,1.309478998184204
2011-10-31,1.1916950941085815
2011-11-01,1.1362673044204712
2011-11-02,1.1639811992645264
2011-11-03,1.2263377904891968
2011-11-04,1.2124805450439453
2011-11-07,1.0392693281173706
