Date,CTSH
2010-06-01,21.877967834472656
2010-06-02,22.701618194580078
2010-06-03,23.258134841918945
2010-06-04,22.367708206176758
2010-06-07,22.091663360595703
2010-06-08,22.16290283203125
2010-06-09,22.18071174621582
2010-06-10,22.901960372924805
2010-06-11,23.057788848876953
2010-06-14,23.20915985107422
2010-06-15,23.939321517944336
2010-06-16,24.037273406982422
2010-06-17,23.89925193786621
2010-06-18,23.850282669067383
2010-06-21,23.747879028320312
2010-06-22,23.320472717285156
2010-06-23,23.240331649780273
2010-06-24,23.01772117614746
2010-06-25,23.409515380859375
2010-06-28,23.538623809814453
2010-06-29,22.505725860595703
2010-06-30,22.28756332397461
2010-07-01,22.407777786254883
2010-07-02,21.984821319580078
2010-07-06,22.06941032409668
2010-07-07,23.01772117614746
2010-07-08,23.480749130249023
2010-07-09,23.801305770874023
2010-07-12,23.70335578918457
2010-07-13,23.96603012084961
2010-07-14,23.948225021362305
2010-07-15,24.112953186035156
2010-07-16,23.431779861450195
2010-07-19,23.974933624267578
2010-07-20,24.24651527404785
2010-07-21,23.627668380737305
2010-07-22,24.08624267578125
2010-07-23,24.638307571411133
2010-07-26,24.624956130981445
2010-07-27,24.366735458374023
2010-07-28,24.188642501831055
2010-07-29,24.015005111694336
2010-07-30,24.291038513183594
2010-08-02,24.673933029174805
2010-08-03,26.989057540893555
2010-08-04,27.41200828552246
2010-08-05,27.15824317932129
2010-08-06,27.1270751953125
2010-08-09,27.278444290161133
2010-08-10,27.23838233947754
2010-08-11,26.39691734313965
2010-08-12,26.241085052490234
2010-08-13,25.947250366210938
2010-08-16,26.04075050354004
2010-08-17,26.65069007873535
2010-08-18,26.704124450683594
2010-08-19,26.29897117614746
2010-08-20,26.539392471313477
2010-08-23,26.29452133178711
2010-08-24,25.916086196899414
2010-08-25,25.90273094177246
2010-08-26,25.608888626098633
2010-08-27,26.08526611328125
2010-08-30,25.599977493286133
2010-08-31,25.648956298828125
2010-09-01,26.606164932250977
2010-09-02,27.122623443603516
2010-09-03,27.7681827545166
2010-09-07,27.705860137939453
2010-09-08,28.164426803588867
2010-09-09,27.487703323364258
2010-09-10,27.852781295776367
2010-09-13,28.444917678833008
2010-09-14,28.591838836669922
2010-09-15,28.235671997070312
2010-09-16,28.28464698791504
2010-09-17,28.542865753173828
2010-09-20,28.578481674194336
2010-09-21,28.26683235168457
2010-09-22,27.794898986816406
2010-09-23,28.106550216674805
2010-09-24,28.591838836669922
2010-09-27,28.42265510559082
2010-09-28,29.014793395996094
2010-09-29,28.83225440979004
2010-09-30,28.703144073486328
2010-10-01,29.295284271240234
2010-10-04,28.78328514099121
2010-10-05,29.35761260986328
2010-10-06,28.80109405517578
2010-10-07,28.627460479736328
2010-10-08,28.582935333251953
2010-10-11,28.324710845947266
2010-10-12,28.86342430114746
2010-10-13,29.1171932220459
2010-10-14,28.93465805053711
2010-10-15,29.629201889038086
2010-10-18,29.60248374938965
2010-10-19,28.95246696472168
2010-10-20,29.442201614379883
2010-10-21,29.865154266357422
2010-10-22,30.256946563720703
2010-10-25,29.945295333862305
2010-10-26,29.78502655029297
2010-10-27,29.388778686523438
2010-10-28,29.909677505493164
2010-10-29,29.023704528808594
2010-11-01,28.956920623779297
2010-11-02,29.18398094177246
2010-11-03,28.609647750854492
2010-11-04,28.618547439575195
2010-11-05,28.208948135375977
2010-11-08,28.044231414794922
2010-11-09,28.2490234375
2010-11-10,28.306907653808594
2010-11-11,28.400402069091797
2010-11-12,28.15107536315918
2010-11-15,28.235671997070312
2010-11-16,27.492149353027344
2010-11-17,27.950727462768555
2010-11-18,28.792184829711914
2010-11-19,29.045961380004883
2010-11-22,29.375431060791016
2010-11-23,29.094928741455078
2010-11-24,29.437755584716797
2010-11-26,29.495628356933594
2010-11-29,29.21959114074707
2010-11-30,28.930212020874023
2010-12-01,29.780569076538086
2010-12-02,30.86244773864746
2010-12-03,30.857986450195312
2010-12-06,31.076169967651367
2010-12-07,30.800111770629883
2010-12-08,31.125137329101562
2010-12-09,31.42787742614746
2010-12-10,31.30320167541504
2010-12-13,31.289852142333984
2010-12-14,31.022729873657227
2010-12-15,30.82682228088379
2010-12-16,31.34772300720215
2010-12-17,32.233707427978516
2010-12-20,32.18919372558594
2010-12-21,32.43406295776367
2010-12-22,32.42070770263672
2010-12-23,32.4251594543457
2010-12-27,32.5409049987793
2010-12-28,32.567630767822266
2010-12-29,33.01729202270508
2010-12-30,32.87482452392578
2010-12-31,32.62995910644531
2011-01-03,33.55156326293945
2011-01-04,33.01729202270508
2011-01-05,33.921085357666016
2011-01-06,33.61833572387695
2011-01-07,33.43135070800781
2011-01-10,33.542659759521484
2011-01-11,33.61833572387695
2011-01-12,33.498130798339844
2011-01-13,33.208736419677734
2011-01-14,33.39573669433594
2011-01-18,33.61833572387695
2011-01-19,33.1909294128418
2011-01-20,32.772422790527344
2011-01-21,32.52311706542969
2011-01-24,33.06626510620117
2011-01-25,32.65666580200195
2011-01-26,32.59878921508789
2011-01-27,32.5765380859375
2011-01-28,31.890897750854492
2011-01-31,32.47858810424805
2011-02-01,33.54711151123047
2011-02-02,33.907737731933594
2011-02-03,33.33784866333008
2011-02-04,33.57827377319336
2011-02-07,33.26662063598633
2011-02-08,34.1615104675293
2011-02-09,33.044010162353516
2011-02-10,33.54711151123047
2011-02-11,33.61387634277344
2011-02-14,34.005680084228516
2011-02-15,34.05910110473633
2011-02-16,34.121429443359375
2011-02-17,34.22827911376953
2011-02-18,34.606719970703125
2011-02-22,33.636146545410156
2011-02-23,32.9059944152832
2011-02-24,33.360107421875
2011-02-25,34.06355285644531
2011-02-28,34.22382354736328
2011-03-01,33.16421127319336
2011-03-02,33.1998405456543
2011-03-03,34.210479736328125
2011-03-04,33.978965759277344
2011-03-07,33.796424865722656
2011-03-08,34.633426666259766
2011-03-09,34.90947723388672
2011-03-10,33.88547897338867
2011-03-11,34.0012321472168
2011-03-14,33.5560188293457
2011-03-15,32.94607162475586
2011-03-16,32.46968460083008
2011-03-17,33.25770950317383
2011-03-18,33.03065872192383
2011-03-21,33.66286087036133
2011-03-22,34.22382354736328
2011-03-23,34.22382354736328
2011-03-24,35.523868560791016
2011-03-25,35.630714416503906
2011-03-28,35.42591857910156
2011-03-29,36.03141403198242
2011-03-30,36.35197448730469
2011-03-31,36.240665435791016
2011-04-01,36.690330505371094
2011-04-04,36.66362762451172
2011-04-05,36.512245178222656
2011-04-06,36.2362174987793
2011-04-07,35.977989196777344
2011-04-08,35.733116149902344
2011-04-11,35.839962005615234
2011-04-12,35.581748962402344
2011-04-13,35.72867202758789
2011-04-14,35.96464538574219
2011-04-15,35.0474853515625
2011-04-18,34.71357345581055
2011-04-19,35.29681396484375
2011-04-20,36.52561569213867
2011-04-21,36.71705627441406
2011-04-25,36.43211364746094
2011-04-26,36.485538482666016
2011-04-27,36.414302825927734
2011-04-28,36.25847244262695
2011-04-29,36.90849685668945
2011-05-02,36.60130310058594
2011-05-03,34.51322555541992
2011-05-04,34.401920318603516
2011-05-05,34.06800842285156
2011-05-06,34.1793212890625
2011-05-09,34.46870040893555
2011-05-10,34.931732177734375
2011-05-11,34.17040252685547
2011-05-12,34.73139190673828
2011-05-13,34.04574966430664
2011-05-16,32.83476257324219
2011-05-17,32.82140350341797
2011-05-18,32.66557312011719
2011-05-19,32.808040618896484
2011-05-20,32.96832275390625
2011-05-23,32.140228271484375
2011-05-24,32.35837936401367
2011-05-25,32.83476257324219
2011-05-26,33.502586364746094
2011-05-27,33.28886795043945
2011-05-31,33.85430908203125
2011-06-01,33.12860870361328
2011-06-02,33.55156326293945
2011-06-03,32.8614616394043
2011-06-06,33.03955078125
2011-06-07,33.05290985107422
2011-06-08,32.4251594543457
2011-06-09,32.763519287109375
2011-06-10,32.5008430480957
2011-06-13,31.481290817260742
2011-06-14,31.405607223510742
2011-06-15,30.096677780151367
2011-06-16,29.17952537536621
2011-06-17,30.118938446044922
2011-06-20,30.234691619873047
2011-06-21,32.08233642578125
2011-06-22,31.90424156188965
2011-06-23,32.10015106201172
2011-06-24,31.672731399536133
2011-06-27,32.00221252441406
2011-06-28,32.43406295776367
2011-06-29,32.53647232055664
2011-06-30,32.652217864990234
2011-07-01,33.3022346496582
2011-07-05,33.689571380615234
2011-07-06,33.83649826049805
2011-07-07,34.5577507019043
2011-07-08,34.005680084228516
2011-07-11,33.28443145751953
2011-07-12,32.74126434326172
2011-07-13,32.95497131347656
2011-07-14,32.49195098876953
2011-07-15,32.972774505615234
2011-07-18,32.21590042114258
2011-07-19,33.15085220336914
2011-07-20,32.518653869628906
2011-07-21,32.70119094848633
2011-07-22,32.84366989135742
2011-07-25,33.08852767944336
2011-07-26,32.82140350341797
2011-07-27,31.111759185791016
2011-07-28,31.062793731689453
2011-07-29,31.107324600219727
2011-08-01,31.476850509643555
2011-08-02,31.32993507385254
2011-08-03,32.371726989746094
2011-08-04,30.626480102539062
2011-08-05,30.24806022644043
2011-08-08,27.416465759277344
2011-08-09,28.87677574157715
2011-08-10,27.08255386352539
2011-08-11,28.044231414794922
2011-08-12,28.76102638244629
2011-08-15,28.462726593017578
2011-08-16,27.928462982177734
2011-08-17,27.741474151611328
2011-08-18,24.24651527404785
2011-08-19,24.49138641357422
2011-08-22,25.14141273498535
2011-08-23,26.58836555480957
2011-08-24,26.9000186920166
2011-08-25,26.356855392456055
2011-08-26,27.087007522583008
2011-08-29,28.075389862060547
2011-08-30,27.959627151489258
2011-08-31,28.2490234375
2011-09-01,28.0976505279541
2011-09-02,27.20276641845703
2011-09-06,26.87775421142578
2011-09-07,28.596296310424805
2011-09-08,27.61236000061035
2011-09-09,27.064743041992188
2011-09-12,27.380847930908203
2011-09-13,27.585643768310547
2011-09-14,28.462726593017578
2011-09-15,28.988082885742188
2011-09-16,29.045961380004883
2011-09-19,28.511703491210938
2011-09-20,28.498342514038086
2011-09-21,27.981887817382812
2011-09-22,27.10481071472168
2011-09-23,27.8438720703125
2011-09-26,28.51615333557129
2011-09-27,29.6158390045166
2011-09-28,28.96137237548828
2011-09-29,28.96137237548828
2011-09-30,27.915109634399414
2011-10-03,27.314067840576172
2011-10-04,27.99525260925293
2011-10-05,28.391489028930664
2011-10-06,29.36652183532715
2011-10-07,29.215137481689453
2011-10-10,30.216886520385742
2011-10-11,30.043243408203125
2011-10-12,31.72616195678711
2011-10-13,31.61931800842285
2011-10-14,32.1535758972168
2011-10-17,31.761777877807617
2011-10-18,31.846385955810547
2011-10-19,31.30320167541504
2011-10-20,30.880245208740234
2011-10-21,31.263139724731445
2011-10-24,31.806304931640625
2011-10-25,31.22307777404785
2011-10-26,31.650468826293945
2011-10-27,34.090267181396484
2011-10-28,33.689571380615234
2011-10-31,32.3895378112793
2011-11-01,31.574787139892578
2011-11-02,31.129575729370117
2011-11-03,31.712820053100586
2011-11-04,31.539182662963867
2011-11-07,31.378894805908203
2011-11-08,31.77069091796875
2011-11-09,30.0877685546875
2011-11-10,29.98090934753418
2011-11-11,30.63983726501465
2011-11-14,30.096677780151367
2011-11-15,30.973752975463867
2011-11-16,30.452848434448242
2011-11-17,29.89187240600586
2011-11-18,29.48672866821289
2011-11-21,28.80999755859375
2011-11-22,29.014793395996094
2011-11-23,27.581192016601562
2011-11-25,27.81715965270996
2011-11-28,28.80109405517578
2011-11-29,28.841161727905273
2011-11-30,29.98536491394043
2011-12-01,30.09221839904785
2011-12-02,30.497377395629883
2011-12-05,31.14739227294922
2011-12-06,31.116220474243164
2011-12-07,31.062793731689453
2011-12-08,29.98090934753418
2011-12-09,30.88915252685547
2011-12-12,30.025436401367188
2011-12-13,29.789478302001953
2011-12-14,28.974729537963867
2011-12-15,29.17952537536621
2011-12-16,29.157268524169922
2011-12-19,28.56067657470703
2011-12-20,30.110023498535156
2011-12-21,28.26238250732422
2011-12-22,28.582935333251953
2011-12-23,28.743209838867188
2011-12-27,28.578481674194336
2011-12-28,28.12435531616211
2011-12-29,28.34251594543457
2011-12-30,28.631906509399414
2012-01-03,29.25966453552246
2012-01-04,29.36652183532715
2012-01-05,29.958654403686523
2012-01-06,29.56686019897461
2012-01-09,29.669267654418945
2012-01-10,31.058347702026367
2012-01-11,31.289852142333984
2012-01-12,30.76894760131836
2012-01-13,30.42612075805664
2012-01-17,30.466203689575195
2012-01-18,30.87580680847168
2012-01-19,31.085058212280273
2012-01-20,31.240886688232422
2012-01-23,31.436777114868164
2012-01-24,31.690547943115234
2012-01-25,31.953222274780273
2012-01-26,31.712820053100586
2012-01-27,31.757322311401367
2012-01-30,31.605955123901367
2012-01-31,31.9443302154541
2012-02-01,32.48748016357422
2012-02-02,32.327205657958984
2012-02-03,32.65666580200195
2012-02-06,32.22035598754883
2012-02-07,32.060081481933594
2012-02-08,31.499114990234375
2012-02-09,31.467941284179688
2012-02-10,31.200817108154297
2012-02-13,31.4545955657959
2012-02-14,31.499114990234375
2012-02-15,31.485746383666992
2012-02-16,32.037818908691406
2012-02-17,31.646024703979492
2012-02-21,31.436777114868164
2012-02-22,31.672731399536133
2012-02-23,31.432331085205078
2012-02-24,32.135765075683594
2012-02-27,32.055625915527344
2012-02-28,31.855276107788086
2012-02-29,31.588138580322266
2012-03-01,31.7751522064209
2012-03-02,31.761777877807617
2012-03-05,31.806304931640625
2012-03-06,31.338829040527344
2012-03-07,31.650468826293945
2012-03-08,32.43851852416992
2012-03-09,32.36728286743164
2012-03-12,32.411808013916016
2012-03-13,33.6717643737793
2012-03-14,33.529293060302734
2012-03-15,33.95226287841797
2012-03-16,34.24164581298828
2012-03-19,33.921085357666016
2012-03-20,33.73408889770508
2012-03-21,34.255001068115234
2012-03-22,34.0012321472168
2012-03-23,34.005680084228516
2012-03-26,34.58000183105469
2012-03-27,34.46425247192383
2012-03-28,34.014583587646484
2012-03-29,33.97005844116211
2012-03-30,34.25944900512695
2012-04-02,34.286170959472656
2012-04-03,33.974517822265625
2012-04-04,33.961151123046875
2012-04-05,34.41082763671875
2012-04-09,33.796424865722656
2012-04-10,33.31113815307617
2012-04-11,33.5560188293457
2012-04-12,34.17485427856445
2012-04-13,32.857017517089844
2012-04-16,32.36728286743164
2012-04-17,33.057373046875
2012-04-18,32.35393142700195
2012-04-19,32.011112213134766
2012-04-20,31.88199234008789
2012-04-23,31.953222274780273
2012-04-24,32.22926330566406
2012-04-25,32.10459518432617
2012-04-26,32.6789436340332
2012-04-27,32.93716049194336
2012-04-30,32.647769927978516
2012-05-01,32.6700325012207
2012-05-02,32.42960739135742
2012-05-03,31.650468826293945
2012-05-04,31.013818740844727
2012-05-07,25.06572151184082
2012-05-08,26.84659194946289
2012-05-09,26.975704193115234
2012-05-10,27.180505752563477
2012-05-11,27.287357330322266
2012-05-14,26.7308349609375
2012-05-15,27.24728775024414
2012-05-16,26.87775421142578
2012-05-17,26.468154907226562
2012-05-18,26.548295974731445
2012-05-21,27.19386100769043
2012-05-22,27.1270751953125
2012-05-23,27.278444290161133
2012-05-24,26.761993408203125
2012-05-25,26.71302032470703
2012-05-29,27.15824317932129
2012-05-30,26.205474853515625
2012-05-31,25.933897018432617
2012-06-01,25.33285140991211
2012-06-04,25.791427612304688
2012-06-05,25.98287010192871
2012-06-06,26.761993408203125
2012-06-07,26.414730072021484
2012-06-08,26.20102310180664
2012-06-11,25.849300384521484
2012-06-12,26.10307502746582
2012-06-13,26.094173431396484
2012-06-14,26.307876586914062
2012-06-15,26.935632705688477
2012-06-18,26.68185806274414
2012-06-19,26.88665199279785
2012-06-20,26.868850708007812
2012-06-21,25.80923080444336
2012-06-22,26.03183937072754
2012-06-25,25.77806854248047
2012-06-26,25.35065460205078
2012-06-27,25.648956298828125
2012-06-28,25.021198272705078
2012-06-29,26.71302032470703
2012-07-02,26.441444396972656
2012-07-03,26.601716995239258
2012-07-05,26.810970306396484
2012-07-06,25.67121124267578
2012-07-09,25.537654876708984
2012-07-10,25.016748428344727
2012-07-11,25.16366958618164
2012-07-12,24.642759323120117
2012-07-13,25.493133544921875
2012-07-16,25.93834114074707
2012-07-17,25.90273094177246
2012-07-18,26.405824661254883
2012-07-19,26.249996185302734
2012-07-20,25.519840240478516
2012-07-23,25.15030860900879
2012-07-24,24.776336669921875
2012-07-25,24.976675033569336
2012-07-26,25.35956573486328
2012-07-27,26.058557510375977
2012-07-30,25.515390396118164
2012-07-31,25.27497100830078
2012-08-01,25.04790496826172
2012-08-02,25.056819915771484
2012-08-03,25.760255813598633
2012-08-06,28.587390899658203
2012-08-07,28.404848098754883
2012-08-08,28.671985626220703
2012-08-09,28.68978500366211
2012-08-10,28.92575454711914
2012-08-13,28.912395477294922
2012-08-14,28.631906509399414
2012-08-15,28.37368392944336
2012-08-16,28.903488159179688
2012-08-17,28.707597732543945
2012-08-20,28.542865753173828
2012-08-21,28.68978500366211
2012-08-22,28.86342430114746
2012-08-23,28.93465805053711
2012-08-24,28.87677574157715
2012-08-27,28.73876190185547
2012-08-28,28.680883407592773
2012-08-29,28.81890106201172
2012-08-30,28.418197631835938
2012-08-31,28.618547439575195
2012-09-04,28.591838836669922
2012-09-05,28.43600845336914
2012-09-06,29.35761260986328
2012-09-07,29.91858673095703
2012-09-10,29.749406814575195
2012-09-11,29.945295333862305
2012-09-12,30.36380958557129
2012-09-13,31.183006286621094
2012-09-14,31.610414505004883
2012-09-17,30.742238998413086
2012-09-18,30.586414337158203
2012-09-19,30.54634666442871
2012-09-20,30.38606834411621
2012-09-21,30.54634666442871
2012-09-24,30.47956085205078
2012-09-25,30.234691619873047
2012-09-26,30.221332550048828
2012-09-27,30.59531593322754
2012-09-28,31.116220474243164
2012-10-01,31.72171974182129
2012-10-02,31.66828727722168
2012-10-03,31.850812911987305
2012-10-04,31.979942321777344
2012-10-05,31.975496292114258
2012-10-08,31.76624298095703
2012-10-09,31.151836395263672
2012-10-10,30.880245208740234
2012-10-11,31.089508056640625
2012-10-12,30.960397720336914
2012-10-15,31.076169967651367
2012-10-16,31.27649688720703
2012-10-17,30.960397720336914
2012-10-18,30.884700775146484
2012-10-19,30.617565155029297
2012-10-22,31.080604553222656
2012-10-23,30.98264503479004
2012-10-24,30.541894912719727
2012-10-25,30.350444793701172
2012-10-26,29.709333419799805
2012-10-31,29.673721313476562
2012-11-01,29.92304229736328
2012-11-02,29.45110511779785
2012-11-05,29.393230438232422
2012-11-06,29.98536491394043
2012-11-07,29.80282974243164
2012-11-08,29.05931282043457
2012-11-09,29.38433074951172
2012-11-12,29.36206817626953
2012-11-13,29.06376838684082
2012-11-14,28.623003005981445
2012-11-15,28.94356346130371
2012-11-16,29.268569946289062
2012-11-19,29.45110511779785
2012-11-20,29.090478897094727
2012-11-21,29.166168212890625
2012-11-23,29.59803009033203
2012-11-26,29.379871368408203
2012-11-27,29.17952537536621
2012-11-28,29.241853713989258
2012-11-29,29.882965087890625
2012-11-30,29.931947708129883
2012-12-03,29.820640563964844
2012-12-04,29.89187240600586
2012-12-05,31.053892135620117
2012-12-06,31.151836395263672
2012-12-07,31.30766487121582
2012-12-10,31.597061157226562
2012-12-11,32.17583465576172
2012-12-12,32.14468002319336
2012-12-13,32.095699310302734
2012-12-14,32.29160690307617
2012-12-17,32.47413635253906
2012-12-18,33.06181716918945
2012-12-19,32.62105941772461
2012-12-20,32.82140350341797
2012-12-21,32.82585906982422
2012-12-24,32.65666580200195
2012-12-26,32.567630767822266
2012-12-27,32.5008430480957
2012-12-28,32.19364547729492
2012-12-31,32.89263916015625
2013-01-02,33.89883041381836
2013-01-03,33.55156326293945
2013-01-04,33.47141647338867
2013-01-07,33.61833572387695
2013-01-08,33.16866683959961
2013-01-09,33.12860870361328
2013-01-10,33.413536071777344
2013-01-11,34.936187744140625
2013-01-14,34.92726516723633
2013-01-15,34.79817581176758
2013-01-16,34.73583221435547
2013-01-17,34.958438873291016
2013-01-18,35.31461715698242
2013-01-22,34.81597137451172
2013-01-23,34.620079040527344
2013-01-24,34.25054931640625
2013-01-25,34.56220245361328
2013-01-28,34.61117935180664
2013-01-29,34.682411193847656
2013-01-30,34.73583221435547
2013-01-31,34.807071685791016
2013-02-01,35.16325378417969
2013-02-04,34.624534606933594
2013-02-05,34.8783073425293
2013-02-06,33.956703186035156
2013-02-07,34.954002380371094
2013-02-08,35.051944732666016
2013-02-11,34.33513259887695
2013-02-12,34.10362243652344
2013-02-13,34.005680084228516
2013-02-14,33.91664123535156
2013-02-15,34.214935302734375
2013-02-19,34.8693962097168
2013-02-20,34.30397033691406
2013-02-21,33.46696090698242
2013-02-22,34.005680084228516
2013-02-25,33.6049919128418
2013-02-26,33.77416229248047
2013-02-27,34.36186599731445
2013-02-28,34.1793212890625
2013-03-01,34.700218200683594
2013-03-04,34.98959732055664
2013-03-05,35.54613494873047
2013-03-06,35.92900848388672
2013-03-07,35.853336334228516
2013-03-08,35.844425201416016
2013-03-11,35.519412994384766
2013-03-12,35.181060791015625
2013-03-13,35.25673294067383
2013-03-14,35.02967834472656
2013-03-15,34.88722610473633
2013-03-18,34.55329895019531
2013-03-19,34.326229095458984
2013-03-20,34.55329895019531
2013-03-21,33.89883041381836
2013-03-22,33.34675598144531
2013-03-25,33.11969757080078
2013-03-26,33.22209548950195
2013-03-27,33.03955078125
2013-03-28,34.11252212524414
2013-04-01,34.16595458984375
2013-04-02,33.99677276611328
2013-04-03,33.35566329956055
2013-04-04,33.15977096557617
2013-04-05,32.79469299316406
2013-04-08,33.208736419677734
2013-04-09,33.1330451965332
2013-04-10,33.97005844116211
2013-04-11,34.575557708740234
2013-04-12,33.640602111816406
2013-04-15,32.52755355834961
2013-04-16,32.33612060546875
2013-04-17,31.588138580322266
2013-04-18,31.378894805908203
2013-04-19,30.190166473388672
2013-04-22,29.695966720581055
2013-04-23,28.93465805053711
2013-04-24,27.572288513183594
2013-04-25,27.314067840576172
2013-04-26,27.585643768310547
2013-04-29,28.017507553100586
2013-04-30,28.850069046020508
2013-05-01,28.26683235168457
2013-05-02,28.6452693939209
2013-05-03,29.655908584594727
2013-05-06,29.228492736816406
2013-05-07,28.885690689086914
2013-05-08,30.341537475585938
2013-05-09,30.475112915039062
2013-05-10,28.95246696472168
2013-05-13,27.99525260925293
2013-05-14,27.77709197998047
2013-05-15,28.68978500366211
2013-05-16,28.146617889404297
2013-05-17,29.161718368530273
2013-05-20,28.7298641204834
2013-05-21,28.765472412109375
2013-05-22,29.00588607788086
2013-05-23,28.542865753173828
2013-05-24,28.391489028930664
2013-05-28,28.37813949584961
2013-05-29,28.618547439575195
2013-05-30,28.850069046020508
2013-05-31,28.78328514099121
2013-06-03,28.8812255859375
2013-06-04,28.858966827392578
2013-06-05,28.440465927124023
2013-06-06,29.094928741455078
2013-06-07,29.64255714416504
2013-06-10,28.542865753173828
2013-06-11,28.68533706665039
2013-06-12,28.4938907623291
2013-06-13,28.45383071899414
2013-06-14,28.039772033691406
2013-06-17,28.25346565246582
2013-06-18,28.511703491210938
2013-06-19,28.289091110229492
2013-06-20,27.919553756713867
2013-06-21,27.741474151611328
2013-06-24,27.469890594482422
2013-06-25,27.959627151489258
2013-06-26,28.427108764648438
2013-06-27,28.093196868896484
2013-06-28,27.888397216796875
2013-07-01,28.525053024291992
2013-07-02,28.649715423583984
2013-07-03,28.83225440979004
2013-07-05,29.05486488342285
2013-07-08,29.41549301147461
2013-07-09,29.629201889038086
2013-07-10,31.027172088623047
2013-07-11,31.632673263549805
2013-07-12,31.801855087280273
2013-07-15,31.588138580322266
2013-07-16,31.6148681640625
2013-07-17,31.703907012939453
2013-07-18,32.27378463745117
2013-07-19,32.21590042114258
2013-07-22,32.442962646484375
2013-07-23,32.18919372558594
2013-07-24,31.9443302154541
2013-07-25,32.33165740966797
2013-07-26,32.38509750366211
2013-07-29,32.30939483642578
2013-07-30,32.22035598754883
2013-07-31,32.22926330566406
2013-08-01,32.714542388916016
2013-08-02,32.7279052734375
2013-08-05,32.68338394165039
2013-08-06,32.950504302978516
2013-08-07,32.8614616394043
2013-08-08,32.451873779296875
2013-08-09,32.57209014892578
2013-08-12,32.67448043823242
2013-08-13,32.652217864990234
2013-08-14,32.22480773925781
2013-08-15,31.548084259033203
2013-08-16,31.815208435058594
2013-08-19,31.605955123901367
2013-08-20,31.4545955657959
2013-08-21,32.278236389160156
2013-08-22,32.39399337768555
2013-08-23,32.83476257324219
2013-08-26,32.77688217163086
2013-08-27,32.140228271484375
2013-08-28,32.84812545776367
2013-08-29,32.95497131347656
2013-08-30,32.63440704345703
2013-09-03,33.16421127319336
2013-09-04,33.702938079833984
2013-09-05,33.83649826049805
2013-09-06,34.50432205200195
2013-09-09,34.8693962097168
2013-09-10,35.287906646728516
2013-09-11,35.55503463745117
2013-09-12,35.08755111694336
2013-09-13,35.47935104370117
2013-09-16,35.99579620361328
