Date,VIAV
2010-12-27,8.28213882446289
2010-12-28,8.276451110839844
2010-12-29,8.276451110839844
2010-12-30,8.304891586303711
2010-12-31,8.23663330078125
2011-01-03,8.503981590270996
2011-01-04,8.407280921936035
2011-01-05,8.549488067626953
2011-01-06,9.124005317687988
2011-01-07,9.237770080566406
2011-01-10,9.368600845336914
2011-01-11,9.294652938842773
2011-01-12,9.510807991027832
2011-01-13,9.931740760803223
2011-01-14,10.108077049255371
2011-01-18,9.664390563964844
2011-01-19,9.397042274475098
2011-01-20,9.175198554992676
2011-01-21,9.112627983093262
2011-01-24,9.379977226257324
2011-01-25,9.180887222290039
2011-01-26,9.402729988098145
2011-01-27,9.527873039245605
2011-01-28,9.62457275390625
2011-01-31,9.65301513671875
2011-02-01,10.02275276184082
2011-02-02,10.193402290344238
2011-02-03,10.199090003967285
2011-02-04,12.94653034210205
2011-02-07,12.878271102905273
2011-02-08,12.992035865783691
2011-02-09,13.890785217285156
2011-02-10,14.36291217803955
2011-02-11,16.018203735351562
2011-02-14,15.864619255065918
2011-02-15,14.249147415161133
2011-02-16,15.05119514465332
2011-02-17,15.142207145690918
2011-02-18,14.334470748901367
2011-02-22,13.95335578918457
2011-02-23,13.401593208312988
2011-02-24,13.8452787399292
2011-02-25,14.106940269470215
2011-02-28,14.032992362976074
2011-03-01,14.288965225219727
2011-03-02,13.95335578918457
2011-03-03,14.30034065246582
2011-03-04,15.568827629089355
2011-03-07,14.499430656433105
2011-03-08,14.436860084533691
2011-03-09,12.025028228759766
2011-03-10,12.098976135253906
2011-03-11,12.09328842163086
2011-03-14,12.218429565429688
2011-03-15,12.007964134216309
2011-03-16,11.990899085998535
2011-03-17,11.46757698059082
2011-03-18,10.76791763305664
2011-03-21,11.02389144897461
2011-03-22,10.642775535583496
2011-03-23,10.819112777709961
2011-03-24,11.581341743469238
2011-03-25,11.257109642028809
2011-03-28,11.018202781677246
2011-03-29,11.211604118347168
2011-03-30,11.296928405761719
2011-03-31,11.854379653930664
2011-04-01,10.870306968688965
2011-04-04,10.853241920471191
2011-04-05,10.893059730529785
2011-04-06,11.137656211853027
2011-04-07,10.802047729492188
2011-04-08,10.978384971618652
2011-04-11,10.756542205810547
2011-04-12,10.460750579833984
2011-04-13,10.625711441040039
2011-04-14,10.597270011901855
2011-04-15,10.523322105407715
2011-04-18,10.2616605758667
2011-04-19,10.2616605758667
2011-04-20,10.756542205810547
2011-04-21,11.376564025878906
2011-04-25,11.160409927368164
2011-04-26,11.234356880187988
2011-04-27,11.916951179504395
2011-04-28,11.712173461914062
2011-04-29,11.854379653930664
2011-05-02,11.848691940307617
2011-05-03,11.530147552490234
2011-05-04,11.376564025878906
2011-05-05,12.16154670715332
2011-05-06,12.258248329162598
2011-05-09,12.20136547088623
2011-05-10,12.54835033416748
2011-05-11,12.110353469848633
2011-05-12,12.360636711120605
2011-05-13,12.036404609680176
2011-05-16,11.575654029846191
2011-05-17,11.200227737426758
2011-05-18,11.615471839904785
2011-05-19,11.626849174499512
2011-05-20,11.558588981628418
2011-05-23,11.14334487915039
2011-05-24,11.018202781677246
2011-05-25,11.188851356506348
2011-05-26,11.296928405761719
2011-05-27,11.399316787719727
2011-05-31,11.484642028808594
2011-06-01,10.910124778747559
2011-06-02,10.875994682312012
2011-06-03,10.546074867248535
2011-06-06,10.216155052185059
2011-06-07,10.472126960754395
2011-06-08,9.897610664367676
2011-06-09,9.869170188903809
2011-06-10,9.59044361114502
2011-06-13,9.442547798156738
2011-06-14,9.783844947814941
2011-06-15,9.402729988098145
2011-06-16,8.85665512084961
2011-06-17,8.822525978088379
2011-06-20,8.97610855102539
2011-06-21,9.35153579711914
2011-06-22,9.215017318725586
2011-06-23,9.476677894592285
2011-06-24,9.106940269470215
2011-06-27,9.3060302734375
2011-06-28,9.544937133789062
2011-06-29,9.197952270507812
2011-06-30,9.476677894592285
2011-07-01,9.67576789855957
2011-07-05,9.465300559997559
2011-07-06,9.288965225219727
2011-07-07,9.499430656433105
2011-07-08,9.067122459411621
2011-07-11,8.771330833435059
2011-07-12,8.549488067626953
2011-07-13,8.57792854309082
2011-07-14,8.378840446472168
2011-07-15,8.481228828430176
2011-07-18,8.179750442504883
2011-07-19,8.435722351074219
2011-07-20,8.304891586303711
2011-07-21,8.344710350036621
2011-07-22,8.725825309753418
2011-07-25,8.384528160095215
2011-07-26,8.53242301940918
2011-07-27,7.8384528160095215
2011-07-28,7.4914679527282715
2011-07-29,7.480091094970703
2011-08-01,7.474402904510498
2011-08-02,7.093287944793701
2011-08-03,7.303753852844238
2011-08-04,6.609784126281738
2011-08-05,6.46757698059082
2011-08-08,5.6029582023620605
2011-08-09,6.154720783233643
2011-08-10,5.750853061676025
2011-08-11,6.496017932891846
2011-08-12,6.552900791168213
2011-08-15,7.0193400382995605
2011-08-16,6.774744033813477
2011-08-17,6.655290126800537
2011-08-18,5.807735919952393
2011-08-19,5.620022773742676
2011-08-22,5.625710964202881
2011-08-23,6.160409927368164
2011-08-24,6.171785831451416
2011-08-25,6.012514114379883
2011-08-26,6.365188121795654
2011-08-29,6.985209941864014
2011-08-30,7.645051002502441
2011-08-31,7.377702236175537
2011-09-01,7.383389949798584
2011-09-02,7.269625186920166
2011-09-06,7.11604118347168
2011-09-07,7.565414905548096
2011-09-08,7.320818901062012
2011-09-09,7.0193400382995605
2011-09-12,7.229806900024414
2011-09-13,7.411831855773926
2011-09-14,7.684868812561035
2011-09-15,7.701933860778809
2011-09-16,7.53697395324707
2011-09-19,7.440272808074951
2011-09-20,7.423208236694336
2011-09-21,7.087600231170654
2011-09-22,6.5642781257629395
2011-09-23,6.598406791687012
2011-09-26,6.5244598388671875
2011-09-27,6.5642781257629395
2011-09-28,6.006825923919678
2011-09-29,6.029579162597656
2011-09-30,5.67121696472168
2011-10-03,5.113766193389893
2011-10-04,5.432309150695801
2011-10-05,5.6143341064453125
2011-10-06,5.773605823516846
2011-10-07,5.722412109375
2011-10-10,6.006825923919678
2011-10-11,6.143344879150391
2011-10-12,6.12059211730957
2011-10-13,5.989760875701904
2011-10-14,6.205915927886963
2011-10-17,5.8475542068481445
2011-10-18,6.12059211730957
2011-10-19,5.8418660163879395
2011-10-20,5.87599515914917
2011-10-21,5.984073162078857
2011-10-24,6.370875835418701
2011-10-25,5.8475542068481445
2011-10-26,6.040956020355225
2011-10-27,6.746303081512451
2011-10-28,7.18998908996582
2011-10-31,6.825939178466797
2011-11-01,6.530148029327393
2011-11-02,7.087600231170654
2011-11-03,7.070535182952881
2011-11-04,6.968145847320557
2011-11-07,6.825939178466797
2011-11-08,7.110352993011475
2011-11-09,6.609784126281738
2011-11-10,6.604095935821533
2011-11-11,6.683732032775879
2011-11-14,6.734926223754883
2011-11-15,6.803184986114502
2011-11-16,6.712172985076904
2011-11-17,6.44482421875
2011-11-18,6.251421928405762
2011-11-21,5.967008113861084
2011-11-22,5.893060207366943
2011-11-23,5.620022773742676
2011-11-25,5.437997817993164
2011-11-28,5.830489158630371
2011-11-29,5.813424110412598
2011-11-30,6.245734214782715
2011-12-01,6.149033069610596
2011-12-02,6.205915927886963
2011-12-05,6.0921502113342285
2011-12-06,5.955630779266357
2011-12-07,6.001138210296631
2011-12-08,5.910124778747559
2011-12-09,6.143344879150391
2011-12-12,6.035266876220703
2011-12-13,5.733788013458252
2011-12-14,5.477816104888916
2011-12-15,5.443686008453369
2011-12-16,5.420932769775391
2011-12-19,5.273037910461426
2011-12-20,5.637087821960449
2011-12-21,5.5745158195495605
2011-12-22,5.921502113342285
2011-12-23,6.001138210296631
2011-12-27,6.04664421081543
2011-12-28,5.938567161560059
2011-12-29,5.978384971618652
2011-12-30,5.938567161560059
2012-01-03,6.166098117828369
2012-01-04,6.075085163116455
2012-01-05,6.257110118865967
2012-01-06,6.325369834899902
2012-01-09,6.518771171569824
2012-01-10,6.496017932891846
2012-01-11,6.632536888122559
2012-01-12,6.62116003036499
2012-01-13,6.5244598388671875
2012-01-17,6.700796127319336
2012-01-18,7.18998908996582
2012-01-19,7.354948997497559
2012-01-20,7.6507391929626465
2012-01-23,7.548349857330322
2012-01-24,7.718998908996582
2012-01-25,7.718998908996582
2012-01-26,7.662116050720215
2012-01-27,7.303753852844238
2012-01-30,7.298066139221191
2012-01-31,7.218430042266846
2012-02-01,7.468714237213135
2012-02-02,6.934016227722168
2012-02-03,7.047781944274902
2012-02-06,7.201364994049072
2012-02-07,7.53697395324707
2012-02-08,7.792946815490723
2012-02-09,7.844141006469727
2012-02-10,7.929464817047119
2012-02-13,8.009100914001465
2012-02-14,7.974971771240234
2012-02-15,8.139931678771973
2012-02-16,8.344710350036621
2012-02-17,8.492605209350586
2012-02-21,8.304891586303711
2012-02-22,7.923777103424072
2012-02-23,8.054608345031738
2012-02-24,7.9806599617004395
2012-02-27,7.969283103942871
2012-02-28,7.946529865264893
2012-02-29,7.411831855773926
2012-03-01,7.65642786026001
2012-03-02,7.627985954284668
2012-03-05,7.332196235656738
2012-03-06,7.104663848876953
2012-03-07,7.281001091003418
2012-03-08,7.480091094970703
2012-03-09,7.69055700302124
2012-03-12,7.5938568115234375
2012-03-13,7.912399768829346
2012-03-14,7.792946815490723
2012-03-15,8.048918724060059
2012-03-16,8.083048820495605
2012-03-19,8.13424301147461
2012-03-20,8.026165962219238
2012-03-21,8.048918724060059
2012-03-22,7.832765102386475
2012-03-23,7.895336151123047
2012-03-26,8.145620346069336
2012-03-27,8.412968635559082
2012-03-28,8.299203872680664
2012-03-29,8.287826538085938
2012-03-30,8.242321014404297
2012-04-02,8.299203872680664
2012-04-03,8.191125869750977
2012-04-04,7.889647006988525
2012-04-05,7.673492908477783
2012-04-09,7.411831855773926
2012-04-10,7.18998908996582
2012-04-11,7.315131187438965
2012-04-12,7.542662143707275
2012-04-13,7.394766807556152
2012-04-16,7.3492608070373535
2012-04-17,7.571104049682617
2012-04-18,7.559727191925049
2012-04-19,7.5085320472717285
2012-04-20,7.3663249015808105
2012-04-23,6.985209941864014
2012-04-24,6.979522228240967
2012-04-25,7.184299945831299
2012-04-26,6.951080799102783
2012-04-27,7.11604118347168
2012-04-30,6.922638893127441
2012-05-01,6.985209941864014
2012-05-02,6.848691940307617
2012-05-03,6.592719078063965
2012-05-04,6.308304786682129
2012-05-07,6.2969279289245605
2012-05-08,6.183163166046143
2012-05-09,6.149033069610596
2012-05-10,6.109214782714844
2012-05-11,6.080773830413818
2012-05-14,6.040956020355225
2012-05-15,6.001138210296631
2012-05-16,5.858931064605713
2012-05-17,5.688282012939453
2012-05-18,5.608645915985107
2012-05-21,5.813424110412598
2012-05-22,5.813424110412598
2012-05-23,5.893060207366943
2012-05-24,5.637087821960449
2012-05-25,5.591580867767334
2012-05-29,5.784983158111572
2012-05-30,5.688282012939453
2012-05-31,5.773605823516846
2012-06-01,5.489192008972168
2012-06-04,5.375426769256592
2012-06-05,5.546074867248535
2012-06-06,5.887372016906738
2012-06-07,5.8475542068481445
2012-06-08,5.984073162078857
2012-06-11,5.654151916503906
2012-06-12,5.807735919952393
2012-06-13,5.631399154663086
2012-06-14,5.6029582023620605
2012-06-15,5.74516487121582
2012-06-18,5.938567161560059
2012-06-19,5.978384971618652
2012-06-20,6.171785831451416
2012-06-21,5.8418660163879395
2012-06-22,5.910124778747559
2012-06-25,5.676906108856201
2012-06-26,5.705347061157227
2012-06-27,5.915812969207764
2012-06-28,5.961319923400879
2012-06-29,6.257110118865967
2012-07-02,6.211604118347168
2012-07-03,6.39362907409668
2012-07-05,6.302617073059082
2012-07-06,6.018202781677246
2012-07-09,5.813424110412598
2012-07-10,5.784983158111572
2012-07-11,5.329919815063477
2012-07-12,5.136518955230713
2012-07-13,5.1194539070129395
2012-07-16,5.02275276184082
2012-07-17,4.908987045288086
2012-07-18,5.284413814544678
2012-07-19,5.449374198913574
2012-07-20,5.295791149139404
2012-07-23,4.994311809539795
2012-07-24,5.079636096954346
2012-07-25,5.210465908050537
2012-07-26,5.437997817993164
2012-07-27,5.659841060638428
2012-07-30,5.6143341064453125
2012-07-31,5.5972700119018555
2012-08-01,5.534698963165283
2012-08-02,5.375426769256592
2012-08-03,5.6029582023620605
2012-08-06,5.8475542068481445
2012-08-07,5.972695827484131
2012-08-08,6.023890972137451
2012-08-09,6.126279830932617
2012-08-10,6.200228214263916
2012-08-13,6.291240215301514
2012-08-14,6.075085163116455
2012-08-15,6.575654029846191
2012-08-16,6.734926223754883
2012-08-17,6.831626892089844
2012-08-20,6.660977840423584
2012-08-21,6.706484794616699
2012-08-22,6.6666669845581055
2012-08-23,6.609784126281738
2012-08-24,6.643914222717285
2012-08-27,6.734926223754883
2012-08-28,6.774744033813477
2012-08-29,6.683732032775879
2012-08-30,6.2969279289245605
2012-08-31,6.365188121795654
2012-09-04,6.365188121795654
2012-09-05,6.359498977661133
2012-09-06,6.706484794616699
2012-09-07,6.990899085998535
2012-09-10,6.990899085998535
2012-09-11,7.201364994049072
2012-09-12,7.218430042266846
2012-09-13,7.34357213973999
2012-09-14,7.6507391929626465
2012-09-17,7.502843856811523
2012-09-18,7.5085320472717285
2012-09-19,7.502843856811523
2012-09-20,7.411831855773926
2012-09-21,7.337883949279785
2012-09-24,7.2582478523254395
2012-09-25,7.0193400382995605
2012-09-26,6.905574798583984
2012-09-27,7.2582478523254395
2012-09-28,7.042092800140381
2012-10-01,6.780432224273682
2012-10-02,6.643914222717285
2012-10-03,6.683732032775879
2012-10-04,6.558588981628418
2012-10-05,6.461888790130615
2012-10-08,6.1888508796691895
2012-10-09,6.029579162597656
2012-10-10,5.9499430656433105
2012-10-11,5.961319923400879
2012-10-12,5.858931064605713
2012-10-15,5.898748874664307
2012-10-16,6.0921502113342285
2012-10-17,6.154720783233643
2012-10-18,5.961319923400879
2012-10-19,5.784983158111572
2012-10-22,5.819112777709961
2012-10-23,5.927189826965332
2012-10-24,5.784983158111572
2012-10-25,5.858931064605713
2012-10-26,5.87599515914917
2012-10-31,5.51763391494751
2012-11-01,5.9442548751831055
2012-11-02,5.813424110412598
2012-11-05,5.9499430656433105
2012-11-06,6.04664421081543
2012-11-07,6.342434883117676
2012-11-08,6.291240215301514
2012-11-09,6.342434883117676
2012-11-12,6.348123073577881
2012-11-13,6.228669166564941
2012-11-14,6.331058025360107
2012-11-15,6.222980976104736
2012-11-16,6.143344879150391
2012-11-19,6.285552024841309
2012-11-20,6.24004602432251
2012-11-21,6.387940883636475
2012-11-23,6.615471839904785
2012-11-26,6.552900791168213
2012-11-27,6.501706123352051
2012-11-28,6.774744033813477
2012-11-29,6.831626892089844
2012-11-30,6.899886131286621
2012-12-03,6.934016227722168
2012-12-04,7.025028228759766
2012-12-05,7.036405086517334
2012-12-06,7.0193400382995605
2012-12-07,7.007964134216309
2012-12-10,7.093287944793701
2012-12-11,7.281001091003418
2012-12-12,7.155858993530273
2012-12-13,7.11604118347168
2012-12-14,7.155858993530273
2012-12-17,7.178612232208252
2012-12-18,7.502843856811523
2012-12-19,7.51422119140625
2012-12-20,7.565414905548096
2012-12-21,7.5085320472717285
2012-12-24,7.48577880859375
2012-12-26,7.571104049682617
2012-12-27,7.559727191925049
2012-12-28,7.48577880859375
2012-12-31,7.679181098937988
2013-01-02,7.9806599617004395
2013-01-03,7.88395881652832
2013-01-04,7.866893768310547
2013-01-07,8.043231010437012
2013-01-08,7.872581958770752
2013-01-09,7.69055700302124
2013-01-10,7.662116050720215
2013-01-11,7.519908905029297
2013-01-14,7.497156143188477
2013-01-15,7.599545001983643
2013-01-16,7.679181098937988
2013-01-17,7.7417521476745605
2013-01-18,7.5085320472717285
2013-01-22,7.627985954284668
2013-01-23,7.622297763824463
2013-01-24,7.548349857330322
2013-01-25,7.6507391929626465
2013-01-28,7.764504909515381
2013-01-29,7.428895950317383
2013-01-30,7.053470134735107
2013-01-31,8.253697395324707
2013-02-01,8.407280921936035
2013-02-04,8.543800354003906
2013-02-05,8.634812355041504
2013-02-06,8.725825309753418
2013-02-07,8.674630165100098
2013-02-08,8.651877403259277
2013-02-11,8.680318832397461
2013-02-12,8.697382926940918
2013-02-13,8.731513023376465
2013-02-14,8.805460929870605
2013-02-15,8.62912368774414
2013-02-19,8.765643119812012
2013-02-20,8.412968635559082
2013-02-21,8.191125869750977
2013-02-22,8.321956634521484
2013-02-25,8.048918724060059
2013-02-26,8.100113868713379
2013-02-27,8.219568252563477
2013-02-28,8.054608345031738
2013-03-01,7.997725009918213
2013-03-04,7.952218055725098
2013-03-05,8.048918724060059
2013-03-06,8.048918724060059
2013-03-07,8.663253784179688
2013-03-08,8.805460929870605
2013-03-11,8.759954452514648
2013-03-12,8.691695213317871
2013-03-13,8.56086540222168
2013-03-14,8.680318832397461
2013-03-15,8.657565116882324
2013-03-18,8.515357971191406
2013-03-19,8.145620346069336
2013-03-20,8.13424301147461
2013-03-21,7.798635005950928
2013-03-22,7.662116050720215
2013-03-25,7.758817195892334
2013-03-26,7.701933860778809
2013-03-27,7.707622051239014
2013-03-28,7.605233192443848
2013-04-01,7.542662143707275
2013-04-02,7.531285762786865
2013-04-03,7.389078140258789
2013-04-04,7.457337856292725
2013-04-05,7.269625186920166
2013-04-08,7.428895950317383
2013-04-09,7.588168144226074
2013-04-10,7.957907199859619
2013-04-11,8.088736534118652
2013-04-12,7.952218055725098
2013-04-15,7.576791763305664
2013-04-16,7.502843856811523
2013-04-17,7.326507091522217
2013-04-18,7.155858993530273
2013-04-19,7.224118232727051
2013-04-22,7.332196235656738
2013-04-23,7.65642786026001
2013-04-24,7.610921859741211
2013-04-25,7.7360639572143555
2013-04-26,7.645051002502441
2013-04-29,7.730374813079834
2013-04-30,7.679181098937988
2013-05-01,7.121728897094727
2013-05-02,7.394766807556152
2013-05-03,7.576791763305664
2013-05-06,7.815700054168701
2013-05-07,7.821387767791748
2013-05-08,7.696246147155762
2013-05-09,7.531285762786865
2013-05-10,7.65642786026001
2013-05-13,7.554039001464844
2013-05-14,7.565414905548096
2013-05-15,7.599545001983643
2013-05-16,7.974971771240234
2013-05-17,7.946529865264893
2013-05-20,7.901023864746094
2013-05-21,7.878271102905273
2013-05-22,7.559727191925049
2013-05-23,7.4914679527282715
2013-05-24,7.434585094451904
2013-05-28,7.605233192443848
2013-05-29,7.713311195373535
2013-05-30,7.81001091003418
2013-05-31,7.747439861297607
2013-06-03,7.6336750984191895
2013-06-04,7.576791763305664
2013-06-05,7.468714237213135
2013-06-06,8.088736534118652
2013-06-07,8.333333015441895
2013-06-10,8.390215873718262
2013-06-11,8.265073776245117
2013-06-12,7.9863481521606445
2013-06-13,8.128555297851562
2013-06-14,8.060296058654785
2013-06-17,8.077361106872559
2013-06-18,8.202503204345703
2013-06-19,8.117178916931152
2013-06-20,7.929464817047119
2013-06-21,7.9863481521606445
2013-06-24,7.775881767272949
2013-06-25,7.804323196411133
2013-06-26,7.8384528160095215
2013-06-27,8.094425201416016
2013-06-28,8.18543815612793
2013-07-01,8.213878631591797
2013-07-02,8.248008728027344
2013-07-03,8.25938606262207
2013-07-05,8.475540161132812
2013-07-08,8.469852447509766
2013-07-09,8.16268539428711
2013-07-10,8.213878631591797
2013-07-11,8.50967025756836
2013-07-12,8.612058639526367
2013-07-15,8.526735305786133
2013-07-16,8.475540161132812
2013-07-17,8.52104663848877
2013-07-18,8.623435974121094
2013-07-19,8.634812355041504
2013-07-22,8.61774730682373
2013-07-23,8.265073776245117
2013-07-24,8.316267967224121
2013-07-25,8.25938606262207
2013-07-26,8.253697395324707
2013-07-29,8.242321014404297
2013-07-30,8.333333015441895
2013-07-31,8.344710350036621
2013-08-01,8.566553115844727
2013-08-02,8.5836181640625
2013-08-05,8.401593208312988
2013-08-06,8.1228666305542
2013-08-07,8.378840446472168
2013-08-08,8.395903587341309
2013-08-09,8.344710350036621
2013-08-12,8.418658256530762
2013-08-13,8.418658256530762
2013-08-14,8.094425201416016
2013-08-15,7.6507391929626465
2013-08-16,7.770193099975586
2013-08-19,7.622297763824463
2013-08-20,7.622297763824463
2013-08-21,7.51422119140625
2013-08-22,7.639362812042236
2013-08-23,7.707622051239014
2013-08-26,7.673492908477783
2013-08-27,7.428895950317383
2013-08-28,7.428895950317383
2013-08-29,7.451650142669678
2013-08-30,7.298066139221191
2013-09-03,7.354948997497559
2013-09-04,7.792946815490723
2013-09-05,7.940842151641846
2013-09-06,8.191125869750977
2013-09-09,8.464163780212402
