Date,SHO
2012-06-21,6.753223419189453
2012-06-22,6.72091007232666
2012-06-25,6.520576000213623
2012-06-26,6.62397575378418
2012-06-27,6.688599109649658
2012-06-28,6.824309349060059
2012-06-29,7.1021928787231445
2012-07-02,7.069879055023193
2012-07-03,7.069879055023193
2012-07-05,7.063420295715332
2012-07-06,7.056957721710205
2012-07-09,6.908320426940918
2012-07-10,6.72091007232666
2012-07-11,6.798460960388184
2012-07-12,6.572275638580322
2012-07-13,6.611050128936768
2012-07-16,6.578739643096924
2012-07-17,6.5658111572265625
2012-07-18,6.539963722229004
2012-07-19,6.539963722229004
2012-07-20,6.539963722229004
2012-07-23,6.339627742767334
2012-07-24,6.255617618560791
2012-07-25,6.294391632080078
2012-07-26,6.281466484069824
2012-07-27,6.4882636070251465
2012-07-30,6.468878269195557
2012-07-31,6.468878269195557
2012-08-01,6.333165645599365
2012-08-02,6.287929058074951
2012-08-03,6.585200786590576
2012-08-06,6.656285762786865
2012-08-07,6.72091007232666
2012-08-08,6.75968599319458
2012-08-09,6.733835697174072
2012-08-10,6.695061683654785
2012-08-13,6.578739643096924
2012-08-14,6.507652759552002
2012-08-15,6.51411247253418
2012-08-16,6.5981245040893555
2012-08-17,6.630436897277832
2012-08-20,6.688599109649658
2012-08-21,6.72091007232666
2012-08-22,6.740297317504883
2012-08-23,6.656285762786865
2012-08-24,6.662749767303467
2012-08-27,6.72091007232666
2012-08-28,6.72091007232666
2012-08-29,6.753223419189453
2012-08-30,6.740297317504883
2012-08-31,6.740297317504883
2012-09-04,6.869545936584473
2012-09-05,6.811384201049805
2012-09-06,7.1086554527282715
2012-09-07,7.212052345275879
2012-09-10,7.160357475280762
2012-09-11,7.289602756500244
2012-09-12,7.302527904510498
2012-09-13,7.3736138343811035
2012-09-14,7.561026573181152
2012-09-17,7.489937782287598
2012-09-18,7.46408748626709
2012-09-19,7.328377723693848
2012-09-20,7.328377723693848
2012-09-21,7.412388801574707
2012-09-24,7.34776496887207
2012-09-25,7.128041744232178
2012-09-26,7.018181800842285
2012-09-27,7.1086554527282715
2012-09-28,7.1086554527282715
2012-10-01,7.018181800842285
2012-10-02,6.947096347808838
2012-10-03,7.018181800842285
2012-10-04,7.089269638061523
2012-10-05,7.089269638061523
2012-10-08,7.03110408782959
2012-10-09,6.895398139953613
2012-10-10,6.998795032501221
2012-10-11,7.037569522857666
2012-10-12,6.798460960388184
2012-10-15,6.811384201049805
2012-10-16,6.83077335357666
2012-10-17,6.83077335357666
2012-10-18,6.753223419189453
2012-10-19,6.643360614776611
