Date,GO
2020-02-05,31.559999465942383
2020-02-06,31.229999542236328
2020-02-07,30.959999084472656
2020-02-10,30.75
2020-02-11,30.75
2020-02-12,31.540000915527344
2020-02-13,32.20000076293945
2020-02-14,32.90999984741211
2020-02-18,32.11000061035156
2020-02-19,32.02000045776367
2020-02-20,32.36000061035156
2020-02-21,31.649999618530273
2020-02-24,31.31999969482422
2020-02-25,31.700000762939453
2020-02-26,31.280000686645508
2020-02-27,30.0
2020-02-28,31.649999618530273
2020-03-02,31.530000686645508
2020-03-03,31.15999984741211
2020-03-04,32.709999084472656
2020-03-05,32.959999084472656
2020-03-06,33.380001068115234
2020-03-09,32.7599983215332
2020-03-10,33.439998626708984
2020-03-11,32.52000045776367
2020-03-12,29.059999465942383
2020-03-13,30.260000228881836
2020-03-16,29.489999771118164
2020-03-17,33.709999084472656
2020-03-18,33.380001068115234
2020-03-19,30.5
2020-03-20,30.81999969482422
2020-03-23,31.469999313354492
2020-03-24,33.20000076293945
2020-03-25,33.45000076293945
2020-03-26,35.43000030517578
2020-03-27,33.810001373291016
2020-03-30,33.79999923706055
2020-03-31,34.34000015258789
2020-04-01,34.41999816894531
2020-04-02,34.529998779296875
2020-04-03,34.40999984741211
2020-04-06,37.2400016784668
2020-04-07,36.7400016784668
2020-04-08,35.77000045776367
2020-04-09,33.86000061035156
2020-04-13,33.9900016784668
2020-04-14,33.81999969482422
2020-04-15,33.650001525878906
2020-04-16,34.790000915527344
2020-04-17,35.61000061035156
2020-04-20,34.939998626708984
2020-04-21,35.11000061035156
2020-04-22,35.150001525878906
2020-04-23,33.880001068115234
2020-04-24,34.880001068115234
2020-04-27,35.470001220703125
2020-04-28,34.84000015258789
2020-04-29,34.58000183105469
2020-04-30,33.27000045776367
2020-05-01,33.18000030517578
2020-05-04,33.060001373291016
2020-05-05,34.45000076293945
2020-05-06,36.13999938964844
2020-05-07,36.380001068115234
2020-05-08,36.709999084472656
2020-05-11,36.66999816894531
2020-05-12,37.4900016784668
2020-05-13,36.880001068115234
2020-05-14,37.61000061035156
2020-05-15,37.529998779296875
2020-05-18,38.380001068115234
2020-05-19,38.369998931884766
2020-05-20,37.79999923706055
2020-05-21,37.630001068115234
2020-05-22,37.84000015258789
2020-05-26,37.04999923706055
2020-05-27,37.290000915527344
2020-05-28,36.16999816894531
2020-05-29,36.810001373291016
2020-06-01,36.029998779296875
2020-06-02,36.310001373291016
2020-06-03,36.40999984741211
2020-06-04,35.58000183105469
2020-06-05,34.630001068115234
2020-06-08,33.040000915527344
2020-06-09,32.720001220703125
2020-06-10,33.970001220703125
2020-06-11,33.15999984741211
2020-06-12,32.630001068115234
2020-06-15,33.150001525878906
2020-06-16,34.70000076293945
2020-06-17,35.5
2020-06-18,34.810001373291016
2020-06-19,35.02000045776367
2020-06-22,35.439998626708984
2020-06-23,38.93000030517578
2020-06-24,37.95000076293945
2020-06-25,38.7599983215332
2020-06-26,39.400001525878906
2020-06-29,41.5
2020-06-30,40.79999923706055
2020-07-01,41.38999938964844
2020-07-02,41.9900016784668
2020-07-06,44.08000183105469
2020-07-07,43.290000915527344
2020-07-08,42.790000915527344
2020-07-09,42.939998626708984
2020-07-10,41.61000061035156
2020-07-13,39.560001373291016
2020-07-14,39.70000076293945
2020-07-15,39.060001373291016
2020-07-16,39.33000183105469
2020-07-17,39.33000183105469
2020-07-20,39.41999816894531
2020-07-21,40.20000076293945
2020-07-22,41.58000183105469
2020-07-23,42.720001220703125
2020-07-24,41.779998779296875
2020-07-27,43.099998474121094
2020-07-28,43.29999923706055
2020-07-29,43.290000915527344
2020-07-30,44.0099983215332
2020-07-31,43.9900016784668
2020-08-03,43.630001068115234
2020-08-04,44.540000915527344
2020-08-05,44.849998474121094
2020-08-06,44.54999923706055
2020-08-07,45.02000045776367
2020-08-10,44.33000183105469
2020-08-11,42.65999984741211
2020-08-12,42.86000061035156
2020-08-13,42.880001068115234
2020-08-14,42.880001068115234
2020-08-17,42.459999084472656
2020-08-18,41.90999984741211
2020-08-19,42.09000015258789
2020-08-20,41.849998474121094
2020-08-21,41.5099983215332
2020-08-24,41.619998931884766
2020-08-25,41.30500030517578
2020-08-26,40.7400016784668
2020-08-27,41.779998779296875
2020-08-28,41.130001068115234
2020-08-31,41.130001068115234
2020-09-01,42.22999954223633
2020-09-02,42.02000045776367
2020-09-03,39.77000045776367
2020-09-04,38.86000061035156
2020-09-08,40.040000915527344
2020-09-09,39.380001068115234
2020-09-10,38.220001220703125
2020-09-11,38.65999984741211
2020-09-14,39.0099983215332
2020-09-15,40.08000183105469
2020-09-16,39.560001373291016
2020-09-17,39.97999954223633
2020-09-18,38.13999938964844
2020-09-21,37.845001220703125
2020-09-22,39.43000030517578
2020-09-23,37.81999969482422
2020-09-24,38.13999938964844
2020-09-25,38.4900016784668
2020-09-28,38.029998779296875
2020-09-29,39.2400016784668
2020-09-30,39.31999969482422
2020-10-01,40.290000915527344
2020-10-02,39.709999084472656
2020-10-05,41.2599983215332
2020-10-06,41.56999969482422
2020-10-07,41.77000045776367
2020-10-08,42.18000030517578
2020-10-09,43.290000915527344
2020-10-12,42.27000045776367
2020-10-13,42.54999923706055
2020-10-14,41.52000045776367
2020-10-15,41.369998931884766
2020-10-16,41.40999984741211
2020-10-19,40.529998779296875
2020-10-20,40.93000030517578
2020-10-21,41.7400016784668
2020-10-22,41.810001373291016
2020-10-23,42.31999969482422
2020-10-26,42.779998779296875
2020-10-27,44.16999816894531
2020-10-28,44.220001220703125
2020-10-29,44.59000015258789
2020-10-30,44.02000045776367
2020-11-02,43.47999954223633
2020-11-03,44.4900016784668
2020-11-04,46.54999923706055
2020-11-05,45.459999084472656
2020-11-06,44.31999969482422
2020-11-09,41.209999084472656
2020-11-10,42.439998626708984
2020-11-11,40.2400016784668
2020-11-12,39.2599983215332
2020-11-13,38.40999984741211
2020-11-16,37.29499816894531
2020-11-17,37.099998474121094
2020-11-18,36.75
2020-11-19,37.52000045776367
2020-11-20,38.47999954223633
2020-11-23,38.459999084472656
2020-11-24,37.25
2020-11-25,37.2599983215332
2020-11-27,37.84000015258789
2020-11-30,38.619998931884766
2020-12-01,37.79999923706055
2020-12-02,37.619998931884766
2020-12-03,37.27000045776367
2020-12-04,37.5
2020-12-07,37.779998779296875
2020-12-08,38.27000045776367
2020-12-09,37.72999954223633
2020-12-10,37.66999816894531
2020-12-11,38.0
2020-12-14,38.11000061035156
2020-12-15,39.279998779296875
2020-12-16,38.68000030517578
2020-12-17,39.40999984741211
2020-12-18,39.72999954223633
2020-12-21,39.08000183105469
2020-12-22,39.41999816894531
2020-12-23,40.54999923706055
2020-12-24,40.400001525878906
2020-12-28,40.369998931884766
2020-12-29,40.43000030517578
2020-12-30,40.56999969482422
2020-12-31,39.25
2021-01-04,40.349998474121094
2021-01-05,40.61000061035156
2021-01-06,40.22999954223633
2021-01-07,40.0099983215332
2021-01-08,38.689998626708984
2021-01-11,38.189998626708984
2021-01-12,37.959999084472656
2021-01-13,37.470001220703125
2021-01-14,37.849998474121094
2021-01-15,38.2400016784668
2021-01-19,37.84000015258789
2021-01-20,37.96500015258789
2021-01-21,39.0
2021-01-22,39.95000076293945
2021-01-25,40.75
2021-01-26,42.59000015258789
2021-01-27,46.119998931884766
2021-01-28,43.220001220703125
2021-01-29,42.689998626708984
2021-02-01,42.41999816894531
2021-02-02,40.29999923706055
2021-02-03,40.81999969482422
2021-02-04,40.369998931884766
2021-02-05,40.619998931884766
2021-02-08,40.880001068115234
2021-02-09,41.54999923706055
2021-02-10,42.79999923706055
2021-02-11,42.63999938964844
2021-02-12,43.279998779296875
2021-02-16,42.11000061035156
2021-02-17,42.16999816894531
2021-02-18,41.75
2021-02-19,41.47999954223633
2021-02-22,41.220001220703125
2021-02-23,38.81999969482422
2021-02-24,38.11000061035156
2021-02-25,36.75
2021-02-26,35.9900016784668
2021-03-01,35.90999984741211
2021-03-02,36.13999938964844
2021-03-03,35.27000045776367
2021-03-04,35.45000076293945
2021-03-05,36.029998779296875
2021-03-08,35.40999984741211
2021-03-09,35.83000183105469
2021-03-10,36.13999938964844
2021-03-11,36.220001220703125
2021-03-12,36.66999816894531
2021-03-15,37.2400016784668
2021-03-16,36.36000061035156
2021-03-17,36.45000076293945
2021-03-18,35.40999984741211
2021-03-19,36.2599983215332
2021-03-22,36.779998779296875
2021-03-23,36.70000076293945
2021-03-24,36.029998779296875
2021-03-25,36.470001220703125
2021-03-26,37.060001373291016
2021-03-29,37.400001525878906
2021-03-30,37.189998626708984
2021-03-31,36.88999938964844
2021-04-01,36.79999923706055
2021-04-05,37.47999954223633
2021-04-06,37.33000183105469
2021-04-07,37.06999969482422
2021-04-08,37.40999984741211
2021-04-09,37.900001525878906
2021-04-12,38.56999969482422
2021-04-13,38.2400016784668
2021-04-14,38.61000061035156
2021-04-15,38.720001220703125
2021-04-16,38.95000076293945
2021-04-19,37.86000061035156
2021-04-20,38.38999938964844
2021-04-21,39.25
2021-04-22,38.9900016784668
2021-04-23,40.22999954223633
2021-04-26,39.52000045776367
2021-04-27,40.349998474121094
2021-04-28,40.41999816894531
2021-04-29,40.72999954223633
2021-04-30,40.38999938964844
2021-05-03,40.54999923706055
2021-05-04,40.619998931884766
2021-05-05,41.41999816894531
2021-05-06,42.029998779296875
2021-05-07,42.2400016784668
2021-05-10,41.2599983215332
2021-05-11,40.540000915527344
2021-05-12,33.029998779296875
2021-05-13,34.709999084472656
2021-05-14,34.75
2021-05-17,35.0
2021-05-18,35.04999923706055
2021-05-19,34.060001373291016
2021-05-20,34.529998779296875
2021-05-21,33.790000915527344
2021-05-24,33.779998779296875
2021-05-25,33.880001068115234
2021-05-26,33.970001220703125
2021-05-27,34.31999969482422
2021-05-28,34.06999969482422
2021-06-01,34.220001220703125
2021-06-02,34.40999984741211
2021-06-03,34.43000030517578
2021-06-04,33.54999923706055
2021-06-07,33.47999954223633
2021-06-08,34.0
2021-06-09,33.75
2021-06-10,33.959999084472656
2021-06-11,34.11000061035156
2021-06-14,34.4900016784668
2021-06-15,33.86000061035156
2021-06-16,34.16999816894531
2021-06-17,35.209999084472656
2021-06-18,34.5
2021-06-21,35.22999954223633
2021-06-22,35.150001525878906
2021-06-23,34.709999084472656
2021-06-24,34.45000076293945
2021-06-25,34.84000015258789
2021-06-28,34.79999923706055
2021-06-29,34.47999954223633
2021-06-30,34.65999984741211
2021-07-01,34.29999923706055
2021-07-02,34.68000030517578
2021-07-06,34.349998474121094
2021-07-07,34.5099983215332
2021-07-08,34.2599983215332
2021-07-09,35.06999969482422
2021-07-12,34.869998931884766
2021-07-13,34.56999969482422
2021-07-14,34.86000061035156
2021-07-15,34.720001220703125
2021-07-16,35.0099983215332
2021-07-19,35.540000915527344
2021-07-20,36.16999816894531
2021-07-21,35.709999084472656
2021-07-22,33.04999923706055
2021-07-23,32.7599983215332
2021-07-26,32.900001525878906
2021-07-27,33.04999923706055
2021-07-28,33.4900016784668
2021-07-29,33.650001525878906
2021-07-30,33.119998931884766
2021-08-02,33.279998779296875
2021-08-03,33.58000183105469
2021-08-04,32.88999938964844
2021-08-05,32.959999084472656
2021-08-06,32.58000183105469
2021-08-09,31.600000381469727
2021-08-10,30.93000030517578
2021-08-11,27.670000076293945
2021-08-12,27.25
2021-08-13,26.729999542236328
2021-08-16,26.739999771118164
2021-08-17,27.010000228881836
2021-08-18,26.030000686645508
2021-08-19,25.649999618530273
2021-08-20,25.84000015258789
2021-08-23,25.860000610351562
2021-08-24,25.329999923706055
2021-08-25,25.579999923706055
2021-08-26,25.149999618530273
2021-08-27,25.15999984741211
2021-08-30,25.459999084472656
2021-08-31,26.030000686645508
2021-09-01,25.829999923706055
2021-09-02,26.06999969482422
2021-09-03,26.010000228881836
2021-09-07,25.229999542236328
2021-09-08,25.030000686645508
2021-09-09,24.979999542236328
2021-09-10,25.010000228881836
2021-09-13,25.049999237060547
2021-09-14,24.65999984741211
2021-09-15,24.6200008392334
2021-09-16,24.270000457763672
2021-09-17,23.829999923706055
2021-09-20,23.31999969482422
2021-09-21,23.209999084472656
2021-09-22,22.809999465942383
2021-09-23,22.520000457763672
2021-09-24,21.969999313354492
2021-09-27,22.049999237060547
2021-09-28,21.690000534057617
2021-09-29,21.3799991607666
2021-09-30,21.56999969482422
2021-10-01,21.389999389648438
2021-10-04,21.239999771118164
2021-10-05,21.56999969482422
2021-10-06,21.6200008392334
2021-10-07,22.15999984741211
2021-10-08,21.760000228881836
2021-10-11,21.690000534057617
2021-10-12,22.020000457763672
2021-10-13,22.440000534057617
2021-10-14,23.979999542236328
2021-10-15,23.56999969482422
2021-10-18,23.290000915527344
2021-10-19,23.229999542236328
2021-10-20,23.049999237060547
2021-10-21,23.510000228881836
2021-10-22,23.31999969482422
2021-10-25,23.010000228881836
2021-10-26,22.469999313354492
2021-10-27,21.559999465942383
2021-10-28,21.84000015258789
2021-10-29,22.190000534057617
2021-11-01,23.270000457763672
2021-11-02,22.850000381469727
2021-11-03,23.549999237060547
2021-11-04,23.040000915527344
2021-11-05,23.31999969482422
2021-11-08,22.93000030517578
2021-11-09,23.15999984741211
2021-11-10,26.0
2021-11-11,26.450000762939453
2021-11-12,27.760000228881836
2021-11-15,27.81999969482422
2021-11-16,28.209999084472656
2021-11-17,27.600000381469727
2021-11-18,27.639999389648438
2021-11-19,27.81999969482422
2021-11-22,28.420000076293945
2021-11-23,29.0
2021-11-24,28.950000762939453
2021-11-26,28.520000457763672
2021-11-29,28.920000076293945
2021-11-30,28.959999084472656
2021-12-01,27.6200008392334
2021-12-02,27.68000030517578
2021-12-03,27.100000381469727
2021-12-06,27.969999313354492
2021-12-07,27.34000015258789
2021-12-08,27.59000015258789
2021-12-09,27.489999771118164
2021-12-10,27.850000381469727
2021-12-13,28.15999984741211
2021-12-14,28.40999984741211
2021-12-15,28.459999084472656
2021-12-16,28.610000610351562
2021-12-17,28.790000915527344
2021-12-20,28.739999771118164
2021-12-21,28.5
2021-12-22,27.8799991607666
2021-12-23,28.049999237060547
2021-12-27,28.399999618530273
2021-12-28,28.59000015258789
2021-12-29,28.350000381469727
2021-12-30,28.25
2021-12-31,28.280000686645508
2022-01-03,28.559999465942383
2022-01-04,27.850000381469727
2022-01-05,27.309999465942383
2022-01-06,26.829999923706055
2022-01-07,27.899999618530273
2022-01-10,27.920000076293945
2022-01-11,27.280000686645508
2022-01-12,27.110000610351562
2022-01-13,27.450000762939453
2022-01-14,26.43000030517578
2022-01-18,25.450000762939453
2022-01-19,24.989999771118164
2022-01-20,25.020000457763672
2022-01-21,25.139999389648438
2022-01-24,25.360000610351562
2022-01-25,24.8799991607666
2022-01-26,25.110000610351562
2022-01-27,24.549999237060547
2022-01-28,24.420000076293945
2022-01-31,25.3799991607666
2022-02-01,25.459999084472656
2022-02-02,25.6299991607666
2022-02-03,25.260000228881836
2022-02-04,25.25
2022-02-07,24.93000030517578
2022-02-08,25.489999771118164
2022-02-09,26.389999389648438
2022-02-10,26.010000228881836
2022-02-11,26.510000228881836
2022-02-14,26.139999389648438
2022-02-15,27.18000030517578
2022-02-16,27.110000610351562
2022-02-17,27.559999465942383
2022-02-18,26.649999618530273
2022-02-22,25.649999618530273
2022-02-23,25.40999984741211
2022-02-24,25.670000076293945
2022-02-25,27.8700008392334
2022-02-28,27.809999465942383
2022-03-01,28.170000076293945
2022-03-02,27.229999542236328
2022-03-03,29.010000228881836
2022-03-04,29.31999969482422
2022-03-07,29.540000915527344
2022-03-08,29.899999618530273
2022-03-09,29.09000015258789
2022-03-10,29.549999237060547
2022-03-11,29.399999618530273
2022-03-14,28.079999923706055
2022-03-15,30.100000381469727
2022-03-16,31.1200008392334
2022-03-17,30.790000915527344
2022-03-18,31.739999771118164
2022-03-21,31.299999237060547
2022-03-22,32.0
2022-03-23,32.5
2022-03-24,33.02000045776367
2022-03-25,32.88999938964844
2022-03-28,32.5
2022-03-29,33.15999984741211
2022-03-30,33.029998779296875
2022-03-31,32.779998779296875
2022-04-01,33.66999816894531
2022-04-04,33.779998779296875
2022-04-05,34.209999084472656
2022-04-06,34.75
2022-04-07,35.27000045776367
2022-04-08,35.70000076293945
2022-04-11,36.060001373291016
2022-04-12,34.36000061035156
2022-04-13,34.869998931884766
2022-04-14,34.540000915527344
2022-04-18,33.849998474121094
2022-04-19,35.52000045776367
2022-04-20,33.9900016784668
2022-04-21,33.7400016784668
2022-04-22,32.7400016784668
2022-04-25,32.90999984741211
2022-04-26,31.969999313354492
2022-04-27,32.5
2022-04-28,33.060001373291016
2022-04-29,33.66999816894531
2022-05-02,33.310001373291016
2022-05-03,33.849998474121094
2022-05-04,34.150001525878906
2022-05-05,32.459999084472656
2022-05-06,32.150001525878906
2022-05-09,32.25
2022-05-10,31.06999969482422
2022-05-11,35.650001525878906
2022-05-12,35.5099983215332
2022-05-13,36.91999816894531
2022-05-16,35.93000030517578
2022-05-17,36.79999923706055
2022-05-18,35.029998779296875
2022-05-19,35.7400016784668
2022-05-20,35.90999984741211
2022-05-23,38.209999084472656
2022-05-24,38.97999954223633
2022-05-25,38.0099983215332
2022-05-26,38.20000076293945
2022-05-27,38.5
2022-05-31,38.25
2022-06-01,38.150001525878906
2022-06-02,38.20000076293945
2022-06-03,38.0
2022-06-06,37.52000045776367
2022-06-07,37.79999923706055
2022-06-08,37.5
2022-06-09,36.970001220703125
2022-06-10,38.650001525878906
2022-06-13,37.66999816894531
2022-06-14,38.13999938964844
2022-06-15,38.86000061035156
2022-06-16,40.45000076293945
2022-06-17,40.150001525878906
2022-06-21,41.58000183105469
2022-06-22,40.880001068115234
2022-06-23,42.4900016784668
2022-06-24,43.11000061035156
2022-06-27,43.36000061035156
2022-06-28,42.5
2022-06-29,42.900001525878906
2022-06-30,42.630001068115234
2022-07-01,43.5
2022-07-05,43.099998474121094
2022-07-06,42.7599983215332
2022-07-07,44.83000183105469
2022-07-08,44.29999923706055
2022-07-11,44.2599983215332
2022-07-12,43.63999938964844
2022-07-13,43.650001525878906
2022-07-14,44.88999938964844
2022-07-15,45.5099983215332
2022-07-18,45.560001373291016
2022-07-19,45.220001220703125
2022-07-20,45.119998931884766
2022-07-21,44.70000076293945
2022-07-22,44.20000076293945
2022-07-25,44.400001525878906
2022-07-26,43.5
2022-07-27,43.939998626708984
2022-07-28,43.88999938964844
2022-07-29,42.720001220703125
2022-08-01,42.29999923706055
2022-08-02,42.369998931884766
2022-08-03,43.91999816894531
2022-08-04,44.08000183105469
2022-08-05,44.540000915527344
2022-08-08,45.34000015258789
2022-08-09,44.91999816894531
2022-08-10,42.060001373291016
2022-08-11,41.61000061035156
2022-08-12,40.5099983215332
2022-08-15,40.45000076293945
2022-08-16,41.75
2022-08-17,41.25
2022-08-18,42.22999954223633
2022-08-19,42.08000183105469
2022-08-22,41.7400016784668
2022-08-23,39.90999984741211
2022-08-24,39.380001068115234
2022-08-25,39.58000183105469
2022-08-26,39.11000061035156
2022-08-29,39.75
2022-08-30,39.970001220703125
2022-08-31,40.119998931884766
2022-09-01,40.0099983215332
2022-09-02,39.130001068115234
2022-09-06,39.040000915527344
2022-09-07,38.5
2022-09-08,37.7599983215332
2022-09-09,38.27000045776367
2022-09-12,38.47999954223633
2022-09-13,37.0099983215332
2022-09-14,36.58000183105469
2022-09-15,35.63999938964844
2022-09-16,35.709999084472656
2022-09-19,34.84000015258789
2022-09-20,34.88999938964844
2022-09-21,35.290000915527344
2022-09-22,34.54999923706055
2022-09-23,35.40999984741211
2022-09-26,34.2599983215332
2022-09-27,33.369998931884766
2022-09-28,34.11000061035156
2022-09-29,33.150001525878906
2022-09-30,33.290000915527344
2022-10-03,33.130001068115234
2022-10-04,33.27000045776367
2022-10-05,32.709999084472656
2022-10-06,32.790000915527344
2022-10-07,32.459999084472656
2022-10-10,33.54999923706055
2022-10-11,34.29999923706055
2022-10-12,32.95000076293945
2022-10-13,34.029998779296875
2022-10-14,31.639999389648438
2022-10-17,32.7599983215332
2022-10-18,33.22999954223633
2022-10-19,32.470001220703125
2022-10-20,31.770000457763672
2022-10-21,32.15999984741211
2022-10-24,32.40999984741211
2022-10-25,34.0099983215332
2022-10-26,33.959999084472656
2022-10-27,34.34000015258789
2022-10-28,35.2599983215332
2022-10-31,34.56999969482422
2022-11-01,34.29999923706055
2022-11-02,33.279998779296875
2022-11-03,32.47999954223633
2022-11-04,32.540000915527344
2022-11-07,32.849998474121094
2022-11-08,34.2599983215332
2022-11-09,31.0
2022-11-10,29.760000228881836
2022-11-11,29.920000076293945
2022-11-14,30.959999084472656
2022-11-15,31.700000762939453
2022-11-16,31.520000457763672
2022-11-17,30.75
2022-11-18,30.31999969482422
2022-11-21,30.6299991607666
2022-11-22,31.110000610351562
2022-11-23,30.549999237060547
2022-11-25,30.450000762939453
2022-11-28,30.209999084472656
2022-11-29,30.06999969482422
2022-11-30,30.270000457763672
2022-12-01,30.56999969482422
2022-12-02,30.649999618530273
2022-12-05,29.5
2022-12-06,29.540000915527344
2022-12-07,28.600000381469727
2022-12-08,28.639999389648438
2022-12-09,28.540000915527344
2022-12-12,29.559999465942383
2022-12-13,29.709999084472656
2022-12-14,30.510000228881836
2022-12-15,29.649999618530273
2022-12-16,30.40999984741211
2022-12-19,29.190000534057617
2022-12-20,29.739999771118164
2022-12-21,30.290000915527344
2022-12-22,29.329999923706055
2022-12-23,29.709999084472656
2022-12-27,28.729999542236328
2022-12-28,29.040000915527344
2022-12-29,29.31999969482422
2022-12-30,29.190000534057617
2023-01-03,28.690000534057617
2023-01-04,28.850000381469727
2023-01-05,28.31999969482422
2023-01-06,28.719999313354492
2023-01-09,28.440000534057617
2023-01-10,29.639999389648438
2023-01-11,29.530000686645508
2023-01-12,29.600000381469727
2023-01-13,29.719999313354492
2023-01-17,30.200000762939453
2023-01-18,29.3799991607666
2023-01-19,28.75
2023-01-20,28.989999771118164
2023-01-23,29.459999084472656
2023-01-24,28.8700008392334
2023-01-25,29.479999542236328
2023-01-26,29.510000228881836
2023-01-27,29.8799991607666
2023-01-30,30.010000228881836
2023-01-31,30.389999389648438
2023-02-01,31.489999771118164
2023-02-02,31.959999084472656
2023-02-03,31.329999923706055
2023-02-06,30.600000381469727
2023-02-07,30.450000762939453
2023-02-08,30.09000015258789
2023-02-09,29.8799991607666
2023-02-10,29.25
2023-02-13,29.860000610351562
2023-02-14,29.329999923706055
2023-02-15,30.280000686645508
2023-02-16,30.229999542236328
2023-02-17,29.639999389648438
2023-02-21,29.049999237060547
2023-02-22,28.889999389648438
2023-02-23,28.209999084472656
2023-02-24,28.049999237060547
2023-02-27,27.670000076293945
2023-02-28,27.049999237060547
2023-03-01,26.440000534057617
2023-03-02,27.290000915527344
2023-03-03,27.610000610351562
2023-03-06,27.190000534057617
2023-03-07,26.889999389648438
2023-03-08,26.709999084472656
2023-03-09,27.190000534057617
2023-03-10,26.700000762939453
2023-03-13,27.030000686645508
2023-03-14,27.149999618530273
2023-03-15,27.40999984741211
2023-03-16,27.100000381469727
2023-03-17,26.90999984741211
2023-03-20,27.15999984741211
2023-03-21,27.540000915527344
2023-03-22,27.15999984741211
2023-03-23,27.31999969482422
2023-03-24,27.399999618530273
2023-03-27,28.190000534057617
