Date,SIGA
2010-07-08,5.7994890213012695
2010-07-09,5.887360095977783
2010-07-12,5.8068108558654785
2010-07-13,5.894682884216309
2010-07-14,5.865392684936523
2010-07-15,5.902005672454834
2010-07-16,5.7994890213012695
2010-07-19,5.704295635223389
2010-07-20,5.733585357666016
2010-07-21,5.5358757972717285
2010-07-22,5.587133884429932
2010-07-23,5.740908622741699
2010-07-26,5.902005672454834
2010-07-27,6.187585830688477
2010-07-28,6.070425033569336
2010-07-29,6.063101768493652
2010-07-30,6.136328220367432
2010-08-02,6.194908618927002
2010-08-03,6.2168755531311035
2010-08-04,6.2095537185668945
2010-08-05,6.129005432128906
2010-08-06,6.238844394683838
2010-08-09,6.436554431915283
2010-08-10,6.3340373039245605
2010-08-11,6.099715232849121
2010-08-12,6.099715232849121
2010-08-13,5.814134120941162
2010-08-16,5.865392684936523
2010-08-17,5.828779220581055
2010-08-18,5.755553245544434
2010-08-19,5.601778984069824
2010-08-20,5.565166473388672
2010-08-23,5.3967461585998535
2010-08-24,5.360134124755859
2010-08-25,5.506585597991943
2010-08-26,5.491940021514893
2010-08-27,5.660359859466553
2010-08-30,5.513908386230469
2010-08-31,5.491940021514893
2010-09-01,5.660359859466553
2010-09-02,5.689650535583496
2010-09-03,5.660359859466553
2010-09-07,5.565166473388672
2010-09-08,5.638391971588135
2010-09-09,5.565166473388672
2010-09-10,6.114360809326172
2010-09-13,6.414586544036865
2010-09-14,6.48781156539917
2010-09-15,6.480489730834961
2010-09-16,6.326715469360352
2010-09-17,6.663554668426514
2010-09-20,6.473166465759277
2010-09-21,6.3340373039245605
2010-09-22,6.0923919677734375
2010-09-23,6.150973320007324
2010-09-24,6.436554431915283
2010-09-27,6.3999409675598145
2010-09-28,6.114360809326172
2010-09-29,6.114360809326172
2010-09-30,6.194908618927002
2010-10-01,5.945940971374512
2010-10-04,5.8434247970581055
2010-10-05,6.129005432128906
2010-10-06,6.077747344970703
2010-10-07,6.143650531768799
2010-10-08,6.2168755531311035
2010-10-11,6.158295631408691
2010-10-12,6.268134593963623
2010-10-13,9.131265640258789
2010-10-14,9.402201652526855
2010-10-15,9.687782287597656
2010-10-18,10.29555892944336
2010-10-19,10.324848175048828
2010-10-20,10.068557739257812
2010-10-21,9.724394798278809
2010-10-22,10.090524673461914
2010-10-25,10.039266586303711
2010-10-26,10.1198148727417
2010-10-27,9.900138854980469
2010-10-28,9.761009216308594
2010-10-29,9.702428817749023
2010-11-01,9.702428817749023
2010-11-02,9.92210578918457
2010-11-03,9.438815116882324
2010-11-04,9.87084674835205
2010-11-05,9.680459976196289
2010-11-08,9.460783004760742
2010-11-09,8.93355655670166
2010-11-10,8.977492332458496
2010-11-11,8.926233291625977
2010-11-12,8.860330581665039
2010-11-15,8.787104606628418
2010-11-16,8.574749946594238
2010-11-17,8.252555847167969
2010-11-18,9.285040855407715
2010-11-19,9.043395042419434
2010-11-22,9.387557029724121
2010-11-23,9.226459503173828
2010-11-24,9.512040138244629
2010-11-26,9.409524917602539
2010-11-29,9.219137191772461
2010-11-30,9.226459503173828
2010-12-01,9.101975440979004
2010-12-02,9.189846992492676
2010-12-03,9.29968547821045
2010-12-06,9.233781814575195
2010-12-07,9.233781814575195
2010-12-08,9.26307201385498
2010-12-09,9.26307201385498
2010-12-10,9.314330101013184
2010-12-13,9.328975677490234
2010-12-14,9.409524917602539
2010-12-15,9.885493278503418
2010-12-16,9.885493278503418
2010-12-17,9.782976150512695
2010-12-20,9.90746021270752
2010-12-21,10.068557739257812
2010-12-22,9.75368595123291
2010-12-23,9.717073440551758
2010-12-27,10.046588897705078
2010-12-28,10.017298698425293
2010-12-29,10.244298934936523
2010-12-30,10.222331047058105
2010-12-31,10.251622200012207
2011-01-03,9.929428100585938
2011-01-04,9.629201889038086
2011-01-05,10.02462100982666
2011-01-06,9.900138854980469
2011-01-07,9.856202125549316
2011-01-10,9.768330574035645
2011-01-11,10.017298698425293
2011-01-12,9.944073677062988
2011-01-13,9.775653839111328
2011-01-14,10.02462100982666
2011-01-18,10.068557739257812
2011-01-19,9.826911926269531
2011-01-20,9.555975914001465
2011-01-21,9.03607177734375
2011-01-24,8.772459030151367
2011-01-25,8.728524208068848
2011-01-26,9.006782531738281
2011-01-27,8.845685005187988
2011-01-28,8.61136245727539
2011-01-31,8.406330108642578
2011-02-01,8.186652183532715
2011-02-02,8.00358772277832
2011-02-03,8.054844856262207
2011-02-04,8.464911460876465
2011-02-07,8.179329872131348
2011-02-08,8.289169311523438
2011-02-09,8.245233535766602
2011-02-10,8.084136009216309
2011-02-11,8.2159423828125
2011-02-14,8.420974731445312
2011-02-15,8.406330108642578
2011-02-16,8.362395286560059
2011-02-17,8.406330108642578
2011-02-18,8.347749710083008
2011-02-22,9.944073677062988
2011-02-23,9.592588424682617
2011-02-24,9.607233047485352
2011-02-25,9.81226634979248
2011-02-28,9.81226634979248
2011-03-01,9.951395988464355
2011-03-02,10.163750648498535
2011-03-03,10.800816535949707
2011-03-04,11.247492790222168
2011-03-07,11.130332946777344
2011-03-08,10.983880043029785
2011-03-09,11.196235656738281
2011-03-10,9.197169303894043
2011-03-11,8.984814643859863
2011-03-14,9.072685241699219
2011-03-15,8.970170021057129
2011-03-16,8.93355655670166
2011-03-17,8.743168830871582
2011-03-18,8.911588668823242
2011-03-21,8.867652893066406
2011-03-22,8.801749229431152
2011-03-23,8.889620780944824
2011-03-24,9.03607177734375
2011-03-25,9.043395042419434
2011-03-28,8.904265403747559
2011-03-29,8.970170021057129
2011-03-30,9.021427154541016
2011-03-31,8.860330581665039
2011-04-01,9.372912406921387
2011-04-04,9.709750175476074
2011-04-05,9.892815589904785
2011-04-06,9.973362922668457
2011-04-07,9.746363639831543
2011-04-08,9.768330574035645
2011-04-11,9.563298225402832
2011-04-12,9.46810531616211
2011-04-13,9.819588661193848
2011-04-14,9.900138854980469
2011-04-15,10.193041801452637
2011-04-18,10.163750648498535
2011-04-19,9.782976150512695
2011-04-20,9.892815589904785
2011-04-21,9.885493278503418
2011-04-25,9.87084674835205
2011-04-26,9.848878860473633
2011-04-27,9.951395988464355
2011-04-28,10.046588897705078
2011-04-29,10.053911209106445
2011-05-02,9.372912406921387
2011-05-03,9.328975677490234
2011-05-04,10.229654312133789
2011-05-05,9.746363639831543
2011-05-06,9.856202125549316
2011-05-09,10.134459495544434
2011-05-10,10.207686424255371
2011-05-11,10.273589134216309
2011-05-12,10.603105545043945
2011-05-13,10.390750885009766
2011-05-16,10.632396697998047
2011-05-17,10.412718772888184
2011-05-18,10.310202598571777
2011-05-19,9.966041564941406
2011-05-20,9.87084674835205
2011-05-23,9.665814399719238
2011-05-24,9.629201889038086
2011-05-25,9.782976150512695
2011-05-26,10.28823471069336
2011-05-27,10.537202835083008
2011-05-31,10.207686424255371
2011-06-01,9.636524200439453
2011-06-02,9.731718063354492
2011-06-03,9.541330337524414
2011-06-06,9.175200462341309
2011-06-07,9.270395278930664
2011-06-08,9.006782531738281
2011-06-09,8.940879821777344
2011-06-10,9.065362930297852
2011-06-13,8.860330581665039
2011-06-14,7.952329635620117
2011-06-15,8.00358772277832
2011-06-16,8.120749473571777
2011-06-17,7.864458084106445
2011-06-20,7.842490196228027
2011-06-21,8.208619117736816
2011-06-22,8.069490432739258
2011-06-23,8.054844856262207
2011-06-24,7.9083943367004395
2011-06-27,7.959652423858643
2011-06-28,7.9083943367004395
2011-06-29,7.491005897521973
2011-06-30,7.132199287414551
2011-07-01,7.102909088134766
2011-07-05,7.080941200256348
2011-07-06,7.01503849029541
2011-07-07,7.000393867492676
2011-07-08,6.7807159423828125
2011-07-11,6.451199054718018
2011-07-12,6.78803825378418
2011-07-13,6.722135066986084
2011-07-14,6.597651481628418
2011-07-15,6.443876266479492
2011-07-18,6.363327503204346
2011-07-19,6.2608113288879395
2011-07-20,6.070425033569336
2011-07-21,6.238844394683838
2011-07-22,6.026488780975342
2011-07-25,5.755553245544434
2011-07-26,5.865392684936523
2011-07-27,5.682327747344971
2011-07-28,5.513908386230469
2011-07-29,5.572488307952881
2011-08-01,5.374778747558594
2011-08-02,4.90613317489624
2011-08-03,4.613229751586914
2011-08-04,4.532681465148926
2011-08-05,4.210487365722656
2011-08-08,3.8809711933135986
2011-08-09,4.005455493927002
2011-08-10,3.763810157775879
2011-08-11,4.064035415649414
2011-08-12,4.2397780418396
2011-08-15,4.4301652908325195
2011-08-16,4.210487365722656
2011-08-17,4.232455730438232
2011-08-18,3.866326093673706
2011-08-19,3.6905839443206787
2011-08-22,3.6905839443206787
2011-08-23,3.888293743133545
2011-08-24,4.173874855041504
2011-08-25,3.822389841079712
2011-08-26,3.983487606048584
2011-08-29,4.203165054321289
2011-08-30,4.151906967163086
2011-08-31,4.203165054321289
2011-09-01,4.056713104248047
2011-09-02,3.7345197200775146
2011-09-06,3.6100354194641113
2011-09-07,3.9468746185302734
2011-09-08,3.7564868927001953
2011-09-09,3.5660996437072754
2011-09-12,3.6393253803253174
2011-09-13,3.63200306892395
2011-09-14,3.63200306892395
2011-09-15,3.602713108062744
2011-09-16,3.749164581298828
2011-09-19,3.7345197200775146
2011-09-20,3.558777332305908
2011-09-21,3.4562606811523438
2011-09-22,1.969775915145874
2011-09-23,2.1528406143188477
2011-09-26,2.0942599773406982
2011-09-27,2.043001651763916
2011-09-28,2.1455178260803223
2011-09-29,2.3139374256134033
2011-09-30,2.3944859504699707
2011-10-03,2.138195514678955
2011-10-04,2.5336148738861084
2011-10-05,2.4384214878082275
2011-10-06,2.45306658744812
2011-10-07,2.2700018882751465
2011-10-10,2.350550413131714
2011-10-11,2.3944859504699707
2011-10-12,2.45306658744812
2011-10-13,2.4384214878082275
2011-10-14,2.5555827617645264
2011-10-17,2.350550413131714
2011-10-18,2.3578732013702393
2011-10-19,2.2992923259735107
2011-10-20,2.277324676513672
2011-10-21,2.233389139175415
2011-10-24,2.3725180625915527
2011-10-25,2.2187438011169434
2011-10-26,2.277324676513672
2011-10-27,2.3432281017303467
2011-10-28,2.3578732013702393
2011-10-31,2.3725180625915527
2011-11-01,2.328582525253296
2011-11-02,2.306614875793457
2011-11-03,2.3725180625915527
2011-11-04,2.3212602138519287
2011-11-07,2.262679100036621
2011-11-08,2.2407116889953613
2011-11-09,2.1235501766204834
2011-11-10,2.182131052017212
2011-11-11,2.1674857139587402
2011-11-14,1.9478082656860352
2011-11-15,1.9478082656860352
2011-11-16,1.816001534461975
2011-11-17,1.764743447303772
2011-11-18,1.8452919721603394
2011-11-21,1.632936954498291
2011-11-22,1.5670336484909058
2011-11-23,1.4425495862960815
2011-11-25,1.3986140489578247
2011-11-28,1.5304206609725952
2011-11-29,1.4498722553253174
2011-11-30,1.537743330001831
2011-12-01,1.5084527730941772
2011-12-02,1.5084527730941772
2011-12-05,1.4938076734542847
2011-12-06,1.4205819368362427
2011-12-07,1.4425495862960815
2011-12-08,1.3473559617996216
2011-12-09,1.779388666152954
2011-12-12,1.816001534461975
2011-12-13,1.7134852409362793
2011-12-14,1.6768723726272583
2011-12-15,1.610969066619873
2011-12-16,1.610969066619873
2011-12-19,1.4791626930236816
2011-12-20,1.6036466360092163
2011-12-21,1.6549047231674194
2011-12-22,1.7940338850021362
2011-12-23,1.816001534461975
2011-12-27,1.7061628103256226
2011-12-28,1.669549822807312
2011-12-29,1.6768723726272583
2011-12-30,1.8452919721603394
2012-01-03,1.9770985841751099
2012-01-04,2.108905076980591
2012-01-05,2.043001651763916
2012-01-06,2.0137112140655518
2012-01-09,1.9624534845352173
2012-01-10,1.911194920539856
2012-01-11,1.991743803024292
2012-01-12,2.0063886642456055
2012-01-13,1.8819050788879395
2012-01-17,1.889227271080017
2012-01-18,1.9404855966567993
2012-01-19,2.1455178260803223
2012-01-20,2.3578732013702393
2012-01-23,2.2187438011169434
2012-01-24,2.2407116889953613
2012-01-25,2.255356788635254
2012-01-26,2.204098701477051
2012-01-27,2.4091310501098633
2012-01-30,2.475034713745117
2012-01-31,2.423776149749756
2012-02-01,2.5775506496429443
2012-02-02,2.5848731994628906
2012-02-03,2.7459700107574463
2012-02-06,2.7240023612976074
2012-02-07,2.6068408489227295
2012-02-08,2.789905309677124
2012-02-09,2.716679811477661
2012-02-10,2.570228099822998
2012-02-13,2.548260450363159
2012-02-14,2.445744037628174
2012-02-15,2.277324676513672
2012-02-16,2.3212602138519287
2012-02-17,2.284646987915039
2012-02-21,2.2700018882751465
2012-02-22,2.2700018882751465
2012-02-23,2.277324676513672
2012-02-24,2.2700018882751465
2012-02-27,2.182131052017212
2012-02-28,2.1748082637786865
2012-02-29,2.086937427520752
2012-03-01,2.2700018882751465
2012-03-02,2.0576467514038086
2012-03-05,1.991743803024292
2012-03-06,1.9770985841751099
2012-03-07,2.0576467514038086
2012-03-08,2.108905076980591
2012-03-09,2.116227865219116
2012-03-12,2.1455178260803223
2012-03-13,2.116227865219116
2012-03-14,2.0503244400024414
2012-03-15,1.9478082656860352
2012-03-16,2.021034002304077
2012-03-19,1.991743803024292
2012-03-20,2.021034002304077
2012-03-21,1.955130696296692
2012-03-22,1.9478082656860352
2012-03-23,1.9770985841751099
2012-03-26,2.5555827617645264
2012-03-27,2.4603893756866455
2012-03-28,2.5116472244262695
2012-03-29,2.4677116870880127
2012-03-30,2.4603893756866455
2012-04-02,2.570228099822998
2012-04-03,2.3871634006500244
2012-04-04,2.3359053134918213
2012-04-05,2.306614875793457
2012-04-09,2.233389139175415
2012-04-10,2.116227865219116
2012-04-11,2.1967761516571045
2012-04-12,2.204098701477051
2012-04-13,2.0796146392822266
2012-04-16,2.108905076980591
2012-04-17,2.1674857139587402
2012-04-18,2.0503244400024414
2012-04-19,2.086937427520752
2012-04-20,2.160163164138794
2012-04-23,2.1235501766204834
2012-04-24,2.189453601837158
2012-04-25,2.4603893756866455
2012-04-26,2.423776149749756
2012-04-27,2.4677116870880127
2012-04-30,2.4164535999298096
2012-05-01,2.3578732013702393
2012-05-02,2.3871634006500244
2012-05-03,2.284646987915039
2012-05-04,2.1308727264404297
2012-05-07,2.182131052017212
2012-05-08,2.138195514678955
2012-05-09,2.0503244400024414
2012-05-10,2.1235501766204834
2012-05-11,2.1455178260803223
2012-05-14,2.0283565521240234
2012-05-15,1.9478082656860352
2012-05-16,1.8672598600387573
2012-05-17,1.7867112159729004
2012-05-18,1.7427759170532227
2012-05-21,1.9258403778076172
2012-05-22,1.801356554031372
2012-05-23,1.8306466341018677
2012-05-24,1.801356554031372
2012-05-25,1.7574211359024048
2012-05-29,1.7867112159729004
2012-05-30,1.7134852409362793
2012-05-31,1.6915175914764404
2012-06-01,1.8306466341018677
2012-06-04,1.7354531288146973
2012-06-05,1.6768723726272583
2012-06-06,1.7208077907562256
2012-06-07,1.7208077907562256
2012-06-08,1.779388666152954
2012-06-11,1.874582290649414
2012-06-12,1.874582290649414
2012-06-13,1.837969422340393
2012-06-14,1.8672598600387573
2012-06-15,1.9185177087783813
2012-06-18,1.911194920539856
2012-06-19,2.108905076980591
2012-06-20,2.1308727264404297
2012-06-21,1.991743803024292
2012-06-22,2.1015825271606445
2012-06-25,2.021034002304077
2012-06-26,2.0283565521240234
2012-06-27,2.0722923278808594
2012-06-28,2.0356791019439697
2012-06-29,2.0942599773406982
2012-07-02,2.1674857139587402
2012-07-03,2.2700018882751465
2012-07-05,2.4384214878082275
2012-07-06,2.350550413131714
2012-07-09,2.4164535999298096
2012-07-10,2.262679100036621
2012-07-11,2.4164535999298096
2012-07-12,2.3139374256134033
2012-07-13,2.3432281017303467
2012-07-16,2.3139374256134033
2012-07-17,2.3725180625915527
2012-07-18,2.3578732013702393
2012-07-19,2.284646987915039
2012-07-20,2.255356788635254
2012-07-23,2.204098701477051
2012-07-24,2.086937427520752
2012-07-25,2.108905076980591
2012-07-26,2.138195514678955
2012-07-27,2.1967761516571045
2012-07-30,2.1235501766204834
2012-07-31,2.1308727264404297
2012-08-01,2.043001651763916
2012-08-02,2.0356791019439697
2012-08-03,2.0722923278808594
2012-08-06,2.1674857139587402
2012-08-07,2.182131052017212
2012-08-08,2.1455178260803223
2012-08-09,2.1674857139587402
2012-08-10,2.1674857139587402
2012-08-13,2.189453601837158
2012-08-14,2.211421251296997
2012-08-15,2.189453601837158
2012-08-16,2.2700018882751465
2012-08-17,2.255356788635254
2012-08-20,2.1967761516571045
2012-08-21,2.1015825271606445
2012-08-22,2.1967761516571045
2012-08-23,2.1308727264404297
2012-08-24,2.233389139175415
2012-08-27,2.233389139175415
2012-08-28,2.255356788635254
2012-08-29,2.2700018882751465
2012-08-30,2.189453601837158
2012-08-31,2.1674857139587402
2012-09-04,2.2407116889953613
2012-09-05,2.255356788635254
2012-09-06,2.3359053134918213
2012-09-07,2.328582525253296
2012-09-10,2.3139374256134033
2012-09-11,2.277324676513672
2012-09-12,2.3212602138519287
2012-09-13,2.4091310501098633
2012-09-14,2.379840612411499
2012-09-17,2.431098699569702
2012-09-18,2.4823570251464844
2012-09-19,2.4677116870880127
2012-09-20,2.401808261871338
2012-09-21,2.4896795749664307
2012-09-24,2.4896795749664307
2012-09-25,2.497002124786377
2012-09-26,2.3871634006500244
2012-09-27,2.4384214878082275
2012-09-28,2.3432281017303467
2012-10-01,2.328582525253296
2012-10-02,2.2919697761535645
2012-10-03,2.3725180625915527
2012-10-04,2.379840612411499
2012-10-05,2.3651957511901855
2012-10-08,2.350550413131714
2012-10-09,2.277324676513672
2012-10-10,2.2700018882751465
2012-10-11,2.328582525253296
2012-10-12,2.328582525253296
2012-10-15,2.3212602138519287
2012-10-16,2.277324676513672
2012-10-17,2.2992923259735107
2012-10-18,2.284646987915039
2012-10-19,2.204098701477051
2012-10-22,2.2187438011169434
2012-10-23,2.1235501766204834
2012-10-24,2.1528406143188477
2012-10-25,2.138195514678955
2012-10-26,2.0942599773406982
2012-10-31,2.1235501766204834
2012-11-01,2.0942599773406982
2012-11-02,2.0283565521240234
2012-11-05,2.1308727264404297
2012-11-06,2.160163164138794
2012-11-07,2.108905076980591
2012-11-08,1.9844213724136353
2012-11-09,1.955130696296692
2012-11-12,1.955130696296692
2012-11-13,1.933163046836853
2012-11-14,1.874582290649414
2012-11-15,1.779388666152954
2012-11-16,1.8306466341018677
2012-11-19,1.816001534461975
2012-11-20,1.8452919721603394
2012-11-21,1.8306466341018677
2012-11-23,1.7940338850021362
2012-11-26,1.8526145219802856
2012-11-27,1.8452919721603394
2012-11-28,1.874582290649414
2012-11-29,1.889227271080017
2012-11-30,1.9770985841751099
2012-12-03,1.8819050788879395
2012-12-04,1.9038724899291992
2012-12-05,1.8452919721603394
2012-12-06,1.911194920539856
2012-12-07,1.9185177087783813
2012-12-10,1.8819050788879395
2012-12-11,2.0063886642456055
2012-12-12,1.9770985841751099
2012-12-13,1.955130696296692
2012-12-14,1.9258403778076172
2012-12-17,1.911194920539856
2012-12-18,1.969775915145874
2012-12-19,1.9478082656860352
2012-12-20,1.9404855966567993
2012-12-21,1.9624534845352173
2012-12-24,1.911194920539856
2012-12-26,1.9038724899291992
2012-12-27,1.955130696296692
2012-12-28,1.911194920539856
2012-12-31,1.9185177087783813
2013-01-02,2.189453601837158
2013-01-03,2.064969539642334
2013-01-04,2.0137112140655518
2013-01-07,2.0722923278808594
2013-01-08,2.0283565521240234
2013-01-09,2.0722923278808594
2013-01-10,2.0796146392822266
2013-01-11,2.086937427520752
2013-01-14,2.086937427520752
2013-01-15,2.182131052017212
2013-01-16,2.0942599773406982
2013-01-17,2.1015825271606445
2013-01-18,2.0942599773406982
2013-01-22,2.0796146392822266
2013-01-23,2.138195514678955
2013-01-24,2.0796146392822266
2013-01-25,2.0576467514038086
2013-01-28,2.086937427520752
2013-01-29,2.160163164138794
2013-01-30,2.1455178260803223
2013-01-31,2.138195514678955
2013-02-01,2.1528406143188477
2013-02-04,2.1235501766204834
2013-02-05,2.1748082637786865
2013-02-06,2.189453601837158
2013-02-07,2.401808261871338
2013-02-08,2.45306658744812
2013-02-11,2.4896795749664307
2013-02-12,2.5555827617645264
2013-02-13,2.621485948562622
2013-02-14,2.9876153469085693
2013-02-15,2.8704543113708496
2013-02-19,2.855808973312378
2013-02-20,2.8191959857940674
2013-02-21,2.7679378986358643
2013-02-22,2.7459700107574463
2013-02-25,2.5629055500030518
2013-02-26,2.8191959857940674
2013-02-27,2.8997445106506348
2013-02-28,3.1340672969818115
2013-03-01,2.877776622772217
2013-03-04,2.9949378967285156
2013-03-05,2.9436800479888916
2013-03-06,2.951002836227417
2013-03-07,2.8704543113708496
2013-03-08,3.170680284500122
2013-03-11,3.221938133239746
2013-03-12,3.141389846801758
2013-03-13,3.2072932720184326
2013-03-14,3.0388736724853516
2013-03-15,2.9656479358673096
2013-03-18,2.9363577365875244
2013-03-19,2.804550886154175
2013-03-20,2.863131523132324
2013-03-21,2.8484866619110107
2013-03-22,2.789905309677124
2013-03-25,2.7752604484558105
2013-03-26,2.804550886154175
2013-03-27,2.694711923599243
2013-03-28,2.621485948562622
2013-04-01,2.5775506496429443
2013-04-02,2.5336148738861084
2013-04-03,2.475034713745117
2013-04-04,2.45306658744812
2013-04-05,2.540937662124634
2013-04-08,2.497002124786377
2013-04-09,2.526292562484741
2013-04-10,2.4603893756866455
2013-04-11,2.445744037628174
2013-04-12,2.423776149749756
2013-04-15,2.3725180625915527
2013-04-16,2.3578732013702393
2013-04-17,2.4091310501098633
2013-04-18,2.306614875793457
2013-04-19,2.3578732013702393
2013-04-22,2.3651957511901855
2013-04-23,2.3871634006500244
2013-04-24,2.4164535999298096
2013-04-25,2.45306658744812
2013-04-26,2.518969774246216
2013-04-29,2.5043246746063232
2013-04-30,2.4164535999298096
2013-05-01,2.3212602138519287
2013-05-02,2.4164535999298096
2013-05-03,2.45306658744812
2013-05-06,2.423776149749756
2013-05-07,2.621485948562622
2013-05-08,2.64345383644104
2013-05-09,2.5848731994628906
2013-05-10,2.5775506496429443
2013-05-13,2.6580991744995117
2013-05-14,2.7020347118377686
2013-05-15,2.614163637161255
2013-05-16,2.6361312866210938
2013-05-17,2.621485948562622
2013-05-20,2.6361312866210938
2013-05-21,2.570228099822998
2013-05-22,2.570228099822998
2013-05-23,2.6361312866210938
2013-05-24,2.6800670623779297
2013-05-28,2.811873197555542
2013-05-29,2.782583236694336
2013-05-30,2.811873197555542
2013-05-31,2.731325149536133
2013-06-03,2.811873197555542
2013-06-04,2.6068408489227295
2013-06-05,2.423776149749756
2013-06-06,2.4603893756866455
2013-06-07,2.3944859504699707
2013-06-10,2.431098699569702
2013-06-11,2.3578732013702393
2013-06-12,2.277324676513672
2013-06-13,2.328582525253296
2013-06-14,2.306614875793457
2013-06-17,2.2992923259735107
2013-06-18,2.2919697761535645
2013-06-19,2.2480342388153076
2013-06-20,2.1455178260803223
2013-06-21,2.0942599773406982
2013-06-24,2.0576467514038086
2013-06-25,2.0283565521240234
2013-06-26,2.0722923278808594
2013-06-27,2.116227865219116
2013-06-28,2.0796146392822266
2013-07-01,2.0942599773406982
2013-07-02,2.108905076980591
2013-07-03,2.0942599773406982
2013-07-05,2.108905076980591
2013-07-08,2.108905076980591
2013-07-09,2.160163164138794
2013-07-10,2.233389139175415
2013-07-11,2.306614875793457
2013-07-12,2.3651957511901855
2013-07-15,2.379840612411499
2013-07-16,2.4164535999298096
2013-07-17,2.3432281017303467
2013-07-18,2.3432281017303467
2013-07-19,2.445744037628174
2013-07-22,2.570228099822998
2013-07-23,2.497002124786377
2013-07-24,2.4384214878082275
2013-07-25,2.5116472244262695
2013-07-26,2.4603893756866455
2013-07-29,2.423776149749756
2013-07-30,2.401808261871338
2013-07-31,2.3359053134918213
2013-08-01,2.379840612411499
2013-08-02,2.592195749282837
2013-08-05,2.5995185375213623
2013-08-06,2.518969774246216
2013-08-07,2.4823570251464844
2013-08-08,2.570228099822998
2013-08-09,2.6068408489227295
2013-08-12,2.5629055500030518
2013-08-13,2.6068408489227295
2013-08-14,2.64345383644104
