Date,FLNC
2022-04-28,9.449999809265137
2022-04-29,9.170000076293945
2022-05-02,9.359999656677246
2022-05-03,9.729999542236328
2022-05-04,10.859999656677246
2022-05-05,10.079999923706055
2022-05-06,10.390000343322754
2022-05-09,8.949999809265137
2022-05-10,8.239999771118164
2022-05-11,7.090000152587891
2022-05-12,6.309999942779541
2022-05-13,7.300000190734863
2022-05-16,7.659999847412109
2022-05-17,8.619999885559082
2022-05-18,8.100000381469727
2022-05-19,9.119999885559082
2022-05-20,8.949999809265137
2022-05-23,9.289999961853027
2022-05-24,8.5600004196167
2022-05-25,9.460000038146973
2022-05-26,9.359999656677246
2022-05-27,9.989999771118164
2022-05-31,9.800000190734863
2022-06-01,9.75
2022-06-02,10.199999809265137
2022-06-03,10.800000190734863
2022-06-06,11.470000267028809
2022-06-07,10.399999618530273
2022-06-08,10.399999618530273
2022-06-09,9.699999809265137
2022-06-10,9.34000015258789
2022-06-13,8.779999732971191
2022-06-14,8.539999961853027
2022-06-15,9.319999694824219
2022-06-16,8.369999885559082
2022-06-17,9.260000228881836
2022-06-21,9.779999732971191
2022-06-22,9.600000381469727
2022-06-23,9.949999809265137
2022-06-24,9.1899995803833
2022-06-27,9.170000076293945
2022-06-28,9.380000114440918
2022-06-29,8.890000343322754
2022-06-30,9.479999542236328
2022-07-01,9.0
2022-07-05,9.199999809265137
2022-07-06,9.289999961853027
2022-07-07,10.260000228881836
2022-07-08,11.1899995803833
2022-07-11,10.369999885559082
2022-07-12,10.119999885559082
2022-07-13,9.850000381469727
2022-07-14,9.770000457763672
2022-07-15,9.25
2022-07-18,10.220000267028809
2022-07-19,10.5600004196167
2022-07-20,11.050000190734863
2022-07-21,11.109999656677246
2022-07-22,10.199999809265137
2022-07-25,10.270000457763672
2022-07-26,9.550000190734863
2022-07-27,10.010000228881836
2022-07-28,12.630000114440918
2022-07-29,13.739999771118164
2022-08-01,13.600000381469727
2022-08-02,13.84000015258789
2022-08-03,14.430000305175781
2022-08-04,15.989999771118164
2022-08-05,16.579999923706055
2022-08-08,16.790000915527344
2022-08-09,15.890000343322754
2022-08-10,17.43000030517578
2022-08-11,16.760000228881836
2022-08-12,18.1200008392334
2022-08-15,17.860000610351562
2022-08-16,17.31999969482422
2022-08-17,17.209999084472656
2022-08-18,17.549999237060547
2022-08-19,16.399999618530273
2022-08-22,16.459999084472656
2022-08-23,17.5
2022-08-24,19.709999084472656
2022-08-25,20.649999618530273
2022-08-26,19.489999771118164
2022-08-29,19.18000030517578
2022-08-30,18.809999465942383
2022-08-31,19.950000762939453
2022-09-01,18.030000686645508
2022-09-02,18.09000015258789
2022-09-06,18.200000762939453
2022-09-07,19.399999618530273
2022-09-08,18.81999969482422
2022-09-09,18.700000762939453
2022-09-12,18.920000076293945
2022-09-13,18.309999465942383
2022-09-14,19.25
2022-09-15,19.170000076293945
2022-09-16,18.239999771118164
2022-09-19,18.579999923706055
2022-09-20,17.360000610351562
2022-09-21,17.549999237060547
2022-09-22,15.5600004196167
2022-09-23,14.649999618530273
2022-09-26,14.380000114440918
2022-09-27,14.449999809265137
2022-09-28,14.850000381469727
2022-09-29,14.300000190734863
2022-09-30,14.59000015258789
2022-10-03,15.569999694824219
2022-10-04,16.610000610351562
2022-10-05,16.09000015258789
2022-10-06,15.25
2022-10-07,14.399999618530273
2022-10-10,14.380000114440918
2022-10-11,14.350000381469727
2022-10-12,13.729999542236328
2022-10-13,13.739999771118164
2022-10-14,13.470000267028809
2022-10-17,14.130000114440918
2022-10-18,14.0600004196167
2022-10-19,13.84000015258789
2022-10-20,12.369999885559082
2022-10-21,12.760000228881836
2022-10-24,12.6899995803833
2022-10-25,13.90999984741211
2022-10-26,14.520000457763672
2022-10-27,14.489999771118164
2022-10-28,14.600000381469727
2022-10-31,14.930000305175781
2022-11-01,14.899999618530273
2022-11-02,13.9399995803833
2022-11-03,14.239999771118164
2022-11-04,13.720000267028809
2022-11-07,12.9399995803833
2022-11-08,13.489999771118164
2022-11-09,13.350000381469727
2022-11-10,15.550000190734863
2022-11-11,15.029999732971191
2022-11-14,15.460000038146973
2022-11-15,16.450000762939453
2022-11-16,16.1299991607666
2022-11-17,16.020000457763672
2022-11-18,15.6899995803833
2022-11-21,14.75
2022-11-22,15.010000228881836
2022-11-23,17.290000915527344
2022-11-25,18.559999465942383
2022-11-28,16.43000030517578
2022-11-29,16.290000915527344
2022-11-30,17.18000030517578
2022-12-01,15.880000114440918
2022-12-02,16.920000076293945
2022-12-05,16.09000015258789
2022-12-06,14.550000190734863
2022-12-07,14.989999771118164
2022-12-08,15.300000190734863
2022-12-09,15.899999618530273
2022-12-12,17.200000762939453
2022-12-13,21.729999542236328
2022-12-14,22.100000381469727
2022-12-15,20.93000030517578
2022-12-16,19.93000030517578
2022-12-19,19.420000076293945
2022-12-20,19.6299991607666
2022-12-21,19.030000686645508
2022-12-22,17.899999618530273
2022-12-23,17.06999969482422
2022-12-27,15.739999771118164
2022-12-28,15.470000267028809
2022-12-29,17.049999237060547
2022-12-30,17.149999618530273
2023-01-03,16.209999084472656
2023-01-04,16.260000228881836
2023-01-05,15.899999618530273
2023-01-06,16.43000030517578
2023-01-09,18.420000076293945
2023-01-10,19.829999923706055
2023-01-11,21.350000381469727
2023-01-12,21.860000610351562
2023-01-13,22.079999923706055
2023-01-17,21.440000534057617
2023-01-18,21.530000686645508
2023-01-19,20.899999618530273
2023-01-20,22.540000915527344
2023-01-23,24.90999984741211
2023-01-24,23.100000381469727
2023-01-25,22.260000228881836
2023-01-26,21.174999237060547
2023-01-27,22.760000228881836
2023-01-30,23.459999084472656
2023-01-31,24.139999389648438
2023-02-01,24.3799991607666
2023-02-02,22.579999923706055
2023-02-03,21.690000534057617
2023-02-06,21.950000762939453
2023-02-07,22.31999969482422
2023-02-08,22.100000381469727
2023-02-09,24.260000228881836
2023-02-10,21.959999084472656
2023-02-13,21.829999923706055
2023-02-14,22.219999313354492
2023-02-15,23.25
2023-02-16,21.3799991607666
2023-02-17,20.3700008392334
2023-02-21,18.690000534057617
2023-02-22,19.15999984741211
2023-02-23,19.3799991607666
2023-02-24,18.739999771118164
2023-02-27,19.149999618530273
2023-02-28,18.670000076293945
2023-03-01,19.399999618530273
2023-03-02,19.200000762939453
2023-03-03,20.59000015258789
2023-03-06,20.739999771118164
2023-03-07,20.540000915527344
2023-03-08,20.360000610351562
2023-03-09,19.549999237060547
2023-03-10,18.079999923706055
2023-03-13,18.1299991607666
2023-03-14,17.25
2023-03-15,16.5
2023-03-16,16.329999923706055
2023-03-17,15.260000228881836
2023-03-20,15.5600004196167
2023-03-21,17.299999237060547
2023-03-22,16.559999465942383
2023-03-23,16.06999969482422
2023-03-24,16.149999618530273
2023-03-27,15.979999542236328
2023-03-28,15.84000015258789
2023-03-29,16.25
2023-03-30,18.639999389648438
2023-03-31,20.25
2023-04-03,19.209999084472656
2023-04-04,19.8700008392334
2023-04-05,19.190000534057617
2023-04-06,20.170000076293945
2023-04-10,19.809999465942383
2023-04-11,21.049999237060547
2023-04-12,21.139999389648438
2023-04-13,21.780000686645508
2023-04-14,21.350000381469727
2023-04-17,20.889999389648438
2023-04-18,20.790000915527344
2023-04-19,20.18000030517578
2023-04-20,20.489999771118164
2023-04-21,20.1299991607666
2023-04-24,20.25
2023-04-25,19.09000015258789
2023-04-26,17.690000534057617
2023-04-27,18.100000381469727
2023-04-28,18.059999465942383
2023-05-01,17.399999618530273
2023-05-02,16.940000534057617
2023-05-03,16.690000534057617
2023-05-04,16.450000762939453
2023-05-05,17.93000030517578
2023-05-08,18.84000015258789
2023-05-09,19.75
2023-05-10,20.010000228881836
2023-05-11,21.3700008392334
2023-05-12,22.5
2023-05-15,24.739999771118164
2023-05-16,22.639999389648438
2023-05-17,23.510000228881836
2023-05-18,22.450000762939453
2023-05-19,21.739999771118164
2023-05-22,22.809999465942383
2023-05-23,22.889999389648438
2023-05-24,22.540000915527344
2023-05-25,22.219999313354492
2023-05-26,23.110000610351562
2023-05-30,24.5
2023-05-31,24.799999237060547
2023-06-01,24.200000762939453
2023-06-02,23.56999969482422
2023-06-05,24.600000381469727
2023-06-06,26.8700008392334
2023-06-07,25.65999984741211
2023-06-08,25.329999923706055
2023-06-09,25.739999771118164
2023-06-12,27.450000762939453
2023-06-13,28.84000015258789
2023-06-14,27.420000076293945
2023-06-15,27.209999084472656
2023-06-16,26.030000686645508
2023-06-20,26.459999084472656
2023-06-21,25.979999542236328
2023-06-22,25.760000228881836
2023-06-23,23.8799991607666
2023-06-26,23.190000534057617
2023-06-27,24.670000076293945
2023-06-28,25.760000228881836
2023-06-29,26.479999542236328
2023-06-30,26.639999389648438
2023-07-03,26.149999618530273
2023-07-05,25.459999084472656
2023-07-06,24.3700008392334
2023-07-07,24.3799991607666
2023-07-10,25.600000381469727
2023-07-11,25.6299991607666
2023-07-12,27.25
2023-07-13,28.6299991607666
2023-07-14,27.700000762939453
2023-07-17,29.110000610351562
2023-07-18,31.1299991607666
2023-07-19,30.15999984741211
2023-07-20,29.729999542236328
2023-07-21,28.8700008392334
2023-07-24,28.479999542236328
2023-07-25,28.06999969482422
2023-07-26,28.06999969482422
2023-07-27,27.760000228881836
2023-07-28,27.329999923706055
2023-07-31,29.239999771118164
2023-08-01,28.850000381469727
2023-08-02,27.6299991607666
2023-08-03,28.360000610351562
2023-08-04,28.40999984741211
2023-08-07,27.149999618530273
2023-08-08,27.6200008392334
2023-08-09,27.739999771118164
2023-08-10,26.020000457763672
2023-08-11,24.969999313354492
2023-08-14,24.1200008392334
2023-08-15,24.34000015258789
2023-08-16,22.670000076293945
2023-08-17,21.280000686645508
2023-08-18,22.829999923706055
2023-08-21,22.610000610351562
2023-08-22,23.15999984741211
2023-08-23,23.90999984741211
2023-08-24,23.170000076293945
2023-08-25,23.770000457763672
2023-08-28,23.959999084472656
2023-08-29,26.06999969482422
2023-08-30,26.360000610351562
2023-08-31,26.350000381469727
2023-09-01,27.540000915527344
2023-09-05,27.34000015258789
2023-09-06,26.790000915527344
2023-09-07,26.18000030517578
2023-09-08,26.479999542236328
2023-09-11,25.43000030517578
2023-09-12,25.790000915527344
2023-09-13,25.200000762939453
2023-09-14,25.440000534057617
2023-09-15,25.239999771118164
2023-09-18,24.360000610351562
2023-09-19,23.950000762939453
2023-09-20,23.690000534057617
2023-09-21,22.229999542236328
2023-09-22,22.149999618530273
2023-09-25,22.700000762939453
2023-09-26,22.040000915527344
2023-09-27,22.25
2023-09-28,22.479999542236328
2023-09-29,22.989999771118164
2023-10-02,22.3799991607666
2023-10-03,20.420000076293945
2023-10-04,21.100000381469727
2023-10-05,20.6200008392334
2023-10-06,20.780000686645508
2023-10-09,20.510000228881836
2023-10-10,22.479999542236328
2023-10-11,23.059999465942383
2023-10-12,21.1299991607666
2023-10-13,20.700000762939453
2023-10-16,21.350000381469727
2023-10-17,21.020000457763672
2023-10-18,19.309999465942383
2023-10-19,19.329999923706055
2023-10-20,18.06999969482422
2023-10-23,17.975000381469727
2023-10-24,19.0
2023-10-25,18.959999084472656
2023-10-26,18.6200008392334
2023-10-27,17.260000228881836
2023-10-30,17.280000686645508
2023-10-31,17.31999969482422
2023-11-01,16.6200008392334
2023-11-02,17.260000228881836
2023-11-03,19.010000228881836
2023-11-06,18.770000457763672
2023-11-07,18.229999542236328
2023-11-08,18.5
2023-11-09,17.739999771118164
2023-11-10,17.149999618530273
2023-11-13,16.649999618530273
2023-11-14,18.81999969482422
2023-11-15,19.329999923706055
2023-11-16,18.270000457763672
2023-11-17,19.149999618530273
2023-11-20,19.270000457763672
2023-11-21,18.899999618530273
2023-11-22,18.979999542236328
2023-11-24,18.860000610351562
2023-11-27,19.100000381469727
2023-11-28,20.270000457763672
2023-11-29,25.09000015258789
2023-11-30,25.079999923706055
2023-12-01,25.770000457763672
2023-12-04,26.940000534057617
2023-12-05,25.739999771118164
2023-12-06,22.399999618530273
2023-12-07,21.969999313354492
2023-12-08,21.93000030517578
2023-12-11,21.950000762939453
2023-12-12,20.68000030517578
2023-12-13,22.959999084472656
2023-12-14,24.700000762939453
2023-12-15,25.889999389648438
2023-12-18,26.309999465942383
2023-12-19,27.219999313354492
2023-12-20,23.010000228881836
2023-12-21,24.90999984741211
2023-12-22,25.25
2023-12-26,25.43000030517578
2023-12-27,25.239999771118164
2023-12-28,24.59000015258789
2023-12-29,23.850000381469727
2024-01-02,23.850000381469727
2024-01-03,22.479999542236328
2024-01-04,21.8799991607666
2024-01-05,21.5
2024-01-08,21.989999771118164
2024-01-09,21.65999984741211
2024-01-10,21.559999465942383
2024-01-11,20.90999984741211
2024-01-12,20.25
2024-01-16,19.610000610351562
2024-01-17,19.31999969482422
2024-01-18,19.450000762939453
2024-01-19,19.940000534057617
2024-01-22,21.110000610351562
2024-01-23,21.760000228881836
2024-01-24,20.979999542236328
2024-01-25,21.010000228881836
2024-01-26,20.1200008392334
2024-01-29,21.049999237060547
2024-01-30,20.219999313354492
2024-01-31,19.8700008392334
2024-02-01,20.540000915527344
2024-02-02,19.790000915527344
2024-02-05,18.479999542236328
2024-02-06,19.600000381469727
2024-02-07,20.229999542236328
2024-02-08,21.579999923706055
2024-02-09,22.43000030517578
2024-02-12,22.15999984741211
2024-02-13,20.670000076293945
2024-02-14,21.079999923706055
2024-02-15,20.309999465942383
2024-02-16,19.15999984741211
2024-02-20,17.760000228881836
2024-02-21,17.010000228881836
2024-02-22,14.725000381469727
2024-02-23,14.40999984741211
2024-02-26,15.550000190734863
2024-02-27,15.170000076293945
2024-02-28,15.449999809265137
2024-02-29,15.289999961853027
2024-03-01,15.449999809265137
2024-03-04,15.109999656677246
2024-03-05,14.8100004196167
2024-03-06,14.829999923706055
2024-03-07,15.210000038146973
2024-03-08,15.399999618530273
2024-03-11,15.229999542236328
2024-03-12,15.170000076293945
2024-03-13,14.3100004196167
2024-03-14,13.470000267028809
2024-03-15,14.100000381469727
2024-03-18,14.149999618530273
2024-03-19,14.420000076293945
2024-03-20,14.989999771118164
2024-03-21,16.020000457763672
2024-03-22,15.720000267028809
2024-03-25,15.899999618530273
2024-03-26,15.789999961853027
2024-03-27,16.649999618530273
2024-03-28,17.34000015258789
2024-04-01,17.420000076293945
2024-04-02,15.699999809265137
2024-04-03,16.459999084472656
2024-04-04,16.700000762939453
2024-04-05,16.610000610351562
2024-04-08,16.690000534057617
2024-04-09,17.040000915527344
2024-04-10,16.739999771118164
2024-04-11,16.799999237060547
2024-04-12,16.139999389648438
2024-04-15,15.729999542236328
2024-04-16,16.049999237060547
2024-04-17,15.979999542236328
2024-04-18,15.579999923706055
2024-04-19,15.100000381469727
2024-04-22,15.6899995803833
2024-04-23,16.239999771118164
2024-04-24,16.84000015258789
2024-04-25,16.510000228881836
2024-04-26,16.850000381469727
2024-04-29,18.139999389648438
2024-04-30,17.84000015258789
2024-05-01,18.139999389648438
2024-05-02,19.489999771118164
2024-05-03,20.899999618530273
2024-05-06,21.149999618530273
2024-05-07,20.81999969482422
2024-05-08,20.3799991607666
2024-05-09,18.75
2024-05-10,16.729999542236328
2024-05-13,17.40999984741211
2024-05-14,18.440000534057617
2024-05-15,18.530000686645508
2024-05-16,18.260000228881836
2024-05-17,18.31999969482422
2024-05-20,18.149999618530273
2024-05-21,18.84000015258789
2024-05-22,20.040000915527344
2024-05-23,20.209999084472656
2024-05-24,23.25
2024-05-28,23.829999923706055
2024-05-29,24.389999389648438
2024-05-30,25.649999618530273
2024-05-31,25.1299991607666
2024-06-03,24.399999618530273
2024-06-04,22.34000015258789
2024-06-05,24.780000686645508
2024-06-06,22.899999618530273
2024-06-07,22.360000610351562
2024-06-10,22.34000015258789
2024-06-11,22.600000381469727
2024-06-12,22.610000610351562
2024-06-13,22.0
2024-06-14,20.43000030517578
2024-06-17,20.170000076293945
2024-06-18,20.260000228881836
2024-06-20,20.010000228881836
2024-06-21,19.489999771118164
2024-06-24,18.6200008392334
2024-06-25,18.600000381469727
2024-06-26,18.8700008392334
2024-06-27,19.1299991607666
2024-06-28,17.34000015258789
2024-07-01,16.43000030517578
2024-07-02,15.880000114440918
2024-07-03,17.09000015258789
2024-07-05,16.59000015258789
2024-07-08,17.190000534057617
2024-07-09,17.010000228881836
2024-07-10,17.239999771118164
2024-07-11,18.190000534057617
2024-07-12,18.540000915527344
2024-07-15,16.65999984741211
2024-07-16,17.610000610351562
2024-07-17,17.010000228881836
2024-07-18,16.489999771118164
2024-07-19,15.960000038146973
2024-07-22,16.25
2024-07-23,16.139999389648438
2024-07-24,15.579999923706055
2024-07-25,15.600000381469727
2024-07-26,16.3700008392334
2024-07-29,16.079999923706055
2024-07-30,15.630000114440918
2024-07-31,16.3799991607666
2024-08-01,15.850000381469727
2024-08-02,14.670000076293945
2024-08-05,14.130000114440918
2024-08-06,14.359999656677246
2024-08-07,13.84000015258789
2024-08-08,15.920000076293945
2024-08-09,16.25
2024-08-12,15.770000457763672
2024-08-13,17.030000686645508
2024-08-14,16.6200008392334
2024-08-15,17.440000534057617
2024-08-16,17.239999771118164
2024-08-19,18.010000228881836
2024-08-20,17.670000076293945
2024-08-21,18.31999969482422
2024-08-22,17.780000686645508
2024-08-23,19.579999923706055
2024-08-26,19.260000228881836
2024-08-27,18.760000228881836
2024-08-28,17.989999771118164
2024-08-29,18.299999237060547
2024-08-30,18.3700008392334
2024-09-03,17.34000015258789
2024-09-04,18.510000228881836
2024-09-05,19.440000534057617
2024-09-06,18.350000381469727
2024-09-09,18.8700008392334
2024-09-10,18.920000076293945
2024-09-11,21.09000015258789
2024-09-12,21.649999618530273
2024-09-13,21.729999542236328
2024-09-16,21.989999771118164
2024-09-17,21.950000762939453
2024-09-18,21.700000762939453
2024-09-19,21.34000015258789
2024-09-20,21.559999465942383
2024-09-23,21.8799991607666
2024-09-24,22.360000610351562
2024-09-25,21.6200008392334
2024-09-26,22.15999984741211
2024-09-27,22.920000076293945
2024-09-30,22.709999084472656
2024-10-01,21.56999969482422
2024-10-02,21.850000381469727
2024-10-03,21.56999969482422
2024-10-04,21.989999771118164
2024-10-07,21.15999984741211
2024-10-08,20.68000030517578
2024-10-09,21.389999389648438
2024-10-10,20.56999969482422
2024-10-11,21.700000762939453
2024-10-14,21.8700008392334
2024-10-15,21.299999237060547
2024-10-16,22.40999984741211
2024-10-17,21.3799991607666
2024-10-18,21.059999465942383
2024-10-21,20.68000030517578
2024-10-22,19.809999465942383
2024-10-23,19.799999237060547
2024-10-24,20.739999771118164
2024-10-25,20.65999984741211
2024-10-28,20.809999465942383
2024-10-29,20.84000015258789
2024-10-30,21.190000534057617
2024-10-31,21.75
2024-11-01,21.280000686645508
2024-11-04,22.149999618530273
2024-11-05,22.420000076293945
2024-11-06,19.469999313354492
2024-11-07,20.139999389648438
2024-11-08,20.670000076293945
2024-11-11,21.670000076293945
2024-11-12,20.450000762939453
2024-11-13,20.219999313354492
2024-11-14,21.010000228881836
2024-11-15,19.34000015258789
2024-11-18,19.639999389648438
2024-11-19,21.09000015258789
2024-11-20,21.90999984741211
2024-11-21,21.18000030517578
2024-11-22,23.020000457763672
2024-11-25,23.5
2024-11-26,19.0
2024-11-27,18.3700008392334
2024-11-29,18.809999465942383
2024-12-02,18.770000457763672
2024-12-03,18.329999923706055
2024-12-04,17.079999923706055
2024-12-05,16.84000015258789
2024-12-06,16.920000076293945
2024-12-09,18.520000457763672
2024-12-10,16.420000076293945
2024-12-11,16.670000076293945
2024-12-12,17.06999969482422
2024-12-13,17.170000076293945
2024-12-16,16.950000762939453
2024-12-17,17.040000915527344
2024-12-18,16.06999969482422
2024-12-19,15.0
2024-12-20,15.210000038146973
2024-12-23,15.9399995803833
2024-12-24,16.1299991607666
2024-12-26,15.800000190734863
2024-12-27,16.239999771118164
2024-12-30,16.420000076293945
2024-12-31,15.880000114440918
2025-01-02,16.90999984741211
2025-01-03,17.350000381469727
2025-01-06,17.389999389648438
2025-01-07,17.65999984741211
2025-01-08,17.09000015258789
2025-01-10,16.09000015258789
2025-01-13,16.559999465942383
2025-01-14,16.149999618530273
2025-01-15,15.710000038146973
2025-01-16,15.579999923706055
2025-01-17,14.4399995803833
2025-01-21,14.40999984741211
2025-01-22,13.329999923706055
2025-01-23,13.75
2025-01-24,14.1899995803833
2025-01-27,13.6899995803833
2025-01-28,12.649999618530273
2025-01-29,13.25
2025-01-30,13.819999694824219
2025-01-31,13.010000228881836
2025-02-03,12.479999542236328
2025-02-04,12.369999885559082
2025-02-05,11.9399995803833
2025-02-06,12.600000381469727
2025-02-07,12.529999732971191
2025-02-10,13.069999694824219
2025-02-11,7.0
2025-02-12,6.53000020980835
2025-02-13,6.179999828338623
2025-02-14,6.429999828338623
2025-02-18,7.03000020980835
2025-02-19,6.849999904632568
2025-02-20,7.360000133514404
2025-02-21,6.940000057220459
2025-02-24,6.590000152587891
2025-02-25,6.190000057220459
2025-02-26,6.150000095367432
2025-02-27,5.880000114440918
2025-02-28,5.71999979019165
2025-03-03,5.190000057220459
2025-03-04,5.210000038146973
2025-03-05,5.449999809265137
2025-03-06,5.28000020980835
2025-03-07,5.599999904632568
2025-03-10,5.369999885559082
2025-03-11,5.380000114440918
2025-03-12,5.28000020980835
2025-03-13,5.21999979019165
2025-03-14,5.130000114440918
2025-03-17,5.409999847412109
2025-03-18,5.510000228881836
2025-03-19,5.659999847412109
2025-03-20,5.429999828338623
2025-03-21,5.380000114440918
2025-03-24,5.300000190734863
2025-03-25,5.420000076293945
2025-03-26,5.289999961853027
2025-03-27,5.03000020980835
2025-03-28,4.980000019073486
2025-03-31,4.849999904632568
2025-04-01,4.800000190734863
2025-04-02,4.860000133514404
2025-04-03,4.320000171661377
2025-04-04,4.309999942779541
2025-04-07,4.289999961853027
2025-04-08,3.9000000953674316
2025-04-09,4.420000076293945
2025-04-10,3.859999895095825
2025-04-11,4.159999847412109
2025-04-14,4.059999942779541
2025-04-15,3.674999952316284
2025-04-16,3.640000104904175
2025-04-17,3.690000057220459
2025-04-21,3.609999895095825
2025-04-22,3.7100000381469727
2025-04-23,3.6700000762939453
2025-04-24,3.9100000858306885
2025-04-25,4.179999828338623
2025-04-28,4.099999904632568
2025-04-29,4.119999885559082
2025-04-30,4.090000152587891
2025-05-01,4.28000020980835
2025-05-02,4.340000152587891
2025-05-05,4.260000228881836
2025-05-06,4.190000057220459
2025-05-07,4.510000228881836
2025-05-08,4.820000171661377
2025-05-09,4.579999923706055
2025-05-12,5.690000057220459
2025-05-13,5.78000020980835
2025-05-14,5.449999809265137
2025-05-15,5.369999885559082
2025-05-16,5.40500020980835
2025-05-19,5.269999980926514
2025-05-20,5.360000133514404
2025-05-21,5.010000228881836
2025-05-22,4.929999828338623
2025-05-23,4.880000114440918
2025-05-27,4.829999923706055
2025-05-28,4.78000020980835
2025-05-29,4.679999828338623
2025-05-30,4.699999809265137
2025-06-02,4.440000057220459
2025-06-03,4.769999980926514
2025-06-04,4.849999904632568
2025-06-05,4.619999885559082
2025-06-06,4.71999979019165
2025-06-09,4.760000228881836
2025-06-10,4.96999979019165
2025-06-11,4.940000057220459
2025-06-12,4.849999904632568
2025-06-13,5.010000228881836
2025-06-16,5.010000228881836
2025-06-17,5.670000076293945
2025-06-18,5.570000171661377
2025-06-20,5.829999923706055
2025-06-23,5.619999885559082
2025-06-24,5.900000095367432
2025-06-25,6.190000057220459
2025-06-26,6.300000190734863
2025-06-27,6.139999866485596
2025-06-30,6.710000038146973
2025-07-01,7.340000152587891
2025-07-02,7.480000019073486
2025-07-03,8.40999984741211
2025-07-07,7.980000019073486
2025-07-08,8.40999984741211
2025-07-09,8.739999771118164
2025-07-10,8.569999694824219
2025-07-11,8.170000076293945
2025-07-14,7.940000057220459
2025-07-15,8.319999694824219
2025-07-16,8.270000457763672
2025-07-17,8.239999771118164
2025-07-18,8.960000038146973
2025-07-21,9.529999732971191
2025-07-22,10.210000038146973
2025-07-23,9.4399995803833
2025-07-24,9.359999656677246
2025-07-25,9.380000114440918
2025-07-28,8.84000015258789
2025-07-29,8.449999809265137
2025-07-30,8.199999809265137
2025-07-31,8.119999885559082
