Date,CBAN
2010-10-11,3.4046623706817627
2010-10-12,3.3646080493927
2010-10-13,3.380629062652588
2010-10-14,3.3646080493927
2010-10-15,3.3646080493927
2010-10-18,3.3646080493927
2010-10-19,3.3245534896850586
2010-10-20,3.3245534896850586
2010-10-21,3.3646080493927
2010-10-22,3.2204103469848633
2010-10-25,3.204388380050659
2010-10-26,3.060190200805664
2010-10-27,3.172344446182251
2010-10-28,3.028146505355835
2010-10-29,3.028146505355835
2010-11-01,3.164332866668701
2010-11-02,3.164332866668701
2010-11-03,3.164332866668701
2010-11-04,3.204388380050659
2010-11-05,3.893331527709961
2010-11-08,3.236431360244751
2010-11-09,3.420685052871704
2010-11-10,3.669024705886841
2010-11-11,3.661013126373291
2010-11-12,3.661013126373291
2010-11-15,3.644991159439087
2010-11-16,3.6049365997314453
2010-11-17,3.6049365997314453
2010-11-18,3.6049365997314453
2010-11-19,3.2284209728240967
2010-11-22,3.2844977378845215
2010-11-23,3.332563638687134
2010-11-24,3.308530807495117
2010-11-26,3.308530807495117
2010-11-29,3.3005197048187256
2010-11-30,3.3726184368133545
2010-12-01,3.1803553104400635
2010-12-02,3.204388380050659
2010-12-03,3.4447176456451416
2010-12-06,3.164332866668701
2010-12-07,3.4447176456451416
2010-12-08,3.2844977378845215
2010-12-09,3.2844977378845215
2010-12-10,3.260465145111084
2010-12-13,3.693058490753174
2010-12-14,3.4447176456451416
2010-12-15,3.308530807495117
2010-12-16,3.7170913219451904
2010-12-17,3.5168163776397705
2010-12-20,3.3646080493927
2010-12-21,3.3726184368133545
2010-12-22,3.3005197048187256
2010-12-23,3.3005197048187256
2010-12-27,3.3005197048187256
2010-12-28,3.2204103469848633
2010-12-29,3.236431360244751
2010-12-30,3.236431360244751
2010-12-31,3.2284209728240967
2011-01-03,3.3886404037475586
2011-01-04,3.4046623706817627
2011-01-05,3.436706066131592
2011-01-06,3.524827241897583
2011-01-07,3.420685052871704
2011-01-10,3.4046623706817627
2011-01-11,3.484772205352783
2011-01-12,3.4046623706817627
2011-01-13,3.3646080493927
2011-01-14,3.3646080493927
2011-01-18,3.3646080493927
2011-01-19,3.252453565597534
2011-01-20,3.252453565597534
2011-01-21,3.3165416717529297
2011-01-24,3.252453565597534
2011-01-25,3.252453565597534
2011-01-26,3.2123992443084717
2011-01-27,3.3646080493927
2011-01-28,3.4046623706817627
2011-01-31,3.4046623706817627
2011-02-01,3.4126737117767334
2011-02-02,3.4126737117767334
2011-02-03,3.4126737117767334
2011-02-04,3.4447176456451416
2011-02-07,3.4447176456451416
2011-02-08,3.4767613410949707
2011-02-09,3.3726184368133545
2011-02-10,3.332563638687134
2011-02-11,3.332563638687134
2011-02-14,3.2844977378845215
2011-02-15,3.2844977378845215
2011-02-16,3.3245534896850586
2011-02-17,3.3245534896850586
2011-02-18,3.3245534896850586
2011-02-22,3.5969250202178955
2011-02-23,3.4046623706817627
2011-02-24,3.4046623706817627
2011-02-25,3.484772205352783
2011-02-28,3.556870937347412
2011-03-01,3.4126737117767334
2011-03-02,3.3405749797821045
2011-03-03,3.3405749797821045
2011-03-04,3.4126737117767334
2011-03-07,3.3646080493927
2011-03-08,3.3646080493927
2011-03-09,3.420685052871704
2011-03-10,3.2764861583709717
2011-03-11,3.2764861583709717
2011-03-14,3.3646080493927
2011-03-15,3.2844977378845215
2011-03-16,3.436706066131592
2011-03-17,3.436706066131592
2011-03-18,3.436706066131592
2011-03-21,3.292509078979492
2011-03-22,3.292509078979492
2011-03-23,3.2844977378845215
2011-03-24,3.2844977378845215
2011-03-25,3.2844977378845215
2011-03-28,3.252453565597534
2011-03-29,3.292509078979492
2011-03-30,3.3005197048187256
2011-03-31,3.3245534896850586
2011-04-01,3.3245534896850586
2011-04-04,3.3245534896850586
2011-04-05,3.2764861583709717
2011-04-06,3.252453565597534
2011-04-07,3.3646080493927
2011-04-08,3.2844977378845215
2011-04-11,3.2844977378845215
2011-04-12,3.2123992443084717
2011-04-13,3.2123992443084717
2011-04-14,3.2123992443084717
2011-04-15,3.2123992443084717
2011-04-18,3.2204103469848633
2011-04-19,3.2204103469848633
2011-04-20,3.2204103469848633
2011-04-21,3.236431360244751
2011-04-25,3.2204103469848633
2011-04-26,3.2204103469848633
2011-04-27,3.2204103469848633
2011-04-28,3.2204103469848633
2011-04-29,3.2764861583709717
2011-05-02,3.2123992443084717
2011-05-03,3.1563222408294678
2011-05-04,3.1563222408294678
2011-05-05,3.1963768005371094
2011-05-06,3.0041139125823975
2011-05-09,2.9480366706848145
2011-05-10,2.9880919456481934
2011-05-11,2.883949041366577
2011-05-12,2.956047773361206
2011-05-13,2.9480366706848145
2011-05-16,2.996103048324585
2011-05-17,2.996103048324585
2011-05-18,3.0041139125823975
2011-05-19,2.883949041366577
2011-05-20,2.980081081390381
2011-05-23,2.996103048324585
2011-05-24,2.996103048324585
2011-05-25,2.8999714851379395
2011-05-26,2.8999714851379395
2011-05-27,2.747762680053711
2011-05-31,2.7557740211486816
2011-06-01,2.763784646987915
2011-06-02,2.7237298488616943
2011-06-03,2.5955545902252197
2011-06-06,2.6035654544830322
2011-06-07,2.643620491027832
2011-06-08,2.6275978088378906
2011-06-09,2.6275978088378906
2011-06-10,2.5715205669403076
2011-06-13,2.587543249130249
2011-06-14,2.5635104179382324
2011-06-15,2.5635104179382324
2011-06-16,2.5234556198120117
2011-06-17,2.5074334144592285
2011-06-20,2.227048873901367
2011-06-21,2.307159185409546
2011-06-22,2.483400821685791
2011-06-23,2.475389003753662
2011-06-24,2.5074334144592285
2011-06-27,2.1950058937072754
2011-06-28,2.32318115234375
2011-06-29,2.2831263542175293
2011-06-30,2.299147605895996
2011-07-01,2.4032907485961914
2011-07-05,2.7237298488616943
2011-07-06,2.4433460235595703
2011-07-07,2.4353346824645996
2011-07-08,2.499422311782837
2011-07-11,2.3311917781829834
2011-07-12,2.299147605895996
2011-07-13,2.299147605895996
2011-07-14,2.4032907485961914
2011-07-15,2.483400821685791
2011-07-18,2.227048873901367
2011-07-19,2.227048873901367
2011-07-20,2.2590930461883545
2011-07-21,2.267104148864746
2011-07-22,2.2590930461883545
2011-07-25,2.395280122756958
2011-07-26,2.203016757965088
2011-07-27,2.2350594997406006
2011-07-28,2.267104148864746
2011-07-29,2.2350594997406006
2011-08-01,2.4032907485961914
2011-08-02,2.4032907485961914
2011-08-03,2.219038248062134
2011-08-04,2.251081705093384
2011-08-05,2.203016757965088
2011-08-08,2.203016757965088
2011-08-09,2.203016757965088
2011-08-10,2.203016757965088
2011-08-11,2.203016757965088
2011-08-12,2.1950058937072754
2011-08-15,2.1950058937072754
2011-08-16,2.162961721420288
2011-08-17,2.307159185409546
2011-08-18,2.411301851272583
2011-08-19,2.251081705093384
2011-08-22,2.1229076385498047
2011-08-23,2.1229076385498047
2011-08-24,2.042797803878784
2011-08-25,2.042797803878784
2011-08-26,2.146939992904663
2011-08-29,2.32318115234375
2011-08-30,2.515444278717041
2011-08-31,2.4032907485961914
2011-09-01,2.3311917781829834
2011-09-02,2.3872694969177246
2011-09-06,2.3872694969177246
2011-09-07,2.3872694969177246
2011-09-08,2.3872694969177246
2011-09-09,2.3872694969177246
2011-09-12,2.3872694969177246
2011-09-13,2.3872694969177246
2011-09-14,2.3872694969177246
2011-09-15,2.32318115234375
2011-09-16,2.3392035961151123
2011-09-19,2.32318115234375
2011-09-20,2.3311917781829834
2011-09-21,2.3311917781829834
2011-09-22,2.355224609375
2011-09-23,2.32318115234375
2011-09-26,2.219038248062134
2011-09-27,2.219038248062134
2011-09-28,2.219038248062134
2011-09-29,2.219038248062134
2011-09-30,2.1068856716156006
2011-10-03,2.1068856716156006
2011-10-04,2.050808906555176
2011-10-05,2.050808906555176
2011-10-06,2.042797803878784
2011-10-07,2.050808906555176
2011-10-10,1.8585456609725952
2011-10-11,1.8585456609725952
2011-10-12,1.8825775384902954
2011-10-13,1.8265012502670288
2011-10-14,1.8825775384902954
2011-10-17,1.8585456609725952
2011-10-18,1.8585456609725952
2011-10-19,1.8825775384902954
2011-10-20,1.8825775384902954
2011-10-21,1.8585456609725952
2011-10-24,1.8345123529434204
2011-10-25,1.8024682998657227
2011-10-26,1.8024682998657227
2011-10-27,1.8024682998657227
2011-10-28,1.906611442565918
2011-10-31,1.906611442565918
2011-11-01,1.906611442565918
2011-11-02,1.906611442565918
2011-11-03,1.842523217201233
2011-11-04,1.9146214723587036
2011-11-07,1.8024682998657227
2011-11-08,1.8024682998657227
2011-11-09,1.842523217201233
2011-11-10,1.8745672702789307
2011-11-11,1.8745672702789307
2011-11-14,1.8665555715560913
2011-11-15,1.8665555715560913
2011-11-16,1.8665555715560913
2011-11-17,1.8024682998657227
2011-11-18,1.9386546611785889
2011-11-21,2.114896535873413
2011-11-22,1.9787092208862305
2011-11-23,1.7303695678710938
2011-11-25,1.6102051734924316
2011-11-28,1.626226782798767
2011-11-29,1.6182156801223755
2011-11-30,1.68230402469635
2011-12-01,1.68230402469635
2011-12-02,1.898599624633789
2011-12-05,1.7223588228225708
2011-12-06,1.8104790449142456
2011-12-07,1.8104790449142456
2011-12-08,1.8104790449142456
2011-12-09,2.1068856716156006
2011-12-12,2.042797803878784
2011-12-13,1.778435468673706
2011-12-14,1.8024682998657227
2011-12-15,1.9226328134536743
2011-12-16,1.8745672702789307
2011-12-19,1.8585456609725952
2011-12-20,1.7223588228225708
2011-12-21,1.778435468673706
2011-12-22,1.7624136209487915
2011-12-23,1.7544021606445312
2011-12-27,1.7383806705474854
2011-12-28,1.698325753211975
2011-12-29,1.698325753211975
2011-12-30,1.794456958770752
2012-01-03,1.68230402469635
2012-01-04,1.6422488689422607
2012-01-05,1.5861722230911255
2012-01-06,1.5941832065582275
2012-01-09,1.5621390342712402
2012-01-10,1.5621390342712402
2012-01-11,1.5621390342712402
2012-01-12,1.5621390342712402
2012-01-13,1.5541280508041382
2012-01-17,1.52208411693573
2012-01-18,1.530095100402832
2012-01-19,1.5781611204147339
2012-01-20,1.666281819343567
2012-01-23,1.9947317838668823
2012-01-24,2.010753870010376
2012-01-25,2.0668299198150635
2012-01-26,2.146939992904663
2012-01-27,2.203016757965088
2012-01-30,2.0908639430999756
2012-01-31,2.219038248062134
2012-02-01,2.4032907485961914
2012-02-02,2.4032907485961914
2012-02-03,2.4032907485961914
2012-02-06,2.5795321464538574
2012-02-07,3.0762126445770264
2012-02-08,3.957418441772461
2012-02-09,4.045538902282715
2012-02-10,3.9013421535491943
2012-02-13,3.628970146179199
2012-02-14,3.3005197048187256
2012-02-15,3.060190200805664
2012-02-16,3.1002447605133057
2012-02-17,3.252453565597534
2012-02-21,3.084223747253418
2012-02-22,3.1002447605133057
2012-02-23,3.1563222408294678
2012-02-24,3.1242780685424805
2012-02-27,3.164332866668701
2012-02-28,3.188366413116455
2012-02-29,3.1563222408294678
2012-03-01,3.204388380050659
2012-03-02,3.084223747253418
2012-03-05,3.04416823387146
2012-03-06,3.04416823387146
2012-03-07,3.04416823387146
2012-03-08,3.01212477684021
2012-03-09,2.9880919456481934
2012-03-12,2.9880919456481934
2012-03-13,2.9880919456481934
2012-03-14,3.1002447605133057
2012-03-15,3.116267442703247
2012-03-16,3.04416823387146
2012-03-19,3.0041139125823975
2012-03-20,3.0041139125823975
2012-03-21,3.0361573696136475
2012-03-22,3.060190200805664
2012-03-23,3.164332866668701
2012-03-26,3.116267442703247
2012-03-27,3.116267442703247
2012-03-28,3.01212477684021
2012-03-29,3.060190200805664
2012-03-30,3.0041139125823975
2012-04-02,3.04416823387146
2012-04-03,3.04416823387146
2012-04-04,3.0762126445770264
2012-04-05,3.1963768005371094
2012-04-09,3.164332866668701
2012-04-10,3.2844977378845215
2012-04-11,3.3886404037475586
2012-04-12,3.3886404037475586
2012-04-13,3.3886404037475586
2012-04-16,3.39665150642395
2012-04-17,3.164332866668701
2012-04-18,3.204388380050659
2012-04-19,3.204388380050659
2012-04-20,3.3646080493927
2012-04-23,3.3405749797821045
2012-04-24,3.380629062652588
2012-04-25,3.380629062652588
2012-04-26,3.3726184368133545
2012-04-27,3.3726184368133545
2012-04-30,3.3726184368133545
2012-05-01,3.3726184368133545
2012-05-02,3.3726184368133545
2012-05-03,3.2204103469848633
2012-05-04,3.3646080493927
2012-05-07,3.3405749797821045
2012-05-08,3.252453565597534
2012-05-09,3.3485844135284424
2012-05-10,3.2844977378845215
2012-05-11,3.420685052871704
2012-05-14,3.6049365997314453
2012-05-15,3.332563638687134
2012-05-16,3.5969250202178955
2012-05-17,3.524827241897583
2012-05-18,3.564880609512329
2012-05-21,3.5088043212890625
2012-05-22,3.452728033065796
2012-05-23,3.3646080493927
2012-05-24,3.6049365997314453
2012-05-25,4.133659839630127
2012-05-29,4.197747707366943
2012-05-30,3.9894635677337646
2012-05-31,4.005485534667969
2012-06-01,4.14968204498291
2012-06-04,4.157693862915039
2012-06-05,4.846635818481445
2012-06-06,6.064305305480957
2012-06-07,5.80795431137085
2012-06-08,5.52756929397583
2012-06-11,4.566252708435059
2012-06-12,5.2071309089660645
2012-06-13,4.373990535736084
2012-06-14,4.6463623046875
2012-06-15,4.678407192230225
2012-06-18,4.79857063293457
2012-06-19,4.758516788482666
2012-06-20,4.73448371887207
2012-06-21,4.462110996246338
2012-06-22,4.093607425689697
2012-06-25,4.422055721282959
2012-06-26,4.021507740020752
2012-06-27,4.285868167877197
2012-06-28,4.005485534667969
2012-06-29,3.789189100265503
2012-07-02,4.1737141609191895
2012-07-03,3.8372535705566406
2012-07-05,3.8372535705566406
2012-07-06,3.6770358085632324
2012-07-09,3.725102424621582
2012-07-10,3.8452656269073486
2012-07-11,4.14968204498291
2012-07-12,3.9894635677337646
2012-07-13,3.70106840133667
2012-07-16,4.005485534667969
2012-07-17,4.0615620613098145
2012-07-18,3.925374746322632
2012-07-19,4.085595607757568
2012-07-20,3.925374746322632
2012-07-23,3.725102424621582
2012-07-24,3.805211305618286
2012-07-25,3.9333858489990234
2012-07-26,3.4046623706817627
2012-07-27,3.164332866668701
2012-07-30,3.204388380050659
2012-07-31,3.204388380050659
2012-08-01,3.204388380050659
2012-08-02,3.3485844135284424
2012-08-03,3.4126737117767334
2012-08-06,3.3245534896850586
2012-08-07,3.2204103469848633
2012-08-08,3.204388380050659
2012-08-09,3.204388380050659
2012-08-10,3.332563638687134
2012-08-13,3.332563638687134
2012-08-14,3.332563638687134
2012-08-15,3.2444427013397217
2012-08-16,3.204388380050659
2012-08-17,3.3565967082977295
2012-08-20,3.1963768005371094
2012-08-21,3.3565967082977295
2012-08-22,3.2844977378845215
2012-08-23,3.3245534896850586
2012-08-24,3.3565967082977295
2012-08-27,3.308530807495117
2012-08-28,3.308530807495117
2012-08-29,3.308530807495117
2012-08-30,3.3646080493927
2012-08-31,3.188366413116455
2012-09-04,3.188366413116455
2012-09-05,3.1803553104400635
2012-09-06,3.204388380050659
2012-09-07,3.5007922649383545
2012-09-10,3.5168163776397705
2012-09-11,3.2764861583709717
2012-09-12,3.2764861583709717
2012-09-13,3.04416823387146
2012-09-14,2.7717955112457275
2012-09-17,2.9640583992004395
2012-09-18,2.956047773361206
2012-09-19,2.940026044845581
2012-09-20,3.0361573696136475
2012-09-21,3.1483118534088135
2012-09-24,2.9320151805877686
2012-09-25,2.9480366706848145
2012-09-26,2.9640583992004395
2012-09-27,3.0361573696136475
2012-09-28,2.9480366706848145
2012-10-01,2.9640583992004395
2012-10-02,3.0041139125823975
2012-10-03,3.0041139125823975
2012-10-04,3.04416823387146
2012-10-05,3.060190200805664
2012-10-08,3.116267442703247
2012-10-09,3.3405749797821045
2012-10-10,3.4046623706817627
2012-10-11,3.052180051803589
2012-10-12,3.2123992443084717
2012-10-15,3.3886404037475586
2012-10-16,3.164332866668701
2012-10-17,3.2844977378845215
2012-10-18,3.204388380050659
2012-10-19,2.8679277896881104
2012-10-22,3.1483118534088135
2012-10-23,3.1963768005371094
2012-10-24,3.188366413116455
2012-10-25,3.01212477684021
2012-10-26,2.996103048324585
2012-10-31,3.188366413116455
2012-11-01,2.940026044845581
2012-11-02,3.01212477684021
2012-11-05,3.01212477684021
2012-11-06,3.084223747253418
2012-11-07,3.060190200805664
2012-11-08,3.028146505355835
2012-11-09,3.04416823387146
2012-11-12,2.9640583992004395
2012-11-13,2.9640583992004395
2012-11-14,3.028146505355835
2012-11-15,3.060190200805664
2012-11-16,3.1563222408294678
2012-11-19,2.97206974029541
2012-11-20,2.97206974029541
2012-11-21,3.0041139125823975
2012-11-23,3.0041139125823975
2012-11-26,3.04416823387146
2012-11-27,3.04416823387146
2012-11-28,3.0762126445770264
2012-11-29,3.0762126445770264
2012-11-30,3.060190200805664
2012-12-03,3.04416823387146
2012-12-04,2.9320151805877686
2012-12-05,3.028146505355835
2012-12-06,3.1803553104400635
2012-12-07,3.04416823387146
2012-12-10,3.04416823387146
2012-12-11,3.028146505355835
2012-12-12,2.883949041366577
2012-12-13,2.9480366706848145
2012-12-14,3.04416823387146
2012-12-17,2.97206974029541
2012-12-18,3.01212477684021
2012-12-19,2.97206974029541
2012-12-20,2.8919601440429688
2012-12-21,2.8919601440429688
2012-12-24,2.843893527984619
2012-12-26,2.8919601440429688
2012-12-27,2.9159927368164062
2012-12-28,2.996103048324585
2012-12-31,2.883949041366577
2013-01-02,2.843893527984619
2013-01-03,2.924004077911377
2013-01-04,3.0041139125823975
2013-01-07,3.068202018737793
2013-01-08,3.204388380050659
2013-01-09,3.4126737117767334
2013-01-10,3.4126737117767334
2013-01-11,3.5007922649383545
2013-01-14,3.9654293060302734
2013-01-15,4.125649452209473
2013-01-16,4.390011787414551
2013-01-17,4.478132247924805
2013-01-18,4.542220592498779
2013-01-22,4.4300665855407715
2013-01-23,4.478132247924805
2013-01-24,4.277857303619385
2013-01-25,4.165704250335693
2013-01-28,4.165704250335693
2013-01-29,4.406033515930176
2013-01-30,4.357968330383301
2013-01-31,4.406033515930176
2013-02-01,4.31791353225708
2013-02-04,4.590285778045654
2013-02-05,4.277857303619385
2013-02-06,4.598295211791992
2013-02-07,4.5101752281188965
2013-02-08,4.5101752281188965
2013-02-11,4.373990535736084
2013-02-12,4.373990535736084
2013-02-13,4.3659772872924805
2013-02-14,4.237801551818848
2013-02-15,4.1737141609191895
2013-02-19,4.165704250335693
2013-02-20,4.165704250335693
2013-02-21,4.165704250335693
2013-02-22,4.181727886199951
2013-02-25,4.109627723693848
2013-02-26,4.237801551818848
2013-02-27,4.101617813110352
2013-02-28,4.293879985809326
2013-03-01,4.165704250335693
2013-03-04,4.165704250335693
2013-03-05,4.229793071746826
2013-03-06,4.3499555587768555
2013-03-07,4.357968330383301
2013-03-08,4.3499555587768555
2013-03-11,4.398022651672363
2013-03-12,4.3659772872924805
2013-03-13,4.3659772872924805
2013-03-14,4.3659772872924805
2013-03-15,4.3659772872924805
2013-03-18,4.518186092376709
2013-03-19,4.3659772872924805
2013-03-20,4.3659772872924805
2013-03-21,4.3659772872924805
2013-03-22,4.333934783935547
2013-03-25,4.462110996246338
2013-03-26,4.4140448570251465
2013-03-27,4.390011787414551
2013-03-28,4.3659772872924805
2013-04-01,4.3659772872924805
2013-04-02,4.309902191162109
2013-04-03,4.2538251876831055
2013-04-04,4.381999969482422
2013-04-05,4.406033515930176
2013-04-08,4.406033515930176
2013-04-09,4.398022651672363
2013-04-10,4.398022651672363
2013-04-11,4.245815277099609
2013-04-12,4.309902191162109
2013-04-15,4.3659772872924805
2013-04-16,4.406033515930176
2013-04-17,4.4300665855407715
2013-04-18,4.446088790893555
2013-04-19,4.582273960113525
2013-04-22,4.726471900939941
2013-04-23,4.726471900939941
2013-04-24,4.782548427581787
2013-04-25,4.782548427581787
2013-04-26,4.79857063293457
2013-04-29,4.966801643371582
2013-04-30,4.806581497192383
2013-05-01,5.2151408195495605
2013-05-02,5.1911091804504395
2013-05-03,5.014866828918457
2013-05-06,5.239174842834473
2013-05-07,5.279229164123535
2013-05-08,5.279229164123535
2013-05-09,5.231162071228027
2013-05-10,5.102987766265869
2013-05-13,5.183097839355469
2013-05-14,5.183097839355469
2013-05-15,5.159064292907715
2013-05-16,5.022878170013428
2013-05-17,5.070944786071777
2013-05-20,5.030888557434082
2013-05-21,5.159064292907715
2013-05-22,5.143041133880615
2013-05-23,5.159064292907715
2013-05-24,5.030888557434082
2013-05-28,5.279229164123535
2013-05-29,5.52756929397583
2013-05-30,5.60767936706543
2013-05-31,5.719832897186279
2013-06-03,5.647734642028809
2013-06-04,5.848008155822754
2013-06-05,5.759888172149658
2013-06-06,5.928116798400879
2013-06-07,5.952149868011475
2013-06-10,6.000217437744141
2013-06-11,6.000217437744141
2013-06-12,5.735855579376221
2013-06-13,5.767898082733154
2013-06-14,5.984194755554199
2013-06-17,5.77590799331665
2013-06-18,5.8319854736328125
2013-06-19,5.767898082733154
2013-06-20,5.77590799331665
2013-06-21,5.976183891296387
2013-06-24,5.77590799331665
2013-06-25,5.77590799331665
2013-06-26,5.60767936706543
2013-06-27,5.391382694244385
2013-06-28,5.455471038818359
2013-07-01,5.815963268280029
2013-07-02,5.80795431137085
2013-07-03,5.80795431137085
2013-07-05,5.687787055969238
2013-07-08,5.663755893707275
2013-07-09,5.888062477111816
2013-07-10,5.912095546722412
2013-07-11,5.7839202880859375
2013-07-12,5.839996814727783
2013-07-15,5.735855579376221
2013-07-16,5.751876354217529
2013-07-17,5.8319854736328125
2013-07-18,5.815963268280029
2013-07-19,5.727844715118408
2013-07-22,5.60767936706543
2013-07-23,5.639723777770996
2013-07-24,5.77590799331665
2013-07-25,5.984194755554199
2013-07-26,5.888062477111816
2013-07-29,5.767898082733154
2013-07-30,5.767898082733154
2013-07-31,5.799942970275879
2013-08-01,5.799942970275879
2013-08-02,5.631712436676025
2013-08-05,5.631712436676025
2013-08-06,5.751876354217529
2013-08-07,5.751876354217529
2013-08-08,5.655745983123779
2013-08-09,5.615689754486084
2013-08-12,5.759888172149658
