Date,EXPI
2021-06-17,33.80168533325195
2021-06-18,32.92481994628906
2021-06-21,33.320823669433594
2021-06-22,33.59425735473633
2021-06-23,36.13998794555664
2021-06-24,37.45056915283203
2021-06-25,36.96028137207031
2021-06-28,38.06342697143555
2021-06-29,37.714576721191406
2021-06-30,36.554847717285156
2021-07-01,37.337425231933594
2021-07-02,35.90427780151367
2021-07-06,36.781124114990234
2021-07-07,36.13056182861328
2021-07-08,35.932552337646484
2021-07-09,36.72456741333008
2021-07-12,36.02684020996094
2021-07-13,34.36740493774414
2021-07-14,32.0951042175293
2021-07-15,31.472806930541992
2021-07-16,30.473371505737305
2021-07-19,30.963661193847656
2021-07-20,32.79281234741211
2021-07-21,34.9708366394043
2021-07-22,35.10283279418945
2021-07-23,35.23483657836914
2021-07-26,35.07455062866211
2021-07-27,33.93368911743164
2021-07-28,35.11226272583008
2021-07-29,34.650272369384766
2021-07-30,33.867679595947266
2021-08-02,33.273681640625
2021-08-03,32.783390045166016
2021-08-04,44.56918716430664
2021-08-05,46.59635543823242
2021-08-06,46.28520965576172
2021-08-09,50.14152145385742
2021-08-10,47.65236282348633
2021-08-11,47.38835525512695
2021-08-12,50.59409713745117
2021-08-13,46.470706939697266
2021-08-16,41.53584289550781
2021-08-17,40.45073699951172
2021-08-18,39.4222526550293
2021-08-19,37.921974182128906
2021-08-20,39.318458557128906
2021-08-23,41.47922897338867
2021-08-24,41.9887580871582
2021-08-25,42.67755889892578
2021-08-26,41.101802825927734
2021-08-27,42.58320236206055
2021-08-30,41.86609649658203
2021-08-31,43.2625732421875
2021-09-01,46.47542190551758
2021-09-02,46.78207778930664
2021-09-03,46.527320861816406
2021-09-07,47.555809020996094
2021-09-08,44.357112884521484
2021-09-09,44.24388885498047
2021-09-10,43.17765808105469
2021-09-13,43.37580490112305
2021-09-14,41.85666275024414
2021-09-15,42.602081298828125
2021-09-16,42.85684585571289
2021-09-17,43.970252990722656
2021-09-20,40.790428161621094
2021-09-21,41.63019943237305
2021-09-22,45.46108627319336
2021-09-23,46.980228424072266
2021-09-24,46.923614501953125
2021-09-27,48.791873931884766
2021-09-28,40.83760070800781
2021-09-29,37.33696365356445
2021-09-30,37.52567672729492
2021-10-01,38.98821258544922
2021-10-04,36.0159797668457
2021-10-05,37.26149368286133
2021-10-06,38.35602569580078
2021-10-07,39.75250244140625
2021-10-08,39.1014404296875
2021-10-11,39.29958724975586
2021-10-12,41.007442474365234
2021-10-13,43.30975341796875
2021-10-14,44.99873733520508
2021-10-15,45.847938537597656
2021-10-18,45.66867446899414
2021-10-19,45.66867446899414
2021-10-20,46.215938568115234
2021-10-21,48.178565979003906
2021-10-22,49.08438491821289
2021-10-25,51.34894943237305
2021-10-26,49.84867477416992
2021-10-27,47.329345703125
2021-10-28,48.98059844970703
2021-10-29,48.688087463378906
2021-11-01,50.56578063964844
2021-11-02,48.169124603271484
2021-11-03,43.34749221801758
2021-11-04,42.80022430419922
2021-11-05,40.5356559753418
2021-11-08,42.25295639038086
2021-11-09,42.77191925048828
2021-11-10,39.46943664550781
2021-11-11,41.25276565551758
2021-11-12,42.74497604370117
2021-11-15,42.234989166259766
2021-11-16,41.772216796875
2021-11-17,38.948360443115234
2021-11-18,38.55169677734375
2021-11-19,37.45616149902344
2021-11-22,35.680633544921875
2021-11-23,34.54731369018555
2021-11-24,35.62396240234375
2021-11-26,34.660640716552734
2021-11-29,34.52842712402344
2021-11-30,34.670082092285156
2021-12-01,32.59233474731445
2021-12-02,33.28177261352539
2021-12-03,32.242889404296875
2021-12-06,32.819000244140625
2021-12-07,34.59453201293945
2021-12-08,35.557857513427734
2021-12-09,34.02787780761719
2021-12-10,33.111778259277344
2021-12-13,31.402353286743164
2021-12-14,30.86402702331543
2021-12-15,32.66789245605469
2021-12-16,31.581798553466797
2021-12-17,33.291221618652344
2021-12-20,31.770679473876953
2021-12-21,33.53676986694336
2021-12-22,33.94287109375
2021-12-23,33.99010467529297
2021-12-27,33.886207580566406
2021-12-28,32.43177795410156
2021-12-29,31.41179847717285
2021-12-30,32.35622024536133
2021-12-31,31.81790542602539
2022-01-03,31.987905502319336
2022-01-04,30.0895938873291
2022-01-05,27.605735778808594
2022-01-06,26.98241424560547
2022-01-07,26.85019302368164
2022-01-10,26.264644622802734
2022-01-11,28.663503646850586
2022-01-12,28.502948760986328
2022-01-13,27.841842651367188
2022-01-14,27.69073486328125
2022-01-18,25.575210571289062
2022-01-19,25.017995834350586
2022-01-20,25.102996826171875
2022-01-21,23.43134880065918
2022-01-24,23.459686279296875
2022-01-25,23.497459411621094
2022-01-26,22.77025032043457
2022-01-27,22.5152530670166
2022-01-28,23.54468536376953
2022-01-31,25.63187599182129
2022-02-01,25.896318435668945
2022-02-02,24.94243621826172
2022-02-03,24.734668731689453
2022-02-04,25.735767364501953
2022-02-07,25.41465950012207
2022-02-08,26.60464096069336
2022-02-09,27.917400360107422
2022-02-10,26.991857528686523
2022-02-11,27.190185546875
2022-02-14,27.47351837158203
2022-02-15,28.52183723449707
2022-02-16,27.80406951904297
2022-02-17,26.226869583129883
2022-02-18,23.318017959594727
2022-02-22,23.752460479736328
2022-02-23,22.401920318603516
2022-02-24,26.774641036987305
2022-02-25,25.074663162231445
2022-02-28,25.254104614257812
2022-03-01,25.19744110107422
2022-03-02,25.32965850830078
2022-03-03,23.6202392578125
2022-03-04,23.015798568725586
2022-03-07,21.523603439331055
2022-03-08,21.49526596069336
2022-03-09,23.138574600219727
2022-03-10,22.731809616088867
2022-03-11,21.54933738708496
2022-03-14,20.168212890625
2022-03-15,21.97502326965332
2022-03-16,23.639942169189453
2022-03-17,24.198068618774414
2022-03-18,23.848058700561523
2022-03-21,23.233173370361328
2022-03-22,23.772380828857422
2022-03-23,22.703428268432617
2022-03-24,22.362876892089844
2022-03-25,20.612817764282227
2022-03-28,21.010128021240234
2022-03-29,22.495311737060547
2022-03-30,21.152027130126953
2022-03-31,20.02631378173828
2022-04-01,19.2506103515625
2022-04-04,20.59389877319336
2022-04-05,18.796546936035156
2022-04-06,17.585695266723633
2022-04-07,16.535661697387695
2022-04-08,15.986998558044434
2022-04-11,16.280244827270508
2022-04-12,15.769421577453613
2022-04-13,16.214033126831055
2022-04-14,15.457249641418457
2022-04-18,15.041021347045898
2022-04-19,15.674824714660645
2022-04-20,15.74103832244873
2022-04-21,14.766687393188477
2022-04-22,14.019365310668945
2022-04-25,14.435595512390137
2022-04-26,13.678814888000488
2022-04-27,13.489620208740234
2022-04-28,13.262585639953613
2022-04-29,12.666622161865234
2022-05-02,13.546377182006836
2022-05-03,14.009906768798828
2022-05-04,15.08831787109375
2022-05-05,14.322078704833984
2022-05-06,14.170722961425781
2022-05-09,12.865276336669922
2022-05-10,12.505805015563965
2022-05-11,11.294955253601074
2022-05-12,12.581482887268066
2022-05-13,13.644171714782715
2022-05-16,12.733296394348145
2022-05-17,13.369014739990234
2022-05-18,12.448646545410156
2022-05-19,13.416452407836914
2022-05-20,13.33105754852295
2022-05-23,13.141291618347168
2022-05-24,12.097579956054688
2022-05-25,12.799712181091309
2022-05-26,12.97999095916748
2022-05-27,13.748541831970215
2022-05-31,13.25515365600586
