Date,SAM
2010-08-25,65.7300033569336
2010-08-26,65.05000305175781
2010-08-27,65.55999755859375
2010-08-30,65.2300033569336
2010-08-31,65.70999908447266
2010-09-01,67.5199966430664
2010-09-02,68.20999908447266
2010-09-03,68.58999633789062
2010-09-07,67.0999984741211
2010-09-08,67.44000244140625
2010-09-09,67.83000183105469
2010-09-10,67.30999755859375
2010-09-13,68.54000091552734
2010-09-14,67.5
2010-09-15,68.51000213623047
2010-09-16,68.3499984741211
2010-09-17,67.69000244140625
2010-09-20,69.8499984741211
2010-09-21,68.5199966430664
2010-09-22,67.41999816894531
2010-09-23,67.36000061035156
2010-09-24,68.41000366210938
2010-09-27,68.36000061035156
2010-09-28,67.76000213623047
2010-09-29,67.55999755859375
2010-09-30,66.87000274658203
2010-10-01,66.73999786376953
2010-10-04,66.33999633789062
2010-10-05,67.47000122070312
2010-10-06,66.2300033569336
2010-10-07,66.29000091552734
2010-10-08,66.58999633789062
2010-10-11,66.6500015258789
2010-10-12,66.86000061035156
2010-10-13,67.9000015258789
2010-10-14,68.41999816894531
2010-10-15,68.45999908447266
2010-10-18,70.83999633789062
2010-10-19,68.7699966430664
2010-10-20,69.33999633789062
2010-10-21,70.05999755859375
2010-10-22,70.6500015258789
2010-10-25,71.69999694824219
2010-10-26,72.25
2010-10-27,71.33999633789062
2010-10-28,71.33999633789062
2010-10-29,71.58999633789062
2010-11-01,72.61000061035156
2010-11-02,73.30999755859375
2010-11-03,73.18000030517578
2010-11-04,73.66999816894531
2010-11-05,81.95999908447266
2010-11-08,83.13999938964844
2010-11-09,82.04000091552734
2010-11-10,82.68000030517578
2010-11-11,82.48999786376953
2010-11-12,81.48999786376953
2010-11-15,81.1500015258789
2010-11-16,80.23999786376953
2010-11-17,80.81999969482422
2010-11-18,82.68000030517578
2010-11-19,82.26000213623047
2010-11-22,82.76000213623047
2010-11-23,82.51000213623047
2010-11-24,83.29000091552734
2010-11-26,82.43000030517578
2010-11-29,82.36000061035156
2010-11-30,81.68000030517578
2010-12-01,82.29000091552734
2010-12-02,83.31999969482422
2010-12-03,84.3499984741211
2010-12-06,84.83999633789062
2010-12-07,85.06999969482422
2010-12-08,84.69999694824219
2010-12-09,84.0999984741211
2010-12-10,84.48999786376953
2010-12-13,84.5199966430664
2010-12-14,84.75
2010-12-15,94.97000122070312
2010-12-16,95.30999755859375
2010-12-17,96.05999755859375
2010-12-20,97.72000122070312
2010-12-21,99.52999877929688
2010-12-22,98.01000213623047
2010-12-23,97.91000366210938
2010-12-27,97.66000366210938
2010-12-28,97.16999816894531
2010-12-29,97.0199966430664
2010-12-30,96.38999938964844
2010-12-31,95.08999633789062
2011-01-03,96.8499984741211
2011-01-04,94.04000091552734
2011-01-05,95.45999908447266
2011-01-06,91.5
2011-01-07,90.6500015258789
2011-01-10,90.48999786376953
2011-01-11,92.4800033569336
2011-01-12,93.30999755859375
2011-01-13,92.9000015258789
2011-01-14,92.87000274658203
2011-01-18,92.76000213623047
2011-01-19,91.97000122070312
2011-01-20,90.79000091552734
2011-01-21,91.20999908447266
2011-01-24,90.68000030517578
2011-01-25,90.26000213623047
2011-01-26,91.08000183105469
2011-01-27,91.33000183105469
2011-01-28,89.76000213623047
2011-01-31,90.01000213623047
2011-02-01,92.47000122070312
2011-02-02,92.51000213623047
2011-02-03,92.19000244140625
2011-02-04,93.83000183105469
2011-02-07,93.16000366210938
2011-02-08,93.16999816894531
2011-02-09,91.75
2011-02-10,91.75
2011-02-11,93.26000213623047
2011-02-14,94.19000244140625
2011-02-15,94.0
2011-02-16,94.98999786376953
2011-02-17,96.66000366210938
2011-02-18,95.73999786376953
2011-02-22,93.19999694824219
2011-02-23,89.41999816894531
2011-02-24,90.04000091552734
2011-02-25,91.47000122070312
2011-02-28,92.81999969482422
2011-03-01,92.43000030517578
2011-03-02,92.7699966430664
2011-03-03,95.2699966430664
2011-03-04,94.4000015258789
2011-03-07,93.37000274658203
2011-03-08,94.01000213623047
2011-03-09,89.94000244140625
2011-03-10,86.77999877929688
2011-03-11,87.2300033569336
2011-03-14,86.80000305175781
2011-03-15,85.19000244140625
2011-03-16,85.58000183105469
2011-03-17,85.87000274658203
2011-03-18,85.76000213623047
2011-03-21,86.94000244140625
2011-03-22,87.13999938964844
2011-03-23,89.93000030517578
2011-03-24,90.5
2011-03-25,89.81999969482422
2011-03-28,89.5199966430664
2011-03-29,90.68000030517578
2011-03-30,91.19000244140625
2011-03-31,92.62000274658203
2011-04-01,92.11000061035156
2011-04-04,92.80999755859375
2011-04-05,92.98999786376953
2011-04-06,93.08999633789062
2011-04-07,92.52999877929688
2011-04-08,91.5
2011-04-11,90.76000213623047
2011-04-12,90.33000183105469
2011-04-13,89.69999694824219
2011-04-14,90.72000122070312
2011-04-15,90.86000061035156
2011-04-18,90.7300033569336
2011-04-19,92.80000305175781
2011-04-20,92.69000244140625
2011-04-21,91.97000122070312
2011-04-25,92.44000244140625
2011-04-26,93.27999877929688
2011-04-27,94.86000061035156
2011-04-28,94.80000305175781
2011-04-29,94.26000213623047
2011-05-02,92.23999786376953
2011-05-03,92.23999786376953
2011-05-04,90.70999908447266
2011-05-05,81.51000213623047
2011-05-06,81.76000213623047
2011-05-09,82.20999908447266
2011-05-10,84.62000274658203
2011-05-11,83.75
2011-05-12,85.0199966430664
2011-05-13,84.1500015258789
2011-05-16,83.12999725341797
2011-05-17,82.68000030517578
2011-05-18,83.01000213623047
2011-05-19,82.61000061035156
2011-05-20,81.16000366210938
2011-05-23,80.3499984741211
2011-05-24,80.01000213623047
2011-05-25,80.48999786376953
2011-05-26,81.7699966430664
2011-05-27,83.36000061035156
2011-05-31,83.80999755859375
2011-06-01,82.48999786376953
2011-06-02,83.18000030517578
2011-06-03,82.0
2011-06-06,82.08999633789062
2011-06-07,83.3499984741211
2011-06-08,83.7300033569336
2011-06-09,83.94000244140625
2011-06-10,82.94000244140625
2011-06-13,82.4800033569336
2011-06-14,84.30999755859375
2011-06-15,83.91999816894531
2011-06-16,84.68000030517578
2011-06-17,84.83999633789062
2011-06-20,86.16000366210938
2011-06-21,87.94000244140625
2011-06-22,87.30000305175781
2011-06-23,87.87999725341797
2011-06-24,88.79000091552734
2011-06-27,89.83000183105469
2011-06-28,90.48999786376953
2011-06-29,89.55000305175781
2011-06-30,89.5999984741211
2011-07-01,90.20999908447266
2011-07-05,90.37000274658203
2011-07-06,90.52999877929688
2011-07-07,90.5
2011-07-08,90.38999938964844
2011-07-11,89.79000091552734
2011-07-12,89.45999908447266
2011-07-13,90.76000213623047
2011-07-14,90.04000091552734
2011-07-15,90.11000061035156
2011-07-18,89.66999816894531
2011-07-19,90.91999816894531
2011-07-20,91.13999938964844
2011-07-21,91.95999908447266
2011-07-22,92.30999755859375
2011-07-25,91.37000274658203
2011-07-26,91.69999694824219
2011-07-27,90.4800033569336
2011-07-28,90.0999984741211
2011-07-29,90.1500015258789
2011-08-01,89.91999816894531
2011-08-02,88.69000244140625
2011-08-03,86.6500015258789
2011-08-04,84.0999984741211
2011-08-05,85.55000305175781
2011-08-08,83.05000305175781
2011-08-09,87.9800033569336
2011-08-10,84.27999877929688
2011-08-11,85.4000015258789
2011-08-12,85.9000015258789
2011-08-15,86.41000366210938
2011-08-16,85.51000213623047
2011-08-17,84.61000061035156
2011-08-18,82.91999816894531
2011-08-19,81.87000274658203
2011-08-22,78.77999877929688
2011-08-23,83.98999786376953
2011-08-24,81.87999725341797
2011-08-25,79.02999877929688
2011-08-26,77.58000183105469
2011-08-29,80.61000061035156
2011-08-30,81.48999786376953
2011-08-31,81.06999969482422
2011-09-01,80.06999969482422
2011-09-02,78.80999755859375
2011-09-06,79.1500015258789
2011-09-07,80.0199966430664
2011-09-08,79.80999755859375
2011-09-09,78.94000244140625
2011-09-12,78.37999725341797
2011-09-13,77.69999694824219
2011-09-14,77.61000061035156
2011-09-15,78.4800033569336
2011-09-16,77.94999694824219
2011-09-19,76.19999694824219
2011-09-20,76.68000030517578
2011-09-21,75.16000366210938
2011-09-22,73.5
2011-09-23,74.01000213623047
2011-09-26,74.27999877929688
2011-09-27,74.75
2011-09-28,73.33999633789062
2011-09-29,74.23999786376953
2011-09-30,72.69999694824219
2011-10-03,72.12999725341797
2011-10-04,75.54000091552734
2011-10-05,78.9800033569336
2011-10-06,81.55000305175781
2011-10-07,82.19000244140625
2011-10-10,82.87999725341797
2011-10-11,82.75
2011-10-12,83.55000305175781
2011-10-13,84.05000305175781
2011-10-14,85.75
2011-10-17,85.45999908447266
2011-10-18,85.63999938964844
2011-10-19,85.04000091552734
2011-10-20,84.44000244140625
2011-10-21,86.36000061035156
2011-10-24,86.93000030517578
2011-10-25,85.5999984741211
2011-10-26,86.95999908447266
2011-10-27,89.29000091552734
2011-10-28,89.2699966430664
2011-10-31,88.4800033569336
2011-11-01,86.37000274658203
2011-11-02,99.01000213623047
2011-11-03,100.0
2011-11-04,98.81999969482422
2011-11-07,98.47000122070312
2011-11-08,99.98999786376953
2011-11-09,97.68000030517578
2011-11-10,98.2699966430664
2011-11-11,99.36000061035156
2011-11-14,97.44999694824219
2011-11-15,99.41999816894531
2011-11-16,96.63999938964844
2011-11-17,97.16999816894531
2011-11-18,95.80999755859375
2011-11-21,94.0
2011-11-22,95.94000244140625
2011-11-23,95.95999908447266
2011-11-25,95.01000213623047
2011-11-28,98.25
2011-11-29,97.77999877929688
2011-11-30,99.91000366210938
2011-12-01,100.9000015258789
2011-12-02,102.51000213623047
2011-12-05,103.91000366210938
2011-12-06,101.72000122070312
2011-12-07,101.30999755859375
2011-12-08,100.05999755859375
2011-12-09,103.97000122070312
2011-12-12,101.31999969482422
2011-12-13,101.66999816894531
2011-12-14,102.0
2011-12-15,102.2699966430664
2011-12-16,103.05000305175781
2011-12-19,104.2300033569336
2011-12-20,106.54000091552734
2011-12-21,106.48999786376953
2011-12-22,109.20999908447266
2011-12-23,108.7300033569336
2011-12-27,112.87999725341797
2011-12-28,110.23999786376953
2011-12-29,109.9000015258789
2011-12-30,108.55999755859375
2012-01-03,104.83000183105469
2012-01-04,105.52999877929688
2012-01-05,101.68000030517578
2012-01-06,102.66000366210938
2012-01-09,102.55000305175781
2012-01-10,101.4800033569336
2012-01-11,100.66000366210938
2012-01-12,101.9000015258789
2012-01-13,102.43000030517578
2012-01-17,101.41000366210938
2012-01-18,100.66999816894531
2012-01-19,99.9800033569336
2012-01-20,99.97000122070312
2012-01-23,99.83999633789062
2012-01-24,99.70999908447266
2012-01-25,100.01000213623047
2012-01-26,99.88999938964844
2012-01-27,100.7699966430664
2012-01-30,99.80000305175781
2012-01-31,100.05000305175781
2012-02-01,100.11000061035156
2012-02-02,102.20999908447266
2012-02-03,105.66000366210938
2012-02-06,103.83999633789062
2012-02-07,103.16000366210938
2012-02-08,102.73999786376953
2012-02-09,102.30999755859375
2012-02-10,100.37999725341797
2012-02-13,101.08999633789062
2012-02-14,100.91999816894531
2012-02-15,100.79000091552734
2012-02-16,101.29000091552734
2012-02-17,101.13999938964844
2012-02-21,100.20999908447266
2012-02-22,104.58000183105469
2012-02-23,100.01000213623047
2012-02-24,99.01000213623047
2012-02-27,97.55999755859375
2012-02-28,96.48999786376953
2012-02-29,94.5199966430664
2012-03-01,95.76000213623047
2012-03-02,96.5
2012-03-05,96.37000274658203
2012-03-06,97.04000091552734
2012-03-07,98.12999725341797
2012-03-08,100.0999984741211
2012-03-09,102.13999938964844
2012-03-12,101.69000244140625
2012-03-13,101.3499984741211
2012-03-14,101.48999786376953
2012-03-15,101.01000213623047
2012-03-16,99.87000274658203
2012-03-19,99.91000366210938
2012-03-20,99.58999633789062
2012-03-21,99.5999984741211
2012-03-22,100.98999786376953
2012-03-23,103.2300033569336
2012-03-26,106.36000061035156
2012-03-27,105.0
2012-03-28,104.33999633789062
2012-03-29,106.12999725341797
2012-03-30,106.79000091552734
2012-04-02,106.66000366210938
2012-04-03,105.62000274658203
2012-04-04,103.1500015258789
2012-04-05,103.37999725341797
2012-04-09,103.47000122070312
2012-04-10,102.05999755859375
2012-04-11,102.88999938964844
2012-04-12,102.70999908447266
2012-04-13,102.5999984741211
2012-04-16,102.86000061035156
2012-04-17,103.30000305175781
2012-04-18,101.98999786376953
2012-04-19,101.13999938964844
2012-04-20,99.05999755859375
2012-04-23,99.9800033569336
2012-04-24,100.19999694824219
2012-04-25,98.30999755859375
2012-04-26,100.61000061035156
2012-04-27,99.95999908447266
2012-04-30,103.31999969482422
2012-05-01,105.41999816894531
2012-05-02,109.01000213623047
2012-05-03,110.6500015258789
2012-05-04,109.41999816894531
2012-05-07,109.2699966430664
2012-05-08,107.16999816894531
2012-05-09,106.11000061035156
2012-05-10,106.55999755859375
2012-05-11,108.11000061035156
2012-05-14,108.75
2012-05-15,107.12000274658203
2012-05-16,104.5
2012-05-17,102.51000213623047
2012-05-18,102.98999786376953
2012-05-21,105.9800033569336
2012-05-22,105.91000366210938
2012-05-23,105.58999633789062
2012-05-24,106.54000091552734
2012-05-25,105.22000122070312
2012-05-29,107.19000244140625
2012-05-30,105.36000061035156
2012-05-31,104.8499984741211
2012-06-01,104.58000183105469
2012-06-04,104.0
2012-06-05,104.43000030517578
2012-06-06,108.19999694824219
2012-06-07,108.88999938964844
2012-06-08,110.05000305175781
2012-06-11,107.5999984741211
2012-06-12,109.7300033569336
2012-06-13,112.4800033569336
2012-06-14,111.11000061035156
2012-06-15,111.0999984741211
2012-06-18,113.69000244140625
2012-06-19,116.05000305175781
2012-06-20,115.91000366210938
2012-06-21,112.91000366210938
2012-06-22,115.11000061035156
2012-06-25,114.79000091552734
2012-06-26,117.37000274658203
2012-06-27,119.01000213623047
2012-06-28,117.95999908447266
2012-06-29,121.0
2012-07-02,123.41999816894531
2012-07-03,127.01000213623047
2012-07-05,127.9800033569336
2012-07-06,124.38999938964844
2012-07-09,116.2699966430664
2012-07-10,113.70999908447266
2012-07-11,114.0
2012-07-12,114.11000061035156
2012-07-13,114.13999938964844
2012-07-16,114.30000305175781
2012-07-17,114.94000244140625
2012-07-18,113.5999984741211
2012-07-19,114.80999755859375
2012-07-20,111.33999633789062
2012-07-23,113.13999938964844
2012-07-24,110.25
2012-07-25,108.4000015258789
2012-07-26,110.62999725341797
2012-07-27,112.95999908447266
2012-07-30,110.52999877929688
2012-07-31,107.72000122070312
2012-08-01,106.62000274658203
2012-08-02,109.41999816894531
2012-08-03,110.33999633789062
2012-08-06,113.54000091552734
2012-08-07,114.30999755859375
2012-08-08,113.51000213623047
2012-08-09,111.05000305175781
2012-08-10,111.1500015258789
2012-08-13,108.3499984741211
2012-08-14,108.44000244140625
2012-08-15,109.75
2012-08-16,108.80000305175781
2012-08-17,109.22000122070312
2012-08-20,106.45999908447266
2012-08-21,105.58999633789062
2012-08-22,103.54000091552734
2012-08-23,101.12999725341797
2012-08-24,101.12000274658203
2012-08-27,100.95999908447266
2012-08-28,101.69999694824219
2012-08-29,103.3499984741211
2012-08-30,102.91999816894531
2012-08-31,103.02999877929688
2012-09-04,103.12999725341797
2012-09-05,102.1500015258789
2012-09-06,102.69000244140625
2012-09-07,103.45999908447266
2012-09-10,104.33000183105469
2012-09-11,104.43000030517578
2012-09-12,104.52999877929688
2012-09-13,104.97000122070312
2012-09-14,109.19000244140625
2012-09-17,109.1500015258789
2012-09-18,110.94999694824219
2012-09-19,109.30000305175781
2012-09-20,108.37999725341797
2012-09-21,107.79000091552734
2012-09-24,108.0
2012-09-25,107.87999725341797
2012-09-26,109.38999938964844
2012-09-27,113.69999694824219
2012-09-28,111.97000122070312
2012-10-01,109.08000183105469
2012-10-02,107.8499984741211
2012-10-03,105.19000244140625
2012-10-04,105.73999786376953
2012-10-05,106.68000030517578
2012-10-08,107.41999816894531
2012-10-09,106.16000366210938
2012-10-10,106.38999938964844
2012-10-11,105.31999969482422
2012-10-12,106.8499984741211
2012-10-15,106.80999755859375
2012-10-16,107.16999816894531
2012-10-17,110.0
2012-10-18,109.9000015258789
2012-10-19,109.16000366210938
2012-10-22,106.9000015258789
2012-10-23,107.33999633789062
2012-10-24,105.68000030517578
2012-10-25,105.31999969482422
2012-10-26,105.75
2012-10-31,107.58000183105469
2012-11-01,108.0
2012-11-02,116.58000183105469
2012-11-05,117.41999816894531
2012-11-06,117.19000244140625
2012-11-07,115.04000091552734
2012-11-08,113.04000091552734
2012-11-09,112.83000183105469
2012-11-12,111.55000305175781
2012-11-13,112.12000274658203
2012-11-14,111.81999969482422
2012-11-15,111.5999984741211
2012-11-16,112.56999969482422
2012-11-19,112.16999816894531
2012-11-20,114.47000122070312
2012-11-21,114.16000366210938
2012-11-23,115.48999786376953
2012-11-26,114.0999984741211
2012-11-27,112.94999694824219
2012-11-28,113.25
2012-11-29,114.0
2012-11-30,112.97000122070312
2012-12-03,113.0
2012-12-04,113.0
2012-12-05,112.88999938964844
2012-12-06,113.0
2012-12-07,112.94000244140625
2012-12-10,113.0
2012-12-11,113.0
2012-12-12,114.2300033569336
2012-12-13,131.94000244140625
2012-12-14,132.3800048828125
2012-12-17,138.8699951171875
2012-12-18,139.24000549316406
2012-12-19,137.91000366210938
2012-12-20,137.41000366210938
2012-12-21,137.8800048828125
2012-12-24,137.75
2012-12-26,135.72999572753906
2012-12-27,134.85000610351562
2012-12-28,132.97999572753906
2012-12-31,134.4499969482422
2013-01-02,139.44000244140625
2013-01-03,141.25
2013-01-04,137.3699951171875
2013-01-07,135.83999633789062
2013-01-08,134.72000122070312
2013-01-09,136.0
2013-01-10,137.0
2013-01-11,137.57000732421875
2013-01-14,138.55999755859375
2013-01-15,139.8300018310547
2013-01-16,139.67999267578125
2013-01-17,142.05999755859375
2013-01-18,142.85000610351562
2013-01-22,143.77999877929688
2013-01-23,144.14999389648438
2013-01-24,145.77000427246094
2013-01-25,144.1699981689453
2013-01-28,142.0500030517578
2013-01-29,140.8000030517578
2013-01-30,141.50999450683594
2013-01-31,140.33999633789062
2013-02-01,140.75
2013-02-04,140.05999755859375
2013-02-05,141.0
2013-02-06,139.07000732421875
2013-02-07,139.57000732421875
2013-02-08,139.6999969482422
2013-02-11,141.5
2013-02-12,142.82000732421875
2013-02-13,142.58999633789062
2013-02-14,146.16000366210938
2013-02-15,147.52999877929688
2013-02-19,157.72000122070312
2013-02-20,152.94000244140625
2013-02-21,149.92999267578125
2013-02-22,152.97000122070312
2013-02-25,157.72999572753906
2013-02-26,157.85000610351562
2013-02-27,155.9600067138672
2013-02-28,155.42999267578125
2013-03-01,155.47000122070312
2013-03-04,155.36000061035156
2013-03-05,159.08999633789062
2013-03-06,157.44000244140625
2013-03-07,156.19000244140625
2013-03-08,157.02999877929688
2013-03-11,158.13999938964844
2013-03-12,157.63999938964844
2013-03-13,158.1999969482422
2013-03-14,159.1199951171875
2013-03-15,159.8300018310547
2013-03-18,160.61000061035156
2013-03-19,163.49000549316406
2013-03-20,162.75
2013-03-21,161.47000122070312
2013-03-22,159.5500030517578
2013-03-25,159.52999877929688
2013-03-26,159.64999389648438
2013-03-27,159.9600067138672
2013-03-28,159.63999938964844
2013-04-01,159.47999572753906
2013-04-02,159.89999389648438
2013-04-03,156.52999877929688
2013-04-04,156.1699981689453
2013-04-05,154.24000549316406
2013-04-08,155.47999572753906
2013-04-09,152.58999633789062
2013-04-10,154.52000427246094
2013-04-11,155.3800048828125
2013-04-12,157.5
2013-04-15,159.42999267578125
2013-04-16,160.97000122070312
2013-04-17,158.77999877929688
2013-04-18,159.50999450683594
2013-04-19,166.11000061035156
2013-04-22,166.47999572753906
2013-04-23,168.75999450683594
2013-04-24,167.25
2013-04-25,167.63999938964844
2013-04-26,168.77000427246094
2013-04-29,170.57000732421875
2013-04-30,169.32000732421875
2013-05-01,166.02999877929688
2013-05-02,146.72000122070312
2013-05-03,149.1199951171875
2013-05-06,147.91000366210938
2013-05-07,150.99000549316406
2013-05-08,149.0500030517578
2013-05-09,145.22000122070312
2013-05-10,145.52999877929688
2013-05-13,146.47999572753906
2013-05-14,150.27000427246094
2013-05-15,152.13999938964844
2013-05-16,153.7899932861328
2013-05-17,155.25999450683594
2013-05-20,153.9600067138672
2013-05-21,153.3300018310547
2013-05-22,150.3800048828125
2013-05-23,152.3699951171875
2013-05-24,150.19000244140625
2013-05-28,151.49000549316406
2013-05-29,149.8300018310547
2013-05-30,150.11000061035156
2013-05-31,152.83999633789062
2013-06-03,154.08999633789062
2013-06-04,153.67999267578125
2013-06-05,153.44000244140625
2013-06-06,153.0399932861328
2013-06-07,156.74000549316406
2013-06-10,155.25999450683594
2013-06-11,156.49000549316406
2013-06-12,165.05999755859375
2013-06-13,167.3300018310547
2013-06-14,165.82000732421875
2013-06-17,170.11000061035156
2013-06-18,171.52999877929688
2013-06-19,170.35000610351562
2013-06-20,165.9600067138672
2013-06-21,168.5
2013-06-24,169.3800048828125
2013-06-25,172.8300018310547
2013-06-26,171.92999267578125
2013-06-27,171.75
2013-06-28,170.63999938964844
2013-07-01,173.74000549316406
2013-07-02,174.35000610351562
2013-07-03,174.5800018310547
2013-07-05,175.4600067138672
2013-07-08,177.66000366210938
2013-07-09,178.3699951171875
2013-07-10,179.27000427246094
2013-07-11,179.91000366210938
2013-07-12,180.1999969482422
2013-07-15,180.72000122070312
2013-07-16,180.19000244140625
2013-07-17,179.83999633789062
2013-07-18,178.5399932861328
2013-07-19,179.72000122070312
2013-07-22,180.0
2013-07-23,179.8699951171875
2013-07-24,179.35000610351562
2013-07-25,180.2100067138672
2013-07-26,179.3000030517578
2013-07-29,181.58999633789062
2013-07-30,180.4499969482422
2013-07-31,178.97999572753906
2013-08-01,204.1699981689453
2013-08-02,204.4199981689453
2013-08-05,213.24000549316406
2013-08-06,210.72000122070312
2013-08-07,209.8699951171875
2013-08-08,212.1300048828125
2013-08-09,211.39999389648438
2013-08-12,211.64999389648438
2013-08-13,214.07000732421875
2013-08-14,211.6999969482422
2013-08-15,205.4499969482422
2013-08-16,205.61000061035156
2013-08-19,205.5
2013-08-20,205.7899932861328
2013-08-21,205.39999389648438
2013-08-22,207.97000122070312
2013-08-23,213.08999633789062
2013-08-26,212.47000122070312
2013-08-27,205.77000427246094
2013-08-28,207.55999755859375
2013-08-29,213.75999450683594
2013-08-30,211.83999633789062
2013-09-03,218.6699981689453
2013-09-04,220.77999877929688
2013-09-05,223.57000732421875
2013-09-06,224.4199981689453
2013-09-09,226.07000732421875
2013-09-10,226.7899932861328
2013-09-11,224.4199981689453
2013-09-12,226.69000244140625
2013-09-13,227.86000061035156
2013-09-16,231.99000549316406
2013-09-17,238.72999572753906
2013-09-18,245.47999572753906
2013-09-19,248.97000122070312
2013-09-20,247.97999572753906
2013-09-23,243.0
2013-09-24,242.35000610351562
2013-09-25,245.50999450683594
2013-09-26,246.86000061035156
2013-09-27,244.6300048828125
2013-09-30,244.2100067138672
2013-10-01,244.9499969482422
2013-10-02,242.99000549316406
2013-10-03,240.9499969482422
2013-10-04,241.27999877929688
2013-10-07,237.8000030517578
2013-10-08,229.13999938964844
2013-10-09,228.10000610351562
2013-10-10,233.1699981689453
2013-10-11,238.3800048828125
