Date,FNF
2010-05-12,5.193691253662109
2010-05-13,5.162815093994141
2010-05-14,5.035888671875
2010-05-17,5.09077787399292
2010-05-18,5.035888671875
2010-05-19,5.018738269805908
2010-05-20,4.823202133178711
2010-05-21,4.87122917175293
2010-05-24,4.833493232727051
2010-05-25,4.867798805236816
2010-05-26,4.830061435699463
2010-05-27,4.977572441101074
2010-05-28,4.946700096130371
2010-06-01,4.79918909072876
2010-06-02,4.854075908660889
2010-06-03,4.8369245529174805
2010-06-04,4.682553768157959
2010-06-07,4.641387939453125
2010-06-08,4.6688313484191895
2010-06-09,4.617376327514648
2010-06-10,4.655110836029053
2010-06-11,4.6859846115112305
2010-06-14,4.765939235687256
2010-06-15,4.84589147567749
2010-06-16,4.772891044616699
2010-06-17,4.807652473449707
2010-06-18,4.755509376525879
2010-06-21,4.717271327972412
2010-06-22,4.734653949737549
2010-06-23,4.685983657836914
2010-06-24,4.581699848175049
2010-06-25,4.679032325744629
2010-06-28,4.6755571365356445
2010-06-29,4.487839698791504
2010-06-30,4.515650272369385
2010-07-01,4.456552028656006
2010-07-02,4.456552028656006
2010-07-06,4.456552028656006
2010-07-07,4.619935989379883
2010-07-08,4.661652565002441
2010-07-09,4.745081424713135
2010-07-12,4.717271327972412
2010-07-13,4.8702263832092285
2010-07-14,4.831987380981445
2010-07-15,4.814607620239258
2010-07-16,4.612983703613281
2010-07-19,4.609505653381348
2010-07-20,4.793750286102295
2010-07-21,4.70684289932251
2010-07-22,5.117042064666748
2010-07-23,5.151802062988281
2010-07-26,5.196991920471191
2010-07-27,5.203948497772217
2010-07-28,5.141373634338379
2010-07-29,5.155278205871582
2010-07-30,5.134420871734619
2010-08-02,5.273469924926758
2010-08-03,5.1483259201049805
2010-08-04,5.137897491455078
2010-08-05,5.110086441040039
2010-08-06,5.117042064666748
2010-08-09,5.1448493003845215
2010-08-10,5.1031341552734375
2010-08-11,4.9119415283203125
2010-08-12,4.90151309967041
2010-08-13,4.894559383392334
2010-08-16,5.078801155090332
2010-08-17,5.106609344482422
2010-08-18,5.155278205871582
2010-08-19,5.099659442901611
2010-08-20,5.130943775177002
2010-08-23,5.1031341552734375
2010-08-24,5.0266571044921875
2010-08-25,5.0718488693237305
2010-08-26,5.037086486816406
2010-08-27,5.110086441040039
2010-08-30,5.016228199005127
2010-08-31,5.040560722351074
2010-09-01,5.110086441040039
2010-09-02,5.1031341552734375
2010-09-03,5.183088302612305
2010-09-07,5.0753254890441895
2010-09-08,5.099659442901611
2010-09-09,5.113561153411865
2010-09-10,5.155278205871582
2010-09-13,5.269995212554932
2010-09-14,5.336835861206055
2010-09-15,5.326283931732178
2010-09-16,5.322765827178955
2010-09-17,5.354428291320801
2010-09-20,5.393125534057617
2010-09-21,5.326283931732178
2010-09-22,5.301657676696777
2010-09-23,5.312212944030762
2010-09-24,5.50218391418457
2010-09-27,5.382572174072266
2010-09-28,5.547919273376465
2010-09-29,5.516258239746094
2010-09-30,5.5268120765686035
2010-10-01,5.291104316711426
2010-10-04,5.206671237945557
2010-10-05,5.196115970611572
2010-10-06,5.12575626373291
2010-10-07,5.0483622550964355
2010-10-08,5.041324138641357
2010-10-11,4.967445373535156
2010-10-12,5.17852783203125
2010-10-13,5.2137064933776855
2010-10-14,5.160937786102295
2010-10-15,5.118721008300781
2010-10-18,5.139828681945801
2010-10-19,5.0976128578186035
2010-10-20,5.185563564300537
2010-10-21,4.566390514373779
2010-10-22,4.496031761169434
2010-10-25,4.615644454956055
2010-10-26,4.735256671905518
2010-10-27,4.587500095367432
2010-10-28,4.643787384033203
2010-10-29,4.710631370544434
2010-11-01,4.693040370941162
2010-11-02,4.816171646118164
2010-11-03,4.735256671905518
2010-11-04,4.851352691650391
2010-11-05,4.9604105949401855
2010-11-08,4.854869842529297
2010-11-09,4.795062065124512
2010-11-10,4.949855804443359
2010-11-11,4.883015155792236
2010-11-12,4.840796947479248
2010-11-15,4.833760738372803
2010-11-16,4.756365776062012
2010-11-17,4.879494667053223
2010-11-18,4.879494667053223
2010-11-19,4.868940830230713
2010-11-22,4.840796947479248
2010-11-23,4.851352691650391
2010-11-24,4.868940830230713
2010-11-26,4.8091349601745605
2010-11-29,4.795062065124512
2010-11-30,4.749329566955566
2010-12-01,4.812653064727783
2010-12-02,4.847832679748535
2010-12-03,4.883015155792236
2010-12-06,4.868940830230713
2010-12-07,4.890326976776123
2010-12-08,4.897457122802734
2010-12-09,4.9402289390563965
2010-12-10,4.9723076820373535
2010-12-13,4.983001232147217
2010-12-14,4.9723076820373535
2010-12-15,4.911713600158691
2010-12-16,4.925971508026123
2010-12-17,4.94379186630249
2010-12-20,4.915278911590576
2010-12-21,4.929534912109375
2010-12-22,4.936664581298828
2010-12-23,4.92240571975708
2010-12-27,4.883199214935303
2010-12-28,4.858249187469482
2010-12-29,4.918842792510986
2010-12-30,4.908148765563965
2010-12-31,4.876070499420166
2011-01-03,4.883199214935303
2011-01-04,4.858249187469482
2011-01-05,4.851120471954346
2011-01-06,4.843991756439209
2011-01-07,4.676466464996338
2011-01-10,4.683594226837158
2011-01-11,4.70854377746582
2011-01-12,4.7121076583862305
2011-01-13,4.765574932098389
2011-01-14,4.854683876037598
2011-01-18,4.854683876037598
2011-01-19,4.776266574859619
2011-01-20,4.897457122802734
2011-01-21,4.936664581298828
2011-01-24,4.929534912109375
2011-01-25,4.961614608764648
2011-01-26,5.000823974609375
2011-01-27,5.043595790863037
2011-01-28,4.968743801116943
2011-01-31,4.7940897941589355
2011-02-01,4.843991756439209
2011-02-02,4.876070499420166
2011-02-03,4.9402289390563965
2011-02-04,4.990131378173828
2011-02-07,4.983001232147217
2011-02-08,5.029339790344238
2011-02-09,4.947357654571533
2011-02-10,4.979435443878174
2011-02-11,5.004387378692627
2011-02-14,4.925971508026123
2011-02-15,5.007952690124512
2011-02-16,4.997259140014648
2011-02-17,5.057854652404785
2011-02-18,5.082803726196289
2011-02-22,4.99369478225708
2011-02-23,4.872506618499756
2011-02-24,4.861811637878418
2011-02-25,4.9402289390563965
2011-02-28,4.936664581298828
2011-03-01,4.883199214935303
2011-03-02,4.897457122802734
2011-03-03,5.011515140533447
2011-03-04,5.018643379211426
2011-03-07,5.011515140533447
2011-03-08,5.011515140533447
2011-03-09,5.040031433105469
2011-03-10,4.95092248916626
2011-03-11,4.965180397033691
2011-03-14,4.933101177215576
2011-03-15,4.940291404724121
2011-03-16,4.9438886642456055
2011-03-17,4.929506778717041
2011-03-18,4.9438886642456055
2011-03-21,5.062539577484131
2011-03-22,5.005012035369873
2011-03-23,4.96545934677124
2011-03-24,4.972651481628418
2011-03-25,4.958270072937012
2011-03-28,4.947482109069824
2011-03-29,4.9942240715026855
2011-03-30,5.091305255889893
2011-03-31,5.0805182456970215
2011-04-01,5.188385009765625
2011-04-04,5.249508857727051
2011-04-05,5.317824363708496
2011-04-06,5.2926554679870605
2011-04-07,5.245913505554199
2011-04-08,5.2962517738342285
2011-04-11,5.339396953582764
2011-04-12,5.307036399841309
2011-04-13,5.310633182525635
2011-04-14,5.303442001342773
2011-04-15,5.37175989151001
2011-04-18,5.307036399841309
2011-04-19,5.317824363708496
2011-04-20,5.339396953582764
2011-04-21,5.375352382659912
2011-04-25,5.342992782592773
2011-04-26,5.404117584228516
2011-04-27,5.458052158355713
2011-04-28,5.357375621795654
2011-04-29,5.551535606384277
2011-05-02,5.5191755294799805
2011-05-03,5.508388519287109
2011-05-04,5.5011982917785645
2011-05-05,5.494008541107178
2011-05-06,5.522772789001465
2011-05-09,5.540748119354248
2011-05-10,5.60187292098999
2011-05-11,5.627042770385742
2011-05-12,5.684569835662842
2011-05-13,5.673785209655762
2011-05-16,5.637829780578613
2011-05-17,5.630638599395752
2011-05-18,5.731314182281494
2011-05-19,5.637829780578613
2011-05-20,5.587489604949951
2011-05-23,5.587489604949951
2011-05-24,5.5946831703186035
2011-05-25,5.598275184631348
2011-05-26,5.641423225402832
2011-05-27,5.684569835662842
2011-05-31,5.745697498321533
2011-06-01,5.695357322692871
2011-06-02,5.641423225402832
2011-06-03,5.6198530197143555
2011-06-06,5.591087818145752
2011-06-07,5.565917491912842
2011-06-08,5.558727264404297
2011-06-09,5.511983394622803
2011-06-10,5.436478137969971
2011-06-13,5.454455375671387
2011-06-14,5.476201057434082
2011-06-15,5.443583965301514
2011-06-16,5.4580817222595215
2011-06-17,5.461703777313232
2011-06-20,5.5269389152526855
2011-06-21,5.610297203063965
2011-06-22,5.613922595977783
2011-06-23,5.581303119659424
2011-06-24,5.584927558898926
2011-06-27,5.6030497550964355
2011-06-28,5.668283462524414
2011-06-29,5.719023704528809
2011-06-30,5.704527378082275
2011-07-01,5.798758506774902
2011-07-05,5.72989559173584
2011-07-06,5.838624000549316
2011-07-07,5.624795913696289
2011-07-08,5.639291286468506
2011-07-11,5.581303119659424
2011-07-12,5.632041931152344
2011-07-13,5.69727897644043
2011-07-14,5.632041931152344
2011-07-15,5.646539688110352
2011-07-18,5.690029621124268
2011-07-19,5.787885665893555
2011-07-20,5.780640125274658
2011-07-21,5.806005477905273
2011-07-22,5.784259796142578
2011-07-25,5.711773872375488
2011-07-26,6.037957668304443
2011-07-27,5.896611213684082
2011-07-28,5.943726062774658
2011-07-29,5.9074811935424805
2011-08-01,5.882113456726074
2011-08-02,5.831374645233154
2011-08-03,5.813253402709961
2011-08-04,5.592175483703613
2011-08-05,5.682781219482422
2011-08-08,5.323983192443848
2011-08-09,5.671909809112549
2011-08-10,5.476201057434082
2011-08-11,5.9074811935424805
2011-08-12,5.787885665893555
2011-08-15,5.896611213684082
2011-08-16,5.867616176605225
2011-08-17,5.914731502532959
2011-08-18,5.787885665893555
2011-08-19,5.72989559173584
2011-08-22,5.784259796142578
2011-08-23,5.838624000549316
2011-08-24,5.885736465454102
2011-08-25,5.758889198303223
2011-08-26,5.780640125274658
2011-08-29,5.965471267700195
2011-08-30,6.164801597595215
2011-08-31,6.157557010650635
2011-09-01,6.157557010650635
2011-09-02,6.0125861167907715
2011-09-06,5.979968547821045
2011-09-07,6.17930269241333
2011-09-08,6.204669952392578
2011-09-09,5.903859615325928
2011-09-12,5.9074811935424805
2011-09-13,5.918356418609619
2011-09-14,5.965821743011475
2011-09-15,5.987727642059326
2011-09-16,5.943914890289307
2011-09-19,5.845335006713867
2011-09-20,5.816126346588135
2011-09-21,5.611668109893799
2011-09-22,5.721198558807373
2011-09-23,5.622620582580566
2011-09-26,5.666435241699219
2011-09-27,5.589761257171631
2011-09-28,5.498485565185547
2011-09-29,5.648179531097412
2011-09-30,5.542295932769775
2011-10-03,5.228309154510498
2011-10-04,5.472927093505859
2011-10-05,5.534994602203369
2011-10-06,5.593412399291992
2011-10-07,5.4546732902526855
2011-10-10,5.677389144897461
2011-10-11,5.651829242706299
2011-10-12,5.735803127288818
2011-10-13,5.691989898681641
2011-10-14,5.732151508331299
2011-10-17,5.553252220153809
2011-10-18,5.786917686462402
2011-10-19,5.662782669067383
2011-10-20,5.469278812408447
2011-10-21,5.538646221160889
2011-10-24,5.662782669067383
2011-10-25,5.505787372589111
2011-10-26,5.604366779327393
2011-10-27,5.77961540222168
2011-10-28,5.702944755554199
2011-10-31,5.63722562789917
2011-11-01,5.458324432373047
2011-11-02,5.505787372589111
2011-11-03,5.586112022399902
2011-11-04,5.575159072875977
2011-11-07,5.593412399291992
2011-11-08,5.702944755554199
2011-11-09,5.524041652679443
2011-11-10,5.571506023406982
2011-11-11,5.644528865814209
2011-11-14,5.538646221160889
2011-11-15,5.651829242706299
2011-11-16,5.56420373916626
2011-11-17,5.502137660980225
2011-11-18,5.534994602203369
2011-11-21,5.469278812408447
2011-11-22,5.509439468383789
2011-11-23,5.392603397369385
2011-11-25,5.443719863891602
2011-11-28,5.534994602203369
2011-11-29,5.55690336227417
2011-11-30,5.794219493865967
2011-12-01,5.8307318687438965
2011-12-02,5.761361598968506
2011-12-05,5.889148235321045
2011-12-06,5.827080249786377
2011-12-07,5.8781962394714355
2011-12-08,5.754058837890625
2011-12-09,5.856287956237793
2011-12-12,5.775964736938477
2011-12-13,5.63722562789917
2011-12-14,5.677700996398926
2011-12-15,5.736577033996582
2011-12-16,5.67402458190918
2011-12-19,5.5930705070495605
2011-12-20,5.766014099121094
2011-12-21,5.869046211242676
2011-12-22,5.850646495819092
2011-12-23,5.9168806076049805
2011-12-27,6.012551784515381
2011-12-28,5.865363597869873
2011-12-29,5.924239635467529
2011-12-30,5.861683368682861
2012-01-03,5.887442588806152
2012-01-04,5.861683368682861
2012-01-05,6.0603861808776855
2012-01-06,5.964715003967285
2012-01-09,5.9168806076049805
2012-01-10,5.964715003967285
2012-01-11,6.01991081237793
2012-01-12,6.034628391265869
2012-01-13,6.086143970489502
2012-01-17,6.097182750701904
2012-01-18,6.211252212524414
2012-01-19,6.439389228820801
2012-01-20,6.512982368469238
2012-01-23,6.4872260093688965
2012-01-24,6.568178176879883
2012-01-25,6.6785688400268555
2012-01-26,6.715363025665283
2012-01-27,6.6785688400268555
2012-01-30,6.667529582977295
2012-01-31,6.6932878494262695
2012-02-01,6.770560264587402
2012-02-02,6.748479843139648
2012-02-03,6.781599998474121
2012-02-06,6.715363025665283
2012-02-07,6.719043254852295
2012-02-08,6.6601715087890625
2012-02-09,6.586577415466309
2012-02-10,6.512982368469238
2012-02-13,6.509303569793701
2012-02-14,6.446750640869141
2012-02-15,6.490904808044434
2012-02-16,6.468825817108154
2012-02-17,6.457788467407227
2012-02-21,6.454108715057373
2012-02-22,6.446750640869141
2012-02-23,6.439389228820801
2012-02-24,6.476186752319336
2012-02-27,6.490904808044434
2012-02-28,6.428350925445557
2012-02-29,6.351078510284424
2012-03-01,6.468825817108154
2012-03-02,6.3731560707092285
2012-03-05,6.468825817108154
2012-03-06,6.413632869720459
2012-03-07,6.40627384185791
2012-03-08,6.520343780517578
2012-03-09,6.524023056030273
2012-03-12,6.505623817443848
2012-03-13,6.649128437042236
2012-03-14,6.49337911605835
2012-03-15,6.552711486816406
2012-03-16,6.441460132598877
2012-03-19,6.478544235229492
2012-03-20,6.471126556396484
2012-03-21,6.4451704025268555
2012-03-22,6.408087253570557
2012-03-23,6.448878288269043
2012-03-26,6.59721040725708
2012-03-27,6.6194634437561035
2012-03-28,6.6602559089660645
2012-03-29,6.682506561279297
2012-03-30,6.686214447021484
2012-04-02,6.693630695343018
2012-04-03,6.741840839385986
2012-04-04,6.727003574371338
2012-04-05,6.752964496612549
2012-04-09,6.682506561279297
2012-04-10,6.571255207061768
2012-04-11,6.56383752822876
2012-04-12,6.730715274810791
2012-04-13,6.83083963394165
2012-04-16,6.871635913848877
2012-04-17,6.945798873901367
2012-04-18,6.923550605773926
2012-04-19,6.945798873901367
2012-04-20,6.982883453369141
2012-04-23,6.905007362365723
2012-04-24,7.060759544372559
2012-04-25,7.116386890411377
2012-04-26,7.183135509490967
2012-04-27,7.172011852264404
2012-04-30,7.146053791046143
2012-05-01,7.242470741271973
2012-05-02,7.2016777992248535
2012-05-03,7.157175540924072
2012-05-04,7.064468860626221
2012-05-07,7.086719512939453
2012-05-08,7.108968734741211
2012-05-09,7.138636589050293
2012-05-10,7.1423444747924805
2012-05-11,7.123802185058594
2012-05-14,7.086719512939453
2012-05-15,7.1275105476379395
2012-05-16,7.064468860626221
2012-05-17,6.9680495262146
2012-05-18,6.8790507316589355
2012-05-21,6.901300430297852
2012-05-22,6.9569268226623535
2012-05-23,6.945798873901367
2012-05-24,7.053343772888184
2012-05-25,7.023675918579102
2012-05-29,7.123802185058594
2012-05-30,6.990298748016357
2012-05-31,6.9865922927856445
2012-06-01,6.897592544555664
2012-06-04,6.864220142364502
2012-06-05,6.908716678619385
2012-06-06,7.045928478240967
2012-06-07,7.079302787780762
2012-06-08,7.238762855529785
2012-06-11,7.101553916931152
2012-06-12,7.190553665161133
2012-06-13,7.156936168670654
2012-06-14,7.250320911407471
2012-06-15,7.2577900886535645
2012-06-18,7.254054069519043
2012-06-19,7.171878337860107
2012-06-20,7.1307878494262695
2012-06-21,7.100906848907471
2012-06-22,7.104642868041992
2012-06-25,7.059818267822266
2012-06-26,7.029932022094727
2012-06-27,7.085964202880859
2012-06-28,7.149464130401611
2012-06-29,7.19428825378418
2012-07-02,7.224171161651611
2012-07-03,7.242849349975586
2012-07-05,7.227907657623291
2012-07-06,7.216702938079834
2012-07-09,7.198023796081543
2012-07-10,7.119582176208496
2012-07-11,7.1382598876953125
2012-07-12,7.078494071960449
2012-07-13,7.19428825378418
2012-07-16,7.123316764831543
2012-07-17,7.145728588104248
2012-07-18,7.134524822235107
2012-07-19,7.112109661102295
2012-07-20,7.029932022094727
2012-07-23,6.981373310089111
2012-07-24,6.902933120727539
2012-07-25,6.914140701293945
2012-07-26,6.921611309051514
2012-07-27,6.936550617218018
2012-07-30,7.026198863983154
2012-07-31,6.955226898193359
2012-08-01,6.891724586486816
2012-08-02,6.854372978210449
2012-08-03,6.887988567352295
2012-08-06,6.910401344299316
2012-08-07,7.000051975250244
2012-08-08,6.981373310089111
2012-08-09,6.992580890655518
2012-08-10,7.048611164093018
2012-08-13,7.041140556335449
2012-08-14,7.052344799041748
2012-08-15,7.115847587585449
2012-08-16,7.123316764831543
2012-08-17,7.160670280456543
2012-08-20,7.1382598876953125
2012-08-21,7.052344799041748
2012-08-22,6.99631404876709
2012-08-23,6.914140701293945
2012-08-24,7.115847587585449
2012-08-27,7.037404537200928
2012-08-28,6.992580890655518
2012-08-29,7.048611164093018
2012-08-30,7.0635528564453125
2012-08-31,7.037404537200928
2012-09-04,7.071022987365723
2012-09-05,7.19428825378418
2012-09-06,7.332500457763672
2012-09-07,7.302614688873291
2012-09-10,7.39225959777832
2012-09-11,7.399730682373047
2012-09-12,7.478734970092773
2012-09-13,7.463687419891357
2012-09-14,7.474969387054443
2012-09-17,7.418541431427002
2012-09-18,7.497542858123779
2012-09-19,7.55773401260376
2012-09-20,7.6517815589904785
2012-09-21,7.78721284866333
2012-09-24,7.971549034118652
2012-09-25,7.960263729095459
2012-09-26,7.945211410522461
2012-09-27,8.076882362365723
2012-09-28,8.046788215637207
2012-10-01,8.099453926086426
2012-10-02,8.137072563171387
2012-10-03,8.219833374023438
2012-10-04,8.415453910827637
2012-10-05,8.50197982788086
2012-10-08,8.558411598205566
2012-10-09,8.471887588500977
2012-10-10,8.456836700439453
2012-10-11,8.547126770019531
2012-10-12,8.471887588500977
2012-10-15,8.494460105895996
2012-10-16,8.637410163879395
2012-10-17,8.705124855041504
2012-10-18,8.588504791259766
2012-10-19,8.505743980407715
2012-10-22,8.543363571166992
2012-10-23,8.438028335571289
2012-10-24,8.404170036315918
2012-10-25,8.204789161682129
2012-10-26,8.035499572753906
2012-10-31,8.05431079864502
2012-11-01,8.223599433898926
2012-11-02,8.137072563171387
2012-11-05,8.23864459991455
2012-11-06,8.407936096191406
2012-11-07,8.456836700439453
2012-11-08,8.49821949005127
2012-11-09,8.607316017150879
2012-11-12,8.648699760437012
2012-11-13,8.697598457336426
2012-11-14,8.633649826049805
2012-11-15,8.38912296295166
2012-11-16,8.44555377960205
2012-11-19,8.614837646484375
2012-11-20,8.622364044189453
2012-11-21,8.825506210327148
2012-11-23,8.900747299194336
2012-11-26,8.927080154418945
2012-11-27,8.979747772216797
2012-11-28,8.994796752929688
2012-11-29,9.088844299316406
2012-11-30,9.107654571533203
2012-12-03,9.043699264526367
2012-12-04,9.002317428588867
2012-12-05,8.889461517333984
2012-12-06,8.844318389892578
2012-12-07,8.787890434265137
2012-12-10,8.833032608032227
2012-12-11,8.81045913696289
2012-12-12,8.829400062561035
2012-12-13,8.730916976928711
2012-12-14,8.640008926391602
2012-12-17,8.677884101867676
2012-12-18,8.821820259094238
2012-12-19,8.723340034484863
2012-12-20,8.935457229614258
2012-12-21,8.97712516784668
2012-12-24,8.935457229614258
2012-12-26,9.052882194519043
2012-12-27,8.973337173461914
2012-12-28,8.905157089233398
2012-12-31,8.920307159423828
2013-01-02,9.340753555297852
2013-01-03,9.257424354553223
2013-01-04,9.261212348937988
2013-01-07,9.302874565124512
2013-01-08,9.299084663391113
2013-01-09,9.480904579162598
2013-01-10,9.647566795349121
2013-01-11,9.545296669006348
2013-01-14,9.68923282623291
2013-01-15,9.685444831848145
2013-01-16,9.647566795349121
2013-01-17,9.787717819213867
2013-01-18,9.81423282623291
2013-01-22,9.867260932922363
2013-01-23,9.878623008728027
2013-01-24,9.746050834655762
2013-01-25,9.530143737792969
2013-01-28,9.461963653564453
2013-01-29,9.473325729370117
2013-01-30,9.53772258758545
2013-01-31,9.507417678833008
2013-02-01,9.564238548278809
2013-02-04,9.461963653564453
2013-02-05,9.575599670410156
2013-02-06,9.783927917480469
2013-02-07,9.799079895019531
2013-02-08,9.810441970825195
2013-02-11,9.776354789733887
2013-02-12,9.799079895019531
2013-02-13,9.783927917480469
2013-02-14,9.901354789733887
2013-02-15,9.79150676727295
2013-02-19,9.693022727966309
2013-02-20,9.658929824829102
2013-02-21,9.75362491607666
2013-02-22,9.799079895019531
2013-02-25,9.496054649353027
2013-02-26,9.514992713928223
2013-02-27,9.533934593200684
2013-02-28,9.44681453704834
2013-03-01,9.397571563720703
2013-03-04,9.408934593200684
2013-03-05,9.53772258758545
2013-03-06,9.533934593200684
2013-03-07,9.518780708312988
2013-03-08,9.450600624084473
2013-03-11,9.35590648651123
2013-03-12,9.348332405090332
2013-03-13,9.317831993103027
2013-03-14,9.2987642288208
2013-03-15,9.241581916809082
2013-03-18,9.153894424438477
2013-03-19,9.150077819824219
2013-03-20,9.07001781463623
2013-03-21,8.982324600219727
2013-03-22,9.115765571594238
2013-03-25,9.214890480041504
2013-03-26,9.336891174316406
2013-03-27,9.538956642150879
2013-03-28,9.6190185546875
2013-04-01,9.57326889038086
2013-04-02,9.737208366394043
2013-04-03,9.657144546508789
2013-04-04,9.74864673614502
2013-04-05,9.93165111541748
2013-04-08,9.958334922790527
2013-04-09,9.985021591186523
2013-04-10,10.034584999084473
2013-04-11,10.137523651123047
2013-04-12,10.198525428771973
2013-04-15,9.935460090637207
2013-04-16,10.145149230957031
2013-04-17,9.996461868286133
2013-04-18,9.889711380004883
2013-04-19,10.023147583007812
2013-04-22,9.996461868286133
2013-04-23,10.156586647033691
2013-04-24,10.20996379852295
2013-04-25,10.19471263885498
2013-04-26,10.221399307250977
2013-04-29,10.179460525512695
2013-04-30,10.236651420593262
2013-05-01,10.04602336883545
2013-05-02,9.672396659851074
2013-05-03,9.550394058227539
2013-05-06,9.699085235595703
2013-05-07,9.904961585998535
2013-05-08,10.049837112426758
2013-05-09,10.068899154663086
2013-05-10,9.924022674560547
2013-05-13,9.790583610534668
2013-05-14,9.702895164489746
2013-05-15,9.760083198547363
2013-05-16,9.71052074432373
2013-05-17,9.74483585357666
2013-05-20,9.714334487915039
2013-05-21,9.721959114074707
2013-05-22,9.291141510009766
2013-05-23,9.817270278930664
2013-05-24,9.981213569641113
2013-05-28,9.924022674560547
2013-05-29,9.954522132873535
2013-05-30,10.110838890075684
2013-05-31,10.03077220916748
2013-06-03,10.04602336883545
2013-06-04,9.908772468566895
2013-06-05,9.68001937866211
2013-06-06,9.889711380004883
2013-06-07,9.821084022521973
2013-06-10,9.695273399353027
2013-06-11,9.325456619262695
2013-06-12,9.202649116516113
2013-06-13,9.367671012878418
2013-06-14,9.348482131958008
2013-06-17,9.344642639160156
2013-06-18,9.275564193725586
2013-06-19,8.926340103149414
2013-06-20,8.630842208862305
2013-06-21,8.688406944274902
2013-06-24,8.561765670776367
2013-06-25,8.657707214355469
2013-06-26,8.830398559570312
2013-06-27,9.099032402038574
2013-06-28,9.137409210205078
2013-07-01,9.12973690032959
2013-07-02,9.049142837524414
2013-07-03,9.133576393127441
2013-07-05,9.194977760314941
2013-07-08,9.141247749328613
2013-07-09,9.1796236038208
2013-07-10,8.960880279541016
2013-07-11,9.194977760314941
2013-07-12,9.214168548583984
2013-07-15,9.313942909240723
2013-07-16,9.214168548583984
2013-07-17,9.452099800109863
2013-07-18,9.448258399963379
2013-07-19,9.398370742797852
2013-07-22,9.455933570861816
2013-07-23,9.44058609008789
2013-07-24,9.398370742797852
2013-07-25,9.44058609008789
2013-07-26,9.505824089050293
2013-07-29,9.494311332702637
2013-07-30,9.344642639160156
2013-07-31,9.39453411102295
2013-08-01,9.605603218078613
2013-08-02,9.647815704345703
2013-08-05,9.609441757202148
2013-08-06,9.48663330078125
2013-08-07,9.356156349182129
2013-08-08,9.386857986450195
2013-08-09,9.436748504638672
2013-08-12,9.528849601745605
2013-08-13,9.444422721862793
2013-08-14,9.444422721862793
2013-08-15,9.37918472290039
2013-08-16,9.37918472290039
2013-08-19,9.248700141906738
2013-08-20,9.287078857421875
2013-08-21,9.287078857421875
2013-08-22,9.317781448364258
2013-08-23,9.390694618225098
2013-08-26,9.413722038269043
2013-08-27,9.256378173828125
2013-08-28,9.225676536560059
2013-08-29,9.221839904785156
2013-08-30,9.099032402038574
2013-09-03,9.421392440795898
2013-09-04,9.44058609008789
2013-09-05,9.409883499145508
2013-09-06,9.505824089050293
