Date,BBSI
2010-10-01,2.939182758331299
2010-10-04,2.876854419708252
2010-10-05,3.069683313369751
2010-10-06,3.0735788345336914
2010-10-07,3.04825758934021
2010-10-08,3.0599451065063477
2010-10-11,3.1125338077545166
2010-10-12,3.110586643218994
2010-10-13,3.155385732650757
2010-10-14,3.1436989307403564
2010-10-15,3.130064010620117
2010-10-18,3.145646095275879
2010-10-19,3.0638391971588135
2010-10-20,3.0599451065063477
2010-10-21,3.030728340148926
2010-10-22,3.0502054691314697
2010-10-25,3.0579967498779297
2010-10-26,3.07163143157959
2010-10-27,2.9995644092559814
2010-10-28,2.9898245334625244
2010-10-29,2.9898245334625244
2010-11-01,2.983982563018799
2010-11-02,3.0093016624450684
2010-11-03,3.0404672622680664
2010-11-04,3.1203253269195557
2010-11-05,3.096951961517334
2010-11-08,3.075525999069214
2010-11-09,3.0385196208953857
2010-11-10,3.0638391971588135
2010-11-11,3.077474355697632
2010-11-12,3.0034589767456055
2010-11-15,3.0560495853424072
2010-11-16,2.921652317047119
2010-11-17,2.8593246936798096
2010-11-18,2.9138615131378174
2010-11-19,2.9158098697662354
2010-11-22,2.8729593753814697
2010-11-23,2.8494410514831543
2010-11-24,2.906273603439331
2010-11-26,2.9101943969726562
2010-11-29,2.9376299381256104
2010-11-30,2.906273603439331
2010-12-01,3.014058828353882
2010-12-02,3.108126401901245
2010-12-03,3.147320508956909
2010-12-06,3.1434009075164795
2010-12-07,3.204152822494507
2010-12-08,3.1943531036376953
2010-12-09,3.211991548538208
2010-12-10,3.3295748233795166
2010-12-13,3.26098370552063
2010-12-14,3.2296292781829834
2010-12-15,3.284501552581787
2010-12-16,3.3080179691314697
2010-12-17,3.233548402786255
2010-12-20,3.3236958980560303
2010-12-21,3.221790075302124
2010-12-22,3.204152822494507
2010-12-23,3.1434009075164795
2010-12-27,3.13556170463562
2010-12-28,3.1845550537109375
2010-12-29,3.1512396335601807
2010-12-30,3.0904884338378906
2010-12-31,3.0473744869232178
2011-01-03,3.129683017730713
2011-01-04,2.99054217338562
2011-01-05,2.953307628631592
2011-01-06,2.961146354675293
2011-01-07,2.918031930923462
2011-01-10,2.9356696605682373
2011-01-11,2.9748647212982178
2011-01-12,2.9964215755462646
2011-01-13,2.9454681873321533
2011-01-14,2.992502212524414
2011-01-18,2.9650657176971436
2011-01-19,2.827885150909424
2011-01-20,2.7573351860046387
2011-01-21,2.7592945098876953
2011-01-24,2.806328296661377
2011-01-25,2.8141655921936035
2011-01-26,2.9199914932250977
2011-01-27,2.9141128063201904
2011-01-28,2.8141655921936035
2011-01-31,2.884716033935547
2011-02-01,2.9337100982666016
2011-02-02,2.888636589050293
2011-02-03,2.9023547172546387
2011-02-04,2.908233642578125
2011-02-07,2.947427749633789
2011-02-08,2.9885823726654053
2011-02-09,2.968984603881836
2011-02-10,3.0023014545440674
2011-02-11,3.0199387073516846
2011-02-14,2.953307628631592
2011-02-15,2.9709434509277344
2011-02-16,2.982703924179077
2011-02-17,2.9964215755462646
2011-02-18,3.000340461730957
2011-02-22,2.906273603439331
2011-02-23,2.8648691177368164
2011-02-24,2.9043021202087402
2011-02-25,2.9220478534698486
2011-02-28,2.8766977787017822
2011-03-01,2.866839647293091
2011-03-02,2.8766977787017822
2011-03-03,2.971339702606201
2011-03-04,2.971339702606201
2011-03-07,2.9220478534698486
2011-03-08,2.991057872772217
2011-03-09,3.002887725830078
2011-03-10,2.9871129989624023
2011-03-11,2.989084482192993
2011-03-14,2.9871129989624023
2011-03-15,2.977255344390869
2011-03-16,2.9871129989624023
2011-03-17,2.95556640625
2011-03-18,2.979226589202881
2011-03-21,3.0265469551086426
2011-03-22,3.0226035118103027
2011-03-23,3.0955567359924316
2011-03-24,3.101471185684204
2011-03-25,3.168508291244507
2011-03-28,3.174423933029175
2011-03-29,3.0955567359924316
2011-03-30,3.1172447204589844
2011-03-31,3.1665377616882324
2011-04-01,3.0955567359924316
2011-04-04,3.091613531112671
2011-04-05,3.174423933029175
2011-04-06,3.259206533432007
2011-04-07,3.1645662784576416
2011-04-08,3.129074811935425
2011-04-11,3.103443145751953
2011-04-12,3.0580942630767822
2011-04-13,2.9634525775909424
2011-04-14,3.0778110027313232
2011-04-15,3.065981149673462
2011-04-18,3.048236131668091
2011-04-19,3.065981149673462
2011-04-20,3.13301944732666
2011-04-21,3.1093590259552
2011-04-25,3.0442922115325928
2011-04-26,3.048236131668091
2011-04-27,3.032461643218994
2011-04-28,3.2276597023010254
2011-04-29,3.178367853164673
2011-05-02,3.2454051971435547
2011-05-03,3.1823105812072754
2011-05-04,3.0975282192230225
2011-05-05,3.02063250541687
2011-05-06,3.0423202514648438
2011-05-09,3.0995001792907715
2011-05-10,3.156679153442383
2011-05-11,3.125131607055664
2011-05-12,3.2296314239501953
2011-05-13,3.2118871212005615
2011-05-16,3.1310462951660156
2011-05-17,3.1172447204589844
2011-05-18,3.1507647037506104
2011-05-19,3.121188163757324
2011-05-20,3.0640101432800293
2011-05-23,2.931906223297119
2011-05-24,2.9733119010925293
2011-05-25,2.9259910583496094
2011-05-26,2.979550838470459
2011-05-27,2.999389410018921
2011-05-31,3.031128168106079
2011-06-01,2.9180562496185303
2011-06-02,2.852593183517456
2011-06-03,2.741504669189453
2011-06-06,2.7613425254821777
2011-06-07,2.79506516456604
2011-06-08,2.8010168075561523
2011-06-09,2.7732443809509277
2011-06-10,2.741504669189453
2011-06-13,2.765310287475586
2011-06-14,2.852593183517456
2011-06-15,2.7732443809509277
2011-06-16,2.7930822372436523
2011-06-17,2.7672932147979736
2011-06-20,2.8446578979492188
2011-06-21,2.939877510070801
2011-06-22,2.8466427326202393
2011-06-23,2.777212142944336
2011-06-24,2.777212142944336
2011-06-27,2.797049045562744
2011-06-28,2.7910983562469482
2011-06-29,2.8049840927124023
2011-06-30,2.840691328048706
2011-07-01,2.939877510070801
2011-07-05,2.904170274734497
2011-07-06,2.9140875339508057
2011-07-07,2.9636809825897217
2011-07-08,2.9537627696990967
2011-07-11,2.8882999420166016
2011-07-12,2.9279754161834717
2011-07-13,2.9855029582977295
2011-07-14,2.947812080383301
2011-07-15,2.9359097480773926
2011-07-18,2.949795722961426
2011-07-19,3.009307622909546
2011-07-20,2.983518600463867
2011-07-21,3.0132744312286377
2011-07-22,3.003356456756592
2011-07-25,2.8882999420166016
2011-07-26,2.920038938522339
2011-07-27,2.9259908199310303
2011-07-28,2.979550838470459
2011-07-29,2.95971417427063
2011-08-01,3.076753854751587
2011-08-02,3.009307622909546
2011-08-03,3.04302978515625
2011-08-04,2.9855029582977295
2011-08-05,2.973600387573242
2011-08-08,2.7633261680603027
2011-08-09,2.9557459354400635
2011-08-10,2.596693515777588
2011-08-11,2.777212142944336
2011-08-12,2.719684362411499
2011-08-15,2.7692766189575195
2011-08-16,2.8129191398620605
2011-08-17,2.82680606842041
2011-08-18,2.676042318344116
2011-08-19,2.7712602615356445
2011-08-22,2.7990329265594482
2011-08-23,2.939877510070801
2011-08-24,2.880002498626709
2011-08-25,2.7881927490234375
2011-08-26,2.854055404663086
2011-08-29,2.870023012161255
2011-08-30,2.8480687141418457
2011-08-31,2.8560519218444824
2011-09-01,2.7442848682403564
2011-09-02,2.7582547664642334
2011-09-06,2.7043678760528564
2011-09-07,2.8061561584472656
2011-09-08,2.738297462463379
2011-09-09,2.7203338146209717
2011-09-12,2.8001677989959717
2011-09-13,2.8500638008117676
2011-09-14,2.893972873687744
2011-09-15,2.9338884353637695
2011-09-16,2.9738059043884277
2011-09-19,2.9199185371398926
2011-09-20,2.8560519218444824
2011-09-21,2.6963844299316406
2011-09-22,2.7243258953094482
2011-09-23,2.774221658706665
2011-09-26,2.7981719970703125
2011-09-27,2.8061561584472656
2011-09-28,2.7143476009368896
2011-09-29,2.7961764335632324
2011-09-30,2.782205581665039
2011-10-03,2.6943883895874023
2011-10-04,2.8360941410064697
2011-10-05,2.776217460632324
2011-10-06,2.772226572036743
2011-10-07,2.702371835708618
2011-10-10,2.804159164428711
2011-10-11,2.7881927490234375
2011-10-12,2.832102060317993
2011-10-13,2.8360941410064697
2011-10-14,2.8420796394348145
2011-10-17,2.774221658706665
2011-10-18,2.8380887508392334
2011-10-19,2.7921853065490723
2011-10-20,2.774221658706665
2011-10-21,2.8021633625030518
2011-10-24,2.8520593643188477
2011-10-25,2.6943883895874023
2011-10-26,3.0935568809509277
2011-10-27,3.3190865516662598
2011-10-28,3.2512283325195312
2011-10-31,3.167402982711792
2011-11-01,3.095552682876587
2011-11-02,3.1733906269073486
2011-11-03,3.253225088119507
2011-11-04,3.197340488433838
2011-11-07,3.3490242958068848
2011-11-08,3.472766637802124
2011-11-09,3.3929333686828613
2011-11-10,3.4567997455596924
2011-11-11,3.4548048973083496
2011-11-14,3.52066707611084
2011-11-15,3.750190496444702
2011-11-16,3.5545969009399414
2011-11-17,3.7002933025360107
2011-11-18,3.6424131393432617
2011-11-21,3.5725595951080322
2011-11-22,3.548461437225342
2011-11-23,3.3918228149414062
2011-11-25,3.299447774887085
2011-11-28,3.5404281616210938
2011-11-29,3.5404281616210938
2011-11-30,3.8356316089630127
2011-12-01,3.8155505657196045
2011-12-02,3.813541889190674
2011-12-05,3.885835886001587
2011-12-06,3.891859769821167
2011-12-07,3.8155505657196045
2011-12-08,3.7753853797912598
2011-12-09,3.813541889190674
2011-12-12,3.797475814819336
2011-12-13,3.71112322807312
2011-12-14,3.805508613586426
2011-12-15,3.8275985717773438
2011-12-16,3.8095245361328125
2011-12-19,3.8195650577545166
2011-12-20,3.8978846073150635
2011-12-21,3.928008556365967
2011-12-22,4.0023088455200195
2011-12-23,3.99226713180542
2011-12-27,4.01235294342041
2011-12-28,3.970179319381714
2011-12-29,4.014360427856445
2011-12-30,4.008335113525391
2012-01-03,4.233251094818115
2012-01-04,4.058539390563965
2012-01-05,4.016366958618164
2012-01-06,4.00432014465332
2012-01-09,3.950099229812622
2012-01-10,3.9902613162994385
2012-01-11,4.0063276290893555
2012-01-12,3.9942774772644043
2012-01-13,3.944072961807251
2012-01-17,4.00432014465332
2012-01-18,3.7954671382904053
2012-01-19,3.793459177017212
2012-01-20,3.773378610610962
2012-01-23,3.6066982746124268
2012-01-24,3.7231733798980713
2012-01-25,3.773378610610962
2012-01-26,3.7773935794830322
2012-01-27,3.8376386165618896
2012-01-30,3.8035006523132324
2012-01-31,3.8657538890838623
2012-02-01,4.0786213874816895
2012-02-02,3.735222339630127
2012-02-03,3.8356316089630127
2012-02-06,3.7794017791748047
2012-02-07,3.767354726791382
2012-02-08,3.7894418239593506
2012-02-09,3.793459177017212
2012-02-10,3.769361972808838
2012-02-13,3.7372303009033203
2012-02-14,3.534402847290039
2012-02-15,3.241208553314209
2012-02-16,3.510305166244507
2012-02-17,3.4520680904388428
2012-02-21,3.4580941200256348
2012-02-22,3.3918228149414062
2012-02-23,3.3938305377960205
2012-02-24,3.4119045734405518
2012-02-27,3.3977556228637695
2012-02-28,3.4381816387176514
2012-02-29,3.4402027130126953
2012-03-01,3.4745635986328125
2012-03-02,3.4159469604492188
2012-03-05,3.4887137413024902
2012-03-06,3.4927549362182617
2012-03-07,3.5473287105560303
2012-03-08,3.636265277862549
2012-03-09,3.7110531330108643
2012-03-12,3.9192426204681396
2012-03-13,3.840414524078369
2012-03-14,3.793924570083618
2012-03-15,3.8626468181610107
2012-03-16,3.8707330226898193
2012-03-19,3.8545615673065186
2012-03-20,3.8383941650390625
2012-03-21,3.840414524078369
2012-03-22,3.864668130874634
2012-03-23,3.9050934314727783
2012-03-26,4.042540073394775
2012-03-27,4.0385003089904785
2012-03-28,4.010200500488281
2012-03-29,4.040521144866943
2012-03-30,4.008179187774658
2012-04-02,4.246689796447754
2012-04-03,4.226476192474365
2012-04-04,4.133498668670654
2012-04-05,4.177967071533203
2012-04-09,4.208284854888916
2012-04-10,4.032435417175293
2012-04-11,4.1375412940979
2012-04-12,4.1577534675598145
2012-04-13,3.9192426204681396
2012-04-16,3.973818778991699
2012-04-17,4.0122222900390625
2012-04-18,3.9576470851898193
2012-04-19,3.8909456729888916
2012-04-20,3.9819016456604004
2012-04-23,3.921264886856079
2012-04-24,4.115307807922363
2012-04-25,3.9697747230529785
2012-04-26,4.095093727111816
2012-04-27,4.097115516662598
2012-04-30,4.002115726470947
2012-05-01,4.040521144866943
2012-05-02,4.078922748565674
2012-05-03,4.111264228820801
2012-05-04,4.115307807922363
2012-05-07,4.182008266448975
2012-05-08,4.291158199310303
2012-05-09,4.165839195251465
2012-05-10,4.196156978607178
2012-05-11,4.1516900062561035
2012-05-14,4.006157398223877
2012-05-15,4.145623683929443
2012-05-16,4.131477355957031
2012-05-17,4.058711528778076
2012-05-18,3.921264886856079
2012-05-21,4.03041410446167
2012-05-22,4.070838928222656
2012-05-23,4.066773414611816
2012-05-24,4.036287784576416
2012-05-25,3.9956414699554443
2012-05-29,4.034255504608154
2012-05-30,4.0037689208984375
2012-05-31,4.013931751251221
2012-06-01,3.9732844829559326
2012-06-04,4.044417381286621
2012-06-05,4.078968048095703
2012-06-06,4.172456741333008
2012-06-07,4.152133464813232
2012-06-08,4.099291801452637
2012-06-11,3.9895434379577637
2012-06-12,4.135875225067139
2012-06-13,3.9834463596343994
2012-06-14,4.083032131195068
2012-06-15,4.066773414611816
2012-06-18,4.062709808349609
2012-06-19,4.115551471710205
2012-06-20,4.103355407714844
2012-06-21,4.1541666984558105
2012-06-22,4.1236796379089355
2012-06-25,4.164327144622803
2012-06-26,4.166361331939697
2012-06-27,4.213104724884033
2012-06-28,4.253752708435059
2012-06-29,4.296432018280029
2012-07-02,4.357401371002197
2012-07-03,4.534219264984131
2012-07-05,4.528122901916504
2012-07-06,4.556576251983643
2012-07-09,4.459022045135498
2012-07-10,4.452924728393555
2012-07-11,4.410245418548584
2012-07-12,4.357401371002197
2012-07-13,4.355370044708252
2012-07-16,4.367564678192139
2012-07-17,4.459022045135498
2012-07-18,4.430569648742676
2012-07-19,4.361466884613037
2012-07-20,4.23749303817749
2012-07-23,4.318788051605225
2012-07-24,4.259848594665527
2012-07-25,4.688679218292236
2012-07-26,4.776070594787598
2012-07-27,4.993533611297607
2012-07-30,5.156126499176025
2012-07-31,5.308552265167236
2012-08-01,5.22522497177124
2012-08-02,5.2679057121276855
2012-08-03,5.310585021972656
2012-08-06,5.198805332183838
2012-08-07,5.20896577835083
2012-08-08,5.066699981689453
2012-08-09,4.965080738067627
2012-08-10,4.954919815063477
2012-08-13,5.0910868644714355
2012-08-14,5.162221431732178
2012-08-15,5.215065002441406
2012-08-16,5.278066158294678
2012-08-17,5.2841644287109375
2012-08-20,5.198805332183838
2012-08-21,5.07686185836792
2012-08-22,5.085029125213623
2012-08-23,4.989082336425781
2012-08-24,5.036033630371094
2012-08-27,5.142186641693115
2012-08-28,5.058490753173828
2012-08-29,5.129937171936035
2012-08-30,5.1401448249816895
2012-08-31,5.1728057861328125
2012-09-04,5.203425407409668
2012-09-05,5.2320051193237305
2012-09-06,5.23608922958374
2012-09-07,5.211592197418213
2012-09-10,5.3075361251831055
2012-09-11,5.327949047088623
2012-09-12,5.325908184051514
2012-09-13,5.3810248374938965
2012-09-14,5.346321105957031
2012-09-17,5.485135555267334
2012-09-18,5.619863033294678
2012-09-19,5.691311836242676
2012-09-20,5.607614517211914
2012-09-21,5.662731647491455
2012-09-24,5.821958541870117
2012-09-25,5.7688822746276855
2012-09-26,5.568830966949463
2012-09-27,5.668857574462891
2012-09-28,5.532085418701172
2012-10-01,5.840329170227051
2012-10-02,5.852579116821289
2012-10-03,5.717849254608154
2012-10-04,5.664774417877197
2012-10-05,5.603533744812012
2012-10-08,5.538209438323975
2012-10-09,5.438183307647705
2012-10-10,5.432058334350586
2012-10-11,5.595366477966309
2012-10-12,5.654567241668701
2012-10-15,5.660688877105713
2012-10-16,5.734179973602295
2012-10-17,5.693353176116943
2012-10-18,5.544333457946777
2012-10-19,5.4626784324646
2012-10-22,5.701518535614014
2012-10-23,5.7586774826049805
2012-10-24,6.022012233734131
2012-10-25,6.003639221191406
2012-10-26,5.985267639160156
2012-10-31,6.089376449584961
2012-11-01,6.338422775268555
2012-11-02,6.528269290924072
2012-11-05,6.444573879241943
2012-11-06,6.546642780303955
2012-11-07,6.491523742675781
2012-11-08,6.462943077087402
2012-11-09,6.5262274742126465
2012-11-12,6.5262274742126465
2012-11-13,6.501731872558594
2012-11-14,6.334341049194336
2012-11-15,6.111830234527588
2012-11-16,6.13224458694458
2012-11-19,6.275140762329102
2012-11-20,6.367002010345459
2012-11-21,6.458861827850342
2012-11-23,6.362917900085449
2012-11-26,6.207775115966797
2012-11-27,6.4670281410217285
2012-11-28,6.694552421569824
2012-11-29,6.860583305358887
2012-11-30,6.815490245819092
2012-12-03,6.815490245819092
2012-12-04,6.897481918334961
2012-12-05,7.020464897155762
2012-12-06,6.997918605804443
2012-12-07,7.0532636642456055
2012-12-10,7.143449783325195
2012-12-11,7.366877555847168
2012-12-12,7.444769859313965
2012-12-13,7.3648271560668945
2012-12-14,7.473464012145996
2012-12-17,7.520613670349121
2012-12-18,7.610798358917236
2012-12-19,7.934664249420166
2012-12-20,8.024853706359863
2012-12-21,7.936715126037598
2012-12-24,7.780934810638428
2012-12-26,7.795281887054443
2012-12-27,7.8137288093566895
2012-12-28,7.756335258483887
2012-12-31,7.807580471038818
2013-01-02,7.983857154846191
2013-01-03,7.971560955047607
2013-01-04,8.164239883422852
2013-01-07,8.12939167022705
2013-01-08,8.381515502929688
2013-01-09,8.381515502929688
2013-01-10,8.51679801940918
2013-01-11,8.529096603393555
2013-01-14,8.49630355834961
2013-01-15,8.330268859863281
2013-01-16,8.227782249450684
2013-01-17,8.4594087600708
2013-01-18,8.49424934387207
2013-01-22,8.484002113342285
2013-01-23,8.430709838867188
2013-01-24,8.465553283691406
2013-01-25,8.279026985168457
2013-01-28,8.209330558776855
2013-01-29,8.250326156616211
2013-01-30,8.205232620239258
2013-01-31,8.248282432556152
2013-02-01,8.246232032775879
2013-02-04,8.160140037536621
2013-02-05,8.217534065246582
2013-02-06,8.127345085144043
2013-02-07,8.235978126525879
2013-02-08,8.305673599243164
2013-02-11,8.305673599243164
2013-02-12,8.383565902709961
2013-02-13,8.635689735412598
2013-02-14,8.879609107971191
2013-02-15,9.004646301269531
2013-02-19,9.277265548706055
2013-02-20,9.07023811340332
2013-02-21,8.955446243286133
2013-02-22,9.11533260345459
2013-02-25,9.133783340454102
2013-02-26,9.135828971862793
2013-02-27,9.104992866516113
2013-02-28,8.979592323303223
2013-03-01,9.170777320861816
2013-03-04,9.226284980773926
2013-03-05,9.30645751953125
2013-03-06,9.479145050048828
2013-03-07,9.606598854064941
2013-03-08,10.028034210205078
2013-03-11,10.145215034484863
2013-03-12,10.087651252746582
2013-03-13,9.863574028015137
2013-03-14,9.902628898620605
2013-03-15,9.890297889709473
2013-03-18,10.056811332702637
2013-03-19,10.206888198852539
2013-03-20,10.426855087280273
2013-03-21,10.324067115783691
2013-03-22,10.51319408416748
2013-03-25,10.591315269470215
2013-03-26,10.568700790405273
2013-03-27,10.529640197753906
2013-03-28,10.825669288635254
2013-04-01,10.593369483947754
2013-04-02,10.482361793518066
2013-04-03,10.260334968566895
2013-04-04,10.642707824707031
2013-04-05,10.62420654296875
2013-04-08,10.755772590637207
2013-04-09,10.944901466369629
2013-04-10,11.625362396240234
2013-04-11,11.83711051940918
2013-04-12,11.504072189331055
2013-04-15,11.362227439880371
2013-04-16,11.707594871520996
2013-04-17,11.419785499572754
2013-04-18,11.384841918945312
2013-04-19,11.615086555480957
2013-04-22,11.58013916015625
2013-04-23,11.724040985107422
2013-04-24,10.807167053222656
2013-04-25,10.805116653442383
2013-04-26,11.11142349243164
2013-04-29,11.115535736083984
2013-04-30,10.883231163024902
2013-05-01,10.749608039855957
2013-05-02,10.868843078613281
2013-05-03,11.245052337646484
2013-05-06,11.571915626525879
2013-05-07,11.717876434326172
2013-05-08,11.874114990234375
2013-05-09,12.065300941467285
2013-05-10,12.18453311920166
2013-05-13,12.022130012512207
2013-05-14,12.369551658630371
2013-05-15,12.120803833007812
2013-05-16,12.27293586730957
2013-05-17,12.780707359313965
2013-05-20,11.917282104492188
2013-05-21,12.032403945922852
2013-05-22,11.770744323730469
2013-05-23,11.721294403076172
2013-05-24,12.042710304260254
2013-05-28,12.250800132751465
2013-05-29,12.22813892364502
2013-05-30,12.366183280944824
2013-05-31,12.017983436584473
2013-06-03,12.038590431213379
2013-06-04,11.914968490600586
2013-06-05,11.57295036315918
2013-06-06,12.539251327514648
2013-06-07,12.671113967895508
2013-06-10,12.514528274536133
2013-06-11,12.543375015258789
2013-06-12,12.669052124023438
2013-06-13,12.415629386901855
2013-06-14,12.015922546386719
2013-06-17,12.250800132751465
2013-06-18,12.242559432983398
2013-06-19,12.302312850952148
2013-06-20,12.168389320373535
2013-06-21,11.861400604248047
2013-06-24,11.358674049377441
2013-06-25,11.25153923034668
2013-06-26,10.682880401611328
2013-06-27,10.75499439239502
2013-06-28,10.757055282592773
2013-07-01,10.359408378601074
2013-07-02,10.77765941619873
2013-07-03,10.890975952148438
2013-07-05,11.447267532348633
2013-07-08,11.556468963623047
2013-07-09,11.24123477935791
2013-07-10,11.44314956665039
2013-07-11,11.708931922912598
2013-07-12,11.694510459899902
2013-07-15,12.042710304260254
2013-07-16,12.094215393066406
2013-07-17,12.246683120727539
2013-07-18,12.41974925994873
2013-07-19,12.450658798217773
2013-07-22,12.473320960998535
2013-07-23,12.467141151428223
2013-07-24,12.805035591125488
2013-07-25,14.078328132629395
2013-07-26,14.158686637878418
2013-07-29,13.995916366577148
2013-07-30,13.967068672180176
2013-07-31,14.475976943969727
2013-08-01,14.879800796508789
2013-08-02,14.93954849243164
2013-08-05,14.91482925415039
2013-08-06,14.892166137695312
2013-08-07,14.867439270019531
2013-08-08,14.791207313537598
2013-08-09,14.43889045715332
2013-08-12,14.651100158691406
2013-08-13,14.622261047363281
