Date,UPST
2021-07-22,116.91000366210938
2021-07-23,116.56999969482422
2021-07-26,121.81999969482422
2021-07-27,115.75
2021-07-28,121.79000091552734
2021-07-29,123.87000274658203
2021-07-30,120.76000213623047
2021-08-02,133.41000366210938
2021-08-03,128.67999267578125
2021-08-04,127.9800033569336
2021-08-05,133.1699981689453
2021-08-06,132.1300048828125
2021-08-09,137.19000244140625
2021-08-10,135.67999267578125
2021-08-11,171.1999969482422
2021-08-12,178.1199951171875
2021-08-13,203.2899932861328
2021-08-16,200.88999938964844
2021-08-17,200.17999267578125
2021-08-18,212.27000427246094
2021-08-19,193.8699951171875
2021-08-20,195.63999938964844
2021-08-23,202.9600067138672
2021-08-24,219.4499969482422
2021-08-25,214.13999938964844
2021-08-26,216.75
2021-08-27,223.17999267578125
2021-08-30,215.63999938964844
2021-08-31,229.1199951171875
2021-09-01,226.80999755859375
2021-09-02,239.8000030517578
2021-09-03,247.2899932861328
2021-09-07,262.70001220703125
2021-09-08,274.3299865722656
2021-09-09,289.6000061035156
2021-09-10,270.4599914550781
2021-09-13,278.0
2021-09-14,269.0400085449219
2021-09-15,279.0899963378906
2021-09-16,293.260009765625
2021-09-17,303.32000732421875
2021-09-20,293.4700012207031
2021-09-21,320.7699890136719
2021-09-22,323.510009765625
2021-09-23,336.3399963378906
2021-09-24,327.8800048828125
2021-09-27,331.989990234375
2021-09-28,313.3999938964844
2021-09-29,320.0
2021-09-30,316.44000244140625
2021-10-01,298.7699890136719
2021-10-04,289.7699890136719
2021-10-05,296.29998779296875
2021-10-06,307.70001220703125
2021-10-07,307.3800048828125
2021-10-08,311.2300109863281
2021-10-11,310.9200134277344
2021-10-12,333.04998779296875
2021-10-13,344.8900146484375
2021-10-14,379.67999267578125
2021-10-15,390.0
2021-10-18,383.2099914550781
2021-10-19,367.0799865722656
2021-10-20,355.82000732421875
2021-10-21,354.3399963378906
2021-10-22,342.55999755859375
2021-10-25,359.80999755859375
2021-10-26,327.0799865722656
2021-10-27,314.5
2021-10-28,330.0
2021-10-29,322.0400085449219
2021-11-01,344.7300109863281
2021-11-02,344.0899963378906
2021-11-03,330.1099853515625
2021-11-04,321.7099914550781
2021-11-05,331.55999755859375
2021-11-08,334.6000061035156
2021-11-09,313.7099914550781
2021-11-10,256.5899963378906
2021-11-11,246.02000427246094
2021-11-12,264.17999267578125
2021-11-15,233.77999877929688
2021-11-16,236.00999450683594
2021-11-17,232.02000427246094
2021-11-18,226.3699951171875
2021-11-19,206.97000122070312
2021-11-22,205.49000549316406
2021-11-23,197.36000061035156
2021-11-24,207.60000610351562
2021-11-26,209.41000366210938
2021-11-29,212.50999450683594
2021-11-30,204.88999938964844
2021-12-01,179.64999389648438
2021-12-02,177.0
2021-12-03,171.58999633789062
2021-12-06,176.16000366210938
2021-12-07,193.8800048828125
2021-12-08,194.3699951171875
2021-12-09,179.60000610351562
2021-12-10,160.75
2021-12-13,151.05999755859375
2021-12-14,144.9499969482422
2021-12-15,154.22999572753906
2021-12-16,140.63999938964844
2021-12-17,139.17999267578125
2021-12-20,131.5
2021-12-21,149.47999572753906
2021-12-22,145.27999877929688
2021-12-23,148.13999938964844
2021-12-27,160.0399932861328
2021-12-28,148.97000122070312
2021-12-29,147.89999389648438
2021-12-30,155.42999267578125
2021-12-31,151.3000030517578
2022-01-03,144.66000366210938
2022-01-04,136.5800018310547
2022-01-05,123.81999969482422
2022-01-06,118.43000030517578
2022-01-07,116.94999694824219
2022-01-10,114.41999816894531
2022-01-11,121.05999755859375
2022-01-12,118.41000366210938
2022-01-13,109.25
2022-01-14,111.11000061035156
2022-01-18,109.91000366210938
2022-01-19,106.01000213623047
2022-01-20,107.1500015258789
2022-01-21,92.72000122070312
2022-01-24,91.36000061035156
2022-01-25,94.19999694824219
2022-01-26,96.05000305175781
2022-01-27,90.12999725341797
2022-01-28,95.0
2022-01-31,109.01000213623047
2022-02-01,117.33000183105469
2022-02-02,105.79000091552734
2022-02-03,97.93000030517578
2022-02-04,98.62999725341797
2022-02-07,96.04000091552734
2022-02-08,99.97000122070312
2022-02-09,112.29000091552734
2022-02-10,106.0
2022-02-11,100.0199966430664
2022-02-14,104.5999984741211
2022-02-15,109.11000061035156
2022-02-16,148.00999450683594
2022-02-17,139.6300048828125
2022-02-18,130.0500030517578
2022-02-22,120.51000213623047
2022-02-23,112.43000030517578
2022-02-24,131.5500030517578
2022-02-25,135.8800048828125
2022-02-28,157.99000549316406
2022-03-01,145.39999389648438
2022-03-02,156.93499755859375
2022-03-03,150.05999755859375
2022-03-04,128.27000427246094
2022-03-07,112.5
2022-03-08,112.0
2022-03-09,117.13999938964844
2022-03-10,112.69999694824219
2022-03-11,100.08000183105469
2022-03-14,89.33999633789062
2022-03-15,97.4800033569336
2022-03-16,106.94999694824219
2022-03-17,116.56999969482422
2022-03-18,125.47000122070312
2022-03-21,125.8499984741211
2022-03-22,127.2300033569336
2022-03-23,118.66999816894531
2022-03-24,115.44999694824219
2022-03-25,103.7699966430664
2022-03-28,108.16000366210938
2022-03-29,120.16999816894531
2022-03-30,114.13999938964844
2022-03-31,109.08999633789062
2022-04-01,109.02999877929688
2022-04-04,113.8499984741211
2022-04-05,103.72000122070312
2022-04-06,97.30000305175781
2022-04-07,95.30000305175781
2022-04-08,91.16999816894531
2022-04-11,89.7300033569336
2022-04-12,83.95999908447266
2022-04-13,88.0199966430664
2022-04-14,82.61000061035156
2022-04-18,81.72000122070312
2022-04-19,87.5
2022-04-20,79.62999725341797
2022-04-21,75.30000305175781
2022-04-22,74.93000030517578
2022-04-25,79.58999633789062
2022-04-26,75.48999786376953
2022-04-27,71.83999633789062
2022-04-28,78.0999984741211
2022-04-29,75.0199966430664
2022-05-02,83.5999984741211
2022-05-03,85.45999908447266
2022-05-04,93.56999969482422
2022-05-05,89.04000091552734
2022-05-06,83.88999938964844
2022-05-09,77.12999725341797
2022-05-10,33.61000061035156
2022-05-11,28.0
2022-05-12,32.779998779296875
2022-05-13,38.130001068115234
2022-05-16,37.790000915527344
2022-05-17,46.65999984741211
2022-05-18,48.34000015258789
2022-05-19,51.58000183105469
2022-05-20,44.70000076293945
2022-05-23,41.95000076293945
2022-05-24,37.150001525878906
2022-05-25,40.470001220703125
2022-05-26,43.099998474121094
2022-05-27,50.33000183105469
2022-05-31,50.400001525878906
2022-06-01,45.959999084472656
2022-06-02,51.709999084472656
2022-06-03,48.540000915527344
2022-06-06,46.099998474121094
2022-06-07,45.540000915527344
2022-06-08,43.349998474121094
2022-06-09,39.66999816894531
2022-06-10,37.4900016784668
2022-06-13,33.61000061035156
2022-06-14,34.27000045776367
2022-06-15,34.9900016784668
2022-06-16,32.08000183105469
2022-06-17,35.13999938964844
2022-06-21,38.22999954223633
2022-06-22,36.04999923706055
2022-06-23,38.7400016784668
2022-06-24,40.95000076293945
2022-06-27,38.779998779296875
2022-06-28,35.849998474121094
2022-06-29,32.189998626708984
2022-06-30,31.6200008392334
2022-07-01,32.81999969482422
2022-07-05,35.459999084472656
2022-07-06,33.09000015258789
2022-07-07,33.7400016784668
2022-07-08,27.09000015258789
2022-07-11,27.030000686645508
2022-07-12,26.600000381469727
2022-07-13,25.1299991607666
2022-07-14,24.18000030517578
2022-07-15,25.729999542236328
2022-07-18,26.100000381469727
2022-07-19,28.290000915527344
2022-07-20,28.68000030517578
2022-07-21,28.450000762939453
2022-07-22,26.030000686645508
2022-07-25,24.600000381469727
2022-07-26,22.65999984741211
2022-07-27,24.770000457763672
2022-07-28,24.3700008392334
2022-07-29,24.329999923706055
2022-08-01,23.940000534057617
2022-08-02,25.440000534057617
2022-08-03,29.059999465942383
2022-08-04,28.329999923706055
2022-08-05,29.600000381469727
2022-08-08,32.27000045776367
2022-08-09,28.450000762939453
2022-08-10,33.5
2022-08-11,31.709999084472656
2022-08-12,34.7599983215332
2022-08-15,33.08000183105469
2022-08-16,36.279998779296875
2022-08-17,33.0099983215332
2022-08-18,31.1299991607666
2022-08-19,28.459999084472656
2022-08-22,26.84000015258789
2022-08-23,26.649999618530273
2022-08-24,26.850000381469727
2022-08-25,28.110000610351562
2022-08-26,25.209999084472656
2022-08-29,25.520000457763672
2022-08-30,25.030000686645508
2022-08-31,25.899999618530273
2022-09-01,25.950000762939453
2022-09-02,24.3799991607666
2022-09-06,24.530000686645508
2022-09-07,26.649999618530273
2022-09-08,26.760000228881836
2022-09-09,27.530000686645508
2022-09-12,28.010000228881836
2022-09-13,24.969999313354492
2022-09-14,25.309999465942383
2022-09-15,25.959999084472656
2022-09-16,24.469999313354492
2022-09-19,23.459999084472656
2022-09-20,23.030000686645508
2022-09-21,22.8700008392334
2022-09-22,21.309999465942383
2022-09-23,21.5
2022-09-26,20.799999237060547
2022-09-27,21.270000457763672
2022-09-28,22.469999313354492
2022-09-29,21.0
2022-09-30,20.790000915527344
2022-10-03,20.540000915527344
2022-10-04,22.520000457763672
2022-10-05,21.739999771118164
2022-10-06,22.579999923706055
2022-10-07,20.8799991607666
2022-10-10,21.530000686645508
2022-10-11,23.309999465942383
2022-10-12,24.700000762939453
2022-10-13,24.329999923706055
2022-10-14,22.940000534057617
2022-10-17,23.149999618530273
2022-10-18,24.899999618530273
2022-10-19,22.8700008392334
2022-10-20,22.770000457763672
2022-10-21,21.850000381469727
2022-10-24,21.260000228881836
2022-10-25,23.780000686645508
2022-10-26,23.670000076293945
2022-10-27,23.350000381469727
2022-10-28,23.68000030517578
2022-10-31,23.18000030517578
2022-11-01,22.170000076293945
2022-11-02,20.43000030517578
2022-11-03,19.770000457763672
2022-11-04,19.3700008392334
2022-11-07,18.6200008392334
2022-11-08,19.040000915527344
2022-11-09,17.059999465942383
2022-11-10,21.700000762939453
2022-11-11,22.540000915527344
2022-11-14,20.559999465942383
2022-11-15,21.639999389648438
2022-11-16,20.200000762939453
2022-11-17,19.459999084472656
2022-11-18,19.209999084472656
2022-11-21,18.559999465942383
2022-11-22,18.100000381469727
2022-11-23,18.280000686645508
2022-11-25,18.520000457763672
2022-11-28,18.270000457763672
2022-11-29,18.600000381469727
2022-11-30,19.549999237060547
2022-12-01,19.040000915527344
2022-12-02,18.670000076293945
2022-12-05,17.31999969482422
2022-12-06,17.1299991607666
2022-12-07,16.860000610351562
2022-12-08,17.149999618530273
2022-12-09,17.079999923706055
2022-12-12,17.360000610351562
2022-12-13,17.079999923706055
2022-12-14,16.81999969482422
2022-12-15,15.859999656677246
2022-12-16,15.34000015258789
2022-12-19,14.550000190734863
2022-12-20,14.399999618530273
2022-12-21,14.029999732971191
2022-12-22,13.319999694824219
2022-12-23,13.199999809265137
2022-12-27,12.399999618530273
2022-12-28,12.25
2022-12-29,13.15999984741211
2022-12-30,13.220000267028809
2023-01-03,12.890000343322754
2023-01-04,13.869999885559082
2023-01-05,13.0
2023-01-06,13.09000015258789
2023-01-09,13.479999542236328
2023-01-10,14.210000038146973
2023-01-11,15.399999618530273
2023-01-12,17.209999084472656
2023-01-13,16.989999771118164
2023-01-17,17.290000915527344
2023-01-18,16.479999542236328
2023-01-19,15.569999694824219
2023-01-20,17.290000915527344
2023-01-23,18.56999969482422
2023-01-24,17.989999771118164
2023-01-25,18.139999389648438
2023-01-26,17.43000030517578
2023-01-27,19.25
2023-01-30,18.760000228881836
2023-01-31,18.68000030517578
2023-02-01,20.200000762939453
2023-02-02,23.850000381469727
2023-02-03,22.100000381469727
2023-02-06,21.040000915527344
2023-02-07,20.5
2023-02-08,18.959999084472656
2023-02-09,16.530000686645508
2023-02-10,16.309999465942383
2023-02-13,16.09000015258789
2023-02-14,16.850000381469727
2023-02-15,21.59000015258789
2023-02-16,18.93000030517578
2023-02-17,18.31999969482422
2023-02-21,18.549999237060547
2023-02-22,18.56999969482422
2023-02-23,18.520000457763672
2023-02-24,18.040000915527344
2023-02-27,18.25
2023-02-28,18.510000228881836
2023-03-01,17.934999465942383
2023-03-02,17.670000076293945
2023-03-03,18.81999969482422
2023-03-06,18.600000381469727
2023-03-07,17.389999389648438
2023-03-08,17.6200008392334
2023-03-09,16.219999313354492
2023-03-10,15.510000228881836
2023-03-13,15.270000457763672
2023-03-14,14.630000114440918
2023-03-15,15.170000076293945
2023-03-16,15.800000190734863
2023-03-17,15.229999542236328
2023-03-20,14.170000076293945
2023-03-21,15.210000038146973
2023-03-22,14.109999656677246
2023-03-23,13.579999923706055
2023-03-24,12.9399995803833
2023-03-27,13.130000114440918
2023-03-28,12.989999771118164
2023-03-29,13.739999771118164
2023-03-30,14.1899995803833
2023-03-31,15.890000343322754
2023-04-03,16.34000015258789
2023-04-04,16.06999969482422
2023-04-05,16.799999237060547
2023-04-06,16.979999542236328
2023-04-10,17.18000030517578
2023-04-11,17.739999771118164
2023-04-12,16.389999389648438
2023-04-13,15.770000457763672
2023-04-14,15.399999618530273
2023-04-17,15.470000267028809
2023-04-18,15.640000343322754
2023-04-19,15.770000457763672
2023-04-20,15.289999961853027
2023-04-21,15.020000457763672
2023-04-24,14.819999694824219
2023-04-25,14.510000228881836
2023-04-26,14.3100004196167
2023-04-27,14.470000267028809
2023-04-28,13.899999618530273
2023-05-01,12.979999542236328
2023-05-02,12.100000381469727
2023-05-03,12.210000038146973
2023-05-04,12.460000038146973
2023-05-05,13.239999771118164
2023-05-08,13.380000114440918
2023-05-09,14.09000015258789
2023-05-10,18.969999313354492
2023-05-11,16.770000457763672
2023-05-12,16.389999389648438
2023-05-15,20.260000228881836
2023-05-16,19.3799991607666
2023-05-17,21.389999389648438
2023-05-18,24.59000015258789
2023-05-19,23.049999237060547
2023-05-22,27.649999618530273
2023-05-23,25.979999542236328
2023-05-24,26.649999618530273
2023-05-25,23.729999542236328
2023-05-26,24.8700008392334
2023-05-30,29.09000015258789
2023-05-31,27.239999771118164
2023-06-01,29.75
2023-06-02,29.56999969482422
2023-06-05,28.229999542236328
2023-06-06,31.079999923706055
2023-06-07,28.540000915527344
2023-06-08,32.7599983215332
2023-06-09,32.09000015258789
2023-06-12,33.720001220703125
2023-06-13,36.970001220703125
2023-06-14,37.029998779296875
2023-06-15,37.70000076293945
2023-06-16,37.2400016784668
2023-06-20,33.38999938964844
2023-06-21,31.719999313354492
2023-06-22,31.989999771118164
2023-06-23,30.1200008392334
2023-06-26,30.200000762939453
2023-06-27,33.63999938964844
2023-06-28,34.84000015258789
2023-06-29,35.5099983215332
2023-06-30,35.810001373291016
2023-07-03,38.189998626708984
2023-07-05,38.86000061035156
2023-07-06,36.63999938964844
2023-07-07,36.70000076293945
2023-07-10,41.2400016784668
2023-07-11,43.11000061035156
2023-07-12,44.08000183105469
2023-07-13,47.400001525878906
2023-07-14,46.529998779296875
2023-07-17,52.90999984741211
2023-07-18,53.95000076293945
2023-07-19,58.400001525878906
2023-07-20,55.38999938964844
2023-07-21,54.16999816894531
2023-07-24,53.63999938964844
2023-07-25,62.9900016784668
2023-07-26,64.16000366210938
2023-07-27,58.939998626708984
2023-07-28,65.18000030517578
2023-07-31,68.69000244140625
2023-08-01,72.08999633789062
2023-08-02,67.98999786376953
2023-08-03,68.20999908447266
2023-08-04,60.724998474121094
2023-08-07,51.970001220703125
2023-08-08,51.75
2023-08-09,34.029998779296875
2023-08-10,32.04999923706055
2023-08-11,33.5
2023-08-14,34.81999969482422
2023-08-15,33.11000061035156
2023-08-16,32.380001068115234
2023-08-17,31.780000686645508
2023-08-18,32.09000015258789
2023-08-21,33.34000015258789
2023-08-22,32.56999969482422
2023-08-23,32.56999969482422
2023-08-24,30.3700008392334
2023-08-25,29.889999389648438
2023-08-28,29.479999542236328
2023-08-29,32.0
2023-08-30,33.33000183105469
2023-08-31,32.16999816894531
2023-09-01,32.95000076293945
2023-09-05,33.5
2023-09-06,32.61000061035156
2023-09-07,31.780000686645508
2023-09-08,30.56999969482422
2023-09-11,30.15999984741211
2023-09-12,31.34000015258789
2023-09-13,30.260000228881836
2023-09-14,30.049999237060547
2023-09-15,29.639999389648438
2023-09-18,28.93000030517578
2023-09-19,28.530000686645508
2023-09-20,27.84000015258789
2023-09-21,27.09000015258789
2023-09-22,26.549999237060547
2023-09-25,26.8700008392334
2023-09-26,26.739999771118164
2023-09-27,26.93000030517578
2023-09-28,27.59000015258789
2023-09-29,28.540000915527344
2023-10-02,27.559999465942383
2023-10-03,26.15999984741211
2023-10-04,26.860000610351562
2023-10-05,26.829999923706055
2023-10-06,27.549999237060547
2023-10-09,28.44499969482422
2023-10-10,29.40999984741211
2023-10-11,29.010000228881836
2023-10-12,27.739999771118164
2023-10-13,27.1299991607666
2023-10-16,28.969999313354492
2023-10-17,29.170000076293945
2023-10-18,26.799999237060547
2023-10-19,26.68000030517578
2023-10-20,24.690000534057617
2023-10-23,24.3700008392334
2023-10-24,24.579999923706055
2023-10-25,23.010000228881836
2023-10-26,23.139999389648438
2023-10-27,23.030000686645508
2023-10-30,23.31999969482422
2023-10-31,24.030000686645508
2023-11-01,24.59000015258789
2023-11-02,27.43000030517578
2023-11-03,30.31999969482422
2023-11-06,29.299999237060547
2023-11-07,29.40999984741211
2023-11-08,21.3799991607666
2023-11-09,21.1200008392334
2023-11-10,20.8700008392334
2023-11-13,21.84000015258789
2023-11-14,25.43000030517578
2023-11-15,26.0
2023-11-16,24.270000457763672
2023-11-17,25.579999923706055
2023-11-20,25.989999771118164
2023-11-21,23.780000686645508
2023-11-22,23.479999542236328
2023-11-24,23.729999542236328
2023-11-27,24.34000015258789
2023-11-28,26.170000076293945
2023-11-29,26.540000915527344
2023-11-30,26.760000228881836
2023-12-01,32.369998931884766
2023-12-04,34.290000915527344
2023-12-05,33.040000915527344
2023-12-06,34.15999984741211
2023-12-07,33.869998931884766
2023-12-08,36.91999816894531
2023-12-11,35.650001525878906
2023-12-12,35.5
2023-12-13,42.709999084472656
2023-12-14,45.2400016784668
2023-12-15,44.52000045776367
2023-12-18,45.81999969482422
2023-12-19,47.310001373291016
2023-12-20,43.630001068115234
2023-12-21,45.150001525878906
2023-12-22,44.15999984741211
2023-12-26,44.97999954223633
2023-12-27,46.91999816894531
2023-12-28,44.15999984741211
2023-12-29,40.86000061035156
2024-01-02,38.79999923706055
2024-01-03,34.810001373291016
2024-01-04,33.95000076293945
2024-01-05,33.2400016784668
2024-01-08,35.540000915527344
2024-01-09,34.86000061035156
2024-01-10,35.56999969482422
2024-01-11,33.22999954223633
2024-01-12,31.950000762939453
2024-01-16,30.450000762939453
2024-01-17,31.059999465942383
2024-01-18,31.139999389648438
2024-01-19,32.689998626708984
2024-01-22,36.040000915527344
2024-01-23,35.08000183105469
2024-01-24,33.66999816894531
2024-01-25,33.22999954223633
2024-01-26,32.619998931884766
2024-01-29,35.619998931884766
2024-01-30,33.56999969482422
2024-01-31,31.760000228881836
2024-02-01,32.29999923706055
2024-02-02,32.70000076293945
2024-02-05,31.989999771118164
2024-02-06,33.29999923706055
2024-02-07,32.41999816894531
2024-02-08,34.310001373291016
2024-02-09,33.900001525878906
2024-02-12,35.470001220703125
2024-02-13,32.91999816894531
2024-02-14,26.459999084472656
2024-02-15,27.110000610351562
2024-02-16,26.190000534057617
2024-02-20,25.540000915527344
2024-02-21,24.510000228881836
2024-02-22,24.469999313354492
2024-02-23,24.239999771118164
2024-02-26,25.3700008392334
2024-02-27,26.219999313354492
2024-02-28,25.520000457763672
2024-02-29,25.75
2024-03-01,26.31999969482422
2024-03-04,25.43000030517578
2024-03-05,24.40999984741211
2024-03-06,25.989999771118164
2024-03-07,26.360000610351562
2024-03-08,27.34000015258789
2024-03-11,26.270000457763672
2024-03-12,25.299999237060547
2024-03-13,25.149999618530273
2024-03-14,23.25
2024-03-15,23.6299991607666
2024-03-18,24.139999389648438
2024-03-19,24.18000030517578
2024-03-20,26.559999465942383
2024-03-21,26.34000015258789
2024-03-22,26.0
2024-03-25,26.110000610351562
2024-03-26,26.579999923706055
2024-03-27,28.170000076293945
2024-03-28,26.889999389648438
2024-04-01,26.43000030517578
2024-04-02,25.739999771118164
2024-04-03,26.290000915527344
2024-04-04,25.100000381469727
2024-04-05,24.65999984741211
2024-04-08,25.290000915527344
2024-04-09,26.270000457763672
2024-04-10,24.43000030517578
2024-04-11,24.75
2024-04-12,23.81999969482422
2024-04-15,21.940000534057617
2024-04-16,22.540000915527344
2024-04-17,22.440000534057617
2024-04-18,22.309999465942383
2024-04-19,21.8700008392334
2024-04-22,22.079999923706055
2024-04-23,22.940000534057617
2024-04-24,23.1200008392334
2024-04-25,22.829999923706055
2024-04-26,23.459999084472656
2024-04-29,23.040000915527344
2024-04-30,22.1299991607666
2024-05-01,22.8700008392334
2024-05-02,23.510000228881836
2024-05-03,24.149999618530273
2024-05-06,25.75
2024-05-07,24.469999313354492
2024-05-08,23.110000610351562
2024-05-09,26.170000076293945
2024-05-10,25.399999618530273
2024-05-13,27.43000030517578
2024-05-14,28.59000015258789
2024-05-15,28.110000610351562
2024-05-16,25.610000610351562
2024-05-17,25.40999984741211
2024-05-20,25.559999465942383
2024-05-21,24.700000762939453
2024-05-22,24.329999923706055
2024-05-23,23.15999984741211
2024-05-24,23.350000381469727
2024-05-28,23.510000228881836
2024-05-29,23.31999969482422
2024-05-30,24.280000686645508
2024-05-31,24.719999313354492
2024-06-03,24.1200008392334
2024-06-04,24.510000228881836
2024-06-05,26.43000030517578
2024-06-06,26.8700008392334
2024-06-07,24.59000015258789
2024-06-10,23.81999969482422
2024-06-11,24.31999969482422
2024-06-12,24.979999542236328
2024-06-13,23.06999969482422
2024-06-14,22.389999389648438
2024-06-17,22.389999389648438
2024-06-18,22.219999313354492
2024-06-20,21.8799991607666
2024-06-21,21.639999389648438
2024-06-24,23.219999313354492
2024-06-25,22.559999465942383
2024-06-26,23.0
2024-06-27,23.610000610351562
2024-06-28,23.59000015258789
2024-07-01,22.899999618530273
2024-07-02,22.969999313354492
2024-07-03,23.06999969482422
2024-07-05,23.200000762939453
2024-07-08,23.219999313354492
2024-07-09,24.239999771118164
2024-07-10,24.81999969482422
2024-07-11,26.920000076293945
2024-07-12,27.110000610351562
2024-07-15,29.959999084472656
2024-07-16,31.959999084472656
2024-07-17,30.90999984741211
2024-07-18,28.40999984741211
2024-07-19,27.790000915527344
2024-07-22,27.649999618530273
2024-07-23,27.6299991607666
2024-07-24,25.020000457763672
2024-07-25,25.760000228881836
2024-07-26,26.110000610351562
2024-07-29,26.049999237060547
2024-07-30,26.030000686645508
2024-07-31,27.93000030517578
2024-08-01,25.399999618530273
2024-08-02,23.760000228881836
2024-08-05,23.815000534057617
2024-08-06,23.8700008392334
2024-08-07,33.29999923706055
2024-08-08,34.209999084472656
2024-08-09,36.25
2024-08-12,34.18000030517578
2024-08-13,37.83000183105469
2024-08-14,36.08000183105469
2024-08-15,36.59000015258789
2024-08-16,36.810001373291016
2024-08-19,40.470001220703125
2024-08-20,38.380001068115234
2024-08-21,40.63999938964844
2024-08-22,39.709999084472656
2024-08-23,42.0
2024-08-26,43.150001525878906
2024-08-27,44.11000061035156
2024-08-28,42.08000183105469
2024-08-29,42.79999923706055
2024-08-30,42.5
2024-09-03,38.2599983215332
2024-09-04,36.33000183105469
2024-09-05,35.720001220703125
2024-09-06,34.400001525878906
2024-09-09,35.189998626708984
2024-09-10,33.65999984741211
2024-09-11,35.13999938964844
2024-09-12,36.09000015258789
2024-09-13,38.029998779296875
2024-09-16,35.119998931884766
2024-09-17,37.689998626708984
2024-09-18,38.310001373291016
2024-09-19,40.0
2024-09-20,39.7400016784668
2024-09-23,38.529998779296875
