Date,FIHL
2024-05-14,17.837841033935547
2024-05-15,17.86695671081543
2024-05-16,17.90577507019043
2024-05-17,17.983417510986328
2024-05-20,17.7310848236084
2024-05-21,16.88674545288086
2024-05-22,16.255922317504883
2024-05-23,15.828897476196289
2024-05-24,15.760964393615723
2024-05-28,15.353354454040527
2024-05-29,15.314533233642578
2024-05-30,15.809490203857422
2024-05-31,16.090938568115234
2024-06-03,15.780375480651855
2024-06-04,15.236892700195312
2024-06-05,15.130138397216797
2024-06-06,15.217483520507812
2024-06-07,15.266007423400879
2024-06-10,15.518339157104492
2024-06-11,15.469813346862793
2024-06-12,15.625093460083008
2024-06-13,15.382468223571777
2024-06-14,15.099235534667969
2024-06-17,15.587568283081055
2024-06-18,15.577801704406738
2024-06-20,15.919634819030762
2024-06-21,15.782899856567383
2024-06-24,16.300533294677734
2024-06-25,16.09543228149414
2024-06-26,15.861034393310547
2024-06-27,15.665702819824219
2024-06-28,15.929397583007812
2024-07-01,16.066133499145508
2024-07-02,16.08566665649414
2024-07-03,15.909868240356445
2024-07-05,15.528966903686523
2024-07-08,16.00753402709961
2024-07-09,15.948933601379395
2024-07-10,16.329830169677734
2024-07-11,16.730262756347656
2024-07-12,17.023265838623047
2024-07-15,17.218595504760742
2024-07-16,17.355331420898438
2024-07-17,17.335798263549805
2024-07-18,17.374866485595703
2024-07-19,17.130699157714844
2024-07-22,16.97443199157715
2024-07-23,16.78886604309082
2024-07-24,16.515399932861328
2024-07-25,16.808399200439453
2024-07-26,17.072099685668945
2024-07-29,17.29673194885254
2024-07-30,17.062332153320312
2024-07-31,17.374866485595703
2024-08-01,16.84746551513672
2024-08-02,16.53493309020996
2024-08-05,16.075899124145508
2024-08-06,15.997766494750977
2024-08-07,16.19310188293457
2024-08-08,16.622833251953125
2024-08-09,16.808399200439453
2024-08-12,17.00373077392578
2024-08-13,17.199064254760742
2024-08-14,17.599496841430664
2024-08-15,17.5506649017334
2024-08-16,18.16596221923828
2024-08-19,18.322227478027344
2024-08-20,17.941329956054688
2024-08-21,17.745994567871094
2024-08-22,17.63856315612793
2024-08-23,18.302696228027344
2024-08-26,18.13666343688965
2024-08-27,18.01946258544922
2024-08-28,17.921796798706055
2024-08-29,17.95109748840332
2024-08-30,18.08782958984375
2024-09-03,17.785064697265625
2024-09-04,17.872962951660156
2024-09-05,17.667863845825195
2024-09-06,17.83389663696289
2024-09-09,17.990163803100586
2024-09-10,17.648332595825195
2024-09-11,16.964664459228516
2024-09-12,16.964664459228516
2024-09-13,17.189300537109375
2024-09-16,17.474151611328125
2024-09-17,17.39556884765625
2024-09-18,17.60184097290039
2024-09-19,17.867048263549805
2024-09-20,17.611663818359375
2024-09-23,17.582195281982422
2024-09-24,17.75899887084961
2024-09-25,18.495685577392578
2024-09-26,18.19118881225586
2024-09-27,17.896514892578125
2024-09-30,17.739355087280273
2024-10-01,17.93580436706543
2024-10-02,17.660776138305664
2024-10-03,17.896514892578125
2024-10-04,18.309057235717773
2024-10-07,16.79640007019043
2024-10-08,16.89462661743164
2024-10-09,17.208942413330078
2024-10-10,17.621488571166992
2024-10-11,17.8081111907959
2024-10-14,18.083141326904297
2024-10-15,17.552730560302734
2024-10-16,17.641130447387695
2024-10-17,17.660776138305664
2024-10-18,17.464326858520508
2024-10-21,17.425037384033203
2024-10-22,17.03213882446289
2024-10-23,17.110719680786133
2024-10-24,17.258056640625
2024-10-25,17.041963577270508
2024-10-28,17.228588104248047
2024-10-29,17.071428298950195
2024-10-30,17.150007247924805
2024-10-31,16.95355987548828
2024-11-01,16.71782112121582
2024-11-04,16.678531646728516
2024-11-05,17.346458435058594
2024-11-06,17.945627212524414
2024-11-07,17.768823623657227
2024-11-08,18.24030113220215
2024-11-11,18.309057235717773
2024-11-12,18.132253646850586
2024-11-13,19.576154708862305
2024-11-14,19.37970542907715
2024-11-15,19.301124572753906
2024-11-18,19.301124572753906
2024-11-19,19.556509017944336
2024-11-20,19.54668617248535
2024-11-21,20.165502548217773
2024-11-22,20.02798843383789
2024-11-25,20.224437713623047
2024-11-26,20.21461296081543
2024-11-27,20.293195724487305
2024-11-29,20.26358413696289
2024-12-02,20.135269165039062
2024-12-03,19.977346420288086
2024-12-04,19.977346420288086
2024-12-05,19.809553146362305
2024-12-06,19.47396469116211
2024-12-09,19.21733856201172
2024-12-10,19.098896026611328
2024-12-11,19.266691207885742
2024-12-12,19.098896026611328
2024-12-13,18.832399368286133
2024-12-16,18.161224365234375
2024-12-17,17.953950881958008
2024-12-18,17.47031021118164
2024-12-19,17.539400100708008
2024-12-20,17.717063903808594
2024-12-23,17.5887508392334
2024-12-24,17.5887508392334
2024-12-26,17.5887508392334
2024-12-27,17.3814754486084
2024-12-30,17.499919891357422
2024-12-31,17.89472770690918
2025-01-02,17.746673583984375
2025-01-03,17.065629959106445
2025-01-06,16.720170974731445
2025-01-07,16.71030044555664
2025-01-08,16.295751571655273
2025-01-10,15.920680046081543
2025-01-13,16.206918716430664
2025-01-14,16.07860565185547
2025-01-15,16.443803787231445
2025-01-16,16.483285903930664
2025-01-17,16.41419219970703
2025-01-21,16.33523178100586
2025-01-22,16.048994064331055
2025-01-23,16.137826919555664
2025-01-24,16.26613998413086
2025-01-27,16.601726531982422
2025-01-28,16.61159896850586
2025-01-29,16.739910125732422
2025-01-30,16.552377700805664
2025-01-31,16.285879135131836
2025-02-03,16.098344802856445
2025-02-04,16.058866500854492
2025-02-05,16.463544845581055
2025-02-06,16.52276611328125
2025-02-07,16.572118759155273
2025-02-10,16.424062728881836
2025-02-11,16.493154525756836
2025-02-12,16.33523178100586
2025-02-13,16.394453048706055
2025-02-14,15.999643325805664
2025-02-18,16.26613998413086
2025-02-19,16.276010513305664
2025-02-20,15.160673141479492
2025-02-21,14.331575393676758
2025-02-24,14.321703910827637
2025-02-25,14.223002433776855
2025-02-26,14.538848876953125
2025-02-27,14.667162895202637
2025-02-28,14.519108772277832
2025-03-03,15.614705085754395
2025-03-04,15.111323356628418
2025-03-05,14.992878913879395
2025-03-06,14.499368667602539
2025-03-07,14.805346488952637
2025-03-10,14.390795707702637
2025-03-11,14.400666236877441
2025-03-12,14.569618225097656
2025-03-13,14.44041919708252
2025-03-14,15.046659469604492
2025-03-17,15.464069366455078
2025-03-18,15.185795783996582
2025-03-19,15.483945846557617
2025-03-20,15.54357624053955
2025-03-21,15.493885040283203
2025-03-24,15.90135669708252
2025-03-25,15.90135669708252
2025-03-26,15.951047897338867
2025-03-27,16.110061645507812
2025-03-28,16.10012435913086
2025-03-31,16.10012435913086
2025-04-01,16.368457794189453
2025-04-02,16.577165603637695
2025-04-03,16.308828353881836
2025-04-04,15.374624252319336
2025-04-07,14.818077087402344
2025-04-08,14.977089881896973
2025-04-09,15.57339096069336
2025-04-10,15.42431640625
2025-04-11,15.56345272064209
2025-04-14,16.050432205200195
2025-04-15,16.159753799438477
2025-04-16,15.90135669708252
2025-04-17,16.08024787902832
2025-04-21,15.762219429016113
2025-04-22,16.348583221435547
2025-04-23,16.447965621948242
2025-04-24,16.368457794189453
2025-04-25,16.090185165405273
2025-04-28,16.110061645507812
2025-04-29,16.43802833557129
2025-04-30,16.24919891357422
2025-05-01,16.010679244995117
2025-05-02,16.547348022460938
2025-05-05,16.636795043945312
2025-05-06,16.58710289001465
2025-05-07,16.58710289001465
2025-05-08,16.71630096435547
2025-05-09,16.915069580078125
2025-05-12,17.133710861206055
2025-05-13,17.173465728759766
2025-05-14,16.964759826660156
2025-05-15,17.064144134521484
2025-05-16,17.46167755126953
2025-05-19,17.561059951782227
2025-05-20,17.33247947692871
2025-05-21,16.944883346557617
2025-05-22,16.328706741333008
2025-05-23,16.33864402770996
2025-05-27,16.736177444458008
2025-05-28,16.795806884765625
2025-05-29,17.09395980834961
2025-05-30,17.37223243713379
2025-06-02,17.541183471679688
2025-06-03,17.46167755126953
2025-06-04,17.700197219848633
2025-06-05,17.50143051147461
2025-06-06,17.382169723510742
2025-06-09,17.153589248657227
2025-06-10,16.835561752319336
2025-06-11,16.58710289001465
2025-06-12,16.706361770629883
2025-06-13,16.119998931884766
2025-06-16,16.700000762939453
2025-06-17,16.079999923706055
2025-06-18,16.149999618530273
2025-06-20,15.930000305175781
2025-06-23,15.819999694824219
2025-06-24,15.859999656677246
2025-06-25,15.739999771118164
2025-06-26,16.309999465942383
2025-06-27,16.270000457763672
2025-06-30,16.579999923706055
2025-07-01,16.84000015258789
2025-07-02,16.25
2025-07-03,16.190000534057617
2025-07-07,15.930000305175781
2025-07-08,16.059999465942383
2025-07-09,15.970000267028809
2025-07-10,15.930000305175781
2025-07-11,15.720000267028809
2025-07-14,16.059999465942383
2025-07-15,15.75
2025-07-16,15.800000190734863
2025-07-17,15.890000343322754
2025-07-18,15.979999542236328
2025-07-21,15.819999694824219
2025-07-22,16.020000457763672
2025-07-23,16.079999923706055
2025-07-24,15.59000015258789
2025-07-25,15.600000381469727
2025-07-28,15.1899995803833
2025-07-29,15.15999984741211
2025-07-30,15.029999732971191
2025-07-31,15.109999656677246
2025-08-01,14.869999885559082
2025-08-04,15.149999618530273
2025-08-05,15.65999984741211
2025-08-06,16.06999969482422
2025-08-07,16.399999618530273
2025-08-08,16.790000915527344
2025-08-11,16.799999237060547
2025-08-12,16.989999771118164
2025-08-13,17.440000534057617
2025-08-14,17.110000610351562
2025-08-15,16.280000686645508
2025-08-18,17.010000228881836
2025-08-19,17.309999465942383
2025-08-20,17.610000610351562
2025-08-21,17.579999923706055
2025-08-22,17.540000915527344
2025-08-25,17.139999389648438
2025-08-26,16.860000610351562
2025-08-27,17.200000762939453
2025-08-28,17.290000915527344
2025-08-29,17.479999542236328
2025-09-02,17.489999771118164
2025-09-03,17.3799991607666
2025-09-04,17.600000381469727
2025-09-05,17.420000076293945
2025-09-08,17.5
2025-09-09,17.219999313354492
2025-09-10,17.059999465942383
2025-09-11,17.420000076293945
2025-09-12,17.530000686645508
2025-09-15,17.530000686645508
2025-09-16,17.25
2025-09-17,17.100000381469727
2025-09-18,17.760000228881836
2025-09-19,17.6299991607666
