Date,GCO
2010-06-18,30.329999923706055
2010-06-21,29.139999389648438
2010-06-22,28.40999984741211
2010-06-23,28.700000762939453
2010-06-24,27.889999389648438
2010-06-25,28.6200008392334
2010-06-28,28.25
2010-06-29,27.040000915527344
2010-06-30,26.309999465942383
2010-07-01,26.360000610351562
2010-07-02,26.469999313354492
2010-07-06,25.09000015258789
2010-07-07,25.540000915527344
2010-07-08,26.229999542236328
2010-07-09,27.139999389648438
2010-07-12,26.670000076293945
2010-07-13,27.3799991607666
2010-07-14,27.219999313354492
2010-07-15,27.149999618530273
2010-07-16,26.079999923706055
2010-07-19,26.010000228881836
2010-07-20,27.079999923706055
2010-07-21,26.510000228881836
2010-07-22,27.850000381469727
2010-07-23,28.59000015258789
2010-07-26,29.329999923706055
2010-07-27,28.329999923706055
2010-07-28,27.899999618530273
2010-07-29,28.34000015258789
2010-07-30,27.290000915527344
2010-08-02,28.100000381469727
2010-08-03,27.1200008392334
2010-08-04,27.219999313354492
2010-08-05,26.760000228881836
2010-08-06,26.610000610351562
2010-08-09,27.3799991607666
2010-08-10,27.15999984741211
2010-08-11,25.6200008392334
2010-08-12,25.700000762939453
2010-08-13,24.84000015258789
2010-08-16,25.079999923706055
2010-08-17,25.309999465942383
2010-08-18,25.90999984741211
2010-08-19,25.729999542236328
2010-08-20,25.93000030517578
2010-08-23,25.520000457763672
2010-08-24,25.329999923706055
2010-08-25,25.770000457763672
2010-08-26,25.299999237060547
2010-08-27,26.209999084472656
2010-08-30,25.280000686645508
2010-08-31,25.239999771118164
2010-09-01,27.010000228881836
2010-09-02,27.3799991607666
2010-09-03,27.280000686645508
2010-09-07,26.290000915527344
2010-09-08,26.600000381469727
2010-09-09,27.260000228881836
2010-09-10,26.700000762939453
2010-09-13,27.479999542236328
2010-09-14,28.200000762939453
2010-09-15,28.639999389648438
2010-09-16,27.920000076293945
2010-09-17,28.729999542236328
2010-09-20,29.1299991607666
2010-09-21,28.68000030517578
2010-09-22,27.969999313354492
2010-09-23,28.040000915527344
2010-09-24,28.979999542236328
2010-09-27,29.81999969482422
2010-09-28,30.100000381469727
2010-09-29,29.850000381469727
2010-09-30,29.8799991607666
2010-10-01,30.43000030517578
2010-10-04,30.149999618530273
2010-10-05,31.190000534057617
2010-10-06,30.690000534057617
2010-10-07,31.299999237060547
2010-10-08,31.90999984741211
2010-10-11,32.7599983215332
2010-10-12,33.040000915527344
2010-10-13,33.18000030517578
2010-10-14,32.68000030517578
2010-10-15,33.77000045776367
2010-10-18,33.63999938964844
2010-10-19,33.11000061035156
2010-10-20,33.33000183105469
2010-10-21,32.529998779296875
2010-10-22,32.560001373291016
2010-10-25,32.630001068115234
2010-10-26,33.380001068115234
2010-10-27,32.380001068115234
2010-10-28,32.400001525878906
2010-10-29,32.7599983215332
2010-11-01,32.349998474121094
2010-11-02,33.459999084472656
2010-11-03,33.369998931884766
2010-11-04,34.400001525878906
2010-11-05,33.790000915527344
2010-11-08,33.58000183105469
2010-11-09,33.220001220703125
2010-11-10,32.97999954223633
2010-11-11,33.369998931884766
2010-11-12,32.70000076293945
2010-11-15,32.77000045776367
2010-11-16,32.18000030517578
2010-11-17,33.0099983215332
2010-11-18,34.060001373291016
2010-11-19,35.66999816894531
2010-11-22,36.16999816894531
2010-11-23,38.54999923706055
2010-11-24,39.630001068115234
2010-11-26,39.40999984741211
2010-11-29,38.66999816894531
2010-11-30,38.459999084472656
2010-12-01,39.880001068115234
2010-12-02,39.41999816894531
2010-12-03,39.45000076293945
2010-12-06,39.72999954223633
2010-12-07,40.540000915527344
2010-12-08,40.599998474121094
2010-12-09,38.65999984741211
2010-12-10,37.34000015258789
2010-12-13,36.4900016784668
2010-12-14,38.220001220703125
2010-12-15,37.65999984741211
2010-12-16,39.2599983215332
2010-12-17,37.25
2010-12-20,37.369998931884766
2010-12-21,37.959999084472656
2010-12-22,37.15999984741211
2010-12-23,37.310001373291016
2010-12-27,36.869998931884766
2010-12-28,36.47999954223633
2010-12-29,37.33000183105469
2010-12-30,37.75
2010-12-31,37.4900016784668
2011-01-03,37.40999984741211
2011-01-04,36.58000183105469
2011-01-05,36.65999984741211
2011-01-06,36.290000915527344
2011-01-07,36.0
2011-01-10,37.439998626708984
2011-01-11,36.81999969482422
2011-01-12,38.040000915527344
2011-01-13,38.0099983215332
2011-01-14,38.04999923706055
2011-01-18,38.130001068115234
2011-01-19,37.75
2011-01-20,37.81999969482422
2011-01-21,36.5099983215332
2011-01-24,37.369998931884766
2011-01-25,36.630001068115234
2011-01-26,36.79999923706055
2011-01-27,37.11000061035156
2011-01-28,36.2599983215332
2011-01-31,37.130001068115234
2011-02-01,38.06999969482422
2011-02-02,37.150001525878906
2011-02-03,39.2599983215332
2011-02-04,39.790000915527344
2011-02-07,39.83000183105469
2011-02-08,40.20000076293945
2011-02-09,40.220001220703125
2011-02-10,39.83000183105469
2011-02-11,40.5
2011-02-14,39.88999938964844
2011-02-15,39.59000015258789
2011-02-16,40.65999984741211
2011-02-17,40.869998931884766
2011-02-18,40.47999954223633
2011-02-22,39.38999938964844
2011-02-23,37.849998474121094
2011-02-24,39.5
2011-02-25,40.63999938964844
2011-02-28,39.52000045776367
2011-03-01,38.709999084472656
2011-03-02,39.880001068115234
2011-03-03,40.86000061035156
2011-03-04,41.59000015258789
2011-03-07,40.119998931884766
2011-03-08,39.650001525878906
2011-03-09,40.04999923706055
2011-03-10,38.619998931884766
2011-03-11,39.06999969482422
2011-03-14,38.95000076293945
2011-03-15,38.09000015258789
2011-03-16,37.86000061035156
2011-03-17,37.88999938964844
2011-03-18,36.95000076293945
2011-03-21,37.63999938964844
2011-03-22,37.060001373291016
2011-03-23,36.349998474121094
2011-03-24,38.130001068115234
2011-03-25,38.95000076293945
2011-03-28,38.25
2011-03-29,38.689998626708984
2011-03-30,40.060001373291016
2011-03-31,40.20000076293945
2011-04-01,40.41999816894531
2011-04-04,39.959999084472656
2011-04-05,40.619998931884766
2011-04-06,40.59000015258789
2011-04-07,40.970001220703125
2011-04-08,40.150001525878906
2011-04-11,39.790000915527344
2011-04-12,39.77000045776367
2011-04-13,39.470001220703125
2011-04-14,39.36000061035156
2011-04-15,40.04999923706055
2011-04-18,39.54999923706055
2011-04-19,39.88999938964844
2011-04-20,41.540000915527344
2011-04-21,41.56999969482422
2011-04-25,40.52000045776367
2011-04-26,40.380001068115234
2011-04-27,40.86000061035156
2011-04-28,40.90999984741211
2011-04-29,40.380001068115234
2011-05-02,39.47999954223633
2011-05-03,39.900001525878906
2011-05-04,39.4900016784668
2011-05-05,39.70000076293945
2011-05-06,39.72999954223633
2011-05-09,40.22999954223633
2011-05-10,41.220001220703125
2011-05-11,40.290000915527344
2011-05-12,41.29999923706055
2011-05-13,41.880001068115234
2011-05-16,40.9900016784668
2011-05-17,41.119998931884766
2011-05-18,41.529998779296875
2011-05-19,41.65999984741211
2011-05-20,40.779998779296875
2011-05-23,41.150001525878906
2011-05-24,41.45000076293945
2011-05-25,41.279998779296875
2011-05-26,45.52000045776367
2011-05-27,45.689998626708984
2011-05-31,44.9900016784668
2011-06-01,43.790000915527344
2011-06-02,43.119998931884766
2011-06-03,42.81999969482422
2011-06-06,42.380001068115234
2011-06-07,42.939998626708984
2011-06-08,42.45000076293945
2011-06-09,42.58000183105469
2011-06-10,41.43000030517578
2011-06-13,42.27000045776367
2011-06-14,43.5099983215332
2011-06-15,43.0099983215332
2011-06-16,43.5099983215332
2011-06-17,44.540000915527344
2011-06-20,45.540000915527344
2011-06-21,46.349998474121094
2011-06-22,45.13999938964844
2011-06-23,50.619998931884766
2011-06-24,51.0099983215332
2011-06-27,52.220001220703125
2011-06-28,53.720001220703125
2011-06-29,52.56999969482422
2011-06-30,52.099998474121094
2011-07-01,52.83000183105469
2011-07-05,54.0
2011-07-06,53.16999816894531
2011-07-07,56.20000076293945
2011-07-08,56.400001525878906
2011-07-11,53.650001525878906
2011-07-12,53.04999923706055
2011-07-13,54.130001068115234
2011-07-14,52.93000030517578
2011-07-15,54.16999816894531
2011-07-18,52.9900016784668
2011-07-19,53.38999938964844
2011-07-20,53.2400016784668
2011-07-21,54.41999816894531
2011-07-22,54.43000030517578
2011-07-25,55.04999923706055
2011-07-26,54.939998626708984
2011-07-27,52.470001220703125
2011-07-28,51.7400016784668
2011-07-29,51.79999923706055
2011-08-01,52.7599983215332
2011-08-02,50.56999969482422
2011-08-03,52.08000183105469
2011-08-04,48.06999969482422
2011-08-05,47.9900016784668
2011-08-08,42.75
2011-08-09,44.47999954223633
2011-08-10,44.66999816894531
2011-08-11,47.68000030517578
2011-08-12,47.060001373291016
2011-08-15,47.61000061035156
2011-08-16,47.0
2011-08-17,45.58000183105469
2011-08-18,43.130001068115234
2011-08-19,42.27000045776367
2011-08-22,41.77000045776367
2011-08-23,45.2400016784668
2011-08-24,46.220001220703125
2011-08-25,45.880001068115234
2011-08-26,47.40999984741211
2011-08-29,49.75
2011-08-30,48.97999954223633
2011-08-31,53.02000045776367
2011-09-01,49.41999816894531
2011-09-02,47.279998779296875
2011-09-06,47.849998474121094
2011-09-07,50.529998779296875
2011-09-08,49.16999816894531
2011-09-09,46.900001525878906
2011-09-12,47.439998626708984
2011-09-13,49.91999816894531
2011-09-14,51.33000183105469
2011-09-15,52.70000076293945
2011-09-16,52.689998626708984
2011-09-19,54.43000030517578
2011-09-20,52.029998779296875
2011-09-21,49.70000076293945
2011-09-22,48.68000030517578
2011-09-23,49.83000183105469
2011-09-26,52.08000183105469
2011-09-27,53.63999938964844
2011-09-28,51.91999816894531
2011-09-29,52.43000030517578
2011-09-30,51.529998779296875
2011-10-03,50.0
2011-10-04,54.84000015258789
2011-10-05,54.70000076293945
2011-10-06,55.66999816894531
2011-10-07,54.779998779296875
2011-10-10,56.93000030517578
2011-10-11,56.61000061035156
2011-10-12,56.58000183105469
2011-10-13,56.0099983215332
2011-10-14,57.95000076293945
2011-10-17,55.52000045776367
2011-10-18,57.2400016784668
2011-10-19,56.619998931884766
2011-10-20,57.06999969482422
2011-10-21,58.0
2011-10-24,60.0099983215332
2011-10-25,57.97999954223633
2011-10-26,58.66999816894531
2011-10-27,60.06999969482422
2011-10-28,59.63999938964844
2011-10-31,58.939998626708984
2011-11-01,59.25
2011-11-02,59.7400016784668
2011-11-03,60.06999969482422
2011-11-04,59.47999954223633
2011-11-07,59.61000061035156
2011-11-08,58.93000030517578
2011-11-09,56.20000076293945
2011-11-10,56.15999984741211
2011-11-11,58.790000915527344
2011-11-14,58.040000915527344
2011-11-15,59.95000076293945
2011-11-16,57.880001068115234
2011-11-17,57.779998779296875
2011-11-18,57.75
2011-11-21,56.09000015258789
2011-11-22,57.84000015258789
2011-11-23,55.38999938964844
2011-11-25,54.31999969482422
2011-11-28,56.70000076293945
2011-11-29,56.33000183105469
2011-11-30,59.04999923706055
2011-12-01,58.779998779296875
2011-12-02,59.400001525878906
2011-12-05,59.619998931884766
2011-12-06,59.22999954223633
2011-12-07,59.220001220703125
2011-12-08,58.0
2011-12-09,60.63999938964844
2011-12-12,60.18000030517578
2011-12-13,57.77000045776367
2011-12-14,57.08000183105469
2011-12-15,57.52000045776367
2011-12-16,57.900001525878906
2011-12-19,57.93000030517578
2011-12-20,60.790000915527344
2011-12-21,62.16999816894531
2011-12-22,61.779998779296875
2011-12-23,61.95000076293945
2011-12-27,62.93000030517578
2011-12-28,61.7599983215332
2011-12-29,62.459999084472656
2011-12-30,61.7400016784668
2012-01-03,58.65999984741211
2012-01-04,60.68000030517578
2012-01-05,63.13999938964844
2012-01-06,61.97999954223633
2012-01-09,61.97999954223633
2012-01-10,61.5099983215332
2012-01-11,61.4900016784668
2012-01-12,61.369998931884766
2012-01-13,59.220001220703125
2012-01-17,59.81999969482422
2012-01-18,59.75
2012-01-19,59.790000915527344
2012-01-20,59.65999984741211
2012-01-23,59.310001373291016
2012-01-24,60.54999923706055
2012-01-25,61.04999923706055
2012-01-26,60.13999938964844
2012-01-27,61.61000061035156
2012-01-30,61.34000015258789
2012-01-31,61.06999969482422
2012-02-01,62.2599983215332
2012-02-02,62.310001373291016
2012-02-03,62.61000061035156
2012-02-06,63.7599983215332
2012-02-07,64.68000030517578
2012-02-08,63.7400016784668
2012-02-09,64.29000091552734
2012-02-10,64.62000274658203
2012-02-13,64.62999725341797
2012-02-14,64.80999755859375
2012-02-15,67.91000366210938
2012-02-16,68.19999694824219
2012-02-17,68.7300033569336
2012-02-21,67.52999877929688
2012-02-22,66.55999755859375
2012-02-23,65.5
2012-02-24,66.19000244140625
2012-02-27,67.62999725341797
2012-02-28,68.72000122070312
2012-02-29,68.13999938964844
2012-03-01,70.63999938964844
2012-03-02,73.66999816894531
2012-03-05,74.5999984741211
2012-03-06,73.25
2012-03-07,73.30000305175781
2012-03-08,72.88999938964844
2012-03-09,74.83999633789062
2012-03-12,74.2699966430664
2012-03-13,74.20999908447266
2012-03-14,73.9000015258789
2012-03-15,73.9000015258789
2012-03-16,72.52999877929688
2012-03-19,73.51000213623047
2012-03-20,73.58999633789062
2012-03-21,73.06999969482422
2012-03-22,73.12000274658203
2012-03-23,73.37999725341797
2012-03-26,74.05000305175781
2012-03-27,73.06999969482422
2012-03-28,71.5999984741211
2012-03-29,72.5999984741211
2012-03-30,71.6500015258789
2012-04-02,73.62000274658203
2012-04-03,73.77999877929688
2012-04-04,72.62000274658203
2012-04-05,73.04000091552734
2012-04-09,73.12999725341797
2012-04-10,69.62999725341797
2012-04-11,70.95999908447266
2012-04-12,71.7699966430664
2012-04-13,71.30999755859375
2012-04-16,73.18000030517578
2012-04-17,74.66000366210938
2012-04-18,74.5999984741211
2012-04-19,74.08999633789062
2012-04-20,74.70999908447266
2012-04-23,73.94000244140625
2012-04-24,72.33999633789062
2012-04-25,74.2300033569336
2012-04-26,77.04000091552734
2012-04-27,78.7699966430664
2012-04-30,75.0
2012-05-01,74.58999633789062
2012-05-02,77.16999816894531
2012-05-03,75.91000366210938
2012-05-04,74.5199966430664
2012-05-07,75.0
2012-05-08,71.79000091552734
2012-05-09,71.05000305175781
2012-05-10,71.55000305175781
2012-05-11,69.2699966430664
2012-05-14,66.2300033569336
2012-05-15,65.98999786376953
2012-05-16,67.16999816894531
2012-05-17,67.06999969482422
2012-05-18,68.19000244140625
2012-05-21,69.18000030517578
2012-05-22,70.91000366210938
2012-05-23,69.81999969482422
2012-05-24,68.97000122070312
2012-05-25,69.37999725341797
2012-05-29,70.19000244140625
2012-05-30,68.3499984741211
2012-05-31,66.5
2012-06-01,63.7599983215332
2012-06-04,63.650001525878906
2012-06-05,65.4000015258789
2012-06-06,66.31999969482422
2012-06-07,64.38999938964844
2012-06-08,64.86000061035156
2012-06-11,62.400001525878906
2012-06-12,63.7400016784668
2012-06-13,60.650001525878906
2012-06-14,61.619998931884766
2012-06-15,62.689998626708984
2012-06-18,61.189998626708984
2012-06-19,62.47999954223633
2012-06-20,63.349998474121094
2012-06-21,61.040000915527344
2012-06-22,59.68000030517578
2012-06-25,57.90999984741211
2012-06-26,58.06999969482422
2012-06-27,57.58000183105469
2012-06-28,56.63999938964844
2012-06-29,60.150001525878906
2012-07-02,59.0
2012-07-03,60.349998474121094
2012-07-05,62.540000915527344
2012-07-06,61.810001373291016
2012-07-09,61.630001068115234
2012-07-10,61.779998779296875
2012-07-11,61.40999984741211
2012-07-12,61.7599983215332
2012-07-13,63.720001220703125
2012-07-16,61.380001068115234
2012-07-17,61.720001220703125
2012-07-18,62.540000915527344
2012-07-19,63.459999084472656
2012-07-20,61.95000076293945
2012-07-23,59.84000015258789
2012-07-24,60.630001068115234
2012-07-25,60.29999923706055
2012-07-26,61.72999954223633
2012-07-27,65.30999755859375
2012-07-30,65.5199966430664
2012-07-31,66.22000122070312
2012-08-01,66.19999694824219
2012-08-02,65.05000305175781
2012-08-03,66.23999786376953
2012-08-06,66.47000122070312
2012-08-07,67.80000305175781
2012-08-08,67.30000305175781
2012-08-09,67.08999633789062
2012-08-10,66.7699966430664
2012-08-13,66.6500015258789
2012-08-14,66.75
2012-08-15,67.11000061035156
2012-08-16,67.80999755859375
2012-08-17,68.4800033569336
2012-08-20,67.81999969482422
2012-08-21,70.6500015258789
2012-08-22,69.81999969482422
2012-08-23,69.27999877929688
2012-08-24,70.16000366210938
2012-08-27,70.83000183105469
2012-08-28,71.16999816894531
2012-08-29,72.0999984741211
2012-08-30,70.44000244140625
2012-08-31,70.6500015258789
2012-09-04,70.69999694824219
2012-09-05,69.69000244140625
2012-09-06,70.86000061035156
2012-09-07,71.44000244140625
2012-09-10,71.25
2012-09-11,70.62000274658203
2012-09-12,70.81999969482422
2012-09-13,71.41000366210938
2012-09-14,71.58999633789062
2012-09-17,70.58000183105469
2012-09-18,69.4800033569336
2012-09-19,69.54000091552734
2012-09-20,69.22000122070312
2012-09-21,68.80000305175781
2012-09-24,67.81999969482422
2012-09-25,66.66999816894531
2012-09-26,66.43000030517578
2012-09-27,67.05999755859375
2012-09-28,66.7300033569336
2012-10-01,66.38999938964844
2012-10-02,65.68000030517578
2012-10-03,64.58000183105469
2012-10-04,65.52999877929688
2012-10-05,64.4800033569336
2012-10-08,63.86000061035156
2012-10-09,61.7599983215332
2012-10-10,60.25
2012-10-11,60.52000045776367
2012-10-12,58.380001068115234
2012-10-15,59.86000061035156
2012-10-16,60.939998626708984
2012-10-17,60.61000061035156
2012-10-18,60.2599983215332
2012-10-19,58.709999084472656
2012-10-22,58.90999984741211
2012-10-23,57.810001373291016
2012-10-24,58.459999084472656
2012-10-25,57.400001525878906
2012-10-26,56.630001068115234
2012-10-31,57.29999923706055
2012-11-01,56.959999084472656
2012-11-02,56.619998931884766
2012-11-05,60.209999084472656
2012-11-06,59.90999984741211
2012-11-07,57.869998931884766
2012-11-08,56.27000045776367
2012-11-09,57.63999938964844
2012-11-12,58.25
2012-11-13,57.130001068115234
2012-11-14,55.119998931884766
2012-11-15,54.02000045776367
2012-11-16,54.970001220703125
2012-11-19,55.279998779296875
2012-11-20,57.25
2012-11-21,58.40999984741211
2012-11-23,59.27000045776367
2012-11-26,59.68000030517578
2012-11-27,60.29999923706055
2012-11-28,61.060001373291016
2012-11-29,60.56999969482422
2012-11-30,55.33000183105469
2012-12-03,54.25
2012-12-04,54.150001525878906
2012-12-05,54.08000183105469
2012-12-06,54.689998626708984
2012-12-07,54.869998931884766
2012-12-10,53.04999923706055
2012-12-11,53.31999969482422
2012-12-12,52.09000015258789
2012-12-13,50.630001068115234
2012-12-14,51.5
2012-12-17,51.77000045776367
2012-12-18,53.5
2012-12-19,53.75
2012-12-20,53.5099983215332
2012-12-21,53.779998779296875
2012-12-24,53.59000015258789
2012-12-26,52.18000030517578
2012-12-27,52.970001220703125
2012-12-28,53.650001525878906
2012-12-31,55.0
2013-01-02,56.029998779296875
2013-01-03,57.22999954223633
2013-01-04,57.52000045776367
2013-01-07,56.650001525878906
2013-01-08,56.41999816894531
2013-01-09,56.36000061035156
2013-01-10,56.630001068115234
2013-01-11,56.720001220703125
2013-01-14,56.77000045776367
2013-01-15,61.61000061035156
2013-01-16,60.970001220703125
2013-01-17,61.0
2013-01-18,60.369998931884766
2013-01-22,61.7400016784668
2013-01-23,62.0
2013-01-24,61.619998931884766
2013-01-25,62.75
2013-01-28,62.72999954223633
2013-01-29,62.5
2013-01-30,61.5099983215332
2013-01-31,62.33000183105469
2013-02-01,62.83000183105469
2013-02-04,61.93000030517578
2013-02-05,62.86000061035156
2013-02-06,63.0
2013-02-07,63.189998626708984
2013-02-08,64.08000183105469
2013-02-11,62.9900016784668
2013-02-12,61.81999969482422
2013-02-13,61.66999816894531
2013-02-14,61.61000061035156
2013-02-15,61.5099983215332
2013-02-19,63.36000061035156
2013-02-20,62.11000061035156
2013-02-21,61.11000061035156
2013-02-22,60.79999923706055
2013-02-25,58.599998474121094
2013-02-26,58.630001068115234
2013-02-27,58.70000076293945
2013-02-28,58.68000030517578
2013-03-01,58.75
2013-03-04,58.33000183105469
2013-03-05,58.08000183105469
2013-03-06,60.06999969482422
2013-03-07,61.16999816894531
2013-03-08,60.43000030517578
2013-03-11,60.56999969482422
2013-03-12,59.650001525878906
2013-03-13,62.0
2013-03-14,63.04999923706055
2013-03-15,62.25
2013-03-18,61.38999938964844
2013-03-19,60.150001525878906
2013-03-20,60.880001068115234
2013-03-21,59.369998931884766
2013-03-22,59.630001068115234
2013-03-25,59.119998931884766
2013-03-26,59.34000015258789
2013-03-27,58.81999969482422
2013-03-28,60.09000015258789
2013-04-01,58.06999969482422
2013-04-02,57.939998626708984
2013-04-03,57.68000030517578
2013-04-04,58.45000076293945
2013-04-05,58.529998779296875
2013-04-08,59.93000030517578
2013-04-09,59.43000030517578
2013-04-10,60.9900016784668
2013-04-11,62.25
2013-04-12,61.29999923706055
2013-04-15,59.560001373291016
2013-04-16,59.310001373291016
2013-04-17,57.869998931884766
2013-04-18,56.97999954223633
2013-04-19,58.33000183105469
2013-04-22,58.2599983215332
2013-04-23,58.619998931884766
2013-04-24,58.709999084472656
2013-04-25,60.16999816894531
2013-04-26,59.849998474121094
2013-04-29,60.029998779296875
2013-04-30,61.54999923706055
2013-05-01,59.959999084472656
2013-05-02,60.36000061035156
2013-05-03,61.97999954223633
2013-05-06,62.349998474121094
2013-05-07,64.33000183105469
2013-05-08,63.95000076293945
2013-05-09,63.880001068115234
2013-05-10,64.55000305175781
2013-05-13,64.0
2013-05-14,65.51000213623047
2013-05-15,66.22000122070312
2013-05-16,66.97000122070312
2013-05-17,67.88999938964844
2013-05-20,68.30999755859375
2013-05-21,68.25
2013-05-22,67.56999969482422
2013-05-23,67.68000030517578
2013-05-24,68.05000305175781
2013-05-28,69.18000030517578
2013-05-29,67.58999633789062
2013-05-30,69.06999969482422
2013-05-31,67.58000183105469
2013-06-03,67.80000305175781
2013-06-04,68.6500015258789
2013-06-05,67.83000183105469
2013-06-06,69.61000061035156
2013-06-07,70.66999816894531
2013-06-10,71.05999755859375
2013-06-11,69.22000122070312
2013-06-12,68.47000122070312
2013-06-13,71.0
2013-06-14,70.01000213623047
2013-06-17,70.01000213623047
2013-06-18,70.05999755859375
2013-06-19,69.45999908447266
2013-06-20,67.55000305175781
2013-06-21,66.7300033569336
2013-06-24,64.30000305175781
2013-06-25,65.33999633789062
2013-06-26,65.11000061035156
2013-06-27,66.9000015258789
2013-06-28,66.98999786376953
2013-07-01,67.5999984741211
2013-07-02,67.73999786376953
2013-07-03,67.56999969482422
2013-07-05,68.55000305175781
2013-07-08,70.79000091552734
2013-07-09,73.16000366210938
2013-07-10,73.81999969482422
2013-07-11,75.68000030517578
2013-07-12,74.41000366210938
2013-07-15,72.5
2013-07-16,71.47000122070312
2013-07-17,70.43000030517578
2013-07-18,71.41000366210938
2013-07-19,71.20999908447266
2013-07-22,71.86000061035156
2013-07-23,72.0
2013-07-24,71.2300033569336
2013-07-25,72.51000213623047
2013-07-26,70.81999969482422
2013-07-29,71.0
2013-07-30,70.80999755859375
2013-07-31,70.37999725341797
2013-08-01,72.66999816894531
2013-08-02,72.4800033569336
2013-08-05,73.05999755859375
2013-08-06,69.91999816894531
2013-08-07,69.0199966430664
2013-08-08,70.6500015258789
2013-08-09,70.87000274658203
2013-08-12,72.0999984741211
2013-08-13,72.73999786376953
2013-08-14,72.41999816894531
2013-08-15,70.5999984741211
2013-08-16,69.62999725341797
2013-08-19,69.4800033569336
2013-08-20,70.79000091552734
2013-08-21,69.8499984741211
2013-08-22,70.55000305175781
2013-08-23,69.62999725341797
2013-08-26,68.41999816894531
2013-08-27,67.19999694824219
2013-08-28,69.55000305175781
2013-08-29,63.2400016784668
2013-08-30,61.68000030517578
2013-09-03,61.88999938964844
2013-09-04,62.15999984741211
2013-09-05,62.33000183105469
2013-09-06,62.06999969482422
2013-09-09,63.9900016784668
2013-09-10,63.9900016784668
2013-09-11,64.0
2013-09-12,62.02000045776367
2013-09-13,62.70000076293945
2013-09-16,63.290000915527344
2013-09-17,64.0
2013-09-18,65.30000305175781
2013-09-19,64.73999786376953
2013-09-20,64.11000061035156
2013-09-23,64.1500015258789
2013-09-24,64.55000305175781
2013-09-25,64.0999984741211
2013-09-26,64.33000183105469
2013-09-27,64.4800033569336
2013-09-30,65.58000183105469
2013-10-01,66.48999786376953
2013-10-02,67.08999633789062
2013-10-03,66.13999938964844
2013-10-04,67.9000015258789
2013-10-07,66.69000244140625
